timestamp,climate_zone_id,outdoor_temp_c,outdoor_rh_pct,wind_m_s
2024-01-19T05:00:00,CZ-1,-7.62,69.0,5.0
2024-01-19T06:00:00,CZ-1,-6.42,74.4,2.78
2024-01-19T07:00:00,CZ-1,-5.38,67.5,1.74
2024-01-19T08:00:00,CZ-1,-3.95,68.2,3.72
2024-01-19T09:00:00,CZ-1,-2.4,74.2,5.43
2024-01-19T10:00:00,CZ-1,-1.13,66.2,3.71
2024-01-19T11:00:00,CZ-1,-0.72,65.9,4.71
2024-01-19T12:00:00,CZ-1,-0.1,73.6,1.89
2024-01-19T13:00:00,CZ-1,2.19,67.8,3.99
2024-01-19T14:00:00,CZ-1,0.57,69.6,3.29
2024-01-19T15:00:00,CZ-1,-0.74,64.4,5.2
2024-01-19T16:00:00,CZ-1,-0.82,71.8,1.77
2024-01-19T17:00:00,CZ-1,-2.0,69.8,3.19
2024-01-19T18:00:00,CZ-1,-4.29,71.4,4.6
2024-01-19T19:00:00,CZ-1,-4.1,65.8,1.68
2024-01-19T20:00:00,CZ-1,-6.23,71.6,2.28
2024-01-19T21:00:00,CZ-1,-7.61,74.3,3.4
2024-01-19T22:00:00,CZ-1,-10.2,75.2,1.56
2024-01-19T23:00:00,CZ-1,-9.3,67.4,2.89
2024-01-20T00:00:00,CZ-1,-10.29,74.8,2.33
2024-01-20T01:00:00,CZ-1,-12.12,66.4,4.05
2024-01-20T02:00:00,CZ-1,-10.61,75.3,3.74
2024-01-20T03:00:00,CZ-1,-10.14,74.3,4.98
2024-01-20T04:00:00,CZ-1,-9.43,72.8,3.32
2024-01-20T05:00:00,CZ-1,-9.04,72.4,4.17
2024-01-20T06:00:00,CZ-1,-5.37,71.9,2.2
2024-01-20T07:00:00,CZ-1,-4.35,70.5,1.87
2024-01-20T08:00:00,CZ-1,-3.51,73.6,4.32
2024-01-20T09:00:00,CZ-1,-2.18,64.5,4.51
2024-01-20T10:00:00,CZ-1,0.41,72.7,2.48
2024-01-20T11:00:00,CZ-1,-0.71,68.7,2.74
2024-01-20T12:00:00,CZ-1,0.96,68.3,4.85
2024-01-20T13:00:00,CZ-1,2.01,67.5,4.86
2024-01-20T14:00:00,CZ-1,1.26,65.3,4.92
2024-01-20T15:00:00,CZ-1,-0.3,69.5,3.74
2024-01-20T16:00:00,CZ-1,-0.35,73.1,5.61
2024-01-20T17:00:00,CZ-1,-3.07,64.7,1.77
2024-01-20T18:00:00,CZ-1,-2.53,71.6,4.28
2024-01-20T19:00:00,CZ-1,-5.27,68.1,4.2
2024-01-20T20:00:00,CZ-1,-5.45,73.7,4.24
2024-01-20T21:00:00,CZ-1,-8.44,75.1,4.77
2024-01-20T22:00:00,CZ-1,-9.32,67.5,5.85
2024-01-20T23:00:00,CZ-1,-11.12,75.6,2.24
2024-01-21T00:00:00,CZ-1,-10.07,70.9,5.0
2024-01-21T01:00:00,CZ-1,-11.11,68.9,4.9
2024-01-21T02:00:00,CZ-1,-11.19,69.0,4.3
2024-01-21T03:00:00,CZ-1,-9.83,74.1,4.2
2024-01-21T04:00:00,CZ-1,-8.36,73.1,1.57
2024-01-21T05:00:00,CZ-1,-8.84,73.9,4.13
2024-01-21T06:00:00,CZ-1,-5.41,67.8,3.24
2024-01-21T07:00:00,CZ-1,-5.3,72.7,2.55
2024-01-21T08:00:00,CZ-1,-3.56,71.6,2.95
2024-01-21T09:00:00,CZ-1,-2.56,66.0,5.64
2024-01-21T10:00:00,CZ-1,-0.13,72.0,2.8
2024-01-21T11:00:00,CZ-1,-0.67,72.9,5.97
2024-01-21T12:00:00,CZ-1,-0.05,73.6,5.09
2024-01-21T13:00:00,CZ-1,1.11,71.6,3.75
2024-01-21T14:00:00,CZ-1,0.88,69.2,3.68
2024-01-21T15:00:00,CZ-1,-0.09,71.8,4.75
2024-01-21T16:00:00,CZ-1,0.4,67.2,1.76
2024-01-21T17:00:00,CZ-1,-2.25,71.5,5.67
2024-01-21T18:00:00,CZ-1,-3.24,64.8,3.23
2024-01-21T19:00:00,CZ-1,-4.9,70.4,3.1
2024-01-21T20:00:00,CZ-1,-7.6,69.3,3.84
2024-01-21T21:00:00,CZ-1,-8.58,73.9,2.94
2024-01-21T22:00:00,CZ-1,-9.23,67.9,2.46
2024-01-21T23:00:00,CZ-1,-11.17,74.1,2.8
2024-01-22T00:00:00,CZ-1,-10.61,69.7,5.01
2024-01-22T01:00:00,CZ-1,-10.14,68.7,5.65
2024-01-22T02:00:00,CZ-1,-10.81,74.8,3.17
2024-01-22T03:00:00,CZ-1,-10.28,66.9,2.92
2024-01-22T04:00:00,CZ-1,-10.37,68.7,4.23
2024-01-22T05:00:00,CZ-1,-8.97,67.6,5.42
2024-01-22T06:00:00,CZ-1,-6.4,71.2,2.46
2024-01-22T07:00:00,CZ-1,-3.98,67.8,1.94
2024-01-22T08:00:00,CZ-1,-3.57,70.6,4.24
2024-01-22T09:00:00,CZ-1,-2.89,72.8,3.02
2024-01-22T10:00:00,CZ-1,0.43,67.9,1.62
2024-01-22T11:00:00,CZ-1,-0.92,67.7,4.68
2024-01-22T12:00:00,CZ-1,0.76,72.3,5.53
2024-01-22T13:00:00,CZ-1,1.87,70.2,5.65
2024-01-22T14:00:00,CZ-1,1.29,64.7,2.93
2024-01-22T15:00:00,CZ-1,-0.44,64.9,5.64
2024-01-22T16:00:00,CZ-1,-0.74,66.0,5.32
2024-01-22T17:00:00,CZ-1,-2.31,66.8,4.74
2024-01-22T18:00:00,CZ-1,-4.23,74.1,5.74
2024-01-22T19:00:00,CZ-1,-6.06,70.5,1.63
2024-01-22T20:00:00,CZ-1,-5.55,67.9,3.81
2024-01-22T21:00:00,CZ-1,-7.43,73.2,3.68
2024-01-22T22:00:00,CZ-1,-10.2,69.0,1.53
2024-01-22T23:00:00,CZ-1,-10.92,73.5,4.15
2024-01-23T00:00:00,CZ-1,-10.94,72.7,3.62
2024-01-23T01:00:00,CZ-1,-11.31,70.1,3.19
2024-01-23T02:00:00,CZ-1,-11.08,70.6,5.13
2024-01-23T03:00:00,CZ-1,-9.2,75.0,3.61
2024-01-23T04:00:00,CZ-1,-8.25,73.8,2.21
2024-01-23T05:00:00,CZ-1,-7.2,66.4,4.28
2024-01-23T06:00:00,CZ-1,-6.86,72.8,5.0
2024-01-23T07:00:00,CZ-1,-3.9,74.3,3.23
2024-01-23T08:00:00,CZ-1,-4.59,65.4,5.88
2024-01-23T09:00:00,CZ-1,-2.43,66.7,2.02
2024-01-23T10:00:00,CZ-1,-1.08,67.5,4.81
2024-01-23T11:00:00,CZ-1,-0.57,68.5,5.5
2024-01-23T12:00:00,CZ-1,0.65,65.3,3.38
2024-01-23T13:00:00,CZ-1,0.39,64.1,4.07
2024-01-23T14:00:00,CZ-1,0.31,71.9,2.67
2024-01-23T15:00:00,CZ-1,-0.74,68.5,3.67
2024-01-23T16:00:00,CZ-1,-1.59,69.3,4.34
2024-01-23T17:00:00,CZ-1,-1.31,73.7,4.02
2024-01-23T18:00:00,CZ-1,-2.64,65.9,4.9
2024-01-23T19:00:00,CZ-1,-3.87,69.3,2.68
2024-01-23T20:00:00,CZ-1,-7.18,67.7,3.26
2024-01-23T21:00:00,CZ-1,-8.2,67.2,5.25
2024-01-23T22:00:00,CZ-1,-8.09,67.3,4.38
2024-01-23T23:00:00,CZ-1,-10.34,71.1,3.8
2024-01-24T00:00:00,CZ-1,-10.93,74.1,5.75
2024-01-24T01:00:00,CZ-1,-11.51,69.8,1.68
2024-01-24T02:00:00,CZ-1,-11.01,68.9,2.31
2024-01-24T03:00:00,CZ-1,-9.37,71.3,2.54
2024-01-24T04:00:00,CZ-1,-10.02,71.9,5.23
2024-01-24T05:00:00,CZ-1,-7.07,72.9,4.93
2024-01-24T06:00:00,CZ-1,-7.33,66.7,4.51
2024-01-24T07:00:00,CZ-1,-4.69,66.9,2.89
2024-01-24T08:00:00,CZ-1,-4.62,71.6,3.84
2024-01-24T09:00:00,CZ-1,-1.18,73.6,3.83
2024-01-24T10:00:00,CZ-1,-1.12,67.0,4.38
2024-01-24T11:00:00,CZ-1,1.27,64.9,3.34
2024-01-24T12:00:00,CZ-1,1.43,65.2,4.49
2024-01-24T13:00:00,CZ-1,0.4,69.4,5.94
2024-01-24T14:00:00,CZ-1,-0.32,70.9,4.09
2024-01-24T15:00:00,CZ-1,1.06,67.5,5.69
2024-01-24T16:00:00,CZ-1,0.37,64.9,3.11
2024-01-24T17:00:00,CZ-1,-2.61,72.7,5.61
2024-01-24T18:00:00,CZ-1,-2.78,73.4,4.09
2024-01-24T19:00:00,CZ-1,-4.04,67.9,1.98
2024-01-24T20:00:00,CZ-1,-6.0,69.8,1.62
2024-01-24T21:00:00,CZ-1,-7.27,66.9,2.6
2024-01-24T22:00:00,CZ-1,-10.23,72.0,2.26
2024-01-24T23:00:00,CZ-1,-10.65,71.6,5.8
2024-01-25T00:00:00,CZ-1,-11.95,75.4,4.82
2024-01-25T01:00:00,CZ-1,-11.57,74.6,4.37
2024-01-25T02:00:00,CZ-1,-10.88,68.5,3.5
2024-01-25T03:00:00,CZ-1,-10.55,67.0,2.31
2024-01-25T04:00:00,CZ-1,-9.79,70.5,4.14
2024-01-25T05:00:00,CZ-1,-7.37,66.7,2.05
2024-01-25T06:00:00,CZ-1,-5.63,70.7,2.52
2024-01-25T07:00:00,CZ-1,-5.66,71.7,3.58
2024-01-25T08:00:00,CZ-1,-3.7,74.2,1.58
2024-01-25T09:00:00,CZ-1,-1.68,71.3,4.19
2024-01-25T10:00:00,CZ-1,-0.51,64.5,5.87
2024-01-25T11:00:00,CZ-1,-0.88,67.6,3.3
2024-01-25T12:00:00,CZ-1,1.61,71.0,5.29
2024-01-25T13:00:00,CZ-1,1.15,73.7,2.94
2024-01-25T14:00:00,CZ-1,0.56,69.5,2.96
2024-01-25T15:00:00,CZ-1,-0.65,70.8,3.09
2024-01-25T16:00:00,CZ-1,0.13,70.8,1.55
2024-01-25T17:00:00,CZ-1,-2.94,66.3,2.96
2024-01-25T18:00:00,CZ-1,-4.17,71.4,2.51
2024-01-25T19:00:00,CZ-1,-5.19,69.0,5.99
2024-01-25T20:00:00,CZ-1,-6.66,65.8,5.91
2024-01-25T21:00:00,CZ-1,-6.86,66.0,5.4
2024-01-25T22:00:00,CZ-1,-8.95,75.0,4.31
2024-01-25T23:00:00,CZ-1,-9.89,74.1,1.66
2024-01-26T00:00:00,CZ-1,-11.75,67.4,1.56
2024-01-26T01:00:00,CZ-1,-11.63,66.6,2.01
2024-01-26T02:00:00,CZ-1,-11.16,67.8,1.77
2024-01-26T03:00:00,CZ-1,-9.09,75.2,5.56
2024-01-26T04:00:00,CZ-1,-10.24,71.8,5.69
2024-01-26T05:00:00,CZ-1,-8.14,70.7,5.48
2024-01-26T06:00:00,CZ-1,-5.56,71.1,2.73
2024-01-26T07:00:00,CZ-1,-4.43,72.4,2.79
2024-01-26T08:00:00,CZ-1,-3.56,71.6,2.5
2024-01-26T09:00:00,CZ-1,-2.27,69.9,3.15
2024-01-26T10:00:00,CZ-1,0.18,67.2,3.65
2024-01-26T11:00:00,CZ-1,0.96,64.3,3.0
2024-01-26T12:00:00,CZ-1,0.05,69.3,5.86
2024-01-26T13:00:00,CZ-1,0.75,73.0,2.23
2024-01-26T14:00:00,CZ-1,1.88,67.1,2.96
2024-01-26T15:00:00,CZ-1,-0.36,72.7,2.47
2024-01-26T16:00:00,CZ-1,-1.82,64.4,3.98
2024-01-26T17:00:00,CZ-1,-1.75,67.9,4.46
2024-01-26T18:00:00,CZ-1,-3.41,73.0,3.09
2024-01-26T19:00:00,CZ-1,-4.37,70.2,5.95
2024-01-26T20:00:00,CZ-1,-6.13,74.7,3.38
2024-01-26T21:00:00,CZ-1,-7.6,67.0,2.41
2024-01-26T22:00:00,CZ-1,-8.98,68.6,5.28
2024-01-26T23:00:00,CZ-1,-11.17,74.6,5.65
2024-01-27T00:00:00,CZ-1,-9.61,68.8,4.34
2024-01-27T01:00:00,CZ-1,-10.68,73.2,3.36
2024-01-27T02:00:00,CZ-1,-11.75,70.3,3.97
2024-01-27T03:00:00,CZ-1,-11.11,70.0,5.97
2024-01-27T04:00:00,CZ-1,-10.08,74.3,2.76
2024-01-27T05:00:00,CZ-1,-7.71,66.7,5.33
2024-01-27T06:00:00,CZ-1,-6.09,68.2,3.09
2024-01-27T07:00:00,CZ-1,-5.35,70.3,4.18
2024-01-27T08:00:00,CZ-1,-3.09,64.8,4.86
2024-01-27T09:00:00,CZ-1,-0.82,68.2,2.85
2024-01-27T10:00:00,CZ-1,-0.67,72.2,3.46
2024-01-27T11:00:00,CZ-1,-0.1,66.3,5.2
2024-01-27T12:00:00,CZ-1,0.39,73.5,4.24
2024-01-27T13:00:00,CZ-1,0.38,67.1,5.87
2024-01-27T14:00:00,CZ-1,1.73,73.4,1.62
2024-01-27T15:00:00,CZ-1,-0.39,72.9,2.85
2024-01-27T16:00:00,CZ-1,-0.67,67.3,4.29
2024-01-27T17:00:00,CZ-1,-2.15,72.7,4.77
2024-01-27T18:00:00,CZ-1,-3.61,69.3,1.68
2024-01-27T19:00:00,CZ-1,-4.58,69.5,1.55
2024-01-27T20:00:00,CZ-1,-7.59,67.6,3.34
2024-01-27T21:00:00,CZ-1,-8.0,72.1,5.68
2024-01-27T22:00:00,CZ-1,-10.07,67.7,3.4
2024-01-27T23:00:00,CZ-1,-10.43,73.7,5.55
2024-01-28T00:00:00,CZ-1,-10.59,73.1,4.86
2024-01-28T01:00:00,CZ-1,-11.98,69.8,3.15
2024-01-28T02:00:00,CZ-1,-11.82,69.3,2.29
2024-01-28T03:00:00,CZ-1,-9.82,69.0,3.05
2024-01-28T04:00:00,CZ-1,-8.2,70.9,5.87
2024-01-28T05:00:00,CZ-1,-7.69,70.8,5.17
2024-01-28T06:00:00,CZ-1,-7.25,74.2,3.36
2024-01-28T07:00:00,CZ-1,-6.06,70.6,1.98
2024-01-28T08:00:00,CZ-1,-3.28,71.0,4.75
2024-01-28T09:00:00,CZ-1,-1.54,64.5,1.51
2024-01-28T10:00:00,CZ-1,-0.25,69.7,5.63
2024-01-28T11:00:00,CZ-1,-0.05,64.9,1.57
2024-01-28T12:00:00,CZ-1,-0.33,65.6,4.96
2024-01-28T13:00:00,CZ-1,1.16,72.5,5.53
2024-01-28T14:00:00,CZ-1,0.83,65.3,2.39
2024-01-28T15:00:00,CZ-1,0.44,65.4,3.83
2024-01-28T16:00:00,CZ-1,-0.73,64.4,1.84
2024-01-28T17:00:00,CZ-1,-0.93,69.3,3.6
2024-01-28T18:00:00,CZ-1,-3.61,72.7,4.43
2024-01-28T19:00:00,CZ-1,-4.56,70.8,2.15
2024-01-28T20:00:00,CZ-1,-7.18,68.1,1.65
2024-01-28T21:00:00,CZ-1,-7.69,74.2,5.76
2024-01-28T22:00:00,CZ-1,-10.29,67.8,4.31
2024-01-28T23:00:00,CZ-1,-11.35,68.2,3.28
2024-01-29T00:00:00,CZ-1,-10.16,66.6,1.75
2024-01-29T01:00:00,CZ-1,-11.63,68.4,2.22
2024-01-29T02:00:00,CZ-1,-10.59,67.9,1.53
2024-01-29T03:00:00,CZ-1,-9.32,70.6,3.38
2024-01-29T04:00:00,CZ-1,-9.84,74.7,5.91
2024-01-29T05:00:00,CZ-1,-9.04,72.4,4.54
2024-01-29T06:00:00,CZ-1,-6.35,69.4,3.29
2024-01-29T07:00:00,CZ-1,-4.49,65.2,5.41
2024-01-29T08:00:00,CZ-1,-4.44,66.4,3.21
2024-01-29T09:00:00,CZ-1,-3.18,73.2,3.28
2024-01-29T10:00:00,CZ-1,-1.09,67.5,5.42
2024-01-29T11:00:00,CZ-1,-0.2,70.5,5.83
2024-01-29T12:00:00,CZ-1,0.61,73.0,3.99
2024-01-29T13:00:00,CZ-1,0.73,68.5,3.05
2024-01-29T14:00:00,CZ-1,0.64,66.6,1.61
2024-01-29T15:00:00,CZ-1,0.93,66.4,2.08
2024-01-29T16:00:00,CZ-1,-1.49,69.6,5.04
2024-01-29T17:00:00,CZ-1,-1.87,69.1,5.08
2024-01-29T18:00:00,CZ-1,-4.07,68.4,2.47
2024-01-29T19:00:00,CZ-1,-5.23,71.3,4.11
2024-01-29T20:00:00,CZ-1,-7.04,70.1,2.42
2024-01-29T21:00:00,CZ-1,-7.14,72.4,5.74
2024-01-29T22:00:00,CZ-1,-8.05,71.8,3.48
2024-01-29T23:00:00,CZ-1,-9.02,71.4,3.32
2024-01-30T00:00:00,CZ-1,-10.77,67.4,4.88
2024-01-30T01:00:00,CZ-1,-10.57,67.1,5.33
2024-01-30T02:00:00,CZ-1,-10.23,73.8,1.63
2024-01-30T03:00:00,CZ-1,-9.67,67.5,1.57
2024-01-30T04:00:00,CZ-1,-8.74,72.8,4.99
2024-01-30T05:00:00,CZ-1,-8.64,67.5,5.51
2024-01-30T06:00:00,CZ-1,-7.59,74.4,5.12
2024-01-30T07:00:00,CZ-1,-4.38,66.9,4.73
2024-01-30T08:00:00,CZ-1,-4.44,67.6,5.18
2024-01-30T09:00:00,CZ-1,-2.24,68.0,5.3
2024-01-30T10:00:00,CZ-1,-0.84,70.4,4.33
2024-01-30T11:00:00,CZ-1,1.07,73.3,2.29
2024-01-30T12:00:00,CZ-1,0.48,71.8,4.61
2024-01-30T13:00:00,CZ-1,1.95,64.1,4.67
2024-01-30T14:00:00,CZ-1,0.71,73.8,3.3
2024-01-30T15:00:00,CZ-1,1.17,64.9,2.81
2024-01-30T16:00:00,CZ-1,-1.31,70.2,2.49
2024-01-30T17:00:00,CZ-1,-1.57,68.4,4.24
2024-01-30T18:00:00,CZ-1,-3.61,72.3,2.2
2024-01-30T19:00:00,CZ-1,-4.43,70.5,4.33
2024-01-30T20:00:00,CZ-1,-5.49,71.0,2.52
2024-01-30T21:00:00,CZ-1,-8.01,70.8,5.67
2024-01-30T22:00:00,CZ-1,-8.83,71.6,5.71
2024-01-30T23:00:00,CZ-1,-11.13,73.7,4.45
2024-01-31T00:00:00,CZ-1,-9.83,74.9,4.13
2024-01-31T01:00:00,CZ-1,-10.53,75.9,4.56
2024-01-31T02:00:00,CZ-1,-11.91,69.3,5.0
2024-01-31T03:00:00,CZ-1,-10.57,75.2,3.38
2024-01-31T04:00:00,CZ-1,-8.66,75.8,4.27
2024-01-31T05:00:00,CZ-1,-8.67,70.9,3.07
2024-01-31T06:00:00,CZ-1,-5.47,69.7,3.03
2024-01-31T07:00:00,CZ-1,-4.99,71.9,5.27
2024-01-31T08:00:00,CZ-1,-3.14,69.8,4.54
2024-01-31T09:00:00,CZ-1,-2.71,71.1,5.31
2024-01-31T10:00:00,CZ-1,-0.09,69.0,2.35
2024-01-31T11:00:00,CZ-1,1.28,72.2,4.02
2024-01-31T12:00:00,CZ-1,0.01,65.5,5.01
2024-01-31T13:00:00,CZ-1,0.37,66.4,5.84
2024-01-31T14:00:00,CZ-1,-0.0,67.3,1.92
2024-01-31T15:00:00,CZ-1,0.52,65.3,4.59
2024-01-31T16:00:00,CZ-1,-0.79,69.0,4.68
2024-01-31T17:00:00,CZ-1,-3.19,71.3,2.1
2024-01-31T18:00:00,CZ-1,-3.11,71.7,2.1
2024-01-31T19:00:00,CZ-1,-4.5,70.9,2.58
2024-01-31T20:00:00,CZ-1,-6.24,66.5,3.41
2024-01-31T21:00:00,CZ-1,-6.94,72.4,2.2
2024-01-31T22:00:00,CZ-1,-8.09,74.2,3.33
2024-01-31T23:00:00,CZ-1,-10.9,72.9,1.56
2024-01-01T00:00:00,CZ-2,-0.83,74.6,5.53
2024-01-01T01:00:00,CZ-2,-1.47,75.3,2.89
2024-01-01T02:00:00,CZ-2,0.32,75.8,3.5
2024-01-01T03:00:00,CZ-2,-0.03,76.9,4.01
2024-01-01T04:00:00,CZ-2,-0.33,78.5,5.91
2024-01-01T05:00:00,CZ-2,1.97,81.1,2.99
2024-01-01T06:00:00,CZ-2,4.02,76.0,4.4
2024-01-01T07:00:00,CZ-2,6.1,77.9,5.03
2024-01-01T08:00:00,CZ-2,6.13,76.3,1.91
2024-01-01T09:00:00,CZ-2,7.49,78.5,4.79
2024-01-01T10:00:00,CZ-2,9.72,78.7,1.85
2024-01-01T11:00:00,CZ-2,10.79,72.2,3.28
2024-01-01T12:00:00,CZ-2,9.94,75.5,5.83
2024-01-01T13:00:00,CZ-2,11.06,80.8,4.57
2024-01-01T14:00:00,CZ-2,9.84,79.0,2.9
2024-01-01T15:00:00,CZ-2,10.48,75.8,4.41
2024-01-01T16:00:00,CZ-2,8.9,74.5,2.11
2024-01-01T17:00:00,CZ-2,9.01,80.8,2.64
2024-01-01T18:00:00,CZ-2,5.49,73.8,5.11
2024-01-01T19:00:00,CZ-2,6.01,83.0,3.31
2024-01-01T20:00:00,CZ-2,2.37,75.5,3.4
2024-01-01T21:00:00,CZ-2,2.55,83.6,4.21
2024-01-01T22:00:00,CZ-2,1.06,75.3,2.52
2024-01-01T23:00:00,CZ-2,-1.06,80.4,3.31
2024-01-02T00:00:00,CZ-2,0.35,82.7,3.66
2024-01-02T01:00:00,CZ-2,-1.68,77.9,1.64
2024-01-02T02:00:00,CZ-2,-0.53,82.5,3.8
2024-01-02T03:00:00,CZ-2,-1.05,74.8,1.75
2024-01-02T04:00:00,CZ-2,1.26,82.8,1.78
2024-01-02T05:00:00,CZ-2,0.82,83.2,2.29
2024-01-02T06:00:00,CZ-2,3.99,77.1,1.52
2024-01-02T07:00:00,CZ-2,5.73,79.8,4.05
2024-01-02T08:00:00,CZ-2,6.48,78.1,3.83
2024-01-02T09:00:00,CZ-2,7.83,77.7,4.32
2024-01-02T10:00:00,CZ-2,8.41,76.2,4.24
2024-01-02T11:00:00,CZ-2,9.19,80.1,4.75
2024-01-02T12:00:00,CZ-2,10.39,78.4,4.04
2024-01-02T13:00:00,CZ-2,10.81,75.5,4.45
2024-01-02T14:00:00,CZ-2,9.92,80.5,3.89
2024-01-02T15:00:00,CZ-2,10.52,80.4,2.5
2024-01-02T16:00:00,CZ-2,9.82,79.1,2.16
2024-01-02T17:00:00,CZ-2,8.19,77.9,5.74
2024-01-02T18:00:00,CZ-2,6.22,75.1,3.49
2024-01-02T19:00:00,CZ-2,4.43,75.3,5.86
2024-01-02T20:00:00,CZ-2,2.73,80.8,2.5
2024-01-02T21:00:00,CZ-2,2.81,80.1,2.34
2024-01-02T22:00:00,CZ-2,1.17,80.9,2.52
2024-01-02T23:00:00,CZ-2,-0.3,79.5,4.64
2024-01-03T00:00:00,CZ-2,-0.23,83.3,4.05
2024-01-03T01:00:00,CZ-2,-0.16,81.0,5.1
2024-01-03T02:00:00,CZ-2,-1.67,79.2,3.78
2024-01-03T03:00:00,CZ-2,0.62,83.5,4.32
2024-01-03T04:00:00,CZ-2,1.86,79.0,3.57
2024-01-03T05:00:00,CZ-2,2.45,79.0,5.86
2024-01-03T06:00:00,CZ-2,2.71,78.1,1.92
2024-01-03T07:00:00,CZ-2,4.7,79.2,3.32
2024-01-03T08:00:00,CZ-2,5.47,73.1,4.66
2024-01-03T09:00:00,CZ-2,9.09,77.0,2.04
2024-01-03T10:00:00,CZ-2,8.37,81.2,1.89
2024-01-03T11:00:00,CZ-2,11.37,74.0,2.02
2024-01-03T12:00:00,CZ-2,11.34,75.4,3.15
2024-01-03T13:00:00,CZ-2,11.82,79.8,4.81
2024-01-03T14:00:00,CZ-2,9.62,74.4,2.58
2024-01-03T15:00:00,CZ-2,10.23,77.2,3.11
2024-01-03T16:00:00,CZ-2,9.22,80.3,3.09
2024-01-03T17:00:00,CZ-2,7.65,75.7,4.21
2024-01-03T18:00:00,CZ-2,5.43,81.8,2.59
2024-01-03T19:00:00,CZ-2,4.65,79.9,1.6
2024-01-03T20:00:00,CZ-2,4.62,77.7,5.06
2024-01-03T21:00:00,CZ-2,1.97,74.3,2.66
2024-01-03T22:00:00,CZ-2,-0.08,83.2,5.43
2024-01-03T23:00:00,CZ-2,0.21,82.4,4.15
2024-01-04T00:00:00,CZ-2,-1.39,84.1,4.93
2024-01-04T01:00:00,CZ-2,-1.56,78.6,1.61
2024-01-04T02:00:00,CZ-2,0.39,79.0,3.68
2024-01-04T03:00:00,CZ-2,-1.32,82.4,1.84
2024-01-04T04:00:00,CZ-2,1.05,80.3,4.2
2024-01-04T05:00:00,CZ-2,2.82,83.3,4.62
2024-01-04T06:00:00,CZ-2,3.32,75.6,5.81
2024-01-04T07:00:00,CZ-2,5.04,76.6,3.88
2024-01-04T08:00:00,CZ-2,6.1,74.0,4.31
2024-01-04T09:00:00,CZ-2,7.31,80.6,4.77
2024-01-04T10:00:00,CZ-2,8.84,76.8,5.72
2024-01-04T11:00:00,CZ-2,9.75,75.3,3.68
2024-01-04T12:00:00,CZ-2,10.14,74.3,5.44
2024-01-04T13:00:00,CZ-2,11.26,78.1,4.77
2024-01-04T14:00:00,CZ-2,9.94,75.7,1.79
2024-01-04T15:00:00,CZ-2,11.38,75.5,4.08
2024-01-04T16:00:00,CZ-2,9.45,73.5,4.64
2024-01-04T17:00:00,CZ-2,9.0,81.4,1.93
2024-01-04T18:00:00,CZ-2,5.83,77.0,4.07
2024-01-04T19:00:00,CZ-2,4.04,80.9,5.07
2024-01-04T20:00:00,CZ-2,2.82,81.3,2.14
2024-01-04T21:00:00,CZ-2,0.97,83.2,3.04
2024-01-04T22:00:00,CZ-2,0.43,82.4,2.6
2024-01-04T23:00:00,CZ-2,0.7,81.2,3.0
2024-01-05T00:00:00,CZ-2,-0.31,80.9,5.48
2024-01-05T01:00:00,CZ-2,-0.32,79.2,5.52
2024-01-05T02:00:00,CZ-2,-0.05,84.1,2.18
2024-01-05T03:00:00,CZ-2,-0.9,82.9,4.52
2024-01-05T04:00:00,CZ-2,0.53,77.8,4.98
2024-01-05T05:00:00,CZ-2,3.03,79.5,2.15
2024-01-05T06:00:00,CZ-2,3.97,75.8,4.07
2024-01-05T07:00:00,CZ-2,5.38,82.7,1.83
2024-01-05T08:00:00,CZ-2,5.81,81.9,4.13
2024-01-05T09:00:00,CZ-2,7.53,75.9,3.61
2024-01-05T10:00:00,CZ-2,10.37,79.1,4.75
2024-01-05T11:00:00,CZ-2,11.21,80.3,2.94
2024-01-05T12:00:00,CZ-2,10.02,80.8,3.96
2024-01-05T13:00:00,CZ-2,11.62,78.1,2.57
2024-01-05T14:00:00,CZ-2,9.64,72.3,3.52
2024-01-05T15:00:00,CZ-2,11.14,74.8,3.76
2024-01-05T16:00:00,CZ-2,8.28,74.6,1.76
2024-01-05T17:00:00,CZ-2,7.11,72.9,1.83
2024-01-05T18:00:00,CZ-2,7.31,78.4,4.74
2024-01-05T19:00:00,CZ-2,3.81,75.7,4.39
2024-01-05T20:00:00,CZ-2,2.28,76.5,1.62
2024-01-05T21:00:00,CZ-2,1.57,82.3,1.62
2024-01-05T22:00:00,CZ-2,0.72,79.9,5.1
2024-01-05T23:00:00,CZ-2,-0.98,82.7,5.08
2024-01-06T00:00:00,CZ-2,-1.79,80.3,4.99
2024-01-06T01:00:00,CZ-2,0.17,78.2,5.73
2024-01-06T02:00:00,CZ-2,0.1,74.4,2.93
2024-01-06T03:00:00,CZ-2,0.17,77.2,3.37
2024-01-06T04:00:00,CZ-2,1.26,82.2,2.21
2024-01-06T05:00:00,CZ-2,0.84,75.7,3.88
2024-01-06T06:00:00,CZ-2,4.26,76.9,3.13
2024-01-06T07:00:00,CZ-2,4.63,79.8,5.4
2024-01-06T08:00:00,CZ-2,5.72,82.5,4.09
2024-01-06T09:00:00,CZ-2,7.35,78.6,5.16
2024-01-06T10:00:00,CZ-2,9.19,72.5,4.41
2024-01-06T11:00:00,CZ-2,10.56,77.5,4.68
2024-01-06T12:00:00,CZ-2,10.94,75.5,3.88
2024-01-06T13:00:00,CZ-2,10.46,74.3,4.01
