Sample_ID,Time_hours,Flow_Rate_L_per_min,Settlement_mm,Sinkhole_Diameter_m,Soil_Layer,Moisture_Content_percent,Pipeline_Depth_m,Pressure_kPa,Cavity_Volume_m3,Failure_Occurred
176,84.16833667334669,12.846489305224615,85.9512656071564,2.92993420872135,Clay Middle,16.72849221525093,4.931683776123789,269.4961242462087,8.322969332675665,0
177,84.64929859719439,36.09219821461097,86.0106792800051,4.009304278180146,Sandy Clay Top,19.73568618622771,5.681658291032532,201.37619165396913,11.862200386512425,0
178,85.13026052104208,22.403090583524182,86.26430827687632,0.9814128747213129,Sandy Clay Bottom,29.648974636761796,1.6374725569202098,111.78288866534798,6.301649076795705,0
179,85.61122244488978,47.152849493153056,88.00883810893968,3.924625561259126,Clay Middle,25.966411674528484,5.424217523011535,138.96368981480285,2.604960113149508,0
180,86.09218436873748,11.188442486569697,89.01196013992376,2.935699604042496,Sandy Clay Bottom,17.559764170671727,3.872517813779101,70.97988395535735,7.176769382429849,0
181,86.57314629258516,20.347985797261632,89.86129165694184,4.8334640173654755,Clay Middle,32.6427122856412,4.346448494846225,133.36564839900262,0.9228155590711242,1
182,87.05410821643287,10.106308455826507,90.0104291987086,2.0384247471740875,Clay Middle,22.868956931271832,4.400116247044652,219.38523637588352,14.141513464633926,1
183,87.53507014028055,46.61121282253532,90.10412896510184,3.3467985191027667,Clay Middle,31.557367506443455,5.189090122431274,68.0277732323588,1.2148359574050984,0
184,88.01603206412825,44.48027090214415,90.65640876444273,4.694126474795079,Sandy Clay Top,30.754260310554173,3.000332949715997,101.35035211950733,6.633005057233614,0
185,88.49699398797596,16.607373247182004,91.9816013119227,0.9612937759580567,Sandy Clay Top,27.48850892943456,4.798730354369971,145.36026035332787,7.99523079021904,0
186,88.97795591182364,34.69928207153806,92.38842652287508,4.71752819256403,Sandy Clay Top,24.889622625901858,3.878601493749887,295.5123842539906,14.781027101080554,0
187,89.45891783567134,41.77499900905471,92.81229030360437,3.59548575035366,Sandy Clay Bottom,34.59101680763514,5.0702730643740646,246.21545573972006,2.5737251722786256,1
188,89.93987975951903,29.984036521975806,92.97652781900969,0.8052667659732735,Sandy Clay Bottom,17.89930144759634,5.9574571474656,233.37168662302597,1.8050296273241426,0
189,90.42084168336673,28.83427602602029,93.71026469821574,1.854336051260673,Sandy Clay Top,29.503114551022296,2.4029295783169253,79.0477391313615,0.22972159123189934,0
190,90.90180360721442,15.883353090520325,93.81380368928878,3.686774398903767,Sandy Clay Bottom,18.82381402929578,5.975918887019991,245.24897340374787,2.4180144093526046,0
191,91.38276553106212,9.189624551265464,94.0093475958484,0.8030777066094726,Clay Middle,21.76526210664697,1.904154694272483,246.3172028790038,3.1883673881082477,1
192,91.86372745490982,45.374709107899704,94.28641987088331,3.11976707079323,Clay Middle,21.173974867463905,1.5104289655716623,200.27567390608206,9.495656029588075,0
193,92.34468937875751,45.51881257234987,94.64066235220565,2.0564737562883053,Clay Middle,33.94071975477446,1.6987287128002406,297.590445499593,3.373631176831866,0
194,92.82565130260521,33.48956557729706,94.77946864399046,3.294119829953647,Sandy Clay Top,34.347123555765506,3.0380208213154276,131.31347648113797,0.40576013946694567,0
195,93.3066132264529,20.25634059719153,94.84046028006253,0.7058391521563079,Sandy Clay Bottom,18.660308884694544,4.348078488052954,285.3181120604629,12.41661334798708,0
196,93.7875751503006,20.714430857569738,95.3120601087772,4.421915627685693,Sandy Clay Top,15.440703205950083,1.8106329339953233,278.68277873912587,5.5473759449591045,0
197,94.2685370741483,37.668005549160775,95.48234179299547,4.880700361298286,Sandy Clay Bottom,29.400160793262263,1.5254961653830528,52.87016493734446,5.370080630052936,0
198,94.74949899799599,45.36996169786597,95.9175683271417,4.8599503487856115,Clay Middle,23.359798677409685,5.716909628064577,162.52913161870276,4.606937534602106,1
199,95.23046092184369,44.91888909193028,96.00140070352704,3.873433242843161,Sandy Clay Top,16.776804901751287,5.198669861729684,294.27605826289334,14.63306182948167,0
200,95.71142284569137,40.09439956359307,96.3294613925413,1.085388080587844,Sandy Clay Bottom,28.675082111540853,5.14132427012564,75.78034060201895,2.634719717908294,0
201,96.19238476953907,33.891424076942954,96.70973501660585,3.9121843816806017,Sandy Clay Bottom,25.902110565213995,5.479909239758896,186.94617359582986,13.483747152903204,1
202,96.67334669338678,8.786298424777197,96.73634234233441,0.6106411240646068,Clay Middle,34.610336440022124,4.65015422747447,294.73937676027606,11.67436964888433,1
203,97.15430861723446,12.27329213425762,96.94153414302463,0.5995559818804876,Sandy Clay Top,19.548189917227578,1.9698185838663664,188.87385602646503,1.239551336939765,0
204,97.63527054108216,45.43493848371857,97.01370880644059,1.9562459861729355,Sandy Clay Top,23.079557526530966,3.2959508463317535,97.453825743039,14.802263612362646,0
205,98.11623246492985,32.289307684681546,97.04644493582686,2.698894356820996,Sandy Clay Top,25.850916067908457,4.754172689090833,195.54580752314743,4.143352856731257,0
206,98.59719438877755,5.4138673227483345,99.34704559152452,3.9668333801350695,Clay Middle,30.833999769067034,2.7615050735618443,101.11014348738671,1.5688856126339439,1
207,99.07815631262525,9.566219428971444,99.54161060278423,3.5748291947292734,Sandy Clay Top,25.976773134401174,4.59332863861307,179.92606572362106,12.456782088473815,0
208,99.55911823647294,34.85757960986251,100.37164590966918,2.5065621786953676,Clay Middle,27.258003217238986,1.6102430172044355,68.510554478087,10.629465451797728,0
209,100.04008016032064,5.227771273079841,100.51859032681588,1.7313199982674965,Clay Middle,19.522941031798815,2.8776180339581696,201.37066730360115,9.296560207580722,0
210,100.52104208416833,12.236362313787438,101.09066100232606,4.9870602507097,Clay Middle,31.938374561771198,3.9710865132472772,179.19748478203954,2.424114869114104,0
211,101.00200400801603,29.693020521496376,101.80469411374017,2.417815860061878,Sandy Clay Bottom,23.572610939409515,4.34440423277809,235.04034219036578,7.229592132213832,0
212,101.48296593186372,36.135283896171195,102.25741741082474,2.5312416094835397,Sandy Clay Top,17.819192550435385,4.096682990078598,207.67511778969626,11.730284800619486,0
213,101.96392785571142,34.338256677617025,102.57634573284739,1.2363071953625113,Sandy Clay Top,28.283758290108345,4.6399032423304325,187.40156713268917,4.62399667834322,0
214,102.44488977955912,15.09211892572519,102.84172463960007,4.076642969374682,Clay Middle,19.321809063706148,1.5273993670792758,222.44471231203028,4.744178444874118,0
215,102.9258517034068,37.04806496063912,103.05624629045207,3.621570016016699,Clay Middle,16.951250204785996,1.9542353998988466,85.98547839305772,0.14679950011701953,0
216,103.40681362725451,15.676208937356003,104.38252431456246,1.4934632575494218,Sandy Clay Top,32.239738168085445,5.410249135256153,198.83991531465102,2.6962266845161555,0
217,103.8877755511022,19.642986417167048,105.27032785013336,0.8707147052712921,Clay Middle,24.203245289768795,4.567868898405726,93.02765070569441,13.143543814315331,0
218,104.3687374749499,38.592113230311085,106.9469160448412,3.562246859336209,Sandy Clay Top,29.985674253915526,2.008192392087051,281.38055196297023,6.682022725401835,0
219,104.8496993987976,34.23348045712466,107.01328031575926,3.4453004642651086,Sandy Clay Bottom,20.8117511961271,5.289334968293606,67.08352621140105,14.765094038593066,0
220,105.33066132264528,43.215053472238004,107.66955599748951,1.729667871491942,Clay Middle,30.739402698353327,2.590040480210551,157.5936874226983,5.996048657249509,1
221,105.81162324649299,34.592580153515456,109.06261963012012,4.778886030126847,Sandy Clay Top,17.238718540430607,3.6521694788785055,223.9493694138612,10.756278176225594,1
222,106.29258517034067,30.573887150096223,109.16259753497053,1.1797605130140512,Clay Middle,22.119467475897054,2.1533843079809714,164.50555291706468,4.300593739280464,1
223,106.77354709418837,9.215364552264163,109.19700269370678,2.4455066046917087,Sandy Clay Top,34.56123635947057,4.69549525389768,73.02381330822558,5.520763652999909,0
224,107.25450901803607,21.54721113767451,109.87269927030108,4.746271640754195,Sandy Clay Top,30.879794327360123,4.500844894564205,188.34475403167684,2.9418172151043307,0
225,107.73547094188376,16.934106545677643,110.29991284240042,2.38877292616755,Clay Middle,24.945118606293764,2.450006120247613,210.40797720683864,5.271229290640985,0
226,108.21643286573146,15.97953395205876,111.22195141306116,3.373366764488385,Sandy Clay Bottom,21.795549431237703,5.385303450856508,225.9480777476269,8.253839054267582,0
227,108.69739478957915,48.785474963860054,111.29723053626826,2.289174790832574,Sandy Clay Top,32.44271400044953,3.305877108988705,143.31495361568972,14.877415926590816,0
228,109.17835671342685,22.689397610004217,112.0902555917842,1.7339684105690152,Sandy Clay Top,25.896955181690313,2.816317909818338,190.91499275719056,9.996605524769606,1
229,109.65931863727454,45.1420949829701,112.20284547831771,4.927899415819227,Sandy Clay Top,30.16850035738222,2.1854831525904093,162.67161873472827,3.0687647206838795,0
230,110.14028056112224,33.401238169876834,112.29220307780047,2.3420030284176936,Sandy Clay Bottom,30.08215360632328,2.6977560563199185,218.01400968806334,0.7699254797141118,0
231,110.62124248496994,40.76650865937418,112.38192540608044,4.523446416556105,Sandy Clay Bottom,15.358913571369836,1.5991211455071765,195.88924183120463,1.9827115715862083,1
232,111.10220440881763,27.618669189733644,113.22447704736244,1.5347957265098877,Clay Middle,17.52507565585227,4.1246587160525205,181.4390548897837,8.482072498968405,1
233,111.58316633266533,30.96067480818616,113.77158386687043,1.4589711681128748,Sandy Clay Bottom,28.192587327894845,5.290038358547766,112.38109170956216,11.500888899369818,1
234,112.06412825651302,27.163296221848874,114.14177184504345,0.6401033729803012,Clay Middle,18.23239622571743,3.970412022487388,50.504629437058476,14.112246188781128,0
235,112.54509018036072,13.785934450912002,114.36400254588249,3.432500714191483,Clay Middle,20.109866893112095,2.486732828657441,93.52041882785731,0.3357652627526302,0
236,113.02605210420842,37.510345186767736,115.41260387952966,2.1583685467569254,Sandy Clay Bottom,33.93275908399214,1.6515113019624272,79.26651035604216,7.889126109271859,0
237,113.5070140280561,17.63475630983851,115.66176025437838,4.389612124278367,Clay Middle,26.203645167498237,2.465826329664613,162.2711862527367,7.115923607725334,0
238,113.9879759519038,6.0942184894154225,116.5098015858024,2.629444580112007,Sandy Clay Bottom,30.014590139986943,3.372546426319915,203.06453769046115,9.87521982743799,0
239,114.4689378757515,34.046253315822554,116.79893902635935,4.856870425616248,Clay Middle,26.1596147756528,4.918251429149084,103.27125217120204,8.437724931533594,0
240,114.9498997995992,12.969980573317201,117.03549880926822,1.3348648206640452,Sandy Clay Bottom,26.050272295654505,2.3452928364199837,284.7642739917968,10.33688334367896,1
241,115.4308617234469,47.320636295881144,117.34607933921802,4.4088042558002485,Sandy Clay Bottom,16.88303820251396,4.739061540096087,51.670532305971946,9.905430512762935,0
242,115.91182364729458,47.92678596511643,117.52540197693334,3.994685837562838,Clay Middle,21.873263852182063,5.401200607583476,243.0752537913357,1.8434747003833984,1
243,116.39278557114228,46.16889755992018,118.21379063340181,3.969148300898234,Sandy Clay Top,20.648617973730232,3.5427608164876068,206.30119238261057,12.01579691291892,1
244,116.87374749498997,21.657141511495,118.56309204124962,4.301524526525995,Clay Middle,22.814567312272267,5.19644396239167,143.38870026192046,1.9361653781732402,0
245,117.35470941883767,5.695547743799034,118.69521330674814,3.924607959243495,Sandy Clay Bottom,30.966883764486568,3.99595806615793,62.62223610310198,10.508106315616143,1
246,117.83567134268537,46.77433531644764,119.84438323152344,3.3179914473413694,Sandy Clay Top,22.438653358337298,4.366908766864072,206.87164294606984,6.30056597784504,0
247,118.31663326653306,24.268286674279146,120.08654910270279,1.0906019495707442,Clay Middle,24.033936384633655,3.868253071521912,146.40337821641202,7.756375945191309,0
248,118.79759519038076,48.49946685696513,120.47869029379167,0.6463678077106336,Clay Middle,22.94762780970633,3.584277225381038,284.0667848533048,13.559140414198087,1
249,119.27855711422845,48.36289896901638,121.66343809814649,4.643815315170591,Clay Middle,16.868159439505913,2.555940487991322,185.49751872244147,13.35926752445495,0
250,119.75951903807615,43.3854254960312,122.15283775007515,3.2749264153433213,Sandy Clay Top,23.821443165015673,2.8643732675747073,284.912877823377,12.28605895425994,1
251,120.24048096192384,18.250200143131355,122.21499505800404,4.084417809392793,Sandy Clay Bottom,18.9121854608903,2.8048655352462406,105.12092336832603,7.701210868799216,0
252,120.72144288577154,22.329397787086638,123.62030339997014,2.666850581806475,Clay Middle,18.73446591546083,4.0348001892921666,231.4314775910258,11.069973170994114,0
253,121.20240480961924,43.30115021825856,124.11434186443755,1.0278868503307752,Clay Middle,16.880722088685328,2.039791618607505,204.3122552121814,7.742166127230259,0
254,121.68336673346693,19.261490232032493,124.31825502221321,1.063336064911477,Clay Middle,22.133419482835293,5.625562608160508,234.85205745782795,13.057130628874184,0
255,122.16432865731463,12.627173600874162,124.39324343252142,3.5850437925303713,Clay Middle,30.149637695788346,4.74294815377401,103.6669659931342,6.1013599151702085,0
256,122.64529058116231,30.05605681062576,125.18324413036154,2.436376527047582,Clay Middle,20.528833811667923,3.3065053391093713,216.24862905944343,14.556506631781664,0
257,123.12625250501002,47.12696483723514,125.66713188414298,1.4023612701515153,Sandy Clay Bottom,21.24698203771027,2.213808650368701,174.51009826421725,13.991609097610276,1
258,123.60721442885772,36.32134085037379,126.04833881316749,2.712175460336466,Sandy Clay Bottom,27.853493153448472,5.468964763747362,235.70624372657906,11.149879029831604,1
259,124.0881763527054,30.652752654021423,127.16999047843571,0.7889402168381034,Clay Middle,18.91681625173838,5.207001405455244,131.76116103795442,4.263296674223472,0
260,124.5691382765531,9.372942219684585,127.94698548528375,3.1188713086147946,Sandy Clay Top,32.93915860847069,4.747746987227307,272.51425636631313,2.06163847301955,1
261,125.05010020040079,32.67532520146264,128.02923114534693,1.7104703199579396,Sandy Clay Bottom,25.40381046503109,2.7219617133505905,71.0753286528376,12.835081406388642,1
262,125.53106212424849,49.552423254691846,128.21601242104484,4.089015952867347,Sandy Clay Top,23.952058806404338,3.31100986845151,251.797329697797,2.5630040634556233,1
263,126.0120240480962,11.30378068564358,128.35884723031927,1.896628815156082,Sandy Clay Bottom,26.156403838584026,1.9623671360359052,265.3299064537727,12.828485756060301,0
264,126.49298597194388,28.324834356368154,129.0400312612535,2.548490670868105,Clay Middle,18.32068626832391,2.3506778612738928,254.3130778417053,7.41239860001417,0
265,126.97394789579158,44.48178823675799,129.0570850311824,0.5522924295864529,Sandy Clay Bottom,27.269462772783527,5.023574867925298,178.181598565444,6.157696078740753,1
266,127.45490981963927,38.3345877989392,129.47894180937547,0.826010995075515,Clay Middle,22.262014732680207,4.717674234828078,159.59624500769033,13.557542604632994,0
267,127.93587174348697,36.36570834478706,130.19764866730537,2.266221003830082,Sandy Clay Bottom,32.94372681929238,4.170685933391706,299.0655716312192,9.097379639850141,1
268,128.41683366733466,36.611783779419916,131.24448233949835,2.659724756227056,Clay Middle,18.377084133553723,5.530770266667778,107.29298780354053,8.691548706232794,0
269,128.89779559118236,21.177101804888984,131.4538196362709,3.2000924665368666,Clay Middle,25.141022077308822,4.1246993301587045,186.71899146901114,8.425612574903525,0
270,129.37875751503006,18.2116329919022,132.3147236180414,1.8124816041918645,Clay Middle,26.96225258738036,3.6013559998362483,217.66888134558138,5.630425788691018,0
271,129.85971943887776,41.421251996533115,132.3733455605908,3.6274184875694413,Clay Middle,15.667672035727625,3.0316683583759323,225.216908965358,11.806082242583996,0
272,130.34068136272543,41.455102760563136,133.31021753919663,4.370550787351421,Sandy Clay Top,22.273862495122806,5.732018275812776,101.00616643464468,3.866696815835018,0
273,130.82164328657313,44.01825433610467,133.37840735446068,4.009329450020074,Clay Middle,29.652704694016656,1.8722195768595906,213.4985230849503,14.089534904614998,1
274,131.30260521042084,46.09582486504121,133.63156467006561,0.6782847140676072,Sandy Clay Top,31.407550148979468,5.688993174273638,254.59239162033433,13.420379555199716,0
275,131.78356713426854,28.010407948742202,134.42956735172885,2.66228126266023,Sandy Clay Top,21.263239896345645,5.2202159696895825,62.504644205278055,5.128456852555982,1
276,132.26452905811624,27.568233260923982,134.51077824668906,0.9721858028817869,Clay Middle,30.971865447655027,2.0846846604106557,277.8803233313291,10.969010170491789,1
277,132.7454909819639,40.92328305350488,134.64097475791144,1.5892025713813736,Sandy Clay Top,34.355117542067774,4.042429609538641,57.376013786301485,8.641025597298913,0
278,133.2264529058116,34.24837688499943,135.28149630673389,4.939981669702159,Sandy Clay Bottom,32.13747872150188,5.3994659178708915,138.9927581220986,5.130974599788595,1
279,133.7074148296593,36.588509476596656,135.91804439272974,1.1412299430568096,Clay Middle,17.352879763186504,4.073141236232192,53.95329905824052,14.828972555132156,1
280,134.18837675350701,40.81067012462455,136.43046649709842,2.744996690531102,Sandy Clay Top,29.794606641710814,5.5823991970228,69.28629213489546,0.4760364531391367,1
281,134.66933867735472,45.05024038179048,137.02246735164223,3.281700804431536,Clay Middle,21.393336648810894,5.743427175672191,277.7920712950198,3.864425856257171,1
282,135.1503006012024,20.209782058319114,137.41370190224006,3.6610923674484677,Clay Middle,34.76831978824153,3.4007303498293764,138.71520768653696,7.849103510556141,1
283,135.6312625250501,21.901232868797482,137.55874375186977,3.0184190756911136,Clay Middle,24.707179663197742,3.197911476328456,156.19288260626323,7.877099751830602,0
284,136.1122244488978,9.229187292839105,137.7708353487664,0.5439688133863265,Sandy Clay Top,17.44867796717882,5.713445192861205,103.83609534563816,8.875102816688905,0
285,136.5931863727455,31.022606344827828,137.87103598602468,1.9690758870979634,Sandy Clay Bottom,29.503710960547814,4.538130275173506,199.27394254667993,11.299974963141496,1
286,137.0741482965932,6.617402320853394,139.0664740556865,2.8297023952312013,Sandy Clay Bottom,21.460223967724275,2.0221020660667617,198.7008036694474,9.389819674737517,0
287,137.55511022044087,25.95191081596071,139.5042785830048,0.8953992461517501,Sandy Clay Top,34.94156314163324,1.6903128715020654,143.0500979563048,9.044193761867751,0
288,138.03607214428857,29.419008561840947,139.76040141274433,2.0778211904413135,Clay Middle,34.595649157090435,4.040830729487684,133.25871795134958,0.897365497404345,0
289,138.51703406813627,17.8943563457728,140.0703551659049,0.6494139895611495,Sandy Clay Top,28.122680360411614,5.68576934447291,271.24107704514694,5.710301288060545,1
290,138.99799599198397,31.587496725605483,141.5417670344035,0.8536032371975933,Sandy Clay Top,17.596528979034353,5.299119160826183,145.82105991055033,3.5576305215472246,0
291,139.47895791583167,6.372511247257224,141.62500180946776,2.2861547429071822,Sandy Clay Top,28.73721995350058,4.541314859089514,173.37524803860205,4.054014662869434,1
292,139.95991983967934,6.6806684937146485,142.06622411402205,1.0972208931937715,Clay Middle,16.860609729200544,2.126021320009894,120.82619060623266,8.359628367671139,0
293,140.44088176352705,42.01702522968462,142.41872133441865,3.0539338171770116,Sandy Clay Top,15.587283182047846,2.6440412268691302,246.69237583928185,3.0726291924511657,0
294,140.92184368737475,21.20857886350683,142.8913934934202,3.6025923611176958,Clay Middle,31.459168924429722,5.439800519486773,149.3620392247729,4.479841605151773,0
295,141.40280561122245,10.717723069334816,142.90053158362343,4.102640145990873,Sandy Clay Top,19.195058953673627,2.322632564956052,178.40276163608112,3.6325621569083677,0
296,141.88376753507015,28.500946702466198,143.92887834489377,1.4006760991016454,Sandy Clay Bottom,22.580542524381947,2.7529773371269552,113.33929251491534,14.232693853951101,1
297,142.36472945891782,39.64970988943749,145.2738726132394,1.253671620165814,Sandy Clay Top,34.46914779952346,2.083202930379489,296.914898085313,14.175519409349318,1
298,142.84569138276552,14.711946237357942,145.6902303452111,0.9705552815048011,Sandy Clay Top,21.736810037222064,4.542487041364851,122.87393523093073,9.18812922308117,1
299,143.32665330661322,33.03007141185501,146.28666571547407,3.363936122946365,Sandy Clay Bottom,20.929795625666305,5.747920374134443,242.68563272638792,13.875384784105309,0
300,143.80761523046093,8.84063592471956,147.56540039439687,3.679140769191055,Clay Middle,33.364159992455505,2.710356142179237,156.87391258918979,11.80860841747876,0
301,144.2885771543086,7.325677452587346,148.17959912109313,0.6421376517153892,Clay Middle,17.214968906379163,3.6393297353253318,101.55435127103496,8.89022345374695,1
302,144.7695390781563,28.91095842056666,148.2623543756552,4.712955108096605,Sandy Clay Top,30.191648202292637,4.354528828700419,249.9296909912153,0.19588465130225613,1
303,145.250501002004,29.328580472454792,148.69170545058148,0.7338707764316259,Sandy Clay Bottom,34.76131133305548,5.997598116970338,133.4016972572608,11.61049266258312,0
304,145.7314629258517,33.6843455674193,149.1583158790985,2.935833508854817,Clay Middle,33.025920215492974,1.9716362924890745,266.29833684945277,10.567076289668186,0
305,146.2124248496994,37.67411001751977,149.4342531310599,3.6907723375291237,Sandy Clay Top,28.033358374128518,3.743568597775691,278.81429622945575,9.267279433907968,0
306,146.69338677354708,48.91334357581406,150.1009982830016,4.419361056857385,Sandy Clay Bottom,21.28121589985464,3.2330405395612503,264.955958847819,11.430322244068828,1
307,147.17434869739478,28.23351567355379,151.46283672588282,3.7133911945959253,Clay Middle,20.086439623566335,5.396190743500599,58.75197870170141,7.742540255144009,0
308,147.65531062124248,19.533041282356066,152.76177483240988,4.107776373814064,Clay Middle,31.385102097429222,3.6418547895524513,246.84333625127638,10.590840742687952,0
309,148.13627254509018,40.78337876459167,153.0614569805617,2.0275258664426272,Sandy Clay Bottom,32.596438279033904,1.9993988606331663,152.83486662478597,14.034064092224751,0
310,148.61723446893788,17.187451306793342,153.1215463328376,4.166713011859305,Sandy Clay Bottom,25.50869825091386,4.354908653789627,268.4307300455563,5.6994947361066854,1
311,149.09819639278555,24.753713931753623,155.21613332739796,0.8605168087310382,Sandy Clay Bottom,19.88679881572932,4.968512782187458,209.4885656711847,10.651015340019319,0
312,149.57915831663325,8.530537160401968,156.12899238280718,4.526674952272375,Sandy Clay Bottom,17.25886416822347,1.5129656324952656,258.4107835359896,7.187748488363285,0
313,150.06012024048096,6.1407834536955885,156.19556536266572,2.964165692691813,Sandy Clay Top,16.743589356636623,5.365305084392833,174.85794246670883,10.148554812028324,0
314,150.54108216432866,48.31917866050663,157.46371933314737,4.177839964831222,Sandy Clay Bottom,29.381548947077114,2.3371035000254956,183.7563761497332,11.467110699760026,0
315,151.02204408817636,42.61910542304926,158.4834312987608,2.535432280332351,Clay Middle,23.4023745569545,3.9843121409402005,86.09690803341681,0.7772422564933599,0
316,151.50300601202403,36.31883927421641,158.84920699174512,3.3960996283843623,Clay Middle,33.10719748555741,3.3710887530935256,245.99683967233887,9.734346614835061,1
317,151.98396793587173,23.402882498642146,159.29656388515966,2.8688119742125093,Sandy Clay Top,29.793426014535275,4.738442174747387,154.8474029167429,3.4784436476634744,1
318,152.46492985971943,12.798244403188061,159.55114630686415,3.7921528478989934,Clay Middle,18.825208358291732,3.1702272665358384,175.02002956789565,10.083484813332745,1
319,152.94589178356713,12.039666920198872,159.5793053814858,0.8673349191376531,Clay Middle,27.27554837631398,5.4139342950676985,246.2744285239269,7.078119770413821,1
320,153.42685370741484,16.26093041740679,159.78343782463617,0.7715843779575371,Sandy Clay Bottom,23.710109087963186,4.787233624314556,199.71135001985974,11.62593585378682,0
321,153.9078156312625,29.71519991177542,160.59534178016926,1.611964553045659,Clay Middle,26.54499461537226,4.414709269783147,100.27468186066686,1.938672146563387,1
322,154.3887775551102,37.156816521502805,160.59766317220243,1.2179510605093475,Sandy Clay Top,29.761382466770343,5.083082680032844,197.55816478772317,9.432203039677306,0
323,154.8697394789579,34.70888195229791,160.8005201204975,4.423026049664907,Sandy Clay Bottom,31.123917620075815,4.89310365717772,151.90821449491392,4.249213861020529,1
324,155.3507014028056,17.59702536256743,161.05440916792486,1.4864629431111993,Sandy Clay Bottom,31.874746528134487,1.66172403714699,167.38138551096566,12.809431730425812,1
325,155.8316633266533,47.96893762984374,161.4398506799868,4.891393651186091,Sandy Clay Top,20.079497491440495,3.2763045923017264,57.077818600666944,13.93291423398098,0
326,156.312625250501,38.20536125130958,162.70181341806332,2.0160310629699807,Sandy Clay Bottom,15.622311998347154,5.688632837924204,102.5073373790704,14.946334575817925,0
327,156.7935871743487,29.945932363013032,162.91440197350872,1.3195306205991468,Sandy Clay Bottom,29.78589470329546,2.0657592104650178,120.25952034525706,11.960510296166522,0
328,157.2745490981964,32.527433580545846,163.12745521648796,4.053643282141156,Sandy Clay Top,17.126874525115493,4.816934476944231,228.24000196470143,11.330637649377268,0
329,157.7555110220441,23.882002809250547,163.79620969232073,3.4641849897539423,Sandy Clay Bottom,21.298391772259354,5.885663151008983,52.87311832452883,3.3109613071265107,0
330,158.2364729458918,16.147894527552086,164.0971485790669,2.7418807240391256,Sandy Clay Top,15.076342682486942,1.7348938307023722,152.194315307283,5.10650517895262,1
331,158.71743486973946,21.01877053930677,164.22433981591826,2.9991359792193406,Sandy Clay Top,28.633389648032402,4.569872462819747,281.0067176064332,7.038669872257965,1
332,159.19839679358716,39.10307497089661,164.52548099120634,3.736408002225187,Clay Middle,18.342640229424426,3.606693635854637,77.97015413728096,11.62337761195552,0
333,159.67935871743487,5.647706988339014,164.60139095217204,1.5280463359908443,Clay Middle,28.10564819383316,4.10628864918625,179.10609705465276,13.732991389661732,0
334,160.16032064128257,10.223268822811232,164.6984182037761,4.9835026222553385,Sandy Clay Bottom,34.83485234335677,1.8840360141794619,246.63059559771176,2.918172590342471,0
335,160.64128256513027,7.070118890978874,165.0433622251775,4.886569229660524,Sandy Clay Bottom,16.453417432200325,1.6935312834012277,285.63282688002914,13.843275521584532,1
336,161.12224448897794,6.8327961043536565,165.3148003333055,3.426465588561216,Sandy Clay Top,16.541560239029213,4.500899972479147,236.6941598834295,10.464807320075463,0
337,161.60320641282564,43.495726280495326,166.5464467009319,1.3979410291811531,Sandy Clay Bottom,21.807601853333498,5.20489243419323,230.14138716110153,9.200483887207076,0
338,162.08416833667334,36.664603672101066,166.77146399245177,3.561027090940811,Sandy Clay Top,32.327730285026846,5.019069007198352,256.6220225489406,3.077634942100899,0
339,162.56513026052104,26.337822308929635,167.2059151843444,0.8248928404062913,Sandy Clay Top,19.31059737582664,3.947125775398068,161.55030524438592,0.9273229888563432,0
340,163.04609218436872,9.402537229295067,167.70611057060333,0.6379362599261273,Sandy Clay Bottom,22.20755639860695,1.9494006951128018,251.46113315445825,8.570126987768305,0
341,163.52705410821642,27.122714380257456,167.71270104301615,1.6595729983004617,Sandy Clay Top,16.370108132539592,4.596199997262062,51.99110118636278,9.807583681600496,1
342,164.00801603206412,26.306229685125455,168.25733514153416,2.5818033053269236,Clay Middle,30.26310582517779,2.5884999759936567,281.14026384420123,3.2406435953848547,0
343,164.48897795591182,12.794084145950684,168.35536446163377,4.407226274337712,Sandy Clay Bottom,23.16612685518902,5.5998091624532265,160.82662737929383,8.3911974667993,1
344,164.96993987975952,24.523324215708787,169.97836359776997,3.772260813948386,Clay Middle,30.184974661216856,5.272194117955673,188.3450469664369,12.861751701162346,0
345,165.4509018036072,22.932713047881805,170.05883704992507,3.8421793453999147,Sandy Clay Bottom,33.0721568869359,4.69222335189326,113.72056222872058,12.542482587279798,1
346,165.9318637274549,32.71325441234974,170.32658760719337,2.4147200050163393,Sandy Clay Top,19.655262942025775,5.769806801240087,235.63270821010536,13.917592190735828,1
347,166.4128256513026,33.579214289043975,170.37119432601864,2.056707466461333,Sandy Clay Bottom,31.147920606799026,1.6413981968007283,69.15895161881221,5.551698562397518,0
348,166.8937875751503,7.038680439742003,173.25523513359403,2.1696744334307123,Clay Middle,16.181877801565065,4.8129019127734285,268.1589506367088,4.838938631008689,0
349,167.374749498998,21.857567658191204,173.60400856642315,4.94442303681226,Sandy Clay Top,32.97694776360495,2.986092507013824,257.0292072515857,11.266447489114048,0
350,167.85571142284567,33.16369620714064,174.0564182284676,0.6804913613561712,Sandy Clay Bottom,28.015370951174948,5.5772964855886435,104.0150290611916,6.523574835945374,1
351,168.33667334669337,27.641131636103946,174.09113425388173,4.401641732551019,Sandy Clay Bottom,32.48453448276703,2.700038384978899,252.3310995713156,1.4044750940139312,0
