Sample_ID,Depth_m,P_Wave_Velocity_m_per_s,S_Wave_Velocity_m_per_s,Extensometer_Displacement_mm,Pressure_Cell_kPa,Loading_Stage,Clay_Type,Undrained_Shear_Strength_kPa,Plasticity_Index,Void_Ratio,Failure_Mode
172,0.927926441806981,1614.9207405238374,187.20385078592608,86.79502598302827,17.32535490700854,2,Mudstone Formation,149.50128011213422,26.049557664925743,1.0071966099925822,None
173,21.432423044114934,1393.3047067325117,755.1491028131796,-11.954413835972488,63.61244346850536,1,Keuper Marl,44.85736730707643,46.69563101435254,0.7829158964404199,None
174,10.849412845231335,752.194589188201,182.82980504882426,54.17715654013584,457.3472801685285,1,Mudstone Formation,60.65634510449202,24.00959609340985,0.43572897310311903,None
175,3.761260477016198,1199.0594893079794,505.74808367454483,43.8119488780238,246.7718297947265,4,Mudstone Formation,83.18574580300505,42.25840461701088,0.6476474412104587,Settlement
176,7.6083831257912475,601.8956822017087,728.7866162007058,-35.79251571933175,226.7864048075874,5,Keuper Marl,106.33308724922583,25.144625105542566,0.63384243724387,Lateral
177,19.26259522057197,1635.3549326936563,320.76861331484685,113.6615635350606,19.024589155045458,5,Mudstone Formation,88.64616837049391,50.34933555325547,1.0488697969602065,Settlement
178,8.266097014225535,472.35951504286544,456.961524314353,17.136480128568337,364.31851115844955,4,London Clay,146.02739098719337,37.45911774946707,0.4700604587329398,Settlement
179,14.835633753612237,305.75571826170136,360.8137714390283,64.91643951037591,264.03404046603947,1,Keuper Marl,114.11859135063989,22.437345634975383,1.0445403032341631,Heave
180,3.650859201800168,1053.0122966087733,768.8935460996283,52.956846986626886,101.04046804326039,2,Mudstone Formation,47.56583041978668,23.974767027939443,0.9353469217593143,Lateral
181,17.64280912816341,1174.691735179304,685.369636589509,52.65210091408845,55.0368800905286,1,London Clay,33.66268152777298,34.75396782832401,0.9859531673043593,Heave
182,9.482330515297923,1168.4479804437065,610.8509823621467,-28.55552115830251,191.69393181599926,5,London Clay,109.49216779221638,53.46408102299515,0.7457705500680187,Settlement
183,18.809053035861496,381.76789115673944,531.9575412998206,34.69640184986656,418.58098209751284,1,Mudstone Formation,40.59881722349919,45.785686555346174,0.9437806368014066,Lateral
184,24.251846469120686,771.0657103776487,683.3846630606963,40.47335184131404,432.64727960051226,2,London Clay,122.39798924364804,34.532385713033804,0.8872231557655326,Lateral
185,18.349392581699774,1048.7984202619978,404.97357699030556,96.72856807288969,301.4231901978182,3,Keuper Marl,60.4347667438438,28.508765782488684,1.0151841561829036,None
186,8.87242687785062,624.8687784408613,440.90870581894023,118.00376638413971,363.7682136150713,1,Mudstone Formation,62.496124197228845,36.970739733937705,0.7574158675746017,None
187,7.672311046449012,1608.9388282288446,624.50111870256,58.9964556200036,57.57789370143518,4,London Clay,21.403791010636557,44.93443333714479,0.7782604999170419,None
188,9.82262876200344,430.66393419215103,382.54059614091426,-32.64340918700191,294.0630327339274,3,London Clay,111.13146472235529,46.357143538112,0.9148609781918561,None
189,4.938615397095145,1031.0766625080641,191.535612331443,-2.630105880690749,333.48285174359086,4,Mudstone Formation,34.72506789840915,27.984351923877785,0.48646199493311065,None
190,5.435155525500602,1337.124086269728,198.31749577594644,-17.013194629453785,100.3564214568961,4,Mudstone Formation,120.47447507025736,43.84637072855509,0.7489955586914538,None
191,23.720733057005038,692.6266502017236,224.98582084870753,-25.076987362175053,440.07736645512944,4,Mudstone Formation,83.94281684923689,41.31155120144744,1.1775606762078445,None
192,11.541977295223349,1236.361105496277,715.2928601733807,23.17985972356152,97.49836876050988,1,Mudstone Formation,121.95637594409398,53.36449167985175,0.4300418560480365,None
193,13.079855417117574,1544.077725213562,456.9471767415328,-4.121299569123593,156.73867992322522,5,Keuper Marl,95.91045009570637,52.24361162032059,0.6528037782931151,Heave
194,17.821483967004333,585.5054626425713,613.3735400740787,-6.339377637697538,310.2784235117293,3,Mudstone Formation,30.716325362468798,46.57517302414308,0.6512878552714966,None
195,17.689604854546428,1675.8308877372942,405.39106814318063,-39.06136508474647,319.17503256536537,2,Keuper Marl,119.5348037716738,43.935787554197134,0.9067712953886181,Heave
196,2.021306145657772,1130.337798993537,318.1621158201624,-46.465991040913224,349.6923704936836,5,Keuper Marl,29.073933036317467,25.961663588171035,0.48464028753931193,Heave
197,24.946223590129968,748.8480064515909,375.67490891543775,-29.44635147004364,56.00585653410284,1,Mudstone Formation,82.2312236740132,48.83861024394133,0.9028352247030889,None
198,5.319796596718183,946.2874130734061,666.2185244561693,-15.560504115273389,424.73221496427766,4,Keuper Marl,42.40539783884523,32.10022814853465,0.4760321925212956,Lateral
199,21.692149081490065,768.2878256795819,556.3904812704347,36.19674576964063,266.4235661416299,2,Mudstone Formation,117.80357313712504,25.889621700241786,0.47596291793466483,None
200,23.180129643845,1387.6667398999741,759.4658569726363,52.104052259768935,235.66089705253418,3,Mudstone Formation,138.50685961479644,30.366430318138498,0.9825466857507857,None
201,21.44698602273941,1494.4509951226983,591.8081060749421,-21.881616365326884,490.5488122567548,5,London Clay,92.03640123657566,48.43741960066032,0.6593081390662371,None
202,17.369329396624355,1549.4060884779915,520.618060640551,34.95666830483725,370.18914847050985,5,Mudstone Formation,88.52914825889347,20.9453286231154,1.1819383581709983,None
203,0.4382699132664858,1778.6523743786117,546.6274058407923,18.349768465185463,59.00301330968743,2,London Clay,119.31521552233033,33.2463496447929,0.429882349148444,None
204,10.81126477089512,1486.9264387450253,762.5414356544695,-13.315271300408796,378.26958361312035,1,Keuper Marl,20.660245686844537,34.694303781179585,0.7560853309743953,None
205,18.145182880877435,1202.076106032845,662.330604413359,-48.63185037032729,47.62446698643474,3,London Clay,139.3086235425709,16.465187903952774,0.4905087501392189,None
206,11.623538877676161,808.8304475876757,165.6268042881846,43.40357330434834,13.735281256492426,2,Keuper Marl,45.66834622184712,22.829841181926614,0.681103173406487,None
207,25.90439684738439,1116.893173066124,497.1908024882032,87.13034985303986,201.81294763494856,4,Mudstone Formation,147.93545489741084,48.06969714303426,1.1985779604872404,None
208,9.264068260488461,361.60225918560815,597.4199675052671,-4.744533171238594,496.78908640960935,3,Keuper Marl,115.71301323486009,48.230695543790425,1.1110740093908253,Heave
209,8.806043773759813,1417.2376132948696,636.6540109854508,-23.638634020664128,87.44196809743133,5,Keuper Marl,120.65264920108724,26.69660335536992,0.43865952708431755,None
210,7.979930792779739,968.9333176381526,288.5423775540588,127.40854888939236,336.32217176339503,2,Mudstone Formation,105.30638744856886,49.995889383917046,0.8506046750605467,None
211,9.983426068823865,330.03484459828144,713.6652803933789,5.004954497559552,86.69803310305969,5,Keuper Marl,81.31621376207084,45.871317562733914,0.9182578438595486,None
212,16.722148929425614,393.7604122656162,771.2980456638564,-5.277476041467047,362.393487479193,5,Mudstone Formation,94.31160013695151,31.716299351816378,0.5676276991601006,None
213,21.210458828177725,881.199695732635,303.86494879916535,121.41938792198317,252.67683411891306,5,London Clay,26.032375181966337,44.93625377620151,0.5160844587171602,None
214,19.877037532163552,1175.1322785276525,723.7000473862098,113.42141983335225,339.98585504468815,1,Mudstone Formation,101.11473622616185,53.45338524779225,1.1235049077324186,Settlement
215,24.231534599444387,996.30592342819,213.036195635462,39.66929410492672,101.4365879571173,5,Mudstone Formation,101.39275325831608,33.35878872261395,1.1750531531867012,None
216,26.577419864922746,1228.8064759382323,186.20944347490936,47.847772285554896,372.814166260251,4,Keuper Marl,135.85610366223523,24.537087158139347,1.1935142858557133,Heave
217,24.48237127030054,1020.4413881870337,233.9954700667871,-6.450259033195607,497.80952981135334,4,London Clay,85.73532646592852,52.67266000200623,1.0318094189877076,Settlement
218,0.5683621012306372,1292.55576822202,187.5317016535734,-34.339665904088505,332.8252503129799,3,Mudstone Formation,30.02876863118793,39.14977154253026,0.9308016555242057,None
219,22.077538606559663,628.6890970062013,699.2579541512544,64.68636507113222,246.73999903643883,5,London Clay,59.80546966267056,19.21060649921701,0.6765842017543984,None
220,6.251987208549949,469.2647807754321,188.38259389787677,-30.331015681957375,461.5869943096324,5,London Clay,105.23182357486127,37.907312634267576,0.537118649859802,Lateral
221,3.9878412812394792,1194.65093193849,326.5817243863761,39.85490939132997,7.92592111593815,2,Keuper Marl,51.103652157690306,35.02323557793195,0.46318447949298536,Settlement
222,19.154663543974067,1027.0342754044611,217.44162329830664,138.09943970260215,364.9617596429106,1,Mudstone Formation,56.46861684120212,49.22355576302253,0.9546379748411936,None
223,9.592295862230847,340.30148106740296,342.0243236039472,140.56687783411687,444.3732584069065,3,Keuper Marl,126.66097212691095,36.227807590540856,1.0277787321434866,Settlement
224,1.7135149011132977,870.7228282395538,208.8636539405983,-2.13354269052828,30.837291810478728,5,Mudstone Formation,95.96156512915218,25.20929737377134,1.061162921963984,Settlement
225,4.128892031950841,459.18837823649324,584.2021129829591,74.82268400913088,225.0320852078791,2,London Clay,86.10856613056443,42.025762554595545,1.1310120026430388,None
226,0.027882506098831916,1097.0352476290427,236.66243062267387,44.815252821571534,102.35972697499946,1,Mudstone Formation,61.39875568475456,36.703018101423204,1.1039436509106988,Settlement
227,27.09670882034122,893.6665194906461,703.6998517952771,125.13702551722119,283.259082793915,3,Mudstone Formation,115.02064467129433,24.321785130674897,1.1997930178064742,None
228,0.7385395152371577,1219.727866654527,681.1741829723167,4.286172855210644,324.77147930183025,3,London Clay,57.40339648370381,37.94511431771632,0.595251208773801,None
229,6.283673085285332,1508.4033281553575,158.88009555589613,-49.25951863351663,151.3115914643775,5,London Clay,115.81825729374278,47.86142311558744,1.0106460921697684,Lateral
230,12.487883420637221,749.5030257622362,732.2221310848245,-17.48775881371698,229.99083483905042,3,Mudstone Formation,29.113192434767463,16.142836708960417,0.8691676098998381,Settlement
231,10.697139778524573,1743.1531562475413,168.8138058831886,19.904560233879607,139.66974263827976,2,Keuper Marl,132.39037440567085,40.23404154580447,0.6089961059628659,None
232,27.351776307383272,1103.4517508813617,305.76976022241183,13.14422595409772,184.69558222755688,3,Mudstone Formation,84.94364023887127,28.983407831375683,1.1855242578295542,None
233,1.2086683720362634,1227.436198132182,171.0529395543968,108.2725838245772,79.7699783442118,4,London Clay,77.0060421708661,26.70685783037697,1.1183184838194018,Heave
234,15.366441230311548,1321.0085598386056,368.29826657555543,86.11213322776757,442.77972179281574,2,Keuper Marl,99.43304350045018,30.70351001444445,0.5028125347552932,Heave
235,20.414383875731218,1300.0972947863847,484.01324171362654,9.911263922979451,5.005205279568214,1,London Clay,101.14496947651516,28.680906569919266,0.4209266738587359,Heave
236,27.950939210435063,1066.456114567593,667.8191648598397,41.54876343324267,441.20459322189424,1,London Clay,37.16457299569942,48.289564268337664,0.9506646098661414,Lateral
237,18.61113756371163,943.1464366720253,369.68800780539345,-30.888179208332957,285.83943917486926,5,Keuper Marl,118.31036667610772,25.99191243071602,0.883304503085228,Settlement
238,24.112657080352882,380.67294626606684,608.5685160375258,129.62928896402016,165.82892208850873,5,London Clay,55.87067873350818,44.326120924263414,1.1486524992889167,None
239,2.511748135360452,333.1287679517696,271.87789712733723,137.08496488970684,361.5285627301649,4,London Clay,137.6450444220888,18.76239280914355,0.5872042297282959,None
240,11.578185328107821,836.9417917991469,637.8889968836822,145.96070707618762,253.87607593133217,1,London Clay,126.32058624392822,53.05585489937662,0.46751035831598964,None
241,11.218414034372024,800.491335950539,303.3977938410044,123.71056615716753,249.55432905380326,1,London Clay,65.0145853995173,39.892665489942075,0.6073722670175892,Heave
242,26.58864649367153,881.5427322585101,243.30409136344915,-15.207822460754898,55.07114145948322,1,London Clay,125.00610811609288,43.268743081782404,0.41514211240917076,Heave
243,4.541135137898248,507.552301332285,270.5157527431353,-40.76070335967423,194.75801297270434,1,London Clay,66.33076490898755,26.921573283778038,0.428714200951146,None
244,4.5565851700989075,1407.2524058052654,268.341033773206,65.9193454825348,120.53217292836833,3,London Clay,33.12319861268528,31.483862748324583,1.1318862447366076,None
245,9.856744496573954,1585.4466221643584,483.3608715950443,132.52100537662207,7.847952798139824,2,London Clay,145.04547103434203,23.95113545083905,0.6816132660015026,None
246,1.6339814210051273,1708.0719530610525,699.1184277722949,-14.529727668051429,180.04981539105663,2,London Clay,104.83826197800721,52.30144343208896,0.7286472008077445,None
247,5.473741219574702,1038.5434552794386,201.74330004512865,-48.59141707517163,44.91106471280237,4,Mudstone Formation,79.29293846613692,34.524177884055106,0.41469732363048356,None
248,28.956289156372055,1351.298548688143,609.5216070207248,111.09920920644888,128.4150188625926,3,Mudstone Formation,71.71053569903515,40.2179246263196,0.6164174241374772,None
249,12.845518196015185,1583.3266851538087,575.3251987743574,-34.6408631426532,46.25831059154722,1,London Clay,62.21169345357432,44.370881221228615,1.0437807869931448,None
250,18.960576252673093,927.4366666402289,717.1379686890856,32.741206382006084,50.470812778199424,1,Mudstone Formation,147.5881874057868,29.844243643981557,0.8923927677333754,None
251,21.783337780339107,764.1191923056665,308.6959143294897,85.777467437757,99.50564720759414,5,Keuper Marl,37.517144467017964,43.804066181565645,1.0030244808691322,None
252,11.008842210216015,1705.086833780235,442.57140814526923,-2.640482908763971,499.92462224320013,5,Mudstone Formation,60.92465765967388,42.039699590253605,0.757770992635028,None
253,4.416812232315509,1073.5148266156098,751.7877933882863,-33.207487310654656,1.092071428624386,4,London Clay,83.11469323674626,43.22637335495786,0.647783377401064,Settlement
254,6.197430486653425,1045.8808298863169,578.9957425879561,104.00424569116572,319.33631806020264,1,London Clay,82.13994085706048,34.56919600818452,0.7862480746626963,None
255,9.397994297418311,567.6241448452437,402.699468360038,76.03501697740829,70.62184901327868,4,Mudstone Formation,81.27764297301965,30.317495291664684,0.6584568547246009,Heave
256,19.08205261056677,462.23252186003515,235.4180488559245,147.69809689736095,460.3140683553879,3,London Clay,42.85189605794964,23.883287528359595,1.0711768773392545,Heave
257,11.948416472671632,1563.1602937252674,320.6152551353842,18.861606663991864,46.81644666681461,2,Keuper Marl,38.84122852423507,47.98505411203572,0.6381389724742765,None
258,0.20444093700384358,1221.199764281277,527.7900603680991,-37.64752274196006,477.53159356311824,1,Keuper Marl,53.119786222720606,39.33400186126715,0.927810912362467,None
259,15.702215552024155,788.7368760291731,616.8091659143339,96.87000706705916,305.46319374173896,3,London Clay,138.88839999426727,32.7740878438998,0.5095857778476223,Lateral
260,27.645401757222537,587.6043260853996,230.87422645373076,54.34668377064912,0.634038457745123,1,Keuper Marl,34.696885818486315,52.75983626842446,0.949493194987928,Settlement
261,24.36232833026037,1133.2459202544471,539.7382190286351,-7.3592137221729885,447.003598958403,5,Keuper Marl,118.46526343853222,16.913552500281554,1.130639769280027,Lateral
262,24.756341137788933,1175.8789338917031,507.72833124518814,106.34579780095189,260.85590068345914,4,Mudstone Formation,118.48129110733827,49.00687780820191,0.8868665237119266,Heave
263,23.851740528183935,610.4904018675873,484.0710403489602,-9.248902830011254,131.33486766524229,5,Keuper Marl,125.2701525066441,54.903303717838895,0.8478843040275817,None
264,9.71192476831271,1577.1086218372109,598.5800264933052,2.1323309665873182,383.6395887578151,2,Mudstone Formation,135.26001356861622,50.47768443531469,1.168894614417312,None
265,22.95581501263176,426.3965492337766,694.3422368042502,-31.49428912665617,463.332776943435,5,London Clay,54.19470308006093,47.41746342462501,0.901917244252677,None
266,4.294840734335789,834.1396277496325,359.94329406496445,29.886455806170886,241.84541157339694,1,Mudstone Formation,49.19273100495653,29.972239736252988,0.6076403466184661,None
267,19.731484418278605,1320.5766206437831,727.8579235721236,33.78584478748378,157.77673722155544,5,London Clay,80.51573664857236,24.25256729049174,0.6339128190781923,None
268,19.24705700054983,711.180545728801,254.41184820205797,52.91235806965969,394.4725619674634,1,London Clay,54.4615919377647,44.39402081998404,0.9642453140287418,Settlement
269,0.76709397269204,1541.5127921719077,262.4655153382568,91.79285342475549,340.89274889422734,2,London Clay,115.46029856780397,27.183014651542734,0.988349275113749,None
270,23.639104007727948,1409.8017399006053,323.4018413555506,131.22018573608517,444.3762418751362,5,London Clay,102.67214497638638,22.041587286198826,0.6427969854312121,None
271,27.097443152853916,1483.5342668222013,227.69506520560057,-22.453180222438274,346.25700638059647,4,London Clay,133.7483994468447,46.46103548414365,0.6762751823410642,Settlement
272,8.02245835416323,478.6598038150744,299.70749604387044,-39.130380330268586,121.76416944976815,4,Mudstone Formation,30.755979453319306,27.501746089468888,1.1928452069912696,Settlement
273,24.371721725584525,510.82069199331437,219.167645886849,-46.29375328113334,465.82962487950954,4,London Clay,138.96083333654974,51.57766917949353,0.48156203966422195,None
274,2.472179155858446,729.7106066168755,684.1390710405037,-21.27572438623675,52.417873602995655,5,Keuper Marl,58.13532146711164,48.62530579276501,0.7237160227520795,Settlement
275,17.999035747831982,1077.1157477963416,240.329844726306,81.58989715632518,133.97137505342394,5,Keuper Marl,83.79026497050792,48.90561318037021,0.44995802495800596,Settlement
276,14.569405960028314,1422.0241150491036,635.743412413907,95.49541559929932,260.0973038619428,5,London Clay,77.01948667215368,45.86278904223305,1.0568626895985926,None
277,16.37770599927,1554.7963361413551,181.14401414366694,107.30114270562444,282.8710130354507,1,Keuper Marl,118.8405146435751,50.235256950989466,0.4738766711563458,None
278,27.786156056530352,1356.5029739357708,766.5382128840448,-1.2583576191314663,7.655293313452716,2,Mudstone Formation,74.64333022613954,47.2298756871248,0.9392058851701689,None
279,26.139457417405605,1692.8953222959576,612.2540568930481,11.17896265230398,390.28636291046996,4,Mudstone Formation,142.66190893442322,39.10045454298915,0.4451867392027857,None
280,23.552509717192713,1408.1152644238955,154.41775658097265,46.62692911309989,180.80365921269475,1,London Clay,137.3294047430148,26.832908743274526,0.9382840302477529,None
281,8.210953730351129,759.4018305069221,646.5067251301391,-37.3633806279547,203.20927050106891,4,London Clay,133.38094975603585,50.52836772856596,1.0744295575421625,Lateral
282,27.35455886058275,697.6219265078589,484.15324849802045,72.22830464224923,404.68477221847286,1,London Clay,29.263583244269626,48.624144910927676,0.7190572215392459,Settlement
283,2.9252307739162573,1344.2886754516348,656.5873607178278,146.74700673515156,189.64169586377227,5,Keuper Marl,131.05354800201212,33.91517288842181,0.8177011947457415,Settlement
284,25.599876496763635,589.3058530344215,489.6229257788825,22.161262275600507,23.61243824737741,4,Keuper Marl,121.61260790761736,16.563147440078207,0.721233390404226,Lateral
285,9.844802170608233,439.07221621540486,566.6661574629806,100.5694950182768,88.21988523517516,5,Mudstone Formation,33.45668311079703,40.541749096076536,0.6403910069061112,Settlement
286,1.6131693498595012,1098.3343122842907,661.1155760067763,50.0067831139216,477.9515861940912,4,Keuper Marl,33.96386230670885,17.023874147063268,1.0426107205017026,None
287,20.08070952722245,1532.462354668433,413.32023548210685,-24.437631127923453,35.20268120125708,3,Mudstone Formation,33.15129549728035,52.05119847393629,0.6176020589847917,None
288,6.938397849478664,452.06976370479526,151.76029738329385,66.44748976051727,177.46560048400812,1,Keuper Marl,21.47323711658338,53.46525026501228,0.9783547395115576,Heave
289,7.307133775938958,1487.8369856935938,702.4652223643725,9.974853688812992,251.58958352567228,3,Mudstone Formation,91.32245967529586,22.579605835984168,0.5649576634041618,None
290,9.181414986863144,1517.3580065273222,397.57873570603067,-43.11935830930835,246.64041366928004,1,London Clay,146.54125788668563,42.0555751221964,0.5998830368626636,None
291,1.9105430250755018,1023.4110001223153,472.427771910779,76.98594602354876,1.9799715060713763,2,Keuper Marl,77.02901137697316,18.69076018251051,0.6691689300617698,Heave
292,5.313814325947622,385.9654650157302,155.04831740007967,121.78646986494553,250.58136572874517,4,Mudstone Formation,90.29847524535633,44.180677142924885,0.8713251019150305,Lateral
293,0.15418882756680907,561.8847768707797,469.8598067275637,18.953953379974834,191.8862289887046,2,Keuper Marl,145.83607358009422,28.891506646106983,0.7635378553276329,None
294,13.362285633173604,1361.1394127428985,791.2168110216242,28.059109442554103,486.0396677372786,2,London Clay,53.17368974064999,42.24200446921781,0.9961158478622563,Settlement
295,2.5276613225391387,1367.6669174864242,330.8739795322002,128.2043365934423,79.57954199691491,1,Mudstone Formation,131.60113283777417,29.915060368087115,0.5708538402689538,None
296,20.47957815132597,1647.532912751498,407.02187565754576,112.72176267347118,177.0770983797475,3,Keuper Marl,91.0307607375257,20.82270039332943,0.4085378302790673,Heave
297,7.068685535749451,1174.0292198318743,596.6734977046399,92.99056471035541,209.74074254490986,5,Keuper Marl,94.0319469061914,31.244399220102316,1.0212459774281761,None
298,28.307224321055315,486.16105157066613,679.6158838903781,-0.24058724937041376,195.3467685504744,1,London Clay,64.61260143694686,19.5069410653916,1.0573194671040578,Settlement
299,26.137548821959577,482.12235825745825,421.3045556039652,132.0433309933289,332.91541382593124,5,London Clay,93.00596692569806,38.075330999077835,0.44758413048671164,None
300,8.683226849046248,1381.6985360352355,351.2847657608402,-19.116848492157402,107.75642877388442,2,Mudstone Formation,29.508526232176912,16.63806128597919,0.8887260177267171,Heave
301,23.496463639700362,575.6769976618517,759.5867699902936,75.35410388344437,110.53577640699591,5,Keuper Marl,119.40366443983459,36.09278718399439,0.7025654270984624,None
302,24.097347139944187,792.578249424908,590.144228336585,-44.23976389069626,364.60547425042654,3,Keuper Marl,57.00940900075532,50.45474588382164,1.0351165241556135,None
303,29.596893423432313,1030.8180103828709,227.3638479205417,78.74396126498917,250.14525933908982,1,London Clay,135.38908283421415,48.51493080477451,1.099531643357183,None
304,17.93519960537055,337.1473163642268,194.8031207875216,5.428870374671966,207.5778380286552,3,London Clay,67.82059029896959,50.31126798505987,1.0808030134377993,None
305,2.4589720393098657,673.2285405298978,464.3074030137399,39.935395436744,84.6015258386259,3,Mudstone Formation,38.56713436329474,51.88195208508429,1.0217633978806817,None
306,19.405116867791428,911.8344127609201,293.05854293072707,19.052910411410622,93.76361145608331,1,Keuper Marl,110.46460466790305,19.18111551502777,0.6152417829937303,None
307,18.749392451281057,719.4544777398094,315.09008969456477,-15.448648750758018,5.275818407950272,3,Keuper Marl,41.39515881275537,20.149888115028524,1.0495117148546533,Heave
308,19.150517322612952,504.5554912013488,720.4999162381014,74.39615801877481,45.713134430854616,4,Mudstone Formation,117.97846702058875,37.280272252525144,0.8267827807250341,Heave
309,9.214369443126346,1392.0183866942962,208.21791580560193,126.39511102812148,278.4193473451205,4,Mudstone Formation,145.85459073279515,50.75890673697717,0.4422052918656727,None
310,25.79038755240999,1519.7214827519774,614.9866748987783,141.81684845648067,445.9365650042049,4,London Clay,121.34187294338403,53.97397826096123,0.7655510799185992,Heave
311,28.784165488662357,686.2184642155872,326.2424646973823,-11.53072736921699,143.58238256527872,5,London Clay,22.91840229607221,16.850476693599997,1.1537263336239945,None
312,6.531375389344546,1461.629241909455,644.2133439126894,93.47455481259468,163.87361294806408,3,Mudstone Formation,97.98515244686071,29.230963368026405,1.110287479788442,None
313,2.6445647440993336,878.3303466019707,619.567399901304,82.86787332113644,57.8028053057561,1,Mudstone Formation,110.40338722606415,23.515770186399738,0.48181142479769284,None
314,5.8360509950545225,1060.0286862810042,154.80473593879046,18.675557914914506,194.3154728035514,1,Keuper Marl,127.30958235351707,45.238633957249924,0.9953013485714962,None
315,24.616564177671563,1584.0016123397293,480.93801839903944,-46.18016012925483,18.61085228466458,5,Mudstone Formation,27.28030016207002,40.60775474148128,1.0446342927665877,None
316,20.299339044595424,1424.9305227036118,240.55766354573012,87.95824946257324,458.8003481309501,1,Mudstone Formation,82.41401763379722,19.795521259353816,0.6171105505894119,Lateral
317,19.081420270173798,1507.6752769742666,713.04756987614,139.09897211190003,336.55567406226436,4,Keuper Marl,89.59821344299127,34.34088269459886,0.7772868565928739,None
318,12.053794053282735,505.26774987953524,716.5308238605643,76.42402438313027,495.3744046966094,3,Mudstone Formation,41.986232143743145,42.41762089485165,0.9687903531709463,None
319,17.33483914534307,404.5791387505942,421.9247748709427,37.058544837526824,441.4115813392468,1,London Clay,61.918475262384455,46.160215756961506,0.7512331910569183,None
320,9.236223758231022,1640.1070936319807,438.85715199320236,55.03077882232567,236.49529684907634,1,London Clay,77.22882441330148,15.802108391360342,0.49023753509326157,Settlement
321,14.316002382538839,881.7514043566415,347.1339106129426,-10.074238468016496,259.84251557518843,2,Keuper Marl,128.3172594345142,50.61878295935559,0.9647059557453772,Heave
322,23.79189085111968,731.8195171045213,615.7940943240202,100.10883275074752,95.28802325859692,2,Mudstone Formation,140.8229835891269,37.77125531802098,1.1293109517882427,Heave
323,29.437247923663865,1387.0443813927368,383.12988596719845,99.28396600196982,231.0196714197778,2,London Clay,101.69496775929747,47.47636459839619,0.921987782724926,Lateral
324,27.974667707694056,1554.623394869785,324.06510843971193,-20.89653992251501,451.5139367464058,3,London Clay,71.34287418279007,47.317521200571335,1.0190405988552271,Lateral
325,28.015978285387465,1593.7344328474514,430.9501886779304,125.59567649993181,25.426711817910565,4,London Clay,53.024032313868176,22.594106410838766,0.6866900285262628,Heave
326,12.066712045413372,773.9957116878411,209.46688695184815,3.837947894661056,431.7784014991549,4,London Clay,147.67757397669956,19.406884810145325,0.5465585961013079,None
327,14.063696415203728,1578.318586802511,635.2920830187325,146.45121218732297,170.47390082130488,4,Mudstone Formation,147.79259974992658,43.85149075895306,0.914218929294634,Settlement
328,21.169061891069447,361.4009165615181,158.18766082666153,26.580602807449168,449.75638254815493,3,Mudstone Formation,140.2470032705545,21.257076752864762,0.6622169646729751,None
329,27.66575784153853,374.4922371895783,568.9152899883861,-14.423188253100072,470.43995317074234,3,Mudstone Formation,122.1369894841165,48.99749965618895,1.0880588151918342,Heave
330,4.2598277805625395,1235.2787927612317,268.8619423906671,20.344022269130463,335.43244350095296,2,Mudstone Formation,62.35134068693037,44.047579354484206,0.4981024399824053,Heave
331,9.127255914815873,394.65955367331935,301.0626300393685,38.03606573943863,332.2118932963389,1,London Clay,126.21006285469198,48.673014574610505,0.7467709597864989,Settlement
332,4.177405337823286,786.9137527652423,563.1607991160259,-36.13844539234103,226.37716885437004,5,Keuper Marl,73.14309224525243,26.960507184373842,0.7173820803747086,None
333,18.36025589878366,1309.133979370386,795.4132527588896,65.6436762446579,417.77011227185375,5,Keuper Marl,62.48050276015587,27.66392241642276,1.1504430828431436,Heave
334,9.189029906626127,805.9003440813394,655.5163678971579,69.52648797378006,480.8063792166416,1,London Clay,116.83249660061634,41.8488622538527,0.5225078404835231,Lateral
335,9.783235575377203,569.3996721601438,296.7957609452048,97.78609106989444,387.5409001695596,2,London Clay,30.355010590654977,16.257838202357902,0.4078774600096088,None
336,2.1274787846393775,722.0259327807624,264.41609077673695,-44.16602154185134,310.96836687835463,1,Keuper Marl,26.31315402843602,44.059869853496906,0.5904681702456941,None
337,10.493881854227759,986.3629983756476,713.0513656739857,58.24764288676603,303.39644791066837,1,Keuper Marl,78.23398063355413,48.43132283418405,1.0562214878149234,Heave
338,25.87489522204756,1013.0787830332235,438.7195661489778,-39.418513345867126,424.7349507918312,5,London Clay,77.93304410688106,31.60654346416416,0.5674574528376136,Lateral
339,6.992184356725049,1474.500347020803,239.08432183830104,90.22884399333068,270.60188288564916,2,London Clay,136.43373989829854,45.59515320353874,0.5927024509643861,None
340,20.85562398630197,1425.2298441472688,710.4374251592598,-38.8544028598031,401.92994312441135,3,Mudstone Formation,36.39990251741618,21.98443667929048,0.5039190436294486,None
341,18.88885034815778,985.2267068342028,680.4600293942699,132.34556966832653,254.44262758712287,5,Mudstone Formation,36.02691056881366,27.890415752779386,0.9723489626212324,None
342,25.90453825107346,1568.5010236481571,789.5391365331564,90.4165133768993,31.222137486962065,3,Keuper Marl,39.16883806173715,53.9721985244191,0.45533935240433376,None
343,3.968638429531147,471.3557078870938,741.3333963632446,51.477953017031425,191.9735044520776,2,London Clay,23.865713968298337,54.45312694240505,0.6649666418628173,Lateral
344,29.327698810351297,683.0300253433522,703.6637201293521,38.30078465623498,222.22047883574936,1,Keuper Marl,29.325125915938088,35.50420212086352,0.6259989812967717,Heave
