Date,Precipitation_mm,Temperature_C,Evapotranspiration_mm,Soil_Moisture_percent,Pore_Water_Pressure_kPa,Matric_Suction_kPa,Embankment_Settlement_mm,Crack_Width_mm,Alert_Level
2020-07-02,1.4710398090713683,9.354438824818903,4.619888406829703,33.715352952738854,37.46598671821499,195.6572355393842,17.053795812916114,0.6543672427333093,Green
2020-07-03,2.7593907257651766,14.535372915254786,0.5080607585060659,36.73815516514284,-9.147279579425252,52.634606873599395,17.23666006126342,0.0,Green
2020-07-04,1.5142841914788912,10.969158856840608,1.103204198783817,32.277436701148936,121.06066430941266,275.7724622773839,17.53328412671935,0.0,Yellow
2020-07-05,5.693172238541559,13.318565522272506,3.8317398191552794,15.267511385477404,-41.006698409739,240.14806397853818,17.469370498553978,0.0,Yellow
2020-07-06,1.094307362148119,7.776667060527259,1.843934199474217,18.24600695165087,21.187545337704222,69.09579504225242,17.5876411048886,0.0,Green
2020-07-07,1.6044333664941088,16.421799149595458,0.8289189311436196,37.58074196555248,76.27481599382178,145.75491927496122,17.761638993947635,1.838007547732896,Green
2020-07-08,6.199270818557,14.91521134093802,2.5166062962269384,23.11660382974604,132.6176356103878,137.51725685965496,17.94269688209527,1.306876608738275,Green
2020-07-09,4.128782093495396,5.2169079047362334,3.260710308056931,38.235412280478,123.59868453877905,104.55613330269622,18.16009072823294,3.172466568413987,Green
2020-07-10,10.285914240709959,8.404012981674535,0.22413357076749296,21.773550665868,129.03839990343272,245.29041384768396,18.427141146272696,0.0,Green
2020-07-11,2.734970618022724,12.106606392487725,1.4581094468372235,38.55323981771991,-37.429341263403586,32.779345686345295,18.471797724519543,4.573580970879345,Green
2020-07-12,3.1040447654935384,6.578788792757238,4.047112688480214,37.77216963199993,118.18465229269191,124.5942719483378,18.388983081642596,4.388707787091203,Green
2020-07-13,8.87020942540803,10.007898078444466,2.6012228330509712,29.815806699598486,105.98251570882383,128.4093391647651,18.43395984743498,1.0708733000958193,Green
2020-07-14,7.391947123058393,11.547755432563973,0.17689607586659994,10.264811453845086,130.48632985512378,140.6176813842539,18.602605752789874,0.0,Green
2020-07-15,6.288991885603275,9.579376297579618,1.4097550263735044,22.01004045927811,12.31525345160027,258.4049973295886,18.58798818772333,0.0,Green
2020-07-16,1.8978167220298447,11.616318182765635,3.195703279897107,37.33705389086788,132.35302125467334,65.45006106045038,18.811977368346813,1.3962712163785995,Green
2020-07-17,2.032646205257382,7.78665418281715,0.9967973478901238,36.55330867324344,30.528217017289563,30.876952053681826,18.799883151435946,4.765190606111169,Yellow
2020-07-18,3.3030411345591295,3.001574410226053,4.136957031097071,15.621634002883411,76.81993710516,185.34253884633242,18.703908512388015,0.8101595211382882,Green
2020-07-19,3.239821716297699,12.548612770771088,3.382879535418321,21.975474879073076,34.83579824139966,52.15034249341415,18.807140822077447,0.0,Orange
2020-07-20,1.9274701748510759,12.398570392178069,2.356895304738966,35.06529783638415,35.52968610313023,22.479625756385925,18.997725450638896,4.79073530819961,Green
2020-07-21,2.6416721370336482,16.851646685683022,4.578118905333924,27.33633559750163,59.32740375898031,127.99476617131604,19.03758758685363,0.19922778003962116,Green
2020-07-22,3.373221914512905,2.5895769707550294,1.9590038546233086,35.41897700338602,21.185341924164504,65.89392925744228,19.237145906668342,3.9075921041445003,Green
2020-07-23,7.121161955790551,11.334860530214742,1.1753670528204263,34.79702153345689,108.54739885384714,108.36498566039509,19.312507640316745,2.251553029661234,Green
2020-07-24,8.457535057921088,3.0484116052239614,3.307014962633504,37.22446020857449,76.72774708304777,77.91332403073724,19.281193487239438,0.7031422470987043,Yellow
2020-07-25,5.555255232990049,14.096935792165247,2.8664759373507427,13.516617645837451,87.95115230778913,27.790938817024724,19.217416844759022,2.9318791097194037,Green
2020-07-26,0.9374956875115031,10.164996188542272,1.6762395046561256,14.35645424360547,-3.7930399556472807,168.10416087726048,19.40165171072196,0.0,Green
2020-07-27,7.757103313455913,5.720528120084823,1.7183228066198857,12.484270869071576,143.9150576962785,8.105525411845704,19.455937625763113,0.4180862713190777,Green
2020-07-28,5.5739271339447996,10.792917429916947,1.991051543170509,38.058065232862944,82.03521955459308,289.91260439831984,19.721047132932622,0.0,Green
2020-07-29,6.451488446340215,6.670103523573542,1.4556928373968465,24.254871531336796,-10.560827093921674,102.39915652048988,19.8371491563622,0.59863773757423,Green
2020-07-30,2.026225996528427,9.108565101219485,3.5512070318046125,11.929758504473444,100.09804869420677,208.54725314694113,19.87652212365048,2.0955011785978277,Green
2020-07-31,9.092128213942079,8.704403116384118,3.2567920252560265,19.64589707542124,-15.257179358475462,243.10886176423497,19.91611849444637,2.0805643280517745,Green
2020-08-01,3.0200020327375063,13.19939131061861,2.2038882627319634,20.542379233899005,-37.32302074009832,83.73143866186655,19.86869364022743,0.0,Yellow
2020-08-02,1.9062856178195384,13.29322785107669,1.9892733788961858,34.28679470430272,55.510679229166854,224.62161273302047,20.006209301663095,0.0,Green
2020-08-03,5.908970621164811,5.93944966341948,1.8252563467985254,32.06430676512769,60.70479083246944,249.72625662741288,20.139076155827222,0.27421760256325567,Green
2020-08-04,3.336331886839971,10.789625537127622,1.4173416069612677,30.68161148687707,-12.206885053680281,72.39517014348405,20.35907363260182,2.1723031806513364,Green
2020-08-05,5.457268018768268,8.565193704724225,0.42848331578529686,10.655906577741362,19.6757888584318,297.7484030688218,20.33955241758865,0.0,Yellow
2020-08-06,2.6287101864228215,3.1493272779244625,1.3410234276125026,37.32087389279136,139.1538591357394,6.206604852626807,20.35586827457898,2.412935497795954,Yellow
2020-08-07,1.3788302329250643,5.186757899385819,1.6060067434653251,16.466658007472248,7.0006464174979826,65.10014407066232,20.294763462217215,0.0,Green
2020-08-08,2.576224685042492,14.173353449549582,2.7384200313267164,28.871842140780334,-18.88638784692627,234.00622688309787,20.312900343124777,1.4966953680039219,Green
2020-08-09,1.1186701774901913,8.129385824704535,3.8689425453902486,11.854571290342575,148.51239173309082,58.23930751672586,20.384141189426536,3.2288793300008454,Green
2020-08-10,5.586624364979725,9.947536576568664,1.9785107241701583,12.445782756161634,10.461107276093351,209.47795899186195,20.66975255180813,0.0,Green
2020-08-11,0.2658191721597494,6.205939813400212,4.723784529260459,10.287318883903664,86.05073462921573,256.6591214948711,20.830978952958095,1.4834993510943226,Green
2020-08-12,7.433988494263761,5.117653119356687,4.136749817205812,26.977829336359918,-3.6879637121467255,287.76428179027806,21.044128524869773,0.6290375085369129,Green
2020-08-13,1.2052095983694073,6.716240750071374,4.924009239418726,28.881390088507143,60.02423939727788,142.27425462008085,21.07433247895797,0.0,Yellow
2020-08-14,6.816859397039261,5.734696262058266,4.381015205207409,11.513869096996864,27.256397321923103,291.3327368946352,21.03213760408121,0.0,Green
2020-08-15,5.120578713059215,1.9534337857876203,3.083629746546896,18.714546542921166,142.3158522318377,123.48668900450357,21.034825580846544,0.0,Green
2020-08-16,0.4733792726585671,3.3250529397483333,2.9923964390835947,35.543632425340505,36.561174910097535,65.43841190231574,21.03741265724627,0.0,Green
2020-08-17,4.012872168521293,8.362201311812262,0.6476306337710852,13.039251004687422,66.83483683634483,154.17655592541757,21.170658788563642,0.588809137909325,Yellow
2020-08-18,1.054879347174241,5.0017045228229025,3.6119962444578384,16.496414936599937,138.95325318002944,194.9469732934478,21.207247241545655,0.14675123924420552,Green
2020-08-19,4.028215291507695,6.127858556965113,3.001034287963357,22.731736254172812,147.84685998759102,137.38899481498314,21.450206787278965,1.8472324241450089,Green
2020-08-20,2.0599499486810946,6.664246500331215,2.5346605169799235,35.26822307899348,-29.6683271990007,170.09173319003747,21.745624594973563,2.6169845488577037,Green
2020-08-21,0.4846091235020687,6.80915414417532,3.466434362786443,17.645471634256126,116.86414240847779,124.92275631815659,21.782943957078942,0.0,Green
2020-08-22,4.938620004311418,9.22208760284174,2.2202392141899683,39.91411046090026,26.423298837449764,157.42858620637494,21.964968066553745,0.4986988511263115,Green
2020-08-23,3.243877585751203,2.400455188314859,2.619298312041431,20.657854394155848,68.96574124112256,285.7787015839685,22.12796269932189,0.0,Green
2020-08-24,3.494001600531483,7.323364285427205,1.9917615240162818,21.593459754508693,25.0096157910491,149.9493457608996,22.105747694414802,0.0,Green
2020-08-25,0.5900025753008785,7.795649160974066,3.586854466853449,13.66318612692383,30.22324113095847,75.95388984277808,22.372951132343054,0.0,Green
2020-08-26,0.5222841237259606,8.408001322165202,4.383054852739441,30.405937025695923,-18.22849280297769,227.6239864537712,22.352728167218416,0.0,Green
2020-08-27,2.7781183481491576,1.133517715434234,4.204224695663013,17.30395548353445,64.55329168557317,101.2753373344648,22.547511019886297,0.0,Green
2020-08-28,6.685643164524916,6.060520228457612,3.930126360247344,28.86602785885139,59.34318918894495,244.86215124641723,22.586554876796022,1.785815666669272,Green
2020-08-29,5.656844099781671,10.370072626928248,0.06893852272275458,16.6947318520878,-12.12884229232003,17.052596695165544,22.63338750359961,1.7786940456135807,Green
2020-08-30,4.829488678851116,4.85227763171161,4.559402319387297,21.636168016794038,58.346085866788286,99.6533931326074,22.715567124755196,0.0,Yellow
2020-08-31,8.138882636731468,6.529951318865238,1.3743786036169698,35.70016275863253,144.62037652621723,28.307972478191836,22.961370315977252,0.0,Yellow
2020-09-01,2.1534256157215483,7.35253647436198,4.439869714816879,32.1671773442221,92.88171917075795,25.595347273749436,22.917471092581735,1.4784897076002688,Red
2020-09-02,5.03776116368165,1.8688973104975317,0.9848405154468826,14.637726998311702,46.196511916670374,197.51686775173118,22.839298923715635,0.13651468539299283,Green
2020-09-03,0.7683674462605754,10.382832464943089,2.1982287571236863,28.231245021223042,133.21679711627505,115.60044040608223,22.900115251281147,2.779420363206804,Green
2020-09-04,13.760735711608625,6.318025368263138,3.7469939716345686,28.85921955021428,65.06287130106116,261.44368259553374,22.822349290937982,0.0,Green
2020-09-05,1.8469467283963503,6.318327741158427,3.2013947263858626,12.717054205055831,-22.990400254439326,154.92154136205875,22.997389644160958,0.0,Green
2020-09-06,4.765201471199548,-0.283817168577996,2.0796096901471497,23.974169630078073,59.50192956249127,88.60296635168481,23.20151967417184,2.2249684205956304,Green
2020-09-07,10.151314406687195,7.030511458405668,3.3931192837013917,17.820051870028237,-13.80537692682644,216.26666638865842,23.443404632073143,0.0,Green
2020-09-08,2.55885556159839,6.112903060300333,2.7447475502331975,24.01390428290449,103.50096774953485,187.2050374757099,23.64094153026658,0.0,Green
2020-09-09,4.683752935905686,9.415239660444076,1.3786815331776614,33.312129739686256,143.43484285894166,239.87838624876102,23.907482087743652,0.0,Green
2020-09-10,3.9572101896068834,3.560077486125686,3.231647227485699,14.74778679430959,22.16371690866606,193.0764829025655,24.10680253683294,0.4300131164982476,Orange
2020-09-11,2.4575527313884566,1.4843338873786407,1.0212354317226169,13.699126167641314,36.9835760250389,50.104025129676074,24.381232792784303,2.2029546551332766,Green
2020-09-12,2.0470282793074133,2.3562697575893643,3.4699414212958275,18.079494853173188,34.29929336772601,201.0930113001198,24.358477110468048,0.0,Green
2020-09-13,1.177193990906074,2.8459851788575983,0.015554388116214013,38.5682635103975,7.0599951589763705,117.4647592847431,24.45842236361514,3.635423452417774,Green
2020-09-14,3.0408475666006907,0.9645812357975174,2.7438625688088485,32.43472633554899,108.83599297572621,138.94290907727043,24.7559946034971,0.0,Yellow
2020-09-15,1.8903182104513447,8.15408134704651,2.005338137780705,10.583675884436397,73.54566654939919,276.4693727212034,24.928625876514186,0.2561221198650623,Yellow
2020-09-16,1.7839299177263965,8.231466067520946,1.5155188690097365,22.0301452745013,-37.189688628688074,107.9892138893241,25.18008232370989,2.6603099185298,Green
2020-09-17,5.2819534862084225,3.628069753849018,2.5785398361731877,17.721939372411555,117.76126700462711,183.58774289725162,25.092239841243032,2.7661872983969547,Green
2020-09-18,3.7592529489791966,3.0065484201358386,3.2265581626794404,29.144337051165216,-12.582353769358548,109.04452002367186,25.340943000670407,0.0,Yellow
2020-09-19,6.993695040424338,-1.2899141849010576,4.8265613310673245,23.778773606025794,145.83023234182423,28.41824560733752,25.520028294499244,6.41588828356707,Green
2020-09-20,2.435684470910497,6.218447129423444,4.165322449440488,38.934955745918224,25.33262780051315,136.05760261449015,25.48833046809433,0.3555436544371675,Red
2020-09-21,1.2710395832555885,9.067251647242399,3.5857494154190537,16.569353529527145,73.28992943006476,179.11845133789558,25.398602850663767,1.5568906748380127,Green
2020-09-22,5.341046139977918,2.174058290526735,2.394834558395732,27.63569247996822,-34.435276220793924,122.25098761127961,25.40257348191403,0.332722240056197,Green
2020-09-23,5.536663592343633,3.716349470696805,1.9607205983217713,31.00630044970668,18.93265493767133,117.19985540345532,25.668882825511137,5.270307775990505,Yellow
2020-09-24,4.2538831225796265,5.3529931442894245,0.16264827292998607,34.766934680361445,110.4707914721563,246.1135541683191,25.836136000991253,3.5786874818559156,Green
2020-09-25,1.7424169544933363,9.209149584354126,1.7954845152952408,22.209130912840212,45.44169839065168,8.905551686841061,26.103923642704583,5.2150138764766405,Green
2020-09-26,3.5337152689102433,4.623363162741306,4.241885693363082,30.607657229724445,130.92069670880457,88.67561902203599,26.182383955702285,1.9464661497847306,Green
2020-09-27,1.217331295294215,4.600832013359749,1.9201229098814498,19.096044141528484,65.02768821016143,243.52717961316347,26.45703479379638,2.8242940540329178,Yellow
2020-09-28,1.8665401404161213,4.5453761280338885,2.3079249953107324,23.06428277085461,135.71443907914954,276.15904458334916,26.542218719974382,0.0,Green
2020-09-29,7.6374089811962875,-0.272425831496685,1.3591721201245237,36.86881393610197,146.52198140251122,123.68987575224848,26.523920609741715,0.4708072685656486,Green
2020-09-30,2.2637792304183058,-0.3400750924440885,1.3706637940668336,38.49722827992863,40.778911903655185,266.6382729588229,26.484477995415496,2.8259092406138357,Green
2020-10-01,6.447461492870473,1.5763113617008875,0.309358804458742,31.56452040781794,63.031314515561604,59.67903663750981,26.782002720629514,1.6364912759749333,Yellow
2020-10-02,4.438319600253325,7.041343411326452,3.069019628099004,21.230556723285552,116.98412865025395,66.42812035805179,26.81554778521934,1.2114086774328865,Green
2020-10-03,10.003784219546246,3.0013494129164995,2.2403470152267317,34.60173369923992,-5.693398892837401,253.85741297544104,26.779568995346377,0.0,Green
2020-10-04,4.315897533191796,2.4257301188733167,3.029804037453973,10.776012451762606,122.32591475622192,270.97732240218545,26.682932367702676,3.330942841538585,Green
2020-10-05,4.119691480974027,2.3825106848047195,2.734434500144264,13.082377316182631,68.38402807545391,66.84173038880024,26.697160194314524,3.302560550142864,Yellow
2020-10-06,0.7763537858852876,3.6229238671063775,3.994222936485874,29.841212091260832,95.10002707690509,17.79725699058333,26.95280665175554,3.084417613069435,Yellow
2020-10-07,1.9134778450343923,9.156442562647154,3.7550595615573634,18.73745725810172,-34.029195467310956,27.097241116586325,27.06641038002646,1.5840759540001548,Green
2020-10-08,2.7705062390904835,3.613110890934634,3.857269265689397,38.54158655201434,103.23753669068071,78.41425061290897,27.219384400636443,1.0202091021118598,Yellow
2020-10-09,12.642241001636496,1.726750226180831,2.4961950347083777,23.08181836276914,12.15738091473169,228.43472314403846,27.488340842192656,3.248264772464171,Green
2020-10-10,2.037248993725315,4.18266820800977,1.7694067567696525,22.88094461167531,111.04645536996841,152.99754833888485,27.59347680943547,2.873600966041793,Green
2020-10-11,1.2958366966249695,9.395814180797242,4.667182952664764,30.342385305727937,51.830507660541386,136.6766526728309,27.828788747776514,0.0,Yellow
2020-10-12,0.9332846687203017,2.648057398250032,0.27134886858276974,33.027056869185685,4.922866963126623,175.2419793498003,27.858322059007055,1.6326954116930175,Green
2020-10-13,0.7504759861073172,0.6418131610955853,0.7631065392511516,24.266762143754093,140.55193940433082,267.06693403865586,28.149162804143543,2.3161028516105557,Green
2020-10-14,12.935810078044847,2.7124710480779313,2.0979954608831983,16.420027051351724,103.01247954229984,27.129113869697274,28.080688353548524,0.0,Orange
2020-10-15,3.8911209722294724,4.634663687771246,3.069788262840056,33.19925928176865,147.1372147747294,208.41723829097438,28.27062016375383,2.8068805568024624,Green
2020-10-16,1.455854771396217,6.348324128224551,0.04100187403360822,19.610538246208826,22.893979682440758,278.0372536966215,28.434846678457948,2.4353125806592963,Green
2020-10-17,8.293992799847752,7.341771526238377,3.59661409655571,15.253323078815729,79.84392670832773,64.00501252752,28.411515280798273,0.16738945084289458,Yellow
2020-10-18,10.888439300197524,1.2237680619925086,2.793632713949574,28.949205697750397,72.31773557274535,251.33169478855032,28.467052880336887,0.0,Green
2020-10-19,1.5177495948565334,1.5504507385351536,2.4235137933846262,12.713610009710512,87.51134821376058,209.40741322785067,28.49218452704769,2.172481687985064,Green
2020-10-20,2.361756377808876,3.4775220980114976,2.117475194139341,39.14058025258165,-42.33668679173383,4.340560821943407,28.429981674380688,4.929224499783077,Green
2020-10-21,7.4286171729606405,6.547352203129434,2.5974351587031226,28.971917932364107,8.34386477547482,69.48350410863846,28.563896883561025,1.5107982161098559,Green
2020-10-22,5.589349475694303,0.7626419843211201,0.808928672408738,39.57686562765267,131.86751475816146,181.75342826876425,28.86136482178709,2.282766354806407,Green
2020-10-23,2.9796070717745122,2.771691304909831,0.5435586963849126,20.166802704359082,34.76401097444537,150.7201018473635,28.985200078208447,0.0,Green
2020-10-24,7.567008056325721,2.868645875529884,1.4481873937591923,39.136154835711935,142.12873581630944,158.38087575805977,29.103304040960193,0.9044207344266346,Green
2020-10-25,0.7453782785263765,7.527511531546723,3.5475239599266235,14.366867431858708,-7.2993654710048474,69.5791273820468,29.019429523902012,0.7770779848364378,Yellow
2020-10-26,1.2421300649730758,6.34460158057146,2.941439419177482,11.220843170410854,149.48479469621788,202.501041212588,28.975117613247487,0.0,Green
2020-10-27,1.821093315486517,7.530678060506184,2.4006150880950634,10.989521813638078,89.51618179190646,79.92551128103307,29.080405248888393,1.8795710262768845,Green
2020-10-28,1.6358169772525823,8.897392200642331,2.8576048294798015,23.946111117976812,105.27868481329756,116.83048994353616,29.374476674562022,1.8027867922322791,Yellow
2020-10-29,0.3355967111711549,4.028356558425069,2.796290065196716,12.490125924357844,29.372234440507157,110.67477476402287,29.625119768746764,0.4117148608494473,Yellow
2020-10-30,2.484159338379769,1.449131226045382,1.535209627449627,25.365036525028053,131.40162425212415,201.60750663596957,29.66120341729603,0.974531687805967,Green
2020-10-31,5.043969673331948,1.5365763594313018,0.4872797362236292,19.825015105267013,59.09258019172441,27.075828504965216,29.77840511898728,5.105896878919954,Green
2020-11-01,6.1452084476566995,-0.36468350599504173,4.483911843315253,20.06886977422347,86.187676044927,61.662570312055564,29.899486007888935,0.0,Green
2020-11-02,5.813210668550742,3.8455442987341195,2.999556313119573,29.068269896355094,-31.0383457327428,60.14912120552035,30.07363025299381,0.0,Green
2020-11-03,7.093984939525958,4.143394728921401,3.488739998404258,14.892940184548605,76.33614017857869,32.52740223471303,30.248743069489464,0.0,Green
2020-11-04,4.636782202550643,7.734930734093996,2.3199861218347757,32.99660111019193,125.81579765243131,62.27849365093772,30.464660064843855,1.498304916946052,Green
2020-11-05,2.144357474395934,5.501188636690499,3.782402899882813,27.46092759335904,-14.343354356802386,182.1180803770063,30.37464847477973,0.0,Green
2020-11-06,0.5644410453897037,4.059580447387303,2.922486319893336,37.44833886542533,97.5451869269692,219.65045126225644,30.652120551034706,0.0,Orange
2020-11-07,0.5481521036411127,5.264609936314577,0.2690056104859512,20.9452196130257,-44.91984820106909,198.0910340907368,30.580145369430404,0.0,Yellow
2020-11-08,3.698986088017011,2.5796221823761605,4.4504851769684555,39.48144976201377,135.2406033125038,142.5564413942647,30.67060941402118,0.8854968645076269,Green
2020-11-09,1.5384821192692053,8.85857013114949,1.5276807339394343,27.274829401420696,146.58342320623726,15.730371328819093,30.938441124564797,0.8938014007892545,Green
2020-11-10,3.5584755013289144,3.5122573092906375,0.6894538871066774,39.202058685626014,20.83601335961889,287.7021032060325,31.03350865625723,1.6894825755340885,Yellow
2020-11-11,1.1239275418521493,2.539683533031897,0.4402050385215789,10.81181962141346,-28.58523005693303,50.42293825124759,30.958963389950476,2.231038046850917,Yellow
2020-11-12,8.068552439247558,8.5043898110038,3.6022015692105542,31.83928967237164,81.71527363262899,200.52641112170124,30.950659397875253,3.283594199228836,Orange
2020-11-13,2.5593058179086077,7.8662692152216875,3.519841834021799,34.49864572878209,-44.033097170504185,273.8671846446333,31.08212610002262,0.29269743372031176,Green
2020-11-14,2.7293452194728136,1.0674916328985358,3.5008106240663532,11.595198600294626,46.49725625943735,209.33312879429658,31.01727074718221,0.0,Green
2020-11-15,2.9330402229047263,8.9000342162411,4.57876386340783,27.369089920487372,4.355835027577307,65.41489205668508,31.086741919589127,2.7052644534143053,Orange
2020-11-16,7.458881711772939,4.208414661600244,1.7447151099882574,34.05826880768345,44.66781079057537,94.73888962920691,31.118379226065688,0.0,Green
2020-11-17,1.2681133161683276,5.410694845105159,2.805665281794616,26.831161756692183,-46.344897052328605,9.061760103328552,31.344462277195383,2.514727062417764,Yellow
2020-11-18,2.9917244792889957,7.1955075502497605,3.0974779149717473,11.914407712164,-39.677563385858704,183.82747225263404,31.28851505252956,1.2860458174937803,Green
2020-11-19,3.4764114370854027,8.497353511365178,4.897409142832313,30.803417226949342,-46.80483423132353,183.89789426446998,31.461634432593076,1.8980789716707525,Yellow
2020-11-20,1.677051890581871,8.178510274563767,1.5617307185929592,11.817907440199258,73.8263740094228,217.6501744129138,31.52427006094344,1.7299347605169026,Green
2020-11-21,5.133237138212875,6.798742845298088,4.781655999519702,34.524066850493156,62.0185835350417,3.2988867826864054,31.659370333132372,1.2728599417987305,Green
2020-11-22,6.889991233417745,5.781892634642838,0.7436716654119069,11.291025499200831,-3.3684002926791052,245.35238664733998,31.64158304190059,1.3543275217247925,Green
2020-11-23,0.5539181424777209,8.401577231447055,3.82000728013921,14.121921430311124,79.32862578080426,221.61328722009245,31.785464515805238,0.0,Orange
2020-11-24,5.521705814057103,6.920279528469676,3.164429500102064,18.253227715698053,126.841451378995,42.265982857226646,31.955055606771683,0.0,Green
2020-11-25,0.4342787717822101,12.803436856322971,4.084480186359937,29.000943767824,5.46442020522273,104.28798278069358,31.883148232636113,4.554611403585184,Green
2020-11-26,1.680797300603552,9.259900267923035,0.1434278681992357,39.29077298893918,116.3987615757975,191.55746787126503,32.11288593966929,2.3457153753717375,Green
2020-11-27,2.1125520471570214,4.845061808168449,0.3906552146952791,13.534685578598033,82.50182720043631,148.73906248209835,32.357387584824586,3.1212060051551385,Yellow
2020-11-28,2.1651493690908046,6.2984459291190475,0.3484788978457293,14.281230076417552,-43.23591136540337,34.52827917037873,32.282809207097706,0.3092563646417328,Green
2020-11-29,7.721688851423962,7.993026652596638,2.964797277486439,21.06611190102941,25.0299791658869,26.203612540976973,32.42408420233662,1.158718935300572,Green
2020-11-30,2.288659660609456,11.865180547388093,3.0146803378776896,35.08657413265961,51.55144317180343,234.43688973242746,32.56168880112551,2.053388202933383,Green
2020-12-01,2.2862554598280846,12.319835995093268,4.530524446774881,24.016928582524425,96.33983799094429,46.790135405342944,32.46667216587289,3.411414945766671,Green
2020-12-02,0.9766340310437011,7.018912641468985,2.338017572592225,19.64831800767465,7.426111650683389,51.62780217913308,32.503610731455275,0.6947259177594918,Green
2020-12-03,4.16249571676698,5.528335896956026,0.3402452750248197,26.83611496626584,146.54602097158647,249.2769376070273,32.79118104454077,1.9541346874187897,Green
2020-12-04,2.8127989389840575,5.267757082494077,1.0476470081125773,17.815695923372502,86.90794810101715,183.6418903689651,32.913361345448266,2.421393667977605,Yellow
2020-12-05,4.754554648299641,9.333600934760922,0.04036547408921454,22.034797217425627,24.562735432872103,181.41468244619173,33.18664606654487,2.869819167266487,Green
2020-12-06,0.9580007751075313,15.612748615106726,3.883572625642025,19.978154476961258,-30.594992184577595,143.803731409002,33.35690392089582,0.5967379195628215,Green
2020-12-07,10.156524935156027,10.444738259904597,4.0779971844038725,34.12423067243938,-13.726447945838018,170.69850432068728,33.268260128185126,3.563447079189728,Yellow
2020-12-08,5.798114721223157,4.1727204394221005,4.98970208142068,37.727671793140026,47.52155201103132,180.5309071115433,33.199345407404486,0.0,Orange
2020-12-09,3.4418730718127195,6.904351892436289,2.0609722452654715,32.78716576470735,48.93907099167333,290.3478704530741,33.38821698955145,0.0,Yellow
2020-12-10,6.623162665012747,7.339393919023235,0.09649187700796258,23.172507280899502,103.54375296427071,66.89199224027378,33.51004410569906,1.961321006830201,Green
2020-12-11,10.333481386050913,6.874729198473306,1.173649407451861,25.130049324899915,95.23532511445049,64.36872591013773,33.460904771539006,1.9085801066202066,Green
2020-12-12,4.229007011496973,8.307444956567817,2.9388443383164793,13.752210817883071,-9.745392296436542,17.165546311594703,33.606529842880455,0.5301053376027105,Green
2020-12-13,2.883507445488977,10.710451417335733,4.809714835263682,32.40594133403613,68.991324111653,197.4596396427967,33.83064478710774,0.11543220807668442,Green
2020-12-14,2.2449077166735654,11.780062544698357,0.5178927573539716,27.89427038185132,-45.875639851422335,164.71265424667857,34.03183775916078,0.14209788062203343,Green
2020-12-15,2.60691899886148,13.141934369372727,0.6078651008037139,37.07319988412309,29.70947987686668,33.37176115399193,34.03030274317361,0.0,Yellow
2020-12-16,3.803962516346377,11.572409791295884,3.5087949263947147,16.018334307254598,102.82104811432114,109.36168053545617,34.033580729836025,0.9101198477937685,Green
2020-12-17,2.7778876493594944,4.271103312531544,3.3360352751077476,32.791783657978364,29.901718657433292,53.59896159936115,34.32071585187687,0.0,Green
2020-12-18,5.441745980875285,7.0959463120396435,1.2525317765591653,30.54014985157569,117.11924796028484,99.44452212025845,34.575677772737954,3.264026046843509,Green
2020-12-19,8.59321109019349,9.928398214356866,4.0657239550725945,17.975366014292565,145.2310580250563,285.379250818383,34.603012698510305,1.763750354363057,Green
2020-12-20,1.1525640259407997,10.979814328506688,0.643893777387316,30.021359186224753,71.44252053987314,204.9956516641587,34.832634494377906,3.587535846802501,Green
2020-12-21,1.146641920598926,13.257958299086845,4.628709223883799,37.73120141729949,-20.99918473164868,2.2707302385425843,34.797329906270924,1.3220876815273284,Green
2020-12-22,2.311369040235766,10.939377935515996,1.0051596516621069,37.55307963001357,25.935441581082145,75.7524221352371,34.77606634680155,0.9256515300303304,Green
2020-12-23,0.559911807970319,11.098422675304036,0.406761863615025,31.58879723548424,-48.10332898632497,3.1084641233337096,34.748544768339684,1.2508890385525153,Green
2020-12-24,9.681250928787373,11.796481314815537,1.6976104323692731,11.442193376021804,70.54518476815052,214.46054963060422,34.68363307834509,0.0,Yellow
2020-12-25,7.11427346142512,10.45508451811603,0.9392064426727248,36.16793011960485,114.31370019475963,140.8265406166435,34.92550432480963,0.0,Green
2020-12-26,2.8581576630484835,11.618097172262749,2.6347061251801644,29.7333582101362,75.98801578460859,298.20560754431676,35.05702708409146,0.0,Yellow
2020-12-27,3.0703717686906993,14.872421059948476,3.43423268685863,19.313027595482033,107.21724583668995,220.07497830679748,35.060609521089035,0.14739496364149385,Green
2020-12-28,4.309339077024873,11.380824535337863,2.454607892391456,15.61751085117098,109.98078545517734,155.37388281236457,35.30007153418007,0.0,Yellow
2020-12-29,1.7034519499569971,11.67966084047363,3.303036659054888,13.486115889919514,120.20251524349274,241.41162846244055,35.5211302379372,3.6974364066202807,Green
2020-12-30,2.5294196877573114,11.80735278550671,1.8246025719999222,11.50710697773283,3.3327565995108444,211.44109537022283,35.4615108451883,0.0,Yellow
2020-12-31,1.812139899035457,15.939267699250955,0.13961298619319995,32.62309743852269,124.25370456408439,73.13285329079613,35.61916659468229,1.7872502183715886,Green
2021-01-01,3.4865095664110752,8.859609895689646,4.870320621125746,17.075289968298257,80.81879969269818,159.07748244825495,35.8079000352926,2.168721663241178,Green
2021-01-02,3.558837367978308,17.649079624276595,4.097067522699977,10.727588081297652,7.945111318897389,166.79961745022126,35.99423097008698,3.474877105129362,Green
