Sample_ID,Liquid_Limit_percent,Plastic_Limit_percent,Plasticity_Index,Clay_Fraction_percent,Undrained_Shear_Strength_kPa,Effective_Cohesion_kPa,Effective_Friction_Angle_degrees,Compression_Index_Cc,Swelling_Index_Cs,Coefficient_of_Consolidation_m2_per_year,Overconsolidation_Ratio,Sensitivity,Natural_Moisture_Content_percent,Dry_Density_kg_per_m3,Saturated_Density_kg_per_m3,Permeability_m_per_s,Youngs_Modulus_MPa,Poissons_Ratio,Classification
86,78.85095878906826,30.13912764885615,18.963941111835155,51.651501016449544,174.08144395117654,27.248525007526762,29.56932179564339,0.47814940883140544,0.05491762223920096,2.875997076914065,4.576902051746927,8.015141735378561,23.78955873050518,1482.2324600753564,1813.9369718450826,1.5104194990489458e-08,33.00792765320063,0.2598058972349165,CI
87,54.335563812500006,25.65281294238202,40.92391471284682,48.61149913169652,58.41717150707199,28.846500182514625,27.187879040049683,0.5671348492658598,0.055307126879585757,0.6205995086350964,3.3314091966417108,12.044422596838935,54.988196444063476,1428.5663224563164,1816.5981251255166,3.835083616639465e-09,14.119511540350526,0.30700020401721106,CI
88,59.39541682617566,27.817776536903793,42.87881257547516,54.747321568491564,18.715249675337077,2.9697066823925566,28.632992956286056,0.5148314940813492,0.043047640749876354,0.03212895305726183,2.644116479270933,10.785445495243412,31.697321638534056,1652.9055411916434,2010.119075048488,1.4371687797808224e-09,22.252758996419246,0.4192808168839268,CV
89,45.8775160771699,35.74011470569175,34.18113419389175,27.19950079571836,133.93689000853664,26.38932025939433,23.8052223970233,0.3010589901318492,0.054543904393728616,0.03348225765077936,1.8383074917733302,12.968888052113678,33.81462680763241,1429.0109346836455,1751.4319156760432,6.901748964441783e-09,23.572206504312895,0.3805001802875475,CV
90,60.69040514079587,38.2277498950981,20.638038731108008,66.6322123158242,43.28378602489789,6.752486507275824,31.193576638291148,0.16095381842258408,0.04846073120154948,0.30010225357201803,3.0659974804602372,1.104210239730431,32.9595614607736,1252.0322542943736,2029.1858081172093,2.0752396580055805e-08,25.19296688696408,0.3391641863944654,CL
91,76.00388343704002,33.242470857772744,11.427763041826518,34.23366457523205,198.32941665644643,11.918007059725017,22.826127918066,0.4147751831283689,0.08403987222860372,7.175191352910107,4.209427375877051,4.658556885821515,28.011816918134794,1498.5440195792294,1950.0700033239393,6.659150884627164e-08,15.234637510164347,0.3377196947204786,CL
92,84.37096293003101,33.99619582343241,23.283034873363626,52.824513622150114,175.9002038717912,10.364315841360789,25.43462894237904,0.27599553112882713,0.012665257074206376,5.169887435431794,4.343264177254766,8.68322417241514,37.38013528114496,1511.4905230751594,1915.6335065613084,6.224301889226633e-10,43.254960112203825,0.3432107148706253,CI
93,88.23177604410895,23.00945110409595,32.8585249645092,50.337784057095234,127.56245931022528,20.253901202603846,31.071101565361822,0.31270599529590926,0.08812271199907422,0.031519271152381734,5.079172519903502,14.174253073130554,37.13171283209759,1582.6650363965173,1791.6437528719525,6.940495558528652e-08,24.253256781708014,0.31220662156020074,CL
94,55.60343547608184,26.67587988186348,49.3967143221246,51.83069898578043,169.26514388258053,17.93773620701375,19.164645410398528,0.3129398704720291,0.031952373011076285,0.07297250153126487,3.537279985478354,10.517062521855548,36.35006502844732,1666.6420707755044,2014.5472677377634,7.635617030973117e-08,32.546050605871756,0.4255429035251029,CH
95,89.40203152610755,37.130254836779145,52.687691442258604,63.947606154105614,102.0491046422088,3.2731462430410794,19.523346120337408,0.5682598108321064,0.07496039935326256,0.5840283734660974,7.4392850846715755,7.392243007945879,56.65190988626317,1421.5408410617251,2021.9812358034997,2.7598885419160277e-08,32.62718955621979,0.3635738262399595,CV
96,47.697342703360874,34.64835275181444,30.646727983348214,34.79556033253099,160.8699552255505,23.4846788854355,31.918628728528546,0.1344312095962968,0.04645356547064554,0.27057737349980115,4.471087291578327,2.821978627107563,33.590065147832455,1376.0383033036528,1893.176747150607,4.4087099235111555e-08,32.31431034896144,0.3467899927051706,CI
97,30.41855611710361,32.10677296153369,49.80620273417639,57.447409412632865,134.60870719347298,13.189362054044885,31.59947619737924,0.1965518807348692,0.03648996680543075,0.022808064272314205,3.9660752808291893,7.905014966604332,21.215156333766267,1445.3855078737497,1855.6675899428835,1.194765136058711e-08,30.16931040273187,0.34301532063142076,CH
98,76.05702263385808,16.63117089720301,59.66764117755765,49.91955319695846,20.299259874386347,0.066655299889401,28.803822481719905,0.40397143550747106,0.0653812635699896,0.12820989986586498,1.3371757784603815,7.175217614384927,27.137480249631054,1650.0994509556485,1798.4647350095759,1.3100614275508043e-10,42.01815867191549,0.43716529337958854,CH
99,40.706138912471914,15.987680486348872,45.83051874261147,23.803016547732007,190.52016849727585,12.435098005824939,24.778635864996307,0.5418790329434467,0.0791995976976794,7.313800384469806,5.193105574930186,11.898205845641826,48.85988306293895,1689.9911909182601,2001.69360683567,5.311725630864386e-09,41.56780161862351,0.39473238564393637,CV
100,33.14729028743177,18.260273577849876,46.42995158007034,40.70773404409876,174.2701219663871,15.489947272415733,25.084851880910204,0.5589713259349954,0.050494280779324344,7.150339689777994,5.22008255246703,6.7868809669516725,43.63434425258045,1685.617503306871,1955.7807692506824,1.7442699097619587e-08,23.771505767218656,0.27896291094331715,CL
101,85.44053535586193,29.534777479945834,55.47682507749155,61.89757866328722,191.38036725974604,2.0662405562468775,21.600980229524097,0.3793464632574651,0.051989845875893295,0.476735664998162,5.083027410214921,5.463733047666663,58.06939214964742,1314.847756402614,1782.6524117467432,6.685123028260262e-08,33.61307216587798,0.33739403398865303,CH
102,77.5086498298192,28.40967118352875,26.907206420845494,35.767369446529294,150.3026978937509,4.534057782486046,24.05823450589455,0.11728060941719834,0.015297083629091154,0.8049778197321816,7.213178423257543,2.2560755545634925,47.77740428763533,1448.447680780938,2017.7872318739603,5.144646526819746e-09,9.627316003700903,0.3076744420829047,CI
103,36.159888092295375,38.56727066367635,10.560269652873563,44.1131941656438,91.2312705074001,29.80716514472583,24.038891290128653,0.28144051716973695,0.09315963825650594,0.04631469864459696,6.34030582812503,1.651014894955135,27.769666935948454,1329.7370129275057,2052.882125343384,2.4132484436206562e-08,9.084770522075754,0.44737373154603255,CH
104,76.61460914306,32.36899100108491,59.348863583784954,44.431928407682996,53.29226630796221,26.13586206067457,18.505260264974343,0.5594166460863395,0.0862207026801633,1.682124666299479,7.071839337146987,7.147881985313278,24.825768745092127,1383.9913911835235,1723.6989050992984,1.3035153587425122e-08,26.596238248456785,0.33307914126263616,CV
105,80.63998184561979,22.349315433635653,34.5234038835512,50.900493340293124,48.29932429968577,3.9998225803994347,24.344214912471372,0.34997204298654616,0.04581935087881922,0.014371052018937165,1.415957898369515,5.856067713030585,40.83039101257907,1215.8420527707735,2008.9682552096165,6.956786345298829e-10,45.50918106227096,0.26357402060595647,CL
106,84.31809991095426,19.03740734539243,49.28387965811634,64.20089298950916,41.80950595173775,17.409281990887692,24.71712171924454,0.4633066395917421,0.07884555518445026,0.04592472500925199,3.2268850257838935,8.774538373180029,46.610509445693694,1280.3005896357918,2041.120773371061,2.9119520910027e-10,34.2499866135663,0.33224240029256086,CL
107,62.6216440479816,36.23833098320955,50.62455688046478,28.67695993925782,55.81278388868078,11.377298916520296,27.32096443921808,0.23459671022474735,0.03819512581376133,0.01041480308346683,3.230983605862933,10.966998119610953,26.625469518741454,1398.5379773435136,2096.6031597898186,1.7894352409179032e-08,35.11473901914174,0.3142700561211871,CI
108,72.20472423168576,26.490602592225606,29.875833854001453,45.23084413200628,116.86766246926814,16.31221226099759,25.230340787427487,0.1125034851679528,0.07573796137114974,0.1435832489786162,5.59931540438034,1.5600953900332417,44.06772041530873,1382.3523161115322,1795.0405995749468,5.02695599527386e-10,12.095299043577558,0.36991652941564956,CI
109,75.73435673766065,31.33673743522122,37.06365233611591,41.21336296438061,141.4928367082506,14.116055807021619,30.063561053252837,0.38918009311411206,0.05650225449076544,3.5545415575821537,4.1403053409315715,7.947039535839416,54.6011473571863,1339.4162755656691,1848.401282085701,5.420940791838798e-10,25.39869999209775,0.29521563504580595,CI
110,71.31833610936641,29.128590164770074,36.995776303133894,34.79600450502982,73.10046378800962,1.4444677507705406,23.145865553385534,0.5174905022182102,0.05146900499977764,8.861748722661527,6.442308222764293,13.067606518547715,49.10275712372177,1315.1547885431517,2086.4764368803517,8.547492258017558e-09,23.035592524302213,0.25719472993987635,CI
111,68.81001721833562,17.686408653415874,21.010800467212523,65.98040884768861,116.51818935895474,9.462609329723492,23.736046276878433,0.5951343484450298,0.015087069753230325,1.0075530595510982,3.691013966589863,7.372332205964597,46.5676432352723,1574.477857223695,1737.6062201174338,2.3291925486900548e-08,40.23402560393869,0.26917607503177826,CI
112,62.85355516667302,16.426459592045674,15.881946694714674,20.408554620385697,78.13174199896228,3.7656174608438,26.000755191185043,0.5233135539194363,0.09688797296279766,1.7163270859057518,2.5512530411868615,8.297390953310842,51.573242180396974,1347.2748499056956,1909.4831375659016,5.584654092945482e-09,11.202084354752062,0.3066295179068731,CH
113,58.75172725173417,24.42545474291034,37.178615247131276,26.105239631518856,143.85434512968925,14.66904276872243,20.838118143157914,0.3769971811605627,0.08536680728905784,0.061411362740929586,3.036657478059949,7.815085770033464,24.163308362149237,1553.2718157313716,1902.6978319351551,4.5180336546373765e-08,29.263595329886197,0.3196645263066215,CH
114,89.76750117388983,24.03875743864294,16.00716134257312,56.66722249580548,197.86995075924645,27.219501599386298,23.50897319815107,0.4043637944002689,0.0814049261187802,0.3639134276665691,2.2772880830557005,6.457100858767745,28.153258232447776,1384.3125545408318,1942.6190955524655,4.308536810576255e-10,46.01081761469833,0.41689010800894655,CV
115,50.25364682532938,31.84495282422266,27.304436192975658,33.17208023434567,142.46813915083345,29.865983177086317,27.60634460454659,0.5120820199355829,0.03744245778883518,1.620815930098298,2.3852488423403004,2.5416733349272143,21.523979881031565,1600.9896195377787,1832.317045938516,5.717988645499565e-10,45.16069503435791,0.30401393680287697,CL
116,35.29612622667292,30.805010227529042,19.304166582046925,56.15896305461217,25.920656714965865,28.32759205447414,23.765322349847256,0.10990534841380808,0.03606311659813603,0.3103326556645448,2.5178724080145605,2.768987019555373,25.79911781707027,1283.616674367671,2070.3672354687164,8.144539097853625e-09,43.355169938647414,0.2562986106952092,CH
117,75.90221790021766,39.223523211599854,45.3458054141389,61.61268053577814,103.28846719928802,29.5709137492443,30.692631140139408,0.5758221740972322,0.06158737869351844,0.01843483166836045,1.1126629805505717,3.5072493843277073,56.52729370678106,1278.8019401847891,1808.0245043836292,3.076837456195545e-08,21.87433908213725,0.40614669664057085,CI
118,42.82946267216965,36.45248756928929,53.600442674999385,32.730800841726506,157.5216861373882,0.4573894734106554,26.614207293166203,0.3656106229241157,0.08616008766035338,1.6695236652466428,6.012616243337818,12.095904972567169,28.885797116692522,1539.8361335205022,1959.8782070337609,4.150069836931581e-09,47.3495310794776,0.4237835140177926,CV
119,61.96160157712234,27.414563144382196,38.895730492609005,29.597214393151212,115.31469715691273,21.883409353320836,20.1527484988991,0.5760261222449604,0.09411655655517873,0.045571484456336186,3.797216395897949,4.854652207863985,46.48388865383452,1657.4576209044276,1898.3708091019744,1.0743473573635358e-10,41.238522889671735,0.34846124748010554,CI
120,35.74809099603424,27.50063381406739,30.507790358579875,27.26503163405789,190.94666049873612,8.188464305296089,24.82422077385106,0.48225908329041567,0.0342036123407025,0.019637808145744437,1.1586993231728022,14.27373294485575,47.66268996541513,1271.4933524164358,1806.669380992032,1.073567578979019e-08,43.301359365840646,0.30698544615129414,CL
121,67.15703164900744,31.85323072781736,59.83213204106555,30.00443054412231,25.132760652779076,25.96853934807411,28.706902438340723,0.17615883930735068,0.06466733202874757,0.27175268671059044,3.590052811260882,12.342382331512805,45.813018376783525,1236.8523089219084,1775.5415182889708,2.758972038624485e-08,46.95592074462442,0.4044279760236832,CI
122,86.64044423419332,17.85226456933189,11.060456762326961,33.359269455859575,68.86377550970045,24.412004718721274,27.006832314291508,0.18262990731981368,0.07515125199041188,0.016742766998497357,7.337576889807885,10.583569354781536,42.156841949434536,1667.318603410912,2082.624849703064,6.755086019090058e-10,47.16505695263364,0.2517796813363981,CV
123,73.36228275641747,39.997264115784816,25.217054210196135,63.437490827025435,55.832849913360896,12.710237276488623,30.393690031409676,0.27682298800635663,0.030375293066490158,0.7732697141388541,4.578710218772113,11.085510811540361,39.44521389787248,1258.6634719329097,1924.5165846383143,1.45410138013882e-10,15.802923346699588,0.43480564582157893,CV
124,42.87208669359681,27.9702025310906,23.93365763235002,58.50022066262163,157.01010732626392,14.197820253094726,28.499760551316633,0.23199401096789865,0.046672176720018194,0.8344873372180985,7.907264079424454,1.6668509214969163,36.79683367123367,1325.1834598828414,1941.6763648897768,3.579776678063255e-09,10.745947029972509,0.4231063289754623,CV
125,88.26828271733164,37.74762184772425,27.810179902895985,20.09221584591208,111.90171766954126,7.952750069776167,18.862592816538413,0.31964937964876317,0.026872684634227664,0.058898728502386845,4.779716023146394,8.957451137811633,56.67594786473139,1664.7470837100404,2013.1581836167913,1.338029415196202e-10,36.089372460709185,0.3589666419909672,CL
126,48.42521586147289,39.183908366305204,21.529787057925134,63.70595710490489,40.59367910030607,8.664121086609057,19.575177089334176,0.4019519354376949,0.07290145699915009,7.827142947298116,7.739592993357448,14.174796738904217,20.380574435085812,1601.4589464801109,1732.4906634399133,1.7703137060384667e-09,30.344628048671407,0.30551623758195773,CH
127,56.196899189481265,29.541068497556637,23.213141771572793,23.940614985098883,67.83475374036418,29.435232700814538,27.096481782795376,0.3182897497433709,0.0877406622890678,2.9740944753309373,2.4126051016308887,1.547542567495125,22.139585041076614,1371.378906828647,1985.5057071187116,1.1309763759931293e-10,19.734192753436943,0.25656897654979954,CH
128,59.88702122236805,17.583716188119382,22.883855495866364,52.76328087734364,111.69197475432935,26.665586660105237,21.337711419167142,0.1282102923536094,0.08897809190964896,0.02131870763432765,3.0295436890355734,5.074231259189562,39.70049862010594,1677.2638598282967,1766.056055028928,4.730425081773727e-10,35.8002278049657,0.4499647500393724,CV
129,89.44312460240837,29.333645210499277,35.287202537621525,27.57373841084132,199.2838615319251,5.756069163449244,26.229688636949327,0.587815807575451,0.07030799834434363,1.7600961056121607,5.8997907712583295,1.721160889875095,33.22040327216772,1484.0242565993688,1996.1924340305823,1.4671258042434982e-09,7.789859479216478,0.4024147446077368,CH
130,34.13348404315099,29.94106092914967,29.552763851721554,23.11379052554781,82.39408612184378,8.265740335947989,29.09104628931567,0.31256106710067477,0.041243712415692704,0.11461040912373098,7.907751318996127,8.976382090126318,36.329208524130124,1236.1241313138466,1756.531468650951,2.1633045774881814e-10,7.124374242314754,0.31774197516163166,CL
131,71.8036976661342,34.72982841933327,41.96400509924542,57.988534876058885,44.01282800784364,3.259439791867801,26.077042229298726,0.5255375021608603,0.0694936339168829,1.7818271207842846,6.7770818771356325,2.6268087803874067,59.91394078235765,1551.5334386339073,2032.9974799494385,2.2002281255159154e-10,20.943976289079203,0.2538543943277569,CI
132,51.715852541564146,16.205731674872652,35.72005799338427,43.36015569279215,106.95730727145673,29.66612348939074,23.81683998008805,0.13697714613057607,0.08778400544537367,2.52571519525665,4.875936936730257,7.709502187141588,51.005387967848804,1468.638678911651,1972.406504290805,3.0282046428345595e-08,13.723098054447238,0.37785834569215426,CL
133,34.69951914614636,26.65788417987735,19.171092618486526,49.953125665557955,72.38447978811716,27.216295515916432,27.047784355578067,0.505032439858341,0.0663270250542205,0.028453399929643363,1.5960683005124072,11.079292115025627,55.096318239529,1486.2940252595777,1854.3561155409682,1.3312867214317932e-10,37.33502228319099,0.44738080115033907,CH
134,86.10189945797138,38.06925645842033,50.50224894672539,41.267650939872944,119.70386240828141,16.56293960962192,20.010672219844842,0.1867023188556525,0.047160274626627904,0.9672215284765409,3.550653769998558,3.302139489096546,34.74298256982456,1697.0521221627325,1843.5337775610333,1.1665376118890803e-08,47.66098270586864,0.39141454172653345,CL
135,65.39149914858392,39.782476966966335,33.60975991702786,23.358593125392105,101.3414060152668,20.78679311841377,28.124911937045944,0.4397024714984811,0.0927822475647099,3.874269980460209,1.6049799041761341,11.575102119095792,29.582417600247073,1276.2571416497708,1759.5788254223678,2.776170583213641e-08,34.77323361580815,0.26674288171396104,CI
136,75.21108045532654,19.78456696898094,17.661575895299137,56.98090831434873,142.55563551681672,22.43840818771963,27.75835159196831,0.43090334812754516,0.08516949339424838,0.09335140788039784,3.178969533065531,1.8428624672985818,50.71961873289784,1528.3979501439462,2061.6213423064464,2.466988144401654e-10,34.465296520740374,0.33045567443471124,CL
137,44.42312613427678,36.764974818375876,18.34399214643311,61.01755605844133,184.14378114049052,6.114336823806749,25.201647109332047,0.5549033591334298,0.08941917162230308,0.017417463638039605,2.8115447046572717,3.094742723597954,52.3030437702845,1429.3705486148458,1747.4117091395249,3.8557796202647074e-10,5.296800803881243,0.2718366925455116,CH
138,75.69245535776543,18.656264040766104,49.848420523947794,22.07102715443501,52.095154892218936,28.039990119934725,21.903388930184413,0.2603383401753693,0.0912872818936265,0.012072645265922695,3.7198870764570287,4.921545084551129,41.99593783896751,1335.946562443998,1888.8309554116502,8.403881206500518e-09,28.05246372760836,0.43243210992018954,CI
139,79.70852640139299,36.02936086419743,45.14965921115502,38.78585984919697,166.91831301815364,15.802281411648499,29.165893012816497,0.15447987995782128,0.04544310768942819,0.021379762731865273,6.860936129929432,12.145386943769221,55.83766058589217,1546.7723958314814,1794.6073819159215,8.849930053858582e-10,41.76955940788218,0.31608289419051616,CH
140,55.849763832868575,21.93194318669159,35.326397626988054,47.865826853508004,190.61415737647903,2.773546125012807,25.14770424519224,0.5322829081299377,0.08736751067566016,0.010294796443713278,2.052636699172661,12.901916447727613,58.69301027181303,1534.106403625,2098.5310032076104,2.6870095730574165e-09,34.435416440210794,0.39667530586813426,CI
141,64.31738836487793,38.99063165122856,25.304075487616622,50.25917113834586,84.117791080823,11.912478235010074,18.828476682032562,0.26578876482018354,0.061331470412202806,0.0956836705750372,3.1424476419752527,4.08531740112732,38.840827137252404,1628.2475540617652,1934.3376206074793,3.2211290520324494e-08,15.250207309197553,0.2669380716018213,CV
142,88.31235209577328,32.38741877251593,33.0261018398538,48.907647057064935,36.02759961038928,18.04939668529701,30.860575725769237,0.21626689453023465,0.013434307619863608,0.079065271008927,2.827820710251253,2.340973557356946,28.90666671122929,1639.434617593252,1759.833801356405,2.5938778115903225e-10,43.181386179224035,0.2756829391590879,CI
143,80.80377850246553,24.97776503474399,41.82417685690217,54.647032695106475,167.053566594835,10.584695744001095,28.748030110816487,0.3431043059941813,0.06722527208681059,0.021430080531217637,3.0729915299583546,12.871352952861523,40.68452428205255,1480.9097265246191,1967.0255990487228,7.226991862597251e-09,48.3969525896832,0.3858975324101369,CH
144,56.691003664089855,22.024333247704156,53.96411587147572,68.34081012097614,144.7027247460742,20.976132832554935,26.187272067557544,0.17306784500589492,0.05235570318650458,0.8981598442121599,3.5243643236496456,10.091144125309498,59.58132894702547,1362.7862830338588,2096.6436068890207,6.717275595519658e-08,17.55467813751217,0.4186959896724338,CV
145,69.87443152535076,20.880938186861133,37.79339338393643,39.52932605643555,54.35175789429957,26.461499412238645,24.115557241960616,0.24848167653598455,0.03476391932685677,9.456252790349621,2.7101822495354693,3.2099761095815396,31.717074387323198,1464.7902252190725,1942.0173122461497,1.487304490121524e-10,14.319245397461302,0.29028999126625576,CV
146,77.05388860815079,32.01980817498963,23.836764738687506,47.83117834777947,97.36636473877176,23.156763731463958,31.43859577258367,0.2926403170323265,0.09733448260423357,5.04404839250126,7.598068905561862,8.808034992110535,44.70397294931204,1379.6275633514315,1882.9516378224778,1.5136319801064582e-10,20.233710709370413,0.3336674491994127,CH
147,31.45972923469491,37.394775064422035,12.13699573467393,54.95393147319995,121.92855820062923,19.279740602919116,28.850288039715622,0.2386276467455347,0.01495637724636767,0.05735242676679252,3.9407119973885822,13.21320006039749,47.75934656279789,1338.6780420148057,1817.3080486474619,4.615588874534881e-09,7.8421227744951985,0.37388340694062533,CH
148,65.30195919751623,33.87354924035859,18.77275279583703,49.62119110389025,46.42300603051348,15.364724442349955,25.48990294201571,0.325129750371541,0.09512896516363599,2.0414789157273754,1.798792856380877,1.973209188724682,28.55715177381108,1475.7876888885835,1736.8493659315072,7.589748557316452e-08,44.3044702889094,0.4092552678520545,CL
149,89.0717168047625,35.86978845041355,42.50888103312314,39.337551500459085,147.25887292646857,7.6339045736374,27.144154532574404,0.29232533614206235,0.024334035457117435,6.465316498134357,4.273610270191247,2.172097271075923,43.53836491288663,1528.9670870815346,1791.298519595955,4.5858614246382124e-10,46.81847662396165,0.37563932207585626,CH
150,86.83083898957989,34.53459419086343,18.021848341207882,51.20396439749132,142.62830715795596,13.648384949922997,21.93050562421719,0.4872955155552997,0.0439289361370479,5.237122242677127,2.291023313029511,4.830508649275953,32.580280238764615,1495.285643455197,1921.4483118259495,9.82598075388694e-10,33.498636783490866,0.26908518412851534,CI
151,79.94642368574665,39.47869166245049,34.07697765717255,52.50557652200807,179.1184233146513,8.788587214145313,20.740023198484387,0.559204338462355,0.04755116578774144,4.5045204606644145,2.51291449750924,10.131672558381192,54.168384363469684,1677.2097606816596,2001.5142794598328,1.976714389120239e-10,39.39506657840507,0.3585638656668168,CV
152,36.37284558784112,33.94512317065812,44.94775077381927,49.24842376631684,119.9454984192161,28.020701432691745,21.8264736622571,0.15046160837392628,0.07579184667947325,2.2874496137863587,2.995289923513829,3.4921191325883796,48.59014282824177,1349.3180592769825,2051.17235609186,1.2210731769964786e-09,35.08928048458202,0.42692133629531404,CL
153,89.6424871509691,20.255712961756846,25.411245070155537,30.25553303761854,121.24791067869282,27.219334709599828,22.103905389958175,0.5116512717220956,0.029404828786303412,0.0756788333301449,1.8733189921816273,12.4291408604403,53.050657099159636,1386.170842527337,2017.4849001490682,1.3583054400604888e-10,21.98094031804411,0.4236047442047968,CL
154,66.57228918827695,34.78996163686287,43.45529449036431,45.2990679076216,129.58666085432077,4.674791499107387,28.35633830894195,0.5658856038509678,0.09874916589047854,0.017811036704642614,6.047832528060001,11.506022475129441,27.987295783678213,1533.821411611777,1750.186080548967,1.469880380907709e-09,33.441906292441956,0.36700312155019227,CL
155,43.37449496576943,23.05173402462002,39.053603082390936,64.21784048803502,65.64990335565271,24.678606635826597,19.960854570069255,0.44330657298433795,0.07741106674876207,0.29070871974719187,6.543625323118742,8.854067950791727,21.382988227422707,1500.1793137518034,2009.3839540052186,4.639416095218946e-09,42.63440768938008,0.44913924135416783,CV
156,70.45612137685899,39.89499656657145,31.94695534641977,63.430093901612175,155.3420824864305,21.087440902672206,28.886220824047506,0.5982098380853442,0.08109573745123493,0.014600690769659613,3.7599944534092002,2.624947861184805,54.021027392395,1200.9316926686818,1932.6418184583222,8.414231955341594e-08,41.44583346060952,0.2710247444768711,CL
157,81.39141372478088,24.416815502503667,54.86227394421305,57.539396249800554,137.56236333358675,29.25635161681814,25.32753438705697,0.267521499832446,0.019578589544340504,9.895119732490052,5.822947776034816,14.83507759637077,35.4701680166572,1356.1427342633706,1887.6430230019296,2.8520946825159377e-08,8.647588688750353,0.3457190714783306,CV
158,36.73966565085815,22.319843896180746,44.60294452137219,54.859775721861254,170.24194071026852,13.899197058005358,23.384023461275227,0.5151549707924827,0.05286808085585052,0.11883080773695238,3.7226800311948693,7.860470813879549,27.188896476485947,1326.8809262343188,1929.1056473888323,2.9254739301600635e-08,25.81704322444027,0.4050247278705481,CV
159,84.98628859736547,20.98039963772279,28.02985165762876,27.663956888022543,157.18841091993173,21.665231142431495,22.20554553431164,0.43685125233844446,0.095104841543046,7.499283212603245,2.148541265454548,7.329024070141914,23.675814610692196,1619.9574433230077,1703.230131508995,4.835406319180585e-10,22.87946587807625,0.27820762362283186,CL
160,85.21225688513971,31.462866301459243,50.21322667627708,42.97323322522246,133.13586264325153,15.53651760385129,25.184808463654573,0.26171439359872883,0.03430594643966259,2.0862337922234078,3.7801764293189484,14.937967115342419,40.66003224228365,1633.1243654424645,1727.0920971884107,1.8268551192029206e-10,38.84039356009391,0.4445499522965709,CV
161,30.80786437387907,17.73052720968828,46.90511070848358,25.547565487374705,44.76504791827581,2.0820149007706714,22.44525847682069,0.45233824175517257,0.023084528945577373,0.17134556230299453,4.898911768371477,13.094155688598704,26.00511810447783,1341.9465705155792,1910.3397116291924,6.445017669065716e-09,27.561917279560248,0.320809309036729,CL
162,84.01914729980365,38.8389970433243,49.58419827540822,60.86422248180098,185.04225479363353,1.402942492103031,24.012327894005818,0.35481091952877897,0.05368550137877695,0.0226430141599566,1.2869601985382224,7.389148276440739,42.66768097765027,1251.035576813768,1769.447699792623,3.659439614805141e-09,20.73654988562388,0.32002795079571816,CH
163,86.80907509440937,22.357816966078428,42.04779915204972,34.55216032198756,82.93425355588245,3.6633432863935744,28.346214055552895,0.1944869453985613,0.09373537626860876,0.05147297511869649,5.581390734776591,6.863241803107809,49.09226170050978,1302.6009735293496,1918.2163808533733,3.5441462082798166e-09,36.78573922669407,0.29263886022824126,CI
164,32.26150781882071,22.385015275961806,28.96853079197493,58.3432932124547,193.39523517560102,8.885731915572507,26.763979088944108,0.18693984120473137,0.05381115619875646,1.0450419601855276,6.198255783033499,2.3427313559378056,41.402326860650085,1288.2841994595294,1841.6854287499261,2.1233615976641515e-10,26.311033415115443,0.3076034928133189,CH
165,47.64997941048304,16.15165239267648,27.428925780213454,60.728944575445134,89.34609837010122,7.773393174356259,28.471753270624564,0.456699423382924,0.04643508726276931,3.088912528259128,7.0197918039599285,13.971164449447114,56.147991307539236,1318.717679642545,2062.964808269901,3.031479828567153e-09,16.548081248883875,0.3655177800146195,CI
166,52.38645040896759,21.150437946839354,42.70756803796322,64.62480487057704,41.998584146386605,21.849800061177003,27.98163165500371,0.45596523115836674,0.06852451930423989,8.67603859912337,1.7193939217451488,12.812847868068772,26.22278497342551,1317.3224511487076,2079.8733709217813,2.82531725472916e-10,45.06876151746015,0.3358708578101909,CV
167,50.93342832398341,25.47448389190594,16.54500039834506,57.69150392438817,178.6953532874386,21.477682047663727,29.411014906520904,0.36538688048071677,0.09431955989654962,0.02491647216029726,1.0006551570079063,5.340034900318752,39.75813893001996,1439.9193244504868,2091.913645227408,1.8464764844992085e-09,10.087153166887326,0.28867563566534604,CV
168,75.54019423621135,24.240159755605518,50.995717524928786,48.23645002536907,162.08586692381044,29.141837395481158,20.82365943589398,0.3507078336388736,0.014415170428365948,0.02936581349064645,1.5128645831551362,11.546498025962881,26.527618375465288,1359.8206903687824,2059.5751983531272,1.536341980974554e-10,5.813946809846895,0.4118279880632939,CL
169,51.48626755343202,21.825498035905504,28.516769199903653,49.90924573633481,160.46477038093082,9.311724763271885,31.93172199262622,0.19001922284443093,0.02380559909290221,0.013406593150892019,7.468817626502757,11.67821196783494,55.03607705786186,1479.910875427722,2094.356340476933,3.7211553242290706e-08,11.475996469161773,0.2624478614248119,CH
170,87.39472859368453,16.018595945979957,41.51859946827744,36.029113841130965,31.54098888525686,28.15356251341779,24.660786298201923,0.3146430615021525,0.02194788790398344,0.06040787749211695,6.358890047288827,4.190750041172609,57.289571054045524,1372.0673121704208,1982.4588502957447,1.0953180861915364e-10,12.363946407380489,0.4169305489000544,CH
171,89.69955751828428,22.51453434014106,34.9531957466709,28.849809569522264,177.6667691146139,18.385518104632055,28.05526113313219,0.5356987605155505,0.017679968406924908,2.9053758109153462,6.848049527328169,9.591176579141564,35.99983526571391,1607.3384649826353,2084.2169119604205,6.576115287704654e-08,29.211899002140456,0.30498774492958247,CV
