Location_ID,Latitude,Longitude,Soil_Type,Ground_Movement_Potential,Shrink_Swell_Index,Compressibility_Index_Cc,Permeability_m_per_s,Groundwater_Depth_m,Asset_Age_years,Corrosion_Rate_mm_per_year,Asset_Type,Failure_Probability
150,52.26985873989432,-1.9482151379973534,Swelling Clay,Very High,4.2138271807515055,0.4559602408011522,2.1769668111098472e-07,13.013614281738414,22,0.346546893918259,Pipeline,0.13190393883080087
151,54.12261001167146,-4.230246203078057,Swelling Clay,Very High,0.7641408886294615,0.20253687673620197,1.6220999039996442e-05,0.9576134613893376,97,0.2622585121891663,Tunnel,0.035244449070156336
152,52.004932546308915,-3.132984596828753,Compressible Ground,Very High,0.16367170302109324,0.20966063867661805,5.121611244331633e-08,14.666706764198468,54,0.4352822252067058,Basement,0.3950454189696678
153,50.50581832163989,-3.182022271535689,Swelling Clay,High,1.2340587257701807,0.31083283741241485,6.140185192677896e-05,3.3786660105885042,55,0.4984490333609676,Pipeline,0.9794416419712951
154,52.39872267274478,-1.5925445443891943,Compressible Ground,Very High,4.898603217269054,0.38004867221479616,1.1151727767609777e-08,2.099673304746633,86,0.3917319863967417,Pipeline,0.11034222778877723
155,54.18882756554619,-1.7731414931465,Running Sand,Low,4.143790368716696,0.07841714085808857,1.553533865724095e-09,8.86608899426353,98,0.3101251851503261,Tunnel,0.10171844403962904
156,51.25012089723257,-1.966142478397118,Compressible Ground,High,2.979330267642983,0.31700464573481224,2.3021452166610735e-05,1.6597963901401012,50,0.048687865196468415,Basement,0.7511665107956239
157,53.024010166036966,-1.5281577331508132,Mixed,High,4.64624457621568,0.4787690278026117,5.767844983163384e-06,9.235572315872126,55,0.36610217454751753,Tunnel,0.3121616939935653
158,51.56160742425357,1.9091615738703256,Compressible Ground,Very High,2.226395584186223,0.16794225373097915,1.445170824523292e-08,12.83408634979739,10,0.3571951686051557,Basement,0.7172816172257169
159,50.873120607095515,-2.9115245854298166,Running Sand,Very High,4.91640301287587,0.4589722463436202,8.388958301565585e-05,1.19452131127766,82,0.3900283924266216,Tunnel,0.20001058944336336
160,53.58725990972158,-0.6931158775948871,Compressible Ground,High,1.4815102255964203,0.47757575334339214,3.2463896593451216e-07,12.09809476566389,77,0.07103214031574977,Tunnel,0.4600719941981629
161,55.25983811151701,-3.323445791717866,Compressible Ground,Moderate,1.2015287475796954,0.1711191384369904,5.692816703970886e-05,6.219922894240721,21,0.33032892506181033,Tunnel,0.2652898777489179
162,52.05352109358959,-1.7337561385167257,Running Sand,Moderate,3.190241005735055,0.38939083964840776,3.3507641243773934e-07,2.812614190552545,97,0.1549047134263206,Tunnel,0.4515282148790869
163,53.40322900179975,-3.5996553679753758,Swelling Clay,Very High,1.890769839751802,0.15744875374380202,2.2875623172803745e-07,3.0533989638781565,82,0.38253290926738853,Basement,0.7690970925853038
164,55.26801683875397,-1.0926543529016959,Swelling Clay,Moderate,3.1318277098812892,0.3819250227794597,1.760729682749925e-07,13.822085883566281,44,0.12778323747541845,Foundation,0.7620099404776617
165,53.752416749973435,-3.1449174946143272,Mixed,Low,1.524977591513429,0.4088389870799717,4.724723313236509e-08,2.1037834031396345,42,0.34514955164200123,Tunnel,0.5157722876737236
166,53.86556651154977,-4.742477582968185,Mixed,Low,3.0895912841899555,0.16124256666979225,4.6613046256844306e-07,13.068350413177027,67,0.15454654402215007,Basement,0.928371843721051
167,51.39464255780418,0.70689764030974,Compressible Ground,Low,1.378731302925182,0.3721412946124557,1.8313582521727695e-07,8.391547004262412,44,0.014407203480541256,Foundation,0.263784102448274
168,52.963048394264135,-4.102214215157077,Swelling Clay,High,0.2548603440944497,0.4154470424888404,1.5266320761191679e-09,1.0663145928383666,55,0.32034537686681674,Pipeline,0.24031135111923307
169,52.335413735436234,-2.4237284061816604,Swelling Clay,High,4.560679509615917,0.21136049244811028,2.0052852858885218e-08,7.234904112901406,93,0.06550185074787196,Pipeline,0.6138064011754337
170,52.85478426195515,-1.65975673622158,Compressible Ground,High,4.416026009367311,0.12546624919537713,1.1630918177879313e-08,12.35301795990636,75,0.3330528216662249,Tunnel,0.6212970342167891
171,54.50413288220938,-1.9726399970465085,Running Sand,High,4.85399074636336,0.0913840552928811,2.1735919230865364e-05,11.029940420766955,53,0.46354862969489935,Pipeline,0.04654003956497399
172,52.803494938730495,0.07966034583006287,Swelling Clay,High,3.5826358811070236,0.30892176662447385,9.870743945605072e-07,7.587345056428409,35,0.4849305077634342,Tunnel,0.6077777123868976
173,50.81425339128918,-0.8225638284833892,Mixed,Very High,3.4136058886765146,0.4901441536920709,6.582873389504388e-06,12.970723255595146,51,0.12560231279053016,Tunnel,0.37443615734901436
174,55.02770830575432,-2.932401721047598,Compressible Ground,Moderate,2.795015350374154,0.4203276440099973,6.083173296405026e-05,2.2452890458133306,86,0.40653408154882087,Foundation,0.7474425253205591
175,53.22407943725985,-4.638079001115309,Running Sand,Very High,0.6297120817626134,0.2461278375205488,1.6603374454943492e-06,13.69414527418935,39,0.18324110566749577,Pipeline,0.8081056645452729
176,55.12247179265146,0.37316582777223406,Mixed,Moderate,0.9461765547463502,0.29147940628473135,8.18558941798521e-05,12.773397523008558,41,0.45122396564651135,Tunnel,0.5521538195470366
177,53.36177256013812,-2.5323101132510484,Swelling Clay,Very High,1.447348443362681,0.17578754843531852,3.62093107691449e-08,10.770013972029922,45,0.3958698886283932,Pipeline,0.0017050315022650864
178,50.8481815798753,1.2280731869997847,Running Sand,Low,4.450781812866972,0.12337964031202861,8.537602123124733e-09,12.359372260866865,28,0.04622164115642418,Foundation,0.6363658101666421
179,53.26434696762885,-2.234602584777247,Mixed,Very Low,0.8648476230153757,0.266936521204523,1.0388418571631898e-07,8.385324849218657,31,0.2094971269998659,Pipeline,0.7488812796659343
180,53.3786946624634,0.023610242963950867,Compressible Ground,High,4.614365872439453,0.25857570477523334,2.2594205511637882e-07,10.28985522191617,74,0.1752857347447403,Foundation,0.24898326623151423
181,51.57169939671488,1.5769529226427546,Running Sand,Very Low,2.613928665257086,0.2848684787616921,2.997834920892147e-05,8.628672025262794,66,0.3947387001544057,Foundation,0.4646460011407888
182,52.855145420521886,-0.4419328455516416,Running Sand,Very Low,3.577848177365361,0.4787620635037733,6.305248321306175e-07,5.653713692365265,20,0.21103999822004796,Foundation,0.9657266234117883
183,52.79720755936826,-2.1055776062174663,Compressible Ground,Low,0.5512224334028326,0.3217528850651475,2.8900476086966014e-08,8.748481561737075,35,0.34544831485001104,Tunnel,0.29811555339410345
184,53.61438074510302,-1.0282051184984002,Swelling Clay,Very Low,1.3451677438795544,0.32259732648006817,5.16620237028478e-06,4.233247321712923,57,0.30519327523931583,Basement,0.22315325104174077
185,51.7980704933696,-1.1958836802067516,Swelling Clay,Very Low,4.792593040907132,0.10761114328748456,3.381891620876553e-07,6.884047977191386,28,0.4880629723578406,Tunnel,0.21085479047801015
186,53.40874208974097,-0.9062597434264603,Running Sand,Low,1.330749734648657,0.4984199897795692,6.466357722854899e-09,4.571243405273527,92,0.46951462883279127,Pipeline,0.5588008343539963
187,51.70476021318471,-3.9722601005105793,Running Sand,Moderate,1.4826086019557305,0.39778022490560083,7.657710396877441e-07,2.2818729471901404,21,0.21957276222197217,Tunnel,0.9497871013080065
188,52.732226361019535,-0.1104308231908302,Running Sand,Very High,0.9879869242053974,0.4447415048423022,3.6055596430076916e-05,5.166996917653639,76,0.36455332370416316,Tunnel,0.6086901292003547
189,51.113528496686534,-3.9846970983156895,Mixed,Very Low,0.6453683265341476,0.23643518532394736,1.63347723907096e-05,12.853814663679174,65,0.4164354460507987,Basement,0.30332312023765995
190,50.68650273930739,-4.897681809776702,Running Sand,High,1.1662882072699898,0.2759576431035312,8.591121541239942e-07,6.025671174313433,27,0.45045401939245117,Pipeline,0.6385697780674541
191,52.10293652995867,-0.6265392952115549,Swelling Clay,Low,3.211634459753992,0.28493771412302443,7.680966472674749e-08,11.346052910048602,14,0.04338578925047701,Foundation,0.6248422975977874
192,51.87285875324871,-4.1816049947708605,Compressible Ground,Very Low,2.2768386675178176,0.13734254268032234,2.7220353149376977e-09,3.0403688864533382,33,0.15801861164401343,Foundation,0.5969251357296542
193,52.53467956015673,0.3928814569789125,Compressible Ground,Moderate,2.768779181689493,0.36027012034713074,2.2296906704156305e-07,6.654077807930803,87,0.1669127200745757,Pipeline,0.159426206888302
194,55.3099131000017,1.0617616745057434,Compressible Ground,Moderate,0.6118241438301214,0.45633952562785546,5.759664514681462e-06,2.16541300536006,47,0.22287851609774054,Tunnel,0.6345667993449942
195,53.11114647385164,1.6131575319874845,Running Sand,High,4.010582235814501,0.12366761816228855,6.329488259958918e-08,2.5100054188286007,76,0.09293972785055532,Basement,0.43016445251449964
196,53.26588353068378,-0.34866125965525896,Running Sand,Very Low,3.92047350289924,0.08884322306877403,1.503952527017018e-08,9.452827508406003,79,0.25314088117550393,Basement,0.01859205862303337
197,55.20800519393687,-1.6258957497538709,Compressible Ground,High,0.10794955571337694,0.382198507493154,4.5383563795821636e-05,9.308486353010661,85,0.3349750203762435,Pipeline,0.5397644871474951
198,55.10573568795917,-2.534032435059406,Mixed,Moderate,1.9175754725515248,0.17294082425284193,1.2816767385922226e-05,3.5938926566455023,61,0.25370832090619166,Pipeline,0.9892667452184176
199,54.92055976950209,-1.5635243420956844,Mixed,Moderate,0.3438530098557391,0.3307381437277982,1.5537391077331385e-06,7.37913631718758,84,0.33623861664683174,Tunnel,0.34973959084398354
200,50.98997371014857,-3.6675344014778055,Mixed,Very High,3.9605288970747905,0.3630912520964813,4.829661794674539e-09,13.017939421180245,48,0.04255639959077115,Basement,0.9655592183186582
201,53.67148705260165,-2.5610414654763485,Mixed,Moderate,3.686348415628522,0.1948598436118198,5.303275660586092e-09,3.0259218758090016,68,0.43923379253663103,Pipeline,0.09620574166259455
202,54.54049490246756,0.025513673841484952,Swelling Clay,Low,4.5099404714657805,0.41681506884160296,3.281693049837168e-09,0.7785527295659651,35,0.4701439041295235,Tunnel,0.7324501158673062
203,54.677873447885474,-3.4780392020605078,Compressible Ground,Very High,1.182019794765573,0.2974950419513976,1.2063777939899774e-06,9.953929539621798,74,0.31277463781813786,Tunnel,0.11432999466283533
204,53.38953571250948,-3.151530050284345,Swelling Clay,High,2.2814794156389944,0.44104973357831123,3.7828052435765685e-09,1.2757240172859325,89,0.4418815893320795,Pipeline,0.2735715735552742
205,50.587477737430845,0.24529778995494045,Running Sand,Moderate,0.9224393858219887,0.3934820986515264,1.6335633993695523e-05,14.709133459300466,57,0.07440854815762409,Basement,0.5708408353221244
206,55.36856450820868,-3.7551484492094547,Mixed,Low,1.8561746723705974,0.4408590344168542,9.22199768997401e-05,9.339494115083774,62,0.400749970837392,Foundation,0.5927796939767489
207,52.86098351379061,-3.278786894686356,Mixed,Very High,2.6112162578344202,0.059072621953052344,6.787985775163447e-08,7.320747116237598,18,0.06838261480157104,Tunnel,0.7752113172341712
208,52.467979476367994,-4.877167060241447,Compressible Ground,Low,0.26665394919294483,0.15957781733236764,1.855022727208101e-07,6.734891830352448,14,0.20992501343379297,Foundation,0.6153114072274393
209,52.474743568386316,0.04036119674574756,Mixed,Very High,3.574352053386926,0.09050357320067239,3.61689486456063e-06,8.809524548495505,81,0.16867108193355476,Tunnel,0.5936147043805607
210,52.62075440029133,-0.6746750410349627,Compressible Ground,Very High,2.7164668018553764,0.24893735773520714,4.8502601327282826e-05,1.8140543324431162,70,0.2969399943580226,Basement,0.9123530869891383
211,51.710903590863765,-0.13930183241921146,Running Sand,Very High,4.144795086053366,0.4504820547268932,2.9543970961696243e-05,13.985276352882689,30,0.15774212226737144,Foundation,0.4521607522091572
212,52.13666812874915,-3.499705666326808,Mixed,High,1.358902505955986,0.26039311802009113,1.940703297353839e-09,9.571809994002228,72,0.322283678536895,Pipeline,0.22526577869505504
213,55.426788048873696,-0.1883652649049008,Mixed,Very High,4.5166055263462725,0.43237087006117736,7.004207648148744e-09,3.1676882153581776,29,0.19001977168445935,Tunnel,0.16178858502363025
214,52.34084000128047,-0.8253636761472034,Swelling Clay,Very High,4.993471265152217,0.19723020710869305,5.9290620138924905e-06,8.657425279587612,67,0.4317872867049276,Pipeline,0.3999945968094998
215,53.133625082368944,-2.4371391454459768,Compressible Ground,Low,4.596492191888372,0.2028065327623636,2.782694567437228e-06,2.4322193345786687,54,0.32060308170760965,Pipeline,0.7127527551936957
216,54.74147132987609,-1.935219318559167,Compressible Ground,Very High,3.8894623791657708,0.45300277864709493,4.63546141271575e-09,0.7545144045955257,31,0.11549616568750859,Basement,0.0425434849299009
217,53.13713905554432,-1.024556477086143,Mixed,High,4.061844014368904,0.2416177159302657,3.238343472687767e-07,9.642496285602972,86,0.17470341679376267,Pipeline,0.12905338650940612
218,52.12226710809084,-1.5469547673871031,Swelling Clay,Low,2.8687212127229325,0.4053944695075999,8.018131147014725e-06,9.903008457116853,84,0.42523623493706136,Tunnel,0.10611346010363942
219,53.11875488459265,-0.5072035382144016,Mixed,Very High,0.9507693145630525,0.15648959654685562,1.2413761902685266e-08,8.963600450649524,91,0.19937507749385466,Pipeline,0.5852501530514588
220,51.07043155219549,-3.733142956758034,Compressible Ground,Low,3.3852034257385863,0.47696037335493596,2.2721561733962962e-05,3.160506463220335,72,0.27254154212716614,Pipeline,0.24286465053126627
221,51.15003477616385,-1.2150303155866218,Compressible Ground,High,3.5637650102996576,0.308560210938757,1.8401739317052674e-09,9.249732948174122,39,0.327981548616643,Tunnel,0.1662594283013965
222,53.970537661153344,-1.8480436199482146,Mixed,Low,4.9269257013395285,0.39169560586028085,8.146581850836548e-06,1.3194086434055372,72,0.18042672829709921,Pipeline,0.5927707197430223
223,55.08730328629873,-1.7728565419020121,Running Sand,High,2.706506581281609,0.09028206490769847,1.1997603328462484e-06,9.333956155792873,53,0.15404952907145347,Basement,0.7613099154523792
224,54.12839066744259,-1.714325645921833,Mixed,Moderate,1.3568450751252819,0.27169890162373794,3.767009654588082e-08,8.533246777060473,76,0.242874902277934,Tunnel,0.3321549164526644
225,50.87306620328678,1.17030374675622,Swelling Clay,Very High,3.418362608697534,0.4554673239803104,4.0240441940315155e-06,10.001195047166943,67,0.11529167632546666,Basement,0.5782046056765962
226,52.51447805515503,0.730392087956309,Compressible Ground,High,4.896879098332273,0.44466738306948705,8.16260866263959e-06,13.48439628340971,74,0.14926318759034107,Pipeline,0.09812441319946019
227,50.51276794134032,-0.5930102718062429,Compressible Ground,Very High,0.88606954134547,0.0710662807554024,4.6719141805065355e-05,12.830192525973281,45,0.040418457175697683,Foundation,0.93519103045757
228,53.056033716628164,0.015408549216581413,Mixed,High,1.6299895926780135,0.186664311108026,6.900385609123168e-08,14.719485777656812,15,0.1589454352257927,Basement,0.33689618531477283
229,51.46602242440926,-4.7003815475232535,Running Sand,Very Low,2.7094047688634055,0.24949400291558604,2.692053459060301e-06,14.655494977580338,46,0.16714500574814897,Basement,0.9975056931735012
230,54.840733243643285,0.20794203565768044,Compressible Ground,Very Low,0.8510731744100242,0.1275191664601047,1.0305792278818126e-06,11.698635553919413,84,0.48129825148274663,Pipeline,0.9785877558497821
231,51.02167526434541,-1.5968471808244593,Mixed,Very Low,0.11110319759969178,0.3784992399454867,4.226981501998172e-07,14.368084521577057,64,0.2989671244782813,Foundation,0.7788234493358115
232,50.50716699323515,-2.775767048163107,Running Sand,High,1.684915612206253,0.1330303980194202,2.8319290647283436e-05,13.075616345392124,86,0.39581738845374476,Tunnel,0.020067095406966717
233,52.7557302155688,-4.021561238433,Mixed,Very High,4.326854007505291,0.2059878624664488,1.0371380570682275e-09,11.049945523477106,84,0.032234853862358,Foundation,0.5434749203843633
234,51.27716651962869,-4.473538467536057,Mixed,Very Low,0.21734199661857412,0.3484762865860182,2.5737006398600463e-08,1.5930716923344503,68,0.06220297986810224,Tunnel,0.0868364204400115
235,54.18993191137581,-4.685800201522938,Mixed,Very High,2.1446452950845876,0.26694020503601595,4.913446116698008e-07,1.2112233799133727,47,0.4091231108226702,Pipeline,0.8951380259615161
236,55.09967365890697,-3.8674267757683145,Compressible Ground,High,3.811003864630412,0.38235696738570224,7.788723886325997e-09,12.645193728833668,34,0.31553927921464153,Foundation,0.7896362526474029
237,50.70969007151284,-4.788993436415808,Running Sand,Very High,4.765912984554427,0.4825435555502869,3.462044681815588e-05,7.600009939139626,88,0.10358119496469942,Pipeline,0.972340376595683
238,52.47791055958049,0.1284956970976463,Swelling Clay,Very High,4.927376995022161,0.10244600947183888,1.7297191280060055e-06,12.311796923436352,86,0.20834974887225174,Basement,0.6083829531497954
239,55.48407488035475,-3.2597011668478224,Swelling Clay,Very Low,2.1098469030437084,0.3693054723791274,2.451404467096765e-07,5.037314924500681,42,0.2739495249909952,Foundation,0.522172804484338
240,54.163359850003346,-2.418817011475936,Compressible Ground,Low,4.751921471895588,0.15365487003445155,1.1844283538011824e-05,6.265922945683686,22,0.42336881627734646,Tunnel,0.5189738559443876
241,55.26593821852904,0.7590134967111801,Compressible Ground,Moderate,0.1770948664043187,0.23651452733340617,1.7965154534921124e-07,10.652707454673013,47,0.03960187593030215,Basement,0.3864483744543449
242,51.320416426080776,-4.197397524327865,Mixed,High,3.7295846899927816,0.06478822660781293,6.212480801668174e-07,13.772237685515352,67,0.30239392179000757,Tunnel,0.46869006722914097
243,51.60684279745977,0.8491582116534886,Mixed,High,3.2137301731680648,0.11115832203171452,1.0321789020829904e-09,1.772541379943846,97,0.36134760157747514,Basement,0.6354125831353503
244,51.27405620298413,-0.5232175461479827,Running Sand,High,1.2476092879307616,0.19389978007200487,6.737560081296306e-08,12.99143309720179,29,0.4891670103761251,Tunnel,0.9329476075562771
245,52.01184516887969,-2.6057933977677785,Mixed,Moderate,2.5365925033982446,0.20389361237959325,4.942564684710419e-09,11.998684510750795,26,0.40550843836317035,Tunnel,0.595884338256031
246,54.12192034164526,-4.17534950852621,Running Sand,Low,0.6477686888024781,0.4548133474079431,2.8082993750207746e-06,5.075319425582893,33,0.14535138364698397,Pipeline,0.8571159423173672
247,51.32473330379094,-4.359551118613613,Mixed,Very High,4.357985754757805,0.3838158091699318,2.483903931517457e-07,5.650640904907614,35,0.35769380500034986,Basement,0.8627799113025006
248,53.12117018941644,-2.6513995774447556,Mixed,High,1.7894904277282397,0.4874823356841685,3.226916935021901e-08,1.1736914197176898,49,0.3840061636142188,Pipeline,0.5188326758482592
249,51.84604959557199,-4.017606190973679,Swelling Clay,Very High,3.1302223523285826,0.3195821796508582,2.1835427388453687e-07,0.7282388611924108,41,0.36757039496001365,Pipeline,0.3474696414976216
250,54.64597889568458,-3.1260279246730764,Compressible Ground,Very Low,0.7938814314363113,0.1587711794410931,1.1172476240457608e-08,7.416588832187072,87,0.4118705932964163,Pipeline,0.639573873332081
251,50.5329620266947,-4.629309396840728,Running Sand,Very Low,1.0308242231560354,0.19744476346473927,4.221173105394817e-05,1.8853248597110026,46,0.4528276883446824,Pipeline,0.44587734191484274
252,51.61557479269334,-0.8349410481231079,Swelling Clay,Very Low,4.95978185401576,0.1939261654813852,1.861500523781966e-09,3.313026309020589,95,0.05823063580477673,Tunnel,0.0814408673219329
253,53.52620378786091,-3.9830671813233685,Mixed,High,3.7654319722066463,0.1969224474484632,2.1236609264826783e-05,12.778124393136622,95,0.06133429026374823,Pipeline,0.37780910043243365
254,50.98355250986921,0.29712619187938927,Swelling Clay,Moderate,4.809859348870354,0.35283387790031706,3.6040760264983576e-07,8.779911673131561,69,0.40023599449761654,Pipeline,0.9940721380493249
255,52.83156107972995,-3.4727751660541952,Running Sand,High,1.4792558260602207,0.2888635676406873,1.243748244296231e-06,9.687670340358645,66,0.13366251349552072,Pipeline,0.04851187002628721
256,52.68103648241185,0.5858360553673014,Compressible Ground,Very Low,0.8228143830991019,0.22344088013898994,3.258577875882682e-08,3.2184502970628404,67,0.03868529675553819,Tunnel,0.6966669119009267
257,54.76261503410882,-3.670826096418926,Swelling Clay,Very Low,2.515342317394155,0.11709039592792247,6.815348747416223e-05,12.515596164589082,76,0.20660229868049684,Basement,0.8411887050712471
258,53.626985965834066,0.049565945909090026,Running Sand,High,2.473341411136717,0.05996262332396566,2.565989013637587e-08,13.08570670037634,31,0.4117396867947783,Tunnel,0.6487259034753787
259,53.69851031079551,-2.6684772426236187,Mixed,Moderate,0.8747325687899393,0.14847560491446166,8.798122118166626e-07,8.08825010883913,67,0.07201686166885038,Tunnel,0.56974823116329
260,55.25903800894583,-0.9181600357769417,Swelling Clay,Moderate,3.666097847907051,0.09836213178590658,9.270080927460077e-05,13.732087692240567,94,0.3392025661841891,Tunnel,0.7075544169787575
261,55.41180187661688,-4.729367299747831,Compressible Ground,Very High,1.8088876721936704,0.40345026388350774,2.5437356812221866e-05,12.750015061841435,89,0.011771772268068172,Basement,0.42934273729965566
262,53.766973660764194,-1.5332889595201977,Running Sand,Low,0.9318261546525863,0.10062408101624842,4.804510274127549e-07,11.104200561779352,82,0.06377134913410047,Pipeline,0.09136173730887676
263,53.11000725076027,-3.9591847370855575,Compressible Ground,Very Low,1.659916972716442,0.37590270678807625,8.951021799846667e-05,11.144100777557615,86,0.18191666942655857,Pipeline,0.9623717543033817
264,53.5396002923244,-1.5957584092568147,Mixed,Moderate,2.8182934981750756,0.22354641039923717,3.2125456573400957e-06,2.028205372287518,83,0.050965117701962874,Basement,0.4323007699841961
265,52.4122185252708,-4.010486083796952,Compressible Ground,Very Low,3.632354660902216,0.0830202753846992,1.1053557651402767e-08,4.427122546587154,58,0.4244918170441853,Basement,0.6653892371680176
266,55.437283084800384,-1.940376159024404,Mixed,Low,2.409454430287423,0.4157285222442136,1.0665495877550817e-07,1.4692846873563028,94,0.43339454654127973,Foundation,0.5313104368892952
267,54.02510629748429,-4.225654258373981,Mixed,Very Low,2.6279749491418674,0.310833756606476,4.703993035328642e-08,0.6258775337814756,58,0.3802296445187669,Pipeline,0.054673071977554555
268,51.95503397189582,-3.4603393758599297,Swelling Clay,Moderate,0.694729679713742,0.15609268078860788,5.24890293108809e-08,2.7954882050666967,51,0.12881501938385256,Tunnel,0.9527466009925385
269,50.78883149486034,-0.8344474514730171,Mixed,Very High,4.573454623541161,0.45260652844970056,6.342817223207831e-06,13.26706414838063,49,0.2663910668675901,Tunnel,0.7925372261143233
270,50.723609645759836,1.8366244604709951,Compressible Ground,High,4.6436209899602225,0.07036624124174816,8.342853863030655e-07,3.978173856022747,80,0.10025237750645198,Pipeline,0.14909789446939492
271,51.5245649026327,-1.8557066212561963,Swelling Clay,High,3.4171329520900184,0.14081882368899332,1.5504706799043416e-09,14.567232457579966,55,0.1478264405358243,Basement,0.9816488762882668
272,51.66456527126556,-0.18978415173348306,Mixed,Moderate,0.08815704467012353,0.38842111751263747,2.4391719565732995e-05,9.160719493637488,31,0.2628425931651576,Foundation,0.7369013721717079
273,52.5752274697695,-1.2240273026893735,Running Sand,Moderate,2.68537107951663,0.3692200686394501,3.047759561360839e-08,3.9402480707030105,91,0.3701567661457909,Tunnel,0.47232165042830887
274,51.57423005818127,-1.5114944599389357,Running Sand,Low,3.1460948604430676,0.18017226217601512,9.668840244472442e-05,7.7083966505210855,30,0.05638064639288319,Foundation,0.6113700565595732
275,53.654552154308725,-4.5470706221210415,Mixed,Very Low,4.97327111479055,0.07791119390875241,5.90138096704091e-05,3.676874929151673,60,0.1553813818377622,Tunnel,0.10673668201459752
276,51.55627365405291,-3.989918184073044,Swelling Clay,Low,4.980334775973984,0.4361351325012247,5.042589131271866e-05,14.767616593644421,23,0.4640444608002419,Tunnel,0.560411510015611
277,51.43938269470573,1.1814041046279709,Swelling Clay,High,4.288056176627787,0.19116393713145619,1.1366794810243497e-05,12.785342266621976,83,0.22027042571312522,Pipeline,0.0736610720170594
278,52.85618496400185,-2.128849794707377,Swelling Clay,Very Low,0.31915496013056766,0.13807103671771936,1.2678464484653371e-08,0.8804624373437719,18,0.47004614021556407,Tunnel,0.5448552571193019
279,54.943342996619094,-0.6996726639064637,Compressible Ground,Low,4.766381953893649,0.2822278200624397,4.604301136117029e-07,14.242752456278332,27,0.4957862653605465,Foundation,0.5526956887627854
280,52.84152743689317,-1.3023673709952917,Running Sand,High,3.0633062357599954,0.4596022396771013,1.3228577138502228e-08,10.955444055891865,22,0.26806331479459383,Foundation,0.8744387851607439
281,52.56924372286083,-2.347823343141356,Mixed,Very Low,4.0044338523958976,0.06959596002951891,1.9878210165876648e-08,1.6945281543085358,26,0.15114156479457677,Pipeline,0.725057500272294
282,53.390474537298545,-2.2852842017234822,Mixed,Very High,2.0359642484292677,0.39461183961389945,1.1343807476185323e-06,10.224247321733461,96,0.39748063620056373,Tunnel,0.24955239221512004
283,51.78606839375814,-1.1117449586392905,Running Sand,Very High,1.5983473561729489,0.307612952572419,1.6001759054681968e-09,9.880437120502439,34,0.08806226040725733,Foundation,0.8884261421878569
284,52.26718277245217,-4.012007389669795,Compressible Ground,Low,2.31622072741904,0.2414521024483176,7.03546544143667e-05,3.67243681420996,63,0.13350296123931454,Basement,0.5732426648480058
285,51.569176278335654,-2.2891867182189616,Swelling Clay,Moderate,0.7343725648441346,0.384836199847277,3.920720314346879e-05,11.497477150109846,25,0.3945911556546483,Pipeline,0.6063794785740337
286,53.35904997303842,-1.8711710141808267,Running Sand,Very Low,1.7853306937665303,0.4846209909987345,8.013788212985831e-08,1.7624381980380233,33,0.22248650311869467,Basement,0.16898136922217832
287,53.986937807846076,1.8958835657328699,Mixed,Low,4.288087498841393,0.15314279502321096,3.7766978413514615e-07,7.596955127853093,84,0.1087535891239567,Foundation,0.857773595969114
288,53.868493204952856,-2.539816614999976,Compressible Ground,Moderate,0.18975243130440744,0.11464131428245383,2.1409035205979517e-07,0.6438865038647749,32,0.329051615026639,Basement,0.930965115016544
289,51.77408908982381,-0.4879477288339178,Mixed,Moderate,0.7543902341230224,0.4607967853502137,2.576314590585165e-05,14.546693588973824,50,0.36905331207702463,Pipeline,0.7749906494949081
290,54.39824102873983,-4.038091501214723,Swelling Clay,Very Low,0.6255807982474276,0.35102888485578665,2.7733800142479203e-06,11.397672660765185,95,0.07128490733077884,Basement,0.9407524526450062
291,51.77976832624965,-4.541630327188466,Running Sand,Very Low,2.0153777135011404,0.2470937097028847,2.4578548801016426e-08,2.8033551043150124,42,0.14572032738771773,Foundation,0.30229990412234586
292,51.25155775633881,1.1007940980086124,Swelling Clay,Moderate,4.9849345044543085,0.3079668066189274,1.7147715613118132e-07,5.454273579293603,51,0.11842561013239428,Basement,0.8611191683627711
293,52.24904374343597,0.11514431683980586,Compressible Ground,High,0.8667896510569134,0.38552625732930984,1.3958214836223392e-07,2.828154478218556,57,0.19612876809360155,Basement,0.4888931428637425
294,53.48872044585441,-2.777504986838017,Running Sand,Low,0.7274132479963008,0.39786435441757273,6.26146332887683e-05,11.615953229875062,27,0.38408799883227157,Basement,0.16391720294358492
295,51.21000909402199,-1.4679539797193972,Swelling Clay,Very Low,4.575278648880772,0.46395238136853406,7.525832576809548e-09,1.35399671870187,72,0.3597169701144189,Tunnel,0.6688005990334012
296,53.74043556054228,-4.04979070883713,Swelling Clay,Moderate,4.410252584829829,0.24207925500303018,2.8046694662739222e-09,12.685896505673856,87,0.33463671608801493,Foundation,0.6841202707058789
297,54.815339981267456,-0.04987794213397834,Swelling Clay,High,0.1612018499827722,0.18203490950872775,2.5298464412782943e-05,14.161846913118083,20,0.013079917475609689,Basement,0.28692451375669015
298,51.965702551290356,-4.507685855387927,Compressible Ground,Very High,3.758529800896575,0.3378489200554288,3.043896964439786e-05,10.311105170691349,33,0.07965022355639081,Foundation,0.02749333162757006
299,52.751033080575596,0.29923139858841363,Swelling Clay,Moderate,3.2773285073821476,0.23707755467578867,2.2839965289254642e-05,3.5879990250207956,70,0.11941579906001272,Basement,0.19984725908556333
