Test_ID,Centrifuge_g_Level,Model_Scale,Soil_Type,Structure_Type,Embedment_Depth_mm,Moisture_Content_percent,Applied_Load_kN,Settlement_mm,Lateral_Displacement_mm,Tilt_Angle_degrees,Bearing_Capacity_kPa,Failure_Load_kN,PIV_Max_Shear_Strain_percent,Shear_Band_Thickness_mm,Failure_Mechanism
128,20,1:80,Silty Clay,Retaining Wall,129.849665598679,28.703438952778036,38.26537751213517,6.945555274465303,-5.368572290132402,-0.6565398486587029,393.7882075800937,57.819650376132245,12.637619118350631,6.361096524539304,Bearing
129,60,1:40,Saturated Sand,Pile,151.88430784923526,2.011669956493578,15.749595846600478,9.593790908738955,24.689618118639423,-4.465733437552014,356.2570538149389,25.22902263710516,6.284006443816824,18.67456124497284,Piping
130,100,1:20,Clay,Foundation,248.253648713714,17.041434694540133,49.70646444824048,16.100704943456932,5.617590037211148,-2.2125106084383903,184.4455324026177,52.30005353339532,4.938434983734642,13.280063326925474,Bearing
131,80,1:100,Saturated Sand,Foundation,224.65971133915616,4.754498677780952,3.647686979157144,13.13130831435242,-0.6362271824576204,-0.7297003987572372,256.70477401657786,45.92342418178173,7.962393316904558,12.36686691094125,Punching
132,20,1:80,Dry Sand,Retaining Wall,62.16259799917066,23.58161546227187,32.384768381766186,1.903408836768743,21.526486856112285,2.3625034164345236,476.1180415981753,50.96020433165865,1.843796800393832,9.724014073944696,Bearing
133,40,1:40,Silty Clay,Foundation,79.34410913449106,10.898682515272377,48.53875486666994,12.775795912793148,9.829847081900724,-3.669307181699697,59.21482196310544,45.53814833610633,5.9603753714573475,7.122690369353654,General Shear
134,60,1:80,Clay,Tunnel,261.56596953455244,27.110168154117073,11.215523077159483,25.388347635377567,-9.916847233313128,-2.129983226719995,415.1082193087405,34.01814325853218,11.27678606999355,11.541252253645258,Bearing
135,40,1:40,Clay,Tunnel,57.43468441647516,2.280841667935639,13.906246420872021,3.0211235240164322,4.912818260494433,-4.16462719096142,280.2761172493393,44.32874900144192,11.041761737238728,8.589038758601925,Local Shear
136,100,1:80,Dry Sand,Foundation,279.9823013892345,17.96411940697372,28.7988719159597,28.330847979949656,2.643166030498346,1.1580698796947475,328.4656213793984,56.60449563549209,11.57844544949685,17.372439278423894,Local Shear
137,100,1:100,Silty Clay,Foundation,117.93818808384312,4.328280517575827,39.06287984463715,9.257711122949623,15.605282736329631,-0.2572850107220219,358.03965209776806,30.87705919152122,7.0112563815334354,2.5183737554196277,Local Shear
138,100,1:80,Dry Sand,Pile,199.59479559977967,19.526468548260777,16.44734914523157,0.43606888204507976,12.751106868086637,4.290049453730386,255.20908519446436,57.58726461364804,5.533705863563213,11.541646727785977,Local Shear
139,60,1:20,Saturated Sand,Tunnel,191.14522107304307,21.257301639975033,41.838758182422275,7.594667371929516,-0.1683472227592464,2.4055300317341572,136.33682085599338,12.46999932962782,12.471607478333055,17.05816799430915,General Shear
140,80,1:60,Silty Clay,Pile,149.06343903944142,16.175023317174993,12.052189317183547,2.089788616641103,3.7791728390998287,2.7788736256096076,459.31575422636445,10.708634096899557,2.599365568316795,2.496914684893699,Piping
141,20,1:40,Silty Clay,Retaining Wall,57.859230902304866,9.787631576641628,43.71833426709111,16.99144038170016,5.751522538946965,-3.356074246432492,383.0858402674024,34.69014263629293,10.877066702181247,7.081448172767223,Local Shear
142,80,1:60,Clay,Pile,98.11781519885864,1.1314750533969002,12.647656206763985,9.48975382651649,1.8984372538071952,-2.3337747948731002,301.81536422179147,52.42564760789046,13.319209402447928,2.927406019418986,Local Shear
143,60,1:100,Saturated Sand,Foundation,203.74337145839843,23.173994412827163,30.871757783564085,24.20629841774012,-10.691145038723416,0.13139543385942698,251.8053751966258,22.39176796651848,4.292284174411704,12.710067856607779,Piping
144,40,1:100,Saturated Sand,Pile,161.59319317727054,30.46546636765416,17.889560656988994,21.97875264371256,21.21783519023485,-4.8651549911597805,274.6992327601315,44.67119279239152,2.9669313332529827,7.701249339051178,Local Shear
145,20,1:60,Clay,Pile,153.45926150473082,25.677671953747613,16.091305617608942,14.057893784603277,11.902399651778673,3.701281436025356,420.5921936137087,37.345248543665406,7.687869070556193,19.27514068248666,Piping
146,100,1:100,Dry Sand,Pile,74.42572519741215,31.255630398372546,17.699778470349152,16.818048325239133,3.788809948195315,2.7774038199385087,55.626533087443725,24.53975544909308,3.2458602287309652,13.093284906842122,Local Shear
147,40,1:100,Clay,Tunnel,136.7818563115448,32.53253161366833,24.960070722807593,18.263088029430605,7.783477832822886,-4.420603148047841,439.40074733846194,24.28966968610884,13.061527773043522,12.112436084429165,Piping
148,80,1:40,Dry Sand,Pile,181.60763801481716,15.734126284326148,42.25242933068905,8.12114062186485,-6.473455309392783,3.4903391197311144,71.03838791179032,13.663810038863597,3.666253515112788,18.510315776220143,Piping
149,20,1:40,Dry Sand,Retaining Wall,69.42318373560283,24.42969781934611,37.96591180154064,4.181291195825625,6.222253311143216,-4.955118851818419,327.16087990982976,36.810701153705494,4.7094888219565085,6.0243573092764935,Punching
150,100,1:40,Silty Clay,Pile,66.67393815549212,13.908256221171479,22.467044313048586,11.2955644816307,14.841111107872639,-3.8578068146181224,199.90515761765133,32.50704566660222,13.326293123868213,12.120360671410538,Bearing
151,20,1:20,Saturated Sand,Pile,172.8883458047186,32.18399485060241,14.10801446762216,2.8457263834193967,6.3469745805404685,-4.446354470423098,355.2063257191185,24.471150914900427,3.084324299539371,11.77008742924985,Piping
152,80,1:20,Saturated Sand,Pile,190.3130434602153,19.704050045384694,42.71504904861821,9.445901262161657,4.2266149062648175,-0.20840068159292535,88.4943121684833,58.52161791850135,13.271760387999961,3.4780562175968504,Local Shear
153,60,1:20,Saturated Sand,Foundation,114.41037615640113,26.335750306245583,43.50925059317816,16.57806482333148,3.4954268196947105,2.8404977991889435,300.3046454356021,50.92373745240045,3.147044390952592,18.77707615473121,General Shear
154,80,1:20,Clay,Foundation,131.44158674141022,0.5081380421211745,22.683815031382675,16.203375723944017,15.464911728667943,-3.2146083816150997,434.8553978719359,36.247542115123366,13.677084921660319,14.604225180714344,Piping
155,60,1:60,Clay,Retaining Wall,249.21760613465946,20.144222917140613,34.79229291458077,3.6184012331776705,15.133586783493016,2.7148646113582577,272.5870369867229,36.08521241117242,4.764628546442216,17.98590529423783,Local Shear
156,100,1:40,Dry Sand,Foundation,267.309005999783,25.969688504259324,18.463178195321017,0.25017300012023513,15.002809117722535,-3.150752178393821,87.9559708330565,19.680584244293232,3.6935188720224845,19.685672964229227,Piping
157,80,1:100,Dry Sand,Foundation,131.30717166508038,8.99521615083185,7.454884026168451,2.6683068582194434,-5.153200083511296,4.905363395376638,66.82029113978406,42.456361856861285,7.157846565209745,10.633771321366337,Punching
158,80,1:80,Clay,Tunnel,138.92864107076554,0.5030889251041909,16.074145142337336,1.0845012585260305,9.715798714609434,3.5347453430006155,329.5406069645925,57.68177466181669,5.538352549844755,16.46587715754974,General Shear
159,80,1:20,Silty Clay,Retaining Wall,257.5816393202387,26.027146795522956,34.10421592877748,12.014066682218546,16.15629252039186,2.37186773823087,81.28875925586351,54.91447553803853,3.0262453055736573,12.396075240536263,General Shear
160,80,1:100,Clay,Foundation,293.4586253527773,11.833003705335436,38.470483176931445,11.692505585174844,7.475770774547552,0.916884230915417,82.07999244865238,14.238551362755027,5.075306971340208,19.588214878453137,Local Shear
161,60,1:40,Dry Sand,Tunnel,130.14829882426147,15.00763626535426,42.58276965348036,7.248460959137511,16.159093937397806,-2.574518030617127,241.44777770482784,12.654859532290455,10.698440148327828,6.450024513938374,Bearing
162,60,1:60,Silty Clay,Foundation,247.18164280503422,19.6718344882276,0.885635003848223,6.4633337899457874,19.176135932741055,-3.8073237801771977,144.27874336528924,58.062252301407916,12.47850957135909,2.248709077826563,Punching
163,40,1:100,Dry Sand,Tunnel,169.92309221869758,3.858790805484698,24.32030646122229,11.892597493752193,-8.044397617577378,-0.3969324799514222,141.88815234801956,19.995292267180353,12.311427473162592,5.3470562828100405,Bearing
164,100,1:80,Clay,Foundation,115.9320114112031,3.624343306267211,13.696105515942675,2.5972073466824073,-2.746366977884943,-0.973397457613431,266.43929672555146,37.520704368563656,11.35225872600738,4.304338076157617,General Shear
165,100,1:100,Saturated Sand,Foundation,220.44629913909932,33.63081572935398,34.197975698400946,6.429273749856488,9.052385758182496,1.7448092302665286,176.3607772946424,13.735490297146649,0.08152728727787162,9.865141603914047,General Shear
166,60,1:40,Silty Clay,Foundation,165.63759420890034,11.861377724541454,12.266566772456617,12.170757145636756,-3.412864546131882,-3.2991024865988585,148.669922395213,52.16487787161432,6.3990592068311205,3.393383667489052,Bearing
167,40,1:100,Clay,Foundation,117.04060987475174,8.94336961360707,28.314010333310968,2.84489742730736,22.65541511083466,0.621284670341204,281.48651973025244,15.893225579329915,2.5345826644698817,5.96355926851592,Piping
168,40,1:60,Silty Clay,Pile,76.80741097353507,1.6708341926378911,35.59813262305036,25.224410184138314,-7.234630402723168,1.9335021415032365,180.89768265753406,42.18785740496551,1.1021373882559389,3.7327858494467057,Bearing
169,80,1:40,Saturated Sand,Foundation,266.7386034537215,6.087505110179356,38.5032459820877,20.280554938703187,-0.7220808844085589,-2.010337412933895,86.09919589237525,12.83139900896745,11.038230723510994,10.761550008644692,Bearing
170,40,1:20,Saturated Sand,Retaining Wall,269.66695085715605,15.081328000333368,13.473414512639565,11.493577465394333,24.77225210272654,2.8001427108196317,357.23258177317797,17.83359382219288,11.902198056383085,6.8019872975534295,Piping
171,100,1:40,Clay,Pile,68.74043897844807,11.972566320184917,4.3916073222671494,4.511949276866236,-7.4327301570841176,-0.6815712647869763,313.5236092416925,35.607053882166255,12.219249702371254,10.478131367215077,Piping
172,20,1:100,Dry Sand,Retaining Wall,215.848842652061,14.860361154350379,10.935668374157775,5.825619356062028,2.952708322308162,-3.373689041222999,145.45271259136874,12.284262921953173,13.354661930446683,3.59998580080058,Piping
173,60,1:80,Silty Clay,Pile,90.6443576537373,24.63683989321346,29.956570686899635,3.60268754243232,-2.448708050255849,-3.0522995303190026,312.01087975154263,19.780638686094928,8.850722864118447,11.303671988270667,Punching
174,80,1:40,Silty Clay,Pile,211.58002004240018,22.462632229996252,2.022459281509914,4.802514818205996,17.391967621970103,-2.211015880966174,480.01534743806184,16.808615160458324,14.971946997078264,4.341245633441851,General Shear
175,40,1:40,Saturated Sand,Retaining Wall,276.9042983900922,17.260357368330574,7.943096738567801,12.67542416910466,-2.834110418136163,-3.418737306383485,480.4153478227868,12.028751539425022,7.255839604677616,3.7882361255664745,General Shear
176,60,1:40,Clay,Tunnel,115.05367255553965,28.518752332995785,49.77373638237458,7.369939958439291,-8.542841818323437,0.6291956673662629,289.3740846460371,58.54983851082063,13.252484983211211,7.580351911803531,Piping
177,60,1:40,Saturated Sand,Retaining Wall,136.9823081941991,30.006359283936995,19.11657183078062,26.537354305836725,22.325405214528814,4.491411741951696,94.1133722148099,32.50831417563502,1.6941114735447216,17.73951457632669,Piping
178,60,1:100,Saturated Sand,Foundation,248.7824897945683,20.67844359386869,24.82631371803675,28.827861901025997,-2.303904952736975,3.9607307923381008,256.18348791796177,52.9467912292739,2.233852508931422,16.19338525269255,Punching
179,100,1:20,Dry Sand,Foundation,233.84344818583122,4.114985819618489,0.5503581297451821,20.740951304734278,14.669901222623565,-1.7624601601655954,62.14252264323445,27.911137962687935,8.855241668612466,19.264696441388313,Punching
180,80,1:80,Saturated Sand,Retaining Wall,152.16382111385354,14.216272399040296,29.59538958478154,24.26283328340648,-3.377290989986065,3.6466932173058915,236.8405759888171,12.129598474237737,1.8620215788260692,10.283514758932876,Local Shear
181,20,1:40,Clay,Tunnel,262.13701981940324,22.206221806793213,16.26493422161024,7.653586067373644,-7.856734740745019,4.540229614500529,459.2384757667679,44.78268855652755,1.1295095725889437,7.623945614534608,Bearing
182,80,1:80,Saturated Sand,Pile,280.14636945782445,2.199785385572539,26.509661473717433,19.9507192247437,17.096487302619906,-2.058328596668828,260.3496608332746,11.93770956139685,2.9409694830942383,19.47632117341874,General Shear
183,40,1:100,Clay,Pile,163.16090961689605,0.6967286273648804,26.30591717094111,1.7399595880838348,-12.776720507870941,4.052848799681017,297.71932128764945,37.63911109004887,11.813052972557344,8.871825408821321,General Shear
184,80,1:20,Saturated Sand,Foundation,59.86290065097376,33.19170435496104,48.37287246176195,28.806482559269874,-1.721085718578541,4.974290643408748,121.11642613616718,16.955600861076977,13.911870080201926,2.1638613119083563,Punching
185,100,1:40,Dry Sand,Tunnel,177.3599945117819,25.552263151227564,13.412849926206217,20.10620895920825,16.203266703270693,2.97671809497841,57.042793504464456,43.540848662656636,5.002009836608013,16.761955048611483,Bearing
186,20,1:20,Dry Sand,Pile,234.92061488446004,5.358774050737791,28.521646025101344,9.505535144189494,5.485500863742217,-1.0977668002084515,497.0227949445087,54.635195125691645,14.621337607188401,5.045789737398487,Punching
187,80,1:40,Saturated Sand,Pile,105.00893561943312,15.579426463028522,19.077629821150317,23.191246763517196,12.58295270179618,1.0854160459422602,202.2157741982747,57.78819028417256,12.143256994948255,14.922423714212528,Local Shear
188,40,1:40,Dry Sand,Foundation,74.8575801516458,6.774504400131741,21.09999049869826,0.47398347611967373,-12.327323711112616,-1.3581335086437174,175.70749212298196,36.38881756752437,3.391615749443398,2.272194028142482,Local Shear
189,80,1:60,Silty Clay,Tunnel,121.3036608892541,0.3599890502254277,2.77795312884726,11.287087061712334,14.992399638624974,4.9596128335374665,307.0767439507416,36.63518607460262,8.791724984804784,3.997822953970391,Local Shear
190,100,1:80,Silty Clay,Pile,52.89672216909076,13.709259546559473,34.42265063526124,26.869732888932607,-8.12238377602875,-4.321467622953947,385.3933398599982,11.913952341302593,14.726901219020178,10.70414395932469,Punching
191,60,1:20,Saturated Sand,Tunnel,228.8679324168882,22.693465772892978,9.764270396646113,7.895986892346963,17.348161445914208,3.9308032506965294,163.13350909865,48.49380714394513,12.731787192360468,3.2221644766368724,Bearing
192,100,1:80,Saturated Sand,Tunnel,86.51709143066117,33.39450877014166,23.424445515485605,20.0374293623719,7.566988807930702,-4.2545186675752795,285.8557324498586,57.81042077643648,5.450386241844705,17.99535612236575,Piping
193,100,1:80,Dry Sand,Foundation,230.91225552301216,26.944215163806078,21.713481727416685,10.803110471990777,14.566472721730491,-4.57802177175966,199.68603149088966,31.911706191028763,4.594844027432833,15.497643102834152,General Shear
194,100,1:80,Dry Sand,Pile,108.63699814673834,8.054836904910168,23.40705582216906,11.770930070600821,-6.486692339390272,4.399395165335463,266.4344784573517,49.68460484554862,12.288812223735583,7.907335616363058,Piping
195,20,1:20,Saturated Sand,Foundation,298.0155271956726,11.767416061084106,18.77729979811148,22.37811150463452,0.817020257551345,3.6728193745529154,122.58946119795355,49.872824512647284,8.237477950973561,12.755367459140661,Bearing
196,80,1:40,Clay,Retaining Wall,182.948845516688,18.22031792325735,12.119270735325067,27.306179945907395,17.082773298202397,-1.3843825471720095,279.5532259449402,49.285042838950524,2.4516377299622114,14.879481234555842,Punching
197,40,1:40,Clay,Pile,60.33471400037991,6.694552028031176,22.43570264678969,5.001555688962287,21.43217977216095,4.575321883179834,71.30615122994091,47.93404831993953,4.917488375757172,15.597185395302414,Punching
198,60,1:40,Silty Clay,Tunnel,243.1697193741616,29.15310383359546,2.3109762482780463,8.306763262666404,-5.9371121881245905,3.618568776636039,427.99880019838946,20.754836833679782,9.927194660606288,9.122167180781805,Punching
199,60,1:40,Dry Sand,Tunnel,152.52256128262428,5.878771949571158,12.116127625681338,14.633555478679005,16.735746398792543,4.019828757554713,332.44684098103846,47.5712435081553,2.2973832620895553,18.178403973251474,Local Shear
200,20,1:40,Dry Sand,Pile,201.83032207040185,10.149056573233388,39.24241857777221,18.414481977228334,-10.657792865464728,0.9511548625862423,473.6706938816013,17.219769057132936,10.480743111101258,18.952125140845542,Local Shear
201,40,1:40,Silty Clay,Foundation,287.8033057094867,20.21602330750528,42.141019408888255,14.033613383622024,2.029946460839504,4.583285362176072,319.8793615004429,45.62515182122805,10.648931422013847,5.522874522068314,Local Shear
202,60,1:100,Clay,Tunnel,179.3174429613695,4.312841101339265,35.76546690798281,24.16586084796429,22.548786660536216,3.095822077385403,131.97473790459708,10.17693939108175,4.061195324420083,18.40229839530397,Piping
203,40,1:100,Clay,Pile,251.09409126919712,21.861522949791798,31.62820155183455,23.04284653844246,22.80545942750016,4.399528604370612,267.822841872737,55.94125190839566,5.970458577476766,14.828249198042151,General Shear
204,40,1:40,Silty Clay,Tunnel,125.69820432272029,33.047882076470415,40.56328796580531,12.157287661067834,-3.1327119184229133,-2.184890645859645,349.1129420708732,51.3694405896796,14.031759968568995,17.98648515447288,Punching
205,80,1:20,Saturated Sand,Foundation,228.6302608606836,24.20375546352356,6.391546229918554,1.2183561798161502,-7.283463736723101,0.32097567333021715,218.4005036818755,44.14817303645123,11.237636817224454,9.645576828389991,Punching
206,20,1:80,Dry Sand,Pile,74.83075109030233,28.44746070879793,26.262706901865563,5.834891364521381,-9.020545181458637,3.6766282914867503,298.69235615461093,14.723388953487735,11.817159833493335,13.901555748264688,Piping
207,100,1:80,Saturated Sand,Foundation,273.33726374059114,15.347303702449747,5.815782490822919,14.60857947627736,4.235010142838426,0.7972904086670187,123.20983000543961,51.249427577965825,7.743977846585492,6.23683600854043,General Shear
208,100,1:20,Saturated Sand,Foundation,99.93685183973312,12.786103742440996,38.893303755449324,27.825412699862003,-11.316926951354684,3.010983600506613,399.70587128848126,53.75869071970323,3.197098962762674,15.519831543140432,General Shear
209,60,1:100,Clay,Pile,125.48238368133228,11.501094173615718,26.02781927024323,17.027084605553842,-0.7258779017955632,4.730969676234475,459.28848602122434,44.39939017617422,8.868838689252708,12.47120305664764,Piping
210,60,1:80,Saturated Sand,Foundation,289.55297033410545,23.11628113204133,40.501244259432035,15.911847193301101,-14.31955533619426,3.0456283411348686,191.69446020394392,58.79433170533864,11.581564352250034,10.657012014009235,Punching
211,20,1:100,Dry Sand,Foundation,88.80339807049907,18.148748775311603,39.953171253693114,21.71910129909024,-4.624075560629262,-1.8464037938832298,406.9991247735013,14.643968422864436,0.05824896356967202,14.468268984912749,Bearing
212,80,1:60,Dry Sand,Foundation,113.60243987048884,16.531179644283917,23.31061884213274,4.568848444692809,21.011076075829315,-3.8130061038579255,91.3754870482571,45.43247909634377,1.706643798982645,11.942214880278033,Bearing
213,60,1:80,Dry Sand,Tunnel,195.04482454903257,3.526113230831367,24.843714739142676,4.407554044162117,2.879135733315831,-2.2725317421877933,161.0170206219563,36.239801732546084,7.114411736371177,15.776387699115519,General Shear
214,60,1:60,Silty Clay,Foundation,295.1734997950707,23.568060392056363,1.413374759829522,10.361855234080004,-12.050182170684831,1.6279112159949154,257.84152990494266,17.28030644053841,6.557942211648981,17.451849202674374,General Shear
215,40,1:60,Saturated Sand,Retaining Wall,222.85486864148055,25.38840215285961,26.175664518859083,29.84557894639302,10.873471514435963,-4.890556386851773,223.88320585827907,42.92070566384133,14.734245686924787,16.410913480188263,Punching
216,20,1:60,Saturated Sand,Tunnel,78.5475187525202,6.866940171371933,33.87323880352176,26.278254974981998,23.225342427646595,-3.1028127290416654,328.83160365173745,49.97641125633805,1.3822935089583455,7.535119367196599,General Shear
217,100,1:60,Dry Sand,Retaining Wall,237.02928807508454,26.589688049532924,11.682784877828379,20.403417013044187,3.5363049922267393,-1.7309735485544007,303.3432481964778,18.237412057059334,4.855295438231729,19.57014584414544,Piping
218,20,1:40,Silty Clay,Foundation,156.55386613408234,30.778791413263846,49.326358525040135,11.734647685889135,9.971514420308495,3.7522494362817422,89.27239326884667,49.674535527208825,12.226656413192746,13.695342732425331,Bearing
219,100,1:40,Silty Clay,Foundation,298.0822352151407,6.1118318812581345,48.741443694070554,16.640218655302252,21.776720273102512,-4.4899585161255064,109.26248264915274,14.648531133485273,9.186413904545462,7.8223965695096105,Bearing
220,40,1:20,Clay,Tunnel,207.1792650327494,15.821458840686244,14.141529740179838,9.106623537271641,1.7639769558384373,-4.500638401761233,73.27023231249086,39.57000555203269,8.424216618497057,2.7664557549788866,General Shear
221,80,1:80,Clay,Foundation,182.98897377316058,30.66648139116777,35.64866282318027,20.229210365581583,11.583472231111443,0.5178254836931018,478.67302227298643,49.923505471894124,11.118015578757397,19.785735374650848,Piping
222,100,1:20,Dry Sand,Tunnel,189.31628909446172,17.05543146155092,1.5000834080960146,12.56536984672442,2.6281709711233674,-3.2223374779430483,340.40491001806356,17.297841707149576,0.5997451583360341,12.782313081969905,General Shear
223,40,1:60,Saturated Sand,Pile,210.3904526973938,28.53387969806722,33.287635538260744,3.606476827266507,23.485239061027784,-2.5778481984109582,435.01297793855707,38.57595473572689,14.21237547550835,6.095724725123182,General Shear
224,80,1:20,Saturated Sand,Tunnel,232.957319419766,7.551351490315975,31.20082437807875,6.452638622941787,5.152062918886067,-3.1576389902065225,293.5687470921582,31.243910696628753,2.8689592406510327,10.840228420118235,Piping
225,40,1:40,Saturated Sand,Foundation,69.58045880651383,2.237593445243513,41.10798297646241,18.260783740103438,20.426115790377224,0.8160713759692975,137.22718427548654,40.363769358980704,1.2275629020398882,9.155728645057128,Piping
226,80,1:100,Silty Clay,Tunnel,82.66737995239416,2.081339701766022,15.218254043886741,20.836941080730288,5.287939937800164,-4.444522503933305,331.97039588566946,31.21108502049824,5.084303663586284,19.12457431455462,Local Shear
227,60,1:100,Saturated Sand,Tunnel,125.11943138011493,34.03247318478265,43.90050764075726,2.8806499390248352,11.735443311797301,4.400000286295576,277.4025185415113,22.54559344610523,10.53534348950498,10.867897013137078,Bearing
228,80,1:100,Silty Clay,Tunnel,169.48858119300232,5.765123451467021,42.89875135622868,24.250229312164386,0.4456594876605955,-3.768616145871717,233.68655095515072,22.69054495131874,3.472248774875952,10.724017978830844,General Shear
229,100,1:100,Dry Sand,Foundation,127.76684935870499,30.271191711461583,33.480148013328375,24.7304215774477,21.70220266904898,4.515955021621139,217.31237656027298,53.235009351536135,0.7479185569495306,16.302794739001122,Punching
230,80,1:100,Saturated Sand,Tunnel,103.45953226592862,11.050500876455214,23.616743447763245,21.692457428310757,10.877685879535754,2.781290304642634,342.5344337678271,17.822715897656117,0.8611926975136291,9.036408163945813,General Shear
231,20,1:80,Silty Clay,Retaining Wall,281.25742709582244,1.4030992847694324,30.920062073882583,20.507656033382723,-14.203506804656897,3.2801588622611213,327.9927438475833,16.155712560666398,3.8486553015169873,5.5373302707815295,General Shear
232,80,1:60,Dry Sand,Pile,58.15013358109834,8.434204905489985,36.497938447993675,6.95605758071806,-14.374353059350407,-3.2719176551439846,118.20468111751092,14.853957185273106,2.0291078332878056,15.831176634726742,Punching
233,40,1:40,Dry Sand,Pile,284.6745426658201,17.692237619277474,48.762569487334304,27.588658872407287,12.047100735749371,1.696470869545915,417.299924225507,13.707738317364361,5.586496657224463,18.38195548310912,Bearing
234,100,1:100,Silty Clay,Pile,276.8105786166385,3.7370139575472043,6.086409561847367,8.057206655070544,-10.429245509291917,3.1707215129645636,336.24106023991175,10.724609455590903,2.5960962607418696,2.8230724789328114,Local Shear
235,60,1:80,Silty Clay,Tunnel,220.9454374767196,32.275717341284405,15.653639045497808,5.475139179523746,13.64657650799466,0.5803554005038123,291.11380988330467,18.020291798239437,5.164715065261447,17.478201096435757,Piping
236,60,1:40,Saturated Sand,Tunnel,58.13364548242134,31.495976461228913,39.03581565883976,19.156021101118473,-2.1193288086272446,0.5107470790439317,387.0128841244539,19.636371745167526,6.667306962142456,9.881537524714652,Local Shear
237,40,1:100,Clay,Pile,106.3388903957183,5.2201615983468415,20.459001120168978,10.92312884836434,6.55678712366166,-3.4058666349914546,119.14986502526794,23.48620301306368,11.138088123759614,7.2044026018300595,General Shear
238,60,1:60,Saturated Sand,Pile,294.77515591887436,25.798793029321285,33.62399857318297,27.990842539858374,-8.024016498655726,-0.8576750039643377,463.87227462205226,16.201974006878956,3.4109929030824135,2.7052460689785676,General Shear
239,100,1:20,Clay,Foundation,276.48759127177925,16.12479105848331,6.655898717365111,13.807488253750515,-5.151128063814223,-3.494600398733665,171.76424208529517,14.707792696014495,7.125956608801527,5.699409857437006,Punching
240,40,1:60,Silty Clay,Tunnel,291.1429902477506,34.37444885283224,35.45808018442858,4.911556291534616,2.476710053782675,4.728577587102688,168.240817877503,37.073836285007786,12.230327887668484,7.991656416532281,Punching
241,100,1:60,Clay,Foundation,299.0307899559805,1.939150186730606,33.70319093514155,28.725859421845527,11.619103088881477,1.8485000863045986,416.7061480967725,45.93432213574529,14.795657843211144,3.272316366654781,General Shear
242,60,1:100,Silty Clay,Tunnel,65.97186657373156,16.486210799259727,29.29100334018057,15.463017410779953,-8.770734534496647,-4.5157807426913585,200.2960423201466,41.509358868328576,8.359592551448001,5.39822116916598,Local Shear
243,60,1:20,Dry Sand,Pile,192.7156341189428,9.991557202938681,38.26189826083397,15.556767744537883,-3.748674568534165,-0.23232086586618816,423.8186995746306,37.83531844805988,6.484805509256203,15.263127963238306,Local Shear
244,20,1:20,Clay,Retaining Wall,258.5344028050642,25.42324332809874,44.00561162489765,11.574080665330849,-6.721503924363974,1.3796415003393747,197.60444370611884,32.02818860724984,9.47299693768066,14.363494692193035,Bearing
245,40,1:40,Clay,Foundation,129.92724144609642,3.8896989962471187,41.46513034259635,25.079813250846154,19.506972351218103,-4.043596191686023,297.80959279050677,41.69901240528964,7.29443490832025,15.857100510306568,General Shear
246,80,1:80,Dry Sand,Retaining Wall,158.88968056340062,21.9838040298966,6.378704773057714,8.629308620580273,10.920259738499702,1.6498857532987774,153.8802242541994,55.09333853639984,2.4713496381514073,4.974640045822657,Piping
247,40,1:40,Saturated Sand,Tunnel,120.93466216387046,33.18207720669545,37.21966853087462,0.4112912367085775,3.739829474322729,-3.226947541788925,379.1841667672282,41.370921074034385,6.891707731110868,2.774542997502964,Piping
248,100,1:100,Clay,Retaining Wall,59.51803394984921,15.885814914683687,22.488222056267375,14.918337807302569,22.877722168651324,-0.9212059513978712,125.12349671643503,13.043054099735437,14.686504588799412,10.4346176823037,Local Shear
249,60,1:20,Silty Clay,Pile,68.17833559292157,15.898072989866925,16.69409092504,27.776607349268165,14.433051815724035,1.255540552717033,454.744168742962,38.52094441566116,9.606429694869298,8.170125231928766,Punching
250,20,1:60,Saturated Sand,Tunnel,55.36044240636588,17.34958088076821,43.98247929016961,8.198000596331248,22.28904454719759,-1.3494587894641108,217.24197369056893,36.2107229035812,4.2514838835807005,15.981195439168127,Punching
