time_min,x_position_mm,y_position_mm,temperature_C,current_density_A_per_cm2,event_phase
4.003925417075564,100.0,25.0,803.7201538776848,0.46031403336604515,transition
4.003925417075564,100.0,30.0,804.0112208098104,0.46031403336604515,transition
4.003925417075564,100.0,35.0,803.5760278258962,0.46031403336604515,transition
4.003925417075564,100.0,40.0,803.8137758950463,0.46031403336604515,transition
4.003925417075564,100.0,45.0,803.8058670027378,0.46031403336604515,transition
4.003925417075564,100.0,50.0,803.946226946732,0.46031403336604515,transition
4.003925417075564,100.0,55.0,804.1821619859933,0.46031403336604515,transition
4.003925417075564,100.0,60.0,803.9189028525121,0.46031403336604515,transition
4.003925417075564,100.0,65.0,803.964707863892,0.46031403336604515,transition
4.003925417075564,100.0,70.0,803.7605235742224,0.46031403336604515,transition
4.003925417075564,100.0,75.0,803.9083820257722,0.46031403336604515,transition
4.003925417075564,100.0,80.0,804.2206570643183,0.46031403336604515,transition
4.003925417075564,100.0,85.0,803.8076954059642,0.46031403336604515,transition
4.003925417075564,100.0,90.0,803.5480038936995,0.46031403336604515,transition
4.003925417075564,100.0,95.0,803.5478845200785,0.46031403336604515,transition
4.003925417075564,100.0,100.0,804.1424521496746,0.46031403336604515,transition
4.170755642787046,0.0,0.0,789.3813734685112,0.47366045142296365,transition
4.170755642787046,0.0,5.0,789.2125010342652,0.47366045142296365,transition
4.170755642787046,0.0,10.0,789.2998530823452,0.47366045142296365,transition
4.170755642787046,0.0,15.0,789.4626608570585,0.47366045142296365,transition
4.170755642787046,0.0,20.0,789.5789861720034,0.47366045142296365,transition
4.170755642787046,0.0,25.0,789.2996746256296,0.47366045142296365,transition
4.170755642787046,0.0,30.0,789.567988126505,0.47366045142296365,transition
4.170755642787046,0.0,35.0,789.3530542393318,0.47366045142296365,transition
4.170755642787046,0.0,40.0,789.4326871036253,0.47366045142296365,transition
4.170755642787046,0.0,45.0,789.1466723729962,0.47366045142296365,transition
4.170755642787046,0.0,50.0,789.6016473215549,0.47366045142296365,transition
4.170755642787046,0.0,55.0,789.4907191761902,0.47366045142296365,transition
4.170755642787046,0.0,60.0,789.172082375253,0.47366045142296365,transition
4.170755642787046,0.0,65.0,789.4652873215106,0.47366045142296365,transition
4.170755642787046,0.0,70.0,789.2802699534776,0.47366045142296365,transition
4.170755642787046,0.0,75.0,789.4679779094205,0.47366045142296365,transition
4.170755642787046,0.0,80.0,789.6656593194481,0.47366045142296365,transition
4.170755642787046,0.0,85.0,789.3594494368718,0.47366045142296365,transition
4.170755642787046,0.0,90.0,789.3055179781869,0.47366045142296365,transition
4.170755642787046,0.0,95.0,789.5193594578332,0.47366045142296365,transition
4.170755642787046,0.0,100.0,789.5040282181411,0.47366045142296365,transition
4.170755642787046,5.0,0.0,790.038469584197,0.47366045142296365,transition
4.170755642787046,5.0,5.0,800.2326818845412,0.47366045142296365,transition
4.170755642787046,5.0,10.0,800.2616377413449,0.47366045142296365,transition
4.170755642787046,5.0,15.0,800.1366886874652,0.47366045142296365,transition
4.170755642787046,5.0,20.0,800.0877117107987,0.47366045142296365,transition
4.170755642787046,5.0,25.0,800.0817103211989,0.47366045142296365,transition
4.170755642787046,5.0,30.0,800.4071112655712,0.47366045142296365,transition
4.170755642787046,5.0,35.0,800.1583852671312,0.47366045142296365,transition
4.170755642787046,5.0,40.0,800.3451902842866,0.47366045142296365,transition
4.170755642787046,5.0,45.0,800.3762575944418,0.47366045142296365,transition
4.170755642787046,5.0,50.0,800.5676694148102,0.47366045142296365,transition
4.170755642787046,5.0,55.0,800.4371250031585,0.47366045142296365,transition
4.170755642787046,5.0,60.0,800.5780452721112,0.47366045142296365,transition
4.170755642787046,5.0,65.0,800.4723678412624,0.47366045142296365,transition
4.170755642787046,5.0,70.0,800.3909946414734,0.47366045142296365,transition
4.170755642787046,5.0,75.0,800.3700203827192,0.47366045142296365,transition
4.170755642787046,5.0,80.0,800.2286808717281,0.47366045142296365,transition
4.170755642787046,5.0,85.0,800.5271724187439,0.47366045142296365,transition
4.170755642787046,5.0,90.0,800.0340412092672,0.47366045142296365,transition
4.170755642787046,5.0,95.0,800.1792011446315,0.47366045142296365,transition
4.170755642787046,5.0,100.0,790.0781591747503,0.47366045142296365,transition
4.170755642787046,10.0,0.0,790.8292185524905,0.47366045142296365,transition
4.170755642787046,10.0,5.0,800.8936464444836,0.47366045142296365,transition
4.170755642787046,10.0,10.0,801.3658009275165,0.47366045142296365,transition
4.170755642787046,10.0,15.0,801.0213861741969,0.47366045142296365,transition
4.170755642787046,10.0,20.0,801.0768832875026,0.47366045142296365,transition
4.170755642787046,10.0,25.0,801.1562344158737,0.47366045142296365,transition
4.170755642787046,10.0,30.0,801.3882326189213,0.47366045142296365,transition
4.170755642787046,10.0,35.0,801.5842421265974,0.47366045142296365,transition
4.170755642787046,10.0,40.0,801.5209518339068,0.47366045142296365,transition
4.170755642787046,10.0,45.0,801.5367750372002,0.47366045142296365,transition
4.170755642787046,10.0,50.0,801.5201382317343,0.47366045142296365,transition
4.170755642787046,10.0,55.0,801.360971512988,0.47366045142296365,transition
4.170755642787046,10.0,60.0,801.5505333439445,0.47366045142296365,transition
4.170755642787046,10.0,65.0,801.3918162182651,0.47366045142296365,transition
4.170755642787046,10.0,70.0,801.1829831864684,0.47366045142296365,transition
4.170755642787046,10.0,75.0,801.4209765435529,0.47366045142296365,transition
4.170755642787046,10.0,80.0,800.729699721116,0.47366045142296365,transition
4.170755642787046,10.0,85.0,801.0074717687536,0.47366045142296365,transition
4.170755642787046,10.0,90.0,801.2867870798017,0.47366045142296365,transition
4.170755642787046,10.0,95.0,801.152373697532,0.47366045142296365,transition
4.170755642787046,10.0,100.0,791.0276585622856,0.47366045142296365,transition
4.170755642787046,15.0,0.0,791.5778758855614,0.47366045142296365,transition
4.170755642787046,15.0,5.0,801.7817256266139,0.47366045142296365,transition
4.170755642787046,15.0,10.0,801.9270202380782,0.47366045142296365,transition
4.170755642787046,15.0,15.0,801.7952117582901,0.47366045142296365,transition
4.170755642787046,15.0,20.0,801.9060723877417,0.47366045142296365,transition
4.170755642787046,15.0,25.0,801.705322860949,0.47366045142296365,transition
4.170755642787046,15.0,30.0,802.5036751228769,0.47366045142296365,transition
4.170755642787046,15.0,35.0,802.3686162207237,0.47366045142296365,transition
4.170755642787046,15.0,40.0,802.5917071820481,0.47366045142296365,transition
4.170755642787046,15.0,45.0,802.9727574960366,0.47366045142296365,transition
4.170755642787046,15.0,50.0,802.888023495057,0.47366045142296365,transition
4.170755642787046,15.0,55.0,802.8459250602536,0.47366045142296365,transition
4.170755642787046,15.0,60.0,802.7066856991066,0.47366045142296365,transition
4.170755642787046,15.0,65.0,802.3486053883836,0.47366045142296365,transition
4.170755642787046,15.0,70.0,802.5993007684328,0.47366045142296365,transition
4.170755642787046,15.0,75.0,801.9708697654999,0.47366045142296365,transition
4.170755642787046,15.0,80.0,801.638313125178,0.47366045142296365,transition
4.170755642787046,15.0,85.0,801.7928409411895,0.47366045142296365,transition
4.170755642787046,15.0,90.0,801.6250200063245,0.47366045142296365,transition
4.170755642787046,15.0,95.0,802.0270045498773,0.47366045142296365,transition
4.170755642787046,15.0,100.0,791.6034021173107,0.47366045142296365,transition
4.170755642787046,20.0,0.0,792.4170194578883,0.47366045142296365,transition
4.170755642787046,20.0,5.0,802.656445754291,0.47366045142296365,transition
4.170755642787046,20.0,10.0,802.5816138120085,0.47366045142296365,transition
4.170755642787046,20.0,15.0,802.7842093774585,0.47366045142296365,transition
4.170755642787046,20.0,20.0,802.8585488345128,0.47366045142296365,transition
4.170755642787046,20.0,25.0,803.2429356294934,0.47366045142296365,transition
4.170755642787046,20.0,30.0,803.568002868778,0.47366045142296365,transition
4.170755642787046,20.0,35.0,804.131742624383,0.47366045142296365,transition
4.170755642787046,20.0,40.0,804.3668816282525,0.47366045142296365,transition
4.170755642787046,20.0,45.0,804.7016571641603,0.47366045142296365,transition
4.170755642787046,20.0,50.0,804.6807144681325,0.47366045142296365,transition
4.170755642787046,20.0,55.0,804.8388292308234,0.47366045142296365,transition
4.170755642787046,20.0,60.0,804.2735292458611,0.47366045142296365,transition
4.170755642787046,20.0,65.0,804.2535866766392,0.47366045142296365,transition
4.170755642787046,20.0,70.0,803.3678851659614,0.47366045142296365,transition
4.170755642787046,20.0,75.0,802.8902571975074,0.47366045142296365,transition
4.170755642787046,20.0,80.0,802.8951847391311,0.47366045142296365,transition
4.170755642787046,20.0,85.0,802.6639554636502,0.47366045142296365,transition
4.170755642787046,20.0,90.0,802.596817562802,0.47366045142296365,transition
4.170755642787046,20.0,95.0,802.4400186233825,0.47366045142296365,transition
4.170755642787046,20.0,100.0,792.528600351922,0.47366045142296365,transition
4.170755642787046,25.0,0.0,793.4236676351072,0.47366045142296365,transition
4.170755642787046,25.0,5.0,803.3982776715446,0.47366045142296365,transition
4.170755642787046,25.0,10.0,803.615825322962,0.47366045142296365,transition
4.170755642787046,25.0,15.0,803.6967243262333,0.47366045142296365,transition
4.170755642787046,25.0,20.0,803.8757514861172,0.47366045142296365,transition
4.170755642787046,25.0,25.0,804.6559136359858,0.47366045142296365,transition
4.170755642787046,25.0,30.0,804.9352654736698,0.47366045142296365,transition
4.170755642787046,25.0,35.0,805.7061424483132,0.47366045142296365,transition
4.170755642787046,25.0,40.0,806.5034036979864,0.47366045142296365,transition
4.170755642787046,25.0,45.0,807.0967216268658,0.47366045142296365,transition
4.170755642787046,25.0,50.0,807.279258873043,0.47366045142296365,transition
4.170755642787046,25.0,55.0,807.1017819920762,0.47366045142296365,transition
4.170755642787046,25.0,60.0,806.6847049007872,0.47366045142296365,transition
4.170755642787046,25.0,65.0,805.8513612923044,0.47366045142296365,transition
4.170755642787046,25.0,70.0,804.6789354043555,0.47366045142296365,transition
4.170755642787046,25.0,75.0,804.5273677055801,0.47366045142296365,transition
4.170755642787046,25.0,80.0,803.7307621666865,0.47366045142296365,transition
4.170755642787046,25.0,85.0,803.5719879204502,0.47366045142296365,transition
4.170755642787046,25.0,90.0,803.5177668732018,0.47366045142296365,transition
4.170755642787046,25.0,95.0,803.6663946604109,0.47366045142296365,transition
4.170755642787046,25.0,100.0,793.4968952519762,0.47366045142296365,transition
4.170755642787046,30.0,0.0,793.6956844711453,0.47366045142296365,transition
4.170755642787046,30.0,5.0,804.142685596417,0.47366045142296365,transition
4.170755642787046,30.0,10.0,804.0252796883334,0.47366045142296365,transition
4.170755642787046,30.0,15.0,804.5651563877898,0.47366045142296365,transition
4.170755642787046,30.0,20.0,804.8999270249371,0.47366045142296365,transition
4.170755642787046,30.0,25.0,805.8743167020513,0.47366045142296365,transition
4.170755642787046,30.0,30.0,806.8820534091235,0.47366045142296365,transition
4.170755642787046,30.0,35.0,807.986078303168,0.47366045142296365,transition
4.170755642787046,30.0,40.0,809.3697282421804,0.47366045142296365,transition
4.170755642787046,30.0,45.0,809.997030114409,0.47366045142296365,transition
4.170755642787046,30.0,50.0,810.2226350628204,0.47366045142296365,transition
4.170755642787046,30.0,55.0,809.9783424778728,0.47366045142296365,transition
4.170755642787046,30.0,60.0,809.1720281437833,0.47366045142296365,transition
4.170755642787046,30.0,65.0,808.1071013393839,0.47366045142296365,transition
4.170755642787046,30.0,70.0,806.6865297134997,0.47366045142296365,transition
4.170755642787046,30.0,75.0,805.7145229114873,0.47366045142296365,transition
4.170755642787046,30.0,80.0,804.685324279006,0.47366045142296365,transition
4.170755642787046,30.0,85.0,804.2888949663283,0.47366045142296365,transition
4.170755642787046,30.0,90.0,804.1288246233564,0.47366045142296365,transition
4.170755642787046,30.0,95.0,803.9392551677558,0.47366045142296365,transition
4.170755642787046,30.0,100.0,793.7557039271028,0.47366045142296365,transition
4.170755642787046,35.0,0.0,794.7427670433416,0.47366045142296365,transition
4.170755642787046,35.0,5.0,804.921946793367,0.47366045142296365,transition
4.170755642787046,35.0,10.0,804.9415267333441,0.47366045142296365,transition
4.170755642787046,35.0,15.0,805.5476533548391,0.47366045142296365,transition
4.170755642787046,35.0,20.0,805.7169197652375,0.47366045142296365,transition
4.170755642787046,35.0,25.0,807.3201168092667,0.47366045142296365,transition
4.170755642787046,35.0,30.0,808.7016469106595,0.47366045142296365,transition
4.170755642787046,35.0,35.0,810.5252954109437,0.47366045142296365,transition
4.170755642787046,35.0,40.0,812.2178466736156,0.47366045142296365,transition
4.170755642787046,35.0,45.0,813.0609303003471,0.47366045142296365,transition
4.170755642787046,35.0,50.0,813.8509382935983,0.47366045142296365,transition
4.170755642787046,35.0,55.0,813.3024863472682,0.47366045142296365,transition
4.170755642787046,35.0,60.0,812.1714844077546,0.47366045142296365,transition
4.170755642787046,35.0,65.0,810.5638651961838,0.47366045142296365,transition
4.170755642787046,35.0,70.0,808.7001910283003,0.47366045142296365,transition
4.170755642787046,35.0,75.0,807.411304892384,0.47366045142296365,transition
4.170755642787046,35.0,80.0,806.3067243804031,0.47366045142296365,transition
4.170755642787046,35.0,85.0,805.8358538245556,0.47366045142296365,transition
4.170755642787046,35.0,90.0,805.1578764968032,0.47366045142296365,transition
4.170755642787046,35.0,95.0,804.8321696894175,0.47366045142296365,transition
4.170755642787046,35.0,100.0,794.6007820675811,0.47366045142296365,transition
4.170755642787046,40.0,0.0,795.6933504938551,0.47366045142296365,transition
4.170755642787046,40.0,5.0,805.8795355862012,0.47366045142296365,transition
4.170755642787046,40.0,10.0,805.8973656402393,0.47366045142296365,transition
4.170755642787046,40.0,15.0,806.7006419461006,0.47366045142296365,transition
4.170755642787046,40.0,20.0,807.2136872333577,0.47366045142296365,transition
4.170755642787046,40.0,25.0,808.888014652682,0.47366045142296365,transition
4.170755642787046,40.0,30.0,810.7258817492997,0.47366045142296365,transition
4.170755642787046,40.0,35.0,812.8335525469163,0.47366045142296365,transition
4.170755642787046,40.0,40.0,814.7836045749973,0.47366045142296365,transition
4.170755642787046,40.0,45.0,816.3924759794154,0.47366045142296365,transition
4.170755642787046,40.0,50.0,817.2950789476356,0.47366045142296365,transition
4.170755642787046,40.0,55.0,816.6535346921892,0.47366045142296365,transition
4.170755642787046,40.0,60.0,815.1130046311549,0.47366045142296365,transition
4.170755642787046,40.0,65.0,812.8276793677536,0.47366045142296365,transition
4.170755642787046,40.0,70.0,810.799297930287,0.47366045142296365,transition
4.170755642787046,40.0,75.0,808.6300614408619,0.47366045142296365,transition
4.170755642787046,40.0,80.0,807.4266083812638,0.47366045142296365,transition
4.170755642787046,40.0,85.0,806.5528482883881,0.47366045142296365,transition
4.170755642787046,40.0,90.0,805.9598357313583,0.47366045142296365,transition
4.170755642787046,40.0,95.0,805.5961394712454,0.47366045142296365,transition
4.170755642787046,40.0,100.0,795.556164133038,0.47366045142296365,transition
4.170755642787046,45.0,0.0,796.3355233736736,0.47366045142296365,transition
4.170755642787046,45.0,5.0,806.5228751431246,0.47366045142296365,transition
4.170755642787046,45.0,10.0,806.9963835353291,0.47366045142296365,transition
4.170755642787046,45.0,15.0,807.6641082240251,0.47366045142296365,transition
4.170755642787046,45.0,20.0,808.6151109661574,0.47366045142296365,transition
4.170755642787046,45.0,25.0,809.9006547197095,0.47366045142296365,transition
4.170755642787046,45.0,30.0,812.3933765516775,0.47366045142296365,transition
4.170755642787046,45.0,35.0,814.7584213590372,0.47366045142296365,transition
4.170755642787046,45.0,40.0,817.3547985755839,0.47366045142296365,transition
4.170755642787046,45.0,45.0,819.1535899524016,0.47366045142296365,transition
4.170755642787046,45.0,50.0,819.7630407887438,0.47366045142296365,transition
4.170755642787046,45.0,55.0,819.1811507110355,0.47366045142296365,transition
4.170755642787046,45.0,60.0,817.3397417218285,0.47366045142296365,transition
4.170755642787046,45.0,65.0,814.7144958548341,0.47366045142296365,transition
4.170755642787046,45.0,70.0,812.1740176676178,0.47366045142296365,transition
4.170755642787046,45.0,75.0,810.0178716543281,0.47366045142296365,transition
4.170755642787046,45.0,80.0,808.3124700585104,0.47366045142296365,transition
4.170755642787046,45.0,85.0,807.0892248771072,0.47366045142296365,transition
4.170755642787046,45.0,90.0,806.8308000698958,0.47366045142296365,transition
4.170755642787046,45.0,95.0,806.4645561406359,0.47366045142296365,transition
4.170755642787046,45.0,100.0,796.2064020337122,0.47366045142296365,transition
4.170755642787046,50.0,0.0,796.9122362703786,0.47366045142296365,transition
4.170755642787046,50.0,5.0,807.383983554185,0.47366045142296365,transition
4.170755642787046,50.0,10.0,807.6199220516098,0.47366045142296365,transition
4.170755642787046,50.0,15.0,808.424071547468,0.47366045142296365,transition
4.170755642787046,50.0,20.0,809.3572885665419,0.47366045142296365,transition
4.170755642787046,50.0,25.0,811.2405307343012,0.47366045142296365,transition
4.170755642787046,50.0,30.0,813.4157411788902,0.47366045142296365,transition
4.170755642787046,50.0,35.0,815.9070419918246,0.47366045142296365,transition
4.170755642787046,50.0,40.0,818.6158436784096,0.47366045142296365,transition
4.170755642787046,50.0,45.0,820.6318252161449,0.47366045142296365,transition
4.170755642787046,50.0,50.0,821.0768792297283,0.47366045142296365,transition
4.170755642787046,50.0,55.0,820.3216201542197,0.47366045142296365,transition
4.170755642787046,50.0,60.0,818.7829664498436,0.47366045142296365,transition
4.170755642787046,50.0,65.0,815.8171271128559,0.47366045142296365,transition
4.170755642787046,50.0,70.0,813.2365744446387,0.47366045142296365,transition
4.170755642787046,50.0,75.0,811.257963457999,0.47366045142296365,transition
4.170755642787046,50.0,80.0,809.2203339387443,0.47366045142296365,transition
4.170755642787046,50.0,85.0,808.4738196623442,0.47366045142296365,transition
4.170755642787046,50.0,90.0,807.3488914290949,0.47366045142296365,transition
4.170755642787046,50.0,95.0,807.19534310261,0.47366045142296365,transition
4.170755642787046,50.0,100.0,797.01066248668,0.47366045142296365,transition
4.170755642787046,55.0,0.0,797.7923686472745,0.47366045142296365,transition
4.170755642787046,55.0,5.0,808.237397142879,0.47366045142296365,transition
4.170755642787046,55.0,10.0,808.4937442154478,0.47366045142296365,transition
4.170755642787046,55.0,15.0,808.6956547671299,0.47366045142296365,transition
4.170755642787046,55.0,20.0,809.8891893801476,0.47366045142296365,transition
4.170755642787046,55.0,25.0,811.7126202665763,0.47366045142296365,transition
4.170755642787046,55.0,30.0,813.8807186460685,0.47366045142296365,transition
4.170755642787046,55.0,35.0,816.134807630569,0.47366045142296365,transition
4.170755642787046,55.0,40.0,818.8024101957687,0.47366045142296365,transition
4.170755642787046,55.0,45.0,820.541550487155,0.47366045142296365,transition
4.170755642787046,55.0,50.0,821.2053078997421,0.47366045142296365,transition
4.170755642787046,55.0,55.0,820.3625115056452,0.47366045142296365,transition
4.170755642787046,55.0,60.0,818.8108313336528,0.47366045142296365,transition
4.170755642787046,55.0,65.0,816.4548977371757,0.47366045142296365,transition
4.170755642787046,55.0,70.0,814.0600214218173,0.47366045142296365,transition
4.170755642787046,55.0,75.0,811.3729981244928,0.47366045142296365,transition
4.170755642787046,55.0,80.0,809.9120359013216,0.47366045142296365,transition
4.170755642787046,55.0,85.0,808.7890667569804,0.47366045142296365,transition
4.170755642787046,55.0,90.0,808.3292443625849,0.47366045142296365,transition
4.170755642787046,55.0,95.0,807.9204514423002,0.47366045142296365,transition
4.170755642787046,55.0,100.0,797.637630072704,0.47366045142296365,transition
4.170755642787046,60.0,0.0,798.6765500170598,0.47366045142296365,transition
4.170755642787046,60.0,5.0,808.7829593176923,0.47366045142296365,transition
4.170755642787046,60.0,10.0,808.8740389034502,0.47366045142296365,transition
4.170755642787046,60.0,15.0,809.6107298685373,0.47366045142296365,transition
4.170755642787046,60.0,20.0,810.5350920872231,0.47366045142296365,transition
4.170755642787046,60.0,25.0,812.071692384202,0.47366045142296365,transition
4.170755642787046,60.0,30.0,813.7717566320634,0.47366045142296365,transition
4.170755642787046,60.0,35.0,816.0899840066187,0.47366045142296365,transition
4.170755642787046,60.0,40.0,818.3080357663389,0.47366045142296365,transition
4.170755642787046,60.0,45.0,819.4165657365473,0.47366045142296365,transition
4.170755642787046,60.0,50.0,820.3435281045464,0.47366045142296365,transition
4.170755642787046,60.0,55.0,819.7133641185558,0.47366045142296365,transition
4.170755642787046,60.0,60.0,818.0493013384,0.47366045142296365,transition
4.170755642787046,60.0,65.0,815.8367116431413,0.47366045142296365,transition
4.170755642787046,60.0,70.0,813.5480984865034,0.47366045142296365,transition
4.170755642787046,60.0,75.0,812.0548909976299,0.47366045142296365,transition
4.170755642787046,60.0,80.0,810.5492911050068,0.47366045142296365,transition
4.170755642787046,60.0,85.0,809.7585852505686,0.47366045142296365,transition
4.170755642787046,60.0,90.0,809.2274186081031,0.47366045142296365,transition
4.170755642787046,60.0,95.0,808.6551777310585,0.47366045142296365,transition
4.170755642787046,60.0,100.0,798.5050763811194,0.47366045142296365,transition
4.170755642787046,65.0,0.0,799.4577536315221,0.47366045142296365,transition
4.170755642787046,65.0,5.0,809.7230066109473,0.47366045142296365,transition
4.170755642787046,65.0,10.0,809.5970463657875,0.47366045142296365,transition
4.170755642787046,65.0,15.0,810.2902814030621,0.47366045142296365,transition
4.170755642787046,65.0,20.0,811.0047283288134,0.47366045142296365,transition
4.170755642787046,65.0,25.0,811.7190990343582,0.47366045142296365,transition
4.170755642787046,65.0,30.0,813.3138627975085,0.47366045142296365,transition
4.170755642787046,65.0,35.0,815.13025034512,0.47366045142296365,transition
4.170755642787046,65.0,40.0,816.8140276934445,0.47366045142296365,transition
4.170755642787046,65.0,45.0,817.7991482221659,0.47366045142296365,transition
4.170755642787046,65.0,50.0,818.138231737899,0.47366045142296365,transition
4.170755642787046,65.0,55.0,818.0175198117701,0.47366045142296365,transition
4.170755642787046,65.0,60.0,816.5893892198937,0.47366045142296365,transition
4.170755642787046,65.0,65.0,815.0058011456591,0.47366045142296365,transition
4.170755642787046,65.0,70.0,813.2983887539638,0.47366045142296365,transition
4.170755642787046,65.0,75.0,811.7699777079558,0.47366045142296365,transition
4.170755642787046,65.0,80.0,810.8480292404864,0.47366045142296365,transition
4.170755642787046,65.0,85.0,810.1555643093448,0.47366045142296365,transition
4.170755642787046,65.0,90.0,809.6143262286593,0.47366045142296365,transition
4.170755642787046,65.0,95.0,809.5322483452626,0.47366045142296365,transition
4.170755642787046,65.0,100.0,799.2531607266807,0.47366045142296365,transition
4.170755642787046,70.0,0.0,800.2352064322588,0.47366045142296365,transition
4.170755642787046,70.0,5.0,809.9079738380922,0.47366045142296365,transition
4.170755642787046,70.0,10.0,810.3451388943265,0.47366045142296365,transition
4.170755642787046,70.0,15.0,810.52570380319,0.47366045142296365,transition
4.170755642787046,70.0,20.0,810.9792429027339,0.47366045142296365,transition
4.170755642787046,70.0,25.0,811.8464818751818,0.47366045142296365,transition
4.170755642787046,70.0,30.0,812.8353141281515,0.47366045142296365,transition
4.170755642787046,70.0,35.0,814.2349913463063,0.47366045142296365,transition
4.170755642787046,70.0,40.0,815.3138725350041,0.47366045142296365,transition
4.170755642787046,70.0,45.0,816.0745826929074,0.47366045142296365,transition
4.170755642787046,70.0,50.0,816.23002074772,0.47366045142296365,transition
4.170755642787046,70.0,55.0,816.1837685054347,0.47366045142296365,transition
4.170755642787046,70.0,60.0,815.4056531810428,0.47366045142296365,transition
4.170755642787046,70.0,65.0,814.090736307533,0.47366045142296365,transition
4.170755642787046,70.0,70.0,812.896431790718,0.47366045142296365,transition
4.170755642787046,70.0,75.0,811.9439397865959,0.47366045142296365,transition
4.170755642787046,70.0,80.0,810.9795522051209,0.47366045142296365,transition
4.170755642787046,70.0,85.0,810.1801350528734,0.47366045142296365,transition
4.170755642787046,70.0,90.0,810.0371031026485,0.47366045142296365,transition
4.170755642787046,70.0,95.0,810.239167815366,0.47366045142296365,transition
4.170755642787046,70.0,100.0,800.0735603893067,0.47366045142296365,transition
4.170755642787046,75.0,0.0,800.9763465228008,0.47366045142296365,transition
4.170755642787046,75.0,5.0,810.7227269435396,0.47366045142296365,transition
4.170755642787046,75.0,10.0,810.8350861244586,0.47366045142296365,transition
4.170755642787046,75.0,15.0,811.3414490519502,0.47366045142296365,transition
4.170755642787046,75.0,20.0,811.2103108616795,0.47366045142296365,transition
4.170755642787046,75.0,25.0,811.7713524358525,0.47366045142296365,transition
4.170755642787046,75.0,30.0,812.6455435340648,0.47366045142296365,transition
4.170755642787046,75.0,35.0,813.3103839225756,0.47366045142296365,transition
4.170755642787046,75.0,40.0,813.9589000276294,0.47366045142296365,transition
4.170755642787046,75.0,45.0,814.7313051063306,0.47366045142296365,transition
4.170755642787046,75.0,50.0,814.8252008759011,0.47366045142296365,transition
4.170755642787046,75.0,55.0,814.6590341193802,0.47366045142296365,transition
4.170755642787046,75.0,60.0,814.175992396006,0.47366045142296365,transition
4.170755642787046,75.0,65.0,813.1928656106472,0.47366045142296365,transition
4.170755642787046,75.0,70.0,812.48927804577,0.47366045142296365,transition
4.170755642787046,75.0,75.0,811.7849843794111,0.47366045142296365,transition
4.170755642787046,75.0,80.0,811.0916695745353,0.47366045142296365,transition
4.170755642787046,75.0,85.0,811.1925771121252,0.47366045142296365,transition
4.170755642787046,75.0,90.0,811.1882549752899,0.47366045142296365,transition
4.170755642787046,75.0,95.0,810.7549536173019,0.47366045142296365,transition
4.170755642787046,75.0,100.0,800.5659298782932,0.47366045142296365,transition
4.170755642787046,80.0,0.0,801.6989964577843,0.47366045142296365,transition
4.170755642787046,80.0,5.0,811.2453843333044,0.47366045142296365,transition
4.170755642787046,80.0,10.0,811.3945960351052,0.47366045142296365,transition
4.170755642787046,80.0,15.0,811.7150145755486,0.47366045142296365,transition
4.170755642787046,80.0,20.0,811.782761690646,0.47366045142296365,transition
4.170755642787046,80.0,25.0,811.9449092115563,0.47366045142296365,transition
4.170755642787046,80.0,30.0,812.2793138469802,0.47366045142296365,transition
4.170755642787046,80.0,35.0,812.9016154668706,0.47366045142296365,transition
4.170755642787046,80.0,40.0,813.2291459740264,0.47366045142296365,transition
4.170755642787046,80.0,45.0,813.5982135753592,0.47366045142296365,transition
4.170755642787046,80.0,50.0,813.6619695438392,0.47366045142296365,transition
4.170755642787046,80.0,55.0,813.6665426411764,0.47366045142296365,transition
4.170755642787046,80.0,60.0,813.3497344117152,0.47366045142296365,transition
4.170755642787046,80.0,65.0,812.7692892596747,0.47366045142296365,transition
4.170755642787046,80.0,70.0,812.4453742092267,0.47366045142296365,transition
4.170755642787046,80.0,75.0,812.0067615256567,0.47366045142296365,transition
4.170755642787046,80.0,80.0,812.1920588696478,0.47366045142296365,transition
4.170755642787046,80.0,85.0,811.4992655554693,0.47366045142296365,transition
4.170755642787046,80.0,90.0,811.5633080481219,0.47366045142296365,transition
4.170755642787046,80.0,95.0,811.2329447996642,0.47366045142296365,transition
4.170755642787046,80.0,100.0,801.4944758227358,0.47366045142296365,transition
4.170755642787046,85.0,0.0,802.0880509411851,0.47366045142296365,transition
4.170755642787046,85.0,5.0,812.1880017713634,0.47366045142296365,transition
4.170755642787046,85.0,10.0,812.2701565112993,0.47366045142296365,transition
4.170755642787046,85.0,15.0,812.1994300819484,0.47366045142296365,transition
4.170755642787046,85.0,20.0,812.6132846812693,0.47366045142296365,transition
4.170755642787046,85.0,25.0,812.3376940642684,0.47366045142296365,transition
4.170755642787046,85.0,30.0,812.7301177643773,0.47366045142296365,transition
4.170755642787046,85.0,35.0,813.1836967941871,0.47366045142296365,transition
4.170755642787046,85.0,40.0,813.0406350593572,0.47366045142296365,transition
4.170755642787046,85.0,45.0,813.1154898807328,0.47366045142296365,transition
4.170755642787046,85.0,50.0,813.5662421177781,0.47366045142296365,transition
4.170755642787046,85.0,55.0,813.3774764971588,0.47366045142296365,transition
4.170755642787046,85.0,60.0,813.3202299083656,0.47366045142296365,transition
4.170755642787046,85.0,65.0,812.6445574010935,0.47366045142296365,transition
4.170755642787046,85.0,70.0,812.9099811145261,0.47366045142296365,transition
4.170755642787046,85.0,75.0,812.644804160961,0.47366045142296365,transition
