time_min,x_position_mm,y_position_mm,location,temperature_C,phase,heating_rate_C_per_min
156.24624624624624,10,10,corner_1,803.2616438310689,operation,0.0
156.6766766766767,10,10,corner_1,803.1986749926841,operation,0.0
157.1071071071071,10,10,corner_1,803.4031060093006,operation,0.0
157.53753753753753,10,10,corner_1,804.0942795033494,operation,0.0
157.96796796796798,10,10,corner_1,805.0556819903472,operation,0.0
158.3983983983984,10,10,corner_1,804.3400206519085,operation,0.0
158.82882882882885,10,10,corner_1,805.3837744701771,operation,0.0
159.25925925925927,10,10,corner_1,806.2886917711913,operation,0.0
159.6896896896897,10,10,corner_1,806.6766017650774,operation,0.0
160.12012012012013,10,10,corner_1,806.4440404980637,operation,0.0
160.55055055055055,10,10,corner_1,807.1077192172362,operation,0.0
160.98098098098097,10,10,corner_1,806.4116703093083,operation,0.0
161.41141141141142,10,10,corner_1,806.8137699905058,operation,0.0
161.84184184184184,10,10,corner_1,806.8083404433427,operation,0.0
162.2722722722723,10,10,corner_1,807.0707132355843,operation,0.0
162.7027027027027,10,10,corner_1,806.6519431475405,operation,0.0
163.13313313313313,10,10,corner_1,806.8567350918489,operation,0.0
163.56356356356358,10,10,corner_1,806.7214380876243,operation,0.0
163.993993993994,10,10,corner_1,806.779571265948,operation,0.0
164.42442442442442,10,10,corner_1,806.22162716507,operation,0.0
164.85485485485486,10,10,corner_1,805.5905955012273,operation,0.0
165.28528528528528,10,10,corner_1,805.902641860192,operation,0.0
165.71571571571573,10,10,corner_1,806.2559192257854,operation,0.0
166.14614614614615,10,10,corner_1,805.2526301490944,operation,0.0
166.57657657657657,10,10,corner_1,805.9830122377574,operation,0.0
167.00700700700702,10,10,corner_1,804.8542666502772,operation,0.0
167.43743743743744,10,10,corner_1,804.0406225281387,operation,0.0
167.8678678678679,10,10,corner_1,803.4467584804905,operation,0.0
168.2982982982983,10,10,corner_1,803.8566261141134,operation,0.0
168.72872872872873,10,10,corner_1,802.5571405072833,operation,0.0
169.15915915915917,10,10,corner_1,802.2712070955108,operation,0.0
169.5895895895896,10,10,corner_1,802.904484179382,operation,0.0
170.02002002002,10,10,corner_1,802.3974945445327,operation,0.0
170.45045045045046,10,10,corner_1,802.2639531635427,operation,0.0
170.88088088088088,10,10,corner_1,800.5584863797261,operation,0.0
171.31131131131133,10,10,corner_1,800.4546655162676,operation,0.0
171.74174174174175,10,10,corner_1,800.4656300661248,operation,0.0
172.17217217217217,10,10,corner_1,799.9600994522518,operation,0.0
172.60260260260262,10,10,corner_1,799.2012696214482,operation,0.0
173.03303303303304,10,10,corner_1,798.6376582698407,operation,0.0
173.46346346346346,10,10,corner_1,798.9122662385806,operation,0.0
173.8938938938939,10,10,corner_1,798.3276061846832,operation,0.0
174.32432432432432,10,10,corner_1,797.7517314375391,operation,0.0
174.75475475475477,10,10,corner_1,798.2150788048276,operation,0.0
175.1851851851852,10,10,corner_1,798.3042085581948,operation,0.0
175.6156156156156,10,10,corner_1,797.9169416764988,operation,0.0
176.04604604604606,10,10,corner_1,796.3631485869229,operation,0.0
176.47647647647648,10,10,corner_1,797.2417583337195,operation,0.0
176.90690690690693,10,10,corner_1,797.6347894451193,operation,0.0
177.33733733733735,10,10,corner_1,796.8120088225712,operation,0.0
177.76776776776777,10,10,corner_1,797.1843186691942,operation,0.0
178.1981981981982,10,10,corner_1,796.6033704016128,operation,0.0
178.62862862862863,10,10,corner_1,796.9074174216834,operation,0.0
179.05905905905905,10,10,corner_1,797.9708607485574,operation,0.0
179.4894894894895,10,10,corner_1,797.2784637650251,operation,0.0
179.91991991991992,10,10,corner_1,796.6338326282541,operation,0.0
180.35035035035037,10,10,corner_1,798.8106823170209,operation,0.0
180.7807807807808,10,10,corner_1,798.3203843995763,operation,0.0
181.2112112112112,10,10,corner_1,798.3041821231801,operation,0.0
181.64164164164166,10,10,corner_1,798.7272512589068,operation,0.0
182.07207207207207,10,10,corner_1,798.5886974413985,operation,0.0
182.5025025025025,10,10,corner_1,800.6253514219763,operation,0.0
182.93293293293294,10,10,corner_1,799.7104404613708,operation,0.0
183.36336336336336,10,10,corner_1,800.5099084225841,operation,0.0
183.7937937937938,10,10,corner_1,799.943299793943,operation,0.0
184.22422422422423,10,10,corner_1,801.294543291858,operation,0.0
184.65465465465465,10,10,corner_1,802.1326389621249,operation,0.0
185.0850850850851,10,10,corner_1,802.1741851268645,operation,0.0
185.51551551551552,10,10,corner_1,803.1175455858499,operation,0.0
185.94594594594597,10,10,corner_1,802.8830010283909,operation,0.0
186.37637637637638,10,10,corner_1,803.6112311270464,operation,0.0
186.8068068068068,10,10,corner_1,803.4037270457545,operation,0.0
187.23723723723725,10,10,corner_1,804.1812879284926,operation,0.0
187.66766766766767,10,10,corner_1,804.9764288054998,operation,0.0
188.0980980980981,10,10,corner_1,805.2815622039262,operation,0.0
188.52852852852854,10,10,corner_1,804.745122690846,operation,0.0
188.95895895895896,10,10,corner_1,805.2054373692134,operation,0.0
189.3893893893894,10,10,corner_1,805.5985609401067,operation,0.0
189.81981981981983,10,10,corner_1,806.0361385556988,operation,0.0
190.25025025025025,10,10,corner_1,806.2360644359322,operation,0.0
190.6806806806807,10,10,corner_1,806.5492246909481,operation,0.0
191.11111111111111,10,10,corner_1,806.664711009131,operation,0.0
191.54154154154153,10,10,corner_1,806.6293966363565,operation,0.0
191.97197197197198,10,10,corner_1,807.3657821240453,operation,0.0
192.4024024024024,10,10,corner_1,807.104005781558,operation,0.0
192.83283283283285,10,10,corner_1,807.3970423037015,operation,0.0
193.26326326326327,10,10,corner_1,807.3899327618676,operation,0.0
193.6936936936937,10,10,corner_1,807.3712924278282,operation,0.0
194.12412412412414,10,10,corner_1,806.5344218418066,operation,0.0
194.55455455455456,10,10,corner_1,806.8351621722321,operation,0.0
194.984984984985,10,10,corner_1,806.212196829291,operation,0.0
195.41541541541542,10,10,corner_1,805.8768938736292,operation,0.0
195.84584584584584,10,10,corner_1,805.7293406355351,operation,0.0
196.2762762762763,10,10,corner_1,805.7845633162656,operation,0.0
196.7067067067067,10,10,corner_1,804.8655453719688,operation,0.0
197.13713713713713,10,10,corner_1,804.9603507124132,operation,0.0
197.56756756756758,10,10,corner_1,803.8484184044568,operation,0.0
197.997997997998,10,10,corner_1,804.1716823342385,operation,0.0
198.42842842842845,10,10,corner_1,804.2367681729951,operation,0.0
198.85885885885887,10,10,corner_1,803.7936695153553,operation,0.0
199.2892892892893,10,10,corner_1,802.6991615684583,operation,0.0
199.71971971971973,10,10,corner_1,801.0956749663412,operation,0.0
200.15015015015015,10,10,corner_1,801.964509200227,operation,0.0
200.58058058058057,10,10,corner_1,800.457430354504,operation,0.0
201.01101101101102,10,10,corner_1,800.4382457701641,operation,0.0
201.44144144144144,10,10,corner_1,799.7519084218333,operation,0.0
201.8718718718719,10,10,corner_1,799.6665033356726,operation,0.0
202.3023023023023,10,10,corner_1,799.0977986866892,operation,0.0
202.73273273273273,10,10,corner_1,799.881849016886,operation,0.0
203.16316316316318,10,10,corner_1,798.3130439583749,operation,0.0
203.5935935935936,10,10,corner_1,798.8434787509334,operation,0.0
204.02402402402404,10,10,corner_1,797.4940118491172,operation,0.0
204.45445445445446,10,10,corner_1,798.1731652995396,operation,0.0
204.88488488488488,10,10,corner_1,797.4078364042051,operation,0.0
205.31531531531533,10,10,corner_1,797.9615472284743,operation,0.0
205.74574574574575,10,10,corner_1,797.7666347820469,operation,0.0
206.17617617617617,10,10,corner_1,796.3996842533953,operation,0.0
206.60660660660662,10,10,corner_1,796.8263940585327,operation,0.0
207.03703703703704,10,10,corner_1,796.5804703226144,operation,0.0
207.4674674674675,10,10,corner_1,796.7354404580889,operation,0.0
207.8978978978979,10,10,corner_1,797.6921399120839,operation,0.0
208.32832832832833,10,10,corner_1,797.5955896561719,operation,0.0
208.75875875875877,10,10,corner_1,796.7899798975305,operation,0.0
209.1891891891892,10,10,corner_1,797.8137234107064,operation,0.0
209.6196196196196,10,10,corner_1,796.3726500705553,operation,0.0
210.05005005005006,10,10,corner_1,797.5730311775354,operation,0.0
210.48048048048048,10,10,corner_1,797.5725361137271,operation,0.0
210.91091091091093,10,10,corner_1,798.6930178544969,operation,0.0
211.34134134134135,10,10,corner_1,798.6819219133436,operation,0.0
211.77177177177177,10,10,corner_1,798.754843386141,operation,0.0
212.20220220220222,10,10,corner_1,799.4144548734557,operation,0.0
212.63263263263264,10,10,corner_1,799.0477637434511,operation,0.0
213.06306306306308,10,10,corner_1,799.3022394183743,operation,0.0
213.4934934934935,10,10,corner_1,800.2687286991785,operation,0.0
213.92392392392392,10,10,corner_1,800.4720917972566,operation,0.0
214.35435435435437,10,10,corner_1,801.0373451265102,operation,0.0
214.7847847847848,10,10,corner_1,802.659241894226,operation,0.0
215.2152152152152,10,10,corner_1,802.3153363722964,operation,0.0
215.64564564564566,10,10,corner_1,802.0196071752158,operation,0.0
216.07607607607608,10,10,corner_1,802.5693730597286,operation,0.0
216.50650650650653,10,10,corner_1,803.2172273615138,operation,0.0
216.93693693693695,10,10,corner_1,803.487020636252,operation,0.0
217.36736736736736,10,10,corner_1,804.6878459457547,operation,0.0
217.7977977977978,10,10,corner_1,805.1791706585127,operation,0.0
218.22822822822823,10,10,corner_1,804.166025728116,operation,0.0
218.65865865865865,10,10,corner_1,806.0514005810248,operation,0.0
219.0890890890891,10,10,corner_1,805.5744496629611,operation,0.0
219.51951951951952,10,10,corner_1,805.421853685212,operation,0.0
219.94994994994997,10,10,corner_1,805.8553525190996,operation,0.0
220.3803803803804,10,10,corner_1,805.6111898838459,operation,0.0
220.8108108108108,10,10,corner_1,807.4578277922567,operation,0.0
221.24124124124126,10,10,corner_1,806.072793465101,operation,0.0
221.67167167167167,10,10,corner_1,806.909458786647,operation,0.0
222.10210210210212,10,10,corner_1,807.3692484670304,operation,0.0
222.53253253253254,10,10,corner_1,806.3344169153814,operation,0.0
222.96296296296296,10,10,corner_1,807.1877871858815,operation,0.0
223.3933933933934,10,10,corner_1,807.3887538938625,operation,0.0
223.82382382382383,10,10,corner_1,806.7647797641205,operation,0.0
224.25425425425425,10,10,corner_1,806.3420455801056,operation,0.0
224.6846846846847,10,10,corner_1,806.7032637942643,operation,0.0
225.11511511511512,10,10,corner_1,806.2129519882737,operation,0.0
225.54554554554556,10,10,corner_1,806.0059724820414,operation,0.0
225.97597597597598,10,10,corner_1,806.4698804276898,operation,0.0
226.4064064064064,10,10,corner_1,805.241439269162,operation,0.0
226.83683683683685,10,10,corner_1,803.8988257519163,operation,0.0
227.26726726726727,10,10,corner_1,804.3217416802536,operation,0.0
227.6976976976977,10,10,corner_1,804.0088551984895,operation,0.0
228.12812812812814,10,10,corner_1,803.4281552551463,operation,0.0
228.55855855855856,10,10,corner_1,803.493183535701,operation,0.0
228.988988988989,10,10,corner_1,802.5554335455929,operation,0.0
229.41941941941943,10,10,corner_1,801.6547641167457,operation,0.0
229.84984984984985,10,10,corner_1,801.0775179408361,operation,0.0
230.2802802802803,10,10,corner_1,801.0920314442284,operation,0.0
230.7107107107107,10,10,corner_1,800.3732406307327,operation,0.0
231.14114114114116,10,10,corner_1,800.7094902205606,operation,0.0
231.57157157157158,10,10,corner_1,800.0720983328683,operation,0.0
232.002002002002,10,10,corner_1,800.3987062593957,operation,0.0
232.43243243243245,10,10,corner_1,799.0435567766262,operation,0.0
232.86286286286287,10,10,corner_1,799.382105700299,operation,0.0
233.2932932932933,10,10,corner_1,798.7509260703683,operation,0.0
233.72372372372374,10,10,corner_1,798.8560374350117,operation,0.0
234.15415415415416,10,10,corner_1,797.7382530414388,operation,0.0
234.5845845845846,10,10,corner_1,797.580142553982,operation,0.0
235.01501501501502,10,10,corner_1,798.3879989984455,operation,0.0
235.44544544544544,10,10,corner_1,797.6451768090977,operation,0.0
235.8758758758759,10,10,corner_1,797.5283862224361,operation,0.0
236.3063063063063,10,10,corner_1,797.3402209229818,operation,0.0
236.73673673673673,10,10,corner_1,796.8988681006169,operation,0.0
237.16716716716718,10,10,corner_1,797.1221245444517,operation,0.0
237.5975975975976,10,10,corner_1,796.8259002994897,operation,0.0
238.02802802802805,10,10,corner_1,797.3004747788198,operation,0.0
238.45845845845847,10,10,corner_1,797.0602676025578,operation,0.0
238.88888888888889,10,10,corner_1,797.5741934947714,operation,0.0
239.31931931931933,10,10,corner_1,797.7175709993282,operation,0.0
239.74974974974975,10,10,corner_1,797.3445350474598,operation,0.0
240.1801801801802,10,10,corner_1,797.4150400240276,operation,0.0
240.61061061061062,10,10,corner_1,798.5514514782923,operation,0.0
241.04104104104104,10,10,corner_1,797.9702237073227,operation,0.0
241.4714714714715,10,10,corner_1,799.1955418487541,operation,0.0
241.9019019019019,10,10,corner_1,798.8462242221145,operation,0.0
242.33233233233233,10,10,corner_1,798.6587918417653,operation,0.0
242.76276276276278,10,10,corner_1,800.1468242048322,operation,0.0
243.1931931931932,10,10,corner_1,799.4665579455541,operation,0.0
243.62362362362364,10,10,corner_1,800.1545353647296,operation,0.0
244.05405405405406,10,10,corner_1,801.2594445834293,operation,0.0
244.48448448448448,10,10,corner_1,802.403497445458,operation,0.0
244.91491491491493,10,10,corner_1,801.4998638334448,operation,0.0
245.34534534534535,10,10,corner_1,802.1447146128286,operation,0.0
245.77577577577577,10,10,corner_1,802.9962088390556,operation,0.0
246.20620620620622,10,10,corner_1,802.8425592219413,operation,0.0
246.63663663663664,10,10,corner_1,802.7830666406122,operation,0.0
247.0670670670671,10,10,corner_1,804.5470641221384,operation,0.0
247.4974974974975,10,10,corner_1,804.7265736959592,operation,0.0
247.92792792792793,10,10,corner_1,804.6876330324898,operation,0.0
248.35835835835837,10,10,corner_1,805.4973450430715,operation,0.0
248.7887887887888,10,10,corner_1,804.9476449986221,operation,0.0
249.21921921921924,10,10,corner_1,805.6161901777232,operation,0.0
249.64964964964966,10,10,corner_1,805.6843470239265,operation,0.0
250.08008008008008,10,10,corner_1,806.1187127809135,operation,0.0
250.51051051051053,10,10,corner_1,806.3736243007445,operation,0.0
250.94094094094095,10,10,corner_1,806.7848113526326,operation,0.0
251.37137137137137,10,10,corner_1,806.1733011463729,operation,0.0
251.80180180180182,10,10,corner_1,806.7358826724272,operation,0.0
252.23223223223223,10,10,corner_1,807.333941770912,operation,0.0
252.66266266266268,10,10,corner_1,807.1998434683909,operation,0.0
253.0930930930931,10,10,corner_1,808.3185864703979,operation,0.0
253.52352352352352,10,10,corner_1,806.4594230649079,operation,0.0
253.95395395395397,10,10,corner_1,807.2612773752271,operation,0.0
254.3843843843844,10,10,corner_1,806.6548641195934,operation,0.0
254.8148148148148,10,10,corner_1,805.7530010478191,operation,0.0
255.24524524524526,10,10,corner_1,806.2356709581286,operation,0.0
255.67567567567568,10,10,corner_1,806.3653060068659,operation,0.0
256.1061061061061,10,10,corner_1,806.2149945650918,operation,0.0
256.5365365365365,10,10,corner_1,805.2389610405997,operation,0.0
256.966966966967,10,10,corner_1,805.0857743613061,operation,0.0
257.3973973973974,10,10,corner_1,804.3991106322653,operation,0.0
257.82782782782783,10,10,corner_1,803.5409338887558,operation,0.0
258.25825825825825,10,10,corner_1,803.6452310801803,operation,0.0
258.68868868868867,10,10,corner_1,803.4890083063282,operation,0.0
259.11911911911915,10,10,corner_1,802.4796240340452,operation,0.0
259.54954954954957,10,10,corner_1,801.9356769982857,operation,0.0
259.97997997998,10,10,corner_1,802.1885256216943,operation,0.0
260.4104104104104,10,10,corner_1,801.631927066581,operation,0.0
260.8408408408408,10,10,corner_1,801.4649690336696,operation,0.0
261.2712712712713,10,10,corner_1,799.2998589976579,operation,0.0
261.7017017017017,10,10,corner_1,800.3039498563115,operation,0.0
262.13213213213214,10,10,corner_1,800.1094193377512,operation,0.0
262.56256256256256,10,10,corner_1,798.594119266573,operation,0.0
262.992992992993,10,10,corner_1,798.7467432235737,operation,0.0
263.42342342342346,10,10,corner_1,798.8674289321003,operation,0.0
263.8538538538539,10,10,corner_1,798.2749197947169,operation,0.0
264.2842842842843,10,10,corner_1,799.7921501320542,operation,0.0
264.7147147147147,10,10,corner_1,797.4551982494194,operation,0.0
265.14514514514514,10,10,corner_1,797.9148317499977,operation,0.0
265.57557557557556,10,10,corner_1,797.0987648715278,operation,0.0
266.00600600600603,10,10,corner_1,797.027290242704,operation,0.0
266.43643643643645,10,10,corner_1,797.4506442884959,operation,0.0
266.86686686686687,10,10,corner_1,796.5021151897623,operation,0.0
267.2972972972973,10,10,corner_1,796.4263698103856,operation,0.0
267.7277277277277,10,10,corner_1,796.7682935397136,operation,0.0
268.1581581581582,10,10,corner_1,796.2518950982778,operation,0.0
268.5885885885886,10,10,corner_1,797.5244117870933,operation,0.0
269.019019019019,10,10,corner_1,797.7088138746564,operation,0.0
269.44944944944945,10,10,corner_1,797.9151100180396,operation,0.0
269.87987987987987,10,10,corner_1,797.8111870193397,operation,0.0
270.31031031031034,10,10,corner_1,797.4839729516968,operation,0.0
270.74074074074076,10,10,corner_1,797.6678183905333,operation,0.0
271.1711711711712,10,10,corner_1,797.5597563722903,operation,0.0
271.6016016016016,10,10,corner_1,798.555612938545,operation,0.0
272.032032032032,10,10,corner_1,798.9593098832185,operation,0.0
272.4624624624625,10,10,corner_1,799.4958547947248,operation,0.0
272.8928928928929,10,10,corner_1,799.7728946938065,operation,0.0
273.32332332332334,10,10,corner_1,799.6349468632897,operation,0.0
273.75375375375376,10,10,corner_1,800.7212986630457,operation,0.0
274.1841841841842,10,10,corner_1,801.1195313007835,operation,0.0
274.6146146146146,10,10,corner_1,801.9500708244667,operation,0.0
275.0450450450451,10,10,corner_1,811.6494931231531,shutdown,-5.0
275.4754754754755,10,10,corner_1,808.5841086753238,shutdown,-5.0
275.9059059059059,10,10,corner_1,806.1570827362498,shutdown,-5.0
276.33633633633633,10,10,corner_1,804.6022160599161,shutdown,-5.0
276.76676676676675,10,10,corner_1,802.231875435599,shutdown,-5.0
277.1971971971972,10,10,corner_1,799.7959725864755,shutdown,-5.0
277.62762762762765,10,10,corner_1,796.7478226264508,shutdown,-5.0
278.05805805805807,10,10,corner_1,794.6024948263495,shutdown,-5.0
278.4884884884885,10,10,corner_1,792.0645675014189,shutdown,-5.0
278.9189189189189,10,10,corner_1,790.4133396512217,shutdown,-5.0
279.3493493493494,10,10,corner_1,788.3300184808811,shutdown,-5.0
279.7797797797798,10,10,corner_1,785.1090660635048,shutdown,-5.0
280.2102102102102,10,10,corner_1,782.9462245149795,shutdown,-5.0
280.64064064064064,10,10,corner_1,781.3259993278252,shutdown,-5.0
281.07107107107106,10,10,corner_1,779.2516937665375,shutdown,-5.0
281.50150150150154,10,10,corner_1,776.6557364202152,shutdown,-5.0
281.93193193193196,10,10,corner_1,773.482096862609,shutdown,-5.0
282.3623623623624,10,10,corner_1,772.537658641597,shutdown,-5.0
282.7927927927928,10,10,corner_1,770.3288018111017,shutdown,-5.0
283.2232232232232,10,10,corner_1,767.1688699305322,shutdown,-5.0
283.65365365365363,10,10,corner_1,766.1453617354099,shutdown,-5.0
284.0840840840841,10,10,corner_1,763.7163594367511,shutdown,-5.0
284.51451451451453,10,10,corner_1,761.9883875029155,shutdown,-5.0
284.94494494494495,10,10,corner_1,758.5301101382942,shutdown,-5.0
285.37537537537537,10,10,corner_1,756.3690782550979,shutdown,-5.0
285.8058058058058,10,10,corner_1,754.6024866509192,shutdown,-5.0
286.23623623623627,10,10,corner_1,753.0139401556644,shutdown,-5.0
286.6666666666667,10,10,corner_1,749.9885333611236,shutdown,-5.0
287.0970970970971,10,10,corner_1,747.3309213748361,shutdown,-5.0
287.5275275275275,10,10,corner_1,744.9839832502176,shutdown,-5.0
287.95795795795794,10,10,corner_1,742.1108894997577,shutdown,-5.0
288.3883883883884,10,10,corner_1,740.2817435691599,shutdown,-5.0
288.81881881881884,10,10,corner_1,738.3824852942711,shutdown,-5.0
289.24924924924926,10,10,corner_1,735.6958171016616,shutdown,-5.0
289.6796796796797,10,10,corner_1,733.6397296640183,shutdown,-5.0
290.1101101101101,10,10,corner_1,732.2423883739579,shutdown,-5.0
290.5405405405406,10,10,corner_1,729.8072876518321,shutdown,-5.0
290.970970970971,10,10,corner_1,727.2244044034946,shutdown,-5.0
291.4014014014014,10,10,corner_1,725.727328465565,shutdown,-5.0
291.83183183183183,10,10,corner_1,722.4679850497776,shutdown,-5.0
292.26226226226225,10,10,corner_1,720.6013142059803,shutdown,-5.0
292.6926926926927,10,10,corner_1,718.671691342369,shutdown,-5.0
293.12312312312315,10,10,corner_1,715.7948286978003,shutdown,-5.0
293.55355355355357,10,10,corner_1,713.3802751950517,shutdown,-5.0
293.983983983984,10,10,corner_1,711.2084680052801,shutdown,-5.0
294.4144144144144,10,10,corner_1,709.8498308029295,shutdown,-5.0
294.84484484484483,10,10,corner_1,706.7894913842199,shutdown,-5.0
295.2752752752753,10,10,corner_1,705.091458692621,shutdown,-5.0
295.7057057057057,10,10,corner_1,702.9201722874524,shutdown,-5.0
296.13613613613614,10,10,corner_1,700.7607798068566,shutdown,-5.0
296.56656656656656,10,10,corner_1,697.9812140668047,shutdown,-5.0
296.996996996997,10,10,corner_1,695.869605713538,shutdown,-5.0
297.42742742742746,10,10,corner_1,694.2356359724987,shutdown,-5.0
297.8578578578579,10,10,corner_1,692.4025722959415,shutdown,-5.0
298.2882882882883,10,10,corner_1,690.4253478699655,shutdown,-5.0
298.7187187187187,10,10,corner_1,687.3520650666517,shutdown,-5.0
299.14914914914914,10,10,corner_1,684.9172489950774,shutdown,-5.0
299.5795795795796,10,10,corner_1,683.5708303073645,shutdown,-5.0
300.01001001001003,10,10,corner_1,680.4260088045651,shutdown,-5.0
300.44044044044045,10,10,corner_1,678.2372266218586,shutdown,-5.0
300.8708708708709,10,10,corner_1,676.3275827665241,shutdown,-5.0
301.3013013013013,10,10,corner_1,672.9621348775877,shutdown,-5.0
301.7317317317317,10,10,corner_1,671.7347481840026,shutdown,-5.0
302.1621621621622,10,10,corner_1,668.7248193950697,shutdown,-5.0
302.5925925925926,10,10,corner_1,667.23644074581,shutdown,-5.0
303.02302302302303,10,10,corner_1,665.6242710006081,shutdown,-5.0
303.45345345345345,10,10,corner_1,662.9900672951483,shutdown,-5.0
303.88388388388387,10,10,corner_1,660.8376441078991,shutdown,-5.0
304.31431431431434,10,10,corner_1,658.2449470971602,shutdown,-5.0
304.74474474474476,10,10,corner_1,657.3242470864218,shutdown,-5.0
305.1751751751752,10,10,corner_1,654.1679845811462,shutdown,-5.0
305.6056056056056,10,10,corner_1,651.9983065343627,shutdown,-5.0
306.036036036036,10,10,corner_1,649.0859446230048,shutdown,-5.0
306.4664664664665,10,10,corner_1,647.7621979852321,shutdown,-5.0
306.8968968968969,10,10,corner_1,646.1256328607968,shutdown,-5.0
307.32732732732734,10,10,corner_1,642.9096285387442,shutdown,-5.0
307.75775775775776,10,10,corner_1,640.848777666599,shutdown,-5.0
308.1881881881882,10,10,corner_1,638.4529103679548,shutdown,-5.0
308.61861861861865,10,10,corner_1,635.6942061296336,shutdown,-5.0
309.0490490490491,10,10,corner_1,633.8246486113231,shutdown,-5.0
309.4794794794795,10,10,corner_1,633.0950482673613,shutdown,-5.0
309.9099099099099,10,10,corner_1,630.5182827420924,shutdown,-5.0
310.34034034034033,10,10,corner_1,627.676086084655,shutdown,-5.0
310.77077077077075,10,10,corner_1,624.9090946755927,shutdown,-5.0
311.20120120120123,10,10,corner_1,624.3266790076676,shutdown,-5.0
311.63163163163165,10,10,corner_1,621.1047636574743,shutdown,-5.0
312.06206206206207,10,10,corner_1,619.030183648411,shutdown,-5.0
312.4924924924925,10,10,corner_1,617.0260409962927,shutdown,-5.0
312.9229229229229,10,10,corner_1,615.3991236844562,shutdown,-5.0
313.3533533533534,10,10,corner_1,612.1967121908972,shutdown,-5.0
313.7837837837838,10,10,corner_1,611.2051289458477,shutdown,-5.0
314.2142142142142,10,10,corner_1,608.004267155953,shutdown,-5.0
314.64464464464464,10,10,corner_1,606.4672410379353,shutdown,-5.0
315.07507507507506,10,10,corner_1,603.9777350434675,shutdown,-5.0
315.50550550550554,10,10,corner_1,601.3781293522445,shutdown,-5.0
315.93593593593596,10,10,corner_1,599.4261258152716,shutdown,-5.0
316.3663663663664,10,10,corner_1,596.6423317486103,shutdown,-5.0
316.7967967967968,10,10,corner_1,594.1812103375528,shutdown,-5.0
317.2272272272272,10,10,corner_1,592.7633001272712,shutdown,-5.0
317.6576576576577,10,10,corner_1,589.4006877099159,shutdown,-5.0
318.0880880880881,10,10,corner_1,588.1143631557277,shutdown,-5.0
318.51851851851853,10,10,corner_1,586.5795936492685,shutdown,-5.0
318.94894894894895,10,10,corner_1,583.7973166574457,shutdown,-5.0
319.3793793793794,10,10,corner_1,581.4703965460398,shutdown,-5.0
319.8098098098098,10,10,corner_1,578.2193646374376,shutdown,-5.0
320.24024024024027,10,10,corner_1,576.8902470701802,shutdown,-5.0
320.6706706706707,10,10,corner_1,574.8716222265325,shutdown,-5.0
321.1011011011011,10,10,corner_1,572.2331787007225,shutdown,-5.0
321.5315315315315,10,10,corner_1,570.9548617965507,shutdown,-5.0
321.96196196196195,10,10,corner_1,568.3687783168322,shutdown,-5.0
322.3923923923924,10,10,corner_1,565.63120564485,shutdown,-5.0
322.82282282282284,10,10,corner_1,564.1496069016312,shutdown,-5.0
323.25325325325326,10,10,corner_1,561.5624554433327,shutdown,-5.0
323.6836836836837,10,10,corner_1,559.6447823322903,shutdown,-5.0
324.1141141141141,10,10,corner_1,557.26553205471,shutdown,-5.0
324.5445445445446,10,10,corner_1,555.521283643436,shutdown,-5.0
324.974974974975,10,10,corner_1,554.0434850684712,shutdown,-5.0
325.4054054054054,10,10,corner_1,550.9682054782788,shutdown,-5.0
325.83583583583584,10,10,corner_1,549.1398378331996,shutdown,-5.0
326.26626626626626,10,10,corner_1,546.0763965790792,shutdown,-5.0
326.69669669669673,10,10,corner_1,544.4465880571388,shutdown,-5.0
327.12712712712715,10,10,corner_1,542.9462790036829,shutdown,-5.0
327.5575575575576,10,10,corner_1,540.0893082070224,shutdown,-5.0
327.987987987988,10,10,corner_1,537.8328800549803,shutdown,-5.0
328.4184184184184,10,10,corner_1,535.9322282272558,shutdown,-5.0
328.84884884884883,10,10,corner_1,533.89133721502,shutdown,-5.0
329.2792792792793,10,10,corner_1,531.4787912909039,shutdown,-5.0
329.7097097097097,10,10,corner_1,530.0226838047469,shutdown,-5.0
330.14014014014015,10,10,corner_1,527.1342915964708,shutdown,-5.0
330.57057057057057,10,10,corner_1,524.0915284430176,shutdown,-5.0
331.001001001001,10,10,corner_1,522.8691504628802,shutdown,-5.0
331.43143143143146,10,10,corner_1,521.6032016861865,shutdown,-5.0
331.8618618618619,10,10,corner_1,519.3191649796682,shutdown,-5.0
332.2922922922923,10,10,corner_1,516.0566571525192,shutdown,-5.0
332.7227227227227,10,10,corner_1,513.6795689773029,shutdown,-5.0
333.15315315315314,10,10,corner_1,511.59379299115704,shutdown,-5.0
333.5835835835836,10,10,corner_1,509.4304215635967,shutdown,-5.0
334.01401401401404,10,10,corner_1,507.154094122707,shutdown,-5.0
334.44444444444446,10,10,corner_1,505.0335151299966,shutdown,-5.0
334.8748748748749,10,10,corner_1,502.45579835276817,shutdown,-5.0
335.3053053053053,10,10,corner_1,501.41818487653467,shutdown,-5.0
335.7357357357358,10,10,corner_1,498.6829866829624,shutdown,-5.0
336.1661661661662,10,10,corner_1,497.0964464533329,shutdown,-5.0
336.5965965965966,10,10,corner_1,493.67375497289123,shutdown,-5.0
337.02702702702703,10,10,corner_1,491.77320794458154,shutdown,-5.0
337.45745745745745,10,10,corner_1,490.3792338228418,shutdown,-5.0
337.88788788788787,10,10,corner_1,487.08387181669815,shutdown,-5.0
338.31831831831835,10,10,corner_1,485.79168780625247,shutdown,-5.0
