Sample_ID,Mix_ID,Temperature_C,Replicate,Analysis_Type,Measurement_Scale,C3S_Alite_Percent,C2S_Belite_Percent,C3A_Aluminate_Percent,C4AF_Ferrite_Percent,CSH_Gel_Percent,Portlandite_CH_Percent,Ettringite_Percent,Monosulfate_Percent,Calcium_Silicate_Hydrate_Dehydrated_Percent,Calcium_Oxide_Percent,Silica_Polymorphs_Percent,Spinel_Phases_Percent,Unreacted_Silica_Fume_Percent,Fly_Ash_Remnants_Percent,Total_Crystallinity_Percent,Amorphous_Content_Percent,Crystallite_Size_CSH_nm,Crystallite_Size_CH_nm,CSH_d_spacing_001_A,CH_lattice_parameter_a_A,Thermal_Expansion_Coefficient_1e6_K,CSH_Peak_Intensity_Counts,CH_Peak_Intensity_Counts,Peak_Broadening_FWHM_deg,Microstrain_Percent,Carbon_Black_Residue_Percent,Zinc_Oxide_From_Rubber_Percent,Sulfur_Compounds_Percent,Rietveld_Refinement_Rwp,Rietveld_Refinement_Rexp,Goodness_of_Fit_Chi2,Background_Fit_Quality,Scan_Range_2Theta_deg,Step_Size_deg,Count_Time_sec,Radiation_Type,Measurement_Uncertainty_Percent
C-10-600-XRD-R3,C-10,600,3,XRD,Bulk,0.5196813016208267,0.2119728379203732,0.08647596253079019,0.11740244078156635,0.026328632702354735,0.04997810497877164,0.007199999999999998,0.006,0.01814737333510975,0.07794622421708303,0.0,0.0,0.0228,0.0136,42.971150447798294,57.028849552201706,5.730527511507738,17.715677276006975,12.821922814770327,3.597780715302515,12.434789215252541,3706.7448000816526,982.9052685321025,0.22029711469143717,0.3369938964312551,1.5761285542551253,0.1582501789099598,0.13453446451046,10.067299640981409,7.5947775681613106,2.0535119799843966,0.9007633570558523,5-70,0.02,2.0,Cu_Ka,3.5436721077799183
C-10-600-XRD-R4,C-10,600,4,XRD,Bulk,0.50236606588189,0.21151370304993913,0.08281457170883752,0.11788315739055849,0.028060383702889498,0.047144224823448946,0.007199999999999998,0.006,0.0173398633290368,0.07789125996298503,0.0,0.0,0.0228,0.0136,45.8128637660103,54.1871362339897,5.503305669934654,17.50047038579999,12.696856102101645,3.5919855411736803,12.6211239165242,3077.3932267437704,939.2059481458592,0.23506438181106312,0.286018505927042,1.599538090105352,0.1337895860336553,0.09872135179058997,11.633341024088224,10.912258278343852,1.2458053821066026,0.8954180285466733,5-70,0.02,2.0,Cu_Ka,5.654058971173341
C-10-800-XRD-R0,C-10,800,0,XRD,Bulk,0.5093816206712715,0.1894378710757103,0.08056788230058028,0.13087756071274123,0.01914937047297503,0.011970065810929716,0.003999999999999999,0.005,0.01567977876180614,0.11658376811584972,0.08105836146145223,0.045718898640311145,0.020999999999999998,0.012,41.38447879675978,58.61552120324022,5.488117577062592,15.596176492565423,12.669728369324071,3.595130770331302,13.077398163966768,3143.643462430951,531.9467563588931,0.2169391556999215,0.3416593109683172,3.260050202710847,0.6248667776089329,0.23366598355605644,12.928203019002497,9.821413156875217,1.8909838981825087,0.8738156968636767,5-70,0.02,2.0,Cu_Ka,3.494518610421674
C-10-800-XRD-R1,C-10,800,1,XRD,Bulk,0.5484282107468319,0.18637776624829838,0.08123199881070939,0.12349686552722923,0.020102462390080168,0.010887424110030283,0.003999999999999999,0.005,0.014584729468167466,0.09964816958912007,0.08783812182030933,0.04653645804988338,0.020999999999999998,0.012,39.377980067452484,60.622019932547516,4.791973373641286,13.656799906992688,12.941650829755071,3.61029743962713,12.191177320561067,2991.5098385499227,495.839085619885,0.263764311350009,0.33485204443423205,3.3811616553907355,0.3827793456863453,0.19322513918622342,10.99621791384452,8.812353627685077,2.319754988428217,0.8783616931261952,5-70,0.02,2.0,Cu_Ka,3.411692694049091
C-10-800-XRD-R2,C-10,800,2,XRD,Bulk,0.562958930910322,0.1869533789991219,0.07319891337367392,0.11823958129370529,0.018878585723432567,0.011666919885283173,0.003999999999999999,0.005,0.015231075456327868,0.09920094759482577,0.07243229468863176,0.050603472029242,0.020999999999999998,0.012,41.865501391977595,58.134498608022405,4.8413305217349665,15.585472531469412,12.739521921396824,3.6082486549781105,12.845212207821163,2844.7903402869683,549.2494676896074,0.26033240093588783,0.3020688682842089,2.6604005762826493,0.5840062268830979,0.17553048200446025,12.887819043143445,11.133182429897422,2.446978554424538,0.911652177002035,5-70,0.02,2.0,Cu_Ka,6.8844364919284695
C-10-800-XRD-R3,C-10,800,3,XRD,Bulk,0.5402784526349848,0.18872512158697544,0.0802227496493556,0.12359575786347583,0.01983185326419978,0.012160733865520312,0.003999999999999999,0.005,0.01573250940072701,0.10853485820685897,0.07999729844058132,0.054525956719465606,0.020999999999999998,0.012,39.01271853123704,60.98728146876296,5.2587466215125716,14.51275337334465,12.733330101285652,3.6026208615104807,12.623090116919157,2931.2008808121645,537.1478941985113,0.23710943378728636,0.3516405137873529,2.7544118654067393,0.5662666663886584,0.20992134332685597,13.597162345804424,9.86152965805131,1.4171174422285964,0.9371403048967185,5-70,0.02,2.0,Cu_Ka,4.566196790463241
C-10-800-XRD-R4,C-10,800,4,XRD,Bulk,0.5459457333283326,0.21686258302949382,0.07775942474076396,0.12268701943178015,0.019453926933648964,0.01102734596485871,0.003999999999999999,0.005,0.015851281094554564,0.11009652849632848,0.07825065895485094,0.049075032920375974,0.020999999999999998,0.012,41.28151405557759,58.71848594442241,4.52968517228947,14.38675619022036,12.892900902859768,3.6029522160115355,12.197783719420965,3207.714825950882,540.3257741340619,0.23693509552606698,0.32228057679626676,2.4711890279623336,0.3770972411165863,0.18091046683010908,13.330143540027564,9.059950966777697,1.7922654949156005,0.9259381910515802,5-70,0.02,2.0,Cu_Ka,6.560892453848744
C-20-25-XRD-R0,C-20,25,0,XRD,Bulk,0.5049473417522223,0.2077889651054633,0.0868286535304865,0.1131204010022016,0.053377723159618355,0.12475259305822806,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.02,65.18158564142463,34.81841435857537,7.5710886793709165,25.875017353543132,12.430485182997293,3.5766570889175555,11.228142644456497,4590.252761683218,2823.3251406241116,0.12780603996302034,0.020049707068506784,0.0,0.0,0.0,8.758972718809972,7.245569873018754,1.9891783483003604,0.9451818622136444,5-70,0.02,2.0,Cu_Ka,5.641213787876491
C-20-25-XRD-R1,C-20,25,1,XRD,Bulk,0.5472706951778972,0.18209738284384258,0.08734411217098842,0.1120338350600998,0.051684213704056715,0.12990937477157066,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.02,65.73292856547374,34.26707143452626,8.180788769410507,26.1275029068819,12.435922472591342,3.586129690554743,11.13356407136237,4995.796874940328,2769.0565583407574,0.122123911082007,0.008734537513658991,0.0,0.0,0.0,13.470194093756641,6.935802708106859,1.4237204761095765,0.9580200062963785,5-70,0.02,2.0,Cu_Ka,5.448558538252868
C-20-25-XRD-R2,C-20,25,2,XRD,Bulk,0.561518716896937,0.19917383085453363,0.08110392023043665,0.12244247256892346,0.054678262348435806,0.1133513593792219,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.02,62.47305482500316,37.52694517499684,7.7832622961891,23.39331602665602,12.536176110776172,3.5833245270020835,10.371289711155363,5494.01869181439,3140.149956613595,0.18617713063445615,0.05179129427078819,0.0,0.0,0.0,13.632937997456946,10.228821907404456,1.5169090309267832,0.9189335757275772,5-70,0.02,2.0,Cu_Ka,5.223994899336283
C-20-25-XRD-R3,C-20,25,3,XRD,Bulk,0.5446354868468585,0.1871677049142145,0.0755739048265262,0.11474513762294308,0.045102551493781645,0.13000665341206824,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.02,68.13210657417864,31.867893425821364,7.81625654021519,26.06262793438282,12.596873457342179,3.5820795454089462,10.431245627784612,4995.449642679298,2853.5424256977935,0.12812021588097275,0.07234464920450705,0.0,0.0,0.0,9.888388020322786,11.12334825170015,1.430957178584323,0.8977405883194869,5-70,0.02,2.0,Cu_Ka,5.48895103369722
C-20-25-XRD-R4,C-20,25,4,XRD,Bulk,0.561586857750958,0.18312116448020577,0.08554013779505518,0.12235355840231461,0.05369859548707169,0.12882325387746887,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.02,67.27823959063615,32.72176040936385,8.51392616160184,24.84680240338456,12.403737037202669,3.5889079116629863,11.142546411873733,4977.817308353671,2748.889537107821,0.1280377375557835,0.014144794574565701,0.0,0.0,0.0,13.21954078458618,7.971417170890986,1.859944256922651,0.9496607921729583,5-70,0.02,2.0,Cu_Ka,6.00470237482421
C-20-200-XRD-R0,C-20,200,0,XRD,Bulk,0.5133716529576002,0.18393575457596142,0.08145843668744145,0.12579918897434975,0.046490399219954105,0.11692692689585459,0.0184,0.0095,0.0,0.0,0.0,0.0,0.029099999999999997,0.0192,60.98560285126486,39.01439714873514,7.2887736772859215,22.747025858597077,12.796888275822324,3.5850189916996045,11.38252916075611,5267.787838448912,2820.4791876212194,0.19367986675038143,0.1228959149301185,0.0,0.0,0.0,10.003798806518542,7.440776942078985,1.8714742928717891,0.9161191631927665,5-70,0.02,2.0,Cu_Ka,3.9059345979355875
C-20-200-XRD-R1,C-20,200,1,XRD,Bulk,0.5719621222589943,0.18118535276946776,0.08305008756079126,0.11897226926695921,0.0518900751084508,0.11944993513539647,0.0184,0.0095,0.0,0.0,0.0,0.0,0.029099999999999997,0.0192,63.648504842234736,36.351495157765264,7.629497578448765,25.54626060254256,12.591269771702407,3.5889553811771004,10.644785239632117,5032.426905514975,2595.2478644580697,0.12990573453947213,0.04130075480902713,0.0,0.0,0.0,12.521770785167597,11.903388218160107,1.9811313927113035,0.9398374573360448,5-70,0.02,2.0,Cu_Ka,5.24466977498568
C-20-200-XRD-R2,C-20,200,2,XRD,Bulk,0.5810583288651355,0.2190321768083778,0.08070606767046697,0.11800297228182542,0.05360343061160127,0.13127348025023977,0.0184,0.0095,0.0,0.0,0.0,0.0,0.029099999999999997,0.0192,61.932481051205926,38.067518948794074,7.939053924548548,22.896614853664072,12.620151799823816,3.587649462986906,10.971840449438346,5127.099919160423,2632.937172488464,0.18197741575687973,0.09371164488122984,0.0,0.0,0.0,12.134224426667867,9.734517604760068,1.4192215052908077,0.8860415951997489,5-70,0.02,2.0,Cu_Ka,4.1466332751701565
C-20-200-XRD-R3,C-20,200,3,XRD,Bulk,0.561214077883004,0.2189018752175915,0.08726508081891439,0.11345254927175272,0.04804845243066773,0.10886548541470001,0.0184,0.0095,0.0,0.0,0.0,0.0,0.029099999999999997,0.0192,61.03621545930525,38.96378454069475,7.270108717423481,23.28049712435798,12.58426730763911,3.5916307901982223,10.900768663954636,4567.423754936781,2600.3967991168993,0.1876561296522418,0.030900070586374978,0.0,0.0,0.0,13.466874958118506,11.082727356988308,2.198767379516941,0.8596722675047038,5-70,0.02,2.0,Cu_Ka,6.048886508679464
C-20-200-XRD-R4,C-20,200,4,XRD,Bulk,0.5000344198465297,0.18422372262825568,0.07904760596692269,0.11942752821419617,0.05316118636618697,0.12430864540898186,0.0184,0.0095,0.0,0.0,0.0,0.0,0.029099999999999997,0.0192,61.17278053974519,38.82721946025481,8.05204115953119,22.75872705651496,12.518617218553759,3.592261399727579,10.272745261135032,5001.116870969752,2759.2359867852947,0.12544877924727327,0.030727866397505806,0.0,0.0,0.0,14.456266926095525,6.39597601801111,2.420207753458701,0.853659867070607,5-70,0.02,2.0,Cu_Ka,6.083917339829794
C-20-400-XRD-R0,C-20,400,0,XRD,Bulk,0.5538142179001618,0.20022904722416426,0.07316445604070408,0.11372988024810998,0.040109359609695465,0.12939023591813986,0.0136,0.008,0.01223081663232085,0.0,0.0,0.0,0.0264,0.0168,53.781456358774555,46.218543641225445,6.19481865238932,21.696577262214216,12.58916697800493,3.5919548905971332,11.467093466149453,3833.483919775262,2146.3852259371965,0.17694549773744764,0.15113262774199326,0.0,0.0,0.0883122361013781,11.670990641171166,7.839840194275785,1.7279278441700483,0.8527836114286274,5-70,0.02,2.0,Cu_Ka,5.650794150157716
C-20-400-XRD-R1,C-20,400,1,XRD,Bulk,0.535235105785979,0.20856150278912522,0.08205073833524075,0.12363010046183372,0.0402259846036337,0.12314779388103002,0.0136,0.008,0.011962341459916287,0.0,0.0,0.0,0.0264,0.0168,56.436096429650426,43.563903570349574,6.4549657792363115,22.52326403333221,12.559306837264451,3.6046726628430306,11.280343030750084,4318.163445317958,1835.8991350753536,0.1867645723072233,0.16595673088875482,0.0,0.0,0.08692923639069017,11.82809621251123,9.198197309634459,1.2568946069356528,0.9744508768630317,5-70,0.02,2.0,Cu_Ka,6.712710641140172
C-20-400-XRD-R2,C-20,400,2,XRD,Bulk,0.5700645181742992,0.183960465987262,0.07532534234799101,0.11241382886101405,0.03814879648676927,0.11298729298804765,0.0136,0.008,0.012636186965675495,0.0,0.0,0.0,0.0264,0.0168,53.288558051596716,46.711441948403284,7.241843762765722,20.39119083591651,12.532879063668938,3.5911655704657517,10.764060504585315,4610.155887435445,2180.2189436597296,0.20964956853544028,0.19352966788027887,0.0,0.0,0.06738028359852043,9.959407523755816,7.519459732747075,1.2936164559970933,0.9763894577362893,5-70,0.02,2.0,Cu_Ka,3.2398963465875754
C-20-400-XRD-R3,C-20,400,3,XRD,Bulk,0.5892357794393763,0.21072645698307357,0.07801387339954335,0.10845137670311518,0.03424632887786221,0.11289585217665415,0.0136,0.008,0.012145107842642191,0.0,0.0,0.0,0.0264,0.0168,54.32545038173113,45.67454961826887,6.338094625892672,22.26020545067938,12.496863307390615,3.587166549455375,10.846751940461768,4587.219805481376,1886.0911543507357,0.190140635956991,0.13974295747657747,0.0,0.0,0.0949712177639029,12.883425815066797,6.726030202195349,1.831612293702876,0.9561586622280085,5-70,0.02,2.0,Cu_Ka,5.289908734832981
C-20-400-XRD-R4,C-20,400,4,XRD,Bulk,0.5095854340201168,0.18687550998012914,0.0858262668133569,0.12064869992849962,0.03956435948062702,0.11695350062959356,0.0136,0.008,0.012239004937658627,0.0,0.0,0.0,0.0264,0.0168,53.19878056457376,46.80121943542624,6.285566243954054,22.191288467287926,12.665356507901713,3.5966365009611856,11.063586789578356,4545.387594799894,1915.4816195199028,0.17753997368213953,0.20188605161971174,0.0,0.0,0.09406280221834992,14.401170389859022,6.259579041772728,2.2015381829276315,0.8720300288304729,5-70,0.02,2.0,Cu_Ka,3.861086503625526
C-20-600-XRD-R0,C-20,600,0,XRD,Bulk,0.5455829733564624,0.20305272598997803,0.07721279550352787,0.12180920077330101,0.024287423530973913,0.04341444148205795,0.007199999999999998,0.006,0.01687703476446795,0.07225077974345741,0.0,0.0,0.0228,0.0136,46.7886887110528,53.2113112889472,5.554604854580932,15.328456213956002,12.885854276566048,3.6054405264630023,13.0759932158443,3280.036993000584,929.7616606382159,0.23443284185945767,0.30645536639564064,2.6942237150586346,0.3245965151901743,0.23919578213871825,11.340396853278719,9.590694862079735,1.2382898216036164,0.9786587243409115,5-70,0.02,2.0,Cu_Ka,5.865241895754285
C-20-600-XRD-R1,C-20,600,1,XRD,Bulk,0.541792655997864,0.18765320121160978,0.0732828371590937,0.12413257009502694,0.025048169197784506,0.04540299319919872,0.007199999999999998,0.006,0.01624048820030985,0.07333809246443104,0.0,0.0,0.0228,0.0136,46.63469512571388,53.36530487428612,5.285008322798529,17.46493695487026,12.751161085724465,3.595356184997746,11.405529740468472,3326.351328394041,1065.4385779167606,0.23821906661416065,0.25484090537529636,2.9214074371390084,0.4198799475756237,0.24039445705916168,13.075935982833009,10.961196237333306,1.46490668729914,0.8783682406192812,5-70,0.02,2.0,Cu_Ka,6.034365824393534
C-20-600-XRD-R2,C-20,600,2,XRD,Bulk,0.5778637411994042,0.18240733282558477,0.07715997185111943,0.11756477980580252,0.027711010098050007,0.04724987765212547,0.007199999999999998,0.006,0.018057491347262,0.07915115199082523,0.0,0.0,0.0228,0.0136,44.51353724694205,55.48646275305795,5.115084179578277,17.248671771746842,12.60091943322248,3.5935499960088158,11.913544297952699,3571.4238144445862,979.6346445370758,0.26850257767067187,0.25508633854865626,2.953617031428296,0.42353583619840596,0.2689463643951896,9.440244785513567,8.347803009869656,2.406129723786699,0.8660808776344536,5-70,0.02,2.0,Cu_Ka,4.015800967459744
C-20-600-XRD-R3,C-20,600,3,XRD,Bulk,0.5238444910459087,0.2028373150264794,0.07857173311538117,0.1099168961759112,0.02667174356380085,0.04415114749939343,0.007199999999999998,0.006,0.016994148893626375,0.07210092067525478,0.0,0.0,0.0228,0.0136,45.626492010975916,54.373507989024084,5.523078689620051,16.697760815771336,12.90544919295549,3.6075096927439922,12.476607517999474,3452.1839663801334,1051.5258264769507,0.20769845923180374,0.3140607805543857,3.423819443047381,0.3086963055878161,0.22512613115359706,13.817107821374243,7.425609203203107,1.7995240857756891,0.8752623347628924,5-70,0.02,2.0,Cu_Ka,6.6553629685568545
C-20-600-XRD-R4,C-20,600,4,XRD,Bulk,0.5398583314406289,0.18849947592923316,0.0830722142491026,0.1138714722770515,0.028306218736485162,0.04672912334217034,0.007199999999999998,0.006,0.01718792428987492,0.06977152700866676,0.0,0.0,0.0228,0.0136,46.29563261736654,53.70436738263346,5.990318900974823,15.646394814987962,12.75977074407088,3.603372495992173,12.295729748966766,3197.256414609723,1021.9110203291352,0.24567298259741077,0.24909462397231408,3.2348676362617903,0.3151335615494478,0.20656638461762006,14.8546087110789,11.406506545264087,2.3616068274242297,0.9525466398257929,5-70,0.02,2.0,Cu_Ka,5.76792450057407
C-20-800-XRD-R0,C-20,800,0,XRD,Bulk,0.567058742832147,0.18424375350815422,0.08640905976509528,0.12914708151131066,0.020991410506099418,0.013025555901780306,0.003999999999999999,0.005,0.016169867044473582,0.1068690744298992,0.07942609900476248,0.054679474021662774,0.020999999999999998,0.012,40.565297764268635,59.434702235731365,4.873062146858439,15.408978678059185,12.881361653645147,3.6111828417586342,11.54639046449604,3086.3074056817345,540.8428895261363,0.2527790114611019,0.3006912591169667,5.121429665831257,0.7718638950999134,0.46771284846285666,12.639233822738303,11.710728638820903,1.9576572551761569,0.910025276630703,5-70,0.02,2.0,Cu_Ka,6.169371647257449
C-20-800-XRD-R1,C-20,800,1,XRD,Bulk,0.5127036494222748,0.19525352465269286,0.07946038784854759,0.11516300146829084,0.019485142449633917,0.010987452448618613,0.003999999999999999,0.005,0.015033547486238589,0.10444672915914804,0.07491995767748581,0.05295890433233134,0.020999999999999998,0.012,39.386561495936895,60.613438504063105,4.5649202881969355,15.17131303447982,12.89923547312468,3.605510196615446,12.214087107137775,2782.172213513916,465.60831822104035,0.26700466103674036,0.39689639430404444,6.415741953617657,0.7255424726819435,0.3418846808072152,11.400600455706691,7.246972825758719,2.2447566805000245,0.9245182252840174,5-70,0.02,2.0,Cu_Ka,5.450528831157193
C-20-800-XRD-R2,C-20,800,2,XRD,Bulk,0.5459108102854134,0.19024251101705264,0.08143045781124075,0.12520728110785756,0.01948379231052067,0.012011864713482815,0.003999999999999999,0.005,0.017086988705510512,0.10041152605536514,0.07757460258926764,0.05045224419274099,0.020999999999999998,0.012,40.81117903286892,59.18882096713108,4.518810243162395,15.511419899409567,12.884474111112343,3.610760211843326,12.524077777109754,3018.0146553163004,520.7017835576551,0.26935222732244396,0.3323397576353251,4.888589893012638,0.8380274954314346,0.3580821459034187,10.349611951947356,11.660776398242778,2.246295638262092,0.971674311876675,5-70,0.02,2.0,Cu_Ka,6.994438360452001
C-20-800-XRD-R3,C-20,800,3,XRD,Bulk,0.542715690449575,0.1890829326672122,0.08096006658008399,0.12914722593475483,0.019862927444058317,0.01201295832617342,0.003999999999999999,0.005,0.014830205138969049,0.10628183863946362,0.0776270160458472,0.04886994809808577,0.020999999999999998,0.012,41.549194679696804,58.450805320303196,4.559301433212333,16.416441548692042,12.982207286553855,3.606162215552122,12.765297832444663,3229.1746011166397,463.9480139833652,0.22847035900210202,0.312708161227329,5.529546981958735,0.7970355354852389,0.33770333569493555,12.748233251897043,7.282959683474945,2.067119369222582,0.9620507995250561,5-70,0.02,2.0,Cu_Ka,5.608099165652002
C-20-800-XRD-R4,C-20,800,4,XRD,Bulk,0.5081303776906941,0.20294310296189783,0.07829805894738483,0.11624090248133986,0.019274125874519335,0.013030637337167162,0.003999999999999999,0.005,0.016776023861368734,0.10009113385493436,0.0770915692040627,0.04976005479732463,0.020999999999999998,0.012,41.911753250183835,58.088246749816165,5.47802897295317,14.458603422999106,12.91333479936033,3.5955702539946537,11.758365504775778,3096.247300193167,483.4128643875238,0.24786034456091038,0.36537164983321674,5.720835653586719,1.120125936313763,0.42684791534234406,11.561689291447005,10.228439944264984,1.79925537910162,0.8650979789545159,5-70,0.02,2.0,Cu_Ka,3.7284250133494186
C-30-25-XRD-R0,C-30,25,0,XRD,Bulk,0.5220592447582175,0.18252915712902787,0.08338209953009074,0.11681736544395885,0.04593523296326998,0.12767899489741394,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.02,64.7294322464079,35.270567753592104,8.6163931888169,23.44197661635985,12.551883454528099,3.5843857901281586,10.059525295001222,5216.372972938909,3194.746751411224,0.19024060055143693,0.059051629788684216,0.0,0.0,0.0,14.102826512950948,9.087550556254426,2.2790377028681337,0.9737625012527403,5-70,0.02,2.0,Cu_Ka,5.004973868094068
C-30-25-XRD-R1,C-30,25,1,XRD,Bulk,0.5615501887143859,0.2043787017179934,0.08450295781757265,0.12775118016425813,0.045272293162060606,0.1256006295381693,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.02,64.6232513026679,35.376748697332104,8.509087439554786,27.17003570647552,12.542537558125652,3.576734526977191,10.809311087049215,5118.890116980079,2711.2147129572,0.16491757003092877,0.0723885840111566,0.0,0.0,0.0,13.412697522951705,10.337097039753811,2.1955519099369436,0.9060189360482518,5-70,0.02,2.0,Cu_Ka,6.975008583701564
C-30-25-XRD-R2,C-30,25,2,XRD,Bulk,0.5797865607459926,0.20314720021119947,0.086947060315946,0.12979676014699246,0.053145670653342664,0.12152867805561039,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.02,65.50558145112784,34.49441854887216,7.591242290334153,27.113006218267394,12.620843600097144,3.5970562365440517,10.167405729633327,5382.40133445985,2890.196535865818,0.14806246545621332,0.06424603344682944,0.0,0.0,0.0,12.252034912790247,9.50692095230716,1.8834258626150593,0.8735871783460726,5-70,0.02,2.0,Cu_Ka,4.122422964191863
C-30-25-XRD-R3,C-30,25,3,XRD,Bulk,0.5526606878397331,0.21157369806387707,0.0789118235304067,0.11289414127310714,0.04587944424805426,0.12391226408385658,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.02,65.05860431397389,34.94139568602611,7.689900760122977,27.15845032217,12.457379109974093,3.576769486359907,10.459537219520701,5144.593163011001,2890.036226223795,0.15410258601470805,0.0110674979117249,0.0,0.0,0.0,12.39283062879005,11.496189211712043,1.7883340674043193,0.9314029505500208,5-70,0.02,2.0,Cu_Ka,5.435593653026492
C-30-25-XRD-R4,C-30,25,4,XRD,Bulk,0.5406598672890665,0.20459586555058926,0.07614908935070357,0.11707290971047325,0.04942318856362376,0.12873620840549954,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.02,65.96478769048986,34.03521230951014,8.419695883786567,24.810585882631408,12.565059261996375,3.58269253767712,10.70764774062696,5190.1707497471025,3114.147097636677,0.13629473383059104,0.09354204444235244,0.0,0.0,0.0,13.097332106865545,7.809391136457505,1.659431991502002,0.9008444265159863,5-70,0.02,2.0,Cu_Ka,3.1232346963924242
C-30-200-XRD-R0,C-30,200,0,XRD,Bulk,0.5954861346949084,0.18294210415459217,0.08319670851355955,0.1255238641162395,0.0534371505063054,0.12128069413429254,0.0184,0.0095,0.0,0.0,0.0,0.0,0.029099999999999997,0.0192,65.01774049016686,34.98225950983314,7.18160798396023,23.115635091234978,12.684237097243887,3.5859655979994898,10.305792183402952,4458.466268747325,2642.183282361754,0.173561600147253,0.07837541516759025,0.0,0.0,0.0,11.773035313780255,8.574825545731674,2.062017151642409,0.9055826626676409,5-70,0.02,2.0,Cu_Ka,6.785316039755179
C-30-200-XRD-R1,C-30,200,1,XRD,Bulk,0.523706573277969,0.20509488482680382,0.08178204701856212,0.11475779332517481,0.04911687624514027,0.1167713668665593,0.0184,0.0095,0.0,0.0,0.0,0.0,0.029099999999999997,0.0192,62.18675028386101,37.81324971613899,7.579639711118459,22.230555252765406,12.565628654831029,3.5815458866599985,10.846126304788134,4403.524502842656,2539.8238208080393,0.1627369201597571,0.0351818128467911,0.0,0.0,0.0,11.72559901529851,9.736479685771359,1.724580487511805,0.9537272887249473,5-70,0.02,2.0,Cu_Ka,5.7467977440152005
C-30-200-XRD-R2,C-30,200,2,XRD,Bulk,0.6034424463041547,0.18551579933198714,0.07293305062948002,0.11459528893366532,0.04519050195316845,0.1303826742687963,0.0184,0.0095,0.0,0.0,0.0,0.0,0.029099999999999997,0.0192,60.327279524843,39.672720475157,7.4233635173068695,24.554010865958276,12.535516386174468,3.5882392436632453,10.434825590983746,5126.495055040986,2499.6627562486656,0.1607465390197193,0.12062322741034792,0.0,0.0,0.0,11.770702077497026,7.010799631404213,1.7872196096083963,0.9793479824888158,5-70,0.02,2.0,Cu_Ka,4.2203314081763725
C-30-200-XRD-R3,C-30,200,3,XRD,Bulk,0.5246405745403437,0.18472023580170027,0.08155427758065344,0.1101414479763351,0.05266008063804078,0.13006136434393342,0.0184,0.0095,0.0,0.0,0.0,0.0,0.029099999999999997,0.0192,62.95010088427686,37.04989911572314,8.185070101222754,24.18139277905577,12.556098385001606,3.587609351911915,11.108603258748774,4327.115641417086,2692.8230537586755,0.13192883311053474,0.05379601677842952,0.0,0.0,0.0,14.559814421604404,8.43233407033896,2.0502837569492245,0.9451576092055689,5-70,0.02,2.0,Cu_Ka,6.09285015472603
C-30-200-XRD-R4,C-30,200,4,XRD,Bulk,0.5759352711219282,0.1915666024395094,0.08297708314766755,0.12117622757429479,0.0509737266479752,0.1080195508154101,0.0184,0.0095,0.0,0.0,0.0,0.0,0.029099999999999997,0.0192,60.541712388723376,39.458287611276624,7.143447929931683,22.601611049465784,12.61144241552427,3.5865213447857154,10.1028065573161,4861.574963411394,2671.2084947312246,0.13648983373898804,0.1210416047983988,0.0,0.0,0.0,10.644936298495834,8.942653515116803,1.893406069161534,0.9516688133669613,5-70,0.02,2.0,Cu_Ka,5.255623757659535
C-30-400-XRD-R0,C-30,400,0,XRD,Bulk,0.5213070610162057,0.1849594882650547,0.08700439274702344,0.12723751187133858,0.03437453559819576,0.12771669562376514,0.0136,0.008,0.012380333834776401,0.0,0.0,0.0,0.0264,0.0168,53.33935757832687,46.66064242167313,7.110054449943948,18.96664663893643,12.541650965832494,3.587535047414599,11.26610123111004,4018.297886078036,2197.3151902909026,0.16548272457392343,0.1779968793365439,0.0,0.0,0.10660174224510985,10.860826071004379,6.74386796616,2.191288027925502,0.893050701999952,5-70,0.02,2.0,Cu_Ka,6.007863333572841
C-30-400-XRD-R1,C-30,400,1,XRD,Bulk,0.5358865599922423,0.21955028960459383,0.07473794595607396,0.10803657345319995,0.03872067411447574,0.13087087680210813,0.0136,0.008,0.012517635461531347,0.0,0.0,0.0,0.0264,0.0168,52.285783373340074,47.714216626659926,6.347000609459406,22.321158535630993,12.651760963454507,3.595019606034207,12.253551706672443,4370.221565110034,2117.3938461376733,0.19941754856732313,0.21176260450993833,0.0,0.0,0.09806224285476653,10.537093401366707,10.029688580323409,1.4774929135337365,0.9552964837026323,5-70,0.02,2.0,Cu_Ka,3.8790578308913233
