sample_id,scenario,temperature_C,rho_assumed,Gc_YSZ_GDC,Gc_GDC_LSCF,Gc_YSZ_GDC_800C,Gc_GDC_LSCF_800C,R_system_total_J_m2
732,rho0.50_coupled,25,0.5,1.4880546916012138,1.1246361754979806,,,2.6126908670991944
733,rho0.50_coupled,25,0.5,1.549890215382522,1.3528399480498514,,,2.9027301634323734
734,rho0.50_coupled,25,0.5,1.179028947864627,1.4431267661954712,,,2.6221557140600984
735,rho0.50_coupled,25,0.5,1.5650845789715249,1.2747987859810364,,,2.839883364952561
736,rho0.50_coupled,25,0.5,1.4358940394592556,1.1780836309163416,,,2.613977670375597
737,rho0.50_coupled,25,0.5,1.6523075785230716,1.0623749635557005,,,2.714682542078772
738,rho0.50_coupled,25,0.5,1.663761964186997,1.3999329813828385,,,3.0636949455698357
739,rho0.50_coupled,25,0.5,1.4616423235104463,1.223241044099437,,,2.684883367609883
740,rho0.50_coupled,25,0.5,1.604466260178874,1.4494679504930106,,,3.0539342106718843
741,rho0.50_coupled,25,0.5,1.801847648978069,1.057759856737992,,,2.859607505716061
742,rho0.50_coupled,25,0.5,1.84009634775733,1.8997671799502585,,,3.7398635277075885
743,rho0.50_coupled,25,0.5,1.2358462475335525,0.9789031643714758,,,2.2147494119050286
744,rho0.50_coupled,25,0.5,1.8816665381272841,1.478910314417729,,,3.3605768525450133
745,rho0.50_coupled,25,0.5,1.457709457492568,1.3658988139877064,,,2.8236082714802744
746,rho0.50_coupled,25,0.5,1.5273793221948386,1.4225590447150247,,,2.9499383669098633
747,rho0.50_coupled,25,0.5,1.9531900121603498,1.8352433841925098,,,3.7884333963528594
748,rho0.50_coupled,25,0.5,1.7581607628908371,1.6861702305362465,,,3.4443309934270836
749,rho0.50_coupled,25,0.5,1.60610556621777,1.7656141639635252,,,3.371719730181295
750,rho0.50_coupled,25,0.5,1.4736796286562586,1.350769006339504,,,2.8244486349957625
751,rho0.50_coupled,25,0.5,1.5538261898408832,1.6842720426700342,,,3.238098232510917
752,rho0.50_coupled,25,0.5,1.438256868149249,0.9147378747689952,,,2.352994742918244
753,rho0.50_coupled,25,0.5,1.3410977650053448,1.410680847791217,,,2.7517786127965618
754,rho0.50_coupled,25,0.5,1.2648172277275058,1.225169201836656,,,2.489986429564162
755,rho0.50_coupled,25,0.5,1.506144250118137,1.4175334151928694,,,2.9236776653110064
756,rho0.50_coupled,25,0.5,1.6781747666383542,1.74791650537619,,,3.426091272014544
757,rho0.50_coupled,25,0.5,1.2333297785331447,0.8616090120597681,,,2.094938790592913
758,rho0.50_coupled,25,0.5,1.3317367060948055,1.536503020714663,,,2.8682397268094686
759,rho0.50_coupled,25,0.5,1.3548879522439052,1.0122617014375832,,,2.3671496536814884
760,rho0.50_coupled,25,0.5,1.1374246636547842,0.8418364913555855,,,1.9792611550103696
761,rho0.50_coupled,25,0.5,1.5342886869579735,1.5535473324790015,,,3.087836019436975
762,rho0.50_coupled,25,0.5,0.8881454277086833,1.0959380112290293,,,1.9840834389377127
763,rho0.50_coupled,25,0.5,1.5381920860928793,1.5913363472971125,,,3.129528433389992
764,rho0.50_coupled,25,0.5,1.0540526265510726,0.8835482861376929,,,1.9376009126887654
765,rho0.50_coupled,25,0.5,1.480732228953174,1.2436046367325733,,,2.724336865685747
766,rho0.50_coupled,25,0.5,1.5849835894202717,1.2843060733547866,,,2.869289662775058
767,rho0.50_coupled,25,0.5,1.5030184480124067,1.154132049369752,,,2.6571504973821587
768,rho0.50_coupled,25,0.5,1.6932897812110488,1.4936361186422287,,,3.1869258998532777
769,rho0.50_coupled,25,0.5,1.3747786317795647,1.401134725995587,,,2.775913357775152
770,rho0.50_coupled,25,0.5,1.4060238995659737,1.580861207540709,,,2.9868851071066826
771,rho0.50_coupled,25,0.5,1.412796930813565,1.3276762538742743,,,2.7404731846878394
772,rho0.50_coupled,25,0.5,1.8042915354392224,1.476922553649139,,,3.2812140890883614
773,rho0.50_coupled,25,0.5,2.0239508590312814,1.3905293093101143,,,3.4144801683413957
774,rho0.50_coupled,25,0.5,1.622818091382967,1.2928625293161962,,,2.9156806206991632
775,rho0.50_coupled,25,0.5,1.0502836216473572,0.8066267619686458,,,1.856910383616003
776,rho0.50_coupled,25,0.5,1.7875114486496042,1.70806693443613,,,3.495578383085734
777,rho0.50_coupled,25,0.5,1.3694521031320306,1.4951533642056647,,,2.8646054673376953
778,rho0.50_coupled,25,0.5,1.5683220907885609,1.4288431146679157,,,2.9971652054564766
779,rho0.50_coupled,25,0.5,1.140517267348657,0.8071436653804451,,,1.9476609327291021
780,rho0.50_coupled,25,0.5,1.7612495908171524,1.2451838086352047,,,3.006433399452357
781,rho0.50_coupled,25,0.5,1.9640720969860914,1.4169347314845908,,,3.3810068284706825
782,rho0.50_coupled,25,0.5,1.5183672888817767,1.4595499886403245,,,2.977917277522101
783,rho0.50_coupled,25,0.5,1.7731899215229865,1.2009276604754013,,,2.974117581998388
784,rho0.50_coupled,25,0.5,1.7305156201216567,1.4199920100817933,,,3.15050763020345
785,rho0.50_coupled,25,0.5,1.965064978138231,1.5458454557012384,,,3.510910433839469
786,rho0.50_coupled,25,0.5,1.7026950754673538,1.2696115366389589,,,2.972306612106313
787,rho0.50_coupled,25,0.5,1.817415795336357,1.1538157322430425,,,2.9712315275793992
788,rho0.50_coupled,25,0.5,1.9916874565103264,1.6051123446776163,,,3.5967998011879425
789,rho0.50_coupled,25,0.5,1.3977945731841448,1.0990957624120166,,,2.496890335596161
790,rho0.50_coupled,25,0.5,1.6855666997561431,1.2461785076055063,,,2.9317452073616495
791,rho0.50_coupled,25,0.5,1.3277134484066662,1.6121184154710566,,,2.939831863877723
792,rho0.50_coupled,25,0.5,1.6053847082777353,1.4118935512182793,,,3.0172782594960146
793,rho0.50_coupled,25,0.5,1.7832423540856874,1.1099807904367873,,,2.8932231445224748
794,rho0.50_coupled,25,0.5,1.1457175013998544,1.2003365437591134,,,2.3460540451589678
795,rho0.50_coupled,25,0.5,1.7333811803965165,1.576489265379252,,,3.3098704457757684
796,rho0.50_coupled,25,0.5,1.8000031299858101,1.501320947108769,,,3.301324077094579
797,rho0.50_coupled,25,0.5,2.0022687463838063,1.7826309026233407,,,3.784899649007147
798,rho0.50_coupled,25,0.5,2.0347327697751445,1.6472087589935385,,,3.681941528768683
799,rho0.50_coupled,25,0.5,2.2687831892662484,1.4320081874029238,,,3.700791376669172
800,rho0.50_coupled,25,0.5,1.4146121994580279,1.6375988652152837,,,3.052211064673312
801,rho0.50_coupled,25,0.5,1.785492165116642,1.4397109420379544,,,3.2252031071545963
802,rho0.50_coupled,25,0.5,1.1982250600967186,0.8962858052048224,,,2.094510865301541
803,rho0.50_coupled,25,0.5,0.8607226685099002,1.549596648586772,,,2.4103193170966724
804,rho0.50_coupled,25,0.5,1.5689077037804267,1.1012067868174946,,,2.6701144905979213
805,rho0.50_coupled,25,0.5,1.7121138829808842,1.2650066595334954,,,2.9771205425143794
806,rho0.50_coupled,25,0.5,1.7570996095683113,1.037544101584311,,,2.7946437111526223
807,rho0.50_coupled,25,0.5,1.5436290261681083,1.1751824444399215,,,2.7188114706080295
808,rho0.50_coupled,25,0.5,1.6502136656691375,1.4641737111140376,,,3.114387376783175
809,rho0.50_coupled,25,0.5,1.5047452864737154,1.2981990424250611,,,2.8029443288987768
810,rho0.50_coupled,25,0.5,1.9714448902817818,1.5566068638565032,,,3.5280517541382848
811,rho0.50_coupled,25,0.5,1.6378508870071091,1.4935067221412424,,,3.1313576091483517
812,rho0.50_coupled,25,0.5,1.6529042173285258,1.0562130791034454,,,2.7091172964319714
813,rho0.50_coupled,25,0.5,1.8689953749020907,1.407904456166151,,,3.2768998310682416
814,rho0.50_coupled,25,0.5,1.674835319841497,1.8098479298366732,,,3.48468324967817
815,rho0.50_coupled,25,0.5,1.4331937232648542,1.215557151071051,,,2.648750874335905
816,rho0.50_coupled,25,0.5,1.5798864351896893,1.4773487813085058,,,3.057235216498195
817,rho0.50_coupled,25,0.5,1.580191090761127,1.4504508062109556,,,3.0306418969720825
818,rho0.50_coupled,25,0.5,1.6655247574991898,1.337154823508474,,,3.002679581007664
819,rho0.50_coupled,25,0.5,1.9269968895664529,1.3200672744595765,,,3.247064164026029
820,rho0.50_coupled,25,0.5,1.1817192300578898,1.0711850443412954,,,2.252904274399185
821,rho0.50_coupled,25,0.5,2.0773313775005033,1.3664393347061554,,,3.4437707122066588
822,rho0.50_coupled,25,0.5,0.6904002057668492,1.060318641869932,,,1.7507188476367812
823,rho0.50_coupled,25,0.5,1.8135309208149215,1.2188647360303433,,,3.0323956568452646
824,rho0.50_coupled,25,0.5,1.3621954999240424,0.9327629455320249,,,2.2949584454560674
825,rho0.50_coupled,25,0.5,1.427349996754013,0.8808930525092566,,,2.30824304926327
826,rho0.50_coupled,25,0.5,1.5469091016520917,1.3219856022699776,,,2.868894703922069
827,rho0.50_coupled,25,0.5,1.1132046374581321,1.0492188600711105,,,2.1624234975292427
828,rho0.50_coupled,25,0.5,1.92159453613372,1.5521956933534367,,,3.4737902294871565
829,rho0.50_coupled,25,0.5,1.7321864464680286,1.3993213818483827,,,3.131507828316411
830,rho0.50_coupled,25,0.5,1.7789989324910724,1.5363502406562792,,,3.315349173147352
831,rho0.50_coupled,25,0.5,1.7621437951409202,1.2878271389076623,,,3.0499709340485825
832,rho0.50_coupled,25,0.5,1.4722456927059349,1.0925121863962521,,,2.5647578791021868
833,rho0.50_coupled,25,0.5,1.700639230046319,1.4503700318451214,,,3.1510092618914403
834,rho0.50_coupled,25,0.5,1.6529317288926018,1.2129467450369704,,,2.8658784739295724
835,rho0.50_coupled,25,0.5,1.8876728219643177,1.4950628170498446,,,3.3827356390141623
836,rho0.50_coupled,25,0.5,1.4393707008224867,1.326198605444452,,,2.7655693062669386
837,rho0.50_coupled,25,0.5,1.6327793198233744,1.2460869989601373,,,2.878866318783512
838,rho0.50_coupled,25,0.5,1.5143999783797109,1.62405222888976,,,3.138452207269471
839,rho0.50_coupled,25,0.5,1.9976625951787315,1.6779531122970703,,,3.675615707475802
840,rho0.50_coupled,25,0.5,1.5357912738057986,0.9854613600217251,,,2.521252633827524
841,rho0.50_coupled,25,0.5,1.108692276891761,1.1026878444879353,,,2.2113801213796966
842,rho0.50_coupled,25,0.5,1.2233315238546532,1.0807838592918242,,,2.3041153831464776
843,rho0.50_coupled,25,0.5,1.559035685483778,1.7789430005911737,,,3.3379786860749516
844,rho0.50_coupled,25,0.5,1.7272009562809498,1.491133226485725,,,3.218334182766675
845,rho0.50_coupled,25,0.5,1.5922318960884507,1.3118882571023815,,,2.9041201531908323
846,rho0.50_coupled,25,0.5,1.6924976114165209,1.4883701530366855,,,3.1808677644532066
847,rho0.50_coupled,25,0.5,1.602205063229381,1.465507750225928,,,3.0677128134553087
848,rho0.50_coupled,25,0.5,1.6068455833409514,1.5069202665759946,,,3.113765849916946
849,rho0.50_coupled,25,0.5,1.7290427725689002,1.6498311720817151,,,3.378873944650615
850,rho0.50_coupled,25,0.5,2.0089967248471794,1.764202940959755,,,3.7731996658069344
851,rho0.50_coupled,25,0.5,1.9250049499216635,1.761333645298809,,,3.6863385952204726
852,rho0.50_coupled,25,0.5,1.46751408387059,1.1468074606564718,,,2.614321544527062
853,rho0.50_coupled,25,0.5,1.4624224092643954,1.5937640495747205,,,3.056186458839116
854,rho0.50_coupled,25,0.5,1.6383919674905638,1.2410324739906815,,,2.8794244414812455
855,rho0.50_coupled,25,0.5,0.9703800075540556,1.3276017040237245,,,2.29798171157778
856,rho0.50_coupled,25,0.5,1.598579432558779,1.4720650621737852,,,3.070644494732564
857,rho0.50_coupled,25,0.5,1.2146574056659243,1.2812659911002307,,,2.495923396766155
858,rho0.50_coupled,25,0.5,1.6062022755099867,0.9565625310624495,,,2.562764806572436
859,rho0.50_coupled,25,0.5,1.7782730587635238,1.325080061006315,,,3.1033531197698387
860,rho0.50_coupled,25,0.5,1.4636412028722892,1.1982376554846819,,,2.661878858356971
861,rho0.50_coupled,25,0.5,1.1064242141494134,1.2065324867207963,,,2.3129567008702097
862,rho0.50_coupled,25,0.5,1.5349778864982846,1.2797547634731938,,,2.8147326499714787
863,rho0.50_coupled,25,0.5,1.6721584627294666,1.4993296357206225,,,3.171488098450089
864,rho0.50_coupled,25,0.5,1.9942157425697498,1.6087173611399044,,,3.6029331037096544
865,rho0.50_coupled,25,0.5,1.7547428702301067,1.1958729001319062,,,2.950615770362013
866,rho0.50_coupled,25,0.5,1.665034672731519,1.4641530980486446,,,3.1291877707801636
867,rho0.50_coupled,25,0.5,1.8707220904109858,1.1499506826282198,,,3.0206727730392053
868,rho0.50_coupled,25,0.5,1.6971043842393256,1.2984884584669842,,,2.99559284270631
869,rho0.50_coupled,25,0.5,1.4083476575800695,1.0487749793246526,,,2.457122636904722
870,rho0.50_coupled,25,0.5,1.340597996160637,0.937050655667693,,,2.27764865182833
871,rho0.50_coupled,25,0.5,1.782180152346411,1.6894005366399172,,,3.471580688986328
872,rho0.50_coupled,25,0.5,1.9473591677348836,1.9824951938036022,,,3.929854361538486
873,rho0.50_coupled,25,0.5,1.7685676004663866,1.2715362082716108,,,3.0401038087379977
874,rho0.50_coupled,25,0.5,1.220453784920218,1.3472186255395755,,,2.567672410459793
875,rho0.50_coupled,25,0.5,1.2770315238993823,1.1033973377876194,,,2.380428861687002
876,rho0.50_coupled,25,0.5,1.951793369239116,1.2325299785652946,,,3.1843233478044106
877,rho0.50_coupled,25,0.5,1.382547493710979,1.1584797143684193,,,2.5410272080793983
878,rho0.50_coupled,25,0.5,1.5430435557146536,1.3361780802484848,,,2.8792216359631384
879,rho0.50_coupled,25,0.5,1.5324650870914374,1.581277063871461,,,3.1137421509628984
880,rho0.50_coupled,25,0.5,1.8235182959723621,1.3122051786179398,,,3.1357234745903018
881,rho0.50_coupled,25,0.5,1.4020948360605487,1.3353663376581075,,,2.737461173718656
882,rho0.50_coupled,25,0.5,1.2660700308961552,1.3143327221599233,,,2.5804027530560782
883,rho0.50_coupled,25,0.5,1.478255046045636,1.3276292143311361,,,2.8058842603767724
884,rho0.50_coupled,25,0.5,1.7051300607197013,1.5039570783778593,,,3.2090871390975604
885,rho0.50_coupled,25,0.5,1.6934201332118655,1.0594503454543822,,,2.7528704786662477
886,rho0.50_coupled,25,0.5,1.134343790756568,0.840157110167351,,,1.974500900923919
887,rho0.50_coupled,25,0.5,1.681700983260163,1.4135084605966508,,,3.095209443856814
888,rho0.50_coupled,25,0.5,1.8250695242530535,1.705037480394906,,,3.5301070046479595
889,rho0.50_coupled,25,0.5,1.7673972818846273,1.3320864760962021,,,3.0994837579808294
890,rho0.50_coupled,25,0.5,1.752849211105745,1.4393915800081127,,,3.192240791113858
891,rho0.50_coupled,25,0.5,1.3905034384814903,1.0978534611173485,,,2.4883568995988385
892,rho0.50_coupled,25,0.5,1.836930671079322,1.3132071563180685,,,3.1501378273973906
893,rho0.50_coupled,25,0.5,1.5447123540803571,1.2564963918307397,,,2.801208745911097
894,rho0.50_coupled,25,0.5,1.6672200956085528,1.3563616589985348,,,3.0235817546070876
895,rho0.50_coupled,25,0.5,1.7978072964717693,1.4194097021128662,,,3.2172169985846355
896,rho0.50_coupled,25,0.5,1.6641092268045932,1.4624073349539868,,,3.1265165617585797
897,rho0.50_coupled,25,0.5,1.4416370481174174,0.9762692848034035,,,2.417906332920821
898,rho0.50_coupled,25,0.5,1.5844557076873529,1.0952123194775425,,,2.6796680271648956
899,rho0.50_coupled,25,0.5,1.5493651409091769,1.3332306945101995,,,2.8825958354193766
900,rho0.50_coupled,25,0.5,1.7438975817520483,1.4106890381316486,,,3.154586619883697
901,rho0.50_coupled,25,0.5,1.2629437933676315,1.2825102823080259,,,2.545454075675657
902,rho0.50_coupled,25,0.5,1.758463989460036,1.7480222512774866,,,3.5064862407375226
903,rho0.50_coupled,25,0.5,1.972204055897832,1.2718907200245317,,,3.2440947759223637
904,rho0.50_coupled,25,0.5,1.5980850208303456,1.2451848812166735,,,2.843269902047019
905,rho0.50_coupled,25,0.5,1.8915144160859427,1.8557263929701886,,,3.747240809056131
906,rho0.50_coupled,25,0.5,1.6472716278134134,1.5380637015775185,,,3.1853353293909317
907,rho0.50_coupled,25,0.5,1.1503569642767753,0.9078948395923664,,,2.0582518038691417
908,rho0.50_coupled,25,0.5,1.4245836300304215,1.3789547741530588,,,2.80353840418348
909,rho0.50_coupled,25,0.5,1.3942016290350856,0.8492987209221907,,,2.2435003499572765
910,rho0.50_coupled,25,0.5,1.11564533436584,1.467305598931481,,,2.5829509332973206
911,rho0.50_coupled,25,0.5,1.3014133444122358,1.0623183435431613,,,2.363731687955397
912,rho0.50_coupled,25,0.5,1.5106078876099336,1.4509680819165172,,,2.961575969526451
913,rho0.50_coupled,25,0.5,2.0507919798445693,1.6404113067689066,,,3.691203286613476
914,rho0.50_coupled,25,0.5,1.4857804200504967,1.5298166595461193,,,3.015597079596616
915,rho0.50_coupled,25,0.5,1.253227597752499,1.460934748769946,,,2.714162346522445
916,rho0.50_coupled,25,0.5,1.3767077502010265,1.545800088978869,,,2.9225078391798958
917,rho0.50_coupled,25,0.5,1.7348702496587147,1.4037490021295786,,,3.1386192517882936
918,rho0.50_coupled,25,0.5,1.783472646349526,1.5016625174461138,,,3.2851351637956396
919,rho0.50_coupled,25,0.5,1.6699947894679008,1.312732569008457,,,2.9827273584763576
920,rho0.50_coupled,25,0.5,1.199789936457416,1.6448651403316723,,,2.8446550767890884
921,rho0.50_coupled,25,0.5,1.6626950916649272,1.160271056246696,,,2.8229661479116235
922,rho0.50_coupled,25,0.5,1.5819989306061413,1.2106652595746556,,,2.7926641901807967
923,rho0.50_coupled,25,0.5,1.8518867279020035,1.210366020801908,,,3.0622527487039113
924,rho0.50_coupled,25,0.5,1.6746441925640796,1.288055067392966,,,2.962699259957046
925,rho0.50_coupled,25,0.5,2.1385728812352878,1.4389150015216985,,,3.5774878827569863
926,rho0.50_coupled,25,0.5,2.2195716088336956,1.5367876001753058,,,3.7563592090090014
927,rho0.50_coupled,25,0.5,1.7273392362197661,1.440305556247376,,,3.1676447924671423
928,rho0.50_coupled,25,0.5,1.3082094202232617,1.2717242815277612,,,2.579933701751023
929,rho0.50_coupled,25,0.5,1.548530519727701,1.7713199510682958,,,3.3198504707959966
930,rho0.50_coupled,25,0.5,1.5426582551025751,1.5363527723903652,,,3.0790110274929403
931,rho0.50_coupled,25,0.5,2.088146806426923,1.7603228839060097,,,3.8484696903329327
932,rho0.50_coupled,25,0.5,1.6320787345951235,1.1091718268212356,,,2.741250561416359
933,rho0.50_coupled,25,0.5,1.8669961332349394,1.7360739497587185,,,3.603070082993658
934,rho0.50_coupled,25,0.5,1.686392757924147,0.9277540620259968,,,2.6141468199501436
935,rho0.50_coupled,25,0.5,0.956437297938517,0.8962438480414163,,,1.8526811459799333
936,rho0.50_coupled,25,0.5,1.4781405622609738,1.06831827544968,,,2.546458837710654
937,rho0.50_coupled,25,0.5,1.5629599441291104,1.4092910361826287,,,2.972250980311739
938,rho0.50_coupled,25,0.5,1.4313872167076853,0.9371389808770958,,,2.368526197584781
939,rho0.50_coupled,25,0.5,1.1283239067546582,1.258738447520925,,,2.3870623542755833
940,rho0.50_coupled,25,0.5,1.405802107420265,1.0681131453578545,,,2.473915252778119
941,rho0.50_coupled,25,0.5,1.6175893750022206,1.4311020485501929,,,3.0486914235524134
942,rho0.50_coupled,25,0.5,1.6473481368907366,1.229603804192014,,,2.8769519410827504
943,rho0.50_coupled,25,0.5,1.284219322699299,1.0796525729215856,,,2.3638718956208846
944,rho0.50_coupled,25,0.5,1.9763758516069636,1.190651636703429,,,3.1670274883103926
945,rho0.50_coupled,25,0.5,1.4211949414215803,1.4735374327493524,,,2.8947323741709328
946,rho0.50_coupled,25,0.5,1.663528228098923,1.228863326461375,,,2.892391554560298
947,rho0.50_coupled,25,0.5,1.3629746724924607,1.4067816894584604,,,2.769756361950921
948,rho0.50_coupled,25,0.5,1.4431161150634755,1.0470310687209063,,,2.490147183784382
949,rho0.50_coupled,25,0.5,2.1255322509177,1.6158241795266715,,,3.7413564304443714
950,rho0.50_coupled,25,0.5,1.7968440123942697,1.7054851495500878,,,3.5023291619443575
951,rho0.50_coupled,25,0.5,1.5901384027997871,1.2201548502698578,,,2.810293253069645
952,rho0.50_coupled,25,0.5,1.1500022732478514,1.5241314235956376,,,2.674133696843489
953,rho0.50_coupled,25,0.5,1.1644539335219575,0.9033369891587166,,,2.067790922680674
954,rho0.50_coupled,25,0.5,2.251142216856697,1.634577777375378,,,3.885719994232075
955,rho0.50_coupled,25,0.5,1.4677715145685601,1.539593689463941,,,3.007365204032501
956,rho0.50_coupled,25,0.5,1.4317757334152061,0.9097432651442592,,,2.341518998559465
957,rho0.50_coupled,25,0.5,1.8114306129718774,1.0400202901714342,,,2.8514509031433115
958,rho0.50_coupled,25,0.5,1.6549718068690202,1.2374394464232379,,,2.8924112532922583
959,rho0.50_coupled,25,0.5,1.5483384405225866,1.1113142407620815,,,2.659652681284668
960,rho0.50_coupled,25,0.5,1.32798358037896,0.9166073499151761,,,2.244590930294136
961,rho0.50_coupled,25,0.5,1.408464391226986,0.8996659021340162,,,2.3081302933610024
962,rho0.50_coupled,25,0.5,1.812618858547678,1.3429072118525072,,,3.1555260704001853
963,rho0.50_coupled,25,0.5,1.963298955470598,1.5150927887141479,,,3.478391744184746
964,rho0.50_coupled,25,0.5,1.6430557492778275,1.274824648198271,,,2.9178803974760985
965,rho0.50_coupled,25,0.5,1.2823248566447123,1.3230000014081293,,,2.6053248580528416
966,rho0.50_coupled,25,0.5,1.246391029368052,1.1865798329374682,,,2.4329708623055204
967,rho0.50_coupled,25,0.5,1.2361880192982388,1.2817896559633297,,,2.5179776752615686
968,rho0.50_coupled,25,0.5,1.5232866828553218,1.435719277676561,,,2.959005960531883
969,rho0.50_coupled,25,0.5,1.6825651558608445,1.438682476460943,,,3.1212476323217873
970,rho0.50_coupled,25,0.5,1.6118010590189766,1.4849229510957578,,,3.0967240101147344
971,rho0.50_coupled,25,0.5,1.0614254806545889,0.7850225599004226,,,1.8464480405550114
972,rho0.50_coupled,25,0.5,1.0899016466477303,1.2948727720858415,,,2.3847744187335715
973,rho0.50_coupled,25,0.5,1.7043513499462901,1.4280977138320876,,,3.1324490637783775
974,rho0.50_coupled,25,0.5,1.880271387173981,1.1902721985149909,,,3.070543585688972
975,rho0.50_coupled,25,0.5,1.4190454129277599,1.2776855355178816,,,2.6967309484456417
976,rho0.50_coupled,25,0.5,2.4041236069257996,1.7721304111887415,,,4.176254018114541
977,rho0.50_coupled,25,0.5,1.610107297835826,1.4332326901605783,,,3.0433399879964043
978,rho0.50_coupled,25,0.5,1.1700322184175223,1.0725144352198437,,,2.242546653637366
979,rho0.50_coupled,25,0.5,1.2399185913708148,1.0699611244360576,,,2.3098797158068725
980,rho0.50_coupled,25,0.5,1.5267730572613434,1.1569304131126044,,,2.6837034703739477
981,rho0.50_coupled,25,0.5,1.31975566343697,1.2456481048832753,,,2.5654037683202455
982,rho0.50_coupled,25,0.5,1.449380955241801,1.2705877514596897,,,2.719968706701491
983,rho0.50_coupled,25,0.5,1.396135523028212,1.1589220040639685,,,2.5550575270921803
984,rho0.50_coupled,25,0.5,1.5174461380112476,1.3487152295168077,,,2.866161367528055
985,rho0.50_coupled,25,0.5,1.4366692809579384,1.179043968109052,,,2.6157132490669905
986,rho0.50_coupled,25,0.5,1.768480382297068,1.7350525762915128,,,3.503532958588581
987,rho0.50_coupled,25,0.5,1.3874066985123688,1.466819777939969,,,2.8542264764523377
988,rho0.50_coupled,25,0.5,1.4830863163775663,1.3448266135549494,,,2.8279129299325154
989,rho0.50_coupled,25,0.5,1.6822160918906073,1.5661237374046388,,,3.2483398292952463
990,rho0.50_coupled,25,0.5,1.687473695367427,1.3983761526398621,,,3.085849848007289
991,rho0.50_coupled,25,0.5,1.4389866658837758,1.6129969226380623,,,3.0519835885218383
992,rho0.50_coupled,25,0.5,1.2896662391434546,1.132740680448021,,,2.4224069195914755
993,rho0.50_coupled,25,0.5,1.3787926816595615,1.0206870661857392,,,2.3994797478453007
994,rho0.50_coupled,25,0.5,1.208614106638124,1.4927717106063547,,,2.7013858172444785
995,rho0.50_coupled,25,0.5,1.7021055770439546,1.1539404464008605,,,2.856046023444815
996,rho0.50_coupled,25,0.5,1.8770943531053075,1.5052001642982684,,,3.382294517403576
997,rho0.50_coupled,25,0.5,1.8281469381273188,1.1699524887562898,,,2.9980994268836083
998,rho0.50_coupled,25,0.5,1.4943503960349966,1.310544329017798,,,2.8048947250527947
999,rho0.50_coupled,25,0.5,1.617272143856526,1.123664663034891,,,2.7409368068914173
1000,rho0.50_coupled,25,0.5,1.7558554520997347,1.9642938882797538,,,3.7201493403794883
1001,rho0.50_coupled,25,0.5,1.515681913784913,1.2711971630435401,,,2.786879076828453
1002,rho0.50_coupled,25,0.5,1.7080120690810665,1.2563741309624874,,,2.964386200043554
1003,rho0.50_coupled,25,0.5,0.9964682224321666,1.0515293327909678,,,2.0479975552231346
1004,rho0.50_coupled,25,0.5,0.9655946317982224,0.8089309003344513,,,1.7745255321326736
1005,rho0.50_coupled,25,0.5,1.3733492578032522,0.9984801715760234,,,2.3718294293792757
1006,rho0.50_coupled,25,0.5,1.5276479770003384,1.3456435026601181,,,2.8732914796604563
1007,rho0.50_coupled,25,0.5,1.2351929264057597,1.3354067436391681,,,2.5705996700449276
1008,rho0.50_coupled,25,0.5,1.563511313042258,1.2322987422023908,,,2.7958100552446488
1009,rho0.50_coupled,25,0.5,1.3478011982893467,1.505270663469827,,,2.8530718617591737
1010,rho0.50_coupled,25,0.5,1.8866654763188753,1.8233195465442353,,,3.7099850228631106
1011,rho0.50_coupled,25,0.5,1.5339463666635307,1.5150393598143181,,,3.0489857264778486
1012,rho0.50_coupled,25,0.5,1.6332424093708153,1.4159383610564498,,,3.049180770427265
1013,rho0.50_coupled,25,0.5,1.6205848905072533,1.6195583911012523,,,3.2401432816085056
1014,rho0.50_coupled,25,0.5,1.8935587626377126,1.5302828323694357,,,3.4238415950071484
1015,rho0.50_coupled,25,0.5,1.7469416163609728,1.6885863706135122,,,3.435527986974485
1016,rho0.50_coupled,25,0.5,1.6271071399100785,1.472803644113203,,,3.0999107840232814
1017,rho0.50_coupled,25,0.5,0.9006756613120127,1.0677342164165025,,,1.968409877728515
1018,rho0.50_coupled,25,0.5,1.4502086197539277,1.539942460610534,,,2.9901510803644618
1019,rho0.50_coupled,25,0.5,1.8808813947528709,1.8360074283068393,,,3.71688882305971
1020,rho0.50_coupled,25,0.5,1.9481974786036311,1.4283159842172009,,,3.376513462820832
1021,rho0.50_coupled,25,0.5,1.7447982748140825,1.5144315551389251,,,3.2592298299530076
1022,rho0.50_coupled,25,0.5,1.6100426615402845,1.238554214630931,,,2.8485968761712153
1023,rho0.50_coupled,25,0.5,1.7227729661185536,1.6709627048467657,,,3.3937356709653193
1024,rho0.50_coupled,25,0.5,1.3601947001379142,1.795658378732835,,,3.1558530788707495
1025,rho0.50_coupled,25,0.5,1.5971260413827797,1.3409384477712178,,,2.9380644891539975
1026,rho0.50_coupled,25,0.5,1.845587363059429,1.762301115187977,,,3.607888478247406
1027,rho0.50_coupled,25,0.5,1.781307684374774,1.4900329619033128,,,3.2713406462780865
1028,rho0.50_coupled,25,0.5,1.1214962703606934,1.2603232526641641,,,2.3818195230248573
1029,rho0.50_coupled,25,0.5,1.5154606824391148,1.4481786689831067,,,2.9636393514222217
1030,rho0.50_coupled,25,0.5,1.5414778060033842,1.4085902740256953,,,2.9500680800290793
1031,rho0.50_coupled,25,0.5,1.1455582765522743,1.4663959443636294,,,2.6119542209159037
