sample_id,xrd_crack_depth_mm,pso_predicted_depth_mm,true_crack_depth_mm,xrd_measurement_error_mm,pso_prediction_error_mm,xrd_pso_difference_mm,pso_iterations,pso_convergence_rate,fitness_value,crack_type,crack_orientation_deg,crack_width_mm,x_position_mm,y_position_mm,stress_intensity_factor_MPa_sqrtm,detection_confidence,material,sintering_temperature_C
95,3.712252222519303,4.090623653464871,3.828342626630743,0.11609040411144012,0.2622810268341276,0.3783714309455677,53,0.9000632688078058,0.059287716156079945,subsurface,72.16671675515433,0.11346662499493339,39.87653868298564,6.504078594590879,0.1040617799889319,0.8753555632889496,Si3N4,1507.69974230185
96,4.049357408693486,3.903755077330754,4.065159090576916,0.01580168188343034,0.16140401324616205,0.1456023313627317,51,0.8565995403080225,0.060677157533750976,subsurface,60.86670073120354,0.25949281469292623,82.87587121491553,11.38939874795965,0.5404922732468572,0.7801454090805711,SiC,1444.099714149006
97,4.27732510685816,4.2401627067633925,4.379920354475068,0.1025952476169083,0.13975764771167576,0.037162400094767456,60,0.8966614617086727,0.06084712251981511,surface,78.31199550409012,0.45135023408891844,32.599045739352064,4.601384808335673,0.19135724250369132,0.8375739470131685,Al2O3,1417.9048995378737
98,2.2057409675063813,2.214297941551405,2.2195454725447825,0.013804505038401249,0.005247530993377492,0.008556974045023757,193,0.9098376294890265,0.046267384218348084,surface,89.6116580273735,0.3861367492554421,69.24549869540931,42.743349228507206,0.329679436388185,0.9293842994859824,Al2O3,1624.7115965940918
99,0.9663631764268539,0.6019337230354772,0.6515868084898756,0.3147763679369783,0.049653085454398393,0.36442945339137667,175,0.9350973567392619,0.07517553060898872,surface,23.244997230325303,0.09374289754691886,18.745511917097126,25.156269781599576,0.1955258045067367,0.7791053398383594,Si3N4,1578.1718780676792
100,0.5238241733432859,0.5576180834479486,0.48478568879973816,0.03903848454354775,0.07283239464821045,0.033793910104662706,122,0.9541639599680151,0.018600085385317405,subsurface,37.971000311416596,0.46494359759308496,46.44605818323973,1.5451408733797356,0.11726753505036282,0.9306946357193979,Si3N4,1614.8099704823983
101,1.2951528702808917,1.204560087907364,1.1853247764113184,0.10982809386957326,0.019235311496045515,0.09059278237352775,178,0.8533708735657093,0.005441855002760472,surface,72.0614120783773,0.15616341243108056,49.32114395719891,39.39221317985081,0.18779026167169904,0.8244668581611329,SiC,1544.2070064724373
102,2.638433281933913,2.360486492289842,2.2791948870661938,0.35923839486771936,0.08129160522364831,0.27794678964407105,99,0.9443862375132117,0.07025814310297246,subsurface,24.025680678347335,0.1408739908160284,86.30480434413299,0.6403666315213496,0.1257354223780159,0.8769495661161757,Al2O3,1681.0710348747943
103,0.3626175086177592,0.11807362952244466,0.16406939329112272,0.1985481153266365,0.04599576376867806,0.24454387909531455,114,0.9641823486532755,0.09007360695094031,subsurface,18.81622641835537,0.14329894172496555,16.693472869536198,9.203186860069984,0.017015812026346486,0.9486213735474973,ZrO2,1478.4101277465206
104,1.5326052046847507,1.8531799805401679,1.869700671128387,0.3370954664436363,0.016520690588219145,0.32057477585541716,66,0.8834109566325995,0.06495650056795356,through-thickness,20.166034222369117,0.25885983576925503,64.86897845498886,28.231306560670806,0.1855362908591042,0.886237915321667,SiC,1586.6407797558
105,0.05309924939257549,0.22920318379582405,0.2548505627349005,0.201751313342325,0.025647378939076426,0.17610393440324856,191,0.9415956245071879,0.07811490651668487,surface,89.15083874025254,0.3070221736541968,36.319379261232996,12.45464272283569,0.09827577373943086,0.9556963776783055,Si3N4,1623.6541852238895
106,2.0314876931953045,2.217239518147814,2.2500584226303735,0.21857072943506894,0.03281890448255931,0.18575182495250964,124,0.9119041281214822,0.03635476147155888,surface,34.545129365060085,0.47054921546387296,98.02516574758353,41.9950466255877,0.4702554578530539,0.7770586344184621,SiC,1438.2411064355724
107,0.7088084488626973,0.6386335056574584,0.6706283037071552,0.03818014515554213,0.03199479804969685,0.07017494320523898,175,0.8616850196619688,0.028674195242504523,through-thickness,67.24432996396663,0.2556109099457317,67.2792774290209,9.278701224796482,0.18153111052097634,0.7023130885290327,Si3N4,1596.048520914363
108,3.8094039876828414,3.6391109278968585,3.726846917159888,0.08255707052295325,0.08773598926302961,0.17029305978598286,162,0.913007393735694,0.03982542288675905,surface,75.78564542509551,0.20065184980156447,52.910842818885854,0.9943458231718216,0.09415326195729114,0.8731831365485749,SiC,1588.6319357754196
109,0.07954660672676117,0.21479051681886058,0.3074583903579071,0.22791178363114595,0.09266787353904654,0.1352439100920994,90,0.985267377631604,0.010000657477837432,through-thickness,76.10690812741343,0.4476607396328353,0.5762956607139547,37.095174026359736,0.10416264746527241,0.8662220357899417,Al2O3,1614.6714830607405
110,2.5704872338593274,2.622155018436811,2.7372235462010837,0.16673631234175623,0.11506852776427268,0.051667784577483555,111,0.8978957454403165,0.036464697382749746,subsurface,4.777921561766898,0.3820313917196581,81.38415851695684,26.079897979313387,0.48087658161948665,0.8371953567726835,Si3N4,1693.6742969484596
111,2.4303245523276082,2.7089124628940366,2.705230915090075,0.2749063627624668,0.0036815478039615712,0.2785879105664284,193,0.8883920839435316,0.046005980692376214,surface,31.43090618182232,0.04500574729832371,74.38247703851323,28.050722651496613,0.3198492146168911,0.7830882729109139,SiC,1590.0148011817132
112,1.0756356409592147,0.8541172011918385,0.9154484363991452,0.16018720456006952,0.061331235207306656,0.22151843976737617,118,0.8828462339695327,0.057915683475996516,subsurface,78.67569321393299,0.03475327588432275,42.447556107070724,9.123283739596577,0.03611986497275198,0.7426389727509399,SiC,1450.494974586774
113,4.080840503830008,4.06157862697577,4.078784038734814,0.002056465095193971,0.01720541175904433,0.019261876854238302,145,0.8513799561902282,0.046813348049028265,surface,80.29744981261814,0.09509649958769496,42.523296749866056,21.700019512019185,0.38164544997349575,0.9269343811434152,Si3N4,1412.207131145343
114,0.4512177006042868,0.08113158079370682,0.17305306552679064,0.2781646350774961,0.09192148473308383,0.37008611981058,158,0.8863179251520084,0.07441996245032617,subsurface,15.043218749379868,0.4434054719999278,67.99760701610698,18.128812458450415,0.09409248432927875,0.7326693951626666,ZrO2,1448.7244326673099
115,2.500672934191084,2.6745283947790686,2.640677091501751,0.14000415731066695,0.03385130327731778,0.17385546058798473,181,0.9443695051624794,0.016252699026666026,surface,71.35295054716444,0.011007940156995522,34.39130891837887,24.72916490228349,0.42999943673680924,0.9431820063963807,ZrO2,1596.8978820306008
116,1.3907406895174153,1.3518922614422038,1.3951027917036116,0.0043621021861963705,0.043210530261407865,0.038848428075211494,159,0.9597838961543506,0.08981023224111553,subsurface,38.594520873619736,0.4242050750036011,72.88170327753302,28.97970992156343,0.14484052457279856,0.7574185678804767,SiC,1431.7632852945237
117,2.543218315147476,2.506917516744874,2.473986407834046,0.06923190731342999,0.032931108910827955,0.03630079840260203,159,0.9628647352103356,0.01591480002746566,surface,67.13742042723929,0.24766014676790218,36.102206358863874,23.744565291137548,0.4296488749310367,0.9872251925023476,Al2O3,1499.2624352725834
118,3.6979298335223243,3.5383424906813676,3.5272741933986143,0.17065564012371004,0.011068297282753381,0.15958734284095666,122,0.8872339304203739,0.09520879820670036,surface,71.01458487437901,0.2511621478382497,47.10856570257476,7.405814401482119,0.5143721480938521,0.722723031358814,Al2O3,1463.3372582647235
119,2.3936597805292954,2.4245799451312746,2.387435367595866,0.006224412933429235,0.03714457753540845,0.030920164601979216,102,0.9638717280838278,0.0694226420946944,surface,27.38874127728951,0.3252763219958181,43.25612408464108,39.937681140836354,0.38327414473079646,0.7905178411541691,ZrO2,1598.8263774541397
120,4.602812965451733,4.4469331079072445,4.494379502416635,0.10843346303509804,0.047446394509390366,0.1558798575444884,128,0.9003324768971557,0.030849944324194807,surface,19.315659258782254,0.276871143824201,14.743643632253223,40.87218932184582,0.20314650257423336,0.8734359579864972,Si3N4,1522.128374826431
121,2.45769486418782,2.5034586595891306,2.588093251194207,0.13039838700638695,0.08463459160507636,0.04576379540131059,162,0.8888205864714911,0.026865790835133692,surface,26.91486994865872,0.2838945018133306,25.05969401960727,47.048063166994424,0.2849654733862523,0.7374001418588325,Si3N4,1509.29682715928
122,0.6642973561324786,0.6409132336930733,0.6992517051617,0.03495434902922134,0.058338471468626696,0.023384122439405353,138,0.9296519711492786,0.06620582489349451,surface,59.609749707362056,0.4787644195649371,58.86979536143918,3.2519229860596632,0.14374654771924836,0.9878978692430658,Si3N4,1693.7542518836585
123,1.9026554070713224,1.843059179906735,1.8677019694635284,0.03495343760779401,0.024642789556793332,0.059596227164587345,138,0.904209819440326,0.09906388773130852,surface,73.68876922962015,0.17736335946833337,84.94680259854749,49.58778247522712,0.17883189435769112,0.7375133462015829,Al2O3,1495.4411657722462
124,2.4168286266266246,2.6653192613406587,2.6670879655339985,0.25025933890737395,0.001768704193339854,0.2484906347140341,180,0.8997949989643376,0.008377081358870246,through-thickness,77.41316806208943,0.212337120256518,61.20875690234753,32.097578545215235,0.3998950676624576,0.8510001253877748,ZrO2,1560.7063583239253
125,3.576131922865888,3.2914375420384996,3.3869708831976144,0.18916103966827347,0.09553334115911483,0.2846943808273883,105,0.8877605765734272,0.06062222369317829,surface,48.62819409368687,0.20893253525519156,83.67341825526609,3.6565119872730367,0.3579096900895429,0.8669308876702873,ZrO2,1584.4324255459478
126,4.760491566828379,4.47635547203852,4.553083951925066,0.20740761490331305,0.07672847988654574,0.2841360947898588,124,0.9754880625788571,0.07043022160665452,subsurface,55.165277551903955,0.2673769657358299,96.66777542502297,14.132748211373208,0.16109070152744018,0.7833707553113294,SiC,1618.192068901323
127,1.9215627870398062,1.6735148091311411,1.6933043521135214,0.22825843492628484,0.019789542982380226,0.24804797790866506,193,0.8582912756041495,0.027043800446927762,surface,85.1523225950918,0.20056245720683413,63.97438794833459,21.3855058734394,0.058479048559922316,0.8460244615100437,Al2O3,1671.4384858690946
128,0.6265835661612883,0.6384716799983916,0.6549377798280203,0.028354213666731964,0.016466099829628655,0.011888113837103309,142,0.8656839417438664,0.07171467552369398,through-thickness,73.95710836844111,0.14929599836842136,26.374619527682665,26.069884395133926,0.24849462022849178,0.9669516635057647,Si3N4,1676.7972017373804
129,2.760173738494048,2.7277238192721445,2.781525740135141,0.021352001641092855,0.05380192086299651,0.032449919221903656,118,0.9899427955436326,0.04334548933571395,subsurface,20.28528293613115,0.08454772010807393,64.53055385632508,29.430637345784106,0.0547996607488403,0.7825866450913452,ZrO2,1423.1010477518648
130,3.796551487112315,3.894787801007868,3.793109873910296,0.003441613202018967,0.10167792709757206,0.0982363138955531,91,0.946653185248093,0.07722415446154526,surface,59.85808055793044,0.17344791902338116,17.25949315926274,25.01806163868871,0.31229359151245795,0.9244236952079791,SiC,1586.1145849296895
131,1.9726374751843108,2.322161515269663,2.1735567720219757,0.20091929683766496,0.14860474324768713,0.3495240400853521,122,0.9148444440031394,0.11359360751272235,subsurface,29.469203572222252,0.4510729455865529,31.221495678250367,13.688781759414503,0.25405625410137644,0.964820687497193,Al2O3,1578.9360143486035
132,4.739905379556582,4.672753280314022,4.69698184697165,0.042923532584931756,0.024228566657628292,0.06715209924256005,182,0.9691343690314166,0.07346890585764647,subsurface,1.750269373030785,0.1255431191285746,80.3513942549899,12.124334654210934,0.5189853913196062,0.7535439368296664,Si3N4,1698.3277066682533
133,1.6450996155472706,1.7612199372695874,1.7773493847596238,0.1322497692123532,0.01612944749003642,0.11612032172231679,171,0.9181757704208399,0.09631531982852104,subsurface,18.863809481536904,0.3372673490779318,54.846732820841346,40.19147486100733,0.10928376378979272,0.7756724847754324,ZrO2,1656.0770770833478
134,4.339954052329894,4.466557833059398,4.512883982561962,0.17292993023206815,0.04632614950256375,0.1266037807295044,93,0.8799254350219277,0.09727287850778503,surface,82.91440643573732,0.29869966637991074,77.47421165128814,19.924629353220226,0.6667716755767288,0.7659899139942242,Al2O3,1643.148293461127
135,3.981589614887412,4.072846852925304,3.942564215573069,0.03902539931434301,0.13028263735223478,0.09125723803789176,95,0.9430895350904973,0.06401931827142941,subsurface,67.58737191028138,0.10110469366175616,10.9667038976753,3.7424425242781556,0.274170678896966,0.844420069552946,ZrO2,1577.5688639835294
136,3.033558790179895,3.0659097115568867,2.933722579634639,0.09983621054525615,0.13218713192224785,0.03235092137699169,137,0.9396532395939734,0.08225224017364918,surface,44.73449048143013,0.23450450699991057,3.990327061128829,41.72193282120029,0.23812801730888142,0.7210798776283505,Al2O3,1538.8570334646422
137,4.712577490604081,4.469332779941803,4.555191509810318,0.1573859807937632,0.08585872986851495,0.24324471066227815,97,0.9758090056541886,0.08680989842663388,through-thickness,19.282306404786603,0.3373937117369419,73.846340808164,37.120713264129684,0.37363686516740563,0.7032626514809062,SiC,1652.0498886480202
138,4.410997520024559,4.509128167260752,4.5271501680834545,0.11615264805889591,0.01802200082270211,0.0981306472361938,158,0.97044654563611,0.07654588983433017,surface,61.36907634234499,0.10033977324405574,38.22970923760016,18.85537941690541,0.21136830066982865,0.9541304943790359,ZrO2,1483.5491931735112
139,1.1686769601980307,1.2800963547168496,1.2846217847346644,0.11594482453663368,0.004525430017814802,0.11141939451881888,192,0.9237479796641446,0.02862232806079307,subsurface,37.057457611013966,0.16499574013522725,93.90576587903313,13.140043864406953,0.16430940840425784,0.8108643286710239,Si3N4,1686.0060778650866
140,4.543350795791757,4.539924728053678,4.559986289453969,0.01663549366221151,0.020061561400290806,0.003426067738079297,55,0.913994418969949,0.05229615347618399,surface,6.688432245232586,0.17220987279303632,49.55837559923661,2.8656523259666224,0.12115137471960909,0.7762773175365245,SiC,1621.1034977286686
141,3.787105472859546,4.0920043607414565,3.8855330174985654,0.09842754463901926,0.20647134324289107,0.30489888788191033,83,0.9124344525787732,0.016351141094407738,surface,36.07564233530558,0.018579289645146956,43.757446844282896,16.815927563365314,0.5132932755646927,0.7310626578992799,Al2O3,1476.7730289265771
142,0.5034749185669724,0.6491162481832387,0.6114469512159629,0.10797203264899058,0.03766929696727572,0.1456413296162663,118,0.9002651242678469,0.04222006527842922,surface,87.88330012562561,0.4416021279552116,87.29754964590887,19.938379526038496,0.239011280637506,0.8983644359245924,Al2O3,1442.512432860304
143,1.5383836738771477,1.3744901991794973,1.5529105230199154,0.014526849142767695,0.17842032384041806,0.16389347469765037,62,0.9855976872719275,0.0309114264873751,through-thickness,20.018221377493415,0.19040171143150003,59.4016522924926,34.66615295922475,0.2948643280066314,0.838113198589054,ZrO2,1579.836131996024
144,4.796469143538563,4.635582375811843,4.5194786827264055,0.27699046081215783,0.11610369308543778,0.16088676772672006,89,0.9051477254651894,0.10786673011140221,surface,54.21007421470443,0.05441763223378252,15.69956559399598,30.246719430652856,0.3358637230954406,0.8590647091155494,ZrO2,1600.3105271247928
145,2.7424311821390486,3.1101999314176316,2.9419596094720744,0.19952842733302578,0.16824032194555727,0.36776874927858305,77,0.868145223733583,0.06722350872221605,surface,47.484891062785024,0.16858221586771718,79.05117650912953,44.563591941904726,0.4167371757976168,0.7509192767262816,ZrO2,1581.2278596744495
146,3.823456601180609,3.8636785168132888,3.884548923688968,0.061092322508359054,0.020870406875679315,0.04022191563267974,153,0.9832484524826929,0.09458176457660818,subsurface,0.7944343615352556,0.2061639941682091,91.12351296955958,44.25551445540574,0.16743859015217216,0.8157629238310398,ZrO2,1472.4279662472259
147,2.6508386065794722,2.621932042715953,2.671224658576893,0.02038605199742083,0.049292615860939915,0.028906563863519086,119,0.8664108823472414,0.01613423700406015,surface,84.17419569858885,0.24282956834516764,6.432528348244815,16.07649512570206,0.21514524756760597,0.9347723488082595,ZrO2,1539.1046807677753
148,2.778359922217288,2.444480184304349,2.574065935664858,0.2042939865524298,0.12958575136050898,0.3338797379129388,78,0.9214475663651128,0.057058278084542655,through-thickness,83.42713788847243,0.3350002781182232,30.53715903346411,34.480550993414546,0.1655156547941476,0.9802978732390659,ZrO2,1464.9641493659994
149,2.107079994430634,2.2798135038460616,2.179516921514893,0.07243692708425886,0.10029658233116878,0.17273350941542764,54,0.9489476422200848,0.045174623129196796,through-thickness,27.590509289635797,0.4232330825127507,68.04378452067643,42.66623080639456,0.16932462475055987,0.8337901669624068,Si3N4,1621.671773442221
150,1.0978591815682055,1.0607511372317338,0.8574954097242449,0.24036377184396063,0.20325572750748888,0.037108044336471746,53,0.915212791607031,0.032254678994164,surface,69.93638921905875,0.08754718430705664,12.330420558804377,13.465824755288647,0.2802525539366697,0.9168690212436402,Si3N4,1610.9744416199733
151,4.637225231391082,4.524981089442319,4.388071795264259,0.24915343612682328,0.13690929417805986,0.11224414194876342,69,0.926384095236878,0.038823781051347865,surface,5.927939205042798,0.38201436041719256,61.54554518720216,35.756083911518424,0.47479350507400114,0.7389505669359641,ZrO2,1512.3055672328555
152,3.9285203311611188,4.243579908860337,4.118283170875854,0.18976283971473507,0.12529673798448293,0.315059577699218,76,0.9457913503128922,0.07078851144364862,subsurface,23.50616886527218,0.26331197644042803,36.1702801391489,40.88494694728726,0.10425491072907475,0.7798781189380743,ZrO2,1589.492056977504
153,0.5549881443323569,0.5776529136757587,0.543222968252717,0.011765176079639894,0.034429945423041675,0.02266476934340178,79,0.9708892345983168,0.035181992466408865,surface,15.543812317121985,0.4440887430769368,65.44314061468121,47.8173133295045,0.19112704040404294,0.9225873786581691,ZrO2,1500.6886977422346
154,3.286998317668451,3.178890793046277,3.214484083071332,0.07251423459711903,0.03559329002505507,0.1081075246221741,150,0.9449814075834472,0.03483932839986954,subsurface,45.61088622975713,0.23615600479369578,99.02463333834756,25.219891491523505,0.07301795050186978,0.8816756820337492,SiC,1573.6908992048736
155,3.9237036814879294,4.04185254021637,4.029517238588297,0.10581355710036755,0.012335301628072948,0.1181488587284405,86,0.8725736068821219,0.022185200529967763,subsurface,27.878404500825436,0.1630575381577217,75.55874409777282,20.621828726067804,0.1004074508280901,0.8696866692705841,SiC,1510.661119010294
156,3.900345697876773,4.141795386915515,4.197473775001069,0.2971280771242961,0.05567838808555425,0.24144968903874187,53,0.886473247642405,0.042981766968599275,surface,72.37269201731813,0.4628853059546204,75.95721921569118,21.954178801499175,0.35886121325442477,0.7362713712395363,SiC,1595.5561904530427
157,2.7943369279313366,2.559877281699119,2.5287303069379625,0.26560662099337407,0.031146974761156354,0.2344596462322177,122,0.9785810382733966,0.0744931827364964,surface,78.50379035881454,0.3323115174322246,31.043425318273442,9.362518085284965,0.10287783389650168,0.7145687007847507,SiC,1585.2113565113611
158,2.7160186757212323,2.5633560159398106,2.4660767891916584,0.24994188652957394,0.09727922674815215,0.1526626597814218,124,0.9277051842779791,0.017002107681722913,surface,35.377009494002884,0.059404414666328356,17.320350278221287,17.447620572567708,0.19700071513722062,0.9172887308459622,Si3N4,1426.6014312068762
159,4.411039853591025,3.937926100672836,4.005619429048431,0.4054204245425943,0.06769332837559494,0.47311375291818925,158,0.9435014862238786,0.09515281356234628,through-thickness,84.61523871524581,0.40663718961868683,88.92422535838028,2.482738447417898,0.5469527470386164,0.7209569186876671,Si3N4,1677.1028135032138
160,2.40834909601087,2.409261923119064,2.53115185249255,0.1228027564816796,0.12188992937348564,0.0009128271081939587,147,0.8920503750412621,0.08484530609074627,surface,47.1148545859688,0.06993360720103514,29.332347643667646,12.9312696243236,0.4301747912435291,0.7561200040677972,Al2O3,1415.0247062607714
161,3.747969022101869,3.5424699087826657,3.7742914374509975,0.02632241534912838,0.23182152866833183,0.20549911331920345,67,0.9150894505962187,0.00230608289906799,subsurface,85.75015731903498,0.08580637211267228,57.33456214756034,48.08893443222284,0.5372328913230859,0.9466102337505886,Al2O3,1524.4203924589387
162,1.3887744570646663,1.663945312310099,1.5858185750545744,0.19704411798990806,0.07812673725552455,0.2751708552454326,54,0.9028843268602494,0.03803971993986711,surface,60.645014462324696,0.2855850186621582,85.17217000021418,12.080508878769496,0.05420123657458641,0.7527868097329938,Al2O3,1434.3686130188144
163,3.0598782560180324,3.1331891565564334,3.1530498378664427,0.09317158184841023,0.019860681310009287,0.07331090053840095,64,0.9552199073735569,0.04127784646470882,surface,67.99234440373205,0.18282683685108908,78.47662112679727,48.368803279948494,0.5011189489055848,0.8315426476392378,ZrO2,1615.3913320223087
164,4.522093802277874,4.50605439565944,4.4915111915139265,0.03058261076394775,0.014543204145513577,0.01603940661843417,96,0.9685578181340607,0.026599958858458457,surface,56.94195563751375,0.23142566757163158,5.982311701756027,24.38061765365378,0.16869478177605776,0.8826272571775083,SiC,1486.3848108897912
165,2.196670734337937,2.41371793898974,2.085707006741321,0.11096372759661577,0.3280109322484188,0.21704720465180305,90,0.8638140937319578,0.014536661780786084,surface,22.12777015222043,0.3736889680555318,57.27443860161445,38.198804232262056,0.07439862930040692,0.8407121288667642,Al2O3,1589.2605167253448
166,1.2124074697895921,1.0488220055330981,1.2148590338838612,0.002451564094269054,0.16603702835076306,0.163585464256494,51,0.9256292709062672,0.007141942649230329,subsurface,24.582588804454502,0.01965002186762204,6.6437162506030045,47.86428044830128,0.14341700756656134,0.9517419323001362,Al2O3,1691.0299173219514
167,5.096504554589864,4.927428007698617,4.915192892554802,0.18131166203506233,0.012235115143814923,0.1690765468912474,76,0.9243616471402105,0.06904567659749504,subsurface,20.764889500876652,0.040702413289259366,38.66692845751896,32.38212488933794,0.6958555156599575,0.7685947009013444,Al2O3,1538.8361209666612
168,4.75176360507898,4.6359900095589515,4.776468012197669,0.02470440711868882,0.14047800263871757,0.11577359552002875,82,0.891745952372413,0.00689385732087495,through-thickness,38.505960412539864,0.33446502460921235,23.41905748223868,46.686811933377584,0.23965046312316005,0.7754622361176665,SiC,1431.7491236235703
169,4.573554321672014,4.522285170659422,4.529775124719816,0.04377919695219834,0.0074899540603938775,0.05126915101259222,71,0.925488348283543,0.04667761942143639,surface,29.679121545374404,0.35577330750988817,0.9597519871396343,15.832356901287985,0.4793817176747996,0.7441594209667395,SiC,1492.595743020474
170,4.437070206514734,4.239003040966149,4.242147306787469,0.1949228997272643,0.0031442658213203245,0.1980671655485846,95,0.9522025291874958,0.018831465996656176,subsurface,82.60376973881968,0.28137514149545945,4.884576662342943,29.484863733855533,0.11797842216016523,0.7818161167256521,ZrO2,1453.21003126592
171,1.3346823222075208,1.1555287609734177,1.1795235788625866,0.15515874334493418,0.023994817889168907,0.1791535612341031,184,0.890860946850058,0.016967785880437052,subsurface,46.7329519413363,0.2303135983301304,94.66537520429488,14.007468547525937,0.12501004773244892,0.7406745217022543,Si3N4,1557.8997052938553
172,1.3105733627239449,1.096640512004229,1.3592586624132652,0.04868529968932034,0.26261815040903613,0.2139328507197158,63,0.9890370646081375,0.033025442371525035,surface,69.9969019043423,0.336012259648269,77.84369208348734,23.31660078594294,0.34083120773358866,0.9290828335674819,SiC,1489.0243499319558
173,1.701403290135357,1.75701648981137,1.8756015316334782,0.17419824149812113,0.11858504182210816,0.05561319967601297,56,0.9640675949299464,0.0916264003415479,surface,56.61122697418873,0.487112655750797,23.134714779617116,39.780442958846926,0.25154401555899886,0.7642263612302843,Si3N4,1676.9830519555248
174,2.4601652350425915,2.519916457975584,2.6018191736244014,0.14165393858180986,0.08190271564881746,0.0597512229329924,151,0.9241985212927012,0.07470152277713762,surface,59.29586099689516,0.3915081241065686,67.65919894669901,24.09140549087954,0.5062611224044463,0.8173958161474727,ZrO2,1434.5085072998052
175,1.6968107507423107,1.7367918312230526,1.7385412703438545,0.041730519601543836,0.0017494391208019433,0.03998108048074189,76,0.8723718045304636,0.038388922758742276,surface,17.791117581211385,0.38466687606535255,76.98836079771307,40.87441135954884,0.35734972212876553,0.821926409437989,Al2O3,1515.6368915571352
176,2.2691046424670214,2.392547628683607,2.235443679287477,0.03366096317954437,0.15710394939612993,0.12344298621658556,79,0.8751640412220747,0.05790197499141401,surface,86.00218903155331,0.25058122147903317,0.8948273889257119,4.64385947472371,0.16826746186416153,0.7267272240925101,Al2O3,1647.1449431501737
177,1.1585722215254581,1.1921414381776283,1.125116663852493,0.03345555767296515,0.06702477432513532,0.033569216652170164,86,0.9466951807055495,0.06650376164008372,through-thickness,75.2274730067293,0.29899856992411133,63.25076493297723,46.093796024891496,0.3142553429232249,0.8926324373296026,ZrO2,1579.6046028384817
178,0.015254401115313954,0.15556202555203819,0.207770860969412,0.19251645985409804,0.05220883541737381,0.14030762443672423,131,0.8822765352310312,0.06357786931604316,subsurface,26.047577107836027,0.11172956912853699,76.45320298574758,46.772807780298805,0.021264651643578096,0.7386223341844101,Al2O3,1570.2493186394306
179,5.0531883972671086,4.80456692452129,4.766566750979606,0.28662164628750286,0.03800017354168439,0.24862147274581847,128,0.8804288431399138,0.012063434260272864,subsurface,74.00483023710892,0.2952013534554809,96.29974874589062,39.77822306958947,0.5044863827751241,0.7174746143528027,Si3N4,1547.6599934358246
180,4.441182589301057,4.5543102462910845,4.486915395940585,0.04573280663952772,0.06739485035049952,0.11312765699002725,118,0.8899081205352568,0.06697158062485727,subsurface,0.9359269909370616,0.16984222050413458,21.4345560063674,49.93902028743618,0.47149277196030975,0.8176447213351257,Si3N4,1506.540756520637
181,4.2145556612743444,3.922557020524966,3.9404222163881153,0.27413344488622915,0.017865195863149275,0.2919986407493784,75,0.9873999312672135,0.045302236397234893,surface,31.360440060131204,0.26459716595389066,93.67015645071272,36.757939895970026,0.38881378872401046,0.7472150125141599,SiC,1417.1151366133918
182,3.962666277280925,4.0369329083620515,3.925275078197365,0.03739119908355981,0.11165783016468644,0.07426663108112663,162,0.8640139317986154,0.0434231756707515,through-thickness,49.083052740244405,0.16684888574756943,32.363766833912166,6.604352261109248,0.3294878044878348,0.9294951767693032,Si3N4,1403.435781229127
183,1.2941717296143282,1.7529257706653216,1.425545823718258,0.13137409410392986,0.3273799469470635,0.4587540410509934,65,0.96610513459942,0.0634242903517817,subsurface,64.20672573398272,0.34160658128080107,1.6535978193209067,6.121765192424289,0.09300590924236142,0.9191460078309086,ZrO2,1682.4681107971876
184,0.6953347130135813,0.6251737905888344,0.7451953953964147,0.049860682382833366,0.12002160480758028,0.07016092242474692,133,0.9119218984481383,0.042942567566844225,surface,86.84503339431446,0.3882669712473996,2.0195940773529375,47.870774325910084,0.21781169156617913,0.7432606671917341,SiC,1625.7458179627226
185,0.38487803777100016,0.322541692020237,0.2665561494118681,0.11832188835913204,0.05598554260836891,0.062336345750763134,109,0.9123944970120385,0.023207526707027703,surface,46.52734206841908,0.18002565578349866,54.288243229793,47.325366123522585,0.03739322706525363,0.700568985310177,Si3N4,1435.8278806419112
186,1.178069305373731,1.2794340304770322,1.224608380824081,0.046539075450350076,0.054825649652951114,0.10136472510330119,144,0.8933963840144101,0.04034954025159589,subsurface,15.097856027898258,0.3879674206967666,57.52532400931103,13.45781888057138,0.19283235269032492,0.9792058194286982,ZrO2,1545.5341202009974
187,2.9091006983970575,2.849957276913322,2.7769819929976998,0.13211870539935777,0.07297528391562214,0.059143421483735636,88,0.9728404728539003,0.036054625255090844,through-thickness,34.03972952095016,0.1338483685059904,91.1655339163793,4.610923783942727,0.4998844345731761,0.8329694097016056,SiC,1641.8589835008859
188,2.620647174191728,2.3415478284414526,2.379785230842918,0.24086194334880995,0.03823740240146556,0.2790993457502755,104,0.9152814296602888,0.004721421018140231,subsurface,5.2539555558299735,0.052771510860204617,84.48263812292032,22.1477593507964,0.13702089236753537,0.8718495270270601,ZrO2,1688.2876055186427
189,0.48240078720899926,0.2631963608868735,0.25536957186865483,0.22703121534034443,0.00782678901821865,0.21920442632212578,196,0.9502313234837662,0.0734894121282142,surface,48.072295722269956,0.39365484511205545,9.406504903732959,0.6024961193433931,0.133132673442619,0.9065653723942819,ZrO2,1623.5831810691873
190,3.3593882730155262,3.058769786930654,3.0371117536450227,0.3222765193705035,0.021658033285631095,0.3006184860848724,189,0.9556592570100992,0.06870644909319397,through-thickness,70.89195620258928,0.0850836653162811,23.373553180854636,13.286578858878368,0.46107707409522214,0.9351150941394648,SiC,1659.2911047805078
