sensor_id,x_mm,y_mm,time_s,temperature_C
TC_MID_N,50.0,100.0,5181.589958158996,769.4858024595294
TC_MID_S,50.0,0.0,5181.589958158996,770.5658275301595
TC_10,60.597757125632356,52.993901624450075,5181.589958158996,816.0076968799294
TC_CENTER,50.0,50.0,5302.092050209205,799.7095324472598
TC_NW,0.0,100.0,5302.092050209205,689.8887947250597
TC_NE,100.0,100.0,5302.092050209205,850.2172166964187
TC_SW,0.0,0.0,5302.092050209205,690.2616971628249
TC_SE,100.0,0.0,5302.092050209205,849.9187840104771
TC_MID_W,0.0,50.0,5302.092050209205,689.9974312679775
TC_MID_E,100.0,50.0,5302.092050209205,850.5583351656629
TC_MID_N,50.0,100.0,5302.092050209205,769.1483144101181
TC_MID_S,50.0,0.0,5302.092050209205,769.6696994544577
TC_10,60.597757125632356,52.993901624450075,5302.092050209205,815.844657682389
TC_CENTER,50.0,50.0,5422.594142259414,796.1150431890557
TC_NW,0.0,100.0,5422.594142259414,685.7464354625371
TC_NE,100.0,100.0,5422.594142259414,845.584372943781
TC_SW,0.0,0.0,5422.594142259414,685.4626482758113
TC_SE,100.0,0.0,5422.594142259414,844.7385044020749
TC_MID_W,0.0,50.0,5422.594142259414,686.6668347745317
TC_MID_E,100.0,50.0,5422.594142259414,845.4092285279045
TC_MID_N,50.0,100.0,5422.594142259414,765.9745271939855
TC_MID_S,50.0,0.0,5422.594142259414,765.3689557804183
TC_10,60.597757125632356,52.993901624450075,5422.594142259414,811.0531146004706
TC_CENTER,50.0,50.0,5543.0962343096235,771.7437263341228
TC_NW,0.0,100.0,5543.0962343096235,665.8603327374832
TC_NE,100.0,100.0,5543.0962343096235,819.9122091137533
TC_SW,0.0,0.0,5543.0962343096235,666.2215046120059
TC_SE,100.0,0.0,5543.0962343096235,821.111425848095
TC_MID_W,0.0,50.0,5543.0962343096235,667.040749813539
TC_MID_E,100.0,50.0,5543.0962343096235,820.4242185118286
TC_MID_N,50.0,100.0,5543.0962343096235,743.381575084053
TC_MID_S,50.0,0.0,5543.0962343096235,743.5965889853937
TC_10,60.597757125632356,52.993901624450075,5543.0962343096235,787.3856140099565
TC_CENTER,50.0,50.0,5663.598326359833,748.7261113221481
TC_NW,0.0,100.0,5663.598326359833,646.6134467623676
TC_NE,100.0,100.0,5663.598326359833,795.1293269638909
TC_SW,0.0,0.0,5663.598326359833,648.001921090779
TC_SE,100.0,0.0,5663.598326359833,795.1642144056892
TC_MID_W,0.0,50.0,5663.598326359833,647.1353531594681
TC_MID_E,100.0,50.0,5663.598326359833,794.3733288287783
TC_MID_N,50.0,100.0,5663.598326359833,721.7216970567512
TC_MID_S,50.0,0.0,5663.598326359833,720.0209656214283
TC_10,60.597757125632356,52.993901624450075,5663.598326359833,763.0524956443436
TC_CENTER,50.0,50.0,5784.100418410042,725.868165192599
TC_NW,0.0,100.0,5784.100418410042,627.4147448319355
TC_NE,100.0,100.0,5784.100418410042,769.8029285945375
TC_SW,0.0,0.0,5784.100418410042,627.7972647231115
TC_SE,100.0,0.0,5784.100418410042,769.8751635875793
TC_MID_W,0.0,50.0,5784.100418410042,626.5627530441499
TC_MID_E,100.0,50.0,5784.100418410042,770.4674421512286
TC_MID_N,50.0,100.0,5784.100418410042,698.7032866211255
TC_MID_S,50.0,0.0,5784.100418410042,698.8577866020053
TC_10,60.597757125632356,52.993901624450075,5784.100418410042,739.2156090455558
TC_CENTER,50.0,50.0,5904.60251046025,701.7672297221702
TC_NW,0.0,100.0,5904.60251046025,607.0008559604327
TC_NE,100.0,100.0,5904.60251046025,744.754112377625
TC_SW,0.0,0.0,5904.60251046025,607.4825999544897
TC_SE,100.0,0.0,5904.60251046025,744.5213479284755
TC_MID_W,0.0,50.0,5904.60251046025,607.6844881554637
TC_MID_E,100.0,50.0,5904.60251046025,744.8061500443773
TC_MID_N,50.0,100.0,5904.60251046025,676.4479520990104
TC_MID_S,50.0,0.0,5904.60251046025,676.4217415428388
TC_10,60.597757125632356,52.993901624450075,5904.60251046025,715.0076201000958
TC_CENTER,50.0,50.0,6025.10460251046,678.8609540148474
TC_NW,0.0,100.0,6025.10460251046,587.328937458354
TC_NE,100.0,100.0,6025.10460251046,719.9275835770568
TC_SW,0.0,0.0,6025.10460251046,586.2167794556311
TC_SE,100.0,0.0,6025.10460251046,719.9966830970507
TC_MID_W,0.0,50.0,6025.10460251046,587.3275499141728
TC_MID_E,100.0,50.0,6025.10460251046,719.8342093499572
TC_MID_N,50.0,100.0,6025.10460251046,654.183336121187
TC_MID_S,50.0,0.0,6025.10460251046,653.4521489993455
TC_10,60.597757125632356,52.993901624450075,6025.10460251046,691.5476348092699
TC_CENTER,50.0,50.0,6145.606694560669,655.5285704450567
TC_NW,0.0,100.0,6145.606694560669,568.9930454444669
TC_NE,100.0,100.0,6145.606694560669,694.9275881155572
TC_SW,0.0,0.0,6145.606694560669,568.1416093290457
TC_SE,100.0,0.0,6145.606694560669,693.9180805514304
TC_MID_W,0.0,50.0,6145.606694560669,567.4680098663821
TC_MID_E,100.0,50.0,6145.606694560669,693.825532928244
TC_MID_N,50.0,100.0,6145.606694560669,631.283644580616
TC_MID_S,50.0,0.0,6145.606694560669,631.2663397362809
TC_10,60.597757125632356,52.993901624450075,6145.606694560669,667.7789135302977
TC_CENTER,50.0,50.0,6266.108786610878,630.5728087066017
TC_NW,0.0,100.0,6266.108786610878,547.4960713979151
TC_NE,100.0,100.0,6266.108786610878,669.3723557036149
TC_SW,0.0,0.0,6266.108786610878,547.4544418089158
TC_SE,100.0,0.0,6266.108786610878,669.1884535580282
TC_MID_W,0.0,50.0,6266.108786610878,548.2479586819426
TC_MID_E,100.0,50.0,6266.108786610878,671.0816666561337
TC_MID_N,50.0,100.0,6266.108786610878,608.6622761659426
TC_MID_S,50.0,0.0,6266.108786610878,608.2036799801224
TC_10,60.597757125632356,52.993901624450075,6266.108786610878,642.4879800632956
TC_CENTER,50.0,50.0,6386.610878661088,608.3240197391292
TC_NW,0.0,100.0,6386.610878661088,529.08465167107
TC_NE,100.0,100.0,6386.610878661088,644.821124950201
TC_SW,0.0,0.0,6386.610878661088,527.5012268366339
TC_SE,100.0,0.0,6386.610878661088,644.3773545133538
TC_MID_W,0.0,50.0,6386.610878661088,528.1076278757067
TC_MID_E,100.0,50.0,6386.610878661088,644.102493508984
TC_MID_N,50.0,100.0,6386.610878661088,586.5872073524757
TC_MID_S,50.0,0.0,6386.610878661088,585.595227880813
TC_10,60.597757125632356,52.993901624450075,6386.610878661088,618.9421146470694
TC_CENTER,50.0,50.0,6507.112970711297,584.655836407029
TC_NW,0.0,100.0,6507.112970711297,508.17227412592155
TC_NE,100.0,100.0,6507.112970711297,619.2322206112124
TC_SW,0.0,0.0,6507.112970711297,508.50528751826226
TC_SE,100.0,0.0,6507.112970711297,619.230354936728
TC_MID_W,0.0,50.0,6507.112970711297,508.45984128422936
TC_MID_E,100.0,50.0,6507.112970711297,618.7654889195751
TC_MID_N,50.0,100.0,6507.112970711297,564.1582283167888
TC_MID_S,50.0,0.0,6507.112970711297,563.3201529695798
TC_10,60.597757125632356,52.993901624450075,6507.112970711297,596.7186037395525
TC_CENTER,50.0,50.0,6627.615062761506,560.9842262454423
TC_NW,0.0,100.0,6627.615062761506,488.5855561116401
TC_NE,100.0,100.0,6627.615062761506,593.7682109344258
TC_SW,0.0,0.0,6627.615062761506,488.67780757200285
TC_SE,100.0,0.0,6627.615062761506,594.0892115597584
TC_MID_W,0.0,50.0,6627.615062761506,488.6211973269542
TC_MID_E,100.0,50.0,6627.615062761506,593.5579473556181
TC_MID_N,50.0,100.0,6627.615062761506,541.2932653256823
TC_MID_S,50.0,0.0,6627.615062761506,541.0547292086869
TC_10,60.597757125632356,52.993901624450075,6627.615062761506,571.9651645943752
TC_CENTER,50.0,50.0,6748.117154811715,538.0884082062329
TC_NW,0.0,100.0,6748.117154811715,469.2341610859286
TC_NE,100.0,100.0,6748.117154811715,569.4350566988373
TC_SW,0.0,0.0,6748.117154811715,468.8271539214814
TC_SE,100.0,0.0,6748.117154811715,569.4486446189097
TC_MID_W,0.0,50.0,6748.117154811715,468.09880954124674
TC_MID_E,100.0,50.0,6748.117154811715,569.0266460658514
TC_MID_N,50.0,100.0,6748.117154811715,518.8110851110823
TC_MID_S,50.0,0.0,6748.117154811715,519.0672082956296
TC_10,60.597757125632356,52.993901624450075,6748.117154811715,548.7879435961644
TC_CENTER,50.0,50.0,6868.619246861925,514.0686542905785
TC_NW,0.0,100.0,6868.619246861925,448.87784551416394
TC_NE,100.0,100.0,6868.619246861925,544.5293334068879
TC_SW,0.0,0.0,6868.619246861925,449.60453996362133
TC_SE,100.0,0.0,6868.619246861925,543.5652089026563
TC_MID_W,0.0,50.0,6868.619246861925,448.70454246530187
TC_MID_E,100.0,50.0,6868.619246861925,543.459496656036
TC_MID_N,50.0,100.0,6868.619246861925,496.82262142340477
TC_MID_S,50.0,0.0,6868.619246861925,496.3075058684669
TC_10,60.597757125632356,52.993901624450075,6868.619246861925,523.6407451017103
TC_CENTER,50.0,50.0,6989.121338912134,490.377207503163
TC_NW,0.0,100.0,6989.121338912134,430.5273556487915
TC_NE,100.0,100.0,6989.121338912134,519.3453194298153
TC_SW,0.0,0.0,6989.121338912134,429.7290078546504
TC_SE,100.0,0.0,6989.121338912134,518.9781070828536
TC_MID_W,0.0,50.0,6989.121338912134,429.4957312177267
TC_MID_E,100.0,50.0,6989.121338912134,518.9935385200159
TC_MID_N,50.0,100.0,6989.121338912134,473.94213829553775
TC_MID_S,50.0,0.0,6989.121338912134,474.3415595164126
TC_10,60.597757125632356,52.993901624450075,6989.121338912134,500.0141829867946
TC_CENTER,50.0,50.0,7109.623430962342,467.9915587340655
TC_NW,0.0,100.0,7109.623430962342,409.68012635914636
TC_NE,100.0,100.0,7109.623430962342,493.32108473754266
TC_SW,0.0,0.0,7109.623430962342,409.8525789021718
TC_SE,100.0,0.0,7109.623430962342,493.74221505498474
TC_MID_W,0.0,50.0,7109.623430962342,409.3073358756827
TC_MID_E,100.0,50.0,7109.623430962342,494.26107461597474
TC_MID_N,50.0,100.0,7109.623430962342,451.9316386028093
TC_MID_S,50.0,0.0,7109.623430962342,452.4955347000057
TC_10,60.597757125632356,52.993901624450075,7109.623430962342,475.3049062195407
TC_CENTER,50.0,50.0,7230.125523012552,444.84846201703266
TC_NW,0.0,100.0,7230.125523012552,390.6276555015109
TC_NE,100.0,100.0,7230.125523012552,469.13614992412306
TC_SW,0.0,0.0,7230.125523012552,389.71885152362455
TC_SE,100.0,0.0,7230.125523012552,468.58295972024496
TC_MID_W,0.0,50.0,7230.125523012552,390.2657915731437
TC_MID_E,100.0,50.0,7230.125523012552,468.66554698459043
TC_MID_N,50.0,100.0,7230.125523012552,429.6637322966357
TC_MID_S,50.0,0.0,7230.125523012552,429.25363891665245
TC_10,60.597757125632356,52.993901624450075,7230.125523012552,452.3751205496025
TC_CENTER,50.0,50.0,7350.627615062761,420.7444300555323
TC_NW,0.0,100.0,7350.627615062761,369.66911312569647
TC_NE,100.0,100.0,7350.627615062761,443.3184500834143
TC_SW,0.0,0.0,7350.627615062761,370.80724506246037
TC_SE,100.0,0.0,7350.627615062761,441.88289656441094
TC_MID_W,0.0,50.0,7350.627615062761,370.19056121497056
TC_MID_E,100.0,50.0,7350.627615062761,443.27278679682036
TC_MID_N,50.0,100.0,7350.627615062761,406.4834145798094
TC_MID_S,50.0,0.0,7350.627615062761,407.1459004970017
TC_10,60.597757125632356,52.993901624450075,7350.627615062761,428.1654196452078
TC_CENTER,50.0,50.0,7471.12970711297,397.41969329813855
TC_NW,0.0,100.0,7471.12970711297,350.8018772828918
TC_NE,100.0,100.0,7471.12970711297,417.6556442516526
TC_SW,0.0,0.0,7471.12970711297,351.03424322535244
TC_SE,100.0,0.0,7471.12970711297,418.5966184099697
TC_MID_W,0.0,50.0,7471.12970711297,351.1620743188482
TC_MID_E,100.0,50.0,7471.12970711297,417.8361067118345
TC_MID_N,50.0,100.0,7471.12970711297,384.4041999422255
TC_MID_S,50.0,0.0,7471.12970711297,385.3627496248497
TC_10,60.597757125632356,52.993901624450075,7471.12970711297,404.39136252718987
TC_CENTER,50.0,50.0,7591.6317991631795,374.0259480012603
TC_NW,0.0,100.0,7591.6317991631795,330.6225777187414
TC_NE,100.0,100.0,7591.6317991631795,393.9761621756674
TC_SW,0.0,0.0,7591.6317991631795,330.3900322829035
TC_SE,100.0,0.0,7591.6317991631795,393.2574966797563
TC_MID_W,0.0,50.0,7591.6317991631795,331.42510119676683
TC_MID_E,100.0,50.0,7591.6317991631795,392.9225059177756
TC_MID_N,50.0,100.0,7591.6317991631795,362.48758897384016
TC_MID_S,50.0,0.0,7591.6317991631795,361.8615818436907
TC_10,60.597757125632356,52.993901624450075,7591.6317991631795,379.49561938258734
TC_CENTER,50.0,50.0,7712.133891213389,350.15642860660745
TC_NW,0.0,100.0,7712.133891213389,310.35446293767353
TC_NE,100.0,100.0,7712.133891213389,368.1424815396372
TC_SW,0.0,0.0,7712.133891213389,310.7250404547949
TC_SE,100.0,0.0,7712.133891213389,368.758140519016
TC_MID_W,0.0,50.0,7712.133891213389,311.2457772293994
TC_MID_E,100.0,50.0,7712.133891213389,368.3488215151317
TC_MID_N,50.0,100.0,7712.133891213389,340.0064352891229
TC_MID_S,50.0,0.0,7712.133891213389,340.2181492185044
TC_10,60.597757125632356,52.993901624450075,7712.133891213389,357.03312798317666
TC_CENTER,50.0,50.0,7832.635983263598,327.7961128761685
TC_NW,0.0,100.0,7832.635983263598,292.16253763552606
TC_NE,100.0,100.0,7832.635983263598,342.79885133085156
TC_SW,0.0,0.0,7832.635983263598,291.4903924775506
TC_SE,100.0,0.0,7832.635983263598,342.93613525038586
TC_MID_W,0.0,50.0,7832.635983263598,291.23665238705036
TC_MID_E,100.0,50.0,7832.635983263598,343.4671754471427
TC_MID_N,50.0,100.0,7832.635983263598,318.0230083051009
TC_MID_S,50.0,0.0,7832.635983263598,317.4042807013672
TC_10,60.597757125632356,52.993901624450075,7832.635983263598,332.2708102830594
TC_CENTER,50.0,50.0,7953.138075313807,304.5354789441546
TC_NW,0.0,100.0,7953.138075313807,271.7148973259526
TC_NE,100.0,100.0,7953.138075313807,317.93902302722023
TC_SW,0.0,0.0,7953.138075313807,271.47356680740745
TC_SE,100.0,0.0,7953.138075313807,318.3144948588911
TC_MID_W,0.0,50.0,7953.138075313807,271.8385116721403
TC_MID_E,100.0,50.0,7953.138075313807,318.3949894865943
TC_MID_N,50.0,100.0,7953.138075313807,294.5929231563804
TC_MID_S,50.0,0.0,7953.138075313807,294.86550264571065
TC_10,60.597757125632356,52.993901624450075,7953.138075313807,307.2072328926273
TC_CENTER,50.0,50.0,8073.640167364017,280.06535159465005
TC_NW,0.0,100.0,8073.640167364017,251.57834769811157
TC_NE,100.0,100.0,8073.640167364017,292.48202909680793
TC_SW,0.0,0.0,8073.640167364017,251.87120614671994
TC_SE,100.0,0.0,8073.640167364017,292.1905432025494
TC_MID_W,0.0,50.0,8073.640167364017,252.54936794544312
TC_MID_E,100.0,50.0,8073.640167364017,292.6558406920641
TC_MID_N,50.0,100.0,8073.640167364017,273.06027562738103
TC_MID_S,50.0,0.0,8073.640167364017,271.60388368805434
TC_10,60.597757125632356,52.993901624450075,8073.640167364017,283.78261858882985
TC_CENTER,50.0,50.0,8194.142259414226,256.1820721196788
TC_NW,0.0,100.0,8194.142259414226,231.9212466668436
TC_NE,100.0,100.0,8194.142259414226,268.1329850118264
TC_SW,0.0,0.0,8194.142259414226,231.29070652575197
TC_SE,100.0,0.0,8194.142259414226,268.27440093511456
TC_MID_W,0.0,50.0,8194.142259414226,232.19614574130367
TC_MID_E,100.0,50.0,8194.142259414226,267.6647489282576
TC_MID_N,50.0,100.0,8194.142259414226,250.0610097026946
TC_MID_S,50.0,0.0,8194.142259414226,250.19746094733608
TC_10,60.597757125632356,52.993901624450075,8194.142259414226,260.2142576349081
TC_CENTER,50.0,50.0,8314.644351464434,232.90403093087997
TC_NW,0.0,100.0,8314.644351464434,213.54463868355435
TC_NE,100.0,100.0,8314.644351464434,242.38853421302164
TC_SW,0.0,0.0,8314.644351464434,211.96672236901915
TC_SE,100.0,0.0,8314.644351464434,243.25205077015573
TC_MID_W,0.0,50.0,8314.644351464434,212.41618585841687
TC_MID_E,100.0,50.0,8314.644351464434,242.35136390402582
TC_MID_N,50.0,100.0,8314.644351464434,227.19966083591703
TC_MID_S,50.0,0.0,8314.644351464434,227.80107075947203
TC_10,60.597757125632356,52.993901624450075,8314.644351464434,235.91664803615285
TC_CENTER,50.0,50.0,8435.146443514644,210.59152322282327
TC_NW,0.0,100.0,8435.146443514644,192.463389453723
TC_NE,100.0,100.0,8435.146443514644,218.7941106245785
TC_SW,0.0,0.0,8435.146443514644,191.74935236304864
TC_SE,100.0,0.0,8435.146443514644,218.28474288564004
TC_MID_W,0.0,50.0,8435.146443514644,191.67506754936173
TC_MID_E,100.0,50.0,8435.146443514644,218.28914024461935
TC_MID_N,50.0,100.0,8435.146443514644,205.17052291739438
TC_MID_S,50.0,0.0,8435.146443514644,204.7820705211461
TC_10,60.597757125632356,52.993901624450075,8435.146443514644,213.17885770025023
TC_CENTER,50.0,50.0,8555.648535564853,186.31647469888372
TC_NW,0.0,100.0,8555.648535564853,172.84181462296584
TC_NE,100.0,100.0,8555.648535564853,192.22973499487773
TC_SW,0.0,0.0,8555.648535564853,172.6827914505591
TC_SE,100.0,0.0,8555.648535564853,192.87567633371683
TC_MID_W,0.0,50.0,8555.648535564853,172.78747253928145
TC_MID_E,100.0,50.0,8555.648535564853,192.59387437065615
TC_MID_N,50.0,100.0,8555.648535564853,182.3895773077962
TC_MID_S,50.0,0.0,8555.648535564853,182.4674762116996
TC_10,60.597757125632356,52.993901624450075,8555.648535564853,188.94894278122777
TC_CENTER,50.0,50.0,8676.150627615063,162.2034460148576
TC_NW,0.0,100.0,8676.150627615063,152.52040010732864
TC_NE,100.0,100.0,8676.150627615063,167.77747444309497
TC_SW,0.0,0.0,8676.150627615063,153.49564679481236
TC_SE,100.0,0.0,8676.150627615063,167.51382710683032
TC_MID_W,0.0,50.0,8676.150627615063,153.13189266561696
TC_MID_E,100.0,50.0,8676.150627615063,167.15704130370065
TC_MID_N,50.0,100.0,8676.150627615063,160.22142079515478
TC_MID_S,50.0,0.0,8676.150627615063,160.37508949728985
TC_10,60.597757125632356,52.993901624450075,8676.150627615063,163.9177648088015
TC_CENTER,50.0,50.0,8796.652719665271,138.43347500677868
TC_NW,0.0,100.0,8796.652719665271,133.11115826819676
TC_NE,100.0,100.0,8796.652719665271,141.6369292430608
TC_SW,0.0,0.0,8796.652719665271,133.35452228043363
TC_SE,100.0,0.0,8796.652719665271,141.47878168903353
TC_MID_W,0.0,50.0,8796.652719665271,132.97877271736334
TC_MID_E,100.0,50.0,8796.652719665271,142.26643792108962
TC_MID_N,50.0,100.0,8796.652719665271,137.68947435580424
TC_MID_S,50.0,0.0,8796.652719665271,138.33811091282377
TC_10,60.597757125632356,52.993901624450075,8796.652719665271,140.1003753579464
TC_CENTER,50.0,50.0,8917.154811715482,116.39681912252634
TC_NW,0.0,100.0,8917.154811715482,114.55728246105974
TC_NE,100.0,100.0,8917.154811715482,117.14342100104737
TC_SW,0.0,0.0,8917.154811715482,113.57505702002818
TC_SE,100.0,0.0,8917.154811715482,117.05319340475711
TC_MID_W,0.0,50.0,8917.154811715482,113.55419993086535
TC_MID_E,100.0,50.0,8917.154811715482,116.58823271523119
TC_MID_N,50.0,100.0,8917.154811715482,115.11593135392434
TC_MID_S,50.0,0.0,8917.154811715482,115.73806083720821
TC_10,60.597757125632356,52.993901624450075,8917.154811715482,115.65453227284748
TC_CENTER,50.0,50.0,9037.65690376569,94.52398695675608
TC_NW,0.0,100.0,9037.65690376569,95.15388367909986
TC_NE,100.0,100.0,9037.65690376569,95.26207575931443
TC_SW,0.0,0.0,9037.65690376569,95.07521661744815
TC_SE,100.0,0.0,9037.65690376569,95.17730819855744
TC_MID_W,0.0,50.0,9037.65690376569,95.90658339684136
TC_MID_E,100.0,50.0,9037.65690376569,95.26660200030969
TC_MID_N,50.0,100.0,9037.65690376569,94.6695241883556
TC_MID_S,50.0,0.0,9037.65690376569,95.78889124477969
TC_10,60.597757125632356,52.993901624450075,9037.65690376569,95.27956212212713
TC_CENTER,50.0,50.0,9158.158995815898,80.04758545028385
TC_NW,0.0,100.0,9158.158995815898,79.87343255055148
TC_NE,100.0,100.0,9158.158995815898,81.25665760747133
TC_SW,0.0,0.0,9158.158995815898,81.23585900702314
TC_SE,100.0,0.0,9158.158995815898,79.91886921651634
TC_MID_W,0.0,50.0,9158.158995815898,79.89937170244147
TC_MID_E,100.0,50.0,9158.158995815898,80.38862691158432
TC_MID_N,50.0,100.0,9158.158995815898,79.77719504123046
TC_MID_S,50.0,0.0,9158.158995815898,79.01701560600478
TC_10,60.597757125632356,52.993901624450075,9158.158995815898,80.65365665931556
TC_CENTER,50.0,50.0,9278.661087866109,65.33533608473999
TC_NW,0.0,100.0,9278.661087866109,64.26255159513084
TC_NE,100.0,100.0,9278.661087866109,65.33416694990756
TC_SW,0.0,0.0,9278.661087866109,64.36572981103023
TC_SE,100.0,0.0,9278.661087866109,65.83309218163195
TC_MID_W,0.0,50.0,9278.661087866109,65.86166917286062
TC_MID_E,100.0,50.0,9278.661087866109,65.42661823512383
TC_MID_N,50.0,100.0,9278.661087866109,65.2925946998488
TC_MID_S,50.0,0.0,9278.661087866109,65.79775011129448
TC_10,60.597757125632356,52.993901624450075,9278.661087866109,64.33054199956086
TC_CENTER,50.0,50.0,9399.163179916317,50.263275514111946
TC_NW,0.0,100.0,9399.163179916317,50.185849729590366
TC_NE,100.0,100.0,9399.163179916317,50.10767194490413
TC_SW,0.0,0.0,9399.163179916317,50.17160725042842
TC_SE,100.0,0.0,9399.163179916317,50.20896705772252
TC_MID_W,0.0,50.0,9399.163179916317,50.04476186889685
TC_MID_E,100.0,50.0,9399.163179916317,50.36104887766151
TC_MID_N,50.0,100.0,9399.163179916317,49.7761877457849
TC_MID_S,50.0,0.0,9399.163179916317,50.12227299453666
TC_10,60.597757125632356,52.993901624450075,9399.163179916317,50.52682686487502
TC_CENTER,50.0,50.0,9519.665271966527,35.29823097860301
TC_NW,0.0,100.0,9519.665271966527,35.205219222414236
TC_NE,100.0,100.0,9519.665271966527,34.6064023738723
TC_SW,0.0,0.0,9519.665271966527,35.474927516523294
TC_SE,100.0,0.0,9519.665271966527,34.82464980698818
TC_MID_W,0.0,50.0,9519.665271966527,34.05863280422186
TC_MID_E,100.0,50.0,9519.665271966527,35.12941260763289
TC_MID_N,50.0,100.0,9519.665271966527,35.52202381620524
TC_MID_S,50.0,0.0,9519.665271966527,35.712985720576235
TC_10,60.597757125632356,52.993901624450075,9519.665271966527,34.68182745749022
TC_CENTER,50.0,50.0,9640.167364016736,33.94988839596064
TC_NW,0.0,100.0,9640.167364016736,33.45174413829385
TC_NE,100.0,100.0,9640.167364016736,34.26620163019029
TC_SW,0.0,0.0,9640.167364016736,33.451325161717484
TC_SE,100.0,0.0,9640.167364016736,34.38942770803748
TC_MID_W,0.0,50.0,9640.167364016736,33.586680399762336
TC_MID_E,100.0,50.0,9640.167364016736,34.436692550725645
TC_MID_N,50.0,100.0,9640.167364016736,33.34357383789382
TC_MID_S,50.0,0.0,9640.167364016736,34.36271032348448
TC_10,60.597757125632356,52.993901624450075,9640.167364016736,33.061754735585424
TC_CENTER,50.0,50.0,9760.669456066946,59.599100427144585
TC_NW,0.0,100.0,9760.669456066946,59.46774156932921
TC_NE,100.0,100.0,9760.669456066946,59.13700977109037
TC_SW,0.0,0.0,9760.669456066946,59.47790125896448
TC_SE,100.0,0.0,9760.669456066946,59.4568873780452
TC_MID_W,0.0,50.0,9760.669456066946,59.37130616458004
TC_MID_E,100.0,50.0,9760.669456066946,59.215849956959026
TC_MID_N,50.0,100.0,9760.669456066946,60.059296274067165
TC_MID_S,50.0,0.0,9760.669456066946,59.571007068424755
TC_10,60.597757125632356,52.993901624450075,9760.669456066946,59.262754074017884
TC_CENTER,50.0,50.0,9881.171548117154,85.65159084872843
TC_NW,0.0,100.0,9881.171548117154,85.31188116832126
TC_NE,100.0,100.0,9881.171548117154,85.78725648078245
TC_SW,0.0,0.0,9881.171548117154,86.052485924361
TC_SE,100.0,0.0,9881.171548117154,86.11158208975573
TC_MID_W,0.0,50.0,9881.171548117154,86.52123816418633
TC_MID_E,100.0,50.0,9881.171548117154,85.61559829473084
TC_MID_N,50.0,100.0,9881.171548117154,85.21065504490171
TC_MID_S,50.0,0.0,9881.171548117154,86.12295337421982
TC_10,60.597757125632356,52.993901624450075,9881.171548117154,85.84243921418926
TC_CENTER,50.0,50.0,10001.673640167364,111.78425062035072
TC_NW,0.0,100.0,10001.673640167364,109.10353772335395
TC_NE,100.0,100.0,10001.673640167364,111.87196919272617
TC_SW,0.0,0.0,10001.673640167364,109.82243855846248
TC_SE,100.0,0.0,10001.673640167364,112.2991226775285
TC_MID_W,0.0,50.0,10001.673640167364,109.49663896663422
TC_MID_E,100.0,50.0,10001.673640167364,112.60449235856345
TC_MID_N,50.0,100.0,10001.673640167364,109.36299392917695
TC_MID_S,50.0,0.0,10001.673640167364,111.01751901503958
TC_10,60.597757125632356,52.993901624450075,10001.673640167364,111.93721174012147
TC_CENTER,50.0,50.0,10122.175732217573,137.19676766595146
TC_NW,0.0,100.0,10122.175732217573,131.62651287054166
TC_NE,100.0,100.0,10122.175732217573,139.37781581591904
TC_SW,0.0,0.0,10122.175732217573,131.3202539757428
TC_SE,100.0,0.0,10122.175732217573,139.76771556604464
TC_MID_W,0.0,50.0,10122.175732217573,132.2341125588398
TC_MID_E,100.0,50.0,10122.175732217573,140.1256851334192
TC_MID_N,50.0,100.0,10122.175732217573,136.33403561579317
TC_MID_S,50.0,0.0,10122.175732217573,136.23308778952028
TC_10,60.597757125632356,52.993901624450075,10122.175732217573,138.6255923705937
TC_CENTER,50.0,50.0,10242.677824267783,162.9341670283217
TC_NW,0.0,100.0,10242.677824267783,153.4235231986849
TC_NE,100.0,100.0,10242.677824267783,167.66096379540986
TC_SW,0.0,0.0,10242.677824267783,153.2370214150935
TC_SE,100.0,0.0,10242.677824267783,168.07254953112965
TC_MID_W,0.0,50.0,10242.677824267783,154.27547376847699
TC_MID_E,100.0,50.0,10242.677824267783,167.3590922312158
TC_MID_N,50.0,100.0,10242.677824267783,160.29593542798406
TC_MID_S,50.0,0.0,10242.677824267783,161.26379179412885
TC_10,60.597757125632356,52.993901624450075,10242.677824267783,165.24676795006977
TC_CENTER,50.0,50.0,10363.179916317991,188.9153987831436
TC_NW,0.0,100.0,10363.179916317991,175.5768146037027
TC_NE,100.0,100.0,10363.179916317991,195.2405963166383
TC_SW,0.0,0.0,10363.179916317991,174.9339337897055
TC_SE,100.0,0.0,10363.179916317991,196.32026839285544
TC_MID_W,0.0,50.0,10363.179916317991,175.4826308459478
TC_MID_E,100.0,50.0,10363.179916317991,195.50606001287497
TC_MID_N,50.0,100.0,10363.179916317991,185.1565881753304
TC_MID_S,50.0,0.0,10363.179916317991,185.23356500072683
TC_10,60.597757125632356,52.993901624450075,10363.179916317991,192.230474924357
TC_CENTER,50.0,50.0,10483.6820083682,214.6533850489176
TC_NW,0.0,100.0,10483.6820083682,196.85017274787378
TC_NE,100.0,100.0,10483.6820083682,223.1939839871743
TC_SW,0.0,0.0,10483.6820083682,196.66817036299756
TC_SE,100.0,0.0,10483.6820083682,223.0579783443459
TC_MID_W,0.0,50.0,10483.6820083682,196.57593370635522
TC_MID_E,100.0,50.0,10483.6820083682,223.85110126474842
