Temperature_C,Rubber_Content_%,Sample_ID,Replicate,Crystallinity_Index,FWHM_Avg_deg,Crystallite_Size_nm,Microstrain,a_Portlandite_A,c_Portlandite_A,Timestamp,Portlandite_wt%,CSH_wt%,Calcite_wt%,Ettringite_wt%,Quartz_wt%,Alite_wt%,Belite_wt%,Lime_wt%,Anhydrite_wt%,Gehlenite_wt%,Amorphous_wt%
600,10,XRD_600_10_3,3,0.6675855156988152,0.551887181887849,25.646655023979825,0.0022441838006515185,,,2025-10-18T18:00:15.338819,0.0,2.7694605933788896,12.312949702633391,0.0,22.93344244058545,1.7619174889005107,5.680435370584802,3.0296836360719737,0.6675903315934553,0.06655413776300378,50.77796629848853
600,10,XRD_600_10_4,4,0.6299970452063376,0.537101294320865,27.701913155635786,0.002217324738418972,,,2025-10-18T18:00:15.338832,0.0,0.5016101844181755,10.737458050472771,0.0,22.06584782124353,2.541025298759484,6.537855452245708,3.173817222056785,0.2089515497333441,0.0,54.2334344210702
600,10,XRD_600_10_5,5,0.6019977216978991,0.5515797621358359,24.509372479186503,0.002309857121615864,,,2025-10-18T18:00:15.338843,0.0,0.0,9.789530721168347,0.0,23.174012644976465,2.483254317477049,6.001568619995793,2.2727339588934274,0.09949337741737872,0.07454405336246867,56.104862306709066
600,15,XRD_600_15_1,1,0.6,0.6101497770542915,27.17177062670568,0.002245111736971037,,,2025-10-18T18:00:15.338855,0.0,0.0,9.563038641800246,0.0,22.20633104138505,1.869514811564764,5.801949499500339,2.7857499590377413,0.0,0.13054490152243117,57.64287114518943
600,15,XRD_600_15_2,2,0.6,0.5971931628510685,26.265753582712914,0.0024670725192060088,,,2025-10-18T18:00:15.338869,0.0,0.0,11.205633725828777,0.0,21.605962553642588,1.3122366218561903,5.873516234615889,2.8535696975314946,0.15547562317793956,0.13793540370675603,56.85567013964037
600,15,XRD_600_15_3,3,0.6,0.6071723826176136,21.731784419902464,0.002348271436985873,,,2025-10-18T18:00:15.338880,0.0,0.0,10.325770450901834,0.0,21.281356635902277,1.8967582745700957,5.575013277249353,3.9018804304275623,0.0,0.0,57.01922093094889
600,15,XRD_600_15_4,4,0.6,0.5944365908479791,24.981677272838336,0.002233793098826737,,,2025-10-18T18:00:15.338891,0.0,0.0,10.784423485117578,0.0,23.03555734990038,2.117373835165176,6.338058091446172,2.2168635112743655,0.032382872451778004,0.16978419539371778,55.30555665925084
600,15,XRD_600_15_5,5,0.6,0.5961998080699795,19.577623659087294,0.00245250060749863,,,2025-10-18T18:00:15.338902,0.0,0.0,10.936048672670497,0.0,21.7053590753099,1.9122248105316833,6.461608150791181,2.665072098652846,0.181456939498868,0.0,56.13823025254503
600,20,XRD_600_20_1,1,0.6,0.6709441086816011,24.109775371761643,0.002261973920380612,,,2025-10-18T18:00:15.338915,0.0,0.0,11.858639708691658,0.0,20.80244880514828,2.0989730676546308,5.351260969548079,2.612513497524511,0.0014993351040226365,0.2366839225167833,57.03798069381203
600,20,XRD_600_20_2,2,0.6,0.6383414405029353,21.806941664725624,0.0021550824403938932,,,2025-10-18T18:00:15.338925,0.0,0.0,10.71846216203036,0.0,21.102466011294503,2.3453214143682217,5.44881756353726,2.854812037914076,0.35169710040945035,0.11132598897023115,57.0670977214759
600,20,XRD_600_20_3,3,0.6,0.642528720510028,27.129738361716356,0.0024380056702505578,,,2025-10-18T18:00:15.338937,0.0,0.0,10.581403465458497,0.0,20.949702219651318,2.110870117314127,6.257367347767833,3.6504519726979505,0.0,0.08440153295914032,56.36580334415113
600,20,XRD_600_20_4,4,0.6,0.6503273308183785,20.703487503196687,0.0024649782306801465,,,2025-10-18T18:00:15.338948,0.0,0.0,12.493127046919254,0.0,22.590966428766983,3.3084096956549445,4.4214761109753935,2.4167677829591026,0.14774237161569917,0.0,54.62151056310861
600,20,XRD_600_20_5,5,0.6,0.6370479610480931,24.738335617828007,0.002530323175453043,,,2025-10-18T18:00:15.338959,0.0,0.0,12.64943749020912,0.0,19.498876018311254,1.5497834197238551,4.47361031861257,2.720218135601763,0.0,0.01863584694832479,59.08943877059313
800,0,XRD_800_0_1,1,0.7291391808108132,0.5540900939460215,29.729428813570337,0.002643701368077746,,,2025-10-18T18:00:15.338970,0.0,6.48110566640269,10.91973021891574,0.0,22.83800656013178,1.7624619391167902,5.58077636842823,8.301915075259357,2.7070729687982924,1.3709119751758807,40.038019227771244
800,0,XRD_800_0_2,2,0.7139293081724517,0.5532431679455222,28.74825418166613,0.002459190432660052,,,2025-10-18T18:00:15.338983,0.0,6.8177077814624925,9.859508933348426,0.0,22.386243736410105,2.120413797579609,4.89631170801967,8.122002090180368,3.115854799315882,1.274443414576938,41.407513739106506
800,0,XRD_800_0_3,3,0.7649346163586821,0.5279596230123758,25.36106302937426,0.0025648853565464562,,,2025-10-18T18:00:15.338994,0.0,8.18644298392676,11.599151075333177,0.0,21.56256346396507,1.428659463161276,5.718413916423578,10.387314553019648,2.915035168700595,1.6009779825150738,36.60144139295483
800,0,XRD_800_0_4,4,0.7344308270972174,0.546077859431503,26.381386528912635,0.0025818614826483687,,,2025-10-18T18:00:15.339004,0.0,6.091455894559451,10.891381097950276,0.0,23.20587648821595,1.4023142251597662,5.028985981964567,8.63048552720587,2.9787966062610307,1.538116759944074,40.232587418739016
800,0,XRD_800_0_5,5,0.7333231762658677,0.5426171291166451,26.839141326545526,0.0024816255971544425,,,2025-10-18T18:00:15.339015,0.0,7.426205148466793,10.928375343568213,0.0,21.64853985560544,1.5060649915717876,4.555243418876786,8.800770471574278,2.4883290157104385,1.5751877221734065,41.071284032452866
800,5,XRD_800_5_1,1,0.669547415957059,0.5866524942328343,24.849794017198942,0.002580866527597621,,,2025-10-18T18:00:15.339026,0.0,6.059129739429311,10.18813288205636,0.0,21.726984071128893,0.7784618893200494,4.818834254392254,7.8041772531998745,2.621079286355422,1.3436983168461016,44.65950230727173
800,5,XRD_800_5_2,2,0.6207572421068102,0.6025398321020745,23.14652492632605,0.0027604549985982708,,,2025-10-18T18:00:15.339039,0.0,5.574160910383609,9.724557124157613,0.0,18.971490613553833,1.5949930951127511,5.113348821480134,7.100405960517499,2.5541088026346097,1.3055675819639054,48.061367090196036
800,5,XRD_800_5_3,3,0.696992638314906,0.6018192277453855,29.842234024371407,0.002464554114017554,,,2025-10-18T18:00:15.339049,0.0,6.6789719032283745,9.66920307199648,0.0,18.51201599631736,1.6979252251717263,5.387063734387796,9.286260393235409,2.9934164254796296,1.2677528840764662,44.50739036610676
800,5,XRD_800_5_4,4,0.6493265039204675,0.6010472810682757,23.337361451814335,0.0026418706692310965,,,2025-10-18T18:00:15.339059,0.0,5.906225196853904,10.38652338775065,0.0,19.161469453848998,1.14580587307646,5.080128631410939,7.505922482390341,3.2603424313387004,1.3166811777803935,46.23690136554961
800,5,XRD_800_5_5,5,0.6537195348529345,0.6010340389384584,23.19182271872214,0.0026063957111803703,,,2025-10-18T18:00:15.339070,0.0,4.969842890020487,9.235782898685116,0.0,21.06551719385948,1.128658562155883,5.117711349923369,8.023363602166246,2.854169631651283,1.3520945233024373,46.252859348235695
800,10,XRD_800_10_1,1,0.6,0.6666243481053393,30.317521221777497,0.002913879517336977,,,2025-10-18T18:00:15.339081,0.0,5.043509330020306,10.26578903621144,0.0,17.85567487454217,1.1666043374866815,4.650702260577346,7.660366176814757,2.2571264844729577,1.3402234528028394,49.76000404707149
800,10,XRD_800_10_2,2,0.6056393593133034,0.6496796545765658,21.474854721312784,0.0027255755021026755,,,2025-10-18T18:00:15.339094,0.0,5.22738172655578,9.820912016603172,0.0,19.56081648502128,1.2006725606340347,3.490709297393456,7.936937773835655,2.8324579292541214,1.3103532148165948,48.6197589958859
800,10,XRD_800_10_3,3,0.6,0.6464996898952334,23.069652492832397,0.002720815232494105,,,2025-10-18T18:00:15.339106,0.0,5.546506875965842,10.050267949838496,0.0,17.22319129203789,1.0525516765258929,4.822834247602965,7.453794654004612,2.6603068119452447,1.1898492382051609,50.0006972538739
800,10,XRD_800_10_4,4,0.6,0.6418118220755114,15.258181473973323,0.002542868583955488,,,2025-10-18T18:00:15.339118,0.0,4.064301409624671,9.405070437175988,0.0,19.660909845823014,1.2291413573562142,3.3913997388294064,7.6313229065258685,2.3276616259688763,1.3278725301824617,50.962320148513506
800,10,XRD_800_10_5,5,0.6,0.6456922170662465,23.560535219245594,0.002649205211240845,,,2025-10-18T18:00:15.339131,0.0,3.905609428890871,11.135151900073682,0.0,19.847522463209756,1.5474087108315335,3.7969603141510135,7.464780703494145,2.2617478729642158,1.3112535910982925,48.729565015286504
800,15,XRD_800_15_1,1,0.6,0.6888312332852556,17.237475300230834,0.0028793977103778582,,,2025-10-18T18:00:15.339142,0.0,4.669347384008187,9.686730137551052,0.0,19.210848020425995,1.9888890578078955,4.280281783487726,7.882948271692408,2.5853724547505803,1.0602703187523277,48.63531257152383
800,15,XRD_800_15_2,2,0.6,0.7078647230725617,19.07931395349175,0.0029618991655454554,,,2025-10-18T18:00:15.339154,0.0,4.655342011158669,11.057444142048793,0.0,18.748568407537864,1.7010736252549503,4.373868045670499,7.335169061865519,2.4663840278605127,1.1638702699732555,48.49828040862993
800,15,XRD_800_15_3,3,0.6,0.721109777698022,15.226632070399203,0.0028142259916208185,,,2025-10-18T18:00:15.339165,0.0,4.629210803469947,10.610755439888022,0.0,18.621162728824036,1.2698589106236988,4.24437357777254,7.48191173698484,2.418227348917692,1.1070557650545778,49.61744368846465
800,15,XRD_800_15_4,4,0.6,0.6976978683878362,18.747105646972454,0.0027186473887342777,,,2025-10-18T18:00:15.339176,0.0,4.087444371376367,9.59563133547132,0.0,17.72854575366006,1.9047988464527206,4.750724668951409,7.723757774219593,2.8063729222788254,1.2242357369186383,50.178488590671066
800,15,XRD_800_15_5,5,0.6,0.7032441271134118,22.952002159791252,0.0026995369976982424,,,2025-10-18T18:00:15.339186,0.0,4.010813731011408,11.70496404274188,0.0,17.194597367720405,1.2714538763759875,4.936183669962759,6.9584997349513,2.9244413151790325,1.3182508740169356,49.680795388040295
800,20,XRD_800_20_1,1,0.6,0.7518097776145469,20.074742868589933,0.0027385115447008733,,,2025-10-18T18:00:15.339200,0.0,3.370207788172122,11.103354436156291,0.0,20.16797686105507,1.2105952968733156,4.840155114979849,7.227457980323804,2.761509039065982,1.2491326684220823,48.06961081495149
800,20,XRD_800_20_2,2,0.6,0.7474254422366802,14.229237098309932,0.002675911221054225,,,2025-10-18T18:00:15.339213,0.0,4.136212794872989,11.3243473528802,0.0,17.016082172682523,1.01000325465714,4.861224980353372,7.598716739188532,2.864024737668995,1.357920936100016,49.831467031596226
800,20,XRD_800_20_3,3,0.6,0.7638103796619085,19.780925919049437,0.00282662941607384,,,2025-10-18T18:00:15.339225,0.0,2.4212992936100757,10.815336430471332,0.0,18.885559428737178,1.3018351744406342,4.627604811212845,7.932493923033042,2.6435074403894006,1.1308017801918802,50.241561717913605
800,20,XRD_800_20_4,4,0.6,0.7642871066920235,10.0,0.0027595301579038866,,,2025-10-18T18:00:15.339235,0.0,4.56580517144586,12.04283603800104,0.0,16.408902884461916,1.7953847245490615,4.323625532068504,7.594296077645449,3.0308296930699403,1.0926144471999495,49.145705431558284
800,20,XRD_800_20_5,5,0.6,0.7296437084913897,17.525204052642785,0.002722295749539491,,,2025-10-18T18:00:15.339246,0.0,3.1038471124961577,12.295204267172236,0.0,16.375625165440255,1.371491194875392,4.518473031668091,7.455678852283919,2.216343966503506,1.1250496892520638,51.53828672030837
