Weld_ID,Laser_Power_W,Welding_Speed_mm_s,Pulse_Frequency_Hz,Pulse_Duration_ms,Beam_Focus_Position_mm,Beam_Spot_Size_um,Clamping_Pressure_kPa,Shield_Gas_Flow_L_min,Material_Combination,Shield_Gas_Type,Joint_Type,Sheet_Thickness_mm,Overlap_Distance_mm,Heat_Input_J_mm,Energy_Density,Data_Source,Nugget_Width_mm,Penetration_Depth_mm,HAZ_Width_mm,Has_Cracks,Has_Porosity,Porosity_Size_um,Has_Undercut,Has_Expulsion,Spatter_Rating,Tensile_Shear_Strength_N,Peel_Strength_N,Contact_Resistance_uOhm,Thermal_Cycling_Strength_Degradation_pct,Thermal_Cycling_Resistance_Increase_pct,Cycles_to_Failure,Creep_Time_to_Failure_hours,Static_Aging_Strength_Retention_pct,Static_Aging_Resistance_Increase_pct,IMC_Thickness_Post_Aging_um,Grain_Size_Change_pct,Overall_Quality_Score,Timestamp,Measurement_Uncertainty_pct,Replicate_Count
W-00100,1142.3553926514242,24.49631963778434,43.092700115456374,7.524802608316557,-0.13188696491369248,144.84534485933742,47.566701812773616,17.178477862915557,Al-Steel,Argon,Butt,0.934331615700333,2.9232693667562795,2.7980253594243565,0.3219555038906707,Experimental,1.672401343811608,0.7717942435261587,2.558965838533477,0,0,0.0,0,0,1.2837270998915875,4357.954492195209,2563.2939600141185,43.75951395695879,8.78060096848965,4.938023591812474,753,413.7804852055725,84.16249588059644,37.92144832242116,2.39643939283609,19.133880953913287,78.46284303604375,2025-10-14 06:59:32,1.734646155127543,4
W-00101,977.976190457908,35.81257639049541,21.800953450134077,3.388908404932133,0.6863068849289264,216.5976754102454,30.435119138397404,10.039414105753568,Cu-Al,Argon,Butt,2.5445750407544443,3.0162052552526366,1.6384906460694537,0.12607788787561097,Experimental,1.102105720052495,0.4147166714438661,1.5390457717580932,0,0,0.0,0,0,3.3501316008382602,995.5025351746555,711.1487754238101,21.131035139497776,14.280092927268203,23.395542207241586,433,435.6510798589906,89.29841885976421,37.330269325522046,3.116565467550117,18.58827771114768,67.1007749883254,2025-10-14 06:59:32,1.0398145028534573,5
W-00102,1607.301999905201,41.31760525640215,87.55886904627734,4.168327172928881,0.04144031895816924,120.36193251201257,60.07146652268941,16.007796742135394,Al-Steel,Helium,Lap,1.3677180533327213,4.54322041302526,2.3340684774892417,0.32320136840279534,Experimental,1.4313502200018313,0.8969371577080273,2.2577483208993434,0,0,0.0,0,0,5.686074180915305,4458.718215466653,2742.4426804319255,41.19327819892529,10.956138330128322,18.866499352644933,881,518.0630427268417,95.0,41.361873994057454,3.2416263670410954,20.923444643520973,79.16434057930668,2025-10-14 06:59:32,2.8865723884068943,3
W-00103,1360.4875968083554,36.27881466769845,74.15515500499545,3.614606924393149,-0.5014045496730768,233.56116040007757,70.53338929291195,10.855057657261886,Al-Steel,Argon-Helium,Butt,1.8866429997200456,2.1008521678677505,2.250053000799432,0.16056129915787462,Experimental,1.615432199463318,0.7870698739385065,2.7403553433812284,0,0,0.0,0,0,5.278902298948978,3566.874220581939,2369.981589737307,35.053258058482854,11.105675085013667,28.812120778616425,907,397.48072217049406,90.55611667420429,18.59158073716916,2.8249529155087174,12.841859015879331,76.27177436893334,2025-10-14 06:59:32,2.714582277260731,5
W-00104,1509.910020171714,30.089436829587676,79.42613760843597,4.334545681543785,0.25630326739176273,176.40483764613796,47.58332274450715,12.301150864231332,Cu-Cu,Nitrogen,Lap,1.317474103115897,2.6041238738940518,3.010844028865936,0.28446347891599827,Experimental,1.7366281831769872,0.9371927947643781,2.4597772085089815,0,0,0.0,0,0,4.638181975606177,4728.912979366971,2900.4282935057927,10.418657118760061,18.08779956778082,14.405312158012032,1561,440.0950663181138,88.36337212463803,37.4805505910012,0.0,8.391838783839743,90.76939649347939,2025-10-14 06:59:32,1.9354709745495051,5
W-00105,1898.7151379630197,32.67197936217196,101.54939496461718,2.325794541384598,0.408862308280987,51.452545452475306,40.416318397345876,11.406923949041731,Cu-Al,Nitrogen,Lap,1.6740528262406071,2.5945383342787514,3.4868688858711328,1.129477286694467,Experimental,2.013548769817125,0.989723379403848,2.976333041350301,0,0,0.0,0,0,4.140913109214349,5488.191285926244,3570.1311371715788,27.866959603579275,8.057169306501402,18.182665849812214,1575,553.0618705011582,92.45869820378111,36.74855111098972,4.2473749193391335,15.538732441789259,93.43178085167781,2025-10-14 06:59:32,1.214608656038763,5
W-00106,1303.797958972468,48.60091045921996,32.63942093189328,5.1505452309729085,-0.23837049702522595,201.47572553681786,47.59782337953382,10.812957875124699,Al-Steel,Argon-Helium,Lap,1.0974686406607252,2.34533719688479,1.6095969560896912,0.1331506108904711,Experimental,1.0152362135008146,0.63233423549652,1.560814635288615,0,0,0.0,0,0,2.6195671777937752,2170.6442407138434,1383.3892146867772,43.802126693020504,20.785381507680334,28.674202483712328,564,708.1983899899451,93.81696539790985,48.35046465040564,3.0334940095100587,11.00151411922764,67.6784970817338,2025-10-14 06:59:32,2.7170234983833477,3
W-00107,1436.354325396712,37.87104244560217,45.44794765994652,2.3039414242194365,0.5338157870526677,116.84043655322974,58.93031667514501,19.742478602961548,Al-Steel,Helium,Butt,1.0138376687266328,1.810173767609407,2.2756505751747707,0.32460944776569106,Experimental,1.6931187081573376,0.7295123177423906,2.6621902951857286,0,1,54.267118425383266,0,0,2.630681649216009,2810.4817879502275,1845.6141899084355,55.13663944540958,13.134488066151562,45.80162420873571,543,248.20710556424038,71.7191582625997,42.771296141890666,4.652781706974816,9.851321255068232,60.46980358379812,2025-10-14 06:59:32,4.152820444286525,4
W-00108,1709.606231902134,44.891080770773065,64.36760583048593,6.718496343574438,0.6586099240794634,170.43174483465336,16.537450631444642,12.400578920635562,Cu-Al,Argon,Lap,2.2750593214682664,4.100340201223129,2.285005666001068,0.22345266607245975,Experimental,1.7743867727546334,0.9073998316805628,2.582218227670532,0,0,0.0,0,0,3.9458731173806916,4474.856176874881,2636.3864641072605,22.198154592812998,11.937391209702898,14.295881413945505,1303,426.619068625817,92.51287387185718,47.45749305901406,3.6900529732338625,11.525551876282623,88.00425661845934,2025-10-14 06:59:32,3.861128525308708,4
W-00109,1284.4938735961748,50.199982264433956,60.65728304249001,3.658219136847037,-0.2960099687748649,227.28292505316062,53.44303217729403,22.288203695797947,Cu-Cu,Argon-Helium,Lap,2.2008305037937506,3.3536110121960543,1.5352521841501394,0.11258010867520071,Experimental,1.2333174657838961,0.7443565129923678,1.433317465783896,0,0,0.0,0,0,3.6881273397340335,2751.68419580491,1653.1535992655442,7.9462094142250015,10.055392110352171,21.146364991746292,944,470.6308663942151,88.35555251664596,35.60327303139733,0.8038886081700009,27.511861410676772,78.75067122780457,2025-10-14 06:59:32,4.443179559440681,5
W-00110,1090.2709944106316,57.50499449966012,31.163794054050665,5.253730878355629,1.0659302913459636,123.8793878775972,54.36639039010828,24.35312048799581,Al-Steel,Nitrogen,Lap,2.1132665314409063,2.5263521318885447,1.1375752703536828,0.15304876916215993,Experimental,1.1067055773812324,0.41842068698909063,1.8662119407371596,0,0,0.0,0,0,4.32099327081608,1286.2146208395295,908.3704330796389,42.54562171866968,12.06259867831895,22.023606337693604,386,502.5271204922063,93.5966380091472,38.91191624528036,2.7142021645417707,15.74382179650998,67.9177763478263,2025-10-14 06:59:32,1.0383307508526225,5
W-00111,1339.7372856230133,24.245376611877003,68.30905073661435,7.378273310446753,-0.5385130870826027,249.6261538647173,55.3288936517714,16.012578504681358,Al-Al,Nitrogen,Butt,1.6711468745283096,2.733416544061959,3.315446009529224,0.22136075341728825,Experimental,1.8903854321113316,0.8674274361340253,2.956284958123677,0,0,0.0,0,0,2.6351254175941383,5439.756181488219,3505.8004344818896,16.31575934697282,13.755577815746815,22.78815400554094,2093,472.0460039491434,90.84846578985642,48.40735030087501,0.5233486648079664,16.993730626778788,100.0,2025-10-14 06:59:32,4.865677267218394,4
W-00112,1213.0204846855975,62.63383179084519,36.00774898378933,5.818488392774347,-0.4171880445472442,71.76933729843512,39.6368526965461,10.074855205365031,Al-Steel,Nitrogen,Lap,1.9437675027608252,1.9617856399263036,1.1620114401458965,0.26984862985752023,Experimental,1.180009790134102,0.5615006636670157,1.510896578508445,0,0,0.0,0,0,5.270370134673264,2265.5464214076096,1468.7133952411787,37.41666027096813,13.615656658050218,17.569115411883775,475,572.2446533389547,92.40983913526446,39.48609014404458,2.879199148942281,8.952742156097946,70.1857748095694,2025-10-14 06:59:32,2.3656490105097934,4
W-00113,1942.7122778127427,54.95098039208015,35.968740005481436,5.218928719946231,-0.44965300930827795,165.9337229795886,58.51377658935715,13.580868528403224,Al-Al,Helium,Butt,0.8302816766188569,2.6150400904005484,2.121213049104475,0.21305826316424384,Experimental,1.683568428478364,0.788767592787914,2.4384597500488217,0,0,0.0,0,0,5.851190268509219,4786.545980693373,2859.451822625831,16.506724762786366,7.719261868861277,29.978339967935348,1769,517.3978786411379,86.20408226916247,38.20294631570049,0.0,5.899080375431543,93.19641599463334,2025-10-14 06:59:32,4.961591184367859,3
W-00114,1762.9899145582144,29.443527195026554,52.38737120986317,4.173464110968583,0.6239461613317916,232.35715661305443,30.326446434192835,19.230598675862595,Cu-Cu,Nitrogen,Lap,1.307221072840855,2.927882031130927,3.592619667230649,0.25769378196324555,Experimental,2.1513945473855074,0.9549719667853577,3.4695044248418214,0,0,0.0,0,0,4.714266628658516,6480.463321775509,4094.8782474945565,6.80008679152774,5.929131399451372,4.697929311061475,2237,572.6281907927896,85.89356807963571,36.938329486418546,0.14485462372443259,11.104326765918785,100.0,2025-10-14 06:59:32,2.0104778424070986,5
W-00115,1604.9197348131588,67.18703526952694,55.180944850894754,4.219501439252972,0.19845458493061882,176.22047868656162,37.49593209101995,13.489484479033754,Al-Steel,Argon-Helium,Butt,1.2790855802620578,2.559102241139023,1.4332405605113037,0.13555372708796312,Experimental,1.1653801817371514,0.8064081417340552,1.9681062164954297,0,0,0.0,0,0,7.0375714330786,2849.267194295684,1380.763518135428,42.09397315674823,23.973188576949006,16.31695255522201,726,474.84449677618966,94.72748652329697,31.13217492004498,3.014820975519499,22.270602401627702,73.39296202161665,2025-10-14 06:59:32,2.886145550312979,3
W-00116,1841.2686695336547,71.19519813410194,54.53234452951219,5.918685529007132,-0.513678236337471,136.79623894154696,67.4433472656515,8.804932051121085,Cu-Al,Argon-Helium,Lap,1.6844707124765075,4.352191360571779,1.5517355533434787,0.18905680026365534,Experimental,1.4708850541018794,0.8393367458055361,2.350227055661348,0,0,0.0,0,0,5.350113530231018,3595.3530913990244,1943.8766796133837,26.86963203480111,9.042147724130974,23.276549995384187,1034,606.0400175777005,89.60301809307254,34.77208700391686,3.3475356888292964,16.75758486112391,80.5209291887357,2025-10-14 06:59:32,2.4157107063012146,4
W-00117,1758.1619979676393,27.249864963355048,25.697124668396356,10.056995204466759,-0.07506985128470856,182.22214376305243,59.6227736339893,15.832477778875846,Cu-Al,Nitrogen,Lap,1.3348657492149265,2.749878378990926,3.8712015644818187,0.3540734662774785,Experimental,2.189849598036166,1.2173907232503844,3.2660999350892332,0,0,0.0,0,0,5.025023172761849,7407.785895022927,4546.916670564015,27.829773712845498,15.050910255939204,23.49007058946366,2287,486.68115325747635,91.42517371049681,29.27589787101801,3.6298103811301767,18.208042210804283,100.0,2025-10-14 06:59:32,2.4230428599772105,4
W-00118,1241.5420773094204,41.24164542525276,73.52461340407979,5.87724361290565,0.1465677673519214,169.5662012571422,18.38065598525518,20.12892530968167,Al-Steel,Argon-Helium,Butt,1.01869902904112,2.2760526904623624,1.806245213314223,0.1775358925622118,Experimental,1.4144153533184491,0.6317280633534681,2.1376836332261786,0,0,0.0,0,0,4.118776743152878,3097.3777872123774,1860.542925765395,42.62467420446937,3.4340432559165843,30.53044695771696,682,422.3048104689607,88.4680228645674,34.64346480459614,2.9443153049928967,18.793177152305542,72.8424820195051,2025-10-14 06:59:32,4.369128394992863,4
W-00119,1873.1680280657515,63.00025758407455,38.480008742206195,5.3417742669913135,-0.6909849574992397,250.32189922562537,39.93680978563401,19.1990880211956,Cu-Cu,Nitrogen,Butt,1.6339717714455713,3.1134172171392374,1.7839622565663207,0.11877787907523842,Experimental,1.640682573210994,0.893932366524977,2.4449529135607047,0,0,0.0,0,0,5.93286007852479,4604.370321496007,2853.449240566229,5.294161641281303,10.073294890739268,29.292840881004274,1633,674.1856304833777,94.49363387006822,16.312554423559224,0.10492434457439447,12.142362115262296,91.71719283107778,2025-10-14 06:59:32,3.985675758949355,4
W-00120,1532.876704731136,60.08069058475059,29.212791550093087,6.2668874299737585,0.5935150985990574,175.81014035953157,38.28103961068274,10.6774300486983,Cu-Cu,Nitrogen,Lap,1.9549851593819436,1.8138307812591754,1.5308179947454237,0.1451203735665173,Experimental,1.4174578709772079,0.6643473087969883,2.2984844099456287,0,1,29.310086919700204,0,0,6.354237353718256,2019.7789558702066,1221.5285018869151,11.089063653290335,15.825235799877602,32.40751607722694,678,64.00178024311066,70.9609500998517,58.4323165405404,0.0,22.024873364019363,65.6940020506942,2025-10-14 06:59:32,4.968605740920193,3
W-00121,1762.2472460839344,36.7008431881848,74.66718032181868,4.886499748212545,0.42724694704948846,240.18111068352434,40.96531944950995,17.328726645893965,Cu-Al,Argon,Butt,1.3683610085419415,2.30328543064254,2.880991976747705,0.1999180235662424,Experimental,2.0452821748113448,0.8853517534370029,2.9423088851962462,0,0,0.0,0,0,5.871542374252268,5002.317615946281,3087.0324237583495,27.99953821739005,13.879315028709073,30.171829466849697,1407,440.9009019756058,89.32199380049559,34.026101969730995,4.1184405933156505,11.996017113708405,84.99161263620942,2025-10-14 06:59:32,3.45405873087005,4
W-00122,1878.9355816192467,38.027014331096474,84.26363206583423,2.2102160811308424,0.006525494819276806,261.85899787156194,39.89849342170079,11.435280497023241,Al-Steel,Helium,Lap,0.9860650758272452,2.2270911291142745,2.9646328243278663,0.18869142352849863,Experimental,2.2830661133719268,0.9367618220358829,3.3096584874739152,0,0,0.0,0,0,4.332460940493925,7035.991786731789,4099.434648890095,45.27080323580549,0.0,14.065544019240035,1450,449.8377718535684,93.92996406351565,32.31037010666588,2.9006797650990475,22.195863619886534,94.26960680789313,2025-10-14 06:59:32,2.8530264175780107,5
W-00123,1363.5053650121142,45.136586125829936,72.0856073862009,5.364233560456231,0.9198716019194425,191.7621936482182,27.416631247737968,11.398966316716129,Cu-Cu,Helium,Lap,1.1053313016395494,2.3968310998736597,1.812505750272282,0.15753068212507582,Experimental,1.379784627763622,0.6750707900375262,2.22484314117138,0,0,0.0,0,0,4.350313591199502,2923.7378008893807,1839.815593445582,6.5700321286573296,12.303203295402543,27.15584940735104,900,700.664501844525,95.0,36.75806467152115,0.0,17.31220554458072,77.1352368243116,2025-10-14 06:59:32,1.3602954517875645,4
W-00124,1145.6070609610463,49.49218734003104,67.84343873080692,8.46908446359431,-0.10380571626541979,267.04880457527315,48.52432982864948,20.77016668919715,Cu-Al,Argon,Lap,1.1703057137437967,3.138822341561923,1.3888338210921285,0.08667790289625114,Experimental,1.035786578465708,0.8484159065586333,1.5498033170140122,0,0,0.0,0,0,4.5521132981073995,2323.6897846994602,1543.3760500508138,35.947650923381325,5.70684607600422,34.16750985663347,829,644.5487107317209,87.38120354486658,23.531488616276473,3.928147516650253,6.131931663273507,74.08765172581388,2025-10-14 06:59:32,4.986245678055427,5
W-00125,1283.6616508132843,54.571026968395934,58.41796295403319,3.273971812179176,1.073202433125031,184.48240199366776,59.3488844693899,11.881343858929897,Al-Al,Argon,Butt,1.2602837897939454,2.4988406403242496,1.4113661282827235,0.12750684374501728,Experimental,1.2175323317407174,0.5469237819975031,2.0358913331857127,0,0,0.0,0,0,4.477157632339821,2065.0811218336653,1422.131263689884,19.984470130874044,13.078183201105928,29.40423482253672,674,619.5142514913758,95.0,50.434159972970264,0.0,11.338361796346366,71.85939549408933,2025-10-14 06:59:32,3.2061226117291315,4
W-00126,1449.03249351202,45.075021986824275,53.07392731063573,6.031910241386553,0.21707379054634252,290.0169098097566,54.1107838110893,12.080639899217454,Al-Steel,Helium,Lap,1.6938772926771595,3.1720683638855287,1.928827669482555,0.11084570153442748,Experimental,1.417571922649802,0.6870194594084797,2.0294887082665864,0,0,0.0,0,0,5.286087198784809,3058.771806972461,2137.2962283807815,39.64608760217459,6.295507122588487,20.56189272836194,749,473.5473070098935,91.56620846846808,34.1778603080992,3.3268712572712102,6.182464428388508,76.57889173095602,2025-10-14 06:59:32,3.801909878760567,3
W-00127,1773.9813552051214,48.666953468444746,25.229198016531985,3.449611854724775,0.17211420763678578,133.1208065572699,56.757956485832295,5.058365696698296,Al-Al,Nitrogen,Butt,1.639666026224383,2.679669344906214,2.1870874120222337,0.2738223859194802,Experimental,1.9087747381266384,0.9482853468962094,2.8593195279631787,0,0,0.0,0,0,5.775832867058308,6638.303664488634,4019.596965218538,12.362893512684895,7.210070016852982,17.076995070544356,2298,694.094240307342,84.78535869095631,33.83324453622248,0.13138567889392663,20.9379155201945,100.0,2025-10-14 06:59:32,2.6269695487652456,5
W-00128,1826.4350767330059,60.04369341207473,46.059857473041276,5.2330790188901055,-0.48509468422814356,224.42752249555718,29.381596188879104,20.6899103722997,Al-Al,Nitrogen,Lap,1.766483862830209,2.217001916818403,1.8251059915968242,0.13553789149850182,Experimental,1.6061552221106579,0.6985183998796055,2.2745210974225873,0,0,0.0,0,0,7.887179130305014,4156.04884672114,2534.7159710597607,11.41805599747654,10.104866187697532,7.480775989421519,1518,529.4681603072777,91.84526024294985,27.276830318936618,0.0,14.97771767329893,94.33264150431022,2025-10-14 06:59:32,3.1908628327169435,3
W-00129,861.8002913227541,23.804394194333224,44.25497303766917,2.622074389895487,0.5922782207273265,199.3083616262547,74.85915720750064,19.141388691798905,Cu-Cu,Helium,Butt,1.3433069446574457,3.217282415826313,2.1722047222556347,0.18164522422537877,Experimental,1.2206693626658172,0.545293810008637,1.836452855656772,0,0,0.0,0,0,1.1454972144890494,1774.404848652458,836.1670395653975,9.10614866203497,6.225240840874248,22.214649386648972,711,578.1810696242497,88.08500392758272,35.19157105959409,0.0,3.9789658403764108,74.72702822863575,2025-10-14 06:59:32,4.770310927571549,4
W-00130,1511.5310756883707,40.13144461507342,38.140233502222905,4.813613109756,-0.09137858124546477,185.83365637640622,64.84004589072146,16.72510117627187,Cu-Cu,Nitrogen,Butt,1.9730978911337678,1.988356183901434,2.2598704186003378,0.20267860898341689,Experimental,1.5997594050749013,0.8472524792278847,2.182376807899733,0,0,0.0,0,0,4.505883946232282,3832.6488831735237,2219.8776197333505,5.0,9.112722583067239,10.813854401348669,1277,514.3756304884965,92.17034243591588,46.09567912218624,0.14481382816684135,17.0042827651872,88.9924242410792,2025-10-14 06:59:32,1.665677751726411,3
W-00131,1441.694457679635,58.49632759882471,62.23886470870855,6.423630645915417,-0.49261653357512036,217.01539177707053,62.92101920518204,18.450501909556394,Cu-Cu,Argon,Lap,1.1175882198844087,1.9547540884516783,1.478753812615684,0.11356750631884031,Experimental,1.3620471043949773,0.7426719681237989,1.972883151074453,0,0,0.0,0,0,4.314739507800067,3289.5993810309146,1944.7973175175568,8.945985346242505,5.49227130978805,13.343647919845447,957,496.0426742941399,89.7857187616983,43.28732967545627,0.0,12.39633167764816,82.38816394493129,2025-10-14 06:59:32,2.1694903373210184,4
W-00132,1277.9978078922502,68.85364823345898,50.3682258777269,4.295974010506915,-1.1185731077623597,226.8309457863977,63.92072407405975,10.25153874856253,Al-Steel,Nitrogen,Butt,1.476310126809965,2.538347476623059,1.113664568848117,0.081827795070551,Experimental,0.9851367509832795,0.5607631319568219,1.2644943758733977,0,0,0.0,0,0,5.914249000561903,1540.6436026873193,1081.9340944538449,46.5962533093754,2.278694324260286,10.140853468237514,284,479.8577060858897,90.37136845095073,41.83550200912445,2.6377760471592917,7.642840978658279,70.64938674206569,2025-10-14 06:59:32,1.6082389111121294,3
W-00133,1159.879338020796,50.50946184900909,24.58991508783725,5.893846912679406,0.07517010982743186,73.51234104117236,72.42790688414536,14.624004046943847,Al-Al,Nitrogen,Lap,1.9306108509445938,2.0410386381890024,1.3778163087400435,0.3123775521283708,Experimental,1.0653146162245142,0.579589779269992,1.7048160419329401,0,0,0.0,0,0,2.7229652599564105,2262.91818617572,1266.1007430919879,12.419600413580584,16.5448979144964,15.999530317271162,718,483.228800526467,85.44203311706927,39.37119161333817,0.18297273679639317,23.466374535329045,73.31229956547196,2025-10-14 06:59:32,4.168863615219099,3
W-00134,1379.505835931568,51.27634148571989,35.74008134675237,6.683980347435919,0.03436519550092962,151.90946070467305,51.72457193371298,13.281090033609486,Al-Steel,Argon-Helium,Lap,1.0770503128989704,1.0919547211923222,1.6142015549012028,0.17710127548050583,Experimental,1.4995066788855893,0.7178855698166969,2.359976822402134,0,0,0.0,0,0,5.156378041516818,3321.503218103052,2112.352933824156,38.9460290364245,4.984324598076404,19.47309677739821,766,548.6793318942463,94.95030615358179,32.131659779499124,2.892246578178372,15.62610719464407,78.1957058868477,2025-10-14 06:59:32,1.2481810416873182,5
W-00135,1974.311855223293,31.649190051367604,59.943357800162744,7.934327877298203,0.290440584944949,228.1688388197369,37.54946498987396,8.979271670041033,Cu-Cu,Argon-Helium,Lap,0.937065215423907,2.826505673984957,3.7428670724633224,0.2733989364940076,Experimental,2.2387706604682815,0.8902119546527116,3.106102315274697,0,0,0.0,0,0,4.584542881152948,6302.3502019281705,3781.1668636123954,5.0,10.656310244858615,22.013488673673443,1959,529.3759839020311,84.21936316424484,23.398694663706383,0.010070294420701825,13.740780048014733,97.85642290321594,2025-10-14 06:59:32,1.3265265994053532,4
W-00136,1367.7834913838235,48.09720233305928,24.040621222327374,3.6639198643924,0.613884982202746,221.55671705505551,54.502966080950436,14.964466464086144,Al-Al,Argon-Helium,Lap,2.103547410461603,2.551170921027448,1.706274076291153,0.1283549496919679,Experimental,1.3727524886234383,0.5917722314217254,2.2626241429128258,0,0,0.0,0,0,3.925293209969004,2689.1638520108904,1586.9230939393199,14.870498520163768,15.232706370520571,14.898323361265762,1162,497.4822903837053,84.45617552297503,33.39168982506692,0.32681395084638226,13.097669099308312,82.59847767164842,2025-10-14 06:59:32,2.193976451149475,3
W-00137,1517.5247191303397,51.29528023968688,71.12666250165144,4.5602355682106905,-0.7044471045450067,291.29195001471004,59.81482077440194,22.06934887690347,Al-Steel,Nitrogen,Lap,1.3179172831260904,2.4236345155349834,1.77504602221423,0.10156168190965519,Experimental,1.5325544914005607,0.7566328302626856,2.6769940981082474,0,0,0.0,0,0,3.640362444307467,3939.3316415937957,2400.933080326266,40.3609824829053,8.396281328308351,28.26077241249432,712,620.7619194159083,91.83680174573745,33.11302828373058,2.914940883545273,7.53221632211193,73.44309691394683,2025-10-14 06:59:32,3.056752723684045,4
W-00138,1662.2008414427585,39.66309898563321,50.33249499795643,3.1050517467198997,0.30865039455665366,235.5303764440019,59.58574359385641,7.302610109334594,Al-Steel,Helium,Butt,1.7494008601908049,3.971967424231438,2.514479529768728,0.17793030689090708,Experimental,1.6471681017214768,0.80003304244982,2.482682069652204,1,0,0.0,0,0,4.445849696109839,2988.8188843882945,1734.6178747950503,56.94082512124106,12.37474968246306,33.0852267078664,711,50.0,82.01422123588985,63.39035551736993,4.41572645816311,8.616948809288827,69.2578501495956,2025-10-14 06:59:32,2.625099202238346,5
W-00139,1400.2213083532745,40.90026310710776,49.61913498271787,9.879788493649777,-0.44370008834991076,282.6374628304539,50.86746296492044,12.480798868435635,Cu-Al,Argon,Lap,0.6653110196312793,2.669146527958228,2.0541011748796407,0.12112697035447119,Experimental,1.5673156419840806,0.6320454686497152,2.258914526292183,0,0,0.0,0,0,5.520953671281786,2824.1602693344585,1630.1405743867754,27.53968671728801,12.613354490332293,13.421466604368625,944,540.7909798336956,88.23703451467797,37.47512353967856,3.5357857699270823,21.538700656313175,80.01870162926036,2025-10-14 06:59:32,1.179265242683229,3
W-00140,2071.6483895629744,45.40473965662215,55.153988826074894,7.9317883407629175,0.536032019771881,226.64083895803148,28.083883085138726,11.227746608344411,Al-Steel,Nitrogen,Butt,1.758005315593647,3.389169292873413,2.7375755111426967,0.20131525601832886,Experimental,2.008396874207518,0.9755833777292495,3.441720050984019,0,0,0.0,0,0,5.934297681861356,5875.8858240824775,3269.8136085809692,37.60709314994318,17.09917213408147,21.574592668616056,1518,557.4190965327183,93.50486161351984,47.89849222322838,3.1591783231305413,12.78267317946822,89.39253112202957,2025-10-14 06:59:32,4.829966231483806,4
W-00141,2033.7835358552843,20.292762066113344,68.97841163311445,5.253460312521966,0.45586260189704303,173.63466726859397,45.15559277605986,11.708262702419358,Cu-Cu,Helium,Butt,1.2823193327199518,1.7222667408774268,6.013326907089134,0.5772010664386479,Experimental,2.9083765221698648,1.2138163523105918,4.176746162323599,0,0,0.0,0,0,5.506957972229577,10150.122273216826,6052.880232830912,10.055835798055103,5.793956750851221,35.66922228277588,3607,591.7570294604136,95.0,44.57990832030539,0.1049483738040264,15.444412221744825,100.0,2025-10-14 06:59:32,4.811478081432335,3
W-00142,1306.0875048538396,43.1800348066065,42.97213295492821,7.03571211455991,0.05121356015199899,137.75091848085373,71.14440126073931,21.682020419349094,Al-Steel,Nitrogen,Lap,0.7879926499267482,2.6651900908171027,1.8148491691174038,0.21958101249365453,Experimental,1.2890319299927198,0.7485930174304107,1.9401935633576792,0,1,29.004223368873426,0,0,6.004018223938214,2117.3978885103043,1198.4435111838736,57.843982007764595,15.721854806677504,37.39017548242799,456,204.81028471573111,78.07342218647034,51.348035123967236,4.6226798697430285,4.879172572834483,61.45667686501769,2025-10-14 06:59:32,2.1174252929630395,3
W-00143,1501.4812935481586,38.134801651400686,59.65375831361474,5.159872884898648,0.27702762298523315,238.96417221644276,53.25092106259596,14.743443198911148,Al-Al,Argon,Butt,1.6509951341222764,3.4057451162921675,2.3623796037124674,0.16476525761169566,Experimental,1.7434708620662762,0.7282368375942861,2.6468743932016277,0,0,0.0,0,0,4.792110237974921,4493.190187284574,2618.5169639683822,14.321480059887431,2.83202220931186,16.83889775723389,1459,516.6336053907166,88.4439585541316,20.63896642704105,0.0,8.54078313233983,91.95106171918988,2025-10-14 06:59:32,3.926102461074326,3
W-00144,1349.210238477996,43.404317385085776,53.813588439292545,5.675100785128162,-0.2417619842498779,218.5403266879431,51.50156795816693,14.721767562059064,Al-Steel,Nitrogen,Lap,1.1753434389207833,2.6928763585707203,1.8650820744504093,0.142237827278562,Experimental,1.5356706347285716,0.5851658552567758,2.50900825930962,0,0,0.0,0,0,3.8757936002970816,2650.5508996161684,1652.8614991582072,40.203217551021794,9.508598264567066,7.492214075517392,746,578.8758706651777,84.54476641402962,46.08460187153185,2.819321803376779,18.152678270176565,77.57875019778481,2025-10-14 06:59:32,3.314301645532895,3
W-00145,1335.5054925104391,32.60804318814273,38.56250842718838,2.545315019738366,-0.036164899602774886,117.49895860703808,40.877511728691445,18.612328202302358,Cu-Al,Argon,Butt,1.3742906523615106,2.980480978422441,2.457379275667918,0.34856752559063714,Experimental,1.6970745060403924,0.791105089526223,2.604487363880943,0,0,0.0,0,0,4.442584927729377,3541.441299199247,2223.659572438125,31.316528465195077,11.669318593717094,17.992144188763515,1111,619.2933123424144,78.96226217164323,45.87508178584595,3.9956660436887717,17.02507987143961,80.59708673870848,2025-10-14 06:59:32,1.9499067800224963,5
