Weld_ID,Laser_Power_W,Welding_Speed_mm_s,Pulse_Frequency_Hz,Pulse_Duration_ms,Beam_Focus_Position_mm,Beam_Spot_Size_um,Clamping_Pressure_kPa,Shield_Gas_Flow_L_min,Material_Combination,Shield_Gas_Type,Joint_Type,Sheet_Thickness_mm,Overlap_Distance_mm,Heat_Input_J_mm,Energy_Density,Data_Source,Nugget_Width_mm,Penetration_Depth_mm,HAZ_Width_mm,Has_Cracks,Has_Porosity,Porosity_Size_um,Has_Undercut,Has_Expulsion,Spatter_Rating,Tensile_Shear_Strength_N,Peel_Strength_N,Contact_Resistance_uOhm,Thermal_Cycling_Strength_Degradation_pct,Thermal_Cycling_Resistance_Increase_pct,Cycles_to_Failure,Creep_Time_to_Failure_hours,Static_Aging_Strength_Retention_pct,Static_Aging_Resistance_Increase_pct,IMC_Thickness_Post_Aging_um,Grain_Size_Change_pct,Overall_Quality_Score,Timestamp,Measurement_Uncertainty_pct,Replicate_Count,Simulation_Convergence_Quality
S-01120,2125.3719920022445,57.504360564974114,64.31516927528486,1.7922747461278328,0.7242927577415317,307.6093198709472,58.45953210478028,13.173676298353456,Al-Al,Nitrogen,Lap,1.4818853612494902,2.5019705028047556,2.2176112953390263,0.12015301835183836,Computational,2.0174019037989046,1.0232276945113246,3.0389944191744127,0,0,0.0,0,0,4.882910284413062,7552.500669222778,4462.255614504354,9.66540404436721,5.6088206445601525,15.269916686827209,3022,367.47837442402846,93.39622240444866,30.937602073022852,0.5626572734863304,14.61308036587266,100.0,2025-10-14 06:59:32,,,0.9799233017974125
S-01121,1978.527883798081,57.827374794530705,50.580729664835644,4.99310759939315,0.9220713209883855,195.68636360167625,41.32650035610342,14.843102455123143,Cu-Al,Argon-Helium,Lap,1.715505820553902,2.722666474052451,2.052862912239837,0.17484295400525737,Computational,1.9593388732284254,0.681175487729383,2.8093650932986978,0,0,0.0,0,0,4.058804084746381,4234.223101114355,2312.59851181051,20.652117936782698,8.550764971779842,34.883715447583,1354,491.16008184133676,95.0,36.06310027261518,3.8893608804968065,12.760512578063363,89.38229028677203,2025-10-14 06:59:32,,,0.8535096691590591
S-01122,1223.1152665927416,33.35385134209616,35.746995691707674,3.6153029963852967,0.11012265869213676,181.56906164590126,58.69765538457933,22.00653486333082,Cu-Cu,Helium,Lap,2.0922638611234894,3.684871405049072,2.2002531354735124,0.20196659749633625,Computational,1.336733580600055,0.6574158853213646,1.7284510219632132,0,0,0.0,0,0,3.3220342325205108,2253.513229527376,1377.3939845885054,9.882901897074147,10.032272671802955,21.662072596358726,1098,471.2861471712337,82.76935572886744,40.63842495289309,0.0,13.319386433063018,84.89910761503172,2025-10-14 06:59:32,,,0.9214697326037269
S-01123,2072.588221422155,56.448738871918344,68.28589058854544,4.08244992529133,-0.4276454593574578,348.601853007342,36.675965103646064,18.168232060065144,Cu-Cu,Argon-Helium,Lap,2.1040442506837653,2.821722549419918,2.202977352027125,0.10532442350407928,Computational,1.9028600086363503,0.9200877529655338,2.898649343446624,0,0,0.0,0,0,6.748774763382924,5564.515772789538,2915.669148964237,6.684902586700259,9.474954094763346,17.020058314333202,1934,599.4023000578698,89.43232736676238,35.88342018821856,0.4175270229530349,17.15509936296447,100.0,2025-10-14 06:59:32,,,0.9180597890782136
S-01124,1981.2563945154438,43.653837644837296,58.057454847344,6.000429805030848,0.32326960701913887,232.22421453649702,47.68606583424459,12.345130318243996,Al-Al,Helium,Butt,1.6622389930181327,2.4677625167178587,2.723137073035442,0.19543878305072745,Computational,2.089873270816033,1.039612027425473,3.048003744786533,0,0,0.0,0,0,7.5703982873899465,7995.500318156207,4713.902765124898,11.976277438599558,15.268902367048657,33.01088461627846,3000,490.207812221316,91.40684857421427,29.558087244496384,0.12798822045164895,12.785061550728525,100.0,2025-10-14 06:59:32,,,0.9488987339610413
S-01125,1408.0396498771834,36.025553301568664,41.17033243126767,5.201917190919034,-1.2195351506173664,279.76174639720114,18.330995265078055,14.478201227912802,Cu-Cu,Helium,Lap,1.5395925180805266,2.7400110255774943,2.345068187723084,0.13970626899037603,Computational,1.5587679071075158,0.7424379068153731,2.445384347084283,0,0,0.0,0,0,2.749211346813725,3854.552778479644,1924.9666487708496,10.30058965768688,15.63286502368652,3.5587470134523596,1346,601.8256906850065,91.08284872315132,32.23358055261942,0.002138119539418342,9.909199268794536,94.93056007417319,2025-10-14 06:59:32,,,0.9384016362710331
S-01126,2133.389157152528,50.08551183827687,39.069014731916326,7.465294770112827,-0.6729495843163192,166.2643430801545,31.761735390826157,13.265779247608453,Cu-Cu,Helium,Lap,1.2885221798618143,1.924289992579975,2.5556961430775997,0.2561880372475617,Computational,2.1269928419843978,0.9804365888649539,3.1040026195560637,0,0,0.0,0,0,7.350586234289553,6460.906139875393,3837.9151048448266,11.206670784838717,11.511417051691254,16.848766740443097,2428,478.4638905806996,84.6578672873793,27.02963052451751,0.0,12.27374081198785,100.0,2025-10-14 06:59:32,,,0.9471898345096681
S-01127,992.3033428054339,48.28148496833327,50.56685525097748,8.06680151206904,-0.28236609199807733,234.43663861001863,29.408726652978892,22.771997745153488,Al-Steel,Argon,Butt,1.455561386932096,1.4012937367178149,1.2331476674210786,0.08766744501004944,Computational,1.1785774992748232,0.4554626471351243,1.7493409204787902,0,0,0.0,0,0,4.684529382731343,1868.9107546746561,987.0387688538558,43.02373309762276,10.510032676073783,33.57938884795715,457,466.6074339459451,88.02142914794032,43.717284646147384,2.7934318833021203,18.43122668454937,70.09408488446677,2025-10-14 06:59:32,,,0.9724076369184976
S-01128,1626.8543834944082,61.31821446581664,34.91433335462681,6.037244714451383,-1.082183724090198,261.53045756776316,62.15120937723403,10.66863555851234,Al-Steel,Argon,Butt,0.8457371286992315,2.917304092373979,1.5918803875817409,0.10144646264060728,Computational,1.4897769675058017,0.6302763959390242,2.307868860310304,0,0,0.0,0,0,6.670835058367263,3365.128110718916,1972.7143316820604,36.38053918706455,4.71835872503048,32.41128000186166,750,475.518581306947,90.38969134779826,36.96847245275002,3.4057123602508113,15.969610041804165,78.23037087486355,2025-10-14 06:59:32,,,0.961189014788102
S-01129,1319.084005693134,29.704457080398857,73.6009074070852,7.221293210971599,0.23853181586677627,203.7610942579508,69.60349476097876,21.905260997021045,Al-Al,Nitrogen,Lap,1.0485672043206358,3.077281413380418,2.664416324034202,0.21793629885834107,Computational,1.706095279262652,0.6611306872434632,2.7179473925939743,0,0,0.0,0,0,3.449103519242459,4298.383073920097,2453.254205581343,9.33872382968007,8.075884610538669,38.459825076803845,1478,375.9917336564737,95.0,32.75844173815456,0.0,10.118024925601862,90.98575838441751,2025-10-14 06:59:32,,,0.978590958822095
S-01130,1173.1301611053955,62.125351563577716,66.36433310796531,3.410548326655733,0.451174658182259,190.4990495127312,36.13266756012193,19.783887762494356,Cu-Al,Argon,Lap,1.358182664907629,3.7990035601655423,1.132996560901396,0.09912530305701754,Computational,0.8601360724787126,0.4769248313841051,1.36750060543984,0,0,0.0,0,0,4.114241522486753,1268.092744154456,705.4470876780708,31.31032369785496,6.767806590205755,16.39618050844853,454,366.63580503755986,92.18409512713387,26.25922620830433,3.906052097654512,8.556016921235452,76.57828803082427,2025-10-14 06:59:32,,,0.9725513119182303
S-01131,1561.6688248370162,31.56262665406777,40.87198376790258,2.4394143190438022,0.34317300037179904,173.3328936630957,50.982128408288524,9.782125728534822,Cu-Al,Argon-Helium,Butt,0.6543083399352008,3.9008279832279547,2.9687050611215517,0.2854531337919598,Computational,2.0221571249667707,0.6215929229384407,2.9267337423829582,0,0,0.0,0,0,5.443964940260557,3425.0221031057795,1803.4811825946745,25.05710766385135,13.912585173394138,19.34097826796505,1134,509.86350110050296,89.11351385776348,37.893716480627894,3.2549819072768926,8.417810969220568,86.53965686410994,2025-10-14 06:59:32,,,0.9650558767494732
S-01132,1353.8137184403038,37.92939783179395,20.636705579749417,4.219328003456415,-0.5301520095186506,208.5441270010215,34.67039902200435,12.222968604605821,Al-Al,Nitrogen,Lap,1.7951928485502249,3.4379755813477,2.141579559650403,0.17115319033014637,Computational,1.5369588340841371,0.7522292402735482,2.200798770874707,0,0,22.026090201186367,0,0,3.3020380864646013,3130.9682696628834,1937.4319285559677,20.734306105605867,24.354202734859538,27.140720264191167,622,348.54857588815196,70.23810774050578,50.21322910081313,0.2660543874981778,12.991197327307564,67.49340206220558,2025-10-14 06:59:32,,,0.899483826826997
S-01133,1631.816121962033,50.667071334487964,20.986934408474053,4.180835696528477,0.42779237148347726,156.69624323567155,61.57093599374188,17.855757881735958,Cu-Cu,Helium,Lap,1.6240529849842287,3.6067507830021492,1.9323983948343486,0.2055354949733348,Computational,1.47529488363386,0.8070844252278417,2.181290095406746,0,0,0.0,0,0,4.736618591056472,3865.6561010683577,2066.600230570387,9.122161662243942,15.082165180121734,11.13552372681327,1226,295.2398025411745,95.0,37.20220036512586,0.0,11.349523766600399,91.52522399512758,2025-10-14 06:59:32,,,0.8878126299182604
S-01134,1533.3550671087828,48.6910136677015,40.25893944365796,5.894825791098617,0.4740667332762251,191.51201256241188,63.79306927581263,17.810730217145284,Cu-Al,Argon,Lap,2.0370523722093448,3.081512400271717,1.8894924770801136,0.16443637588741739,Computational,1.6088026259993924,0.7056298886880504,2.3452534666639098,0,0,0.0,0,0,3.8998735964259508,3715.014287497152,2015.421742688858,25.457158318102337,3.7047745598399753,27.17274595058698,996,492.22735181539434,92.5308396371685,44.22921813919358,3.4621896274589643,14.769207948353259,85.21933082381314,2025-10-14 06:59:32,,,0.863712780079764
S-01135,1422.7394929666652,84.30399632305276,30.670377438683786,7.021996415463052,-0.6507205406924312,223.79800857062415,61.8712529189086,11.64021769377296,Cu-Al,Nitrogen,Butt,1.054365072331424,3.5136311841784815,1.0125779714034409,0.0754086224054358,Computational,1.1101459829370175,0.634606310295327,1.778816875278742,0,0,0.0,0,0,5.846665813195583,1974.6983606561682,1314.3804763048718,29.206348595558563,9.424736130509373,26.311296145770445,619,551.4890000601232,83.95779038709688,57.52665373257804,3.657541539825658,11.346217015651378,74.64695400901738,2025-10-14 06:59:32,,,0.8504386913551841
S-01136,1236.382093911032,53.45351982705686,73.12533383787869,4.024583634783765,-0.009541400927397319,219.64518166296915,40.082673745539935,16.806810105324708,Al-Steel,Helium,Butt,2.251655103513617,1.021078477886764,1.387802447335046,0.10530638830224345,Computational,1.0734633843481425,0.6925508267970032,1.5453780162152442,0,0,0.0,0,0,2.6162712911611425,2237.986871166299,1356.441132756466,43.04161906902489,15.608241365563167,20.65095267672077,456,415.10613002675154,85.34230982659605,33.20564867184929,2.7532851988176614,13.244140625561668,71.6079565311281,2025-10-14 06:59:32,,,0.974598147719953
S-01137,1579.8200142344338,43.40176937895276,46.6739821309842,4.687202539719409,0.24525467424801942,226.2597970893193,43.811686668281425,17.531190865197363,Cu-Cu,Nitrogen,Lap,2.152479959173176,1.2460676250978375,2.1839939295201427,0.1608765644343185,Computational,1.6963708522575718,0.9387901709731837,2.426742974933109,0,0,0.0,0,0,4.117179308006605,4983.47213119666,2770.9323757686507,7.5894122161749715,25.434333027097217,15.342846833242257,1718,690.0220856334881,87.99190577384411,30.19872554815663,0.0,16.19742083338997,95.7356130848587,2025-10-14 06:59:32,,,0.8593824112924179
S-01138,1786.9034738560047,69.26865746202719,42.98345500778477,2.702385301529973,-0.11803244076463867,211.00323267205457,37.98206508658753,8.388437089549425,Cu-Al,Argon-Helium,Butt,1.5604090710824114,3.1015062230472004,1.5478026045204456,0.12225741638486895,Computational,1.4996110307271493,0.9141942810109127,2.4637198430893985,0,0,0.0,0,0,6.451732844359179,3949.0416204498733,2376.230868137529,32.22294136983404,12.392315279757986,39.40724928548423,1336,451.0968924082174,80.90592708200835,44.70227878620716,3.32505887232259,16.181461814947333,83.7337978170984,2025-10-14 06:59:32,,,0.9462980006801345
S-01139,1578.8598385273829,42.76771878498353,35.59541924144568,4.627381070330244,0.6112517934030097,67.29758551897513,13.238788040562923,13.662237564193816,Al-Al,Nitrogen,Lap,1.3488442353315668,3.2892182756505037,2.215025561403215,0.5485648913755531,Computational,1.4843186323952824,0.8154511800673849,2.378321013227961,0,0,0.0,0,0,3.9673772230999376,4256.395786601917,2354.4475090185897,18.125785474717624,12.285520587056983,17.577662106962936,1812,452.6097146801748,89.189831352389,39.37698233834463,0.0,19.06380807960099,100.0,2025-10-14 06:59:32,,,0.9040387858986864
S-01140,1586.99339060397,41.10349177839531,70.28881194973454,3.5372885418740267,0.03655376746675606,104.48584897213084,27.656168811197045,21.616388317479988,Al-Steel,Nitrogen,Lap,2.0608488353844074,2.1016609425442434,2.316581859993881,0.3695208302979183,Computational,1.5132304482965666,0.9127747027796845,2.1960434773412576,0,0,0.0,0,0,4.105199987952443,4398.441900553303,2374.7867550211,37.09331497207114,6.856991247956275,14.073329116693506,1065,545.827116932454,87.7584883217249,29.920363775109916,2.6566193528301802,24.498638447787606,88.23504697903714,2025-10-14 06:59:32,,,0.9714110375794299
S-01141,1512.3430347313235,49.86117293369751,66.63240980351289,4.4751894010541955,-0.582168756144951,210.1981001515318,82.93782414937462,21.45209122757879,Al-Al,Argon-Helium,Lap,2.287332079879824,1.3728015962018667,1.8198645708664127,0.1442975752837024,Computational,1.3007979281826976,0.7596071885692708,2.0028929872304135,0,0,0.0,0,0,5.855938375277043,3680.8620992601404,1973.900492680922,9.712389269647476,3.920101998852549,18.732819864210416,1474,598.023801826716,91.64862811912838,31.219043644975052,0.39506794753632457,12.253524675254287,96.62381477070473,2025-10-14 06:59:32,,,0.907296937771454
S-01142,1419.3883528664155,70.43997661430315,44.84672343571778,3.852319061027793,0.03817823775760021,291.2353004647785,70.40741542363835,17.180723227731157,Al-Steel,Argon,Butt,1.0438866107026312,1.1750849545609388,1.209019441308164,0.06918915388912368,Computational,1.0189277141031872,0.6654431162077726,1.3405590726043426,0,0,0.0,0,0,4.846628712296176,2265.842737373517,1343.797521702749,41.957054596678226,8.446050217620426,26.315826415159123,614,325.85934443943404,93.38222154981244,41.112289718349984,3.400330248795037,5.53698618586129,76.85925316390902,2025-10-14 06:59:32,,,0.8550734939707286
S-01143,1471.8244826223695,58.28454762315268,32.31310498062777,6.778612410765344,0.0976672573439985,157.11530023884598,29.21676600047227,17.058424941714687,Cu-Al,Argon-Helium,Butt,1.6109279975306494,1.4910030271690018,1.5151437655194653,0.16072525116015124,Computational,1.2733441793010092,0.8179417379172936,1.943928163593184,0,0,0.0,0,0,4.15848776672282,3384.0098374741624,2191.1177905773966,29.520041275779665,20.38880883878903,25.947014680819652,897,515.5260190611299,86.99926463199716,33.113311532705154,3.676433392186448,18.639933931752843,77.90676881021703,2025-10-14 06:59:32,,,0.9617521570097445
S-01144,2189.4076922896493,56.9617341392279,83.50971567430048,1.1373161770336218,0.8404106900883841,228.8072784438609,48.612046870023654,20.346807929050296,Al-Al,Argon,Butt,1.5180299280890803,2.471712341422112,2.3061878912656217,0.16798619832304687,Computational,1.976826045602096,1.1357469590358629,3.024838272148065,0,0,0.0,0,0,8.040669563427041,8561.398312583846,4867.941056579837,10.84210870023105,11.876594381707962,12.614288305593945,2917,535.2040108823912,95.0,34.41381492656192,0.10171482870723957,1.9830122771189433,100.0,2025-10-14 06:59:32,,,0.8789035093196623
S-01145,1704.0532249900293,59.062130046367535,41.280325770150874,4.249582647075534,-0.09839847048048941,191.68459816254875,79.20949051834477,13.162978820004467,Al-Al,Argon-Helium,Lap,1.558850928541128,3.8810002308669818,1.7311125321612062,0.15051744278146792,Computational,1.493149779847687,0.9949956230531118,2.202417210359692,0,0,0.0,0,0,7.2444712560578575,5751.887936807797,3311.666477766924,11.41979549359002,8.73342173801066,15.702592878775151,2168,438.72313576494696,95.0,42.15933124395921,0.0,26.080012396804015,100.0,2025-10-14 06:59:32,,,0.98232644654088
S-01146,1451.6369781745425,56.225584334787605,65.19509587918897,8.759685852529376,0.6213417193185851,146.04100162490715,26.432952615015097,7.665828819279823,Cu-Al,Nitrogen,Butt,0.8306958583665387,1.3160214390563953,1.5490851668496326,0.17678655875335558,Computational,1.3332401856132654,0.7066896909852052,1.9285561788207954,0,0,0.0,0,0,6.220924711516984,2525.479932591294,1500.6549569683207,34.532688799320404,7.801162389737219,20.062373148000965,1008,400.33070731150957,78.78681072565989,37.79193441326956,3.339636721931628,19.95599769102268,83.30199652155324,2025-10-14 06:59:32,,,0.879093304614354
S-01147,1471.703641117832,60.629079078018904,48.75918863824147,5.970753621663029,-0.23387510641410578,109.13291638885745,56.58776497481823,20.155025603969577,Al-Steel,Nitrogen,Lap,1.3679598307651895,2.370515518918897,1.4564334443121028,0.22242501659209235,Computational,1.2268069370744223,0.6938767311309305,1.8815125560753063,0,0,0.0,0,0,6.154174013431492,3079.6134922655565,1551.2275329552942,39.41327835548403,10.763011010921264,33.01305995208022,507,547.3664884137248,90.76230276000902,29.952098785088044,3.30781310424335,18.94565446209647,71.74271823615156,2025-10-14 06:59:32,,,0.9792995761765626
S-01148,1503.255355663961,37.152126629971065,65.8945200339736,6.526549595036873,-0.05991776155544524,228.2171250881804,31.591576644064006,12.764635633321799,Al-Al,Nitrogen,Lap,1.019676683417521,2.607537704089744,2.4277297027480524,0.17729678128595056,Computational,1.5836721095519763,0.8035653952183432,2.596060022215874,0,0,0.0,0,0,5.929081988212602,4699.212210580071,2483.1502937798473,9.466489817715958,18.415846766064597,2.631806352296734,1885,419.47382621924487,95.0,35.650932812981694,0.057475715230830476,13.732482877531789,100.0,2025-10-14 06:59:32,,,0.9036966566695477
S-01149,1625.686304609959,36.29291186901185,49.66924555825767,7.188354779383331,0.22724175874970853,147.1130662863738,44.232621707428294,17.32863363489148,Al-Al,Argon-Helium,Butt,2.0753910406310725,2.7893122337717076,2.6876095979469086,0.30448344548756173,Computational,1.9268309476395853,0.9032192264720915,2.7506773764844024,0,0,0.0,0,0,4.733825818863419,6487.502922407514,3755.2115239477853,11.08654188718369,9.802008777279584,28.78425386964669,2351,510.63240925942176,89.22402086569181,25.70894344819231,0.0,11.213664876633619,100.0,2025-10-14 06:59:32,,,0.8976990823109989
S-01150,1478.1731720567047,44.807388803179805,79.11271471538794,4.369901433321905,0.6014205995289141,173.6889197758398,25.429284087891528,14.989419817531003,Cu-Al,Nitrogen,Butt,1.4578961283751715,2.344989049820813,1.9793697578089682,0.1899343723598404,Computational,1.4418809434924573,0.8228660079389755,2.1898745222473317,0,0,0.0,0,0,4.672640643998982,4046.986964717872,2050.9830039485764,26.46648754637438,10.765418569714669,33.152561231943245,1079,566.170556494861,90.1740665207911,28.371308098469726,3.7345742568169285,17.258370353644125,82.80934382204326,2025-10-14 06:59:32,,,0.9746483006985456
S-01151,1647.8755913958535,65.64522693570822,67.18971919903953,2.2835289972956145,0.37620828236596243,187.6137457679423,53.78730597843105,10.11011050136751,Al-Al,Nitrogen,Lap,1.9995322380896237,3.225917120556088,1.5061648820345344,0.1338001537742243,Computational,1.3912268483624892,0.756997429958762,2.151980544502814,0,0,0.0,0,0,4.990909768255089,3769.5517795114974,2154.825731029142,11.29880529086179,1.0218824563844098,10.707639811278518,1269,609.8713529550317,87.39777473150795,27.705358323086983,0.017248269856571387,12.845713508928338,94.63734832973672,2025-10-14 06:59:32,,,0.9359419903246975
S-01152,1372.6748546583083,58.54494570195331,38.17148285406377,4.617152054178529,-0.5065991470799724,227.12279638824126,58.00882971437751,14.131656373435531,Al-Steel,Argon-Helium,Butt,1.139120498450554,1.7962418577798065,1.4067908047739568,0.10323276124524312,Computational,1.1916702165807733,0.533712960929559,1.7631148721299719,0,0,0.0,0,0,6.001973842222355,2173.6270923158404,1148.4581991771324,41.446340468971215,16.590258322280565,28.799336421594507,557,548.8562935489616,94.42120107669096,32.13620916743483,3.1886381711989316,17.106569677271082,73.09098885171899,2025-10-14 06:59:32,,,0.9890466381368241
S-01153,1436.5497250301378,52.57434538328933,47.149707088775905,5.828241869353242,-0.4321401433040132,185.8301150342819,24.584571140843792,12.06998831393987,Al-Steel,Argon-Helium,Lap,2.0574538223808383,1.1455401773968097,1.6394494857410924,0.14703837475774106,Computational,1.544265889651077,0.701111388617065,2.094351852279439,0,0,0.0,0,0,4.612441996954282,3284.7903390609213,2030.4932265592947,37.96343774424341,9.416320527681158,24.40221762345155,729,481.00307920932977,85.12168998230003,32.486819290339106,2.935451809890883,17.175799862557184,77.57607973537098,2025-10-14 06:59:32,,,0.9287832972376917
S-01154,1830.9419216164806,20.12485668514798,26.60507073091643,4.415805049280426,-0.7444978298801181,185.6565749743917,50.219077603353256,5.655242754467691,Cu-Cu,Argon,Butt,1.0006890925436491,3.0394468378435247,5.458747707657579,0.49003989475464976,Computational,2.6683819857716524,0.9506546379164666,3.753396128914734,0,0,0.0,0,0,4.974097486476411,8114.2383302029075,4714.5008381335065,5.0,11.393115587357572,25.1046522359952,2941,470.9861357893935,81.32106803052463,40.32769499545287,0.0011269101722562352,10.210149469388993,100.0,2025-10-14 06:59:32,,,0.945881802037811
S-01155,1372.445024205971,39.34404981906177,76.29075559961532,4.803482145926724,0.15467350668385974,241.1043700349917,42.20195752718796,15.427181179652063,Al-Al,Argon-Helium,Butt,1.0295439954057415,3.779725382078447,2.092989964964465,0.14468077072878627,Computational,1.4934384346512874,0.7747639465184469,2.3134383109220797,0,0,0.0,0,0,2.662908948343566,4535.04837351374,2732.48979441051,13.769937864192496,8.011855682749028,12.03731272242845,1507,403.05836617154057,85.04973532936775,37.767867997410846,0.0,20.096070807160363,96.54946736174553,2025-10-14 06:59:32,,,0.9352051863038037
S-01156,2041.1527398721819,62.85433620376254,23.242666786470156,6.904173884572671,-0.07505874221681094,80.27471503341349,58.302851949648726,15.922849605371852,Cu-Al,Nitrogen,Lap,2.628115947225446,3.332005757136142,1.948460071160528,0.40454001619096425,Computational,1.9248230339853873,1.0105783590531963,3.158341197927138,0,0,0.0,0,0,9.38156787324692,5558.087599041643,3059.267527981608,28.578907053333197,26.23555043742313,21.24719097738273,1812,567.0234644111557,81.06693059424357,30.039082505952813,3.3297714920666213,11.841933079394803,94.28691682635903,2025-10-14 06:59:32,,,0.8502153785709642
S-01157,1226.0221832895409,39.66386786907964,15.119356826882616,1.8592310653199462,0.5771526045416913,234.38281342547054,50.4482651737664,12.679900620630104,Cu-Al,Argon-Helium,Lap,0.6817947144483236,3.0548982563616867,1.854618194074762,0.1318795639613238,Computational,1.3627473024966281,0.6477049787259074,2.1396430600976393,0,0,0.0,0,0,2.859129732835293,2546.3294725555193,1267.5198039401673,22.389624059902967,17.366372061857522,27.37280824717514,864,594.4546095103248,95.0,16.59088066371219,3.1009701516156847,13.815392091782101,79.4180213165612,2025-10-14 06:59:32,,,0.9320096867095269
S-01158,1296.7262526097547,59.252249969712665,50.3955355996447,4.228582087117894,1.1518037531517233,202.79744758054395,19.36474801474692,12.518633221760348,Cu-Al,Argon-Helium,Butt,0.6943474661955032,1.6054151287520033,1.313090645441402,0.10791479060404914,Computational,1.0691920205148346,0.4749687763093441,1.364833910024568,0,0,0.0,0,0,3.378787268454871,1629.833291713322,950.5372780014551,32.0510483288724,19.99491920577018,18.16755768869497,442,507.71369145428474,86.03554692309214,25.720802845879327,4.199620614683467,15.090933481184175,70.96300937388231,2025-10-14 06:59:32,,,0.9369777082896591
S-01159,1476.4724772498962,36.707125928587644,55.69895802479678,5.0002584784700606,0.583843404579774,205.30935840105582,40.725445365168824,14.4846138883814,Al-Steel,Argon-Helium,Butt,0.9261719338797233,3.173783305005465,2.4133828621543167,0.195914341244978,Computational,1.632648612415229,0.784380463293709,2.296498885707917,0,0,0.0,0,0,4.066485748154278,4359.760518330992,2475.8546377363255,39.62360668988173,7.201504462070851,23.5243435012848,958,471.43943329734185,87.25977184118379,17.76589926599121,3.1086886692240516,10.923924778452204,83.36573176758968,2025-10-14 06:59:32,,,0.9122053898681575
S-01160,1751.4752617725608,54.10674837536331,35.930915847212376,4.037281161371739,-0.8391109932433843,180.25109900940646,49.59460465910664,16.600770611764382,Al-Steel,Argon-Helium,Lap,1.0924458595531954,2.548761091974615,1.9422441536738901,0.1795868989008248,Computational,1.677346348716684,0.8588331729640072,2.7170175779114736,0,0,0.0,0,0,4.934813775862302,4517.00537716788,2558.732330784583,39.86795790224944,10.224529129794984,5.178507234457552,1152,484.99131273777766,95.0,23.016875288650084,2.867915534038166,10.938549949827907,92.99798018165181,2025-10-14 06:59:32,,,0.9590818849347489
S-01161,1687.3919477162872,54.963281887514796,54.054200154762974,4.791254014783198,0.7961022173311817,134.08720483957012,30.75553395240917,24.257097509666885,Cu-Al,Nitrogen,Butt,0.8286347027670323,2.11935788060324,1.8420209526457563,0.22895808177591828,Computational,1.5197969644613922,0.7872029676286807,2.2090084897028404,0,0,0.0,0,0,6.366545764372914,3353.9428778941997,1609.0588930325105,26.904863544038946,20.91849446545106,10.585982293643156,1095,546.9586507099407,91.31202425803976,41.43537803275526,4.086093785802566,14.950202460149264,86.73078851478115,2025-10-14 06:59:32,,,0.8769663664923487
S-01162,1228.2296104555019,60.25537888689206,75.39777417167284,4.5725161889018775,-0.6322813119977255,133.59056412998655,68.05643154569908,14.862137811166559,Cu-Cu,Argon-Helium,Butt,2.330563797329863,4.103955291952617,1.2230240351764088,0.1525836353215261,Computational,1.108304359243105,0.5003680642733012,1.9409080146160083,0,0,39.37235999553181,0,0,4.4583766183341735,995.6729781479601,608.568531886878,19.769040772157645,8.857335423642922,43.00530378799935,291,239.84691430980902,80.48885794690258,57.49555420354099,0.20507244042944028,12.440116102361554,63.10668072938755,2025-10-14 06:59:32,,,0.8912376444043155
S-01163,1292.0243531842807,47.75421247730623,56.882352122153165,7.8881315059980315,-0.06635885601825017,179.61122408368462,68.93438567581477,22.52471307883168,Cu-Al,Argon-Helium,Butt,1.262573353330683,3.388751816520037,1.623342887873957,0.15063487783644,Computational,1.1638529024591664,0.6345086326506376,1.618382843696127,0,0,0.0,0,0,4.351100586676057,2581.312558896172,1463.997993354598,30.787600863330844,7.568409936656925,23.90695231355999,682,660.4716364443635,94.58165262391198,37.81965761150114,3.554251254381222,13.029359933203821,79.32328915920644,2025-10-14 06:59:32,,,0.9369683080980983
S-01164,1559.942762143682,55.14021322130378,48.400210027450775,5.023331894658955,-0.26602894699827984,229.25599741850434,32.06781143481669,24.733155777297743,Cu-Al,Argon-Helium,Butt,2.413126479560419,2.3551469455779266,1.6974284330924438,0.12340123793241539,Computational,1.4204161659301038,0.8522331057503704,2.208213228589929,0,0,0.0,0,0,5.4318269793897915,3857.7354919550307,2191.308573641916,27.584169422471362,17.73203926459452,5.055953700782687,1105,449.49159118730773,95.0,43.30995872225294,3.805208187220606,11.682633791539082,90.07524189934816,2025-10-14 06:59:32,,,0.8772208156830077
S-01165,1344.3653188718915,49.58387683030414,30.42836481779514,4.94101332381725,-0.5045428985060894,261.79832125514986,67.880086083942,16.479689489820522,Al-Al,Argon-Helium,Butt,2.085552668329198,1.9049113118445626,1.6267771761447947,0.10356427346729305,Computational,1.5471587991772435,0.7241553159265035,2.45483761061312,0,0,0.0,0,0,5.500447960787072,3641.5446965851775,2221.158811086157,16.812806653754958,7.156661048931072,26.53613749594992,1694,382.2741596287227,92.21373552732769,35.84318621824412,0.40243941298478875,8.12195746181448,98.08511126678492,2025-10-14 06:59:32,,,0.8762404965271855
S-01166,1445.417450887184,74.32159506211295,32.28294310567584,3.78312405802098,-0.4746023539261953,244.3484877580337,52.79580015334087,15.8801700416533,Cu-Cu,Nitrogen,Butt,1.870713434250536,3.5262440463145204,1.1668889369335,0.07959185312474784,Computational,1.092497248619361,0.5922800570607467,1.709754825516486,0,0,0.0,1,0,5.559552829051054,1791.9366263068464,887.9120362015457,13.133003406730477,9.58925421327056,22.438413854946557,646,509.36124640181555,95.0,24.946189021795195,0.0,15.609944569064725,78.57332962158138,2025-10-14 06:59:32,,,0.9596196317007537
