sample_id,material,temperature_C,fracture_toughness_MPam05,fracture_toughness_Rcurve_MPam05,critical_energy_release_rate_Jm2,notch_type,notch_depth_ratio,loading_rate_MPam05s,test_environment,crack_extension_mm,weibull_modulus,characteristic_strength_MPa
Ni_frac_0017,Ni,658.7797854569368,47.244712255656445,49.64333343916111,14530.916015332716,SENB,0.3748765612686836,15.432367801219948,humid_air,-0.0016683732245232428,,
Ni_frac_0018,Ni,621.3702796726002,66.01837389127049,65.32004292405307,13571.954032929445,DCB,0.3619703637687178,2.6920124475331053,humid_air,0.009962260770382952,,
Ni_frac_0019,Ni,881.6731768547106,33.073793554135854,34.18816059067279,13729.945972262041,SENB,0.39949893007568826,18.35118996468437,humid_air,-0.013622309045047302,,
Ni_frac_0020,Ni,-3631.068407127671,68.31438116462508,69.6700411525081,20685.791675371456,chevron,0.4632315262353465,-0.8833508092458013,vacuum,0.013692148915699136,,
Ni_frac_0021,Ni,102.13165507925619,58.21328993993453,56.962882694537946,33142.782496562344,CT,0.5048116895117575,1.3367914668917988,H2_atmosphere,-0.02537475996496894,,
Ni_frac_0022,Ni,585.6401978277876,60.193366875209826,60.089084700188124,15251.453004769059,CT,0.4110737266116772,15.012027400132515,humid_air,-0.01846636533992951,,
Ni_frac_0023,Ni,270.9067838126077,72.09311549519994,73.68947871635224,24982.63902759743,DCB,0.33124455370602995,17.352185033298685,humid_air,0.04743826773188806,,
Ni_frac_0024,Ni,658.7296988304923,74.33551702353681,75.1468857918555,31188.8898348698,chevron,0.30550830576400484,1.5269798157132124,vacuum,0.02195788613785641,,
Ni_frac_0025,Ni,244.22764629252754,60.919771739230725,62.43402075090283,27205.99767294022,chevron,0.4583193447072675,29.317881618880257,vacuum,-0.03612572350846641,,
Ni_frac_0026,Ni,565.3720544344347,48.03125422924217,48.42482274106023,25043.103492576367,chevron,0.31951223534954537,0.01352396588682881,humid_air,0.008310422896535608,,
Ni_frac_0027,Ni,749.9720520867581,52.83314583935249,53.70842043924002,17083.555709479722,DCB,0.43473254321662036,46.15123108633459,dry_air,-0.022982768353072128,,
Ni_frac_0028,Ni,727.6538767813066,43.40658100237148,44.77183672858285,13417.316251465505,SENB,0.34962031114301617,-0.6772465127073,humid_air,0.015965654889508022,,
Ni_frac_0029,Ni,373.824786455129,70.79302179918969,72.78538245263177,19842.871539443564,DCB,-1.4025012546835884,-0.6766827654733002,dry_air,0.008876854567961969,,
Ni_frac_0030,Ni,342.7195315159782,51.81092690568966,53.57066602932526,23869.16034015548,DCB,0.36530491345936017,-0.8545855504411913,humid_air,0.004838794739231559,,
Ni_frac_0031,Ni,191.90047441437596,66.20896008520525,64.72571567918617,18287.832824436235,CT,0.4188851231770473,61.59889598962891,H2_atmosphere,-0.01479878745569392,,
Ni_frac_0032,Ni,995.7833609404082,52.1013968421802,53.21619375976113,16160.781544044621,chevron,0.3325412263777449,-0.9835145515290749,dry_air,0.03370419946501504,,
Ni_frac_0033,Ni,859.5592496054091,46.067578908401856,44.88144111085577,15740.825271107222,DCB,0.4068035243647331,3.997797346256326,dry_air,-0.015139760945690068,,
Ni_frac_0034,Ni,439.3047837757621,72.3010943014507,70.97860830558236,26623.38382599586,CT,0.4082591175984125,59.35697469653568,vacuum,0.00545708542502116,,
Ni_frac_0035,Ni,753.8825650214181,58.147072884352326,59.41400145763455,26196.009228271614,chevron,0.4109496742144081,1.8602793457561049,vacuum,-0.004942071921200721,,
Ni_frac_0036,Ni,656.1374540425919,72.00152475611357,72.1810971750368,17797.401296757827,CT,0.49730196728480053,4.189373519164098,vacuum,-0.032183409364406744,,
Ni_frac_0037,Ni,662.2881214454262,63.11390112241538,63.65423471796707,16052.124986376544,chevron,0.40655681473773664,12.861716028140089,H2_atmosphere,-0.007829623791535822,,
Ni_frac_0038,Ni,195.47857117368096,86.62138358959768,87.9379887261546,34234.81899302849,SENB,0.4838784318702229,1.1641483459658126,dry_air,-0.039258250522949165,,
Ni_frac_0039,Ni,142.62056242352125,68.23716392684234,69.6520907799045,22457.61874988015,SENB,0.401969237188112,-0.3977231018678813,humid_air,0.013426392343120297,,
Ni_frac_0040,Ni,730.2754263707396,58.776557110615684,60.21009276879613,27718.49209439852,CT,0.4374642699839404,-1.1821968894477504,dry_air,-0.014438611191111663,,
Ni_frac_0041,Ni,344.2590078892675,62.76216148273585,64.16124423003993,32025.40301959015,chevron,0.3974777321014186,-0.3222374423312258,humid_air,-0.007976811594175657,,
Ni_frac_0042,Ni,669.3139637804402,50.81760946170403,52.939323817990555,21141.41513814814,DCB,0.401714284029006,19.86073264857533,dry_air,0.014594616278446281,,
Ni_frac_0043,Ni,394.1486484906371,65.00262291001724,65.4171769646285,31315.478369342356,CT,0.3633831179986647,3.824301428245962,humid_air,-0.014018351844263803,,
Ni_frac_0044,Ni,307.08639166354504,74.55494357840016,73.8171992131,26259.668884085695,SENB,0.38679987289692325,-0.4836562450759952,humid_air,-0.05055532200990311,,
Ni_frac_0045,Ni,838.035184024874,65.75131956204866,67.46902562024223,21316.79608293872,SENB,0.30512986561868854,2.8314622339485505,vacuum,0.008217418678307088,,
Ni_frac_0046,Ni,602.4173102390924,70.2762559567154,70.09639226785569,31561.872732200594,chevron,0.3522331439141465,-0.6512387247591466,vacuum,-0.015776822783336825,,
Ni_frac_0047,Ni,766.439282045295,76.38708860279321,76.18145241304738,25363.18785023995,chevron,0.4645762738968295,-0.7836869959833042,dry_air,-0.00768957803500169,,
Ni_frac_0048,Ni,557.1833443991907,69.39572882627427,71.50142315446058,23622.294408376376,SENB,0.38997827103675303,1.797599823181324,dry_air,0.012818265662804676,,
Ni_frac_0049,Ni,958.0222695973912,49.99509731345273,49.69201347322489,15751.69768837581,SENB,0.3172232315807013,0.214107597346173,humid_air,-0.023098832159250786,,
Ni_frac_0050,Ni,380.4945163459892,72.56496996075855,72.24752772560778,28304.023481356133,SENB,0.4193956837563432,-1.506020137848256,H2_atmosphere,0.008037766801845389,,
Ni_frac_0051,Ni,354.7853457609047,75.31732097491333,72.85418548511744,36867.251510036964,DCB,0.3443627137938395,26.768004758221025,dry_air,0.0010543653730994416,,
Ni_frac_0052,Ni,810.172949513801,58.21477798733712,57.59426235669186,12698.303104124536,CT,0.31464029326079207,-0.4587177027583874,H2_atmosphere,-0.0009264977704660216,,
Ni_frac_0053,Ni,682.1001807767326,54.58408766485135,55.613119325086544,22321.345614931135,SENB,0.34921541352872293,-1.8497235374554128,H2_atmosphere,-0.005981178853600803,,
Ni_frac_0054,Ni,370.99269068108595,62.952744188505434,62.44723655269278,31684.5359659675,CT,0.32623100608380134,-1.1320206393583763,dry_air,0.005578748297264424,,
Ni_frac_0055,Ni,99.94422470905371,50.621260490483664,50.32449472098078,26614.881937116617,SENB,0.3233442225024482,63.23240735393079,humid_air,0.014670564773033641,,
Ni_frac_0056,Ni,302.42376119526784,75.23914594084643,75.5856748411275,21677.52407270633,SENB,0.47234445256091373,4.691906695888652,H2_atmosphere,-0.03998817787611698,,
Ni_frac_0057,Ni,175.52239935328038,68.31644679723779,67.19197218020541,27917.542201508695,chevron,0.3541091482457816,-1.853744747128626,humid_air,0.01786053407045272,,
Ni_frac_0058,Ni,310.95747345790727,43.20799372635358,44.42765135618215,24832.21631069045,SENB,0.38375635471144137,65.8591716674551,H2_atmosphere,-0.008058907008128524,,
Ni_frac_0059,Ni,762.4133683851344,58.5727167942645,57.76465608014939,26784.927908621197,SENB,0.3767860687532864,5.866488024783207,H2_atmosphere,-0.03941936132953664,,
Ni_frac_0060,Ni,819.3070989368917,85.45831401170418,84.16051333887819,24773.539420191482,DCB,0.465438677257403,-1.1627151249345833,vacuum,-0.004826532373293955,,
Ni_frac_0061,Ni,79.66631920069,88.70954423729654,88.9932854030766,24530.436208816882,chevron,0.30390613456632803,1.580759362427652,vacuum,-0.023592080724596592,,
Ni_frac_0062,Ni,42.43507140593072,54.539071709987894,55.11476636706366,24109.116102680255,chevron,0.3748059615546288,6.244341658278436,H2_atmosphere,0.025034181318666256,,
Ni_frac_0063,Ni,461.0196313106796,47.5666834920851,46.54723594659924,17616.480277041268,CT,0.35295889416116494,1.036606801311285,humid_air,-0.033277393161560614,,
Ni_frac_0064,Ni,529.7174753257666,65.28929876460901,65.38096243243982,20871.990884724986,SENB,0.32144117498687313,3.5416364814459387,humid_air,0.004603304076759077,,
Ni_frac_0065,Ni,36.17282963133299,81.38547095786433,80.46822532635335,31244.05110753728,DCB,0.42308795892763135,1.1133739948798627,vacuum,0.00535817895405553,,
Ni_frac_0066,Ni,295.3613209388934,82.15629067413339,80.50766927385172,21532.83843694696,DCB,0.3456281368552439,-1.1376034403729993,H2_atmosphere,0.008883110070530782,,
Ni_frac_0067,Ni,684.6987137651889,70.95933456467189,69.88132923636437,28766.875443366986,DCB,0.4368761003745904,0.9091531050616665,vacuum,0.015055565785509168,,
Ni_frac_0068,Ni,937.8287600246666,59.442743566641745,60.410570753753575,21998.83976264879,DCB,0.3448054723852275,1.9696970704495007,vacuum,-0.011742060032348114,,
Ni_frac_0069,Ni,572.8208488890074,48.810943963964164,49.87062325595587,20047.465898756534,chevron,0.40737710864096066,10.187874758139461,humid_air,-0.026946714215411248,,
Ni_frac_0070,Ni,871.7986087270189,42.19327874417219,40.60641219106555,21427.186364663004,DCB,0.4521787645497444,3.79739271882972,humid_air,-0.04880616587908133,,
Ni_frac_0071,Ni,922.3701032045859,48.043695806397935,49.45998633747122,21145.359033239212,SENB,0.35074359353718454,-0.6456543305143578,H2_atmosphere,0.0036014918984913304,,
Ni_frac_0072,Ni,713.4658572870333,54.23407202919074,53.49265809152528,25108.773851813643,DCB,0.4690217604843494,-0.572556510635636,vacuum,-0.012588317542179222,,
Ni_frac_0073,Ni,968.9800087122591,34.016458129332136,34.54473628561237,12957.362812471782,SENB,0.3993383058797936,0.7732370590256807,humid_air,0.02709461825946567,,
Ni_frac_0074,Ni,258.2111811747802,68.40037995593552,67.91618860787149,28578.493150861024,chevron,0.39342868966466665,23.30678036631002,humid_air,0.014433763211764546,,
Ni_frac_0075,Ni,868.5322267076181,46.27148395254465,44.8046521909967,23122.54576404669,CT,0.416978041177329,-0.09333754232812813,H2_atmosphere,0.03225070593464922,,
Ni_frac_0076,Ni,127.43487226170292,92.38893214476373,92.72546886375481,37160.06946841452,CT,0.4633021836990636,-0.3361341691277183,dry_air,-0.034305073271804404,,
Ni_frac_0077,Ni,57.79026776224319,69.11926582739432,70.64623585077328,18825.639296310594,chevron,0.311963487161071,1.3521170372549274,humid_air,-0.022328271369213084,,
Ni_frac_0078,Ni,835.3972203849445,60.75332960669069,58.816128082890806,28315.257842517356,SENB,0.3456873746949113,0.7005094171968933,vacuum,0.010354024040329915,,
Ni_frac_0079,Ni,721.2215333462456,61.019764254675735,62.34007899948473,29482.44917983735,DCB,0.48569892828654926,0.9035999688869937,H2_atmosphere,0.03089471136394077,,
Ni_frac_0080,Ni,127.21562307236593,81.26555025383234,77.3035698397765,37290.305321751424,chevron,0.49763468576064707,2.5698585641979297,vacuum,0.05601054930597696,,
Ni_frac_0081,Ni,780.7818221342395,55.356984607652755,55.99262676709023,18396.552450796247,chevron,0.35845600020646906,1.1080649692436113,humid_air,0.009979986098619172,,
Ni_frac_0082,Ni,603.0621881229225,46.95603825130062,46.81480533559203,24181.56801222845,SENB,0.3068494003780823,48.58074661505758,humid_air,0.0006918437934474738,,
Ni_frac_0083,Ni,904.5938317681779,31.952678922600004,30.088056986711255,21465.40126814698,DCB,0.3003462667828027,0.9204098238484155,H2_atmosphere,0.04694113374111776,,
Ni_frac_0084,Ni,326.8661871665521,73.17854794765819,73.49578377146015,25396.86340846456,DCB,0.4090516629804811,27.80969538730511,H2_atmosphere,-0.014328224954040049,,
Ni_frac_0085,Ni,973.4030327782419,64.78792943756093,63.887698412423504,22797.988043409114,SENB,0.30226986233100966,-0.9619077845272188,dry_air,-0.018317945192748764,,
Ni_frac_0086,Ni,802.6589198340254,60.29539716219741,58.94231960317026,30180.93506376801,chevron,0.40196396641246984,-0.01825969679178501,vacuum,0.013300968215517323,,
Ni_frac_0087,Ni,590.7302863836866,90.71455335618478,91.01831731395771,33435.74674833232,chevron,0.33104909415494016,1.735410252847672,vacuum,0.01631770720958719,,
Ni_frac_0088,Ni,734.4825396733388,62.809969821362884,60.31861305620425,20367.20216215247,DCB,0.4251452091910549,3.1157150409466303,dry_air,-0.0009513974556614138,,
Ni_frac_0089,Ni,514.9586197527823,61.18391886647019,58.335127090682086,13252.949757041713,CT,1.0285186121756522,2.08949968957305,humid_air,-0.01949460410421869,,
Ni_frac_0090,Ni,687.4833092349137,63.28083277647527,63.034166513344005,14589.559432073736,CT,0.3927512191818644,-1.150375729042763,humid_air,0.023352360529533416,,
Ni_frac_0091,Ni,532.4476891974912,78.42223746613713,78.29365062156899,25003.905423342443,CT,0.3715919390756658,1.8670725714501542,vacuum,-0.030863267871694487,,
Ni_frac_0092,Ni,225.59900559132385,95.54459542942863,95.42972251362475,33371.87319169006,chevron,0.416508104954696,1.0114897953548552,humid_air,0.002581687574106796,,
Ni_frac_0093,Ni,254.07482177028197,56.68885230801666,56.81543113446485,27709.981787300538,SENB,0.4819287043574035,19.550575690351266,humid_air,0.009113679004428502,,
Ni_frac_0094,Ni,625.1833374434667,52.10891481593355,51.39887353540737,22488.970413499574,chevron,0.38865826970070627,2.0730086493183433,H2_atmosphere,-0.014084591023544285,,
Ni_frac_0095,Ni,556.4641387131772,80.66281738863226,81.08143520760906,28119.35681188388,SENB,0.45726554725858154,-1.525560628208019,vacuum,0.0339699241334387,,
Ni_frac_0096,Ni,465.94918950096235,57.235106221526046,57.65906915433214,7484.876692419721,SENB,0.451560760341098,-0.6041074038436802,humid_air,-0.001830585534910694,,
Ni_frac_0097,Ni,819.1008376167131,80.82859821126401,83.44743462765126,16331.687322409733,SENB,0.3467935754515014,-0.7991992462245838,vacuum,-0.010444957903861905,,
Ni_frac_0098,Ni,770.0525527998319,67.34662989562423,66.53313484835658,24469.625357032884,chevron,0.41242504703877597,-2.481489222729725,dry_air,-0.04960420479143057,,
Ni_frac_0099,Ni,15.797101764451485,74.47620867532471,71.82109649977306,26325.140560722448,DCB,0.4564079071940553,-0.10968969764901783,dry_air,0.07315625421017669,,
NiO_frac_0000,NiO,230.03199560092847,1.2492928491844866,0.11469129783036425,893.7707962195705,CT,0.36745759953819945,0.4610961962506513,humid_air,-0.003419355519197818,14.249249701288235,180.07471170553706
NiO_frac_0001,NiO,730.6620374758517,0.9869595087593337,2.624739063847108,-398.2220068283322,chevron,0.34213545307233334,0.5055584097134529,dry_air,-0.03643375430921809,10.406202393342403,267.73130163154696
NiO_frac_0002,NiO,172.9070640550832,0.7462220179784407,3.3464451292276967,285.27471601605623,chevron,0.48122422044764246,13.168897742032687,humid_air,-0.022473965503187532,17.065576232747205,349.0348002917409
NiO_frac_0003,NiO,938.1129341515376,0.39317607578640246,2.29058797957934,-570.3218713800205,DCB,0.36609178494871325,90.01251246867615,vacuum,0.025987018830757776,16.080753400081036,163.49800600465133
NiO_frac_0004,NiO,766.1881151371524,1.6666912219135064,0.1902780191216613,-376.7405221423012,DCB,0.34190550970110417,0.021970476916477244,humid_air,-0.023504820261835705,17.212102560999764,175.60555511871712
NiO_frac_0005,NiO,845.2680252152636,0.46410555192099906,0.5307964842803672,-360.8745208662747,CT,0.42104915624155037,5.281344235155695,H2_atmosphere,0.009083097914353452,18.98292734387244,130.19426116702678
NiO_frac_0006,NiO,264.0966286785386,0.9469144794951914,2.122101574811831,-216.1663779821373,SENB,0.47414692298930416,49.05404799360912,dry_air,0.01388062819823442,10.643869211369244,207.03992908115725
NiO_frac_0007,NiO,777.4670252973452,2.4368459576596955,1.4070051417951985,327.38949505830846,DCB,0.3455616935215452,2.9150094908094903,dry_air,-0.008024575877256527,10.56546048425591,199.8705562870494
NiO_frac_0008,NiO,278.60946404088867,2.5534067770813826,3.511885633627316,-4.920863163142473,chevron,1.2978382929471355,11.431475621571659,H2_atmosphere,-0.016778443424075792,12.789429785445863,231.75703217564865
NiO_frac_0009,NiO,426.01955211846894,0.4352440287822137,2.653805756419125,435.51456053860005,chevron,0.324094394295758,8.67614524981936,H2_atmosphere,0.005129717257272446,18.27306043856234,190.6143720799574
NiO_frac_0010,NiO,308.68264923008223,1.72032925773386,3.1819538251910995,315.26786346088704,chevron,0.3491145169317354,0.903884715750563,dry_air,0.012973782161083131,19.391131300263197,195.17890092227435
NiO_frac_0011,NiO,192.86037846624697,-0.0269030126144445,1.2729920270049695,-351.93551551537917,CT,0.3943798947475968,0.5990979642318626,dry_air,-0.03704692738910598,16.220990819231957,287.9846334604932
NiO_frac_0012,NiO,441.77467388284657,0.7007912090610658,1.6796688576504164,-30.0094168168596,DCB,0.495720376777491,13.210045174715905,H2_atmosphere,-0.05064497348138863,16.82759304648607,260.05330735840374
NiO_frac_0013,NiO,937.2948975004733,0.4522600061618902,-0.5818829404151682,471.428255313573,SENB,0.42136594314935233,83.37320989525202,dry_air,0.0261156392669307,10.436000969967836,268.3600435420139
NiO_frac_0014,NiO,304.3997140653289,1.3050908361233398,1.5683657321007962,-312.6421456243108,chevron,0.40817100042789545,-0.25838893041196076,H2_atmosphere,0.013434645002133651,17.749824688097437,212.1487908222448
NiO_frac_0015,NiO,499.66881497130584,-0.031882223673140975,1.1164670940250878,499.72734162881875,chevron,0.35013284770538944,2.31225851037458,H2_atmosphere,0.007377807890103259,13.887506068830172,157.3995597283954
NiO_frac_0016,NiO,653.2986881040267,-0.5718692023268395,-0.003819423341073991,-262.2692753412263,DCB,0.3777494966748164,-0.33676655091647967,dry_air,-0.01749562540530771,11.224696379810354,198.78683824844956
NiO_frac_0017,NiO,526.2629287427673,0.6808822723322911,0.9542518567231425,-351.61910629168,DCB,0.31640950661279915,0.330108937860108,humid_air,0.025972316730734957,8.335631832987584,194.31538095848197
NiO_frac_0018,NiO,47.027253410236725,3.0420424395493653,3.2623128791363856,-99.46568456253307,chevron,0.4559105129933293,15.786194335014665,H2_atmosphere,0.02557407130941979,17.111762408226006,240.70714507989206
NiO_frac_0019,NiO,281.72577703804143,0.5634177167649906,1.2089272086780245,-403.0110710001604,chevron,0.32693950531906973,0.925287546825469,H2_atmosphere,0.0014241618705989809,16.40159846466304,261.0685632636988
NiO_frac_0020,NiO,432.87425347408623,3.722001559844722,2.298749159290508,485.73526296998466,DCB,0.48277581682758614,0.1413688424618117,vacuum,-0.00686931615776751,15.287305004399064,254.60392814011496
NiO_frac_0021,NiO,768.6714457730857,0.224367494654372,3.700250602480834,-1063.8055467222284,SENB,0.4451209183665509,41.014541010975734,vacuum,0.008859312938633016,12.218127198615752,238.68699674209861
NiO_frac_0022,NiO,747.5671031065008,1.4781267765462993,0.9027632632103852,210.0818087316298,SENB,0.41523392711666696,-0.2923342316052455,vacuum,0.006081241079068796,16.80647454033882,251.8676342207559
NiO_frac_0023,NiO,254.1128683038081,1.7505105981983702,2.3165318972417657,212.4360951644929,chevron,0.49886210134869785,2.211774213821931,H2_atmosphere,-0.01375775125567757,11.668546596876986,170.57987457128465
NiO_frac_0024,NiO,914.5740650234845,0.35739560682251303,1.2824537142294234,-170.01783904411417,SENB,0.33386015838260374,0.33174601581838953,H2_atmosphere,-0.036635992425130555,16.874432471738224,194.58320215737876
NiO_frac_0025,NiO,854.1003628127479,-0.648096249377796,2.330144462641945,-751.8513976918233,DCB,0.4522905101377277,70.15137110784346,dry_air,0.0056003484020868185,19.10417416829587,259.1456450422134
NiO_frac_0026,NiO,745.0688044337917,2.699401156683263,1.4794948245247639,180.34272644075597,SENB,0.4311771452662889,1.8650998764520579,H2_atmosphere,-0.0036478895605926167,19.777915726340417,183.98870145123195
NiO_frac_0027,NiO,248.23733187110182,3.4930792837253595,3.4468868563444808,-151.26071220680993,DCB,0.48022387859634597,-22.6628859376109,dry_air,0.016314831715023164,47.47131865503586,210.18658923494914
NiO_frac_0028,NiO,664.7562397055266,2.6056483157749284,2.5788932588522493,-226.184188823982,chevron,0.41886189337836893,0.9798690179507461,H2_atmosphere,0.03937965509816838,13.005799848117702,344.10169593083253
NiO_frac_0029,NiO,675.0975669533045,-2.446411426689425,1.3290758617507459,462.8590834518459,DCB,0.3625822094311653,1.4418851923033116,dry_air,-0.02900421219934454,10.31594860620898,252.19785508128174
NiO_frac_0030,NiO,-724.310470184556,1.611260830907285,2.346609997965425,572.9538156404246,SENB,0.4707715851095865,1.2065010571728827,dry_air,0.010725958797254702,11.466305715628156,249.86197397135837
NiO_frac_0031,NiO,302.4961556585276,1.7868218658525734,-0.10365948225264288,-177.77310590814875,chevron,0.39801663303783386,8.027373628850134,humid_air,-0.033247716698573945,19.61489389888694,278.69924402463016
NiO_frac_0032,NiO,926.866528939471,1.0741709591357178,1.3194519521829888,-288.86602085152543,chevron,0.3553439638686336,8.401126000695088,humid_air,0.03273287073863954,14.975707466298623,247.29723526086153
NiO_frac_0033,NiO,706.0787496738731,0.9530801904367809,2.7755289038831465,-1039.5782560125824,chevron,0.3576978772716422,0.29233495844153046,H2_atmosphere,-0.022830537904131983,14.231617935690272,407.34958119542415
NiO_frac_0034,NiO,180.14481271578563,2.0400810482398954,3.7636659620446355,-596.3214215388944,chevron,0.31010084140641414,-1.3703772541427894,H2_atmosphere,-0.016747295931887528,10.304149953372992,212.41817240607648
NiO_frac_0035,NiO,578.3318109275203,3.7633920165093904,-0.4345356291262218,-294.7836156215993,SENB,0.3784279145052034,0.32229578900942263,dry_air,-0.013433088021624457,14.634592289285788,172.03078509768343
NiO_frac_0036,NiO,856.6466289312536,1.697530763878447,0.1848427910448205,416.6400719332334,SENB,0.3425646950073467,-0.9881312447943167,dry_air,0.018504109245816965,16.03860308895149,187.54058369821198
NiO_frac_0037,NiO,357.9778077114622,2.063894426582468,1.3071159849174463,179.81558416990873,SENB,0.41986853376855215,0.412970089191423,dry_air,0.006855986466501923,15.945973861605086,370.2458289653116
NiO_frac_0038,NiO,175.54385199702992,1.5946589407008624,2.4801089917016315,408.7485576363178,DCB,0.45511844458870715,68.38023157097412,dry_air,-0.05514328221291512,64.3376300775222,209.99906070423972
NiO_frac_0039,NiO,446.48666249884826,2.1726123349301254,0.7481344521423987,278.719741817907,SENB,0.34357308024513283,1.6935367407452966,vacuum,0.028537102379134132,7.793147421601926,300.5337872958804
NiO_frac_0040,NiO,820.1732217708177,-1.7988426121005043,1.8171188894519983,17.89261100007377,CT,0.41752879225590467,-0.07793620498186517,H2_atmosphere,-0.006726826953957023,15.495593547210587,207.66577844966525
NiO_frac_0041,NiO,734.8492898106944,1.2701211646982817,1.3259654326145955,40.072236557692335,SENB,0.3537610437694152,-0.9491845920741884,dry_air,-0.015406492684801399,9.45350344237769,276.7100973171234
NiO_frac_0042,NiO,487.10243933864314,1.3111997190097848,0.1508250091253498,211.70683405390034,DCB,0.41380472953130626,73.40712661878077,dry_air,-0.021712745546762353,12.553611315296896,232.57234368292626
NiO_frac_0043,NiO,356.4926240715158,1.7191825958798437,0.33182142829318617,-78.01555229371452,CT,0.3576129419862935,1.348306926231101,H2_atmosphere,0.003407327374432177,11.841721898631334,272.43989221640084
NiO_frac_0044,NiO,497.9063816579041,1.3943689903682812,1.5571419019264259,130.154036985299,SENB,0.33568364511684606,1.5155066304996658,dry_air,-9.336367378907513e-05,10.178959415513617,297.81759207840025
NiO_frac_0045,NiO,146.94117108103788,-1.1345582764711342,1.3507664875208047,151.83292250183544,CT,0.44479361148029145,3.398884093944143,dry_air,-0.03202161006736508,17.096978613400857,173.588329457799
NiO_frac_0046,NiO,537.4040200943932,2.8722179333428937,2.232591804130499,100.22233339892666,chevron,0.3889615875078257,-0.6683282162638398,humid_air,0.016695169551710128,9.68475565301995,218.3422589831499
NiO_frac_0047,NiO,901.503989720061,1.1971535052681697,0.5343832449642199,-194.05270230303518,CT,0.43902000394191154,-0.1769346243363436,H2_atmosphere,-0.009946166682980094,15.407135896549253,330.00103595785805
NiO_frac_0048,NiO,77.22918931507988,1.5450232528935994,2.079446049533774,520.2117703282005,DCB,0.32587605250884183,-0.5871650083961716,H2_atmosphere,0.03553284995045112,11.681817257525667,263.38127832215616
NiO_frac_0049,NiO,674.6200198020756,2.9349602058420823,3.2706946701347697,522.4255948149148,DCB,0.3003567864983892,-1.5501167686309305,vacuum,0.008429576352844055,18.551612527771884,199.73165550117398
NiO_frac_0050,NiO,347.7227703144053,2.851566904852165,2.8687418553855357,-468.0240591316647,SENB,0.36170062059284763,23.01024789199268,vacuum,-0.02492836799137096,14.372998111288933,248.118138122914
NiO_frac_0051,NiO,483.0270243754443,1.1107231743292347,0.8929758908891017,-767.2139670830134,DCB,0.38958051791843834,0.04785120241296337,H2_atmosphere,0.006377610558277837,16.412141494428454,233.04697835345704
NiO_frac_0052,NiO,115.00252593226628,0.8428411648172107,1.8543932569862718,-153.85856426361744,CT,0.33030790696904916,8.11378740777609,humid_air,0.024264170291467494,9.895424321294586,268.1384233179636
NiO_frac_0053,NiO,270.22067002795615,2.023165782501443,1.3165165862057644,-285.46403653905935,chevron,0.42855085848413366,-0.8109065833838984,humid_air,0.00976975801739481,8.713570276321555,211.75151015586707
NiO_frac_0054,NiO,949.1506934634151,2.111977810646735,0.30807466644669884,-616.5936975271717,CT,0.3559780019208389,23.120285009681634,humid_air,0.02910194237191409,14.735463618229838,303.01818724448316
NiO_frac_0055,NiO,561.973772125828,2.4272903415387743,0.36164270048114266,-129.13676441516935,SENB,0.49633157676923717,-1.1271430714703496,H2_atmosphere,-0.01793945797576572,15.26375001002638,268.51999921532445
NiO_frac_0056,NiO,705.487514744064,0.7010113429623592,3.6526650345164375,558.6366785457902,SENB,0.9279033182032512,-0.3918336481598111,H2_atmosphere,0.014842631313077984,11.703611809739566,314.97853351791105
NiO_frac_0057,NiO,602.8558783831317,0.07384915048231688,0.48964182143578416,180.25261141770017,CT,0.3531356252428577,1.1684353458398242,dry_air,0.028377656399562017,19.38408204888572,239.3410286124005
NiO_frac_0058,NiO,880.0169550482348,-0.06737584893542425,0.6959494837621619,323.2602624405434,SENB,0.4501046639169113,0.06052900235054271,humid_air,0.008113013524824323,14.136394682015858,298.54319357960554
NiO_frac_0059,NiO,443.3656285874449,2.1645501866135075,-0.47796234629386825,520.2754025986444,SENB,1.783514661293442,11.181050393099104,vacuum,0.02516135606960582,11.496661240013289,221.49187374521432
NiO_frac_0060,NiO,824.7515270042259,1.232029249766375,2.8304334940803697,303.9699767044678,SENB,0.3850246828996892,12.306980450884044,H2_atmosphere,0.002456375308434941,10.609085522012373,266.6380737178769
NiO_frac_0061,NiO,348.0268434772642,1.8677714129832839,1.2955688297297172,-48.370662159867315,SENB,0.36153626841174247,-0.02937401931105471,humid_air,0.02673511863322893,16.268429876461422,277.0020482315279
NiO_frac_0062,NiO,695.5631948792627,-0.17696215710216667,2.501875824679453,453.5228273287566,chevron,0.3370883440664623,0.49098680902230685,vacuum,0.016130000809703546,19.36494436142524,329.4313005845994
NiO_frac_0063,NiO,545.1878401807027,0.8087240107677274,2.0821239290031195,-293.3852060887575,DCB,0.47017966509889225,8.592613536856701,vacuum,-0.00698642685537271,10.305982681630965,184.64308750757212
NiO_frac_0064,NiO,90.28498565974517,1.9859444355428373,1.6001127628515301,-563.9736609967931,CT,0.46690990724889836,-0.7699744909032845,dry_air,-0.008427805043318878,13.036066684566517,242.36862681784206
NiO_frac_0065,NiO,880.6069184211208,-1.2463705550284225,1.3281944342848073,546.7203591854483,DCB,0.33842477050517583,-0.7867915964039084,dry_air,0.013690822260045015,14.5605454678836,278.7516447641629
NiO_frac_0066,NiO,544.8598692555813,3.5371973020732006,1.6027520100965964,599.2058942772369,CT,0.4545965047711855,6.140353660265449,vacuum,-0.008803215225617915,8.644928591674487,309.3337858981999
