firmid,size,subsector,firmage,fdi_presence,fdi_percentage,fdi_years,roi,roa,export_intensity,market_share,operational_efficiency,knowledge_absorption,task_performance,innovation_score,firm_resources_score,policy_effectiveness_index,tax_incentives_perception,regulatory_stability,infrastructure_support,corruption_experience,skilled_labor_ratio,rd_spend_percentage,liquidity_ratio,iot_adoption,erp_system,automation_level,employees,revenue_million_ngn,assets_million_ngn,local_content_percentage,capacity_utilization,fdi_inflow_lagos_million_usd,national_corruption_index,gdp_growth_rate,inflation_rate,exchange_rate,size_sme,subsector_beverages,subsector_dairy_products,subsector_fish_processing,subsector_fruit_and_vegetable_processing,subsector_grain_mill_products,subsector_meat_processing,subsector_oils_and_fats,subsector_other_food_products,subsector_sugar_and_confectionery,roi_z,roa_z,export_intensity_z,knowledge_absorption_z,task_performance_z,innovation_score_z,policy_effectiveness_index_z,fdi_x_policy
FIRM_056,SME,Fruit and Vegetable Processing,37,1,23.250984258893595,3,32.19,12.75,7.31,10.48,69.3,3.11,3.17,1.85,2.92,3.72,4.5,3.4,3.3,3.7,0.556,2.14,1.17,0,0,41.9,205,277.45,680.65,57.2,51.6,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,True,False,False,False,False,False,1.9519278187399225,-0.002921175455925084,-0.8725204162658824,-0.38601723525531534,-0.009882532698867222,-1.4656414761146084,-0.3994917737970408,3.72
FIRM_057,SME,Meat Processing,17,1,59.834033682221005,17,20.67,7.12,51.99,8.95,78.9,4.24,3.02,2.51,3.73,4.32,4.1,2.8,5.0,5.4,0.454,1.56,2.21,0,0,56.3,68,143.29,317.69,61.7,46.8,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,0.3325217871180896,-1.068550839615154,1.947620083517792,1.2063390892950827,-0.24643251751217077,-0.6467087177031273,0.5251387943329252,4.32
FIRM_058,SME,Dairy Products,5,1,11.343989117575,5,17.97,15.71,18.84,13.82,81.4,2.86,3.32,3.16,4.38,5.1,4.9,6.0,5.9,3.6,0.331,2.85,1.76,1,0,49.8,229,255.19,453.34,87.0,64.8,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,-0.04702650154327798,0.5573388255940426,-0.14476258362251257,-0.7383084575009785,0.22666745211443634,0.1598159686112109,1.72715853290188,5.1
FIRM_059,SME,Bakery Products,22,1,21.67642794649557,3,23.62,18.84,31.91,12.77,74.7,4.17,3.61,3.78,3.71,3.1,3.4,3.1,3.3,2.6,0.594,3.89,2.11,1,0,22.5,102,84.94,146.93,78.4,45.3,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,0.7472134358406944,1.1497759212989067,0.6801979430599543,1.1076975470662966,0.6839974227534902,0.9291164386341173,-1.3549433608646724,3.1
FIRM_060,SME,Fish Processing,34,1,23.709663051808192,7,29.61,13.71,30.46,7.02,67.2,2.42,3.22,3.26,3.41,4.58,4.7,5.1,4.3,4.2,0.512,3.42,1.01,1,0,26.9,168,357.18,540.95,90.4,77.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,True,False,False,False,False,False,False,1.5892483429079496,0.17878477083055103,0.5886759259452201,-1.3583410086533456,0.0689674622389011,0.283896689582647,0.9258120405225768,4.58
FIRM_061,SME,Meat Processing,32,1,42.73420120188409,12,29.69,12.36,19.62,13.69,74.2,2.9,3.98,2.98,2.93,4.53,6.9,4.7,2.4,4.1,0.312,1.91,2.14,0,1,54.7,27,224.44,453.94,77.2,87.5,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,1.6004942181275459,-0.07673921613480605,-0.09553005027803474,-0.6819418619416724,1.267487385292973,-0.06352932913737515,0.8487594931784133,4.53
FIRM_062,SME,Oils and Fats,35,0,0.0,0,18.56,12.12,2.05,4.78,80.3,3.86,2.61,2.38,3.19,4.5,5.5,6.0,2.4,4.1,0.313,2.2,1.17,0,1,32.5,215,192.03,391.41,76.7,82.0,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,True,False,False,0.035911828201242973,-0.12216570270642507,-1.2045244231786425,0.6708564314816742,-0.8930024760018678,-0.8080136549659948,0.8025279647719146,0.0
FIRM_063,SME,Dairy Products,38,1,38.269403473285664,6,16.45,11.07,22.65,3.14,60.5,3.31,4.24,2.51,2.97,5.25,3.0,5.2,6.2,6.6,0.229,3.09,0.93,0,0,38.5,140,382.56,570.11,86.6,46.1,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,-0.26069813071560316,-0.320906581457258,0.09571940617551328,-0.10418425745878454,1.6775073589693663,-0.6467087177031273,1.9583161749343718,5.25
FIRM_064,SME,Other Food Products,4,1,30.6987568561866,4,13.68,23.04,47.13,8.15,80.3,4.53,3.5,3.73,2.88,3.45,3.3,5.6,2.2,2.7,0.522,4.31,1.34,0,0,70.4,227,414.44,1007.76,48.1,45.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,True,False,-0.6500865601941169,1.944739436302239,1.6408635296021998,1.614996907100052,0.510527433890401,0.8670760781483993,-0.8155755294555256,3.45
FIRM_065,SME,Other Food Products,18,0,0.0,0,12.84,12.89,9.55,2.08,40.0,3.76,2.91,3.46,2.87,3.03,4.4,3.7,1.4,2.6,0.32,2.49,1.7,1,1,10.7,95,478.86,899.92,68.7,89.0,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,True,False,-0.7681682499998755,0.023577608377519436,-0.731134679481741,0.5299399425834088,-0.41990250637525994,0.5320581315255204,-1.4628169271465021,0.0
FIRM_066,SME,Oils and Fats,44,1,24.702436135124923,11,29.94,6.9,49.65,14.86,95.0,3.54,2.51,2.71,3.86,3.55,2.7,3.9,2.6,5.0,0.297,4.53,0.8,1,1,33.9,95,266.7,540.35,71.0,61.1,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,True,False,False,1.6356375781887835,-1.110191785639138,1.7999224834843583,0.21992366700722557,-1.0507024658774038,-0.39854727576025395,-0.6614704347671985,3.55
FIRM_067,SME,Bakery Products,21,0,0.0,0,10.11,7.44,0.49,9.11,48.4,2.85,2.13,3.84,2.58,4.38,6.2,2.8,3.4,5.1,0.379,1.36,1.15,0,1,14.9,148,182.86,428.5,48.3,84.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,-1.1519337418685913,-1.0079821908529951,-1.3029894898675982,-0.7524001063908048,-1.6499624274044395,1.0035648712169793,0.6176018511459211,0.0
FIRM_068,SME,Sugar and Confectionery,21,1,38.44444696943186,19,11.22,11.13,41.95,13.58,92.5,4.35,3.79,3.0,4.08,4.3,2.4,6.3,4.0,4.5,0.332,3.71,2.19,1,0,27.3,175,347.46,452.39,74.6,66.7,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,True,-0.9958972231966957,-0.3095499598143531,1.313909013288873,1.3613472270831737,0.9678574045294549,-0.03871318494308781,0.49431777539525895,4.3
FIRM_069,SME,Fish Processing,40,1,72.51358845279569,17,20.78,9.98,26.35,7.5,84.5,3.24,3.02,2.45,3.67,4.22,4.2,4.3,3.0,5.4,0.221,3.52,1.54,0,0,47.4,203,57.23,126.87,78.8,81.8,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,True,False,False,False,False,False,False,0.3479848655450341,-0.5272185413033609,0.32925834639931817,-0.20282579968757,-0.24643251751217077,-0.7211571502859888,0.37103369964459676,4.22
FIRM_070,SME,Other Food Products,43,1,34.37613825732302,19,10.73,7.54,20.32,0.79,70.6,2.95,3.3,3.54,3.29,3.7,3.0,4.3,4.8,2.7,0.66,3.33,1.22,0,0,34.6,132,470.75,828.38,77.7,60.0,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,True,False,-1.0647782089167217,-0.9890544881148207,-0.05134700753299065,-0.6114836174925393,0.19512745413932914,0.6313227083026698,-0.4303127927347064,3.7
FIRM_071,SME,Grain Mill Products,24,0,0.0,0,15.39,4.11,7.75,9.28,73.9,2.98,2.64,3.01,2.92,4.03,6.1,4.4,2.0,3.6,0.272,1.46,1.15,1,0,1.4,38,297.32,623.39,74.3,74.2,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,True,False,False,False,False,-0.40970597737525083,-1.6382746920342088,-0.8447482179689975,-0.56920867082306,-0.8456924790392066,-0.026305112845944414,0.07823401973677496,0.0
FIRM_072,SME,Dairy Products,4,0,0.0,0,23.73,11.13,3.31,14.12,74.1,2.09,3.1,3.18,3.68,4.8,6.3,4.0,6.4,2.5,0.199,1.57,1.46,1,0,5.6,166,382.73,566.08,90.3,64.5,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,0.7626765142676389,-0.3095499598143531,-1.1249949462375632,-1.8233654220176212,-0.12027252561174202,0.18463211280549824,1.2648432488368972,0.0
FIRM_073,SME,Sugar and Confectionery,23,1,18.36185283673342,2,27.43,19.95,28.3,14.02,80.8,3.45,2.87,3.75,4.29,3.6,3.0,3.0,3.6,4.8,0.554,4.78,2.23,1,0,55.8,122,384.3,829.82,58.3,83.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,True,1.2827982431739569,1.3598734216926445,0.4523396797605125,0.09309882699878702,-0.48298250232547435,0.8918922223426865,-0.5844178874230342,3.6
FIRM_074,SME,Grain Mill Products,37,1,27.312858725748736,7,8.33,7.52,45.85,10.13,81.8,3.49,2.89,2.81,4.27,4.4,5.7,2.6,2.3,7.0,0.543,1.22,1.07,1,0,26.5,116,99.69,157.11,44.2,84.3,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,True,False,False,False,False,-1.4021544655046037,-0.9928400286624557,1.560071680011262,0.14946542255809317,-0.45144250435036715,-0.27446655478881726,0.6484228700835875,4.4
FIRM_075,SME,Fish Processing,35,0,0.0,0,8.59,13.41,1.76,3.83,76.7,3.65,3.09,3.04,3.26,3.47,5.6,3.1,1.7,3.5,0.226,0.4,1.95,0,0,47.5,15,281.72,397.16,57.1,52.5,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,True,False,False,False,False,False,False,-1.3656053710409166,0.12200166261602717,-1.2228288266015892,0.3749318047953172,-0.13604252459929597,0.010919103445486869,-0.7847545105178599,0.0
FIRM_076,SME,Dairy Products,42,0,0.0,0,7.29,14.47,11.59,10.34,77.3,4.57,3.63,2.67,4.06,4.35,4.9,3.7,4.0,4.8,0.423,2.45,1.67,0,0,30.0,177,352.96,610.82,69.5,82.6,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,-1.5483508433593527,0.32263531164067777,-0.6023726691961839,1.6713635026593583,0.7155374207285974,-0.4481795641488286,0.5713703227394226,0.0
FIRM_077,SME,Oils and Fats,30,1,17.93543695740624,15,32.43,14.8,11.45,5.16,59.9,3.85,3.33,3.35,3.06,4.45,2.7,6.3,3.1,5.7,0.194,4.12,1.54,1,1,61.5,190,80.92,135.98,85.7,82.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,True,False,False,1.985665444398711,0.3850967306766539,-0.6112092777451928,0.656764782591848,0.24243745110199028,0.39556933845694037,0.725475417427751,4.45
FIRM_078,SME,Bakery Products,17,1,38.9478743007644,6,10.57,13.14,14.09,10.89,67.4,3.75,3.43,3.63,4.27,3.35,3.3,5.1,3.3,1.7,0.542,3.1,1.88,0,0,27.8,233,158.68,234.75,47.4,65.0,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,-1.0872699593559139,0.07089686522295588,-0.4445760879638835,0.5158482936935826,0.40013744097752624,0.7429953571769625,-0.9696806241438534,3.35
FIRM_079,SME,Sugar and Confectionery,13,1,40.29482885288186,6,29.6,19.97,44.62,9.64,70.7,3.97,3.72,2.69,3.67,4.55,6.2,3.4,5.8,2.8,0.28,1.69,1.51,1,0,38.5,158,140.48,262.48,71.7,48.0,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,True,1.5878426085055004,1.3636589622402793,1.4824357620449697,0.8258645692697665,0.8574674116165801,-0.4233634199545413,0.8795805121160781,4.55
FIRM_080,SME,Bakery Products,21,1,17.220002181014266,6,16.66,5.25,38.12,9.76,64.9,2.78,3.97,3.23,2.73,4.82,5.0,3.6,4.8,5.9,0.153,2.37,1.48,0,1,57.8,196,310.48,602.43,94.8,89.2,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,-0.23117770826416337,-1.4224988808190184,1.0721646508409886,-0.8510416486195909,1.2517173863054196,0.2466724732912163,1.2956642677745636,4.82
FIRM_081,SME,Beverages,44,0,0.0,0,23.97,3.91,0.37,10.44,62.9,4.13,3.01,2.42,3.67,4.35,3.0,4.3,4.5,5.6,0.132,1.45,1.57,1,1,8.0,30,254.69,532.66,72.1,71.7,766.98,24.3,2.75,16.72,628.2244315241086,True,True,False,False,False,False,False,False,False,False,0.796414139926427,-1.6761300975105577,-1.3105637257667484,1.0513309515069904,-0.2622025164997247,-0.7583813665774201,0.5713703227394226,0.0
FIRM_082,SME,Beverages,27,1,14.883601821156423,10,16.8,16.95,15.91,13.43,92.2,4.11,4.26,3.67,3.49,4.22,4.8,3.1,3.4,5.6,0.616,2.06,1.54,1,1,28.5,185,237.3,336.62,93.2,64.8,766.98,24.3,2.75,16.72,628.2244315241086,True,True,False,False,False,False,False,False,False,False,-0.21149742662987017,0.7920423395474071,-0.3297001768267687,1.023147653727338,1.7090473569444726,0.7926276455655372,0.37103369964459676,4.22
FIRM_083,SME,Meat Processing,26,0,0.0,0,11.07,7.68,2.61,0.55,63.1,2.66,2.63,3.13,3.41,3.85,5.7,2.7,4.9,2.1,0.297,1.2,2.13,1,0,7.2,110,492.91,845.05,76.7,80.0,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,-1.0169832392334384,-0.9625557042813763,-1.1691779889826073,-1.0201414352975087,-0.8614624780267606,0.12259175231977962,-0.19915515070221507,0.0
FIRM_084,SME,Meat Processing,12,1,43.53199231765418,7,19.23,16.47,28.74,3.83,92.7,4.59,3.14,3.01,3.22,2.88,3.1,3.2,2.3,2.9,0.721,3.05,1.78,1,0,58.6,200,113.55,220.53,73.2,70.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,0.13009603316536025,0.7011893664041691,0.48011187805739725,1.6995468004390106,-0.05719252966152765,-0.026305112845944414,-1.6939745691789936,2.88
FIRM_085,SME,Oils and Fats,25,0,0.0,0,10.31,11.32,4.41,3.39,66.7,4.77,3.17,3.24,3.72,5.25,5.2,5.0,4.9,5.9,0.29,0.94,1.19,1,1,61.2,61,466.04,1035.33,95.0,79.6,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,True,False,False,-1.1238190538196011,-0.2735873246118215,-1.055564450495351,1.953196480455888,-0.009882532698867222,0.25908054538836023,1.9583161749343718,0.0
FIRM_086,SME,Sugar and Confectionery,23,0,0.0,0,23.45,13.43,3.0,9.36,66.2,3.45,3.25,2.18,2.23,3.65,3.7,5.5,3.8,1.6,0.236,2.29,1.12,0,0,35.4,232,343.18,505.85,68.9,79.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,True,0.7233159509990525,0.125787203163662,-1.1445617223103683,0.09309882699878702,0.11627745920156153,-1.0561750969088677,-0.5073653400788707,0.0
FIRM_087,SME,Fish Processing,38,1,41.53719250091777,13,30.82,7.52,48.29,5.9,78.9,4.11,4.18,2.72,3.26,2.92,3.1,4.1,1.0,3.5,0.416,2.05,2.22,1,0,34.1,203,117.71,289.39,75.6,57.3,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,True,False,False,False,False,False,False,1.7593422056043402,-0.9928400286624557,1.7140811432939869,1.023147653727338,1.582887365044044,-0.38613920366311,-1.6323325313036625,2.92
FIRM_088,SME,Fish Processing,20,1,14.175229963613257,3,17.78,7.11,28.43,2.19,71.7,2.91,2.17,3.38,4.43,5.0,5.4,6.5,4.6,3.5,0.323,1.85,1.81,1,1,44.8,187,379.85,781.07,44.6,56.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,True,False,False,False,False,False,False,-0.07373545518981832,-1.0704436098889714,0.46054510198459203,-0.6678502130518456,-1.5868824314542251,0.43279355474837106,1.5730534382135528,5.0
FIRM_089,SME,Fish Processing,30,0,0.0,0,9.53,12.21,8.66,4.17,78.0,3.23,2.71,1.17,2.38,2.65,3.9,2.3,1.5,2.9,0.07,1.73,1.58,1,0,14.3,60,419.31,763.38,85.9,61.1,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,True,False,False,False,False,False,False,-1.233466337210663,-0.10513077024206764,-0.7873102624004401,-0.21691744857739687,-0.7353024861263319,-2.3093903787203773,-2.048416286962147,0.0
FIRM_090,SME,Other Food Products,22,1,11.27370337059534,6,22.43,22.2,3.99,10.1,83.6,3.82,2.71,3.25,3.67,3.38,2.0,4.6,5.2,1.7,0.579,2.38,1.0,1,1,38.6,206,231.44,528.55,62.7,75.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,True,False,0.5799310419492028,1.7857467333015724,-1.0820742761423774,0.614489835922368,-0.7353024861263319,0.2714886174855036,-0.9234490957373553,3.38
FIRM_091,SME,Meat Processing,3,0,0.0,0,5.86,14.71,6.66,6.27,68.6,2.39,2.13,1.0,2.5,3.95,5.4,3.5,3.1,3.8,0.177,0.23,1.34,1,1,47.6,40,53.63,130.11,66.6,68.1,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,-1.7493708629096323,0.36806179821229684,-0.9135475273862804,-1.400615955322825,-1.6499624274044395,-2.5203276043718192,-0.04505005601388727,0.0
FIRM_092,SME,Meat Processing,35,0,0.0,0,22.74,9.3,13.75,7.7,59.5,2.42,4.11,2.56,2.08,4.18,4.9,4.9,4.7,2.2,0.222,0.5,0.91,0,0,32.4,207,304.44,540.36,76.4,72.1,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,0.6235088084251373,-0.6559269199229479,-0.4660364230114763,-1.3583410086533456,1.4724973721311698,-0.5846683572174087,0.30939166176926564,0.0
FIRM_093,SME,Dairy Products,11,0,0.0,0,15.71,11.49,1.98,11.4,48.2,2.52,3.43,3.36,2.27,3.2,4.6,3.4,2.7,2.1,0.196,0.02,0.91,0,0,0.0,63,91.94,159.39,45.2,65.3,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,-0.36472247649686657,-0.24141022995692474,-1.208942727453147,-1.2174245197550804,0.40013744097752624,0.4079774105540837,-1.2008382661763446,0.0
FIRM_094,SME,Other Food Products,19,1,45.52130416782272,6,12.91,22.93,17.54,5.5,66.2,2.77,2.26,3.14,3.35,4.12,4.1,4.4,4.0,4.0,0.646,2.02,2.16,1,0,49.1,183,100.01,204.27,48.6,78.2,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,True,False,-0.758328109182729,1.923918963290247,-0.22681680586330885,-0.865133297509417,-1.4449524405662433,0.13499982441692357,0.21692860495626962,4.12
FIRM_095,SME,Beverages,31,1,27.4112349500654,17,20.11,8.84,25.6,7.33,81.6,5.0,3.31,3.15,3.17,4.55,3.2,4.4,7.0,3.6,0.317,0.95,1.83,1,0,53.8,92,401.41,894.7,86.6,59.6,766.98,24.3,2.75,16.72,628.2244315241086,True,True,False,False,False,False,False,False,False,False,0.2538006605809168,-0.7429943525185512,0.281919372029628,2.2773044049218987,0.2108974531268831,0.14740789651406697,0.8795805121160781,4.55
FIRM_096,SME,Fruit and Vegetable Processing,33,1,12.337788733591022,18,7.22,16.21,28.5,6.68,68.4,3.3,2.03,3.03,3.72,4.6,3.5,6.1,6.2,2.6,0.429,0.87,1.24,1,0,53.1,49,348.72,856.07,47.0,81.0,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,True,False,False,False,False,False,-1.5581909841764994,0.6519773392849155,0.4649634062590965,-0.11827590634861139,-1.8076624172799756,-0.001488968651657075,0.9566330594602417,4.6
FIRM_097,SME,Beverages,32,1,33.14499392548423,12,23.39,5.92,37.9,6.33,70.5,4.32,2.55,1.62,3.83,3.32,4.8,2.3,2.4,3.8,0.231,4.24,2.36,1,0,33.5,160,50.01,106.31,85.3,85.4,766.98,24.3,2.75,16.72,628.2244315241086,True,True,False,False,False,False,False,False,False,False,0.7148815445843557,-1.2956832724732488,1.0582785516925461,1.3190722804136952,-0.9876224699271894,-1.7510271343489126,-1.015912152550352,3.32
FIRM_098,SME,Meat Processing,24,0,0.0,0,7.66,12.49,8.68,2.36,78.2,3.89,3.0,1.73,2.25,4.4,5.8,6.3,3.5,2.0,0.211,1.71,1.34,0,0,9.1,176,389.06,908.35,56.9,67.1,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,-1.4963386704687207,-0.05213320257517895,-0.7860478897505817,0.7131313781511541,-0.27797251548727797,-1.6145383412803325,0.6484228700835875,0.0
FIRM_099,SME,Bakery Products,39,1,31.036671283306983,11,21.66,18.14,33.33,5.79,58.6,3.5,2.95,2.33,3.9,3.68,4.3,4.9,3.2,2.3,0.335,4.54,2.18,0,0,56.0,249,365.78,703.54,91.2,75.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,0.4716894929605907,1.0172820021316848,0.7698264011999009,0.1635570714479194,-0.3568225104250456,-0.8700540154517128,-0.46113381167237194,3.68
FIRM_100,SME,Bakery Products,14,0,0.0,0,13.84,12.72,12.21,1.39,67.1,1.55,2.39,1.96,2.76,3.98,5.1,7.0,2.7,1.1,0.403,0.97,1.92,0,1,12.2,23,479.55,669.87,48.9,75.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,-0.6275948097549248,-0.008599486277377336,-0.5632391170505734,-2.5843144620682534,-1.2399424537280461,-1.3291526830460283,0.0011814723926107241,0.0
FIRM_101,SME,Oils and Fats,14,1,15.595308823702782,4,30.31,10.92,10.15,4.95,61.0,3.84,4.72,2.94,2.21,4.2,5.9,6.0,1.3,3.6,0.451,1.92,2.15,1,0,31.2,41,494.49,802.75,91.5,75.3,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,True,False,False,1.687649751079415,-0.3492981355645199,-0.693263499985989,0.6426731337020212,2.434467310371937,-0.11316161752594982,0.34021268070693184,4.2
FIRM_102,SME,Beverages,39,1,17.38206219072437,5,18.62,12.59,12.86,0.71,73.7,3.31,2.48,2.69,2.91,4.03,4.6,3.5,3.5,4.5,0.452,1.48,2.39,1,1,31.9,189,236.81,288.58,68.8,55.2,766.98,24.3,2.75,16.72,628.2244315241086,True,True,False,False,False,False,False,False,False,False,0.044346234615940346,-0.03320549983700444,-0.5222120059301754,-0.10418425745878454,-1.098012462840064,-0.4233634199545413,0.07823401973677496,4.03
FIRM_103,SME,Fruit and Vegetable Processing,3,1,28.502960851208663,3,20.15,12.7,30.64,5.29,50.2,4.24,4.95,2.79,3.21,3.48,2.2,4.8,4.5,2.4,0.701,4.2,2.33,0,1,23.3,156,471.62,1169.26,77.6,87.7,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,True,False,False,False,False,False,0.25942359819071475,-0.012385026825012508,0.6000372797939457,1.2063390892950827,2.7971772870856704,-0.2992826989831046,-0.7693440010490276,3.48
FIRM_104,SME,Dairy Products,28,0,0.0,0,16.75,4.69,11.72,5.31,89.1,3.37,2.83,2.68,2.29,4.45,3.3,5.6,1.9,7.0,0.118,1.54,1.15,1,0,13.1,221,341.36,784.06,49.9,81.0,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,-0.21852609864211783,-1.528494016152796,-0.5941672469721042,-0.019634364119825304,-0.5460624982756888,-0.4357714920516847,0.725475417427751,0.0
FIRM_105,SME,Meat Processing,23,0,0.0,0,16.78,17.08,3.66,5.57,51.7,1.79,3.93,2.5,2.3,3.52,5.2,3.8,1.2,3.9,0.192,1.83,1.99,0,1,30.2,86,191.75,286.09,71.2,80.8,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,-0.21430889543476914,0.8166483531070339,-1.1029034248650411,-2.246114888712417,1.1886373903552052,-0.6591167898002707,-0.7077019631736964,0.0
FIRM_106,SME,Oils and Fats,11,1,22.42889455563042,3,21.79,10.06,42.04,9.59,56.6,2.88,4.13,2.91,3.07,3.72,5.5,3.5,2.9,3.0,0.535,2.73,1.01,1,0,29.2,143,165.08,268.36,72.3,64.2,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,True,False,False,0.48996404019243417,-0.5120763791128211,1.3195896902132358,-0.7101251597213255,1.5040373701062764,-0.15038583381738055,-0.3994917737970408,3.72
FIRM_107,SME,Oils and Fats,40,1,20.37391003061366,5,29.37,4.86,46.66,3.85,65.1,5.0,2.41,4.21,4.09,4.7,3.6,6.7,3.5,5.0,0.709,3.74,1.29,0,0,37.4,200,112.16,259.86,77.4,86.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,True,False,False,1.5555107172491616,-1.4963169214978993,1.6111977723305269,2.2773044049218987,-1.208402455752939,1.4626635388112947,1.1107381541485701,4.7
FIRM_108,SME,Oils and Fats,2,1,18.06589783220245,2,30.14,11.12,46.64,11.39,70.9,4.83,2.73,2.53,3.86,3.45,4.9,3.4,3.2,2.3,0.393,1.39,2.13,1,1,34.1,246,480.33,811.6,73.0,66.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,True,False,False,1.6637522662377737,-0.31144273008817086,1.6099353996806687,2.037746373794848,-0.7037624881512247,-0.62189257350884,-0.8155755294555256,3.45
FIRM_109,SME,Bakery Products,34,1,27.370971323125683,7,24.12,8.82,8.78,13.16,75.9,4.01,3.65,3.09,3.6,3.45,4.3,2.5,2.9,4.1,0.665,3.67,2.06,1,0,67.8,136,263.96,608.12,71.8,58.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,0.8175001559631698,-0.746779893066186,-0.7797360265012897,0.882231164829072,0.7470774187037046,0.07295946393120493,-0.8155755294555256,3.45
FIRM_110,SME,Sugar and Confectionery,24,0,0.0,0,12.86,5.09,8.16,0.66,64.3,3.05,2.91,1.59,3.38,3.6,4.8,1.0,4.8,3.8,0.15,0.75,2.12,0,0,31.5,133,210.74,347.16,43.5,62.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,True,-0.7653567811949766,-1.452783205200098,-0.8188695786469001,-0.4705671285942746,-0.41990250637525994,-1.7882513506403435,-0.5844178874230342,0.0
FIRM_111,SME,Beverages,4,1,22.151297843706928,4,27.88,18.58,45.56,11.13,63.9,4.28,2.13,4.1,3.36,4.45,5.4,3.9,3.4,5.1,0.213,2.81,1.28,1,0,29.6,139,367.5,588.01,42.0,89.7,766.98,24.3,2.75,16.72,628.2244315241086,True,True,False,False,False,False,False,False,False,False,1.3460562912841847,1.1005638941796525,1.541767276588315,1.262705684854389,-1.6499624274044395,1.3261747457427142,0.725475417427751,4.45
