Specimen_ID,Mix_ID,Peak_Temperature_C,Heating_Rate,Cooling_Method,Test_Type,Mass_Loss_pct,UPV_mps,Residual_Compressive_Strength_MPa,Spalling_Occurred,Spalling_Depth_mm,Visual_Cracking_Rating
R15S-28-R-800-Quench-5_C_per_min-3,R15S,800,5_C_per_min,Quench,Residual,8.940741311851117,1519.2612348704035,4.494109010199487,False,0.0,Minor
R15S-28-R-800-Quench-10_C_per_min-1,R15S,800,10_C_per_min,Quench,Residual,7.6080779227104385,1402.9051153176351,4.699292928321906,False,0.0,None
R15S-28-R-800-Quench-10_C_per_min-2,R15S,800,10_C_per_min,Quench,Residual,8.388762372799846,1151.7758401815747,2.361339095221442,False,0.0,Minor
R15S-28-R-800-Quench-10_C_per_min-3,R15S,800,10_C_per_min,Quench,Residual,7.0090164958039685,1144.67588320579,2.726070436400097,False,0.0,None
R20S-28-R-23-Furnace-5_C_per_min-1,R20S,23,5_C_per_min,Furnace,Residual,0.0,4822.861082718405,35.55801280816477,False,0.0,Minor
R20S-28-R-23-Furnace-5_C_per_min-2,R20S,23,5_C_per_min,Furnace,Residual,0.0,4588.184431508429,28.19375601014854,False,0.0,Minor
R20S-28-R-23-Furnace-5_C_per_min-3,R20S,23,5_C_per_min,Furnace,Residual,0.0,4359.594854286534,38.66184513716534,False,0.0,Minor
R20S-28-R-23-Furnace-10_C_per_min-1,R20S,23,10_C_per_min,Furnace,Residual,0.0,4755.437753226609,40.56490006342018,False,0.0,Moderate
R20S-28-R-23-Furnace-10_C_per_min-2,R20S,23,10_C_per_min,Furnace,Residual,0.0,4524.844643666378,33.764579297874214,False,0.0,Moderate
R20S-28-R-23-Furnace-10_C_per_min-3,R20S,23,10_C_per_min,Furnace,Residual,0.0,4187.0785482756655,27.28089885296422,False,0.0,None
R20S-28-R-23-Quench-5_C_per_min-1,R20S,23,5_C_per_min,Quench,Residual,0.0,4259.00338383742,34.41582789239577,False,0.0,Minor
R20S-28-R-23-Quench-5_C_per_min-2,R20S,23,5_C_per_min,Quench,Residual,0.0,4553.144109100511,34.14538983643669,False,0.0,None
R20S-28-R-23-Quench-5_C_per_min-3,R20S,23,5_C_per_min,Quench,Residual,0.0,4520.413697151838,31.075391020353056,False,0.0,None
R20S-28-R-23-Quench-10_C_per_min-1,R20S,23,10_C_per_min,Quench,Residual,0.0,4584.303733527778,39.06034276663928,False,0.0,None
R20S-28-R-23-Quench-10_C_per_min-2,R20S,23,10_C_per_min,Quench,Residual,0.0,4573.743440156746,38.92891005549133,False,0.0,Moderate
R20S-28-R-23-Quench-10_C_per_min-3,R20S,23,10_C_per_min,Quench,Residual,0.0,4569.14908762418,36.45583412439028,False,0.0,None
R20S-28-R-200-Furnace-5_C_per_min-1,R20S,200,5_C_per_min,Furnace,Residual,2.072507645718353,4272.293683396173,32.2265180244188,False,0.0,Severe
R20S-28-R-200-Furnace-5_C_per_min-2,R20S,200,5_C_per_min,Furnace,Residual,2.2924288116875213,4586.95079695635,28.694037895405614,False,0.0,Minor
R20S-28-R-200-Furnace-5_C_per_min-3,R20S,200,5_C_per_min,Furnace,Residual,1.9170619095521215,4342.953907098572,37.60179558176404,False,0.0,None
R20S-28-R-200-Furnace-10_C_per_min-1,R20S,200,10_C_per_min,Furnace,Residual,2.2286825200631397,4379.493371929166,32.917950904172606,False,0.0,Severe
R20S-28-R-200-Furnace-10_C_per_min-2,R20S,200,10_C_per_min,Furnace,Residual,2.3253483425361656,4493.861805949442,32.69493178829623,False,0.0,None
R20S-28-R-200-Furnace-10_C_per_min-3,R20S,200,10_C_per_min,Furnace,Residual,2.131587970080151,4680.723986041242,36.907675548112955,False,0.0,Minor
R20S-28-R-200-Quench-5_C_per_min-1,R20S,200,5_C_per_min,Quench,Residual,2.005726626201943,4261.834524199637,31.0551669822504,False,0.0,Severe
R20S-28-R-200-Quench-5_C_per_min-2,R20S,200,5_C_per_min,Quench,Residual,2.234133346626129,4018.3481422300083,33.41320206366565,False,0.0,Minor
R20S-28-R-200-Quench-5_C_per_min-3,R20S,200,5_C_per_min,Quench,Residual,2.311079940388384,4016.640823174105,28.4610392071008,False,0.0,Moderate
R20S-28-R-200-Quench-10_C_per_min-1,R20S,200,10_C_per_min,Quench,Residual,2.048727106588964,4520.8241340454,32.38398684058599,False,0.0,Minor
R20S-28-R-200-Quench-10_C_per_min-2,R20S,200,10_C_per_min,Quench,Residual,2.2515079174948656,4391.208786506836,31.818168582969005,False,0.0,Minor
R20S-28-R-200-Quench-10_C_per_min-3,R20S,200,10_C_per_min,Quench,Residual,2.0636549169003877,4136.42152365758,28.988330245202448,False,0.0,Minor
R20S-28-R-400-Furnace-5_C_per_min-1,R20S,400,5_C_per_min,Furnace,Residual,3.509628899453016,2544.4102000684857,10.689593590009036,False,0.0,Minor
R20S-28-R-400-Furnace-5_C_per_min-2,R20S,400,5_C_per_min,Furnace,Residual,3.9316360659704093,2486.117044889747,13.385891731019255,False,0.0,None
R20S-28-R-400-Furnace-5_C_per_min-3,R20S,400,5_C_per_min,Furnace,Residual,3.905951333253897,2807.283148656079,12.068628595723531,False,0.0,Minor
R20S-28-R-400-Furnace-10_C_per_min-1,R20S,400,10_C_per_min,Furnace,Residual,4.61234150453647,2618.9970138247654,13.368189668741886,False,0.0,Minor
R20S-28-R-400-Furnace-10_C_per_min-2,R20S,400,10_C_per_min,Furnace,Residual,3.5089325262781057,2798.3520882359994,10.583335764536951,False,0.0,Moderate
R20S-28-R-400-Furnace-10_C_per_min-3,R20S,400,10_C_per_min,Furnace,Residual,4.449796823499421,2775.835579407191,14.230992955253106,True,2.145860661410893,None
R20S-28-R-400-Quench-5_C_per_min-1,R20S,400,5_C_per_min,Quench,Residual,4.364675502474365,2431.2782554454843,9.916344201108855,False,0.0,None
R20S-28-R-400-Quench-5_C_per_min-2,R20S,400,5_C_per_min,Quench,Residual,3.488958138037938,2442.3916906636837,10.568747089691716,False,0.0,None
R20S-28-R-400-Quench-5_C_per_min-3,R20S,400,5_C_per_min,Quench,Residual,3.9406724227671788,2219.80116796824,10.907051534225403,False,0.0,Minor
R20S-28-R-400-Quench-10_C_per_min-1,R20S,400,10_C_per_min,Quench,Residual,3.7843561826404586,2569.914498917493,10.44224783154535,False,0.0,None
R20S-28-R-400-Quench-10_C_per_min-2,R20S,400,10_C_per_min,Quench,Residual,3.793295328957273,2467.3922252234393,10.56630091787104,True,2.8550153847579507,Minor
R20S-28-R-400-Quench-10_C_per_min-3,R20S,400,10_C_per_min,Quench,Residual,4.786914175285356,2445.2383073612586,9.040810394219749,False,0.0,None
R20S-28-R-600-Furnace-5_C_per_min-1,R20S,600,5_C_per_min,Furnace,Residual,6.3877057074462895,500.0,0.0,False,0.0,Moderate
R20S-28-R-600-Furnace-5_C_per_min-2,R20S,600,5_C_per_min,Furnace,Residual,5.857745236681744,500.0,0.0,False,0.0,Minor
R20S-28-R-600-Furnace-5_C_per_min-3,R20S,600,5_C_per_min,Furnace,Residual,6.110430467802344,500.0,0.0,False,0.0,None
R20S-28-R-600-Furnace-10_C_per_min-1,R20S,600,10_C_per_min,Furnace,Residual,5.847403422691405,500.0,0.0,True,5.389906029190103,Minor
R20S-28-R-600-Furnace-10_C_per_min-2,R20S,600,10_C_per_min,Furnace,Residual,5.8073288887482075,500.0,0.0,False,0.0,Moderate
R20S-28-R-600-Furnace-10_C_per_min-3,R20S,600,10_C_per_min,Furnace,Residual,6.076912185887768,500.0,0.0,False,0.0,None
R20S-28-R-600-Quench-5_C_per_min-1,R20S,600,5_C_per_min,Quench,Residual,7.322739834248399,500.0,0.0,False,0.0,Minor
R20S-28-R-600-Quench-5_C_per_min-2,R20S,600,5_C_per_min,Quench,Residual,6.244382309538709,500.0,0.0,False,0.0,Severe
R20S-28-R-600-Quench-5_C_per_min-3,R20S,600,5_C_per_min,Quench,Residual,5.8134484640443205,500.0,0.0,False,0.0,Moderate
R20S-28-R-600-Quench-10_C_per_min-1,R20S,600,10_C_per_min,Quench,Residual,6.658459339886723,500.0,0.0,False,0.0,None
R20S-28-R-600-Quench-10_C_per_min-2,R20S,600,10_C_per_min,Quench,Residual,5.660703259663493,500.0,0.0,False,0.0,Minor
R20S-28-R-600-Quench-10_C_per_min-3,R20S,600,10_C_per_min,Quench,Residual,6.447285124428171,500.0,0.0,True,7.207018952377553,Minor
R20S-28-R-800-Furnace-5_C_per_min-1,R20S,800,5_C_per_min,Furnace,Residual,8.983798236652575,1257.2149048315378,1.9876310925166072,False,0.0,Moderate
R20S-28-R-800-Furnace-5_C_per_min-2,R20S,800,5_C_per_min,Furnace,Residual,8.868994606518248,1268.4100986803317,2.6704937104241204,False,0.0,None
R20S-28-R-800-Furnace-5_C_per_min-3,R20S,800,5_C_per_min,Furnace,Residual,7.631434383062535,1197.8083429576425,2.51128540528397,False,0.0,Minor
R20S-28-R-800-Furnace-10_C_per_min-1,R20S,800,10_C_per_min,Furnace,Residual,9.316700501299186,1294.5121023415968,2.913496638703391,True,3.8771366548436283,Minor
R20S-28-R-800-Furnace-10_C_per_min-2,R20S,800,10_C_per_min,Furnace,Residual,8.463157153589195,1526.7789196999456,3.6934512959828676,False,0.0,None
R20S-28-R-800-Furnace-10_C_per_min-3,R20S,800,10_C_per_min,Furnace,Residual,8.823138278818439,1343.607389019164,2.9465188056593807,True,2.289283044198097,Minor
R20S-28-R-800-Quench-5_C_per_min-1,R20S,800,5_C_per_min,Quench,Residual,6.857587486593231,1176.0330345984469,1.9744982260547845,False,0.0,Minor
R20S-28-R-800-Quench-5_C_per_min-2,R20S,800,5_C_per_min,Quench,Residual,9.102511927316263,1686.2061426288458,4.330800554406953,False,0.0,Minor
R20S-28-R-800-Quench-5_C_per_min-3,R20S,800,5_C_per_min,Quench,Residual,9.172024245709727,1308.696322231879,2.9392458189725206,False,0.0,Moderate
R20S-28-R-800-Quench-10_C_per_min-1,R20S,800,10_C_per_min,Quench,Residual,7.974016629552465,1402.6545750184064,3.547185718971164,False,0.0,None
R20S-28-R-800-Quench-10_C_per_min-2,R20S,800,10_C_per_min,Quench,Residual,8.442450085098965,1098.314649905998,2.201756226663725,True,3.0601973819347874,Moderate
R20S-28-R-800-Quench-10_C_per_min-3,R20S,800,10_C_per_min,Quench,Residual,9.567774341174543,1343.4834584088749,3.057743495753847,False,0.0,Minor
R10L-28-R-23-Furnace-5_C_per_min-1,R10L,23,5_C_per_min,Furnace,Residual,0.0,4337.602395456121,22.97060604559758,False,0.0,None
R10L-28-R-23-Furnace-5_C_per_min-2,R10L,23,5_C_per_min,Furnace,Residual,0.0,4409.460566698488,25.611549224779164,False,0.0,Minor
R10L-28-R-23-Furnace-5_C_per_min-3,R10L,23,5_C_per_min,Furnace,Residual,0.0,4524.829902849124,23.428733401079604,False,0.0,Minor
R10L-28-R-23-Quench-5_C_per_min-1,R10L,23,5_C_per_min,Quench,Residual,0.0,4376.167492098824,24.45807543121081,False,0.0,Severe
R10L-28-R-23-Quench-5_C_per_min-2,R10L,23,5_C_per_min,Quench,Residual,0.0,4448.385970197171,24.379226089777504,False,0.0,Minor
R10L-28-R-23-Quench-5_C_per_min-3,R10L,23,5_C_per_min,Quench,Residual,0.0,4707.142835947235,23.438493973279925,False,0.0,Minor
R10L-28-R-200-Furnace-5_C_per_min-1,R10L,200,5_C_per_min,Furnace,Residual,1.9208694896025689,4155.641553905977,23.31575408608347,False,0.0,Minor
R10L-28-R-200-Furnace-5_C_per_min-2,R10L,200,5_C_per_min,Furnace,Residual,2.4204981809140445,4810.4838609767285,25.70386775948448,False,0.0,None
R10L-28-R-200-Furnace-5_C_per_min-3,R10L,200,5_C_per_min,Furnace,Residual,2.1034606102638227,4521.544373263641,19.14657869083987,False,0.0,Minor
R10L-28-R-200-Quench-5_C_per_min-1,R10L,200,5_C_per_min,Quench,Residual,1.7888648431546226,4461.055612603112,20.039040436847085,False,0.0,Moderate
R10L-28-R-200-Quench-5_C_per_min-2,R10L,200,5_C_per_min,Quench,Residual,2.126369699109889,3962.544092943067,19.534496833924486,False,0.0,Moderate
R10L-28-R-200-Quench-5_C_per_min-3,R10L,200,5_C_per_min,Quench,Residual,2.030352465433064,3458.46285586372,18.039775566185526,False,0.0,Moderate
R10L-28-R-400-Furnace-5_C_per_min-1,R10L,400,5_C_per_min,Furnace,Residual,4.912757585891254,2581.621330748042,8.238587774579573,False,0.0,None
R10L-28-R-400-Furnace-5_C_per_min-2,R10L,400,5_C_per_min,Furnace,Residual,4.4106875167409525,2784.8784019812206,9.976064079965212,False,0.0,Minor
R10L-28-R-400-Furnace-5_C_per_min-3,R10L,400,5_C_per_min,Furnace,Residual,4.583185198280889,2835.513022208188,9.221269189790908,False,0.0,None
R10L-28-R-400-Quench-5_C_per_min-1,R10L,400,5_C_per_min,Quench,Residual,3.9198758880169264,2462.15316646288,8.323096146792965,False,0.0,Moderate
R10L-28-R-400-Quench-5_C_per_min-2,R10L,400,5_C_per_min,Quench,Residual,4.510758222331818,2409.626864927007,8.590564398577671,False,0.0,None
R10L-28-R-400-Quench-5_C_per_min-3,R10L,400,5_C_per_min,Quench,Residual,4.092890733720817,2613.8542626753683,7.508141358349882,False,0.0,None
R10L-28-R-600-Furnace-5_C_per_min-1,R10L,600,5_C_per_min,Furnace,Residual,6.236523068786593,500.0,0.0,False,0.0,None
R10L-28-R-600-Furnace-5_C_per_min-2,R10L,600,5_C_per_min,Furnace,Residual,6.863597803676284,500.0,0.0,False,0.0,Moderate
R10L-28-R-600-Furnace-5_C_per_min-3,R10L,600,5_C_per_min,Furnace,Residual,6.169839278379885,500.0,0.0,False,0.0,None
R10L-28-R-600-Quench-5_C_per_min-1,R10L,600,5_C_per_min,Quench,Residual,6.86268735781486,500.0,0.0,False,0.0,Moderate
R10L-28-R-600-Quench-5_C_per_min-2,R10L,600,5_C_per_min,Quench,Residual,8.120139065221473,500.0,0.0,False,0.0,Severe
R10L-28-R-600-Quench-5_C_per_min-3,R10L,600,5_C_per_min,Quench,Residual,7.646625475629146,500.0,0.0,False,0.0,Moderate
R10L-28-R-800-Furnace-5_C_per_min-1,R10L,800,5_C_per_min,Furnace,Residual,8.575192070706832,1469.276235822994,3.136469471923357,False,0.0,Severe
R10L-28-R-800-Furnace-5_C_per_min-2,R10L,800,5_C_per_min,Furnace,Residual,7.3534205180043495,1164.212267873506,1.833798533740444,False,0.0,Minor
R10L-28-R-800-Furnace-5_C_per_min-3,R10L,800,5_C_per_min,Furnace,Residual,9.1735919610501,1431.0680903271373,2.2705044456313184,False,0.0,None
R10L-28-R-800-Quench-5_C_per_min-1,R10L,800,5_C_per_min,Quench,Residual,9.645430805988951,1314.7529671648458,2.35589363221209,False,0.0,Minor
R10L-28-R-800-Quench-5_C_per_min-2,R10L,800,5_C_per_min,Quench,Residual,9.489964329113997,1487.719900983458,2.5679050095819442,False,0.0,None
R10L-28-R-800-Quench-5_C_per_min-3,R10L,800,5_C_per_min,Quench,Residual,8.816009142468511,1368.7707740103058,2.3264973743542128,False,0.0,Moderate
