Sample_ID,Analysis_Type,Measurement_Scale,Field_of_View,Quantitative_Metric,Value,Unit,Std_Dev,Min_Value,Max_Value,Count,Temperature_C,Rubber_Content_Vol_Percent,Replicate,Peak_Intensity,Peak_Position_2Theta,FWHM,Region_3D,Voxel_Size,Volume_Analyzed,Peak_Temperature,Peak_Type,Cross_Validation_Score,Temperature_Consistency_Flag,Rubber_Content_Consistency_Flag,Measurement_Quality_Score
C-28-R-5-600C-1,SEM,Micro,5.0,Rubber_Melt_Fraction,1.0,fraction,0.1,,,,600,5.0,1,,,,,,,,,1.0,True,True,0.8689454502912695
C-28-R-5-600C-1,SEM,Micro,5.0,Gas_Evolution_Pore_Density,3.170868934123263,pores/mm²,0.7927172335308158,,,,600,5.0,1,,,,,,,,,1.0,True,True,0.8781892328964334
C-28-R-5-600C-1,XRD,Bulk,,C3S_Content,38.50462120636112,wt%,3.08036969650889,,,,600,5.0,1,142902.5451835487,53.865899252647885,0.26243517706939384,,,,,,1.0,True,True,0.8187036519930913
C-28-R-5-600C-1,XRD,Bulk,,C2S_Content,24.395386461201287,wt%,1.951630916896103,,,,600,5.0,1,86394.81396080491,38.939801023750995,0.4590587634136377,,,,,,1.0,True,True,0.8574467886810545
C-28-R-5-600C-1,XRD,Bulk,,C3A_Content,8.08481111417885,wt%,0.646784889134308,,,,600,5.0,1,35534.35306291936,45.48816550001677,0.2982650173663493,,,,,,1.0,True,True,0.9215090457752747
C-28-R-5-600C-1,XRD,Bulk,,C4AF_Content,10.114415460716318,wt%,0.8091532368573054,,,,600,5.0,1,23531.499241860896,21.982171839119374,0.24535309265397381,,,,,,1.0,True,True,0.9982103691073874
C-28-R-5-600C-1,XRD,Bulk,,CH_Content,5.321102957144797,wt%,0.4256882365715838,,,,600,5.0,1,19284.813721034778,65.9570761087179,0.33053479530853813,,,,,,1.0,True,True,0.8061719158935156
C-28-R-5-600C-1,XRD,Bulk,,CSH_Content,15.151746613148045,wt%,1.2121397290518436,,,,600,5.0,1,30120.700896738403,46.258600131898234,0.34008085947083005,,,,,,1.0,True,True,0.9943398700596161
C-28-R-5-600C-1,XRD,Bulk,,CASH_Content,7.177612530581745,wt%,0.5742090024465396,,,,600,5.0,1,21518.87227143095,77.34439151035824,0.15402964777579287,,,,,,1.0,True,True,0.9761161841607937
C-28-R-5-600C-1,XRD,Bulk,,SBR_Content,0.052800679548665595,wt%,0.006336081545839871,,,,600,5.0,1,99.12864038626871,35.50770361540054,0.7023370488983227,,,,,,1.0,True,True,0.9680223698677339
C-28-R-5-600C-1,XRD,Bulk,,Carbon_Black_Content,0.5984881088548045,wt%,0.07181857306257654,,,,600,5.0,1,914.6913245010278,43.40252206564681,0.25708028717380504,,,,,,1.0,True,True,0.998551678292422
C-28-R-5-600C-1,TGA,Bulk,,Total_Mass_Loss,16.03022951273782,wt%,0.801511475636891,,,,600,5.0,1,,,,,,,,,1.0,True,True,0.8463106926826676
C-28-R-5-600C-1,TGA,Bulk,,Rubber_Mass_Loss,3.9383926429864475,wt%,0.3150714114389158,,,,600,5.0,1,,,,,,,,,1.0,True,True,0.8382844801770224
C-28-R-5-600C-1,TGA,Bulk,,Cement_Mass_Loss,12.091836869751372,wt%,0.7255102121850823,,,,600,5.0,1,,,,,,,,,1.0,True,True,0.8373077795065101
C-28-R-5-600C-1,DTA,Bulk,,Peak_Endothermic_105C,-50.0,μV/mg,5.0,,,,600,5.0,1,,,,,,,105.0,Endothermic,1.0,True,True,0.9392946944378844
C-28-R-5-600C-1,DTA,Bulk,,Peak_Endothermic_220C,-80.0,μV/mg,8.0,,,,600,5.0,1,,,,,,,220.0,Endothermic,1.0,True,True,0.9888163248254196
C-28-R-5-600C-1,DTA,Bulk,,Peak_Endothermic_450C,-120.0,μV/mg,12.0,,,,600,5.0,1,,,,,,,450.0,Endothermic,1.0,True,True,0.9756372169530741
C-28-R-5-600C-1,DTA,Bulk,,Peak_Endothermic_650C,-100.0,μV/mg,10.0,,,,600,5.0,1,,,,,,,650.0,Endothermic,1.0,True,True,0.8008065536082114
C-28-R-5-600C-1,DTA,Bulk,,Peak_Endothermic_200C,-200.0,μV/mg,20.0,,,,600,5.0,1,,,,,,,200.0,Endothermic,1.0,True,True,0.8586407942634943
C-28-R-5-600C-1,MicroCT,Micro,,Total_Porosity,15.087209016668842,vol%,1.475,,,,600,5.0,1,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9703777795795254
C-28-R-5-600C-1,MicroCT,Micro,,Pore_Connectivity,0.40914465129949407,dimensionless,0.048,,,,600,5.0,1,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9688320497577889
C-28-R-5-600C-1,MicroCT,Micro,,Tortuosity,1.5215066720199935,dimensionless,0.223125,,,,600,5.0,1,,,,1.0,1.0,1000.0,,,1.0,True,True,0.842710139078783
C-28-R-5-600C-1,MicroCT,Micro,,Rubber_Void_Volume_Fraction,0.03196442588277294,vol%,0.006249999999999995,,,,600,5.0,1,,,,1.0,1.0,1000.0,,,1.0,True,True,0.8336771191761393
C-28-R-5-600C-1,MicroCT,Micro,,Rubber_Void_Sphericity,0.6955459072091398,dimensionless,0.12239999999999998,,,,600,5.0,1,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9120892953089325
C-28-R-5-600C-1,MicroCT,Micro,,Crack_Volume_Fraction,0.40914465129949407,vol%,0.1,,,,600,5.0,1,,,,1.0,1.0,1000.0,,,1.0,True,True,0.8106730556754796
C-28-R-5-600C-1,MicroCT,Micro,,Crack_Orientation_Preference,0.14439965174648306,dimensionless,0.2,,,,600,5.0,1,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9764372997135339
C-28-R-5-600C-1,MicroCT,Micro,,Total_Porosity,15.926808834639589,vol%,1.475,,,,600,5.0,1,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9227630342928451
C-28-R-5-600C-1,MicroCT,Micro,,Pore_Connectivity,0.4319134599224295,dimensionless,0.048,,,,600,5.0,1,,,,2.0,1.0,1000.0,,,1.0,True,True,0.8879508958553807
C-28-R-5-600C-1,MicroCT,Micro,,Tortuosity,1.6061781790865348,dimensionless,0.223125,,,,600,5.0,1,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9511915281411927
C-28-R-5-600C-1,MicroCT,Micro,,Rubber_Void_Volume_Fraction,0.03374323905643978,vol%,0.006249999999999995,,,,600,5.0,1,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9000025031824082
C-28-R-5-600C-1,MicroCT,Micro,,Rubber_Void_Sphericity,0.7342528818681301,dimensionless,0.12239999999999998,,,,600,5.0,1,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9590917069972034
C-28-R-5-600C-1,MicroCT,Micro,,Crack_Volume_Fraction,0.4319134599224295,vol%,0.1,,,,600,5.0,1,,,,2.0,1.0,1000.0,,,1.0,True,True,0.8816712919393457
C-28-R-5-600C-1,MicroCT,Micro,,Crack_Orientation_Preference,0.14439965174648306,dimensionless,0.2,,,,600,5.0,1,,,,2.0,1.0,1000.0,,,1.0,True,True,0.8284158653826927
C-28-R-5-600C-1,MicroCT,Micro,,Total_Porosity,15.124639706773436,vol%,1.475,,,,600,5.0,1,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8158525382771261
C-28-R-5-600C-1,MicroCT,Micro,,Pore_Connectivity,0.41015972086165253,dimensionless,0.048,,,,600,5.0,1,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8290420639687053
C-28-R-5-600C-1,MicroCT,Micro,,Tortuosity,1.5252814619542703,dimensionless,0.223125,,,,600,5.0,1,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8029990113784781
C-28-R-5-600C-1,MicroCT,Micro,,Rubber_Void_Volume_Fraction,0.03204372819231657,vol%,0.006249999999999995,,,,600,5.0,1,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8173078997268207
C-28-R-5-600C-1,MicroCT,Micro,,Rubber_Void_Sphericity,0.6972715254648092,dimensionless,0.12239999999999998,,,,600,5.0,1,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8823202957043362
C-28-R-5-600C-1,MicroCT,Micro,,Crack_Volume_Fraction,0.41015972086165253,vol%,0.1,,,,600,5.0,1,,,,3.0,1.0,1000.0,,,1.0,True,True,0.9641655523534916
C-28-R-5-600C-1,MicroCT,Micro,,Crack_Orientation_Preference,0.14439965174648306,dimensionless,0.2,,,,600,5.0,1,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8429047542440763
C-28-R-5-600C-2,SEM,Micro,1.0,Pore_Size_Distribution,1.657045573847666,μm,0.9032756299398687,0.4820763655427483,5.582682188841908,50.0,600,5.0,2,,,,,,,,,1.0,True,True,0.8343267286720644
C-28-R-5-600C-2,SEM,Micro,1.0,Crack_Density,36.23768858143289,cracks/mm²,7.247537716286579,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.9916150723145075
C-28-R-5-600C-2,SEM,Micro,1.0,Interface_Quality_Index,0.1,dimensionless,0.015,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.8404069773310903
C-28-R-5-600C-2,SEM,Micro,1.0,Rubber_Melt_Fraction,1.0,fraction,0.1,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.9794189818862579
C-28-R-5-600C-2,SEM,Micro,1.0,Gas_Evolution_Pore_Density,2.889003618694624,pores/mm²,0.722250904673656,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.8803313554392036
C-28-R-5-600C-2,SEM,Micro,2.0,Pore_Size_Distribution,1.6892201264663256,μm,0.7630441707132977,0.48456769193746174,4.1124806840820725,50.0,600,5.0,2,,,,,,,,,1.0,True,True,0.9428055052827391
C-28-R-5-600C-2,SEM,Micro,2.0,Crack_Density,34.595876297981924,cracks/mm²,6.919175259596385,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.9763212775983763
C-28-R-5-600C-2,SEM,Micro,2.0,Interface_Quality_Index,0.1,dimensionless,0.015,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.9908455089614057
C-28-R-5-600C-2,SEM,Micro,2.0,Rubber_Melt_Fraction,1.0,fraction,0.1,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.8274901578244089
C-28-R-5-600C-2,SEM,Micro,2.0,Gas_Evolution_Pore_Density,7.35904459166518,pores/mm²,1.839761147916295,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.9656909770036866
C-28-R-5-600C-2,SEM,Micro,3.0,Pore_Size_Distribution,1.37539089644376,μm,0.9245860053794928,0.31496358824050585,5.66160484115437,50.0,600,5.0,2,,,,,,,,,1.0,True,True,0.9988580140364488
C-28-R-5-600C-2,SEM,Micro,3.0,Crack_Density,26.671291523564285,cracks/mm²,5.334258304712858,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.8234908532535885
C-28-R-5-600C-2,SEM,Micro,3.0,Interface_Quality_Index,0.1,dimensionless,0.015,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.9926481906513429
C-28-R-5-600C-2,SEM,Micro,3.0,Rubber_Melt_Fraction,1.0,fraction,0.1,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.8495118976800794
C-28-R-5-600C-2,SEM,Micro,3.0,Gas_Evolution_Pore_Density,3.123184189196289,pores/mm²,0.7807960472990723,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.8345496451966362
C-28-R-5-600C-2,SEM,Micro,4.0,Pore_Size_Distribution,2.2153600445839814,μm,1.4463281283064102,0.7859753070535346,9.55443960471132,50.0,600,5.0,2,,,,,,,,,1.0,True,True,0.8260430335968506
C-28-R-5-600C-2,SEM,Micro,4.0,Crack_Density,44.65994776495695,cracks/mm²,8.93198955299139,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.9400606788012627
C-28-R-5-600C-2,SEM,Micro,4.0,Interface_Quality_Index,0.1,dimensionless,0.015,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.8386174478462743
C-28-R-5-600C-2,SEM,Micro,4.0,Rubber_Melt_Fraction,1.0,fraction,0.1,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.8199329540619233
C-28-R-5-600C-2,SEM,Micro,4.0,Gas_Evolution_Pore_Density,3.6077860397876056,pores/mm²,0.9019465099469014,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.9792045111009793
C-28-R-5-600C-2,SEM,Micro,5.0,Pore_Size_Distribution,2.0413185339775435,μm,1.0439878867626857,0.6605199647526732,5.146288398195578,50.0,600,5.0,2,,,,,,,,,1.0,True,True,0.8504931619450541
C-28-R-5-600C-2,SEM,Micro,5.0,Crack_Density,41.419751020817806,cracks/mm²,8.283950204163562,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.9291349830586035
C-28-R-5-600C-2,SEM,Micro,5.0,Interface_Quality_Index,0.1,dimensionless,0.015,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.890887099991953
C-28-R-5-600C-2,SEM,Micro,5.0,Rubber_Melt_Fraction,1.0,fraction,0.1,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.9229412836436728
C-28-R-5-600C-2,SEM,Micro,5.0,Gas_Evolution_Pore_Density,2.6726870231282893,pores/mm²,0.6681717557820723,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.8637530780086109
C-28-R-5-600C-2,XRD,Bulk,,C3S_Content,40.70776123560892,wt%,3.2566208988487135,,,,600,5.0,2,184142.5242561433,77.82319172725823,0.3680032495408162,,,,,,1.0,True,True,0.8017303018820163
C-28-R-5-600C-2,XRD,Bulk,,C2S_Content,24.696484704664016,wt%,1.9757187763731212,,,,600,5.0,2,53247.535709169206,43.12832050448509,0.19577798896742804,,,,,,1.0,True,True,0.9993655879685042
C-28-R-5-600C-2,XRD,Bulk,,C3A_Content,7.559111321374074,wt%,0.6047289057099259,,,,600,5.0,2,29119.568689782336,66.61248671749414,0.11708143953557465,,,,,,1.0,True,True,0.8318009669713231
C-28-R-5-600C-2,XRD,Bulk,,C4AF_Content,10.026754077928516,wt%,0.8021403262342812,,,,600,5.0,2,42163.1797099892,71.53229502737247,0.37053795078086693,,,,,,1.0,True,True,0.8566164276230304
C-28-R-5-600C-2,XRD,Bulk,,CH_Content,6.250005383260968,wt%,0.5000004306608774,,,,600,5.0,2,21503.652130940147,60.93648204090453,0.4722422648895107,,,,,,1.0,True,True,0.8679218798057595
C-28-R-5-600C-2,XRD,Bulk,,CSH_Content,14.635256176625555,wt%,1.1708204941300444,,,,600,5.0,2,40349.48855257642,26.96659677877026,0.39345237206854067,,,,,,1.0,True,True,0.8409745205630715
C-28-R-5-600C-2,XRD,Bulk,,CASH_Content,8.035594748311299,wt%,0.6428475798649039,,,,600,5.0,2,20848.176536402432,79.21757587441323,0.3218648818979165,,,,,,1.0,True,True,0.9671606049573622
C-28-R-5-600C-2,XRD,Bulk,,SBR_Content,0.06181138280707909,wt%,0.007417365936849491,,,,600,5.0,2,95.0038132486338,30.317152285286774,0.7028255392255978,,,,,,1.0,True,True,0.9769656078885005
C-28-R-5-600C-2,XRD,Bulk,,Carbon_Black_Content,0.47564887859500604,wt%,0.057077865431400726,,,,600,5.0,2,362.5599976127244,83.7418571810118,0.6485131352348856,,,,,,1.0,True,True,0.9495847036497538
C-28-R-5-600C-2,TGA,Bulk,,Total_Mass_Loss,14.393604815055717,wt%,0.7196802407527859,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.9796986159398933
C-28-R-5-600C-2,TGA,Bulk,,Rubber_Mass_Loss,3.8011625626502417,wt%,0.30409300501201936,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.8399020519056005
C-28-R-5-600C-2,TGA,Bulk,,Cement_Mass_Loss,10.592442252405476,wt%,0.6355465351443286,,,,600,5.0,2,,,,,,,,,1.0,True,True,0.9705104444097015
C-28-R-5-600C-2,DTA,Bulk,,Peak_Endothermic_105C,-50.0,μV/mg,5.0,,,,600,5.0,2,,,,,,,105.0,Endothermic,1.0,True,True,0.8935190917489638
C-28-R-5-600C-2,DTA,Bulk,,Peak_Endothermic_220C,-80.0,μV/mg,8.0,,,,600,5.0,2,,,,,,,220.0,Endothermic,1.0,True,True,0.9430745798094798
C-28-R-5-600C-2,DTA,Bulk,,Peak_Endothermic_450C,-120.0,μV/mg,12.0,,,,600,5.0,2,,,,,,,450.0,Endothermic,1.0,True,True,0.986544315866554
C-28-R-5-600C-2,DTA,Bulk,,Peak_Endothermic_650C,-100.0,μV/mg,10.0,,,,600,5.0,2,,,,,,,650.0,Endothermic,1.0,True,True,0.8628842310407238
C-28-R-5-600C-2,DTA,Bulk,,Peak_Endothermic_200C,-200.0,μV/mg,20.0,,,,600,5.0,2,,,,,,,200.0,Endothermic,1.0,True,True,0.8082660168753425
C-28-R-5-600C-2,MicroCT,Micro,,Total_Porosity,15.168395855858247,vol%,1.475,,,,600,5.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9654192447786397
C-28-R-5-600C-2,MicroCT,Micro,,Pore_Connectivity,0.41134632829446094,dimensionless,0.048,,,,600,5.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9072653851357562
C-28-R-5-600C-2,MicroCT,Micro,,Tortuosity,1.5296941583450268,dimensionless,0.223125,,,,600,5.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9337156170497727
C-28-R-5-600C-2,MicroCT,Micro,,Rubber_Void_Volume_Fraction,0.03213643189800473,vol%,0.006249999999999995,,,,600,5.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.803397320473198
C-28-R-5-600C-2,MicroCT,Micro,,Rubber_Void_Sphericity,0.6992887581005836,dimensionless,0.12239999999999998,,,,600,5.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9934439375884443
C-28-R-5-600C-2,MicroCT,Micro,,Crack_Volume_Fraction,0.41134632829446094,vol%,0.1,,,,600,5.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9294477767333249
C-28-R-5-600C-2,MicroCT,Micro,,Crack_Orientation_Preference,0.514457768830236,dimensionless,0.2,,,,600,5.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9680926070008841
C-28-R-5-600C-2,MicroCT,Micro,,Total_Porosity,14.929652604723627,vol%,1.475,,,,600,5.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.8042347395733739
C-28-R-5-600C-2,MicroCT,Micro,,Pore_Connectivity,0.4048719350433526,dimensionless,0.048,,,,600,5.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.8210151630892112
C-28-R-5-600C-2,MicroCT,Micro,,Tortuosity,1.5056175084424674,dimensionless,0.223125,,,,600,5.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9080782420578732
C-28-R-5-600C-2,MicroCT,Micro,,Rubber_Void_Volume_Fraction,0.031630619925261894,vol%,0.006249999999999995,,,,600,5.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.814092273254452
C-28-R-5-600C-2,MicroCT,Micro,,Rubber_Void_Sphericity,0.6882822895736993,dimensionless,0.12239999999999998,,,,600,5.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.818592162836966
C-28-R-5-600C-2,MicroCT,Micro,,Crack_Volume_Fraction,0.4048719350433526,vol%,0.1,,,,600,5.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.8612962316051928
C-28-R-5-600C-2,MicroCT,Micro,,Crack_Orientation_Preference,0.514457768830236,dimensionless,0.2,,,,600,5.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.981994572598263
C-28-R-5-600C-2,MicroCT,Micro,,Total_Porosity,16.436590366469584,vol%,1.475,,,,600,5.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8677660982266446
C-28-R-5-600C-2,MicroCT,Micro,,Pore_Connectivity,0.4457380438364633,dimensionless,0.048,,,,600,5.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8832528602045153
C-28-R-5-600C-2,MicroCT,Micro,,Tortuosity,1.657588350516848,dimensionless,0.223125,,,,600,5.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.9228039551877147
C-28-R-5-600C-2,MicroCT,Micro,,Rubber_Void_Volume_Fraction,0.03482328467472367,vol%,0.006249999999999995,,,,600,5.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.9966681450371926
C-28-R-5-600C-2,MicroCT,Micro,,Rubber_Void_Sphericity,0.7577546745219875,dimensionless,0.12239999999999998,,,,600,5.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.9062956520054987
C-28-R-5-600C-2,MicroCT,Micro,,Crack_Volume_Fraction,0.4457380438364633,vol%,0.1,,,,600,5.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.9901879788655906
C-28-R-5-600C-2,MicroCT,Micro,,Crack_Orientation_Preference,0.514457768830236,dimensionless,0.2,,,,600,5.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8772067834702484
C-28-R-5-600C-3,SEM,Micro,1.0,Pore_Size_Distribution,1.819032255152483,μm,0.8149701958385813,0.5411817222370292,4.022750497338869,50.0,600,5.0,3,,,,,,,,,1.0,True,True,0.8467740579596024
C-28-R-5-600C-3,SEM,Micro,1.0,Crack_Density,38.91305400999772,cracks/mm²,7.782610801999545,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.874508727970256
C-28-R-5-600C-3,SEM,Micro,1.0,Interface_Quality_Index,0.1,dimensionless,0.015,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.9909191115708801
C-28-R-5-600C-3,SEM,Micro,1.0,Rubber_Melt_Fraction,1.0,fraction,0.1,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.9156804465250593
C-28-R-5-600C-3,SEM,Micro,1.0,Gas_Evolution_Pore_Density,5.225406100634185,pores/mm²,1.3063515251585462,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.9865218142278462
C-28-R-5-600C-3,SEM,Micro,2.0,Pore_Size_Distribution,1.6734447332580384,μm,0.9429887845091388,0.4587342633423058,4.825326697927525,50.0,600,5.0,3,,,,,,,,,1.0,True,True,0.8133177168839292
C-28-R-5-600C-3,SEM,Micro,2.0,Crack_Density,36.683290697874895,cracks/mm²,7.336658139574979,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.8497528207125633
C-28-R-5-600C-3,SEM,Micro,2.0,Interface_Quality_Index,0.1,dimensionless,0.015,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.8792199902409091
C-28-R-5-600C-3,SEM,Micro,2.0,Rubber_Melt_Fraction,1.0,fraction,0.1,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.9802614158939833
C-28-R-5-600C-3,SEM,Micro,2.0,Gas_Evolution_Pore_Density,3.4937844893176373,pores/mm²,0.8734461223294093,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.9293844714759547
C-28-R-5-600C-3,SEM,Micro,3.0,Pore_Size_Distribution,2.0027781382343117,μm,1.0448732141564017,0.6677863669584141,7.0896761095423315,50.0,600,5.0,3,,,,,,,,,1.0,True,True,0.8526620455059841
C-28-R-5-600C-3,SEM,Micro,3.0,Crack_Density,41.073375388411726,cracks/mm²,8.214675077682346,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.9529128625311827
C-28-R-5-600C-3,SEM,Micro,3.0,Interface_Quality_Index,0.1,dimensionless,0.015,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.9991803577263352
C-28-R-5-600C-3,SEM,Micro,3.0,Rubber_Melt_Fraction,1.0,fraction,0.1,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.827051666183856
C-28-R-5-600C-3,SEM,Micro,3.0,Gas_Evolution_Pore_Density,6.858591343980651,pores/mm²,1.7146478359951627,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.9832077279492897
C-28-R-5-600C-3,SEM,Micro,4.0,Pore_Size_Distribution,1.7145973073468048,μm,0.8990250967111937,0.4348032983929714,4.438140655324919,50.0,600,5.0,3,,,,,,,,,1.0,True,True,0.8146914596474758
C-28-R-5-600C-3,SEM,Micro,4.0,Crack_Density,38.78408466473639,cracks/mm²,7.756816932947278,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.9599732806179047
C-28-R-5-600C-3,SEM,Micro,4.0,Interface_Quality_Index,0.1,dimensionless,0.015,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.8484680573094956
C-28-R-5-600C-3,SEM,Micro,4.0,Rubber_Melt_Fraction,1.0,fraction,0.1,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.9452464895075919
C-28-R-5-600C-3,SEM,Micro,4.0,Gas_Evolution_Pore_Density,3.367681202822027,pores/mm²,0.8419203007055067,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.8230244188182274
C-28-R-5-600C-3,SEM,Micro,5.0,Pore_Size_Distribution,1.989955335389854,μm,0.9152041485150778,0.4365203089880681,4.537386208810693,50.0,600,5.0,3,,,,,,,,,1.0,True,True,0.907429087355687
C-28-R-5-600C-3,SEM,Micro,5.0,Crack_Density,39.87343620031948,cracks/mm²,7.974687240063897,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.8975545994329127
C-28-R-5-600C-3,SEM,Micro,5.0,Interface_Quality_Index,0.1,dimensionless,0.015,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.9476743931935285
C-28-R-5-600C-3,SEM,Micro,5.0,Rubber_Melt_Fraction,1.0,fraction,0.1,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.9675018642631764
C-28-R-5-600C-3,SEM,Micro,5.0,Gas_Evolution_Pore_Density,5.0455507284666465,pores/mm²,1.2613876821166616,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.8324842229517702
C-28-R-5-600C-3,XRD,Bulk,,C3S_Content,37.92461610582494,wt%,3.033969288465995,,,,600,5.0,3,62494.20774299177,63.39658425992634,0.4365333531432981,,,,,,1.0,True,True,0.8204424347226148
C-28-R-5-600C-3,XRD,Bulk,,C2S_Content,26.770131499207633,wt%,2.1416105199366107,,,,600,5.0,3,62266.83439398218,78.6402642109102,0.13440384897143265,,,,,,1.0,True,True,0.8807456238212447
C-28-R-5-600C-3,XRD,Bulk,,C3A_Content,7.673674284102671,wt%,0.6138939427282137,,,,600,5.0,3,21853.852632848375,40.372460945059544,0.1754121084779767,,,,,,1.0,True,True,0.9927593987008154
C-28-R-5-600C-3,XRD,Bulk,,C4AF_Content,10.577451485299147,wt%,0.8461961188239318,,,,600,5.0,3,29130.36426897206,77.51834942278347,0.446751817331965,,,,,,1.0,True,True,0.9744258786298925
C-28-R-5-600C-3,XRD,Bulk,,CH_Content,5.6261135351193925,wt%,0.4500890828095514,,,,600,5.0,3,17968.953501142016,47.65125523853098,0.3234722066747616,,,,,,1.0,True,True,0.9418027381236174
C-28-R-5-600C-3,XRD,Bulk,,CSH_Content,14.545165231703166,wt%,1.1636132185362533,,,,600,5.0,3,44666.12612851276,65.37938695331337,0.4690758503790652,,,,,,1.0,True,True,0.9775073893073921
C-28-R-5-600C-3,XRD,Bulk,,CASH_Content,8.089678419372975,wt%,0.647174273549838,,,,600,5.0,3,21231.588183914766,76.1554960152969,0.24018938851389193,,,,,,1.0,True,True,0.9448672095368486
C-28-R-5-600C-3,XRD,Bulk,,SBR_Content,0.060000613382541895,wt%,0.007200073605905027,,,,600,5.0,3,43.78412990449644,79.57053875525578,0.7977127719401786,,,,,,1.0,True,True,0.9952930299479827
C-28-R-5-600C-3,XRD,Bulk,,Carbon_Black_Content,0.5360856086918765,wt%,0.06433027304302517,,,,600,5.0,3,390.9340041877353,39.62123554584929,0.7885270225814807,,,,,,1.0,True,True,0.844965955913828
C-28-R-5-600C-3,TGA,Bulk,,Total_Mass_Loss,15.092320851847237,wt%,0.7546160425923619,,,,600,5.0,3,,,,,,,,,1.0,True,True,0.8104448130792741
