sample_id,material,temperature_C,porosity,grain_size_um,processing_method,youngs_modulus_GPa,poissons_ratio,shear_modulus_GPa,bulk_modulus_GPa,measurement_method,test_atmosphere
YSZ-3mol_0043,YSZ-3mol,282.2151224546465,0.02122009213474711,-2.811849288275783,plasma_sprayed,141.09368833021355,0.275680352817486,57.29842265826405,109.6505786759494,nanoindentation,N2
YSZ-3mol_0044,YSZ-3mol,262.6958768104535,0.038356175978504464,1.124587023366257,screen_printed,136.31499089752052,0.28909583204848366,52.85859910117183,113.05949164866935,nanoindentation,air
YSZ-3mol_0045,YSZ-3mol,510.451895316443,0.08030047410945718,3.3505213836884074,plasma_sprayed,127.55404996481428,0.308215042554045,48.58045181301226,104.32410040032019,RUS,H2_3H2O
YSZ-3mol_0046,YSZ-3mol,914.4672222327939,0.0737831466805405,1.0148110537699768,sintered,85.67675811322603,0.2863813033128826,33.254581458400715,67.65618744365447,nanoindentation,N2
YSZ-3mol_0047,YSZ-3mol,87.8760085765228,0.030398732712313945,3.310597654658135,tape_cast,172.81112508000592,0.27877623616432023,68.93894199742218,127.35596989560226,RUS,N2
YSZ-3mol_0048,YSZ-3mol,196.76709050996618,0.11396103926582032,3.1043318999566805,tape_cast,114.06828067687866,0.2825516722436616,44.55383831286058,88.89377808661905,four_point_bend,H2_3H2O
YSZ-3mol_0049,YSZ-3mol,107.48862473224588,0.09245374163811634,3.6293010530453462,plasma_sprayed,111.4401367763001,0.2887645825075218,42.70787939320058,89.35723264047807,impulse_excitation,Ar
YSZ-3mol_0050,YSZ-3mol,963.5972942491915,0.025825661897003045,3.123553534161136,sintered,98.96482395993469,0.3019365848932685,35.40982446925477,83.30585487431755,four_point_bend,H2_3H2O
YSZ-3mol_0051,YSZ-3mol,86.4888178621951,0.16312597536475604,1.138892153114644,tape_cast,131.8721571991859,0.3151741033559,49.50824201705843,120.84787500404123,impulse_excitation,N2
YSZ-3mol_0052,YSZ-3mol,389.7969514574696,0.17026323659660839,2.2515445426119824,co_fired,112.11654336427002,0.30031851850042,42.146313488970115,93.14832801867732,nanoindentation,H2_3H2O
YSZ-3mol_0053,YSZ-3mol,533.3952265937135,0.005018826479524019,5.384379075503188,screen_printed,123.0563768534328,0.3215796358185028,45.735993570017555,114.42021237148312,nanoindentation,N2
YSZ-3mol_0054,YSZ-3mol,419.8443070404854,0.08455134310871756,3.431129262426435,sintered,141.86687095894956,0.2614849429367869,56.646872772830456,99.15325419449006,impulse_excitation,H2_3H2O
YSZ-3mol_0055,YSZ-3mol,158.89172237169876,0.054160749669550444,3.2435545282708866,sintered,153.7096929316148,0.30999471256788,63.014330777007864,139.8809405641767,nanoindentation,H2_3H2O
YSZ-3mol_0056,YSZ-3mol,521.1760686533388,0.05165270518287307,2.7561755766889195,plasma_sprayed,118.12241905357654,0.2810721767468743,48.22934166336586,91.30086629218454,RUS,Ar
YSZ-3mol_0057,YSZ-3mol,234.99289425780108,0.06834042075847817,2.419853283764961,screen_printed,132.34109686284629,0.2856783655426328,51.62966869354944,105.8002476063688,RUS,N2
YSZ-3mol_0058,YSZ-3mol,796.4300016379183,0.012572874653404405,1.4021403761881541,plasma_sprayed,98.40060032692197,0.33094981284856156,38.00252491314119,101.8007261302175,four_point_bend,air
YSZ-3mol_0059,YSZ-3mol,253.6423538094602,0.08703199984668182,1.1350422111619867,tape_cast,121.6146907900127,0.2953939452471577,47.18231378147995,97.25423361721242,impulse_excitation,N2
YSZ-3mol_0060,YSZ-3mol,423.3538927372412,0.0598620905303956,1.5127898842691547,co_fired,106.54043666273537,0.28990096982501756,43.07785740498278,322.244938338875,impulse_excitation,air
YSZ-3mol_0061,YSZ-3mol,236.26848381737642,0.08867749424231992,1.9933268940446947,co_fired,128.85635558968207,0.30022205160104537,52.43767642630393,109.21355854493251,four_point_bend,Ar
YSZ-3mol_0062,YSZ-3mol,758.5132887480798,0.008627797233474132,-5.07269432031409,sintered,135.78573912953462,0.30500304537637585,49.442042375934044,110.73436877670248,nanoindentation,air
YSZ-3mol_0063,YSZ-3mol,812.9514564870547,0.024130943109327202,1.8652001674229135,co_fired,113.05790112477287,0.32467662149984566,42.52886586338228,108.18290199262727,four_point_bend,N2
YSZ-3mol_0064,YSZ-3mol,473.6661469011784,0.07156048242829657,1.4229803967656565,sintered,138.61635265956096,0.31563562448819127,53.00146034226943,121.7833900644993,impulse_excitation,Ar
YSZ-3mol_0065,YSZ-3mol,133.3986594177921,0.17818124769739666,2.183716683904155,plasma_sprayed,130.8910552861555,0.2831828365884998,50.00905036964466,101.22948431128465,impulse_excitation,N2
YSZ-3mol_0066,YSZ-3mol,201.41137455682687,0.08477221957690755,3.276258260858313,sintered,144.97408140282897,0.2958979206172293,56.386033983046325,126.29542798475309,nanoindentation,H2_3H2O
YSZ-3mol_0067,YSZ-3mol,492.88495588191336,0.0626218301543406,1.669808859256825,tape_cast,140.75895517220033,0.33535588202682065,142.1417435480219,146.69047056811235,impulse_excitation,Ar
YSZ-3mol_0068,YSZ-3mol,839.3476247999628,0.028885888746513124,1.3805627168129688,screen_printed,91.66795342689248,0.25801850529207426,36.44118027584365,59.86877455400059,RUS,H2_3H2O
YSZ-3mol_0069,YSZ-3mol,295.42368391003254,0.08825590885925717,5.473062166619632,co_fired,157.3919556299537,0.2852700342711663,58.15181985483562,120.7176525189233,impulse_excitation,N2
YSZ-3mol_0070,YSZ-3mol,836.2467574609262,0.046527479437677155,2.682505972773751,plasma_sprayed,102.9071863128392,0.2970698287574838,40.81414078546177,85.70634542670311,RUS,N2
YSZ-3mol_0071,YSZ-3mol,283.0275189850425,0.05252392404720043,2.3823705454229867,plasma_sprayed,136.9201893815705,0.31416276991133,49.983094559140866,117.37979070868643,impulse_excitation,N2
YSZ-3mol_0072,YSZ-3mol,814.4418057993532,-0.09778064923453722,2.6411453144102968,co_fired,85.11551804906922,0.3042969905926118,34.07879302746742,71.16313889332292,nanoindentation,Ar
YSZ-3mol_0073,YSZ-3mol,449.92094503131887,0.022884680266616702,2.267362334141297,screen_printed,150.91198671895447,0.2930590377646467,60.5533706276991,123.09667501992865,impulse_excitation,air
YSZ-3mol_0074,YSZ-3mol,584.9764675682087,0.04939453162685199,2.4159389632001615,tape_cast,143.5742337528582,0.2848269700989313,54.88823819557608,107.81233138986335,RUS,air
YSZ-3mol_0075,YSZ-3mol,364.55384200127867,0.0883902291144144,1.2177601352653444,co_fired,125.4520553924372,0.27860090442836555,51.54242948445351,100.73130428206072,four_point_bend,Ar
YSZ-3mol_0076,YSZ-3mol,788.0316617409505,0.042035789369627985,1.6490472946398507,co_fired,104.41303677536526,0.3038796413384933,39.92424053660907,89.63362151725971,four_point_bend,air
YSZ-3mol_0077,YSZ-3mol,665.3636819359299,0.021131997345698247,5.433229666656948,tape_cast,142.34954976930425,-0.8018705498550006,52.63913388765735,144.27199988347544,four_point_bend,Ar
YSZ-3mol_0078,YSZ-3mol,354.66370144864055,0.022821984914173372,2.155730050147968,co_fired,170.048428854718,-0.956408057241328,67.28962156508273,140.17486568140862,impulse_excitation,air
YSZ-3mol_0079,YSZ-3mol,129.69257495463972,0.028213819416994784,1.2319503088098487,plasma_sprayed,180.71744599728066,0.27325013849106605,69.99129723925927,134.78866265059023,impulse_excitation,H2_3H2O
YSZ-3mol_0080,YSZ-3mol,964.6234835269416,0.05228460694735762,1.1310462688920655,screen_printed,79.25813579207221,0.31094621525064847,31.939187943943924,69.30939913676538,nanoindentation,N2
YSZ-3mol_0081,YSZ-3mol,323.4803138370288,0.09697800976751506,1.864323453997902,co_fired,157.332400436327,0.31766809437645177,59.535983762880555,138.0184676533412,RUS,N2
YSZ-3mol_0082,YSZ-3mol,884.7788573020152,0.1184327700742,1.187675479111453,sintered,92.57342406719124,0.29525226242298336,34.5290823623409,71.07896935519096,four_point_bend,N2
YSZ-3mol_0083,YSZ-3mol,251.52349971564132,0.040890014121706245,4.204820307857577,plasma_sprayed,134.13391606421274,0.30564497988071154,55.70142392196662,115.23687845619988,impulse_excitation,Ar
YSZ-3mol_0084,YSZ-3mol,640.9528516364239,0.06886234815902606,1.1965603164309335,tape_cast,124.23512646059153,0.33286580409031835,43.72701568667169,124.8229276033466,four_point_bend,N2
YSZ-3mol_0085,YSZ-3mol,887.3430386362752,0.10471456857526815,2.537762455568184,co_fired,92.87809711198753,0.2773804503123034,34.69247986749599,68.61051211302839,four_point_bend,air
YSZ-3mol_0086,YSZ-3mol,487.7241851883621,0.11517995527904262,3.539228264542084,tape_cast,108.47023996226464,0.33246404706157084,40.2545821040374,108.34884653288583,nanoindentation,N2
YSZ-3mol_0087,YSZ-3mol,678.3695301202163,0.05582565985106811,4.120805028518674,sintered,126.00415855071796,0.2825360676270339,47.67256936670422,93.16874874852299,RUS,H2_3H2O
YSZ-3mol_0088,YSZ-3mol,518.6583121552638,0.06919078607370419,5.349549358769154,co_fired,118.55591327075037,0.3211732057815832,45.494524459607824,113.94224072343421,impulse_excitation,Ar
YSZ-3mol_0089,YSZ-3mol,143.98393076498985,0.05609616154414653,7.215908293606081,tape_cast,157.5299983662564,0.32016014870876025,59.15907577016573,146.08378017223401,RUS,N2
YSZ-3mol_0090,YSZ-3mol,237.48037411665575,0.036469320056190566,1.0160042053509613,tape_cast,176.16118075940807,0.3421354940419175,66.57298390192312,189.84983184351347,four_point_bend,H2_3H2O
YSZ-3mol_0091,YSZ-3mol,344.62016445712425,0.05185058088619107,0.752991109006169,screen_printed,122.64891144156518,0.30224705483734965,47.52291531700889,105.27976567304066,four_point_bend,Ar
YSZ-3mol_0092,YSZ-3mol,814.7895874061111,0.005327209783138119,2.6593739391673386,tape_cast,122.7468589350469,0.2850840958904937,45.918788174578175,92.46304212028853,four_point_bend,H2_3H2O
YSZ-3mol_0093,YSZ-3mol,329.32004254167094,0.04868581225800005,1.3443650706794605,plasma_sprayed,137.99938620603166,0.6884135260009498,54.311074422254734,106.94636907362079,nanoindentation,N2
YSZ-3mol_0094,YSZ-3mol,489.48160770608837,0.12017814710734866,3.581418774567448,tape_cast,97.53799262738112,0.29113064216114076,36.98981130820891,78.0371656337191,impulse_excitation,air
YSZ-3mol_0095,YSZ-3mol,579.7088521210645,0.11348451088100678,1.333229283805297,co_fired,117.76559351525131,0.3092243066331041,44.68809993682598,104.61420485741843,RUS,N2
YSZ-3mol_0096,YSZ-3mol,773.9355121309491,0.040798763962955835,2.867800267380451,tape_cast,110.55323110688384,0.3030374681078446,44.77171631121018,95.84454165379243,RUS,H2_3H2O
YSZ-3mol_0097,YSZ-3mol,251.1179631578016,0.021409123620272013,2.539520862389777,sintered,156.1641083241318,0.29708208640968015,60.24026751265506,132.51444357433576,impulse_excitation,N2
YSZ-3mol_0098,YSZ-3mol,672.7033284930885,0.12372820031807989,3.7921643363504027,plasma_sprayed,85.09540806289094,0.31097849278328155,31.4451201307528,71.7504565215345,four_point_bend,Ar
YSZ-3mol_0099,YSZ-3mol,1017.9027700122858,0.09551416973336857,16.14965957368773,plasma_sprayed,65.31710386087123,0.3085288644039758,25.63197846851343,60.757775469090454,impulse_excitation,Ar
Ni_0000,Ni,682.0151195926102,0.06799173549394984,2.7020336547693353,screen_printed,89.72625987741752,0.29674875519988086,33.2823422218963,70.05758568306027,RUS,Ar
Ni_0001,Ni,403.22842789400295,0.0646137421663755,1.8868859057974086,tape_cast,131.54301682118333,0.31556825667530325,49.23633869508779,116.47132687402495,four_point_bend,Ar
Ni_0002,Ni,986.9712148853637,0.05080519467917535,3.152878450306775,screen_printed,84.73698102668217,0.32852955669729356,31.738179289476655,84.05030027043512,four_point_bend,air
Ni_0003,Ni,238.6742649664853,0.0645026811808443,1.1335890961897859,sintered,143.09220817963478,0.3133331842303255,56.384807567477004,129.57784379619093,RUS,H2_3H2O
Ni_0004,Ni,896.6086101344172,0.09079420296221193,1.785570411819659,plasma_sprayed,79.68835655116156,0.32153322186040156,30.586826569274482,76.90767884500607,nanoindentation,Ar
Ni_0005,Ni,837.0130877627673,0.022834246226290742,3.269576836615039,sintered,117.51899986301017,0.2972131917640392,46.973283823959946,99.59782369061917,impulse_excitation,H2_3H2O
Ni_0006,Ni,177.46439121162715,0.04692177905586283,2.663535157758618,screen_printed,149.6600738164947,0.29276782382439226,55.60554309622774,119.49404461108657,four_point_bend,Ar
Ni_0007,Ni,395.4734011749938,0.04252669776102159,4.696307973121918,sintered,155.98152264973476,0.31285526064329966,59.863393189119414,139.0779484694416,impulse_excitation,Ar
Ni_0008,Ni,448.8370864160541,0.045095077085778736,1.1080297382284063,sintered,115.34599544635677,0.30723543278166743,44.46281619490843,98.8703407525096,RUS,air
Ni_0009,Ni,222.89594234764317,0.061424050481449964,1.3368721469412785,sintered,150.62314499936264,0.2954313185348803,58.483753284974064,125.16795580476848,RUS,H2_3H2O
Ni_0010,Ni,309.06295812508125,0.027579425155437653,2.2253447553620673,co_fired,165.3224078759243,0.30775873705445556,62.76760328428978,140.43916082981843,impulse_excitation,air
Ni_0011,Ni,955.955258041097,0.037778602558600834,1.4416254642840822,co_fired,107.9746164867912,0.32590023616687885,37.91175010470444,99.10223620785068,four_point_bend,air
Ni_0012,Ni,814.7008585823522,0.0691032208358091,1.370400157414141,tape_cast,76.63657339092113,0.3116012895098573,26.56693322493342,64.18294376328679,four_point_bend,Ar
Ni_0013,Ni,905.4288292681399,0.021955625646646847,1.3387784692892983,co_fired,90.33215414629939,0.32387919748446703,34.48144215159837,85.17048010598627,impulse_excitation,air
Ni_0014,Ni,50.5899205637821,0.0720341328817856,1.4171690382511641,tape_cast,163.80480171244955,0.323463687550958,61.91445603439835,152.18664589406305,RUS,Ar
Ni_0015,Ni,817.0707999377518,0.1212525043669877,4.364802007938413,tape_cast,84.34228743252136,0.2966469542575127,32.5683913554441,68.15132573895103,four_point_bend,air
Ni_0016,Ni,100.37345986167463,0.10091984464141511,3.4887416040169144,plasma_sprayed,137.0981845445366,0.3046918491590646,51.964634442610375,112.8013182566338,impulse_excitation,Ar
Ni_0017,Ni,589.3013439341223,0.019814375701697026,1.690760806086731,tape_cast,124.29776228269418,0.2960135461428109,46.877335058187256,101.96756285664354,four_point_bend,air
Ni_0018,Ni,909.8729379205338,0.026511582074907388,0.9290674744112808,screen_printed,103.811800960318,0.29282348127220553,38.99622447749096,85.38684851628193,RUS,Ar
Ni_0019,Ni,-2175.1848038119083,0.013187922786646933,1.4988605598590865,co_fired,115.94397027110514,0.31034765444952006,45.56392765128176,-217.92565725434034,RUS,N2
Ni_0020,Ni,212.84184528369235,0.03926029425957006,1.8422433101413926,tape_cast,142.78851290148322,0.3074386467719049,53.35732352271381,124.17723787172679,impulse_excitation,H2_3H2O
Ni_0021,Ni,616.8680250637234,0.0641998237554652,2.3994790760623608,plasma_sprayed,98.97626503083542,0.31474182266662887,38.454883923185974,94.94456267900604,nanoindentation,H2_3H2O
Ni_0022,Ni,190.50473022976405,0.08833268612282118,1.1946777357087326,co_fired,154.66880252222353,0.2982736802331809,58.005024116821296,123.16844875495522,four_point_bend,N2
Ni_0023,Ni,567.9604098475107,0.031023439398106364,2.3139108849646575,tape_cast,98.04255396361326,0.30826205254229,37.989612235122415,86.86788233733458,nanoindentation,N2
Ni_0024,Ni,891.5440208922059,0.05995415269657337,1.5995016619747189,sintered,99.04447965934342,0.31370650145841056,38.68585864119644,93.6955523213521,impulse_excitation,Ar
Ni_0025,Ni,589.8764865237,0.08349046758659734,0.7029385589580674,screen_printed,103.73068757085534,0.3110000069156298,38.78603830255761,88.94194235380226,four_point_bend,Ar
Ni_0026,Ni,460.5231766263286,0.0479032448448185,0.7439518282137723,plasma_sprayed,112.44575933699221,0.30093298086876136,45.26178758751194,99.68634586036006,four_point_bend,N2
Ni_0027,Ni,394.7231038784075,0.008688626674958476,1.6360725372134783,screen_printed,151.86629996388356,0.30710600301713326,58.253421649190784,129.21144528894513,impulse_excitation,N2
Ni_0028,Ni,578.6365241677864,0.10074317420706286,1.8916749992278954,co_fired,125.87519288202218,0.3190550353730703,46.097167686259645,110.84069467098838,RUS,air
Ni_0029,Ni,50.72680587088445,0.04624279728900041,2.5304946387239906,plasma_sprayed,143.07418249234703,0.3186045494638351,54.714394519210025,132.79338373196305,four_point_bend,H2_3H2O
Ni_0030,Ni,976.6651210701909,0.0769379534885627,2.8766447070237544,sintered,95.41569383307508,0.3116007550789167,35.69527240928644,85.77567153050123,impulse_excitation,H2_3H2O
Ni_0031,Ni,137.8146045761042,0.07379223013313113,-11.15374265890453,screen_printed,-350.72723201213637,0.3086306100504252,51.95908270396801,115.22129508334118,four_point_bend,air
Ni_0032,Ni,956.6236550834474,0.004876940109836998,2.740513988345169,plasma_sprayed,95.42596605639999,0.31314236888697355,38.709440515781566,84.01023402334272,four_point_bend,N2
Ni_0033,Ni,234.01029424545476,0.05614242542928556,1.3999128453618799,screen_printed,143.60899563275322,0.30631354914140785,55.30814757607036,127.38306622651724,impulse_excitation,air
Ni_0034,Ni,554.0450079675579,0.06611912689794958,2.7622428263823995,tape_cast,129.94670173287102,0.3296759824959664,46.48027545970644,122.70226900262439,four_point_bend,Ar
Ni_0035,Ni,678.3363719591348,0.08128670218062856,2.707529061659063,plasma_sprayed,101.27788098220115,0.30365716758586364,39.117948398921044,86.03161844554378,RUS,Ar
Ni_0036,Ni,492.153074282696,0.03995968309605089,1.4189953816003145,sintered,153.12861647978767,0.30256365628633125,60.81241594122228,126.7172074474285,four_point_bend,H2_3H2O
Ni_0037,Ni,704.3673717060806,0.04042678155916574,1.3616522975591705,screen_printed,101.39172098457742,0.31263001738352575,40.12679634839179,97.12514616502669,nanoindentation,N2
Ni_0038,Ni,869.2702965687567,0.08074778905429485,2.7097144317861894,screen_printed,88.17966766103545,0.31045347514391003,32.44013832687197,76.46608305948106,RUS,air
Ni_0039,Ni,386.4358971008208,0.02875720053083882,1.3242639071553866,sintered,139.48772588123896,0.30708319539151835,56.636107818134285,125.15702591014377,four_point_bend,N2
Ni_0040,Ni,947.8076749131948,0.042274520860107564,1.237128577475322,sintered,88.39018388827151,0.30862801255899514,34.540528146157115,80.48365364726799,four_point_bend,H2_3H2O
Ni_0041,Ni,773.7297261309129,0.08969624659608653,3.229688947635723,sintered,103.39817668529255,0.31711488166009627,37.03516355286837,89.70873669257499,nanoindentation,H2_3H2O
Ni_0042,Ni,404.18276531975755,0.07911852041667401,1.5757922168877805,plasma_sprayed,127.77920247585402,0.30049971694213146,51.70779201520919,108.9273261911124,RUS,air
Ni_0043,Ni,909.5749929114045,0.04994658761062351,0.8685610222911032,co_fired,94.57168181883242,0.30100743711781797,39.40152192219266,81.45137041813965,RUS,Ar
Ni_0044,Ni,807.1103447528836,-0.35791624922336923,3.5366458788125836,plasma_sprayed,77.74444061430995,0.3054902857695477,32.939347718790614,72.04480467663454,four_point_bend,H2_3H2O
Ni_0045,Ni,525.5673418408805,0.013569426952636339,2.4361491592176834,screen_printed,131.6553981535691,0.3034886626363466,49.20585132958074,112.73623992569301,impulse_excitation,H2_3H2O
Ni_0046,Ni,349.8894266710303,0.1088511341042,1.3829543288368884,tape_cast,127.56207660197214,0.29591892340551845,49.32502829703314,104.99568931504713,four_point_bend,Ar
Ni_0047,Ni,582.3027640494143,0.04379414523113025,3.8163759078527884,sintered,136.71980224262066,0.30345056461236886,51.834690074842,109.97707265464972,impulse_excitation,Ar
Ni_0048,Ni,912.871601708823,0.029678758548851335,2.882051186539443,plasma_sprayed,84.79100192839583,0.30947801027826455,31.004122090523172,72.62555076664177,RUS,Ar
Ni_0049,Ni,924.8290588903625,0.07506437193011319,1.440525841683054,tape_cast,76.06163063052496,0.30164293642868095,32.506454716677446,66.47319485335453,nanoindentation,air
Ni_0050,Ni,521.5880946830538,0.016760229196810375,1.2329421669146023,plasma_sprayed,132.39583548148562,0.2997465710890988,51.74963125813678,115.61139496199226,nanoindentation,N2
Ni_0051,Ni,59.81955429476196,0.07205875117920388,-2.3964942139327086,tape_cast,147.05072831263902,0.30935407280621,56.29630759291936,130.05690651425132,nanoindentation,H2_3H2O
Ni_0052,Ni,100.24361635108774,0.012788478696838197,3.9321610583526385,co_fired,202.6521267139017,0.29630309901284785,78.8853280840277,167.58626223498987,RUS,air
Ni_0053,Ni,489.4251722781227,0.054689525318735166,0.630496449104055,plasma_sprayed,123.9130690329754,0.2918150818383329,46.49644868488205,102.62073428452429,nanoindentation,H2_3H2O
Ni_0054,Ni,599.7358431152842,0.06503817105544876,1.9220940565066404,screen_printed,101.25917405054933,0.322089122445921,36.25151638478035,97.50070551593336,nanoindentation,N2
Ni_0055,Ni,405.0620587871849,0.09968419116093706,1.787399618051978,sintered,119.71856769391192,0.31308651026738116,44.89167309399039,100.63318344834049,RUS,air
Ni_0056,Ni,497.4962424153701,0.031537833382039394,2.6837219749253736,tape_cast,147.95224874343415,0.30908679546064677,56.38658454405237,126.81269283433271,RUS,air
Ni_0057,Ni,280.85335768873483,0.0902648496099972,1.9954605941249195,sintered,149.2909840172737,0.3043125513645492,58.55484120278388,130.3238994886182,four_point_bend,Ar
Ni_0058,Ni,764.3040973756362,0.10015645991940092,2.641505640735077,tape_cast,75.56964022518031,0.3263650141787682,28.24863078086653,68.14259974073268,nanoindentation,H2_3H2O
Ni_0059,Ni,887.734251517748,0.025915629387517673,1.1928412954194036,plasma_sprayed,98.25289960302898,0.2922587270287778,36.956850649375184,78.28509882484406,impulse_excitation,air
Ni_0060,Ni,518.7598222144812,0.1562875512355372,1.0901226820395031,tape_cast,98.56224139812589,0.32071184082405374,36.03660483783206,90.00126047909865,four_point_bend,N2
Ni_0061,Ni,476.9526685449227,0.016932417667560314,3.1596221919170286,plasma_sprayed,123.99266498716183,0.29423826469311903,47.9485393967871,98.61859166657237,RUS,N2
Ni_0062,Ni,902.6205159703878,0.11757154105663735,3.710427538047977,tape_cast,84.02325437871619,0.3217170247448211,32.26974765858122,81.48584157165098,four_point_bend,Ar
Ni_0063,Ni,449.77125034452973,0.09719158235614915,1.232271718464907,screen_printed,110.88102395618311,0.3005409385119127,42.964918726320924,92.29912745728808,impulse_excitation,N2
Ni_0064,Ni,647.8103108108687,0.11941885769042593,1.5025151300246726,screen_printed,103.73457508718121,0.3046943073475318,39.03596910327945,86.8431743573403,impulse_excitation,N2
Ni_0065,Ni,835.9474474939323,0.032931907231386705,4.047258883124227,sintered,101.73280573369341,0.29029735738332674,38.49393491187902,78.31637256068304,RUS,H2_3H2O
Ni_0066,Ni,65.92561474574319,0.0985048469618565,0.7062294905503654,plasma_sprayed,134.44374846352457,0.3012637956027573,51.296913424470354,112.09687494047351,nanoindentation,H2_3H2O
Ni_0067,Ni,782.9133095938994,0.09170530783494428,1.7753370314932613,screen_printed,91.57228876931309,0.31085564157043605,34.12203339212657,81.36314651763821,RUS,N2
Ni_0068,Ni,848.3368157009982,0.052815219265281294,2.785965886899131,co_fired,88.94479635619268,0.31626147133725596,33.282222622340115,79.76482950020285,four_point_bend,Ar
Ni_0069,Ni,567.8374713396163,0.15719860867114793,1.9541617944755003,plasma_sprayed,89.07521627437437,0.3112068597472408,33.18630380084131,75.35603469891063,four_point_bend,N2
Ni_0070,Ni,22.50379140762192,0.01505485231305029,2.50766381061892,screen_printed,168.33982281501378,0.2947536652173776,64.87029319499705,133.91191060853015,four_point_bend,H2_3H2O
Ni_0071,Ni,165.33401266879218,0.025200830456450322,1.663804354124109,plasma_sprayed,137.40894195052556,0.3205832161083637,51.01788840266476,126.87936720605836,RUS,N2
Ni_0072,Ni,499.5811584445373,0.04819978633412313,2.0570059695044427,plasma_sprayed,117.64490178333175,0.3056825127531807,43.47350696891117,100.98549428694126,nanoindentation,Ar
Ni_0073,Ni,317.86273283051503,0.03771008250714278,0.9499302907611735,sintered,163.07584413361445,0.31902245789580863,61.177700403309096,149.39819857207212,four_point_bend,N2
Ni_0074,Ni,381.83639407072957,0.05614249226543369,1.5761655409784305,sintered,140.0582993420545,0.3233007364322576,49.88243563379989,126.22944683911848,impulse_excitation,N2
Ni_0075,Ni,214.65632289339865,0.10616025328382936,2.265428330511034,tape_cast,131.33319782498515,0.3077106425022201,50.4530533293466,116.88704142833771,RUS,air
Ni_0076,Ni,151.4354581790174,0.06350390958787804,1.1093396343390045,sintered,170.78756111049108,0.2957093274335376,66.64373870348501,137.7155853157049,RUS,H2_3H2O
Ni_0077,Ni,473.6613192384968,0.023606889685034584,1.0858053916743877,screen_printed,118.10916814150077,0.31535191127919815,45.36241619614639,104.48387225140907,impulse_excitation,H2_3H2O
Ni_0078,Ni,90.48579305594346,0.14350283883886666,5.640981413120703,screen_printed,137.93180292071003,0.32010762845031554,52.26661013196921,127.80873270194526,nanoindentation,air
Ni_0079,Ni,673.2590709781512,0.017274836006737675,2.1614623122827483,plasma_sprayed,116.09874797425822,0.31123770739893064,45.919745921505196,105.27855607460135,impulse_excitation,Ar
Ni_0080,Ni,611.6372093001446,0.075119496724179,0.9884045572807433,plasma_sprayed,111.99668897846294,0.3169495309846789,40.80216084309004,102.76468781195862,four_point_bend,Ar
Ni_0081,Ni,239.3588166250176,0.07120299838562441,1.9679386065975293,plasma_sprayed,134.80871763735635,0.314300619904703,51.30636892830202,120.91053525593651,four_point_bend,N2
Ni_0082,Ni,252.53543310014808,0.13306911138383806,4.361754656576851,tape_cast,138.2340165235943,0.29801778338301,52.49170937848131,115.64488064552332,impulse_excitation,air
Ni_0083,Ni,840.6406936044007,0.10276727763905893,0.7109236790911602,sintered,92.36050883013442,0.31353613627479776,37.22116749310847,84.24077327007785,four_point_bend,N2
Ni_0084,Ni,849.4739163069517,0.06775618151978796,2.5718924784875696,sintered,92.00405095011968,0.3191721895998396,34.68045471970139,87.70815891407489,nanoindentation,air
Ni_0085,Ni,211.2495823127962,0.023480820344076683,1.5869226095683182,co_fired,175.14016964437826,0.3150467892652149,67.05939311334889,159.25822102030054,nanoindentation,H2_3H2O
Ni_0086,Ni,634.4889885998281,0.10706731781392385,2.5817659995607087,plasma_sprayed,95.05698657294278,0.3106381284525213,38.46892974641105,86.25730056797595,four_point_bend,N2
Ni_0087,Ni,590.2798173944292,0.00047723916609927666,-14.919690479859304,plasma_sprayed,110.80765011235545,0.3033940774132239,43.46904851848676,94.7874208251676,impulse_excitation,H2_3H2O
Ni_0088,Ni,33.76137687134321,0.08389706994211149,2.9578292244117335,plasma_sprayed,149.31652203723354,0.3241201486214057,57.227445129590535,145.72088279806312,nanoindentation,Ar
Ni_0089,Ni,928.5944196253579,-0.29620355640593493,2.3817477739529767,tape_cast,91.308570364172,0.31506698002249095,34.45446402312297,81.84300291690846,impulse_excitation,H2_3H2O
Ni_0090,Ni,911.156709700908,0.045666474820513406,1.7412763940701372,screen_printed,79.0645357894642,0.30325044285341857,29.29789189980231,65.65970109313032,nanoindentation,H2_3H2O
Ni_0091,Ni,793.1797388414705,0.09982262611235164,0.7282734235803521,sintered,103.3884374186612,0.30058345276034093,39.575860709255224,90.1027188441186,nanoindentation,Ar
Ni_0092,Ni,678.5311035157669,0.04836904119363391,3.2548159576700146,tape_cast,124.15218928881364,0.3116844218496574,44.611845258412316,108.63631898467388,RUS,air
Ni_0093,Ni,433.6700362002555,0.0018199039137407119,5.064318733087494,tape_cast,130.22562842173068,0.31551971622579866,50.521007475074285,118.92422162399924,impulse_excitation,N2
Ni_0094,Ni,378.7283255042516,0.04348276703952817,0.8150058102737058,sintered,167.42018613317452,0.32861221876507146,60.21525375608586,161.59658419522415,impulse_excitation,H2_3H2O
Ni_0095,Ni,732.4648168716149,0.049973674542255875,1.8397404852170762,co_fired,158.19015267036545,0.3256670209205494,59.519899796086584,152.12867518077363,nanoindentation,air
Ni_0096,Ni,427.38181403222814,0.05414640869059364,3.4552806770439255,co_fired,142.45635668444464,0.31751831081203835,55.56662062024664,129.03389348283997,impulse_excitation,air
