sample_id,material,strain,stress_fem,stress_exp,rmse,r_squared
SS_021,alumina,0.08571428571428572,8.993902962752648e+21,9.84082795929675e+21,4.0285761984065064e+20,0.9955787232281657
SS_021,alumina,0.08775510204081634,1.0521458958011336e+22,1.099646500603814e+22,4.0285761984065064e+20,0.9955787232281657
SS_021,alumina,0.08979591836734695,1.2264149562560927e+22,1.169162158613469e+22,4.0285761984065064e+20,0.9955787232281657
SS_021,alumina,0.09183673469387756,1.4246330656398053e+22,1.2649691182868982e+22,4.0285761984065064e+20,0.9955787232281657
SS_021,alumina,0.09387755102040818,1.6494474079673218e+22,1.6282831981813762e+22,4.0285761984065064e+20,0.9955787232281657
SS_021,alumina,0.09591836734693879,1.9037298275966964e+22,1.8783807670990976e+22,4.0285761984065064e+20,0.9955787232281657
SS_021,alumina,0.0979591836734694,2.1905903864444795e+22,2.0438797817829782e+22,4.0285761984065064e+20,0.9955787232281657
SS_021,alumina,0.1,2.513391421364883e+22,2.6073878643268936e+22,4.0285761984065064e+20,0.9955787232281657
SS_022,zirconia,0.0,0.0,0.0,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.0020408163265306124,408141626.05641145,403905322.07027453,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.004081632653061225,1750332583.5000494,1805774003.306429,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.006122448979591837,28789590991.6728,28167474235.20044,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.00816326530612245,304768739216.2798,306793213791.5853,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.010204081632653062,1948452167058.0447,2085978766207.782,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.012244897959183675,8896113853495.012,9051329288086.518,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.014285714285714287,32137335663449.23,32861826913499.793,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.0163265306122449,97780478446362.16,101503655719649.17,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.018367346938775512,260924493948160.47,260235834811040.12,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.020408163265306124,627803892490995.4,616534349185748.5,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.022448979591836737,1389189964599055.2,1409149560474804.0,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.02448979591836735,2868571333719974.5,2916636753028378.0,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.02653061224489796,5589198657323380.0,5414438205715240.0,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.028571428571428574,1.0364660215549812e+16,1.0564715774256854e+16,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.030612244897959186,1.8418255911281904e+16,1.909277024422044e+16,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.0326530612244898,3.1537055731570908e+16,3.108403078226805e+16,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.03469387755102041,5.226716402018169e+16,5.327474747487253e+16,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.036734693877551024,8.415736213953302e+16,8.668834050422942e+16,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.03877551020408164,1.3205896851176411e+17,1.3488180830531944e+17,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.04081632653061225,2.0249043595915514e+17,2.0709215717873456e+17,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.04285714285714286,3.040759011180705e+17,3.035095941562992e+17,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.04489795918367347,4.480676089400784e+17,4.3669707588533235e+17,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.04693877551020409,6.489628564302541e+17,6.428703594953213e+17,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.0489795918367347,9.252268333595999e+17,9.121344122990584e+17,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.05102040816326531,1.300133483316448e+18,1.2966702839737528e+18,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.05306122448979592,1.802737265753352e+18,1.8489063587197432e+18,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.05510204081632654,2.4689894682920827e+18,2.379773780716587e+18,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.05714285714285715,3.343013498146124e+18,3.3406188952858895e+18,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.05918367346938776,4.4785543718053407e+18,4.334656162759204e+18,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.06122448979591837,5.940618422819818e+18,5.79194256070887e+18,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.06326530612244899,7.807320058355052e+18,7.85873627711725e+18,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.0653061224489796,1.0171953215920675e+19,9.785736778905483e+18,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.0673469387755102,1.3145306002067497e+19,1.3270044070545883e+19,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.06938775510204082,1.6858237834680846e+19,1.613047832298977e+19,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.07142857142857144,2.146453925956736e+19,2.1612848829891342e+19,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.07346938775510205,2.7144095470136762e+19,2.5823601182007755e+19,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.07551020408163266,3.4106375425937727e+19,3.323933012501141e+19,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.07755102040816328,4.259426934143618e+19,4.41911282987601e+19,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.07959183673469389,5.288829820055853e+19,5.463856932615395e+19,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.0816326530612245,6.531121984500471e+19,6.404066718153023e+19,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.0836734693877551,8.023305708500127e+19,8.03293512399574e+19,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.08571428571428572,9.807657418988555e+19,1.0026502130627577e+20,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.08775510204081634,1.1932322903252625e+20,1.2052928993579698e+20,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.08979591836734695,1.4451962908598052e+20,1.426643932097894e+20,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.09183673469387756,1.742845204028171e+20,1.701545263796371e+20,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.09387755102040818,2.0931633964708738e+20,2.1309675050324823e+20,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.09591836734693879,2.5040136019587534e+20,2.568892832792165e+20,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.0979591836734694,2.984224642816001e+20,3.109382731763386e+20,3.0909651127733417e+18,0.9985599100901056
SS_022,zirconia,0.1,3.5436857410764885e+20,3.392879322379311e+20,3.0909651127733417e+18,0.9985599100901056
SS_023,alumina,0.0,0.0,0.0,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.0020408163265306124,133014766093.46289,135840271728.06313,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.004081632653061225,13442966475562.662,14028038350629.39,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.006122448979591837,200629921960719.66,205624822466746.0,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.00816326530612245,1365579281151655.2,1364095453499785.5,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.010204081632653062,6044815170842552.0,5854671707354506.0,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.012244897959183675,2.0382518073050504e+16,1.9779614243071756e+16,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.014285714285714287,5.6959965062127496e+16,5.555845789801914e+16,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.0163265306122449,1.3873392523086989e+17,1.3987873028155438e+17,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.018367346938775512,3.042282096922021e+17,3.078524901527896e+17,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.020408163265306124,6.141145890564214e+17,6.330298651815956e+17,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.022448979591836737,1.1593128428797005e+18,1.1198803140012488e+18,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.02448979591836735,2.070734337430435e+18,2.1577835880524247e+18,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.02653061224489796,3.5307889565458616e+18,3.625847737548263e+18,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.028571428571428574,5.786771247980415e+18,5.796979597441086e+18,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.030612244897959186,9.166238164620391e+18,8.985912384767068e+18,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.0326530612244898,1.4094487682798905e+19,1.4649219050637203e+19,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.03469387755102041,2.111424479934883e+19,2.113284913288781e+19,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.036734693877551024,3.090765889222065e+19,3.112137976023098e+19,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.03877551020408164,4.432071413546625e+19,4.502205783276531e+19,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.04081632653061225,6.239015255570544e+19,6.134444015407162e+19,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.04285714285714286,8.637300737777168e+19,8.615548572147281e+19,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.04489795918367347,1.1777884251083317e+20,1.2062369326348254e+20,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.04693877551020409,1.5840479235537987e+20,1.6164178116891584e+20,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.0489795918367347,2.1037349455146267e+20,2.144460538188539e+20,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.05102040816326531,2.7617400682717213e+20,2.682827754390865e+20,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.05306122448979592,3.587057977331222e+20,3.559706956233183e+20,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.05510204081632654,4.613258997547553e+20,4.554615415402462e+20,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.05714285714285715,5.8789931207190046e+20,5.913703340752522e+20,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.05918367346938776,7.428527390775727e+20,7.448004180215124e+20,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.06122448979591837,9.312317496696348e+20,9.286746261005402e+20,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.06326530612244899,1.1587614412846316e+21,1.2188040658536717e+21,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.0653061224489796,1.4319106916483174e+21,1.4101738199396146e+21,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.0673469387755102,1.7579600802681295e+21,1.725180889916265e+21,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.06938775510204082,2.1450735607856733e+21,2.0654685612714426e+21,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.07142857142857144,2.6023739644389716e+21,2.481113469029415e+21,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.07346938775510205,3.1400224140518165e+21,3.016975732423186e+21,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.07551020408163266,3.7693017271690126e+21,3.6667382230214393e+21,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.07755102040816328,4.5027038861884056e+21,4.599573500564276e+21,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.07959183673469389,5.354021652602449e+21,5.307719231955797e+21,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.0816326530612245,6.338444401750702e+21,6.309863773271109e+21,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.0836734693877551,7.472658253799108e+21,7.391498259817106e+21,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.08571428571428572,8.774950576000119e+21,8.783298763285303e+21,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.08775510204081634,1.026531893064881e+22,1.053972692731236e+22,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.08979591836734695,1.1965584542531974e+22,1.1320190933432556e+22,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.09183673469387756,1.3899510359069716e+22,1.4239032731372087e+22,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.09387755102040818,1.6092923775769687e+22,1.505689487711088e+22,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.09591836734693879,1.8573844099053426e+22,1.853937314570629e+22,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.0979591836734694,2.137261481797017e+22,2.247733475075837e+22,2.5044665299842908e+20,0.9982852933628231
SS_023,alumina,0.1,2.4522040755784943e+22,2.4925897407100537e+22,2.5044665299842908e+20,0.9982852933628231
SS_024,silicon_carbide,0.0,0.0,0.0,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.0020408163265306124,40360753409.951004,41370234309.73501,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.004081632653061225,1857920078274.532,1788698834968.2554,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.006122448979591837,17658718697807.664,17747053827747.117,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.00816326530612245,87300161439422.33,87693215763583.88,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.010204081632653062,301573128625060.56,317930942155606.9,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.012244897959183675,830395174164342.5,853707957891284.9,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.014285714285714287,1955284729822328.0,1968392976528827.2,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.0163265306122449,4105696642971141.0,4290405019576398.0,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.018367346938775512,7898911051060845.0,8460708885934964.0,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.020408163265306124,1.4183236196442992e+16,1.467208019340309e+16,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.022448979591836737,2.4084331752140396e+16,2.4333211994424744e+16,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.02448979591836735,3.905449190895004e+16,3.71587963099406e+16,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.02653061224489796,6.09247517372439e+16,5.8635806136047016e+16,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.028571428571428574,9.195969896053846e+16,9.160412307070506e+16,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.030612244897959186,1.349148879559735e+17,1.3251400382006229e+17,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.0326530612244898,1.9309676461705667e+17,1.9319960576219635e+17,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.03469387755102041,2.704250204048068e+17,2.7332532212930266e+17,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.036734693877551024,3.7149730197952806e+17,3.8300525184789037e+17,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.03877551020408164,5.016562096068699e+17,5.0333552502331616e+17,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.04081632653061225,6.670585233316571e+17,6.851129060051167e+17,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.04285714285714286,8.74746600907591e+17,8.810444257631199e+17,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.04489795918367347,1.1327218958096133e+18,1.0371227864851094e+18,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.04693877551020409,1.4500205474538504e+18,1.3925033615377915e+18,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.0489795918367347,1.836790999098063e+18,1.826268036106684e+18,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.05102040816326531,2.304373601865092e+18,2.1798237380687352e+18,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.05306122448979592,2.865382165980749e+18,2.935704050101257e+18,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.05510204081632654,3.5337874226925056e+18,3.760877690172742e+18,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.05714285714285715,4.3250023624748237e+18,4.5380995270803697e+18,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.05918367346938776,5.255969417062308e+18,5.178004683750476e+18,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.06122448979591837,6.345249454609835e+18,6.719297533909647e+18,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.06326530612244899,7.613112558881349e+18,7.606386757504114e+18,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.0653061224489796,9.081630564834784e+18,8.873010622879323e+18,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.0673469387755102,1.0774771324315488e+19,1.038984121651347e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.06938775510204082,1.2718494676808466e+19,1.2430776508020482e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.07142857142857144,1.4940850101341602e+19,1.4541462097555302e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.07346938775510205,1.7472076026689116e+19,1.7428396796535253e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.07551020408163266,2.0344700778004144e+19,2.028424043950105e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.07755102040816328,2.359364513892044e+19,2.336387661533848e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.07959183673469389,2.7256326509011214e+19,2.751612494397837e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.0816326530612245,3.1372764637285892e+19,3.272104737587739e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.0836734693877551,3.5985688913144963e+19,3.717465646816117e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.08571428571428572,4.114064719690738e+19,3.814122859145485e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.08775510204081634,4.688611617267633e+19,4.130661720061129e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.08979591836734695,5.327361320691963e+19,5.514080829500106e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.09183673469387756,6.035780969671894e+19,5.643467755967641e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.09387755102040818,6.8196645892183155e+19,6.726608392686898e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.09591836734693879,7.685144717803438e+19,7.269381285619738e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.0979591836734694,8.638704179986068e+19,7.940815041403729e+19,1.6449877443493181e+18,0.9953594036386585
SS_024,silicon_carbide,0.1,9.687188002098586e+19,9.918916964028105e+19,1.6449877443493181e+18,0.9953594036386585
SS_025,zirconia,0.0,0.0,0.0,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.0020408163265306124,426702736.3370961,450120211.8359673,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.004081632653061225,1829932688.0621104,1891166042.316325,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.006122448979591837,30098858998.701283,27780586603.54009,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.00816326530612245,318628747158.51483,340381721779.6997,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.010204081632653062,2037062181916.9668,1981026371228.8596,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.012244897959183675,9300683590475.05,8611197429594.89,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.014285714285714287,33598849494175.758,35032334097897.06,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.0163265306122449,102227254094504.92,93453654382148.77,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.018367346938775512,272790591395506.5,261137982318236.75,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.020408163265306124,656354612484348.5,662194936443126.2,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.022448979591836737,1452366338895607.8,1686073679607640.5,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.02448979591836735,2999025728650591.0,2888721376361109.0,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.02653061224489796,5843379378024716.0,5719226318266648.0,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.028571428571428574,1.08360152281259e+16,1.1481901830027206e+16,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.030612244897959186,1.925586535203011e+16,1.7813889297049984e+16,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.0326530612244898,3.2971270553072304e+16,3.4256649029995544e+16,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.03469387755102041,5.464412469633467e+16,5.957151976413989e+16,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.036734693877551024,8.798459753989253e+16,8.680077282805168e+16,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.03877551020408164,1.380646315503132e+17,1.4857333045979587e+17,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.04081632653061225,2.1169912008416598e+17,2.17036515435149e+17,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.04285714285714286,3.179044007712056e+17,3.035549346847526e+17,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.04489795918367347,4.684444383830767e+17,4.636536641550376e+17,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.04693877551020409,6.784758254029537e+17,6.623683364903336e+17,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.0489795918367347,9.67303495459884e+17,9.622041829601756e+17,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.05102040816326531,1.359259824328555e+18,1.372375297983375e+18,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.05306122448979592,1.8847205849262976e+18,1.9557165047872292e+18,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.05510204081632654,2.581272026299249e+18,2.661382837781202e+18,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.05714285714285715,3.4950441616402e+18,2.909364686499079e+18,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.05918367346938776,4.682226176605843e+18,4.626132625924754e+18,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.06122448979591837,6.210780706306643e+18,5.542573775875781e+18,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.06326530612244899,8.162374577052197e+18,7.951338264473063e+18,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.0653061224489796,1.0634544466989423e+19,1.0459295700098929e+19,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.0673469387755102,1.3743116807927316e+19,1.4517715933065157e+19,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.06938775510204082,1.7624902128668525e+19,1.742404834969424e+19,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.07142857142857144,2.2440684927850283e+19,2.2610266589938557e+19,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.07346938775510205,2.837853106142586e+19,2.9598299056780685e+19,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.07551020408163266,3.565743553630188e+19,3.822310180521503e+19,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.07755102040816328,4.453133451709731e+19,4.37260487527808e+19,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.07959183673469389,5.529350627733191e+19,5.5111151207829045e+19,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.0816326530612245,6.828138675942186e+19,6.770273396879844e+19,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.0836734693877551,8.388182634948531e+19,8.012217885715928e+19,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.08571428571428572,1.0253681542300742e+20,9.645978076562953e+19,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.08775510204081634,1.2474970717571372e+20,1.0490672070528834e+20,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.08979591836734695,1.510919672204343e+20,1.3928628925752736e+20,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.09183673469387756,1.8221048040515656e+20,1.5957365458391748e+20,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.09387755102040818,2.188354462897454e+20,2.3646386052885437e+20,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.09591836734693879,2.6178889570882175e+20,2.644419401197993e+20,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.0979591836734694,3.1199386184593205e+20,3.089491909366406e+20,5.925358576212988e+18,0.9949035908264336
SS_025,zirconia,0.1,3.7048424024926395e+20,3.5256279099087605e+20,5.925358576212988e+18,0.9949035908264336
SS_026,alumina,0.0,0.0,0.0,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.0020408163265306124,140406572943.20358,151081810332.85626,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.004081632653061225,14190009939933.213,14167657272319.908,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.006122448979591837,211779192639210.72,199692150636047.34,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.00816326530612245,1441466331745633.5,1406898058275149.0,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.010204081632653062,6380733561691389.0,5915581501519616.0,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.012244897959183675,2.1515201617383276e+16,2.1551945596844636e+16,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.014285714285714287,6.012530581543442e+16,6.450534399921141e+16,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.0163265306122449,1.4644355333405654e+17,1.473787583126309e+17,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.018367346938775512,3.211345745292237e+17,3.8350354947805235e+17,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.020408163265306124,6.482417507184833e+17,6.758524500153335e+17,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.022448979591836737,1.2237373941131272e+18,1.257867458291871e+18,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.02448979591836735,2.1858077891151636e+18,2.0520706377300882e+18,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.02653061224489796,3.7269995785729393e+18,3.694432521891101e+18,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.028571428571428574,6.108349796024086e+18,5.79509305991654e+18,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.030612244897959186,9.67561816837116e+18,8.125354184035913e+18,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.0326530612244898,1.4877737044182544e+19,1.6144261005291635e+19,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.03469387755102041,2.2287591367693464e+19,2.157869022010153e+19,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.036734693877551024,3.2625238461908697e+19,3.0927645891092996e+19,5.081482154860812e+20,0.9933790052357492
SS_026,alumina,0.03877551020408164,4.67836749627006e+19,4.7856248471067705e+19,5.081482154860812e+20,0.9933790052357492
