FirmID,Firm_Size,Firm_Age,Employees,Assets_Million_NGN,Subsector,Ownership_Type,FDI_Presence,Knowledge_Absorption,Task_Performance,Innovation_Score,FDI_Intensity,FDI_Duration_Years,FDI_Origin_Region,FDI_Type,ROI_Percent,ROA_Percent,Export_Intensity,Market_Share_Percent,Operational_Efficiency,Revenue_Growth_Percent,Profit_Margin_Percent,Skilled_Labor_Ratio,IoT_Usage,R_D_Spend_Percent,Technology_Adoption_Score,Liquidity_Ratio,Debt_to_Equity_Ratio,Training_Investment_Percent,Tax_Incentive_Effectiveness,Regulatory_Stability,Infrastructure_Support,Corruption_Experience,Policy_Effectiveness_Index,Ease_of_Doing_Business,Government_Support_Access,Regulatory_Burden,FDI_Inflow_Lagos_Million_USD,Lagos_GDP_Growth_Percent,Food_Processing_GDP_Contribution_Percent,Power_Supply_Hours_Daily,Logistics_Quality_Index,Corruption_Index,Regulatory_Quality_Index,Ease_of_Doing_Business_Rank,EEG_Disbursement_Million_NGN,Food_Export_Value_Million_USD,Export_Orientation,Certification_ISO,Certification_HACCP,Location_Zone,Years_in_Export,Supply_Chain_Integration,Competition_Intensity
FIRM_077,SME,15,33,2.4337277965860493,Bakery & Confectionery,Joint Venture,1,3.1412958247568943,2.722233436508676,4.2822395117358285,0.28303132698914885,0.2669477234958443,Asia,Greenfield Investment,30.23443742038138,16.810985895269518,0.4084034239354422,3.1009540072789483,4.104837127638104,18.429143434943892,4.926818125116434,0.48937479439772613,1,4.907635627962581,3.8484001909329715,3.100843400646454,1.9933508363496708,4.967738714501136,5.136446714388089,4.920242032065607,3.547517368410022,3.1339225042846377,4.910137336773684,3.3113645724777565,3.9545128933733675,4.859538572528667,1203.2605634056222,3.3623999223246392,2.6501505629514477,16.097990457297428,2.730582370991304,22.483184417279865,2.0103140166131466,125.94040468111326,193.84901457613773,492.72930625662804,1,0,1,Surulere,2.589250112000522,3.939899762554532,3.6579532304260405
FIRM_078,SME,12,26,42.61773339029268,Meat & Poultry Processing,Domestic Private,1,5.0,2.7596060790347945,3.0415985310994484,0.6628444783248651,0.16129260770302406,North America,Strategic Alliance,3.22534758595955,8.418069654145368,0.40003891791455387,0.24219596070167704,3.6042608308047694,-4.545283196497682,6.707784169938522,0.6317475348496153,0,7.218446546710295,3.197183883407138,3.3016595075987363,0.4757426122433318,3.0335582442724838,4.829422551026347,3.0758798913944307,3.4540388018584314,3.088374060679539,2.3954461664154003,3.9031325129064,2.8246743376582653,5.296852938583114,1215.623022330421,2.618839047699714,2.7179073468722565,17.65036052703387,2.986091558583785,26.198539300944145,1.8366933662742477,143.1122821146062,97.1710521995485,335.82415284656224,0,0,0,Surulere,0.16206005783178287,3.3264202781613714,3.761677523026649
FIRM_079,SME,15,46,18.834275845906333,Dairy Products,Foreign-Owned,1,4.915889936541573,4.170270555474764,3.311309547531938,0.6314342786557485,2.752470101567029,Middle East,Greenfield Investment,8.566983475029252,13.090045637420829,0.30658244582703725,1.2219913606171993,4.083855665069347,-12.164516703043901,20.86474874680432,0.4153212145963153,0,5.398903918683594,3.587592574382833,3.2238379963682595,0.6071265881340959,2.1047980947172342,3.93115272737398,3.9181818162646547,1.0,3.7699803295533,5.104120075797185,3.8206233725678693,4.256717986980409,5.000399459947942,1339.7167467552408,2.267957002118661,2.69167169303924,22.449848058328655,3.6365516309564665,26.678297350315084,1.9613455030255216,136.2999655970199,144.41780458128875,460.8973433980041,0,0,0,Surulere,0.8843770768864105,2.1879304883474946,3.505309892390777
FIRM_080,SME,0,16,26.352287806491095,Grain & Cereal Processing,State-Owned,0,2.6725017376611215,2.3727271060962085,2.6242277480799077,0.24623666534459654,0.44178164933378405,Other Africa,Joint Venture,17.80751561754895,7.4465709628776,0.2572585746688101,5.70020173121149,3.5499649265248614,20.654429160312993,13.491942171530445,0.566026007274651,1,3.1178931834616352,3.5838111097485648,3.4994049261936127,0.5210446346052254,1.7969121223251747,2.522816751877216,1.0,2.3639619863485968,5.118077812513947,4.582791286121128,5.687662889501218,3.2097132683656735,2.7977445439425495,1376.102137643127,3.6883916832737564,2.68865125884384,14.984843637615093,2.9579081601200783,23.957574050166574,1.9003361049914937,135.88687879277208,172.19174629007395,431.163269029204,0,0,1,Apapa,3.0512708676461866,3.2730121250766526,3.8630291087068707
FIRM_081,SME,13,16,15.205725948335264,Meat & Poultry Processing,Domestic Private,0,2.9313919171606573,3.928310148473495,4.022614636513589,0.7310307550986075,4.667781584065128,Asia,Joint Venture,15.580471661507543,29.524515395315287,0.03226917850642674,12.326115251415208,4.0440837921671235,18.273150250760082,13.941715104297101,0.4294906763495566,1,7.746692942793653,3.736213768383679,1.7613472252246778,0.8570134382621464,1.656462808899264,5.410901929215917,1.0,4.135433918051119,6.785878113866337,4.381387826651823,3.64756327809778,3.237356039689704,4.58710040632659,1412.1830223579732,2.3329584037838256,2.653222126518474,19.568524697256578,2.795316826594999,23.311305292659057,2.2307005555924477,125.40590357995418,144.00422460103655,425.2045835147935,1,0,0,Victoria Island,5.880858666468527,2.4355242772553254,3.774094334148736
FIRM_082,SME,17,19,2.389175264517668,Grain & Cereal Processing,Foreign-Owned,0,3.559016086309509,2.973794942287074,4.242693149748083,0.7622520136020049,10.64202484115725,Asia,Strategic Alliance,18.32853214791294,6.522814093418221,0.013251507180707844,0.20641701834685117,4.136941497453069,14.900729210605292,6.814607468748219,0.38271391349083006,0,6.512146144865252,3.6397215387173967,2.955607514988084,0.6572989198976698,3.488687442745169,5.890832909598188,5.241092536010731,3.4319798761063427,5.7559923906558,3.2157591665595713,4.032961162158252,3.9636979336152325,4.673186537522625,1397.5924318625623,4.146992388934481,3.0332156999458,11.750129753499998,2.4672895161216397,22.01383309432569,2.5974787081826367,130.0668475196843,133.01034242686532,325.67392636894056,0,1,0,Ikeja,7.466143971691975,3.3360945992037925,3.2112660987211936
FIRM_083,SME,26,3,4.373133209247586,Bakery & Confectionery,Foreign-Owned,1,4.61778113804701,4.900970248642027,3.6970521517000585,0.2613940336240327,10.724267725759072,North America,Greenfield Investment,9.32703472342619,7.796084073932672,0.21477671671965878,6.90528583399902,3.0600063201653147,-1.754548370792719,10.30663584759724,0.2149157095494765,1,5.2281321378601575,3.736839720931927,2.5488568784620345,1.1460695312312126,2.3872452418385866,3.074558026450075,3.0994362023182402,4.146552166170974,5.451686985646507,3.2900897013725845,3.685746967686314,3.008483394333766,4.080976869966258,903.7763414978566,3.6425541501793512,2.9614732656700884,20.378446030118507,3.1584806338682543,25.414857068445873,2.1171646350330198,137.20714975938617,166.0697344531455,448.73782899660216,1,0,0,Surulere,2.081959573141804,2.426830415271269,4.978021872263482
FIRM_084,SME,10,19,12.053734889253223,Bakery & Confectionery,Joint Venture,1,3.545610509096841,3.975316685409444,3.3379970006091852,0.2835399590344439,5.380029890547041,North America,Strategic Alliance,25.655093276497883,17.295888462078718,0.2001965343802156,5.0055361685867785,4.361425252402361,12.359424678607704,21.530764923731073,0.2023484634412344,0,2.6969390255234216,4.404646648388459,1.8008638046432393,1.1092352016962037,4.844348147158752,5.083052833935225,3.349924099047219,4.597385716435938,4.712146375587022,4.037067233225601,3.2079197280416047,3.5230742597370046,4.844642114142009,677.3606239368597,3.2693673201160816,3.311020283514636,21.007083591883227,2.6658160012361813,23.14584852284686,1.6374772265104753,134.1981878705767,117.18654439517141,453.8465295605214,0,0,0,Victoria Island,2.365502019978893,3.2247388700247317,2.7589920350031605
FIRM_085,SME,8,17,2.176835444298293,Bakery & Confectionery,Domestic Private,1,2.9822074896095625,3.6465907862008566,3.6562024893450458,0.40450732273756707,1.1864141540467563,Europe,Greenfield Investment,18.74167883968582,9.42320913899305,0.23261709290340404,0.8819774804859408,3.6001135678311873,-0.680142024921583,3.9279116311121767,0.3363246066992027,0,3.3015522223572162,3.9124502024588192,3.458382241259968,1.8325595530672154,3.5772936379041265,2.7955647028972965,4.105079324802234,2.347463187100527,3.334217094604476,3.346837337971723,4.024889401216734,3.786807598374014,4.805167033320168,1097.124722583393,2.150195973792421,3.0339800075697774,26.110485984996288,2.94966106359483,23.063152107025687,2.85882999066125,136.67928472489552,97.77628774112992,391.1552226668648,0,1,1,Surulere,5.370176108296711,3.8754228757415854,4.302832080235972
FIRM_086,SME,10,26,15.074407376602833,Fruit & Vegetable Processing,Foreign-Owned,1,3.4528945520778205,4.659404613997425,3.4170084716509717,0.7528966500269388,9.938756123270604,Other Africa,Merger & Acquisition,22.2979647368412,17.298276766206175,0.083020920532914,6.808520671421998,3.4181219832243106,15.953382632251534,12.28119398683657,0.44384377208059733,1,5.524774430724925,3.130478589819232,3.26516564098078,0.3590579106561285,4.064200659720326,4.444118609714277,3.3242881259900656,2.778789607095873,5.36648880649588,5.212631984089134,3.0952072872618985,4.462332127306073,4.400037239450736,1192.916631078722,3.7402585144901908,2.4707232666684478,21.701172214865114,3.080776903520161,23.976941980716138,2.274869583523322,139.90767565608823,160.5949288464368,531.1373076995208,1,1,1,Ikeja,2.3141344960426657,3.1522532072674045,3.7291616608777276
FIRM_087,SME,22,28,5.810546345668748,Grain & Cereal Processing,Joint Venture,1,2.9972121088831627,3.0556185954003343,3.2109980468104373,0.7010555465138493,10.86188387330262,Europe,Joint Venture,20.997211527080935,12.91813556235531,0.4429009623221062,3.895755739317111,3.273995132997987,19.7918828872681,18.056478834551314,0.7107567004172362,0,1.0398561384749128,3.32163780321186,1.4955860374214678,0.8437952803351976,1.8173369686242196,4.691304583449997,3.2037002264019665,3.3023380242176796,7.0,3.304044323874341,3.530139298455179,4.372582754357858,3.3953011541853484,1077.3464481426201,4.493412859850967,2.748988879141235,16.395196297558634,3.3056436434250007,22.363985228555222,2.335941131719169,134.3005493784995,120.14452204758183,489.56745653966846,0,0,1,Other,2.1823372812853292,2.8482005595448503,5.0
FIRM_088,SME,17,43,5.079329133070245,Meat & Poultry Processing,Joint Venture,0,3.9819817675515856,3.188613256138534,3.905094316778322,0.08205437006687184,1.0948462850360547,Asia,Strategic Alliance,15.633978854550033,9.580864400677259,0.5141786488657434,5.343084031770396,3.878920166858945,1.478326894045578,14.829715427361199,0.6790905457582553,0,2.425104437376976,4.384136470397653,1.2601641873438656,1.3143184163950534,0.8563388409888163,3.6885362714343914,4.312835780483065,4.58289853636182,4.535936578940618,1.9532356271717144,4.991122246173244,3.747157819798829,4.4707169524698545,1108.0603713997798,2.859924153545165,2.717130451488653,11.861682810476752,3.1369489916078614,27.056846602606296,2.0808821548941756,124.84658058949803,153.95156306641923,396.6831865039268,1,0,0,Surulere,7.064290160664596,3.3829485989517165,4.038605219473755
FIRM_089,SME,10,34,15.043710068739067,Meat & Poultry Processing,Foreign-Owned,1,2.932773030668236,2.9169816164414235,3.1295314990742678,0.314184594617133,6.686113292848202,Middle East,Merger & Acquisition,19.904354345127295,7.483467905251336,0.563228781224421,10.613668041285965,3.6972269866578866,21.581721934585083,19.007698069626166,0.36029915755279396,1,5.854257000474485,3.4899379639585715,2.7831607533651566,1.3281629951347385,2.6952027682184645,4.314085724271692,1.855802865016795,3.1722627465102557,4.183259298770674,2.5985430566371193,3.017568686049026,1.0,6.553624020441854,1132.75011445196,2.6064741301382157,2.87657147152893,20.056785943952043,2.310616786997374,25.93582358019613,2.169818752402816,133.9919093879006,146.30202314138972,501.15251867350713,0,0,0,Victoria Island,4.680982270949087,3.8274643587135677,3.548066123971726
FIRM_090,SME,19,19,11.52205830349364,Beverage Production,Foreign-Owned,1,3.0916511580584265,3.194472541555705,2.5104378049126366,0.4426969517998175,1.6880012053853386,Middle East,Merger & Acquisition,18.100289612929004,7.266980630178764,0.2954173821117755,7.87110966027341,3.922484311325012,9.378228794752518,11.064326282635644,0.34672426579057963,0,4.100138823834657,3.10078526611432,2.589500446370031,1.1162145893241555,1.9156169594580228,5.217843805796659,5.307892947418772,1.0064639843595735,4.541232483970677,2.6620366271751346,4.064812722903681,3.7163560656375636,4.0684622680827385,1315.488199883874,3.126379366137419,3.127974891873213,16.691110786419618,2.1131206160429525,24.153114687886834,1.9974522393352885,129.82234583569561,157.83136182742552,426.72230056564837,0,0,0,Apapa,7.193079249642906,2.2035350571064156,3.6266049610958517
FIRM_091,SME,15,16,5.150191169000196,Beverage Production,Foreign-Owned,1,4.429547050764877,3.8427809265571713,2.652758190388779,0.40250597804123206,8.113636947089958,North America,Strategic Alliance,7.748747922573449,9.646073984923547,0.4205194194752572,1.9572466919929188,3.934132470591088,13.902478549303826,13.017265125935488,0.33639324264201653,1,3.517951736108226,2.895089326295971,3.352375935455635,1.6866314193848773,1.4093742425356566,4.068700193698787,3.5006749676633406,3.222543980116906,5.459726252341661,3.636651926376673,1.0,3.917251707629684,5.652036003993607,993.261588992194,3.573553817545505,2.8557505174986315,19.336409590896952,3.080588686660703,22.297506776726717,2.371108772670795,124.54570083701579,143.18760185651348,502.75541603574595,0,0,1,Other,0.7386495455470208,3.4345905392346827,3.827934686163833
FIRM_092,SME,22,29,23.554804287317467,Beverage Production,Joint Venture,1,2.8853080421487425,4.145766310395604,2.1771969703084704,0.15509045434951416,29.458819920511765,Middle East,Strategic Alliance,26.775368627446976,10.953622089931212,0.5133306740615234,14.425076652312223,4.065150787210107,-7.715600364289649,10.548871933951865,0.40354240431732025,0,1.6359321680031087,3.6184304865329975,1.7382121604688505,0.40662769140457994,4.786889588603876,3.389834994527763,2.4926439490368653,4.526578631356187,4.922903203777125,4.116066033569324,3.377587307211741,4.181207501269491,4.542742722624383,1184.4344460078548,2.775024629600217,2.85654754688991,15.119259679163353,2.8344017580639984,22.405483385280217,1.9567790014955213,135.47278883788255,166.54555969795854,377.85512278318714,0,0,0,Other,2.2293797206739967,4.3857867371156605,3.0000465135025194
FIRM_093,SME,9,11,2.5066236102899913,Bakery & Confectionery,Foreign-Owned,1,2.3430975739518702,4.472995179757279,4.159056301294395,0.6870534169345238,0.15243008731011756,Middle East,Merger & Acquisition,24.511947882707265,7.008712539456754,0.2509746666560915,9.575070409075101,5.0,10.786574071458796,12.666727795697904,0.4989192317370113,0,3.8138677585829948,2.716114557963539,1.39409228015847,1.686329201486231,2.4979469645391363,2.731464944673194,2.317727410120969,5.399827191945617,5.8010155222261925,3.9538004366752912,3.0094575243701804,2.1571675484483372,3.6191981271300055,1185.965276756192,3.9193585167920064,2.8030125649749036,17.307215113411722,2.9565878371481507,22.31728260665554,2.2468123261671065,137.01036422486834,128.89355169514135,458.5030861252909,1,0,0,Other,5.544458625180727,3.7162912669490438,3.2631913324174615
FIRM_094,SME,12,43,13.680009504181376,Meat & Poultry Processing,Domestic Private,0,3.575995001085044,2.5226931671694826,3.735364894358548,0.5415526263974699,11.382923547395158,Middle East,Greenfield Investment,-0.9185119249237527,11.344605418880732,0.1856476769222666,11.51143954237172,3.7238150543991106,-0.10701264897601526,5.423967938482885,0.4632006632189453,0,6.280189780701754,4.427836339067445,1.7961952676755688,1.141082208740696,1.2861886642195355,3.7310827604947083,3.8554474523919198,3.892806293858683,4.763204038325192,4.360908997692021,3.7443125211627724,1.0,4.173743631958682,1310.9398677016973,4.728574379416292,3.0431751970237824,11.200058791843041,3.4879030304604393,21.538605548284103,2.3908211149371184,130.53050223212398,173.43715177354107,389.1864981084233,1,1,1,Ikeja,0.35347302722997964,3.2519787320005054,2.5505392215656997
FIRM_095,SME,11,36,13.37117483145871,Grain & Cereal Processing,Joint Venture,0,3.2116212766363232,3.679695909475696,3.6904680850573457,0.6703266998814429,4.8726527722878155,Asia,Merger & Acquisition,10.694280732741017,5.435308243991955,0.5620347335120941,1.2802759351247253,3.2592559680564563,13.695601448170084,13.96174204471841,0.3309639192688963,1,2.4800963455391978,2.569745316994336,1.243533573176366,0.5273931816309037,1.393927937065126,2.7903341025490933,3.40173497728811,1.4196046530409827,4.534887207389641,3.647719975949319,3.3165158684016647,4.448021014018766,4.481442588921088,1432.3809679425806,3.464196706814347,2.629328449313234,13.81517561169477,2.553364764315798,24.64537190747919,2.473780465733078,132.60238076130233,113.47129671718788,408.13137688320757,0,1,0,Victoria Island,4.749295885551291,3.7757637560290056,3.153916171138134
FIRM_096,SME,3,20,5.421939326042388,Bakery & Confectionery,Foreign-Owned,0,3.909132400743963,3.0242848281664387,4.128958487231948,0.6870114234795778,18.130954308603386,Middle East,Strategic Alliance,23.24313454231006,16.53540729957811,0.30940593064624383,0.8011698539542815,2.48811200059706,25.605952035815147,11.471241563835282,0.27827084596617085,1,0.5404890663775805,4.582454180415537,1.2825533277345444,1.8056932530188121,1.7631938410906731,3.747139174032672,1.7865079031256124,2.931080955858911,5.05190657794967,3.6830930052593636,3.7698213300892567,1.8081154284981558,5.2207326129067955,1536.8214796242792,2.9400111175853394,2.3628970662742868,13.250919097353322,3.3165636972516612,22.715124479436618,2.409582809090734,120.63665524843,185.17871947567323,353.416770982391,0,0,0,Lagos Island,0.6062508186396832,3.6072468104924145,3.865734537162315
FIRM_097,SME,17,7,10.238273708467139,Fruit & Vegetable Processing,Foreign-Owned,1,3.753977547784872,3.6562990359583294,4.707092612202831,0.5986846829325918,3.1275316100669692,Middle East,Merger & Acquisition,4.211395750990059,17.684174396759786,0.29835233195452676,0.3897759504844095,2.9828099210856482,11.474242511796229,10.313296831272737,0.20754668749171723,0,5.513786758632371,3.1718157473020407,3.304172953617747,1.4036889252196378,4.996923206853707,3.641709043884494,3.0176143630084225,4.165080006764883,4.206382605486254,5.65185997430202,3.145600456766459,4.98882040761316,7.0,1050.8018439157113,3.5520030198791304,2.993373692863369,21.49115935712862,2.5573347024280615,22.600897673627724,1.79292036655207,136.61886554174302,211.54938573013322,388.2772108437056,0,0,0,Lagos Island,4.952635841587665,3.878240998243833,4.010122534499165
FIRM_098,SME,17,38,2.114643887494839,Beverage Production,Domestic Private,1,3.4744652042853104,5.0,3.4000831472767405,0.3513684809997739,9.399280356643363,Middle East,Greenfield Investment,26.20967935490098,7.774048858748813,0.10704965793809747,2.9130310138243223,4.441209190451747,-2.810258877198205,18.731958189079272,0.29237794319990235,0,7.794699533244144,2.538610117097875,2.00963813975432,0.5780276676010367,1.706051752338188,5.1649259639550245,2.748041296252339,4.712700661420179,6.714841435589102,5.1053575712608765,4.063601638939014,2.647752548448521,4.560131066615701,800.0050778871015,4.141839650400885,2.912550144452642,14.690943050899147,3.4261074970364267,22.372126194603148,2.57182385499086,134.9663066986398,153.24334233097392,387.98518445736653,1,0,0,Lagos Island,2.8402570672363914,1.37846155011535,2.4144692135025183
FIRM_099,SME,15,23,18.616104123431036,Bakery & Confectionery,Foreign-Owned,1,3.4511652596240037,4.004303233400011,4.540656894344599,0.48843740401233965,0.32212767012842175,Europe,Joint Venture,13.78897464206532,7.438961669308678,0.06489300874401405,6.274685126005577,4.1319547040638644,15.517593101331038,8.673073004476127,0.623213822116471,1,5.051199226914371,3.551340590852301,2.1448607023222652,0.3572045297783452,1.9796081206030414,4.288170019452373,5.440413497477131,4.2099002221124024,5.705425837928276,4.308300481904564,1.5424295982157328,2.064675154142526,3.146054845579288,1151.6143542529428,3.3277093028416136,3.197025482544394,23.511720303898855,3.1002073936630214,26.00715718165546,2.299277687352131,132.25111957060003,197.0752085476651,381.73246342198433,1,0,0,Apapa,0.6441722522003566,1.8018894797030613,3.7039518078690596
FIRM_100,SME,13,37,6.141677194411889,Bakery & Confectionery,Domestic Private,1,2.911313240541732,4.4296254798037715,2.4221414038795,0.12829232489579454,2.0419397528551704,Asia,Joint Venture,28.347137094416535,13.067500842059234,0.5052641174901069,14.04380938770206,2.890008372091004,12.821464949452597,16.039110173102163,0.34618314160734975,0,1.3994139419534761,2.6375686734285684,1.24225480543764,0.5398864021655038,3.4669765759280065,7.0,3.969588139463265,3.1477494467325307,3.5903315538537717,4.816670475677227,3.7336947552965154,3.8545085642967822,2.6799648585939977,882.2766283400308,3.588076024882561,2.0716263348361434,14.730224474803846,2.197148790833939,22.482850999514486,2.1916779850834023,124.73775211908155,204.85225387677605,459.4307328106814,0,0,0,Surulere,1.9236810702726928,4.104346234534914,4.194386965575492
FIRM_101,SME,3,9,4.380999871414144,Fruit & Vegetable Processing,Foreign-Owned,0,3.566677656794594,5.0,4.840838771637015,0.5389163339799262,0.3468390182076232,North America,Merger & Acquisition,13.666654364471245,19.59219655818939,0.3684799057125108,6.910188923060066,5.0,32.703220956803705,16.53639298549878,0.4811610860729059,1,2.905498192585048,3.427497408824208,1.822200094395247,1.334956532306669,1.8228261938463424,1.7836929161908386,5.840141256881726,4.70192160168584,3.9796649113124474,1.9737848345063016,2.4755049002201104,4.201028910505703,4.0360369737389075,1746.9153818513942,3.7638129509938345,2.7698951800435636,26.383752270255172,2.6330885211297486,26.53808897000323,2.2262630273796447,122.7781277938143,140.37196887810381,361.69051262359363,0,1,0,Surulere,3.436217165950477,1.8452487414547036,3.685961464636635
FIRM_102,SME,11,19,21.094434245183827,Dairy Products,Domestic Private,1,4.205027825146215,4.58915077022233,2.5453552596094613,0.1434026045914246,18.513499282987343,Europe,Greenfield Investment,10.618782073238357,20.919981985519044,0.19549475041166922,4.424801070050688,3.896058686596905,11.04761553081132,14.277721922927316,0.5547806893539469,0,7.007312110401675,2.937965174720534,3.0508697626052914,0.6048035999420823,1.4711191297686201,4.576045718062536,2.8770335083225644,2.603208870366908,5.421870705682714,3.077461381084559,5.001439851928881,4.123551428698251,3.259103310018384,1025.4238962313939,2.499643315316723,2.8320140658487527,10.20466293364472,3.5662672233862085,23.424612422530302,2.0524830316469838,141.13287706805633,151.4359469112767,464.94051785712753,0,0,0,Surulere,3.014160348512302,3.5613847721472847,3.3563479479555394
FIRM_103,SME,12,25,3.6533929438183432,Meat & Poultry Processing,Foreign-Owned,1,2.721242606880419,3.4864598642191105,3.23552943022261,0.5551596724081255,8.490632765453647,Other Africa,Joint Venture,21.072492925170106,3.5835436605823965,0.11504173043415988,8.472835277442984,3.9761900319282035,0.9743001053111779,5.174501646317103,0.7321045416989644,1,2.244260556926214,4.156058614295273,2.6156292072334537,0.6837972272875478,1.213867339923194,3.6581324574005865,3.4215285446327606,3.758508702023793,5.001649300596055,3.4677964859945294,2.456143216944046,4.052093527716684,5.11369692729319,1312.7667531305462,3.567297073127687,2.346736612475217,19.69720719980875,3.516076726951457,21.509838424183044,1.9600134409545693,126.00214743856644,125.57647479177123,500.2945515884573,1,0,0,Apapa,1.6719031871589545,2.8831553095709377,3.5114871984662503
FIRM_104,SME,8,25,1.80676635559798,Grain & Cereal Processing,State-Owned,1,3.4956820989107724,2.906917539401043,3.1956672160245105,0.18367852860317493,9.5712432743357,Asia,Merger & Acquisition,16.225073215965324,18.037828977909143,0.3332983681017788,1.76782521420836,5.0,17.247694707756533,11.795391486715776,0.7333130590360517,0,5.05771927623206,3.5093996879501055,2.933695382498755,0.34273753378573407,1.9070719926250648,3.0527512554186647,4.302519192806428,4.549702376669428,5.132762880282881,3.089234037980996,4.794264820824054,2.479872600570711,5.1217812958570565,1386.8132213348858,2.1264409566593607,2.774021094123899,18.154392128629176,3.041688555595241,24.938535605007267,1.9894484363531697,131.67092071145052,127.5117637303072,405.5472342472251,1,0,0,Lagos Island,6.888811086449959,2.303429678963603,3.4214656515159443
FIRM_105,SME,13,20,1.557949956328637,Dairy Products,Domestic Private,1,4.330711004587689,3.778899011335404,2.6452579034763035,0.09404104012017599,13.900301338964836,Asia,Merger & Acquisition,11.450216207379523,11.630679972388831,0.3503515735566812,9.18163777597425,4.743673432496928,6.4678631323328775,19.7923715056575,0.6474402402088155,1,3.5200340619049837,2.449199334340372,2.2285916038257056,1.5289821428056263,0.9766206033294809,4.164276606508595,4.585372393746244,4.307290129804993,4.588659782322243,2.3542626911914724,3.5861608305663215,1.4150172648266464,4.3394270244615445,1268.1244656476006,2.67325508952232,3.1560768004706308,13.15423394382471,2.9416938938116832,25.774552379915168,2.4864381865619145,126.15653831130236,156.98610127045097,445.7526259352693,0,1,0,Other,2.197307394460191,3.5146847814327264,3.3542886086243597
FIRM_106,SME,18,31,13.544898085210649,Beverage Production,State-Owned,0,3.9043392745733594,3.40260595104692,3.6293180196677057,0.13222759211436594,0.4447215984366044,Other Africa,Greenfield Investment,34.023192781966856,11.746861797236791,0.12419616074703489,8.5696361195245,4.168682485499296,8.963011876541286,0.907232326566481,0.22109419522910087,1,2.0588279106473677,2.9223707676591957,1.912377210028059,1.677619479591043,0.583909638866523,4.074459681166847,4.737288394188855,4.338732958315383,5.300690340177977,4.32054380256579,1.4054846122136473,2.893436286111147,5.223125081689565,1615.34407026184,4.116529921029036,3.4258344123196287,15.796273724540004,2.895893869056579,22.283933393411203,2.1243155542949697,119.55545655672806,100.92515851479673,433.2178007856309,0,1,0,Surulere,2.114853514223091,3.380930153344914,3.9216764676713938
FIRM_107,SME,30,14,2.053551323950125,Bakery & Confectionery,Foreign-Owned,1,4.54757831708057,2.7328350993665778,4.062915731876763,0.0015937081752562144,2.435525893605109,Other Africa,Strategic Alliance,10.322323687974276,15.028274193903364,0.5108434487348843,11.900696197745074,4.197528364495754,-3.141712364506626,9.061707528518994,0.545042251451249,0,6.600551701735098,3.9639577996745032,2.3104632146552517,1.6546419005126094,4.120887638006048,5.493375380815238,2.645847581836481,4.30348099106824,4.614533544645921,5.28574775928462,2.5484791809826515,1.9105798755798646,4.571235282546122,1159.503771976838,3.8968281882486133,3.094722069807599,16.954873928454532,2.9748110627613804,24.12648102892753,2.1845153655386023,133.24003499827,175.0434988096005,429.42428774451196,0,1,0,Other,0.19281755737038586,5.0,5.0
FIRM_108,SME,16,23,42.72542524330251,Fruit & Vegetable Processing,Joint Venture,1,3.0454861361325323,3.968647498102628,4.07148034644952,0.5749916942828243,0.36842048178420517,Other Africa,Merger & Acquisition,-2.266751857349928,9.114255177503313,0.05055861969351065,14.80164541309366,4.25367105770252,6.530782246359038,15.811542598341,0.671950082498904,0,6.071234573492677,4.42967368303238,1.9430634573332277,0.5168658573192831,1.1205272408655946,4.3095101361636035,2.682417121912226,2.0318285717903173,5.41971749775055,3.8871902770006432,4.617361228955183,3.9623132903692677,6.554331174905192,1033.023648525703,2.983855991814073,2.70265858565197,18.99922504012548,2.743679816143395,24.636925676299256,2.1180425927781585,134.01930299416884,155.0185430162357,322.2253969161849,0,0,0,Other,7.65777331078929,2.6376699159176997,3.2794100581663717
FIRM_109,SME,17,26,0.9213369955290974,Fruit & Vegetable Processing,Joint Venture,1,2.035385241284107,3.9861204086415327,2.7463750503074986,0.5859208392467034,1.1836338190250637,North America,Strategic Alliance,28.408589639184413,18.58020379264983,0.213655851099853,3.8380147285700468,3.5554197209727905,8.369656369885233,9.42339700106181,0.21037282685801795,1,5.46193299469449,3.3637801540258527,3.129633522350356,1.8356119165608908,3.9918958241685902,3.368638094737478,3.33795364706667,3.524580569901755,5.650331054375988,4.548182045633986,4.5492105898195065,4.536522154062204,5.188737440990537,1022.6750775697483,4.564634746756585,3.178454554141376,14.254333204544093,3.2844077037496806,24.191267704446208,1.8996225208825117,122.65601488816294,170.43995574618563,393.65955131962335,1,0,0,Apapa,0.5848221812134009,4.496099108062257,3.577300157137001
FIRM_110,SME,14,30,40.304227665033004,Meat & Poultry Processing,Foreign-Owned,1,3.6605214431645496,5.0,5.0,0.4119466799306076,1.3027071848820395,Middle East,Strategic Alliance,14.67638406300866,20.543773630618844,0.40823064825751326,7.6938811169760335,3.8720757385265183,6.459815891157467,14.049439084869364,0.529810768193947,1,2.272524427015634,2.564482750504877,1.884649545863545,1.442874010105936,4.088941155439969,4.601052676440385,5.725178923311276,2.2270563581811182,6.567414370301976,3.857466046012436,2.0407790727235016,3.6245056451544433,5.4851787837630965,1350.0011389207364,2.151847935679926,3.0734207848298087,19.70128155422193,3.0311399458671673,23.083711452471547,1.455953720349954,136.54142610222235,144.53906365100158,523.0713059288607,0,0,0,Apapa,2.2545205286623626,3.517180622945883,3.763811442437338
