sample_id,material,T_start_C,T_end_C,T_mean_C,CTE_ppm_K,measurement_direction,pO2_atm,thermal_conductivity_W_mK,specific_heat_J_gK,measurement_method,heating_rate_K_min
Ni_thermal_0043,Ni,140.5204086668088,735.9379713688691,437.0925833625802,13.119232180415288,isotropic,0.20965199544702556,68.84676300470007,0.49222759443846414,TMA,4.958391799986202
Ni_thermal_0044,Ni,182.77299844273114,748.4718442478512,479.1035936460799,13.934090209375071,isotropic,0.21464320227069048,58.29351104573322,0.4185801909148923,dilatometry,1.9360895673849157
Ni_thermal_0045,Ni,170.36304726513683,588.2787703046477,380.10810017566024,12.382712603196754,isotropic,0.20783833931127504,56.03912179587166,0.43920528602561937,TMA,1.8702367185307298
Ni_thermal_0046,Ni,284.20237424109007,517.6639563356869,408.1497818157315,12.247676148642697,isotropic,0.21304069824758265,52.167130874737026,0.41340053738221716,dilatometry,1.9720459762112825
Ni_thermal_0047,Ni,46.693650094708325,307.21760040142857,174.20452898351138,12.898935217387017,isotropic,0.20999652681448244,82.25207663374341,0.4612036357296309,XRD_high_temp,1.978153291484427
Ni_thermal_0048,Ni,296.02713410191734,799.4707479162965,564.2361596172778,13.396288240167442,isotropic,0.20387969898600578,59.38785922156954,0.4729528318442129,TMA,9.625631334253837
Ni_thermal_0049,Ni,112.96703031077098,321.6188812392592,213.36559539035355,13.448515367716197,isotropic,0.2099854724473541,87.81495728039954,0.43628086398899535,TMA,10.083068424361164
Ni_thermal_0050,Ni,134.4968116957831,637.0029850486566,376.84876519732256,13.648934720254879,isotropic,0.21557092011679585,55.97799107692714,0.4150596479381755,TMA,1.8845417381976735
Ni_thermal_0051,Ni,98.11765979903345,349.9607761803579,227.89439578108818,12.385748154784846,isotropic,0.21003078497380742,80.60622540374528,0.4458144013497741,dilatometry,5.243384204183595
Ni_thermal_0052,Ni,277.79052126427473,566.0896386370954,422.09528869512525,12.214424149374596,isotropic,0.20834198230252932,58.7145192277635,0.4518679637018359,XRD_high_temp,10.209408608313508
Ni_thermal_0053,Ni,363.16288596207636,571.9554090802587,467.60742674602614,13.321843475055642,isotropic,0.2171827386748264,49.695160086437745,0.4075984852617871,dilatometry,10.036317008149496
Ni_thermal_0054,Ni,79.77229143596715,545.9781965693506,320.45000281753363,13.104995140230903,isotropic,0.21196702134345607,67.44259318119802,1.3657017414119044,TMA,9.581176447281706
Ni_thermal_0055,Ni,321.52429880026943,567.2134321306796,434.9293913878585,12.968798919287693,isotropic,0.20302963391245868,68.99152278894024,0.4577247082685358,XRD_high_temp,5.183889054153655
Ni_thermal_0056,Ni,391.8089636933646,-2159.413068176462,600.158332355693,12.56082808408414,isotropic,0.20854270761135943,56.817383504119476,0.41241011738535915,TMA,2.0280283496004357
Ni_thermal_0057,Ni,289.8775643993686,563.1179257057977,421.5163730828133,12.795404215432272,isotropic,0.21135136509115102,58.7571351335429,0.4565912250284115,TMA,1.826376772844453
Ni_thermal_0058,Ni,24.803752210049808,508.92378895839124,271.34460865993304,13.137507256963282,isotropic,0.2111872763109498,78.51376164915638,0.4222232186315392,dilatometry,10.17978284399005
Ni_thermal_0059,Ni,281.2877916706173,882.9706991837596,577.6716563655888,13.271313036237483,isotropic,0.2125778329619936,49.344592574972296,0.4266972407918438,TMA,4.547595019329567
Ni_thermal_0060,Ni,128.07734504623213,467.9289604510408,965.6664146879684,13.364937161817192,isotropic,-0.46165024056510845,62.073886243409774,0.4105333891367697,XRD_high_temp,4.953154573052667
Ni_thermal_0061,Ni,342.93435374439895,758.9956551153315,553.7703296921617,12.261121108458003,isotropic,0.20893104457754305,63.559540534149505,0.4448561726127218,TMA,10.265652561950928
Ni_thermal_0062,Ni,99.57677720443023,557.214093033342,342.12014371771403,14.17355524343204,isotropic,0.21007103853535392,71.87873426168125,0.46602451768966746,dilatometry,10.114313179068002
Ni_thermal_0063,Ni,273.13000558592336,701.1378221262491,501.78121423696314,13.467136926432048,isotropic,0.21400821175369242,44.48799251705281,0.41715089412144096,dilatometry,5.033060683874973
Ni_thermal_0064,Ni,178.09499528388707,514.4655185065535,346.1482337278808,12.4995337037606,isotropic,0.2065471306390987,56.935766191433984,0.41824132520491714,XRD_high_temp,4.994474254033998
Ni_thermal_0065,Ni,347.3147402828196,858.1410396893893,604.6758751042499,13.685877829376222,isotropic,0.2096364501126109,55.4391790407165,0.4729182164452533,dilatometry,10.010298721192413
Ni_thermal_0066,Ni,102.39045517194555,373.5400277360383,236.14534671445392,12.569745451142897,isotropic,0.2112508780279696,62.65892238082372,0.4278488356758767,XRD_high_temp,2.2803060163698587
Ni_thermal_0067,Ni,70.69934445785483,591.9247364621255,330.3524838195658,46.33013087655505,isotropic,0.20728505446775827,66.10915276857838,0.4665978046178128,dilatometry,9.605124266323223
Ni_thermal_0068,Ni,227.45191418419728,526.0318247681632,383.8733409102485,13.691561291943005,isotropic,0.21233280976267835,54.58132971585661,0.44865157452173254,TMA,5.8921128264823
Ni_thermal_0069,Ni,325.3738854000729,527.4078459021679,1513.6581278814906,12.343356385920911,isotropic,0.21176027952927828,64.18025287172536,0.4694218529836508,XRD_high_temp,1.9902764468164749
Ni_thermal_0070,Ni,58.18455778607073,574.1199594294472,321.723950155277,-27.312640537338197,isotropic,0.19956254887708028,79.84433658247549,0.41698963282345314,TMA,10.027566537665763
Ni_thermal_0071,Ni,38.584953238384486,605.9533506907628,320.865183792895,13.577884637284841,isotropic,0.21017108235289042,73.54472297357094,0.42281861032750584,XRD_high_temp,4.699652995340556
Ni_thermal_0072,Ni,339.9122584945566,772.5651046177704,553.4431223575663,12.94865246825415,isotropic,0.21715014835160404,60.5319553738039,0.43147812004920544,TMA,10.05128936735079
Ni_thermal_0073,Ni,366.70745967074794,707.0150055412744,542.7858375582483,12.624897254017416,isotropic,0.2175496682355348,48.5523318635635,0.41854359394900514,dilatometry,4.852171806131717
Ni_thermal_0074,Ni,288.4033002027267,824.3968092305023,559.8596973718156,13.744487962928673,isotropic,0.2134431336010119,55.27400914654248,0.42725390567728144,TMA,2.1684488180883283
Ni_thermal_0075,Ni,272.0577809883984,721.8567414471194,497.8016281934097,14.162782764756889,isotropic,0.21640727118441722,63.92120990015803,0.42327120520320066,dilatometry,4.905271511701069
Ni_thermal_0076,Ni,622.9127209927534,798.7345908509598,494.85772181903917,13.448161948918633,isotropic,0.20922814595786637,62.870611566926065,0.48928707175514047,dilatometry,4.687125877198601
Ni_thermal_0077,Ni,142.6354007166624,688.1619715759505,408.0916060568613,12.6358683649319,isotropic,0.2128733434112846,61.14251112096103,0.47424625705384715,XRD_high_temp,1.7639981402199283
Ni_thermal_0078,Ni,281.14299106565807,622.9260152936545,451.64549845019894,14.082251859543769,isotropic,0.21082652681074115,53.59395423836064,0.41267049180333865,dilatometry,4.874203143441426
Ni_thermal_0079,Ni,108.30199518012071,628.7638968315482,373.8052277568375,11.861065505025769,isotropic,0.2133736075637809,69.86893691458859,0.4611873080277082,XRD_high_temp,2.1675315904914667
Ni_thermal_0080,Ni,307.7817392775551,504.39311286043517,417.62140751777963,13.684672890375133,isotropic,0.21930724824133155,73.03911000721999,0.3903483186827027,TMA,4.92895194905933
Ni_thermal_0081,Ni,227.72860196049027,536.111591123921,384.8459202408131,12.483736128894922,isotropic,0.21505675304283345,64.35309214679496,0.4731572499407889,TMA,10.114071137222025
Ni_thermal_0082,Ni,258.6279771199309,671.9895474354009,474.80074737535034,13.794489372369567,isotropic,0.20827216204848759,52.27863964584949,0.43079923351862204,XRD_high_temp,9.829460971324133
Ni_thermal_0083,Ni,377.80609637949743,629.565020677167,492.7249588058346,12.93088944624844,isotropic,0.21797292471355717,55.365065252790444,0.4100676099480345,TMA,2.1443929019860217
Ni_thermal_0084,Ni,186.83429931447372,669.0510748904752,436.108304024899,13.502683103888991,isotropic,0.2112509805680089,60.132938339270964,0.4868616663843279,TMA,10.127264095216482
Ni_thermal_0085,Ni,216.3657996645285,711.1746185930702,469.5887840866631,12.574835040896156,isotropic,0.21328849962769272,59.56932677522036,0.41176348601541085,dilatometry,2.0883904476638575
Ni_thermal_0086,Ni,137.46629943365522,433.4726092654459,294.8740756599996,14.116190272820528,isotropic,0.20880896850977199,74.93258811273505,0.4492135084395379,TMA,9.941176834047978
Ni_thermal_0087,Ni,222.3727044592207,576.6973799973749,403.11940465087736,12.319523273797026,isotropic,0.21372008182953792,71.45782072282312,0.49341416363189017,XRD_high_temp,1.9417822815773826
Ni_thermal_0088,Ni,18.65145879694229,580.6153482993222,300.32534824442905,12.952565158838029,isotropic,0.21201286179821607,58.95765512446904,0.4118038082132738,XRD_high_temp,4.884790381835031
Ni_thermal_0089,Ni,239.3202339814885,832.6451517395255,525.4571739511908,13.345145172751215,isotropic,0.21570945589136678,48.131959393518976,0.45781264878338057,TMA,10.085530846632686
Ni_thermal_0090,Ni,336.7399729979885,827.3844874689729,581.7282341948375,13.116413599142222,isotropic,0.2074655255161388,47.03198615553197,0.45802639063535167,TMA,10.026782809329118
Ni_thermal_0091,Ni,249.60740879803,742.6996322333686,495.5481357711072,13.623269907250833,isotropic,-0.7763066272271287,59.876258646007265,0.40584122227598257,dilatometry,5.176498322311257
Ni_thermal_0092,Ni,176.26237458573902,608.407026458252,395.19031045722767,12.748701242472215,isotropic,0.1976965481958025,58.232835718942894,0.47517255591724067,TMA,9.735280707412365
Ni_thermal_0093,Ni,28.693822244348322,588.5578792067222,313.9573729585284,12.296066791587966,isotropic,0.20689261141055754,64.67043451565637,0.4862362683746983,dilatometry,10.012745570422497
Ni_thermal_0094,Ni,390.59003907458066,837.282546711936,611.8365851412963,13.51958352803077,isotropic,0.2032127359301555,45.87387388832517,0.41054458096687846,dilatometry,10.124724817378672
Ni_thermal_0095,Ni,130.79228682131603,671.0941360417007,406.13370910685853,11.825523118867588,isotropic,0.2117022534717629,61.19209016490047,0.4221353179584048,dilatometry,4.99981376947874
Ni_thermal_0096,Ni,291.64198322375194,824.292774342036,568.3270517426957,13.154931811493473,isotropic,0.2148501505903416,48.00024267379544,0.4430814263622371,XRD_high_temp,4.8946087833895895
Ni_thermal_0097,Ni,219.13470179722833,460.8462549381526,331.0919471337397,12.243296349399538,isotropic,0.20995367172636867,76.08852650455259,0.476213605778432,dilatometry,10.016696296280678
Ni_thermal_0098,Ni,339.28429568428027,668.7190006974548,499.8039963860393,12.747164866987143,isotropic,0.21683968408950025,62.66013252074161,0.433203161908565,dilatometry,2.1206026025792237
Ni_thermal_0099,Ni,292.70773949697514,698.7139956866755,505.96888076780584,13.400367241585435,isotropic,0.2060933773432232,51.38451188545135,0.462311613900102,XRD_high_temp,10.092075676810095
NiO_thermal_0000,NiO,95.05247060254246,448.12950301203205,265.7942797025106,13.760583010977845,isotropic,0.20292963741402908,10.827812315612745,0.6833078667351845,dilatometry,10.132692669846287
NiO_thermal_0001,NiO,359.0321145179941,585.2193300683671,478.6692025609504,14.054066844101705,isotropic,0.21364830830007306,6.997725389636913,0.6953592329668541,dilatometry,9.914498786634926
NiO_thermal_0002,NiO,249.81213554324722,544.0939860388421,398.85371973423327,14.150873176376514,isotropic,0.21590489190226786,9.23323155514407,0.6607002138925958,XRD_high_temp,9.990108961203438
NiO_thermal_0003,NiO,42.24342920064615,480.5629155018408,260.15680305409865,14.217253075434616,isotropic,0.21053197913753535,7.157974455958614,0.7009395067797343,dilatometry,5.227988833055932
NiO_thermal_0004,NiO,174.52673940291993,738.6349445759231,466.93196590165894,14.459099320858607,isotropic,0.21919309041870488,9.622696031473788,0.7633317938990353,XRD_high_temp,1.7043358906147654
NiO_thermal_0005,NiO,140.1523800575208,2203.962627132887,354.4946273728571,13.29135437327893,isotropic,0.21256483932954695,9.363190823226384,0.61069873258788,dilatometry,5.388811766447292
NiO_thermal_0006,NiO,321.7802781773977,695.5493615512046,521.5655676593351,13.18016840087392,isotropic,0.21200635014562902,7.652947221294623,0.8045246445463738,dilatometry,1.7889289952629923
NiO_thermal_0007,NiO,302.4952733178446,838.9907009099373,568.8300976615203,14.128901128727184,isotropic,0.7075357594502311,8.122260933798888,0.5965848310545196,XRD_high_temp,4.959222616419872
NiO_thermal_0008,NiO,109.56075273147295,362.8169868774248,225.28421451386478,12.98653205578224,isotropic,0.2034253755239178,7.956716640600492,0.5890323367060545,XRD_high_temp,4.859512321051472
NiO_thermal_0009,NiO,93.81245498530164,485.7259953118196,304.799770986631,14.95501995522734,isotropic,0.208654440899179,7.3989743465810776,0.5571496522740803,TMA,10.048975059325965
NiO_thermal_0010,NiO,272.30897831992974,476.72828056326284,996.500539113487,13.438995109074755,isotropic,0.21797571906923044,43.10006617806342,0.45805121683540256,XRD_high_temp,2.0380088164058336
NiO_thermal_0011,NiO,113.7616577396094,509.10676058491254,314.4372287172819,13.747359133921222,isotropic,0.21096318537691372,12.538136554777338,0.6185777563579654,dilatometry,10.089590385295368
NiO_thermal_0012,NiO,261.03327163823093,689.2453308938987,479.0691388701265,14.040770812077813,isotropic,0.20802626014501896,8.384665019664322,0.7499111436684354,XRD_high_temp,2.0271280794235667
NiO_thermal_0013,NiO,360.28362473570496,762.725089591259,555.9793413359929,13.316791317948635,isotropic,0.20543423941074618,4.830185256842588,0.5730050627989827,TMA,9.921467543646283
NiO_thermal_0014,NiO,99.46012953850288,346.8670587955147,211.61377770117713,12.460360655778297,isotropic,0.21271824561252087,9.622737597383775,0.4580087665634256,TMA,2.0390999597104846
NiO_thermal_0015,NiO,279.5596354802211,635.6955627340614,454.3990761741263,13.401805935318475,isotropic,0.20432431543980656,6.867192655576853,0.615852596221881,TMA,2.133614832902348
NiO_thermal_0016,NiO,368.2672437003274,3525.6744096544744,646.526827372791,14.112684592889822,isotropic,0.2118009168778953,7.024846034930343,0.724489876626296,dilatometry,9.93244448693832
NiO_thermal_0017,NiO,152.8077186431958,2346.744634492573,449.9964155845214,13.889879633300197,isotropic,0.20767328288181036,6.781554130211778,0.5840724172685757,dilatometry,4.994363922910617
NiO_thermal_0018,NiO,270.118389873349,848.4168144574098,549.199411499263,14.343958181962881,isotropic,0.20868494723624653,9.58634087331432,0.4914859801659507,dilatometry,4.998909081064186
NiO_thermal_0019,NiO,237.74607124723795,1696.6814352050988,413.77614636781317,12.97149153209137,isotropic,0.2132395312684482,7.247048712525979,0.7630540017499409,TMA,10.067705607804799
NiO_thermal_0020,NiO,174.39747635277578,521.5607758492625,358.50531064125624,14.033199813284432,isotropic,0.20520753956504414,6.708930125695982,0.43851898180055676,dilatometry,4.991650299398396
NiO_thermal_0021,NiO,363.6487437499647,854.2996091807062,607.0775992802196,13.6216023593399,isotropic,0.210032974909842,6.135430067766721,0.42206619609202517,TMA,10.153751690696199
NiO_thermal_0022,NiO,340.66591105414744,570.0880377508207,454.5580771784119,14.060512029882373,isotropic,0.20229518708809568,7.56926531769991,0.7956204615387622,dilatometry,1.8379465488761897
NiO_thermal_0023,NiO,281.78499406006796,691.4253306380645,491.3721069361884,13.2731435280337,isotropic,0.20942962211062668,8.55982393142664,0.5578530325882832,TMA,9.960801852233693
NiO_thermal_0024,NiO,136.6096004357576,680.9607217103855,412.1524579683505,12.911639388146531,isotropic,0.21250734584486894,9.522953136966771,0.45412450608654353,TMA,1.9302021026925766
NiO_thermal_0025,NiO,306.56516740621015,572.1560359564636,439.4482012404689,13.313531724870298,isotropic,0.21399264971447401,9.51137246981914,0.7279362092424192,XRD_high_temp,10.154251505478081
NiO_thermal_0026,NiO,352.02879655688525,715.7160385601968,539.1885115888933,14.188154048259351,isotropic,0.2157223953255764,7.109095382112874,0.5035001281579824,TMA,2.037467847711598
NiO_thermal_0027,NiO,116.38018023401696,565.0348678331409,335.16743075177027,14.301588223782959,isotropic,0.2133225375229011,9.823384099690292,1.5239003091150494,dilatometry,1.999030485691979
NiO_thermal_0028,NiO,-853.5109403200772,759.071267129204,531.6550873863962,14.168466998757745,isotropic,0.20794772541212075,5.4512157953952824,0.47989028291715036,XRD_high_temp,5.189995918973065
NiO_thermal_0029,NiO,214.23283750338769,504.3822936974106,357.39954462165485,13.41312766444238,isotropic,0.5525315139476698,9.231740692892123,0.6379128123790655,XRD_high_temp,2.1525593091141166
NiO_thermal_0030,NiO,-975.4832290905215,800.8520255625584,544.9258911467615,13.787526038626627,isotropic,0.21499791991546882,6.6734758765870374,0.5564337196452663,TMA,4.842860339260709
NiO_thermal_0031,NiO,92.07844712276737,372.1685481389167,230.12373680651436,12.912289503237002,isotropic,0.20735337102357676,8.457731199690848,0.46640936599319155,dilatometry,4.858584412749038
NiO_thermal_0032,NiO,46.55589812925631,635.3020349071106,341.81003673347334,15.41970434502468,isotropic,0.20270173784835716,8.597324461693093,0.6770849601417288,dilatometry,10.123260947212831
NiO_thermal_0033,NiO,150.43030190447868,448.5503930903578,295.5635543433211,13.946772442475586,isotropic,0.2194421386383482,11.182508918076989,0.5244844857919566,dilatometry,9.740726466469445
NiO_thermal_0034,NiO,-556.0007515879976,388.19616661655857,276.64279531123714,12.553714821464679,isotropic,0.20969450812351959,10.327305128429527,0.5586778014665154,TMA,10.028598111113844
NiO_thermal_0035,NiO,285.02738491489157,573.7024512982532,433.0272781249894,13.347674907978183,isotropic,0.21246689384577475,8.322558013229418,0.6932216954723968,XRD_high_temp,5.067505984952648
NiO_thermal_0036,NiO,208.32602252677873,768.1411785963824,480.0242851549202,14.49222913300125,isotropic,0.21115085749517076,9.078410025996208,0.6929852802211999,XRD_high_temp,10.147413801627046
NiO_thermal_0037,NiO,333.1142021912961,884.0753520560863,593.9805916956094,14.968594749673178,isotropic,0.20992728251060908,8.645531005395572,0.46543753991399056,dilatometry,4.779012762548595
NiO_thermal_0038,NiO,207.8800593198275,758.0696195650892,468.1074618664249,13.178085270304027,isotropic,0.2080474629179512,7.015976916618079,0.7743824533693221,TMA,1.964450785389636
NiO_thermal_0039,NiO,295.97084158491145,561.1958532452906,433.73186406349197,13.64866001207006,isotropic,0.2070547505480735,7.060278988383858,0.6239394417497656,XRD_high_temp,9.824303857116282
NiO_thermal_0040,NiO,678.3491300129315,797.0849599111522,548.7547900753808,12.967760510422318,isotropic,0.2212277199556807,5.9750702014703245,0.7230461865537767,TMA,4.950998939675423
NiO_thermal_0041,NiO,158.62249437993236,486.8808088363056,330.098020260237,12.764038267104487,isotropic,0.20264635005424725,8.700734892108,0.6767937957267847,TMA,10.075852993144414
NiO_thermal_0042,NiO,94.35036760161938,518.9864539036319,313.6659522237946,14.211603917363146,isotropic,0.20781527782043477,6.968311334031791,0.5303855568981239,XRD_high_temp,1.8723523949908074
NiO_thermal_0043,NiO,238.5688180476704,750.9407273533492,503.4362165272159,14.658597017670493,isotropic,0.20550850792836467,5.838210873532238,0.7035039243623549,XRD_high_temp,5.017535534716002
NiO_thermal_0044,NiO,348.22173616732044,767.6812716376518,555.6517041666218,14.222634902292038,isotropic,0.21261236767593708,7.916195371122902,0.4868434741125534,TMA,4.964251481762805
NiO_thermal_0045,NiO,262.35910908575886,465.4800362381087,359.0175170639673,13.418502100881582,isotropic,0.20791145457389087,10.136092349930534,0.4450940998599862,TMA,20.66758186625225
NiO_thermal_0046,NiO,108.0246541627892,489.18356542773967,298.4221650886843,13.685669431743381,isotropic,0.2074826676627736,8.56637483531777,0.6872587251061253,XRD_high_temp,9.960791468257646
NiO_thermal_0047,NiO,276.0835541907494,625.2543441091959,437.0799257516648,14.438287025058843,isotropic,0.21323777888059078,9.759283552572958,0.6097259978959189,TMA,2.1072199984474347
NiO_thermal_0048,NiO,131.99677776695088,547.354055579655,333.1964021182917,13.854509415383596,isotropic,0.2197627987660882,7.433173262703995,0.4306885054330418,dilatometry,10.142041483299588
NiO_thermal_0049,NiO,204.50220427312917,428.94772554005124,323.56102222819993,13.532026344290202,isotropic,0.2058105243040975,9.99771698114658,0.7403602338626125,dilatometry,2.333919080110226
NiO_thermal_0050,NiO,96.15439479739472,621.0264022139462,347.26597082204347,13.730065413248948,isotropic,0.2021734335222948,8.09305194405198,0.7010199094374617,XRD_high_temp,4.986676807601923
NiO_thermal_0051,NiO,141.58973264318584,582.9392901571459,369.70913166591964,12.719047704594463,isotropic,0.21031550272371677,6.97780146716344,0.7168542743949704,dilatometry,1.8111053769387904
NiO_thermal_0052,NiO,135.16168945102896,603.6999469917944,360.39863352271675,13.556734580568934,isotropic,0.2142258026168976,8.571709400716633,0.6225159165421428,dilatometry,9.931298777726983
NiO_thermal_0053,NiO,268.5942935052358,657.8548418749884,472.0125557044727,15.015315545076705,isotropic,0.20891380372158866,7.5187017990597855,0.7418422370875558,dilatometry,4.870399673154291
NiO_thermal_0054,NiO,110.74074457574176,355.4125880808521,240.75226487048081,13.404888181269142,isotropic,0.21319295969582544,10.254641379953181,0.7892266603251974,dilatometry,1.972794282142261
NiO_thermal_0055,NiO,398.4682511356342,836.1953676276144,615.445401361599,15.62120547678119,isotropic,0.20723401943707442,6.418734192803285,0.6668929950279249,XRD_high_temp,1.9616822820902604
NiO_thermal_0056,NiO,287.7055031611382,591.1287148428182,436.08809465113086,13.893812802391754,isotropic,0.22206714697627358,9.440464651448563,0.48628453262977306,XRD_high_temp,10.229312657804462
NiO_thermal_0057,NiO,221.53347678560465,819.1687799186353,533.776858032233,14.63649100741415,isotropic,0.21309902411954465,6.481248260737936,0.70648782139967,TMA,4.764073798354061
NiO_thermal_0058,NiO,-668.437287601694,413.7379512018737,296.43453213500777,13.19918101024321,isotropic,0.20755583798904328,8.309196482678555,0.39346245895874365,TMA,2.0441482674578344
NiO_thermal_0059,NiO,381.51072770344757,935.1120928863157,656.0233344950485,14.599998800764887,isotropic,0.20620599723058558,4.912047160938068,0.5003829367076627,TMA,1.8312515289683773
NiO_thermal_0060,NiO,101.26861791106833,652.918626463701,392.490110602982,13.55135557031972,isotropic,0.21136405596839145,8.214974511640055,0.6489847260076979,XRD_high_temp,5.079732566717582
NiO_thermal_0061,NiO,78.78884283272829,343.27723926744954,207.36601792997737,14.066370580363483,isotropic,0.2133993534480263,7.748219725368157,0.5494533745936206,XRD_high_temp,5.124356361975798
NiO_thermal_0062,NiO,297.6898465460534,824.3151651123468,561.6021601303148,13.876074548891847,isotropic,0.20340282385704836,7.1267723197542265,2.339454147106571,XRD_high_temp,10.166030482331355
NiO_thermal_0063,NiO,144.76879281844703,667.2818286092762,403.9287532116072,14.089565537436695,isotropic,0.21005610144860928,6.1741868467578955,0.5345048145905695,TMA,4.840507011440602
NiO_thermal_0064,NiO,82.55336972722617,572.8922967905304,323.4856737564068,13.862129057634272,isotropic,0.21374779614104528,7.897636326935926,0.5207769215656082,dilatometry,10.133664102758514
NiO_thermal_0065,NiO,310.5894794724944,722.0683854199245,518.7069395670715,13.38881627321313,isotropic,0.21168380802072226,6.669394868657274,0.4827839576265615,dilatometry,9.892138420241604
NiO_thermal_0066,NiO,183.2667482139496,437.3543998823487,319.71867014732373,-30.9638409878826,isotropic,0.21314770577201098,9.175162494694213,0.4850827761938046,XRD_high_temp,10.068744212140851
NiO_thermal_0067,NiO,232.58637570123037,711.0452523171721,477.388924337764,13.654339510321568,isotropic,0.21752176003737705,9.138893949662094,0.5622478150881398,XRD_high_temp,1.8864097875353003
NiO_thermal_0068,NiO,181.54415415498485,609.4458735356911,406.86538423165075,13.729044889864104,isotropic,0.19431295658017328,8.300557878866623,0.6476577083619707,dilatometry,2.0128325483004015
NiO_thermal_0069,NiO,246.35205451719847,461.80093358543127,346.2774095337859,14.092403456344584,isotropic,0.21110189270108687,9.525844866075454,0.4158670166192608,dilatometry,5.039239759553137
NiO_thermal_0070,NiO,71.34929793267378,296.6703157340533,174.53719808109526,13.219434940739369,isotropic,0.19813703926348322,10.536855324231087,0.512577994140459,XRD_high_temp,2.2522658368695563
NiO_thermal_0071,NiO,125.28182685948323,367.7343779104354,243.00975225069257,13.737665381281946,isotropic,0.20977265368726344,8.048802937375886,0.4871139682873501,dilatometry,1.7016893157022444
NiO_thermal_0072,NiO,198.3938044889375,772.0051212491956,490.3387286855573,13.794877161417851,isotropic,0.2165540233774639,8.11359174468828,0.7718277996507168,XRD_high_temp,-25.025597514194363
NiO_thermal_0073,NiO,313.29037723194693,533.4690526138725,972.5830120608806,13.761908876788118,isotropic,0.2093512402813796,8.248526340234422,0.4865470118608721,dilatometry,1.8859721152929052
NiO_thermal_0074,NiO,264.13961685165964,829.3279378921281,557.8246542960298,13.880275018137088,isotropic,0.20528574036168062,6.648037197669636,0.6598551137878839,XRD_high_temp,4.882409480095023
NiO_thermal_0075,NiO,335.27900497260634,645.3711596630154,488.65553351904487,14.986491755578742,isotropic,0.21416505863562768,9.417208478634631,0.6490494132313612,XRD_high_temp,4.862086462570111
NiO_thermal_0076,NiO,276.4692036663719,575.9684309778374,416.9551570251136,14.161546206597468,isotropic,0.21070552861634473,6.597252313787288,0.6689675851060177,dilatometry,10.341584001860017
NiO_thermal_0077,NiO,167.5931965404376,552.4052549089822,358.48273384995747,12.92722551546216,isotropic,0.21095399160430137,9.841057758746867,0.4534402171696771,XRD_high_temp,5.01483292915628
NiO_thermal_0078,NiO,179.99807714201552,726.0942720837663,448.21888959300844,13.300640019451064,isotropic,0.22088430432878983,10.451818850692911,0.6918282603350654,dilatometry,9.935645745467369
NiO_thermal_0079,NiO,267.2117770708859,832.0472875916727,546.0348264701785,30.371831097638562,isotropic,0.20239700338501024,6.852070775254563,0.6976428933630012,TMA,4.880936626705256
NiO_thermal_0080,NiO,156.75825407690436,439.8937676736952,296.8121127275235,13.163610929526994,isotropic,0.20678953998122496,10.110551867585189,0.468087494354339,TMA,4.97893725258486
NiO_thermal_0081,NiO,281.16149825930233,710.186666804283,489.49257514572656,13.713029437223032,isotropic,0.21189750091808796,4.720809892600375,0.4264086280199514,TMA,9.706617558518992
NiO_thermal_0082,NiO,345.06271159303816,814.6648363055311,585.2056926876603,13.558403739749105,isotropic,0.2161499362316127,7.529325851300585,0.7735931541822696,TMA,1.9838812956385394
NiO_thermal_0083,NiO,300.9878685550287,670.7735247393433,488.205565675633,13.801068601541717,isotropic,0.20515440561376663,5.688695150085878,0.7310393130200448,dilatometry,5.0686760301124245
NiO_thermal_0084,NiO,222.06806730536664,502.5259498164751,369.43776352207914,14.074475393745336,isotropic,0.20792717141370193,7.05780975845784,1.8494884231581954,dilatometry,4.953004373925663
NiO_thermal_0085,NiO,339.5627443376453,687.2562795033965,518.8804009393845,13.361837236852587,isotropic,0.20965459674945633,8.022157047006143,0.5147813135901345,TMA,2.1697573440801223
NiO_thermal_0086,NiO,80.98274080787446,531.5256549633457,302.67531090948097,12.89575320605272,isotropic,0.20923243885821735,8.364120456862882,0.40368642966741186,dilatometry,4.898224769913899
NiO_thermal_0087,NiO,155.07808445142865,632.2949014997313,389.5925643158141,13.856455178355413,isotropic,0.21351879078557295,8.430511310858684,0.7537961460361594,XRD_high_temp,9.956034043138292
NiO_thermal_0088,NiO,197.53400872021814,702.1820843792427,458.4917410540842,34.3199456343065,isotropic,0.20974697507455545,7.231600637425541,0.5538494343584348,TMA,1.8345258955514883
NiO_thermal_0089,NiO,265.8409714421498,779.374671094449,525.553562611438,15.869958739899303,isotropic,0.21327720863761918,8.538557973191345,0.7077844607690649,TMA,2.1644627056948575
NiO_thermal_0090,NiO,350.1937329327599,772.8658574276965,556.5605703503511,14.15315157039409,isotropic,0.20393136694921998,8.396071693144295,0.653775536259824,XRD_high_temp,4.846229888539904
NiO_thermal_0091,NiO,182.1635071419765,388.1132046487143,294.3145685936798,12.462853681226912,isotropic,0.2107297767665909,9.172971125820888,0.6755912532806566,XRD_high_temp,5.229719627884773
NiO_thermal_0092,NiO,361.5168669215933,861.1069878028403,621.8862548614467,14.84953125511863,isotropic,0.2101744278018498,8.721229093631983,0.49917825118745524,dilatometry,9.888442433845794
