respondent_id,barrier_rigid_hierarchy,barrier_centralized_decision,barrier_departmental_silos,barrier_risk_aversion,barrier_nih_syndrome,barrier_resistance_external,barrier_financial_constraints,barrier_human_capital,barrier_tech_infrastructure,barrier_limited_awareness,barrier_knowledge_gaps,barrier_trust_deficit,barrier_weak_networks,barrier_poor_collaboration
SME_0118,6.115291981748978,5.1546497522082975,4.019149306397152,4.341425984742526,4.1043164144689825,2.876021496041857,5.95884735316862,5.001562419418953,4.736753319916153,5.118251889798456,5.800367693938012,7.0,3.4857398965241435,6.607195356290679
SME_0119,6.367721873218087,4.6429979866856295,5.16420674096184,5.442366750662385,5.8228262965024875,6.960044114745005,6.695045609368181,6.308608373233442,5.526659748049894,3.619132002090798,5.370684968405552,6.906608154863916,3.6673985720924227,3.9283838213702964
SME_0120,5.0515212834808825,4.116879736668011,3.569719518750224,5.176401418271824,3.6612591149718217,3.9284659691619948,6.633085125108578,4.192630217769036,3.9423406520556785,4.343970024559328,6.1051510527608315,5.203078192003111,4.642502706261258,5.0576664367702895
SME_0121,2.9051510805684178,5.844176219152535,5.1984655408247376,5.290691525904279,6.6071094141557,3.859754291151657,7.0,5.754493665595251,5.429792151134009,5.176151637558026,5.282008757607964,6.720282896417717,4.007985047034784,4.1087249891094215
SME_0122,5.743563470486976,4.1449115712977544,5.37069300053107,6.8994359830087095,4.41784596767004,5.349498559232836,4.761676946794127,5.854733298067809,5.519366384585443,5.267645938592258,4.189870720761066,3.3389165844328277,5.403902477699406,1.9175759017767087
SME_0123,4.819179409308958,6.535300053061967,5.149467056634947,7.0,6.830130983098129,4.580711772841866,6.1745820418662944,5.752629297455564,4.25960556031926,4.271521300218776,4.983163002322154,3.6637794971440636,5.556992161901972,4.976206601951047
SME_0124,3.1925273184261114,5.944634151805065,5.830634568098247,6.127034478864889,5.211118189749237,5.95058636692704,6.762198324429021,6.107403569719688,5.092926524521763,5.731920918613417,6.9150287159080275,5.10337094138827,7.0,4.6166797858190005
SME_0125,4.938888416008163,4.46026584439303,4.890252086696339,3.8577783073647254,4.6447498414199355,3.7986666796165762,6.121804513103061,6.494447375508908,6.410606805826006,2.25400876696933,7.0,5.6952799406208685,4.2682010314084,5.204266294688223
SME_0126,5.111427787003231,4.46646641135328,4.857291667544699,4.992527712379693,4.814765608771974,4.245092950669407,4.710595839234313,5.645836470215384,6.343829380167972,5.717860315291647,6.201917777898759,5.724340210014868,4.560729402139716,6.091563023760545
SME_0127,3.0709789521896784,4.0092614792362715,3.146539907149782,6.480056059139311,6.231346216968091,5.336035760749494,6.864736878690617,4.420717217588011,5.883454631847078,4.749790685940203,6.031570314273406,5.084775767447803,4.538068533907903,5.503181074129287
SME_0128,5.551403000629479,4.064820285668518,4.1206016272419115,4.141559366358347,1.9023267790084732,4.820505594555102,6.348014820629168,5.362066809086725,3.1554821104701958,4.27898068390823,2.4598174639438106,6.369701107654185,3.4967345014582967,6.232024692297865
SME_0129,6.335043572420975,4.509350612210332,3.4273795633519315,6.250370216386338,4.586811155380316,5.412733106374028,5.715455168273773,4.018841585534366,3.5464851789630947,5.672021098193517,4.982286479036313,5.146910183085868,6.335036606912542,6.825474959622178
SME_0130,4.872946334365829,5.125341422399153,5.550185943048049,4.543064430300425,5.867783665697237,5.90707456900437,6.762207187575866,3.863247297497535,5.162509203210165,4.346084096611841,5.709875649850135,6.1807445797679845,7.0,4.656544875521504
SME_0131,4.602913002028943,6.764639220766622,5.2855500200893974,7.0,5.946473603611804,4.027171719415402,4.950184480699973,4.248487750941071,6.728257018234321,6.8263161877044105,7.0,6.543105332323241,6.895406293041983,4.54597876755021
SME_0132,3.5123010199073725,6.135087265659309,5.1429849779112216,5.707444374340893,5.764845776759588,5.355504030704027,7.0,6.794985584816956,6.298642387574382,6.114963447075514,5.865468807667254,4.938830267965382,6.107877609895768,3.1871564104829595
SME_0133,6.46466986275506,4.186024766257361,5.271544272833153,5.054846041573842,6.264066779689313,5.2626822514793,4.714719637653,6.220699631018479,5.364287145484019,6.457376064976043,5.601458257607849,6.095420985388039,4.350917253981746,4.53386809914443
SME_0134,4.649633636678699,6.442372728266811,7.0,5.094828248257124,6.892217773589217,2.9133548405017273,5.075229539016939,4.841221543813225,4.512240441615205,3.4996939322549045,6.054298803351578,5.485932302272139,5.955286477126132,6.1976144919579665
SME_0135,5.01874039180704,5.723539493765411,4.30960802788505,4.213006611694256,6.369377016984956,4.1519766539407605,5.057963331113816,5.122082124195602,4.495907988773835,4.399083541612682,5.478459313719814,5.548341739246127,3.922603920289245,4.165983015166632
SME_0136,5.989199605724293,5.546040129507335,7.0,6.580128173741528,6.4731516822719275,3.2733445944986173,6.58747431647008,5.2468931983030895,4.893920016107925,5.101618408639035,6.139732688072632,5.700831591004212,3.9458314383895283,5.765196587670406
SME_0137,4.134894949508844,5.438351430860715,4.205644912279726,5.381133748264375,6.219491570048612,3.8557869082025125,7.0,3.6789139307055034,5.042565548419657,5.544254267930089,5.942745583078842,5.2995242794282955,5.131131156398149,5.533715110925901
SME_0138,4.622716627050784,6.732499383728397,5.6911538485010835,6.472824351005635,4.1406119319555,4.912672733153727,5.7295806461513665,4.494398624310534,6.096180602340344,4.454825090664221,6.0209442128352615,4.329808437105669,7.0,3.8347675438303197
SME_0139,5.163162804640524,6.071045241426875,3.858167440739854,6.452468643432951,3.8249796826395013,6.597329469100817,6.0127343384691825,4.90358859203112,5.370900050329822,6.070703123271263,4.657099178964518,4.650642310577223,4.934156082899515,3.4699492533990415
SME_0140,6.884652689530179,4.376965949663805,5.481101822034525,5.609470083647773,3.918559139421639,4.793449819865997,6.605602501379673,5.111738664913693,6.812424240436131,6.125818471338237,6.110806340124163,4.740343227727003,3.7041890626622154,4.002336113028367
SME_0141,4.735489128800064,5.400365384885591,1.3769571738114181,5.19188679838825,5.0897070703878216,4.294701318052893,6.962146455114291,5.521780074250871,6.741211098888987,4.440847375579722,5.931225241757618,6.635066394527519,6.374032139127193,3.180215928542647
SME_0142,4.895588706949143,5.120318824005224,5.536030895599226,6.586353555014534,4.593328791169117,5.374622365308631,4.332065401059476,7.0,5.4363883352556375,5.4670367278133964,5.259385314613133,6.846027575013415,2.094992270323145,5.278406554976318
SME_0143,4.773017491002763,4.700999973649149,6.8440945093263235,4.712670541144229,6.226155412682794,5.391878067576692,7.0,4.8328109152224945,4.893734210963865,6.415283888972879,5.767853439163122,3.855062653323242,4.552833982644076,5.502297450002479
SME_0144,6.205317065855907,4.7528462814877495,1.1114672132379768,6.423223185737034,4.135615172067229,3.0809273220653473,3.6009066675142725,6.613980860197741,6.141479195445463,5.129212343145299,7.0,6.3373246830230725,7.0,3.4894438861829045
SME_0145,4.658539251255244,3.221615287557184,4.101802968587893,5.151384146233323,5.8519363647156855,4.850120269256088,6.461066424451923,6.003440133138894,7.0,4.521644013656651,4.064875029266983,5.446083615316409,4.037263967432548,6.7265489989674965
SME_0146,4.560138353265721,4.577865995338611,3.9872895625035474,6.318417423471642,5.1107036201222185,4.29416649785658,7.0,4.64383015933825,5.739122681436293,5.882767381932277,3.50553137854122,5.8802605014059255,3.933870789423461,6.069617615084203
SME_0147,3.5448187856972284,5.762045935033747,5.837582986183127,6.2614365256328055,5.401579977885723,4.54556896277733,5.38122238129864,6.771034690817103,4.730555257815593,3.6555207117160053,5.831905828536113,4.4038631968135045,3.8599238030406475,2.9233144591793057
SME_0148,4.120508192647379,4.909013473713857,4.7160192459589085,6.351306244299484,5.732277508398953,4.590040558491502,5.721623891258251,5.810157468915183,6.899827179221426,5.051577039379841,4.583956060368551,4.207133998914455,3.2657536827053297,5.66615057365658
SME_0149,5.193574228367469,5.435099877617327,4.032742719742328,6.606934745891751,4.319057806498219,5.650796160927926,5.765131394509411,4.491649235320662,5.9517833380495375,5.1915633424207925,5.292670035193619,5.081278422056199,4.754528301939803,7.0
SME_0150,6.421107974235407,6.095109584484064,4.845338905664405,6.7071572005966695,6.021593731669743,5.128825228051439,5.776792107260676,5.519082662337311,2.312531690534138,5.45272100715717,4.862676311878604,7.0,5.323212884974105,3.554347554604549
SME_0151,4.940143815046259,4.149266806431245,5.315429640426206,5.990947364339486,6.549407557329921,4.230030029135977,6.080607286605332,4.234978204573364,6.571644260117186,5.822645416528147,5.945385523130328,5.501619031356941,5.797727468946549,7.0
SME_0152,4.157886891549583,4.952509702081093,2.7880358110641676,4.331739038401668,5.017375951711969,5.814326901372097,5.569347258173584,4.864083470687875,4.852426231045188,4.058291994986813,5.224468601279704,3.5027423548213554,6.337127492000073,3.7349510124317007
SME_0153,5.36628418252577,3.403001542866736,5.069492169710084,5.8719446078144975,5.361042486407076,3.506128626020228,6.024593370638269,3.9169438152656104,5.021960419394196,5.9352957211463915,5.776372119777816,5.0151829425404335,3.6302321088925895,5.439264025826451
SME_0154,4.82325748523763,2.5476528419465336,5.517418774211474,5.475767166130308,6.642941497579686,3.695202429272914,3.0909665681235996,5.679083858345185,5.92072004435017,2.9711940468722577,4.123650499546733,7.0,4.733267263015436,5.85024666928908
SME_0155,3.7192082071579398,2.500666811261527,3.978664279165323,4.934395439713895,4.420146113597955,4.473895080942968,6.037841444481073,4.949883048746193,3.9095932152578996,5.283421749874327,2.7556910691453345,2.9496425427157997,5.687016593641881,5.259126353775963
SME_0156,4.831125561911157,3.665006644769421,3.6797157771237026,5.337253252313497,3.384927237711065,4.187068476174444,6.587097304359012,6.927305364289216,5.238621772075595,6.0077860251793185,3.1945339223537865,6.059451241113612,4.235261902327023,5.399549301720361
SME_0157,4.202697098112349,6.2524554107622174,3.0632336571581065,5.8276062975618315,4.56459104404416,4.42586397418937,5.634531496156711,4.254326895505887,5.284491137502661,4.624822133453814,5.165364273247403,5.084505145692862,5.757593459534683,5.800561200861579
SME_0158,3.6392520138066393,6.155649750649848,3.0577626447571897,6.187855888137736,6.043686541643443,2.8975514191712453,6.083681321876469,5.031503886639684,4.865358216271088,6.721022796838807,4.58095294529884,4.59362307088195,5.290833928006112,5.8912666701879415
SME_0159,4.830021696787847,6.5830076002361775,5.390268360553318,3.52178868026857,4.7646396437915906,4.481973690713131,6.48142485808648,2.975182943625888,7.0,5.837231313873052,5.563764484309461,6.6815677164191465,7.0,6.231970637964924
SME_0160,6.138575715765944,5.44375902691082,4.516016520622967,5.224204555995099,4.40866560994255,4.344284490330552,4.834499632091315,5.524128549314977,3.946865665050974,5.429099828972453,5.360036331153425,5.646935298386688,4.673442115976009,7.0
SME_0161,6.132139080216375,3.4310032499068046,4.502728513654968,4.591993857062676,3.6826243279511037,3.125920721763671,6.188995021683328,4.418619764930426,6.364608626427724,5.892538657436527,6.411305823732595,4.147613233925896,5.370438732830412,5.422190481634991
SME_0162,4.630986189875243,4.651050846867838,6.992376865508765,6.127495875732054,6.363161300854086,4.39571638698928,5.052643980130025,5.23055022550789,5.863576473871003,4.1229359918191815,5.589170710484579,4.011494811931501,4.155943093036154,6.1721846227599375
SME_0163,5.4245486243334735,4.568935558074447,3.076906398199961,4.372596448473989,4.652078104870424,5.50897034080982,6.735421122209892,4.803468264518031,4.231158331416737,5.2214123654396,4.194111532311566,4.681747361138798,6.590331308524445,5.875250057135498
SME_0164,4.689569174701742,3.4008890987760045,4.474815537711857,6.262657290787526,4.4492396010813575,6.086225498985386,6.963470760566386,6.763732832143473,5.635767439184488,5.404870039767215,6.455606017164199,5.447393937068975,4.198519070651745,4.01689431251378
SME_0165,4.986265944528487,3.5803824358591596,4.21376341002655,6.496547118230254,2.4704953786016635,6.487930311973966,6.910136796832843,4.840235384169524,6.097729910658991,4.903777272287592,6.452989405282552,6.182683142769942,3.3199151321803893,5.56344113750343
SME_0166,4.653246575628103,5.29111582756991,3.6533765287392406,7.0,6.548074183883092,4.186251719629736,4.798850453780791,5.114327369022152,6.177952910700436,5.3882470127354685,6.678446107245069,6.189919722180853,6.3634828309034885,5.424912020793569
SME_0167,3.2328415237468118,4.984731615738409,5.978116661881266,5.548477071475355,5.9037084423484965,4.649376853229254,5.07316933631234,5.37665593595389,6.03995218733592,4.3131747366462685,5.0407176306576655,4.460536758014018,6.543093901076915,4.617207515135556
SME_0168,6.24330665415142,6.4816226355949995,4.094640245861734,4.191551267452651,2.396922546719996,2.980759219670529,4.563548657591205,6.478469627461505,5.42740704594964,5.167525428910386,2.4575368901713617,3.802033570782738,5.864495731735544,4.972806346097362
SME_0169,4.723353665577283,5.821326594460135,6.726537147976559,5.37895753646295,5.383243763189684,5.2118566106044355,7.0,3.4006437355809744,6.451545316267689,4.962237301489124,5.923448898802598,4.742627446005276,5.14124196296986,5.924833753305144
SME_0170,7.0,6.188839808342278,3.597514722560339,5.2762403179772965,4.855903069939376,3.1247925101069827,5.752918827468706,6.332829081821744,4.3983446690155255,6.458179181260711,5.936552303192772,4.765766678028962,5.130164435194583,7.0
SME_0171,5.680257376207039,5.109662020387963,4.19101168795072,5.57660907045166,4.585883730469236,2.584775543709083,7.0,5.555324999199401,6.03796199163479,4.9305107001477095,4.391371519202953,5.114075519051229,3.180726285366826,7.0
SME_0172,3.7185856018931247,4.364837087768103,4.32766303429768,7.0,5.617410799115185,3.9402506243664908,7.0,6.531000626785481,6.592278452938098,6.258881089405008,7.0,7.0,4.675941588396046,7.0
SME_0173,4.95980182771068,5.349005397751524,2.000047918863673,5.029614234611804,3.924611691596122,5.51086469638264,6.763972450362524,3.0255136489836882,5.275761649595302,6.046233805753102,4.694653141455211,5.729063645002364,5.221398561152501,5.044158301538414
SME_0174,4.174422026318043,3.4617611154507193,2.742010808347464,5.909352514455318,4.9233499066226605,4.447636530932052,5.418498961909883,4.794811154519248,6.451602973936954,4.297707101758368,3.424828815368275,5.743651775540173,4.554148003362339,4.6408146251926095
SME_0175,6.629093967679412,4.977383386914442,4.775938775054343,4.221076508701675,4.836396657178849,5.470478649729461,4.5001636395428815,5.50084509311571,5.610870179909287,4.949544946704927,6.240874788524068,5.534438514848522,6.773686278027733,3.508333629727753
SME_0176,5.363109480662017,5.592913465028942,3.5099691581183965,6.856295002091347,7.0,5.281293318067786,6.604518979446389,5.8845184758153275,5.215056863102107,3.215087666637581,4.823649168595098,4.308041619048269,7.0,5.150357397899789
SME_0177,4.084896805143395,5.7780692072665865,2.741723566287346,4.433135961995448,4.9816867230983455,5.7316458905658285,6.2515165406519095,5.348325142515882,5.3859295087596175,5.1802830266321305,5.121818195642181,3.9700277252230642,4.8552950659597816,3.204204743406921
SME_0178,4.997299051480989,4.671287264362935,7.0,5.560105616248289,3.6149125204860946,4.852401768255383,6.467422871074099,7.0,5.05160236006741,3.2010864311716327,6.19852071257408,4.01940129410035,4.676613470191018,4.6650933688357075
SME_0179,4.4164398560398705,5.558080902781769,3.311275433027696,4.9262707478332395,4.882875576460735,4.764557753270666,5.888044457237131,5.53600577522258,6.228223460605911,5.171160938781162,5.398944075860141,3.417776833253522,4.860273238998817,5.223359812402091
SME_0180,6.07472943348454,4.738414148342827,4.0432489426447615,5.325899324716402,6.243696679869613,6.43726916041663,5.783285903437558,6.707962313627049,6.135827790081054,5.250857067405077,5.367477347200235,6.446611364602157,5.8906933801444845,7.0
SME_0181,3.8773304284032113,5.769911872232973,3.9120386872450337,4.730713013011357,5.2869594355580345,5.15108772734774,7.0,5.315854184316798,4.456803397566848,5.427612860993263,3.0178959586989955,5.308043217395735,5.219230338754192,6.032980497828775
SME_0182,5.668346699313416,4.246073419201511,4.004201780981087,4.433879169389329,3.5463249342307677,4.9408842573186975,4.6537730062630605,4.685373099428136,4.205308644110838,5.359619823548312,6.881573109193138,3.698412017196669,2.576377820522917,4.437647049044912
SME_0183,5.218837355149311,5.740525237433028,4.319783330195352,5.699360701174569,6.041012492648723,6.444473981909322,4.390456106713545,5.431060560968538,6.23518967333517,4.298428674467117,7.0,5.064590119771263,5.45044877559126,6.0228287258949775
SME_0184,4.490458253437727,3.468769647415141,4.342749115008507,6.929440555927041,5.195725847857834,4.368922268395123,6.983104988552449,5.469225103976947,5.438823104984761,5.579347307595972,6.4478252305806665,7.0,6.492683329188908,6.807791956304848
SME_0185,4.092840561214574,3.871545083433576,4.48103075450486,5.507169915259596,3.805784710362484,4.607176017105585,6.259385841547218,5.66039339501808,6.0547166387227,5.249157676164932,4.54229047480294,4.686099373351157,3.561258322407349,7.0
SME_0186,4.816140437543152,4.852661638625663,3.292570294111804,7.0,3.9120063613325256,4.428267281833318,6.324253152657454,6.000212965744277,6.653725260737252,7.0,5.756773421006784,4.243969200033332,4.791665849853862,5.30018208426805
SME_0187,7.0,3.9624139737332733,6.4633494567927965,6.079914369546417,6.605396642275378,5.187805811700475,5.391810632886306,6.550872779401332,6.7198741298161835,6.566468358887667,5.585364901083501,5.1001779766801505,3.6294556059713905,6.365185248581228
SME_0188,5.508667378932783,4.237639103849645,3.9998542247143885,5.233241188048559,3.6204186816210986,4.2005493637343525,5.029552678874281,5.1875209881120625,4.98743275183748,3.2475940949599016,7.0,6.752540731029231,4.365176694176017,5.4541478156496925
SME_0189,5.400958107785554,6.5101944402508245,3.5358134653418984,6.692106783982426,4.642513634951679,3.5305513554145254,6.651722903383048,6.790758424122428,7.0,3.6603296818917443,6.0688116535888685,4.990198756206468,6.140030452628838,3.0883635833993743
SME_0190,3.384676269161724,4.346537694516868,4.70265325936851,4.958918733461645,6.090865212696104,6.129584080083706,6.53961978712082,7.0,6.157409292400877,3.6397239475917997,6.799714164892174,4.7948437643940025,6.292502199622684,7.0
SME_0191,5.44802561287648,3.5542253055188855,3.4063241835372713,6.922744466885137,5.097052777228621,5.087530888436382,6.682941974547249,6.196322862080324,6.006679793624007,4.849597954535442,4.956064709694408,6.257898825291344,5.864283437281352,4.665509999196874
SME_0192,6.498534775591769,5.358062473357238,3.792839173365289,5.141029301096656,4.425510996428281,5.000348981735944,7.0,4.994904818969491,6.207323337119913,4.611972785247104,5.313660054601419,4.1899587880147475,5.235354125012155,5.0481830062535495
SME_0193,5.848345532842835,5.745609004580908,3.342090237562341,6.984198244043543,5.852363648266395,5.518232868895235,6.141735881953374,5.28224255277778,6.239582573723599,5.970706123114299,3.67841473951989,5.161239162653905,5.194063635515693,5.633021787402561
SME_0194,6.431973207112551,4.451085103943539,4.052649599136806,5.18746588935345,4.43816689187455,4.718094855376511,6.743721997989174,4.546164504635654,6.270595834668193,3.1577173239779976,4.782528203913574,5.170510699782014,7.0,4.742757003821505
SME_0195,2.0585078318588983,2.801222202452625,4.444238462250686,6.013770855789909,5.550547029152704,4.984327116381089,6.9460336377551,4.760408779262868,6.484401611629508,2.9415821379682994,4.104557383768127,3.392958605068184,4.67018563919625,4.739860417553754
SME_0196,5.136921790671824,5.368071688175848,3.494180669944754,5.509759155586784,3.603063997673102,6.599551872645475,5.776736534391799,5.111113880956308,7.0,3.709304159740925,4.1618541745648345,4.403779675131435,5.218554341960622,5.661121118528876
SME_0197,5.8876105617414005,7.0,1.7757378095390073,6.308735589124417,4.731443312913323,4.454943336222349,5.49220508457151,4.6912303291920265,7.0,6.210756792416683,5.425515576413113,6.851015752487,3.4849652416413495,3.3700833292697956
SME_0198,2.286438721366375,4.430644005864384,4.810208084716179,5.702858577932335,5.479210293271858,3.4478374858273098,6.72283926835262,5.739627518238998,6.506359709612599,2.8286853868919386,5.64263994467757,4.212234760082474,4.723212096938366,5.6946743682272984
SME_0199,4.609312327507096,3.863306022242749,4.208155103039744,3.668464684756357,6.2803208750779556,4.374187578554123,6.806694949829794,4.573468312903957,4.724066412752759,3.7829758560345845,5.863791324862383,4.290568842671524,5.573514518898212,4.102811883029922
SME_0200,2.3288440401300567,4.372654525434887,2.8671593213282978,5.433902723682338,3.6715107171906123,5.818572610786078,5.818031725682275,5.122404005241261,6.221481351566341,6.056688320891036,5.077891373053384,4.42879970045071,2.8712364606654446,3.908135315854266
SME_0201,4.259345304022446,5.417763198291526,4.251309054520565,6.387932972051428,4.6644200744751725,5.037254716461764,7.0,5.941825213954966,5.733958704142579,4.477666669677788,4.703445463613526,4.6493867470480525,4.65079176106052,6.082365590367608
SME_0202,4.733734074449278,3.8152496236806455,6.998620080977719,6.019965191145163,3.7116679193841975,4.613966180035093,6.149797744545576,7.0,4.581076295915244,6.371248863227136,6.939435069669578,4.87134569492543,4.966983657367719,3.7527979784140983
SME_0203,4.755846630703634,5.259751028222776,5.557544997507081,6.7901834710204465,4.502284722454024,2.9359424293514054,6.030879698651382,5.89353752996864,6.0743594564535455,4.8079921029891475,5.537227309630328,7.0,5.758081002755011,4.61462104749599
SME_0204,4.299762619484805,5.013162406554496,6.727761950379833,5.416699290473804,5.276246786575151,4.469455071970067,6.989085021697768,7.0,6.195674354374527,5.199327484542511,5.340461116491659,3.0156932112142547,6.094181037141781,5.174416340794597
SME_0205,5.714010460792871,4.717391586507925,4.400206057329781,5.488975063496827,6.825947580887647,4.883364179736597,7.0,6.230862419015037,4.596749074004695,5.2457444480976525,4.883157365627943,3.505617530179976,7.0,6.214085304886005
SME_0206,5.3398487814791755,5.181944026329675,2.6033771606998313,4.916382860444564,6.110136929740816,3.6436579672392466,3.621407615374267,5.072893992219074,5.344066690569708,5.062676099697652,5.90137050786599,5.8376058122312084,5.310523766292706,6.354190804512722
SME_0207,2.6772362630240227,5.355039995925129,5.014499872338026,3.9604377139197604,3.0965552695811334,3.7794636608768384,5.204612701736237,5.85341946350243,4.624007337939795,3.6723817780625554,4.2272028896359854,6.118632334154212,4.815652049252343,4.366973667036015
SME_0208,4.767993401558739,6.621266367759175,3.6260767554157862,6.915508290940105,5.552595558705805,4.823538679827117,7.0,4.444360510201403,5.310945664476294,3.6210825130032003,6.347708167589787,7.0,7.0,6.591133379089806
SME_0209,4.662855438644842,4.798234924761169,2.427479295757716,7.0,5.862773693778162,4.458847404643569,7.0,4.527235483239999,6.147284237644942,4.892845038850999,6.002544853868332,5.336426460813879,3.458886530666531,5.098249284471049
SME_0210,6.458636970250435,5.467861953560616,5.907649658065813,4.854470514325947,5.568487048076178,4.613038499402565,6.822282756094238,5.831491562261996,6.759081043970274,6.70525251138944,6.360780432633527,5.973118434293644,4.3021452897863135,5.296378056133028
SME_0211,4.260291517581001,4.821529647625351,4.113105604024675,4.620074425217756,2.951193693039213,4.265042646839456,6.174041506731744,4.15182295457251,5.717250460118787,7.0,6.425362210777464,7.0,5.669353452319272,6.5177627698823795
SME_0212,4.031242323438655,4.491225706275817,1.0391177320212859,6.7861454740423,7.0,4.391505030118003,5.7714434642424886,4.746137886309039,6.120918906625241,6.44991905436389,3.3829508287308556,5.809438530642253,4.867993873937026,5.147412709556696
SME_0213,5.45079280200915,4.992977317349897,4.465337090572485,5.386124832445361,6.464379442145939,5.460635956140246,6.198525183963625,4.229048278907717,5.283562282465531,6.17840299240701,5.341466230436316,6.059531469589139,7.0,6.350187889971462
SME_0214,5.011790005239691,4.6379119127847,1.2803855251273326,5.431615077527148,4.908785005019782,5.429402813834914,5.861485295722781,5.179614940563206,3.7426611764420574,3.972038605019921,5.824316144880614,7.0,5.082969539505252,5.4261543956463605
SME_0215,5.642973788343366,3.908016670179725,4.676858256271075,4.459509893667842,5.937789326189214,4.766543352746906,6.068606632583296,4.31740140258141,6.0777355955718635,7.0,3.7912971350289735,4.660240992352477,5.07792896900171,5.622328075594561
SME_0216,4.028544457652638,1.8836666808429858,6.166946342413233,6.160506119584143,3.0084629634160027,4.131674329042488,7.0,6.747796418457866,6.532504024946839,4.688665079248165,5.191286160693761,5.069074194873874,6.353887739922605,3.6614048715563565
SME_0217,3.9330404141389548,6.311302045519618,4.54233010783497,6.978467355453809,4.494185351623345,4.939743803627293,5.169828313640442,5.507362681423567,4.073598369301322,4.514839894854045,3.7201207485790713,6.0939232331912585,6.059907207711582,2.7506584503703513
SME_0218,6.600662894600688,7.0,4.759808302757244,5.058885739775356,7.0,3.6491346518672376,6.068095820182188,5.779622272631923,7.0,5.631686770152147,4.851502714632704,4.548815629612044,4.889813815704637,3.7909944307713124
SME_0219,5.25739038374162,4.879384202153465,2.9577508687233243,7.0,5.002792971885153,3.905049514527156,5.998566778961212,5.868371565967658,4.078886601863063,5.797977200550916,4.44812667444071,7.0,6.128752614492082,4.780130012857889
SME_0220,4.00579867561918,5.084535521680014,5.396627964058277,5.574505871414801,5.0394094314357725,5.064207319899685,5.456526961886741,5.156794073156962,3.4056283172044957,6.268471477022842,5.628677558353939,4.62654415596657,7.0,5.113121424510102
SME_0221,3.9566277136297643,6.442411163617504,5.417462681462042,6.294579985484219,5.089093274418092,5.795545296155838,5.914417538801015,6.355941451645842,3.904561100588297,4.879351844424973,7.0,4.9329325445997,4.775394043008176,4.7176502600150325
SME_0222,3.3422326369336277,2.670891146148922,4.200237681919304,5.635859424081657,5.1369939177536175,4.740633581857324,5.988736783765349,6.422841471550764,5.390509195477861,4.311100907495277,4.8907619666231055,5.879346759756776,6.794432254251899,4.083413139080068
SME_0223,5.118720544434661,5.672193186129555,3.4096485912525303,5.7204171672129185,3.6411913711894863,3.1540446658866608,6.380071767103031,5.216125258669217,6.022508448383341,5.17852602758998,4.325959946469823,5.454745698035664,3.820278433982174,6.908264065401821
SME_0224,3.0728355861680434,4.7846362019345605,3.0450469355385774,5.970421173360796,4.702282354462197,4.2294666084166685,6.667881390546398,5.329430591677552,6.068308890529564,3.722408876179043,3.5547013616797427,5.307207962040134,4.617384373406322,5.614365074190127
SME_0225,4.80410985680494,5.425582873158093,2.489602711076384,7.0,5.102909617961562,5.767345667373119,5.247517496802336,5.808009902217341,4.26687076012278,5.642481405911606,4.908428507175585,5.429190503935568,6.037568836156117,3.3976975954136357
SME_0226,3.6786099232646436,5.303056709195442,6.927687916910772,5.061917665338519,5.609363341508719,4.482331383155672,7.0,3.352778333034744,5.4040831491362935,2.7493471597255272,2.142771272409612,5.297462053117816,4.96739735537695,4.229711980935138
SME_0227,4.772567091952297,7.0,4.2643723205591355,6.110124361250075,4.520762216463344,5.324755832544663,5.785589692449944,5.08948151727027,7.0,6.512621955821207,5.450421312139154,3.0957880640560336,4.766788932096917,7.0
SME_0228,4.4232060000323505,6.213539329259024,6.274525122538382,5.618963915855975,4.089814041758218,2.1211564350388223,6.515746887748058,4.485243997176452,5.693765497076462,3.4002155924927635,4.808238705482778,5.233719054901053,5.322312297253157,3.3507311564418614
SME_0229,6.636293138513623,4.843415736794832,2.7231897014107815,5.790976580036537,5.641250370831752,5.476648376488936,7.0,5.56355116326414,5.868418413194352,4.0761787425202884,6.502608853176687,5.884309064078104,4.995966727247005,2.8239228984948967
SME_0230,6.733294634066105,3.9495520390983367,3.9313385878193827,6.058344511076004,3.9641304856599766,3.457139243921542,4.138447175569402,6.320996952905635,5.200295130801045,7.0,4.306209427806039,4.578548976571079,4.621528435657518,5.416075051680036
SME_0231,4.135755993457627,5.673565435402764,3.12783509301475,4.018408281536419,2.9421423127090716,2.3540684152690834,5.433737882472449,4.999019687606778,4.805419269768498,6.392086956624595,6.450833230568949,4.865197012555498,2.8472946641696444,4.063283359528431
SME_0232,4.1802143272995265,4.477151541494136,3.6929654249322823,4.946537104275193,4.836150060922689,4.300904791302887,6.187490257763033,5.860368715904861,4.698290404099261,6.6252783912084405,4.221931467975325,3.7821993861846632,5.656933685638062,3.937369425261358
SME_0233,5.5855497649088655,2.8559645387894164,6.710192723927988,6.5722934080404025,3.7994281410043986,3.6733451637690857,7.0,5.062620096502041,5.082396666394114,2.680737487020861,5.214143973838291,5.472280385164248,6.3585917161233825,3.4811980433601817
SME_0234,3.0756558493112687,5.696058898254125,5.908749092595185,4.028847648882118,6.59781690355969,5.0412960256355035,6.982624805167181,5.429779638482383,2.9254942907632544,4.917639141220754,6.4661582005383975,4.506253980916286,4.734442037311058,4.771026445383728
