location_name,latitude,longitude,region,depth_m,clay_content_pct,sand_content_pct,silt_content_pct,liquid_limit_pct,plasticity_index,unit_weight_kN_m3,void_ratio,data_source,collection_date
California Central Valley,36.717927310930136,-119.35644110913391,Western US,3.1578947368421053,51.50414995609708,41.844883684858274,6.650966359044645,64.12542388271989,21.022367336840926,20.167634398628472,0.5957570557938466,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.87990506337407,-119.39234927049486,Western US,3.6842105263157894,37.19892571526099,20.041522358972735,42.759551925766274,36.5659249005318,37.67989113652368,19.062526108713133,0.7017060664612443,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.84999004863654,-119.3219790965891,Western US,4.2105263157894735,78.36854647170222,43.80376140368625,0.0,56.15864119939369,26.655872070960196,20.21648426022667,0.8789712483083996,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.7288818811922,-119.43573603107072,Western US,4.7368421052631575,48.87092231346719,27.099955130747137,24.029122555785673,53.17395935034412,34.05767051148386,17.554672028489357,0.4643141045305559,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.88362413882352,-119.40960013556976,Western US,5.263157894736842,6.694027653805939,41.731757534579195,51.57421481161487,78.50176313064614,30.547738869462183,15.983621492769618,1.1228534732578745,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.83814912697252,-119.43132160690156,Western US,5.789473684210526,28.007919331560423,41.74203933863593,30.250041329803643,42.415421838653444,28.457925878652695,19.96542490109188,0.7720927265213063,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.68739636383712,-119.46202349437007,Western US,6.315789473684211,28.148179199581126,51.04110811082476,20.81071268959412,38.374561837221506,14.8108135967694,17.25244895464171,0.7894295605165297,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.858395056250316,-119.38294545630782,Western US,6.842105263157895,29.206415350243805,7.992552322143496,62.8010323276127,36.608656919448414,23.654487932934238,19.90913981737102,0.727343539989038,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.92650987558897,-119.35783637809584,Western US,7.368421052631579,56.44224673545006,29.896819149269223,13.660934115280714,53.55679871564553,32.59245366969029,21.736675751003133,0.9682004773927657,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.78101270026955,-119.48374214791409,Western US,7.894736842105263,27.61840975641875,31.111531702577565,41.27005854100369,93.34966637850597,18.50893164625215,19.596494273387936,0.7095794759509498,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.730276998457626,-119.44140633535355,Western US,8.421052631578947,35.94892660413294,24.89879742287353,39.152275972993536,39.120097286032774,26.62642713832666,19.060991717837577,0.6095686207610636,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.88335625167334,-119.36279235776679,Western US,8.947368421052632,21.449736029057235,47.879215557497474,30.67104841344529,51.0350182028442,10.71724198894898,19.023982308696237,0.5502795003282879,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.80740157696686,-119.3501717482677,Western US,9.473684210526315,64.0646386908644,33.98570021530755,1.9496610938280483,49.79169279786829,23.317870751174446,16.819139331409204,0.6254953206791943,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.64624854348798,-119.55796181246754,Western US,10.0,61.0683983159017,36.37833582395084,2.553265860147455,49.22221374199539,25.44345241410621,18.082069867579552,0.5677099534277461,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.79850230968629,-119.36378846157787,Western US,0.0,61.36713567649652,24.157994882827673,14.47486944067581,52.22396636815824,18.031947231333593,17.87508528356559,0.6787231048852773,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.72990092833737,-119.31358457126709,Western US,0.5263157894736842,22.345341337471993,32.75800551846097,44.89665314406704,70.54444045084301,19.378612664489697,15.151942771307946,0.5515908720256903,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.95177406457182,-119.30521041943592,Western US,1.0526315789473684,50.45622972751078,38.129287447444916,11.414482825044303,59.41944997089054,20.53101387740342,19.580743619135685,0.7198885324370747,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.70593117040052,-119.55931788294005,Western US,1.5789473684210527,48.78935599481571,44.15730957713369,7.053334428050604,30.4022631769469,21.778983035673022,22.54392827450505,0.34373808113740084,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.70572771462144,-119.45056191936241,Western US,2.1052631578947367,34.90641044804229,31.439085973795507,33.6545035781622,61.25367184143326,25.787736635312516,15.360078966726533,0.43969947102481505,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.860789252929344,-119.4989314233071,Western US,2.631578947368421,68.63981583834881,46.06127616484173,0.0,67.38614535918079,26.47940983280475,21.75070857978907,0.8695694217955677,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.816172140105266,-119.390029145463,Western US,3.1578947368421053,59.14650850514018,32.42429485371292,8.429196641146895,47.039836180410596,23.88241382527652,18.166737094664498,0.707621222646551,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.7484939915177,-119.3926695448146,Western US,3.6842105263157894,38.59246643762385,42.78589633209472,18.62163723028143,57.30019219758185,16.600938180532275,17.881571474504938,0.35794146004690486,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.779960009378435,-119.53788893705357,Western US,4.2105263157894735,49.01194553549965,53.94550944508296,0.0,57.28938535939612,27.81187042073543,20.861643912896778,0.1949751388941915,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.792900594437754,-119.33668809388419,Western US,4.7368421052631575,20.121753112320835,47.06910008851136,32.809146799167806,43.44345110293716,22.20167445707812,18.634934524170387,0.5142059571486012,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.92954083784849,-119.31905884010118,Western US,5.263157894736842,19.730666206057464,25.13416162670714,55.135172167235396,65.97496088884527,28.384413175781614,17.90050192611796,0.7886232638043076,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.78480197836589,-119.41926900247127,Western US,5.789473684210526,37.926851384000805,42.88104188451506,19.192106731484138,48.72099249914919,24.333232632747862,18.71149648072786,0.482514974354307,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.764619386818275,-119.40168355420282,Western US,6.315789473684211,25.132686458053893,40.32988468817543,34.53742885377067,44.44748482284983,28.191253915293114,17.628234251708836,0.8779228259821532,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.78253164341835,-119.29739686067337,Western US,6.842105263157895,66.4377791086266,44.30828182622662,0.0,74.68286993967502,20.557709497767355,23.18586610275552,0.8820479692543541,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.72956810121634,-119.74822143989171,Western US,7.368421052631579,61.05054118703873,42.9141542863928,0.0,41.17647399728902,31.205393897482065,16.99909202366974,1.0013282481623287,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.60381918394123,-119.56459820786924,Western US,7.894736842105263,62.19078998433219,36.143046630423676,1.6661633852441327,52.864030029683825,19.73199231669888,15.407390917093199,1.0299260888153843,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.94592996479896,-119.30312110918437,Western US,8.421052631578947,55.63172597374134,41.237966286905554,3.130307739353107,31.817455515845452,37.011608105936546,18.41706288647789,0.9823451388665947,Synthesized from Regional Studies,2023-01-01
California Central Valley,37.119919639672446,-119.21005894719355,Western US,8.947368421052632,42.36449492050998,25.303632444810212,32.331872634679804,62.324366927207,20.595370242953653,16.203021900401378,1.003629710701875,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.66440002896965,-119.3075239254278,Western US,9.473684210526315,48.41548622171598,27.44961924266216,24.13489453562186,29.95296107456689,19.32599538297736,16.82135979332809,0.571177481700919,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.91848605936231,-119.4770395995248,Western US,10.0,44.78439582363015,29.625687407571355,25.589916768798496,52.864098872005506,33.70112318389688,16.68468700736554,0.30625268460185184,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.883246104193645,-119.39036508537612,Western US,0.0,64.16946624539882,15.541117616132873,20.289416138468304,84.83506433733241,29.260989320895497,19.92453765835744,0.5719601189841118,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.749472499921694,-119.37407861486494,Western US,0.5263157894736842,41.054825820332645,53.29179742773104,5.653376751936314,77.85674411945445,17.1367141739773,16.45139203999125,0.7356736447007806,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.77875290235722,-119.4162041948927,Western US,1.0526315789473684,18.365882335568504,17.30727955013422,64.32683811429729,60.825541761112795,28.762670158397533,19.895435411114388,0.5841294889190939,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.84371061295652,-119.3541880204835,Western US,1.5789473684210527,69.38440042205518,42.62566606620482,0.0,56.069291718544825,18.89711703455209,17.847161504496793,0.6538723072447709,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.821465531285796,-119.34620348631641,Western US,2.1052631578947367,31.834311256300424,32.89707252720817,35.26861621649141,59.695407985056704,16.173267429540246,19.881580298442636,0.8318022675178026,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.73920609164752,-119.46859489690888,Western US,2.631578947368421,54.04524029169741,45.616297114582814,0.3384625937197754,64.36110131312739,27.74112517305418,18.089906537829574,0.7390858618192501,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.56321169628267,-119.36204896986187,Western US,3.1578947368421053,38.49215357939355,47.467970283400426,14.039876137206022,66.06814021621071,37.721612708102974,15.940288773957853,0.5181953544893326,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.55557017879976,-119.3223102294343,Western US,3.6842105263157894,30.511917188289534,29.899922519778052,39.58816029193242,82.66216998569543,9.178989492372372,19.379865642438453,0.7364909289931146,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.864388425169295,-119.4644933804265,Western US,4.2105263157894735,62.40395504982182,39.46156817889084,0.0,79.77664161695436,39.191614724737676,18.331785491725714,0.7877268195749842,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.785621664941935,-119.57256475016437,Western US,4.7368421052631575,36.39595366833865,45.65908308290455,17.9449632487568,43.226646150831186,24.958525397663713,17.10433916943171,0.7191882146432503,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.927719971181745,-119.47184785381357,Western US,5.263157894736842,45.18846457168975,36.10666050038605,18.7048749279242,42.59116559924071,15.177362631871892,16.942185978424988,0.4647421253087993,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.76366332558155,-119.33387054478744,Western US,5.789473684210526,17.63557052739802,31.95000123896515,50.41442823363683,53.77764608751296,35.478062981550536,16.060098936471054,0.7906959027452787,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.726598194109165,-119.52292567789036,Western US,6.315789473684211,67.8807862034854,31.216883039732913,0.9023307567816872,61.895213693353824,27.84078353527696,19.091616033202662,0.850306772192694,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.82361670018074,-119.41493832464187,Western US,6.842105263157895,57.51827949830462,50.89536695434707,0.0,57.44488999872008,28.225125567079093,18.701349554593644,1.0784861404425934,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.893660843626336,-119.36866193462274,Western US,7.368421052631579,59.7601441197257,43.151504446758835,0.0,54.36634410790062,24.33675635664649,20.04844085432445,0.7411088481953733,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.861466578037245,-119.46701795796292,Western US,7.894736842105263,52.58882185254545,28.627431969060346,18.783746178394203,46.51400228415684,21.524342308815463,15.456802700511503,0.416281458596175,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.701699533680674,-119.33645853593814,Western US,8.421052631578947,63.725786410780685,34.277348036886956,1.996865552332359,57.401411660846534,34.290808894378415,17.465484001515534,0.7031179465812809,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.77539438518372,-119.66820148125257,Western US,8.947368421052632,50.55602131994309,17.792728052807263,31.651250627249645,52.71165295882281,24.606086861991816,17.81748231831143,0.7763500227901033,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.74854534558544,-119.37570542244798,Western US,9.473684210526315,37.34421722066831,29.511260552234905,33.144522227096786,62.40379711779009,28.55145183930823,16.14230657085739,0.6051394383866942,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.68134331063008,-119.30761232232399,Western US,10.0,58.44227899601925,46.3484514067741,0.0,68.28000455625822,40.0053777681138,20.243482922594566,0.8593779439011765,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.85285955167477,-119.33339605869934,Western US,0.0,31.646154620644488,42.52679971133168,25.82704566802383,62.26823698646084,34.57542492887896,16.914610985613013,0.8019561570477146,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.6528086593128,-119.53562751909143,Western US,0.5263157894736842,52.67439804319469,25.26767244413343,22.057929512671876,68.16758546302546,28.857505209426215,16.343082478388737,0.43550409778374904,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.81161390970717,-119.4058903336234,Western US,1.0526315789473684,55.068049625734275,38.27887973838362,6.653070635882102,61.47455640692596,36.37015949157554,15.637377943985435,0.48271959235217565,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.74294108103441,-119.53805651404627,Western US,1.5789473684210527,37.81267112170933,31.189579338625336,30.997749539665335,109.59571110084553,27.108107179711965,17.691327740897922,0.5830681390707256,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.77866299263038,-119.3634498390253,Western US,2.1052631578947367,11.373126608627146,35.289128990289896,53.33774440108296,55.92897944818792,28.798340163231913,17.26596269513551,0.8512147492491317,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.84485911241506,-119.36635565265772,Western US,2.631578947368421,51.98923262824091,49.438312670130706,0.0,59.448954171764576,29.001910165463993,20.16242444181616,0.9283234972007564,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.77730341374835,-119.39447863868335,Western US,3.1578947368421053,31.012320559694405,30.701944731186014,38.28573470911958,61.60013094019886,18.10362105876718,18.432398720376614,0.774453564865869,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.805387836500806,-119.45870851645986,Western US,3.6842105263157894,56.22156207524871,24.18041401094338,19.598023913807907,73.93558344240567,19.785774761680837,17.23099204194366,0.5063621379723426,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.76935048387043,-119.36360401959439,Western US,4.2105263157894735,37.333176821075014,29.71924395645512,32.94757922246987,47.030821300272805,38.87820747884622,14.947854663150773,0.7319884612940167,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.8420905626359,-119.50052285636131,Western US,4.7368421052631575,53.56630793556362,27.59759171891716,18.83610034551922,75.07056495185144,31.325655005880897,19.275682880465133,0.6011063244931468,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.8018469331887,-119.38644769395786,Western US,5.263157894736842,44.549343784209995,44.4843129673355,10.966343248454507,52.60403386601966,21.951646430871623,17.379725679193164,0.7161214331593525,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.85971603935464,-119.49845060312991,Western US,5.789473684210526,83.55961877992702,45.69822321172815,0.0,48.93235392852285,34.331129509735604,16.771356067981387,0.47366330840635285,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.64194473192614,-119.31301409804038,Western US,6.315789473684211,59.49640279939774,37.39559670691489,3.1080004936873706,56.61839881624146,28.829999244479787,20.03147980154683,0.8451064724722115,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.91453406789607,-119.4255652518767,Western US,6.842105263157895,15.179142679458103,56.39294243443693,28.427914886104972,33.887677693851415,19.46444860961836,18.64499748959311,0.43669766909184704,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.69294986646312,-119.4913679059206,Western US,7.368421052631579,57.48686359938464,34.509280679043414,8.003855721571945,37.270123490112326,36.18993804389461,17.10630207585526,0.7026207939500897,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.70367501369419,-119.51445531704819,Western US,7.894736842105263,54.085574069099906,35.1679445988419,10.746481332058195,57.04605427894647,37.6608691103777,18.414323316653473,0.901254145820867,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.74623286651425,-119.38744778810837,Western US,8.421052631578947,35.50997678565238,30.61788017257053,33.872143041777086,42.687419239838235,37.02577099229905,20.169420603995572,0.9022280414049002,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.79909442852318,-119.39631210070182,Western US,8.947368421052632,47.07664391534418,50.65249842227894,2.2708576623768835,89.61207140833136,24.744633196755686,17.3290513840871,0.6595264003903221,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.8977479418412,-119.49819133065142,Western US,9.473684210526315,42.60521727995109,25.401488228730706,31.993294491318203,65.25976508002955,15.510738760103942,17.326294582309266,0.40936013954181305,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.794544155022244,-119.3588221957171,Western US,10.0,39.120002069118016,25.763401266054263,35.116596664827725,39.09167925425989,14.4572251491798,18.96222162116302,0.7876941078642344,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.81457522689324,-119.34805961947474,Western US,0.0,20.898973702721452,35.918202313402325,43.182823983876226,50.11244837900647,8.54682666632366,18.909844459608667,0.6770935851237748,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.91304331137786,-119.31007194283848,Western US,0.5263157894736842,62.67121786546436,36.69888625031266,0.6298958842229823,48.037192043601145,27.55404604516495,15.737430338629702,0.5521835137032874,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.75715055635148,-119.48588091299914,Western US,1.0526315789473684,65.41723170586934,36.21703087158473,0.0,60.856480875259265,31.907224911823786,18.22377484065418,0.7206282224567169,Synthesized from Regional Studies,2023-01-01
California Central Valley,37.00751389568904,-119.27635492133781,Western US,1.5789473684210527,13.173871434477398,25.66797417948029,61.158154386042305,60.01455524902002,15.459864549479345,17.892323082783168,0.46871605364148616,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.79686160714373,-119.36756132266011,Western US,2.1052631578947367,32.12292861722099,19.34850096449845,48.52857041828056,48.388437043313075,30.913831595497435,20.191832062125876,0.708283576968977,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.93882361058242,-119.33164108918042,Western US,2.631578947368421,66.00526688157754,34.645661957757525,0.0,78.67661932073484,28.46257130961893,20.466339485875015,0.8838574721057535,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.73671048120998,-119.36589291838932,Western US,3.1578947368421053,30.65479404708606,31.660155697991694,37.685050254922245,55.50909995194813,24.58905291591856,19.42648841063745,0.9622896134787484,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.78619680156002,-119.32019719031754,Western US,3.6842105263157894,30.4187348351785,35.651106726654675,33.93015843816683,34.988039041191186,27.00429217624967,19.639895168544797,1.0397939489037815,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.78806925236032,-119.34394046470105,Western US,4.2105263157894735,38.38885320699718,35.87450898757859,25.73663780542423,80.02367043068448,25.398374333032898,17.77353704886539,0.6383668264692357,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.74487870770934,-119.4328118873999,Western US,4.7368421052631575,51.1371445210909,21.479492590541852,27.383362888367245,101.0057867650626,25.51783953270468,17.374969894602785,0.9021668582899868,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.79465461011526,-119.45167744355078,Western US,5.263157894736842,34.77161337448399,51.26084185648014,13.967544769035868,60.00211559256081,22.74197542118616,19.0457737677597,1.019594648784466,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.801877587617255,-119.4602066282566,Western US,5.789473684210526,47.367656466907434,45.326881858895135,7.305461674197431,59.45630593422324,17.907225653624472,19.058128280620227,0.7695774821612835,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.75953920829459,-119.61689673407321,Western US,6.315789473684211,67.49530904338462,45.17704433408683,0.0,34.97245113706222,38.303726866100995,16.86710985723852,0.826579230701451,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.65425808394368,-119.43329614997225,Western US,6.842105263157895,44.201254385112996,41.268869291728116,14.529876323158888,40.5899372550119,24.627295379624588,18.77083701380351,0.9675226414205416,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.7147447758322,-119.48444849871257,Western US,7.368421052631579,27.707246986892354,23.200885430395168,49.091867582712474,45.36535059052318,29.598279903488283,18.257402300547433,0.8812354768455859,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.72840887538798,-119.33616559713786,Western US,7.894736842105263,48.90347862960036,37.732891462073354,13.363629908326288,55.39391188456884,31.074910202592974,14.305520286676554,0.8475337325498739,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.66728434652861,-119.34336056946263,Western US,8.421052631578947,32.08443567620068,44.072475592889816,23.8430887309095,54.0362791935697,43.85535200514009,17.857167814848538,0.35193107866945805,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.65926176277373,-119.49458167710787,Western US,8.947368421052632,71.53709062841317,18.030233005663607,10.432676365923225,58.64372134339381,16.0597366276306,16.93648991653283,0.6623197318165077,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.812992513660916,-119.52263981937415,Western US,9.473684210526315,70.50360765492735,16.877094488715183,12.619297856357466,58.4159538719109,19.545182114499198,21.46825526299892,0.856879679978508,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.73237652763349,-119.25076517475264,Western US,10.0,59.61044633071294,29.40027151926781,10.98928215001925,36.98961197725612,12.6211458720588,20.064127630539936,0.5785560089503158,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.84180264000469,-119.21729182759323,Western US,0.0,35.133659709991605,41.720518871875946,23.14582141813245,76.36878077359925,19.891606783982034,18.3237807348861,0.5468585667489017,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.77888015350016,-119.50941088275552,Western US,0.5263157894736842,55.01578798449738,21.536560201219814,23.447651814282807,48.34246578590356,33.836365862054016,19.88247238716974,0.8103053817062889,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.75381098797716,-119.39665130284132,Western US,1.0526315789473684,42.06340006651337,49.9832353065905,7.953364626896132,29.026128017382955,27.55314690933138,15.497314237813123,0.5847040418475423,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.76263128339759,-119.48882553792708,Western US,1.5789473684210527,59.895810634431896,31.89770900095047,8.206480364617633,54.61157248507735,25.08800998758733,19.3198104854362,0.8322965619847715,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.924433482523334,-119.25087135239703,Western US,2.1052631578947367,40.82319643189385,34.835498584861504,24.341304983244648,88.08941636170334,27.90515505639549,16.978241462276788,0.9961588802015237,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.753888456059606,-119.3172015762411,Western US,2.631578947368421,52.49350566271511,32.17626074540553,15.330233591879363,73.05458253594293,32.78586389136012,19.66147697628955,0.6505793805974263,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.867375748921006,-119.47088436485183,Western US,3.1578947368421053,30.559131077095554,25.686323304439263,43.75454561846518,77.09123207197408,21.57639040750274,17.8777240951407,0.7609979837990701,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.84526021339436,-119.48680268179994,Western US,3.6842105263157894,40.21788967501426,26.814227245728937,32.9678830792568,49.231227008444314,26.905286612339918,18.84362707198965,0.6648191485383037,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.8208655805896,-119.41051960775843,Western US,4.2105263157894735,25.189909433173973,33.48048459212235,41.32960597470368,42.22669780191194,34.07661567947198,17.753172391732768,0.47128944593341804,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.89867631521145,-119.41992208160913,Western US,4.7368421052631575,38.99423120321655,24.24266299928081,36.76310579750264,61.23872639220158,27.679373748728516,18.130075033971313,0.6827156295505835,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.735766688698085,-119.26421756425908,Western US,5.263157894736842,40.26415840437231,28.546657706560914,31.189183889066776,50.91301663943197,19.238533512002007,18.43037132475815,0.28011823421565735,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.897609873695764,-119.4645922650952,Western US,5.789473684210526,34.38617592434883,43.863513075393456,21.75031100025771,68.28144332097224,19.642019735794275,15.496977040145051,0.7536467493220796,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.82311086918387,-119.42560072703463,Western US,6.315789473684211,48.62142538985591,48.889549412468156,2.489025197675936,52.563787155223864,22.631433734335832,18.335828380372426,0.9766493929080182,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.84942689459139,-119.40027190347303,Western US,6.842105263157895,48.804048006592616,39.83916485681655,11.356787136590832,45.76052138577144,18.657369510519374,15.702230171051653,0.6283580089312508,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.814822762799444,-119.287337871844,Western US,7.368421052631579,29.861941381928393,30.55453883916174,39.583519778909874,73.47335084852905,31.523750905556838,19.80445885102976,0.731170690375779,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.66592924900518,-119.40679340886386,Western US,7.894736842105263,42.103010413569415,24.89520800440151,33.001781582029075,69.68937726746839,25.93029463830233,18.050584232007,0.7546362392742098,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.80877307883698,-119.48330943891763,Western US,8.421052631578947,49.2671299903079,35.58705802170525,15.145811987986846,68.89354110017507,41.53272642810414,14.034680028211685,0.6182036530950811,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.737254066377005,-119.43478355749912,Western US,8.947368421052632,66.43074615804952,30.50179538857076,3.067458453379725,45.317176577937836,14.463686821997277,16.064837290276838,0.7359189830271279,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.795678634933644,-119.55002782290994,Western US,9.473684210526315,47.878457763731966,29.46536077589884,22.656181460369194,52.67368484970919,28.62540146567261,19.279848333139775,0.552582700295698,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.86241331916516,-119.56573200097263,Western US,10.0,28.06960389309516,33.15209506989596,38.77830103700888,68.65761027343707,19.310857505997546,17.743867806447597,1.0375679508368276,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.863058659857195,-119.39520016869973,Western US,0.0,45.60157369764283,35.93380291809889,18.46462338425828,57.7867968307758,31.961449487484796,17.260404746053972,0.8005630669179802,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.64867985068734,-119.34698500734594,Western US,0.5263157894736842,20.850303807105913,18.15826040277998,60.9914357901141,41.31196118425122,21.32592419066073,17.322184627848706,0.6602132816887121,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.63182916992702,-119.35343436871402,Western US,1.0526315789473684,30.43531815303738,28.613042955794384,40.951638891168244,50.070015049439604,47.92555915821629,17.009912496923278,0.6081138611366734,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.90538724646359,-119.28043712078806,Western US,1.5789473684210527,63.42826685269654,51.1643042353819,0.0,61.51024472942268,25.652225775075234,19.822843473383966,0.880737454699495,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.87378691226422,-119.37899916983379,Western US,2.1052631578947367,30.658444346662414,32.73493728187078,36.606618371466816,63.75567297586437,23.98329693543423,16.26211880644379,0.3593972066266068,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.66684426147544,-119.25429037025029,Western US,2.631578947368421,63.396407169283314,40.91747608022132,0.0,53.2324956804037,29.66547752173756,18.665357940083158,0.9295078889941084,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.90660135931958,-119.62147117460115,Western US,3.1578947368421053,43.12159864137674,33.7307267732656,23.147674585357656,72.26631499134173,27.972777138824192,15.28708393356678,0.7168711678116524,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.60903737112378,-119.3446233736143,Western US,3.6842105263157894,46.829637295731025,42.473651310061165,10.69671139420781,48.15456006552579,38.20330335282242,14.306185868942137,0.7642984587340886,Synthesized from Regional Studies,2023-01-01
California Central Valley,36.74084234336456,-119.36607552614299,Western US,4.2105263157894735,66.3656579137051,23.691806787176997,9.942535299117896,61.5358102468417,12.590672546404642,16.768199161468175,0.4157064745804583,Synthesized from Regional Studies,2023-01-01
