Temperature_C,Rubber_Content_%,Scan_ID,Crack_Volume_Fraction,Avg_Crack_Width_um,Max_Crack_Width_um,Total_Crack_Count,Avg_Crack_Length_um,Max_Crack_Length_um,Primary_Orientation_deg,Orientation_Spread_deg,Branching_Points,Connected_Crack_Fraction,Percolation_Achieved,Fractal_Dimension,Crack_Surface_Area_m2_m3,Avg_Crack_Spacing_um,Primary_Crack_Type,Secondary_Crack_Type,Timestamp
200,20,CT_Crack_200_20_9,0.0031865993286167406,16.462092690230495,72.56449853917736,9,310.1803707955014,1013.7678186838467,86.84971068122083,10,1,0.457349012924947,False,1.7401623954194683,387143.8933772792,4807.498567691361,Shrinkage,Mechanical,2025-10-18T18:00:17.081300
200,20,CT_Crack_200_20_10,0.0032900602871075717,12.804204726922062,49.316625153138716,2,295.9128411727161,1572.3688052020034,92.90458296395175,10,0,0.4544706978119286,False,1.7574447861696056,513903.1056243432,7937.005259840997,Shrinkage,Mechanical,2025-10-18T18:00:17.081310
400,0,CT_Crack_400_0_1,0.005112292532654176,16.564721903467923,49.758102731828394,15,289.14461794987506,1343.5616118891558,89.5309281288733,10,3,0.36463689038821173,False,1.7072364757697651,617250.6320898617,4054.8013303822668,Thermal,Dehydration,2025-10-18T18:00:17.081324
400,0,CT_Crack_400_0_2,0.004326497000367909,13.28905165608621,46.67340788215304,5,304.1162010856713,1975.442317305701,90.9040797081524,10,1,0.5290160215958537,False,1.752486756094217,651137.0581340815,5848.035476425731,Thermal,Dehydration,2025-10-18T18:00:17.081335
400,0,CT_Crack_400_0_3,0.005977710826475005,16.710665904497663,44.94621393693951,17,309.3266022304231,1952.4286123699947,90.06507323087452,10,6,0.5697338268855535,False,1.7248006063148216,715436.5793245988,3889.1111873282025,Thermal,Dehydration,2025-10-18T18:00:17.081346
400,0,CT_Crack_400_0_4,0.004216205093268888,11.80456315750089,46.69501693624607,13,272.6788896251044,2103.4085489655276,85.10839865180368,10,4,0.5448219758244119,False,1.6578261383427737,714334.7935903609,4252.903702829901,Thermal,Dehydration,2025-10-18T18:00:17.081357
400,0,CT_Crack_400_0_5,0.003838062206054188,16.7874451226231,49.686034527973405,23,307.9230588983267,933.5128782312726,85.61306533405187,10,4,0.49101442258002054,False,1.6981807240327682,457253.8796724867,3516.3388691695927,Thermal,Dehydration,2025-10-18T18:00:17.081373
400,0,CT_Crack_400_0_6,0.005971959107422136,14.782579315331382,40.609956268798484,16,297.6102732097606,1650.3868150285398,91.63490692974565,10,5,0.459686974852366,False,1.772422840278755,807972.5439021955,3968.5026299204983,Thermal,Dehydration,2025-10-18T18:00:17.081385
400,0,CT_Crack_400_0_7,0.005330778665956774,12.879300692915303,45.44778027831096,21,290.5509924952117,982.6511617512283,92.42263259767981,10,3,0.4694128512023055,False,1.657910534109738,827805.6073167312,3624.6012433429737,Thermal,Dehydration,2025-10-18T18:00:17.081395
400,0,CT_Crack_400_0_8,0.0058545190445852815,15.253429056663983,53.13696404418234,17,298.3295898172913,1102.5915664642266,93.64319962161139,10,5,0.5754830344101804,False,1.7488350276123257,767633.1692810457,3889.1111873282025,Thermal,Dehydration,2025-10-18T18:00:17.081406
400,0,CT_Crack_400_0_9,0.004268203308141927,16.53466254045665,51.945688199863525,26,301.3498076902852,1608.6535575343728,90.75422174244513,10,10,0.46192453074589057,False,1.6355696678484126,516273.4102009739,3375.531905895818,Thermal,Dehydration,2025-10-18T18:00:17.081416
400,0,CT_Crack_400_0_10,0.005276375484209897,16.08839069939662,43.823850734568424,22,299.96313542135886,1108.055521497761,92.0759900296491,10,5,0.5075854155492511,False,1.65081993099196,655923.3403509753,3568.8292775180407,Thermal,Dehydration,2025-10-18T18:00:17.081426
400,5,CT_Crack_400_5_1,0.010038712729145019,20.679640722317373,60.540133592663786,25,320.20003411082376,2463.729273725164,85.75769728377449,10,6,0.5454164923958784,False,1.682457271009498,970878.8333359474,3419.9518933533936,Thermal,Dehydration,2025-10-18T18:00:17.081437
400,5,CT_Crack_400_5_2,0.008027063587604294,19.11125630031489,80.09492303409174,26,313.3399076572445,1014.825616633862,93.9075914953138,10,8,0.5251331208506228,False,1.6312601858881215,840035.1563985918,3375.531905895818,Thermal,Dehydration,2025-10-18T18:00:17.081447
400,5,CT_Crack_400_5_3,0.00802094784960662,17.882200289953897,72.56369932648583,24,342.3686961886216,2151.797788239074,93.01369738468946,10,10,0.6306579172276653,False,1.7298984174122516,897087.351617769,3466.806371753173,Thermal,Dehydration,2025-10-18T18:00:17.081458
400,5,CT_Crack_400_5_4,0.0071138247323835075,27.703339226108724,72.00608888485507,14,330.205163022739,1662.1110710358048,89.72102104533623,10,5,0.5204706280000644,False,1.6959126004473852,513571.64378791983,4149.132666831217,Thermal,Dehydration,2025-10-18T18:00:17.081468
400,5,CT_Crack_400_5_5,0.011025248166399996,17.2525267218308,113.03832526491716,22,324.39085732507283,2005.4526923072574,92.54399064704089,10,8,0.5552930787195801,False,1.7667081993041447,1278102.4303470862,3568.8292775180407,Thermal,Dehydration,2025-10-18T18:00:17.081494
400,5,CT_Crack_400_5_6,0.008065281517737471,18.85347240010368,75.28550576962664,15,325.1856204646012,1810.4027730687208,86.13444150224706,10,4,0.5738944598802362,False,1.7481937720956349,855575.1796356749,4054.8013303822668,Thermal,Dehydration,2025-10-18T18:00:17.081505
400,5,CT_Crack_400_5_7,0.007464862023170325,20.27242288218178,66.96748836936915,27,326.92239130231303,2531.6829914684176,85.04450143631223,10,6,0.5247158717439929,False,1.6635036698233325,736454.8447468983,3333.333333333333,Thermal,Dehydration,2025-10-18T18:00:17.081516
400,5,CT_Crack_400_5_8,0.008223304764694272,20.691579944375977,89.9221146540201,17,330.9275479576558,1341.0222341987385,85.65144101850011,10,7,0.5710238326586485,False,1.7405896721868142,794845.5155962498,3889.1111873282025,Thermal,Dehydration,2025-10-18T18:00:17.081526
400,5,CT_Crack_400_5_9,0.008259696297488898,18.207500122658715,69.12789201744957,8,315.3864429380331,1069.0866120938995,91.14649926024519,10,1,0.6182263695070017,False,1.6425320048551164,907285.0464748801,4999.999999999999,Thermal,Dehydration,2025-10-18T18:00:17.081536
400,5,CT_Crack_400_5_10,0.005803134690865407,16.711995571373457,79.19407202435987,20,329.06831995557206,1020.8193071150847,92.46619915000446,10,8,0.45437329704217855,False,1.7624975885768404,694487.3418714631,3684.0314986403864,Thermal,Dehydration,2025-10-18T18:00:17.081547
400,10,CT_Crack_400_10_1,0.013280728610946865,20.138023070796976,93.69475013666491,20,356.7396932322018,1992.7215110528111,87.7301080168265,10,8,0.6230516099254151,False,1.7572178576358268,1318970.443549231,3684.0314986403864,Thermal,Dehydration,2025-10-18T18:00:17.081558
400,10,CT_Crack_400_10_2,0.013690311752724345,26.29283094878244,118.26707066959197,5,361.0569310634626,1093.983528644039,91.68978653016521,10,0,0.6382641425290003,False,1.6643482827104636,1041372.2112611317,5848.035476425731,Thermal,Dehydration,2025-10-18T18:00:17.081569
400,10,CT_Crack_400_10_3,0.013483716896266314,25.379783463985596,102.5590789099662,12,351.57663283460613,1890.9417974854123,91.36035511929103,10,1,0.5980691461327939,False,1.7897532628277002,1062555.7081997937,4367.902323681494,Thermal,Dehydration,2025-10-18T18:00:17.081579
400,10,CT_Crack_400_10_4,0.011326346885040497,25.61302933150883,131.51304003229183,14,334.7238151953123,2658.247492626135,91.7026418241207,10,5,0.6379449836001013,False,1.7609017444232102,884420.7171626486,4149.132666831217,Thermal,Dehydration,2025-10-18T18:00:17.081590
400,10,CT_Crack_400_10_5,0.008834402655973461,25.91361683156894,152.1643097635329,26,343.5457847150879,1738.664712214189,88.05044570907629,10,6,0.5884792067964348,False,1.747673102030956,681834.7831099408,3375.531905895818,Thermal,Dehydration,2025-10-18T18:00:17.081600
400,10,CT_Crack_400_10_6,0.008517704232338962,26.089840093443023,81.37834819473917,7,359.2919262840515,2226.8941716968416,88.72816551827269,10,1,0.5524844617645385,False,1.843283870432143,652951.8158664113,5227.579585747102,Thermal,Dehydration,2025-10-18T18:00:17.081610
400,10,CT_Crack_400_10_7,0.010159468484993923,28.13531620439196,70.61180375128198,26,343.181551059865,1539.671729986568,89.55486164900557,10,5,0.6346991907908069,False,1.7102295988145082,722186.1955408212,3375.531905895818,Thermal,Dehydration,2025-10-18T18:00:17.081620
400,10,CT_Crack_400_10_8,0.008270642501499958,22.874813185320964,114.27732516293246,26,360.47318844140375,2503.5084173949604,85.89362335632151,10,11,0.5794579825051382,False,1.7490290827482042,723122.1898509166,3375.531905895818,Thermal,Dehydration,2025-10-18T18:00:17.081631
400,10,CT_Crack_400_10_9,0.011919281000408326,26.461980555194586,110.28898918573896,19,364.4005262389329,1479.1926768499986,93.5543613352545,10,7,0.5545899041298221,False,1.8031453881425714,900860.8388587548,3747.561767843154,Thermal,Dehydration,2025-10-18T18:00:17.081641
400,10,CT_Crack_400_10_10,0.015215028134895033,22.614205747220787,141.71788000672296,15,351.21378110761395,1301.514839762934,94.51720795605002,10,2,0.550835471647228,False,1.7796085295506059,1345616.8485391012,4054.8013303822668,Thermal,Dehydration,2025-10-18T18:00:17.081651
400,15,CT_Crack_400_15_1,0.015196201781235489,30.188530517874185,151.69502645685077,11,376.5849784297967,1405.5468299894683,89.07559467826009,10,2,0.5647449965433765,False,1.781842339051645,1006753.3278731831,4496.443130226092,Thermal,Dehydration,2025-10-18T18:00:17.081661
400,15,CT_Crack_400_15_2,0.0159882757103978,26.294771952500472,137.10511915020157,23,385.0502329672887,2191.058784101001,94.21365347788807,10,6,0.6114324875721449,False,1.7992761372310309,1216080.1956586214,3516.3388691695927,Thermal,Dehydration,2025-10-18T18:00:17.081672
400,15,CT_Crack_400_15_3,0.013392099104571351,25.775835682058784,102.61958189414734,13,361.38429498007997,1362.8523993579834,88.38418995970812,10,3,0.6883450273976993,False,1.8762938729327543,1039120.4591588001,4252.903702829901,Thermal,Dehydration,2025-10-18T18:00:17.081682
400,15,CT_Crack_400_15_4,0.00898303214180829,24.94313323598659,123.46570135318045,20,382.64598746893057,1929.9122655974186,85.21785649117263,10,6,0.6604172116730691,False,1.7101829877917227,720280.9732698746,3684.0314986403864,Thermal,Dehydration,2025-10-18T18:00:17.081692
400,15,CT_Crack_400_15_5,0.014157861056765803,27.783786405707946,155.24841414634972,25,370.28219063507856,2702.464085827674,86.70072828459413,10,5,0.7349804824428028,False,1.7434036199573901,1019145.5440974158,3419.9518933533936,Thermal,Dehydration,2025-10-18T18:00:17.081702
400,15,CT_Crack_400_15_6,0.01512617165168883,30.662688443327546,119.94715576439805,15,389.1515489474346,1754.2074464741877,85.87222854367734,10,6,0.6833374579267788,False,1.8141954614837312,986617.4441713319,4054.8013303822668,Thermal,Dehydration,2025-10-18T18:00:17.081713
400,15,CT_Crack_400_15_7,0.013986715153982072,30.886612502578274,126.58977949092953,16,350.05831063924677,2307.1880598554094,87.64727200739911,10,6,0.6818393076066946,False,1.8331972600795625,905681.3953174389,3968.5026299204983,Thermal,Dehydration,2025-10-18T18:00:17.081723
400,15,CT_Crack_400_15_8,0.012603282227155871,26.787945937148855,120.4382909184381,20,377.29157423359953,1324.3547350864483,86.22646856040552,10,4,0.653423213892081,False,1.7512151868961248,940966.6763346684,3684.0314986403864,Thermal,Dehydration,2025-10-18T18:00:17.081733
400,15,CT_Crack_400_15_9,0.01214971672151187,30.10672772674548,86.79327294857171,25,372.77899145508815,2204.833392100944,90.88765819082025,10,10,0.6646904913656178,False,1.6450164432021412,807109.7484778196,3419.9518933533936,Thermal,Dehydration,2025-10-18T18:00:17.081744
400,15,CT_Crack_400_15_10,0.012750348053815561,33.088397867087494,99.79313649362493,28,368.81435377840546,1838.5662073894432,94.33617116224687,10,10,0.6479909641116913,False,1.8024715349855802,770683.9179722347,3293.168780041747,Thermal,Dehydration,2025-10-18T18:00:17.081754
400,20,CT_Crack_400_20_1,0.017185163141959923,39.553047378208724,135.85950872079985,15,412.4826690367956,1886.2469723516724,94.57659304084156,10,2,0.6708365570891901,False,1.8575354320873834,868967.8434955626,4054.8013303822668,Thermal,Dehydration,2025-10-18T18:00:17.081764
400,20,CT_Crack_400_20_2,0.013361391508401953,33.068250420642535,154.30273849011598,23,397.8963357965834,3067.91428648015,89.66910319974596,10,4,0.717682926939296,False,1.7371343883695294,808109.9748816004,3516.3388691695927,Thermal,Dehydration,2025-10-18T18:00:17.081777
400,20,CT_Crack_400_20_3,0.0162924000166635,34.436546950748024,147.4735836248388,10,407.1015932228066,1752.004972067725,85.22605501548004,10,2,0.7725691367787633,False,1.8406043595619388,946227.2765016353,4641.588833612778,Thermal,Dehydration,2025-10-18T18:00:17.081791
400,20,CT_Crack_400_20_4,0.008859557908533097,39.50801750392923,82.06021833338421,6,406.66481287179784,3251.567058804767,90.46549935926731,10,2,0.6686792567568437,False,1.791287742572089,448494.1775502645,5503.212081491044,Thermal,Dehydration,2025-10-18T18:00:17.081801
400,20,CT_Crack_400_20_5,0.012685271516803345,26.623162083311332,109.03035497345422,7,394.20871475974167,1696.5395740736512,91.25756859250752,10,2,0.6882665802448812,False,1.8378771488753578,952950.0272813258,5227.579585747102,Thermal,Dehydration,2025-10-18T18:00:17.081812
400,20,CT_Crack_400_20_6,0.017581308736140732,32.49097537142671,183.24514824648475,7,406.0280577423539,3072.420828272847,85.43310336162153,10,3,0.8238959191421443,False,1.8810182024507915,1082227.2052566404,5227.579585747102,Thermal,Dehydration,2025-10-18T18:00:17.081822
400,20,CT_Crack_400_20_7,0.022793397740026967,34.675982889350834,147.65376163940377,25,391.04622448203446,2314.810798400917,89.87346752118724,10,10,0.7824703060879684,False,1.803821746376892,1314650.4203073033,3419.9518933533936,Thermal,Dehydration,2025-10-18T18:00:17.081832
400,20,CT_Crack_400_20_8,0.01710069113689931,37.234873023218334,165.16687456161196,29,414.2324797905504,2070.8781716373574,86.10034955592802,10,8,0.7131058089291674,False,1.7569351873156986,918530.9226775627,3254.872647376676,Thermal,Dehydration,2025-10-18T18:00:17.081843
400,20,CT_Crack_400_20_9,0.011916342794134104,28.118712571427295,195.7526928462525,15,410.6557121629588,2967.995200166693,86.95076580535381,10,2,0.7712580212667309,False,1.828913500187728,847573.8541630703,4054.8013303822668,Thermal,Dehydration,2025-10-18T18:00:17.081853
400,20,CT_Crack_400_20_10,0.014561155460257639,41.27978163552541,276.9555062998726,24,419.7468155518852,1807.4560837199645,94.12805372370809,10,7,0.7484006541795714,False,1.7726167558138732,705486.0700971489,3466.806371753173,Thermal,Dehydration,2025-10-18T18:00:17.081863
600,0,CT_Crack_600_0_1,0.018042229266944924,30.386942877551366,121.48338169509498,35,408.1897857505342,2650.1378902032366,15.516292629758695,45,7,0.7552015013083724,False,1.8028618859275685,1187498.8108970835,3057.1070873287986,Decomposition,Thermal,2025-10-18T18:00:17.081876
600,0,CT_Crack_600_0_2,0.024264790003821042,34.839459806666724,203.164548244045,98,399.91437276240646,1491.3041501748598,43.17955787247627,45,30,0.7026687515133403,False,1.8532299270244492,1392948.6931469494,2168.9921227683303,Decomposition,Thermal,2025-10-18T18:00:17.081887
600,0,CT_Crack_600_0_3,0.015220399530183393,28.39528704450118,134.9122057951312,45,413.486475945199,3228.318901820026,86.31655581943636,45,17,0.7789063393889957,False,1.8504034978115846,1072037.0254634114,2811.4422176724975,Decomposition,Thermal,2025-10-18T18:00:17.081897
600,0,CT_Crack_600_0_4,0.022647021560206395,37.17145229329883,152.8889338010745,35,401.43118195970493,1254.2330558182707,19.73598134124248,45,15,0.8028106415853082,False,1.76786344338217,1218516.9081644488,3057.1070873287986,Decomposition,Thermal,2025-10-18T18:00:17.081908
600,0,CT_Crack_600_0_5,0.01702724382360962,44.899242332290264,158.9746003817835,47,383.6449706027622,2946.750224061817,111.93692780174052,45,19,0.7026676445917778,False,1.725156375715529,758464.6394517936,2770.9841865296207,Decomposition,Thermal,2025-10-18T18:00:17.081919
600,0,CT_Crack_600_0_6,0.01770646481437245,39.55868694657798,147.5751211391064,27,415.3449967116749,3291.5762124722,178.17509957094538,45,13,0.7394576093722037,False,1.85085628733973,895199.8249226089,3333.333333333333,Decomposition,Thermal,2025-10-18T18:00:17.081936
600,0,CT_Crack_600_0_7,0.01631664433016919,39.85913533437743,146.43610917486487,74,383.5477227594952,1823.3760959431625,6.314706509141448,45,18,0.7141405763721452,False,1.7944313800987497,818715.418349606,2381.895808023859,Decomposition,Thermal,2025-10-18T18:00:17.081947
600,0,CT_Crack_600_0_8,0.01826123460234681,52.66439050544305,179.31539988657676,24,396.3219859975127,1523.5350240215648,82.56415595699941,45,6,0.7351558927205852,False,1.7978847865506242,693494.576775153,3466.806371753173,Decomposition,Thermal,2025-10-18T18:00:17.081957
600,0,CT_Crack_600_0_9,0.023457076445992917,31.103401493051805,108.8749652201193,60,410.3616018388817,2138.163476554366,130.37669610790064,45,16,0.7046329296422557,False,1.753129641912304,1508328.6920392292,2554.364774645177,Decomposition,Thermal,2025-10-18T18:00:17.081968
600,0,CT_Crack_600_0_10,0.020602634947556143,53.91899686570586,166.0588701499082,27,407.81886416283686,1932.7365025411045,126.96399545611092,45,10,0.6885887222134746,False,1.8085981009369978,764206.9083321561,3333.333333333333,Decomposition,Thermal,2025-10-18T18:00:17.081978
600,5,CT_Crack_600_5_1,0.03052233605318803,54.07888147063002,144.52198342924135,97,411.1584901603072,1701.308826203303,36.963313834090144,45,42,0.7886982690433908,False,1.7814460935632743,1128807.964335008,2176.4202359637284,Decomposition,Thermal,2025-10-18T18:00:17.081989
600,5,CT_Crack_600_5_2,0.03386364569272846,58.7678300872086,256.898600988879,49,416.69841365579697,1881.1943578952928,130.5138660541801,45,25,0.7203532603417047,False,1.8652239924492597,1152455.2001486684,2732.7588325319844,Decomposition,Thermal,2025-10-18T18:00:17.082000
600,5,CT_Crack_600_5_3,0.037769825686513075,55.41980816680708,175.00584845230384,89,432.7311841466603,3164.767849147731,46.65136176341049,45,44,0.7574987798025872,False,1.8017707059885124,1363044.259295534,2239.7695245557506,Decomposition,Thermal,2025-10-18T18:00:17.082010
600,5,CT_Crack_600_5_4,0.02715168699037345,68.80198800921578,197.73122636606368,83,418.3148083619533,3034.2467651426196,151.43621926473574,45,23,0.772612177857425,False,1.7856513866523547,789270.4201145055,2292.489222020055,Decomposition,Thermal,2025-10-18T18:00:17.082021
600,5,CT_Crack_600_5_5,0.024377407166590523,61.62320183735519,174.32304757216016,90,424.0135271612454,1469.32553237172,139.21189110267144,45,48,0.707138422157839,False,1.8107540015291275,791176.25958258,2231.443166940565,Decomposition,Thermal,2025-10-18T18:00:17.082031
600,5,CT_Crack_600_5_6,0.03436524102776883,63.127085104275416,190.89638191237054,60,417.390876792301,1678.5673063031334,78.59769004842694,45,26,0.785929548848459,False,1.8730856904915654,1088763.7523894277,2554.364774645177,Decomposition,Thermal,2025-10-18T18:00:17.082042
600,5,CT_Crack_600_5_7,0.030579074527285064,47.07465238447414,185.86372607373463,21,429.7684812519798,1485.0065152525756,159.7452895174041,45,5,0.7213283858021605,False,1.8761104706486176,1299173.6732344076,3624.6012433429737,Decomposition,Thermal,2025-10-18T18:00:17.082052
600,5,CT_Crack_600_5_8,0.024091366430490313,62.607299873601434,156.39296893803527,93,426.52262942666806,2031.6633854394872,27.80281193782222,45,22,0.7946017967396386,False,1.7794253946370224,769602.4738050879,2207.1864287532608,Decomposition,Thermal,2025-10-18T18:00:17.082062
600,5,CT_Crack_600_5_9,0.03552581727508035,50.31005496169559,250.3110242098196,62,426.2674597254367,3351.635829054996,122.47485938109455,45,30,0.7875189056758211,False,1.799068885318543,1412275.0333756753,2526.597740964282,Decomposition,Thermal,2025-10-18T18:00:17.082073
600,5,CT_Crack_600_5_10,0.02171468095138992,53.64087564445205,153.23062294694293,81,425.5818890084041,2190.116154344473,43.61345372959862,45,47,0.8273601481901972,False,1.9012159468085614,809631.8596781079,2311.204247835449,Decomposition,Thermal,2025-10-18T18:00:17.082083
600,10,CT_Crack_600_10_1,0.03728486356078387,68.01735868381643,360.55024294131965,28,449.6043099553857,1743.652034810533,133.66805019759627,45,6,0.8118675161238857,False,1.8457321282329104,1096333.7677990478,3293.168780041747,Decomposition,Thermal,2025-10-18T18:00:17.082094
600,10,CT_Crack_600_10_2,0.039047600674842496,74.15265983235989,330.1618158673078,71,434.48341704973996,1880.7072490594026,114.14931175530639,45,16,0.7744089858920763,False,1.7847666783289609,1053167.904242925,2414.9819202725835,Decomposition,Thermal,2025-10-18T18:00:17.082104
600,10,CT_Crack_600_10_3,0.02602450051135308,86.90099800823351,289.04009584954116,82,462.8105838251686,2144.533195147222,46.66096788682525,45,48,0.8406367595192207,False,1.8032835440079111,598945.952470819,2301.7706561202735,Decomposition,Thermal,2025-10-18T18:00:17.082114
600,10,CT_Crack_600_10_4,0.03915374921951968,67.78397618437096,275.08160111172407,91,456.9758158308131,3455.514615705056,58.16473305743836,45,27,0.8060547846383584,False,1.8611978821325814,1155250.8844574809,2223.239257706185,Decomposition,Thermal,2025-10-18T18:00:17.082125
600,10,CT_Crack_600_10_5,0.03919616599202712,78.36511899085187,296.4726510593948,29,461.0292993942736,1485.0472942206993,128.15956536630097,45,11,0.831313451390565,False,1.8852759870637321,1000347.2590044244,3254.872647376676,Decomposition,Thermal,2025-10-18T18:00:17.082135
600,10,CT_Crack_600_10_6,0.04013918007708105,76.66318851478624,226.41643914905916,96,443.7061268682176,2434.9352898463253,46.725623525880096,45,44,0.8415870975636919,False,1.7210669362516913,1047156.5520481658,2183.951161840747,Decomposition,Thermal,2025-10-18T18:00:17.082145
600,10,CT_Crack_600_10_7,0.04693013127749259,92.44075546921961,195.21802384893672,21,460.47289329866595,2956.5022127538464,100.9213038361793,45,5,0.8421392463571844,False,1.8829767227908691,1015355.8576902613,3624.6012433429737,Decomposition,Thermal,2025-10-18T18:00:17.082156
600,10,CT_Crack_600_10_8,0.04229583575733105,63.837750802485644,203.44496229563794,68,435.5178294678242,2773.8123575052255,121.04579279304252,45,28,0.7795577106200359,False,1.8282781622988042,1325104.196988224,2449.9865251482233,Decomposition,Thermal,2025-10-18T18:00:17.082167
600,10,CT_Crack_600_10_9,0.04230122589686717,53.463484862248066,391.05852922610853,54,451.9215543279102,2177.6634803824536,82.6215734859717,45,13,0.7821365533638336,False,1.8092945631796182,1582434.291586449,2645.668419946999,Decomposition,Thermal,2025-10-18T18:00:17.082177
600,10,CT_Crack_600_10_10,0.04200182693315421,90.08268236242618,327.9925418090588,63,451.56086993593635,2874.259968204024,116.20120150560444,45,14,0.775298272959897,False,1.7799795236590639,932517.2348702914,2513.158137097179,Decomposition,Thermal,2025-10-18T18:00:17.082188
600,15,CT_Crack_600_15_1,0.04814292358562519,87.94314141293017,314.8044841289791,81,473.4522220185868,3156.892749133771,173.3567021032472,45,24,0.8502702883024909,False,1.894842754805875,1094864.7685798223,2311.204247835449,Decomposition,Thermal,2025-10-18T18:00:17.082198
600,15,CT_Crack_600_15_2,0.04469662235711197,99.9456123764021,297.5763472461456,69,463.4584747967324,2728.278298042169,113.4391642909351,45,15,0.7530796226890989,False,1.8181951025577743,894418.9003271379,2438.0931993760987,Decomposition,Thermal,2025-10-18T18:00:17.082209
600,15,CT_Crack_600_15_3,0.043025222436467295,83.32031636411935,217.38937115034696,39,479.2201190451335,2816.488420713438,136.83518171674652,45,13,0.9873908240605186,False,1.9289744225252974,1032766.6603770953,2948.798731084674,Decomposition,Thermal,2025-10-18T18:00:17.082219
600,15,CT_Crack_600_15_4,0.056435637394059296,62.88550486192357,248.9691115585224,95,468.6487272643426,3302.6658962258534,130.4178188212583,45,45,0.938203543859901,False,1.7888863076751114,1794869.5018978978,2191.5874168443497,Decomposition,Thermal,2025-10-18T18:00:17.082230
600,15,CT_Crack_600_15_5,0.046962686108318615,87.08197548690333,266.76678401202037,65,473.3824676713552,3617.1277286188038,111.28067951995268,45,24,0.9562487412271291,False,1.9028822618248047,1078585.6854012585,2487.1131731971623,Decomposition,Thermal,2025-10-18T18:00:17.082240
600,15,CT_Crack_600_15_6,0.055097011912381935,98.16497829366237,325.003922320559,39,474.66782448278633,3345.517774586326,131.1510500499183,45,17,0.8828290649616816,False,1.786464689662132,1122539.073916121,2948.798731084674,Decomposition,Thermal,2025-10-18T18:00:17.082250
600,15,CT_Crack_600_15_7,0.06449064043379989,77.73531099144857,432.8310786442818,78,462.2521664997864,2734.5200045599963,120.67306513523573,45,46,0.813376144976448,False,1.8835553812610346,1659236.6998028557,2340.4631038831512,Decomposition,Thermal,2025-10-18T18:00:17.082261
600,15,CT_Crack_600_15_8,0.031073110070603666,94.46675453870698,307.2906107842247,33,482.8356910550349,1815.0803827048712,136.63477853493464,45,7,0.8484535096298158,False,1.866049681282268,657863.398024788,3117.6595388187197,Decomposition,Thermal,2025-10-18T18:00:17.082271
600,15,CT_Crack_600_15_9,0.057432323537209395,75.6459612010811,338.9870678246319,64,475.2812848736973,2726.721152188334,161.95717732113,45,36,0.8252336972694502,False,1.8134931385114093,1518450.49293626,2500.0,Decomposition,Thermal,2025-10-18T18:00:17.082281
600,15,CT_Crack_600_15_10,0.06469788060820313,77.57090838277969,389.27139301341913,63,464.9469334461048,3202.735085757173,51.47438062126929,45,28,0.7731906115434668,False,1.9370224842849966,1668096.5056886121,2513.158137097179,Decomposition,Thermal,2025-10-18T18:00:17.082291
600,20,CT_Crack_600_20_1,0.07587853087712594,146.0047862047836,400.510450119219,72,500.16148050236313,3035.1342486849835,47.095396374730214,45,40,0.9729924706439833,False,2.0,1039397.8560497342,2403.7492838456806,Decomposition,Thermal,2025-10-18T18:00:17.082302
600,20,CT_Crack_600_20_2,0.05182633486470936,122.99564766492041,385.4677779921847,24,499.6937759244807,2365.8002589501584,119.98323511108346,45,10,0.8844676513364853,False,1.8909848168255565,842734.451968592,3466.806371753173,Decomposition,Thermal,2025-10-18T18:00:17.082313
600,20,CT_Crack_600_20_3,0.056489534254649365,105.80221881756717,344.3889217098544,49,496.12352050950693,2427.814688594122,87.29443806121196,45,17,0.9727709721411755,False,1.8145721584248844,1067832.6954948504,2732.7588325319844,Decomposition,Thermal,2025-10-18T18:00:17.082323
600,20,CT_Crack_600_20_4,0.059638210777433386,98.39435418576436,347.341109289292,34,504.9883241686508,2530.7738838694604,52.75605506965487,45,17,0.8684484903087071,False,1.8100351881735182,1212228.3086454123,3086.789594993041,Decomposition,Thermal,2025-10-18T18:00:17.082334
600,20,CT_Crack_600_20_5,0.05913101097273106,105.00334879503713,342.9716743490622,26,488.2792910542327,2757.2517603578585,159.25635791055706,45,15,0.8737311312549282,False,1.9375588755591042,1126269.0504881465,3375.531905895818,Decomposition,Thermal,2025-10-18T18:00:17.082344
600,20,CT_Crack_600_20_6,0.08272920252912046,110.44280137902611,446.49718669582234,34,503.909000805799,3281.172652268156,43.52254317689573,45,19,0.9103042226359571,False,1.8747404489835855,1498136.6190668058,3086.789594993041,Decomposition,Thermal,2025-10-18T18:00:17.082354
600,20,CT_Crack_600_20_7,0.06130206422457647,117.14244566864794,333.4830210548371,56,493.1532235019852,1968.5205233301372,35.86635623249754,45,24,0.9336504298555699,False,1.9627645488152579,1046624.2850687449,2613.789792873551,Decomposition,Thermal,2025-10-18T18:00:17.082365
600,20,CT_Crack_600_20_8,0.05732695455722727,120.49966487412549,328.20817014871915,66,505.24466672917646,2644.9402196674214,49.73892413249077,45,37,0.9829773369161621,False,1.8943145292794086,951487.3691493048,2474.4880157997636,Decomposition,Thermal,2025-10-18T18:00:17.082375
600,20,CT_Crack_600_20_9,0.04827086541881768,95.10224905782721,409.355737864256,77,492.97171508545165,2595.6300151645523,136.87466614443534,45,45,0.8797662403683235,False,1.9300399994738977,1015136.1486617721,2350.5514316042713,Decomposition,Thermal,2025-10-18T18:00:17.082385
