Temperature_C,Rubber_Content_%,Voxel_Size_um,Sample_Volume_mm3,Scan_ID,Total_Porosity_%,Gel_Pores_Fraction,Capillary_Pores_Fraction,Macro_Pores_Fraction,Cracks_Fraction,Mean_Pore_Diameter_um,Std_Pore_Diameter_um,Pore_Connectivity,Tortuosity,Specific_Surface_Area_m2_g,Pore_Sphericity,Pore_Elongation,Anisotropy_Degree,Total_Pore_Count,Timestamp
400,0,20,1000,CT_400_0_20_1000,15.389222980417957,0.10775862068965515,0.3103448275862069,0.2586206896551724,0.32327586206896547,80,35,0.551383253886066,1.803500313340798,14.874333903525757,0.5619455010657637,1.4937798077806719,0.30986329309826305,19236,2025-10-18T18:00:17.078104
400,0,20,2000,CT_400_0_20_2000,14.368585564480094,0.10775862068965515,0.3103448275862069,0.2586206896551724,0.32327586206896547,80,35,0.5846028021687241,1.6635921662283997,18.993730599824694,0.6003626360070814,1.4671564656645057,0.2843743884082863,35921,2025-10-18T18:00:17.078110
400,0,20,5000,CT_400_0_20_5000,16.144499557642806,0.10775862068965517,0.3103448275862069,0.25862068965517243,0.32327586206896547,80,35,0.5508997056573931,1.5805540803379536,16.928485404825985,0.5505682648329833,1.5052896860781273,0.31858506740778797,100903,2025-10-18T18:00:17.078117
400,5,5,1000,CT_400_5_5_1000,21.610375423731934,0.10438413361169101,0.30062630480167013,0.25052192066805845,0.34446764091858034,120,50,0.6806620365496465,1.8971574599310324,11.355025951625331,0.5531325631661642,1.6461316111387283,0.316767974287481,1728830,2025-10-18T18:00:17.078123
400,5,5,2000,CT_400_5_5_2000,22.439938922727812,0.10438413361169101,0.30062630480167013,0.25052192066805845,0.34446764091858034,120,50,0.6450768589717271,1.6653805164094708,12.46915498954246,0.5387748287769367,1.6111395853399506,0.2811326349360256,3590390,2025-10-18T18:00:17.078133
400,5,5,5000,CT_400_5_5_5000,21.7951292306699,0.10438413361169101,0.3006263048016702,0.25052192066805845,0.3444676409185804,120,50,0.6450583046515972,1.8527807093084347,13.468703122524321,0.520296666638157,1.4564590085696683,0.288328301172547,8718051,2025-10-18T18:00:17.078142
400,5,10,1000,CT_400_5_10_1000,21.224751337753105,0.10438413361169101,0.3006263048016702,0.25052192066805845,0.3444676409185804,120,50,0.6961034870586945,1.7327565065131147,13.781457414554897,0.5615518802800527,1.5359626294333952,0.26368295253203994,212247,2025-10-18T18:00:17.078148
400,5,10,2000,CT_400_5_10_2000,20.64184164886783,0.10438413361169101,0.30062630480167013,0.25052192066805845,0.3444676409185804,120,50,0.6445803433306373,1.7724941623640342,12.724239270795124,0.5318491452733586,1.3680618613541378,0.3000816578489612,412836,2025-10-18T18:00:17.078154
400,5,10,5000,CT_400_5_10_5000,21.254228868182075,0.104384133611691,0.30062630480167013,0.25052192066805845,0.34446764091858034,120,50,0.6954966174900644,1.7287713404810598,14.2056774548876,0.5251524510550769,1.5393206780723654,0.3053838224343009,1062711,2025-10-18T18:00:17.078161
400,5,20,1000,CT_400_5_20_1000,20.094314332636653,0.104384133611691,0.30062630480167013,0.25052192066805845,0.34446764091858034,120,50,0.66776183773711,1.7758732415162524,12.418383203459262,0.5367131542001929,1.5481208575451417,0.3182445261507947,25117,2025-10-18T18:00:17.078167
400,5,20,2000,CT_400_5_20_2000,20.55455343302199,0.10438413361169102,0.3006263048016702,0.2505219206680585,0.34446764091858045,120,50,0.6416750775068131,1.9348970451217298,13.490785106643681,0.4954792409811063,1.5391418287123138,0.32889277445966697,51386,2025-10-18T18:00:17.078182
400,5,20,5000,CT_400_5_20_5000,22.313904820192292,0.10438413361169102,0.3006263048016702,0.25052192066805845,0.3444676409185804,120,50,0.6584508176401805,1.7792151409099608,14.575757019556175,0.5248950599206685,1.4179525951743184,0.27460065098052333,139461,2025-10-18T18:00:17.078189
400,10,5,1000,CT_400_10_5_1000,27.381618720354655,0.10121457489878541,0.291497975708502,0.242914979757085,0.36437246963562747,160,65,0.7792784398657396,1.6382094027479401,10.448885815560242,0.5449591097983821,1.572312281555744,0.2914260659909793,2190529,2025-10-18T18:00:17.078196
400,10,5,2000,CT_400_10_5_2000,27.936534046641153,0.10121457489878542,0.291497975708502,0.24291497975708504,0.3643724696356275,160,65,0.8014566642081928,1.7092730220902326,10.047222678407882,0.4936010436343581,1.5560871299796704,0.3162707086341886,4469845,2025-10-18T18:00:17.078202
400,10,5,5000,CT_400_10_5_5000,26.974501682442575,0.10121457489878542,0.291497975708502,0.242914979757085,0.36437246963562747,160,65,0.7915324506809414,1.8198649779981202,10.578342095474518,0.5209418090569911,1.5336271805909307,0.3069799929123214,10789800,2025-10-18T18:00:17.078212
400,10,10,1000,CT_400_10_10_1000,25.630759093083793,0.10121457489878542,0.29149797570850206,0.24291497975708504,0.3643724696356275,160,65,0.773304573155705,1.8365059003295325,10.924827017027093,0.5315383724963338,1.5773986517031613,0.2792433051860091,256307,2025-10-18T18:00:17.078220
400,10,10,2000,CT_400_10_10_2000,26.71108185179063,0.10121457489878541,0.291497975708502,0.242914979757085,0.36437246963562747,160,65,0.7573148129046909,1.9352156549036765,12.604123897876025,0.5096192362696237,1.6276211561425407,0.3261691115825822,534221,2025-10-18T18:00:17.078227
400,10,10,5000,CT_400_10_10_5000,27.18373969450944,0.10121457489878542,0.2914979757085021,0.24291497975708504,0.3643724696356275,160,65,0.7568480570153772,1.9132611062253064,9.845722969602834,0.5039844099807614,1.5559197281799515,0.29746307434384345,1359186,2025-10-18T18:00:17.078233
400,10,20,1000,CT_400_10_20_1000,27.133817873040865,0.10121457489878541,0.291497975708502,0.242914979757085,0.3643724696356275,160,65,0.7478415940009887,1.724233478664372,10.919533965533297,0.5100476770249014,1.5637060810164711,0.3101742626987301,33917,2025-10-18T18:00:17.078239
400,10,20,2000,CT_400_10_20_2000,27.102856339791682,0.10121457489878541,0.291497975708502,0.24291497975708504,0.3643724696356275,160,65,0.7844329873123213,1.8587747218875506,10.79257040390291,0.5177195613029167,1.547464371762119,0.31261150115034375,67757,2025-10-18T18:00:17.078246
400,10,20,5000,CT_400_10_20_5000,26.25512120876523,0.10121457489878541,0.29149797570850206,0.242914979757085,0.36437246963562747,160,65,0.7505637015960795,1.801144818512575,10.650406179170796,0.5003227163778328,1.549415502571186,0.32192083790428355,164094,2025-10-18T18:00:17.078252
400,15,5,1000,CT_400_15_5_1000,32.204452103636086,0.09823182711198429,0.2829076620825148,0.2357563850687623,0.38310412573673874,200,80,0.8639131689255889,1.9741657408166615,8.126289760175137,0.49836530145276614,1.5951599077518925,0.3493397668169451,2576356,2025-10-18T18:00:17.078263
400,15,5,2000,CT_400_15_5_2000,31.001982336384092,0.09823182711198428,0.2829076620825148,0.2357563850687623,0.3831041257367387,200,80,0.8668250496124552,1.8103305273153343,7.93207398146391,0.514310669161688,1.6213909225316887,0.32141489410346846,4960317,2025-10-18T18:00:17.078270
400,15,5,5000,CT_400_15_5_5000,32.47521355043303,0.09823182711198429,0.2829076620825148,0.2357563850687623,0.38310412573673874,200,80,0.8655070568923856,1.786611736090005,9.547468169736046,0.5125770337209439,1.640946113922621,0.3027724152725988,12990085,2025-10-18T18:00:17.078277
400,15,10,1000,CT_400_15_10_1000,33.14658639141027,0.09823182711198428,0.2829076620825148,0.23575638506876226,0.38310412573673874,200,80,0.8733440156456591,1.7455251441335444,9.768210652914766,0.4917379016301419,1.6312009710301791,0.2913796824139664,331465,2025-10-18T18:00:17.078288
400,15,10,2000,CT_400_15_10_2000,32.498617974066676,0.09823182711198429,0.2829076620825148,0.2357563850687623,0.38310412573673874,200,80,0.8299372702738873,1.7677272272767093,10.031835494785973,0.47730489558651534,1.542774213224855,0.30363842680739184,649972,2025-10-18T18:00:17.078296
400,15,10,5000,CT_400_15_10_5000,33.138393419775504,0.09823182711198428,0.2829076620825148,0.2357563850687623,0.38310412573673874,200,80,0.8746263347711489,1.952534599470216,8.72480888950241,0.4838884138197181,1.6087428044469139,0.31641363914440407,1656919,2025-10-18T18:00:17.078302
400,15,20,1000,CT_400_15_20_1000,32.94494834183061,0.09823182711198428,0.2829076620825148,0.2357563850687623,0.3831041257367387,200,80,0.8719485684811227,1.6793382472018692,7.582432187690271,0.5177800974367796,1.6281904077167635,0.3264944553651324,41181,2025-10-18T18:00:17.078309
400,15,20,2000,CT_400_15_20_2000,33.557450193964534,0.09823182711198426,0.2829076620825147,0.23575638506876226,0.38310412573673863,200,80,0.8646290473707793,1.729855610382067,7.466167048889145,0.49707801579821564,1.6110989079244193,0.30915226992098016,83893,2025-10-18T18:00:17.078315
400,15,20,5000,CT_400_15_20_5000,33.427077863722495,0.09823182711198428,0.2829076620825148,0.23575638506876231,0.38310412573673874,200,80,0.867986097807213,1.9013559209464834,7.108221733038521,0.504145169105135,1.5550414268951556,0.2774050060347045,208919,2025-10-18T18:00:17.078322
400,20,5,1000,CT_400_20_5_1000,37.56816060172888,0.09541984732824427,0.2748091603053435,0.22900763358778622,0.40076335877862584,240,95,0.9900349651911672,1.8732636220677026,6.327996593343169,0.470924058976553,1.7117975180257725,0.3132557558999329,3005452,2025-10-18T18:00:17.078328
400,20,5,2000,CT_400_20_5_2000,39.82103971421422,0.09541984732824427,0.2748091603053436,0.2290076335877863,0.400763358778626,240,95,0.9544588627232676,1.903484599714407,5.845569615414054,0.4394058188091347,1.6496154672519654,0.31373025379523545,6371366,2025-10-18T18:00:17.078339
400,20,5,5000,CT_400_20_5_5000,40.282345307531095,0.09541984732824427,0.2748091603053435,0.22900763358778625,0.4007633587786259,240,95,0.9770217528619558,1.836180354165969,6.564587554313437,0.4524703488562739,1.8103752247602918,0.3162532295313093,16112938,2025-10-18T18:00:17.078346
400,20,10,1000,CT_400_20_10_1000,39.16339370463235,0.09541984732824428,0.2748091603053435,0.22900763358778628,0.40076335877862596,240,95,1.0,1.9158849464630237,5.000114744533445,0.4447146373029534,1.632518111420622,0.27960160382370347,391633,2025-10-18T18:00:17.078353
400,20,10,2000,CT_400_20_10_2000,38.81535072066943,0.09541984732824428,0.2748091603053435,0.22900763358778628,0.4007633587786259,240,95,0.938153835511348,1.8878689268676183,6.233784367690837,0.5101873032615942,1.592188718623199,0.3136737000229108,776307,2025-10-18T18:00:17.078362
400,20,10,5000,CT_400_20_10_5000,40.37501818687274,0.09541984732824427,0.2748091603053435,0.22900763358778628,0.4007633587786259,240,95,0.9494779776089372,1.8073799171635425,4.704621086867653,0.4870978883102734,1.7243639129210881,0.2914603250363149,2018750,2025-10-18T18:00:17.078370
400,20,20,1000,CT_400_20_20_1000,39.813729163427,0.09541984732824427,0.2748091603053435,0.22900763358778625,0.40076335877862596,240,95,0.9756143881861505,1.8500292074820888,4.5138219118980505,0.4754310184015686,1.7128517713233384,0.30595682434554905,49767,2025-10-18T18:00:17.078377
400,20,20,2000,CT_400_20_20_2000,39.0866890351136,0.09541984732824425,0.2748091603053435,0.22900763358778625,0.4007633587786259,240,95,0.9412495169912927,1.8641897634599727,5.902468043655673,0.467478293346953,1.7533111179895222,0.31002125199158115,97716,2025-10-18T18:00:17.078383
400,20,20,5000,CT_400_20_20_5000,38.360549666966094,0.09541984732824427,0.2748091603053435,0.22900763358778628,0.40076335877862596,240,95,0.9771446848584178,1.9951900087137877,6.34098268903395,0.47442420980899425,1.6450520316546273,0.320255660470004,239753,2025-10-18T18:00:17.078390
600,0,5,1000,CT_600_0_5_1000,21.595418573253472,0.05494505494505493,0.2857142857142857,0.2747252747252747,0.3846153846153845,150,60,0.7282593217572393,1.8362070271680022,13.557178381178089,0.517927892857539,1.5354182976114352,0.3693315102966575,1727633,2025-10-18T18:00:17.078402
600,0,5,2000,CT_600_0_5_2000,20.940731545224427,0.05494505494505493,0.28571428571428575,0.27472527472527475,0.3846153846153846,150,60,0.7253202021761761,1.842455926924418,13.457337407834085,0.5273841687359314,1.6269211975697793,0.3889926976329622,3350517,2025-10-18T18:00:17.078410
600,0,5,5000,CT_600_0_5_5000,21.651329746367843,0.05494505494505494,0.28571428571428575,0.27472527472527475,0.38461538461538464,150,60,0.6804775824243807,1.812383430918881,13.52324317247499,0.5058743947491261,1.563880836843659,0.39665503112669753,8660531,2025-10-18T18:00:17.078417
600,0,10,1000,CT_600_0_10_1000,22.691255306489953,0.05494505494505494,0.2857142857142857,0.27472527472527475,0.3846153846153846,150,60,0.7061824295079729,1.8184346769109128,14.33530323564073,0.5293630670994611,1.5510774733398394,0.40477624606133583,226912,2025-10-18T18:00:17.078429
600,0,10,2000,CT_600_0_10_2000,22.96551020981709,0.05494505494505493,0.2857142857142857,0.2747252747252747,0.3846153846153846,150,60,0.6548980531857089,1.7324803564374098,15.313293448017657,0.4570358142577092,1.6300472977819775,0.3879574605421553,459310,2025-10-18T18:00:17.078436
600,0,10,5000,CT_600_0_10_5000,21.850033118558056,0.05494505494505494,0.28571428571428575,0.27472527472527475,0.3846153846153846,150,60,0.6848318952635877,1.860967753179774,13.817276156805374,0.5184090335795798,1.6655083456244744,0.42058047838047785,1092501,2025-10-18T18:00:17.078445
600,0,20,1000,CT_600_0_20_1000,21.64567945925603,0.05494505494505493,0.28571428571428575,0.27472527472527475,0.3846153846153846,150,60,0.683254172391457,1.7135220725848883,13.753851548408438,0.4985004015005099,1.5827447231764165,0.41909997154581835,27057,2025-10-18T18:00:17.078454
600,0,20,2000,CT_600_0_20_2000,22.011799088942684,0.05494505494505494,0.28571428571428575,0.27472527472527475,0.38461538461538464,150,60,0.6941037407757416,1.8722070359024852,13.47693602943501,0.4701835534398737,1.6202406757890995,0.3749640555823286,55029,2025-10-18T18:00:17.078460
600,0,20,5000,CT_600_0_20_5000,21.062691699420075,0.05494505494505493,0.28571428571428575,0.27472527472527475,0.3846153846153846,150,60,0.6896795216109289,1.7843710870874718,13.369583118995251,0.5060557860337209,1.5288342444809961,0.4165901103902166,131641,2025-10-18T18:00:17.078466
600,5,5,1000,CT_600_5_5_1000,33.89127972127907,0.053475935828877004,0.2780748663101605,0.26737967914438504,0.4010695187165776,210,85,0.8069289942763266,1.776553173368799,10.847588804648085,0.47754465752894587,1.6509546687701315,0.397734026342746,2711302,2025-10-18T18:00:17.078472
600,5,5,2000,CT_600_5_5_2000,30.507642356201004,0.053475935828877,0.27807486631016043,0.26737967914438504,0.40106951871657753,210,85,0.791896587146074,1.7460042564389409,13.213425546150237,0.46880247665061214,1.6640951508460529,0.3963928373083253,4881222,2025-10-18T18:00:17.078483
600,5,5,5000,CT_600_5_5_5000,30.748706344832854,0.05347593582887698,0.27807486631016043,0.267379679144385,0.4010695187165775,210,85,0.8370706615788828,1.83559736643417,10.945752521768718,0.4379275188147108,1.631854812619236,0.34702869857140384,12299482,2025-10-18T18:00:17.078489
600,5,10,1000,CT_600_5_10_1000,29.861627625943143,0.05347593582887698,0.27807486631016043,0.267379679144385,0.4010695187165775,210,85,0.8133049371210687,1.8442435231100889,10.639348139525664,0.48301375865156954,1.6857973699440643,0.4205990388513034,298616,2025-10-18T18:00:17.078495
600,5,10,2000,CT_600_5_10_2000,30.79771066556784,0.053475935828877,0.27807486631016043,0.26737967914438504,0.40106951871657753,210,85,0.8269026681867885,1.7468571609340982,12.140012873767494,0.49801767594114676,1.5546374561605873,0.4335412152199557,615954,2025-10-18T18:00:17.078505
600,5,10,5000,CT_600_5_10_5000,31.17380327655176,0.053475935828877,0.27807486631016043,0.26737967914438504,0.40106951871657753,210,85,0.7913158623705441,1.9139022572912505,11.158416546792125,0.48865853484263394,1.6656601711020893,0.3976284459694709,1558690,2025-10-18T18:00:17.078512
600,5,20,1000,CT_600_5_20_1000,31.454443964725982,0.05347593582887699,0.27807486631016043,0.26737967914438504,0.40106951871657753,210,85,0.8288446063704088,1.8048349493594926,10.522534154065287,0.4917026787334037,1.6993303688733792,0.3429875586698825,39318,2025-10-18T18:00:17.078522
600,5,20,2000,CT_600_5_20_2000,30.020619939430144,0.05347593582887699,0.27807486631016043,0.26737967914438504,0.40106951871657753,210,85,0.8131327410008892,1.7216643738159523,11.537935810120242,0.4877254987655643,1.6389350012947719,0.3696990946747276,75051,2025-10-18T18:00:17.078530
600,5,20,5000,CT_600_5_20_5000,31.42838174615699,0.05347593582887699,0.2780748663101605,0.26737967914438504,0.4010695187165776,210,85,0.8064341223441848,1.7640808715828187,10.830437094437785,0.459710055898788,1.6591984498917378,0.41031053683193475,196427,2025-10-18T18:00:17.078536
600,10,5,1000,CT_600_10_5_1000,41.40842993521615,0.05208333333333333,0.27083333333333337,0.2604166666666667,0.4166666666666667,270,110,0.8846665120930384,1.863545925159395,9.788009521285423,0.4562336920982479,1.7414651564082264,0.3727698302014329,3312674,2025-10-18T18:00:17.078543
600,10,5,2000,CT_600_10_5_2000,38.70271120769505,0.05208333333333332,0.2708333333333333,0.26041666666666663,0.41666666666666663,270,110,0.9177015232351282,1.8832263208459104,10.40778096936863,0.4468991385897829,1.6685616798445986,0.39786281970039805,6192433,2025-10-18T18:00:17.078549
600,10,5,5000,CT_600_10_5_5000,40.36787863184246,0.05208333333333332,0.2708333333333333,0.2604166666666667,0.41666666666666663,270,110,0.9188219568653002,1.996395109170556,8.48582902151189,0.45625759698080764,1.644827720005092,0.41151333246561217,16147151,2025-10-18T18:00:17.078555
600,10,10,1000,CT_600_10_10_1000,42.46531265179046,0.052083333333333315,0.27083333333333337,0.2604166666666667,0.4166666666666666,270,110,0.8806908074369914,1.881002898584333,9.599354729543059,0.4474668490200617,1.6191734074839899,0.3767257925314469,424653,2025-10-18T18:00:17.078561
600,10,10,2000,CT_600_10_10_2000,38.89921674675741,0.052083333333333315,0.27083333333333337,0.26041666666666663,0.41666666666666663,270,110,0.9170100911710174,1.9249785047289008,9.877542543788755,0.47970510829860674,1.660236448365692,0.38880585365597925,777984,2025-10-18T18:00:17.078567
600,10,10,5000,CT_600_10_10_5000,38.56873600443143,0.052083333333333315,0.2708333333333333,0.26041666666666663,0.4166666666666666,270,110,0.8580125672759171,1.9038100836524048,8.343063790890625,0.4355931393185106,1.6710382348098967,0.37107097110381004,1928436,2025-10-18T18:00:17.078573
600,10,20,1000,CT_600_10_20_1000,38.67818006567321,0.05208333333333332,0.27083333333333337,0.2604166666666667,0.41666666666666663,270,110,0.8818539680057256,1.9131445429627258,9.58770417887142,0.4317929491403478,1.6989070974644238,0.4047233994271444,48347,2025-10-18T18:00:17.078583
600,10,20,2000,CT_600_10_20_2000,41.40172812335329,0.05208333333333332,0.27083333333333337,0.2604166666666667,0.4166666666666667,270,110,0.9116970933795561,1.8806018888772946,8.204022104612712,0.41702297707521474,1.7005398886519998,0.38887309466210224,103504,2025-10-18T18:00:17.078593
600,10,20,5000,CT_600_10_20_5000,40.89279210172187,0.05208333333333332,0.2708333333333333,0.2604166666666667,0.4166666666666667,270,110,0.9172061176248538,1.8718112900075796,9.037660168289134,0.41819756725868074,1.79309732921808,0.36403051460079466,255579,2025-10-18T18:00:17.078601
600,15,5,1000,CT_600_15_5_1000,48.94787842285968,0.05076142131979694,0.2639593908629442,0.25380710659898476,0.43147208121827413,330,135,0.972201996282032,1.9619136196545766,6.607076295160875,0.4532532949700896,1.8470759731041442,0.4202745710783437,3915830,2025-10-18T18:00:17.078607
600,15,5,2000,CT_600_15_5_2000,49.39542170480375,0.05076142131979694,0.2639593908629442,0.25380710659898476,0.4314720812182741,330,135,1.0,1.9480015739889762,6.433381858118436,0.42616885477355343,1.6744256099272614,0.41671979816139515,7903267,2025-10-18T18:00:17.078613
600,15,5,5000,CT_600_15_5_5000,49.17610121173475,0.05076142131979695,0.26395939086294423,0.2538071065989848,0.43147208121827413,330,135,1.0,2.0256607966875326,5.821118033377833,0.4058845391101585,1.7355700418008828,0.38095664053342354,19670440,2025-10-18T18:00:17.078619
600,15,10,1000,CT_600_15_10_1000,48.33213015279524,0.05076142131979694,0.2639593908629442,0.25380710659898476,0.4314720812182741,330,135,0.995464244750025,1.9135949859798642,6.327555282579625,0.4326940302206122,1.7657676271997307,0.40523402210570475,483321,2025-10-18T18:00:17.078625
600,15,10,2000,CT_600_15_10_2000,47.925420174601946,0.05076142131979694,0.2639593908629442,0.25380710659898476,0.4314720812182741,330,135,0.9872956899039496,2.056759650901002,5.900309122221941,0.4268542471536443,1.7691293014103384,0.37106356196438967,958508,2025-10-18T18:00:17.078631
600,15,10,5000,CT_600_15_10_5000,49.66290823699393,0.05076142131979694,0.2639593908629442,0.2538071065989848,0.43147208121827413,330,135,1.0,2.0510094327823167,7.645906604289508,0.4383505816850414,1.6553751668057277,0.3870186479424731,2483145,2025-10-18T18:00:17.078642
600,15,20,1000,CT_600_15_20_1000,49.173804805305274,0.05076142131979695,0.2639593908629442,0.2538071065989848,0.43147208121827413,330,135,0.9749686216329567,2.0907632349149337,6.894170864463542,0.4225268905339277,1.7898424903242829,0.40299798070929027,61467,2025-10-18T18:00:17.078648
600,15,20,2000,CT_600_15_20_2000,49.409874288998154,0.05076142131979694,0.2639593908629442,0.25380710659898476,0.4314720812182741,330,135,1.0,1.9886826576916525,7.75411367210609,0.4911000992710536,1.7640346367943853,0.39378932819251156,123524,2025-10-18T18:00:17.078659
600,15,20,5000,CT_600_15_20_5000,49.74829263640809,0.05076142131979695,0.2639593908629442,0.2538071065989848,0.43147208121827413,330,135,1.0,1.9078653033722208,7.907488313017666,0.413456469937444,1.7545835598252904,0.4149007153050338,310926,2025-10-18T18:00:17.078669
600,20,5,1000,CT_600_20_5_1000,58.44382790427546,0.04950495049504949,0.25742574257425743,0.24752475247524752,0.4455445544554455,390,160,1.0,1.9934198478322573,3.3372099266155653,0.4067877998020277,1.821063600545798,0.41016002324348716,4675506,2025-10-18T18:00:17.078677
600,20,5,2000,CT_600_20_5_2000,58.364670622942214,0.0495049504950495,0.2574257425742575,0.24752475247524758,0.44554455445544555,390,160,1.0,2.0058111183079026,5.569656655544628,0.4176844916715734,1.7663402276443252,0.3684932137436126,9338347,2025-10-18T18:00:17.078683
600,20,5,5000,CT_600_20_5_5000,57.41293347704212,0.04950495049504949,0.25742574257425743,0.24752475247524752,0.4455445544554455,390,160,1.0,1.9826628976885616,2.679927299940302,0.3881203186251518,1.8749861168227535,0.39065755326660984,22965173,2025-10-18T18:00:17.078689
600,20,10,1000,CT_600_20_10_1000,57.53760799881519,0.04950495049504949,0.25742574257425743,0.24752475247524752,0.4455445544554455,390,160,1.0,2.074984984088462,5.037411941434418,0.3799762253498221,1.8333480530516764,0.3857982535617018,575376,2025-10-18T18:00:17.078695
600,20,10,2000,CT_600_20_10_2000,58.77288688937187,0.04950495049504949,0.25742574257425743,0.24752475247524752,0.4455445544554455,390,160,1.0,1.8763286042379324,3.901333034832547,0.3501411763853382,1.8878681164869509,0.40532159790265465,1175457,2025-10-18T18:00:17.078701
600,20,10,5000,CT_600_20_10_5000,57.86501507971013,0.0495049504950495,0.25742574257425743,0.24752475247524752,0.4455445544554455,390,160,1.0,1.959819275056209,4.702203659532365,0.3988338895103195,1.7437177528398748,0.4208129940986566,2893250,2025-10-18T18:00:17.078707
600,20,20,1000,CT_600_20_20_1000,58.98600315534554,0.04950495049504949,0.2574257425742574,0.24752475247524752,0.44554455445544544,390,160,1.0,2.0770211645032166,4.281488545665784,0.4005898639022237,1.8602491920214412,0.3799207825128362,73732,2025-10-18T18:00:17.078713
600,20,20,2000,CT_600_20_20_2000,58.827794708405555,0.0495049504950495,0.2574257425742575,0.24752475247524755,0.44554455445544555,390,160,1.0,1.9018172406563938,4.059604911034711,0.3899146035850852,1.7809744994353105,0.38465037022958737,147069,2025-10-18T18:00:17.078719
600,20,20,5000,CT_600_20_20_5000,56.31187395601089,0.04950495049504949,0.25742574257425743,0.24752475247524752,0.44554455445544555,390,160,1.0,2.031908224112324,4.344627087076545,0.3988017852718212,1.817287290386336,0.42329887159516977,351949,2025-10-18T18:00:17.078729
800,0,5,1000,CT_800_0_5_1000,35.950254350944,0.015923566878980885,0.267515923566879,0.28662420382165604,0.429936305732484,300,120,0.8464533708948296,1.8735655256692483,11.02674777256171,0.44272057542205523,1.7101857452409623,0.5329717788218872,2876020,2025-10-18T18:00:17.078740
800,0,5,2000,CT_800_0_5_2000,33.68265894995932,0.015923566878980888,0.267515923566879,0.2866242038216561,0.4299363057324841,300,120,0.8337162679325865,2.000940218649617,11.197180099933316,0.40864551178732605,1.6856793982537701,0.47003150218472173,5389225,2025-10-18T18:00:17.078749
800,0,5,5000,CT_800_0_5_5000,35.187728865234064,0.015923566878980888,0.267515923566879,0.2866242038216561,0.42993630573248404,300,120,0.7923370549923135,1.910520553412289,12.84717437194236,0.4351780149007949,1.75959258162437,0.46744997719794773,14075091,2025-10-18T18:00:17.078755
800,0,10,1000,CT_800_0_10_1000,34.13747351654731,0.015923566878980888,0.2675159235668789,0.28662420382165604,0.42993630573248404,300,120,0.8397168249965238,1.7216673322994278,11.771081288916537,0.414270514605064,1.7924670653134056,0.5174401017091931,341374,2025-10-18T18:00:17.078762
800,0,10,2000,CT_800_0_10_2000,34.944785000529215,0.015923566878980885,0.267515923566879,0.2866242038216561,0.42993630573248404,300,120,0.8500144170979687,1.8471070369443516,11.390934078215706,0.43440632051419914,1.8003439891042525,0.496035693765014,698895,2025-10-18T18:00:17.078768
800,0,10,5000,CT_800_0_10_5000,34.215672310110776,0.015923566878980888,0.267515923566879,0.2866242038216561,0.4299363057324841,300,120,0.8471354476368287,2.0788337814722833,12.500947445799174,0.45788058961321426,1.7530519217042984,0.5232291701228641,1710783,2025-10-18T18:00:17.078774
800,0,20,1000,CT_800_0_20_1000,34.67149924735302,0.015923566878980888,0.267515923566879,0.2866242038216561,0.4299363057324841,300,120,0.845242293125704,1.7842960004727852,12.506264055100472,0.44231486848287427,1.7167032167688225,0.49931286644615025,43339,2025-10-18T18:00:17.078785
800,0,20,2000,CT_800_0_20_2000,35.37231172466035,0.015923566878980885,0.267515923566879,0.28662420382165604,0.4299363057324841,300,120,0.8322308116053976,1.9142710177753859,11.221044260524817,0.440510305283462,1.7805155630291407,0.537912361738873,88430,2025-10-18T18:00:17.078791
800,0,20,5000,CT_800_0_20_5000,35.35646971208229,0.015923566878980888,0.26751592356687903,0.2866242038216561,0.4299363057324841,300,120,0.8729625660468225,1.8303136470207695,10.917491942772674,0.4397429489745166,1.7441325442376752,0.5043323684085994,220977,2025-10-18T18:00:17.078797
800,5,5,1000,CT_800_5_5_1000,48.36973289106875,0.01555209953343701,0.26127527216174184,0.2799377916018662,0.4432348367029548,400,170,0.9320735523104058,2.019417183154453,9.952517536886159,0.4327500722486262,1.7668921714639916,0.4762529443645863,3869578,2025-10-18T18:00:17.078808
800,5,5,2000,CT_800_5_5_2000,46.967617238368945,0.015552099533437006,0.2612752721617418,0.27993779160186627,0.4432348367029548,400,170,0.9360718909096363,2.0492399124995266,9.552117717171997,0.4233237896618034,1.8061136234220845,0.4944208757122903,7514818,2025-10-18T18:00:17.078818
800,5,5,5000,CT_800_5_5_5000,47.7107996136295,0.015552099533437008,0.26127527216174184,0.27993779160186627,0.4432348367029548,400,170,0.9495663319660935,1.820525394763112,8.70728278820773,0.3948986305742504,1.822921844326966,0.5069025458579728,19084319,2025-10-18T18:00:17.078826
800,5,10,1000,CT_800_5_10_1000,47.26294624880427,0.015552099533437006,0.2612752721617418,0.2799377916018662,0.4432348367029548,400,170,0.9055888979819897,1.798807629970522,8.134173640281968,0.4148917228104237,1.7810093692432447,0.4830442650282375,472629,2025-10-18T18:00:17.078832
800,5,10,2000,CT_800_5_10_2000,48.87986121067859,0.015552099533437008,0.26127527216174184,0.27993779160186627,0.4432348367029549,400,170,0.9549332666873436,2.122993530950222,10.129750178933355,0.38588518708369424,1.8600320804075776,0.48710625227563487,977597,2025-10-18T18:00:17.078838
