Test_ID,Temperature_C,Stress_MPa,Time_Hours,Creep_Strain_Percent,Strain_Rate_Per_Hour,Test_Type,Atmosphere,Specimen_Failed,Min_Creep_Rate_Per_Hour,Rupture_Time_Hours,Material,Specimen_Geometry
CR_0006,600,350,879.9225,-9.2e-05,5e-08,Constant_Load,Air,False,-0.04899587,,Superalloy_A,Cylindrical_6mm_dia
CR_0006,600,350,1000.0,8.7e-05,8.9e-07,Constant_Load,Air,False,-0.04899587,,Superalloy_A,Cylindrical_6mm_dia
CR_0006,600,350,1136.4637,0.000136,-1.6e-07,Constant_Load,Air,False,-0.04899587,,Superalloy_A,Cylindrical_6mm_dia
CR_0006,600,350,1291.5497,4.1e-05,1.6e-07,Constant_Load,Air,False,-0.04899587,,Superalloy_A,Cylindrical_6mm_dia
CR_0006,600,350,1467.7993,0.000188,-3.2e-07,Constant_Load,Air,False,-0.04899587,,Superalloy_A,Cylindrical_6mm_dia
CR_0006,600,350,1668.1005,-7.7e-05,-7.3e-07,Constant_Load,Air,False,-0.04899587,,Superalloy_A,Cylindrical_6mm_dia
CR_0006,600,350,1895.7357,-0.000124,-2.1e-07,Constant_Load,Air,False,-0.04899587,,Superalloy_A,Cylindrical_6mm_dia
CR_0006,600,350,2154.4347,-0.000178,5e-07,Constant_Load,Air,False,-0.04899587,,Superalloy_A,Cylindrical_6mm_dia
CR_0006,600,350,2448.4367,0.00015,3.9e-07,Constant_Load,Air,False,-0.04899587,,Superalloy_A,Cylindrical_6mm_dia
CR_0006,600,350,2782.5594,6.5e-05,-2.2e-07,Constant_Load,Air,False,-0.04899587,,Superalloy_A,Cylindrical_6mm_dia
CR_0006,600,350,3162.2777,-6e-06,-1.9e-07,Constant_Load,Air,False,-0.04899587,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.01,0.000245,-0.1697544,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0114,1.3e-05,-0.08013582,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0129,1.1e-05,0.01800427,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0147,7.3e-05,0.0098689,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0167,4.8e-05,-0.01172797,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.019,2.2e-05,-0.02614424,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0215,-7.9e-05,0.00447953,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0245,4.7e-05,0.04254727,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0278,0.000188,0.01224295,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0316,0.000135,-0.00356039,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0359,0.000159,-0.0201379,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0408,-5.1e-05,-0.02465024,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0464,-9.9e-05,0.00323683,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0527,-1.3e-05,0.00772457,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0599,6e-06,0.00793263,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0681,0.000109,-0.01000226,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.0774,-0.000169,0.0021918,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.088,0.000153,0.00679756,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.1,-1.6e-05,-0.00762619,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.1136,-4.3e-05,-0.00292951,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.1292,-0.000101,-0.00370614,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.1468,-0.000165,0.00487391,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.1668,8.2e-05,0.00403839,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.1896,7e-06,-0.00434502,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.2154,-0.000129,-0.00247584,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.2448,-0.00013,0.00151909,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.2783,-3.4e-05,0.00415233,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.3162,0.000167,9.392e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.3594,-2.6e-05,-0.00344067,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.4084,-0.00015,1.322e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.4642,-2.5e-05,0.00103331,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.5275,-2.7e-05,-0.0018113,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.5995,-0.00027,0.00014203,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.6813,-5e-06,0.00141089,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.7743,-2.3e-05,0.00037784,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,0.8799,7e-05,0.00092138,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,1.0,0.000185,0.00016775,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,1.1365,0.000113,-0.00072641,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,1.2915,-2.7e-05,-0.00067397,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,1.4678,-0.000111,0.00075481,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,1.6681,0.000257,0.00027241,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,1.8957,6e-06,-0.00052627,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,2.1544,1e-06,-1.508e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,2.4484,-2e-06,2.932e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,2.7826,2e-05,-1.684e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,3.1623,-1.4e-05,-9.513e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,3.5938,-5.7e-05,-4.366e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,4.0842,-5.5e-05,5.162e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,4.6416,-3e-06,2.9e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,5.275,-5.4e-05,-5.026e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,5.9948,-7.1e-05,4.226e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,6.8129,1.1e-05,2.62e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,7.7426,-2.5e-05,7.036e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,8.7992,0.00015,-0.00010614,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,10.0,-0.000265,-1.608e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,11.3646,0.000109,0.00013367,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,12.9155,0.000125,-9.552e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,14.678,-0.000207,-4.219e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,16.681,-3.4e-05,3.977e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,18.9574,-3.7e-05,-2.189e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,21.5443,-0.000141,-7.35e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,24.4844,-7.8e-05,4.73e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,27.8256,-0.000111,3.544e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,31.6228,0.000175,2.522e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,35.9381,9.4e-05,-5.21e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,40.8424,0.000127,-2.04e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,46.4159,7.2e-05,-2.016e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,52.75,-0.000113,-9.21e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,59.9484,-5.2e-05,1.052e-05,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,68.1292,4.9e-05,-3.99e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,77.4264,-0.000122,1.13e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,87.9923,7.1e-05,4.35e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,100.0,-2.4e-05,-4.24e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,113.6464,-3.7e-05,3.26e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,129.155,7.1e-05,2.47e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,146.7799,4.4e-05,-2.85e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,166.8101,-3.6e-05,1.67e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,189.5736,0.000116,-1.48e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,215.4435,-0.000108,-9.8e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,244.8437,6.2e-05,2.67e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,278.2559,5.9e-05,-1.3e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,316.2278,-3.1e-05,-3.3e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,359.3814,3.3e-05,-1.02e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,408.4239,-0.000125,5.7e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,464.1589,9.2e-05,9e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,527.4997,-1.8e-05,-1.07e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,599.4843,-5.2e-05,8e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,681.2921,0.000105,-1e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,774.2637,-7e-05,-1.24e-06,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,879.9225,-0.000141,-3.8e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,1000.0,-0.000156,7.9e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,1136.4637,6.1e-05,9e-08,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,1291.5497,-0.000128,3.5e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,1467.7993,0.000175,-2.1e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,1668.1005,-0.000208,-1e-08,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,1895.7357,0.00017,4.7e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,2154.4347,2.1e-05,-3.2e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,2448.4367,-1e-05,-1.2e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,2782.5594,-5.4e-05,7e-08,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0007,600,400,3162.2777,4e-05,2.5e-07,Constant_Load,Air,False,-0.1697544,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.01,1.1e-05,0.0026435,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0114,1.5e-05,-0.01638966,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0129,-3.6e-05,-0.00625491,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0147,-6e-06,0.01783063,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0167,3.1e-05,-0.03863244,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.019,-0.000171,-0.0340504,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0215,-0.000135,0.04438986,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0245,7.4e-05,0.02418391,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0278,1.7e-05,-0.01298955,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0316,-1.8e-05,-0.00187896,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0359,2e-06,0.00576559,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0408,3.5e-05,-0.00532742,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0464,-5.4e-05,-0.0094552,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0527,-7.8e-05,0.00543582,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0599,2e-05,-0.0013009,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0681,-9.8e-05,0.00121529,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.0774,4.1e-05,-0.00364602,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.088,-0.00017,0.00275057,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.1,0.000103,0.00847888,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.1136,4.7e-05,-0.00265178,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.1292,2.6e-05,0.00153951,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.1468,9.8e-05,0.00374304,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.1668,0.000167,7.403e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.1896,0.000101,-0.00720975,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.2154,-0.000184,-0.00415043,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.2448,-0.000128,0.00193601,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.2783,-6.2e-05,0.00182907,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.3162,3e-06,0.00140829,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.3594,5.2e-05,-0.00081547,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.4084,-7.3e-05,-0.0003158,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.4642,1.9e-05,-2.489e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.5275,-7.6e-05,-0.0005899,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.5995,-6.1e-05,-0.00042348,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.6813,-0.000141,-0.00017835,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.7743,-9.2e-05,2.768e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,0.8799,-0.000135,-2.332e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,1.0,-9.8e-05,0.0009376,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,1.1365,0.000105,9.08e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,1.2915,-9.5e-05,0.00047648,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,1.4678,0.000263,0.00038314,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,1.6681,4.9e-05,-0.00057194,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,1.8957,1.8e-05,-0.00027793,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,2.1544,-8.6e-05,9.326e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,2.4484,7e-05,4.501e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,2.7826,-5.8e-05,-8.101e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,3.1623,1.2e-05,0.00038653,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,3.5938,0.000256,-2.365e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,4.0842,-1e-05,-0.00013465,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,4.6416,0.000115,-5.099e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,5.275,-7e-05,-8.751e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,5.9948,-3e-06,0.00016086,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,6.8129,0.000177,-3.387e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,7.7426,-6.3e-05,2.1e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,8.7992,0.000181,5.913e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,10.0,7.1e-05,-9.257e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,11.3646,-5.6e-05,-2.58e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,12.9155,6.3e-05,4.633e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,14.678,9.7e-05,-2.8e-07,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,16.681,6.2e-05,-5.942e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,18.9574,-0.000157,-2.774e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,21.5443,-7.3e-05,2.393e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,24.4844,-2.5e-05,1.039e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,27.8256,-7e-06,1.216e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,31.6228,6.2e-05,3.11e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,35.9381,1.8e-05,-2.122e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,40.8424,-0.000134,1.93e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,46.4159,3.8e-05,1.634e-05,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,52.75,6.1e-05,1.33e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,59.9484,5.6e-05,3.06e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,68.1292,0.000108,1.57e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,77.4264,8.3e-05,-3.13e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,87.9923,4.6e-05,-4.01e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,100.0,-7e-06,-8.26e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,113.6464,-0.000166,1.71e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,129.155,4.3e-05,5.64e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,146.7799,2.1e-05,-4.2e-07,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,166.8101,2.7e-05,-3.47e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,189.5736,-0.000128,-2.78e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,215.4435,-0.000108,4.22e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,244.8437,0.000105,1.66e-06,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,278.2559,-4e-06,-5.2e-07,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,316.2278,6.8e-05,8e-08,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,359.3814,3e-06,-7.1e-07,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,408.4239,3e-06,8.7e-07,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
CR_0008,700,100,464.1589,9.4e-05,-4.6e-07,Constant_Load,Air,False,-0.03863244,,Superalloy_A,Cylindrical_6mm_dia
