timestamp,outdoor_temp_c,outdoor_rh_pct,wind_speed_ms,wind_dir_deg,rain_mm,irradiance_wm2
2024-03-15 07:30:00+00:00,14.0,50.0,13.3,235.0,0.0,0.0
2024-03-15 07:45:00+00:00,14.2,50.0,13.7,246.0,0.0,0.0
2024-03-15 08:00:00+00:00,14.4,50.0,14.1,257.0,0.0,0.0
2024-03-15 08:15:00+00:00,14.075,52.0,12.65,255.75,0.0,0.0
2024-03-15 08:30:00+00:00,13.75,54.0,11.2,254.5,0.0,0.0
2024-03-15 08:45:00+00:00,13.425,56.0,9.75,253.25,0.0,0.0
2024-03-15 09:00:00+00:00,13.1,58.0,8.3,252.0,0.0,0.0
2024-03-15 09:15:00+00:00,12.95,59.75,8.925,250.0,0.2,0.0
2024-03-15 09:30:00+00:00,12.8,61.5,9.55,248.0,0.4,0.0
2024-03-15 09:45:00+00:00,12.65,63.25,10.175,246.0,0.6000000000000001,0.0
2024-03-15 10:00:00+00:00,12.5,65.0,10.8,244.0,0.8,0.0
2024-03-15 10:15:00+00:00,12.3,66.75,10.175,251.75,0.6000000000000001,0.0
2024-03-15 10:30:00+00:00,12.1,68.5,9.55,259.5,0.4,0.0
2024-03-15 10:45:00+00:00,11.899999999999999,70.25,8.925,267.25,0.19999999999999996,0.0
2024-03-15 11:00:00+00:00,11.7,72.0,8.3,275.0,0.0,0.0
2024-03-15 11:15:00+00:00,11.799999999999999,72.0,8.025,273.75,0.0,5.0
2024-03-15 11:30:00+00:00,11.899999999999999,72.0,7.75,272.5,0.0,10.0
2024-03-15 11:45:00+00:00,12.0,72.0,7.4750000000000005,271.25,0.0,15.0
2024-03-15 12:00:00+00:00,12.1,72.0,7.2,270.0,0.0,20.0
2024-03-15 12:15:00+00:00,12.825,70.75,10.0,269.25,0.0,34.0
2024-03-15 12:30:00+00:00,13.55,69.5,12.8,268.5,0.0,48.0
2024-03-15 12:45:00+00:00,14.275,68.25,15.599999999999998,267.75,0.0,62.0
2024-03-15 13:00:00+00:00,15.0,67.0,18.4,267.0,0.0,76.0
2024-03-15 13:15:00+00:00,15.725,65.75,19.825,267.0,0.0,116.75
2024-03-15 13:30:00+00:00,16.45,64.5,21.25,267.0,0.0,157.5
2024-03-15 13:45:00+00:00,17.174999999999997,63.25,22.675,267.0,0.0,198.25
2024-03-15 14:00:00+00:00,17.9,62.0,24.1,267.0,0.0,239.0
2024-03-15 14:15:00+00:00,18.025,62.75,22.400000000000002,267.25,0.0,235.5
2024-03-15 14:30:00+00:00,18.15,63.5,20.700000000000003,267.5,0.0,232.0
2024-03-15 14:45:00+00:00,18.275,64.25,19.0,267.75,0.0,228.5
2024-03-15 15:00:00+00:00,18.4,65.0,17.3,268.0,0.0,225.0
2024-03-15 15:15:00+00:00,18.724999999999998,64.75,17.65,268.0,0.0,254.0
2024-03-15 15:30:00+00:00,19.049999999999997,64.5,18.0,268.0,0.0,283.0
2024-03-15 15:45:00+00:00,19.375,64.25,18.35,268.0,0.0,312.0
2024-03-15 16:00:00+00:00,19.7,64.0,18.7,268.0,0.0,341.0
2024-03-15 16:15:00+00:00,20.15,61.5,19.75,276.75,0.0,412.25
2024-03-15 16:30:00+00:00,20.6,59.0,20.799999999999997,285.5,0.0,483.5
2024-03-15 16:45:00+00:00,21.05,56.5,21.849999999999998,294.25,0.0,554.75
2024-03-15 17:00:00+00:00,21.5,54.0,22.9,303.0,0.0,626.0
2024-03-15 17:15:00+00:00,21.4,53.5,22.875,302.5,0.0,603.25
2024-03-15 17:30:00+00:00,21.3,53.0,22.85,302.0,0.0,580.5
2024-03-15 17:45:00+00:00,21.200000000000003,52.5,22.825,301.5,0.0,557.75
2024-03-15 18:00:00+00:00,21.1,52.0,22.8,301.0,0.0,535.0
2024-03-15 18:15:00+00:00,21.05,51.25,22.775,299.0,0.0,546.25
2024-03-15 18:30:00+00:00,21.0,50.5,22.75,297.0,0.0,557.5
2024-03-15 18:45:00+00:00,20.95,49.75,22.725,295.0,0.0,568.75
2024-03-15 19:00:00+00:00,20.9,49.0,22.7,293.0,0.0,580.0
2024-03-15 19:15:00+00:00,20.65,48.0,22.75,295.5,0.0,545.75
2024-03-15 19:30:00+00:00,20.4,47.0,22.799999999999997,298.0,0.0,511.5
2024-03-15 19:45:00+00:00,20.15,46.0,22.849999999999998,300.5,0.0,477.25
2024-03-15 20:00:00+00:00,19.9,45.0,22.9,303.0,0.0,443.0
2024-03-15 20:15:00+00:00,19.474999999999998,44.75,22.974999999999998,305.0,0.0,423.75
2024-03-15 20:30:00+00:00,19.049999999999997,44.5,23.049999999999997,307.0,0.0,404.5
2024-03-15 20:45:00+00:00,18.625,44.25,23.125,309.0,0.0,385.25
2024-03-15 21:00:00+00:00,18.2,44.0,23.2,311.0,0.0,366.0
2024-03-15 21:15:00+00:00,17.775,45.5,21.725,312.75,0.0,326.0
2024-03-15 21:30:00+00:00,17.35,47.0,20.25,314.5,0.0,286.0
2024-03-15 21:45:00+00:00,16.925,48.5,18.775,316.25,0.0,246.0
2024-03-15 22:00:00+00:00,16.5,50.0,17.3,318.0,0.0,206.0
2024-03-15 22:15:00+00:00,15.975,51.0,16.85,317.5,0.0,168.0
2024-03-15 22:30:00+00:00,15.45,52.0,16.4,317.0,0.0,130.0
2024-03-15 22:45:00+00:00,14.925,53.0,15.95,316.5,0.0,92.0
2024-03-15 23:00:00+00:00,14.4,54.0,15.5,316.0,0.0,54.0
2024-03-15 23:15:00+00:00,13.95,56.25,14.875,325.5,0.0,40.5
2024-03-15 23:30:00+00:00,13.5,58.5,14.25,335.0,0.0,27.0
2024-03-15 23:45:00+00:00,13.05,60.75,13.625,344.5,0.0,13.5
2024-03-16 00:00:00+00:00,12.6,63.0,13.0,354.0,0.0,0.0
2024-03-16 00:15:00+00:00,12.0,64.25,12.4,351.0,0.0,0.0
2024-03-16 00:30:00+00:00,11.399999999999999,65.5,11.8,348.0,0.0,0.0
2024-03-16 00:45:00+00:00,10.799999999999999,66.75,11.2,345.0,0.0,0.0
2024-03-16 01:00:00+00:00,10.2,68.0,10.6,342.0,0.0,0.0
2024-03-16 01:15:00+00:00,9.975,70.5,10.2,345.25,0.0,0.0
2024-03-16 01:30:00+00:00,9.75,73.0,9.8,348.5,0.0,0.0
2024-03-16 01:45:00+00:00,9.525,75.5,9.4,351.75,0.0,0.0
2024-03-16 02:00:00+00:00,9.3,78.0,9.0,355.0,0.0,0.0
2024-03-16 02:15:00+00:00,9.0,79.5,8.775,351.0,0.0,0.0
2024-03-16 02:30:00+00:00,8.7,81.0,8.55,347.0,0.0,0.0
2024-03-16 02:45:00+00:00,8.4,82.5,8.325,343.0,0.0,0.0
2024-03-16 03:00:00+00:00,8.1,84.0,8.1,339.0,0.0,0.0
2024-03-16 03:15:00+00:00,8.025,84.0,8.75,341.25,0.0,0.0
2024-03-16 03:30:00+00:00,7.949999999999999,84.0,9.399999999999999,343.5,0.0,0.0
2024-03-16 03:45:00+00:00,7.875,84.0,10.049999999999999,345.75,0.0,0.0
2024-03-16 04:00:00+00:00,7.8,84.0,10.7,348.0,0.0,0.0
2024-03-16 04:15:00+00:00,7.6,84.75,10.575,348.5,0.0,0.0
2024-03-16 04:30:00+00:00,7.4,85.5,10.45,349.0,0.0,0.0
2024-03-16 04:45:00+00:00,7.2,86.25,10.325,349.5,0.0,0.0
2024-03-16 05:00:00+00:00,7.0,87.0,10.2,350.0,0.0,0.0
2024-03-16 05:15:00+00:00,6.75,88.0,9.7,348.75,0.0,0.0
2024-03-16 05:30:00+00:00,6.5,89.0,9.2,347.5,0.0,0.0
2024-03-16 05:45:00+00:00,6.25,90.0,8.7,346.25,0.0,0.0
2024-03-16 06:00:00+00:00,6.0,91.0,8.2,345.0,0.0,0.0
2024-03-16 06:15:00+00:00,6.075,90.0,8.049999999999999,344.0,0.0,0.0
2024-03-16 06:30:00+00:00,6.15,89.0,7.8999999999999995,343.0,0.0,0.0
2024-03-16 06:45:00+00:00,6.225,88.0,7.75,342.0,0.0,0.0
2024-03-16 07:00:00+00:00,6.3,87.0,7.6,341.0,0.0,0.0
2024-03-16 07:15:00+00:00,6.525,85.25,7.25,343.25,0.0,0.0
2024-03-16 07:30:00+00:00,6.75,83.5,6.9,345.5,0.0,0.0
2024-03-16 07:45:00+00:00,6.975,81.75,6.55,347.75,0.0,0.0
2024-03-16 08:00:00+00:00,7.2,80.0,6.2,350.0,0.0,0.0
2024-03-16 08:15:00+00:00,6.9,81.0,6.1,345.0,0.0,0.0
2024-03-16 08:30:00+00:00,6.6,82.0,6.0,340.0,0.0,0.0
2024-03-16 08:45:00+00:00,6.3,83.0,5.9,335.0,0.0,0.0
2024-03-16 09:00:00+00:00,6.0,84.0,5.8,330.0,0.0,0.0
2024-03-16 09:15:00+00:00,5.825,83.5,6.25,329.75,0.0,0.0
2024-03-16 09:30:00+00:00,5.65,83.0,6.7,329.5,0.0,0.0
2024-03-16 09:45:00+00:00,5.475,82.5,7.1499999999999995,329.25,0.0,0.0
2024-03-16 10:00:00+00:00,5.3,82.0,7.6,329.0,0.0,0.0
2024-03-16 10:15:00+00:00,5.15,81.75,7.699999999999999,330.0,0.0,0.0
2024-03-16 10:30:00+00:00,5.0,81.5,7.8,331.0,0.0,0.0
2024-03-16 10:45:00+00:00,4.85,81.25,7.9,332.0,0.0,0.0
2024-03-16 11:00:00+00:00,4.7,81.0,8.0,333.0,0.0,0.0
2024-03-16 11:15:00+00:00,4.875,80.75,8.425,334.25,0.0,9.5
2024-03-16 11:30:00+00:00,5.050000000000001,80.5,8.85,335.5,0.0,19.0
2024-03-16 11:45:00+00:00,5.2250000000000005,80.25,9.274999999999999,336.75,0.0,28.5
2024-03-16 12:00:00+00:00,5.4,80.0,9.7,338.0,0.0,38.0
2024-03-16 12:15:00+00:00,6.0,78.25,9.25,332.75,0.0,80.5
2024-03-16 12:30:00+00:00,6.6,76.5,8.8,327.5,0.0,123.0
2024-03-16 12:45:00+00:00,7.2,74.75,8.35,322.25,0.0,165.5
2024-03-16 13:00:00+00:00,7.8,73.0,7.9,317.0,0.0,208.0
2024-03-16 13:15:00+00:00,8.275,71.25,7.7,315.5,0.0,254.75
2024-03-16 13:30:00+00:00,8.75,69.5,7.5,314.0,0.0,301.5
2024-03-16 13:45:00+00:00,9.225,67.75,7.3,312.5,0.0,348.25
2024-03-16 14:00:00+00:00,9.7,66.0,7.1,311.0,0.0,395.0
2024-03-16 14:15:00+00:00,10.075,64.25,6.6,301.75,0.0,437.0
2024-03-16 14:30:00+00:00,10.45,62.5,6.1,292.5,0.0,479.0
2024-03-16 14:45:00+00:00,10.825,60.75,5.6,283.25,0.0,521.0
2024-03-16 15:00:00+00:00,11.2,59.0,5.1,274.0,0.0,563.0
2024-03-16 15:15:00+00:00,11.524999999999999,56.75,6.725,269.0,0.025,580.75
2024-03-16 15:30:00+00:00,11.85,54.5,8.35,264.0,0.05,598.5
2024-03-16 15:45:00+00:00,12.175,52.25,9.975,259.0,0.07500000000000001,616.25
2024-03-16 16:00:00+00:00,12.5,50.0,11.6,254.0,0.1,634.0
2024-03-16 16:15:00+00:00,12.65,49.0,12.25,252.0,0.07500000000000001,583.0
2024-03-16 16:30:00+00:00,12.8,48.0,12.899999999999999,250.0,0.05,532.0
2024-03-16 16:45:00+00:00,12.95,47.0,13.549999999999999,248.0,0.024999999999999994,481.0
2024-03-16 17:00:00+00:00,13.1,46.0,14.2,246.0,0.0,430.0
2024-03-16 17:15:00+00:00,13.375,44.5,15.149999999999999,245.5,0.0,453.0
2024-03-16 17:30:00+00:00,13.649999999999999,43.0,16.099999999999998,245.0,0.0,476.0
2024-03-16 17:45:00+00:00,13.924999999999999,41.5,17.05,244.5,0.0,499.0
2024-03-16 18:00:00+00:00,14.2,40.0,18.0,244.0,0.0,522.0
2024-03-16 18:15:00+00:00,14.149999999999999,39.75,16.85,233.0,0.0,512.5
2024-03-16 18:30:00+00:00,14.1,39.5,15.7,222.0,0.0,503.0
2024-03-16 18:45:00+00:00,14.05,39.25,14.55,211.0,0.0,493.5
2024-03-16 19:00:00+00:00,14.0,39.0,13.4,200.0,0.0,484.0
2024-03-16 19:15:00+00:00,13.75,44.5,15.225,191.75,0.0,510.25
2024-03-16 19:30:00+00:00,13.5,50.0,17.05,183.5,0.0,536.5
2024-03-16 19:45:00+00:00,13.25,55.5,18.875,175.25,0.0,562.75
2024-03-16 20:00:00+00:00,13.0,61.0,20.7,167.0,0.0,589.0
2024-03-16 20:15:00+00:00,12.9,62.0,20.0,165.5,0.0,554.0
2024-03-16 20:30:00+00:00,12.8,63.0,19.299999999999997,164.0,0.0,519.0
2024-03-16 20:45:00+00:00,12.7,64.0,18.599999999999998,162.5,0.0,484.0
2024-03-16 21:00:00+00:00,12.6,65.0,17.9,161.0,0.0,449.0
2024-03-16 21:15:00+00:00,12.5,66.0,15.349999999999998,163.0,0.0,387.25
2024-03-16 21:30:00+00:00,12.399999999999999,67.0,12.799999999999999,165.0,0.0,325.5
2024-03-16 21:45:00+00:00,12.299999999999999,68.0,10.25,167.0,0.0,263.75
2024-03-16 22:00:00+00:00,12.2,69.0,7.7,169.0,0.0,202.0
2024-03-16 22:15:00+00:00,11.774999999999999,68.75,8.05,192.5,0.0,166.25
2024-03-16 22:30:00+00:00,11.35,68.5,8.4,216.0,0.0,130.5
2024-03-16 22:45:00+00:00,10.925,68.25,8.75,239.5,0.0,94.75
2024-03-16 23:00:00+00:00,10.5,68.0,9.1,263.0,0.0,59.0
2024-03-16 23:15:00+00:00,10.0,66.5,9.175,244.0,0.0,44.25
2024-03-16 23:30:00+00:00,9.5,65.0,9.25,225.0,0.0,29.5
2024-03-16 23:45:00+00:00,9.0,63.5,9.325,206.0,0.0,14.75
2024-03-17 00:00:00+00:00,8.5,62.0,9.4,187.0,0.0,0.0
2024-03-17 00:15:00+00:00,8.75,59.25,10.0,194.75,0.0,0.0
2024-03-17 00:30:00+00:00,9.0,56.5,10.600000000000001,202.5,0.0,0.0
2024-03-17 00:45:00+00:00,9.25,53.75,11.200000000000001,210.25,0.0,0.0
2024-03-17 01:00:00+00:00,9.5,51.0,11.8,218.0,0.0,0.0
2024-03-17 01:15:00+00:00,9.2,52.25,11.350000000000001,213.75,0.0,0.0
2024-03-17 01:30:00+00:00,8.9,53.5,10.9,209.5,0.0,0.0
2024-03-17 01:45:00+00:00,8.600000000000001,54.75,10.45,205.25,0.0,0.0
2024-03-17 02:00:00+00:00,8.3,56.0,10.0,201.0,0.0,0.0
2024-03-17 02:15:00+00:00,8.225000000000001,56.75,11.05,201.0,0.0,0.0
2024-03-17 02:30:00+00:00,8.15,57.5,12.1,201.0,0.0,0.0
2024-03-17 02:45:00+00:00,8.075000000000001,58.25,13.149999999999999,201.0,0.0,0.0
2024-03-17 03:00:00+00:00,8.0,59.0,14.2,201.0,0.0,0.0
2024-03-17 03:15:00+00:00,7.85,61.0,13.75,200.0,0.0,0.0
2024-03-17 03:30:00+00:00,7.7,63.0,13.3,199.0,0.0,0.0
2024-03-17 03:45:00+00:00,7.550000000000001,65.0,12.85,198.0,0.0,0.0
2024-03-17 04:00:00+00:00,7.4,67.0,12.4,197.0,0.0,0.0
2024-03-17 04:15:00+00:00,7.325,68.75,13.0,198.5,0.0,0.0
2024-03-17 04:30:00+00:00,7.25,70.5,13.600000000000001,200.0,0.0,0.0
2024-03-17 04:45:00+00:00,7.175,72.25,14.200000000000001,201.5,0.0,0.0
2024-03-17 05:00:00+00:00,7.1,74.0,14.8,203.0,0.0,0.0
2024-03-17 05:15:00+00:00,7.225,73.5,14.775,204.25,0.0,0.0
2024-03-17 05:30:00+00:00,7.35,73.0,14.75,205.5,0.0,0.0
2024-03-17 05:45:00+00:00,7.475,72.5,14.725,206.75,0.0,0.0
2024-03-17 06:00:00+00:00,7.6,72.0,14.7,208.0,0.0,0.0
2024-03-17 06:15:00+00:00,7.725,71.25,13.899999999999999,206.0,0.075,0.0
2024-03-17 06:30:00+00:00,7.85,70.5,13.1,204.0,0.15,0.0
2024-03-17 06:45:00+00:00,7.975,69.75,12.3,202.0,0.225,0.0
2024-03-17 07:00:00+00:00,8.1,69.0,11.5,200.0,0.3,0.0
2024-03-17 07:15:00+00:00,8.25,70.25,12.85,201.75,0.25,0.0
2024-03-17 07:30:00+00:00,8.399999999999999,71.5,14.2,203.5,0.2,0.0
2024-03-17 07:45:00+00:00,8.549999999999999,72.75,15.549999999999999,205.25,0.15,0.0
2024-03-17 08:00:00+00:00,8.7,74.0,16.9,207.0,0.1,0.0
2024-03-17 08:15:00+00:00,8.825,74.5,17.5,209.5,0.07500000000000001,0.0
2024-03-17 08:30:00+00:00,8.95,75.0,18.1,212.0,0.05,0.0
2024-03-17 08:45:00+00:00,9.075,75.5,18.7,214.5,0.024999999999999994,0.0
2024-03-17 09:00:00+00:00,9.2,76.0,19.3,217.0,0.0,0.0
2024-03-17 09:15:00+00:00,9.274999999999999,76.0,19.125,218.0,0.0,0.0
2024-03-17 09:30:00+00:00,9.35,76.0,18.950000000000003,219.0,0.0,0.0
2024-03-17 09:45:00+00:00,9.424999999999999,76.0,18.775000000000002,220.0,0.0,0.0
2024-03-17 10:00:00+00:00,9.5,76.0,18.6,221.0,0.0,0.0
2024-03-17 10:15:00+00:00,9.425,76.5,18.175,223.75,0.0,0.0
2024-03-17 10:30:00+00:00,9.35,77.0,17.75,226.5,0.0,0.0
2024-03-17 10:45:00+00:00,9.275,77.5,17.325,229.25,0.0,0.0
2024-03-17 11:00:00+00:00,9.2,78.0,16.9,232.0,0.0,0.0
2024-03-17 11:15:00+00:00,9.325,77.5,17.224999999999998,235.25,0.0,11.0
2024-03-17 11:30:00+00:00,9.45,77.0,17.549999999999997,238.5,0.0,22.0
2024-03-17 11:45:00+00:00,9.575,76.5,17.875,241.75,0.0,33.0
2024-03-17 12:00:00+00:00,9.7,76.0,18.2,245.0,0.0,44.0
2024-03-17 12:15:00+00:00,9.899999999999999,74.5,17.025,249.0,0.0,73.25
2024-03-17 12:30:00+00:00,10.1,73.0,15.85,253.0,0.0,102.5
2024-03-17 12:45:00+00:00,10.3,71.5,14.675,257.0,0.0,131.75
2024-03-17 13:00:00+00:00,10.5,70.0,13.5,261.0,0.0,161.0
2024-03-17 13:15:00+00:00,10.625,69.25,13.7,254.75,0.0,154.75
2024-03-17 13:30:00+00:00,10.75,68.5,13.9,248.5,0.0,148.5
2024-03-17 13:45:00+00:00,10.875,67.75,14.100000000000001,242.25,0.0,142.25
2024-03-17 14:00:00+00:00,11.0,67.0,14.3,236.0,0.0,136.0
2024-03-17 14:15:00+00:00,11.425,64.25,15.7,240.25,0.0,192.0
2024-03-17 14:30:00+00:00,11.85,61.5,17.1,244.5,0.0,248.0
2024-03-17 14:45:00+00:00,12.274999999999999,58.75,18.5,248.75,0.0,304.0
2024-03-17 15:00:00+00:00,12.7,56.0,19.9,253.0,0.0,360.0
2024-03-17 15:15:00+00:00,13.149999999999999,53.0,21.325,257.75,0.0,444.0
2024-03-17 15:30:00+00:00,13.6,50.0,22.75,262.5,0.0,528.0
2024-03-17 15:45:00+00:00,14.05,47.0,24.175,267.25,0.0,612.0
2024-03-17 16:00:00+00:00,14.5,44.0,25.6,272.0,0.0,696.0
2024-03-17 16:15:00+00:00,14.65,42.5,25.925,273.5,0.0,710.25
2024-03-17 16:30:00+00:00,14.8,41.0,26.25,275.0,0.0,724.5
2024-03-17 16:45:00+00:00,14.95,39.5,26.575,276.5,0.0,738.75
2024-03-17 17:00:00+00:00,15.1,38.0,26.9,278.0,0.0,753.0
2024-03-17 17:15:00+00:00,15.25,37.0,27.375,276.25,0.0,757.75
2024-03-17 17:30:00+00:00,15.399999999999999,36.0,27.85,274.5,0.0,762.5
2024-03-17 17:45:00+00:00,15.549999999999999,35.0,28.325,272.75,0.0,767.25
2024-03-17 18:00:00+00:00,15.7,34.0,28.8,271.0,0.0,772.0
2024-03-17 18:15:00+00:00,15.6,33.75,28.625,271.25,0.0,748.0
2024-03-17 18:30:00+00:00,15.5,33.5,28.450000000000003,271.5,0.0,724.0
2024-03-17 18:45:00+00:00,15.4,33.25,28.275000000000002,271.75,0.0,700.0
2024-03-17 19:00:00+00:00,15.3,33.0,28.1,272.0,0.0,676.0
2024-03-17 19:15:00+00:00,15.225000000000001,33.0,27.825000000000003,272.0,0.0,638.75
2024-03-17 19:30:00+00:00,15.15,33.0,27.55,272.0,0.0,601.5
2024-03-17 19:45:00+00:00,15.075000000000001,33.0,27.275,272.0,0.0,564.25
2024-03-17 20:00:00+00:00,15.0,33.0,27.0,272.0,0.0,527.0
2024-03-17 20:15:00+00:00,14.775,33.0,27.025,272.75,0.0,487.75
2024-03-17 20:30:00+00:00,14.55,33.0,27.05,273.5,0.0,448.5
2024-03-17 20:45:00+00:00,14.325,33.0,27.075000000000003,274.25,0.0,409.25
2024-03-17 21:00:00+00:00,14.1,33.0,27.1,275.0,0.0,370.0
2024-03-17 21:15:00+00:00,13.85,34.0,25.475,277.75,0.0,334.25
2024-03-17 21:30:00+00:00,13.6,35.0,23.85,280.5,0.0,298.5
2024-03-17 21:45:00+00:00,13.35,36.0,22.225,283.25,0.0,262.75
2024-03-17 22:00:00+00:00,13.1,37.0,20.6,286.0,0.0,227.0
2024-03-17 22:15:00+00:00,12.625,38.25,19.475,287.0,0.0,186.75
2024-03-17 22:30:00+00:00,12.15,39.5,18.35,288.0,0.0,146.5
2024-03-17 22:45:00+00:00,11.674999999999999,40.75,17.225,289.0,0.0,106.24999999999999
2024-03-17 23:00:00+00:00,11.2,42.0,16.1,290.0,0.0,66.0
2024-03-17 23:15:00+00:00,10.75,43.25,14.8,287.25,0.0,49.5
2024-03-17 23:30:00+00:00,10.3,44.5,13.5,284.5,0.0,33.0
2024-03-17 23:45:00+00:00,9.85,45.75,12.200000000000001,281.75,0.0,16.5
2024-03-18 00:00:00+00:00,9.4,47.0,10.9,279.0,0.0,0.0
2024-03-18 00:15:00+00:00,9.375,47.0,10.25,290.75,0.0,0.0
2024-03-18 00:30:00+00:00,9.350000000000001,47.0,9.600000000000001,302.5,0.0,0.0
2024-03-18 00:45:00+00:00,9.325000000000001,47.0,8.950000000000001,314.25,0.0,0.0
2024-03-18 01:00:00+00:00,9.3,47.0,8.3,326.0,0.0,0.0
2024-03-18 01:15:00+00:00,8.825000000000001,49.75,8.675,325.5,0.0,0.0
2024-03-18 01:30:00+00:00,8.350000000000001,52.5,9.05,325.0,0.0,0.0
2024-03-18 01:45:00+00:00,7.875,55.25,9.425,324.5,0.0,0.0
2024-03-18 02:00:00+00:00,7.4,58.0,9.8,324.0,0.0,0.0
2024-03-18 02:15:00+00:00,7.5,57.0,9.625,330.75,0.0,0.0
2024-03-18 02:30:00+00:00,7.6,56.0,9.45,337.5,0.0,0.0
2024-03-18 02:45:00+00:00,7.7,55.0,9.275,344.25,0.0,0.0
2024-03-18 03:00:00+00:00,7.8,54.0,9.1,351.0,0.0,0.0
2024-03-18 03:15:00+00:00,7.85,53.0,10.049999999999999,350.0,0.0,0.0
2024-03-18 03:30:00+00:00,7.9,52.0,11.0,349.0,0.0,0.0
2024-03-18 03:45:00+00:00,7.95,51.0,11.95,348.0,0.0,0.0
2024-03-18 04:00:00+00:00,8.0,50.0,12.9,347.0,0.0,0.0
2024-03-18 04:15:00+00:00,7.825,49.0,13.625,344.25,0.0,0.0
2024-03-18 04:30:00+00:00,7.65,48.0,14.350000000000001,341.5,0.0,0.0
2024-03-18 04:45:00+00:00,7.475,47.0,15.075000000000001,338.75,0.0,0.0
2024-03-18 05:00:00+00:00,7.3,46.0,15.8,336.0,0.0,0.0
2024-03-18 05:15:00+00:00,7.175,46.5,15.55,335.5,0.0,0.0
2024-03-18 05:30:00+00:00,7.05,47.0,15.3,335.0,0.0,0.0
2024-03-18 05:45:00+00:00,6.925,47.5,15.05,334.5,0.0,0.0
2024-03-18 06:00:00+00:00,6.8,48.0,14.8,334.0,0.0,0.0
2024-03-18 06:15:00+00:00,6.675,48.5,14.125,331.25,0.0,0.0
2024-03-18 06:30:00+00:00,6.55,49.0,13.45,328.5,0.0,0.0
2024-03-18 06:45:00+00:00,6.425,49.5,12.775,325.75,0.0,0.0
2024-03-18 07:00:00+00:00,6.3,50.0,12.1,323.0,0.0,0.0
2024-03-18 07:15:00+00:00,6.2,50.5,12.025,319.25,0.0,0.0
2024-03-18 07:30:00+00:00,6.1,51.0,11.95,315.5,0.0,0.0
2024-03-18 07:45:00+00:00,6.0,51.5,11.875,311.75,0.0,0.0
2024-03-18 08:00:00+00:00,5.9,52.0,11.8,308.0,0.0,0.0
2024-03-18 08:15:00+00:00,5.875,51.5,11.850000000000001,306.75,0.0,0.0
2024-03-18 08:30:00+00:00,5.85,51.0,11.9,305.5,0.0,0.0
2024-03-18 08:45:00+00:00,5.825,50.5,11.95,304.25,0.0,0.0
2024-03-18 09:00:00+00:00,5.8,50.0,12.0,303.0,0.0,0.0
2024-03-18 09:15:00+00:00,5.725,49.75,12.45,304.5,0.0,0.0
2024-03-18 09:30:00+00:00,5.65,49.5,12.9,306.0,0.0,0.0
2024-03-18 09:45:00+00:00,5.575,49.25,13.350000000000001,307.5,0.0,0.0
2024-03-18 10:00:00+00:00,5.5,49.0,13.8,309.0,0.0,0.0
2024-03-18 10:15:00+00:00,5.3,49.75,13.65,310.5,0.0,0.0
2024-03-18 10:30:00+00:00,5.1,50.5,13.5,312.0,0.0,0.0
2024-03-18 10:45:00+00:00,4.9,51.25,13.35,313.5,0.0,0.0
2024-03-18 11:00:00+00:00,4.7,52.0,13.2,315.0,0.0,0.0
2024-03-18 11:15:00+00:00,4.55,54.5,12.725,311.5,0.0,11.75
2024-03-18 11:30:00+00:00,4.4,57.0,12.25,308.0,0.0,23.5
2024-03-18 11:45:00+00:00,4.25,59.5,11.775,304.5,0.0,35.25
2024-03-18 12:00:00+00:00,4.1,62.0,11.3,301.0,0.0,47.0
2024-03-18 12:15:00+00:00,4.574999999999999,60.5,11.775,298.75,0.0,89.75
2024-03-18 12:30:00+00:00,5.05,59.0,12.25,296.5,0.0,132.5
2024-03-18 12:45:00+00:00,5.525,57.5,12.725,294.25,0.0,175.25
2024-03-18 13:00:00+00:00,6.0,56.0,13.2,292.0,0.0,218.0
2024-03-18 13:15:00+00:00,6.25,53.25,13.925,293.75,0.0,266.75
2024-03-18 13:30:00+00:00,6.5,50.5,14.65,295.5,0.0,315.5
2024-03-18 13:45:00+00:00,6.75,47.75,15.375,297.25,0.0,364.25
2024-03-18 14:00:00+00:00,7.0,45.0,16.1,299.0,0.0,413.0
2024-03-18 14:15:00+00:00,7.275,43.5,16.975,298.25,0.0,456.0
2024-03-18 14:30:00+00:00,7.55,42.0,17.85,297.5,0.0,499.0
2024-03-18 14:45:00+00:00,7.824999999999999,40.5,18.725,296.75,0.0,542.0
2024-03-18 15:00:00+00:00,8.1,39.0,19.6,296.0,0.0,585.0
2024-03-18 15:15:00+00:00,8.2,38.5,19.700000000000003,296.0,0.0,591.25
2024-03-18 15:30:00+00:00,8.3,38.0,19.8,296.0,0.0,597.5
2024-03-18 15:45:00+00:00,8.4,37.5,19.9,296.0,0.0,603.75
2024-03-18 16:00:00+00:00,8.5,37.0,20.0,296.0,0.0,610.0
2024-03-18 16:15:00+00:00,8.525,37.0,19.9,296.0,0.0,592.0
2024-03-18 16:30:00+00:00,8.55,37.0,19.8,296.0,0.0,574.0
2024-03-18 16:45:00+00:00,8.575,37.0,19.700000000000003,296.0,0.0,556.0
2024-03-18 17:00:00+00:00,8.6,37.0,19.6,296.0,0.0,538.0
2024-03-18 17:15:00+00:00,8.6,37.0,19.475,295.0,0.0,525.75
2024-03-18 17:30:00+00:00,8.6,37.0,19.35,294.0,0.0,513.5
