cycle,time_min,temperature_C,phase,mean_exx,std_exx,max_exx,mean_eyy,std_eyy,max_eyy,mean_von_mises,max_von_mises,hotspot_count,timestamp
2,230,655.1724137931035,cooling,8.462718432400905e-05,0.0010414074370293618,0.014925397504588338,6.039694370237366e-05,0.0007289839248477911,0.01044894543471896,7.553892880645065e-05,0.013266238926919938,49,2025-10-03T09:38:28.164818
2,232,641.3793103448277,cooling,8.349287841395719e-06,1.981779660648362e-08,8.434919314018412e-06,6.677991124974425e-06,1.9861961555168072e-08,6.749690220407133e-06,7.651840453634825e-06,7.702254221260534e-06,0,2025-10-03T09:40:28.167654
2,234,627.5862068965517,cooling,0.00015730911673242885,0.0014229385781095907,0.013467352848290072,0.00011063386905675414,0.0009960568417765067,0.009427676568441377,0.00013996239677481451,0.011970161299391591,113,2025-10-03T09:42:28.170690
2,236,613.7931034482758,cooling,0.0003415928036174572,0.0020733528421930433,0.013596675990560789,0.0002393217518034886,0.0014513465913692624,0.009517876887377302,0.000303671380704069,0.012085034846782795,262,2025-10-03T09:44:28.174553
2,238,600.0,cooling,-1.0448363911995348e-06,2.8525815546816807e-09,-1.0325145900759027e-06,-8.362596144781952e-07,2.6178308188106894e-09,-8.274462082183669e-07,9.577446427906672e-07,9.651859973415447e-07,0,2025-10-03T09:46:28.177363
3,240,600.0,heating,4.05081204172996e-11,9.384177631230383e-10,3.855173679229113e-09,7.818155111290549e-11,1.0248631536683236e-09,3.5384057484842427e-09,1.429408845710333e-09,5.4482557579824855e-09,0,2025-10-03T09:48:28.181492
3,242,613.7931034482758,heating,6.22698623646143e-06,1.9086364611807083e-08,6.281078735041293e-06,4.983205069196108e-06,1.9074599345614104e-08,5.036829875084179e-06,5.70772363043763e-06,5.754690215783116e-06,0,2025-10-03T09:50:28.189683
3,244,627.5862068965517,heating,0.0001826235978047469,0.0013838320690628945,0.011434686321649467,0.00012908465564480807,0.0009686819969750393,0.00800554236507815,0.0001626645006866669,0.010163644196596678,149,2025-10-03T09:52:28.192812
3,246,641.3793103448276,heating,0.00016616138844291112,0.0012295056380186504,0.010560973229831034,0.00011817086393544974,0.0008606454476739927,0.007394421099282914,0.0001482008353487944,0.009387176816605065,0,2025-10-03T09:54:28.195982
3,248,655.1724137931035,heating,0.00010772710443096261,0.0009189680902419147,0.010277135083036914,7.786983908386387e-05,0.000643275304678143,0.007196456143136816,9.643032099675222e-05,0.009135050733649648,0,2025-10-03T09:56:28.198982
3,250,668.9655172413793,heating,0.00021846663273913957,0.0015267784482247402,0.01263292296240827,0.00015600172647420104,0.001068752156637122,0.008846186846071807,0.00019502717987044177,0.011229082306133833,149,2025-10-03T09:58:28.201888
3,252,682.7586206896551,heating,9.544819899594974e-05,0.0008385286779739866,0.012045165077212181,7.044728621128316e-05,0.0005869769680592246,0.008435326980601612,8.584062030193184e-05,0.010706805827303734,49,2025-10-03T10:00:28.204890
3,254,696.551724137931,heating,4.233109993833315e-05,1.169648738709709e-07,4.2698684152816136e-05,3.389320236288862e-05,1.2018997953663865e-07,3.4301345433760544e-05,3.8806789502065334e-05,3.907293904199049e-05,0,2025-10-03T10:02:28.207727
3,256,710.3448275862069,heating,4.796013576271789e-05,1.3975820932470544e-07,4.8445030238142314e-05,3.838103839384301e-05,1.4934636395013103e-07,3.8812784362805006e-05,4.396093368100243e-05,4.428268786978347e-05,0,2025-10-03T10:04:28.210461
3,258,724.1379310344828,heating,5.341405300584727e-05,1.648994326875126e-07,5.393273027002087e-05,4.2715787665448483e-05,1.5881812020113263e-07,4.3203286957094364e-05,4.895028631574021e-05,4.932648538845523e-05,0,2025-10-03T10:06:28.213174
3,260,737.9310344827586,heating,0.0001643276983637591,0.0011686647885907244,0.013096922641870668,0.00012086970703946839,0.0008180645106943695,0.009173655385001185,0.0001476717904195552,0.011642085770032473,81,2025-10-03T10:08:28.216174
3,262,751.7241379310344,heating,6.376047734745909e-05,1.870810890144392e-07,6.426071553001654e-05,5.103122223955159e-05,1.845675908735165e-07,5.172896308530785e-05,5.844558625103115e-05,5.893416697067099e-05,0,2025-10-03T10:10:28.219014
3,264,765.5172413793103,heating,6.86812482210577e-05,2.099740748177967e-07,6.933865377140933e-05,5.492020775493387e-05,2.117892283287536e-07,5.5738385380239785e-05,6.294003937579973e-05,6.337751297354137e-05,0,2025-10-03T10:12:28.221831
3,266,779.3103448275862,heating,7.333859432493892e-05,2.1018156780454052e-07,7.401271117250863e-05,5.867570382526799e-05,2.3994177234134743e-07,5.9444814230208805e-05,6.721833545504958e-05,6.775002278049024e-05,0,2025-10-03T10:14:28.224598
3,268,793.1034482758621,heating,7.778868602483973e-05,2.3964002616368365e-07,7.853317250168138e-05,6.224520373728652e-05,2.2168968797825603e-07,6.292910543206933e-05,7.129994866202687e-05,7.196800993999651e-05,0,2025-10-03T10:16:28.227321
3,270,806.8965517241379,heating,8.206514544058103e-05,2.2020588726663554e-07,8.290094388941277e-05,6.569441956653315e-05,2.4556658261915026e-07,6.651200281880911e-05,7.522860863893929e-05,7.587344045998765e-05,0,2025-10-03T10:18:28.230088
3,272,820.6896551724137,heating,8.608357929389635e-05,2.5054821254496983e-07,8.707255763292814e-05,6.886302189667816e-05,2.472302868651932e-07,6.965468275831047e-05,7.889656131949025e-05,7.960417424277673e-05,0,2025-10-03T10:20:28.232939
3,274,834.4827586206897,heating,8.98981658466136e-05,2.6396612993912765e-07,9.086062297593419e-05,7.19529751583492e-05,2.713132300054158e-07,7.293419084480634e-05,8.240536531788676e-05,8.299948205261984e-05,0,2025-10-03T10:22:28.235814
3,276,848.2758620689655,heating,0.00013672032719219543,0.0008009439962211783,0.01498848142317989,0.00010501802122673507,0.0005606613423229421,0.010501298558935111,0.00012409699731451092,0.01332410559657183,29,2025-10-03T10:24:28.239655
3,278,862.0689655172414,heating,0.0001553865412049473,0.000833625239404693,0.01203528182425471,0.0001185017483637691,0.0005834961561416703,0.008434134668833377,0.00014080682273643792,0.010699214375377023,49,2025-10-03T10:26:28.242708
3,280,875.8620689655172,heating,0.0002762291512774978,0.0015354962493974121,0.014135183034689762,0.000203370247603105,0.001074831105238387,0.009904309310694246,0.00024828471288908103,0.01256578771720074,130,2025-10-03T10:28:28.245849
3,282,889.655172413793,heating,0.00010311164998755886,3.16340412985951e-07,0.00010420734285041849,8.244245303029268e-05,3.146002932298257e-07,8.36448880235758e-05,9.4489130383835e-05,9.532711045145989e-05,0,2025-10-03T10:30:28.248553
3,284,903.448275862069,heating,0.00010590797171903187,3.3569334930362577e-07,0.00010691136885805317,8.476556950337278e-05,2.9775309113390963e-07,8.564898425918799e-05,9.708020784945519e-05,9.774789701296527e-05,0,2025-10-03T10:32:28.251295
3,286,917.2413793103449,heating,0.000253795908100611,0.0013586588919446802,0.012962930130054767,0.00018855135122408724,0.0009510742115340127,0.009085167106341621,0.00022859261631488214,0.01152417887881044,113,2025-10-03T10:34:28.254227
3,288,931.0344827586207,heating,0.00011110186626946525,3.366781902717823e-07,0.00011229551132585157,8.888406876130226e-05,3.178096265196609e-07,9.011190238996571e-05,0.0001018285032212861,0.00010265982054182324,0,2025-10-03T10:36:28.257046
3,290,944.8275862068965,heating,0.00011346845273106507,3.0557027375415387e-07,0.00011431684141791182,9.078187800390902e-05,3.434374176148229e-07,9.203237714760342e-05,0.00010399906765602648,0.00010464530261047967,0,2025-10-03T10:38:28.259806
3,292,958.6206896551723,heating,0.00011572107607856094,3.266443958717227e-07,0.00011681804906735956,9.25443383968926e-05,3.44199771895961e-07,9.351180279266217e-05,0.00010605065104003733,0.00010686195327371327,0,2025-10-03T10:40:28.262545
3,294,972.4137931034483,heating,0.00011790627082015853,3.3462028737436844e-07,0.00011953613711164913,9.428214716957595e-05,3.201611418776118e-07,9.532950257822643e-05,0.00010804995857364641,0.00010915123973880566,0,2025-10-03T10:42:28.265345
3,296,986.2068965517242,heating,0.00011997491676529703,3.5605773945289833e-07,0.00012155974666768629,9.601552540420866e-05,3.2700570820184494e-07,9.709298720962085e-05,0.00010997175966789076,0.0001108632756336919,0,2025-10-03T10:44:28.268176
3,298,1000.0,heating,0.00012209661691932176,3.874266301151722e-07,0.00012342392856980468,9.764189297788792e-05,3.5622001557110185e-07,9.910522992245992e-05,0.00011189309369766549,0.00011274524618673572,0,2025-10-03T10:46:28.270946
3,300,1000.0,cooling,0.0001200103871618722,3.618252491173958e-07,0.0001213491589852639,9.606559793859628e-05,3.5491437743310503e-07,9.764867132034198e-05,0.00011001140331936696,0.00011096220971785665,0,2025-10-03T10:48:28.276166
3,302,986.2068965517242,cooling,0.0002677590960752511,0.0012519229870592524,0.010447454631578649,0.00019871948551424698,0.0008763128005545638,0.007324501573997863,0.00024110433300300466,0.009288349349771182,0,2025-10-03T10:50:28.279253
3,304,972.4137931034483,cooling,0.00010758308734096515,3.3860317245120724e-07,0.00010890622319835943,8.606471323822646e-05,3.1389366757799376e-07,8.737803202692442e-05,9.86021803980476e-05,9.940004885759999e-05,0,2025-10-03T10:52:28.282115
3,306,958.6206896551724,cooling,0.00010138903645741941,2.866238125349289e-07,0.00010247426440174931,8.112675869471465e-05,3.102304111138775e-07,8.217666286495888e-05,9.293080174024146e-05,9.365147578194759e-05,0,2025-10-03T10:54:28.284994
3,308,944.8275862068965,cooling,9.528727017414008e-05,2.5144537385058253e-07,9.608416915049776e-05,7.622435293470527e-05,2.7112934590549423e-07,7.704058197910367e-05,8.733141283207797e-05,8.794029850431662e-05,0,2025-10-03T10:56:28.287905
3,310,931.0344827586207,cooling,8.92739262124833e-05,2.8239051644076857e-07,9.02880041206075e-05,7.144933224249055e-05,2.891785701055815e-07,7.244560147189539e-05,8.183185480318515e-05,8.248646188273536e-05,0,2025-10-03T10:58:28.290695
3,312,917.2413793103449,cooling,8.337050869742682e-05,2.36989958037651e-07,8.440557035805055e-05,6.665304141017557e-05,2.35236847982975e-07,6.73080371977264e-05,7.639701291891472e-05,7.709005559897702e-05,0,2025-10-03T11:00:28.293536
3,314,903.448275862069,cooling,7.762105815899096e-05,2.2201520248129025e-07,7.845071308411167e-05,6.218884143713855e-05,2.3090878137961973e-07,6.309148064765289e-05,7.117189721978692e-05,7.17954616560348e-05,0,2025-10-03T11:02:28.296447
3,316,889.6551724137931,cooling,7.201053393080897e-05,2.0505232431534096e-07,7.272247592243624e-05,5.760910130740107e-05,2.0938312099094176e-07,5.8335055817417226e-05,6.5999741024556e-05,6.653517896461541e-05,0,2025-10-03T11:04:28.299291
3,318,875.8620689655172,cooling,0.00018599998639906188,0.0013216407286106696,0.014811481939333035,0.00013685468356821448,0.0009251351359726986,0.0103748563820748,0.00016716142734596635,0.013166265895746352,81,2025-10-03T11:06:28.302328
3,320,862.0689655172414,cooling,6.130520832449329e-05,1.7257338381939932e-07,6.196154654458736e-05,4.9053530555600626e-05,1.736651148470541e-07,4.967178836380531e-05,5.61907861494795e-05,5.6707259549487626e-05,0,2025-10-03T11:08:28.305192
3,322,848.2758620689656,cooling,5.6218895384163714e-05,1.5928818481893707e-07,5.7102511841444164e-05,4.498653342425834e-05,1.6950164095479745e-07,4.5620214321322456e-05,5.1529828172049494e-05,5.204574198392515e-05,0,2025-10-03T11:10:28.308146
3,324,834.4827586206897,cooling,0.00022020720880675874,0.001476946866935908,0.014436482406276294,0.0001592928898450538,0.001033852345442128,0.010110623171319326,0.0001971482564256942,0.012832550714211773,130,2025-10-03T11:12:28.311372
3,326,820.6896551724138,cooling,4.664362172191524e-05,1.313677874381205e-07,4.715676921754152e-05,3.7309637269064495e-05,1.368891021479041e-07,3.7774826464993604e-05,4.274838349799471e-05,4.314133154275795e-05,0,2025-10-03T11:14:28.314180
3,328,806.8965517241379,cooling,4.215936081436198e-05,1.2243157554271681e-07,4.253995403224404e-05,3.373904221493447e-05,1.2344178796534007e-07,3.415844479659689e-05,3.86439645706088e-05,3.8899699960416724e-05,0,2025-10-03T11:16:28.317024
3,330,793.1034482758621,cooling,0.00018375361579343611,0.0013641585105118044,0.012944083825143355,0.0001324180066874756,0.000954917357365206,0.00906477387573683,0.00016437161949324258,0.011505823082070517,113,2025-10-03T11:18:28.320093
3,332,779.3103448275863,cooling,3.390489005347618e-05,1.1301433052382528e-07,3.424258265990383e-05,2.7124334323250477e-05,1.0080626292441471e-07,2.7462802786533906e-05,3.107483771994416e-05,3.136055635319595e-05,0,2025-10-03T11:20:28.323002
3,334,765.5172413793103,cooling,3.0079417071212145e-05,8.518007705997136e-08,3.042127387065947e-05,2.408895475346563e-05,9.021267223805282e-08,2.4363107579421107e-05,2.7576894215054727e-05,2.779051964537076e-05,0,2025-10-03T11:22:28.325724
3,336,751.7241379310345,cooling,2.649399942913584e-05,8.187374306566179e-08,2.679950720866771e-05,2.1200820226306336e-05,7.603417762610269e-08,2.1414184336155588e-05,2.4284251484813913e-05,2.4515585905730062e-05,0,2025-10-03T11:24:28.328545
3,338,737.9310344827586,cooling,5.9673578436644783e-05,0.0006780302358745605,0.01263214615335162,4.407384674136598e-05,0.0004746233868944695,0.008844869458552269,5.367616026764803e-05,0.011228224573570358,29,2025-10-03T11:26:28.331614
3,340,724.1379310344828,cooling,5.589876247106733e-05,0.0006671335138554419,0.012426324578656854,4.112086650165222e-05,0.0004669914373753205,0.008700381164348944,5.023544102108939e-05,0.01104519871408151,29,2025-10-03T11:28:28.334654
3,342,710.344827586207,cooling,0.0001539765963541971,0.0012819475373909057,0.012145271130741186,0.00010947482411667263,0.0008973665189052733,0.008503433409879763,0.00013732487354178237,0.010795328440681012,113,2025-10-03T11:30:28.337607
3,344,696.551724137931,cooling,1.4101909596388457e-05,3.9404235647817315e-08,1.4224815005393385e-05,1.1287378970987792e-05,4.530095434060071e-08,1.1425644172658322e-05,1.292668394490755e-05,1.3033455424111418e-05,0,2025-10-03T11:32:28.340434
3,346,682.7586206896551,cooling,1.1449650866343423e-05,3.2851418840534155e-08,1.1583689901538073e-05,9.156181595189618e-06,3.276018350488011e-08,9.277884562201594e-06,1.0492732842338165e-05,1.0596847919100035e-05,0,2025-10-03T11:34:28.343322
3,348,668.9655172413793,cooling,8.93011515165007e-06,2.7388058379940085e-08,9.028047564252898e-06,7.150552640422572e-06,2.7672497567354908e-08,7.241958546633439e-06,8.186800697669869e-06,8.249636139126554e-06,0,2025-10-03T11:36:28.346114
3,350,655.1724137931035,cooling,6.554412387568789e-06,1.8794493250818322e-08,6.6274191118517414e-06,5.241189508745792e-06,2.030400963476506e-08,5.322275102929647e-06,6.006530417315827e-06,6.057578443519843e-06,0,2025-10-03T11:38:28.348916
3,352,641.3793103448277,cooling,5.443060964584065e-05,0.0007147126145206992,0.010239580469308878,3.853201325926653e-05,0.0005002990965058839,0.007168142757422762,4.84983157373947e-05,0.009101235139061734,0,2025-10-03T11:40:28.351904
3,354,627.5862068965517,cooling,2.0965822520903458e-06,5.960643619887728e-09,2.1175379299813634e-06,1.6765029720342307e-06,6.2188780612488045e-09,1.7051819063449417e-06,1.9213214953317623e-06,1.9388584878816512e-06,0,2025-10-03T11:42:28.354778
3,356,613.7931034482758,cooling,-2.0347537482202267e-08,9.835714776476033e-10,-1.458837808863394e-08,-1.6380489923057406e-08,8.818371016092328e-10,-1.2374780293266202e-08,1.8736377219511577e-08,2.1971912382534844e-08,0,2025-10-03T11:44:28.357580
3,358,600.0,cooling,3.066605699146614e-05,0.000607389826606436,0.011293251650784859,2.1257453401431237e-05,0.00042517267737129157,0.007905062172955947,3.101934042529112e-05,0.010037613315358757,29,2025-10-03T11:46:28.360667
4,360,600.0,heating,-3.203895360636838e-11,1.0401398625875036e-09,3.1911591358460337e-09,-4.465034480623046e-11,9.311858379321167e-10,3.367061187951171e-09,1.5178845971095912e-09,4.116784847963912e-09,0,2025-10-03T11:48:28.365954
4,362,613.7931034482758,heating,7.2711325355360555e-06,2.5550555976768823e-08,7.352670535587086e-06,5.8190588661224195e-06,2.5604289208138235e-08,5.896656747560065e-06,6.664913975815441e-06,6.717921381262705e-06,0,2025-10-03T11:50:28.371511
4,364,627.5862068965517,heating,0.0001880456339468119,0.0015137742829936644,0.013854650727679527,0.00013308786960075595,0.0010596434241644552,0.009699708544742044,0.000167541297262544,0.012314600119629785,130,2025-10-03T11:52:28.374672
4,366,641.3793103448276,heating,2.1686699379232193e-05,7.078384232342131e-08,2.1913671013122482e-05,1.7343200685003622e-05,7.774254919178394e-08,1.7655177058714003e-05,1.9874475242484885e-05,2.009715108586971e-05,0,2025-10-03T11:54:28.377452
4,368,655.1724137931035,heating,0.00018703176116442234,0.0014803699119098832,0.014034468710056985,0.00013379039460425832,0.001036277118768569,0.009827145095095108,0.00016702995309055723,0.012474766733534879,113,2025-10-03T11:56:28.380445
4,370,668.9655172413793,heating,0.0001862914757411058,0.0014085402522748616,0.013361824160611156,0.00013393832070418283,0.000985976724067146,0.009356772615981964,0.00016655506109634427,0.01187700547629544,113,2025-10-03T11:58:28.383508
4,372,682.7586206896551,heating,4.244572372357301e-05,1.4761875455431062e-07,4.292846202853913e-05,3.395986078039444e-05,1.5459613912328294e-07,3.459515332908549e-05,3.8903816557869366e-05,3.9423742422618315e-05,0,2025-10-03T12:00:28.386247
4,374,696.551724137931,heating,0.00047660796102126423,0.0023870135252223226,0.01405372974405055,0.0003385391060114073,0.001670898544788488,0.009842624444592022,0.0004249726621696319,0.012492299668988146,311,2025-10-03T12:02:28.392350
4,376,710.3448275862069,heating,5.543270849021411e-05,1.8118925697203984e-07,5.600112845660316e-05,4.432659039413961e-05,1.9042330476019976e-07,4.526680068088366e-05,5.079927581993291e-05,5.145892514689615e-05,0,2025-10-03T12:04:28.395280
4,378,724.1379310344828,heating,0.0002132879159903741,0.0014199919596519514,0.0134960954727749,0.00015547023931387113,0.0009940077738263297,0.009453617650860299,0.00019128112890880652,0.01199692714961828,113,2025-10-03T12:06:28.400327
4,380,737.9310344827586,heating,6.739215382493954e-05,2.296241787440648e-07,6.819293455297914e-05,5.3907083637743294e-05,2.3691234844140188e-07,5.487147313334116e-05,6.176470022383067e-05,6.235112130139873e-05,0,2025-10-03T12:08:28.403141
4,382,751.7241379310344,heating,0.00044199267787749924,0.0021161467256940987,0.013654269452321583,0.0003167249427549972,0.0014813103057738496,0.009565476010533395,0.00039487339239578764,0.012137819916052749,298,2025-10-03T12:10:28.406221
4,384,765.5172413793103,heating,7.81376364338531e-05,2.6994421916542506e-07,7.918018932472174e-05,6.254533717803135e-05,2.934919228871432e-07,6.342871263976902e-05,7.162710395620947e-05,7.246838691964094e-05,0,2025-10-03T12:12:28.409060
4,386,779.3103448275862,heating,8.315041118013427e-05,2.723096105189497e-07,8.42597474129545e-05,6.652341744209187e-05,3.1181585597523095e-07,6.76138433657249e-05,7.621097517135093e-05,7.693040495116088e-05,0,2025-10-03T12:14:28.411828
4,388,793.1034482758621,heating,8.775740113133202e-05,3.2604904423422696e-07,8.871708590540867e-05,7.022238349547078e-05,2.964460617989057e-07,7.117133411211439e-05,8.043767597800898e-05,8.113474314083848e-05,0,2025-10-03T12:16:28.414573
4,390,806.8965517241379,heating,9.207709660523537e-05,3.0549213913491884e-07,9.34307143947429e-05,7.364059738938775e-05,3.3795301216847215e-07,7.476390990569607e-05,8.43845608114876e-05,8.516831260296287e-05,0,2025-10-03T12:18:28.417227
4,392,820.6896551724137,heating,9.604284824145255e-05,3.7056402024692697e-07,9.73434310926295e-05,7.682176609991484e-05,3.451115700612498e-07,7.819336947778761e-05,8.802225697166391e-05,8.89566080881281e-05,0,2025-10-03T12:20:28.419965
4,394,834.4827586206897,heating,9.969841049686836e-05,3.2597988530725227e-07,0.00010076732778101212,7.974815771402308e-05,3.678576206157534e-07,8.08124744768559e-05,9.137299479171133e-05,9.223856968471682e-05,0,2025-10-03T12:22:28.422745
4,396,848.2758620689655,heating,0.00010303161664895488,3.440501953503523e-07,0.00010460651949586381,8.237678602273434e-05,3.339326160286062e-07,8.365100365192639e-05,9.441557410645161e-05,9.532858682390878e-05,0,2025-10-03T12:24:28.425439
4,398,862.0689655172414,heating,0.00010606418398739039,3.5494323614157776e-07,0.00010725684157190945,8.483322998004094e-05,4.034936004346506e-07,8.604959813801408e-05,9.720516276881269e-05,9.811954235457923e-05,0,2025-10-03T12:26:28.428217
4,400,875.8620689655172,heating,0.00010875966335213569,3.4656911865508426e-07,0.00011010358698473573,8.697966382689496e-05,3.6703975964470897e-07,8.866867495365088e-05,9.967212752945845e-05,0.00010058165767516593,0,2025-10-03T12:28:28.430981
4,402,889.655172413793,heating,0.0001629482035523781,0.0007378130704883402,0.010677768296369758,0.00012517309123207267,0.000516463917407456,0.007485310201992215,0.0001479066503438091,0.009493031046590874,0,2025-10-03T12:30:28.433995
4,404,903.448275862069,heating,0.00011336251741391327,3.35979745407959e-07,0.00011456472236301123,9.066613700089174e-05,3.5858998898460803e-07,9.230953678301818e-05,0.00010389213362550925,0.00010511789691576475,0,2025-10-03T12:32:28.436847
4,406,917.2413793103449,heating,0.00011518579034340135,4.2079120761399664e-07,0.00011650810104340683,9.214630627953706e-05,4.0397919817813696e-07,9.353342985440446e-05,0.00010557040102627888,0.00010672721185408802,0,2025-10-03T12:34:28.439667
4,408,931.0344827586207,heating,0.0002792519989239142,0.0015180898895073383,0.014479865288153626,0.0002071520638709333,0.001062644006080842,0.010147347209629733,0.0002514321932268091,0.012872498336597732,113,2025-10-03T12:36:28.442641
4,410,944.8275862068965,heating,0.00011844052733563058,4.2878539244298296e-07,0.00011985524927769667,9.47872614144349e-05,4.027359497958358e-07,9.625332883734901e-05,0.00010856566989545501,0.00010955002744591954,0,2025-10-03T12:38:28.445560
4,412,958.6206896551723,heating,0.00033455204447837883,0.0017458728913799285,0.014530853235466072,0.00024610707275314,0.0012222064703070906,0.010184761196835593,0.00030064592929941107,0.012918233435553496,149,2025-10-03T12:40:28.448632
4,414,972.4137931034483,heating,0.00012101113490428568,4.119342428810023e-07,0.0001224352339812484,9.678975110291838e-05,3.9842720775389784e-07,9.82925674716068e-05,0.00011090396142203891,0.00011199829878277389,0,2025-10-03T12:42:28.451446
4,416,986.2068965517242,heating,0.00012217366177751308,4.125954394879812e-07,0.00012348605382651593,9.765006372478184e-05,4.1133078859936027e-07,9.922285109674048e-05,0.00011194640579800037,0.00011309334953285939,0,2025-10-03T12:44:28.454171
4,418,1000.0,heating,0.0003165567276536847,0.0015730498247823153,0.013107564501064938,0.00023387898591138923,0.0011011547333346678,0.009188170246221808,0.0002847564904888044,0.01165293777972547,149,2025-10-03T12:46:28.457282
4,420,1000.0,cooling,0.00015711835004242545,0.0006886706648840695,0.012927313829583693,0.00012199010442644205,0.00048203600673949327,0.009060522863765672,0.00014297582457599333,0.011492533606274847,29,2025-10-03T12:48:28.464810
4,422,986.2068965517242,cooling,0.00021215538602266254,0.001100045047522852,0.012385538257722106,0.0001598438898370955,0.0007700172461887436,0.008681546577950292,0.00019170706548054273,0.011011020760199062,81,2025-10-03T12:50:28.467845
4,424,972.4137931034483,cooling,0.00030798574041398684,0.0016461495777847972,0.01369325239936287,0.00022608049206328061,0.0011522882667648177,0.009595977765795514,0.0002766396618037647,0.012173181217919543,149,2025-10-03T12:52:28.470921
4,426,958.6206896551724,cooling,9.837335564345979e-05,3.291346686682546e-07,9.968864853282411e-05,7.864889061835753e-05,3.4523844913602563e-07,7.972894461011567e-05,9.014582645658166e-05,9.119320522381324e-05,0,2025-10-03T12:54:28.473778
4,428,944.8275862068965,cooling,0.000145772911108314,0.0007764381015644032,0.011210833852840836,0.00011106851523263122,0.0005434976197714913,0.00785681333717572,0.0001320600163121028,0.009966467252833061,0,2025-10-03T12:56:28.476768
4,430,931.0344827586207,cooling,8.431323605121207e-05,2.804015079493143e-07,8.523028327596698e-05,6.742705762658157e-05,2.8634973616330167e-07,6.850651008054394e-05,7.726779211624756e-05,7.80678271038957e-05,0,2025-10-03T12:58:28.479571
4,432,917.2413793103449,cooling,7.75288348180453e-05,2.5093650717598547e-07,7.852257365848804e-05,6.199410224510452e-05,2.726649746081104e-07,6.295743669777965e-05,7.104804527162967e-05,7.169395816075701e-05,0,2025-10-03T13:00:28.482436
4,434,903.448275862069,cooling,0.00014244077514658976,0.0010188991165592512,0.01466274037771538,0.00010679670007993476,0.0007132392069623301,0.010271072749496847,0.0001285660763575658,0.013034116950928725,49,2025-10-03T13:02:28.485407
4,436,889.6551724137931,cooling,0.0003771993530870504,0.0020417951529520875,0.014858146166325909,0.00027051187803858354,0.0014292435735901632,0.010407062002450684,0.00033704868137497966,0.013207626034561909,230,2025-10-03T13:04:28.488481
4,438,875.8620689655172,cooling,0.0001708192523202721,0.001242843100846311,0.013924504461449229,0.00012536684512932212,0.0008699856562181202,0.009752778072718685,0.000153427631062126,0.012377620278420513,81,2025-10-03T13:06:28.491668
4,440,862.0689655172414,cooling,5.262103199807997e-05,1.6368188411155323e-07,5.330567052035534e-05,4.211021020206583e-05,1.7693074979861506e-07,4.267575263194539e-05,4.823306033771714e-05,4.8741349970469664e-05,0,2025-10-03T13:08:28.494537
4,442,848.2758620689656,cooling,4.702951679873975e-05,1.729779568474701e-07,4.7538704838620166e-05,3.7632852503981296e-05,1.6692138670248006e-07,3.822489231591802e-05,4.310704810148115e-05,4.345471171321757e-05,0,2025-10-03T13:10:28.497316
4,444,834.4827586206897,cooling,7.804312118900809e-05,0.000671284885286212,0.012525553055292835,5.8816616217631434e-05,0.0004698941312628457,0.008771978335273963,7.052579879374042e-05,0.011133863036873396,29,2025-10-03T13:12:28.500296
4,446,820.6896551724138,cooling,3.685552002739379e-05,1.1606393906054166e-07,3.719419831294207e-05,2.949935382693814e-05,1.2245582029425427e-07,2.9929662892182096e-05,3.378401563970676e-05,3.4050610477107194e-05,0,2025-10-03T13:14:28.503164
4,448,806.8965517241379,cooling,0.0001408682222123096,0.001202168230890901,0.013444317287807277,0.00010183369522745354,0.0008415201058304751,0.009414329685940016,0.00012609907453183124,0.011950306411593668,81,2025-10-03T13:16:28.506165
4,450,793.1034482758621,cooling,2.7937157250279936e-05,9.354879028897874e-08,2.830140450361565e-05,2.2351839783172276e-05,9.382040679534185e-08,2.2616768372704694e-05,2.5605914682440158e-05,2.581832996324934e-05,0,2025-10-03T13:18:28.508950
4,452,779.3103448275863,cooling,0.00023664815569328699,0.0015125917916298042,0.01119423119537867,0.00016806034781900655,0.0010588015575563193,0.007838201523229258,0.0002110027257489472,0.009950125053835933,0,2025-10-03T13:20:28.512116
4,454,765.5172413793103,cooling,6.239837456732325e-05,0.000780282763277437,0.014530918303471035,4.571262570938819e-05,0.0005461994472013689,0.01017369682616815,5.6024216600349884e-05,0.012915817892778568,29,2025-10-03T13:22:28.515052
4,456,751.7241379310345,cooling,1.6988153518791894e-05,5.7757925489965136e-08,1.718772248513902e-05,1.3601713778268576e-05,5.537797605233941e-08,1.3886073120374133e-05,1.5573792498825558e-05,1.571331494143859e-05,0,2025-10-03T13:24:28.517829
4,458,737.9310344827586,cooling,0.00015895677043031243,0.0012632574601352958,0.011255015988805081,0.00011266612969018698,0.0008842812986477827,0.007879957632623169,0.0001416697422687694,0.010003993645488488,49,2025-10-03T13:26:28.520965
4,460,724.1379310344828,cooling,0.0001328205610314533,0.0011370379199352812,0.010768591806508057,9.409836382094905e-05,0.0007959249639159769,0.0075391538900638115,0.00011836419600404589,0.009571580427034182,0,2025-10-03T13:28:28.523967
4,462,710.344827586207,cooling,8.835639065225864e-06,3.040025399474065e-08,8.944844483271289e-06,7.066509777250046e-06,3.183199274769371e-08,7.183132744250022e-06,8.097475548806265e-06,8.168500629273607e-06,0,2025-10-03T13:30:28.526825
4,464,696.551724137931,cooling,6.669482585182403e-06,2.2603724973027602e-08,6.760290542303799e-06,5.336766678772555e-06,2.444443648594792e-08,5.4087306971262116e-06,6.113165043374549e-06,6.178638957377646e-06,0,2025-10-03T13:32:28.529696
