experiment_id,snr_db,attenuation_coefficient
255,-5.649756130837375,"[0.3071741415892373, 0.35685274165955616, 0.31996963364257647, 0.3588226496516691, 0.3367981028166518, 0.3310008807413522, 0.37526601987683555, 0.3216062604404864, 0.33016076457604987, 0.34114864710009174, 0.318191151846428, 0.32570046318273255, 0.35112345747042695, 0.34029959700002665, 0.35049180586634415, 0.30426932633976056, 0.35782410446852825, 0.3314615796136743, 0.31147438550847684, 0.34767608497924374, 0.34101150474239267, 0.33632239051659774, 0.3040506289977862, 0.37770644901243916, 0.2814939807121539, 0.33075171838880035, 0.34698336692740644, 0.3452033081032638, 0.37925636219971115, 0.3434729744378576, 0.30471220441702407, 0.3347703963572792, 0.35244382365517185, 0.3465020288205098, 0.35926002370708393, 0.30394738592411863, 0.3792325681623813, 0.3755052021342147, 0.3842229788875983, 0.3705085289571608, 0.34452363684673737, 0.365824745089098, 0.3639393146906514, 0.3752722331239266, 0.37155712220783343, 0.3636539058976288, 0.38088127205969957, 0.36380745921445756, 0.34312868811461317, 0.3310481546803916, 0.3331928844010153, 0.3500656172807565, 0.38947932978404304, 0.3314599682251172, 0.3431630877194582, 0.3656474539678641, 0.3440631267910564, 0.36555562581595685, 0.35463975074953846, 0.3371631930128955, 0.3579102376021298, 0.33680642792063586, 0.35165519812386387, 0.3617896626137531, 0.38509147369206914, 0.333613727002039, 0.37050003512490426, 0.3213198868505374, 0.35673178645868886, 0.3607177166472405, 0.31846846281958874, 0.3625242725614173, 0.3983847381859193, 0.39006505669056724, 0.3605840121582792, 0.372465277701185, 0.40241833160425233, 0.3626402361250366, 0.38580335853482267, 0.4075403659020921, 0.3757086956759554, 0.378309300587894, 0.3603565215099733, 0.38565665913997377, 0.4265910882509894, 0.38006504322023554, 0.39363294162824636, 0.36568443234418607, 0.3858680422703899, 0.4258811235745269, 0.4041992467290234, 0.3932134019935468, 0.4182878193891094, 0.39976851762848253, 0.4271622412701252, 0.41090116274038463, 0.4294565230553273, 0.4167075970293174, 0.4453276246313059, 0.4336236426079374]"
256,0.9892974534903615,"[0.2361053816982584, 0.20898622996722913, 0.22274384729823074, 0.21687455658592966, 0.1988337575721143, 0.22700157022718095, 0.21491234397440506, 0.20580007639680814, 0.22089781778087342, 0.1978858505370552, 0.20299557590110945, 0.2129790027396531, 0.19816334926976806, 0.1850338218889214, 0.2078372643471672, 0.21739058030463257, 0.22712304851382226, 0.18174969122914905, 0.17435739089917446, 0.183336908572012, 0.2448083585412079, 0.22347021786109247, 0.21487651030523658, 0.20048863712533307, 0.2251630147583786, 0.20039148917520347, 0.21872775815150147, 0.23258543785486757, 0.2411672110055291, 0.2181729027904542, 0.24713078604609723, 0.21928290221507318, 0.21783555003266603, 0.20396380829340316, 0.22426946247098134, 0.24916425501929026, 0.22213400290445984, 0.17103144669718345, 0.21268846348325443, 0.21028301283672818, 0.23922438488724226, 0.22119261852733704, 0.21268705294467796, 0.22940060780413823, 0.23197142468184268, 0.22639323866419905, 0.1984300953356151, 0.23587646037061213, 0.20960988341845874, 0.19373450154785327, 0.2144758808325698, 0.21922858036334178, 0.26163120561323994, 0.2329404414696143, 0.20324697011421977, 0.2419062626583905, 0.2298918735353658, 0.25068217037091844, 0.2454469142439015, 0.22351013268534378, 0.24955906674461725, 0.20157349751193615, 0.20562045607381924, 0.20924141360621482, 0.2560434475319339, 0.23327148108565818, 0.24107111790448152, 0.21305897100637705, 0.2387098984379527, 0.25760544021735365, 0.25959753118122025, 0.22387149315763097, 0.2654539484375627, 0.25101873716518025, 0.2650759403446564, 0.2580369666127349, 0.2460661462017712, 0.26472402580250776, 0.23142242930478496, 0.22573359105532204, 0.25828726458639023, 0.2739343973268824, 0.2693644947769463, 0.2542673714078933, 0.2981238335538356, 0.2718605303931543, 0.2874303906972548, 0.2804549655380279, 0.2790831621784015, 0.26578838765579876, 0.283973453355119, 0.2682649750477302, 0.2707961269207919, 0.2889899723543549, 0.29790517243531495, 0.2849894442316939, 0.3195845939460499, 0.28119262946234563, 0.2841573868247991, 0.2974656605766314]"
257,1.0187388055868225,"[0.20263149887818982, 0.20089869728263413, 0.21810774202204453, 0.21052259672395893, 0.2354821278790323, 0.20965049671043046, 0.1787927223307152, 0.1969917949431269, 0.23355253909913226, 0.20465857484931443, 0.19836579885589453, 0.18918727828819384, 0.21966036379888693, 0.23387810735035025, 0.1944060685315096, 0.17070705867017028, 0.19458523935005545, 0.20670802705711797, 0.18933316381238127, 0.19417398815245984, 0.1958409450261204, 0.1979055241467501, 0.22494867187124845, 0.18977125433829625, 0.23974365983991772, 0.1930952294092343, 0.2113957848189725, 0.22719641322391226, 0.23158727137021823, 0.21405776819787203, 0.19589706957103678, 0.18436298707659787, 0.2144952834447343, 0.18663000539029437, 0.20359236890828744, 0.21124815010907333, 0.22771365581052652, 0.19345979170896696, 0.23804856425441334, 0.22273016319760797, 0.22489060459800747, 0.21283521565379826, 0.22217767667506294, 0.20703069906320548, 0.2042181829599372, 0.2184026114879846, 0.25573936665299024, 0.22826771692244255, 0.24931392571463074, 0.20847694040275436, 0.22199224246495414, 0.20519177947147874, 0.20132754781681048, 0.25241842808807097, 0.22327967751801905, 0.21409934994284271, 0.25916347541986334, 0.21319845429047435, 0.20882678747938518, 0.20618692994488177, 0.2476319932604759, 0.22699031318908722, 0.2597556766373371, 0.25301840440227097, 0.25045703489511323, 0.23451808783037953, 0.23569863355329437, 0.22540150600567224, 0.24978384038186388, 0.2703761067012829, 0.2219999427125439, 0.26685825987480644, 0.23738153038782298, 0.19613440866946985, 0.23656617622097245, 0.2598381351931277, 0.24002476502440567, 0.25950105285770525, 0.24483899461631214, 0.24944462374232795, 0.24305161713022688, 0.27241087971281464, 0.25848636502580735, 0.2604113642925584, 0.23533545741960127, 0.2589890185132489, 0.29018675305373504, 0.30167928744882117, 0.2641195705024135, 0.23278362168049777, 0.2645077152470515, 0.25886853741945565, 0.2712106029661696, 0.2653828207335421, 0.27589646315429295, 0.2891482690074011, 0.2972196366188878, 0.2575094289281222, 0.28459731302367125, 0.3138814040144872]"
258,1.0435042625148923,"[0.20238518145910436, 0.21944563544486972, 0.18498240929589335, 0.19451399626428287, 0.1447269128190073, 0.2170094186654701, 0.19354301197092766, 0.21644274803404634, 0.16803651317838897, 0.22751840686840624, 0.19839180868290482, 0.2362761248325807, 0.21942297007284003, 0.22322967180658268, 0.2523155337313271, 0.2385852028546513, 0.1991359616151755, 0.21130728769374368, 0.1998570179512295, 0.19762202287349312, 0.1922792882832704, 0.21962334465438035, 0.23970372622132258, 0.20340039536070859, 0.24778955032217104, 0.1844416556062361, 0.22257604248537577, 0.26316251540054386, 0.19436265164393748, 0.21468407236188652, 0.19929615686301885, 0.2296204047547195, 0.18167432761132649, 0.22252559927734525, 0.2196470156919917, 0.22989070208221365, 0.19967106802038026, 0.23440172526624692, 0.2477704325218948, 0.23031145684839402, 0.20197089273082544, 0.24581717577010515, 0.25913273857714436, 0.23364956652808047, 0.23829817305452217, 0.22158856349624, 0.24207067774693822, 0.22974337740818102, 0.20103174911729876, 0.2529214268268261, 0.2174027520997833, 0.18881511182343041, 0.16794154741422385, 0.23570979752981222, 0.2553876706180638, 0.1946686363547916, 0.22983007875020559, 0.23522736294008167, 0.20649175272254794, 0.22098422309231494, 0.22936381854916296, 0.22788768842466015, 0.2764315194764679, 0.2207259352457079, 0.24845359515530444, 0.2385578429021558, 0.22631409783121145, 0.2458874748122753, 0.20369346982946715, 0.25092395403778955, 0.23967288876592946, 0.23886966447084043, 0.23985272297582344, 0.2300868834711572, 0.20109449823660602, 0.23902218462262792, 0.2557496788493747, 0.2563571900047463, 0.2605693467782164, 0.25187982464686026, 0.30880260747707633, 0.29135028490872716, 0.24785066671454842, 0.25504475549400196, 0.26735961738551306, 0.27408846700762995, 0.25662418169392487, 0.2811752985672428, 0.2914377236497824, 0.3020191254466498, 0.2829629953785658, 0.2875103316279138, 0.2866179356268479, 0.3160286752235924, 0.3080680678823582, 0.313700473741707, 0.28376482914143986, 0.2834687055035054, 0.3105623085746297, 0.3201267819892017]"
259,0.6551102181082086,"[0.26177056244099595, 0.22664359436571027, 0.2429351517755649, 0.2544662755834498, 0.26379756609447413, 0.19396846672288742, 0.2713648755843819, 0.2719746341057184, 0.2532112868725019, 0.244170807561554, 0.24975274580573223, 0.22956070056454814, 0.2722761902819843, 0.2672348972503278, 0.2458690507508082, 0.25288644021702783, 0.27434400415295407, 0.2516847626670031, 0.2330194463764716, 0.21116112900005363, 0.26439739566801934, 0.27420243608165257, 0.26228955845652946, 0.27012064192912943, 0.23054454115713255, 0.23862986946733097, 0.2737936747360994, 0.231632227094888, 0.2434009660698367, 0.2699174253696338, 0.2603037612706546, 0.246610388488644, 0.25127596379954975, 0.26379349744651065, 0.23095515498129127, 0.2629587747746422, 0.26787778359158054, 0.25454386775588184, 0.2493378829393465, 0.28595982597612635, 0.2651643830990357, 0.28803313724969065, 0.272255026953393, 0.25895026506425173, 0.2222016090903408, 0.2545072035360295, 0.2808524752988931, 0.2391618003221976, 0.24524449987711525, 0.29002297317935316, 0.2737514611519782, 0.21887900715408257, 0.2776530213410098, 0.273134259675493, 0.2570902528178697, 0.27716075557165826, 0.2507330775219208, 0.24907431739275893, 0.2745645274546409, 0.2506001507160084, 0.32755530006377903, 0.275314325663805, 0.2449058773805898, 0.2751373794221304, 0.2548531931863392, 0.29639718601302834, 0.27931807329988584, 0.28735135940583606, 0.3199092826250863, 0.2584277212064065, 0.283188996929956, 0.24747972775518692, 0.2681970248187794, 0.3028253424557837, 0.2860366855142607, 0.26860406176386464, 0.30371056013284775, 0.2601125545161027, 0.27666910469174627, 0.2857255184746754, 0.30075636699566954, 0.3089174558259362, 0.2983831012219025, 0.31005235102100237, 0.31582522575634253, 0.2855944820223626, 0.32708067902227295, 0.2896944547021681, 0.325117174968242, 0.31348568540162325, 0.3174764499381921, 0.3153720309251875, 0.33615990300688875, 0.33609369875484285, 0.3058313811434123, 0.2764771161265336, 0.3694791451637287, 0.34819860605710656, 0.3406263845829154, 0.36045969209993844]"
260,1.6718079730041147,"[0.04708937010402868, 0.06986893546248202, 0.07608057659842694, 0.046405424664532124, 0.05707561215541061, 0.029294296237472976, 0.07339506152924549, 0.04567955194092614, 0.05908914618932987, 0.05498852767926449, 0.061919510027904696, 0.05198460577486633, 0.08060004163903553, 0.05602008276013814, 0.07115703655729154, 0.0663172768857934, 0.05956478978977111, 0.06466502409473306, 0.06906882289389298, 0.04751876297984017, 0.1041386355253972, 0.050173532200837354, 0.09398746829303865, 0.06622807380906368, 0.048317293067630475, 0.09342920011081035, 0.08007722572360329, 0.046239092240881234, 0.1045586841721412, 0.06203420608012348, 0.09073672068461712, 0.06948758722829541, 0.061165564664435804, 0.06555951412009106, 0.0980727567683074, 0.051118178227548314, 0.04382042458034062, 0.08016691101067588, 0.07507266023248671, 0.1286629502422389, 0.06271397113129433, 0.06042573175594041, 0.0885784083889721, 0.10799906133623347, 0.07694330168045892, 0.10889484203137634, 0.0666674583548397, 0.09513468943655241, 0.10312927257730181, 0.04836601607863661, 0.07302733953922123, 0.08657255365684685, 0.08625741108486978, 0.07432304493843293, 0.049835012057914366, 0.07791937407638849, 0.07601990883658158, 0.10021248630891769, 0.08194774572120864, 0.08278931824465253, 0.08678128375751983, 0.0664410234628172, 0.1066883156792195, 0.10246159596050122, 0.08175049522102537, 0.06440299528366965, 0.10426009129139208, 0.07522078883473177, 0.14028648291619866, 0.10685554263379085, 0.11729490756234998, 0.12575465916047124, 0.13841306296126907, 0.05670797899671612, 0.09325701544528726, 0.10771624645942768, 0.0927300180394893, 0.08791032905713621, 0.120767188328348, 0.13526613183340336, 0.11563760155194859, 0.13008182044824818, 0.14644640280836557, 0.14628716458198068, 0.15350659562498015, 0.10780201913686188, 0.11569965652026087, 0.11367677320939899, 0.13649291585224874, 0.13620391531995513, 0.13476429752946706, 0.11702323979414875, 0.11222885444489444, 0.1462558312545736, 0.15350077802299184, 0.13856738048378367, 0.14933784997737265, 0.13933774663702767, 0.12940126667382712, 0.14155753428532464]"
261,0.9683033796074505,"[0.15005987982195834, 0.17611461369758133, 0.21112231233117187, 0.1712246872774762, 0.18971191759978256, 0.1519674192068484, 0.1782811846933855, 0.2041833983868028, 0.19908332619864322, 0.166880964550649, 0.18548333028687006, 0.18114482740794557, 0.14769450103165804, 0.19400798799786126, 0.16537173171317232, 0.1499184755738987, 0.1815164705115899, 0.18103019945465837, 0.1713218123120681, 0.2034267340101015, 0.1829057111287098, 0.17620986155807605, 0.18011411123112353, 0.20182222809587302, 0.1619558870036757, 0.16828522255484746, 0.1860903923134034, 0.18599520108811624, 0.20332593798008092, 0.16904028805425111, 0.18097094439699568, 0.1713248885907006, 0.19581656622991464, 0.23225875820413178, 0.19645323819298272, 0.1761599048206424, 0.2148998304077801, 0.18420967906347813, 0.16802497930698157, 0.17115190801356192, 0.2186741053302513, 0.1912810233538517, 0.17757862310788236, 0.1857832276047089, 0.1710583994152276, 0.2118414686629505, 0.2028181441186295, 0.20812617306393158, 0.18257920721584353, 0.1937535998994895, 0.217196396065998, 0.19743637797855995, 0.19186643306806136, 0.18352231767800703, 0.20166763137088634, 0.21572408162371814, 0.20568315991816477, 0.22155390787108056, 0.1808704236557298, 0.21212521753377445, 0.19324620439442697, 0.1524344962057473, 0.2285541938861291, 0.21508550440730795, 0.2212075580367143, 0.20157343312432283, 0.21532267105086694, 0.18737042454487426, 0.2292218403303735, 0.20524352272117813, 0.1863892567139372, 0.24093137302342355, 0.20506717444843808, 0.20207447792263122, 0.19310175356833711, 0.24333765579903835, 0.1867003887439161, 0.23148805183219354, 0.2445736722950326, 0.23405289408567767, 0.25643007887423364, 0.24150788543792107, 0.24975239202407934, 0.24622898417983316, 0.24588249966775458, 0.22826303958972313, 0.24327354402468643, 0.28719209188908723, 0.2618757473234998, 0.24540613812987627, 0.2613521827011599, 0.25060054692751466, 0.30311905079474893, 0.2893615489212568, 0.29029948371261416, 0.25551611465347346, 0.2247654109903598, 0.26042242011388544, 0.2883095094671014, 0.26265225973018025]"
262,1.2122739206473316,"[0.22251377234868341, 0.2046163835454676, 0.19025170463048055, 0.16139799015791337, 0.2020091369275294, 0.1751821980384163, 0.19497044773907649, 0.16654387105647622, 0.19798097720223384, 0.18983396323074153, 0.1766034156078161, 0.18702729699497192, 0.19605129597809542, 0.19307511571960997, 0.19404942765289582, 0.19883593577854033, 0.17302878787533538, 0.16754049756228404, 0.21183815430891087, 0.21007649671457984, 0.20556602365205756, 0.20732458944959958, 0.22796275908171915, 0.1842687334414599, 0.1681815372269459, 0.2008393779162652, 0.20302591946927537, 0.19693389968693856, 0.20150369894377576, 0.21898308034173128, 0.1809283756754386, 0.18892282270762484, 0.22760688330641768, 0.21310767904744915, 0.2313938910385162, 0.16845147519464748, 0.19892124148748472, 0.1867296441303196, 0.20493795236261722, 0.2300471890748054, 0.17786810510183265, 0.2086866932439268, 0.21186704923568095, 0.22216996231778488, 0.2047438397826101, 0.20799817812446966, 0.1812238027018752, 0.17739503741212898, 0.21424368587100576, 0.17663501387479968, 0.20435819039705372, 0.17062695810893755, 0.20276195719957094, 0.2023059709445139, 0.2212791628218098, 0.21568699243479542, 0.2331783055268675, 0.2268480846281476, 0.20613125680143587, 0.26888217602380104, 0.18027870733955068, 0.23148287405212184, 0.22639537359077755, 0.23389391823340766, 0.21010940595919075, 0.19478679215776032, 0.2299574200745787, 0.22366715571459678, 0.20548589670968972, 0.2488343809482413, 0.24549273160452958, 0.24313575243789526, 0.2403048598989924, 0.2449204717603978, 0.26379077863023626, 0.2109224120665758, 0.24592890015788732, 0.22011657791402953, 0.23607590932519573, 0.26056035084891915, 0.21812191849058468, 0.2538967456313862, 0.2547221811113812, 0.2606859438790744, 0.24139697990529707, 0.25150967876480873, 0.2741271535069397, 0.2622714565466835, 0.29362709765203443, 0.2594176208198006, 0.25682769944005207, 0.24630898059842635, 0.258350723583831, 0.25558181249268336, 0.2767620455830898, 0.267803638010202, 0.25568084638159244, 0.24922828771131725, 0.2931287529713205, 0.2801991928082477]"
263,-0.22266730263431211,"[0.307439805632597, 0.34758844986774684, 0.35052963821216926, 0.3103997227296209, 0.2839324355815605, 0.33893808871670844, 0.3045797611559045, 0.320406330622394, 0.33972090326757687, 0.3568160598233408, 0.37692250468394867, 0.33412754901732783, 0.36372926204254125, 0.2955523635814314, 0.3134115791308576, 0.33833068022570334, 0.39290390558388394, 0.3254303291235292, 0.34950967581214853, 0.3540421756176923, 0.30930504504402334, 0.34994393913580935, 0.34829239835332104, 0.34546075458464054, 0.3136806349712753, 0.33816748495887433, 0.3275512776350155, 0.3323159936166898, 0.32574723717491144, 0.3233075415117248, 0.34730041518347265, 0.3196797182853356, 0.3741853027939057, 0.35785670262671854, 0.347045945026268, 0.3472702432571173, 0.34957248785260925, 0.3436897224574767, 0.32199753030511075, 0.33126822167991304, 0.33337016941804914, 0.3281161898110641, 0.3774735080352373, 0.3366117111344444, 0.3353053398831261, 0.332148322954908, 0.3128101628772274, 0.343571877710742, 0.3492340275712147, 0.3443845188318071, 0.3345690277898402, 0.3741477310813149, 0.35496670503530864, 0.3181808144231293, 0.3305911211104067, 0.32643489528963165, 0.3511140009073639, 0.33203820139064305, 0.3448219089001251, 0.3265278337799738, 0.36176333262493504, 0.3481288697764421, 0.35128520762454807, 0.355251231723866, 0.3374664264062293, 0.3356323567944696, 0.35525896538897284, 0.35914116138217106, 0.34053721022953365, 0.35811500638810617, 0.3663667590180035, 0.4120557310313171, 0.3863854677215155, 0.35640679490978866, 0.3596703896454603, 0.37998444678375043, 0.3723495608128076, 0.38133801857626126, 0.41306091216996016, 0.4091368767500359, 0.3595949552022145, 0.34990667693857314, 0.38826142430115995, 0.3753996171088491, 0.33150644334915735, 0.4211388727628141, 0.39296109291727, 0.38989903250680025, 0.39261533317997405, 0.396922857943975, 0.41239904879028877, 0.41101618582223237, 0.43074284205284846, 0.41018179365334173, 0.3868868353815891, 0.39693513546644954, 0.39256270116850384, 0.4049862632827995, 0.44447422001855175, 0.4000921784966689]"
264,1.510598797512279,"[0.191605908842858, 0.16147291423793034, 0.13048590717523853, 0.169824495134058, 0.16878511571687344, 0.20684618068186136, 0.14270363103240524, 0.1395606127235117, 0.15126344537065925, 0.15693054973930598, 0.17809586180880374, 0.14875327237261532, 0.14719717761379442, 0.19091927172950515, 0.14574395498941117, 0.15094272369547124, 0.17041264879873527, 0.1442848132351978, 0.1783034463717176, 0.159723225426498, 0.16044934694701554, 0.18266064828156411, 0.1603292371882312, 0.14075882616599703, 0.18875634647440628, 0.11526988580989404, 0.16206564343424107, 0.19496151134341774, 0.20029668051837554, 0.16980290720898092, 0.1404769629213412, 0.18485620589769355, 0.15707580607346033, 0.17327666118964727, 0.21357148684643731, 0.13886751343502354, 0.15518492395148403, 0.18368956812076812, 0.17808465301432444, 0.16773175434679527, 0.16998570876429764, 0.1694133164318527, 0.20271499674361415, 0.14841256252803492, 0.19873867624082037, 0.18009866241626124, 0.20213166568095048, 0.16853384074006125, 0.19522971437711578, 0.19202943020775254, 0.15854286081825192, 0.18037639917833798, 0.19042102517778786, 0.20108762768169397, 0.1892827818390582, 0.20137305111647025, 0.1972427577598181, 0.18262962108774974, 0.1716583404469244, 0.15984935693840913, 0.17982297211255047, 0.16314556433376895, 0.16859772208953883, 0.1884491205591412, 0.20672361088437416, 0.18683520056124825, 0.19668908840897728, 0.2103461367522187, 0.16422696364572853, 0.1858009547255852, 0.1578171107187385, 0.22979859923076446, 0.17247885834964546, 0.16853920862534472, 0.17181983790885114, 0.18644035601581738, 0.17356227660572598, 0.20234796744197983, 0.1987784374143895, 0.18916330448940777, 0.20569838955699815, 0.16743695096680106, 0.213270439408837, 0.20354778918472186, 0.2056813799566845, 0.25184593136615124, 0.25296569021726445, 0.212569478043398, 0.2362064368436213, 0.2349806340772897, 0.22287037947185412, 0.26367769038448857, 0.2568820531777028, 0.2493898419982889, 0.24279726228211612, 0.2730868195750273, 0.24946313245492227, 0.27401822835491424, 0.2845708978608078, 0.24457447960160889]"
265,0.5389206439899873,"[0.29365000904228494, 0.27585400603986326, 0.22253746435926397, 0.24921033710968649, 0.24651296554295127, 0.2608466482646634, 0.31673087438878533, 0.2769128080806215, 0.24597785916107784, 0.27989201748051634, 0.24990682771083989, 0.2427110145465877, 0.2626991795810401, 0.2791987955889194, 0.29276565114242153, 0.23800667413076065, 0.2138772353734372, 0.2309408986314973, 0.2891074319271153, 0.28301989541903155, 0.23923016068771763, 0.2456901159987937, 0.26052795575051785, 0.25269635295751014, 0.2502477781465749, 0.28014292762017295, 0.27123382047515204, 0.2882237039736252, 0.2641864070149227, 0.2569207594722338, 0.23468914906402846, 0.2840327898927458, 0.2561948977691021, 0.26184985446733394, 0.22324487016017133, 0.2533554322110714, 0.29042946482097287, 0.28506131967307313, 0.2567823967289735, 0.2688235470222261, 0.259821102739804, 0.2729751907719143, 0.2990533596943031, 0.28706209477186156, 0.28129838653605943, 0.3151068637633774, 0.2506787508222365, 0.2638904487900871, 0.3123223781426138, 0.2647712364275112, 0.2899570561710714, 0.2894634912284917, 0.27174893171581616, 0.31992469967064757, 0.2931252776247418, 0.29158455138834477, 0.28310010987802986, 0.275275257284562, 0.2639732392678753, 0.2878768044255585, 0.29442035747045964, 0.2909257628187776, 0.2788006032318509, 0.2878904779295235, 0.2812257351515722, 0.31507177106621553, 0.29765598701599383, 0.3049737046119326, 0.3205921629925908, 0.2943348735717594, 0.2784773328914031, 0.31195713776170103, 0.29365830102795304, 0.33064278550278325, 0.27945236803289336, 0.3399130627087805, 0.30401912215232124, 0.2866079023060987, 0.24616978269251805, 0.29532961649639744, 0.2900902996280381, 0.30376809313328856, 0.3024809265650852, 0.30775145633768597, 0.2968702967436179, 0.32168121891813617, 0.3197247931360889, 0.3230295749280158, 0.35393764645653997, 0.3173428041162077, 0.2926737158008037, 0.3235891344353338, 0.3366346818528121, 0.33586142634666577, 0.3320480613054862, 0.29675723015597644, 0.3493002925102456, 0.35985216955927, 0.3294657051679836, 0.3768046242796438]"
266,0.3947394183984482,"[0.2932705210061714, 0.2957609477613774, 0.2929500536957886, 0.3016259173049985, 0.3122284846963351, 0.29147719866660843, 0.3061374148709719, 0.3171407201437327, 0.33868342600814594, 0.3059887605448206, 0.2975397912539613, 0.29294653325269554, 0.309340153430067, 0.30714327419171916, 0.31888710516891167, 0.3077424785545059, 0.3097523205246022, 0.2676853600215628, 0.31599078235824707, 0.28267440874811206, 0.3238856716982815, 0.3185746435044333, 0.321430101046288, 0.3268146654924121, 0.3186640936640109, 0.34297005467954705, 0.2844382414660718, 0.2840036408723464, 0.27535605714887673, 0.33706956847710595, 0.30703162668652184, 0.29709314770932743, 0.3229723628850814, 0.3083462369417792, 0.30585145675572334, 0.3235675227572094, 0.3141579040842056, 0.28882413298155374, 0.2923093892631698, 0.27863080490851444, 0.2985809737562984, 0.31806110508897273, 0.29371327964051425, 0.31785870140456846, 0.3190124629611498, 0.3246665518858148, 0.27041827234171667, 0.3227316641452934, 0.29657324494198656, 0.33203710857759794, 0.2806963313083092, 0.2928559671458298, 0.32149451286284236, 0.32822337247114897, 0.3218718741961649, 0.30299577810729267, 0.3576146884871116, 0.33193983293363766, 0.3574600865348577, 0.3268118995494115, 0.3290011382491445, 0.3206927148991778, 0.34069404568374057, 0.321238491265813, 0.31565617560858916, 0.32495934521838554, 0.29487210420390836, 0.34140958083759987, 0.346859303738248, 0.33490165972248476, 0.3423642561161764, 0.34421317445806465, 0.3377544678417063, 0.37454779969541124, 0.36184805547915233, 0.3581881243673909, 0.3732407683936288, 0.32810240814208536, 0.3557725418171171, 0.3433926097873896, 0.346816793615942, 0.3518022652086315, 0.3613144532409432, 0.33317287304691057, 0.3211948897997929, 0.35737462280904075, 0.38306671204420134, 0.35041121607937636, 0.37122628543672104, 0.357704360523652, 0.3722025657199159, 0.38960642242731613, 0.3281628395451678, 0.38183775035098044, 0.3829218100586422, 0.41027058017659024, 0.40319298325626535, 0.38581969545095623, 0.412898366298984, 0.42897853477585995]"
267,-12.088772946893133,"[0.08027532717998798, 0.11885366327576195, 0.11385396796833672, 0.09108713018142357, 0.08555118875125078, 0.08011865854742267, 0.06014458069168767, 0.09394426730754692, 0.08614365510234144, 0.09421938168097009, 0.10681046221523033, 0.0667753890486685, 0.09754476204271592, 0.12029221929763018, 0.10236849822655038, 0.07085344713259144, 0.12706874946421207, 0.10883574613918472, 0.0702801383273395, 0.11218290892838886, 0.081272530256225, 0.08835845853017783, 0.11618159000018907, 0.09486351244291122, 0.09648049238657307, 0.0425754706425573, 0.06963837941064313, 0.06564181177143535, 0.11376181498928549, 0.11039095125035342, 0.12056291174425869, 0.09129823494225771, 0.09509611387677357, 0.1308791943553218, 0.1275299810690185, 0.10358900318802636, 0.10786518870438794, 0.1101326879629283, 0.08995127008478862, 0.11863400745494167, 0.06862087033488205, 0.09755807975768171, 0.09882962889262493, 0.1001778282266947, 0.09530139889309525, 0.09200262975014771, 0.09814791279748399, 0.09985974885501923, 0.10579209498020635, 0.07701101512880515, 0.05903775967861866, 0.10858737740015038, 0.11118653834599397, 0.12221215006702499, 0.09531919849015456, 0.10586068281359176, 0.09951472312099038, 0.09748664691055335, 0.10319492633988236, 0.10653565763843671, 0.12771088505464318, 0.08454184616066002, 0.15221725779719134, 0.12618547096246782, 0.13301145842478845, 0.08586176478935378, 0.0934322453684094, 0.1465198297873954, 0.06470533364436401, 0.09067217050908986, 0.11573535490543058, 0.14762609971556204, 0.15310631312056183, 0.1543128815868699, 0.09608712227811594, 0.14093683773303223, 0.14817504912221988, 0.13861793242844025, 0.13117808396808162, 0.12789505777221058, 0.15115931461495064, 0.13320835134241787, 0.1620672369183673, 0.1494635558142362, 0.15583801493364371, 0.14420171904920667, 0.1626229599481494, 0.12356371713216419, 0.16708781149065272, 0.1397579096212442, 0.16810674309360946, 0.14818839930286673, 0.17397323075651785, 0.16116754999084107, 0.18515930841536787, 0.18071804184361076, 0.15478146143204569, 0.22674745579714667, 0.19959337610212913, 0.21197266773240875]"
