experiment_id,void_fraction,superficial_gas_velocity,superficial_liquid_velocity,flow_pattern,interface_height,wave_amplitude,temperature,pressure,liquid_density,gas_density,liquid_viscosity,gas_viscosity,snr_db,average_attenuation,turbulent_kinetic_energy_gas,turbulent_kinetic_energy_liquid,shear_stress_interface
89,0.7015483150958577,4.351528266714356,1.948284689503765,turbulent_interface,0.07015483150958578,0.0060018657111587225,23.40147918950865,206033.0993368433,999.3197041620982,2.4207782254367025,0.0009356478562558228,1.8365786635577004e-05,0.11474460160152031,0.41525036787360775,0.19237048964866144,0.21307218995646837,0.05208770281112432
90,0.7629514927277236,3.001961720561051,1.6952698964982529,turbulent_interface,0.07629514927277237,0.0026948412407562542,26.059822490228072,336553.01913907233,998.7880355019544,3.9191848499904354,0.0008891873606447422,1.848087633281909e-05,0.2846669544206216,0.34198582607297723,0.07740810758889302,0.25572503985678546,0.0362381402175852
91,0.6336826034071952,3.4444584590439877,0.6648043613166689,turbulent_interface,0.06336826034071952,0.004425678371018927,33.38645406824114,322907.758945829,997.3227091863517,3.670408943981328,0.0007762769615275007,1.879649869402801e-05,-48.11172852750801,0.2962559051195409,0.14772987764594747,0.016468067411040725,0.03757309840391714
92,0.588533813897432,0.3937805736659993,1.160453379887854,turbulent_interface,0.0588533813897432,0.0004332639671510011,32.8967051751751,480128.0842520847,997.420658964965,5.466225010430686,0.0007831968290613709,1.8775472025314857e-05,-5.535116019762006,0.16303414870691593,0.002238389906917454,0.03977013797255861,0.003617530504337547
93,0.30575223409855845,4.837958218505599,1.8528254090572909,turbulent_interface,0.030575223409855846,0.00860017670081386,18.180723845914542,430471.412426327,1000.3638552308172,5.148445628833378,0.0010368772705897956,1.8138855032423957e-05,0.1537102269271063,0.39314972498929257,1.2518576655192846,0.03561311961163298,7.606812418948291
94,0.3972907817349367,2.009125249750405,0.18891141720694105,turbulent_interface,0.03972907817349367,0.003560981043583511,19.528767491581636,249136.1706528921,1000.0942465016838,2.965948942796127,0.0010093806322281698,1.819756673024769e-05,1.9281082091275856,0.17968973377841388,0.12786952476678923,0.0004912140142677684,2.445739379873773
95,0.4724462050580074,1.1770352040617806,1.9880267994979908,wavy_interface,0.04724462050580074,0.0009824910364100875,22.30775556629183,464771.70184410876,999.5384488867415,5.4810326172409205,0.0009557151880315401,1.8318345437130882e-05,1.0209020889934637,0.2372842519090862,0.0310344590253826,0.07100369839709361,0.3862664448149159
96,0.6161492982712912,4.616734409414258,0.7436443366232316,turbulent_interface,0.06161492982712912,0.008810110925765008,27.15391930252788,346227.5461488448,998.5692161394944,4.017156217667884,0.0008709704830589099,1.8528154715447508e-05,0.26025271198973937,0.3595806242494586,0.28071645478019636,0.018766179938266583,0.04786229904480814
97,0.14535295834194834,0.7797177657502843,0.513788025890641,smooth_interface,0.014535295834194835,0.0007602291583640855,33.17022647635693,183613.6993977934,997.3659547047287,2.0885626613955823,0.0007793218351890819,1.878721651490758e-05,4.274720128185779,0.10588853047280107,0.14387890139357765,0.001807025886852804,2.595777977088802
98,0.1473435966878163,3.651419306423536,1.120443754326679,turbulent_interface,0.01473435966878163,0.005609199813683477,31.219872513291868,266460.14690416795,997.7560254973416,3.0503431891728923,0.0008075346826149689,1.870340301653641e-05,0.653332532994329,0.27974053715088554,3.0706540179343342,0.008633800488932725,12.001596235520227
99,0.6934862408809455,4.291548820005498,0.8768228885488477,turbulent_interface,0.06934862408809454,0.002364738268443188,33.62386113102359,226135.73450050852,997.2752277737953,2.5684371725757567,0.0007729524553290885,1.8806687799679792e-05,-0.5475714301065444,0.35765815246967825,0.19147956020213217,0.040916060470183584,0.05110743964832762
100,0.2402332651722218,3.9737611146640828,1.9293622221934479,turbulent_interface,0.02402332651722218,0.00728069925679005,19.578301761337915,218039.07777012815,1000.0843396477323,2.595300954638474,0.0010083890235667056,1.8199722562095585e-05,-16.459244166280158,0.34579398451255544,1.3680665598395068,0.03224311527939378,7.962538803144069
101,0.1113187261887668,3.4722164792641723,1.1384032382514115,turbulent_interface,0.01113187261887668,0.006353169483935043,22.0653933463334,225038.09822028564,999.5869213307334,2.656043314542913,0.0009602403494219522,1.8307825642416536e-05,0.6779274442958829,0.2677219667989985,4.864600006010355,0.008204841418558487,15.14231259692548
102,0.5874310659731513,3.9482989146739085,1.117033335609398,turbulent_interface,0.05874310659731513,0.006849415703802957,25.5248673951858,448171.249956536,998.8950265209628,5.2283351228008135,0.000898282233728945,1.8457740846760708e-05,-0.0525790168002746,0.3391404841483474,0.22587919578658391,0.03665297463069247,0.036046776455409685
103,0.6612666854632866,3.562886947625212,0.8252968839180973,turbulent_interface,0.06612666854632866,0.003985629248364968,27.551656605149567,352538.148278641,998.48966867897,4.084965580885148,0.000864473272478634,1.8545329025266823e-05,0.4088472910123494,0.3153917202413867,0.14515125714046298,0.029680730906445588,0.04099905048679417
104,0.7791245730280849,0.5539008480374586,0.6372233013845847,turbulent_interface,0.07791245730280849,0.0010376714644904919,29.51569012042306,258044.7159803124,998.0968619759154,2.9706390185305445,0.0008333339978464568,1.863003638782213e-05,1.9579333167155197,0.164200558396378,0.0025270873900612454,0.04161582387316799,0.006657421605780386
105,0.23205658556463374,1.482536962678152,1.2568090059064025,wavy_interface,0.023205658556463376,0.0015975141179018788,17.30246048446365,317390.5794250672,1000.5395079031072,3.8074751331087024,0.001055334937664571,1.8100559951840297e-05,1.54454057921423,0.189057288705161,0.20407662752640177,0.013392144652864597,3.0521042057091705
106,0.554543548203516,0.5087964405141573,0.057045718071306845,turbulent_interface,0.0554543548203516,0.0008651889740302353,20.535181713045006,446466.3285599384,999.892963657391,5.296936664475759,0.0009894879954617825,1.82413464701389e-05,4.025195112666365,0.11028251783230504,0.004209076501695671,8.19984418533077e-05,0.0035591428654082155
107,0.5259959703449105,1.0914202510366653,0.11427208623450237,turbulent_interface,0.052599597034491054,0.000712972704372882,26.86890677958565,179518.04305024628,998.6262186440829,2.084863299299045,0.0008756669900220339,1.8515843668175063e-05,2.7144556479291926,0.14011678502212577,0.02152728129619024,0.0002905937365641682,0.004664524380645867
108,0.7754354422339911,1.2896021423599355,1.142974034939896,turbulent_interface,0.07754354422339911,0.000971298096747203,18.464585236680456,251374.89058168314,1000.3070829526639,3.0035215768786294,0.0010310043486602123,1.815122488422244e-05,0.8968837088697525,0.22730168724015315,0.013828981703425298,0.12952699950299312,0.015518141105437307
109,0.34189703754642947,4.955291570292793,1.218169691156477,turbulent_interface,0.03418970375464295,0.007928971218113406,30.91020265403523,416545.20623700187,997.8179594691929,4.7733212454226885,0.0008121413154073646,1.8690080623283852e-05,0.2733563530413172,0.37224496461253687,1.050310617867704,0.01713159868533467,6.9337151300091255
110,0.47510522698973934,0.7970192622842522,0.9582449736376333,wavy_interface,0.047510522698973934,0.0007491951749401337,18.516082690465755,198072.1257654571,1000.2967834619068,2.366222267959107,0.001029943687867658,1.8153468605926815e-05,2.1785429081630174,0.1635454569310368,0.014071099124752474,0.016663975103591938,0.07763650333062594
111,0.6829231119103099,2.9304252723336353,0.08712756167255803,turbulent_interface,0.06829231119103099,0.0037787426595740545,19.752142482006562,289373.09055479744,1000.0495715035986,3.4423394778234124,0.0010049193146671957,1.8207287596885553e-05,0.8842571582828717,0.2435136808073772,0.09206354317741954,0.00037753041914399956,0.03459881025032756
112,0.30239567037521303,1.1319531724216183,0.2586848098883899,wavy_interface,0.030239567037521304,0.001541136239124867,16.161652311240992,194118.47221357079,1000.7676695377519,2.3378629167514746,0.001079974449367663,1.8050765169126497e-05,3.2233815452697545,0.12737498878594194,0.07006091239179431,0.0006875329626767134,1.8086517277781384
113,0.6882796677476518,4.540141057812742,1.059017488837599,turbulent_interface,0.06882796677476519,0.003510355654030421,16.566643857249026,244788.78681011798,1000.6866712285503,2.9439889637341787,0.0010711398561250376,1.806844925203168e-05,0.22799581041925784,0.3784583437885437,0.21755988266506476,0.057709326754570335,0.05385424151709086
114,0.11119871718952572,2.7054517123287742,0.39547643177872277,turbulent_interface,0.011119871718952573,0.0039676059120690695,20.105976868658527,264189.55487840466,999.9788046262684,3.1389678974883273,0.0009979065227590943,1.8222681264980677e-05,0.9364729216303423,0.19337823944947372,2.959715888157087,0.0009899240441620693,11.828348311659271
115,0.13051801343394942,2.9577985753540363,1.7747584250183432,turbulent_interface,0.013051801343394943,0.005324654205341598,19.89667414091399,461749.98281855317,1000.0206651718171,5.49020036576934,0.0010020467996270917,1.821357616242944e-05,0.5967518067889692,0.278444227443651,2.567830099929307,0.020831825040811987,10.996247990836514
116,0.5411611840352644,0.3591449397070887,1.5513327457262756,turbulent_interface,0.05411611840352644,0.0004654969594859803,22.422266661068516,102826.77250998722,999.5155466677863,1.2121618897616955,0.0009535871374932192,1.8323314920164992e-05,1.9669354200215947,0.18148263378251425,0.002202197326367524,0.05715570986768431,0.00209679385438071
117,0.5725381436491458,2.467562086517349,1.316702691615379,turbulent_interface,0.057253814364914585,0.0038852484193415047,22.012473846129822,225157.58288217877,999.5975052307741,2.6579300020381336,0.0009612322512171898,1.8305528313279218e-05,0.6340764330523205,0.27618356600041105,0.09287468008852563,0.04744065932189341,0.02041603334483973
118,0.4156592361021194,1.7476015619670011,0.10697744681477775,wavy_interface,0.04156592361021194,0.0021509374961861272,30.793714627278995,349909.8323045749,997.8412570745442,4.0112624913538415,0.0008138834208950325,1.8685068105995674e-05,2.118652502868369,0.1622684656435014,0.08838528822114808,0.00016757996428711424,2.034125892095054
119,0.464611503931717,2.0766715473133766,1.2265099818737073,turbulent_interface,0.0464611503931717,0.003261418619486805,27.30869987257688,395823.5811945425,998.5382600254846,4.590235668598943,0.0008684342455437443,1.8534838956142403e-05,0.9468635145194626,0.24061892279126823,0.09989085073063533,0.026240620956127864,1.4406414358456707
120,0.503153308622516,3.1304947608566693,0.5384569368450034,turbulent_interface,0.050315330862251595,0.0021469906493816007,34.461720036144385,231750.84104140603,997.107655992771,2.6250437387807803,0.0007613732726037465,1.884262838494748e-05,-0.6275956216765468,0.26246668344480595,0.19355094728778038,0.0058725558085645285,0.004057676684651348
121,0.6698519242650823,4.259263600729316,1.0470316308179375,turbulent_interface,0.06698519242650823,0.0035388679910646737,33.28682601928266,408199.286764043,997.3426347961434,4.641404184024991,0.0007776778893012318,1.879222212318971e-05,0.22055706967214983,0.3601049506366579,0.20215357380764964,0.050288892050897344,0.04958517796000613
122,0.20968022507894307,0.8540553291064693,0.16536584557258008,smooth_interface,0.02096802250789431,0.0009333291769656691,34.87015954649661,366541.9055264956,997.0259680907006,4.146317885453887,0.000755814204955734,1.8860138053936957e-05,4.610141991972611,0.09954081603186174,0.08295203981780928,0.00021890512969045865,1.9842187373188616
123,0.22243614293972497,3.258621658936013,0.950266630781642,turbulent_interface,0.022243614293972497,0.0036490207975100053,22.877539552004233,329822.86221590114,999.4244920895992,3.8821002292173423,0.0009451893297436689,1.8343066867003393e-05,-36.727930522475,0.2554087165138961,1.0730678231632351,0.007467733854569095,7.116989597071719
124,0.48301872371778753,2.1560516853286127,1.3153473174820336,turbulent_interface,0.048301872371778756,0.0018648535153748765,31.1406792382324,318440.73735932226,997.7718641523535,3.6463476643498924,0.0008087093739947327,1.8699996407730994e-05,0.8206778341501008,0.24961262646768959,0.09962318162679644,0.03236691165963293,1.388934940159925
125,0.541831408284232,0.29780345233284466,0.14998320744913796,turbulent_interface,0.05418314082842321,0.0005703652648347686,24.506468698953306,315493.89218192676,999.0987062602094,3.6931226762762885,0.0009159467246517902,1.841366322694261e-05,4.221282661720373,0.10318422722359266,0.0015104317572769556,0.000535802394045232,0.0017573152047462768
126,0.4800997200303003,1.6191345734590763,0.5691659332517699,wavy_interface,0.04800997200303003,0.002993206073210697,17.071548941163012,183067.82789692946,1000.5856902117673,2.1978622830858927,0.0010602609078030302,1.8090485708448543e-05,1.5227971687169104,0.1861418084980352,0.05686865956019736,0.005992495240240832,1.2563089417792832
127,0.6079973554389326,2.6532831025556223,1.4408732721963906,turbulent_interface,0.060799735543893264,0.005177780983811596,30.59430498403433,243128.0381801645,997.8811390031931,2.7889774643781458,0.0008168774330644117,1.8676486106902678e-05,0.5539781941570662,0.29726395939511197,0.0952212342072975,0.06755283522790223,0.026703537819689305
128,0.698195536286728,1.9830471462965416,0.5603238303323161,turbulent_interface,0.0698195536286728,0.002622165743989592,27.37156319532526,106441.23798723285,998.525687360935,1.234105765125034,0.0008674070200402782,1.853755343071113e-05,1.037227220507608,0.22656253390154282,0.04033498943383483,0.017234427971322894,0.023689943999993506
129,0.18624984625369967,1.9619442187045617,0.07887629171370275,wavy_interface,0.01862498462536997,0.0029816783915378093,19.74917292694876,276529.56325548154,1000.0501654146103,3.2895881281490365,0.0010049784495282559,1.8207158381928927e-05,-7.481122155306014,0.15078260576922595,0.554819184326429,4.697651619391079e-05,5.135043468510641
130,0.10307499417065273,3.9957133316967717,0.40708122447284084,turbulent_interface,0.010307499417065274,0.0021975849784587006,33.55283119189246,375042.98520957556,997.2894337616215,4.260704011861661,0.0007739450814947321,1.8803639564087457e-05,0.8131118555788424,0.2576673822005576,7.513668181452939,0.0010299588756706502,18.758943850931946
131,0.3438363471984739,2.3458550144968457,0.6675902598244647,turbulent_interface,0.03438363471984739,0.0024878222763064523,19.028397453004537,195234.83380888423,1000.1943205093991,2.3282376483295875,0.0010194712478520068,1.8175783469993893e-05,0.25627034690149886,0.21133260305558127,0.23273878870363265,0.005175658922113664,3.260304672680048
132,0.5480904129701026,0.6008276317057077,0.4357104255833207,turbulent_interface,0.054809041297010266,0.0007949759231880391,27.858114348758406,128403.40780820724,998.4283771302484,1.4863341290517587,0.0008595118317029311,1.855855723264923e-05,-15.487626037946997,0.13444879029442514,0.006008490625963305,0.004647964456910297,0.0038821588443505067
133,0.13930115645378793,2.1027960712424174,1.0464935679344605,turbulent_interface,0.013930115645378794,0.002583036208124616,16.520679742899137,484285.3927521607,1000.6958640514201,5.825254910703337,0.001072137643975635,1.806644258781196e-05,1.4707125770195124,0.1989577481786208,1.1393440127332062,0.0073916380465100465,7.335273098925603
134,0.41388773607010376,3.9592184263513794,0.9844043212347754,turbulent_interface,0.041388773607010376,0.002832887071934323,27.774759139366637,331077.0777887946,998.4450481721267,3.8334455149281528,0.0008608574973031643,1.8554959616402985e-05,0.4159864679986497,0.315541621586249,0.4575344633142724,0.014104425777700165,4.429669609917096
135,0.47128249287926205,3.389096987688418,0.3251363606201645,turbulent_interface,0.04712824928792621,0.005287369902248328,23.291732874151545,459282.36383179267,999.3416534251696,5.398318807803216,0.0009376356567018157,1.8361028667328737e-05,0.6948208904815928,0.26271528564847335,0.25856836265632693,0.0018908353034700956,3.372227644795834
136,0.5865154822253511,2.447238169246307,0.7439188071587346,turbulent_interface,0.05865154822253511,0.0015048574546213667,18.425888448909888,407714.4054956075,1000.3148223102181,4.872171331487188,0.001031802327727075,1.8149538803758254e-05,0.8577682501110945,0.24538164313913083,0.08704894627190526,0.016184622550112958,0.022225233757625095
137,0.4994940513812949,4.255113853989294,1.96487906528352,turbulent_interface,0.04994940513812949,0.0036515021184723145,24.007713562929695,216876.1179103647,999.198457287414,2.542979305512659,0.0009247691380265487,1.8392059955955012e-05,0.16875356421303084,0.39208976069262164,0.36285384828242884,0.07705896441392325,4.498053835193241
138,0.1771641797324104,2.259419907015426,1.0314327840946866,turbulent_interface,0.017716417973241038,0.0011441796350829961,18.700353189218795,395387.4383595149,1000.2599293621562,4.720421149385026,0.0010261603669249621,1.8161496218291498e-05,1.3094391649059711,0.20933020793188178,0.813227526618902,0.007856434392039964,6.186114317223016
139,0.6344522160545826,2.307965083141087,1.3797966529997583,turbulent_interface,0.06344522160545826,0.002544730821306972,32.31098496207649,138286.28243095265,997.5378030075847,1.5773986218011944,0.0007915833437839627,1.875031170488393e-05,0.6090140739746703,0.2729182154179137,0.06616535322736047,0.07123802453191937,0.025223512395453857
140,0.6450806663602088,1.0929216687952572,0.8754299326974135,turbulent_interface,0.06450806663602088,0.0007075269223414462,31.50199552682861,170609.13800876652,997.6996008946343,1.9512654950177863,0.000803368672996667,1.871553676984888e-05,1.706642234788127,0.18823416159359307,0.01435225115711446,0.030419598195113924,0.012229167209652256
141,0.2921036768623592,1.2702940846687318,0.854911807633395,wavy_interface,0.029210367686235923,0.0019301574437821315,16.980943571747268,359206.9468863578,1000.6038112856505,4.313887150476621,0.0010622021922831297,1.8086532107001872e-05,2.2566904192589474,0.16518859182084042,0.0945593565719911,0.007292447680326049,2.05276550932419
142,0.6846793834717054,1.9480284322378172,1.4263072342160161,turbulent_interface,0.06846793834717055,0.0022530574631849077,17.802374147976515,204764.40429195942,1000.4395251704047,2.4521704811869593,0.001044775145575956,1.8122362032560564e-05,0.6756745108360283,0.26780900449173367,0.04047492801695193,0.10230372334465314,0.02303653923201282
143,0.44076499829186433,0.6298875214586016,1.7991070635996143,wavy_interface,0.04407649982918643,0.0006793264255629728,33.46359683090138,340638.8564348883,997.3072806338197,3.8709795730649956,0.0007751945701721039,1.8799809789206168e-05,1.5321486324026252,0.1937949604242955,0.010211318328536612,0.0517482098675819,0.2928120393550019
144,0.6483828567727055,2.326314839177489,1.8454077468058345,turbulent_interface,0.06483828567727055,0.0016610464416423215,21.78722369683966,148440.25677616615,999.6425552606321,1.7536390685501104,0.0009654697259982012,1.8295748423031303e-05,0.4698528543447538,0.301988953113438,0.06436413530416545,0.1377255771225974,0.026198086071096742
145,0.7358089608249951,2.4805125364159517,0.07464533358933217,turbulent_interface,0.07358089608249951,0.001693986026234918,26.342104033474776,295623.9256260445,998.731579193305,3.4393177899273515,0.0008844383720273754,1.849307931001624e-05,1.0979759490387135,0.22738892148222944,0.056822810702638844,0.0003991527856617518,0.030000800148534023
146,0.5094350745172719,4.065787817470319,0.14877081544238185,turbulent_interface,0.05094350745172719,0.0027646449295494276,26.26499278077558,316402.67184577533,998.7470014438449,3.6820077836402514,0.0008857322484978877,1.8489746147968507e-05,0.5340583974456764,0.29138255852461326,0.31847968812368693,0.00045984609612256854,0.008941006562706022
147,0.22265406759048334,4.50230040073172,0.22966272690273243,turbulent_interface,0.022265406759048336,0.005368920707268234,15.106043107897575,471201.84890216537,1000.9787913784205,5.695694255551714,0.0011034654891213546,1.8004636714952104e-05,0.5215833864723809,0.28839412670354647,2.0444555572533556,0.000436437819986332,9.882024867439439
148,0.34353013494942286,4.510194467215379,0.7109122115110906,turbulent_interface,0.03435301349494229,0.005232359590387527,31.442503189548535,498763.3711937888,997.7114993620902,5.7054965219965,0.0008042447419675531,1.871297836037941e-05,0.3017384193063139,0.3218438400984841,0.8618483610655947,0.005863708378766205,6.342361212652743
149,0.28395733210918483,0.8561799646306847,0.2529581406025064,smooth_interface,0.028395733210918483,0.0017003029974887783,15.448419432392091,214879.33385406277,1000.9103161135215,2.5942916866983725,0.0010957720477255877,1.801960356354767e-05,4.179198037424998,0.11488366017595211,0.045456286277176426,0.0006240070851693624,1.457489558362859
150,0.21599352156110868,4.884356969156653,1.0228843065537496,turbulent_interface,0.02159935215611087,0.008283384347365415,19.687730255134163,125558.39407063209,1000.062453948973,1.493952617528955,0.0010062030517781317,1.820448472411304e-05,0.3071072392733536,0.34739792347697757,2.5568387922528073,0.008511061578530644,11.009207574688947
151,0.5062742545559277,4.252673555147316,1.970411887382238,turbulent_interface,0.05062742545559277,0.005538288861576867,26.73234236978055,496925.7875625273,998.6535315260438,5.7737602136528565,0.0008779294784177846,1.85099435581448e-05,0.182067142011913,0.3893963640147641,0.35279499209515824,0.07963656034764295,0.0074565060245732435
152,0.6636331748519674,1.5233618897532624,1.438549946103416,turbulent_interface,0.06636331748519674,0.00253777757262189,26.735033521959508,417993.92016509693,998.6529932956081,4.85661052114817,0.000877884817249764,1.8510059834099044e-05,-10.988563815784824,0.24242451569065493,0.026346322348306018,0.0914520788998402,0.017589542700647564
153,0.12261494151024527,0.5485589525216126,1.8041402373840272,smooth_interface,0.012261494151024527,0.0009122260524581705,17.563790830255044,432549.32844543934,1000.487241833949,5.184275960652658,0.0010497970212385032,1.811195841342539e-05,2.1595015047374924,0.16053228048198318,0.10007597456417058,0.0211412236702792,2.1236104969557004
154,0.4773955345983445,0.23368853836032946,0.6682489242733437,wavy_interface,0.04773955345983445,0.00032813329111437326,19.79312428948598,437998.15864399873,1000.0413751421029,5.209632388567346,0.0010041036924196322,1.820907080790149e-05,3.5178525496084614,0.12010238209543854,0.0011980863602083485,0.008175236186329515,0.2590875729766094
155,0.13856487355275365,0.8895002129943347,0.6792289719276289,smooth_interface,0.013856487355275365,0.0012129916422012877,18.055394497772927,294151.60628689214,1000.3889211004453,3.5195724673031106,0.0010394845574182464,1.8133392394292566e-05,-10.180794427407333,0.12264512528462786,0.20604202882960584,0.003108545687756003,3.1093988895188027
156,0.551578864268373,2.7019426497276933,0.31679632278786896,turbulent_interface,0.055157886426837305,0.00437134132395998,16.89113238744859,215127.24393439668,1000.6217735225102,2.584365439298289,0.0010641311687992656,1.808261279457619e-05,1.0297238593219655,0.2364681597771252,0.11997949374067883,0.002495503133305623,0.01825240303629748
157,0.1830812665650555,3.377758678330748,1.4554807392749174,turbulent_interface,0.01830812665650555,0.003064693858862989,15.792031682474793,467805.8406134687,1000.8415936635051,5.641219790256173,0.0010881229032830093,1.8034619085497175e-05,0.536722453276264,0.2878784290047832,1.701921108658948,0.015871764796063594,8.956871391697653
158,0.4470669475976087,0.6450629340280417,0.4091874615158645,wavy_interface,0.04470669475976087,0.0007993496391612587,25.801453701313083,246160.37147185585,998.8397092597374,2.8690331896362755,0.0008935643192654715,1.846970407180163e-05,3.120449116185525,0.12593565198497986,0.010409480444975725,0.002738227555353282,0.5597573067059424
159,0.4335750395234408,3.410788428736025,0.8642635555748012,turbulent_interface,0.043357503952344084,0.0035675399658167007,17.832944620146453,128500.74775155223,1000.4334110759708,1.5387080422470112,0.0010441340080871112,1.8123694897790788e-05,0.5822481713359373,0.2876815117125588,0.3094218807244266,0.011640660902620234,3.7374361792955066
160,0.41961024949963077,4.108715444162547,0.6138230941219244,turbulent_interface,0.04196102494996308,0.006336676114829658,28.296644080791378,185774.78204316978,998.3406711838418,2.147308337468159,0.000852479030971036,1.8577479284748955e-05,0.4538278570047184,0.3050181936000559,0.4793910897604784,0.005592641535147854,4.685287424905386
161,0.1100824434323665,0.5826936643146963,1.7361483404514984,smooth_interface,0.011008244343236651,0.000892594894215795,20.989052582027814,496124.9594136828,999.8021894835945,5.877010821905563,0.0009806892869350275,1.8261075448067926e-05,2.5474334959015463,0.15496662011231443,0.14009236751471996,0.019030233360084397,2.520174874235487
162,0.5862257710761896,3.0510519842680033,1.8177631969138075,turbulent_interface,0.05862257710761896,0.004839447120712285,27.032787873916142,363551.1685609747,998.5934424252167,4.219858238004775,0.0008729623418254482,1.85229229010568e-05,0.34267425829396825,0.3304115515498068,0.1354376487983429,0.09649787302178449,0.027662277637883256
163,0.7133448081854222,2.28284598353004,1.8729501104182709,turbulent_interface,0.07133448081854223,0.004195677833559907,15.277963178028218,149642.6132287503,1000.9444073643942,1.8077402336604367,0.0010995933106774467,1.801215280054458e-05,0.4648339028126356,0.3083747308184232,0.051206396986769154,0.2134532633728019,0.027476023428536053
164,0.48465708262361706,0.7381362488406724,0.3268021286897518,wavy_interface,0.04846570826236171,0.0007411774401394472,25.95115047865518,325997.87442878203,998.8097699042689,3.7976487009592073,0.000891024805492703,1.847617754186716e-05,2.922269757235216,0.12804613775541118,0.011597755362488959,0.0020106993356013444,0.5722428543310524
165,0.49879985590540454,2.2049894864973405,0.9385297969424193,turbulent_interface,0.04987998559054046,0.0033479134500468155,23.33819311809326,267872.30596781324,999.3323613763814,3.1480274902363057,0.0009367934423199423,1.836304298045073e-05,-2.315427890471871,0.23321170434508876,0.09770806480553723,0.01753249649501344,2.4956526458495083
166,0.426503920121452,1.585354428898536,0.3159429905465439,wavy_interface,0.042650392012145204,0.001805680127216318,25.498726578222083,140216.7377229127,998.9002546843556,1.635902042342529,0.0008987298745972881,1.8456610002593065e-05,2.161675985888645,0.17000393256912788,0.06908387509238734,0.0015174924755787208,1.7380931795640648
167,0.22805977536346284,2.910345879873058,0.6679339920877788,turbulent_interface,0.022805977536346285,0.005460590187199277,32.03669954931527,121291.66579072557,997.592660090137,1.3847885415422467,0.0007955526400840603,1.8738524468050016e-05,1.0696012367344458,0.22791082533517998,0.8142576198916709,0.003743430307814885,6.2098076172505365
168,0.22485764196633762,3.6614898043477857,0.26975585155467774,turbulent_interface,0.022485764196633763,0.001952481619822883,17.024635298111484,241725.28716265716,1000.5950729403777,2.9025568911667485,0.0010612654712828062,1.808843865914977e-05,0.8557069340405903,0.24667789221485933,1.3257766281088579,0.00060554833336854,7.949347441915396
169,0.31818326376855266,3.481631347619282,0.426749382449288,turbulent_interface,0.03181832637685527,0.002344891077082046,24.226110913213294,107807.136133877,999.1547778173573,1.2631634044913427,0.0009208918817620248,1.8401521040110958e-05,0.766913277121592,0.25953171094928884,0.5986609184843816,0.00195875668684997,5.32646977916772
170,0.13649814636338753,4.291480409934956,1.6017737650683253,turbulent_interface,0.013649814636338754,0.003556435003903842,16.65477319543692,129480.04295142362,1000.6690453609126,1.5567375597925588,0.0010692302262016312,1.8072296464480246e-05,0.3134733146612274,0.3361227833014596,4.942318912217955,0.017204648667224137,15.210798801259394
171,0.3685724352485459,4.876381501883524,0.7549665000209701,turbulent_interface,0.03685724352485459,0.008044113997397241,30.787679537372444,392757.2162908363,997.8424640925256,4.502541589802927,0.0008139738152424119,1.86848083984332e-05,0.285832700890229,0.34592296844548154,0.875224870946468,0.007147897116285278,6.399375385735176
172,0.7157215892699756,4.610320837098188,0.5669672517818941,turbulent_interface,0.07157215892699757,0.004023180012466133,18.652624205840926,266054.8026792597,1000.2694751588319,3.1768741659454793,0.0010271385132571364,1.815941708525267e-05,0.2667415027122839,0.3585125137644994,0.20746463103342558,0.019888324434015323,0.05553596685943158
173,0.48396487381877407,2.7210202447306844,1.636280585397454,turbulent_interface,0.04839648738187741,0.0019208399331654639,21.72551827626382,320163.59985475853,999.6548963447473,3.7831306554557993,0.0009666349368842395,1.8293068911817173e-05,0.5411693884660791,0.2939037171069663,0.15805413669481835,0.0502721002872001,1.8279099161871695
174,0.722085341912337,0.4203916068721443,1.4537385427497895,turbulent_interface,0.0722085341912337,0.00027185522926986426,17.47573308848952,391293.02429425734,1000.504853382302,4.691223705700883,0.0010516587092474533,1.8108117937063737e-05,1.5028553606147967,0.19783956061739932,0.001694731960262182,0.1368105873590129,0.005073441459821798
175,0.5326581784948631,2.2501689495200847,1.8079216230930661,turbulent_interface,0.05326581784948631,0.0029781795776408354,25.857111677498295,346180.6411453058,998.8285776645004,4.034032226795616,0.0008926189747009049,1.847211105240521e-05,0.5718192734015692,0.28370543093492795,0.08922839066689187,0.07482727135439353,0.01124433645887281
176,0.5069089923536395,2.68677460696806,0.9743587606376811,turbulent_interface,0.050690899235363955,0.00265170914104893,16.204514887921327,208263.09923212577,1000.7590970224159,2.507841974756882,0.001079034822358409,1.80526371282231e-05,0.7366964876737994,0.2602310516837322,0.1404664101648682,0.019523317989520308,0.004955090724990238
177,0.7745043273962832,4.026798060308013,0.47256736858039633,turbulent_interface,0.07745043273962832,0.007356788074309599,22.09771391519815,255889.01745677326,999.5804572169603,3.019834945163945,0.0009596352239312085,1.830922867472831e-05,0.36239403637323037,0.32892363533382285,0.1351580783818563,0.02195942883405203,0.04846914502305418
178,0.5488239464406683,0.6271901106000096,1.2958367057102897,turbulent_interface,0.054882394644066836,0.0005460317079086744,29.825125054957837,215359.66359421713,998.0349749890084,2.4767119181141504,0.0008285672505831943,1.8643367037540834e-05,1.6930021804700768,0.18239541854757135,0.006529836442551117,0.04124568086684631,0.0040919295239224465
