tau_s,R_x1x2
-0.015032,0.4261777217589927
-0.015031,0.43510468261449325
-0.01503,0.4423158492324824
-0.015029,0.44778247235137214
-0.015028,0.45148268339102643
-0.015027,0.4534015819191616
-0.015026,0.4535312956297457
-0.015025,0.4518710125920554
-0.015024,0.44842698563846584
-0.015023,0.4432125088689847
-0.015022,0.4362478663606031
-0.015021,0.4275602532792403
-0.01502,0.4171836697010372
-0.015019,0.40515878755750134
-0.015018,0.39153279122516765
-0.015017,0.37635919238454263
-0.015016,0.35969761987476345
-0.015015,0.34161358536921616
-0.015014,0.32217822579292876
-0.015013,0.3014680234945054
-0.015012,0.2795645052733424
-0.015011,0.25655392144650324
-0.01501,0.23252690621861455
-0.015009,0.20757812069215162
-0.015008,0.18180587992421438
-0.015007,0.15531176549911505
-0.015006,0.12820022514349
-0.015005,0.10057816096206622
-0.015004,0.07255450791737834
-0.015003,0.04423980421550956
-0.015002,0.015745755292162277
-0.015001,-0.012815206881102005
-0.015,-0.041330367431851596
-0.014999,-0.06968717341250287
-0.014998,-0.09777367806127506
-0.014997,-0.12547898274482625
-0.014996,-0.15269367483786994
-0.014995,-0.1793102598108216
-0.014994,-0.20522358581909092
-0.014993,-0.23033125911695115
-0.014992,-0.25453404865484813
-0.014991,-0.2777362782614306
-0.01499,-0.2998462048603232
-0.014989,-0.3207763812265175
-0.014988,-0.3404440018480327
-0.014987,-0.35877123052494325
-0.014986,-0.3756855084097142
-0.014985,-0.3911198412697786
-0.014984,-0.40501306483508515
-0.014983,-0.41731008717965634
-0.014982,-0.42796210717667177
-0.014981,-0.4369268081608556
-0.01498,-0.44416852602967
-0.014979,-0.449658391115569
-0.014978,-0.45337444326498005
-0.014977,-0.45530171966534533
-0.014976,-0.4554323150690248
-0.014975,-0.4537654141717674
-0.014974,-0.4503072960133136
-0.014973,-0.44507131037809067
-0.014972,-0.43807782628448966
-0.014971,-0.42935415276136596
-0.01497,-0.41893443221984783
-0.014969,-0.4068595068367279
-0.014968,-0.3931767584723193
-0.014967,-0.3779399227501929
-0.014966,-0.3612088780283055
-0.014965,-0.3430494100902417
-0.014964,-0.3235329534812782
-0.014963,-0.30273631050628824
-0.014962,-0.2807413489948674
-0.014961,-0.2576346800230326
-0.01496,-0.23350731686015966
-0.014959,-0.2084543164841355
-0.014958,-0.182574405076734
-0.014957,-0.15596958897467408
-0.014956,-0.1287447526094882
-0.014955,-0.101007245020918
-0.014954,-0.07286645657393598
-0.014953,-0.04443338754841175
-0.014952,-0.01582021030281195
-0.014951,0.012860173261043367
-0.01495,0.04149457718630452
-0.014949,0.06996997814468865
-0.014948,0.09817396155253263
-0.014947,0.12599516535843205
-0.014946,0.1533237197504935
-0.014945,0.18005168104703942
-0.014944,0.20607345805728003
-0.014943,0.23128622922788894
-0.014942,0.25559034892752597
-0.014941,0.278889741263927
-0.01494,0.30109227987714016
-0.014939,0.3221101522075654
-0.014938,0.3418602067984955
-0.014937,0.36026428225956153
-0.014936,0.37724951658966116
-0.014935,0.39274863563522977
-0.014934,0.4067002195418791
-0.014933,0.41904894614408716
-0.014932,0.42974581032847525
-0.014931,0.43874831850087137
-0.01493,0.4460206573854914
-0.014929,0.4515338364857336
-0.014928,0.45526580363993985
-0.014927,0.4572015332115613
-0.014926,0.45733308656111527
-0.014925,0.4556596445566433
-0.014924,0.45218751198972196
-0.014923,0.4469300938749235
-0.014922,0.4399078437216048
-0.014921,0.43114818397753835
-0.01492,0.420685398953761
-0.014919,0.4085605006486916
-0.014918,0.39482106799659
-0.014917,0.37952106017042214
-0.014916,0.36272060467169137
-0.014915,0.3444857610394439
-0.014914,0.32488826110700714
-0.014913,0.30400522682776276
-0.014912,0.281918866779924
-0.014911,0.2587161525446589
-0.01491,0.23448847623150562
-0.014909,0.20933129049967117
-0.014908,0.1833437324931017
-0.014907,0.15662823317093919
-0.014906,0.12929011357287626
-0.014905,0.10143716961073379
-0.014904,0.07317924702314076
-0.014903,0.04462780816928929
-0.014902,0.015895492370229317
-0.014901,-0.012904328468085828
-0.0149,-0.04165799719687784
-0.014899,-0.0702520199666315
-0.014898,-0.09857351419904607
-0.014897,-0.1265106542206608
-0.014896,-0.1539531127989032
-0.014895,-0.18079249683718746
-0.014894,-0.20692277550845828
-0.014893,-0.2322406991361326
-0.014892,-0.2566462071676287
-0.014891,-0.2800428236284551
-0.01489,-0.3023380384939675
-0.014889,-0.32344367347123876
-0.014888,-0.34327623074474845
-0.014887,-0.3617572233066228
-0.014886,-0.3788134855645898
-0.014885,-0.39437746299845683
-0.014884,-0.40838747971838935
-0.014883,-0.4207879828653217
-0.014882,-0.43152976288503303
-0.014881,-0.4405701488025047
-0.01488,-0.44787317772168783
-0.014879,-0.4534097378774193
-0.014878,-0.4571576846704995
-0.014877,-0.4591019292234759
-0.014876,-0.4592344991030684
-0.014875,-0.45755457096495855
-0.014874,-0.4540684749874536
-0.014873,-0.4487896710718524
-0.014872,-0.4417386968987722
-0.014871,-0.43294308804079756
-0.01487,-0.42243727044212626
-0.014869,-0.41026242568501003
-0.014868,-0.3964663295702661
-0.014867,-0.381103164644538
-0.014866,-0.36423330740993565
-0.014865,-0.3459230910517151
-0.014864,-0.3262445446164374
-0.014863,-0.305275109666137
-0.014862,-0.28309733552310823
-0.014861,-0.2597985543045962
-0.01486,-0.23547053702665058
-0.014859,-0.21020913213132414
-0.014858,-0.18411388786099625
-0.014857,-0.1572876599675955
-0.014856,-0.12983620630261838
-0.014855,-0.10186776988587423
-0.014854,-0.07349265209663305
-0.014853,-0.04482277767010064
-0.014852,-0.015971253214775112
-0.014851,0.012948079007912927
-0.01485,0.04182109028127848
-0.014849,0.07053381583594462
-0.014848,0.09897290467980677
-0.014847,0.12702606707987435
-0.014846,0.15458251792945485
-0.014845,0.18153341425007438
-0.014844,0.20777228510040613
-0.014843,0.2331954521941493
-0.014842,0.257702439565199
-0.014841,0.2811963706613955
-0.01484,0.3035843512974971
-0.014839,0.3247778369535699
-0.014838,0.34469298296652723
-0.014837,0.36325097622982766
-0.014836,0.3803783470890976
-0.014835,0.39600726019939264
-0.014834,0.410075783192646
-0.014833,0.4225281320912354
-0.014832,0.4333148924952172
-0.014831,0.4423932156662154
-0.01483,0.44972698872991274
-0.014829,0.4552869783210873
-0.014828,0.45905094709986977
-0.014827,0.4610037426748576
-0.014826,0.4611373585775612
-0.014825,0.4594509670429114
-0.014824,0.4559509234617877
-0.014823,0.45065074248331555
-0.014822,0.4435710458565748
-0.014821,0.4347394822129128
-0.01482,0.4241906191008398
-0.014819,0.41196580769504965
-0.014818,0.39811302070902954
-0.014817,0.38268666414658026
-0.014816,0.3657473636309101
-0.014815,0.34736172615045124
-0.014814,0.32760207815769243
-0.014813,0.30654618105081827
-0.014812,0.2842769251573843
-0.014811,0.26088200342428314
-0.01481,0.23645356609856208
-0.014809,0.2110878577588879
-0.014808,0.1848848381273355
-0.014807,0.15794778815543611
-0.014806,0.13038290293678367
-0.014805,0.10229887305075049
-0.014804,0.07380645598779004
-0.014803,0.04501803934621989
-0.014802,0.016047197523136155
-0.014801,-0.012991756351923161
-0.0148,-0.041984221472892345
-0.014799,-0.07081576162289738
-0.014798,-0.09937255686494299
-0.014797,-0.12754185287470707
-0.014796,-0.15521240614158568
-0.014795,-0.1822749232801612
-0.014794,-0.20862249271720595
-0.014793,-0.23415100704915479
-0.014792,-0.25875957440150915
-0.014791,-0.28235091716477656
-0.01479,-0.30483175653110334
-0.014789,-0.3261131813115385
-0.014788,-0.3461109995756585
-0.014787,-0.36474607172284845
-0.014786,-0.3819446236675813
-0.014785,-0.39763853889931616
-0.014784,-0.41176562826080954
-0.014783,-0.42426987637638075
-0.014782,-0.4351016637536699
-0.014781,-0.4442179636782595
-0.01478,-0.45158251311989916
-0.014779,-0.4571659569714948
-0.014778,-0.4609459650471809
-0.014777,-0.4629073213732121
-0.014776,-0.4630419854146843
-0.014775,-0.4613491249918109
-0.014774,-0.4578351207511779
-0.014773,-0.4525135421696369
-0.014772,-0.4454050951808698
-0.014771,-0.43653754162665
-0.01477,-0.42594559084608863
-0.014769,-0.4136707638261556
-0.014768,-0.3997612304451438
-0.014767,-0.3842716204470214
-0.014766,-0.36726280888841895
-0.014765,-0.34880167690085345
-0.014764,-0.3289608487083781
-0.014763,-0.3078184059347071
-0.014762,-0.28545758032367125
-0.014761,-0.26196642608225273
-0.01476,-0.2374374731360659
-0.014759,-0.21196736266270466
-0.014758,-0.18565646633854663
-0.014757,-0.15860849079912595
-0.014756,-0.13093006887178607
-0.014755,-0.10273033919179857
-0.014754,-0.07412051585923927
-0.014753,-0.04521344983350313
-0.014752,-0.016123183795216628
-0.014751,0.013035497768607412
-0.01475,0.04214752148120958
-0.014749,0.07109797920738839
-0.014748,0.09977258160727373
-0.014747,0.12805810932234696
-0.014746,0.15584286001253805
-0.014745,0.18301708947931375
-0.014744,0.20947344513272254
-0.014743,0.23510739009029022
-0.014742,0.2598176162323602
-0.014741,0.2835064445817773
-0.01474,0.3060802114255789
-0.014739,0.3274496386523721
-0.014738,0.3475301868411241
-0.014737,0.366242389704928
-0.014736,0.3835121685666706
-0.014735,0.3992711256221173
-0.014734,0.4134568148294593
-0.014733,0.42601298935247006
-0.014732,0.4368898245767942
-0.014731,0.44604411581513337
-0.01473,0.45343944991685353
-0.014729,0.4590463501004025
-0.014728,0.4628423934325055
-0.014727,0.4648123004859673
-0.014726,0.4649479968176439
-0.014725,0.4632486460193149
-0.014724,0.45972065420633557
-0.014723,0.45437764592166713
-0.014722,0.44724041154569827
-0.014721,0.4383368264147494
-0.01472,0.42770174196284355
-0.014719,0.4153768493118091
-0.014718,0.4014105158435864
-0.014717,0.3858575953953368
-0.014716,0.36877921282216825
-0.014715,0.3502425237735769
-0.014714,0.330320450627679
-0.014713,0.30909139562155863
-0.014712,0.28663893230624
-0.014711,0.2630514765405161
-0.01471,0.23842193831884115
-0.014709,0.21284735580433256
-0.014708,0.18642851300840627
-0.014707,0.15926954262333487
-0.014706,0.13147751557288093
-0.014705,0.10316201889882019
-0.014704,0.07443472364748895
-0.014703,0.0454089444602168
-0.014702,0.016199192604539777
-0.014701,-0.013079275790745963
-0.0147,-0.04231091451439903
-0.014699,-0.07138034327095477
-0.014698,-0.10017280309876817
-0.014697,-0.1285746094103001
-0.014696,-0.15647360086615061
-0.014695,-0.1837595823104997
-0.014694,-0.21032476001876066
-0.014693,-0.23606416753831244
-0.014692,-0.2608760804400147
-0.014691,-0.28466241834171535
-0.01469,-0.30732913261491596
-0.014689,-0.3287865782420147
-0.014688,-0.3489498683538514
-0.014687,-0.3677392100453903
-0.014686,-0.3850802201410551
-0.014685,-0.4009042196601337
-0.014684,-0.41514850581654644
-0.014683,-0.4277566004757443
-0.014682,-0.43867847408425253
-0.014681,-0.44787074418402206
-0.01468,-0.4552968477239097
-0.014679,-0.46092718648391107
-0.014678,-0.4647392450337738
-0.014677,-0.46671768075592374
-0.014676,-0.4668543855728355
-0.014675,-0.4651485191305764
-0.014674,-0.4616065133028967
-0.014673,-0.45624204799339674
-0.014672,-0.4490759983265863
-0.014671,-0.4401363534315917
-0.01467,-0.42945810713442545
-0.014669,-0.4170831209856495
-0.014668,-0.40305996015953527
-0.014667,-0.3874437028679721
-0.014666,-0.3702957240370295
-0.014665,-0.35168345409577345
-0.014664,-0.3316801138253085
-0.014663,-0.31036442631066613
-0.014662,-0.28782030712869433
-0.014661,-0.2641365339911965
-0.01466,-0.2394063971438525
-0.014659,-0.21372733189762141
-0.014658,-0.1872005347400728
-0.014657,-0.15993056453914314
-0.014656,-0.13202493041088897
-0.014655,-0.10359366787571418
-0.014654,-0.07474890497402542
-0.014653,-0.04560442005218396
-0.014652,-0.016275192962769833
-0.014651,0.013123048550546043
-0.01465,0.04247428549393085
-0.014649,0.07166266548829207
-0.014648,0.10057296005120643
-0.014647,0.12909101949092736
-0.014646,0.15710422361666151
-0.014645,0.18450192648551883
-0.014644,0.21117589342978896
-0.014643,0.2370207286383812
-0.014642,0.2619342916032638
-0.014641,0.2858181007854132
-0.01464,0.3085777229049598
-0.014639,0.330123146316692
-0.014638,0.35036913699465383
-0.014637,0.3692355757179621
-0.014636,0.386647775123937
-0.014635,0.4025367753738964
-0.014634,0.4168396172611572
-0.014633,0.42949959167964535
-0.014632,0.44046646446463344
-0.014631,0.4496966757141732
-0.01463,0.4571535128003634
-0.014629,0.462807256383316
-0.014628,0.4666352988471223
-0.014627,0.4686222346858722
-0.014626,0.4687599224784246
-0.014625,0.46704751820269574
-0.014624,0.46349147975331423
-0.014623,0.4581055426401287
-0.014622,0.4509106669588031
-0.014621,0.44193495583812215
-0.01462,0.43121354568125875
-0.014619,0.4187884686296208
-0.014618,0.4047084877876079
-0.014617,0.38902890585420297
-0.014616,0.371811347912392
-0.014615,0.3531235192295221
-0.014614,0.33303893902047943
-0.014613,0.3116366512205922
-0.014612,0.2890009134060844
-0.014611,0.2652208650863237
-0.01461,0.2403901766737434
-0.014609,0.21460668051378068
-0.014608,0.18797198542821056
-0.014607,0.16059107629056285
-0.014606,0.1325719002116323
-0.014605,0.10402494096619296
-0.014604,0.0750627833387187
-0.014603,0.04579966910594915
-0.014602,0.016351046407450998
-0.014601,-0.01316688571830835
-0.0146,-0.04263763583548159
-0.014599,-0.07194487984078754
-0.014598,-0.10097292010756574
-0.014597,-0.12960714223164654
-0.014596,-0.15773446757590945
-0.014595,-0.18524379982669947
-0.014594,-0.2120264637986093
-0.014593,-0.2379766347544486
-0.014592,-0.2629917565443763
-0.014591,-0.2869729469120226
-0.01459,-0.3098253883658199
-0.014589,-0.3314587030704633
-0.014588,-0.3517873102762538
-0.014587,-0.37073076487274753
-0.014586,-0.38821407572742006
-0.014585,-0.40416800254961216
-0.014584,-0.4185293301045843
-0.014583,-0.4312411186917153
-0.014582,-0.44225292989438814
-0.014581,-0.4515210267065396
-0.01458,-0.459008547241854
-0.014579,-0.46468565133569784
-0.014578,-0.46852963945679493
-0.014577,-0.4705250434548215
-0.014576,-0.4706636887811932
-0.014575,-0.46894472793284725
-0.014574,-0.465374644982368
-0.014573,-0.4599672311718952
-0.014572,-0.4527435316624668
-0.014571,-0.4437317636443052
-0.01457,-0.43296720612662837
-0.014569,-0.4204920618373947
-0.014568,-0.4063552917735456
-0.014567,-0.39061242305033606
-0.014566,-0.37332533080384045
-0.014565,-0.35456199500325336
-0.014564,-0.3343962331287667
-0.014563,-0.31290740976622294
-0.014562,-0.2901801242610156
-0.014561,-0.2663038776605018
-0.01456,-0.24137272025611559
-0.014559,-0.21548488111318448
-0.014558,-0.18874238104773886
-0.014557,-0.1612506305751942
-0.014556,-0.13311801441533871
-0.014555,-0.10445546419137339
-0.014554,-0.07537602100762122
-0.014553,-0.04599438963073461
-0.014552,-0.016426486032653707
-0.014551,0.013211019919949706
-0.01455,0.042801164825563134
-0.014549,0.07222715334055356
-0.014548,0.10137281918304758
-0.014547,0.1301230837283419
-0.014546,0.15836441038541843
-0.014545,0.18598525296050167
-0.014544,0.2128764962370402
-0.014543,0.23893188703192555
-0.014542,0.26404845402507787
-0.014541,0.2881269147035575
-0.01454,0.31107206781195373
-0.014539,0.33279316975775103
-0.014538,0.35320429348344906
-0.014537,0.3722246683861759
-0.014536,0.3897789999401095
-0.014535,0.40579776775691584
-0.014534,0.42021750090431736
-0.014533,0.4329810293924654
-0.014532,0.444037710831691
-0.014531,0.4533436313630333
-0.01453,0.46086178006435047
-0.014529,0.46656219613937994
-0.014528,0.47042208830441934
-0.014527,0.47242592589694876
-0.014526,0.47256550134204134
-0.014525,0.47083996372540726
-0.014524,0.4672558233359057
-0.014523,0.4618269271549313
-0.014522,0.4545744053847304
-0.014521,0.4455265892220489
-0.01452,0.4347189001970135
-0.014519,0.4221937115094436
-0.014518,0.40800018190539006
-0.014517,0.39219406274514346
-0.014516,0.3748374790198997
-0.014515,0.3559986851771871
-0.014514,0.3357517967147477
-0.014513,0.3141764985983445
-0.014512,0.2913577316506179
-0.014511,0.2673853581452425
-0.01451,0.2423538079229126
-0.014509,0.21636170642276464
-0.014508,0.18951148609446528
-0.014507,0.16190898272200188
-0.014506,0.13366301825003243
-0.014505,0.1048849717571619
-0.014504,0.07568834026757547
-0.014503,0.04618829113282348
-0.014502,0.016501207749112946
-0.014501,-0.01325576959795475
-0.0145,-0.042965205949741764
-0.014499,-0.0725098351281974
-0.014498,-0.10177302259773946
-0.014497,-0.13063922590842558
-0.014496,-0.15899445090270659
-0.014495,-0.18672670188447257
-0.014494,-0.2137264239726576
-0.014493,-0.23988693589221596
-0.014492,-0.26510485149275476
-0.014491,-0.28928048832932174
-0.01449,-0.31231826169064564
-0.014489,-0.33412706251730184
-0.014488,-0.3546206177156149
-0.014487,-0.37371783144235005
-0.014486,-0.39134310601012795
-0.014485,-0.40742664114370697
-0.014484,-0.4219047104025348
-0.014483,-0.43471991367488605
-0.014482,-0.4458214047431884
-0.014481,-0.4551650930183605
-0.01448,-0.46271381864279476
-0.014479,-0.46843750026660164
-0.014478,-0.47231325490948145
-0.014477,-0.47432548943066244
-0.014476,-0.47446596324133683
-0.014475,-0.47273382200746406
-0.014474,-0.46913560220527234
-0.014473,-0.46368520650681117
-0.014472,-0.4564038500880296
-0.014471,-0.4473199780666379
-0.01447,-0.4364691543909989
-0.014469,-0.42389392261401365
-0.014468,-0.40964363909701507
-0.014467,-0.39377427929757997
-0.014466,-0.3763482179015095
-0.014465,-0.35743398366259554
-0.014464,-0.3371059899137333
-0.014463,-0.31544424180914327
-0.014462,-0.2925340214494521
-0.014461,-0.2684655521288794
-0.01446,-0.24333364302636715
-0.014459,-0.21723731573988916
-0.014458,-0.19027941413506658
-0.014457,-0.1625661990453093
-0.014456,-0.1342069294207305
-0.014455,-0.10531343157683495
-0.014454,-0.07599965824120179
-0.014453,-0.04638123913693142
-0.014452,-0.01657502487530273
-0.014451,0.013301374043223768
-0.01445,0.043130051300922914
-0.014449,0.0727932700764878
-0.014448,0.10217392776413668
-0.014447,0.13115601826384604
-0.014446,0.15962509001771563
-0.014445,0.1874686979839625
-0.014444,0.214576847763676
-0.014443,0.24084243012616688
-0.014442,0.2661616442163417
-0.014441,0.2904344077719449
-0.01444,0.31356475272950535
-0.014439,0.33546120465523765
-0.014438,0.35603714450074436
-0.014437,0.3752111512528767
-0.014436,0.3929073241223072
-0.014435,0.40905558299589384
-0.014434,0.42359194596351607
-0.014433,0.4364587828203509
-0.014432,0.4476050435402037
-0.014431,0.4569864608141379
-0.01443,0.464565725850868
-0.014429,0.47031263674077384
-0.014428,0.47420421879358593
-0.014427,0.47622481637030456
-0.014426,0.47636615584235037
-0.014425,0.4746273794248476
-0.014424,0.47101504974585445
-0.014423,0.4655431251288327
-0.014422,0.45823290568124597
-0.014421,0.44911295039740584
-0.01442,0.43821896559812945
-0.014419,0.4255936651429512
-0.014418,0.41128660296211306
-0.014417,0.3953539785648952
-0.014416,0.37785841628761796
-0.014415,0.3588687191484009
-0.014414,0.3384595982761526
-0.014413,0.3167113789777938
-0.014412,0.2937096846001255
-0.014411,0.26954509943054916
-0.01441,0.24431281196380208
-0.014409,0.21811223993956172
-0.014408,0.19104663862794555
-0.014407,0.16322269390629593
-0.014406,0.1347501017309028
-0.014405,0.10574113566127699
-0.014404,0.07631020414200675
-0.014403,0.0465733992879209
-0.014402,0.01664803895210207
-0.014401,-0.013347796116909115
-0.0144,-0.04329572820271771
-0.014399,-0.07307754979500636
-0.014398,-0.10257569016611445
-0.014397,-0.1316736795086398
-0.014396,-0.1602566088017732
-0.014395,-0.18821158359064738
-0.014394,-0.21542816988671026
-0.014393,-0.2417988304279497
-0.014392,-0.2672193495755618
-0.014391,-0.29158924516823503
-0.01439,-0.31481216570642845
-0.014389,-0.33679627129666556
-0.014388,-0.35745459684971725
-0.014387,-0.3767053960963361
-0.014386,-0.3944724650597093
-0.014385,-0.41068544370464
-0.014384,-0.4252800945694131
-0.014383,-0.438198557276949
-0.014382,-0.4493895779168873
-0.014381,-0.4588087123892452
-0.01438,-0.46641850290294296
-0.014379,-0.4721886269282982
-0.014378,-0.4760960180112092
-0.014377,-0.47812495796771637
-0.014376,-0.47826714009049737
-0.014375,-0.4765217031132247
-0.014374,-0.47289523579407833
-0.014373,-0.46740175209564927
-0.014372,-0.4600626370545215
-0.014371,-0.45090656354951675
-0.01437,-0.4399693802924829
-0.014369,-0.4272939714791385
-0.014368,-0.4129300886494079
-0.014367,-0.3969341554164607
-0.014366,-0.37936904583085285
-0.014365,-0.3603038372503502
-0.014364,-0.3398135386867828
-0.014363,-0.3179787956982087
-0.014362,-0.29488557298742385
-0.014361,-0.2706248159560221
-0.01436,-0.24529209254646867
-0.014359,-0.2189872167826627
-0.014358,-0.19181385549192972
-0.014357,-0.16387911975798955
-0.014356,-0.13529314271496903
-0.014355,-0.1061686453466861
-0.014354,-0.07662049200304175
-0.014353,-0.04676523738621586
-0.014352,-0.016720666793303814
-0.014351,0.013394668571064038
-0.01435,0.04346191937883565
-0.014349,0.07336240721358467
-0.014348,0.10297809300545749
-0.014347,0.13219204301707185
-0.014346,0.16088889054077687
-0.014345,0.1889552914843331
-0.014344,0.2162803720458934
-0.014343,0.2427561667101069
-0.014342,0.26827804483509127
-0.014341,0.2927451241447681
-0.01434,0.3160606694924809
-0.014339,0.3381324753196763
-0.014338,0.35887323029755025
-0.014337,0.378200862709624
-0.014336,0.39603886520901466
-0.014335,0.41231659766534173
-0.014334,0.42696956690250293
-0.014333,0.4399396822195459
-0.014332,0.45117548568229704
-0.014331,0.4606323562727994
-0.01433,0.46827268708666936
-0.014329,0.47406603487471294
-0.014328,0.4779892413341976
-0.014327,0.48002652566657494
-0.014326,0.4801695480317842
-0.014325,0.47841744364407734
-0.014324,0.4747768273701406
-0.014323,0.4692617688066837
-0.014322,0.46189373793118665
-0.014321,0.4527015215356556
-0.01432,0.44172111076857334
-0.014319,0.42899556022433466
-0.014318,0.4145748191318132
-0.014317,0.39851553530391404
-0.014316,0.38088083261759403
-0.014315,0.361740062898409
-0.014314,0.3411685331848219
-0.014313,0.31924720944482554
-0.014312,0.29606239791055156
-0.014311,0.2717054052850488
-0.01431,0.2462721791590184
-0.014309,0.21986293005360083
-0.014308,0.19258173657805985
-0.014307,0.16453613525809088
-0.014306,0.13583669665121978
-0.014305,0.10659658942015611
-0.014304,0.07693113408273601
-0.014303,0.04695734819812795
-0.014302,0.01679348478303573
-0.014301,-0.013441434221348733
-0.0143,-0.04362808759107433
-0.014299,-0.07364732571671383
-0.014298,-0.10338064089782101
-0.014297,-0.1327106351782668
-0.014296,-0.16152148387557264
-0.014295,-0.18969939297406627
-0.014294,-0.21713304857560708
-0.014293,-0.24371405663269533
-0.014292,-0.2693373712268536
-0.014291,-0.2939017097000991
-0.01429,-0.31730995299895626
-0.014289,-0.3394695296485558
-0.014288,-0.3602927818387319
-0.014287,-0.37969731217438524
-0.014286,-0.397606309718478
-0.014285,-0.4139488540375262
-0.014284,-0.42866019604608135
-0.014283,-0.4416820145380745
-0.014282,-0.4529626473886754
-0.014281,-0.4624572965101447
-0.01428,-0.4701282057485815
-0.014279,-0.4759448110151634
-0.014278,-0.4798838620549338
-0.014277,-0.4819295153680509
-0.014276,-0.4820733979121884
-0.014275,-0.48031464133004664
-0.014274,-0.4766598865622253
-0.014273,-0.47112325882257416
-0.014272,-0.46372631303010814
-0.014271,-0.4544979499081938
-0.01427,-0.4434743030775247
-0.014269,-0.4306985975839287
-0.014268,-0.41622098041488165
-0.014267,-0.40009832366922365
-0.014266,-0.3823940011526363
-0.014265,-0.3631776392764306
-0.014264,-0.3425248432387678
-0.014263,-0.3205168995651362
-0.014262,-0.2972404561783967
-0.014261,-0.27278718125757095
-0.01426,-0.24725340222847686
-0.014259,-0.2207397263079294
-0.014258,-0.1933506440962687
-0.014257,-0.16519411778011694
-0.014256,-0.1363811555682465
-0.014255,-0.10702537403804405
-0.014254,-0.07724255011802969
-0.014253,-0.04715016447306664
-0.014252,-0.01686693809311823
-0.014251,0.013487636086497497
-0.01425,0.04379376468549395
-0.014249,0.07393182663917716
-0.014248,0.10378284535345327
-0.014247,0.13322895839064017
-0.014246,0.16215388283190463
-0.014245,0.19044337447890666
-0.014244,0.21798567908126684
-0.014243,0.24467197380765568
-0.014242,0.27039679721653237
-0.014241,0.2950584660276754
-0.01424,0.3185594770474779
-0.014239,0.34080689265930875
-0.014238,0.36171270835487335
-0.014237,0.3811942008531326
-0.014236,0.3991742554297401
-0.014235,0.415581671161788
-0.014234,0.43035144287962274
-0.014233,0.44342501870921985
-0.014232,0.4547505321847946
-0.014231,0.4642830080115107
-0.01423,0.47198454066202455
-0.014229,0.47782444509767985
-0.014228,0.4817793790150888
-0.014227,0.48383343613111907
-0.014226,0.48397821013354314
-0.014225,0.4822128290403276
-0.014224,0.47854395982728887
-0.014223,0.4729857833011679
-0.014222,0.4655599393126226
-0.014221,0.45629544252069465
-0.01422,0.44522856903659513
-0.014219,0.43240271438962125
-0.014218,0.41786822337128904
-0.014217,0.40168219242484055
-0.014216,0.3839082453557494
-0.014215,0.3646162832442754
-0.014214,0.34388220954307186
-0.014213,0.32178763144095396
-0.014212,0.2984195386677742
-0.014211,0.27386996100457744
-0.01421,0.24823560584745305
-0.014209,0.22161747725244527
-0.014208,0.19412047796218762
-0.014207,0.16585299598234682
-0.014206,0.1369264773371771
-0.014205,0.10745498668829782
-0.014204,0.0775547575489765
-0.014203,0.047343733867524856
-0.014202,0.01694110478777785
-0.014201,-0.013533165578176201
-0.0142,-0.04395881150986321
-0.014199,-0.07421574030308647
-0.014198,-0.10418450628629465
-0.014197,-0.1337467823576708
-0.014196,-0.16278582718145293
-0.014195,-0.19118694619883156
-0.014194,-0.21883794463289855
-0.014193,-0.24562957069843178
-0.014192,-0.2714559472656781
-0.014191,-0.2962149902725927
-0.01419,-0.31980881223203583
-0.014189,-0.34214410923898236
-0.014188,-0.3631325299476853
-0.014187,-0.3826910250596519
-0.014186,-0.40074217593997996
-0.014185,-0.4172145010617757
-0.014184,-0.43204273906566215
-0.014183,-0.4451681073135094
-0.014182,-0.4565385349120609
-0.014181,-0.46610886928272605
-0.01418,-0.4738410554580851
-0.014179,-0.47970428739316096
-0.014178,-0.48367513068986007
-0.014177,-0.4857376162457196
-0.014176,-0.4858833044527732
-0.014175,-0.48411131968853693
-0.014174,-0.48042835495831515
-0.014173,-0.4748486466658291
-0.014172,-0.4673939196070563
-0.014171,-0.4580933023997125
-0.01417,-0.4469832136775357
-0.014169,-0.43410721949395636
-0.014168,-0.41951586249346157
-0.014167,-0.40326646352045786
-0.014166,-0.3854228964443441
-0.014165,-0.3660553370853325
-0.014164,-0.345239987227921
-0.014163,-0.32305877480739387
-0.014162,-0.2995990314489515
-0.014161,-0.27495314862863224
-0.01416,-0.24921821380976916
-0.014159,-0.22249562798797276
-0.014158,-0.1948907061512306
-0.014157,-0.16651226222938562
-0.014156,-0.13747218016872045
-0.014155,-0.10788497282239148
-0.014154,-0.07786733039581391
-0.014153,-0.047537660227594696
-0.014152,-0.01701561972108918
-0.014151,0.013578355731026986
-0.01415,0.04412352796672831
-0.014149,0.07449933254400376
-0.014148,0.10458585461916796
-0.014147,0.13426430233578457
-0.014146,0.16341747585540223
-0.014145,0.1919302301782087
-0.014144,0.21968992992593558
-0.014143,0.24658689429077105
-0.014142,0.2725148303925915
-0.014141,0.2973712533322764
-0.01414,0.32105789128112705
-0.014139,0.3434810740052075
-0.014138,0.3645521032885515
-0.014137,0.38418760379038813
-0.014136,0.4023098529485327
-0.014135,0.4188470886235705
-0.014134,0.43373379326612105
-0.014133,0.44691095348192994
-0.014132,0.45832629396647157
-0.014131,0.46793448488173783
-0.01413,0.475697321852569
-0.014129,0.4815838778678227
