tau_s,R_x1x2
-0.026609,-0.00043529972413704785
-0.026608,-0.005648190239564917
-0.026607,-0.0063772395079988164
-0.026606,-0.001853046921239392
-0.026605,0.004535182155746174
-0.026604,0.0072985996403338825
-0.026603,0.0037655023838813876
-0.026602,-0.0027261580679189125
-0.026601,-0.006565098858575941
-0.0266,-0.00501414712502112
-0.026599,0.000421799964954836
-0.026598,0.005242433378701285
-0.026597,0.005570277571074673
-0.026596,0.0014370261427419343
-0.026595,-0.0037318292163997313
-0.026594,-0.0058377093549410635
-0.026593,-0.0031387184418897973
-0.026592,0.0022456406213140676
-0.026591,0.006063135744958574
-0.02659,0.005020916825176942
-0.026589,-0.00046402363476155277
-0.026588,-0.005898891419901556
-0.026587,-0.006653026679030107
-0.026586,-0.0019265993339840795
-0.026585,0.004743066345155879
-0.026584,0.007630362073350951
-0.026583,0.003946712912654224
-0.026582,-0.0028326268521106507
-0.026581,-0.006854297660073262
-0.02658,-0.005248377050767446
-0.026579,0.00042635119640667754
-0.026578,0.005467593684286357
-0.026577,0.005815250089553814
-0.026576,0.0014941662043920327
-0.026575,-0.00391496440255362
-0.026574,-0.006113852146699288
-0.026573,-0.0032748808891059685
-0.026572,0.0023683494862432957
-0.026571,0.006355105838496807
-0.02657,0.00525490864516652
-0.026569,-0.0004789858859440596
-0.026568,-0.006150714264232508
-0.026567,-0.00693405132493032
-0.026566,-0.002009179681425208
-0.026565,0.004928398419398119
-0.026564,0.007924251152482756
-0.026563,0.004087467344898286
-0.026562,-0.0029637529026660192
-0.026561,-0.0071409066971506036
-0.02656,-0.005458053388178785
-0.026559,0.00046122388473769486
-0.026558,0.005719932409011747
-0.026557,0.006086247006030733
-0.026556,0.0015765270199508594
-0.026555,-0.004080960250394076
-0.026554,-0.006391290917619268
-0.026553,-0.0034351123519302936
-0.026552,0.002454055408313966
-0.026551,0.006615077940618166
-0.02655,0.005471606444744359
-0.026549,-0.0005011275320067519
-0.026548,-0.00641176655256845
-0.026547,-0.007230479903734948
-0.026546,-0.0020945000254593837
-0.026545,0.00514867476064182
-0.026544,0.008283785368620034
-0.026543,0.0042857025335854525
-0.026542,-0.0030776847816822088
-0.026541,-0.007452133614618593
-0.02654,-0.005709312655164536
-0.026539,0.0004663776009168665
-0.026538,0.005959802396529302
-0.026537,0.006344498274232062
-0.026536,0.0016333136966913938
-0.026535,-0.004277147745464752
-0.026534,-0.0066812895163117355
-0.026533,-0.0035733042991282667
-0.026532,0.0025879155907228904
-0.026531,0.006921213649484708
-0.02653,0.005713157141567767
-0.026529,-0.0005174378268317759
-0.026528,-0.006671687757985962
-0.026527,-0.007521783221640637
-0.026526,-0.0021829423724875566
-0.026525,0.005337139685825247
-0.026524,0.00858813811274715
-0.026523,0.004436098764912385
-0.026522,-0.0032116824676247024
-0.026521,-0.007758253937128265
-0.02652,-0.005939023242581387
-0.026519,0.0005045006417300565
-0.026518,0.006240263991963709
-0.026517,0.006644500389340442
-0.026516,0.0017210148738307305
-0.026515,-0.004465938456104697
-0.026514,-0.00699010466736688
-0.026513,-0.0037459293804202416
-0.026512,0.002689395167766668
-0.026511,0.007208744781697504
-0.02651,0.005943642175145673
-0.026509,-0.0005527887084534862
-0.026508,-0.0069602566990831045
-0.026507,-0.007833144705116892
-0.026506,-0.00225950474491691
-0.026505,0.0055774086394511065
-0.026504,0.008962073296779585
-0.026503,0.0046363356755085945
-0.026502,-0.003331860758334605
-0.026501,-0.008075269414744967
-0.0265,-0.006192435895940899
-0.026499,0.0005074530253391669
-0.026498,0.006476025336290483
-0.026497,0.006899713682235093
-0.026496,0.0017789494921681523
-0.026495,-0.004657518905992477
-0.026494,-0.007277873010764106
-0.026493,-0.0038891970573900073
-0.026492,0.0028168533555734815
-0.026491,0.007518830288915697
-0.02649,0.006199876559102592
-0.026489,-0.0005566461627985879
-0.026488,-0.0072227674672728885
-0.026487,-0.008142429342501855
-0.026486,-0.002364850994105155
-0.026485,0.005768953126058644
-0.026484,0.009285888435201685
-0.026483,0.004799302117068674
-0.026482,-0.0034738392244385275
-0.026481,-0.008401814833907398
-0.02648,-0.0064377590635990795
-0.026479,0.0005470487385917942
-0.026478,0.006775036325707417
-0.026477,0.007223163840617277
-0.026476,0.0018786221219724655
-0.026475,-0.004854321363698725
-0.026474,-0.007606924469916837
-0.026473,-0.004076779635223045
-0.026472,0.0029188429894892063
-0.026471,0.007817803180640999
-0.02647,0.0064400900660549175
-0.026469,-0.0005938505990459261
-0.026468,-0.00752357656830328
-0.026467,-0.008465259803999982
-0.026466,-0.0024408782361787828
-0.026465,0.0060236116156882
-0.026464,0.009677692944274093
-0.026463,0.005006239986513793
-0.026462,-0.0036036682447077245
-0.026461,-0.008736087119962795
-0.02646,-0.006701155292716927
-0.026459,0.0005563523142195266
-0.026458,0.007028245853546552
-0.026457,0.0074908796292627615
-0.026456,0.0019307345166724814
-0.026455,-0.005069366585709319
-0.026454,-0.007919109509988736
-0.026453,-0.0042246857313616385
-0.026452,0.003067589779316265
-0.026451,0.008161088048830851
-0.02645,0.0067183848172243195
-0.026449,-0.0006021885301075307
-0.026448,-0.007812798920175988
-0.026447,-0.008802827172630943
-0.026446,-0.0025557784683999207
-0.026445,0.006229549455693056
-0.026444,0.010026185601129218
-0.026443,0.005182713870056106
-0.026442,-0.00375353170205633
-0.026441,-0.009083882693210733
-0.02644,-0.006963954026538679
-0.026439,0.000595170739454436
-0.026438,0.007342646834312431
-0.026437,0.007833579636894312
-0.026436,0.0020407102353238835
-0.026435,-0.0052690585397749
-0.026434,-0.008258518912945217
-0.026433,-0.004420520339487379
-0.026432,0.003167175934089846
-0.026431,0.008459982704328382
-0.02643,0.006957722963111283
-0.026429,-0.0006405691496101067
-0.026428,-0.008114300633310494
-0.026427,-0.00912603592258215
-0.026426,-0.0026318655786258826
-0.026425,0.006485582971208276
-0.026424,0.010423962979544107
-0.026423,0.005401091977346798
-0.026422,-0.0038750815379951006
-0.026421,-0.009424349468703014
-0.02642,-0.0072455135602915175
-0.026419,0.000590378026007937
-0.026418,0.007598777000808738
-0.026417,0.008119252538954543
-0.026416,0.0021088530390317413
-0.026415,-0.005487938619437737
-0.026414,-0.008593708611023439
-0.026413,-0.004590548996608323
-0.026412,0.0033153284868571433
-0.026411,0.008827969817697212
-0.02641,0.0072674684020629906
-0.026409,-0.0006369514987324121
-0.026408,-0.008419250473007107
-0.026407,-0.009491008558005044
-0.026406,-0.002762679084628941
-0.026405,0.00669817617579383
-0.026404,0.010790892760934898
-0.026403,0.005585944874309815
-0.026402,-0.0040348894389080825
-0.026401,-0.009788392603706396
-0.0264,-0.007514039038668238
-0.026399,0.0006404091876974419
-0.026398,0.007931921712260644
-0.026397,0.00847152303893549
-0.026396,0.0022127564000198937
-0.026395,-0.005700774180138225
-0.026394,-0.008941039802924312
-0.026393,-0.004783587283351492
-0.026392,0.003424043713480183
-0.026391,0.009132423945712394
-0.02639,0.007502905237374505
-0.026389,-0.0006861851268565682
-0.026388,-0.00873176297345708
-0.026387,-0.009818786557020728
-0.026386,-0.0028323496582992086
-0.026385,0.006970543196823495
-0.026384,0.011205319174090666
-0.026383,0.005809175111267118
-0.026382,-0.004166953715934105
-0.026381,-0.01014649221991248
-0.02638,-0.007806469593768793
-0.026379,0.0006403232457205828
-0.026378,0.0082031801333641
-0.026377,0.008767616621662772
-0.026376,0.0022761638993127695
-0.026375,-0.005936809763054045
-0.026374,-0.00929302308534519
-0.026373,-0.004956549013010359
-0.026372,0.0035875456328827125
-0.026371,0.009525396283177747
-0.02637,0.007830040896450487
-0.026369,-0.0006862097761446669
-0.026368,-0.009058434913466319
-0.026367,-0.010206121095453392
-0.026366,-0.002969440213692704
-0.026365,0.007196421448464645
-0.026364,0.011593115996076386
-0.026363,0.006004223380611891
-0.026362,-0.004336718138161468
-0.026361,-0.010533946851762392
-0.02636,-0.008094100763648327
-0.026359,0.0006913820824134951
-0.026358,0.008558774797428578
-0.026357,0.009148979663236785
-0.026356,0.002395222080163304
-0.026355,-0.006159555822374276
-0.026354,-0.009665915336686686
-0.026353,-0.005168685186857374
-0.026352,0.0036965005060875427
-0.026351,0.009843895124006064
-0.02635,0.008078630537119987
-0.026349,-0.0007348124857517357
-0.026348,-0.009383882531805875
-0.026347,-0.010550452094945598
-0.026346,-0.003045406606855936
-0.026345,0.0074800250457202075
-0.026344,0.012029697821248136
-0.026343,0.006244926449209424
-0.026342,-0.004466563261581233
-0.026341,-0.010903697007909368
-0.02634,-0.008403086430451283
-0.026339,0.0006796546150267048
-0.026338,0.008829203271823441
-0.026337,0.009453560451187252
-0.026336,0.0024672932928727037
-0.026335,-0.006396256350934693
-0.026334,-0.010027654965130193
-0.026333,-0.005350875542931698
-0.026332,0.003860087340738387
-0.026331,0.010247211482706303
-0.02633,0.008419720970504375
-0.026329,-0.0007260614479850398
-0.026328,-0.009710548318939218
-0.026327,-0.010943322436578933
-0.026326,-0.003188472949358355
-0.026325,0.007701757529102727
-0.026324,0.0124133136335505
-0.026323,0.006432868465144199
-0.026322,-0.00464504674789732
-0.026321,-0.011295471289999911
-0.02632,-0.008684828381328457
-0.026319,0.0007468154197784109
-0.026318,0.009202792350273149
-0.026317,0.009842944472105371
-0.026316,0.002578594955381463
-0.026315,-0.006637194836877226
-0.026314,-0.010415936625051712
-0.026313,-0.005563484616021027
-0.026312,0.003985650841282463
-0.026311,0.010588087997334886
-0.02631,0.00867545016661301
-0.026309,-0.0007964510100803782
-0.026308,-0.010073157353344842
-0.026307,-0.01130835320292899
-0.026306,-0.003251137839238956
-0.026305,0.008021927267412259
-0.026304,0.012883753679091654
-0.026303,0.006683014581708657
-0.026302,-0.004792889839704557
-0.026301,-0.011694252461210074
-0.0263,-0.00901147951916517
-0.026299,0.0007403829991746098
-0.026298,0.009492578741975217
-0.026297,0.01016010611722471
-0.026296,0.002644909196565089
-0.026295,-0.006891857030026591
-0.026294,-0.010793524463305637
-0.026293,-0.005748212241839377
-0.026292,0.004161736844240659
-0.026291,0.011011056367243525
-0.02629,0.00903252360220054
-0.026289,-0.000782852574098562
-0.026288,-0.010408650616731876
-0.026287,-0.01171937431699114
-0.026286,-0.003408939667651873
-0.026285,0.008244647382385468
-0.026284,0.013282279932033372
-0.026283,0.006884578064599706
-0.026282,-0.004973325113408738
-0.026281,-0.012104935721065151
-0.02628,-0.009315110108890481
-0.026279,0.0008017693780902502
-0.026278,0.009883752971971074
-0.026277,0.010579649269372037
-0.026276,0.0027786441583708137
-0.026275,-0.007133286411873823
-0.026274,-0.011203163230901779
-0.026273,-0.005985914289979479
-0.026272,0.004275047647418151
-0.026271,0.011357269330079127
-0.02627,0.009304574098604242
-0.026269,-0.0008387411414919158
-0.026268,-0.01077156474724813
-0.026267,-0.012102349873386473
-0.026266,-0.0034913647983285914
-0.026265,0.008564975663838363
-0.026264,0.013774577370342997
-0.026263,0.0071584229380709475
-0.026262,-0.005113969385565086
-0.026261,-0.012515043887296802
-0.02626,-0.009659774586222188
-0.026259,0.0007854978873368131
-0.026258,0.010177321480328622
-0.026257,0.010906618129886256
-0.026256,0.0028476175349803515
-0.026255,-0.0073986756907311515
-0.026254,-0.0115950014214038
-0.026253,-0.006171206603663253
-0.026252,0.004468233937214775
-0.026251,0.011801071083142293
-0.02625,0.009667978332533281
-0.026249,-0.0008395479648751525
-0.026248,-0.011126884323781087
-0.026247,-0.012515619640723043
-0.026246,-0.0036324814239806365
-0.026245,0.008802073869918514
-0.026244,0.014169777923384759
-0.026243,0.007342834504719312
-0.026242,-0.0053120156737649525
-0.026241,-0.012932201153793812
-0.02624,-0.009955450198735283
-0.026239,0.0008631465531751648
-0.026238,0.010583167782544294
-0.026237,0.011332160460673108
-0.026236,0.0029776837533295446
-0.026235,-0.007649126432545822
-0.026234,-0.012013618671903405
-0.026233,-0.006413999140961715
-0.026232,0.004583268323612165
-0.026231,0.012155613833187456
-0.02623,0.00994782772303073
-0.026229,-0.0008975006207235562
-0.026228,-0.011502973273949552
-0.026227,-0.012913674188976609
-0.026226,-0.0037192116170543413
-0.026225,0.009135103248920801
-0.026224,0.01468487085585886
-0.026223,0.007633588313411496
-0.026222,-0.005454436326077167
-0.026221,-0.013361986033238642
-0.02622,-0.010321011763040096
-0.026219,0.0008440012430853076
-0.026218,0.010892940548805167
-0.026217,0.011676321447400976
-0.026216,0.0030470233325936803
-0.026215,-0.007933422143169788
-0.026214,-0.012429288089955113
-0.026213,-0.006607819099243089
-0.026212,0.004792235417039547
-0.026211,0.012629993872843906
-0.02621,0.010336537635843504
-0.026209,-0.0008950939532613459
-0.026208,-0.011880242706339595
-0.026207,-0.013360188299087429
-0.026206,-0.0038795726905120815
-0.026205,0.009384249638255255
-0.026204,0.015110966214727345
-0.026203,0.007835848922558931
-0.026202,-0.005663207378782603
-0.026201,-0.013805471806977615
-0.0262,-0.0106357596377274
-0.026199,0.0009238351180995594
-0.026198,0.0113196014575664
-0.026197,0.01212577946386232
-0.026196,0.003188946476053635
-0.026195,-0.008188524491905057
-0.026194,-0.012862102550544194
-0.026193,-0.006863040204600373
-0.026192,0.004902417311468565
-0.026191,0.012984713899301427
-0.02619,0.010616380756322869
-0.026189,-0.0009556413824054215
-0.026188,-0.012259639400593348
-0.026187,-0.013758055522266917
-0.026186,-0.003960202279632319
-0.026185,0.009727560252887355
-0.026184,0.015635771699833254
-0.026183,0.008130878971230418
-0.026182,-0.005808731230945477
-0.026181,-0.014243471862462043
-0.02618,-0.01100981652412429
-0.026179,0.0009005097104783342
-0.026178,0.011631948095156604
-0.026177,0.012476873351858075
-0.026176,0.003260513209368825
-0.026175,-0.008483132560557669
-0.026174,-0.013294722964236687
-0.026173,-0.007064009200550703
-0.026172,0.005124228861957855
-0.026171,0.013486194130675684
-0.02617,0.011027892192756829
-0.026169,-0.000952133143880959
-0.026168,-0.012656728267145709
-0.026167,-0.01422743129498723
-0.026166,-0.004130745692113809
-0.026165,0.009981544413274245
-0.026164,0.01607489832077986
-0.026163,0.008343905454746857
-0.026162,-0.006019873843079643
-0.026161,-0.01470502345697816
-0.02616,-0.01134412003872664
-0.026159,0.000979921255307064
-0.026158,0.012082201201971997
-0.026157,0.012957760793581437
-0.026156,0.0034188833221748026
-0.026155,-0.008748694451885496
-0.026154,-0.01375576844057144
-0.026153,-0.007342360416179496
-0.026152,0.005232695942636627
-0.026151,0.013857900683361844
-0.02615,0.011324795800368976
-0.026149,-0.00101407396792089
-0.026148,-0.013055989658300602
-0.026147,-0.014644940062378793
-0.026146,-0.004210951010359325
-0.026145,0.010349035830903207
-0.026144,0.016628547907534697
-0.026143,0.008646746407996536
-0.026142,-0.006181778157957434
-0.026141,-0.015162658055842977
-0.02614,-0.011722899750830837
-0.026139,0.000966408676860471
-0.026138,0.012404852809299677
-0.026137,0.013305560857559056
-0.026136,0.0034738301029071336
-0.026135,-0.00905910084724902
-0.026134,-0.014191264456601186
-0.026133,-0.0075325854351397615
-0.026132,0.00547146668532766
-0.026131,0.014373247917431104
-0.02613,0.011741448945197314
-0.026129,-0.001013899587681366
-0.026128,-0.013461593511895248
-0.026127,-0.015123664201417789
-0.026126,-0.0043859456320177
-0.026125,0.010606953426645593
-0.026124,0.017075946050974945
-0.026123,0.008862881222781071
-0.026122,-0.006402053262547756
-0.026121,-0.015643072756009388
-0.02612,-0.012071573413882245
-0.026119,0.0010513938947966123
-0.026118,0.012880544947830025
-0.026117,0.013814453128443625
-0.026116,0.003642710500733272
-0.026115,-0.009338919080117436
-0.026114,-0.014678417633465694
-0.026113,-0.007826117522770439
-0.026112,0.005586340463774756
-0.026111,0.014763513550460792
-0.02611,0.012050619322351644
-0.026109,-0.0010822726896692184
-0.026108,-0.013882605752868734
-0.026107,-0.015561784930053594
-0.026106,-0.004469990311758719
-0.026105,0.010991015835855355
-0.026104,0.01765692005660813
-0.026103,0.009187485411913476
-0.026102,-0.0065602247559057485
-0.026101,-0.01611582373325382
-0.0261,-0.012473134172164155
-0.026099,0.001022763947592829
-0.026098,0.013204262946319685
-0.026097,0.014175666863847027
-0.026096,0.0037100387590861057
-0.026095,-0.009650389317582036
-0.026094,-0.015128141440093374
-0.026093,-0.00803106234979654
-0.026092,0.005822958858026961
-0.026091,0.015292531892750568
-0.02609,0.012488159679140404
-0.026089,-0.001067866878456983
-0.026088,-0.014288901557602571
-0.026087,-0.01605318363010096
-0.026086,-0.004658062135963766
-0.026085,0.01124534854071006
-0.026084,0.01810673639144992
-0.026083,0.00940031285142444
-0.026082,-0.006791147927418805
-0.026081,-0.016603062933243377
-0.02608,-0.012815468579144325
-0.026079,0.0011251242719477407
-0.026078,0.013695859231331587
-0.026077,0.014686351793585352
-0.026076,0.0038676424746004693
-0.026075,-0.00994098447665922
-0.026074,-0.015615601682946935
-0.026073,-0.00831624777763465
-0.026072,0.005946460124465879
-0.026071,0.015683617663884004
-0.02607,0.012786730326901747
-0.026069,-0.0011542855486743212
-0.026068,-0.014723831490876296
-0.026067,-0.01649002198940299
-0.026066,-0.004726529956553347
-0.026065,0.011647662782464062
-0.026064,0.01869965757389472
-0.026063,0.00972898727826448
-0.026062,-0.006953801971404569
-0.026061,-0.017088616058418243
-0.02606,-0.013230628691409821
-0.026059,0.001092825839886862
-0.026058,0.014028096641456135
-0.026057,0.015059346244251271
-0.026056,0.003937139068779964
-0.026055,-0.010265762927424423
-0.026054,-0.01608454652744461
-0.026053,-0.008528359779851575
-0.026052,0.006195943936345543
-0.026051,0.016236673902082437
-0.02605,0.013242632386118803
-0.026049,-0.0011390539786186329
-0.026048,-0.015144320048071796
-0.026047,-0.016996829964054997
-0.026046,-0.004919868310967524
-0.026045,0.011907207647201995
-0.026044,0.019156402547933344
-0.026043,0.009940717038142569
-0.026042,-0.007195286880323284
-0.026041,-0.017587871843728734
-0.02604,-0.013577118903016923
-0.026039,0.0012028044615366373
-0.026038,0.0145367037475119
-0.026037,0.015588728578119214
-0.026036,0.004104505334848788
-0.026035,-0.010562247276478792
-0.026034,-0.016589382109321517
-0.026033,-0.008829752431138161
-0.026032,0.00631526256196894
-0.026031,0.01663660377983069
-0.02603,0.013553463930714901
-0.026029,-0.0012228238529728322
-0.026028,-0.015592170507256711
-0.026027,-0.017455025324355836
-0.026026,-0.005000150705955104
-0.026025,0.01232212841387466
-0.026024,0.019781136176833827
-0.026023,0.01029787542255316
-0.026022,-0.007351828862541271
-0.026021,-0.01809111292011399
-0.02602,-0.014018466220464341
-0.026019,0.001155243208345767
-0.026018,0.014871415339934649
-0.026017,0.015972571658561082
-0.026016,0.004179536485095019
-0.026015,-0.010893119296373975
-0.026014,-0.017071022213542838
-0.026013,-0.009049369966271885
-0.026012,0.006570686343758159
-0.026011,0.017207400435927778
-0.02601,0.014029215447237885
-0.026009,-0.0011968008833207998
-0.026008,-0.016016446109187277
-0.026007,-0.017976714868426592
-0.026006,-0.005209411131417209
-0.026005,0.012574287910666738
-0.026004,0.020241019857882743
-0.026003,0.010516667293367076
-0.026002,-0.007592057218933662
-0.026001,-0.01859934719942781
-0.026,-0.01437738901162434
-0.025999,0.0012624074811880763
-0.025998,0.015393797541474118
-0.025997,0.01652623898385029
-0.025996,0.004365330618404741
-0.025995,-0.01119118452009395
-0.025994,-0.01759491272956072
-0.025993,-0.009369997053416306
-0.025992,0.006685787126845
-0.025991,0.017618463868621634
-0.02599,0.014351245472950197
-0.025989,-0.0012863906791398799
-0.025988,-0.016486602859974036
-0.025987,-0.01845430612586253
-0.025986,-0.005285676331642488
-0.025985,0.013019944994453652
-0.025984,0.02090214668626725
-0.025983,0.01088614698812721
-0.025982,-0.007769926298385582
-0.025981,-0.019138521091191612
-0.02598,-0.014838616858832341
-0.025979,0.00122818691761773
-0.025978,0.015760930512837244
-0.025977,0.01692801568562643
-0.025976,0.0044250967463511275
-0.025975,-0.011558603965277482
-0.025974,-0.01810437104953126
-0.025973,-0.009584848782134867
-0.025972,0.006975003245715615
-0.025971,0.018224859295474634
-0.02597,0.014840182517023928
-0.025969,-0.0012730761694766401
-0.025968,-0.016934336099977784
-0.025967,-0.01899054985629095
-0.025966,-0.005493510158265948
-0.025965,0.01328073516930937
-0.025964,0.021365471824401926
-0.025963,0.011098574826013468
-0.025962,-0.008019740914386956
-0.025961,-0.019649101521421602
-0.02596,-0.01519193880296652
-0.025959,0.0013405211079255753
-0.025958,0.01628536067087211
-0.025957,0.017486179563199634
-0.025956,0.0046204547735890404
-0.025955,-0.011847023774617368
-0.025954,-0.018626611973908965
-0.025953,-0.009915902852414697
-0.025952,0.007073526282079698
-0.025951,0.018624773072969912
-0.02595,0.015161225901482526
-0.025949,-0.0013585619058476845
-0.025948,-0.01740204392236409
-0.025947,-0.019468997906447905
-0.025946,-0.005569088858452637
-0.025945,0.013734395461842457
-0.025944,0.022039472360931418
-0.025943,0.011476232715628388
-0.025942,-0.008199949039423702
-0.025941,-0.02019791956291435
-0.02594,-0.015661388640947068
-0.025939,0.0013060765336768351
-0.025938,0.016657435790408858
-0.025937,0.01788855865288384
-0.025936,0.004671535796377767
-0.025935,-0.01222780124705064
-0.025934,-0.01914443947197349
-0.025933,-0.010126855176512123
-0.025932,0.0073778353301351815
-0.025931,0.019248838242192725
-0.02593,0.01566150441020378
-0.025929,-0.001343953644020958
-0.025928,-0.017856391455887462
-0.025927,-0.020014489117485122
-0.025926,-0.005785145545654939
-0.025925,0.013988963634668573
-0.025924,0.022500540108239576
-0.025923,0.011691623708900964
-0.025922,-0.008447479308452115
-0.025921,-0.020714568886739445
-0.02592,-0.016024933271895834
-0.025919,0.0014177050826561807
-0.025918,0.017197355644416486
-0.025917,0.01847049677624307
-0.025916,0.0048820716503556235
-0.025915,-0.0125220191442132
-0.025914,-0.019687968702214554
-0.025913,-0.01047555077170676
-0.025912,0.0074758388909147
-0.025911,0.01966190662167102
-0.02591,0.015992844870594655
-0.025909,-0.0014370755748054813
-0.025908,-0.01834715750469287
-0.025907,-0.020512269790711902
-0.025906,-0.005858287200547794
-0.025905,0.014469018793940401
-0.025904,0.02320860075735646
-0.025903,0.012088070990389149
-0.025902,-0.008634271504027633
-0.025901,-0.021286357502370876
-0.0259,-0.016516675908540928
-0.025899,0.0013741693186246449
-0.025898,0.017575263182183627
-0.025897,0.01888476387685825
-0.025896,0.00493800867878726
-0.025895,-0.0129119096660303
-0.025894,-0.020222123205374982
-0.025893,-0.010694637992948558
-0.025892,0.007790178280537615
-0.025891,0.020310201791023795
-0.02589,0.016515938570819236
-0.025889,-0.0014167173734059627
-0.025888,-0.018814912846339016
-0.025887,-0.021077737444989045
-0.025886,-0.0060851341675143104
-0.025885,0.014727973561650126
-0.025884,0.023678810959776815
-0.025883,0.01230101758133654
-0.025882,-0.008897145035645019
-0.025881,-0.021816006309169793
-0.02588,-0.016877795822546997
-0.025879,0.0015029323458192975
-0.025878,0.018134731338308306
-0.025877,0.01947548565933717
-0.025876,0.005145672401311178
-0.025875,-0.013210908822276908
-0.025874,-0.020767339114756044
-0.025873,-0.011046265632449195
-0.025872,0.007879034537514224
-0.025871,0.020709661820393785
-0.02587,0.0168393882752854
-0.025869,-0.001502602066947273
-0.025868,-0.019289513728086623
-0.025867,-0.021567705224785037
-0.025866,-0.00616599085703263
-0.025865,0.015194708791595672
-0.025864,0.024383897464127956
-0.025863,0.012712234239893936
-0.025862,-0.009062212642394726
-0.025861,-0.022379160086470472
-0.02586,-0.01738097166875698
-0.025859,0.001439487017469466
-0.025858,0.0184998968097811
-0.025857,0.019890452538721962
-0.025856,0.005208338637899769
-0.025855,-0.013600480127950305
-0.025854,-0.021308864096744155
-0.025853,-0.011269194721557662
-0.025852,0.008202258502925202
-0.025851,0.021376833957570663
-0.02585,0.017377888091364764
-0.025849,-0.0014836080561576091
-0.025848,-0.019774555586097812
-0.025847,-0.022151286044242297
-0.025846,-0.006396642312265399
-0.025845,0.015466730116599466
-0.025844,0.024871031645238923
-0.025843,0.012927742680267853
-0.025842,-0.00934286915566994
-0.025841,-0.022934797481196628
-0.02584,-0.017755795470606812
-0.025839,0.0015800716076883805
-0.025838,0.019091093834265473
-0.025837,0.020511371630051855
-0.025836,0.005423401743944671
-0.025835,-0.013919931468650901
-0.025834,-0.021885300565782508
-0.025833,-0.011636557309912388
-0.025832,0.00830298316544691
-0.025831,0.021803669709147166
-0.02583,0.017716864666176998
-0.025829,-0.0015854445034185528
-0.025828,-0.02028574657250771
-0.025827,-0.02266529805801879
-0.025826,-0.006467263086511964
-0.025825,0.01597032239744209
-0.025824,0.02561115108806097
-0.025823,0.013346036855804277
-0.025822,-0.009528914793902454
-0.025821,-0.0235232918484047
-0.02582,-0.018267795005277032
-0.025819,0.001525663917534816
-0.025818,0.019468159157169086
-0.025817,0.020925113114349997
-0.025816,0.005472851328423462
-0.025815,-0.01431912998857542
-0.025814,-0.022424764056500287
-0.025813,-0.01185203558585801
-0.025812,0.008630544238301755
-0.025811,0.02247088816434236
-0.02581,0.018258630928078657
-0.025809,-0.0015530065339093952
-0.025808,-0.020755150832417177
-0.025807,-0.02324868103938789
-0.025806,-0.00671851626525961
-0.025805,0.016214885754940876
-0.025804,0.026085231006159535
-0.025803,0.013573497643466657
-0.025802,-0.009786062100023715
-0.025801,-0.024069730278246403
-0.0258,-0.018656588385085507
-0.025799,0.001645452789636643
-0.025798,0.02005564756563157
-0.025797,0.021569036947814223
-0.025796,0.00571992286437806
-0.025795,-0.014627422374593975
-0.025794,-0.0230186031313119
-0.025793,-0.01224521180468308
-0.025792,0.008719206092628455
-0.025791,0.022903806200180354
-0.02579,0.018606267481497935
-0.025789,-0.0016620730714383212
-0.025788,-0.02128478196809787
-0.025787,-0.02376847882777965
-0.025786,-0.006771182016572928
-0.025785,0.016746574417608837
-0.025784,0.026841143999808647
-0.025783,0.013983484389405132
-0.025782,-0.009994244304406954
-0.025781,-0.024670749760901455
-0.02578,-0.01915918241188334
-0.025779,0.001612678543835036
-0.025778,0.020444531503244157
-0.025777,0.021968950529503754
-0.025776,0.005736371808732082
-0.025775,-0.015054574416550639
-0.025774,-0.023561965148151905
-0.025773,-0.012440057472689541
-0.025772,0.009078261750637553
-0.025771,0.02359588682650114
-0.02577,0.01915530453188814
-0.025769,-0.0016393574686166242
-0.025768,-0.021772271374176384
-0.025767,-0.02436735439146568
-0.025766,-0.007026051530358343
-0.025765,0.01700096239785682
-0.025764,0.02732768257048774
-0.025763,0.014210738590311283
-0.025762,-0.010268852307901461
-0.025761,-0.025240788898133706
-0.02576,-0.01955868592494515
-0.025759,0.001746635672602347
-0.025758,0.021062526382853563
-0.025757,0.02263724646679128
-0.025756,0.0059880654596081535
-0.025755,-0.015373725996142363
-0.025754,-0.024169684312512794
-0.025753,-0.012840789403573617
-0.025752,0.009165341772208147
-0.025751,0.024026475066827552
-0.02575,0.019498563117429583
-0.025749,-0.001750313307226029
-0.025748,-0.022302740097498195
-0.025747,-0.024892945138165697
-0.025746,-0.007086435266385217
-0.025745,0.017534771487480255
-0.025744,0.028102309745604875
-0.025743,0.014649310878937259
-0.025742,-0.010456744259604168
-0.025741,-0.02584657243372763
-0.02574,-0.020090460404555338
-0.025739,0.001679925726682865
-0.025738,0.021437607689771748
-0.025737,0.023053812692349462
-0.025736,0.006033623483106748
-0.025735,-0.015790821474398125
-0.025734,-0.024733085713323107
-0.025733,-0.013066494461156162
-0.025732,0.009512415208726827
-0.025731,0.0247404836136874
-0.02573,0.020088398496050562
-0.025729,-0.0017005430610437435
-0.025728,-0.02279377662404606
-0.025727,-0.025515661601736492
-0.025726,-0.007365569979978039
-0.025725,0.017777203583602075
-0.025724,0.028589397575185242
-0.025723,0.014880840322628713
-0.025722,-0.010730950161258666
-0.025721,-0.026419889353479123
-0.02572,-0.020490600098758846
-0.025719,0.001821382632057938
-0.025718,0.02206870437866053
