tau_s,R_x1x2
-0.014874,-0.1927466261408338
-0.014873,-0.1444984228363605
-0.014872,-0.09439576748311028
-0.014871,-0.04307858734744235
-0.01487,0.008797564624735285
-0.014869,0.06056988419381554
-0.014868,0.11157678425854439
-0.014867,0.1611663491356073
-0.014866,0.20870466665146803
-0.014865,0.25358393155451714
-0.014864,0.2952302166603071
-0.014863,0.3331108123711161
-0.014862,0.366741040710482
-0.014861,0.39569045671261316
-0.01486,0.41958835782093207
-0.014859,0.4381285307794726
-0.014858,0.4510731752329699
-0.014857,0.45825595376177536
-0.014856,0.4595841292322871
-0.014855,0.4550397620000893
-0.014854,0.44467995151193834
-0.014853,0.42863611906137294
-0.014852,0.40711234070472485
-0.014851,0.38038275148371237
-0.01485,0.3487880539712069
-0.014849,0.3127311756078456
-0.014848,0.272672130181468
-0.014847,0.22912214898080896
-0.014846,0.1826371564977372
-0.014845,0.13381067394063434
-0.014844,0.08326624114670239
-0.014843,0.03164945365059754
-0.014842,-0.02038028339999944
-0.014841,-0.07215817915595094
-0.01484,-0.1230225511899263
-0.014839,-0.17232328130054367
-0.014838,-0.21943012493870623
-0.014837,-0.2637407680499364
-0.014836,-0.30468852833678833
-0.014835,-0.34174960247189184
-0.014834,-0.37444976657829726
-0.014833,-0.4023704442648275
-0.014832,-0.42515406457171107
-0.014831,-0.4425086412428683
-0.01483,-0.4542115146802175
-0.014829,-0.4601122086252858
-0.014828,-0.460134364917951
-0.014827,-0.45427673145714814
-0.014826,-0.44261319058268933
-0.014825,-0.425291827357302
-0.014824,-0.40253304949643437
-0.014823,-0.3746267828142016
-0.014822,-0.3419287778709364
-0.014821,-0.3048560748713969
-0.01482,-0.2638816846265232
-0.014819,-0.21952855341917699
-0.014818,-0.17236288877564246
-0.014817,-0.12298693132429946
-0.014816,-0.07203126501482687
-0.014815,-0.02014676388603614
-0.014814,0.032003721769472596
-0.014813,0.08375383364832914
-0.014812,0.1344422199012374
-0.014811,0.18342098702488244
-0.01481,0.2300639811682132
-0.014809,0.273774793002289
-0.014808,0.31399438381802486
-0.014807,0.35020823533918344
-0.014806,0.38195293180838225
-0.014805,0.4088220901434288
-0.014804,0.4304715622781505
-0.014803,0.4466238430897918
-0.014802,0.4570716274555432
-0.014801,0.4616804708442649
-0.0148,0.4603905192974338
-0.014799,0.45321728653978255
-0.014798,0.4402514681324835
-0.014797,0.42165779488528615
-0.014796,0.3976729400211244
-0.014795,0.36860250668111655
-0.014794,0.3348171341137429
-0.014793,0.2967477721604109
-0.014792,0.2548801842854997
-0.014791,0.20974874926738551
-0.01479,0.1619296406401131
-0.014789,0.11203347094006552
-0.014788,0.0606974946650188
-0.014787,0.008577469507921051
-0.014786,-0.043660720189642246
-0.014785,-0.09534957076351
-0.014784,-0.1458284886432274
-0.014783,-0.19445223286869553
-0.014782,-0.2405991628102376
-0.014781,-0.2836791856664696
-0.01478,-0.32314130213357256
-0.014779,-0.35848065375735266
-0.014778,-0.38924498183166145
-0.014777,-0.41504041521142504
-0.014776,-0.43553651297043683
-0.014775,-0.450470497343916
-0.014774,-0.4596506227322238
-0.014773,-0.46295863757301614
-0.014772,-0.46035130747379593
-0.014771,-0.45186097998763275
-0.01477,-0.4375951836577024
-0.014769,-0.4177352662958286
-0.014768,-0.3925340897380572
-0.014767,-0.3623128103803381
-0.014766,-0.3274567864842063
-0.014765,-0.28841066440787116
-0.014764,-0.24567270641858324
-0.014763,-0.19978843244436703
-0.014762,-0.15134365690146748
-0.014761,-0.10095700947745272
-0.01476,-0.049272035358528275
-0.014759,0.00305102422018684
-0.014758,0.055343666121573105
-0.014757,0.10693766640980774
-0.014756,0.15717361928508092
-0.014755,0.2054093647341611
-0.014754,0.2510281971858032
-0.014753,0.29344675024064476
-0.014752,0.3321224566674565
-0.014751,0.36656048826831067
-0.01475,0.39632008684639863
-0.014749,0.42102020527639694
-0.014748,0.4403443864799215
-0.014747,0.45404481783527917
-0.014746,0.46194550907724236
-0.014745,0.46394455293454256
-0.014744,0.46001543946734524
-0.014743,0.4502074071548023
-0.014742,0.4346448260886917
-0.014741,0.4135256209967336
-0.01474,0.3871187540898898
-0.014739,0.3557607997456928
-0.014738,0.3198516546494822
-0.014737,0.2798494380703665
-0.014736,0.23626464730631572
-0.014735,0.18965364286173894
-0.014734,0.14061154649765478
-0.014733,0.08976464281104764
-0.014732,0.03776238135870167
-0.014731,-0.014730918538401354
-0.01473,-0.06704455435850631
-0.014729,-0.11851000989579337
-0.014728,-0.16846949823832671
-0.014727,-0.2162843690360578
-0.014726,-0.2613432726044259
-0.014725,-0.30306997649869916
-0.014724,-0.3409307346182201
-0.014723,-0.37444111460114743
-0.014722,-0.40317219617742817
-0.014721,-0.42675606117165393
-0.01472,-0.44489050488618115
-0.014719,-0.45734290853309806
-0.014718,-0.4639532230943612
-0.014717,-0.46463602633591394
-0.014716,-0.45938162653905895
-0.014715,-0.4482561986898885
-0.014714,-0.43140095122873295
-0.014713,-0.4090303338494073
-0.014712,-0.38142930909358214
-0.014711,-0.3489497224530006
-0.01471,-0.3120058172172889
-0.014709,-0.2710689512417151
-0.014708,-0.22666158301662262
-0.014707,-0.1793506037689534
-0.014706,-0.12974010069503683
-0.014705,-0.07846364370723262
-0.014704,-0.026176194180565014
-0.014703,0.02645426096774186
-0.014702,0.07875524300672435
-0.014701,0.13005837390707456
-0.0147,0.17970791785372098
-0.014699,0.22706916259930254
-0.014698,0.2715365335314815
-0.014697,0.31254133672502055
-0.014696,0.3495590319738135
-0.014695,0.38211594278788596
-0.014694,0.4097953175202673
-0.014693,0.4322426640661954
-0.014692,0.4491702898471901
-0.014691,0.46036098893675054
-0.01469,0.46567082907322765
-0.014689,0.46503100279983617
-0.014688,0.4584487189249435
-0.014687,0.4460071227554696
-0.014686,0.427864245964919
-0.014685,0.4042509993576025
-0.014684,0.37546823402298424
-0.014683,0.3418829082832027
-0.014682,0.3039234092690802
-0.014681,0.2620740887706743
-0.01468,0.21686908305823346
-0.014679,0.16888549553097176
-0.014678,0.1187360292055034
-0.014677,0.06706116310037913
-0.014676,0.01452097241643814
-0.014675,-0.03821330301884867
-0.014674,-0.09046783434160523
-0.014673,-0.14157481371667718
-0.014672,-0.1908809888599055
-0.014671,-0.2377560129469043
-0.01467,-0.2816005031794578
-0.014669,-0.32185370498613713
-0.014668,-0.3580006638565637
-0.014667,-0.38957881308428666
-0.014666,-0.416183893142426
-0.014665,-0.4374751269432507
-0.014664,-0.4531795847292101
-0.014663,-0.46309568268754303
-0.014662,-0.46709577044121675
-0.014661,-0.46512777420439305
-0.01466,-0.45721587445235917
-0.014659,-0.4434602092901531
-0.014658,-0.4240356071524721
-0.014657,-0.39918936487181017
-0.014656,-0.36923809935294805
-0.014655,-0.3345637129347693
-0.014654,-0.29560852385217373
-0.014653,-0.25286962388814144
-0.014652,-0.2068925351911103
-0.014651,-0.15826424720057497
-0.01465,-0.10760572255768061
-0.014649,-0.055563967677786125
-0.014648,-0.002803769240158424
-0.014647,0.05000079786416081
-0.014646,0.1021749826481947
-0.014645,0.15305198017846416
-0.014644,0.20198145358210862
-0.014643,0.24833784699720066
-0.014642,0.2915283832059351
-0.014641,0.33100064370232546
-0.01464,0.36624963426541796
-0.014639,0.39682424566756475
-0.014638,0.422333026862132
-0.014637,0.44244919676703
-0.014636,0.45691483047803894
-0.014635,0.46554416628507456
-0.014634,0.4682259910906188
-0.014633,0.4649250735992401
-0.014632,0.4556826268101095
-0.014631,0.4406157937457103
-0.01463,0.4199161628302185
-0.014629,0.39384733173171815
-0.014628,0.3627415506444757
-0.014627,0.32699548775624726
-0.014626,0.2870651708691828
-0.014625,0.24346016967934123
-0.014624,0.19673709293321542
-0.014623,0.14749248344694163
-0.014622,0.09635520168122379
-0.014621,0.043978395115388966
-0.01462,-0.008968844027701841
-0.014619,-0.06181002615469297
-0.014618,-0.1138699075839143
-0.014617,-0.16448311930443796
-0.014616,-0.2130026709476683
-0.014615,-0.25880822128348857
-0.014614,-0.30131400951920123
-0.014613,-0.33997634599669097
-0.014612,-0.3743005664971289
-0.014611,-0.4038473612010737
-0.01461,-0.428238397328574
-0.014609,-0.4471611634964203
-0.014608,-0.4603729737632514
-0.014607,-0.4677040800611264
-0.014606,-0.46905985309730625
-0.014605,-0.4644220037070044
-0.014604,-0.45384882889481143
-0.014603,-0.4374744792632462
-0.014602,-0.4155072570312033
-0.014601,-0.3882269662342461
-0.0146,-0.3559813488136868
-0.014599,-0.3191816519881891
-0.014598,-0.27829738340943283
-0.014597,-0.23385032099162845
-0.014596,-0.1864078538393563
-0.014595,-0.1365757392586116
-0.014594,-0.08499036831075663
-0.014593,-0.03231063866438827
-0.014592,0.02079046146603374
-0.014591,0.07363445079682597
-0.01459,0.12554602403384432
-0.014589,0.17586168174753905
-0.014588,0.22393821078146198
-0.014587,0.26916090680310656
-0.014586,0.31095143388380875
-0.014585,0.34877522061554195
-0.014584,0.38214829817861534
-0.014583,0.4106434928897948
-0.014582,0.43389589399517653
-0.014581,0.4516075267205792
-0.01458,0.46355117073645535
-0.014579,0.46957327510503605
-0.014578,0.46959593231506697
-0.014577,0.46361788602689913
-0.014576,0.4517145594942107
-0.014575,0.43403710414115754
-0.014574,0.41081048029429473
-0.014573,0.38233059443829187
-0.014572,0.34896052942446454
-0.014571,0.3111259156581678
-0.01457,0.2693095022754451
-0.014569,0.224044997552043
-0.014568,0.17591025713698205
-0.014567,0.12551990704987295
-0.014566,0.07351749561763836
-0.014565,0.020567274561254657
-0.014564,-0.03265428580206037
-0.014563,-0.08546713886070265
-0.014562,-0.13719635110436165
-0.014561,-0.18718072758345272
-0.01456,-0.2347812632015131
-0.014559,-0.27938931181718474
-0.014558,-0.32043436872128367
-0.014557,-0.3573913669779806
-0.014556,-0.3897873943152288
-0.014555,-0.41720774463884386
-0.014554,-0.4393012267334782
-0.014553,-0.4557846621933103
-0.014552,-0.46644651497468476
-0.014551,-0.47114960605032774
-0.01455,-0.46983287832830645
-0.014549,-0.4625121891294912
-0.014548,-0.4492801199399344
-0.014547,-0.43030480571105034
-0.014546,-0.40582779850928935
-0.014545,-0.3761609926591503
-0.014544,-0.3416826505203292
-0.014543,-0.3028325795391447
-0.014542,-0.26010652206760054
-0.014541,-0.2140498295133064
-0.01454,-0.16525050153996626
-0.014539,-0.11433167916539531
-0.014538,-0.06194368759626542
-0.014537,-0.008755730408199618
-0.014536,0.04455265884874563
-0.014535,0.09730029842187779
-0.014534,0.14881306258608443
-0.014533,0.19843249710855188
-0.014532,0.2455242358406692
-0.014531,0.2894861108529922
-0.01453,0.32975585242825767
-0.014529,0.3658182804516906
-0.014528,0.3972118952212763
-0.014527,0.4235347833602391
-0.014526,0.4444497632526108
-0.014525,0.4596887041284074
-0.014524,0.4690559634738534
-0.014523,0.4724308986998619
-0.014522,0.46976942082446577
-0.014521,0.46110457016146544
-0.01452,0.44654610650156806
-0.014519,0.42627911886482966
-0.014518,0.40056167243217367
-0.014517,0.3697215225702246
-0.014516,0.3341519377895232
-0.014515,0.29430668486993256
-0.014514,0.2506942401014367
-0.014513,0.2038713004882071
-0.014512,0.15443567772086686
-0.014511,0.10301866562299095
-0.01451,0.05027697852022139
-0.014509,-0.0031156365207351266
-0.014508,-0.05647700645223921
-0.014507,-0.10912524805784221
-0.014506,-0.1603874814585408
-0.014505,-0.2096084299667264
-0.014504,-0.2561587963760365
-0.014503,-0.2994433086141804
-0.014502,-0.338908331894039
-0.014501,-0.3740489500213033
-0.0145,-0.4044154252848115
-0.014499,-0.4296189542818603
-0.014498,-0.4493366460146486
-0.014497,-0.4633156585204885
-0.014496,-0.47137644104085746
-0.014495,-0.4734150401559081
-0.014494,-0.4694044402655268
-0.014493,-0.45939492113295705
-0.014492,-0.4435134277646516
-0.014491,-0.4219619605205485
-0.01449,-0.39501500586991345
-0.014489,-0.36301604047048186
-0.014488,-0.32637315309526777
-0.014487,-0.28555384021157243
-0.014486,-0.2410790415847466
-0.014485,-0.19351649200150373
-0.014484,-0.14347347395845786
-0.014483,-0.0915890638304332
-0.014482,-0.0385259705199609
-0.014481,0.015037929187033547
-0.01448,0.0684182504423093
-0.014479,0.12093284470433041
-0.014478,0.1719105169287436
-0.014477,0.2206996041831067
-0.014476,0.26667630604185766
-0.014475,0.3092526602715245
-0.014474,0.34788406183217147
-0.014473,0.38207622904048233
-0.014472,0.41139152778902977
-0.014471,0.4354545729049796
-0.01447,0.4539570349558375
-0.014469,0.4666615909515976
-0.014468,0.47340496832251167
-0.014467,0.47410004313030907
-0.014466,0.4687369655498965
-0.014465,0.4573832980843288
-0.014464,0.4401831645892036
-0.014463,0.4173554208230403
-0.014462,0.3891908697450357
-0.014461,0.35604855699212357
-0.01446,0.3183511937266547
-0.014459,0.27657976520489674
-0.014458,0.23126739383063993
-0.014457,0.1829925349959832
-0.014456,0.13237159254956132
-0.014455,0.08005104816306217
-0.014454,0.026699205093096257
-0.014453,-0.027002348220805845
-0.014452,-0.08036744568470142
-0.014451,-0.13271411096329344
-0.01445,-0.18337327275307122
-0.014449,-0.23169731653929498
-0.014448,-0.2770683635325063
-0.014447,-0.31890617094874013
-0.014446,-0.3566755526197186
-0.014445,-0.3898932250325394
-0.014444,-0.4181339912254474
-0.014443,-0.44103618341344936
-0.014442,-0.458306294677314
-0.014441,-0.46972274040085443
-0.01444,-0.4751387012524012
-0.014439,-0.47448401123534245
-0.014438,-0.46776606652917835
-0.014437,-0.4550697433514671
-0.014436,-0.436556325732277
-0.014435,-0.41246145674502255
-0.014434,-0.38309213921808605
-0.014433,-0.3488228241020838
-0.014432,-0.3100906363318832
-0.014431,-0.26738979905229066
-0.01443,-0.22126532732927348
-0.014429,-0.1723060718149594
-0.014428,-0.121137201153795
-0.014427,-0.06841221910387113
-0.014426,-0.014804618307840594
-0.014425,0.03900072269261926
-0.014424,0.09231628930718414
-0.014423,0.1444607158258575
-0.014422,0.1947674931746643
-0.014421,0.24259348821428367
-0.01442,0.28732716568849004
-0.014419,0.3283964077112723
-0.014418,0.36527583080791215
-0.014417,0.39749350692972374
-0.014416,0.42463700246358493
-0.014415,0.44635865795863183
-0.014414,0.46238004098269836
-0.014413,0.4724955150762904
-0.014412,0.47657487905771645
-0.014411,0.47456504280536693
-0.01441,0.4664907179498348
-0.014409,0.45245411449307404
-0.014408,0.43263364707295476
-0.014407,0.4072816672476683
-0.014406,0.37672125062261846
-0.014405,0.34134207972480707
-0.014404,0.3015954750909409
-0.014403,0.2579886379287831
-0.014402,0.2110781777957312
-0.014401,0.16146300788690243
-0.0144,0.10977669861883341
-0.014399,0.056679387131930395
-0.014398,0.0028493460245399374
-0.014397,-0.05102568099731404
-0.014396,-0.10425726587515675
-0.014395,-0.1561650930966628
-0.014394,-0.20608565432898795
-0.014393,-0.25338072966689384
-0.014392,-0.2974455470849386
-0.014391,-0.3377165157774724
-0.01439,-0.3736784344989258
-0.014389,-0.4048710827096633
-0.014388,-0.43089511020481935
-0.014387,-0.45141714985437303
-0.014386,-0.46617408799817456
-0.014385,-0.4749764377929771
-0.014384,-0.4777107722626514
-0.014383,-0.47434118581163065
-0.014382,-0.4649097653711352
-0.014381,-0.4495360650001035
-0.01438,-0.4284155904959545
-0.014379,-0.4018173132222252
-0.014378,-0.3700802447678739
-0.014377,-0.33360911605935234
-0.014376,-0.2928692159969633
-0.014375,-0.2483804554361664
-0.014374,-0.20071073224340183
-0.014373,-0.15046868209946826
-0.014372,-0.0982959075858531
-0.014371,-0.04485878477138027
-0.01437,0.009160048069302602
-0.014369,0.06307041089510607
-0.014368,0.11618340009571206
-0.014367,0.16782019177924806
-0.014366,0.2173207176560426
-0.014365,0.26405210263405066
-0.014364,0.30741675626900644
-0.014363,0.3468600146180949
-0.014362,0.3818772347749254
-0.014361,0.41202025134180803
-0.01436,0.43690311223438977
-0.014359,0.4562070204095612
-0.014358,0.4696844182430036
-0.014357,0.47716216222817703
-0.014356,0.4785437472845059
-0.014355,0.4738105521008168
-0.014354,0.4630220894449364
-0.014353,0.44631525808286987
-0.014352,0.4239026057082068
-0.014351,0.39606962492202125
-0.01435,0.36317111666276336
-0.014349,0.32562666740785134
-0.014348,0.28391529780043245
-0.014347,0.23856935095230355
-0.014346,0.19016769840013048
-0.014345,0.13932835042407263
-0.014344,0.08670056506275466
-0.014343,0.03295655657986227
-0.014342,-0.021217090728433214
-0.014341,-0.0751281937136747
-0.01434,-0.12808781449038295
-0.014339,-0.17941906448359835
-0.014338,-0.22846575590039916
-0.014337,-0.27460079004877086
-0.014336,-0.31723417527247894
-0.014335,-0.35582057198625294
-0.014334,-0.3898662683225435
-0.014333,-0.4189354971616031
-0.014332,-0.4426560137186561
-0.014331,-0.46072386229804213
-0.01433,-0.47290727117416215
-0.014329,-0.4790496256904973
-0.014328,-0.4790714814390312
-0.014327,-0.4729715916428985
-0.014326,-0.46082693545774966
-0.014325,-0.4427917466720069
-0.014324,-0.419095555059383
-0.014323,-0.39004026525616353
-0.014322,-0.35599631033826296
-0.014321,-0.31739792910309683
-0.01432,-0.27473762726656975
-0.014319,-0.22855989322377818
-0.014318,-0.17945424855831993
-0.014317,-0.1280477219989338
-0.014316,-0.07499684290343982
-0.014315,-0.02097925650534261
-0.014314,0.03331493199253098
-0.014313,0.08719197391089767
-0.014312,0.13996334153761655
-0.014311,0.19095452725530307
-0.01431,0.23951366490336357
-0.014309,0.28501986317848726
-0.014308,0.32689114454010926
-0.014307,0.36459188811125254
-0.014306,0.3976396813876257
-0.014305,0.42561149310724344
-0.014304,0.4481490882935734
-0.014303,0.4649636161566202
-0.014302,0.4758393120951001
-0.014301,0.48063626635393986
-0.0143,0.4792922238105824
-0.014299,0.4718233917389521
-0.014298,0.4583242450725757
-0.014297,0.4389663314972429
-0.014296,0.4139960914845142
-0.014295,0.38373172096770214
-0.014294,0.34855911659953953
-0.014293,0.3089269552604597
-0.014292,0.26534097055730477
-0.014291,0.2183574993239008
-0.01429,0.16857638047423262
-0.014289,0.11663329684815443
-0.014288,0.06319165782129221
-0.014287,0.008934126334995553
-0.014286,-0.04544610143815632
-0.014285,-0.09925415239957143
-0.014284,-0.15180235565208164
-0.014283,-0.20241903099121678
-0.014282,-0.25045707444267995
-0.014281,-0.2953022311040112
-0.01428,-0.33638094952707953
-0.014279,-0.37316771720840586
-0.014278,-0.40519178336947786
-0.014277,-0.4320431830238472
-0.014276,-0.45337798524283124
-0.014275,-0.46892269843308454
-0.014274,-0.4784777762009004
-0.014273,-0.4819201788623011
-0.014272,-0.4792049577183214
-0.014271,-0.4703658416975356
-0.01427,-0.4555148187126965
-0.014269,-0.43484071692322485
-0.014268,-0.40860680387568105
-0.014267,-0.3771474340475956
-0.014266,-0.3408637874843657
-0.014265,-0.30021875384029173
-0.014264,-0.2557310270635595
-0.014263,-0.20796848606241305
-0.014262,-0.1575409458252113
-0.014261,-0.10509237152520573
-0.01426,-0.051292655017328326
-0.014259,0.0031709412576516878
-0.014258,0.057602563680251205
-0.014257,0.11130665801836992
-0.014256,0.16359685756226625
-0.014255,0.21380475525117562
-0.014254,0.26128844767932946
-0.014253,0.3054407417664356
-0.014252,0.34569691917134815
-0.014251,0.38154195916227857
-0.01425,0.4125171275617255
-0.014249,0.4382258474703194
-0.014248,0.45833877663834033
-0.014247,0.4725980264797344
-0.014246,0.48082046868178574
-0.014245,0.4829000870141653
-0.014244,0.4788093441352932
-0.014243,0.4685995457762921
-0.014242,0.45240019749173443
-0.014241,0.43041736203916225
-0.01424,0.4029310382208834
-0.014239,0.3702915945293748
-0.014238,0.3329153030205838
-0.014237,0.29127903034440356
-0.014236,0.24591415364048413
-0.014235,0.19739977892361352
-0.014234,0.14635534850765974
-0.014233,0.09343273183798627
-0.014232,0.039307900717976886
-0.014231,-0.015327704757649958
-0.01423,-0.06977600928159952
-0.014229,-0.12334122158315178
-0.014228,-0.1753387258875015
-0.014227,-0.2251038319619424
-0.014226,-0.27200027191520504
-0.014225,-0.3154283351347302
-0.014224,-0.3548325373538043
-0.014223,-0.38970872577705207
-0.014222,-0.41961052938396315
-0.014221,-0.444155071883423
-0.01422,-0.4630278742014549
-0.014219,-0.47598688372944764
-0.014218,-0.4828655787089331
-0.014217,-0.48357510793913394
-0.014216,-0.47810543831425867
-0.014215,-0.4665254953718202
-0.014214,-0.4489822948983988
-0.014213,-0.42569907653169
-0.014212,-0.39697246305213924
-0.014211,-0.36316868151169823
-0.01421,-0.3247188943406537
-0.014209,-0.28211369995429747
-0.014208,-0.23589687300270235
-0.014207,-0.18665842413442746
-0.014206,-0.1350270678525248
-0.014205,-0.08166219461893698
-0.014204,-0.027245449713041162
-0.014203,0.027527973608337405
-0.014202,0.08195821543501881
-0.014201,0.1353496915499804
-0.0142,0.1870199825393236
-0.014199,0.23630855606873574
-0.014198,0.2825852108439438
-0.014197,0.32525813431150397
-0.014196,0.36378147107528086
-0.014195,0.3976623052398245
-0.014194,0.4264669673660258
-0.014193,0.4498265853407416
-0.014192,0.4674418081109626
-0.014191,0.4790866417914716
-0.01419,0.48461134898787567
-0.014189,0.4839443741397171
-0.014188,0.47709327012836894
-0.014187,0.4641446141530257
-0.014186,0.445262913791421
-0.014185,0.4206885170659571
-0.014184,0.3907345530650932
-0.014183,0.35578294206231487
-0.014182,0.31627952597098125
-0.014181,0.2727283812221879
-0.01418,0.22568538660953583
-0.014179,0.1757511281768614
-0.014178,0.12356323170882547
-0.014177,0.06978822071302766
-0.014176,0.015113003860792734
-0.014175,-0.03976389939455641
-0.014174,-0.09414128294087816
-0.014173,-0.14732421385955116
-0.014172,-0.19863291352048357
-0.014171,-0.24741144642133575
-0.01417,-0.29303610571180494
-0.014169,-0.33492338820215306
-0.014168,-0.3725374568841716
-0.014167,-0.40539699552529945
-0.014166,-0.4330813676501913
-0.014165,-0.4552360010989963
-0.014164,-0.4715769292351062
-0.014163,-0.4818944306409843
-0.014162,-0.4860557206514085
-0.014161,-0.4840066601820741
-0.01416,-0.4757724598633641
-0.014159,-0.46145737032429257
-0.014158,-0.441243362425247
-0.014157,-0.4153878141456492
-0.014156,-0.3842202335284494
-0.014155,-0.34813805940601117
-0.014154,-0.30760159342250526
-0.014153,-0.2631281279771676
-0.014152,-0.2152853449974901
-0.014151,-0.16468406978122457
-0.01415,-0.11197047240001438
-0.014149,-0.05781781623149899
-0.014148,-0.002917858989045171
-0.014147,0.0520279839241966
-0.014146,0.10631760085633593
-0.014145,0.1592571556496891
-0.014144,0.21016995504303151
-0.014143,0.25840509840548653
-0.014142,0.3033457992383889
-0.014141,0.34441727205825756
-0.01414,0.38109408381113874
-0.014139,0.41290687579493673
-0.014138,0.4394483700956933
-0.014137,0.4603785836730012
-0.014136,0.4754291833425938
-0.014135,0.484406925871673
-0.014134,0.48719613908456033
-0.014133,0.48376021212364445
-0.014132,0.47414207566692973
-0.014131,0.45846366580752906
-0.01413,0.43692437828632474
-0.014129,0.40979853267186284
-0.014128,0.37743187873575795
-0.014127,0.34023718951657045
-0.014126,0.29868899724234615
-0.014125,0.25331753924397354
-0.014124,0.20470199109684897
-0.014123,0.15346307334905393
-0.014122,0.10025512621189986
-0.014121,0.04575775340236647
-0.01412,-0.009332858151850571
-0.014119,-0.06431283187479901
-0.014118,-0.11847959476015818
-0.014117,-0.17114085534098394
-0.014116,-0.22162345168477152
-0.014115,-0.2692819563297536
-0.014114,-0.3135069281668687
-0.014113,-0.35373270576594806
-0.014112,-0.38944464248780725
-0.014111,-0.42018569084118024
-0.01411,-0.4455622518447484
-0.014109,-0.4652492145333499
-0.014108,-0.478994121084357
-0.014107,-0.4866204042033782
-0.014106,-0.48802965525510694
-0.014105,-0.4832028940042058
-0.014104,-0.47220082358432597
-0.014103,-0.4551630672783179
-0.014102,-0.4323063967027433
-0.014101,-0.40392197387971296
-0.0141,-0.370371642283441
-0.014099,-0.33208331410748093
-0.014098,-0.28954551255449035
-0.014097,-0.24330113875734738
-0.014096,-0.19394054285912607
-0.014095,-0.14209398768416207
-0.014094,-0.088423601207597
-0.014093,-0.03361492057850667
-0.014092,0.021631864313125405
-0.014091,0.076610855878553
-0.01409,0.13061946820727385
-0.014089,0.1829674055366517
-0.014088,0.2329854850767715
-0.014087,0.2800341914237084
-0.014086,0.3235118532069703
-0.014085,0.36286233742689494
-0.014084,0.3975821630847111
-0.014083,0.42722694311289783
-0.014082,0.4514170721827467
-0.014081,0.46984258758965985
-0.01408,0.48226714097210005
-0.014079,0.4885310299726284
-0.014078,0.48855325095403085
-0.014077,0.4823325463868645
-0.014076,0.46994743336714206
-0.014075,0.4515552127407304
-0.014074,0.4273899713369522
-0.014073,0.3977596026825342
-0.014072,0.3630418841132183
-0.014071,0.3236796602645041
-0.01407,0.2801751943495566
-0.014069,0.23308375927657077
-0.014068,0.18300655038262406
-0.014067,0.1305830102430501
-0.014066,0.07648266354182752
-0.014065,0.021396566264736527
-0.014064,-0.033971521578553245
-0.014063,-0.0889141269468957
-0.014062,-0.14272910360882057
-0.014061,-0.1947286053242931
-0.01406,-0.24424787769294964
-0.014059,-0.29065375629356
-0.014058,-0.3333527624754477
-0.014057,-0.37179869328697707
-0.014056,-0.40549960847431876
-0.014055,-0.4340241251729159
-0.014054,-0.45700693974702306
-0.014053,-0.47415350609600043
-0.014052,-0.4852438105141137
-0.014051,-0.49013519472605754
-0.01405,-0.4887641908757537
-0.014049,-0.4811473448661449
-0.014048,-0.46738101737132304
-0.014047,-0.44764016490484754
-0.014046,-0.4221761163615819
-0.014045,-0.39131337328928056
-0.014044,-0.3554454746257108
-0.014043,-0.31502997859863924
-0.014042,-0.2705826257751477
-0.014041,-0.222670757720665
-0.01404,-0.17190607525166843
-0.014039,-0.11893682871855772
-0.014038,-0.06443954002696624
-0.014037,-0.009110362105234658
-0.014036,0.04634381382516232
-0.014035,0.10121438957908793
-0.014034,0.15480011455166695
-0.014033,0.20641604777642922
-0.014032,0.2554023129615062
-0.014031,0.30113253459499334
-0.01403,0.343021847269037
-0.014029,0.3805343758089956
-0.014028,0.41319009054056804
-0.014027,0.44057094999756335
-0.014026,0.4623262524650445
-0.014025,0.47817712785032895
-0.014024,0.4879201123490139
-0.014023,0.4914297600848965
-0.014022,0.4886602582016301
-0.014021,0.479646024613187
-0.01402,0.46450128061705126
-0.014019,0.4434186036729765
-0.014018,0.4166664786826509
-0.014017,0.3845858789063128
-0.014016,0.34758592005686006
-0.014015,0.3061386429625981
-0.014014,0.26077299133357745
-0.014013,0.21206806146241391
-0.014012,0.1606457100057464
-0.014011,0.10716261420911445
-0.01401,0.05230188594912972
-0.014009,-0.003235653315666754
-0.014008,-0.058740425244483016
-0.014007,-0.11350316059698494
-0.014006,-0.16682396266669824
-0.014005,-0.21802125234722636
-0.014004,-0.2664404805083087
-0.014003,-0.3114624963141307
-0.014002,-0.3525114644960111
-0.014001,-0.38906223033871357
-0.014,-0.4206470381814693
-0.013999,-0.4468615174812442
-0.013998,-0.46736985983218365
-0.013997,-0.4819091206617758
-0.013996,-0.49029259049933543
-0.013995,-0.4924121925935578
-0.013994,-0.48823987609100566
-0.013993,-0.4778279868179597
-0.013992,-0.46130861076993496
-0.013991,-0.4388918985400576
-0.01399,-0.4108633919405768
-0.013989,-0.37758038682572714
-0.013988,-0.3394673784451634
-0.013987,-0.2970106473887008
-0.013986,-0.25075205517357485
-0.013985,-0.20128212863593375
-0.013984,-0.1492325213882462
-0.013983,-0.0952679485785443
-0.013982,-0.04007769793219794
-0.013981,0.01563317451249801
-0.01398,0.07115285151809851
-0.013979,0.1257718495444388
-0.013978,0.17879208522204565
-0.013977,0.22953579754201128
-0.013976,0.27735421172793184
-0.013975,0.32163583403857954
-0.013974,0.3618142714494595
-0.013973,0.3973754762163803
-0.013972,0.4278643226580722
-0.013971,0.45289043201371754
