temperature,rubber_content,specimen_type,initial_ch_content_wt_percent,remaining_ch_content_wt_percent,decomposition_fraction,decomposition_rate_per_degree,peak_position_2theta,peak_intensity_counts,peak_fwhm_degrees,peak_area_counts_deg,integrated_intensity,d_spacing_angstrom,miller_indices,peak_asymmetry,background_counts,signal_to_noise,specimen_id,measurement_conditions
100,25,heated,20.5,20.5,0.0,0.0,34.1,979.9773329647559,0.19,93.0978466316518,93.0978466316518,2.6271620203650263,(101),1.008,59.21061151319593,22.303567917061088,CH_25_100_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
100,25,heated,20.5,20.5,0.0,0.0,47.1,980.8714914443835,0.19,93.18279168721644,93.18279168721644,1.9279227550729845,(102),1.008,69.04406536400253,30.640334109762826,CH_25_100_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
100,25,heated,20.5,20.5,0.0,0.0,50.8,1022.9937372202531,0.19,97.18440503592404,97.18440503592404,1.795842634499267,(110),1.008,68.68360781077223,16.748251565264155,CH_25_100_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,0,control,18.0,18.0,0.0,0.0,18.1,928.0132054909124,0.24,111.36158465890948,111.36158465890948,4.897126457978942,(001),1.018,53.928345918347446,21.86850769145523,CH_0_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,0,control,18.0,18.0,0.0,0.0,28.7,887.9917244804725,0.24,106.55900693765669,106.55900693765669,3.107996595712325,(100),1.018,39.458937396480366,13.308549050364592,CH_0_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,0,control,18.0,18.0,0.0,0.0,34.1,1012.7346458125705,0.24,121.52815749750846,121.52815749750846,2.6271620203650263,(101),1.018,49.10050132013311,17.215742347768437,CH_0_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,0,control,18.0,18.0,0.0,0.0,47.1,1243.966492188153,0.24,149.27597906257836,149.27597906257836,1.9279227550729845,(102),1.018,36.517837022842386,18.192487790726947,CH_0_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,0,control,18.0,18.0,0.0,0.0,50.8,985.6355603953165,0.24,118.27626724743797,118.27626724743797,1.795842634499267,(110),1.018,52.64051526787955,18.823393002968288,CH_0_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,0,heated,18.0,18.0,0.0,0.0,18.1,981.6984069764617,0.24,117.8038088371754,117.8038088371754,4.897126457978942,(001),1.018,32.97121738745709,20.135058961428918,CH_0_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,0,heated,18.0,18.0,0.0,0.0,28.7,1123.0196210873878,0.24,134.76235453048653,134.76235453048653,3.107996595712325,(100),1.018,35.68681904641324,27.258910903112973,CH_0_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,0,heated,18.0,18.0,0.0,0.0,34.1,1020.3622322285464,0.24,122.44346786742557,122.44346786742557,2.6271620203650263,(101),1.018,50.191244554266056,19.1454714385444,CH_0_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,0,heated,18.0,18.0,0.0,0.0,47.1,1001.9573269696465,0.24,120.23487923635757,120.23487923635757,1.9279227550729845,(102),1.018,40.54511228862153,19.625190497656323,CH_0_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,0,heated,18.0,18.0,0.0,0.0,50.8,1023.2427952712728,0.24,122.78913543255274,122.78913543255274,1.795842634499267,(110),1.018,51.8924340191962,18.911767833312233,CH_0_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,5,control,18.5,18.5,0.0,0.0,18.1,942.1633243867263,0.24,113.05959892640716,113.05959892640716,4.897126457978942,(001),1.018,48.63331546651802,19.742115406437065,CH_5_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,5,control,18.5,18.5,0.0,0.0,28.7,933.9590181203606,0.24,112.07508217444327,112.07508217444327,3.107996595712325,(100),1.018,57.26018104407127,19.5762252718027,CH_5_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,5,control,18.5,18.5,0.0,0.0,34.1,1361.6301763050217,0.24,163.3956211566026,163.3956211566026,2.6271620203650263,(101),1.018,47.37581943313974,33.305193705137796,CH_5_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,5,control,18.5,18.5,0.0,0.0,47.1,787.712473804071,0.24,94.52549685648852,94.52549685648852,1.9279227550729845,(102),1.018,24.523614191690513,13.055400946098024,CH_5_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,5,control,18.5,18.5,0.0,0.0,50.8,1150.2430028731894,0.24,138.02916034478272,138.02916034478272,1.795842634499267,(110),1.018,54.46239839311509,23.022244939264564,CH_5_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,5,heated,18.5,18.5,0.0,0.0,18.1,1031.6526539659292,0.24,123.7983184759115,123.7983184759115,4.897126457978942,(001),1.018,48.025505341882806,18.150336055764352,CH_5_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,5,heated,18.5,18.5,0.0,0.0,28.7,1098.8254258694626,0.24,131.85905110433552,131.85905110433552,3.107996595712325,(100),1.018,44.92434679649862,15.354140296217745,CH_5_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,5,heated,18.5,18.5,0.0,0.0,34.1,1076.884965556495,0.24,129.2261958667794,129.2261958667794,2.6271620203650263,(101),1.018,47.63680970253064,19.58683987641501,CH_5_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,5,heated,18.5,18.5,0.0,0.0,47.1,936.3707985213658,0.24,112.3644958225639,112.3644958225639,1.9279227550729845,(102),1.018,56.15373832709024,19.02104498485476,CH_5_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,5,heated,18.5,18.5,0.0,0.0,50.8,1090.5126924296153,0.24,130.86152309155383,130.86152309155383,1.795842634499267,(110),1.018,38.712486658217614,18.543470623516903,CH_5_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,10,control,19.0,19.0,0.0,0.0,18.1,950.9647908313511,0.24,114.11577489976213,114.11577489976213,4.897126457978942,(001),1.018,58.73847860035286,16.107117724612767,CH_10_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,10,control,19.0,19.0,0.0,0.0,28.7,1130.8538258621375,0.24,135.70245910345648,135.70245910345648,3.107996595712325,(100),1.018,41.967789128398955,28.34702285584206,CH_10_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,10,control,19.0,19.0,0.0,0.0,34.1,1108.9136263697935,0.24,133.06963516437523,133.06963516437523,2.6271620203650263,(101),1.018,34.2894732617997,31.219071550552133,CH_10_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,10,control,19.0,19.0,0.0,0.0,47.1,1033.3776391958552,0.24,124.00531670350261,124.00531670350261,1.9279227550729845,(102),1.018,40.20463841143566,23.419781321392506,CH_10_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,10,control,19.0,19.0,0.0,0.0,50.8,906.6994191842239,0.24,108.80393030210686,108.80393030210686,1.795842634499267,(110),1.018,54.98799493316441,21.27123096091628,CH_10_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,10,heated,19.0,19.0,0.0,0.0,18.1,986.1328053744384,0.24,118.3359366449326,118.3359366449326,4.897126457978942,(001),1.018,66.40234133905338,16.426989524011805,CH_10_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,10,heated,19.0,19.0,0.0,0.0,28.7,965.2636894969869,0.24,115.83164273963843,115.83164273963843,3.107996595712325,(100),1.018,61.001834602981376,14.975534700968067,CH_10_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,10,heated,19.0,19.0,0.0,0.0,34.1,985.8167645482664,0.24,118.29801174579197,118.29801174579197,2.6271620203650263,(101),1.018,52.64618272339573,28.627340376580936,CH_10_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,10,heated,19.0,19.0,0.0,0.0,47.1,972.8102874620664,0.24,116.73723449544796,116.73723449544796,1.9279227550729845,(102),1.018,50.49389288594579,18.09344393181621,CH_10_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,10,heated,19.0,19.0,0.0,0.0,50.8,878.4976755756,0.24,105.419721069072,105.419721069072,1.795842634499267,(110),1.018,22.736724611810534,24.904660080854246,CH_10_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,15,control,19.5,19.5,0.0,0.0,18.1,939.585851399652,0.24,112.75030216795824,112.75030216795824,4.897126457978942,(001),1.018,41.06478747762945,17.9819595778954,CH_15_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,15,control,19.5,19.5,0.0,0.0,28.7,1235.5660269046402,0.24,148.2679232285568,148.2679232285568,3.107996595712325,(100),1.018,51.19705907694444,17.572313430795788,CH_15_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,15,control,19.5,19.5,0.0,0.0,34.1,774.3238165685815,0.24,92.91885798822977,92.91885798822977,2.6271620203650263,(101),1.018,38.25764422246433,25.52195252638872,CH_15_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,15,control,19.5,19.5,0.0,0.0,47.1,1183.5416826667388,0.24,142.02500192000863,142.02500192000863,1.9279227550729845,(102),1.018,48.62904854246945,19.822084890251578,CH_15_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,15,control,19.5,19.5,0.0,0.0,50.8,1051.580416763315,0.24,126.1896500115978,126.1896500115978,1.795842634499267,(110),1.018,59.943629868682734,36.58457965679022,CH_15_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,15,heated,19.5,19.5,0.0,0.0,18.1,857.2106446127356,0.24,102.86527735352827,102.86527735352827,4.897126457978942,(001),1.018,50.95454481912718,14.32736913428773,CH_15_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,15,heated,19.5,19.5,0.0,0.0,28.7,1004.0924007283505,0.24,120.49108808740206,120.49108808740206,3.107996595712325,(100),1.018,53.56578235586135,16.918241690985976,CH_15_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,15,heated,19.5,19.5,0.0,0.0,34.1,970.2824980844424,0.24,116.43389977013308,116.43389977013308,2.6271620203650263,(101),1.018,35.81443751915503,24.33867524821862,CH_15_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,15,heated,19.5,19.5,0.0,0.0,47.1,982.5938046197285,0.24,117.91125655436741,117.91125655436741,1.9279227550729845,(102),1.018,46.67964382774028,14.967415720914653,CH_15_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,15,heated,19.5,19.5,0.0,0.0,50.8,860.0085826913693,0.24,103.20102992296431,103.20102992296431,1.795842634499267,(110),1.018,49.0797404923261,16.164555907215277,CH_15_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,20,control,20.0,20.0,0.0,0.0,18.1,1240.1801180965133,0.24,148.8216141715816,148.8216141715816,4.897126457978942,(001),1.018,54.5951169530619,34.57921305692457,CH_20_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,20,control,20.0,20.0,0.0,0.0,28.7,980.1804803907111,0.24,117.62165764688532,117.62165764688532,3.107996595712325,(100),1.018,53.548248108123055,17.328829188930808,CH_20_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,20,control,20.0,20.0,0.0,0.0,34.1,887.0685961086751,0.24,106.44823153304101,106.44823153304101,2.6271620203650263,(101),1.018,47.07441414858128,13.969272847863119,CH_20_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,20,control,20.0,20.0,0.0,0.0,47.1,788.3648216145241,0.24,94.60377859374289,94.60377859374289,1.9279227550729845,(102),1.018,54.61696809874017,13.072511335794179,CH_20_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,20,control,20.0,20.0,0.0,0.0,50.8,1043.0743244279372,0.24,125.16891893135247,125.16891893135247,1.795842634499267,(110),1.018,69.8615207279427,21.05694901071272,CH_20_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,20,heated,20.0,20.0,0.0,0.0,18.1,1056.8527932150319,0.24,126.82233518580382,126.82233518580382,4.897126457978942,(001),1.018,51.70025726786917,20.589347194941357,CH_20_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,20,heated,20.0,20.0,0.0,0.0,28.7,986.1042452871895,0.24,118.33250943446274,118.33250943446274,3.107996595712325,(100),1.018,35.40900938805457,18.34781317517227,CH_20_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,20,heated,20.0,20.0,0.0,0.0,34.1,1041.303728938619,0.24,124.95644747263428,124.95644747263428,2.6271620203650263,(101),1.018,31.41472470918876,15.97065680599994,CH_20_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,20,heated,20.0,20.0,0.0,0.0,47.1,925.9964209823494,0.24,111.11957051788193,111.11957051788193,1.9279227550729845,(102),1.018,38.450308685259195,17.461975455027268,CH_20_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,20,heated,20.0,20.0,0.0,0.0,50.8,1011.2396615445367,0.24,121.34875938534441,121.34875938534441,1.795842634499267,(110),1.018,53.719159888529234,17.56582752315308,CH_20_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,25,control,20.5,20.5,0.0,0.0,18.1,904.2001421823785,0.24,108.50401706188542,108.50401706188542,4.897126457978942,(001),1.018,45.245696503596065,17.98282660419474,CH_25_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,25,control,20.5,20.5,0.0,0.0,28.7,1045.7142886615845,0.24,125.48571463939014,125.48571463939014,3.107996595712325,(100),1.018,60.63260646139142,21.13636378424999,CH_25_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,25,control,20.5,20.5,0.0,0.0,34.1,1010.401417757927,0.24,121.24817013095124,121.24817013095124,2.6271620203650263,(101),1.018,47.50242933078897,20.0651953239588,CH_25_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,25,control,20.5,20.5,0.0,0.0,47.1,953.9898790497215,0.24,114.47878548596657,114.47878548596657,1.9279227550729845,(102),1.018,38.12068968318539,21.308775384128516,CH_25_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,25,control,20.5,20.5,0.0,0.0,50.8,1051.5723810172728,0.24,126.18868572207273,126.18868572207273,1.795842634499267,(110),1.018,74.3853526629909,20.850837178625238,CH_25_200_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,25,heated,20.5,20.5,0.0,0.0,18.1,988.085437109634,0.24,118.57025245315607,118.57025245315607,4.897126457978942,(001),1.018,48.82315436841894,25.160595227819577,CH_25_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,25,heated,20.5,20.5,0.0,0.0,28.7,1079.343146649824,0.24,129.52117759797886,129.52117759797886,3.107996595712325,(100),1.018,58.52933124148713,22.445428665454727,CH_25_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,25,heated,20.5,20.5,0.0,0.0,34.1,1007.8203899346652,0.24,120.93844679215982,120.93844679215982,2.6271620203650263,(101),1.018,62.53539403499853,18.252872704283646,CH_25_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,25,heated,20.5,20.5,0.0,0.0,47.1,1135.86339925146,0.24,136.30360791017517,136.30360791017517,1.9279227550729845,(102),1.018,39.97900401230794,23.248444076640972,CH_25_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
200,25,heated,20.5,20.5,0.0,0.0,50.8,936.2650875705406,0.24,112.35181050846487,112.35181050846487,1.795842634499267,(110),1.018,32.652423464147496,22.594167271112006,CH_25_200_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,0,control,18.0,18.0,0.0,0.0,18.1,1070.1210558597402,0.29000000000000004,155.16755309966234,155.16755309966234,4.897126457978942,(001),1.028,46.93556787067857,23.122048244964237,CH_0_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,0,control,18.0,18.0,0.0,0.0,28.7,1089.3287671139553,0.29000000000000004,157.95267123152354,157.95267123152354,3.107996595712325,(100),1.028,53.2290209660206,15.386100294139366,CH_0_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,0,control,18.0,18.0,0.0,0.0,34.1,1011.966983184781,0.29000000000000004,146.73521256179328,146.73521256179328,2.6271620203650263,(101),1.028,58.57018136758975,23.50630662733513,CH_0_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,0,control,18.0,18.0,0.0,0.0,47.1,999.5270711630365,0.29000000000000004,144.9314253186403,144.9314253186403,1.9279227550729845,(102),1.028,54.74793341266433,14.682996080130657,CH_0_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,0,control,18.0,18.0,0.0,0.0,50.8,943.3098720548297,0.29000000000000004,136.77993144795033,136.77993144795033,1.795842634499267,(110),1.028,36.69688160740738,14.24369648323824,CH_0_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,0,heated,18.0,18.0,0.0,0.0,18.1,950.9351478823131,0.29000000000000004,137.88559644293542,137.88559644293542,4.897126457978942,(001),1.028,46.45667387870288,24.107872506396497,CH_0_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,0,heated,18.0,18.0,0.0,0.0,28.7,959.3356019386022,0.29000000000000004,139.10366228109734,139.10366228109734,3.107996595712325,(100),1.028,46.98053844400213,21.610364595269463,CH_0_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,0,heated,18.0,18.0,0.0,0.0,34.1,942.0236597322918,0.29000000000000004,136.5934306611823,136.5934306611823,2.6271620203650263,(101),1.028,47.61042858286466,20.35056330770893,CH_0_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,0,heated,18.0,18.0,0.0,0.0,47.1,864.3510244057861,0.29000000000000004,125.33089853883901,125.33089853883901,1.9279227550729845,(102),1.028,41.35880207149759,14.226009201973477,CH_0_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,0,heated,18.0,18.0,0.0,0.0,50.8,1029.4558800189886,0.29000000000000004,149.27110260275336,149.27110260275336,1.795842634499267,(110),1.028,49.50118066241302,20.77888388819702,CH_0_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,5,control,18.5,18.5,0.0,0.0,18.1,1087.909460563166,0.29000000000000004,157.74687178165908,157.74687178165908,4.897126457978942,(001),1.028,37.516041103108904,19.110107068638406,CH_5_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,5,control,18.5,18.5,0.0,0.0,28.7,1080.3349690446973,0.29000000000000004,156.64857051148113,156.64857051148113,3.107996595712325,(100),1.028,80.09710779708676,20.19451712314338,CH_5_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,5,control,18.5,18.5,0.0,0.0,34.1,844.535103596211,0.29000000000000004,122.45759002145061,122.45759002145061,2.6271620203650263,(101),1.028,50.31105149579213,16.83830416152399,CH_5_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,5,control,18.5,18.5,0.0,0.0,47.1,1045.6246686184513,0.29000000000000004,151.61557694967547,151.61557694967547,1.9279227550729845,(102),1.028,59.16842897803467,21.698016186832948,CH_5_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,5,control,18.5,18.5,0.0,0.0,50.8,1070.031144811791,0.29000000000000004,155.1545159977097,155.1545159977097,1.795842634499267,(110),1.028,48.26609886667668,32.39344796141242,CH_5_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,5,heated,18.5,18.5,0.0,0.0,18.1,971.2215744023389,0.29000000000000004,140.82712828833917,140.82712828833917,4.897126457978942,(001),1.028,49.17380436293489,17.232341160104777,CH_5_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,5,heated,18.5,18.5,0.0,0.0,28.7,1160.0981702046465,0.29000000000000004,168.21423467967378,168.21423467967378,3.107996595712325,(100),1.028,51.29513407037749,26.992962158602708,CH_5_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,5,heated,18.5,18.5,0.0,0.0,34.1,1129.9752227629228,0.29000000000000004,163.84640730062384,163.84640730062384,2.6271620203650263,(101),1.028,37.79866774547389,17.853251259893078,CH_5_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,5,heated,18.5,18.5,0.0,0.0,47.1,1224.557970022174,0.29000000000000004,177.56090565321526,177.56090565321526,1.9279227550729845,(102),1.028,35.3197857728751,22.652236894719778,CH_5_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,5,heated,18.5,18.5,0.0,0.0,50.8,953.6686310047461,0.29000000000000004,138.2819514956882,138.2819514956882,1.795842634499267,(110),1.028,48.60615948241648,19.251801956860273,CH_5_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,10,control,19.0,19.0,0.0,0.0,18.1,1130.6577684076237,0.29000000000000004,163.94537641910546,163.94537641910546,4.897126457978942,(001),1.028,39.30740926540649,16.825622521808235,CH_10_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,10,control,19.0,19.0,0.0,0.0,28.7,1026.1204846136063,0.29000000000000004,148.78747026897292,148.78747026897292,3.107996595712325,(100),1.028,47.78896676658445,29.429232637267784,CH_10_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,10,control,19.0,19.0,0.0,0.0,34.1,1004.2515576296418,0.29000000000000004,145.61647585629808,145.61647585629808,2.6271620203650263,(101),1.028,58.67339164950109,26.628850497109795,CH_10_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,10,control,19.0,19.0,0.0,0.0,47.1,1139.125601821536,0.29000000000000004,165.17321226412275,165.17321226412275,1.9279227550729845,(102),1.028,49.58598741779066,16.14001562630944,CH_10_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,10,control,19.0,19.0,0.0,0.0,50.8,1149.4039421733344,0.29000000000000004,166.6635716151335,166.6635716151335,1.795842634499267,(110),1.028,42.263355024683115,20.679757031261506,CH_10_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
