temperature,rubber_content,specimen_type,phase_name,chemical_formula,weight_percent,volume_percent,crystallite_size_nm,lattice_strain,preferred_orientation,rwp_percent,gof,amorphous_content_percent,measurement_time_min,specimen_id,refinement_method,software,analysis_date
200,10,control,C3A,3CaO·Al₂O₃,4.465039822518361,4.018535840266525,122.09503805954496,0.0025941344415108666,1.092609452918805,7.639415855781115,0.6445747126332347,39.0,60,XRD_10_200_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
200,10,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,5.768958789848838,5.192062910863955,118.56911182228818,0.003914165734767912,0.9608962836409528,7.639415855781115,0.6445747126332347,39.0,60,XRD_10_200_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
200,10,control,Calcite,CaCO₃,1.1590991704536546,1.0431892534082892,162.14571693160323,0.004280181053774966,1.1619452576713951,7.639415855781115,0.6445747126332347,39.0,60,XRD_10_200_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
200,10,control,Quartz,SiO₂,0.8551949793757878,0.7696754814382091,556.4439816513509,0.001378928469866318,0.9868203160383352,7.639415855781115,0.6445747126332347,39.0,60,XRD_10_200_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
200,10,control,Portlandite,Ca(OH)₂,7.038216067063004,6.334394460356704,118.2124256948337,0.004960671032130099,0.9808850554728892,7.639415855781115,0.6445747126332347,39.0,60,XRD_10_200_control_Por,Rietveld,TOPAS-Academic,2025-10-18
200,10,heated,C3S,3CaO·SiO₂,31.428901492640488,28.28601134337644,114.66803669852423,0.002920902142944,0.9893568065870021,11.488650009226749,1.3546205839007326,39.0,60,XRD_10_200_heated_C3S,Rietveld,TOPAS-Academic,2025-10-18
200,10,heated,C2S,2CaO·SiO₂,10.9130251738922,9.82172265650298,58.0487602520553,0.0021778312189133773,0.9412133544014147,11.488650009226749,1.3546205839007326,39.0,60,XRD_10_200_heated_C2S,Rietveld,TOPAS-Academic,2025-10-18
200,10,heated,C3A,3CaO·Al₂O₃,4.080560085160955,3.6725040766448593,123.07064002391715,0.0031635503522901053,0.8860915361479003,11.488650009226749,1.3546205839007326,39.0,60,XRD_10_200_heated_C3A,Rietveld,TOPAS-Academic,2025-10-18
200,10,heated,C4AF,4CaO·Al₂O₃·Fe₂O₃,5.1877933473529065,4.669014012617616,140.60056357175503,0.00384460134895716,0.9430513193703165,11.488650009226749,1.3546205839007326,39.0,60,XRD_10_200_heated_C4A,Rietveld,TOPAS-Academic,2025-10-18
200,10,heated,Calcite,CaCO₃,1.2170182721793115,1.0953164449613804,138.3626350244265,0.002419961028949595,1.0793448826292154,11.488650009226749,1.3546205839007326,39.0,60,XRD_10_200_heated_Cal,Rietveld,TOPAS-Academic,2025-10-18
200,10,heated,Quartz,SiO₂,1.0013428238257847,0.9012085414432062,409.85680934517063,0.002233367657208511,1.1345315354353036,11.488650009226749,1.3546205839007326,39.0,60,XRD_10_200_heated_Qua,Rietveld,TOPAS-Academic,2025-10-18
200,10,heated,Portlandite,Ca(OH)₂,7.171358804948357,6.454222924453521,111.08956589409917,0.005712962106552075,1.106119992396864,11.488650009226749,1.3546205839007326,39.0,60,XRD_10_200_heated_Por,Rietveld,TOPAS-Academic,2025-10-18
200,15,control,C3S,3CaO·SiO₂,29.53590950704032,26.582318556336286,100.52458291951622,0.003239118929342525,1.0049548093727598,8.174779464934534,1.052303542913805,44.0,60,XRD_15_200_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
200,15,control,C2S,2CaO·SiO₂,10.17896760380424,9.161070843423817,168.4392331518816,0.00322510385161854,1.0810748088629745,8.174779464934534,1.052303542913805,44.0,60,XRD_15_200_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
200,15,control,C3A,3CaO·Al₂O₃,3.093434469380824,2.7840910224427415,110.88255238716305,0.002058916179767883,1.261782385646166,8.174779464934534,1.052303542913805,44.0,60,XRD_15_200_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
200,15,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,4.789389465126575,4.310450518613918,81.16216966129069,0.0033289740339612008,0.8571555750083715,8.174779464934534,1.052303542913805,44.0,60,XRD_15_200_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
200,15,control,Calcite,CaCO₃,0.7678870047500154,0.6910983042750138,213.5708837827385,0.004465866519587365,1.0467264450918505,8.174779464934534,1.052303542913805,44.0,60,XRD_15_200_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
200,15,control,Quartz,SiO₂,0.9647911399849507,0.8683120259864556,486.19755614132964,0.0016195215498478884,0.8912541350335159,8.174779464934534,1.052303542913805,44.0,60,XRD_15_200_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
200,15,control,Portlandite,Ca(OH)₂,6.6696208099130745,6.002658728921767,137.7299992063044,0.0041590080400072124,1.0796146108086353,8.174779464934534,1.052303542913805,44.0,60,XRD_15_200_control_Por,Rietveld,TOPAS-Academic,2025-10-18
200,15,heated,C3S,3CaO·SiO₂,29.01183750007699,26.11065375006929,133.9651897315507,0.0021450300316633556,0.8324669659112978,8.249354726920862,1.3225050654092108,44.0,60,XRD_15_200_heated_C3S,Rietveld,TOPAS-Academic,2025-10-18
200,15,heated,C2S,2CaO·SiO₂,9.737002520797969,8.763302268718173,174.0240720587096,0.002379997946426776,0.9873393480352824,8.249354726920862,1.3225050654092108,44.0,60,XRD_15_200_heated_C2S,Rietveld,TOPAS-Academic,2025-10-18
200,15,heated,C3A,3CaO·Al₂O₃,3.847942862761715,3.4631485764855436,127.2845768801441,0.0031789525945773943,1.0926560748174547,8.249354726920862,1.3225050654092108,44.0,60,XRD_15_200_heated_C3A,Rietveld,TOPAS-Academic,2025-10-18
200,15,heated,C4AF,4CaO·Al₂O₃·Fe₂O₃,4.777963579576911,4.30016722161922,94.94635690123958,0.00118559455780341,0.8561823428454877,8.249354726920862,1.3225050654092108,44.0,60,XRD_15_200_heated_C4A,Rietveld,TOPAS-Academic,2025-10-18
200,15,heated,Calcite,CaCO₃,1.117024251115986,1.0053218260043875,200.0930161167023,0.004406684494768442,1.052455124989237,8.249354726920862,1.3225050654092108,44.0,60,XRD_15_200_heated_Cal,Rietveld,TOPAS-Academic,2025-10-18
200,15,heated,Quartz,SiO₂,0.9951593536824028,0.8956434183141626,584.824088684351,0.002152771763148689,0.9562568288927471,8.249354726920862,1.3225050654092108,44.0,60,XRD_15_200_heated_Qua,Rietveld,TOPAS-Academic,2025-10-18
200,15,heated,Portlandite,Ca(OH)₂,6.513069931988032,5.861762938789229,138.18242428261,0.005007581636897543,0.959355698860457,8.249354726920862,1.3225050654092108,44.0,60,XRD_15_200_heated_Por,Rietveld,TOPAS-Academic,2025-10-18
200,20,control,C3S,3CaO·SiO₂,25.269506740631066,22.74255606656796,71.11679227565911,0.0023643729413036297,0.921377664811216,7.451477458254731,1.2338890123601707,49.0,60,XRD_20_200_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
200,20,control,C2S,2CaO·SiO₂,10.083591813968434,9.075232632571591,110.94653410611932,0.0045438635134014,0.9716793613916037,7.451477458254731,1.2338890123601707,49.0,60,XRD_20_200_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
200,20,control,C3A,3CaO·Al₂O₃,3.5726398438333162,3.215375859449985,117.23441036178777,0.002467143930672826,1.0917091913964916,7.451477458254731,1.2338890123601707,49.0,60,XRD_20_200_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
200,20,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,4.5692693535029445,4.11234241815265,101.89794441896629,0.004118034029256124,0.9813969914149108,7.451477458254731,1.2338890123601707,49.0,60,XRD_20_200_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
200,20,control,Calcite,CaCO₃,0.8628257346421057,0.7765431611778951,227.4870068105158,0.004087863607602241,1.236082541095665,7.451477458254731,1.2338890123601707,49.0,60,XRD_20_200_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
200,20,control,Quartz,SiO₂,0.787274690782285,0.7085472217040565,610.2734666163605,0.0014718556995815858,1.023623972665927,7.451477458254731,1.2338890123601707,49.0,60,XRD_20_200_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
200,20,control,Portlandite,Ca(OH)₂,5.854891822639848,5.269402640375864,204.93442618095284,0.004892637434122829,1.0879458162206868,7.451477458254731,1.2338890123601707,49.0,60,XRD_20_200_control_Por,Rietveld,TOPAS-Academic,2025-10-18
200,20,heated,C3S,3CaO·SiO₂,24.081376610285314,21.673238949256785,103.23791483824817,0.003018227547156421,1.165051628873789,3.6007099611273015,1.1145400548852564,49.0,60,XRD_20_200_heated_C3S,Rietveld,TOPAS-Academic,2025-10-18
200,20,heated,C2S,2CaO·SiO₂,10.613638136979151,9.552274323281237,119.06909072499688,0.002756798466871271,1.0690272090182877,3.6007099611273015,1.1145400548852564,49.0,60,XRD_20_200_heated_C2S,Rietveld,TOPAS-Academic,2025-10-18
200,20,heated,C3A,3CaO·Al₂O₃,3.8553215037244533,3.469789353352008,88.61650904476001,0.003125449255411716,1.0532811594737295,3.6007099611273015,1.1145400548852564,49.0,60,XRD_20_200_heated_C3A,Rietveld,TOPAS-Academic,2025-10-18
200,20,heated,C4AF,4CaO·Al₂O₃·Fe₂O₃,4.8427308583625415,4.358457772526288,75.61009991072561,0.002032130344878798,0.9177837762343406,3.6007099611273015,1.1145400548852564,49.0,60,XRD_20_200_heated_C4A,Rietveld,TOPAS-Academic,2025-10-18
200,20,heated,Calcite,CaCO₃,0.9867160654114764,0.8880444588703288,140.62032429902422,0.0047657297676848955,1.0648590799870759,3.6007099611273015,1.1145400548852564,49.0,60,XRD_20_200_heated_Cal,Rietveld,TOPAS-Academic,2025-10-18
200,20,heated,Quartz,SiO₂,0.8951115294782271,0.8056003765304044,621.9118313338361,0.0017327085248777948,0.8832844308171208,3.6007099611273015,1.1145400548852564,49.0,60,XRD_20_200_heated_Qua,Rietveld,TOPAS-Academic,2025-10-18
200,20,heated,Portlandite,Ca(OH)₂,5.725105295758834,5.152594766182951,182.17402760199016,0.007337538178758273,1.1707784580613732,3.6007099611273015,1.1145400548852564,49.0,60,XRD_20_200_heated_Por,Rietveld,TOPAS-Academic,2025-10-18
200,25,control,C3S,3CaO·SiO₂,23.392447167815856,21.05320245103427,128.94032111683225,0.0022981984749111525,1.0924565794756893,9.569190761585492,1.3940589569253086,54.0,60,XRD_25_200_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
200,25,control,C2S,2CaO·SiO₂,8.85188019640063,7.966692176760567,110.20312700769672,0.002100295781068143,1.049403979343336,9.569190761585492,1.3940589569253086,54.0,60,XRD_25_200_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
200,25,control,C3A,3CaO·Al₂O₃,3.4379719176892825,3.0941747259203543,78.23114916836185,0.002234514242554841,1.0217752266254843,9.569190761585492,1.3940589569253086,54.0,60,XRD_25_200_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
200,25,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,3.4090174525282744,3.068115707275447,87.10911943541836,0.002768351792214892,1.3295183648807127,9.569190761585492,1.3940589569253086,54.0,60,XRD_25_200_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
200,25,control,Calcite,CaCO₃,0.8590264123165745,0.773123771084917,216.68271880489178,0.003913541336618809,0.9188334478132766,9.569190761585492,1.3940589569253086,54.0,60,XRD_25_200_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
200,25,control,Quartz,SiO₂,0.7479190566451266,0.6731271509806139,745.9539836566511,0.0029759260039696335,1.0466748800223424,9.569190761585492,1.3940589569253086,54.0,60,XRD_25_200_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
200,25,control,Portlandite,Ca(OH)₂,5.301737796604257,4.771564016943832,170.72626594307624,0.0030765738675966234,1.0234192106713838,9.569190761585492,1.3940589569253086,54.0,60,XRD_25_200_control_Por,Rietveld,TOPAS-Academic,2025-10-18
200,25,heated,C3S,3CaO·SiO₂,24.83602415187665,22.352421736688985,95.38845798428878,0.002129760086927092,1.007821491041706,8.687114188612629,0.945480967073858,54.0,60,XRD_25_200_heated_C3S,Rietveld,TOPAS-Academic,2025-10-18
200,25,heated,C2S,2CaO·SiO₂,7.0322713507031,6.32904421563279,97.85466229655852,0.004208441019330394,1.0351880842067072,8.687114188612629,0.945480967073858,54.0,60,XRD_25_200_heated_C2S,Rietveld,TOPAS-Academic,2025-10-18
200,25,heated,C3A,3CaO·Al₂O₃,3.5204877563399317,3.1684389807059388,68.45387140398955,0.00270488006336678,0.8465537471219199,8.687114188612629,0.945480967073858,54.0,60,XRD_25_200_heated_C3A,Rietveld,TOPAS-Academic,2025-10-18
200,25,heated,C4AF,4CaO·Al₂O₃·Fe₂O₃,3.558693998716212,3.202824598844591,105.20394226685295,0.00281674649539868,0.9666007950131696,8.687114188612629,0.945480967073858,54.0,60,XRD_25_200_heated_C4A,Rietveld,TOPAS-Academic,2025-10-18
200,25,heated,Calcite,CaCO₃,0.8172281142688783,0.7355053028419904,234.4332637546016,0.004393000983903989,0.9557402304141864,8.687114188612629,0.945480967073858,54.0,60,XRD_25_200_heated_Cal,Rietveld,TOPAS-Academic,2025-10-18
200,25,heated,Quartz,SiO₂,0.9460945802862905,0.8514851222576614,465.90379273649353,0.001778637121206433,1.100510225381467,8.687114188612629,0.945480967073858,54.0,60,XRD_25_200_heated_Qua,Rietveld,TOPAS-Academic,2025-10-18
200,25,heated,Portlandite,Ca(OH)₂,5.289200047808934,4.7602800430280405,111.12219749860571,0.003277327852919316,0.9414506671353917,8.687114188612629,0.945480967073858,54.0,60,XRD_25_200_heated_Por,Rietveld,TOPAS-Academic,2025-10-18
300,0,control,C3S,3CaO·SiO₂,31.863197711075593,28.676877939968033,135.12339695572803,0.0040961303883139824,0.9251229341774293,11.330166464023378,1.3107866256637495,34.0,60,XRD_0_300_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
300,0,control,C2S,2CaO·SiO₂,12.508880776224414,11.257992698601972,110.94309380416038,0.007407868663642667,0.8126909308168742,11.330166464023378,1.3107866256637495,34.0,60,XRD_0_300_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
300,0,control,C3A,3CaO·Al₂O₃,5.227337452380914,4.704603707142823,65.17886812257997,0.00520192989387472,0.9901232255290293,11.330166464023378,1.3107866256637495,34.0,60,XRD_0_300_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
300,0,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,5.993259842474762,5.393933858227286,100.34892968154993,0.004263213531732315,1.1379269744426845,11.330166464023378,1.3107866256637495,34.0,60,XRD_0_300_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
300,0,control,Calcite,CaCO₃,1.2240527161271642,1.1016474445144477,152.18392227414577,0.005768864882404667,0.7920566695673577,11.330166464023378,1.3107866256637495,34.0,60,XRD_0_300_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
300,0,control,Quartz,SiO₂,1.5715637972898828,1.4144074175608945,688.597306294239,0.003460388387216941,0.9611411289354568,11.330166464023378,1.3107866256637495,34.0,60,XRD_0_300_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
300,0,control,Portlandite,Ca(OH)₂,7.6117077044272685,6.850536933984542,146.6818716060865,0.006438235627062602,0.9520891284745377,11.330166464023378,1.3107866256637495,34.0,60,XRD_0_300_control_Por,Rietveld,TOPAS-Academic,2025-10-18
300,0,heated,C3S,3CaO·SiO₂,32.181746258849216,28.963571632964296,67.44827833852291,0.0030588064026162184,0.7858589635708433,9.07577931349547,1.2774992428731544,34.0,60,XRD_0_300_heated_C3S,Rietveld,TOPAS-Academic,2025-10-18
300,0,heated,C2S,2CaO·SiO₂,12.616026969792129,11.354424272812917,152.76286446750203,0.005391207496778461,0.9670133868419692,9.07577931349547,1.2774992428731544,34.0,60,XRD_0_300_heated_C2S,Rietveld,TOPAS-Academic,2025-10-18
300,0,heated,C3A,3CaO·Al₂O₃,5.012539216340555,4.511285294706499,128.8527227774811,0.003530236200174434,0.9400681609027667,9.07577931349547,1.2774992428731544,34.0,60,XRD_0_300_heated_C3A,Rietveld,TOPAS-Academic,2025-10-18
300,0,heated,C4AF,4CaO·Al₂O₃·Fe₂O₃,6.108949186023623,5.498054267421261,97.5315299738067,0.002858051059481827,1.0812466180910523,9.07577931349547,1.2774992428731544,34.0,60,XRD_0_300_heated_C4A,Rietveld,TOPAS-Academic,2025-10-18
300,0,heated,Calcite,CaCO₃,1.3500862755530925,1.2150776479977832,171.32724028904204,0.0025315845295488804,1.114402212628847,9.07577931349547,1.2774992428731544,34.0,60,XRD_0_300_heated_Cal,Rietveld,TOPAS-Academic,2025-10-18
300,0,heated,Quartz,SiO₂,1.045533721379702,0.9409803492417318,624.2156096750336,0.002032532349759017,0.9048319671437622,9.07577931349547,1.2774992428731544,34.0,60,XRD_0_300_heated_Qua,Rietveld,TOPAS-Academic,2025-10-18
300,0,heated,Portlandite,Ca(OH)₂,7.6851183720616785,6.916606534855511,175.12091508577868,0.004045750307862764,1.0709859528630035,9.07577931349547,1.2774992428731544,34.0,60,XRD_0_300_heated_Por,Rietveld,TOPAS-Academic,2025-10-18
300,5,control,C3S,3CaO·SiO₂,30.156563494759315,27.140907145283382,80.76514288384762,0.0037623144156113853,1.0834670297744269,4.361283378641823,1.3480675514433074,39.0,60,XRD_5_300_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
300,5,control,C2S,2CaO·SiO₂,11.42407405876531,10.281666652888779,109.10306067597784,0.004495389065988986,1.0878363099463209,4.361283378641823,1.3480675514433074,39.0,60,XRD_5_300_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
300,5,control,C3A,3CaO·Al₂O₃,4.885891340837693,4.397302206753924,96.74368198255017,0.004400808024799997,0.804522572553777,4.361283378641823,1.3480675514433074,39.0,60,XRD_5_300_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
300,5,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,5.175108365776147,4.657597529198532,90.26089667491833,0.0026635161945346374,0.9996150290776247,4.361283378641823,1.3480675514433074,39.0,60,XRD_5_300_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
300,5,control,Calcite,CaCO₃,1.1352665744092296,1.0217399169683068,175.41202960466256,0.004558052322466289,0.9939128947847207,4.361283378641823,1.3480675514433074,39.0,60,XRD_5_300_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
300,5,control,Quartz,SiO₂,1.1411176354356949,1.0270058718921253,378.3618877624759,0.0015417243045797173,1.1618117926680753,4.361283378641823,1.3480675514433074,39.0,60,XRD_5_300_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
300,5,control,Portlandite,Ca(OH)₂,7.081978530016604,6.373780677014944,167.37722456398464,0.005483311146153759,0.9598784258802351,4.361283378641823,1.3480675514433074,39.0,60,XRD_5_300_control_Por,Rietveld,TOPAS-Academic,2025-10-18
300,5,heated,C3S,3CaO·SiO₂,32.13979542745288,28.925815884707593,123.7897951127344,0.004338255223726852,0.9748575144694137,12.47399638190523,1.1184471175202608,39.0,60,XRD_5_300_heated_C3S,Rietveld,TOPAS-Academic,2025-10-18
300,5,heated,C2S,2CaO·SiO₂,10.300907838883484,9.270817054995137,92.78553551748684,0.003014725775071178,1.0535281332551476,12.47399638190523,1.1184471175202608,39.0,60,XRD_5_300_heated_C2S,Rietveld,TOPAS-Academic,2025-10-18
300,5,heated,C3A,3CaO·Al₂O₃,3.919959834625908,3.5279638511633173,85.78932811435678,0.003337060360176078,0.8955484208029286,12.47399638190523,1.1184471175202608,39.0,60,XRD_5_300_heated_C3A,Rietveld,TOPAS-Academic,2025-10-18
300,5,heated,C4AF,4CaO·Al₂O₃·Fe₂O₃,5.000362351313207,4.500326116181887,131.9493933657426,0.005816207502898052,1.0799525824594505,12.47399638190523,1.1184471175202608,39.0,60,XRD_5_300_heated_C4A,Rietveld,TOPAS-Academic,2025-10-18
300,5,heated,Calcite,CaCO₃,1.1475682931894138,1.0328114638704724,173.73018119668666,0.007311818978320741,1.0128206683868706,12.47399638190523,1.1184471175202608,39.0,60,XRD_5_300_heated_Cal,Rietveld,TOPAS-Academic,2025-10-18
300,5,heated,Quartz,SiO₂,1.2224996936603396,1.1002497242943057,369.9387229769968,0.002826895902643315,1.1504608133558043,12.47399638190523,1.1184471175202608,39.0,60,XRD_5_300_heated_Qua,Rietveld,TOPAS-Academic,2025-10-18
300,5,heated,Portlandite,Ca(OH)₂,7.268906560874761,6.542015904787285,112.66411767399993,0.006846098411302219,1.005974814364141,12.47399638190523,1.1184471175202608,39.0,60,XRD_5_300_heated_Por,Rietveld,TOPAS-Academic,2025-10-18
300,10,control,C3S,3CaO·SiO₂,28.13823177912201,25.324408601209807,115.91462321879366,0.002321863230287309,0.9048452909476702,7.827323862461131,1.5635422959585228,44.0,60,XRD_10_300_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
300,10,control,C2S,2CaO·SiO₂,9.437770003324587,8.493993002992129,101.11871975331682,0.005039440452566114,1.0410003914741837,7.827323862461131,1.5635422959585228,44.0,60,XRD_10_300_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
300,10,control,C3A,3CaO·Al₂O₃,4.636528443729384,4.172875599356446,68.40362710906822,0.004628194412248121,1.0025849724692881,7.827323862461131,1.5635422959585228,44.0,60,XRD_10_300_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
300,10,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,5.279458486411265,4.751512637770139,92.80013805809268,0.0039895096597448625,1.1968937158342379,7.827323862461131,1.5635422959585228,44.0,60,XRD_10_300_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
300,10,control,Calcite,CaCO₃,1.230050505897678,1.1070454553079103,216.6350691340524,0.0038586874155252127,0.9333426022910135,7.827323862461131,1.5635422959585228,44.0,60,XRD_10_300_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
300,10,control,Quartz,SiO₂,0.9065136823357206,0.8158623141021486,658.7804778842923,0.002076101647956146,1.058614735995253,7.827323862461131,1.5635422959585228,44.0,60,XRD_10_300_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
300,10,control,Portlandite,Ca(OH)₂,6.37144709917936,5.7343023892614235,158.05688555121114,0.007959417533963143,1.0982111940510066,7.827323862461131,1.5635422959585228,44.0,60,XRD_10_300_control_Por,Rietveld,TOPAS-Academic,2025-10-18
300,10,heated,C3S,3CaO·SiO₂,29.671516722036966,26.70436504983327,80.473520972899,0.004188530634474465,0.9618099902773881,10.803893001130044,1.3827697815466493,44.0,60,XRD_10_300_heated_C3S,Rietveld,TOPAS-Academic,2025-10-18
300,10,heated,C2S,2CaO·SiO₂,7.505166426706293,6.7546497840356645,144.91300221849957,0.003833607365544031,1.0621955917080572,10.803893001130044,1.3827697815466493,44.0,60,XRD_10_300_heated_C2S,Rietveld,TOPAS-Academic,2025-10-18
300,10,heated,C3A,3CaO·Al₂O₃,4.432712769720383,3.9894414927483446,85.38369054700007,0.002234135194733043,1.0308352501569211,10.803893001130044,1.3827697815466493,44.0,60,XRD_10_300_heated_C3A,Rietveld,TOPAS-Academic,2025-10-18
300,10,heated,C4AF,4CaO·Al₂O₃·Fe₂O₃,5.852768545376433,5.26749169083879,72.62781331108837,0.002129464208656899,0.990906033937936,10.803893001130044,1.3827697815466493,44.0,60,XRD_10_300_heated_C4A,Rietveld,TOPAS-Academic,2025-10-18
300,10,heated,Calcite,CaCO₃,0.9721382765858084,0.8749244489272276,158.4079152385345,0.0032448705032721605,0.9473531483588502,10.803893001130044,1.3827697815466493,44.0,60,XRD_10_300_heated_Cal,Rietveld,TOPAS-Academic,2025-10-18
300,10,heated,Quartz,SiO₂,1.2079154131094731,1.0871238717985259,513.9148088326098,0.0023471243622163658,1.0705105021602914,10.803893001130044,1.3827697815466493,44.0,60,XRD_10_300_heated_Qua,Rietveld,TOPAS-Academic,2025-10-18
300,10,heated,Portlandite,Ca(OH)₂,6.3577818464646425,5.722003661818178,129.3751245976389,0.003363567512731409,1.2293124324571967,10.803893001130044,1.3827697815466493,44.0,60,XRD_10_300_heated_Por,Rietveld,TOPAS-Academic,2025-10-18
300,15,control,C3S,3CaO·SiO₂,25.345668759182697,22.811101883264428,102.86989471918382,0.0026985133545097384,1.020794469298798,11.89193995323835,1.3623017375787558,49.0,60,XRD_15_300_control_C3S,Rietveld,TOPAS-Academic,2025-10-18
300,15,control,C2S,2CaO·SiO₂,9.545141155701982,8.590627040131784,132.83560315644823,0.005402765692997661,0.9485229746150106,11.89193995323835,1.3623017375787558,49.0,60,XRD_15_300_control_C2S,Rietveld,TOPAS-Academic,2025-10-18
300,15,control,C3A,3CaO·Al₂O₃,3.577861018936135,3.2200749170425214,119.9436119454667,0.002899373733087943,1.0231576598354286,11.89193995323835,1.3623017375787558,49.0,60,XRD_15_300_control_C3A,Rietveld,TOPAS-Academic,2025-10-18
300,15,control,C4AF,4CaO·Al₂O₃·Fe₂O₃,5.075589598622561,4.568030638760305,103.22491854158038,0.003128219646318731,1.0267549716721354,11.89193995323835,1.3623017375787558,49.0,60,XRD_15_300_control_C4A,Rietveld,TOPAS-Academic,2025-10-18
300,15,control,Calcite,CaCO₃,0.972943275639512,0.8756489480755608,271.545606192705,0.004247561266843749,0.8264813134210892,11.89193995323835,1.3623017375787558,49.0,60,XRD_15_300_control_Cal,Rietveld,TOPAS-Academic,2025-10-18
300,15,control,Quartz,SiO₂,0.6409364071375654,0.5768427664238088,551.9174614490579,0.004148608719595428,0.9158106815030992,11.89193995323835,1.3623017375787558,49.0,60,XRD_15_300_control_Qua,Rietveld,TOPAS-Academic,2025-10-18
300,15,control,Portlandite,Ca(OH)₂,5.841859784779549,5.257673806301595,144.8951362101948,0.009805949849630695,0.9811459142830711,11.89193995323835,1.3623017375787558,49.0,60,XRD_15_300_control_Por,Rietveld,TOPAS-Academic,2025-10-18
300,15,heated,C3S,3CaO·SiO₂,26.18367610823825,23.565308497414424,63.41597622715073,0.003530721682042288,0.9562001334603734,9.362741299298692,1.0018644610936132,49.0,60,XRD_15_300_heated_C3S,Rietveld,TOPAS-Academic,2025-10-18
300,15,heated,C2S,2CaO·SiO₂,8.514398522986623,7.662958670687961,127.3015265476578,0.004866600676141051,1.0786546540314532,9.362741299298692,1.0018644610936132,49.0,60,XRD_15_300_heated_C2S,Rietveld,TOPAS-Academic,2025-10-18
300,15,heated,C3A,3CaO·Al₂O₃,3.7752341958885545,3.397710776299699,139.8933772645389,0.003849916757559312,0.9690031850554718,9.362741299298692,1.0018644610936132,49.0,60,XRD_15_300_heated_C3A,Rietveld,TOPAS-Academic,2025-10-18
300,15,heated,C4AF,4CaO·Al₂O₃·Fe₂O₃,4.594889093143438,4.135400183829095,91.1343440573635,0.003751874476898955,0.9553650519973015,9.362741299298692,1.0018644610936132,49.0,60,XRD_15_300_heated_C4A,Rietveld,TOPAS-Academic,2025-10-18
300,15,heated,Calcite,CaCO₃,0.877629146978712,0.7898662322808407,192.0279525631659,0.005463399758417754,1.0332389438132428,9.362741299298692,1.0018644610936132,49.0,60,XRD_15_300_heated_Cal,Rietveld,TOPAS-Academic,2025-10-18
300,15,heated,Quartz,SiO₂,1.2159875329536194,1.0943887796582574,417.0251245229186,0.0034652575474872975,0.8562673875325192,9.362741299298692,1.0018644610936132,49.0,60,XRD_15_300_heated_Qua,Rietveld,TOPAS-Academic,2025-10-18
300,15,heated,Portlandite,Ca(OH)₂,5.838185399810805,5.254366859829725,157.46919944171276,0.008124568374378988,1.0003335611733362,9.362741299298692,1.0018644610936132,49.0,60,XRD_15_300_heated_Por,Rietveld,TOPAS-Academic,2025-10-18
