time_minutes,temperature_C,relative_density,densification_rate
243.93559928443648,1219.6779964221823,0.5500000000015225,1.3300471835009375e-13
244.4364937388193,1222.1824686940965,0.5500000000015905,1.3855583347321954e-13
244.9373881932021,1224.6869409660105,0.5500000000016614,1.4421797089880783e-13
245.43828264758494,1227.1914132379247,0.5500000000017351,1.5021317523178368e-13
245.93917710196777,1229.695885509839,0.5500000000018118,1.5631940186722204e-13
246.4400715563506,1232.200357781753,0.5500000000018916,1.6264767310758543e-13
246.94096601073343,1234.7048300536671,0.5500000000019748,1.6930901125533637e-13
247.44186046511626,1237.2093023255813,0.5500000000020613,1.7608137170554983e-13
247.9427549194991,1239.7137745974956,0.5500000000021512,1.8318679906315083e-13
248.4436493738819,1242.2182468694095,0.5500000000022448,1.9062529332813938e-13
248.94454382826473,1244.7227191413235,0.5500000000023422,1.9828583219805296e-13
249.44543828264756,1247.2271914132377,0.5500000000024434,2.0616841567289157e-13
249.9463327370304,1249.731663685152,0.5500000000025487,2.142730437526552e-13
250.44722719141322,1252.2361359570662,0.5500000000026581,2.2282176104226892e-13
250.94812164579605,1254.7406082289804,0.5500000000027719,2.3170354523927017e-13
251.44901610017885,1257.2450805008943,0.5500000000028902,2.4069635173873394e-13
251.94991055456168,1259.7495527728083,0.5500000000030131,2.5002222514558525e-13
252.4508050089445,1262.2540250447225,0.5500000000031408,2.5979218776228663e-13
252.95169946332734,1264.7584973166367,0.5500000000032734,2.7000623958883807e-13
253.45259391771017,1267.262969588551,0.5500000000034112,2.8044233602031454e-13
253.953488372093,1269.767441860465,0.5500000000035543,2.9121149935917856e-13
254.45438282647584,1272.2719141323792,0.550000000003703,3.0253577421035516e-13
254.95527728085864,1274.7763864042931,0.5500000000038574,3.141931159689193e-13
255.45617173524147,1277.2808586762073,0.5500000000040177,3.26183524634871e-13
255.9570661896243,1279.7853309481216,0.5500000000041841,3.3872904481313526e-13
256.45796064400713,1282.2898032200355,0.550000000004357,3.516076318987871e-13
256.95885509838996,1284.7942754919497,0.5500000000045364,3.6493030819428895e-13
257.4597495527728,1287.298747763864,0.5500000000047226,3.786970736996409e-13
257.9606440071556,1289.8032200357782,0.5500000000049158,3.930189507173054e-13
258.46153846153845,1292.3076923076924,0.5500000000051163,4.076738946423575e-13
258.9624329159213,1294.8121645796064,0.5500000000053242,4.2288395007972213e-13
259.4633273703041,1297.3166368515206,0.55000000000554,4.388711616343244e-13
259.9642218246869,1299.8211091234343,0.5500000000057638,4.551914400963142e-13
260.4651162790697,1302.3255813953485,0.5500000000059959,4.720668300706166e-13
260.96601073345255,1304.8300536672627,0.5500000000062366,4.89386309254769e-13
261.4669051878354,1307.334525939177,0.5500000000064862,5.074829445561591e-13
261.9677996422182,1309.8389982110912,0.550000000006745,5.260236690673992e-13
262.46869409660104,1312.3434704830051,0.5500000000070132,5.453415496958769e-13
262.9695885509839,1314.8479427549194,0.5500000000072913,5.653255641391297e-13
263.4704830053667,1317.3524150268336,0.5500000000075795,5.857536677922326e-13
263.97137745974953,1319.8568872987476,0.5500000000078782,6.070699498650356e-13
264.47227191413236,1322.3613595706618,0.5500000000081877,6.290523657526137e-13
264.9731663685152,1324.865831842576,0.5500000000085083,6.517009154549669e-13
265.474060822898,1327.3703041144902,0.5500000000088405,6.750155989720952e-13
265.97495527728086,1329.8747763864044,0.5500000000091846,6.992184609089236e-13
266.4758497316637,1332.3792486583184,0.550000000009541,7.241984789629896e-13
266.97674418604646,1334.8837209302324,0.55000000000991,7.497336085293682e-13
267.4776386404293,1337.3881932021463,0.5500000000102921,7.76378961120372e-13
267.9785330948121,1339.8926654740605,0.5500000000106878,8.040235144335384e-13
268.47942754919495,1342.3971377459748,0.5500000000110975,8.323342015614799e-13
268.9803220035778,1344.901610017889,0.5500000000115216,8.615330671091215e-13
269.4812164579606,1347.4060822898032,0.5500000000119606,8.916201110764632e-13
269.98211091234344,1349.9105545617172,0.5500000000124149,9.228173780684301e-13
270.4830053667263,1352.4150268336314,0.5500000000128851,9.550138457825597e-13
270.9838998211091,1354.9194991055456,0.5500000000133716,9.879874696139268e-13
271.48479427549194,1357.4239713774596,0.5500000000138748,1.0220713164699191e-12
271.98568872987477,1359.9284436493738,0.5500000000143955,1.057376408652999e-12
272.4865831842576,1362.432915921288,0.5500000000149341,1.0937917238607042e-12
272.9874776386404,1364.9373881932022,0.5500000000154912,1.131206239790572e-12
273.4883720930232,1367.441860465116,0.5500000000160673,1.169730978745065e-12
273.98926654740603,1369.9463327370302,0.550000000016663,1.209587985329108e-12
274.49016100178886,1372.4508050089444,0.5500000000172791,1.2507772595427014e-12
274.9910554561717,1374.9552772808584,0.550000000017916,1.2929657344784573e-12
275.4919499105545,1377.4597495527726,0.5500000000185744,1.3364864770437634e-12
275.99284436493735,1379.9642218246868,0.550000000019255,1.3815615318435448e-12
276.4937388193202,1382.468694096601,0.5500000000199584,1.4278578319704138e-12
276.994633273703,1384.9731663685152,0.5500000000206854,1.475486399726833e-12
277.49552772808585,1387.4776386404292,0.5500000000214366,1.5246692797177275e-12
277.9964221824687,1389.9821109123434,0.5500000000222127,1.5752954496406346e-12
278.4973166368515,1392.4865831842576,0.5500000000230146,1.627475931798017e-12
278.99821109123434,1394.9910554561716,0.5500000000238431,1.6812107261898745e-12
279.49910554561717,1397.4955277280858,0.5500000000246988,1.7364998328162073e-12
280.0,1400.0,0.5500000000255827,
280.0,1400.0,0.5500000000255827,
285.2173913043478,1400.0,0.5500000000347892,1.7645815364453199e-12
290.4347826086956,1400.0,0.5500000000439957,1.7645815364453199e-12
295.6521739130435,1400.0,0.5500000000532023,1.7645884753392238e-12
300.8695652173913,1400.0,0.5500000000624088,1.7645815364453199e-12
306.0869565217391,1400.0,0.5500000000716153,1.7645815364453199e-12
311.30434782608694,1400.0,0.5500000000808218,1.7645884753392238e-12
316.52173913043475,1400.0,0.5500000000900284,1.7645815364453199e-12
321.7391304347826,1400.0,0.5500000000992349,1.7645815364453199e-12
326.95652173913044,1400.0,0.5500000001084414,1.7645884753392238e-12
332.17391304347825,1400.0,0.5500000001176479,1.7645815364453199e-12
337.39130434782606,1400.0,0.5500000001268545,1.7645815364453199e-12
342.60869565217394,1400.0,0.550000000136061,1.7645884753392238e-12
347.82608695652175,1400.0,0.5500000001452675,1.7645815364453199e-12
353.04347826086956,1400.0,0.550000000154474,1.7645815364453199e-12
358.2608695652174,1400.0,0.5500000001636806,1.7645884753392238e-12
363.47826086956525,1400.0,0.5500000001728871,1.7645815364453199e-12
368.69565217391306,1400.0,0.5500000001820936,1.7645815364453199e-12
373.9130434782609,1400.0,0.5500000001913001,1.7645884753392238e-12
379.1304347826087,1400.0,0.5500000002005067,1.7645815364453199e-12
384.3478260869565,1400.0,0.5500000002097132,1.7645815364453199e-12
389.5652173913044,1400.0,0.5500000002189197,1.7645884753392238e-12
394.7826086956522,1400.0,0.5500000002281262,1.7645815364453199e-12
400.0,1400.0,0.5500000002373328,1.7645838494099586e-12
