Temperature_C,Rubber_Content_%,Particle_Size_Class,Particle_ID,Initial_Size_mm,Size_Change_%,Final_Size_mm,Pore_Formation_%,Surface_Roughness_Factor,Degradation_State,Interface_Gap_um,Carbon_Content_wt%,Oxygen_Content_wt%,Sulfur_Content_wt%,Zinc_Content_wt%,Internal_Void_Diameter_um,Internal_Void_Density_per_mm2,Adhesion_Quality_Score,Timestamp
200,5,Medium(1-2mm),2,1.0764410318525843,1.6698045319853767,1.094415492986609,0.07074188681746862,1.123893112414834,Intact,1.0814382466939954,85.3708629267388,8.417813051028938,1.4548770106368398,1.4414774702294906,2.6556378862013728,107.02900873458233,7.886224578371522,2025-10-18T18:00:14.346843
200,5,Medium(1-2mm),3,1.1907742247969786,-2.5415800304041536,1.1605097448923387,0.8492766780957117,1.1837194792980708,Intact,0.0,83.48418792026644,8.54471183171516,2.3513225500355275,1.3409695619717903,2.4028406802659465,109.75462273685102,8.2979130574486,2025-10-18T18:00:14.346855
200,5,Medium(1-2mm),4,1.6229588735093894,1.3689928180108542,1.645177063927003,0.21232363145664235,1.1997236575477963,Intact,0.4740693663356917,89.90061339632422,8.146148134656661,1.8750154035529585,1.2114076672512026,2.3732887668439226,105.88623503828387,7.804653959804355,2025-10-18T18:00:14.346867
200,5,Medium(1-2mm),5,1.2842124739075766,-2.031675182181597,1.2581214477887162,2.6068146151657015,1.2112106359473385,Intact,2.363489241489301,87.56272628867274,8.43798629052016,2.789535114439676,1.3633537673058005,2.6208106145951304,108.24596786396066,6.63692832754436,2025-10-18T18:00:14.346878
200,5,Medium(1-2mm),6,1.6102858641099473,-1.0680641993758795,1.5930869772877785,4.874757332398604,1.2236168939729986,Intact,3.40569237660027,88.11740492755519,8.021429214506682,1.9314665964279605,1.2786900777758627,2.636973791234217,85.35775593368598,8.91087755202334,2025-10-18T18:00:14.346890
200,5,Medium(1-2mm),7,1.8177751728842402,-2.0153046344076326,1.7811414655819928,1.9161039927808892,1.234040450881398,Intact,0.0,88.73468218385538,7.359852935281925,1.9345148160090806,1.430457299313485,2.4439531123770064,96.88207717260043,8.66074301208792,2025-10-18T18:00:14.346902
200,5,Medium(1-2mm),8,1.867235728449102,-4.574154003335081,1.7818254906245443,3.252432584184058,1.1621333280021322,Intact,0.08802603097632651,85.64177341400979,8.296792699403875,1.8646143214197108,1.4166952960668848,2.737339619534562,107.44476014765954,8.079861143640542,2025-10-18T18:00:14.346913
200,5,Medium(1-2mm),9,1.3831262229070345,-4.502245318948273,1.3208544872810564,0.580482392735614,1.1980541486841076,Intact,0.04064501349611591,86.6943834988848,8.403922841365816,1.7788844542829545,1.0630521425613382,2.39019258645482,107.46463258768404,8.116998875236675,2025-10-18T18:00:14.346925
200,5,Medium(1-2mm),10,1.4368998245706197,-0.8215577916483641,1.425094862103678,2.3732892375801518,1.274353726359286,Intact,0.5102085649014998,86.70157389949625,9.078572564301059,1.4602347608435693,1.4506905349218144,2.6667236616526933,96.64688352689527,8.104760137502645,2025-10-18T18:00:14.346936
200,5,Medium(1-2mm),11,1.8391131108774448,-3.3438861852777624,1.7776152616311818,3.039273063220231,1.2462369206556096,Intact,0.29542573706968694,87.32743787315904,8.516774057477818,2.6649327104398113,1.013387300900114,2.411933619457231,105.96547030400879,7.916930925455831,2025-10-18T18:00:14.346948
200,5,Medium(1-2mm),12,1.3164615434482343,-1.0341372236507311,1.3028475245923892,2.6506238286327513,1.2056026662010426,Intact,0.0,85.13840771931159,6.259274587309092,2.296540305735394,1.0642747571340219,2.4792192610130215,118.0521236800181,7.984899353678704,2025-10-18T18:00:14.346960
200,5,Medium(1-2mm),13,1.419998983175685,-0.024452592227622638,1.4196517566146927,2.0948310603426474,1.2864258381978848,Intact,0.0,91.14376499773552,9.77691656085007,1.9095505084725946,1.4786642084594306,2.598319550517111,88.26199963911935,7.44635109611298,2025-10-18T18:00:14.346971
200,5,Medium(1-2mm),14,1.7633155723122331,0.18977983911796947,1.7666619897685094,4.282920990995768,1.1588949004887077,Intact,0.0,82.6520842802989,8.030920152512058,1.7847905845312921,1.374253537700215,2.548618754889512,95.09089677824893,8.114803072821418,2025-10-18T18:00:14.346983
200,5,Medium(1-2mm),15,1.3821325667953528,-1.554214861522298,1.3606512570362799,4.822184059673371,1.2947780562669204,Intact,0.6016973602826687,84.01039460127274,5.919174306597172,2.379726462307947,1.1652002410998619,2.4570247761396455,107.31213119995724,8.384077208845875,2025-10-18T18:00:14.346994
200,5,Medium(1-2mm),16,1.080870432550093,-0.903902902493714,1.0711004133380764,3.6610604805895246,1.2713351826632842,Intact,0.0,88.85713367082285,7.874791622063801,1.856575372139591,1.2155817112147476,2.651210407017381,99.85883448387123,7.423871242301754,2025-10-18T18:00:14.347006
200,5,Medium(1-2mm),17,1.405827618097008,-2.754219945819661,1.3671080334355388,1.8678093957628938,1.2567705766392023,Intact,0.0,81.97395346165864,8.049032429483287,1.9949454790580736,1.3890318158655814,2.410538588512624,109.89418637114815,7.523705661943222,2025-10-18T18:00:14.347017
200,5,Medium(1-2mm),18,1.7844501680784963,-1.177297225222377,1.7634418857642322,4.392943658503856,1.2325808200078194,Intact,0.0,89.71480054645562,7.119482808119368,2.0837186070068023,1.265818537669478,2.5739956227208314,98.09188638660173,8.175577515260253,2025-10-18T18:00:14.347029
200,5,Medium(1-2mm),19,1.5914038363513345,-2.3680920201104545,1.553717929094967,1.894158606544805,1.2163152382841278,Intact,1.4271950008117185,87.44780607584897,7.750324749023744,2.54063854609887,0.7643478277354431,2.373712907681909,83.81471529366844,6.979381163731141,2025-10-18T18:00:14.347040
200,5,Medium(1-2mm),20,1.135910750728001,0.43971519202898435,1.1409055228668425,3.9355053268335554,1.2553675100936008,Intact,1.2537846822350769,87.43513565396357,8.097533518648667,2.200166562185796,1.16812053464867,2.549041225329563,95.43825946300292,7.7732202144799825,2025-10-18T18:00:14.347052
200,5,Medium(1-2mm),21,1.3970584342234345,1.3020027263604206,1.415248173125872,3.536927578100268,1.2307954639221235,Intact,0.0,87.59376717867016,9.207808980980188,2.0562793983300387,1.1886836675512003,2.531334771934677,94.45711131740153,7.936695840317809,2025-10-18T18:00:14.347063
200,5,Medium(1-2mm),22,1.17096798574394,-3.8450287982495657,1.1259439294738025,0.38807356300827656,1.1171505205595076,Intact,0.0,86.23741143108444,7.502109310935803,2.4230228294422353,1.455256807938311,2.7042331845570353,101.50342259386602,8.155090576457942,2025-10-18T18:00:14.347075
200,5,Medium(1-2mm),23,1.6781057912269755,-2.915871919933637,1.629174375673808,4.963670366820189,1.2424894056240436,Intact,0.0,90.04141622787421,8.655697081255429,1.809669555947207,1.3574393254499004,2.476936515373724,87.42891186042148,8.087116556448635,2025-10-18T18:00:14.347086
200,5,Medium(1-2mm),24,1.2752824917933299,-0.4686439091178949,1.2693059580714936,3.7161047475571998,1.101219534495945,Intact,1.2526857985861355,86.99270721446472,8.224607798256676,2.5627204049569747,1.296764270375143,2.525084921939327,103.41481355040959,8.001808382788937,2025-10-18T18:00:14.347098
200,5,Medium(1-2mm),25,1.6083732519867036,0.45794656648409315,1.6157387420704254,0.1584592924685141,1.1582678155204573,Intact,1.6645393559039947,88.47549825244519,7.837890499813845,2.4831329472302035,1.3353163064023739,2.321319298772033,99.06269578342648,7.721548184320828,2025-10-18T18:00:14.347109
200,5,Coarse(2-4mm),1,3.977001860426004,-2.149740961484525,3.8915066223934245,1.1696419589306473,1.2046389469144076,Intact,1.19580965937629,85.0494917809343,7.234234535919851,1.7990793783891046,1.7535649846802335,2.5032511427747224,106.89860722297801,7.553186703999635,2025-10-18T18:00:14.347121
200,5,Coarse(2-4mm),2,3.751132015627453,1.6453864375204743,3.8128526330660755,1.014850963739005,1.1600336482705023,Intact,0.0,88.4102577870691,8.155198704975064,2.1652406945398655,1.429837322577296,2.5336837748111027,113.36657860213944,8.197161565451864,2025-10-18T18:00:14.347132
200,5,Coarse(2-4mm),3,2.7247957834005985,-1.324573168416697,2.6887038695595247,0.6382715674253631,1.2826966078008313,Intact,0.0,87.41472193350461,8.362088168558744,1.6567019358326407,1.4520559651000475,2.556159676190838,105.47507264062271,8.216045043857212,2025-10-18T18:00:14.347144
200,5,Coarse(2-4mm),4,2.418815426250208,-3.725302720566657,2.328707229370623,3.683111035619638,1.1962079471021199,Intact,0.0,92.44860628542104,9.02050465306311,1.9631143572236094,1.276287571873387,2.5260578589830125,96.04458826499578,8.213215088680489,2025-10-18T18:00:14.347156
200,5,Coarse(2-4mm),5,2.4201993374320248,1.873041543360264,2.4655306764542564,0.4375387653724533,1.1909698201340826,Intact,0.0,87.82102849294556,9.46568930088863,1.871742169162496,0.9817033510471548,2.3802994511214286,94.92844080147239,7.38059957085818,2025-10-18T18:00:14.347167
200,5,Coarse(2-4mm),6,3.2722879255622805,-4.303895607981669,3.1314520692534913,3.970756421689239,1.1228743080779597,Intact,0.3865026760569008,88.44509815033857,8.718563717951277,2.1312589775104307,1.3310382676094734,2.6252882398736097,102.43799090590737,8.346253286030429,2025-10-18T18:00:14.347179
200,5,Coarse(2-4mm),7,2.9574881648710285,-3.1353817743365604,2.8647596199715015,4.526731207982585,1.213666784687163,Intact,2.816223582265585,88.18325142787815,9.102102231910424,2.118972123673153,1.1391441847918085,2.636986648321409,95.14322611629753,8.306181712280386,2025-10-18T18:00:14.347190
200,5,Coarse(2-4mm),8,2.1512718063665552,-1.441246027882844,2.1202666869083338,1.7632335299101387,1.2952325768664892,Intact,1.9187873419896246,85.45120664254036,7.912739007658352,2.2043575993807654,0.6171278656049188,2.4513005135998185,100.14088952696119,8.256024509948237,2025-10-18T18:00:14.347202
200,5,Coarse(2-4mm),9,3.7612846381745393,-2.781863807974592,3.6566508221102536,3.2115236278845414,1.239945879156247,Intact,0.09756510936575596,89.65958088282575,8.50010041900398,2.320780973997286,1.4211667456750319,2.503272811160996,82.8701616417322,7.623350554813751,2025-10-18T18:00:14.347214
200,5,Coarse(2-4mm),10,2.0497018823272164,0.7686572030923458,2.065457063487644,0.35507976934760377,1.1473601998908933,Intact,0.0,87.65816150557674,9.84892650586823,2.5820256686491176,1.4053593933852089,2.4650001211200254,116.51911631105253,8.5608496610854,2025-10-18T18:00:14.347225
200,5,Coarse(2-4mm),11,3.623978134061562,1.9258382091442607,3.693770089658353,3.601201201728115,1.2421736545201743,Intact,0.3616370810620954,88.26842402205861,8.729759529309048,2.18886938763339,1.4407462252250995,2.4835704531674203,105.14664428744865,6.990278740319958,2025-10-18T18:00:14.347237
200,5,Coarse(2-4mm),12,2.403902162209034,0.1177044132969014,2.406731661145294,4.976868155020819,1.1712554657954115,Intact,1.8661385245786046,91.23632768953375,9.070850606680857,1.7348346227310223,1.38868693169786,2.4617553729700052,104.78806538084721,8.581600237264738,2025-10-18T18:00:14.347248
200,5,Coarse(2-4mm),13,3.6471575996978727,-0.6575997304399861,3.623173901153538,2.8199394911067643,1.161907039338865,Intact,0.0,88.85355416217249,8.973423525552942,2.2232382291337975,1.1762356951504642,2.4809688546114965,103.94760085202515,8.212215278329507,2025-10-18T18:00:14.347260
200,5,Coarse(2-4mm),14,2.02444259896588,-4.562714634549199,1.9320730602348157,2.015702727278735,1.1652603146135037,Intact,0.6588863153917345,84.81861004229653,7.6906101862013685,2.6916134625029553,1.268773347386756,2.5310464271422224,108.00106129210734,8.186448349456839,2025-10-18T18:00:14.347271
200,5,Coarse(2-4mm),15,3.0586134535765064,-1.126862089315201,3.024147098109458,4.157349426776754,1.2295337022405737,Intact,0.0,87.73663757519384,11.297357058001346,1.6121568967454285,1.3034307956647353,2.6123973240934157,78.11832174968657,8.088601636816698,2025-10-18T18:00:14.347283
200,5,Coarse(2-4mm),16,2.395155748759529,0.41556760678941806,2.405109240183528,4.063118529443123,1.2945260853408618,Intact,0.0,87.37823720905523,9.150902787227498,2.5750934406649924,1.1627559787483228,2.424228072852788,86.83416380181993,7.896369826102675,2025-10-18T18:00:14.347295
200,5,Coarse(2-4mm),17,3.970066660081444,-3.547590879646071,3.8292249373325253,1.3603882963412939,1.2879612740741175,Intact,0.32182182552597477,87.78536243734877,8.561451905478966,1.9210519222089302,1.4715653475316857,2.597707966008953,95.56480930387242,8.115152620006118,2025-10-18T18:00:14.347306
200,5,Coarse(2-4mm),18,3.6724913687458645,-2.8581834484759767,3.5675248282976613,2.7875595610167565,1.2070300609083673,Intact,0.0,87.87342025624002,7.511243230170731,2.1937593662366806,1.1898877393093497,2.3964310846847625,89.9548441652036,7.229775575853639,2025-10-18T18:00:14.347318
200,5,Coarse(2-4mm),19,3.502254314518983,-2.1810927093194614,3.4258669010031833,3.2637822258143383,1.2682567234058808,Intact,1.6218322278442585,89.71954296861777,9.38416221515374,2.6582220899675284,1.2371346163448886,2.3953768647768374,101.83581535735881,7.804128870102965,2025-10-18T18:00:14.347329
200,5,Coarse(2-4mm),20,3.877034217945744,-1.3957180203427124,3.822921752711022,0.3935079544592379,1.1716775438424558,Intact,0.0,88.25596216643828,9.31998195548057,1.7822093238899677,1.2177749745835293,2.500644316760364,100.6131356185986,7.601758791835184,2025-10-18T18:00:14.347341
200,5,Coarse(2-4mm),21,2.4555787182718367,-2.924523225755151,2.383764748329276,2.2265338545764903,1.1756209905383839,Intact,0.0,84.78283236142138,9.014580455902832,2.0636225681346048,1.419931766369054,2.5305083790225904,94.65955806319225,8.102450699371307,2025-10-18T18:00:14.347352
200,5,Coarse(2-4mm),22,2.5047209646917983,-4.43367769597138,2.393669709933939,2.5648402894177726,1.274882011620148,Intact,0.0,84.44145360390817,7.9546337561421865,2.6398806705904825,1.5392794599517876,2.724205116062217,98.11384908500087,8.4017668999812,2025-10-18T18:00:14.347364
200,5,Coarse(2-4mm),23,2.3156382611376967,-1.1331565237041819,2.289398455116225,1.492099144772228,1.1414470742340665,Intact,0.784097954816981,87.99113020105509,9.14423447591021,2.3202322394038735,1.2545608454428072,2.495578469578225,104.444699722888,8.62704049249347,2025-10-18T18:00:14.347375
200,5,Coarse(2-4mm),24,3.8536249700766563,-0.36427435956071985,3.839587202397037,2.6229432488086433,1.122551202441006,Intact,0.13518556988284958,85.49561717665114,8.102961660523686,2.1040604714770836,1.3180635006579462,2.630025895099102,107.90578085032926,8.571286213292696,2025-10-18T18:00:14.347387
200,5,Coarse(2-4mm),25,2.277776396559673,-2.054266666421312,2.230984795309535,3.68518133609601,1.1235235499319012,Intact,0.0,89.6161075256867,8.127009184927017,1.73165215277524,1.0666123009875659,2.5215511345197332,99.72696815566061,8.409474933890081,2025-10-18T18:00:14.347398
200,10,Fine(0-1mm),1,0.8792802178391097,-0.7622874572009444,0.872577575024873,2.5261686981985036,1.1623669423340377,Intact,0.30929789221320353,86.49362280541021,8.905379266920958,1.9889482464711983,1.1779366862475418,2.5671119056573386,92.66516336898299,8.133658060851918,2025-10-18T18:00:14.347410
200,10,Fine(0-1mm),2,0.6683364038357662,-0.9699761560385891,0.6618537000764335,4.1942408504083035,1.2483852967961562,Intact,0.0,87.3956639231604,7.625008215853266,2.980181897652486,1.3776801959864728,2.4891161533927555,77.04962855860433,8.430580305881293,2025-10-18T18:00:14.347422
200,10,Fine(0-1mm),3,0.8972226720399177,-2.6770194878808247,0.873203846259724,0.8921146743405567,1.1338513586141292,Intact,0.0,84.94285943185251,7.812439208447805,2.2224474565030294,1.1584966119887468,2.6565635962893706,98.01824693064233,8.960485516029742,2025-10-18T18:00:14.347433
200,10,Fine(0-1mm),4,0.3273224397684227,1.911245413398638,0.3335783748855212,4.011080758558933,1.1526606687761252,Intact,0.0,87.36229686102487,8.509632231720683,2.3897154019185236,1.280139773768056,2.613842254958825,103.69060597063931,6.917364867732508,2025-10-18T18:00:14.347445
200,10,Fine(0-1mm),5,0.8024122137907719,-4.5454301134178285,0.7659391273913835,4.329535230723397,1.2732095821957092,Intact,2.6863779811339663,84.97807445585728,9.1554451614465,1.9651127159506772,1.0770697257295252,2.5509748056810997,97.20290126186076,8.360483243150822,2025-10-18T18:00:14.347457
200,10,Fine(0-1mm),6,0.6080997088838531,-1.0596867953822589,0.601655756566053,3.4702697092336083,1.1011171809930165,Intact,2.5947551850876818,89.40991578368705,8.116527156317623,2.457192232513431,1.267846505494192,2.6012265193391566,99.93479828552086,7.646811172863465,2025-10-18T18:00:14.347468
200,10,Fine(0-1mm),7,0.46482037593233305,1.8743350858244279,0.47353266732449373,2.750217448287786,1.2214794129804611,Intact,0.0,89.77326925395599,8.610787005542994,1.3906557410490565,1.43296686797445,2.554126935380789,100.25932784852638,8.427732659339442,2025-10-18T18:00:14.347480
200,10,Fine(0-1mm),8,0.22966331123527173,-1.7115669626002479,0.22573246987495502,0.264318053583254,1.2580856872978006,Intact,1.739877972272085,84.28009895144532,10.901774402452675,1.9996945752661357,1.075978901988078,2.6017788010721024,103.63281741010648,7.384388716124784,2025-10-18T18:00:14.347492
200,10,Fine(0-1mm),9,0.4160244865468384,-0.3671106224297649,0.414497216464816,3.706306108093341,1.1039903224106007,Intact,0.4752462966666973,86.95441543896676,9.265538314896414,2.112613084098397,1.2717501577597958,2.640166800408062,117.34912417584954,8.804329363919182,2025-10-18T18:00:14.347503
200,10,Fine(0-1mm),10,0.7763096745041105,-4.583678306691898,0.7407261363611151,0.6958138115319612,1.272481638068289,Intact,1.1903903302568584,87.39509083368027,8.015357056378155,1.8638827328443353,1.7858954993461864,2.3792627513431444,103.27990121054275,7.428722153977688,2025-10-18T18:00:14.347515
200,10,Fine(0-1mm),11,0.5766574170753556,0.8147155298423829,0.5813555346062564,3.0931195020940017,1.1233384680204246,Intact,0.0,87.69670541942232,7.927119831770501,2.5932198017447448,1.6079696864912654,2.467380657775084,92.21843429791504,8.348416386632875,2025-10-18T18:00:14.347526
200,10,Fine(0-1mm),12,0.2175784782437015,-4.606257871167784,0.2075562524636339,0.35933733304333526,1.1300703162886563,Intact,0.0,87.40351829951308,8.992782757768207,1.9701696878566324,1.5260615257911765,2.3984695737097566,131.11770973264382,8.260706278570652,2025-10-18T18:00:14.347538
200,10,Fine(0-1mm),13,0.9745094266567114,1.347594629503969,0.9876418633543472,1.4888504247554795,1.2094209410322838,Intact,1.3583678295840036,89.27927135433816,7.408858592355543,1.9958693567557824,1.0865036171975029,2.525778730582208,107.14503938494776,8.327299584578164,2025-10-18T18:00:14.347549
200,10,Fine(0-1mm),14,0.22500429007788264,-3.3010025620170422,0.21757689269776348,4.822319689413844,1.2262846756819197,Intact,2.0782555885550296,87.36186511381429,8.505801029814458,2.142181713651221,1.3619945510166274,2.327297258973483,90.19120935006454,8.353980050615439,2025-10-18T18:00:14.347561
200,10,Fine(0-1mm),15,0.5188364099400888,1.5496799748737287,0.5268767138872841,2.721264350722749,1.146181541191112,Intact,3.9418111374261184,87.61046186237054,10.548278677245014,1.497187603630602,1.2611470402200171,2.4996493901287034,82.31640043902235,9.103829479022302,2025-10-18T18:00:14.347573
200,10,Fine(0-1mm),16,0.9743587425902007,1.7543025498236968,0.9914519428558907,2.8565437037913415,1.2019614983075704,Intact,0.0,87.21032725351179,10.165213085898875,2.059025631310635,1.3811980550429706,2.618867954075234,95.96485134139158,8.650289213503035,2025-10-18T18:00:14.347584
200,10,Fine(0-1mm),17,0.21102416146770608,-2.276488575677845,0.20622022053997377,2.4304505529076987,1.1140848654673967,Intact,0.0,88.82903218177731,9.853244283749248,2.4200089381969763,1.459249310590451,2.513381850405846,102.3647078734933,8.077830042703217,2025-10-18T18:00:14.347595
200,10,Fine(0-1mm),18,0.346532571553657,-0.50351189215543,0.34478773884569236,2.5402956139168795,1.2156940247513042,Intact,0.0,85.09768843228098,7.820831213509901,2.501925922207002,1.2682855926188326,2.4872298008953577,109.123784749701,7.6580441045213465,2025-10-18T18:00:14.347607
200,10,Fine(0-1mm),19,0.819944276541041,-3.4290612223538766,0.7918278853092621,3.0537654398786214,1.226297477974515,Intact,0.0,86.93121518919129,8.648024775082378,1.8109336988824085,1.5264500096647906,2.513192196618233,96.63334703130414,8.122656432745114,2025-10-18T18:00:14.347618
200,10,Fine(0-1mm),20,0.953873056326958,-4.235254986631956,0.9134741001427319,1.1120943778775305,1.1307344708546267,Intact,0.0,85.0753926524974,7.645477682389432,2.416547102156441,1.39729174179686,2.3612807982584076,99.63093265370509,6.727207002249276,2025-10-18T18:00:14.347630
200,10,Fine(0-1mm),21,0.7648395408438855,-3.459717275573083,0.7383782551188958,3.53535392544745,1.2224231429252432,Intact,0.0,88.13035753783633,8.045875213458201,1.9315608811443654,0.9512153302869686,2.3686300178747706,105.96584101117136,7.764810814409667,2025-10-18T18:00:14.347641
200,10,Fine(0-1mm),22,0.22834471601395576,-4.334858398134092,0.21844629591512935,1.0604533880979132,1.2325619929544827,Intact,2.195150862120917,87.30212920963758,7.809639622211634,1.951663039171472,1.3749799786998915,2.5906620932940085,83.99971459153687,7.789995854036807,2025-10-18T18:00:14.347653
200,10,Fine(0-1mm),23,0.28517535663533833,-1.5334512657130936,0.2808023315195119,0.45377163003024745,1.2195863043193584,Intact,0.0,89.6125045658012,9.969109471477436,1.966621099039163,1.139360545231091,2.6212945434770982,122.83276314620056,7.531540319314837,2025-10-18T18:00:14.347664
200,10,Fine(0-1mm),24,0.8182628704879302,-3.3368402291995136,0.7909587458448862,2.0693444868558504,1.1279300727076795,Intact,0.0,87.10058879101832,8.005355873922309,1.941429821351619,1.384574659018827,2.2883046190268974,111.3311157605408,7.96314694402855,2025-10-18T18:00:14.347676
200,10,Fine(0-1mm),25,0.9665969340596849,-2.2145133890215254,0.9451915155370617,4.578565009058732,1.190347462888357,Intact,1.8014535304054742,86.76143190086279,8.059921203058083,2.30270646621146,1.2110817073004156,2.6782538467036985,103.10528987133853,7.81760939080786,2025-10-18T18:00:14.347687
200,10,Medium(1-2mm),1,1.8799457759860576,-2.2979158050899677,1.8367462048725527,0.23857147908536824,1.10384367531374,Intact,0.0,84.61652227992101,7.9031086602398934,2.5389257361075654,1.4143386317139137,2.460328867671825,107.27876323640605,7.35046113880788,2025-10-18T18:00:14.347699
200,10,Medium(1-2mm),2,1.819037908328232,-4.078510338750419,1.7448482591712757,2.7957420144744747,1.274781640147807,Intact,3.5263790190114745,91.94843587575396,8.32119856252929,1.4611098400757028,1.3730603027866262,2.510861334922103,113.58180219589885,7.60238861419103,2025-10-18T18:00:14.347711
200,10,Medium(1-2mm),3,1.6115206151729935,-2.5532513652807465,1.5703744430643083,3.1379797796630378,1.161220498772462,Intact,0.0,90.10031710996121,9.220464682994363,1.9438831562946517,1.0460581357870595,2.4596779782058853,98.29823087927353,8.591553184319098,2025-10-18T18:00:14.347723
200,10,Medium(1-2mm),4,1.037670994437026,-2.483304864938636,1.011902460150114,4.383059160801507,1.2176553908760732,Intact,0.0,84.08696097113034,8.955929873925097,2.0134312637612717,1.1985241374110565,2.546129106637286,104.00286969324856,7.976186315233568,2025-10-18T18:00:14.347734
200,10,Medium(1-2mm),5,1.7579105631387388,-4.352477685990657,1.6813978981384525,0.9495237816181457,1.295189016884238,Intact,0.31344475465807525,87.22454825964937,9.728287300214442,1.9805506719981083,1.4839883460784853,2.4503687966293337,100.32892558865537,7.577451928295494,2025-10-18T18:00:14.347746
200,10,Medium(1-2mm),6,1.7202977117323406,-1.9387813851767817,1.686944899927652,3.61432295151309,1.287236202665508,Intact,0.0,85.43792335467222,9.113763045454126,1.8390144831417636,1.2361003032001578,2.292724842745194,112.3977689580545,8.237504273189051,2025-10-18T18:00:14.347757
200,10,Medium(1-2mm),7,1.914454370129555,0.41295399493226004,1.9223601859321604,0.5807175833066802,1.102162062613927,Intact,0.0,86.57524362085006,7.770015848199838,2.2861687423628627,1.3952289032603038,2.486239121926237,81.81721643559126,7.9172848478707,2025-10-18T18:00:14.347769
200,10,Medium(1-2mm),8,1.6160389391785275,-0.8536698618313165,1.6022433017993019,0.20242619995994582,1.2244122286761139,Intact,0.0,90.02277096883753,9.874725545544944,2.246963678505548,1.0683627430047482,2.5500488050783705,101.30365056309498,7.9184182772281,2025-10-18T18:00:14.347784
200,10,Medium(1-2mm),9,1.105462186721485,-3.6601444548314888,1.0650006737939397,2.5961982855466537,1.175794926469228,Intact,0.0,86.20550163057347,8.330157487656937,2.0684746317094724,1.170965130758589,2.3635315208336793,98.60916032152292,8.730954863738168,2025-10-18T18:00:14.347797
200,10,Medium(1-2mm),10,1.6487939033737753,-1.5123420239657257,1.6238585002844688,2.6196498930697225,1.1507974432867356,Intact,0.0,88.47434399674067,5.654431889004708,2.471711714819689,1.231837921190037,2.474359158708309,100.91524647624645,7.676279760670031,2025-10-18T18:00:14.347809
200,10,Medium(1-2mm),11,1.701803925256208,-1.9544045186903052,1.6685437924417519,4.292933674868743,1.1666435985265353,Intact,0.0,83.74022501469219,8.968869243505832,2.0531986435390546,1.3331920581768915,2.5421205032826535,81.23909735593969,7.660652616293401,2025-10-18T18:00:14.347820
200,10,Medium(1-2mm),12,1.8176703278433919,-1.1397537696181947,1.7969533617625655,0.3502122014491177,1.2933750932805583,Intact,0.0,87.27821021111542,8.200585441062787,2.4553870398700006,1.6153979857014626,2.472835771585102,102.43096144203196,8.915396949555632,2025-10-18T18:00:14.347832
200,10,Medium(1-2mm),13,1.3349059864612216,-4.590676379089146,1.2736247726576995,1.2462926839491384,1.1304070469189922,Intact,0.0,86.50740408350482,8.777143952357601,1.7328890228266083,1.0337922654046978,2.5575572103640374,95.51484733517067,6.8834335541542275,2025-10-18T18:00:14.347843
200,10,Medium(1-2mm),14,1.047137843355078,-2.9023276326911143,1.0167464723750177,4.948522021166879,1.2883980231834518,Intact,1.345455075078745,85.97044697456448,8.774551751121482,2.848897402961652,1.0979607796266597,2.4393663176865092,95.0321366088182,7.904012875219968,2025-10-18T18:00:14.347855
200,10,Medium(1-2mm),15,1.723826888571549,-4.649635928695701,1.643675214212009,3.720780089628639,1.1207476569764034,Intact,0.5400881176581377,87.95106022700479,6.977121628455914,2.148603660476152,1.2861044906307284,2.544323650204854,87.59347933180048,7.95653668948998,2025-10-18T18:00:14.347866
200,10,Medium(1-2mm),16,1.5595731080653632,-3.1795862929403715,1.5099851352929328,1.2071393049733041,1.2814895027196165,Intact,0.0,87.14651632243378,7.16917855211269,2.176316264623215,1.0986394705811238,2.4751726347538345,98.25719411719884,8.350551763922542,2025-10-18T18:00:14.347878
200,10,Medium(1-2mm),17,1.7006790201230932,1.806804097190545,1.7314069583387373,4.774693539998537,1.2080006905676335,Intact,1.9795494492379717,83.92546982793893,7.752968227959045,2.0961065388700373,1.2705072100343013,2.2332901873305873,112.93870676833082,7.885407213348086,2025-10-18T18:00:14.347889
200,10,Medium(1-2mm),18,1.1963593981677854,-1.9081765836524824,1.1735307482756219,3.0009188140265657,1.1693956119199953,Intact,0.0,87.3664012348451,10.16149358642686,2.061618611216869,1.2285477325005356,2.3465475082697096,99.48218507822467,7.627926001642316,2025-10-18T18:00:14.347901
200,10,Medium(1-2mm),19,1.0580257569374383,0.857051375562917,1.0670935812410804,2.605392185985496,1.2791576383869454,Intact,0.0,89.64619005196376,7.0410461663189485,1.7142519362922453,1.0264736005324717,2.681420830655633,107.97765483661564,7.9989079496036535,2025-10-18T18:00:14.347912
200,10,Medium(1-2mm),20,1.353858400981113,-4.272671495381059,1.296012478994571,1.2166407455608437,1.131404445176401,Intact,0.0,87.7616607451871,8.752557674437925,2.134315271934186,1.341798448753307,2.2913528475616904,86.13698131997961,8.821342101586064,2025-10-18T18:00:14.347924
200,10,Medium(1-2mm),21,1.2990352249234536,-2.1203308031182164,1.2714913809060455,0.8202234591212271,1.1602614247202874,Intact,0.0,87.18156826488067,8.77734289744672,1.9466609891056341,1.1188367911442698,2.501236158234184,106.29523073934399,8.71820999307278,2025-10-18T18:00:14.347935
