Temperature_C,Rubber_Content_%,Age_days,Measurement_ID,ITZ_Rubber_Cement_um,ITZ_Aggregate_Cement_um,Porosity_Rubber_ITZ,Porosity_Aggregate_ITZ,Ca_Si_Ratio_Rubber_ITZ,Ca_Si_Ratio_Aggregate_ITZ,Microhardness_Rubber_ITZ_HV,Microhardness_Aggregate_ITZ_HV,Timestamp
200,5,56,SEM_200_5_56_22,32.048481437683414,14.008501829666127,0.407052385189582,0.2918028398742049,1.6647601799004348,1.616644136439661,27.616137307669582,44.86245986480144,2025-10-18T18:00:14.299707
200,5,56,SEM_200_5_56_23,29.1844411215926,14.34170521062642,0.38839755252528435,0.2820013533778181,1.677930177261366,1.6340610821785149,31.542119245800457,43.490312500096806,2025-10-18T18:00:14.299719
200,5,56,SEM_200_5_56_24,30.428177104430844,13.771278793661775,0.4141259366254662,0.2967948613586035,1.5318914994447346,1.659835459574197,32.04322489134036,46.84599772543223,2025-10-18T18:00:14.299726
200,5,56,SEM_200_5_56_25,28.408614662822636,13.061236488909696,0.39745272644245855,0.32163298081500163,1.458711278932625,1.8020216948981436,28.879003668209563,42.19565064607971,2025-10-18T18:00:14.299733
200,5,56,SEM_200_5_56_26,22.765177580107537,10.515896315095059,0.40190769784264957,0.3054572886040018,1.3661358602833404,1.7720940920281552,33.27295655492973,42.95994944165701,2025-10-18T18:00:14.299740
200,5,56,SEM_200_5_56_27,32.89281779438774,14.95860368853219,0.4232261578540317,0.2824769157635239,1.7097942509130832,1.5643649337055334,30.73618422080862,41.447337702836144,2025-10-18T18:00:14.299746
200,5,56,SEM_200_5_56_28,26.939872276624985,13.813186297889738,0.41049796366149643,0.2856763648182259,1.5843741198629993,1.57164607591653,34.430095010586676,44.19312698023221,2025-10-18T18:00:14.299753
200,5,56,SEM_200_5_56_29,30.928255070168362,15.850514607391968,0.3986016088820182,0.28592171194904686,1.645394876733202,1.6429231448707293,31.258337378378872,44.34014021111267,2025-10-18T18:00:14.299765
200,5,56,SEM_200_5_56_30,32.323904747848886,12.284637518047159,0.4005475726678584,0.2985752308683976,1.5052490907346687,1.676910387995409,32.78698278253316,44.48429313746542,2025-10-18T18:00:14.299773
200,5,90,SEM_200_5_90_1,30.234620729297212,13.145646293668326,0.4099912443412741,0.2872217107813713,1.6096932648211604,1.7034306993335646,26.9203227478446,38.8181869496911,2025-10-18T18:00:14.299787
200,5,90,SEM_200_5_90_2,27.493948341222307,14.379671707513399,0.38004685213423045,0.2886631396026447,1.6022522250724665,1.7137015664885438,28.208347236951102,47.13355014592883,2025-10-18T18:00:14.299797
200,5,90,SEM_200_5_90_3,29.43340963139635,13.140359516874467,0.36936739558670106,0.28953318397151734,1.48308519748688,1.577611140071264,29.612838258357428,45.27698274177017,2025-10-18T18:00:14.299809
200,5,90,SEM_200_5_90_4,23.079357548842665,14.136555918920717,0.4380685755803301,0.27859708379888626,1.5741463744282942,1.5936873777506755,29.476358733553354,44.857779091058866,2025-10-18T18:00:14.299816
200,5,90,SEM_200_5_90_5,30.26191819781007,12.751863436712727,0.39865430762507065,0.2772214081714464,1.625573114772946,1.636616223510351,29.557413785654198,41.61646127963168,2025-10-18T18:00:14.299823
200,5,90,SEM_200_5_90_6,25.753035045768662,11.650437790147553,0.3946108109961575,0.3117577354051569,1.632665989906394,1.6441010964503566,25.772706162492398,39.898739714617925,2025-10-18T18:00:14.299834
200,5,90,SEM_200_5_90_7,29.816580249499804,13.023870147383327,0.42311337156245826,0.29581626571657044,1.5848825399154125,1.7015404584331613,30.884344238815057,41.22414570105582,2025-10-18T18:00:14.299841
200,5,90,SEM_200_5_90_8,29.304382245104655,12.996810167521922,0.40247191139030103,0.27301140141368996,1.5033608351790406,1.6186187845733837,34.27025670939578,46.99543006231611,2025-10-18T18:00:14.299848
200,5,90,SEM_200_5_90_9,27.865343865079094,13.7570088485579,0.38805121485810756,0.28736288919512715,1.6357070846093362,1.803397090012018,27.433672578488903,43.27058152465971,2025-10-18T18:00:14.299854
200,5,90,SEM_200_5_90_10,27.51354440521593,14.577795265167808,0.4028171173091427,0.2864655782208677,1.59969719734536,1.7083822108777493,35.10163508178723,46.64610344525744,2025-10-18T18:00:14.299861
200,5,90,SEM_200_5_90_11,32.76849644254074,11.987524259969044,0.4027527071286992,0.27410395790095404,1.5346598828714921,1.6629604152573108,32.57695976174134,39.488957609028624,2025-10-18T18:00:14.299868
200,5,90,SEM_200_5_90_12,28.832150770310648,10.902829147115485,0.3856652356960533,0.301702668386648,1.5518279639563597,1.7808239884009258,23.46681591967543,43.83956033486558,2025-10-18T18:00:14.299875
200,5,90,SEM_200_5_90_13,30.931343916015294,13.723079224789782,0.3906236404438857,0.2804973526572311,1.6521086508493203,1.6968704496131957,29.83926887686371,40.22223475320987,2025-10-18T18:00:14.299886
200,5,90,SEM_200_5_90_14,29.571273904276335,12.03167728843427,0.3594674034725338,0.30412318796207566,1.4303095407236057,1.773175412567356,31.76526444725496,43.813257116650306,2025-10-18T18:00:14.299893
200,5,90,SEM_200_5_90_15,28.540818365696587,12.96603141193815,0.4281737392865544,0.2734258849393879,1.568282091567431,1.8585474865604545,31.768756818018463,42.43456719526774,2025-10-18T18:00:14.299900
200,5,90,SEM_200_5_90_16,28.70712602846392,11.866597223016903,0.4408132604798858,0.31441435697203524,1.6983559087138682,1.6820344063804091,30.56143116381697,41.0928729557742,2025-10-18T18:00:14.299906
200,5,90,SEM_200_5_90_17,31.694052170121793,14.114234313267605,0.3984651513775705,0.2826960150457568,1.4988644092680765,1.695083815131067,27.999584851657005,44.22345324801069,2025-10-18T18:00:14.299913
200,5,90,SEM_200_5_90_18,27.484472176505335,13.801997235105011,0.4171300156393566,0.2746790351524073,1.3405469649191741,1.7946317131577116,34.47687092302753,38.436659801879166,2025-10-18T18:00:14.299920
200,5,90,SEM_200_5_90_19,29.094405018282465,12.658226414638282,0.3768772424133725,0.31687920205255027,1.6088696204790291,1.5980730685209217,30.801650185030375,43.72000612331602,2025-10-18T18:00:14.299926
200,5,90,SEM_200_5_90_20,27.279858396765867,12.880717590226471,0.38640428702711954,0.2890415830973258,1.6194706055905286,1.537620813360752,32.60205540573732,41.320154299083875,2025-10-18T18:00:14.299933
200,5,90,SEM_200_5_90_21,26.999674384622622,11.642838482126738,0.3887612926285698,0.2944146567676752,1.4176439828893193,1.7162358628580576,29.766788214564862,42.99233946863894,2025-10-18T18:00:14.299940
200,5,90,SEM_200_5_90_22,29.403433694285372,13.619245139559972,0.39915166388045087,0.28670850536167336,1.5780630691196205,1.6630698739444283,33.29284969390937,40.78270613494889,2025-10-18T18:00:14.299951
200,5,90,SEM_200_5_90_23,29.332732583560013,11.988825448922203,0.36040993223699336,0.2627497820494363,1.4263935879872247,1.7351761348327028,36.6174293382564,40.78702451319394,2025-10-18T18:00:14.299963
200,5,90,SEM_200_5_90_24,30.581822249379684,13.442620644878515,0.41773164584202693,0.2823954488905736,1.4928528239727843,1.6449419998718073,33.24159296038855,37.233335248214146,2025-10-18T18:00:14.299970
200,5,90,SEM_200_5_90_25,27.971662165237404,14.806782207713479,0.37555846295134704,0.29508719036707165,1.6261702287027922,1.5796536466205366,26.569977312236027,43.59699385853103,2025-10-18T18:00:14.299977
200,5,90,SEM_200_5_90_26,29.24734306257875,11.878680893976716,0.36118006810446696,0.2859663004954838,1.7593298046304477,1.633528472048521,30.71476036747996,43.88748437629932,2025-10-18T18:00:14.299983
200,5,90,SEM_200_5_90_27,29.58147009041567,14.128078247217333,0.4290754608026567,0.29277881584991866,1.5506842245730992,1.7609581934672547,38.16688111199983,47.75625478217266,2025-10-18T18:00:14.299990
200,5,90,SEM_200_5_90_28,30.420423939212313,14.434707495177927,0.41237255780710336,0.2751624010990451,1.4913435397065697,1.5562776563774499,36.53531245870041,41.34868735114509,2025-10-18T18:00:14.299997
200,5,90,SEM_200_5_90_29,26.21736010357618,13.518000478734681,0.3801599092022978,0.28203555450841744,1.4653855788867578,1.8019525042292603,35.57600888678102,45.077277246106426,2025-10-18T18:00:14.300003
200,5,90,SEM_200_5_90_30,26.998477420174794,12.87377955373128,0.40155588980465884,0.2871550573956962,1.4832128776068259,1.5898390724031748,31.865743166305315,42.60381662703361,2025-10-18T18:00:14.300010
200,10,28,SEM_200_10_28_1,49.402830450361435,17.202595130875824,0.3862965411334869,0.32639345434932016,1.624268526063338,1.7264256847793562,29.4625618572251,42.253324599509355,2025-10-18T18:00:14.300018
200,10,28,SEM_200_10_28_2,45.07996180652847,18.311924579603968,0.45358229463882643,0.30376935854615494,1.357462416073578,1.6185950050756788,30.25236172091571,43.21937981754976,2025-10-18T18:00:14.300025
200,10,28,SEM_200_10_28_3,48.163745792221604,16.588800886745105,0.44158076640102234,0.3248663170450711,1.5482354220501697,1.4701362795817865,22.97878502545904,41.297257839758615,2025-10-18T18:00:14.300037
200,10,28,SEM_200_10_28_4,49.69342653242372,17.325749953029312,0.4952596740782964,0.3046045234192907,1.457329672006905,1.5814893970916635,26.342068452576576,38.32583273811285,2025-10-18T18:00:14.300047
200,10,28,SEM_200_10_28_5,48.56278132851968,19.38561338284848,0.4408129705024277,0.30851542530107545,1.4939063110012831,1.7344120491631343,26.282279895229863,44.25761561292591,2025-10-18T18:00:14.300056
200,10,28,SEM_200_10_28_6,46.11089349373729,21.413933088889216,0.45486770252900144,0.2921065932415905,1.5189720644797904,1.5451953652137915,30.479194228348145,40.72857395859976,2025-10-18T18:00:14.300063
200,10,28,SEM_200_10_28_7,46.03398145895174,17.52110125784122,0.4571931726670451,0.30135251212763925,1.5811815508145686,1.6528993344334262,30.19057096831703,41.53701342728656,2025-10-18T18:00:14.300069
200,10,28,SEM_200_10_28_8,45.05777077691346,17.729875488112633,0.4327555506946984,0.3184502030987406,1.528308954359595,1.7938278792535494,27.884046369959144,39.30082988983515,2025-10-18T18:00:14.300080
200,10,28,SEM_200_10_28_9,45.3712174358207,16.550203313099754,0.4595189059586371,0.3284930245568714,1.5660524999477465,1.7571986837141325,30.794845806554537,41.84345824880285,2025-10-18T18:00:14.300088
200,10,28,SEM_200_10_28_10,43.84964419822116,16.037632912491837,0.44447981721602137,0.3163028970166794,1.5451673877321384,1.686327898022189,29.762022112533497,39.165101427058595,2025-10-18T18:00:14.300095
200,10,28,SEM_200_10_28_11,50.03677338648795,17.619505759945216,0.4437717772905637,0.33261801049894746,1.6161071922691546,1.605219756239391,31.26444373433823,43.09659506268587,2025-10-18T18:00:14.300101
200,10,28,SEM_200_10_28_12,43.60189831383053,15.977071304626367,0.42268882478766495,0.3073379434056108,1.600716888535808,1.8047661032418667,26.705997441020546,39.79201264451927,2025-10-18T18:00:14.300109
200,10,28,SEM_200_10_28_13,47.61088313303748,16.65193841143232,0.44822892959109994,0.328702916147953,1.5067964768671527,1.6100887044437873,29.167821765553448,43.16263454443891,2025-10-18T18:00:14.300121
200,10,28,SEM_200_10_28_14,45.785227637272364,16.782965472148057,0.4551468852590804,0.33168823945224357,1.5444900706959526,1.6179870326021624,27.31691798397353,41.84110369702884,2025-10-18T18:00:14.300128
200,10,28,SEM_200_10_28_15,45.464382315186114,18.04747095052929,0.4546877648518665,0.3486448728603483,1.6819899879467042,1.6343640542596587,24.402402249201167,38.20290238350697,2025-10-18T18:00:14.300135
200,10,28,SEM_200_10_28_16,48.46699160407662,16.57149615929628,0.46555055143556207,0.32167223464464695,1.3631965135724873,1.6233735444565842,32.542619095755086,43.40578760529157,2025-10-18T18:00:14.300141
200,10,28,SEM_200_10_28_17,46.561652717054756,19.941022194861063,0.4742920191867464,0.31032895800363963,1.5768736925674163,1.6349975174505913,26.50046379395567,48.049038677181436,2025-10-18T18:00:14.300148
200,10,28,SEM_200_10_28_18,48.09755029312901,19.624340522459928,0.4538187884139444,0.31887307527058856,1.5605301676498722,1.7189687207405677,24.099594708150864,42.520211330360205,2025-10-18T18:00:14.300155
200,10,28,SEM_200_10_28_19,50.627523030341926,18.908572893528792,0.4464585841012654,0.32483840264659497,1.4340668080892092,1.743028797940848,29.988318182594757,41.56516640523953,2025-10-18T18:00:14.300166
200,10,28,SEM_200_10_28_20,46.04079255187309,16.318062382652112,0.46840202870428893,0.314816106147311,1.5252976152737652,1.6624301065410294,21.324598336590835,39.13024858152403,2025-10-18T18:00:14.300173
200,10,28,SEM_200_10_28_21,45.21172963453565,19.293893170250183,0.4631363374210841,0.2989126783410272,1.4897985918663823,1.5803053902164774,27.949761649500427,44.330812525846,2025-10-18T18:00:14.300180
200,10,28,SEM_200_10_28_22,50.59605275852058,15.044915662288435,0.4528453888521356,0.3364495415033826,1.3878466629201869,1.8224172742992903,29.60684456772839,42.606937064735106,2025-10-18T18:00:14.300186
200,10,28,SEM_200_10_28_23,45.93341974198256,16.501748543212393,0.4739929719147304,0.3041487891922377,1.5565947240824518,1.4465687802601386,25.204976281655405,42.83943750317186,2025-10-18T18:00:14.300198
200,10,28,SEM_200_10_28_24,45.86490924794809,16.75926328419221,0.4230556228853797,0.301352923914866,1.34889961405558,1.6287487699197363,23.63943720493318,39.64340994004073,2025-10-18T18:00:14.300210
200,10,28,SEM_200_10_28_25,45.215567977148325,19.727158978715284,0.43915993295417743,0.36804647392181455,1.4326043395413646,1.7606022860920532,35.129030939564664,39.664873120905185,2025-10-18T18:00:14.300217
200,10,28,SEM_200_10_28_26,46.75998653272914,15.674373927266238,0.44628700683854833,0.3117927999833405,1.3668010751873234,1.689334807494657,28.263842564550107,43.097063811879046,2025-10-18T18:00:14.300224
200,10,28,SEM_200_10_28_27,44.68515904563862,15.576487174029415,0.42997193916458526,0.3374292880845561,1.4843873804437289,1.5394551544626323,25.331505211432464,42.38954760005709,2025-10-18T18:00:14.300230
200,10,28,SEM_200_10_28_28,48.60707591803615,13.938021869592886,0.450056389477772,0.31302683511775903,1.5769346889898155,1.6923168867180693,22.58303125236155,45.71447028502408,2025-10-18T18:00:14.300237
200,10,28,SEM_200_10_28_29,46.51706766859184,18.918515598627977,0.47840353899955373,0.32230367859872905,1.4146879345561862,1.6054416755640506,30.184730327674934,45.437625072121584,2025-10-18T18:00:14.300244
200,10,28,SEM_200_10_28_30,46.382683856514795,16.848271866474214,0.4657405133288882,0.31548879175554473,1.4651172156787104,1.442497748592421,31.052869909384412,41.6416373541233,2025-10-18T18:00:14.300251
200,10,56,SEM_200_10_56_1,44.049695331919196,15.678967129665391,0.45055807536104664,0.316329412671104,1.4108104563129227,1.8019926956255978,27.36829738868156,37.517754489656404,2025-10-18T18:00:14.300259
200,10,56,SEM_200_10_56_2,44.688028052862336,15.003111841248355,0.47192561615681455,0.3064438456712095,1.44800792365892,1.7343606792472148,24.798834492038015,43.38060653387987,2025-10-18T18:00:14.300266
200,10,56,SEM_200_10_56_3,45.880217015828435,17.131707546055843,0.4475712465683272,0.35114517335438167,1.6300956799045958,1.8309021084366688,29.916043673681347,48.69010613290781,2025-10-18T18:00:14.300277
200,10,56,SEM_200_10_56_4,39.18396180077144,18.319625332513187,0.428516139683677,0.3202727107924003,1.4860211466905582,1.689087726981963,30.08844681927215,41.333192085491646,2025-10-18T18:00:14.300284
200,10,56,SEM_200_10_56_5,46.139139495071895,16.48468945119127,0.44868574011379714,0.3247193969861111,1.475552351278724,1.6455412652058756,28.868088838233273,43.99451444937117,2025-10-18T18:00:14.300291
200,10,56,SEM_200_10_56_6,47.00447486160435,17.998720314596895,0.47236193815829874,0.33390953954855007,1.5664128397421366,1.7706408996090577,21.13560785775379,41.93078488210864,2025-10-18T18:00:14.300302
200,10,56,SEM_200_10_56_7,46.25775899713369,14.706000668013155,0.4459777458133049,0.3206906301264949,1.5154900044554924,1.5520383029325875,25.83178704709474,43.36499118736558,2025-10-18T18:00:14.300309
200,10,56,SEM_200_10_56_8,43.895322460267195,16.430779500707366,0.4504151884182369,0.3078512866269871,1.4359714276954172,1.6484582845666418,28.52559998992307,43.39154211977155,2025-10-18T18:00:14.300316
200,10,56,SEM_200_10_56_9,39.68037450126651,17.90135824153919,0.43863198716331114,0.3249880182718239,1.653738547711693,1.7049439367192067,31.898252733397953,42.865829733018735,2025-10-18T18:00:14.300322
200,10,56,SEM_200_10_56_10,45.604563935039955,14.97653100830698,0.43962192554887464,0.32612267470541395,1.581468373210995,1.810101257663588,31.69435449299617,42.45791788206988,2025-10-18T18:00:14.300334
200,10,56,SEM_200_10_56_11,44.43566894139506,17.48416102312835,0.49219876348632946,0.32372620154743165,1.4229897587166132,1.7105738482557882,25.663887771462747,42.77645010906789,2025-10-18T18:00:14.300341
200,10,56,SEM_200_10_56_12,42.10503655641281,16.955165832301613,0.47738055513266303,0.3075787560227348,1.5741751270128064,1.6016769367528414,29.67142947984805,38.725923542146006,2025-10-18T18:00:14.300348
200,10,56,SEM_200_10_56_13,44.37866215038795,14.208034688192702,0.42806337140362166,0.3377819722720086,1.5911502327243405,1.7522873986565777,27.46026880353884,42.2543669331023,2025-10-18T18:00:14.300359
200,10,56,SEM_200_10_56_14,44.963876850596314,17.787346249254163,0.4828225460704748,0.3000727098767028,1.5487666221958907,1.6657802105061157,23.856431602790217,42.361838136231846,2025-10-18T18:00:14.300367
200,10,56,SEM_200_10_56_15,46.71608130791021,16.45225877150102,0.4507404281903256,0.3568306182973405,1.4491900625306853,1.7092323513833285,29.485005933699558,41.38645889123913,2025-10-18T18:00:14.300373
200,10,56,SEM_200_10_56_16,44.43711220907862,17.84463466853477,0.4573004204100407,0.3234561808644606,1.3479140868761705,1.6171416830540077,25.317251952769666,40.385098334991106,2025-10-18T18:00:14.300380
200,10,56,SEM_200_10_56_17,43.03185924007572,16.907841664285446,0.42575906606861935,0.3355729261109584,1.5020039472111775,1.693759620789055,31.475586318668086,42.8261701120232,2025-10-18T18:00:14.300387
200,10,56,SEM_200_10_56_18,40.91227479169385,16.235375283243872,0.40640277036102285,0.34204350169865916,1.3930977831291531,1.6321051116356318,28.29445802936993,42.994342369822135,2025-10-18T18:00:14.300393
200,10,56,SEM_200_10_56_19,43.63169250281877,14.766568524466628,0.46588164200808535,0.3001212673325483,1.4241019221417677,1.6584744519577617,26.459467925758638,42.03517828433192,2025-10-18T18:00:14.300400
200,10,56,SEM_200_10_56_20,45.309672647831434,15.749047332864837,0.4790553498381806,0.3153705573734174,1.3451587575007022,1.6821805671469838,29.347646551266106,41.06137344926053,2025-10-18T18:00:14.300407
200,10,56,SEM_200_10_56_21,43.008394577213075,17.400761311071033,0.4420204176412687,0.3248093736772578,1.5267405449916351,1.7227923210772673,30.84473903803196,42.385332223498644,2025-10-18T18:00:14.300413
200,10,56,SEM_200_10_56_22,47.13611144394028,15.579181900031905,0.4787557385343095,0.3462342539375683,1.465055026548461,1.764311728411425,25.647731164837285,35.03978173675124,2025-10-18T18:00:14.300420
200,10,56,SEM_200_10_56_23,43.59323181074815,13.737476134646283,0.4609941287902247,0.327616130396874,1.5648411660099917,1.8168252742448712,29.084013422270843,42.97295304991459,2025-10-18T18:00:14.300431
200,10,56,SEM_200_10_56_24,40.59250637431969,17.90373786229693,0.4430245590353055,0.3074265686388908,1.4096797627913071,1.708466944770366,20.6709227404816,39.37645804432021,2025-10-18T18:00:14.300438
200,10,56,SEM_200_10_56_25,40.812563851255305,17.23620073278035,0.46687297056856447,0.316671614859939,1.6670782755982585,1.636799412861166,29.891235065606807,40.719605295875915,2025-10-18T18:00:14.300445
200,10,56,SEM_200_10_56_26,44.72414409970054,16.884555986577393,0.44948712415993153,0.33458367819258333,1.557200944069249,1.6604945445805053,31.52431020395423,45.11035003838191,2025-10-18T18:00:14.300456
200,10,56,SEM_200_10_56_27,48.843487519313705,16.08000074712703,0.4395514836006701,0.2893186083554868,1.4774348746656656,1.6316567888289752,30.069650256840927,40.911473603630014,2025-10-18T18:00:14.300463
200,10,56,SEM_200_10_56_28,48.14791768565668,15.966009191775129,0.471977919248887,0.3037403094796708,1.6134940116030458,1.5776285452769632,27.224070156168985,42.230912355516026,2025-10-18T18:00:14.300470
200,10,56,SEM_200_10_56_29,43.93826343192822,18.464106415299554,0.46878446079840147,0.30059045839721404,1.6590471659014667,1.5435221178229492,27.596043437274066,45.377806226304486,2025-10-18T18:00:14.300476
200,10,56,SEM_200_10_56_30,41.9757142270573,15.436037976619618,0.41019336728993516,0.34468727007099614,1.4924319198953548,1.7190957076892248,30.585173622492412,42.93968870039492,2025-10-18T18:00:14.300483
200,10,90,SEM_200_10_90_1,41.30615356259165,16.186665772738273,0.46045929447696854,0.31420771295390987,1.6170864267206508,1.563517261570596,23.550425193903745,39.73491424382635,2025-10-18T18:00:14.300491
200,10,90,SEM_200_10_90_2,40.168798502294194,18.589457969802815,0.4473143863143473,0.3390717849697408,1.5895157634683486,1.6493402461975388,25.383331903558865,43.71247350892651,2025-10-18T18:00:14.300498
200,10,90,SEM_200_10_90_3,44.11888804008837,12.59196773245023,0.4402102976380359,0.3118989014190747,1.3788694877201886,1.6509453910345595,29.100540606319367,45.387408232203114,2025-10-18T18:00:14.300510
200,10,90,SEM_200_10_90_4,39.333143672402635,19.377937869609728,0.4495796790442683,0.3257964666343462,1.3630148179720407,1.6732098770883477,25.31907597275004,39.42444702523554,2025-10-18T18:00:14.300517
200,10,90,SEM_200_10_90_5,41.06432334205471,18.18122268808025,0.43949967360817044,0.29441680627413497,1.5020817126575639,1.6561358284538246,25.572712805060835,41.45092701542826,2025-10-18T18:00:14.300524
200,10,90,SEM_200_10_90_6,42.26478296779337,12.841507814009864,0.4613976288677979,0.2871701251943455,1.5377416474808594,1.7637057362588782,28.401097095457725,39.276987104621846,2025-10-18T18:00:14.300530
200,10,90,SEM_200_10_90_7,43.82759585394506,15.694034805424373,0.4425248824866582,0.34482787442548324,1.5472699073847889,1.7763613370173308,27.395746952957822,36.63045166979415,2025-10-18T18:00:14.300537
200,10,90,SEM_200_10_90_8,41.177088269403995,15.519380968439004,0.4657696888487609,0.28757233225595435,1.3538110283311329,1.5227418993579385,25.475687090537296,47.333769358666444,2025-10-18T18:00:14.300549
200,10,90,SEM_200_10_90_9,41.572881568833964,15.652847099011618,0.4426379326676793,0.30935490575853875,1.4466140962731453,1.5763118445178206,30.304916718308743,41.7604588772127,2025-10-18T18:00:14.300556
200,10,90,SEM_200_10_90_10,43.31315172688593,15.05031272724967,0.4584177264947138,0.32486925610408557,1.538792657624181,1.611324523911979,30.2700347452946,43.81565239718276,2025-10-18T18:00:14.300567
200,10,90,SEM_200_10_90_11,40.3284505987456,15.465113145331975,0.4104044226368936,0.326089380760695,1.4597702284189464,1.7181750003521967,28.135099703250503,39.52112518842025,2025-10-18T18:00:14.300574
200,10,90,SEM_200_10_90_12,40.71256982019041,14.078719983352546,0.45206117628543363,0.32803935910695614,1.543668130937111,1.7658171112050125,25.539862897375585,41.351139744209554,2025-10-18T18:00:14.300585
200,10,90,SEM_200_10_90_13,44.474942055519115,16.6225432821795,0.4563446283149883,0.32136318847307876,1.4705654056102668,1.6951995087361644,23.24018525838217,42.58415693170451,2025-10-18T18:00:14.300597
200,10,90,SEM_200_10_90_14,38.74142416500604,14.185255608544672,0.45461656961464414,0.3506815813388926,1.6513923366945809,1.637735078089984,25.58673557201263,40.46394718293532,2025-10-18T18:00:14.300604
200,10,90,SEM_200_10_90_15,46.26024047022417,13.172212630912112,0.49039920945814014,0.3036315641876054,1.665063970591544,1.6417493372149792,30.89199793740091,47.32614428601846,2025-10-18T18:00:14.300611
200,10,90,SEM_200_10_90_16,39.69958474284056,12.867731238889938,0.44457575453627535,0.3170385564795328,1.7647049641169275,1.7032519936810315,23.255029757121257,43.78045138452919,2025-10-18T18:00:14.300618
200,10,90,SEM_200_10_90_17,40.69127482735358,14.8679758284152,0.45917546519417063,0.3241895926633004,1.729721944253356,1.5994617670025273,25.128237054672983,41.33891940508711,2025-10-18T18:00:14.300625
200,10,90,SEM_200_10_90_18,45.528564852011975,14.688757722191967,0.4493081616984846,0.3021035664030962,1.5540107233535843,1.6832733193844724,22.906207661979117,38.808368289646324,2025-10-18T18:00:14.300631
200,10,90,SEM_200_10_90_19,42.52970474460211,16.433892487434218,0.4280244045364479,0.2839312676854863,1.4525269359579833,1.7001615749534067,23.056091564505543,45.45781625977947,2025-10-18T18:00:14.300638
200,10,90,SEM_200_10_90_20,41.20777440864213,18.73804086306633,0.45468124268405025,0.3111682813510999,1.4665355463367555,1.7174850457613735,23.28316184712877,43.682753797053905,2025-10-18T18:00:14.300645
200,10,90,SEM_200_10_90_21,39.85789840158536,17.2866262349553,0.44464632163187234,0.3352287179398409,1.4084211479680322,1.6112110540560514,24.247764051778454,44.02683133390929,2025-10-18T18:00:14.300651
200,10,90,SEM_200_10_90_22,40.888973780560825,15.91613852477267,0.46933193692923864,0.3296748834598933,1.435662393557313,1.7245808353967058,22.82571965161378,42.182744373324084,2025-10-18T18:00:14.300658
200,10,90,SEM_200_10_90_23,45.30131559188122,15.312431462605486,0.4474459328913881,0.32345943479977585,1.599348245766853,1.6348977104971667,28.9133069478401,40.084449588015204,2025-10-18T18:00:14.300670
200,10,90,SEM_200_10_90_24,40.87337583439381,13.990696515958357,0.4596569692912915,0.33987762751539746,1.5105051820905444,1.5960290500646037,28.448436923773762,41.30913108486138,2025-10-18T18:00:14.300677
200,10,90,SEM_200_10_90_25,41.3333061876846,16.53778820714203,0.4266475850213907,0.3235764329009059,1.467111963789934,1.7174529995227266,30.00049887723303,44.94788113836917,2025-10-18T18:00:14.300684
200,10,90,SEM_200_10_90_26,40.215036111308315,18.833580840019163,0.4433527737467597,0.30113279127383963,1.511838188037199,1.549213809336934,22.97380400729383,40.21443668947131,2025-10-18T18:00:14.300691
200,10,90,SEM_200_10_90_27,43.78034093578762,16.44081431346814,0.4580733306877656,0.32362770926710765,1.5053370738930816,1.6131357839055482,32.26749462371301,45.74271501063323,2025-10-18T18:00:14.300697
200,10,90,SEM_200_10_90_28,38.61945503577235,17.05537431872023,0.4966727469922028,0.3116770017763001,1.5378174386997707,1.7458389125786014,23.936215573214326,40.48039316494453,2025-10-18T18:00:14.300708
200,10,90,SEM_200_10_90_29,37.99051109354373,14.563786158099948,0.43879214129800564,0.3120830037016066,1.4100808988689377,1.6419088195027838,33.5090998283185,43.23833054614998,2025-10-18T18:00:14.300716
200,10,90,SEM_200_10_90_30,43.61071212627782,15.660990944575019,0.4507144821066861,0.30619529723731226,1.6294704589986706,1.6322011000005379,24.328924667416715,39.9829313455949,2025-10-18T18:00:14.300722
200,15,28,SEM_200_15_28_1,61.34288718626535,20.887165908345278,0.4954103845306976,0.3353527354468008,1.5555078259561246,1.7056049294154525,25.44571189430095,38.52994130084705,2025-10-18T18:00:14.300731
200,15,28,SEM_200_15_28_2,63.52347567948549,18.057658660710853,0.48595997887005793,0.36110335775313285,1.4130138199180304,1.6229515242540975,22.8962599041114,40.26658131804489,2025-10-18T18:00:14.300737
200,15,28,SEM_200_15_28_3,62.16503960728649,22.747905424037345,0.46726241587109957,0.3544999845354539,1.4484998505235727,1.429013941535523,25.797755279147207,36.610094141614844,2025-10-18T18:00:14.300749
200,15,28,SEM_200_15_28_4,61.59882735112387,20.648033006363754,0.47108843161098746,0.37198960953247706,1.3771385271947618,1.7802090404033426,23.498051157798507,44.62878406857179,2025-10-18T18:00:14.300756
200,15,28,SEM_200_15_28_5,61.895178109149114,20.57748733420957,0.52365790462258,0.3473004088789097,1.3277891486009783,1.6720802345676733,23.37327213034927,36.95794191859199,2025-10-18T18:00:14.300762
200,15,28,SEM_200_15_28_6,62.49239655353227,20.753596474660537,0.5557726555921022,0.3427980561274314,1.4376508187738564,1.595085100473963,26.04616901393354,41.93703484691845,2025-10-18T18:00:14.300769
200,15,28,SEM_200_15_28_7,61.28824555737348,20.68254236030923,0.4698415389598762,0.3345674917583369,1.4640165426693026,1.6482885628584787,25.364614389973934,38.86403505807325,2025-10-18T18:00:14.300776
