temperature,rubber_content,specimen_type,analysis_zone,crack_length_um,crack_width_um,crack_density_per_mm2,crack_orientation_deg,crack_connectivity,fractal_dimension,tortuosity,imaging_conditions,specimen_id,measurement_area_mm2
200,25,control,ITZ_aggregate_cement,22.09038092400041,0.36885522865893317,9.6,8.014436786240973,0.0,1.2,1.0,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.20241527003491}",MC_25_200_control_ITZ,0.01
200,25,control,bulk_cement,18.408650770000342,0.30737935721577764,8.0,8.014436786240973,0.0,1.2,1.0,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.886244767749776}",MC_25_200_control_bul,0.01
200,25,control,rubber_particle,14.726920616000275,0.2459034857726221,6.4,8.014436786240973,0.0,1.2,1.0,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.013289338958433}",MC_25_200_control_rub,0.01
200,25,heated,ITZ_rubber_cement,30.70161524602829,1.0692660890870809,16.5,-80.87667066040375,0.0,1.2,1.0,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.921687895422686}",MC_25_200_heated_ITZ,0.01
200,25,heated,ITZ_aggregate_cement,24.56129219682263,0.8554128712696647,13.2,-80.87667066040375,0.0,1.2,1.0,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.20499733511583}",MC_25_200_heated_ITZ,0.01
200,25,heated,bulk_cement,20.467743497352192,0.7128440593913873,11.0,-80.87667066040375,0.0,1.2,1.0,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.975745708984654}",MC_25_200_heated_bul,0.01
200,25,heated,rubber_particle,16.374194797881753,0.5702752475131099,8.8,-80.87667066040375,0.0,1.2,1.0,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.52762125346095}",MC_25_200_heated_rub,0.01
300,0,control,ITZ_rubber_cement,43.6771257041146,1.751736890435125,9.0,-0.2583947877886621,0.016018987531140044,1.203203797506228,1.00533966251038,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.555546206614254}",MC_0_300_control_ITZ,0.01
300,0,control,ITZ_aggregate_cement,34.941700563291676,1.4013895123481,7.199999999999999,-0.2583947877886621,0.012815190024912035,1.203203797506228,1.00533966251038,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.69432086201819}",MC_0_300_control_ITZ,0.01
300,0,control,bulk_cement,29.118083802743065,1.1678245936234166,6.0,-0.2583947877886621,0.010679325020760029,1.203203797506228,1.00533966251038,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.557579359736415}",MC_0_300_control_bul,0.01
300,0,control,rubber_particle,23.294467042194455,0.9342596748987333,4.800000000000001,-0.2583947877886621,0.008543460016608023,1.203203797506228,1.00533966251038,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.982565417775582}",MC_0_300_control_rub,0.01
300,0,heated,ITZ_rubber_cement,74.80896751003834,1.2463577207641712,15.0,-9.931218690147661,0.15054216699525885,1.2301084333990517,1.050180722331753,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.472456204739668}",MC_0_300_heated_ITZ,0.01
300,0,heated,ITZ_aggregate_cement,59.84717400803066,0.9970861766113368,12.0,-9.931218690147661,0.12043373359620708,1.2301084333990517,1.050180722331753,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.22224468599978}",MC_0_300_heated_ITZ,0.01
300,0,heated,bulk_cement,49.872645006692224,0.8309051471761141,10.0,-9.931218690147661,0.10036144466350591,1.2301084333990517,1.050180722331753,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 11.378890270767954}",MC_0_300_heated_bul,0.01
300,0,heated,rubber_particle,39.898116005353785,0.6647241177408914,8.0,-9.931218690147661,0.08028915573080474,1.2301084333990517,1.050180722331753,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.829888325755899}",MC_0_300_heated_rub,0.01
300,5,control,ITZ_rubber_cement,112.81271334096355,1.3707007772417943,10.5,-12.007981890699083,0.19387345378865412,1.2387746907577308,1.064624484596218,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.521394676666429}",MC_5_300_control_ITZ,0.01
300,5,control,ITZ_aggregate_cement,90.25017067277084,1.0965606217934354,8.4,-12.007981890699083,0.1550987630309233,1.2387746907577308,1.064624484596218,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.242227977652302}",MC_5_300_control_ITZ,0.01
300,5,control,bulk_cement,75.20847556064237,0.9138005181611962,7.0,-12.007981890699083,0.1292489691924361,1.2387746907577308,1.064624484596218,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.300927128373358}",MC_5_300_control_bul,0.01
300,5,control,rubber_particle,60.1667804485139,0.7310404145289571,5.6000000000000005,-12.007981890699083,0.10339917535394888,1.2387746907577308,1.064624484596218,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.465007292796123}",MC_5_300_control_rub,0.01
300,5,heated,ITZ_rubber_cement,77.39871582447701,1.2285897104123447,21.0,-10.83316375436654,0.17939200271284272,1.2358784005425685,1.0597973342376141,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.969088134139206}",MC_5_300_heated_ITZ,0.01
300,5,heated,ITZ_aggregate_cement,61.9189726595816,0.9828717683298757,16.8,-10.83316375436654,0.14351360217027417,1.2358784005425685,1.0597973342376141,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 11.055523823580046}",MC_5_300_heated_ITZ,0.01
300,5,heated,bulk_cement,51.59914388298467,0.8190598069415631,14.0,-10.83316375436654,0.11959466847522848,1.2358784005425685,1.0597973342376141,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.261657568735128}",MC_5_300_heated_bul,0.01
300,5,heated,rubber_particle,41.27931510638774,0.6552478455532506,11.200000000000001,-10.83316375436654,0.09567573478018279,1.2358784005425685,1.0597973342376141,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.647294817326692}",MC_5_300_heated_rub,0.01
300,10,control,ITZ_rubber_cement,111.50127491522689,2.2789115822755637,21.0,-9.144442000769239,0.16170999262610333,1.2323419985252206,1.0539033308753678,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.427129532497865}",MC_10_300_control_ITZ,0.01
300,10,control,ITZ_aggregate_cement,89.20101993218151,1.823129265820451,16.8,-9.144442000769239,0.12936799410088265,1.2323419985252206,1.0539033308753678,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.283621342896211}",MC_10_300_control_ITZ,0.01
300,10,control,bulk_cement,74.33418327681792,1.5192743881837092,14.0,-9.144442000769239,0.10780666175073556,1.2323419985252206,1.0539033308753678,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.00567970796735}",MC_10_300_control_bul,0.01
300,10,control,rubber_particle,59.46734662145434,1.2154195105469674,11.200000000000001,-9.144442000769239,0.08624532940058845,1.2323419985252206,1.0539033308753678,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.823567049405163}",MC_10_300_control_rub,0.01
300,10,heated,ITZ_rubber_cement,89.69684642181635,1.0176872497775804,18.0,-13.600914367220017,0.01138204721350549,1.202276409442701,1.003794015737835,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 11.625394942611322}",MC_10_300_heated_ITZ,0.01
300,10,heated,ITZ_aggregate_cement,71.75747713745308,0.8141497998220643,14.399999999999999,-13.600914367220017,0.00910563777080439,1.202276409442701,1.003794015737835,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.01402634378245}",MC_10_300_heated_ITZ,0.01
300,10,heated,bulk_cement,59.79789761454423,0.6784581665183869,12.0,-13.600914367220017,0.007588031475670326,1.202276409442701,1.003794015737835,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.016005390180622}",MC_10_300_heated_bul,0.01
300,10,heated,rubber_particle,47.83831809163539,0.5427665332147095,9.600000000000001,-13.600914367220017,0.006070425180536261,1.202276409442701,1.003794015737835,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.613380613369038}",MC_10_300_heated_rub,0.01
300,15,control,ITZ_rubber_cement,118.1444504598678,1.3453243201181044,30.0,24.292169301542533,0.17380287859764404,1.2347605757195288,1.0579342928658813,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.02597024946029}",MC_15_300_control_ITZ,0.01
300,15,control,ITZ_aggregate_cement,94.51556036789424,1.0762594560944836,24.0,24.292169301542533,0.13904230287811523,1.2347605757195288,1.0579342928658813,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.460970837720415}",MC_15_300_control_ITZ,0.01
300,15,control,bulk_cement,78.7629669732452,0.8968828800787363,20.0,24.292169301542533,0.1158685857317627,1.2347605757195288,1.0579342928658813,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.081113417989409}",MC_15_300_control_bul,0.01
300,15,control,rubber_particle,63.01037357859616,0.7175063040629891,16.0,24.292169301542533,0.09269486858541016,1.2347605757195288,1.0579342928658813,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.494771266910137}",MC_15_300_control_rub,0.01
300,15,heated,ITZ_rubber_cement,109.05569977448359,2.7436827510429826,22.5,16.21506594028658,0.1565533293432619,1.2313106658686523,1.0521844431144207,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.616798115862728}",MC_15_300_heated_ITZ,0.01
300,15,heated,ITZ_aggregate_cement,87.24455981958687,2.194946200834386,18.0,16.21506594028658,0.12524266347460952,1.2313106658686523,1.0521844431144207,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.218503210520472}",MC_15_300_heated_ITZ,0.01
300,15,heated,bulk_cement,72.70379984965572,1.829121834028655,15.0,16.21506594028658,0.10436888622884127,1.2313106658686523,1.0521844431144207,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.890614742101947}",MC_15_300_heated_bul,0.01
300,15,heated,rubber_particle,58.16303987972458,1.4632974672229242,12.0,16.21506594028658,0.08349510898307302,1.2313106658686523,1.0521844431144207,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.059141953909396}",MC_15_300_heated_rub,0.01
300,20,control,ITZ_rubber_cement,187.0774235889927,0.9653828733517056,37.5,-18.27374245627837,0.05578489038009099,1.211156978076018,1.0185949634600304,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.736503437645446}",MC_20_300_control_ITZ,0.01
300,20,control,ITZ_aggregate_cement,149.66193887119414,0.7723062986813644,30.0,-18.27374245627837,0.04462791230407279,1.211156978076018,1.0185949634600304,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.116844946884408}",MC_20_300_control_ITZ,0.01
300,20,control,bulk_cement,124.71828239266179,0.6435885822344704,25.0,-18.27374245627837,0.03718992692006066,1.211156978076018,1.0185949634600304,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.006218959922611}",MC_20_300_control_bul,0.01
300,20,control,rubber_particle,99.77462591412944,0.5148708657875763,20.0,-18.27374245627837,0.02975194153604853,1.211156978076018,1.0185949634600304,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.143974757206205}",MC_20_300_control_rub,0.01
300,20,heated,ITZ_rubber_cement,131.81910602206528,2.148638228994494,22.5,-45.70150071031776,0.1472465362354922,1.2294493072470984,1.049082178745164,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.172988251699925}",MC_20_300_heated_ITZ,0.01
300,20,heated,ITZ_aggregate_cement,105.45528481765223,1.7189105831955953,18.0,-45.70150071031776,0.11779722898839376,1.2294493072470984,1.049082178745164,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.065377179124852}",MC_20_300_heated_ITZ,0.01
300,20,heated,bulk_cement,87.87940401471019,1.4324254859963295,15.0,-45.70150071031776,0.09816435749032813,1.2294493072470984,1.049082178745164,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.875001026321312}",MC_20_300_heated_bul,0.01
300,20,heated,rubber_particle,70.30352321176815,1.1459403887970636,12.0,-45.70150071031776,0.0785314859922625,1.2294493072470984,1.049082178745164,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.950134844249824}",MC_20_300_heated_rub,0.01
300,25,control,ITZ_rubber_cement,67.07713651438249,2.0799954811066375,12.0,40.70291546385063,0.14968255293173074,1.229936510586346,1.049894184310577,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.746602755899623}",MC_25_300_control_ITZ,0.01
300,25,control,ITZ_aggregate_cement,53.66170921150599,1.6639963848853097,9.6,40.70291546385063,0.11974604234538458,1.229936510586346,1.049894184310577,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.464718442744731}",MC_25_300_control_ITZ,0.01
300,25,control,bulk_cement,44.71809100958833,1.3866636540710915,8.0,40.70291546385063,0.09978836862115383,1.229936510586346,1.049894184310577,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.04471800072736}",MC_25_300_control_bul,0.01
300,25,control,rubber_particle,35.77447280767066,1.1093309232568733,6.4,40.70291546385063,0.07983069489692307,1.229936510586346,1.049894184310577,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.256124059966895}",MC_25_300_control_rub,0.01
300,25,heated,ITZ_rubber_cement,69.79484134295478,2.797615537296652,16.5,2.3570654634554784,0.022413347795984105,1.2044826695591968,1.0074711159319947,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.92015231272304}",MC_25_300_heated_ITZ,0.01
300,25,heated,ITZ_aggregate_cement,55.835873074363825,2.2380924298373217,13.2,2.3570654634554784,0.017930678236787283,1.2044826695591968,1.0074711159319947,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.725742307836331}",MC_25_300_heated_ITZ,0.01
300,25,heated,bulk_cement,46.52989422863652,1.8650770248644348,11.0,2.3570654634554784,0.014942231863989403,1.2044826695591968,1.0074711159319947,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.11629005221942}",MC_25_300_heated_bul,0.01
300,25,heated,rubber_particle,37.22391538290922,1.492061619891548,8.8,2.3570654634554784,0.011953785491191523,1.2044826695591968,1.0074711159319947,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.026028361731539}",MC_25_300_heated_rub,0.01
400,0,control,ITZ_rubber_cement,276.26492543119747,4.568736345192091,18.0,28.272531168999375,0.3693272255174649,1.273865445103493,1.1231090751724884,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 11.608003705143751}",MC_0_400_control_ITZ,0.01
400,0,control,ITZ_aggregate_cement,221.01194034495796,3.6549890761536727,14.399999999999999,28.272531168999375,0.2954617804139719,1.273865445103493,1.1231090751724884,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.552791720526958}",MC_0_400_control_ITZ,0.01
400,0,control,bulk_cement,184.17661695413165,3.0458242301280607,12.0,28.272531168999375,0.2462181503449766,1.273865445103493,1.1231090751724884,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.249292781792077}",MC_0_400_control_bul,0.01
400,0,control,rubber_particle,368.3532339082633,6.091648460256121,24.0,28.272531168999375,0.4924363006899532,1.273865445103493,1.1231090751724884,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.751731150924943}",MC_0_400_control_rub,0.01
400,0,heated,ITZ_rubber_cement,269.4901763944886,3.890895179543409,28.5,44.98011203250069,0.1359822456223274,1.2271964491244653,1.0453274152074425,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.046347192135723}",MC_0_400_heated_ITZ,0.01
400,0,heated,ITZ_aggregate_cement,215.59214111559092,3.1127161436347275,22.8,44.98011203250069,0.10878579649786192,1.2271964491244653,1.0453274152074425,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.995868334377464}",MC_0_400_heated_ITZ,0.01
400,0,heated,bulk_cement,179.66011759632576,2.593930119695606,19.0,44.98011203250069,0.09065483041488494,1.2271964491244653,1.0453274152074425,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.75047287927375}",MC_0_400_heated_bul,0.01
400,0,heated,rubber_particle,359.3202351926515,5.187860239391212,38.0,44.98011203250069,0.18130966082976988,1.2271964491244653,1.0453274152074425,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.074360320155204}",MC_0_400_heated_rub,0.01
400,5,control,ITZ_rubber_cement,88.10076183444185,3.7078412442564836,25.5,61.26950192409994,0.23317701483803682,1.2466354029676072,1.0777256716126788,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.199787171022443}",MC_5_400_control_ITZ,0.01
400,5,control,ITZ_aggregate_cement,70.48060946755348,2.9662729954051867,20.4,61.26950192409994,0.18654161187042947,1.2466354029676072,1.0777256716126788,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.720538016195526}",MC_5_400_control_ITZ,0.01
400,5,control,bulk_cement,58.73384122296124,2.4718941628376556,17.0,61.26950192409994,0.1554513432253579,1.2466354029676072,1.0777256716126788,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.538000557652998}",MC_5_400_control_bul,0.01
400,5,control,rubber_particle,117.46768244592248,4.943788325675311,34.0,61.26950192409994,0.3109026864507158,1.2466354029676072,1.0777256716126788,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.718205697543898}",MC_5_400_control_rub,0.01
400,5,heated,ITZ_rubber_cement,216.08173942430562,2.3529438424114018,30.0,72.46484657723558,0.1658613080296951,1.233172261605939,1.0552871026765651,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.039988116339298}",MC_5_400_heated_ITZ,0.01
400,5,heated,ITZ_aggregate_cement,172.86539153944452,1.8823550739291213,24.0,72.46484657723558,0.13268904642375606,1.233172261605939,1.0552871026765651,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.172310352258062}",MC_5_400_heated_ITZ,0.01
400,5,heated,bulk_cement,144.0544929495371,1.5686292282742678,20.0,72.46484657723558,0.11057420535313006,1.233172261605939,1.0552871026765651,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.17030522773518}",MC_5_400_heated_bul,0.01
400,5,heated,rubber_particle,288.1089858990742,3.1372584565485355,40.0,72.46484657723558,0.22114841070626012,1.233172261605939,1.0552871026765651,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.162350698885124}",MC_5_400_heated_rub,0.01
400,10,control,ITZ_rubber_cement,193.52121179291206,3.164863326984044,52.5,60.75955722279462,0.058168559407727694,1.2116337118815454,1.019389519802576,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.376509993199544}",MC_10_400_control_ITZ,0.01
400,10,control,ITZ_aggregate_cement,154.81696943432965,2.531890661587235,42.0,60.75955722279462,0.04653484752618216,1.2116337118815454,1.019389519802576,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.083177948042051}",MC_10_400_control_ITZ,0.01
400,10,control,bulk_cement,129.0141411952747,2.109908884656029,35.0,60.75955722279462,0.0387790396051518,1.2116337118815454,1.019389519802576,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.962575220198955}",MC_10_400_control_bul,0.01
400,10,control,rubber_particle,258.0282823905494,4.219817769312058,70.0,60.75955722279462,0.0775580792103036,1.2116337118815454,1.019389519802576,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.808905172384891}",MC_10_400_control_rub,0.01
400,10,heated,ITZ_rubber_cement,207.71231715796907,1.8993062876755376,39.0,28.387792296905427,0.2837829428561353,1.256756588571227,1.0945943142853785,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.564974874043898}",MC_10_400_heated_ITZ,0.01
400,10,heated,ITZ_aggregate_cement,166.16985372637524,1.51944503014043,31.2,28.387792296905427,0.22702635428490825,1.256756588571227,1.0945943142853785,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.429738466202226}",MC_10_400_heated_ITZ,0.01
400,10,heated,bulk_cement,138.4748781053127,1.2662041917836917,26.0,28.387792296905427,0.18918862857075688,1.256756588571227,1.0945943142853785,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.648337292433018}",MC_10_400_heated_bul,0.01
400,10,heated,rubber_particle,276.9497562106254,2.5324083835673834,52.0,28.387792296905427,0.37837725714151377,1.256756588571227,1.0945943142853785,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.056965852881374}",MC_10_400_heated_rub,0.01
400,15,control,ITZ_rubber_cement,111.31023583294689,2.257436980067679,27.0,36.759915216735756,0.11007032569770553,1.222014065139541,1.036690108565902,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.956538726993163}",MC_15_400_control_ITZ,0.01
400,15,control,ITZ_aggregate_cement,89.04818866635752,1.805949584054143,21.599999999999998,36.759915216735756,0.08805626055816443,1.222014065139541,1.036690108565902,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.467460936886877}",MC_15_400_control_ITZ,0.01
400,15,control,bulk_cement,74.20682388863126,1.504957986711786,18.0,36.759915216735756,0.07338021713180369,1.222014065139541,1.036690108565902,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.028922227856874}",MC_15_400_control_bul,0.01
400,15,control,rubber_particle,148.41364777726253,3.009915973423572,36.0,36.759915216735756,0.14676043426360738,1.222014065139541,1.036690108565902,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.029326098130626}",MC_15_400_control_rub,0.01
400,15,heated,ITZ_rubber_cement,84.69497718084034,2.658224725155267,48.0,36.5258162875271,0.501613074634916,1.300322614926983,1.1672043582116387,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.290760706533755}",MC_15_400_heated_ITZ,0.01
400,15,heated,ITZ_aggregate_cement,67.75598174467227,2.1265797801242137,38.4,36.5258162875271,0.4012904597079328,1.300322614926983,1.1672043582116387,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.088248138440637}",MC_15_400_heated_ITZ,0.01
400,15,heated,bulk_cement,56.46331812056023,1.7721498167701781,32.0,36.5258162875271,0.33440871642327735,1.300322614926983,1.1672043582116387,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 11.143514998318494}",MC_15_400_heated_bul,0.01
400,15,heated,rubber_particle,112.92663624112046,3.5442996335403563,64.0,36.5258162875271,0.6688174328465547,1.300322614926983,1.1672043582116387,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.945918384652547}",MC_15_400_heated_rub,0.01
400,20,control,ITZ_rubber_cement,275.137070436538,2.9599830946031718,40.5,41.39582395334891,0.18268439643140852,1.2365368792862816,1.0608947988104696,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.090195483284482}",MC_20_400_control_ITZ,0.01
400,20,control,ITZ_aggregate_cement,220.1096563492304,2.367986475682537,32.4,41.39582395334891,0.1461475171451268,1.2365368792862816,1.0608947988104696,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.773097367154035}",MC_20_400_control_ITZ,0.01
400,20,control,bulk_cement,183.42471362435867,1.973322063068781,27.0,41.39582395334891,0.12178959762093901,1.2365368792862816,1.0608947988104696,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.302383470022132}",MC_20_400_control_bul,0.01
400,20,control,rubber_particle,366.84942724871735,3.946644126137562,54.0,41.39582395334891,0.24357919524187802,1.2365368792862816,1.0608947988104696,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.99102993305139}",MC_20_400_control_rub,0.01
400,20,heated,ITZ_rubber_cement,158.5884608234337,3.165684163556848,39.0,41.3514601888199,0.06022302679396184,1.2120446053587923,1.0200743422646539,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.692914672064674}",MC_20_400_heated_ITZ,0.01
400,20,heated,ITZ_aggregate_cement,126.87076865874697,2.532547330845478,31.2,41.3514601888199,0.04817842143516947,1.2120446053587923,1.0200743422646539,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.898704941511625}",MC_20_400_heated_ITZ,0.01
400,20,heated,bulk_cement,105.72564054895581,2.1104561090378984,26.0,41.3514601888199,0.04014868452930789,1.2120446053587923,1.0200743422646539,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.725065990248781}",MC_20_400_heated_bul,0.01
400,20,heated,rubber_particle,211.45128109791162,4.220912218075797,52.0,41.3514601888199,0.08029736905861579,1.2120446053587923,1.0200743422646539,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.452559278551693}",MC_20_400_heated_rub,0.01
400,25,control,ITZ_rubber_cement,112.29836813916435,7.0940803695537,34.5,66.37347413029553,0.2600350755677659,1.2520070151135532,1.0866783585225885,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.858818843995904}",MC_25_400_control_ITZ,0.01
400,25,control,ITZ_aggregate_cement,89.83869451133147,5.675264295642959,27.599999999999998,66.37347413029553,0.2080280604542127,1.2520070151135532,1.0866783585225885,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.761891220496317}",MC_25_400_control_ITZ,0.01
400,25,control,bulk_cement,74.8655787594429,4.7293869130358,23.0,66.37347413029553,0.17335671704517727,1.2520070151135532,1.0866783585225885,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.417782236279164}",MC_25_400_control_bul,0.01
400,25,control,rubber_particle,149.7311575188858,9.4587738260716,46.0,66.37347413029553,0.34671343409035454,1.2520070151135532,1.0866783585225885,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.89290347822653}",MC_25_400_control_rub,0.01
400,25,heated,ITZ_rubber_cement,131.15831226399789,4.66788295938959,45.0,40.432674164581314,0.10551803852988176,1.2211036077059763,1.0351726795099605,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.357241013402538}",MC_25_400_heated_ITZ,0.01
400,25,heated,ITZ_aggregate_cement,104.9266498111983,3.7343063675116714,36.0,40.432674164581314,0.0844144308239054,1.2211036077059763,1.0351726795099605,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.266239968349204}",MC_25_400_heated_ITZ,0.01
400,25,heated,bulk_cement,87.43887484266526,3.111921972926393,30.0,40.432674164581314,0.07034535901992117,1.2211036077059763,1.0351726795099605,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.913667776413735}",MC_25_400_heated_bul,0.01
400,25,heated,rubber_particle,174.8777496853305,6.223843945852786,60.0,40.432674164581314,0.14069071803984234,1.2211036077059763,1.0351726795099605,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.514422415867633}",MC_25_400_heated_rub,0.01
