simulation_id,material,defect_type,formation_energy,migration_barrier,binding_energy,volume_change,metadata_supercell_size,metadata_k_points,metadata_convergence
DEFECT_Fe_0015,Fe,vacancy,1.5032710684015855,1.2354229748643135,-0.48364209026978955,0.15354877396758232,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0016,Fe,vacancy,1.9276414013595773,0.509494259408044,-0.5598049853691623,0.09230020894981723,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0017,Fe,grain_boundary,0.2885942360237603,1.0495045649419006,-0.3544122598545657,0.17565560769495672,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0018,Fe,grain_boundary,0.3097597657055377,0.8564375821001822,-0.26987288236802487,0.16318217951843306,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0019,Fe,interstitial,2.6364897658381383,0.7740691269730776,-0.8403711429627088,0.0444681720997686,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0020,Fe,grain_boundary,0.33417612652854767,1.1620294033260192,-0.3132388436765229,0.12781166074961442,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0021,Fe,vacancy,1.521423556174594,0.7834823073783755,-0.5403970879342226,0.11561496821018036,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0022,Fe,dislocation,0.39801688591640205,0.4912802567654343,-0.42328813747383315,0.09067442452821994,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0023,Fe,vacancy,1.8388808116607713,0.8702221670546291,-0.5104288574277044,0.05788132786496698,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0024,Fe,antisite,0.6743754307558426,0.41456392379692675,-0.4454288175106466,0.08494522758966744,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0025,Fe,interstitial,2.6055138556975304,0.7955457033301828,-0.5389236855220346,0.24446133273753579,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0026,Fe,dislocation,0.508720361895094,0.7768338086423576,-0.6511139569561162,0.11225867998858587,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0027,Fe,vacancy,1.2596839777401176,0.8877292829504622,-0.5493235550022256,0.11651718949056698,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0028,Fe,grain_boundary,0.2788844846536458,0.9033749820713639,-0.8220620206330105,0.036659250880313965,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0029,Fe,vacancy,0.9240388769572997,0.2005853121512995,-0.2317252979096064,0.11374027320776497,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0030,Fe,grain_boundary,0.29993245462053286,0.8810506497618834,-0.8368941400169762,0.11771529879635402,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0031,Fe,antisite,0.6179622376531931,0.9795645487980078,-0.2650546578972515,0.1263026626631328,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0032,Fe,vacancy,1.3069534639053562,0.6342118518394304,-0.393746793831137,0.12418531473223127,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0033,Fe,dislocation,0.4050046475206237,0.8846395653555967,0.21298499715265373,0.0606583644466691,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0034,Fe,dislocation,0.5690520480921152,0.9429930587648897,-0.3921595415544036,0.1452709802635282,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0035,Fe,antisite,0.36953889836258513,0.9819441975182025,-0.3437507671301049,-0.05129006550702467,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0036,Fe,antisite,1.1085497575471512,0.5183821505547213,-0.1950929505190982,0.18977852013895738,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0037,Fe,dislocation,0.6025381988638849,0.8031913975563073,-0.38570463181325987,0.12799808335049706,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0038,Fe,vacancy,1.4582375507022292,0.5618553088272351,-0.205438374789151,0.0615595567189121,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0039,Fe,dislocation,0.5281915456081776,0.8871848734171401,0.10264729430570285,0.16621648061970468,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0040,Fe,antisite,0.9983552771965089,1.1239073893007852,-1.1404571493505382,0.04911056936680766,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0041,Fe,interstitial,4.190580535038269,0.9187134713776597,-0.520040520747419,0.05314905012540728,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0042,Fe,grain_boundary,0.36158813547096075,0.7256655629782073,-0.3290178762927902,0.07574839625591726,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0043,Fe,grain_boundary,0.38188666992611875,1.0380498084317424,-0.5957521684483762,0.08696284623387159,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0044,Fe,grain_boundary,0.37651129899128544,0.9853208810784996,-0.8877106559274525,0.15539204302941942,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0045,Fe,vacancy,1.5178040384050229,1.1137672896269526,-0.11565013471664681,0.19969345452543627,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0046,Fe,interstitial,3.0144558075429244,0.8443662458915626,-0.8773985955658362,0.07241210841038614,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0047,Fe,grain_boundary,0.30671851437910547,0.88137915145926,-0.5426867495178688,0.08051577860822971,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0048,Fe,vacancy,1.3257103774854477,0.8615574207043485,-0.8615120922505872,0.1925512112902372,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0049,Fe,antisite,0.8494128650267003,1.4005304969823376,-0.7927831231235536,0.08425629656634702,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0050,Fe,antisite,0.8846190848635817,0.8934820637050526,-0.37771352139146674,0.05638669885590378,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0051,Fe,vacancy,0.8959564434335928,1.0016452512753067,-0.34364655333638083,0.19006878306045624,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0052,Fe,antisite,0.6247508648356216,0.7111132223859157,-0.22135057845376832,0.10564467685039405,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0053,Fe,antisite,0.7946904557258312,0.9763140952276186,-0.4491359123963876,0.11520471635689258,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0054,Fe,antisite,0.7530478142268682,1.003175187676444,-0.5537555739540324,0.1804095753145012,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0055,Fe,grain_boundary,0.33109350362455015,0.8001667783412455,-1.04635270768163,0.17730898981612328,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0056,Fe,grain_boundary,0.2753144232286694,0.8037245729722171,-0.0010275509215264544,0.1327795173660672,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0057,Fe,antisite,1.1590365526252038,0.8879830422498255,-0.5507759857482841,0.07493009896821363,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0058,Fe,interstitial,2.421782101441176,0.9820853631887866,-0.6821138905178663,0.057022211302387854,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0059,Fe,vacancy,1.2824292797144181,0.7541954692154271,-0.731605283036901,0.16783179900357895,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0060,Fe,grain_boundary,0.3295445698042825,0.6758551108226402,-0.7509960031442797,0.07175348453217244,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0061,Fe,antisite,0.9384687222653559,0.6292240664360456,-0.2905489778954835,0.14600523395055548,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0062,Fe,antisite,0.8478354353784889,1.0188578844247573,-0.4787405337008558,0.11320686918217542,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0063,Fe,antisite,0.9707491915130324,1.1950915054315752,-0.6865686424876575,0.06331350708187482,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0064,Fe,dislocation,0.4294853040957357,0.7624556654001424,-0.30406329013161215,0.14221659274362264,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0065,Fe,antisite,0.8356523583513252,0.7381053590962796,-0.7558467526787016,0.10425631452327931,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0066,Fe,grain_boundary,0.3468720553399064,1.0903243186885998,-0.3639789850494216,0.10005848772995449,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0067,Fe,vacancy,1.1206522780583263,0.9675937683954873,-0.6960172504259979,0.08321616310481245,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0068,Fe,grain_boundary,0.27881228250697043,0.9095698045962199,-0.05743788659413063,0.028876701058223875,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0069,Fe,antisite,0.4857100766827108,0.5638393836705765,-0.5754261538517904,0.13056044485273952,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0070,Fe,antisite,0.7747058237656214,0.7237158650128795,-0.7920930362322529,0.19309734209606214,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0071,Fe,vacancy,1.3785651142098783,0.6348799537299308,-0.6995156701195192,0.03398332925749943,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0072,Fe,interstitial,3.116980284912221,0.9320626429030858,-0.15925056482900996,0.06234908367012894,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0073,Fe,vacancy,1.7246393874366612,0.7705138353769592,-0.36317270598200446,0.08036558362030895,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Fe_0074,Fe,grain_boundary,0.2933303685398076,0.49258996905542135,-1.028741801227598,0.1255077096520356,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0000,Cu,interstitial,2.528858382695298,0.8293823302658683,-0.6574863527975836,0.14622686386762557,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0001,Cu,antisite,0.8377055662383301,0.9765287973349454,0.058772112358757456,0.12765457370830893,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0002,Cu,dislocation,0.5857676760629619,0.8852713720786762,-0.5049882266466493,0.039344426622485974,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0003,Cu,antisite,1.1199867697917922,0.5842542144611815,-0.5903064419404497,0.06821261568279868,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0004,Cu,vacancy,1.8378566046837495,0.9089242258657043,-0.6155685670274281,0.13705858357341105,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0005,Cu,vacancy,2.2391313209761896,0.9111523201783507,-0.5172010431944167,0.08739238328142118,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0006,Cu,vacancy,0.896568449203499,0.7053336703848883,-0.022328540104733452,0.16027180193938814,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0007,Cu,dislocation,0.5137643016659421,0.7092777928633855,-0.41467965954472896,0.07323707855414321,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0008,Cu,grain_boundary,0.26877585036080814,0.9947178176453129,-0.4884555289574008,0.1813182522039161,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0009,Cu,dislocation,0.20300634608287804,0.48143206531311056,-0.5831890873840577,0.215178425626466,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0010,Cu,grain_boundary,0.36579951015992546,1.0263684597360985,-0.4996131156659479,0.13553454217607544,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0011,Cu,vacancy,1.475192614698999,0.909507531301232,-1.039688344169095,0.05188103541036668,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0012,Cu,interstitial,3.745233072615729,0.7761507716050172,-0.4800226060523401,0.04346435874920754,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0013,Cu,interstitial,3.6872468271095915,0.8255151055443118,-0.29974327979197357,0.07579499481107574,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0014,Cu,grain_boundary,0.32427321550788235,0.9065372540789505,-0.6917838357059299,0.17285113822624135,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0015,Cu,dislocation,0.3214580442682161,0.8063561640183876,-0.6649518471428087,0.08697621001912283,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0016,Cu,grain_boundary,0.3122532840770401,0.9313002359681931,-0.7317270637947821,0.08390980968687031,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0017,Cu,interstitial,3.108467157074021,0.9412341017434191,-0.5216252335472997,0.08556941110578124,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0018,Cu,vacancy,1.4738039514061145,0.7778410121105611,-0.3290580761754145,0.07522469693793295,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0019,Cu,dislocation,0.4824270704175317,0.9654902168098866,-0.49043252535909954,0.10043380209127847,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0020,Cu,interstitial,3.0373214690850476,1.0345180510199323,-0.9810715802257308,0.1219848513599402,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0021,Cu,interstitial,2.134515482518559,0.5959674310544877,-0.872972422312208,0.16508073121569838,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0022,Cu,vacancy,1.1555543009545943,0.6817410432581923,-0.15918014232579358,0.13257028240867189,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0023,Cu,interstitial,2.251092480177534,0.7452131925936342,-0.6443839572762337,-0.035567768955034856,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0024,Cu,antisite,0.7656194430063706,1.1453921803181206,-0.915583782844863,-0.013418829454051179,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0025,Cu,interstitial,3.421503136263615,0.5211598946095639,-0.753096928312966,0.13644626108707486,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0026,Cu,grain_boundary,0.3383301031586736,0.940301754738037,-1.060500855219371,0.15613221977010966,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0027,Cu,grain_boundary,0.23306868065411365,0.5642055034697446,-0.6836315858922409,0.14475801525510656,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0028,Cu,antisite,0.6324842127350983,1.1313803558957234,-0.494773952429378,0.10583023432314716,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0029,Cu,vacancy,1.3213823584430544,0.9561043409592372,-0.31331556954931394,0.13936192127983538,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0030,Cu,dislocation,0.47207176902314285,0.9271956749090419,0.2241715929450162,0.07810490854841155,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0031,Cu,vacancy,1.8832524937518498,0.7352686286819772,-0.6376202349948711,0.12688689496760086,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0032,Cu,dislocation,0.5687247348535668,0.8361377805309266,-0.7466583756706058,0.11130137111927807,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0033,Cu,interstitial,3.110136985867018,0.6024537038580657,-0.562534142463432,0.08195523819062019,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0034,Cu,interstitial,2.4970390826319697,0.15075344270237323,-0.6310288644034179,0.05949396964209259,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0035,Cu,interstitial,2.7054180691858227,0.6745399140477584,-0.7595140248452339,0.030929838263281245,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0036,Cu,antisite,0.646478993123946,0.7311373113822369,-0.15484508046326606,0.09030929828192354,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0037,Cu,grain_boundary,0.32321808049064704,1.0221711035790968,-0.21358222525993642,0.07073125165135359,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0038,Cu,vacancy,1.1681844947903663,0.7329533588905672,-0.13753131628056392,0.07780092134112707,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0039,Cu,grain_boundary,0.1890912677958776,1.0522822193367074,-0.9423455580342126,0.07591295135286633,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0040,Cu,interstitial,3.478156097619538,0.7697549741873021,-0.3300965864210432,0.05848599846753115,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0041,Cu,grain_boundary,0.25639776081165006,0.7028303871607491,-0.26117200152880127,0.04455798417448005,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0042,Cu,interstitial,3.157940890674618,0.37084820731042856,-0.1379970504592834,0.10919845704929941,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0043,Cu,antisite,0.8847183815935779,0.785331138257834,-0.7403608997546222,0.13163415028991976,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0044,Cu,interstitial,3.990903284283662,0.6661144318771999,-0.6630775181691974,0.06962289670215611,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0045,Cu,dislocation,0.4653944048832186,0.8584787580047453,-0.4830159415383147,0.07211041657776437,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0046,Cu,grain_boundary,0.39319347393419823,0.7127561635335582,0.0026828064414369246,0.12317572837042513,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0047,Cu,vacancy,1.5293655159097574,0.8527871743100837,-0.5007241936916822,0.11608417384078705,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0048,Cu,grain_boundary,0.25907332050615495,0.48181892072357363,-0.2160788449210454,0.09578323708038021,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0049,Cu,interstitial,2.2155530014520886,0.7768405899909981,-0.25965664725689186,0.030695822148493923,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0050,Cu,grain_boundary,0.21469860350229453,0.8047873899678041,-0.3416600348422931,0.06067288064424804,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0051,Cu,grain_boundary,0.2750360627319625,0.48252690972073586,-0.5784994529901053,0.19075220425172396,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0052,Cu,dislocation,0.5511335339594946,0.9469331095022183,-0.023319893148158743,0.13461056129402105,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0053,Cu,antisite,0.803912179838174,0.6703182760521449,-0.5193887127854093,0.14398455308830274,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0054,Cu,interstitial,3.9442046951522753,1.0603814761693497,-0.47371549351401204,0.16006368173519886,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0055,Cu,grain_boundary,0.28324997237113086,0.8660718468443226,-0.8604370931959392,0.11190219076368906,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0056,Cu,dislocation,0.39941595090632837,0.8779076449667486,-0.8973462655507427,0.10816825037252525,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0057,Cu,grain_boundary,0.25091834432075744,0.8182733311894376,-0.46819704465407724,0.11180415714927668,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0058,Cu,dislocation,0.3177384405673254,0.5177282212617111,-0.6117964539388341,0.14633576385180994,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0059,Cu,grain_boundary,0.30687475662561325,0.8843222045245728,-0.1498146080695701,0.13071135402729606,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0060,Cu,grain_boundary,0.3718850653678431,0.816442956942687,-0.631207698750905,0.01698705952968138,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0061,Cu,interstitial,2.225040319074849,0.753514701558777,-0.44436093614927535,0.13140665037996718,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0062,Cu,antisite,0.9332549211904052,0.9467231223578889,-0.6032690661865839,0.03644858220448147,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0063,Cu,dislocation,0.5117606866204175,0.5621400088605462,-0.6455485303902514,0.156129941182683,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0064,Cu,interstitial,3.054638504875261,0.9895305067430209,-0.05850718908406599,0.14958782594067474,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0065,Cu,dislocation,0.4018204950640547,0.8116858165298725,-0.32288704102617244,0.1315028254817649,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0066,Cu,vacancy,1.798914115986252,0.9621839627125632,-0.680562752940922,0.21682712753040903,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0067,Cu,interstitial,2.7197896949265865,0.5831213908620296,-0.5055129440938478,0.09410839896246027,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0068,Cu,antisite,0.8272080005908344,0.5706106805571776,-0.09926098084070928,0.1293354365730397,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0069,Cu,antisite,0.8029384478905516,1.1078966485253152,0.04121007986791958,0.0922584329301648,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0070,Cu,vacancy,1.0946605941747594,0.87806375865996,-0.3683768281576737,0.13672524336680408,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0071,Cu,interstitial,2.5617214014376906,0.681690002938515,-0.41086245749723144,0.1598162559836517,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0072,Cu,antisite,0.9889412605784406,0.8375640270565899,0.26171209556408437,0.09314306879467286,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0073,Cu,grain_boundary,0.23731795164568187,1.0026081569259828,-0.19372044938769328,0.12305421407959077,"[6, 6, 6]","[4, 4, 4]",1e-06
DEFECT_Cu_0074,Cu,interstitial,3.288694200868708,0.6257288091574604,-0.3260009148166789,0.1511982701930304,"[6, 6, 6]","[4, 4, 4]",1e-06
