sample_id,diameter,length,layer_thickness_ratio,interface_roughness,interface_angle,heavy_phase_velocity,light_phase_velocity,Re_heavy,Re_light,flow_regime
254,0.1727970442893419,58.28105049827509,0.29202686749946416,7.994016210224787e-05,3.8709932976459327,1.5519294783905155,6.84738532412019,70683.47977640003,56688.63019437185,turbulent_turbulent
255,0.3042932073131184,57.87100919078878,0.1654915231958765,6.735626912666472e-05,2.348875049193456,2.2484406746529264,8.613992265939828,3299.444632650653,25880.17687791676,mixed_regime
256,0.06948771492294571,4.49876341636285,0.32054159814075806,9.885915100667309e-05,1.3511458660378688,3.35215851699928,1.2711590114031428,60582.915374675766,98463.66683069302,turbulent_turbulent
257,0.15300038649562803,84.9594860211827,0.8980571042932284,5.9266854783353655e-05,1.547005502140177,3.4003031735058658,8.463997242059326,17963.674053235853,45799.06062030388,turbulent_turbulent
258,0.16640197796068207,29.052540699275607,0.7886570085921382,4.2743746675362016e-05,1.6953817090195638,3.0572016529874673,2.2720756384100746,23759.455566239816,52508.58435627896,turbulent_turbulent
259,0.21054363703663023,30.20325600831012,0.14316090581928176,5.255664962521364e-05,4.083046028005375,4.271748305901683,2.4308557992881945,60364.47919080134,85732.2496368311,turbulent_turbulent
260,0.21027570485536973,93.28154491344532,0.8223828233036423,2.1605255844462133e-05,1.2948241645010188,0.9841657933652476,2.0409380794015526,90878.34663017631,93182.65301006967,turbulent_turbulent
261,0.03542964818071417,59.76673221154827,0.5513852502860573,3.966421702572152e-05,3.158487964115535,4.742102345003166,1.7855233389492473,12920.680061929108,4305.666512068592,turbulent_turbulent
262,0.1882783208416703,34.425219230708734,0.4446557505269152,5.082769305721395e-05,3.789119970152273,2.02135561324184,3.3730697826762124,82861.00320570306,85129.87039471198,turbulent_turbulent
263,0.12405532250374304,32.15251044841953,0.7600930967280707,8.86141618547872e-06,1.6292339019536894,2.29691552450022,1.9520089904856532,18811.505464459122,43061.34374333934,turbulent_turbulent
264,0.37971564512007927,84.18306497521512,0.8833880740289387,8.324420959080186e-06,1.0834110057299635,3.807486227682569,5.451927189951052,33440.2976222794,21353.37646347711,turbulent_turbulent
265,0.14743400030479953,43.49960607979424,0.2417209756048262,9.645836963179832e-05,0.5379422229993719,4.929329428997174,8.434743531406658,42892.01013386017,74241.8171044328,turbulent_turbulent
266,0.3390424694112292,22.115404876944165,0.37125606889515717,5.179913371774033e-05,3.1892208994386344,2.7601854086474455,4.782575863964091,44872.07507203511,50328.18543020677,turbulent_turbulent
267,0.22283224472452545,54.59167767702588,0.8103882392373335,6.365010199240656e-05,3.6131043749427008,3.0276673552808053,6.465875055898622,58256.63301636984,3659.7856973864964,mixed_regime
268,0.4998032072780097,4.327314781076772,0.416118406586923,1.140645215159441e-05,0.4846422522046623,3.98828206320497,4.316665215644962,80312.73212157772,28005.86059740232,turbulent_turbulent
269,0.13566676798505503,25.871906799631752,0.5929165011263354,8.168493959471441e-05,2.261305050376203,1.9583195641413038,9.738437586596328,12558.649565152242,49176.63552244436,turbulent_turbulent
270,0.21015899905890284,10.714533062102147,0.31456028967057537,3.815680045332091e-06,4.384771444914785,3.0784626920529656,8.168683128915482,52633.890787895994,60351.47311276754,turbulent_turbulent
271,0.3534186941264908,90.89315111895728,0.17340151026067663,3.376389107883696e-05,3.5451309535000024,4.795917758706825,9.809993542051053,64172.197904588975,20166.24929773186,turbulent_turbulent
272,0.0684123665928388,94.65832078376212,0.44714215157000603,2.0286787293005798e-05,4.669462578888005,0.6121689306651282,7.322753858885044,62901.039726790084,9685.731773708292,turbulent_turbulent
273,0.17598690986332666,15.843138264461055,0.5835988740265291,4.8234190136065454e-05,0.021375623302454794,4.88098177479115,3.5608880339064504,26562.23489086795,23021.852623616163,turbulent_turbulent
274,0.08781978912504823,99.91457054543447,0.3360875743052839,4.114583622520388e-05,4.356779580890445,3.245248767360103,3.750074676278198,89934.51515646145,75222.69601914642,turbulent_turbulent
275,0.12167124869543283,64.73016046539212,0.8379187986339213,5.0149626966590844e-05,3.6680620141583358,4.85840834554688,6.9350999948626075,11141.430286841982,25211.395542197646,turbulent_turbulent
276,0.30159725429789797,28.280025721818703,0.866033364311312,4.112985136819521e-05,2.2861520286618253,3.537850258003575,5.290072340284554,38832.45072198807,8587.149640303298,turbulent_turbulent
277,0.3022583388588533,86.89042304860943,0.648609953408045,3.8768005994648265e-05,0.638630323115647,4.100057115830795,9.423308786088926,39439.026088830215,73135.5767292221,turbulent_turbulent
278,0.21127408554647029,50.72442694636774,0.7691811044931278,9.259009878904205e-06,2.6516767439335256,1.1516393458889902,3.4640788604080477,64798.453639585154,3695.612821347988,mixed_regime
279,0.30097429849684976,29.06078170592122,0.6355874886464578,1.5016553839392369e-05,3.679058019080893,3.2636346268385936,9.715294145515477,91212.30096255665,29046.98345677053,turbulent_turbulent
280,0.023385120635464114,65.88148755006402,0.5823099112037381,3.7154481078781607e-06,0.6133876460129634,2.9650383522263297,9.12708991403057,90743.52737482729,15997.02040659541,turbulent_turbulent
281,0.19844123373857228,5.277083570865228,0.4754174770903433,7.555526250764736e-05,3.949863556828057,2.5450483863232076,1.0491097796113622,38755.03354297507,93278.09403746207,turbulent_turbulent
282,0.12251015269466019,32.655690541359924,0.6974617403704567,7.362449809970788e-05,4.561011440124662,2.0017815845298395,5.194527366355483,47271.853660827284,92847.46493122286,turbulent_turbulent
283,0.38697198852407105,83.31273620355098,0.20647861506352871,7.939282259394783e-05,2.1648938302874847,0.21435954587017084,0.6948746921585176,68112.88603374962,37829.23167345102,turbulent_turbulent
284,0.4353766308795054,73.69304025371078,0.11734400933356942,6.90019428717642e-05,0.9617623636617811,2.1706545866491695,6.284878501017331,87399.06628827359,46153.69095080198,turbulent_turbulent
285,0.40616032255365586,78.51360061726265,0.4316308102810067,5.0597036179857386e-05,3.5024250502490655,0.2526273297700047,8.919032996612536,77211.79978433166,25692.17225883071,turbulent_turbulent
286,0.490778177062598,18.75964490637226,0.8312693389635214,3.3122872373988e-05,3.815733550820679,2.336245306914931,7.391027135755022,16422.52174599726,27681.139380261797,turbulent_turbulent
287,0.058930333991292556,86.64925416234252,0.33703439021559944,6.975314671224968e-05,4.101105988707641,4.516949358258795,1.1523414415860065,89408.47841774864,20528.024995341228,turbulent_turbulent
288,0.3710819856795712,73.15605291709652,0.10680251339276339,2.2841766922715174e-05,2.4595425733243363,2.1581700626500826,9.193877450857634,36614.34608074979,93761.38776876027,turbulent_turbulent
289,0.23512036601234024,96.47093676737641,0.6898838480198889,8.310412457158345e-05,0.524384441745005,2.9720930228876026,1.512733562310573,30464.479203046434,62732.97521055954,turbulent_turbulent
290,0.3658505953000065,4.879194419113833,0.5247549848578917,5.696608464269875e-05,0.3941399855510058,2.553371367583742,7.167038572493283,6269.501202677566,76266.50985607224,turbulent_turbulent
291,0.29244898740302705,83.48949361890729,0.27445005828325597,8.349409473709872e-05,0.4728048763373399,2.0787655125788898,2.0748994360940203,87726.06239679654,70787.06181387561,turbulent_turbulent
292,0.02242727080875681,1.9428122057816557,0.33299940358533575,1.5185028313775975e-05,3.151522387800979,3.3526049760245433,9.425313946247538,95251.95253003824,66230.77383572322,turbulent_turbulent
293,0.012780805297827273,36.54079374039182,0.510513210597813,5.0418795894338123e-05,3.016703147511133,4.8067022657433265,8.863407650356022,11781.895311598339,27332.058747945932,turbulent_turbulent
294,0.4182236145356218,82.60638397310149,0.3202965792973368,7.332821503792583e-05,3.3601868935892867,2.420267428352812,2.094404031522391,88975.67490851454,68107.26724637664,turbulent_turbulent
295,0.09280653319040359,70.77543213924523,0.6931469756615839,8.880114822698303e-05,1.1141962762096747,4.944895116525692,1.6185948830165202,60468.20029409872,66060.47402207437,turbulent_turbulent
296,0.21528691868027167,48.02873316826827,0.8127280773777099,6.488214873688073e-05,2.485004791173431,0.728912855924271,0.1726424897090329,13371.893197031513,95662.27218017403,turbulent_turbulent
297,0.38440252366575206,96.74451642351453,0.1285669677665375,6.834181998200528e-05,0.22146763201708997,3.932076697457234,3.8714067100784235,10480.770650542989,57236.61753696401,turbulent_turbulent
298,0.14725889633468017,66.29782024531004,0.6265398076110322,7.079573993795454e-05,4.962325393888795,1.9948187787422866,4.706623197402499,80656.55840150875,58258.632279166646,turbulent_turbulent
299,0.02825603323702182,84.4647735057258,0.14119894555043278,1.7911193512686647e-05,0.510399834870936,0.481842951117489,0.35428026551663094,6447.743683264372,44801.47972870219,turbulent_turbulent
300,0.1338976122914808,13.527151458463056,0.6269644341812208,2.3385079152791594e-05,0.09474577672404727,2.150256940459906,3.1732866205852206,32541.838703302783,45081.73278997459,turbulent_turbulent
301,0.3377678243447961,62.031432883761404,0.8498092878311004,5.225394996394962e-05,2.362849548625361,1.1457307325627952,7.578274759596752,14936.801845214188,49622.156092227924,turbulent_turbulent
302,0.2164478772098478,66.17178696203592,0.8340971759653271,9.471296355832403e-05,0.838996335815792,1.3829043695091734,8.135189667650595,52309.69648247009,45850.42226721745,turbulent_turbulent
303,0.35820647166654584,60.59057030809021,0.8765712435370677,5.881349057653843e-05,2.3298691317362663,2.759805074183061,8.104544185300036,61654.83062173686,65057.76104728505,turbulent_turbulent
304,0.4860050512179301,62.22115295812028,0.4042281986676318,6.944127667426686e-05,3.297296984886557,0.16785341398127135,4.7265600381797475,74547.45668535754,50405.10431439176,turbulent_turbulent
305,0.39201435660834083,45.637485946333825,0.8866572781097886,2.9996267331184982e-05,0.4606130407303677,2.207057825655077,5.462919346251798,35560.27943656369,24985.834851677937,turbulent_turbulent
306,0.3393087587788896,38.33538488576896,0.6050948232805096,7.812807341127881e-05,3.8050131388001187,1.9390156221148875,5.72219246660673,45516.164219831495,87209.72001825637,turbulent_turbulent
307,0.4405916551019996,35.03041670591564,0.1733899583029846,1.759066584907793e-05,1.8350087106544188,2.8648247783386545,6.602191408547849,33805.733582314024,67082.41284277459,turbulent_turbulent
308,0.46949259200014043,65.5493985897261,0.226852183555481,5.838722238478513e-05,2.709477583834914,4.366430543402261,3.568000246608446,42871.61539561132,60267.24649316287,turbulent_turbulent
309,0.26696840275359246,72.18264264811225,0.13231119272999667,5.6788085901489026e-05,0.6083594650193763,1.6445240633466347,6.650105929170665,16584.00585862559,31575.341714958256,turbulent_turbulent
310,0.3544731765893029,65.42971901015656,0.17283173536779045,5.814958085574007e-05,0.7362723095931972,1.3361297557010143,4.646191658494209,11825.335506520723,99371.04982393811,turbulent_turbulent
311,0.09103108491646054,78.34995021443183,0.7638710760185801,9.945193301970415e-05,2.143266089261342,4.3830631486827665,9.579640446266826,18116.520344572047,48464.172816893726,turbulent_turbulent
312,0.039405301239482986,62.451677190395955,0.5651249254852532,2.120850218165652e-05,3.9895137944706303,0.2826167415413454,8.081650508862815,3637.8838252228707,66026.05240149867,mixed_regime
313,0.048597061818301625,25.871326411919974,0.6775306794494687,2.8760075162913293e-05,2.5558692435886736,4.584716520648561,0.5913801049621257,81296.89957983168,7461.927858280464,turbulent_turbulent
314,0.07212947372497155,12.812591285031875,0.8952818265685809,1.8838445613821808e-05,4.483809231281341,4.955567598438115,3.89946922708175,63473.80580933986,78130.03412259764,turbulent_turbulent
315,0.20239609009974205,17.01959990928292,0.44701019503404893,7.741687685529152e-05,3.9038138137420155,1.2296400816374755,1.832159834918391,92135.50950793462,5355.9040252727455,turbulent_turbulent
316,0.37002185312489255,5.595717159228647,0.7703200406887903,9.06360665202741e-05,1.487095621145495,0.4622846532318181,4.858776909839543,30547.840637802205,42296.478138227525,turbulent_turbulent
317,0.3358428722094533,21.77277755892298,0.3855612556112691,7.84736865389747e-05,3.2188097497641084,1.6987499066410696,6.676585842573293,76765.9793663047,59656.07251432596,turbulent_turbulent
318,0.12735344792549416,1.0242837606873136,0.7422792855906252,8.244072197630028e-05,3.4880225069718103,0.4752465637013076,5.893700646329657,82281.04645588913,39577.1636907084,turbulent_turbulent
319,0.10702035976792451,59.175102426905596,0.7610453018407023,5.838125911999491e-06,2.984756085803679,3.2515515971627758,6.063433689547968,65353.334739467806,63506.1554528113,turbulent_turbulent
320,0.07389790364037103,24.25874091794262,0.5951952042312082,2.7516229525403065e-06,3.173722593616222,3.3603944565466572,2.4678301226304193,60215.15014556082,53874.91601165269,turbulent_turbulent
321,0.13773885859502577,46.83442717560071,0.8276996235297452,4.323367526552841e-05,3.1492208843975082,0.2732190230994016,0.8702211218887781,9049.499257028529,78045.8355990181,turbulent_turbulent
322,0.18162587845369182,23.53355714821552,0.6978596547613781,1.7826046193061273e-05,1.232462625351403,2.2115640720231027,3.3812368832446715,58953.82889262778,34446.22128840991,turbulent_turbulent
323,0.20254630157085704,86.42577421669911,0.8076251517024019,8.294340789052734e-05,4.324154663523164,2.891670479761674,6.497708826038701,56160.14348893911,78773.22032123909,turbulent_turbulent
324,0.2799902380231077,11.996619490527273,0.7476640963654879,7.62979318970761e-05,4.101502976413126,1.0331043706098333,2.789008821878174,30279.418029089473,51299.973082381686,turbulent_turbulent
325,0.07559977124009529,39.15279357421187,0.2457265288632237,2.7211508590240913e-05,3.531938172792137,4.288574665954678,0.32676807931212015,57023.79937214504,4569.916444164446,turbulent_turbulent
326,0.05177213005565964,70.8033194267968,0.6884864852016933,8.158408664410709e-05,2.3712075588515247,4.313056661879322,1.751699087252081,25721.92494986526,14315.712612595162,turbulent_turbulent
327,0.40079325768511953,23.638836720275272,0.22440899420663651,6.268795807121757e-05,0.385410131803372,0.3200113583788454,1.1565047206693433,1023.8475147295919,70002.02526795745,mixed_regime
328,0.28549530764009456,21.777635794734664,0.28640395838207666,8.128589124853392e-05,2.509100579301502,3.5227889497005247,4.582278967621664,24534.084576058434,97069.87726760778,turbulent_turbulent
329,0.28716730605394475,13.967208473023328,0.42487203374712545,3.360440378274317e-05,1.0704373429426068,4.673855947277271,8.82110795505155,20715.564535491525,35862.641016496156,turbulent_turbulent
330,0.3835345419187026,21.64209876588135,0.5732518900833956,7.027960027035684e-05,3.269861628553832,3.561402337349953,7.0963259313847535,96515.78606504391,35303.39006251164,turbulent_turbulent
331,0.4405093079441614,3.158899188995571,0.3305623706586266,5.816922417914025e-06,3.2560197997792013,0.5938728165849358,8.472497950155258,65012.576695235715,3852.7247043069638,mixed_regime
332,0.3602409090629653,86.34145977843914,0.6288968061297195,4.021897377568186e-06,4.289597742302033,3.689073173376772,3.846667993591444,33534.39557323476,48502.19795933657,turbulent_turbulent
333,0.43487985795955675,25.953875835086194,0.18077104899296093,8.659900092314394e-05,0.13144924440361472,4.563885408995916,3.126877423583867,51314.0474671385,14097.256950470577,turbulent_turbulent
334,0.45210493499457577,75.23378611505606,0.8393244692864273,6.863967606069808e-05,0.9234688837116306,1.6105083146326218,4.9198008935243855,61118.56233066048,92719.48429629109,turbulent_turbulent
335,0.1981362182366781,70.60413016880744,0.8688070791286575,1.6085032278129848e-05,4.313547943897741,2.1614597449266735,7.350975581700434,30060.295534971283,34064.437608334156,turbulent_turbulent
336,0.0232952801853524,97.169011163529,0.7507620601846275,1.029787783469583e-05,4.997543978318872,3.0646205262944135,8.551913515847392,7599.415564509027,39555.66667070044,turbulent_turbulent
337,0.33812904992876885,11.536938151270451,0.4911222709232005,4.482510957987001e-05,1.0802011223678987,1.571322195673831,9.674471709500326,29576.20011498366,22129.187262872692,turbulent_turbulent
338,0.27274249382348337,67.42484537295948,0.6800744888556519,7.56704712651947e-05,0.18416245757376548,2.02942596185986,7.762184989852592,90580.35807821281,60617.81220994554,turbulent_turbulent
339,0.03563035821974598,40.26793477965799,0.15938169269476374,7.510524840577388e-05,0.31752734640832614,1.0100822270023686,4.227888397251265,46802.18834437233,41241.68833118622,turbulent_turbulent
340,0.23706435683694,71.61067604999978,0.39541505836443325,5.5227295455911295e-05,1.516846287643661,1.832774725943365,6.1766096945166,49558.97051206498,72580.59319106882,turbulent_turbulent
341,0.28466390814535736,80.55383445300342,0.45472657039577324,4.9612328366813346e-05,3.349856744504698,1.1840953276190396,3.9207024156194827,62859.28315715907,3858.750657307902,mixed_regime
342,0.2241160024806314,60.286143694305565,0.8739004255825583,8.782463960014945e-05,1.4037097647132906,2.5853295097417317,0.658502289334904,24834.687066962906,77710.73093874092,turbulent_turbulent
343,0.07042386601491883,26.511361958561704,0.8552340013886464,8.256172424875335e-05,3.9091385632445603,4.336331702480568,7.521096297165304,12938.03539570526,52139.571322037904,turbulent_turbulent
344,0.22767952119313778,31.804006248767628,0.7672323277756844,4.6949781035049136e-05,0.30148800678774845,1.4473313602293145,2.3633484744915068,88860.40959631707,65096.37196326099,turbulent_turbulent
345,0.28458437028221684,51.1582749261918,0.6200904220331724,7.573267913093535e-05,2.7719235291575495,4.697598534247792,9.770658289438808,99538.88934427347,67269.71989877583,turbulent_turbulent
346,0.4669840287103804,41.04348983548751,0.7876739129979082,9.100825557522841e-05,4.520702361661378,4.17114678625107,4.125331700248379,16731.8407160927,34061.67927810014,turbulent_turbulent
347,0.3859713989560656,24.05566562166755,0.482617651860778,5.697455228048253e-05,3.0192928121893763,4.685055187056113,6.648780902101744,78843.58279165292,58605.95644127171,turbulent_turbulent
348,0.418454356242362,27.10269769390652,0.26790213733503143,9.2705684827039e-05,3.467404381786892,3.3904753275852837,4.726222862421654,38293.02867005754,56013.42825338524,turbulent_turbulent
349,0.06907751121661689,46.01654354722767,0.46429416357238473,5.429531478148226e-05,3.1734280718360113,4.790859993328274,6.556474358208393,88488.79004338774,56074.08228544721,turbulent_turbulent
350,0.31719466248746997,7.913858357847391,0.20661097830753247,5.838737308455642e-05,1.9785643497901462,4.0141715473409585,5.477460961254343,88346.81285618246,97260.83616776684,turbulent_turbulent
351,0.08234124070952764,40.08794741390703,0.6319848201904247,3.124338678463462e-05,1.3351616886074757,4.087318947081299,9.805746843681556,77606.52979350065,52843.98565760724,turbulent_turbulent
352,0.22683050365320423,54.42512433250613,0.4702717617501887,5.078591762178114e-05,1.0172652526461383,4.528335551615705,7.569896515080354,68416.76484662878,95042.57212647283,turbulent_turbulent
353,0.14935322263729064,9.034781678467809,0.7609109282842653,9.984327940127624e-05,2.892162190100997,0.38816600077214114,7.826633597533918,8301.155835738313,54461.38463966884,turbulent_turbulent
354,0.14599091236315828,91.58765127864714,0.461064970607588,8.994787149937679e-05,1.4954054262728378,1.9980766607246214,9.476479963646097,20930.1306422319,58271.61401346337,turbulent_turbulent
355,0.20037006099445456,77.64252162180401,0.20343709693708592,4.428428193146218e-05,3.4946631342263155,2.0943795515301833,0.6794642188262292,70806.11387219904,50816.63444081332,turbulent_turbulent
356,0.015541256473249266,61.65293362760893,0.8359048180230292,1.199156887295721e-05,2.953356175045845,3.670477520636889,0.8006593343890239,3238.9303582544444,46955.39079784978,mixed_regime
357,0.3976814767448383,16.911221599833503,0.7693098177719383,6.600114828693601e-05,1.6608664389424281,2.6275464126130026,9.65919229929471,22427.26009260154,50454.00437665998,turbulent_turbulent
358,0.31599841249273414,14.663445942090958,0.1348176708986477,2.332535340215657e-06,1.6234642830000812,0.4623417429758403,8.057322530157036,99734.63318901285,7069.078351711939,turbulent_turbulent
359,0.2220358752073854,3.547480175274902,0.2071927126058106,3.296933353015673e-05,1.9684910652882492,4.704936437500336,4.018784406693269,50131.48824668281,25312.753459112773,turbulent_turbulent
360,0.010061317990721992,90.03411121658038,0.16537180562904386,9.646063526258668e-05,0.6542205205013013,3.0639045556771576,9.994164819780705,14707.995010897912,42970.3654090426,turbulent_turbulent
361,0.3924075977960235,4.186824835146858,0.6518262009120356,8.95696045118915e-06,1.1826007113661319,0.8843731962174661,9.082630673304669,18865.214961386406,5002.975456000562,turbulent_turbulent
362,0.29793658243940346,35.2719116155605,0.4245649765130931,1.2787211741392152e-05,3.741172457165973,3.0476128832532385,3.705748743007972,17985.91943255046,59751.72217788548,turbulent_turbulent
363,0.3915126669586149,31.927331102852296,0.12068830683087768,2.2220054490545418e-05,3.411989094464146,4.946572249538921,0.23242477014688762,31309.202651077976,7140.066174435047,turbulent_turbulent
364,0.16501115100388578,41.1855199696147,0.8366896735570041,8.975519141092896e-06,3.8856702653288497,2.0381185407085205,8.131502211702585,51826.81634723651,4888.921845497598,turbulent_turbulent
365,0.473640883510271,9.190672280017662,0.578146802027005,8.788910853041806e-05,0.3988489887509694,2.8140776032384633,8.260469767692078,98646.14615593379,72708.41268058811,turbulent_turbulent
366,0.1463838439770139,70.25746265469553,0.6646134154461115,7.029663519835712e-05,4.271302185465529,0.5281623063455056,1.1733564696127905,64421.09529833025,95434.22851372059,turbulent_turbulent
367,0.2382609330704305,96.09570746094184,0.8504682076129232,9.038806408519764e-05,4.549254874320426,4.501762087307132,8.216904897037903,69802.9169019277,3416.409680668216,mixed_regime
368,0.07480426015646571,14.288973398615246,0.1188322274236719,1.2553475073940031e-05,4.598732167835531,3.3526410058628517,3.1895228811246823,79542.64121143131,49348.579208530246,turbulent_turbulent
369,0.07964224808877952,88.56570604142277,0.37092955698917807,7.018706382245952e-05,1.452970802498037,2.55034912830162,8.180901844151112,16520.957296012402,97747.88812868856,turbulent_turbulent
370,0.044405802201755835,53.866882064309905,0.8328204154815584,9.462369460337001e-05,1.1605448143988801,0.8055264079525623,7.271589703147121,5155.3832593474735,49038.657934001116,turbulent_turbulent
371,0.40021406112865915,56.465217727166554,0.25041061261920405,4.921738564752636e-05,4.606373582244465,3.1243435924169565,7.242757212933296,34290.12408658898,19659.893741594155,turbulent_turbulent
372,0.1352646926508058,53.7845817822692,0.324176122888563,5.465451395518401e-05,3.5389596368808847,3.6985397932344775,1.7303809026448251,75292.65403455246,67596.12581964355,turbulent_turbulent
373,0.015882515350666274,6.828345333885333,0.6169996014883042,3.898668605680725e-05,0.7305199978783294,0.317543139931203,1.6780435726570657,95793.88246784004,73028.99851552601,turbulent_turbulent
374,0.268575656257804,94.21250950540458,0.5952883501452831,7.283887363978607e-05,1.4132590925293602,2.9860110335870598,1.5204247185486186,41043.831374579764,4290.792173674401,turbulent_turbulent
375,0.11614776291551343,8.411994312844794,0.4102230556057851,8.446048129921053e-05,1.8896705317252653,4.175034167373752,6.599333294530985,51443.41521645195,24452.277632871723,turbulent_turbulent
376,0.46185648549363467,6.365880075361293,0.6511304141590523,6.250274938812753e-05,2.205207611282634,1.2775726809337662,4.3638897747681415,87404.49982978865,83839.84491524046,turbulent_turbulent
377,0.4712768124887443,31.47152745589955,0.4096833266950983,2.8538891133264695e-06,4.714749973600041,1.7140114499046175,4.101221833176633,90872.65653329206,53133.244586514505,turbulent_turbulent
378,0.28742552546018424,18.447050976940766,0.4989280166549236,9.190265148996865e-05,2.79359044053963,1.3500701867348146,0.4086905549341522,34293.87557195273,57686.50049238134,turbulent_turbulent
379,0.030880511301706756,61.369465151824464,0.5187310616944902,7.856011144749053e-05,0.14444086135980916,3.9261519896118138,5.256682753005258,37682.403945191436,96572.91465952358,turbulent_turbulent
380,0.08845857814566599,54.59118679001954,0.35678517887398276,5.322115150073824e-05,2.7613772629020605,0.5382964172817444,6.645237954491662,63813.66809598217,77177.26018881194,turbulent_turbulent
381,0.054422661892993794,30.428596143465093,0.620088479782481,1.453635176564524e-05,3.3879910539422116,0.3892308830200727,3.4158223743003147,84824.4011109194,77654.83774773485,turbulent_turbulent
382,0.32593275046127307,87.17538324588502,0.6674156353377604,5.2418135415869495e-05,4.898587501928933,3.504794790967666,6.053535050448731,41478.1855344029,90338.83735932599,turbulent_turbulent
383,0.15489745684644649,1.9127398268793656,0.25739241794588796,1.1842231702293558e-05,1.5949688708653604,4.1468055195464295,6.550143885113574,17729.07833413754,79093.35038814151,turbulent_turbulent
384,0.25706773438870734,51.7587477877114,0.38968974478469864,8.659702011738032e-05,1.5916365192789632,0.5612848272814744,3.0970170403222563,71820.00108052068,66100.60679352956,turbulent_turbulent
385,0.10212840524125313,12.06664561138926,0.628692606721397,6.796130672983631e-05,1.8307481860528534,4.22972677929249,9.784231517619176,21358.877121490143,58129.80285489681,turbulent_turbulent
386,0.012619701211930191,71.59238520660246,0.4314256908506543,2.013365346341332e-05,3.761109608821881,4.0721791080247955,1.2005483616417794,5058.5804219653655,34073.76572524261,turbulent_turbulent
387,0.31673532822290745,79.54853319167468,0.5368499973043662,5.8494128854391085e-05,3.9992911087644556,2.6913325336719214,6.150429453240375,52105.51665767937,88165.3651034027,turbulent_turbulent
388,0.12540314310669354,27.135364869510425,0.20236916928146062,8.212720839794775e-05,2.0588864528117865,1.8046803103180948,9.815352299162846,92753.53327753877,97226.78053035137,turbulent_turbulent
389,0.07972650841175949,89.23392950166846,0.3629676795099612,2.2530202509743884e-06,1.9564916799153438,2.5950621303764927,1.1713821933173132,54230.08407055138,82126.89483349642,turbulent_turbulent
390,0.19504896591120505,35.91183584689592,0.3710483361845419,9.23863501424855e-05,0.2437904939509955,2.2808730957654815,2.7195345960821973,89486.89551336193,10509.174094796588,turbulent_turbulent
391,0.2116069556734013,41.27479905107748,0.8107155340376181,2.233385105905598e-05,3.224477051508056,0.7585900217501665,9.544359569397374,59708.480967956304,62999.41630174636,turbulent_turbulent
392,0.22254896681363137,34.8859885539659,0.270141143595901,6.079478762939363e-05,4.77280872674119,1.862975675052775,8.843253197754336,15728.854971877718,93676.47606729828,turbulent_turbulent
393,0.18173827911005752,38.59299394774122,0.47027380562746257,7.210618272481738e-05,3.598267168445176,2.44998406512636,5.279213703207966,3971.038289639976,31125.373454274242,mixed_regime
394,0.17954836637299865,56.31399960385018,0.5466398138970436,7.128007997505945e-05,3.5851364810904047,1.252532548639207,7.724852795937765,2940.753236581923,71900.02657606533,mixed_regime
395,0.06000994072451732,73.23517263370069,0.5216944724547234,4.428819556762612e-05,3.4533319488071452,0.2782170853614403,2.3123562241882256,62027.574104297746,84874.32525645097,turbulent_turbulent
396,0.19674274210310733,26.617385790722153,0.5149891486311955,6.26092099862973e-05,2.1005151570287324,4.3958823450328,5.282043217714133,4546.535169487916,23082.34151591285,turbulent_turbulent
397,0.23081704514972914,70.0748263826764,0.2758017950340711,9.76494865320247e-05,1.5927912909404174,2.7091530136168833,0.28776720883730766,88604.18142164963,79094.63069899316,turbulent_turbulent
398,0.10577442210484041,93.39043243274445,0.3526718110379238,6.95264425496316e-05,4.094881590082999,3.7304808600621864,9.184069561895427,86563.20127373014,99466.53989506939,turbulent_turbulent
399,0.09947959216231131,31.171418321443305,0.608980693945304,7.357167140326678e-05,2.673025272778546,0.46224898794441316,8.431792745323781,96126.56124610594,41146.16753881308,turbulent_turbulent
400,0.12015811603243455,2.9120617412466663,0.28983922887486824,7.029195870900381e-05,4.557946938363652,0.5582140255156526,5.5772659529031055,69857.5936026714,28361.70128952059,turbulent_turbulent
401,0.289249549193448,71.80959417457152,0.7701753945083015,4.579748523117811e-05,3.739286094594803,1.5787365615252638,2.2091627930443707,19544.060862976075,36528.40045074689,turbulent_turbulent
402,0.027581044076536027,29.016191928859723,0.6217782595545825,6.514398566885354e-05,0.3677690324574562,1.5083365236950388,5.738620880311425,32536.661612807184,42380.81439469848,turbulent_turbulent
403,0.35927727098672435,1.9174161162063743,0.32111483527074447,1.5094852134716652e-05,0.6380459138224587,4.799297060591511,3.827947282467936,53181.769906054345,73648.36681989362,turbulent_turbulent
404,0.03324926268142459,24.861241217212136,0.7657182298749701,8.633707070461023e-05,1.8647546032040103,1.9368218382936646,7.59327908337793,30211.952448237047,12592.314032859811,turbulent_turbulent
405,0.1361923706178859,39.34712843194171,0.14176376767607862,4.838934516581731e-05,3.700037563863892,2.617351207954262,0.811763871093619,44574.8135032499,71181.55619624045,turbulent_turbulent
406,0.03846736045519306,6.924871782961963,0.3964811225447862,2.0301432448247202e-05,4.673903956542102,2.9485836583247416,2.9445214541183726,70772.89618238014,38117.97608457356,turbulent_turbulent
