sample_id,temperature,pressure,humidity,transducer_distance,transducer_frequency,measurement_duration,sampling_rate,window_size,overlap_ratio,signal_to_noise_ratio,background_noise_level,measurement_uncertainty
263,331.1377109748429,463707.540667662,40.61655563525143,1.3934981476009043,79562.66065352813,873.8009723394111,189447.68110746925,1024,0.6971227164878209,16.665800315132646,68.75847909857734,0.024250553707679957
264,325.93785580641406,679777.224845739,86.67208931812274,1.0898709511516356,5530.090779043875,2398.6013084873625,92448.3734168201,1024,0.6544515734139058,23.728597538981845,62.95934483651848,0.012445086318363248
265,298.33878428028413,664481.2267666757,24.936027646908144,1.4432264543271298,91754.41350939819,2691.26773086635,158899.19070496497,4096,0.8640705577053556,45.94978465674245,54.11353662590055,0.016626818231858513
266,285.778291238253,642076.4764965337,29.570158955974822,1.2329854969512062,10462.962136398666,2688.185487823551,184650.46192766185,8192,0.7533564442761576,52.784258494017756,32.71368828511254,0.015244075322957063
267,336.5790135962585,855027.8995240807,94.74864690225412,1.15994378500034,5423.512567270936,743.1943260412339,172866.3394462153,1024,0.5047280749876557,20.354347296307417,46.498782997356315,0.07808282891587505
268,286.0646495631997,827858.2345496838,34.598727155405776,1.7002052566123995,93700.980487719,1260.8344453449236,141538.26255606173,1024,0.6657674520268482,41.79188756498117,76.50579814754612,0.02860149467728594
269,339.96957797399824,780083.9412676062,15.38373133749672,0.36745174137559566,45055.85729980838,2101.971798439155,115568.93161588567,4096,0.7341200857470639,47.581911673267356,37.170036408050265,0.03570526685452499
270,350.083691456519,723086.5995664216,72.75794265907635,0.9316554691057518,80573.85803913481,2605.021460128288,134508.45549481062,1024,0.621594969963289,13.38666259443689,34.933541222779176,0.06718720918393338
271,277.067867428887,664982.8598491116,47.79229904630874,1.0401564322507149,13267.828292107684,1808.7370239235108,191355.77306829026,8192,0.6886068565673015,12.837138337737516,49.182224858693296,0.09886763359692399
272,298.5757109080871,617420.1729550892,16.29424950791597,1.058179662022156,69309.84313977433,2814.666688509502,138126.28232707697,2048,0.8900524391349048,35.16385481966792,74.540903060098,0.04944606770861802
273,284.24318283020705,749983.4771798279,20.77171349503546,1.5393935597151334,70124.71879658813,3339.14344732098,82466.17102434233,1024,0.8836987003454263,10.024829779461827,59.68899183879216,0.08100569836827104
274,334.1222747442169,674386.0061852677,85.5436519354916,0.19118097351706043,8932.680954840973,3078.4622087998514,69971.3298612923,4096,0.7766200949739899,10.086910341567082,48.62442239069009,0.028971414442093578
275,294.27509672987173,685747.7502535243,73.86065369058949,1.166079121615377,67865.32580240133,2936.9964383656575,157322.51998318522,8192,0.658007630565508,23.31481110779174,56.01574739711843,0.06989942745037167
276,277.60007874306893,323319.35963094444,54.60750738489287,1.1526170130583724,43846.88835930077,2640.8922959319248,139896.81739859408,1024,0.5934645549846258,26.558249189499673,55.121349430341525,0.03477996519257378
277,295.57976637339493,921931.2729738196,20.448185452660304,1.5074241498080059,45627.13743253151,689.0721956468302,171057.38606283,2048,0.6624007041855867,34.79838361329144,54.333406770823935,0.08392591278323949
278,280.5308965906114,820260.6648724398,40.589125087853716,1.3373427192348044,78414.04049216131,2645.262157549871,146322.94763718118,4096,0.6752969437600211,30.233856017320967,75.78749042713599,0.09314062298704676
279,296.87934485157695,573384.5134110313,22.47706320348325,0.6752103493655762,40236.19479401145,1988.131487144537,88310.277776403,8192,0.5380457612384876,33.284207217535,33.533390391418685,0.06819598029433974
280,354.1651573906028,669597.2940422045,4.670846951654239,0.23596699957163098,13055.266976131947,3227.1520953257386,164137.0484456492,2048,0.6225457351541067,32.04005792359329,58.12271806209142,0.05150848531532361
281,351.95948083874976,387684.51655160525,59.142187835597895,0.5951257571007675,50003.87238838419,2146.6934532092005,129241.02071161402,4096,0.5928644175456774,19.01303459257286,57.375339691490204,0.05783198861865565
282,365.549957797279,783636.5656696373,17.72551597450258,0.4187036396934374,26098.813490789,3596.675262605689,69206.9427561106,1024,0.7831114876344486,41.39845393695645,54.673381180607834,0.08264397814048577
283,337.58204982920154,182182.56722656515,15.764338379012077,1.9008865371653907,75603.10099571059,727.0225329372578,52284.430597126,4096,0.5335693467236163,40.29849248694405,35.24311229446273,0.05907188217964958
284,326.44850617520467,678803.2165416157,11.845491544470788,1.7687055879304285,74448.46929258248,3549.787556294922,45322.93137809471,1024,0.8611872633409001,48.223964870185846,57.45096097001228,0.08720009432778675
285,357.8075963374203,696880.7085086629,32.7876231211621,1.1757224205897177,32278.665565333355,3438.8501940642027,148528.93568392075,1024,0.7873689246039403,25.74199147879792,53.22975463925306,0.058918253136785746
286,288.82761495745996,348654.2616418655,9.460107014280606,0.8633709947004008,47948.79401187227,2066.0051495297266,171968.46384106734,4096,0.7417452189085189,14.439939603380427,53.2488263994491,0.04507991302834998
287,342.8489999101405,268772.8114834856,77.28881824559521,0.6558568418222037,17159.176624678053,1032.6997215804884,167553.93420035945,4096,0.8754258105365835,15.056965657630686,49.34618300968433,0.04142196719304311
288,282.88129133918454,965081.4010120784,77.55311300051575,1.2428959247851936,37172.87976669449,3498.3200419438203,96314.76363575662,1024,0.7081339365645386,12.015351547152411,51.691977483999146,0.07143709463337342
289,273.5806578993015,796007.5924951347,33.33138278102098,1.692445665711284,17215.25711001798,1878.1912392958893,142222.43767237078,8192,0.7929319876939119,16.06225838631971,50.614727195943686,0.09863592688699845
290,341.07931589388085,307846.05958256184,46.061412672895216,0.4789015688920578,95857.81701346584,1824.7351305508153,73827.20304806039,1024,0.9146233566229497,37.84660499372696,48.708203758553765,0.07624587775360857
291,310.857688888429,195830.82901778532,49.042583983110376,0.4036962042964234,71042.65755437,2025.8455687966132,61750.374556058625,4096,0.9349733838354286,16.49664211081042,78.81574915306047,0.08483733999847827
292,338.0925762005732,731503.4394401305,34.095311266508,0.24124537360584059,68209.03158839345,623.3309288829433,157423.92843424086,8192,0.6212242350236606,27.957206527584496,62.57513892886965,0.0728494690282829
293,345.7908720660707,360238.85326796176,10.00709606417326,1.6508147240063686,28637.54018756383,854.0922070397309,103212.04980466474,1024,0.5255511413623508,37.47850263851279,42.5098589498185,0.09169358709754918
294,326.4946671165946,553021.0182316105,47.0878063235891,1.4625007059401163,3873.466466705062,2127.0578566312147,105471.09447509819,1024,0.5317335896455501,10.59465510481212,58.8064200034668,0.0253710834711793
295,371.3328531769473,480162.43895739765,81.52068645081557,1.4205586374875703,35770.02177480703,1163.6752443901394,150134.73306855175,1024,0.869415796603056,16.637336290607273,79.70340030433161,0.014468011849864643
296,344.0992793883478,742812.2558366793,35.00285914481724,1.697664378138651,22886.19218758251,2683.3670053597007,174185.1333184716,1024,0.7586602358633765,51.97134671907124,30.93606317291726,0.07873500543739519
297,340.32771834986977,449694.8965093493,36.24607794291991,1.1113430622735503,3501.6456766540177,780.2151345272512,140057.97136223744,1024,0.8082149360815557,34.853973953425935,67.59957216753493,0.0544282503133654
298,277.22243049666355,534871.5215688697,99.43426163647075,1.1169605168851906,3221.5862023955888,1354.7710710576418,65992.48003922954,2048,0.6367287439744722,56.79977765573427,73.24670655109051,0.021560440213963066
299,329.61918720685117,967914.694892025,51.11462691449682,0.14536341673716086,5693.648372216858,2714.774765747986,158563.1686351237,2048,0.633878619143855,20.828945012011676,74.38048863065694,0.0579582651682888
300,303.65229636749325,907277.0923662037,52.45590937784925,1.2221559711735677,73407.99900738407,1944.5722642505496,101953.22364286015,2048,0.9058079963468284,57.97295407806799,78.31234141475552,0.025262152522722448
301,308.15201569892525,141284.45258549126,38.65843929222157,0.5527871524840374,61042.392159388066,1644.5940032845333,137920.85694532047,2048,0.6795211963140388,32.52916672831471,30.07002106178417,0.043151728512570625
302,359.13352553486334,386515.26113035844,54.03657920619519,1.6782070736061518,17282.60080096961,1843.5728487304275,57383.14110341328,2048,0.695701146873907,28.59959261484459,57.617527014175096,0.09208813334205738
303,335.9049914492576,888801.0504277606,79.6914605484211,0.8512037224959753,49854.21711125911,1197.3783219118507,173527.1649492582,4096,0.8853445223736605,43.70196262364962,72.2999951080001,0.011582914520295765
304,359.6725117590813,813038.9499958692,24.63488403988373,1.9330242198145806,49945.1661538582,561.9379949260745,190436.77442357747,8192,0.6261987435000903,11.651775320646598,45.843706199501156,0.024743762661653505
305,367.67602270468535,497853.5613509742,60.42767534767388,1.2582432830317325,80877.65884849253,3538.017376977593,51725.387262077274,2048,0.7989784749351811,49.594364198557194,77.77415308100802,0.04450266433980806
306,296.63419568000387,662811.7062476224,99.95796914177569,0.42474522226812517,13361.798093447134,3422.412140410214,74951.6178000742,1024,0.6891656592618014,28.481406145107044,44.37156412274141,0.0958781189783061
307,316.2737840020407,702716.7784964584,28.957791363790786,1.7629869400697207,47692.09366853342,1497.65664888023,60571.754060565,1024,0.9344384764881151,25.34957368407911,38.623390786245196,0.04687479561830965
308,320.94813173292675,900914.1633117577,73.16384933850394,1.1396475522282012,51038.213017203314,186.0545554666426,62866.016962118025,1024,0.5877867194842152,40.337694620845625,57.43710186693484,0.017716252730791426
309,284.92046552637566,168072.0457920193,35.09925281484456,1.9304455749715919,88739.32342068345,890.5300138802103,138983.65212019003,1024,0.7352101423254233,21.832323075168905,38.426081315536834,0.019207924399305458
310,295.04777657838633,762766.226933702,8.12352514366802,0.47280240587389943,16177.81045973074,1086.2302371736819,127777.97788499089,4096,0.8581143399627993,24.17859152351025,63.21950809526626,0.06821143799188288
311,308.2877334341498,626518.8280088484,28.39215321194586,0.519135374646967,50686.373903544256,1336.832840844117,129407.87196240951,2048,0.502828627280055,28.858852595443448,66.16189580857753,0.06969412163601288
312,316.50061040596995,563340.3498059933,14.781641539034052,0.40252422272580257,78302.66895139139,1613.0458087219397,103788.4145162539,2048,0.6845551337150675,36.720490503031726,67.02213675670131,0.07814833370839165
313,297.14058460532056,212206.91265636645,44.949493960836705,0.1675852289986457,71996.24896122132,898.6955687945637,115061.54993816902,4096,0.9247093791041812,38.56354561409932,39.24402171169778,0.04922466719417779
314,347.6973380961341,954059.7062739128,96.67121731791853,0.612326913238667,20834.58563843352,2155.148951010288,56557.65785877886,2048,0.8733608314069183,49.26682520811637,43.36467571992961,0.07164444535761613
315,314.7676705143657,235822.5827804371,30.18430749637737,1.4475840787674976,39672.678780868926,3276.6960217029264,48681.911257250504,1024,0.5313735913963887,32.7081850522422,70.87738587460277,0.05949885663011695
316,334.177762787638,571135.5661988836,2.7803904074779395,0.758444284311391,64192.29878812306,1228.363918453844,189921.22745055522,2048,0.8105661345961209,26.371040002052702,60.50148027082208,0.03908871654736649
317,332.5490470987703,121177.50053522052,34.349923697184195,1.6738862863773025,35969.786545524534,762.7201645241804,49280.04270518853,1024,0.6656217073866874,31.5438390462578,41.353617751502014,0.09982355045449133
318,338.087666692116,133674.1147542446,33.595100472108605,0.7455019210683366,30370.00043330642,2004.7625470616667,103165.11594514456,8192,0.8838558280955695,34.47350912090754,71.54966315590329,0.08332611799220525
319,311.54549481987164,533925.7099789511,1.535851405379085,0.45344909303555314,31538.577064050005,2935.0726926958705,160498.71146442182,2048,0.8523391996330967,11.215746916397176,66.8136486056816,0.02839311414214489
320,356.1199768830551,123376.5206732299,30.38107593115854,0.3021791659929022,68309.37433775802,2490.7907380447614,155344.35816309467,2048,0.6408704907903057,59.337961514523,37.901857996631705,0.039909086646353176
321,353.8190243977163,518263.69758980814,46.65652596552952,0.6684918103666674,81349.37358739154,659.5879085217349,113903.18052921744,8192,0.8924850781267157,33.14736952856599,33.34043430223373,0.06883560729467628
322,351.40427124668946,566341.4309554303,12.665414190594937,1.8950004352723215,27906.791144582105,2492.3032108277725,155095.0072396582,2048,0.6782394403785099,33.05799965107852,54.83095870254099,0.0340070244169109
323,325.01697015158237,638977.4409058904,7.002474735552655,0.3887373765877473,3124.7417739648326,1618.399788988652,76204.08944287099,4096,0.5220876279201468,18.048845338595918,34.62290838617355,0.06231247833569078
324,298.49667705197845,453078.33664294914,45.03181417390314,1.0771496166439543,89083.38998812415,1234.8531763214837,76192.05474385111,4096,0.7140479916013085,56.934102348870496,59.08616284874247,0.01593900163604309
325,341.7889314814947,102304.79592172813,2.263728058381642,0.29423306634920093,81230.41600632117,1138.410051762864,158748.46073944034,8192,0.7837638302040864,18.245453165549204,74.58543980475326,0.08659674238105143
326,287.458782552532,599235.8327317387,15.925297160684682,1.8319664591300617,49239.1670781183,399.3806445975011,107729.99693025323,2048,0.8069472297349736,44.11561489444563,33.516891446705245,0.018216051926925568
327,351.59039021910655,270014.25442748354,30.663380944511477,1.158455808939576,49680.62051382805,2502.7203796405447,104116.0262510072,2048,0.714920183063327,29.8963470529138,52.7185585982537,0.0984648045717855
328,344.84729276879267,432035.4399365121,8.089881402686139,0.6749519911645909,10010.860400925187,2810.56188602362,62303.81617449665,4096,0.8339434589826601,29.945372523796763,52.378457395476104,0.08005277929286489
329,301.08157295459404,367791.37760505057,27.70744215709491,1.5026944607614252,36863.731579828505,3338.5059527583967,184853.72437807266,8192,0.5503212438482145,26.111303342373358,71.0358873857947,0.06257829144454338
330,299.979761532493,891153.3177881938,87.61449221311175,0.9741723723606082,58289.31908661306,868.9541357378373,155435.91985965977,8192,0.6543455845146751,46.35748255488138,40.736565203938994,0.04998341365446743
331,317.5016599640666,912836.1158428683,65.44463009840558,1.7641249055989112,17590.79484179102,1756.4330831115542,59501.31322892064,2048,0.5943653120616695,48.69760950836304,53.82280547763756,0.09021780932828607
332,292.15289162625857,677537.5677939657,62.43119597284421,1.6722371445788355,68290.86848703763,1104.6230988329016,132427.72657963392,2048,0.6619641481618306,33.716278324902675,67.64669691563299,0.09042829624367386
333,348.87653862649523,859811.3078516854,10.756253105280377,0.9713015887038787,5067.634241609196,2448.178957419189,179137.7503928244,4096,0.6555553312002265,57.21668316949702,32.82016912949703,0.02155846149714214
334,298.0703595211802,478370.83494722063,44.93460060078011,0.21473359513007068,12749.956819533098,823.8124190219054,145047.9133290549,4096,0.5289958654585879,18.542634785117343,33.12692989350688,0.06068494367830393
335,281.08273377571254,629963.9230320406,67.10881668000323,1.4776351738530225,72504.82275986572,3120.698583934678,165141.33951785037,1024,0.5339277787927474,44.88548077163028,74.84331018879396,0.0918157695313401
336,332.2395956287532,818303.4576327587,43.1724618808744,1.1298421415383548,90022.74871001547,1890.4086112858995,156432.8761801012,1024,0.7906164195464509,36.736330726240894,30.36526867318301,0.06800273097170222
337,309.9246537018097,233514.30495515192,21.882670374668113,1.3433956744038935,40603.12800451371,2981.803870819728,59740.51101412076,1024,0.8839448382916864,55.61271289496581,44.494877600547625,0.057690260750698406
338,302.06646772958374,602624.1175828361,40.27665798162303,1.93332346479924,85017.9722274058,3078.9774752488916,47985.630643684235,8192,0.7722707217485973,51.61814073661471,53.2150147901708,0.07870370036692051
339,295.49802018430853,265605.0006610381,46.12890358115038,1.542330582434522,53926.84768238891,2633.4209004262834,170896.08368537488,4096,0.9227730458075091,52.466647665468415,58.53949693790896,0.013357390677513301
340,303.0878139164574,162340.83801619906,20.866045841783766,1.438250594925894,80647.8575056436,1902.0399941442693,80238.07748897935,4096,0.9377040829818726,33.80683095897332,36.459912669614276,0.08862996462875196
341,323.5212759394201,984491.7378313,90.88919081810913,0.22029869412817593,66723.55758800318,2281.204769213641,44744.15952280932,4096,0.8287972236851542,10.570997223023229,61.47558199740763,0.08868517466604808
342,274.1932150742621,678294.3405154439,3.1287636339553004,1.7120711320319926,87596.24936970575,2742.4439749029843,87853.3668080364,1024,0.7643824232382619,44.164375757967,49.34373426925683,0.031168671899109213
343,310.77852700802947,650059.7622154993,66.09005021374702,1.7561128736936424,8479.272952232834,2544.30711388633,177390.88314101493,4096,0.7169432799548985,48.619908846269695,53.9829502567969,0.012304379349745103
344,300.0012418908762,433208.0531644391,92.05005321898882,1.9312852671553595,58068.48420116909,562.4058387119446,149859.89842837022,8192,0.7982363595079499,28.48700296003349,33.88045398428661,0.012934520593609488
345,353.83376509706295,323293.4181134701,19.122259265620144,1.5322238402049606,47707.97162393227,3046.6605372403155,187167.4847166282,1024,0.8605599807447749,21.072062117371438,72.76931146639936,0.08742200424916206
346,352.3067674562045,988990.9991443682,72.57603700435754,1.7528119652818361,64838.93320623485,3589.241430614662,96972.8534111332,8192,0.8425169665318744,12.99398658234098,45.48800152207825,0.09199522022088163
347,284.74274629651086,476853.8613237074,76.57098711956513,0.575238444087122,78522.94585979194,3527.5458741169305,55190.896192337124,1024,0.6497562431874571,41.514967317387395,78.14928049473517,0.08329157711293296
348,369.1056053842817,989940.4639942175,77.83123183373571,0.2649310597671527,2121.122567396126,3436.3809730256794,148661.89799082594,4096,0.6951843757854757,15.572527822007533,51.337917082155506,0.04379617644342565
349,355.53063430497116,780057.9666039576,36.11136136075961,1.6758106432360298,69737.5145442992,2451.756574562893,113625.33258659343,1024,0.7843896999087642,30.48740616229392,65.1166433722207,0.0800329738251531
350,359.7782561939915,314824.56790031004,22.971316276947885,0.5198474661476367,62072.83634837142,206.1588268306799,166015.3508428242,2048,0.6454741756614467,43.61463389067514,41.23337825429179,0.06061434082660932
351,341.4591803864261,551152.1158325928,43.468012346183706,0.8959144489210733,46285.96737357347,542.072885434083,97102.54366002858,1024,0.7700323405185268,27.34979102670639,48.93823744931717,0.06716368449229422
352,339.9642151279216,705069.0520442656,9.53357367736225,1.2040101804785923,62187.22952831081,982.5328130372441,103672.52614734795,1024,0.5395227929854932,47.43354607510742,35.73509090798221,0.05925351856934015
353,303.1036670336307,781245.7892996904,81.75559380319464,1.9218885894324826,68515.50239017488,621.0664312729632,168052.8903832272,4096,0.671304884142993,43.239713451589736,72.9544396683417,0.09389582408928013
354,328.6679634125512,800269.9680723103,61.293320894064486,0.7369383513899105,81884.81843866964,3395.043020607771,72022.78994200373,4096,0.7382237988271596,35.585795905447895,43.47726720189022,0.039885570456692214
355,359.9364836725349,694447.3103441385,96.53318477097939,1.210820745771631,64437.42696233649,2679.043698687851,92320.06775220839,8192,0.8525555604799151,58.83802511689929,38.83948578412574,0.093438413787292
356,273.52284701316455,564915.0041835087,8.644553625935913,1.9599052160350012,57076.57992736997,1119.3948043902578,182792.77826710243,1024,0.9258913866819989,39.60474550709463,70.85013232692691,0.08620434741720417
357,340.26684629603045,353739.58462783054,98.73308439681358,0.6654267948732276,47836.68092707913,2632.3542899026443,49697.7322867546,8192,0.83421774723341,51.14997811900537,78.20405421629106,0.0199204197987792
358,333.0973182131956,435068.3025797344,21.950455307898388,1.4762529060380998,33050.53634548122,837.2192985228739,134523.39105659933,2048,0.5467510808685616,18.770492495924742,79.75151240880948,0.07999994709322909
359,324.1214544972423,486807.3544279212,1.1215549327750152,0.941010429694227,58757.11416875401,852.1017621082054,188763.05715228207,8192,0.615140752774175,54.97211144571389,38.216261597611066,0.08793732922069222
360,324.4441078132709,735378.5271879851,2.9837644254619766,1.7022395978192766,87393.44436508595,1098.206444664908,146972.89561139204,4096,0.8147860174159223,54.84982560548338,65.58614456959879,0.09510667646838071
361,357.77745077002396,308894.0905282834,58.66638669428883,1.2706736424119167,70533.60650330412,1081.5744101737935,152792.45345289673,4096,0.7530929275967437,23.99189460665891,33.01611183075181,0.020603904719078685
362,365.01193866567286,689831.5239038961,12.466371968870549,0.738069666173337,62966.1163745391,1140.9010336775482,174919.37509146723,8192,0.6719589374113004,10.951696220011561,30.11112680686433,0.03012590916528477
363,283.51806546804835,735359.6492420653,72.88331731810906,1.024292162770791,55678.27871713079,135.96674608652435,65821.46449872886,2048,0.6254303685524663,37.70148130683544,36.22777117022468,0.07713237561676427
364,355.39641649783914,236139.12700717547,92.79609722399343,1.7927201288075907,81629.69049461735,2618.201280669358,146848.7970236599,2048,0.7422640042434114,39.435780852315034,40.09921481093402,0.09705123315538117
365,277.57016284180014,994997.9831387327,63.4211726065246,1.6773739859328596,96251.80979976998,1261.021006080526,158090.72232726714,8192,0.9461227386047488,26.320758340451025,64.84625442083033,0.0696181611576762
366,299.4113502494823,625292.6737091949,42.344303139722115,1.3693488838531473,51152.37805066753,971.9705462726727,68319.2991422091,2048,0.591857345888444,55.86956544981525,73.53424133803915,0.08035106486063186
367,348.85582799817655,349718.621534643,67.5447070376949,0.8110443243812089,20565.12409116755,2578.7806920728863,104870.81821841486,1024,0.7517856186601288,49.71833362956282,31.919508808561638,0.09206624202131919
368,283.0081082921309,529889.1192999152,96.39278453907026,0.3031065337535579,57497.469668228485,1015.768256518221,164516.14276622236,8192,0.5655266836588733,17.49821436371947,76.78896047763132,0.052959084996722756
369,292.72564939595316,557234.8983796858,79.06753430202701,0.783874427513636,73151.71101434036,750.086323908692,120711.62078395009,2048,0.9050595467159102,30.9731908670658,48.35622368906172,0.06283501887312894
370,345.25172279094375,772964.3823616764,22.877195629609858,0.1963256892882746,89723.78348815274,2807.1995915593084,125867.18820381883,4096,0.9072670289226274,59.54266379487015,39.37680586410126,0.03553262869566476
371,368.02171911161696,818127.3879472447,17.0614650166215,0.47321584315303633,10608.73052951687,680.3088694936516,94744.8328609619,4096,0.7051902903019696,17.060394410579327,31.951975302704113,0.085074601331377
372,353.68233224843317,184194.81280734844,19.587089205357376,1.328937516440855,59816.23599459753,1951.9217260321143,73468.15679965637,8192,0.5556276921034866,29.33540727958494,61.94091306426705,0.06096485222841172
373,348.9076861449497,575964.8132979685,51.94534667845423,1.7588461809919191,82261.0276683254,1003.4568978585575,159281.09577693144,4096,0.5967903416379285,18.448627258499094,45.833835484756605,0.08944022100582906
374,278.45602659221436,174239.97152550338,86.40657024251831,1.962382058706261,91017.5993555389,1074.0579218196838,63306.34569331432,1024,0.5357684057268967,38.689260987103,55.17674388825486,0.01278506607443965
375,352.99101600538347,565006.6941066285,14.893912098309892,0.4742570539591491,89154.80744967029,2214.607451959139,80223.00502103101,1024,0.9083740116634742,24.33218838224069,62.844115283756246,0.0631602384768749
376,284.79693321963634,545235.7358239576,67.62968235684806,1.3251121892286821,67147.4866885104,3110.7066222351104,105023.31899381334,8192,0.917927830761178,42.47193080167337,68.3556421547203,0.03427345038164016
377,285.65048223515697,970214.9717138502,94.26478406013439,0.2937504817935064,83924.29748115136,2499.561405264441,75391.95516035223,1024,0.8859131979359584,31.327844889520147,69.60945256989844,0.04372504866829639
378,282.68347340071625,451136.4400205932,89.2786483198188,0.9806930832224605,38717.08123525372,3588.7972800030466,122490.61566973041,8192,0.5595134675677781,53.01174145563377,41.58564345870121,0.041064983030688944
379,297.5346762600319,238342.07939707465,25.0650138648713,1.9100026136625063,82539.08818762134,1060.6055923866438,170916.19569784135,8192,0.8758624511252564,29.16082916746783,32.94243971903973,0.015872062677762762
380,286.94288860157593,845239.4439806212,42.47993053240757,1.4302203011416343,75615.71957574863,2955.598540180957,107716.7573117906,1024,0.6800905836984612,29.290413530548467,55.14860088583936,0.09141590367653997
381,365.9156033876605,344811.33714518807,31.142217031609075,1.3742616903895273,74075.00902728566,1872.9726472484992,148418.3002064206,8192,0.7380069891326709,20.66923669938565,46.88734417120898,0.08986130724887181
382,369.21539105340844,151837.13775393742,1.3690683558586936,1.1436198716801984,20902.797708292823,2863.5059501130036,189452.04275823355,2048,0.5785444477084624,36.73554771461285,37.600217805996955,0.07318296205047627
383,303.95425242633183,472689.8588589185,21.100675232270337,1.571365413876363,54170.075275647025,2059.5384341557865,147149.6439400353,4096,0.5732755621410458,29.159039644180982,33.53823037765895,0.05303946271748606
384,336.7668283236674,853637.3608386011,68.9791572998918,0.5414688310991415,63877.15110491433,895.580312273416,124751.00249149017,1024,0.8921360291272598,14.453036614966388,69.59587817041015,0.08101377514696599
385,283.412383269196,494474.1566822841,29.385632321002532,1.5011413337443291,35911.02082377059,981.5932639334497,68249.25875766743,1024,0.5327604714002498,19.16334700559981,33.216846653647046,0.034388161700559694
386,336.15230941297057,710478.4851776292,31.400883241296807,1.6820235619730648,15419.755425248008,257.597448038638,140144.0584652471,8192,0.5194402534161258,50.35459549263446,66.37119877101142,0.08720414994092564
387,322.0471548388086,388442.46524166054,10.165728572246612,1.0680178667337628,75643.3726833809,2391.1618872325166,175838.06258177687,1024,0.6076177732303853,10.961510658055415,65.63460247812596,0.07130613305670389
388,365.48009658895694,651309.2553112418,23.898605693261633,0.9366246125038478,50442.85412484418,1055.3543599358945,63001.08058731736,2048,0.7197263210538686,15.232601162582762,72.40395040527598,0.09312623549342795
389,354.5215815524019,702756.2230278081,18.40514481908584,0.9944208805452789,78306.40648689937,27.27925815353103,75143.98284643749,8192,0.6027751578644927,35.57251057637335,32.905415965690615,0.012101245248532467
390,330.0780610234181,308763.7109290301,1.1643778547579808,0.40805393845778304,60781.686802239296,2638.472075432809,110563.85552565561,8192,0.906224630022942,52.65994550660398,53.02788842560031,0.0989040582923089
391,333.2396317109985,280096.9438845472,9.22250938102006,1.5348887933023725,21516.201258694175,307.4233915213613,150484.17026973766,1024,0.79123243407673,59.325726888650266,58.35928666506955,0.02540181138364387
392,339.65148502006406,169483.86951223377,28.11995066359114,0.4977786891339192,30661.551148646053,1012.7812842698479,150657.31707021222,8192,0.6152260733887405,30.780549828222483,57.82241524098271,0.021851812246449713
393,360.80885532885645,405590.139179663,56.37864222443739,1.8800114375540165,16473.5817749629,1020.5421712490054,48054.59270297528,2048,0.8617181585917341,46.81509843886461,58.27635495983873,0.09300175074561208
394,366.89064517926784,460283.25634462,67.91519098811287,1.11698817555003,19491.824217256828,1856.6160960638608,49401.88391583767,1024,0.6458256059010903,12.336978906425397,65.58469927067097,0.05831056348484898
395,315.3530647786325,261917.6990709956,87.61415390258844,1.0452248947337748,1507.6476610205173,728.5377092840944,145824.58883854444,4096,0.9047590157316185,31.387126668098038,79.99888865717992,0.04925851850489559
396,317.2936175408246,177601.47182562726,47.99608358070648,1.5760182732019237,25632.785646011915,2307.8205555646528,134023.52625959628,8192,0.7038754201650373,43.470672609010535,77.27407065730591,0.028779118234046892
397,318.53938620548905,330218.3842309279,0.6016413465694037,1.019938684176462,43620.30034018893,2549.1842156154753,84086.53918259879,2048,0.6528506849587561,57.99292557401388,64.18688950867504,0.028032554682337077
398,337.835728486596,402523.36295159656,14.509320179139817,0.22157049345579916,27411.274763210484,3454.352884458572,139789.88398185273,2048,0.6345136909453224,33.12069447984017,68.06902039297617,0.09172682818937389
399,358.2116689511197,850971.9178399396,32.33827956707843,1.314779445929869,85152.52345578921,2148.590420411129,129595.37904288858,8192,0.8020987841543259,25.80995114651585,46.103592370677774,0.0727055555736193
400,348.7700733958551,969910.486299881,83.01290749388505,1.213021922738111,65895.18890446411,31.122073212678394,176244.0090827945,1024,0.5193587553947809,11.4749242788139,75.59849804519925,0.06208128126980665
401,283.18145632661714,163522.88684084485,28.34963987042216,0.6188294092278032,63061.1116777996,1362.8299492016668,137462.3300716231,4096,0.7719124642251569,13.534460980329923,52.39726422009667,0.06829802149909893
402,347.97164362670117,915829.8546334341,16.574150434335266,0.5906431197504797,48379.61381479153,2760.780366176905,128390.3677207791,8192,0.6231949621940764,51.33103468694579,51.08977954764387,0.0940923721071352
403,328.36888372366997,125290.12529537219,32.831278426387776,1.983490989634183,59315.314621077734,510.60320469406196,110008.0677465295,1024,0.9429042254117976,36.64055818335939,66.1253725268518,0.08716483892716555
404,351.0079098190971,645868.9088275064,95.34877409797039,0.8852662537457859,40837.177816298805,591.863726847347,103782.6406959036,4096,0.7875644623794626,39.11673898154127,78.0407993298994,0.04139363019974804
405,357.1833248097341,146262.60525545626,90.73211176238793,1.760720308356922,61053.82180403885,2073.000752560473,164222.28201365372,1024,0.5787422527357297,22.71440463635958,58.55295272323879,0.01603025046893337
406,320.48068572382596,862945.3063315802,52.527683429479545,1.3451348364205542,93538.16677258287,709.3587997567081,151039.67485839612,4096,0.6026227952260746,52.519156462683014,31.469630539098787,0.02520008662847699
