experiment_id,frequency,attenuation_coefficient,transmission_loss_dB,source_amplitude,received_amplitude,SNR_dB,sound_speed_gas,sound_speed_liquid,sound_speed_mixture,viscous_atten_contribution,scattering_atten_contribution,turbulence_atten_contribution
24,5000,0.31115071515018067,13.5131038629974,1.0,0.21103029539303933,28.6178568871333,343.10437646005755,1482.3519035943798,62.70687142110167,0.00017404747908791643,0.3062171392848773,0.002220151184016842
24,10000,1.1653715874070842,50.61144497777298,1.0,0.0029473231214622456,5.0,343.10437646005755,1482.3519035943798,62.70687142110167,0.0006961899163516657,1.2238069183368305,0.004440302368033684
25,100,0.00013681071133154983,0.005941613699655079,1.0,0.9993161803546374,39.26838126542103,342.2752112075031,1477.8469487481232,52.8234340922999,3.8167235456153956e-08,0.00010225232450878852,8.947693950466919e-06
25,500,0.0023737997927324823,0.10309281511268001,1.0,0.988201159758945,42.80367613912272,342.2752112075031,1477.8469487481232,52.8234340922999,9.541808864038488e-07,0.002438791539188586,4.473846975233459e-05
25,1000,0.011336055518699642,0.49231863583201596,1.0,0.9448961255400388,38.46196130986145,342.2752112075031,1477.8469487481232,52.8234340922999,3.816723545615395e-06,0.00969640786998878,8.947693950466918e-05
25,2000,0.037229391566202946,1.61685193218174,1.0,0.8301515887403712,37.819578850097244,342.2752112075031,1477.8469487481232,52.8234340922999,1.526689418246158e-05,0.038668114906423995,0.00017895387900933836
25,5000,0.20927200057957804,9.088567506856487,1.0,0.35121384258313404,29.07412860017512,342.2752112075031,1477.8469487481232,52.8234340922999,9.541808864038488e-05,0.24123503101440827,0.00044738469752334594
25,10000,0.8686662402068883,37.725695473749624,1.0,0.01299317315947677,5.0,342.2752112075031,1477.8469487481232,52.8234340922999,0.0003816723545615395,0.9643525411899776,0.0008947693950466919
26,100,0.00045354688083110005,0.01969729076293785,1.0,0.9977348349629274,40.44873217431011,343.2825185276299,1483.3009277858775,53.17095102183156,7.68192137117142e-08,0.00043907881542363695,1.5969843790363385e-05
26,500,0.012468398814728039,0.5414956803405433,1.0,0.9395615073719513,37.461796238181876,343.2825185276299,1483.3009277858775,53.17095102183156,1.9204803427928547e-06,0.010712913026778615,7.984921895181692e-05
26,1000,0.04710846763009086,2.045894754266642,1.0,0.7901422091408958,37.526127557282344,343.2825185276299,1483.3009277858775,53.17095102183156,7.681921371171419e-06,0.0427196234277083,0.00015969843790363385
26,2000,0.1701189067731257,7.3881702478982225,1.0,0.42716089482132846,33.96146873643498,343.2825185276299,1483.3009277858775,53.17095102183156,3.0727685484685676e-05,0.17061443635202092,0.0003193968758072677
26,5000,0.9466201502699845,41.11119077206813,1.0,0.008799144735666767,5.0,343.2825185276299,1483.3009277858775,53.17095102183156,0.00019204803427928552,1.0653500121045851,0.0007984921895181692
26,10000,4.3333942753744354,188.19692217062578,1.0,3.891830268694804e-10,5.0,343.2825185276299,1483.3009277858775,53.17095102183156,0.0007681921371171421,4.2600797616242785,0.0015969843790363384
27,100,0.00042588929208936614,0.018496136945609396,1.0,0.9978728192021794,44.89210414287618,345.15731229243136,1492.8991593128624,76.26883380200721,4.662305864656243e-08,0.00034989963424542813,6.397376561394184e-05
27,500,0.00797482037762769,0.3463420484173313,1.0,0.9609104083433456,38.59166404157903,345.15731229243136,1492.8991593128624,76.26883380200721,1.1655764661640604e-06,0.008197016113408385,0.00031986882806970916
27,1000,0.031091065852758525,1.3502678336343648,1.0,0.8560253153559025,37.53877792804513,345.15731229243136,1492.8991593128624,76.26883380200721,4.662305864656242e-06,0.032512827082269886,0.0006397376561394183
27,2000,0.12246200090487726,5.318457123581922,1.0,0.542097174685952,37.05957593863318,345.15731229243136,1492.8991593128624,76.26883380200721,1.8649223458624967e-05,0.12950083358635223,0.0012794753122788367
27,5000,0.9257816783999301,40.206187437622056,1.0,0.00976541328946048,5.0,345.15731229243136,1492.8991593128624,76.26883380200721,0.00011655764661640608,0.8073159296294738,0.0031986882806970918
27,10000,2.9642431858328226,128.73544586265103,1.0,3.657865285018467e-07,5.0,345.15731229243136,1492.8991593128624,76.26883380200721,0.0004662305864656243,3.226511344804259,0.0063973765613941835
28,100,0.000962562834571867,0.04180357275397145,1.0,0.9951987488595923,41.224060062757054,343.2646388467749,1483.2059737349166,69.4975374034068,5.6301436691381295e-08,0.001,1.87683798437004e-05
28,500,0.00519864377587265,0.22577423052421774,1.0,0.9743416967149343,36.74273753948132,343.2646388467749,1483.2059737349166,69.4975374034068,1.4075359172845326e-06,0.005,9.3841899218502e-05
28,1000,0.01177073457652609,0.5111965074533091,1.0,0.9428447228140896,43.08055883873774,343.2646388467749,1483.2059737349166,69.4975374034068,5.63014366913813e-06,0.01,0.000187683798437004
28,2000,0.019147928653421416,0.8315839754058084,1.0,0.908700571584955,38.39301290472223,343.2646388467749,1483.2059737349166,69.4975374034068,2.252057467655252e-05,0.02,0.000375367596874008
28,5000,0.052539349346774,2.2817549504091166,1.0,0.7689750561536344,38.38715862956494,343.2646388467749,1483.2059737349166,69.4975374034068,0.00014075359172845324,0.05,0.0009384189921850199
28,10000,0.10918597015722269,4.7418864340534945,1.0,0.5793028675962302,39.2785226434792,343.2646388467749,1483.2059737349166,69.4975374034068,0.0005630143669138129,0.1,0.0018768379843700398
29,100,0.000445047111044679,0.019328150451368785,1.0,0.997777238445996,38.38407736047172,341.01947018180493,1470.7417409317702,61.561097091893615,7.191704027962636e-08,0.000402752361771777,5.023967325214817e-05
29,500,0.008435565106216875,0.3663519377365607,1.0,0.9586992842042664,38.1717879823796,341.01947018180493,1470.7417409317702,61.561097091893615,1.7979260069906587e-06,0.009532269314167705,0.0002511983662607408
29,1000,0.03824328632198128,1.6608848219482577,1.0,0.8259538062928647,41.92823090508732,341.01947018180493,1470.7417409317702,61.561097091893615,7.191704027962635e-06,0.03786080739160746,0.0005023967325214816
29,2000,0.14407565109354015,6.257126024654269,1.0,0.4865681740749237,34.190449878623525,341.01947018180493,1470.7417409317702,61.561097091893615,2.876681611185054e-05,0.15090668983630315,0.0010047934650429633
29,5000,0.9422964943497133,40.923416781285916,1.0,0.00899143814418168,5.0,341.01947018180493,1470.7417409317702,61.561097091893615,0.00017979260069906592,0.9411547874889195,0.0025119836626074084
29,10000,4.719746761416038,204.9759974463729,1.0,5.638974461191849e-11,5.0,341.01947018180493,1470.7417409317702,61.561097091893615,0.0007191704027962637,3.7619364513050444,0.005023967325214817
30,100,0.00019146532147058115,0.00831523325905056,1.0,0.9990431314835712,42.080006520879095,340.3199065767438,1466.6309618272478,61.51321932961408,7.189875329066679e-08,0.00013844279541431944,6.280395609844495e-05
30,500,0.0038330037562741698,0.16646523804643087,1.0,0.9810174625787526,43.52694941342564,340.3199065767438,1466.6309618272478,61.51321932961408,1.7974688322666692e-06,0.0032725020665912152,0.00031401978049222474
30,1000,0.014426903604573075,0.626552462641622,1.0,0.9304057310535326,38.654863355784265,340.3199065767438,1466.6309618272478,61.51321932961408,7.189875329066677e-06,0.012995724356981478,0.0006280395609844495
30,2000,0.0562143149450066,2.441356678458787,1.0,0.7549742964686407,39.77605048270703,340.3199065767438,1466.6309618272478,61.51321932961408,2.8759501316266708e-05,0.05179432960915913,0.001256079121968899
30,5000,0.3531019551023314,15.33502306501923,1.0,0.17109954189273935,25.679524997195365,340.3199065767438,1466.6309618272478,61.51321932961408,0.00017974688322666698,0.32300743073686944,0.0031401978049222477
30,10000,1.4365498435872275,62.38856700489124,1.0,0.000759576727040499,5.0,340.3199065767438,1466.6309618272478,61.51321932961408,0.0007189875329066679,1.291086883853644,0.0062803956098444955
31,100,0.00025392880547204876,0.011027987901279504,1.0,0.998731161629616,41.286391787278006,342.3698806208155,1478.3686837715734,68.53534041574245,5.781500497236334e-08,0.0001845247393570476,3.8511153669993916e-05
31,500,0.004467422158387453,0.19401767917199858,1.0,0.9779105152900345,40.099409693694646,342.3698806208155,1478.3686837715734,68.53534041574245,1.4453751243090835e-06,0.004349348603708906,0.00019255576834996957
31,1000,0.019786663306615875,0.8593238689340825,1.0,0.9058031081012785,37.50680478909145,342.3698806208155,1478.3686837715734,68.53534041574245,5.781500497236334e-06,0.017265509474726982,0.00038511153669993915
31,2000,0.07215727426846852,3.1337506043975383,1.0,0.6971279090599494,36.07957177094774,342.3698806208155,1478.3686837715734,68.53534041574245,2.3126001988945336e-05,0.06879826801869066,0.0007702230733998783
31,5000,0.4323092367272428,18.774951598644815,1.0,0.11514694500499927,23.78195212656978,342.3698806208155,1478.3686837715734,68.53534041574245,0.00014453751243090834,0.42900003806600195,0.001925557683499696
31,10000,1.7519626110217854,76.08676944675747,1.0,0.00015691394010418895,5.0,342.3698806208155,1478.3686837715734,68.53534041574245,0.0005781500497236333,1.7146813028629215,0.003851115366999392
32,100,0.00034995716373211334,0.015198446511136963,1.0,0.9982517441640343,41.477308685543306,341.1037224936813,1471.229363406131,70.18066720530888,5.4847313402416246e-08,0.0003527513473149934,5.2230074954971564e-05
32,500,0.009206031171057363,0.3998128537819544,1.0,0.9550131625177516,43.92669659282897,341.1037224936813,1471.229363406131,70.18066720530888,1.3711828350604061e-06,0.008385306022995795,0.0002611503747748578
32,1000,0.03281037152909249,1.4249363304280427,1.0,0.8486980092585523,39.01336432489984,341.1037224936813,1471.229363406131,70.18066720530888,5.4847313402416246e-06,0.03332448526204366,0.0005223007495497157
32,2000,0.13727102452214643,5.961604847517417,1.0,0.5034075881427638,37.193301712009536,341.1037224936813,1471.229363406131,70.18066720530888,2.1938925360966498e-05,0.1328644633882956,0.0010446014990994313
32,5000,0.8236019059165326,35.76857630245513,1.0,0.01627688086891203,5.0,341.1037224936813,1471.229363406131,70.18066720530888,0.00013711828350604062,0.8287773549523009,0.002611503747748578
32,10000,3.5204569482171912,152.89150263886881,1.0,2.2668608815188873e-08,5.0,341.1037224936813,1471.229363406131,70.18066720530888,0.0005484731340241625,3.3129420315098086,0.005223007495497156
33,100,0.0009745235340380485,0.04232301933175803,1.0,0.9951392342734791,40.34585696646486,345.8197230937555,1496.1265621754378,85.06425688885354,3.712822668011579e-08,0.001,2.002542717911404e-05
33,500,0.005648720838811909,0.245320829010792,1.0,0.9721515177667197,37.70164857216709,345.8197230937555,1496.1265621754378,85.06425688885354,9.282056670028946e-07,0.005,0.0001001271358955702
33,1000,0.01033964891241472,0.4490452467478672,1.0,0.9496153752163957,38.15071312337379,345.8197230937555,1496.1265621754378,85.06425688885354,3.7128226680115784e-06,0.01,0.0002002542717911404
33,2000,0.022855090529075653,0.992583970017683,1.0,0.8920122149146543,35.96104222041477,345.8197230937555,1496.1265621754378,85.06425688885354,1.4851290672046314e-05,0.02,0.0004005085435822808
33,5000,0.0482383315012808,2.0949641187226056,1.0,0.7856910283738844,38.659459631406435,345.8197230937555,1496.1265621754378,85.06425688885354,9.282056670028947e-05,0.05,0.0010012713589557022
33,10000,0.1184006932825324,5.142076774612324,1.0,0.5532178203962926,34.7264227032417,345.8197230937555,1496.1265621754378,85.06425688885354,0.0003712822668011579,0.1,0.0020025427179114043
34,100,0.00019698952486276516,0.008555146364064233,1.0,0.9990155372773835,43.75375899251711,342.752781320305,1480.4593934698196,54.992328363295755,9.108672827798905e-08,0.00017287430877548418,3.560388599615229e-05
34,500,0.0036368092835500306,0.1579446203580297,1.0,0.9819802857720324,35.44444346640181,342.752781320305,1480.4593934698196,54.992328363295755,2.277168206949726e-06,0.0040722936670455805,0.00017801942998076144
34,1000,0.01725686382776583,0.7494560735354527,1.0,0.9173333787029746,38.24643547775932,342.752781320305,1480.4593934698196,54.992328363295755,9.108672827798904e-06,0.01616439264201156,0.00035603885996152287
34,2000,0.05850252138912009,2.5407322216721817,1.0,0.746385835330945,38.87598067292653,342.752781320305,1480.4593934698196,54.992328363295755,3.6434691311195616e-05,0.0644080065157047,0.0007120777199230457
34,5000,0.4134624219292214,17.956444831821493,1.0,0.1265254114898149,20.91539790670505,342.752781320305,1480.4593934698196,54.992328363295755,0.0002277168206949726,0.40161417552687373,0.0017801942998076142
34,10000,1.4035920816495258,60.95722959034876,1.0,0.0008956503923445249,5.0,342.752781320305,1480.4593934698196,54.992328363295755,0.0009108672827798904,1.6052088818457872,0.0035603885996152284
35,100,0.0005515924088436256,0.0239553539420509,1.0,0.9972458376391703,39.777692918499184,343.53782896226676,1484.649617524438,54.54646003275312,9.280748700695971e-08,0.0004714523742601913,4.6372179274286316e-05
35,500,0.013288028217872162,0.5770917330396581,1.0,0.9357189252955147,37.28273873430803,343.53782896226676,1484.649617524438,54.54646003275312,2.320187175173993e-06,0.010982528116123628,0.00023186089637143158
35,1000,0.03728872685055097,1.619428830839191,1.0,0.8299053388675937,36.99675502939832,343.53782896226676,1484.649617524438,54.54646003275312,9.280748700695971e-06,0.04352822184430393,0.00046372179274286316
35,2000,0.17347922846764155,7.534107164833025,1.0,0.42004386094399415,32.95257173381236,343.53782896226676,1484.649617524438,54.54646003275312,3.7122994802783886e-05,0.1733091061368346,0.0009274435854857263
35,5000,1.0565992904580996,45.88752414288439,1.0,0.005077194405739784,5.0,343.53782896226676,1484.649617524438,54.54646003275312,0.00023201871751739927,1.0801677337037867,0.0023186089637143156
35,10000,3.781274783644304,164.21867730966338,1.0,6.152705591940742e-09,5.0,343.53782896226676,1484.649617524438,54.54646003275312,0.0009280748700695971,4.316652028613242,0.004637217927428631
36,100,0.0005362415619644018,0.02328867513283204,1.0,0.9973223834175118,42.21130298804342,342.87301376786445,1481.1094800962883,70.88775616057545,5.397366533420018e-08,0.00047536052325220575,6.52688423930211e-05
36,500,0.011832913365423423,0.513896897944263,1.0,0.9425516436598033,40.3996095403633,342.87301376786445,1481.1094800962883,70.88775616057545,1.3493416333550043e-06,0.011113114327438061,0.00032634421196510547
36,1000,0.047273383224166826,2.053056947515341,1.0,0.7894909438281871,38.842360172519285,342.87301376786445,1481.1094800962883,70.88775616057545,5.397366533420017e-06,0.0440670079328187,0.0006526884239302109
36,2000,0.18818898660216812,8.17294384362866,1.0,0.3902588925625035,34.48536121663621,342.87301376786445,1481.1094800962883,70.88775616057545,2.158946613368007e-05,0.17549713297740777,0.0013053768478604219
36,5000,1.1189301242886778,48.59451786138925,1.0,0.003717697992580909,5.0,342.87301376786445,1481.1094800962883,70.88775616057545,0.00013493416333550042,1.093966210781797,0.0032634421196510548
36,10000,4.339781019024233,188.47429492306958,1.0,3.769513073212856e-10,5.0,342.87301376786445,1481.1094800962883,70.88775616057545,0.0005397366533420017,4.372010349357852,0.0065268842393021095
37,100,0.0003456592553832334,0.015011790723172515,1.0,0.99827319636706,43.58686907509846,346.38476950569566,1498.8149109357248,77.71221224602678,4.4979670054657564e-08,0.00031047863865331366,6.021190228372233e-05
37,500,0.007495754521853083,0.3255364826542142,1.0,0.9632148640420903,36.81291331310969,346.38476950569566,1498.8149109357248,77.71221224602678,1.124491751366439e-06,0.0072237933011970274,0.0003010595114186117
37,1000,0.029607187704513885,1.2858238244744187,1.0,0.8624001209988982,37.35207286057582,346.38476950569566,1498.8149109357248,77.71221224602678,4.497967005465756e-06,0.0286260868722202,0.0006021190228372233
37,2000,0.1248716436735245,5.42310657936008,1.0,0.5356050597286385,33.27164546203514,346.38476950569566,1498.8149109357248,77.71221224602678,1.7991868021863024e-05,0.11396617482374498,0.0012042380456744467
37,5000,0.6815630538081738,29.5999073338019,1.0,0.033113465420371246,6.621011204307036,346.38476950569566,1498.8149109357248,77.71221224602678,0.0001124491751366439,0.710270445154147,0.0030105951141861167
37,10000,2.7161870025528683,117.96250270260445,1.0,1.264371986062406e-06,5.0,346.38476950569566,1498.8149109357248,77.71221224602678,0.0004497967005465756,2.838390917290908,0.0060211902283722335
38,100,0.0001307401439826702,0.00567797230949103,1.0,0.9993465128958527,41.515151339979106,347.9589693228053,1506.0038168383558,69.43149791622976,3.7875554754331754e-08,0.00014414579628121583,1.1161663704486708e-05
38,500,0.003767975059396714,0.16364107762450705,1.0,0.9813364858761429,40.68727404594542,347.9589693228053,1506.0038168383558,69.43149791622976,9.468888688582938e-07,0.0034367037886708423,5.580831852243353e-05
38,1000,0.012446376652004926,0.5405392699655209,1.0,0.9396649689499846,39.36403801775052,347.9589693228053,1506.0038168383558,69.43149791622976,3.787555475433175e-06,0.013663344595503593,0.00011161663704486706
38,2000,0.054705105929045185,2.375812563691719,1.0,0.7606929158876978,35.3074580579232,347.9589693228053,1506.0038168383558,69.43149791622976,1.51502219017327e-05,0.05448643726365482,0.00022323327408973413
38,5000,0.3917677570780816,17.014257508662446,1.0,0.14102208278218428,24.740467072488897,347.9589693228053,1506.0038168383558,69.43149791622976,9.468888688582938e-05,0.3399142037039944,0.0005580831852243353
38,10000,1.3302588982488965,57.77240990121952,1.0,0.0012923480889138045,5.0,347.9589693228053,1506.0038168383558,69.43149791622976,0.00037875554754331753,1.3588221092241797,0.0011161663704486707
39,100,0.0002600334624930297,0.011293109787091901,1.0,0.998700677538866,35.905237153364325,347.37593560159223,1503.3916009570958,87.3173776107394,3.528222023171105e-08,0.00020599071293529614,4.8699427455569126e-05
39,500,0.0049469003894525194,0.21484115416642768,1.0,0.9755688892882495,38.42119034983797,347.37593560159223,1503.3916009570958,87.3173776107394,8.820555057927764e-07,0.004827896376533581,0.00024349713727784563
39,1000,0.01767387316201588,0.7675665588121473,1.0,0.9154226884266977,38.67023285541594,347.37593560159223,1503.3916009570958,87.3173776107394,3.5282220231711056e-06,0.019150649782709913,0.00048699427455569126
39,2000,0.09115934242685589,3.95899993899125,1.0,0.633942696858126,37.322685783542774,347.37593560159223,1503.3916009570958,87.3173776107394,1.4112888092684423e-05,0.07628072768399083,0.0009739885491113825
39,5000,0.45076431267442485,19.576445363341474,1.0,0.1049972034097545,21.568720199370844,347.37593560159223,1503.3916009570958,87.3173776107394,8.820555057927764e-05,0.4755475300992597,0.0024349713727784563
39,10000,2.172493180923314,94.35018004474381,1.0,1.9164213379427247e-05,5.0,347.37593560159223,1503.3916009570958,87.3173776107394,0.0003528222023171106,1.900580763162795,0.004869942745556913
40,100,0.00046165875824849014,0.02004958512296266,1.0,0.9976943682702036,38.68607685946589,346.4364212160427,1499.057743408851,85.11157371339935,3.714872893296638e-08,0.0003948482459105067,6.403679362397819e-05
40,500,0.010336565056931922,0.44891131660595057,1.0,0.9496300177121908,40.338059454237545,346.4364212160427,1499.057743408851,85.11157371339935,9.287182233241593e-07,0.009340832810511897,0.00032018396811989093
40,1000,0.04112088598871614,1.7858573875872163,1.0,0.8141550679597561,39.48448621577673,346.4364212160427,1499.057743408851,85.11157371339935,3.7148728932966373e-06,0.03709814457342221,0.0006403679362397819
40,2000,0.16481269775423388,7.157724518225224,1.0,0.43864559669398456,31.77180505865364,346.4364212160427,1499.057743408851,85.11157371339935,1.485949157318655e-05,0.1478622049564381,0.0012807358724795637
40,5000,1.047362113885464,45.48635866149823,1.0,0.005317188624094117,5.0,346.4364212160427,1499.057743408851,85.11157371339935,9.287182233241595e-05,0.922149880963048,0.003201839681198909
40,10000,4.459059142789574,193.65447801937563,1.0,2.0762330455097658e-10,5.0,346.4364212160427,1499.057743408851,85.11157371339935,0.0003714872893296638,3.6859476571659378,0.006403679362397818
41,100,0.00023146156364893845,0.010052247986543226,1.0,0.9988433616041809,40.38576931893875,340.59326231023294,1468.2504941688087,73.86340667874018,4.923422655196031e-08,0.00013433499444800927,6.283993419011297e-05
41,500,0.0032783996228086727,0.14237908656595089,1.0,0.9837416196037087,38.8898492453254,340.59326231023294,1468.2504941688087,73.86340667874018,1.2308556637990076e-06,0.003191411071476344,0.0003141996709505649
41,1000,0.012888927172909976,0.5597589948847682,1.0,0.9375880215753576,40.28857289791907,340.59326231023294,1468.2504941688087,73.86340667874018,4.92342265519603e-06,0.01268216239104343,0.0006283993419011298
41,2000,0.0545484620660066,2.3690096071575524,1.0,0.7612889386501531,36.48359038496529,340.59326231023294,1468.2504941688087,73.86340667874018,1.969369062078412e-05,0.05056168577444984,0.0012567986838022596
41,5000,0.3178734462799473,13.805068366295085,1.0,0.20405469029223075,30.479472350928642,340.59326231023294,1468.2504941688087,73.86340667874018,0.0001230855663799008,0.315384421878847,0.0031419967095056493
41,10000,1.4864417085062012,64.55534316750851,1.0,0.0005918788776775774,5.0,340.59326231023294,1468.2504941688087,73.86340667874018,0.0004923422655196032,1.2607028685667685,0.006283993419011299
42,100,0.00013979718754991344,0.006071314713852138,1.0,0.9993012582960124,40.233991338722674,347.48425328928283,1503.881302904783,70.00938021904524,5.608383029584119e-08,0.00010017661272889705,3.90352244511558e-05
42,500,0.002818920215422911,0.12242414944836963,1.0,0.9860042627853683,37.83199072015482,347.48425328928283,1503.881302904783,70.00938021904524,1.4020957573960297e-06,0.0024593933671536233,0.00019517612225577902
42,1000,0.009948215343187712,0.43204550283316884,1.0,0.9514757518357667,36.23078634941165,347.48425328928283,1503.881302904783,70.00938021904524,5.608383029584119e-06,0.00981506249308009,0.00039035224451155803
42,2000,0.04161599174769353,1.8073595574954564,1.0,0.812142096258222,39.48703232191002,347.48425328928283,1503.881302904783,70.00938021904524,2.2433532118336475e-05,0.03921522802125156,0.0007807044890231161
42,5000,0.23508272310675152,10.209512943605226,1.0,0.3086912737732974,32.93846058297484,347.48425328928283,1503.881302904783,70.00938021904524,0.00014020957573960296,0.24492634281631429,0.0019517612225577901
42,10000,0.8633360690320222,37.49420908086521,1.0,0.013344107929452472,5.0,347.48425328928283,1503.881302904783,70.00938021904524,0.0005608383029584119,0.9794802615099132,0.0039035224451155802
43,100,0.00019743692305609429,0.008574576620721867,1.0,0.9990133024911507,42.08562202860359,341.0301411567241,1470.8035887611106,53.14378191058715,8.563397401725112e-08,0.0001818924758184933,1.1124588092667264e-05
43,500,0.00510309778239082,0.22162472075050543,1.0,0.9748072801446749,38.86060675351162,341.0301411567241,1470.8035887611106,53.14378191058715,2.140849350431277e-06,0.004309858055468362,5.562294046333631e-05
43,1000,0.019100215843820843,0.8295118344132456,1.0,0.9089173807321405,39.093471226585336,341.0301411567241,1470.8035887611106,53.14378191058715,8.563397401725108e-06,0.017120705301876468,0.00011124588092667261
43,2000,0.06731957924308037,2.9236521789318495,1.0,0.7141959630718909,38.8436676960415,341.0301411567241,1470.8035887611106,53.14378191058715,3.425358960690043e-05,0.0682453673675119,0.00022249176185334523
43,5000,0.45422933068845733,19.72692918366044,1.0,0.10319378470838207,17.12028650237106,341.0301411567241,1470.8035887611106,53.14378191058715,0.00021408493504312774,0.42564309414697205,0.000556229404633363
43,10000,1.9548609831353292,84.89853378636394,1.0,5.6894896364637505e-05,5.0,341.0301411567241,1470.8035887611106,53.14378191058715,0.000856339740172511,1.7013851073879183,0.001112458809266726
44,100,0.00039212490813772153,0.017029768382103197,1.0,0.998041296228099,40.774577298492716,344.81748796167113,1491.2109659907683,68.482659584811,5.8289843279139636e-08,0.00038056716332466635,3.7666222003708705e-05
44,500,0.009470023206068651,0.41127788218913564,1.0,0.953753414767908,40.11006964945868,344.81748796167113,1491.2109659907683,68.482659584811,1.4572460819784907e-06,0.00883441210641328,0.00018833111001854353
44,1000,0.03343326241175343,1.4519881377447919,1.0,0.8460588898398641,37.20476512637911,344.81748796167113,1491.2109659907683,68.482659584811,5.828984327913963e-06,0.03499776493730144,0.00037666222003708707
44,2000,0.13972995145101247,6.068394687178399,1.0,0.4972562673750128,36.27706335134033,344.81748796167113,1491.2109659907683,68.482659584811,2.3315937311655852e-05,0.13931129277250234,0.0007533244400741741
44,5000,0.9174782424286786,39.845573795306905,1.0,0.010179379606097544,5.0,344.81748796167113,1491.2109659907683,68.482659584811,0.00014572460819784906,0.8681464536655022,0.0018833111001854352
44,10000,3.7415888642874187,162.4951397310681,1.0,7.503139369112167e-09,5.0,344.81748796167113,1491.2109659907683,68.482659584811,0.0005828984327913962,3.469186979778492,0.0037666222003708704
45,100,0.00019272461990531428,0.008369923895177961,1.0,0.9990368410361165,36.51220251854862,348.69676852486566,1509.2278273674667,86.41171908508728,3.620447891512385e-08,0.00011636453738072333,5.646558709988204e-05
45,500,0.003028300051783999,0.13151740020371225,1.0,0.9849725558701934,37.629142810543996,348.69676852486566,1509.2278273674667,86.41171908508728,9.051119728780962e-07,0.0028589526796104453,0.0002823279354994102
45,1000,0.010428106857870116,0.452886926507045,1.0,0.9491954629593573,41.86876664824999,348.69676852486566,1509.2278273674667,86.41171908508728,3.620447891512385e-06,0.011410730340987961,0.0005646558709988204
45,2000,0.04455067989084031,1.9348114441630113,1.0,0.8003121823833154,38.75819631929842,348.69676852486566,1509.2278273674667,86.41171908508728,1.448179156604954e-05,0.045592760609044214,0.0011293117419976409
45,5000,0.28633062824303385,12.4351811845841,1.0,0.2389136376219077,28.518900469862142,348.69676852486566,1509.2278273674667,86.41171908508728,9.051119728780963e-05,0.28476665097562276,0.002823279354994102
45,10000,1.1536191611889488,50.10104359222184,1.0,0.003125703797519266,5.0,348.69676852486566,1509.2278273674667,86.41171908508728,0.0003620447891512385,1.1388158001279531,0.005646558709988204
46,100,0.00021899172940965613,0.009510689966506372,1.0,0.9989056406014337,39.00297614371087,345.1051454477183,1492.6414493690745,82.50850594295198,3.951998428269399e-08,0.00014980057279055756,4.931088546657928e-05
46,500,0.003273742615697034,0.142176835316874,1.0,0.9837645263289921,39.0015928427513,345.1051454477183,1492.6414493690745,82.50850594295198,9.879996070673496e-07,0.003629729285066556,0.0002465544273328964
46,1000,0.017203222317733288,0.7471264523546438,1.0,0.9175794474384302,40.953317031872345,345.1051454477183,1492.6414493690745,82.50850594295198,3.951998428269398e-06,0.014461274622917531,0.0004931088546657928
46,2000,0.056684141051933486,2.46176096702803,1.0,0.7532028447961828,36.839723624335114,345.1051454477183,1492.6414493690745,82.50850594295198,1.5807993713077593e-05,0.05772981345697274,0.0009862177093315856
46,5000,0.3512698288591077,15.25545483326101,1.0,0.17267412276342228,28.89804113386067,345.1051454477183,1492.6414493690745,82.50850594295198,9.879996070673495e-05,0.3603790152259646,0.0024655442733289637
46,10000,1.501503947097437,65.20948787803691,1.0,0.0005489409203302954,5.0,345.1051454477183,1492.6414493690745,82.50850594295198,0.0003951998428269398,1.4409396357303716,0.004931088546657927
47,100,0.0004616145824097386,0.020047666590662337,1.0,0.9976945886401557,40.45753065146236,345.6504603893064,1495.3097480769889,72.25816700443801,5.22568770589246e-08,0.0003712981744842279,4.71470481762921e-05
47,500,0.00883557230216717,0.3837240295288413,1.0,0.9567837673319567,39.2235762723012,345.6504603893064,1495.3097480769889,72.25816700443801,1.306421926473115e-06,0.008833495787855939,0.0002357352408814605
47,1000,0.03533139835974983,1.5344231345564954,1.0,0.8380671991498966,38.39113239242382,345.6504603893064,1495.3097480769889,72.25816700443801,5.22568770589246e-06,0.03510950386429887,0.000471470481762921
47,2000,0.151209050070887,6.566925605961874,1.0,0.46951959263411824,33.53696616565273,345.6504603893064,1495.3097480769889,72.25816700443801,2.090275082356984e-05,0.13998905688294574,0.000942940963525842
47,5000,0.939895934932976,40.81916181046893,1.0,0.009100010836235973,5.0,345.6504603893064,1495.3097480769889,72.25816700443801,0.0001306421926473115,0.8732480108649747,0.002357352408814605
47,10000,3.5234752650169434,153.02258647194566,1.0,2.2329072118673714e-08,5.0,345.6504603893064,1495.3097480769889,72.25816700443801,0.000522568770589246,3.4907472505886497,0.00471470481762921
48,100,0.0011119910393853551,0.048293157233092125,1.0,0.9944554727478322,40.644683794562894,340.6822692791335,1468.7741494594475,55.798764875792635,8.793232204598919e-08,0.001,1.8561445492331427e-05
48,500,0.005603492238936075,0.24335657587576354,1.0,0.9723713878869057,33.964132667736855,340.6822692791335,1468.7741494594475,55.798764875792635,2.1983080511497295e-06,0.005,9.280722746165713e-05
48,1000,0.01232338200152993,0.53519768016503,1.0,0.940243015495447,39.18562306352462,340.6822692791335,1468.7741494594475,55.798764875792635,8.793232204598918e-06,0.01,0.00018561445492331426
