sensor_id,x_mm,y_mm,time_s,temperature_C
TC_MID_E,100.0,50.0,9955.307262569831,1185.231724411775
TC_MID_N,50.0,100.0,9955.307262569831,1186.3249790016746
TC_CENTER,50.0,50.0,10136.31284916201,1268.4935868335706
TC_NW,0.0,100.0,10136.31284916201,1208.2130325150658
TC_NE,100.0,100.0,10136.31284916201,1208.3821306171035
TC_SW,0.0,0.0,10136.31284916201,1209.4190125477676
TC_SE,100.0,0.0,10136.31284916201,1208.3372640051875
TC_MID_W,0.0,50.0,10136.31284916201,1208.4703794802585
TC_MID_E,100.0,50.0,10136.31284916201,1208.4247660139852
TC_MID_N,50.0,100.0,10136.31284916201,1208.5784597297638
TC_CENTER,50.0,50.0,10317.318435754189,1290.8419124465345
TC_NW,0.0,100.0,10317.318435754189,1231.2114276947148
TC_NE,100.0,100.0,10317.318435754189,1230.653130857352
TC_SW,0.0,0.0,10317.318435754189,1231.1463673622764
TC_SE,100.0,0.0,10317.318435754189,1230.6764221281842
TC_MID_W,0.0,50.0,10317.318435754189,1230.661809972816
TC_MID_E,100.0,50.0,10317.318435754189,1230.8777224765734
TC_MID_N,50.0,100.0,10317.318435754189,1230.4386460226442
TC_CENTER,50.0,50.0,10498.324022346367,1312.727511670347
TC_NW,0.0,100.0,10498.324022346367,1252.8762437349787
TC_NE,100.0,100.0,10498.324022346367,1252.8191625109685
TC_SW,0.0,0.0,10498.324022346367,1253.193553831997
TC_SE,100.0,0.0,10498.324022346367,1252.6173868773633
TC_MID_W,0.0,50.0,10498.324022346367,1252.5765393512834
TC_MID_E,100.0,50.0,10498.324022346367,1253.2858058814184
TC_MID_N,50.0,100.0,10498.324022346367,1253.2413083567103
TC_CENTER,50.0,50.0,10679.329608938548,1334.956462264836
TC_NW,0.0,100.0,10679.329608938548,1275.231418527043
TC_NE,100.0,100.0,10679.329608938548,1274.5729092579347
TC_SW,0.0,0.0,10679.329608938548,1274.6946647809293
TC_SE,100.0,0.0,10679.329608938548,1274.4746473923014
TC_MID_W,0.0,50.0,10679.329608938548,1274.8187841913195
TC_MID_E,100.0,50.0,10679.329608938548,1276.1357838511478
TC_MID_N,50.0,100.0,10679.329608938548,1275.2217932483054
TC_CENTER,50.0,50.0,10860.335195530726,1350.3100385235355
TC_NW,0.0,100.0,10860.335195530726,1289.3171014670584
TC_NE,100.0,100.0,10860.335195530726,1289.9345815900251
TC_SW,0.0,0.0,10860.335195530726,1289.1413495303682
TC_SE,100.0,0.0,10860.335195530726,1289.7240501414885
TC_MID_W,0.0,50.0,10860.335195530726,1290.0860462658584
TC_MID_E,100.0,50.0,10860.335195530726,1290.490054759107
TC_MID_N,50.0,100.0,10860.335195530726,1290.5759037677096
TC_CENTER,50.0,50.0,11041.340782122905,1350.1513154149459
TC_NW,0.0,100.0,11041.340782122905,1289.6664937738929
TC_NE,100.0,100.0,11041.340782122905,1290.2920399481973
TC_SW,0.0,0.0,11041.340782122905,1289.7354332780442
TC_SE,100.0,0.0,11041.340782122905,1290.2057025575673
TC_MID_W,0.0,50.0,11041.340782122905,1289.8408467289198
TC_MID_E,100.0,50.0,11041.340782122905,1289.9133763458128
TC_MID_N,50.0,100.0,11041.340782122905,1290.4427981127826
TC_CENTER,50.0,50.0,11222.346368715083,1349.9011143570926
TC_NW,0.0,100.0,11222.346368715083,1289.1052378931088
TC_NE,100.0,100.0,11222.346368715083,1289.7712931409358
TC_SW,0.0,0.0,11222.346368715083,1289.686219579713
TC_SE,100.0,0.0,11222.346368715083,1290.4384401973432
TC_MID_W,0.0,50.0,11222.346368715083,1290.891859481158
TC_MID_E,100.0,50.0,11222.346368715083,1290.345498174704
TC_MID_N,50.0,100.0,11222.346368715083,1289.1111097501573
TC_CENTER,50.0,50.0,11403.351955307262,1349.6117749507089
TC_NW,0.0,100.0,11403.351955307262,1289.776565353334
TC_NE,100.0,100.0,11403.351955307262,1289.582571376265
TC_SW,0.0,0.0,11403.351955307262,1290.7059742978681
TC_SE,100.0,0.0,11403.351955307262,1289.8992565682784
TC_MID_W,0.0,50.0,11403.351955307262,1290.2627190654323
TC_MID_E,100.0,50.0,11403.351955307262,1290.4534058713348
TC_MID_N,50.0,100.0,11403.351955307262,1289.654579275801
TC_CENTER,50.0,50.0,11584.35754189944,1349.7825228012136
TC_NW,0.0,100.0,11584.35754189944,1290.3887572195524
TC_NE,100.0,100.0,11584.35754189944,1290.1748270151256
TC_SW,0.0,0.0,11584.35754189944,1289.5008191702116
TC_SE,100.0,0.0,11584.35754189944,1290.3088807025606
TC_MID_W,0.0,50.0,11584.35754189944,1290.599494159897
TC_MID_E,100.0,50.0,11584.35754189944,1290.2846791032568
TC_MID_N,50.0,100.0,11584.35754189944,1289.8154216381663
TC_CENTER,50.0,50.0,11765.36312849162,1349.397231168578
TC_NW,0.0,100.0,11765.36312849162,1288.7906065692164
TC_NE,100.0,100.0,11765.36312849162,1290.1707106142455
TC_SW,0.0,0.0,11765.36312849162,1290.134041440452
TC_SE,100.0,0.0,11765.36312849162,1290.3857788231328
TC_MID_W,0.0,50.0,11765.36312849162,1289.9199696623803
TC_MID_E,100.0,50.0,11765.36312849162,1289.294664391255
TC_MID_N,50.0,100.0,11765.36312849162,1290.3918302788954
TC_CENTER,50.0,50.0,11946.368715083798,1349.2292102103688
TC_NW,0.0,100.0,11946.368715083798,1290.3858519988614
TC_NE,100.0,100.0,11946.368715083798,1290.3380776113759
TC_SW,0.0,0.0,11946.368715083798,1290.348755227736
TC_SE,100.0,0.0,11946.368715083798,1290.5605662890864
TC_MID_W,0.0,50.0,11946.368715083798,1289.5349761474758
TC_MID_E,100.0,50.0,11946.368715083798,1289.5997206945146
TC_MID_N,50.0,100.0,11946.368715083798,1289.9735750128307
TC_CENTER,50.0,50.0,12127.374301675976,1350.1950191705637
TC_NW,0.0,100.0,12127.374301675976,1289.569223323018
TC_NE,100.0,100.0,12127.374301675976,1290.3402057945673
TC_SW,0.0,0.0,12127.374301675976,1289.8664740163108
TC_SE,100.0,0.0,12127.374301675976,1290.1137651762062
TC_MID_W,0.0,50.0,12127.374301675976,1290.3107911166426
TC_MID_E,100.0,50.0,12127.374301675976,1289.8715575461063
TC_MID_N,50.0,100.0,12127.374301675976,1289.4526515251302
TC_CENTER,50.0,50.0,12308.379888268155,1349.3806552374558
TC_NW,0.0,100.0,12308.379888268155,1290.365080440411
TC_NE,100.0,100.0,12308.379888268155,1290.3809466269859
TC_SW,0.0,0.0,12308.379888268155,1289.5558972952135
TC_SE,100.0,0.0,12308.379888268155,1289.833771640102
TC_MID_W,0.0,50.0,12308.379888268155,1290.0794123613553
TC_MID_E,100.0,50.0,12308.379888268155,1289.3473673062786
TC_MID_N,50.0,100.0,12308.379888268155,1290.731920008853
TC_CENTER,50.0,50.0,12489.385474860333,1349.3860377978103
TC_NW,0.0,100.0,12489.385474860333,1290.320519780278
TC_NE,100.0,100.0,12489.385474860333,1290.289722745631
TC_SW,0.0,0.0,12489.385474860333,1289.8431958414358
TC_SE,100.0,0.0,12489.385474860333,1289.210302629436
TC_MID_W,0.0,50.0,12489.385474860333,1289.6345721313317
TC_MID_E,100.0,50.0,12489.385474860333,1289.583656996807
TC_MID_N,50.0,100.0,12489.385474860333,1289.2026951359874
TC_CENTER,50.0,50.0,12670.391061452514,1349.1071854540346
TC_NW,0.0,100.0,12670.391061452514,1290.1590090061213
TC_NE,100.0,100.0,12670.391061452514,1289.3119485840264
TC_SW,0.0,0.0,12670.391061452514,1289.5132843284707
TC_SE,100.0,0.0,12670.391061452514,1290.3731089101968
TC_MID_W,0.0,50.0,12670.391061452514,1290.542755318711
TC_MID_E,100.0,50.0,12670.391061452514,1290.286367660301
TC_MID_N,50.0,100.0,12670.391061452514,1290.323117098181
TC_CENTER,50.0,50.0,12851.396648044692,1351.1929395856728
TC_NW,0.0,100.0,12851.396648044692,1290.0528926890477
TC_NE,100.0,100.0,12851.396648044692,1289.0544400804206
TC_SW,0.0,0.0,12851.396648044692,1290.7071166470787
TC_SE,100.0,0.0,12851.396648044692,1289.6313081625265
TC_MID_W,0.0,50.0,12851.396648044692,1290.445930283286
TC_MID_E,100.0,50.0,12851.396648044692,1289.31004428513
TC_MID_N,50.0,100.0,12851.396648044692,1289.524569867379
TC_CENTER,50.0,50.0,13032.402234636871,1349.5839395541109
TC_NW,0.0,100.0,13032.402234636871,1290.0064561635488
TC_NE,100.0,100.0,13032.402234636871,1290.3854084385293
TC_SW,0.0,0.0,13032.402234636871,1290.702230439105
TC_SE,100.0,0.0,13032.402234636871,1290.2189247893427
TC_MID_W,0.0,50.0,13032.402234636871,1289.3162369330964
TC_MID_E,100.0,50.0,13032.402234636871,1290.3149684607786
TC_MID_N,50.0,100.0,13032.402234636871,1289.9372851451442
TC_CENTER,50.0,50.0,13213.40782122905,1350.4131116608244
TC_NW,0.0,100.0,13213.40782122905,1290.103621545731
TC_NE,100.0,100.0,13213.40782122905,1290.054503773425
TC_SW,0.0,0.0,13213.40782122905,1290.2906108394359
TC_SE,100.0,0.0,13213.40782122905,1290.3801252759304
TC_MID_W,0.0,50.0,13213.40782122905,1289.075066562114
TC_MID_E,100.0,50.0,13213.40782122905,1289.7327615626969
TC_MID_N,50.0,100.0,13213.40782122905,1290.0140033604275
TC_CENTER,50.0,50.0,13394.413407821228,1350.102673531044
TC_NW,0.0,100.0,13394.413407821228,1290.1592719332375
TC_NE,100.0,100.0,13394.413407821228,1289.9560126853808
TC_SW,0.0,0.0,13394.413407821228,1290.8250814246996
TC_SE,100.0,0.0,13394.413407821228,1290.1290107530033
TC_MID_W,0.0,50.0,13394.413407821228,1289.8085275153403
TC_MID_E,100.0,50.0,13394.413407821228,1290.2231170558282
TC_MID_N,50.0,100.0,13394.413407821228,1289.6353820534023
TC_CENTER,50.0,50.0,13575.418994413407,1350.5684815376555
TC_NW,0.0,100.0,13575.418994413407,1289.4678556182705
TC_NE,100.0,100.0,13575.418994413407,1290.5742039401061
TC_SW,0.0,0.0,13575.418994413407,1290.104104572203
TC_SE,100.0,0.0,13575.418994413407,1289.3653736687413
TC_MID_W,0.0,50.0,13575.418994413407,1289.4876133048756
TC_MID_E,100.0,50.0,13575.418994413407,1290.6908055546635
TC_MID_N,50.0,100.0,13575.418994413407,1289.8525428930684
TC_CENTER,50.0,50.0,13756.424581005585,1349.8586325203155
TC_NW,0.0,100.0,13756.424581005585,1289.475575151977
TC_NE,100.0,100.0,13756.424581005585,1290.4422400372227
TC_SW,0.0,0.0,13756.424581005585,1289.8918479659771
TC_SE,100.0,0.0,13756.424581005585,1289.4063477450272
TC_MID_W,0.0,50.0,13756.424581005585,1290.1384399110584
TC_MID_E,100.0,50.0,13756.424581005585,1290.2582876397494
TC_MID_N,50.0,100.0,13756.424581005585,1291.3779976194162
TC_CENTER,50.0,50.0,13937.430167597764,1349.3455471835293
TC_NW,0.0,100.0,13937.430167597764,1290.40942378404
TC_NE,100.0,100.0,13937.430167597764,1289.729789063886
TC_SW,0.0,0.0,13937.430167597764,1290.2375188693923
TC_SE,100.0,0.0,13937.430167597764,1290.0075437401742
TC_MID_W,0.0,50.0,13937.430167597764,1289.8539857155804
TC_MID_E,100.0,50.0,13937.430167597764,1289.9702714491902
TC_MID_N,50.0,100.0,13937.430167597764,1290.0104278720546
TC_CENTER,50.0,50.0,14118.435754189943,1350.0488178143114
TC_NW,0.0,100.0,14118.435754189943,1289.7681919589672
TC_NE,100.0,100.0,14118.435754189943,1289.2444034118425
TC_SW,0.0,0.0,14118.435754189943,1290.4661810680377
TC_SE,100.0,0.0,14118.435754189943,1289.725933629593
TC_MID_W,0.0,50.0,14118.435754189943,1290.0170828270873
TC_MID_E,100.0,50.0,14118.435754189943,1290.3852494129158
TC_MID_N,50.0,100.0,14118.435754189943,1290.4720444227164
TC_CENTER,50.0,50.0,14299.441340782121,1349.8998930664914
TC_NW,0.0,100.0,14299.441340782121,1290.2874960937654
TC_NE,100.0,100.0,14299.441340782121,1290.1849962747683
TC_SW,0.0,0.0,14299.441340782121,1289.470717499824
TC_SE,100.0,0.0,14299.441340782121,1290.776824454311
TC_MID_W,0.0,50.0,14299.441340782121,1289.4252609499674
TC_MID_E,100.0,50.0,14299.441340782121,1290.0853237348233
TC_MID_N,50.0,100.0,14299.441340782121,1290.3364730859232
TC_CENTER,50.0,50.0,14480.446927374302,1350.3446653780888
TC_NW,0.0,100.0,14480.446927374302,1289.780599429576
TC_NE,100.0,100.0,14480.446927374302,1289.7092921709193
TC_SW,0.0,0.0,14480.446927374302,1288.8346240355631
TC_SE,100.0,0.0,14480.446927374302,1290.6127685161387
TC_MID_W,0.0,50.0,14480.446927374302,1289.7320281806858
TC_MID_E,100.0,50.0,14480.446927374302,1290.4509002489606
TC_MID_N,50.0,100.0,14480.446927374302,1290.3387578731347
TC_CENTER,50.0,50.0,14661.45251396648,1350.5941593320026
TC_NW,0.0,100.0,14661.45251396648,1291.8880441404397
TC_NE,100.0,100.0,14661.45251396648,1290.2031282622536
TC_SW,0.0,0.0,14661.45251396648,1290.3628018117581
TC_SE,100.0,0.0,14661.45251396648,1289.6857883798905
TC_MID_W,0.0,50.0,14661.45251396648,1289.645530331517
TC_MID_E,100.0,50.0,14661.45251396648,1290.6089671728728
TC_MID_N,50.0,100.0,14661.45251396648,1290.5232552376256
TC_CENTER,50.0,50.0,14842.458100558659,1349.5450497681425
TC_NW,0.0,100.0,14842.458100558659,1290.7607332407522
TC_NE,100.0,100.0,14842.458100558659,1290.4232556702223
TC_SW,0.0,0.0,14842.458100558659,1289.737743954653
TC_SE,100.0,0.0,14842.458100558659,1289.7801187269322
TC_MID_W,0.0,50.0,14842.458100558659,1290.3477279144995
TC_MID_E,100.0,50.0,14842.458100558659,1290.971077291747
TC_MID_N,50.0,100.0,14842.458100558659,1289.45735179057
TC_CENTER,50.0,50.0,15023.463687150837,1350.4299341467058
TC_NW,0.0,100.0,15023.463687150837,1290.4109770911166
TC_NE,100.0,100.0,15023.463687150837,1289.54803051962
TC_SW,0.0,0.0,15023.463687150837,1289.6317810249789
TC_SE,100.0,0.0,15023.463687150837,1289.6686661447882
TC_MID_W,0.0,50.0,15023.463687150837,1290.657630607577
TC_MID_E,100.0,50.0,15023.463687150837,1290.3477544210944
TC_MID_N,50.0,100.0,15023.463687150837,1290.4728797501991
TC_CENTER,50.0,50.0,15204.469273743016,1350.3267918508443
TC_NW,0.0,100.0,15204.469273743016,1289.755269161423
TC_NE,100.0,100.0,15204.469273743016,1289.8469118045386
TC_SW,0.0,0.0,15204.469273743016,1290.2010983254372
TC_SE,100.0,0.0,15204.469273743016,1289.6465961470165
TC_MID_W,0.0,50.0,15204.469273743016,1290.2270855099796
TC_MID_E,100.0,50.0,15204.469273743016,1289.666585276692
TC_MID_N,50.0,100.0,15204.469273743016,1291.0128698491264
TC_CENTER,50.0,50.0,15385.474860335195,1350.010833992159
TC_NW,0.0,100.0,15385.474860335195,1290.6265402415859
TC_NE,100.0,100.0,15385.474860335195,1289.9027344940946
TC_SW,0.0,0.0,15385.474860335195,1289.9048962551003
TC_SE,100.0,0.0,15385.474860335195,1289.5439835806383
TC_MID_W,0.0,50.0,15385.474860335195,1290.4203228744323
TC_MID_E,100.0,50.0,15385.474860335195,1290.8102613353326
TC_MID_N,50.0,100.0,15385.474860335195,1289.9561460293442
TC_CENTER,50.0,50.0,15566.480446927373,1350.1074373793008
TC_NW,0.0,100.0,15566.480446927373,1290.670666048145
TC_NE,100.0,100.0,15566.480446927373,1289.863357824435
TC_SW,0.0,0.0,15566.480446927373,1289.640379834449
TC_SE,100.0,0.0,15566.480446927373,1290.2901543453186
TC_MID_W,0.0,50.0,15566.480446927373,1290.0028643628707
TC_MID_E,100.0,50.0,15566.480446927373,1289.8028230320235
TC_MID_N,50.0,100.0,15566.480446927373,1290.0116415762184
TC_CENTER,50.0,50.0,15747.486033519552,1350.3575291901511
TC_NW,0.0,100.0,15747.486033519552,1289.6707000996055
TC_NE,100.0,100.0,15747.486033519552,1290.130936420214
TC_SW,0.0,0.0,15747.486033519552,1290.218704683339
TC_SE,100.0,0.0,15747.486033519552,1289.8346095231184
TC_MID_W,0.0,50.0,15747.486033519552,1290.1334054369447
TC_MID_E,100.0,50.0,15747.486033519552,1289.7594217423466
TC_MID_N,50.0,100.0,15747.486033519552,1290.2170890218265
TC_CENTER,50.0,50.0,15928.49162011173,1349.8931725229784
TC_NW,0.0,100.0,15928.49162011173,1290.5498728681396
TC_NE,100.0,100.0,15928.49162011173,1289.7838745109464
TC_SW,0.0,0.0,15928.49162011173,1289.8231495794441
TC_SE,100.0,0.0,15928.49162011173,1289.2212934201857
TC_MID_W,0.0,50.0,15928.49162011173,1290.498289745724
TC_MID_E,100.0,50.0,15928.49162011173,1290.6820460923088
TC_MID_N,50.0,100.0,15928.49162011173,1289.806108315244
TC_CENTER,50.0,50.0,16109.497206703909,1349.4697651468703
TC_NW,0.0,100.0,16109.497206703909,1290.292102248754
TC_NE,100.0,100.0,16109.497206703909,1290.1416039552034
TC_SW,0.0,0.0,16109.497206703909,1290.3373839943895
TC_SE,100.0,0.0,16109.497206703909,1290.488074868114
TC_MID_W,0.0,50.0,16109.497206703909,1289.8196142011034
TC_MID_E,100.0,50.0,16109.497206703909,1290.6020476421681
TC_MID_N,50.0,100.0,16109.497206703909,1290.4943302220522
TC_CENTER,50.0,50.0,16290.502793296087,1350.349542806542
TC_NW,0.0,100.0,16290.502793296087,1290.5417137855475
TC_NE,100.0,100.0,16290.502793296087,1290.200506282192
TC_SW,0.0,0.0,16290.502793296087,1289.851419264121
TC_SE,100.0,0.0,16290.502793296087,1290.1455022651073
TC_MID_W,0.0,50.0,16290.502793296087,1289.5934307387809
TC_MID_E,100.0,50.0,16290.502793296087,1289.6715964439543
TC_MID_N,50.0,100.0,16290.502793296087,1289.2034522349563
TC_CENTER,50.0,50.0,16471.508379888266,1350.762592090046
TC_NW,0.0,100.0,16471.508379888266,1289.3620578713271
TC_NE,100.0,100.0,16471.508379888266,1290.9262081803397
TC_SW,0.0,0.0,16471.508379888266,1288.8977163403197
TC_SE,100.0,0.0,16471.508379888266,1290.4574222801896
TC_MID_W,0.0,50.0,16471.508379888266,1289.9615885919
TC_MID_E,100.0,50.0,16471.508379888266,1290.793998082512
TC_MID_N,50.0,100.0,16471.508379888266,1290.5591249258741
TC_CENTER,50.0,50.0,16652.513966480445,1349.4262871300807
TC_NW,0.0,100.0,16652.513966480445,1289.5523201436888
TC_NE,100.0,100.0,16652.513966480445,1290.0156287331654
TC_SW,0.0,0.0,16652.513966480445,1290.3428319058007
TC_SE,100.0,0.0,16652.513966480445,1290.3227964478879
TC_MID_W,0.0,50.0,16652.513966480445,1289.224516084733
TC_MID_E,100.0,50.0,16652.513966480445,1289.0935173612395
TC_MID_N,50.0,100.0,16652.513966480445,1290.7340605431307
TC_CENTER,50.0,50.0,16833.519553072623,1350.8604596090324
TC_NW,0.0,100.0,16833.519553072623,1289.2167374116204
TC_NE,100.0,100.0,16833.519553072623,1290.6918549487955
TC_SW,0.0,0.0,16833.519553072623,1289.8674716827047
TC_SE,100.0,0.0,16833.519553072623,1289.061028013075
TC_MID_W,0.0,50.0,16833.519553072623,1290.0335332674438
TC_MID_E,100.0,50.0,16833.519553072623,1289.8836966586857
TC_MID_N,50.0,100.0,16833.519553072623,1289.607921377216
TC_CENTER,50.0,50.0,17014.525139664802,1349.6108373038896
TC_NW,0.0,100.0,17014.525139664802,1289.6650691427797
TC_NE,100.0,100.0,17014.525139664802,1290.2355865511784
TC_SW,0.0,0.0,17014.525139664802,1290.803640105539
TC_SE,100.0,0.0,17014.525139664802,1290.3761949571237
TC_MID_W,0.0,50.0,17014.525139664802,1290.4049367330556
TC_MID_E,100.0,50.0,17014.525139664802,1290.2130884829337
TC_MID_N,50.0,100.0,17014.525139664802,1289.5268073488785
TC_CENTER,50.0,50.0,17195.53072625698,1350.1997017208134
TC_NW,0.0,100.0,17195.53072625698,1289.691812182131
TC_NE,100.0,100.0,17195.53072625698,1291.2716199651113
TC_SW,0.0,0.0,17195.53072625698,1289.799703380128
TC_SE,100.0,0.0,17195.53072625698,1290.0204838612703
TC_MID_W,0.0,50.0,17195.53072625698,1289.6022556568876
TC_MID_E,100.0,50.0,17195.53072625698,1290.1517098301924
TC_MID_N,50.0,100.0,17195.53072625698,1290.0062992889027
TC_CENTER,50.0,50.0,17376.53631284916,1349.6883486602628
TC_NW,0.0,100.0,17376.53631284916,1289.9121369264672
TC_NE,100.0,100.0,17376.53631284916,1290.423370589038
TC_SW,0.0,0.0,17376.53631284916,1290.4647340212155
TC_SE,100.0,0.0,17376.53631284916,1290.1993194404329
TC_MID_W,0.0,50.0,17376.53631284916,1289.8438118972272
TC_MID_E,100.0,50.0,17376.53631284916,1290.4663188107147
TC_MID_N,50.0,100.0,17376.53631284916,1289.929111605075
TC_CENTER,50.0,50.0,17557.54189944134,1350.6600717515487
TC_NW,0.0,100.0,17557.54189944134,1290.4947268390085
TC_NE,100.0,100.0,17557.54189944134,1290.6466457745898
TC_SW,0.0,0.0,17557.54189944134,1289.1241788451166
TC_SE,100.0,0.0,17557.54189944134,1290.0202240456
TC_MID_W,0.0,50.0,17557.54189944134,1289.224587859649
TC_MID_E,100.0,50.0,17557.54189944134,1290.0766925268879
TC_MID_N,50.0,100.0,17557.54189944134,1290.116306862303
TC_CENTER,50.0,50.0,17738.54748603352,1349.4849658894043
TC_NW,0.0,100.0,17738.54748603352,1289.7093444009872
TC_NE,100.0,100.0,17738.54748603352,1290.1235876361916
TC_SW,0.0,0.0,17738.54748603352,1290.2385414797445
TC_SE,100.0,0.0,17738.54748603352,1289.8868240737318
TC_MID_W,0.0,50.0,17738.54748603352,1290.4027038674394
TC_MID_E,100.0,50.0,17738.54748603352,1289.2987516161072
TC_MID_N,50.0,100.0,17738.54748603352,1290.6956076246909
TC_CENTER,50.0,50.0,17919.5530726257,1349.3629431651973
TC_NW,0.0,100.0,17919.5530726257,1290.8254550629927
TC_NE,100.0,100.0,17919.5530726257,1290.1745568945698
TC_SW,0.0,0.0,17919.5530726257,1290.767874357092
TC_SE,100.0,0.0,17919.5530726257,1290.327306199782
TC_MID_W,0.0,50.0,17919.5530726257,1289.9885191268463
TC_MID_E,100.0,50.0,17919.5530726257,1289.7354877565613
TC_MID_N,50.0,100.0,17919.5530726257,1290.3014429216983
TC_CENTER,50.0,50.0,18100.558659217877,1340.4651051670612
TC_NW,0.0,100.0,18100.558659217877,1281.6001390049491
TC_NE,100.0,100.0,18100.558659217877,1280.7095368598311
TC_SW,0.0,0.0,18100.558659217877,1281.5632149731005
TC_SE,100.0,0.0,18100.558659217877,1281.0914324139908
TC_MID_W,0.0,50.0,18100.558659217877,1281.3852038233404
TC_MID_E,100.0,50.0,18100.558659217877,1281.0942043343655
TC_MID_N,50.0,100.0,18100.558659217877,1281.290836064012
TC_CENTER,50.0,50.0,18281.564245810056,1326.4659769228447
TC_NW,0.0,100.0,18281.564245810056,1265.6434004675664
TC_NE,100.0,100.0,18281.564245810056,1265.4047505577655
TC_SW,0.0,0.0,18281.564245810056,1265.4677481346316
TC_SE,100.0,0.0,18281.564245810056,1265.3938119824265
TC_MID_W,0.0,50.0,18281.564245810056,1265.4204388730227
TC_MID_E,100.0,50.0,18281.564245810056,1266.0442830654538
TC_MID_N,50.0,100.0,18281.564245810056,1265.5559160037387
TC_CENTER,50.0,50.0,18462.569832402234,1309.2022202339524
TC_NW,0.0,100.0,18462.569832402234,1248.9575390298573
TC_NE,100.0,100.0,18462.569832402234,1250.745473695203
TC_SW,0.0,0.0,18462.569832402234,1249.7804291101752
TC_SE,100.0,0.0,18462.569832402234,1250.4974852191026
TC_MID_W,0.0,50.0,18462.569832402234,1250.5250859246726
TC_MID_E,100.0,50.0,18462.569832402234,1250.2383565459102
TC_MID_N,50.0,100.0,18462.569832402234,1250.4364994846785
TC_CENTER,50.0,50.0,18643.575418994413,1294.986942846991
TC_NW,0.0,100.0,18643.575418994413,1234.365638651423
TC_NE,100.0,100.0,18643.575418994413,1234.2458051944013
TC_SW,0.0,0.0,18643.575418994413,1234.285203986951
TC_SE,100.0,0.0,18643.575418994413,1234.6166307964438
TC_MID_W,0.0,50.0,18643.575418994413,1234.1513755208066
TC_MID_E,100.0,50.0,18643.575418994413,1234.3502312049725
TC_MID_N,50.0,100.0,18643.575418994413,1234.2873295132408
TC_CENTER,50.0,50.0,18824.58100558659,1278.3242030542922
TC_NW,0.0,100.0,18824.58100558659,1218.6005616635784
TC_NE,100.0,100.0,18824.58100558659,1218.5289684582679
TC_SW,0.0,0.0,18824.58100558659,1218.9570323787786
TC_SE,100.0,0.0,18824.58100558659,1218.9123263462839
TC_MID_W,0.0,50.0,18824.58100558659,1218.8763544472956
TC_MID_E,100.0,50.0,18824.58100558659,1217.7986243679936
TC_MID_N,50.0,100.0,18824.58100558659,1218.5494127908587
TC_CENTER,50.0,50.0,19005.58659217877,1262.7130796089677
TC_NW,0.0,100.0,19005.58659217877,1202.6251008894378
TC_NE,100.0,100.0,19005.58659217877,1202.3259444010782
TC_SW,0.0,0.0,19005.58659217877,1203.7176992083691
TC_SE,100.0,0.0,19005.58659217877,1202.0155079307797
TC_MID_W,0.0,50.0,19005.58659217877,1202.6224093120213
TC_MID_E,100.0,50.0,19005.58659217877,1202.3741104476685
TC_MID_N,50.0,100.0,19005.58659217877,1202.5976331711693
TC_CENTER,50.0,50.0,19186.59217877095,1246.3379562113455
TC_NW,0.0,100.0,19186.59217877095,1186.8871760708053
TC_NE,100.0,100.0,19186.59217877095,1187.8547227106974
TC_SW,0.0,0.0,19186.59217877095,1186.6037750167477
TC_SE,100.0,0.0,19186.59217877095,1186.5676511004904
TC_MID_W,0.0,50.0,19186.59217877095,1186.7999114857994
TC_MID_E,100.0,50.0,19186.59217877095,1187.6200101261786
TC_MID_N,50.0,100.0,19186.59217877095,1187.3084234252394
TC_CENTER,50.0,50.0,19367.597765363127,1230.521769002765
TC_NW,0.0,100.0,19367.597765363127,1171.0867112493354
TC_NE,100.0,100.0,19367.597765363127,1171.6243944233179
TC_SW,0.0,0.0,19367.597765363127,1171.27586063568
TC_SE,100.0,0.0,19367.597765363127,1171.0277241847377
TC_MID_W,0.0,50.0,19367.597765363127,1170.639733555238
TC_MID_E,100.0,50.0,19367.597765363127,1171.7577852525678
TC_MID_N,50.0,100.0,19367.597765363127,1171.6616009723518
TC_CENTER,50.0,50.0,19548.603351955306,1214.3824089437255
TC_NW,0.0,100.0,19548.603351955306,1155.1069441035602
TC_NE,100.0,100.0,19548.603351955306,1155.9248762180691
TC_SW,0.0,0.0,19548.603351955306,1156.02914925515
TC_SE,100.0,0.0,19548.603351955306,1155.8279599836053
TC_MID_W,0.0,50.0,19548.603351955306,1155.4924490744781
TC_MID_E,100.0,50.0,19548.603351955306,1155.690408274723
TC_MID_N,50.0,100.0,19548.603351955306,1155.1199859755013
TC_CENTER,50.0,50.0,19729.608938547484,1199.9600842988675
TC_NW,0.0,100.0,19729.608938547484,1139.9735150825445
TC_NE,100.0,100.0,19729.608938547484,1140.2938128031176
TC_SW,0.0,0.0,19729.608938547484,1139.3612643372742
TC_SE,100.0,0.0,19729.608938547484,1140.487408756618
TC_MID_W,0.0,50.0,19729.608938547484,1140.0312959373216
TC_MID_E,100.0,50.0,19729.608938547484,1140.9207008695664
TC_MID_N,50.0,100.0,19729.608938547484,1139.6823232899371
TC_CENTER,50.0,50.0,19910.614525139663,1184.5883846768104
TC_NW,0.0,100.0,19910.614525139663,1125.125451205147
TC_NE,100.0,100.0,19910.614525139663,1125.2359063831743
TC_SW,0.0,0.0,19910.614525139663,1125.3936122395844
TC_SE,100.0,0.0,19910.614525139663,1124.208565672474
