firm_id,date,country,segment,is_active,revenue_usd,net_income_usd,burn_rate_usd,active_users,transaction_volume_usd,transaction_count,agents_count,cac_usd,churn_rate,funding_round_amount_usd,funding_stage,cumulative_funding_usd,regulatory_sanction_flag,sanction_severity,downturn_flag,distress_event,distress_type,distress_event_t_plus_3m,distress_event_t_plus_6m
FIRM_048,2025-06-01,GH,digital_lending,1,15.479178415000264,-20607.372722169035,20607.372722169035,23,536.2080061234727,8,,16.464648134886623,0.11378854533808276,0.0,series_b,29400292.424171757,0,0.3,1,0,none,0,0
FIRM_048,2025-07-01,GH,digital_lending,1,22.149198148821494,-20511.18161171224,20511.18161171224,21,562.5326629021127,8,,7.234770327110009,0.03436415705386251,0.0,series_b,29400292.424171757,0,0.3,1,0,none,0,0
FIRM_048,2025-08-01,GH,digital_lending,1,11.183786869145967,-20470.13711755207,20470.13711755207,19,290.79458780049896,4,,5.9437039913712075,0.09062046475550949,0.0,series_b,29400292.424171757,0,0.3,1,0,none,0,0
FIRM_048,2025-09-01,GH,digital_lending,1,17.562067645014466,-20457.66697968758,20457.66697968758,17,489.476804458184,7,,17.01740542375848,0.047873662136316164,0.0,series_b,29400292.424171757,0,0.3,0,0,none,0,0
FIRM_049,2017-01-01,ET,payments_gateway,1,641715.2676991759,263338.1788381594,-0.0,588405,58541538.61619316,1422091,,5.394648297802847,0.03006114862342197,0.0,seed,2679986.5243322384,0,0.0,0,0,none,0,0
FIRM_049,2017-02-01,ET,payments_gateway,1,516416.7843308538,160325.24118923798,-0.0,574037,55985700.38522457,1319325,,2.153374753960546,0.025940923175367305,0.0,seed,2679986.5243322384,0,0.0,0,0,none,0,0
FIRM_049,2017-03-01,ET,payments_gateway,1,456978.24527745415,110064.05965913768,-0.0,537755,53827715.16837103,1431443,,4.573383675621759,0.04277347995904789,0.0,seed,2679986.5243322384,0,0.0,0,0,none,0,1
FIRM_049,2017-04-01,ET,payments_gateway,1,507964.610566561,148466.5182209033,-0.0,522718,47507324.409854256,1234504,,6.389508465541444,0.057936967827377235,435017.3037884499,seed,3115003.8281206884,0,0.0,0,0,none,0,0
FIRM_049,2017-05-01,ET,payments_gateway,1,531265.7968125623,164480.32976489048,-0.0,484290,52958750.026021294,1317000,,3.9558022050598876,0.05668849178302088,0.0,seed,3115003.8281206884,0,0.0,0,0,none,0,0
FIRM_049,2017-06-01,ET,payments_gateway,1,528953.9202745837,160759.22468908905,-0.0,466407,46950160.73160946,1236759,,3.0088910838074723,0.054816932885667816,0.0,seed,3115003.8281206884,0,0.0,0,0,none,1,0
FIRM_049,2017-07-01,ET,payments_gateway,1,375346.6632848702,36430.80001001619,-0.0,437532,39108516.07415716,1054849,,6.086696421712551,0.06543381053565181,0.0,seed,3115003.8281206884,0,0.0,0,0,none,0,0
FIRM_049,2017-08-01,ET,payments_gateway,1,380991.9703746264,39453.655951773806,-0.0,430845,42644522.71535766,1101160,,7.589227080269868,0.035813350648749916,0.0,seed,3115003.8281206884,0,0.0,0,0,none,0,0
FIRM_049,2017-09-01,ET,payments_gateway,1,431816.0043497847,79210.94671686989,-0.0,419786,42439264.24450211,1039698,,2.4269187678025266,0.05190398777568246,0.0,seed,3115003.8281206884,0,0.0,1,1,sustained_downturn,0,0
FIRM_049,2017-10-01,ET,payments_gateway,1,322340.55902164784,-8393.992041506513,8393.992041506513,384745,31975810.198519528,923178,,6.202464030890359,0.040455429766208584,23766240.120721363,series_a,26881243.948842052,0,0.3,1,0,none,0,0
FIRM_049,2017-11-01,ET,payments_gateway,1,393983.67283371504,48742.65646804246,-0.0,346669,37326520.67962531,890935,,3.1649616825620472,0.03347070502685508,0.0,series_a,26881243.948842052,0,0.3,0,0,none,0,0
FIRM_049,2017-12-01,ET,payments_gateway,1,377778.4054901344,36458.0495663138,-0.0,335787,33198585.783459447,793016,,2.649522932583761,0.0210082467518432,0.0,series_a,26881243.948842052,0,0.3,0,0,none,0,0
FIRM_049,2018-01-01,ET,payments_gateway,1,294368.56650635804,-29007.782923229795,29007.782923229795,319227,26110992.085709862,761906,,2.8889851278533394,0.020968059399156164,0.0,series_a,26881243.948842052,0,0.3,0,0,none,0,0
FIRM_049,2018-02-01,ET,payments_gateway,1,271606.4082393717,-45875.56888493546,45875.56888493546,307823,27949017.22458065,773404,,3.261894164852033,0.05868354261414368,0.0,series_a,26881243.948842052,0,0.3,0,0,none,0,1
FIRM_049,2018-03-01,ET,payments_gateway,1,252191.1455445192,-59422.9104012615,59422.9104012615,292346,23656324.147471495,629316,,3.992451536440889,0.023438308808253917,0.0,series_a,26881243.948842052,0,0.3,1,0,none,0,0
FIRM_049,2018-04-01,ET,payments_gateway,1,234713.66699813906,-71241.30754975788,71241.30754975788,273600,23581958.7719691,641983,,6.05165051816024,0.06736614205151271,0.0,series_a,26881243.948842052,0,0.3,1,0,none,0,0
FIRM_049,2018-05-01,ET,payments_gateway,1,274408.4601952175,-37132.92169036635,37132.92169036635,264667,25972752.629873436,646900,,3.051872569119224,0.027925789206256442,0.0,series_a,26881243.948842052,0,0.3,0,0,none,1,0
FIRM_049,2018-06-01,ET,payments_gateway,1,213202.10908385468,-83299.67375605353,83299.67375605353,252199,22712212.7223976,574575,,5.226332827077171,0.03782503608023257,0.0,series_a,26881243.948842052,0,0.3,0,0,none,0,0
FIRM_049,2018-07-01,ET,payments_gateway,1,232867.03534225636,-64724.55897693988,64724.55897693988,244382,21975224.733789884,596154,,6.217716625875932,0.04402086620442727,0.0,series_a,26881243.948842052,0,0.3,0,0,none,0,0
FIRM_049,2018-08-01,ET,payments_gateway,1,162741.66620737145,-117882.60214097757,117882.60214097757,233738,20456517.61610658,545303,,4.345412692678671,0.05223137735075767,0.0,series_a,26881243.948842052,0,0.3,1,1,sustained_downturn,0,0
FIRM_049,2018-09-01,ET,payments_gateway,1,200586.8331933492,-84762.89330088341,84762.89330088341,216133,21103556.38390707,536304,,6.7831382751301845,0.02709507640994144,0.0,series_a,26881243.948842052,0,0.3,0,0,none,0,0
FIRM_049,2018-10-01,ET,payments_gateway,1,200710.47216805248,-81814.94377043148,81814.94377043148,206144,19324771.31651092,512230,,4.7954425132731195,0.04235946260409573,54311642.40887331,series_b,81192886.35771537,0,0.3,1,0,none,0,0
FIRM_049,2018-11-01,ET,payments_gateway,1,141670.72891452946,-126388.50338799189,126388.50338799189,202481,18102197.224995427,458303,,2.214071961014812,0.06854922395457268,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2018-12-01,ET,payments_gateway,1,173864.39905141375,-98353.97739046247,98353.97739046247,195401,20324031.924545392,484577,,6.406209046462984,0.028164212111391883,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2019-01-01,ET,payments_gateway,1,158917.16615522522,-108053.60317180163,108053.60317180163,178049,15418919.436149929,423660,,5.3559249973184,0.03876403827099673,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2019-02-01,ET,payments_gateway,1,143658.65473745382,-118491.8707214625,118491.8707214625,167621,13662997.359971454,386556,,7.358416797183504,0.05937829219175123,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2019-03-01,ET,payments_gateway,1,155733.6072251839,-107578.2213353912,107578.2213353912,158566,14510495.887129238,360170,,6.221267158063031,0.048262592655041646,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2019-04-01,ET,payments_gateway,1,151842.73228500717,-109816.17782583638,109816.17782583638,149879,13671568.677127376,336605,,6.390900995628815,0.04327424228751503,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2019-05-01,ET,payments_gateway,1,142979.7960553231,-116534.21999451352,116534.21999451352,139182,13650727.301482579,345365,,4.20074368784424,0.04363735615443555,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2019-06-01,ET,payments_gateway,1,103610.90144989673,-148089.76573338674,148089.76573338674,132503,12448106.456630282,305692,,3.1508860321875303,0.0640750627811705,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2019-07-01,ET,payments_gateway,1,125980.66174247736,-130760.65038166233,130760.65038166233,122043,11977052.23846,300134,,3.818304380437434,0.07516296443685976,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2019-08-01,ET,payments_gateway,1,106092.7306069819,-147664.31642573833,147664.31642573833,116199,10652381.465981124,264806,,4.941944232140297,0.06801945327291915,0.0,series_b,81192886.35771537,0,0.3,1,0,none,0,0
FIRM_049,2019-09-01,ET,payments_gateway,1,89854.14782262342,-162150.21482406906,162150.21482406906,112716,11076086.04515162,289971,,7.0767159972846585,0.04088340767179355,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2019-10-01,ET,payments_gateway,1,88440.86509602885,-165117.17115783697,165117.17115783697,107016,10261913.015459947,276231,,2.946107216918017,0.048144582405544784,0.0,series_b,81192886.35771537,0,0.3,1,0,none,0,1
FIRM_049,2019-11-01,ET,payments_gateway,1,99483.5132671086,-158518.62950028328,158518.62950028328,101416,10953424.705280766,247608,,5.906755461227758,0.033711098099466465,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2019-12-01,ET,payments_gateway,1,87614.49164709281,-170435.99321306252,170435.99321306252,98889,9363420.702859718,234291,,3.025535660551759,0.03227859128362325,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2020-01-01,ET,payments_gateway,1,92106.8260109836,-169497.32107704418,169497.32107704418,92582,8376106.765414947,216570,,3.3896998147299735,0.03275625968776425,0.0,series_b,81192886.35771537,0,0.3,0,0,none,1,0
FIRM_049,2020-02-01,ET,payments_gateway,1,89664.92086995949,-174249.15941907742,174249.15941907742,87720,7610214.608500095,202473,,5.08909412212601,0.0163087796345979,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2020-03-01,ET,payments_gateway,1,82628.22341320208,-182783.5589369664,182783.5589369664,85807,8115960.655801203,219333,,5.366074556601049,0.07691087645893356,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2020-04-01,ET,payments_gateway,1,59112.49641762744,-204395.99033913348,204395.99033913348,80875,6594076.549109481,177352,,5.446441029456296,0.05186068349296059,0.0,series_b,81192886.35771537,0,0.3,0,1,acquisition_duress,0,0
FIRM_049,2020-05-01,ET,payments_gateway,1,71767.62219258375,-197033.29897161206,197033.29897161206,74853,6695362.438344172,172009,,3.4080331398697536,0.04915660073525857,0.0,series_b,81192886.35771537,0,0.3,1,0,none,0,0
FIRM_049,2020-06-01,ET,payments_gateway,1,54972.262186721186,-213042.20621518983,213042.20621518983,71320,6571485.254533913,167314,,5.06707768742207,0.09182498706021758,0.0,series_b,81192886.35771537,0,0.3,1,0,none,0,1
FIRM_049,2020-07-01,ET,payments_gateway,1,69973.21397814168,-203377.39237620262,203377.39237620262,66365,6811246.74651282,172924,,4.747613796329812,0.0635018273755848,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2020-08-01,ET,payments_gateway,1,71301.9929782698,-204300.72666575736,204300.72666575736,64547,6203475.026159985,159349,,4.835908993137259,0.07449754607319711,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2020-09-01,ET,payments_gateway,1,68573.1134662668,-208143.00682717309,208143.00682717309,61897,6701467.552034517,164498,,6.8710850241732,0.05405307509302666,0.0,series_b,81192886.35771537,0,0.3,0,0,none,1,0
FIRM_049,2020-10-01,ET,payments_gateway,1,56341.71506496778,-219107.9109018816,219107.9109018816,57561,5635707.946137107,144995,,4.091070311486364,0.0432748306958996,0.0,series_b,81192886.35771537,0,0.3,0,0,none,0,0
FIRM_049,2020-11-01,ET,payments_gateway,1,59380.39617056712,-217421.5475078743,217421.5475078743,52894,4957816.172837396,126719,,7.58381561078946,0.0416636382502791,0.0,series_b,81192886.35771537,1,0.9043881690690831,0,0,none,0,0
FIRM_049,2020-12-01,ET,payments_gateway,1,47784.52338489902,-226971.23340568435,226971.23340568435,42438,4292704.725612159,109977,,8.924503836302065,0.05939750907920656,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,1,sustained_downturn,0,0
FIRM_049,2021-01-01,ET,payments_gateway,1,30491.637129414048,-240594.03579421216,240594.03579421216,34215,3525430.942561004,84517,,5.7573645174939045,0.07176080917446863,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,0,0
FIRM_049,2021-02-01,ET,payments_gateway,1,24442.323210422368,-244737.72116969264,244737.72116969264,27645,2536597.3160945997,64979,,5.495452047412699,0.02969267110603401,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,0,0
FIRM_049,2021-03-01,ET,payments_gateway,1,25801.99701819404,-242527.67550764375,242527.67550764375,22958,2314511.865799449,60966,,3.005303286903945,0.04907525330853088,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,0,0
FIRM_049,2021-04-01,ET,payments_gateway,1,18340.316210410398,-246949.89414560376,246949.89414560376,22336,2130788.812516648,54983,,4.2859198817555635,0.03680071768877463,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,0,0
FIRM_049,2021-05-01,ET,payments_gateway,1,22744.43471380628,-241502.88122405045,241502.88122405045,21737,2124293.476534403,56060,,3.3032962019847414,0.027959676173539432,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,0,0
FIRM_049,2021-06-01,ET,payments_gateway,1,15726.496390032728,-244849.04517536517,244849.04517536517,20644,1765468.083584019,48077,,2.657423970959731,0.052665079231484876,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,0,0
FIRM_049,2021-07-01,ET,payments_gateway,1,17468.82632160959,-240927.3519540386,240927.3519540386,19559,1613420.5680582104,46001,,5.80534849414479,0.0404900278842445,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2021-08-01,ET,payments_gateway,1,16869.05981098551,-238691.50792214493,238691.50792214493,18887,1716352.5588666175,41920,,6.020810602797345,0.07087978733955085,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,0,0
FIRM_049,2021-09-01,ET,payments_gateway,1,22632.2735053067,-231248.01139642368,231248.01139642368,18391,1953890.6311700018,48443,,7.754424186903851,0.058818990136870565,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2021-10-01,ET,payments_gateway,1,17151.729652064714,-232730.54449776272,232730.54449776272,17119,1563990.0555389274,40079,,2.8135557167734926,0.0600965400017892,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2021-11-01,ET,payments_gateway,1,16379.895982035065,-230499.10979675196,230499.10979675196,16564,1596326.0471445445,37356,,7.083753485044334,0.0439948761795631,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2021-12-01,ET,payments_gateway,1,16108.68314882702,-227977.4025522351,227977.4025522351,15958,1506768.4903502043,40648,,3.5781561432728695,0.025524372283941436,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2022-01-01,ET,payments_gateway,1,15248.473000987853,-226117.68257817175,226117.68257817175,15273,1414470.6569974206,36770,,7.069489188993448,0.025619725689302913,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2022-02-01,ET,payments_gateway,1,10879.422877622406,-227320.15350736928,227320.15350736928,14420,1164953.2838244198,31046,,5.251185775969653,0.024471069925411097,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,0,0
FIRM_049,2022-03-01,ET,payments_gateway,1,14788.198829347728,-222250.25769833062,222250.25769833062,14002,1545992.7815983344,40193,,6.243175870399134,0.0493541497428912,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2022-04-01,ET,payments_gateway,1,14559.629395280424,-220850.2882427987,220850.2882427987,13600,1454828.792172529,32884,,4.871388631519098,0.0541838953093059,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2022-05-01,ET,payments_gateway,1,11673.424727516262,-221995.88698893157,221995.88698893157,12777,1282595.0609976351,32727,,5.262025826064754,0.067708207392106,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2022-06-01,ET,payments_gateway,1,14070.26141174729,-219373.60589140753,219373.60589140753,12525,1205371.4123517186,30947,,3.1098485784826884,0.05368345430419415,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2022-07-01,ET,payments_gateway,1,8888.241365016429,-223287.7918067747,223287.7918067747,11887,1107687.0805595021,28611,,5.609874399269399,0.022412245161524316,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2022-08-01,ET,payments_gateway,1,8296.806566700203,-224014.16424132005,224014.16424132005,10826,1113732.8081479522,26452,,6.850661244278743,0.034759481262882384,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,0,0
FIRM_049,2022-09-01,ET,payments_gateway,1,9608.219843121207,-223686.45678750382,223686.45678750382,10536,987381.1139754471,25533,,3.3989031929725595,0.06922187501057958,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,0,0
FIRM_049,2022-10-01,ET,payments_gateway,1,8610.093993348315,-225659.48855550127,225659.48855550127,9857,854697.0748688676,24078,,2.850920486583233,0.07186235065732324,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,0,0
FIRM_049,2022-11-01,ET,payments_gateway,1,9931.878536412427,-226202.90103254077,226202.90103254077,9354,863145.6617203868,21716,,3.821255470063352,0.07106642450765431,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2022-12-01,ET,payments_gateway,1,7985.306639179348,-229738.11565402886,229738.11565402886,8676,891815.4932694188,21781,,8.547654121989797,0.07527931676108454,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2023-01-01,ET,payments_gateway,1,8465.822389207642,-231651.01956929328,231651.01956929328,8644,866377.1896715694,22263,,7.189121777538803,0.051592817701444145,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2023-02-01,ET,payments_gateway,1,7742.858443330828,-234782.86128870051,234782.86128870051,8313,799070.7810752548,19611,,2.546246953524748,0.052553853749680926,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2023-03-01,ET,payments_gateway,1,8924.379970863825,-236582.0226377939,236582.0226377939,7804,829753.1059107381,20498,,8.382605740629435,0.06976241233250693,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2023-04-01,ET,payments_gateway,1,9036.560023745527,-239344.81857680387,239344.81857680387,7183,790319.8111628381,18625,,6.258589978353437,0.02802552610875733,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2023-05-01,ET,payments_gateway,1,5890.36676779761,-244739.65388898834,244739.65388898834,6922,587695.9297093893,15791,,8.29009591552289,0.06397255825141523,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,1
FIRM_049,2023-06-01,ET,payments_gateway,1,6045.369775683498,-247457.0944150918,247457.0944150918,6469,676940.6854559983,16740,,5.8503006323146565,0.054991833301072233,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2023-07-01,ET,payments_gateway,1,6536.252386259933,-249774.4545291666,249774.4545291666,6139,650767.7560999935,15589,,4.644710613966528,0.05520445667352487,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,0,0
FIRM_049,2023-08-01,ET,payments_gateway,1,5721.850848708077,-252931.95015652623,252931.95015652623,6090,569663.5934262268,14611,,5.434700202253516,0.08042074517641916,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,1,0
FIRM_049,2023-09-01,ET,payments_gateway,1,6446.7062643971185,-254592.97927265987,254592.97927265987,5668,647882.6418971556,16188,,5.467767885678457,0.031195702615163953,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2023-10-01,ET,payments_gateway,1,4513.711089665837,-258038.57821687683,258038.57821687683,5520,519605.7218329556,13302,,3.1957091021089314,0.05972227784068516,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,0,none,0,0
FIRM_049,2023-11-01,ET,payments_gateway,1,4719.664240787067,-259394.01506116366,259394.01506116366,5284,571908.6393123749,13716,,3.773157730884194,0.0815034631038247,0.0,series_b,81192886.35771537,0,0.9043881690690831,0,1,acquisition_duress,0,0
FIRM_049,2023-12-01,ET,payments_gateway,1,5364.9762688442615,-259962.7352887267,259962.7352887267,4425,450942.52640282817,10666,,3.813732860075343,0.05559152905681177,0.0,series_b,81192886.35771537,0,0.9043881690690831,1,0,none,0,0
FIRM_049,2024-01-01,ET,payments_gateway,1,3956.4661291455664,-261718.55694041683,261718.55694041683,3608,393598.7080164892,8679,,2.5723539295410602,0.06731046049620594,0.0,series_b,81192886.35771537,1,0.3613724478947077,0,0,none,0,1
FIRM_049,2024-02-01,ET,payments_gateway,1,3102.9343593104672,-262553.17145149363,262553.17145149363,3202,305567.7663866603,7795,,2.9661414953314873,0.03774183042194343,0.0,series_b,81192886.35771537,0,0.3613724478947077,1,0,none,0,0
FIRM_049,2024-03-01,ET,payments_gateway,1,2147.927299359279,-262989.63209768606,262989.63209768606,2961,241713.36106583884,6706,,7.95783483597004,0.07504884455287299,0.0,series_b,81192886.35771537,0,0.3613724478947077,1,0,none,0,0
FIRM_049,2024-04-01,ET,payments_gateway,1,2806.757049806508,-261668.1732412893,261668.1732412893,2693,288970.4290308431,7561,,3.1485594393669794,0.02368742778370474,0.0,series_b,81192886.35771537,0,0.3613724478947077,1,0,none,1,0
FIRM_049,2024-05-01,ET,payments_gateway,1,1764.1144957054958,-261252.51265656282,261252.51265656282,2413,182403.950385923,5540,,7.208849708021756,0.04749624315664136,0.0,series_b,81192886.35771537,0,0.3613724478947077,1,0,none,0,0
FIRM_049,2024-06-01,ET,payments_gateway,1,2516.2042772111363,-258993.18641021303,258993.18641021303,2341,246569.84898288295,5951,,6.289592732354886,0.019383645971039823,0.0,series_b,81192886.35771537,0,0.3613724478947077,1,0,none,0,0
FIRM_049,2024-07-01,ET,payments_gateway,1,2096.0628724858975,-257298.56274285502,257298.56274285502,2167,201138.76632454558,5108,,3.645413693090545,0.05603995978815027,0.0,series_b,81192886.35771537,0,0.3613724478947077,1,1,sustained_downturn,0,0
FIRM_049,2024-08-01,ET,payments_gateway,1,1751.1365153932622,-255232.0932456574,255232.0932456574,1949,175611.74130956284,4532,,7.0610344072130395,0.027330263987163688,0.0,series_b,81192886.35771537,1,0.6825281014754533,0,0,none,0,0
FIRM_049,2024-09-01,ET,payments_gateway,1,1136.3654080939234,-253133.98687434933,253133.98687434933,1652,151812.10296059688,3883,,4.977708414903113,0.05925456453402061,0.0,series_b,81192886.35771537,0,0.6825281014754533,1,0,none,0,1
FIRM_049,2024-10-01,ET,payments_gateway,1,1331.4524045249918,-250213.5799602604,250213.5799602604,1471,163466.4432067419,4000,,4.596214095234994,0.046698585438855016,0.0,series_b,81192886.35771537,0,0.6825281014754533,1,0,none,0,0
FIRM_049,2024-11-01,ET,payments_gateway,1,1152.6945212996648,-247490.4290251911,247490.4290251911,1221,109866.05219410214,2727,,5.528682578413081,0.046218316961120755,0.0,series_b,81192886.35771537,0,0.6825281014754533,1,0,none,0,0
FIRM_049,2024-12-01,ET,payments_gateway,1,1008.9005272022172,-244721.31217851647,244721.31217851647,1028,102340.63631286523,2568,,5.192190597360149,0.06875633591637643,0.0,series_b,81192886.35771537,0,0.6825281014754533,1,0,none,1,0
FIRM_049,2025-01-01,ET,payments_gateway,1,851.6177951997224,-242022.57276221772,242022.57276221772,909,82378.41118628807,2255,,4.09282133420098,0.08508911401996731,0.0,series_b,81192886.35771537,0,0.6825281014754533,1,0,none,0,0
FIRM_049,2025-02-01,ET,payments_gateway,1,710.0478143503991,-239450.0297016793,239450.0297016793,778,73067.94241059302,2020,,5.760802404585091,0.034755484027631005,0.0,series_b,81192886.35771537,0,0.6825281014754533,1,0,none,0,0
FIRM_049,2025-03-01,ET,payments_gateway,1,606.9374839420134,-237059.9417773212,237059.9417773212,749,75249.98035536818,1793,,5.6317331926915,0.07340660702530102,0.0,series_b,81192886.35771537,0,0.6825281014754533,1,1,sustained_downturn,0,0
FIRM_049,2025-04-01,ET,payments_gateway,1,542.1831555963121,-234919.505291363,234919.505291363,646,53602.85647633658,1514,,7.3655555274520115,0.0641409176073462,0.0,series_b,81192886.35771537,0,0.6825281014754533,1,0,none,0,0
FIRM_049,2025-05-01,ET,payments_gateway,1,500.8357818483115,-233103.33733727955,233103.33733727955,632,56304.81037221687,1512,,7.262410761871601,0.03497232289489704,0.0,series_b,81192886.35771537,0,0.6825281014754533,1,0,none,0,0
FIRM_049,2025-06-01,ET,payments_gateway,1,471.33199236401475,-231670.41429529001,231670.41429529001,617,45194.481674643655,1338,,5.899060069675334,0.06081222482299373,0.0,series_b,81192886.35771537,0,0.6825281014754533,1,0,none,0,0
FIRM_049,2025-07-01,ET,payments_gateway,1,556.0693944877797,-230580.56378843938,230580.56378843938,587,55085.27369417715,1414,,4.980480463677489,0.06730149132988363,0.0,series_b,81192886.35771537,0,0.6825281014754533,0,0,none,0,0
FIRM_049,2025-08-01,ET,payments_gateway,1,519.9085189784636,-230048.86191854777,230048.86191854777,555,51693.39542655769,1436,,8.431550117814211,0.04870087229063192,0.0,series_b,81192886.35771537,0,0.6825281014754533,0,0,none,0,0
FIRM_049,2025-09-01,ET,payments_gateway,1,534.8337682200885,-229954.13074797599,229954.13074797599,543,56926.05494579515,1385,,5.915787251483661,0.05679475847351341,0.0,series_b,81192886.35771537,0,0.6825281014754533,0,0,none,0,0
FIRM_050,2017-01-01,GH,insuretech,1,103338.48451721483,-7057.305927430745,7057.305927430745,137931,1836033.0500442765,74320,,10.76343282123237,0.034869714568683145,0.0,series_b,43852615.35865887,0,0.0,0,0,none,1,0
FIRM_050,2017-02-01,GH,insuretech,1,58457.640699661286,-43960.58307431112,43960.58307431112,136463,772705.2289902084,35704,,7.364691482237245,0.04219552153842205,0.0,series_b,43852615.35865887,0,0.0,0,0,none,0,0
FIRM_050,2017-03-01,GH,insuretech,1,83611.55627601958,-24865.264883131254,24865.264883131254,132541,1161020.3075063243,49621,,7.12838294429534,0.040718403023546394,0.0,series_b,43852615.35865887,0,0.0,0,0,none,0,1
FIRM_050,2017-04-01,GH,insuretech,1,93554.28380748928,-17874.652749415414,17874.652749415414,127191,1365912.0301649743,49474,,7.6755434750973714,0.04261770990527874,0.0,series_b,43852615.35865887,0,0.0,0,1,acquisition_duress,0,1
FIRM_050,2017-05-01,GH,insuretech,1,120066.72707544517,2443.6287026989157,-0.0,116152,1857991.5965320142,76083,,6.543475696389096,0.01869337686021432,0.0,series_b,43852615.35865887,0,0.3,0,0,none,0,0
FIRM_050,2017-06-01,GH,insuretech,1,81003.06229896817,-29545.0579863062,29545.0579863062,105728,1190868.0375089238,47507,,3.2260064684767253,0.04863881481809597,0.0,series_b,43852615.35865887,0,0.3,0,0,none,1,0
FIRM_050,2017-07-01,GH,insuretech,1,33320.630903459954,-68299.40367478444,68299.40367478444,101940,508274.5916633326,20388,,3.279788845172752,0.05636956424277432,0.0,series_b,43852615.35865887,1,0.6838268574629831,0,0,none,1,0
FIRM_050,2017-08-01,GH,insuretech,1,41259.150529708626,-62439.85607130248,62439.85607130248,89149,556197.1597632946,21057,,8.592989800050841,0.025991210672474847,0.0,series_b,43852615.35865887,0,0.6838268574629831,1,0,none,0,0
