country,year,broad_money_m2_growth,fx_official,gdp_growth,inflation_cpi,internet_users_pct,mobile_subs_100,policy_rate,public_debt_gdp,secure_servers,unemployment,gdp_growth_vol_3y,fx_volatility_3y,gdp_growth_status,inflation_cpi_status,unemployment_status,policy_rate_status,broad_money_m2_growth_status,public_debt_gdp_status,mobile_subs_100_status,internet_users_pct_status,secure_servers_status
CV,2015,6.23706658401735,99.3856935425685,0.936026507808833,0.131187999024519,42.683,119.336,10.40582256,0.0,76.1133034344664,11.907,0.16010735180506222,0.1165277934769579,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
CV,2016,8.35622933514122,99.6881136363636,4.28071482662371,-1.40781637091705,50.3228,117.442,9.60664702,0.0,117.060836516738,12.077,2.0037312265747698,0.10304969068438477,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
CV,2017,6.50545309524273,97.8069377715121,4.5513148102974,0.784415251101357,57.1621,119.374,9.488122595,0.0,272.961416903721,12.24,2.0137226642585624,0.10896350678012623,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
CV,2018,1.39443738345822,93.4135789085279,3.70696458310842,1.25699566690508,59.5,118.876,8.97292567,0.0,527.838103678311,12.17,0.43114981913719236,0.024537992902026497,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
CV,2019,8.44815168748445,98.4951785878976,6.94782634051859,1.10666674296062,61.9434,115.868,9.140834759,0.0,587.429780744752,12.128,1.6812386183644983,0.05115052124323421,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
CV,2020,3.77482505766179,96.7957427869885,-20.8052758990735,0.605795808395438,69.3734,105.839,8.194514843,0.0,192.352903460215,14.69,15.174473095235813,0.050916809727283165,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
CV,2021,3.0366482045597,93.2180924116109,7.03353010694514,1.86215297494641,70.2825,114.231,7.619285668,0.0,648.40926818788,13.976,16.048058807311506,0.04756961084373076,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
CV,2022,5.80167504065324,104.863065846367,15.843675684642,7.9309292543009,72.7601,113.247,7.831720303,0.0,777.310237214305,12.246,19.130095996999394,0.08446749009713098,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
CV,2023,6.27047595566525,101.804812544702,5.3911442736601,3.72437517668746,73.539,113.023,7.52851506,0.0,951.503931415137,11.971,5.620965356341527,0.08747095209536988,observed,observed,observed,observed,observed,fabricated_all_zero,observed,observed,observed
CV,2024,6.27047595566525,101.922010798199,7.27188147204411,1.04817001091962,73.539,113.023,7.791354886,0.0,857.34372052881,11.878,5.571777713472228,0.07771002564634938,observed,observed,observed,observed,fabricated_fill,fabricated_all_zero,fabricated_fill,fabricated_fill,observed
ER,2000,17.2642733664536,9.625,-3.14198590251638,0.0,0.136712,0.0,0.0,0.0,0.339537129403712,5.608,,,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
ER,2001,32.3706831462887,11.3094520833333,8.75543552816325,0.0,0.157815,0.0,0.0,0.0,0.339537129403712,5.678,,,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
ER,2002,20.7579542988386,13.9581941666667,3.0054291917378,0.0,0.22709,0.0,0.0,0.0,0.339537129403712,5.708,5.949816830642658,,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
ER,2003,15.0619583330353,13.8778905833333,-2.65551592487554,0.0,0.22709,0.0,0.0,0.0,0.339537129403712,5.679,5.7055336523099704,0.11332944215168163,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_fill,fabricated_fill
ER,2004,11.6933818273112,13.7875,1.45173556595506,0.0,0.22709,0.769739,0.0,0.0,0.339537129403712,5.569,2.924886844108574,0.12504314127056135,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_fill,fabricated_fill
ER,2005,10.6659766861865,15.3679166666667,2.57444955124846,0.0,0.22709,1.51953,0.0,0.0,0.339537129403712,5.579,2.7532568709061778,0.06620689421370675,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_fill,fabricated_fill
ER,2006,5.76241497268125,15.375,-0.969217110711355,0.0,0.22709,2.29317,0.0,0.0,0.339537129403712,5.566,1.8110343253933208,0.06450208116274517,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_fill,fabricated_fill
ER,2007,12.1136853670277,15.375,1.42682221120323,0.0,0.41,3.07478,0.0,0.0,0.339537129403712,5.575,1.8081125681616899,0.06252123080713823,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
ER,2008,15.8757591002183,15.375,-9.78303001782456,0.0,0.47,3.85719,0.0,0.0,0.339537129403712,5.524,5.903178372571783,0.0002660492186576502,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
ER,2009,15.7214024772958,15.375,3.8765015275421,0.0,0.54,4.88697,0.0,0.0,0.339537129403712,5.583,7.2829082765564275,0.0,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
ER,2010,15.5906313358102,15.375,2.19419034888082,0.0,0.61,6.29077,0.0,0.0,0.339537129403712,5.675,7.448341880952853,0.0,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
ER,2011,14.6241507653796,15.375,8.67980010138049,0.0,0.7,8.06871,0.0,0.0,0.333501751717951,5.614,3.365634708664561,0.0,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
ER,2012,14.3993841452217,15.375,8.67980010138049,0.0,0.8,10.0522,0.0,0.0,0.0,5.501,,0.0,fabricated_fill,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
ER,2013,16.4671237125226,15.375,8.67980010138049,0.0,0.9,11.542,0.0,0.0,0.0,5.423,,0.0,fabricated_fill,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
ER,2014,12.9064594733419,15.375,8.67980010138049,0.0,0.99,13.4855,0.0,0.0,0.0,5.43,,0.0,fabricated_fill,fabricated_all_zero,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
ER,2015,12.9064594733419,15.375,8.67980010138049,0.0,1.08373,15.2952,0.0,0.0,0.0,5.541,,0.0,fabricated_fill,fabricated_all_zero,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,observed,observed,observed
ER,2016,12.9064594733419,15.35,8.67980010138049,0.0,1.17712,16.1936,0.0,0.0,0.0,5.554,,0.0009395449904052593,fabricated_fill,fabricated_all_zero,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,observed,observed,observed
ER,2017,12.9064594733419,15.075,8.67980010138049,0.0,2.5,22.0611,0.0,0.0,0.0,5.577,,0.010000566623411134,fabricated_fill,fabricated_all_zero,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,observed,observed,observed
ER,2018,12.9064594733419,15.075,8.67980010138049,0.0,5.3,22.0611,0.0,0.0,0.313208634535637,5.511,,0.010000566623411136,fabricated_fill,fabricated_all_zero,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,fabricated_fill,observed,observed
ER,2019,12.9064594733419,15.075,8.67980010138049,0.0,11.2,40.4605,0.0,0.0,0.925870488001644,5.552,,0.010437183101650082,fabricated_fill,fabricated_all_zero,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,observed,observed,observed
ER,2020,12.9064594733419,15.075,8.67980010138049,0.0,14.3494,54.7205,0.0,0.0,0.911501969907674,6.088,,0.0,fabricated_fill,fabricated_all_zero,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,observed,observed,observed
ER,2021,12.9064594733419,15.075,8.67980010138049,0.0,18.3844,53.7583,0.0,0.0,0.89547347115068,6.177,,0.0,fabricated_fill,fabricated_all_zero,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,observed,observed,observed
ER,2022,12.9064594733419,15.075,8.67980010138049,0.0,18.7092,59.1248,0.0,0.0,0.879908090666903,5.695,,0.0,fabricated_fill,fabricated_all_zero,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,observed,observed,observed
ER,2023,12.9064594733419,15.075,8.67980010138049,0.0,20.0104,59.1248,0.0,0.0,0.288152052074839,5.586,,0.0,fabricated_fill,fabricated_all_zero,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,fabricated_fill,observed,observed
ER,2024,12.9064594733419,15.075,8.67980010138049,0.0,20.0104,59.1248,0.0,0.0,1.97986029540081,5.553,,0.0,fabricated_fill,fabricated_all_zero,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,fabricated_fill,fabricated_fill,observed
ET,2000,13.073874936876,8.21725833333333,6.07321747957951,0.675089102170791,0.0152638,0.0263412,10.8916666666667,10.733283781495,0.0331350700100954,3.5,,,observed,fabricated_fill,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
ET,2001,9.67575065975062,8.45749166666667,8.30130632052327,0.675089102170791,0.0371624,0.0395753,10.8651666666667,10.733283781495,0.0331350700100954,3.176,,,observed,fabricated_fill,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
ET,2002,15.9341278120192,8.56775,1.51472570631104,0.675089102170791,0.0724023,0.0703129,8.661,10.733283781495,0.0331350700100954,3.06,3.459332873144177,,observed,observed,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
ET,2003,12.4379238009675,8.59968333333333,-2.16135972205798,13.6740452028272,0.105812,0.0695139,7.0,10.733283781495,0.0331350700100954,2.995,5.307834794409284,0.012693073389966449,observed,observed,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
ET,2004,19.2644717451456,8.63558333333333,13.5726031368694,3.32737047894846,0.155335,0.204442,7.0,10.733283781495,0.0331350700100954,2.767,8.230670279035014,0.005206386660608824,observed,observed,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
ET,2005,18.5918964162895,8.66644166666667,11.8187659466494,9.96997123512892,0.21966,0.52398,7.0,10.733283781495,0.0331350700100954,2.497,8.622426629133626,0.0003111037628381513,observed,observed,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
ET,2006,19.9936599770018,8.69861583333333,10.8347270658771,12.2994763114825,0.310593,1.07393,7.0,10.733283781495,0.0331350700100954,2.351,1.3868575262550977,0.0003134963184691192,observed,observed,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
ET,2007,22.2125998151512,8.96595,11.4561670000235,17.2404008340898,0.37,1.45421,7.5,10.733283781495,0.0331350700100954,2.347,0.49766087963550876,0.015377205623342508,observed,observed,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
ET,2008,23.3896898185041,9.59974166666667,10.7885216853725,44.3566858766952,0.45,2.28483,8.0,10.733283781495,0.0331350700100954,2.335,0.37284330826651774,0.032467448969582445,observed,observed,observed,observed,observed,fabricated_fill,observed,observed,fabricated_fill
ET,2009,23.3896898185041,11.7775996725,8.80255319782573,8.48364404530282,0.54,4.60381,8.0,10.733283781495,0.0331350700100954,2.331,1.3803071705794678,0.09158738144050418,observed,observed,observed,fabricated_fill,fabricated_fill,fabricated_fill,observed,observed,fabricated_fill
ET,2010,23.3896898185041,14.4095898080066,12.5505383459307,8.14926402965083,0.75,7.57026,8.0,10.733283781495,0.0331350700100954,2.3,1.8751073843040182,0.07782571063109572,observed,observed,observed,fabricated_fill,fabricated_fill,fabricated_fill,observed,observed,observed
ET,2011,23.3896898185041,16.8992257595275,11.1782962271642,33.2499598823345,1.1,15.1655,8.0,10.733283781495,0.0429415060466471,2.275,1.8962505128271054,0.025271046132985125,observed,observed,observed,fabricated_fill,fabricated_fill,fabricated_fill,observed,observed,observed
ET,2012,23.3896898185041,17.7047613782674,8.64781163337369,23.600417677317,2.9,21.424,8.0,10.733283781495,0.25052514506789,2.255,1.9798011897171972,0.08018897323886817,observed,observed,observed,fabricated_fill,fabricated_fill,fabricated_fill,observed,observed,observed
ET,2013,23.3896898185041,18.6266289575478,10.5822700482676,7.46402192944522,4.6,26.0536,8.0,10.733283781495,0.284440829607844,2.251,1.3229215676105492,0.0639537745225562,observed,observed,observed,fabricated_fill,fabricated_fill,observed,observed,observed,observed
ET,2014,23.3896898185041,19.585789907695,10.2574929610054,6.89001951597188,7.7,30.1536,8.0,26.9372797365191,0.356028114749048,2.359,1.0359121175635853,0.00227939043793435,observed,observed,observed,fabricated_fill,fabricated_fill,observed,observed,observed,observed
ET,2015,23.3896898185041,20.57684875,10.3924630202332,9.56889955968623,13.8552,40.7363,8.0,27.9431250379303,0.31771358668938,2.443,0.16315829797550027,0.0007036242805027607,observed,observed,observed,fabricated_fill,fabricated_fill,observed,observed,observed,observed
ET,2016,23.3896898185041,21.7315472222222,9.43348265784411,6.62813337230927,15.3669,47.9993,8.0,29.0056817322355,0.393560001530011,2.554,0.5191103338166957,0.0028100610598589385,observed,observed,observed,fabricated_fill,fabricated_fill,observed,observed,observed,observed
ET,2017,23.3896898185041,23.8661044574125,9.56418965754014,10.6871150284238,15.6,36.1095,8.0,30.0951138170263,0.693010291813777,2.662,0.5200583971318642,0.024225406365008185,observed,observed,observed,fabricated_fill,fabricated_fill,observed,observed,observed,observed
ET,2018,23.3896898185041,27.4293865941667,6.81614778557282,13.8330356586661,15.9,36.1095,8.0,32.5332245901733,1.4201500402719,2.802,1.5502290305770132,0.04231857408408139,observed,observed,observed,fabricated_fill,fabricated_fill,observed,fabricated_fill,observed,observed
ET,2019,23.3896898185041,29.06975,8.36408573314054,15.8096321719344,16.0,36.2199,8.0,31.4488445669584,1.42564135911039,2.917,1.377684981467406,0.04063588452678419,observed,observed,observed,fabricated_fill,fabricated_fill,observed,observed,observed,observed
ET,2020,23.3896898185041,34.9271654040404,6.05953089054807,20.3563468559061,16.0696,37.4208,8.0,31.4488445669584,5.49960316663114,3.994,1.1747023763400288,0.06362813702643194,observed,observed,observed,fabricated_fill,fabricated_fill,fabricated_fill,observed,observed,observed
ET,2021,23.3896898185041,43.73377831884,5.64153069257077,26.8395221557722,16.6981,52.8089,8.0,31.4488445669584,7.19674276896013,3.935,1.466174338028357,0.08685625486614937,observed,observed,observed,fabricated_fill,fabricated_fill,fabricated_fill,observed,observed,observed
ET,2022,23.3896898185041,51.7562150334169,5.32175988403378,33.8898797100898,16.6981,56.9643,8.0,31.4488445669584,9.00431806100233,3.409,0.36997378140318543,0.029208104611201706,observed,observed,observed,fabricated_fill,fabricated_fill,fabricated_fill,observed,fabricated_fill,observed
ET,2023,23.3896898185041,54.6009480676569,6.59424599357075,30.2188278135278,16.6981,56.9643,8.0,31.4488445669584,17.4681050894878,3.402,0.6619593030940387,0.08732223117354078,observed,observed,observed,fabricated_fill,fabricated_fill,fabricated_fill,fabricated_fill,fabricated_fill,observed
ET,2024,23.3896898185041,,7.31669112848382,21.0377460577711,16.6981,56.9643,8.0,31.4488445669584,23.7316790056127,3.398,1.0100246318784436,,observed,observed,observed,fabricated_fill,fabricated_fill,fabricated_fill,fabricated_fill,fabricated_fill,observed
GA,2000,18.2780045758378,710.207977031367,-1.88296639760897,1.26331707837422,1.21614,9.40754,0.0,0.0,2.32574500880585,17.789,,,observed,fabricated_fill,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GA,2001,4.17328046090797,732.397693260228,2.13523342197423,1.26331707837422,1.34762,11.454,0.0,0.0,2.32574500880585,17.762,,,observed,fabricated_fill,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GA,2002,4.70915488983512,693.713226496374,-0.249033168543434,1.26331707837422,1.93953,20.7629,0.0,0.0,2.32574500880585,17.351,2.020742221800434,,observed,fabricated_fill,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GA,2003,-1.77387639716889,579.897426172466,2.2473300115045,1.26331707837422,2.65959,21.7022,0.0,0.0,2.32574500880585,17.119,1.410030847578761,0.10561692130795876,observed,fabricated_fill,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GA,2004,9.71365256700261,527.338032291576,0.689543058464849,1.26331707837422,2.97907,34.4235,0.0,0.0,2.32574500880585,17.095,1.2609159799965985,0.06371814666331502,observed,fabricated_fill,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GA,2005,32.6723217252984,527.258362649626,2.67620333310926,1.26331707837422,4.89326,50.3377,0.0,0.0,2.32574500880585,16.91,1.0454226867552237,0.08958103992074778,observed,fabricated_fill,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GA,2006,14.3233055278582,522.425624895176,-2.80657835569052,1.26331707837422,5.4892,59.5349,0.0,0.0,2.32574500880585,17.785,2.775805559845169,0.052348229514143106,observed,fabricated_fill,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GA,2007,7.50213790668091,478.633718476363,6.00810802487668,1.26331707837422,5.767,75.1171,0.0,0.0,2.32574500880585,18.261,4.450864708305133,0.04805737146613627,observed,fabricated_fill,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GA,2008,10.8300641631337,446.000041432788,-3.30843064878751,1.26331707837422,7.5,80.8873,0.0,0.0,2.32574500880585,19.191,5.240045237872858,0.04122021792840487,observed,fabricated_fill,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GA,2009,3.39316082898502,470.293423341398,0.130331119816617,1.26331707837422,9.5,87.2676,0.0,0.0,2.32574500880585,19.753,4.7111788458366295,0.07674754165428331,observed,fabricated_fill,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GA,2010,20.7219295200894,494.794262222947,7.08988731455126,1.26331707837422,13.0,93.6112,0.0,0.0,2.32574500880585,20.39,5.297570534304324,0.07075058490562634,observed,fabricated_fill,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GA,2011,27.0650207056367,471.248625718937,7.09175334258654,1.26331707837422,18.0,133.01,0.0,0.0,17.3963304966091,19.941,4.018640426674277,0.05813144740877805,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GA,2012,9.97419205948491,510.556338454251,5.25107691750407,2.65241828695621,24.0,138.488,0.0,0.0,7.58031478881514,19.728,1.062176763397052,0.06754823267946095,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GA,2013,10.8967977541029,493.899623852237,5.63869900338696,0.505441058915667,30.538,143.499,0.0,0.0,11.4999066939389,19.794,0.9703699892296483,0.07033732759579081,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GA,2014,-2.63554692998752,493.757329875312,4.31496444107469,4.69045751826286,38.0712,148.238,0.0,0.0,11.6255618810968,19.916,0.6805427541615804,0.05827957629157524,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GA,2015,0.35627928010349,591.21169798261,3.8788993950789,-0.338795188753388,45.7845,138.244,0.0,0.0,15.6786734274413,19.978,0.9164533609883029,0.11483913513761622,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GA,2016,-4.00335931702704,592.605615063022,2.09144220829562,2.10670712784051,48.0523,141.05,0.0,0.0,21.425449434511,20.134,1.1782194927506298,0.10340990934745403,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GA,2017,-17.4100618891899,580.656749587858,0.472642030911146,2.65192583143897,51.6049,123.475,0.0,0.0,26.8904446195929,20.303,1.7038244451737703,0.10978792682907668,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GA,2018,33.2329863986512,555.446458398226,0.83791658082157,4.74906652083221,55.4202,132.465,0.0,0.0,25.3128166927178,20.439,0.8490451509241089,0.023374246912548014,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GA,2019,1.3637975449945,585.911013180369,3.92080879452831,2.46456756151188,59.5176,131.975,0.0,0.0,24.2535849003354,20.358,1.8941798545307127,0.05095704667162347,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GA,2020,1.3637975449945,575.586004510945,-1.8377610635094,1.35276110675338,63.9179,131.302,0.0,0.0,42.1952010278407,21.27,2.8816835955047355,0.05055598618388785,observed,observed,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,observed,observed,observed
GA,2021,1.3637975449945,554.530675033104,1.46795731508091,1.08690746519409,68.6436,132.309,0.0,0.0,39.9710189075542,21.218,2.889791837620762,0.04772363333781082,observed,observed,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,observed,observed,observed
GA,2022,1.3637975449945,623.759700911182,3.03761449525692,4.23124798274575,70.7069,123.233,0.0,0.0,28.3863355585752,20.399,2.4886704784162648,0.08437609267686476,observed,observed,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,observed,observed,observed
GA,2023,1.3637975449945,606.569750165917,2.44588083096593,3.62901534185377,71.9256,122.607,0.0,0.0,43.0620064721793,20.278,0.7927070492574002,0.08687145120859618,observed,observed,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,observed,observed,observed
GA,2024,1.3637975449945,606.345297609063,3.38390760783467,1.17311998381216,71.9256,122.607,0.0,0.0,87.0437881456601,20.061,0.4743349525733836,0.07733427053542917,observed,observed,observed,fabricated_all_zero,fabricated_fill,fabricated_all_zero,fabricated_fill,fabricated_fill,observed
GH,2000,54.2441562068798,0.544919175868766,3.70000008164408,40.240933123914,0.153615,0.662242,0.0,0.0,0.863591926122066,10.456,,,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GH,2001,56.5342181125258,0.716305157808996,4.00000012807919,41.509496287803,0.200008,1.20889,0.0,0.0,0.863591926122066,9.602,,,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GH,2002,39.2141694378057,0.792417084313167,4.49999955900331,9.36093239560312,0.830284,1.86583,0.0,0.0,0.863591926122066,8.695,0.40414490440941137,,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GH,2003,23.2408348630501,0.866764326525345,5.200000133101,29.7729797160384,1.19306,3.73546,0.0,0.0,0.863591926122066,7.72,0.6027714114424422,0.10300337721692629,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GH,2004,27.2751758721829,0.899494854007063,5.59999999077445,18.0427388232565,1.7168,7.75095,0.0,0.0,0.863591926122066,6.756,0.5567766817094882,0.034110236070503744,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GH,2005,19.467508436325,0.905209485833333,5.90000381855104,15.4389920155908,1.8312,12.8046,0.0,0.0,0.863591926122066,5.816,0.35119020071347606,0.04214902582464738,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GH,2006,39.3405151334715,0.915106799166667,6.39991260618034,11.6791839392492,2.72318,22.6002,0.0,0.0,0.863591926122066,4.897,0.4040980254251647,0.0165889661309085,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GH,2007,36.8344989637411,0.932619195,4.34681910440079,10.7342665456292,3.85,32.1629,0.0,0.0,0.863591926122066,5.092,1.0706294471998243,0.006393779384305551,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GH,2008,39.1781719013763,1.052275,9.14979893831817,16.494639613412,4.27,47.7132,0.0,0.0,0.863591926122066,5.144,2.409899135224851,0.06121573971212186,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GH,2009,24.7390650635889,1.40496666666667,4.84448705175076,19.2469482220857,5.44,60.7695,0.0,0.0,0.863591926122066,5.348,2.6410856073294053,0.1364126461236694,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,fabricated_fill
GH,2010,31.9177315237162,1.42998333333333,7.89971194051621,10.7333898354915,7.8,68.4473,0.0,0.0,0.863591926122066,5.384,2.214829830318951,0.1370072379328516,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GH,2011,33.9949504391736,1.520625,14.0471235803149,8.72845937093023,9.0,81.1104,0.0,0.0,1.26460581393709,4.227,4.687102659904932,0.14570778506175186,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GH,2012,25.1392334638315,1.82486666666667,9.2927894063005,11.1863409441067,10.6,95.8262,0.0,0.0,2.61836232059917,3.141,3.223223752006926,0.08532351177332775,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GH,2013,19.5005541805707,1.98135,7.31252501678145,11.6661923071728,15.0,102.338,0.0,0.0,4.12616678776784,2.173,3.4612126560533976,0.06465200046368082,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GH,2014,37.2926416981227,2.896575,2.85624016330883,15.4896160333319,19.0,108.27,0.0,0.0,5.27787438031336,4.415,3.2966924814916982,0.15136577240006832,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GH,2015,25.5740170073904,3.71464166666667,2.12075933817334,17.1499695007878,23.0,121.997,0.0,0.0,6.96959597391531,6.806,2.8093248774098885,0.14909184175462767,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GH,2016,22.4990133892161,3.90981666666667,3.37346574966936,17.4546347070868,28.0,130.481,0.0,0.0,94.0499460055888,5.232,0.6295140592461096,0.16539062947659702,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GH,2017,16.06563109197,4.35053333333333,8.12889488100956,12.3719215507049,37.8842,122.472,0.0,0.0,91.4412033395767,3.369,3.1696759108173307,0.10186902282094287,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GH,2018,15.760909546432,4.585325,6.20007768127284,7.80876516610703,43.0,133.61,0.0,0.0,21.1831317644651,3.253,2.391797686019254,0.03171677996562404,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GH,2019,21.3545895341093,5.21736666666667,6.5077747939152,7.14364003330856,22.0732,130.705,0.0,0.0,43.7954639863885,3.16,1.036262807714135,0.03937802590664455,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GH,2020,28.3611516144566,5.59570833333333,0.513941670628171,9.88728956269943,62.5176,126.887,0.0,0.0,57.8904621512253,3.313,3.3752248259558253,0.04013081966598115,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GH,2021,21.3034532185182,5.8057,5.07646643533542,9.97108867504442,68.6,124.403,0.0,0.0,50.0020526672912,3.384,3.1302638694876808,0.046750226416875575,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GH,2022,32.0270997817716,8.2724,3.80484980952164,31.2558951049016,69.3607,120.803,0.0,0.0,49.1415285676086,3.084,2.354560024372852,0.17437692729924656,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
GH,2023,37.4107089233848,11.0204083333333,3.14009099763754,38.1069656296501,69.9445,98.8059,0.0,0.0,48.1533130456056,3.063,0.9839091215438506,0.16716249857581977,observed,observed,observed,fabricated_all_zero,observed,fabricated_all_zero,observed,observed,observed
