building_id,latitude,longitude,function_type,style,build_quality,construction_year,num_floors,floor_height_m,rooftop_area_m2,footprint_area_m2,gross_floor_area_m2,height_m,volume_m3,wall_material,roof_material,window_glazing,wall_u_value_w_m2k,roof_u_value_w_m2k,window_u_value_w_m2k,baseline_energy_intensity_kwh_m2y,energy_rating,monitored_iot
B00103,41.5399229387744,17.271677589370732,residential,contemporary,good,2004,20,3.570774561947011,1568.733487366553,1568.733487366553,31374.66974733106,71.41549123894022,79268.39693951824,concrete,metal,double,0.3258443166087244,0.20295869694642507,1.6091808395023746,122.2400151367055,C,False
B00104,58.68012663826451,21.847190047189954,retail,contemporary,excellent,1958,3,3.0057549614829453,3412.988502273372,3412.988502273372,10238.965506820115,9.017264884448835,30189.00700470146,aerated_concrete,membrane,single,0.8356608483148689,0.6085628908080414,6.593434147448323,358.84020597412893,G,True
B00105,35.9657917435679,-1.044823319160498,residential,postmodern,excellent,1995,2,3.0063225971840217,3109.205620699175,3109.205620699175,6218.41124139835,6.0126451943680435,18765.29625656073,steel,bitumen,single,0.5401086636915075,0.430707931371351,4.3845398342874615,160.61335030863734,D,True
B00106,49.78663337254527,16.526422968790232,office,brutalist,average,1963,4,3.0999865202982018,2315.097620795282,2315.097620795282,9260.390483181129,12.399946081192807,26012.153332158825,concrete,bitumen,double,1.2260672055893422,0.8725593380026254,4.2912056626426445,311.3214711840476,G,True
B00107,58.34941916515186,20.336318485873488,retail,traditional,excellent,1967,13,3.473799449334956,3792.5216207386175,3792.5216207386175,49302.781069602024,45.159392841354425,138867.87424500845,wood,tile,single,0.8381132162340825,0.6380755385462942,6.074943768375715,251.03112550861238,F,True
B00108,52.84311057094069,9.36809309665929,residential,modernist,average,1968,14,2.997405577633896,210.99509321433533,210.99509321433533,2953.9313050006945,41.963678086874545,8565.494656737283,wood,tile,single,1.1712806568959417,0.8648314053462893,6.272396332465082,203.06799301921203,E,True
B00109,47.8364412219921,12.085026475238173,office,brutalist,poor,1977,7,3.5765601895110604,2626.4333653946546,2626.4333653946546,18385.03355776258,25.035921326577423,49328.257612750596,concrete,metal,single,1.4241809205537863,1.0708886874376948,6.087182022304936,299.8787829814609,G,False
B00110,38.608779232694054,12.393330824084568,retail,brutalist,average,2006,15,2.801538424429684,5003.533835301239,5003.533835301239,75053.0075295186,42.02307636644526,215297.85807861527,concrete,tile,double,0.3816219162678663,0.24772351369601953,1.5642955596105335,142.6480527197213,D,False
B00111,48.041318351485906,-1.9352903969091173,residential,traditional,good,1972,20,3.384679493281128,4582.001177570949,4582.001177570949,91640.02355141898,67.69358986562256,240346.3577589813,concrete,metal,triple,1.0004205255406622,0.7275177807586318,2.7519056040632206,207.1518185354287,E,False
B00112,57.90620190191488,8.146071459149198,residential,contemporary,poor,1994,14,3.528172771710042,2891.089192268958,2891.089192268958,40475.24869176541,49.39441880394059,125894.60085818336,wood,metal,single,0.9660602501618549,0.7549713639202064,4.005401741330809,162.13543535970092,D,False
B00113,56.45182862964263,2.465490871621702,warehouse,traditional,poor,2007,8,3.45322841900614,5200.903034959079,5200.903034959079,41607.224279672635,27.62582735204912,113366.58600262913,steel,bitumen,double,0.4978945606139977,0.313621559529963,1.5991685658054815,85.66570342542299,B,False
B00114,48.43328620016047,-9.275926809580453,residential,modernist,average,1961,10,3.000366464587213,4913.892841449402,4913.892841449402,49138.92841449402,30.003664645872128,123881.76856998148,brick,metal,double,1.1421224819159495,0.9089458434083713,4.5344171386865755,207.5202393995256,E,False
B00115,37.5716143382154,20.433414416661257,residential,traditional,average,1972,19,3.200604431399771,1720.959662002605,1720.959662002605,32698.233578049494,60.81148419659564,84538.8687167689,steel,metal,triple,1.211017449999541,0.9324981220098809,2.604749544341634,213.01255666334941,F,False
B00116,39.1080759741728,18.910484169779775,school,postmodern,good,1999,17,2.8289658212401476,5824.721269989565,5824.721269989565,99020.2615898226,48.09241896108251,251152.61742269693,wood,tile,double,0.6623456420974632,0.5015892093516287,2.980674565232604,198.68546388678044,E,False
B00117,57.819270812092284,18.526511967336546,residential,postmodern,poor,2021,12,2.999427556219677,2567.4886736193534,2567.4886736193534,30809.864083432243,35.99313067463612,90669.82133608045,wood,bitumen,triple,0.4649997976073971,0.29473050745570073,0.9312753471170244,110.14842213131246,C,True
B00118,45.51819919975403,3.8968073366603626,office,traditional,poor,2008,20,3.012617599474962,4089.927193398893,4089.927193398893,81798.54386797786,60.252351989499246,220152.86077373,aerated_concrete,bitumen,triple,0.4608242015542678,0.2886509879351344,0.9133120547058757,126.56566356540182,C,True
B00119,37.826095801854834,2.1643760253727677,residential,postmodern,excellent,1971,17,3.5211368815208166,561.7759189793361,561.7759189793361,9550.190622648714,59.85932698585388,27821.364293507613,concrete,membrane,single,0.8409771265017616,0.6542669989354668,6.561820549190959,213.50794517780682,F,True
B00120,53.39827114489809,15.914125361450097,retail,postmodern,good,1986,8,3.320285876909801,1255.0796575734785,1255.0796575734785,10040.637260587828,26.562287015278407,30094.31896400379,steel,tile,triple,0.6784941982916718,0.5262598033833186,1.7155732216209603,200.02997875170598,E,True
B00121,48.64788997604915,23.93620301409748,residential,brutalist,average,2000,8,3.059162012080271,1993.3379399698947,1993.3379399698947,15946.703519759158,24.47329609664217,42879.88091978563,concrete,tile,single,0.8217702877651369,0.5795140008111872,4.018055503625334,172.27637589633238,E,False
B00122,36.55042158756323,3.5760517731424475,residential,traditional,average,2006,5,3.1334014257014737,4029.362275552585,4029.362275552585,20146.811377762926,15.667007128507368,52346.03067035437,concrete,tile,triple,0.3838020696457525,0.25890657263682765,1.0005155895421702,129.7359648981266,C,True
B00123,50.76669359738976,12.124698512365395,residential,traditional,poor,1966,18,3.268667644962357,3017.426140912703,3017.426140912703,54313.67053642865,58.836017609322425,172387.22905942088,aerated_concrete,metal,double,1.4903923116985769,1.0561653257180617,4.554629806975277,162.21286812239777,D,False
B00124,52.316085185464914,0.08220587154572812,residential,contemporary,average,1995,20,3.1076007226002287,1972.6429834974272,1972.6429834974272,39452.85966994854,62.15201445200457,120368.88180572145,steel,membrane,double,0.7840018190051387,0.6022124560046341,3.0908857900164817,146.13875250910198,D,False
B00125,40.79843150226953,18.75732956234858,residential,postmodern,good,1992,11,2.9634476242787873,2593.0967926535614,2593.0967926535614,28524.064719189177,32.59792386706666,89491.43838134686,brick,bitumen,single,0.6634453100444047,0.5301904801157431,4.1159239484856345,152.1866985142894,D,True
B00126,50.49980398236356,5.300591275920549,school,contemporary,average,2016,12,2.8325695430917768,4076.784919094847,4076.784919094847,48921.41902913816,33.99083451710132,137818.75572965058,brick,bitumen,triple,0.3891708699163694,0.24773797753721766,0.9600872457510665,128.91218016803504,C,False
B00127,38.855510219900886,-3.412503087844808,office,contemporary,good,2003,19,3.0746237438415176,3209.0245377571687,3209.0245377571687,60971.4662173862,58.41785113298884,187250.704660888,concrete,tile,double,0.33546636218776194,0.203470604336285,1.5697007995994015,122.29100754660234,C,False
B00128,42.373013662153326,2.0174286046580416,retail,contemporary,average,2015,17,3.031941102839486,3098.940447973441,3098.940447973441,52681.9876155485,51.54299874827126,150323.89876370822,concrete,membrane,single,0.3824067964047486,0.25162378970591864,2.1518829337292407,169.89068843098295,D,False
B00129,53.07161924286069,14.210870335993295,retail,brutalist,good,1951,18,2.803130459290934,1868.472348761131,1868.472348761131,33632.502277700354,50.45634826723681,103907.97119018079,aerated_concrete,bitumen,triple,0.9720122733120496,0.7401523563085973,2.7726208946807493,299.3837274405554,G,False
B00130,57.38911772733343,8.001757561406798,office,contemporary,average,1968,5,2.9254166633988845,4571.405530321294,4571.405530321294,22857.02765160647,14.627083316994423,58848.898699310186,brick,bitumen,single,1.2537403531573668,0.899138399914523,6.279536090539341,251.67455536717182,F,False
B00131,51.25250652665109,13.95976112760852,residential,modernist,average,1991,6,2.8263123170531395,3794.4675778654737,3794.4675778654737,22766.80546719284,16.957873902318838,70611.91192737895,aerated_concrete,bitumen,double,0.7753322240411272,0.607440169924046,2.8558645026117833,133.20287520760627,D,False
B00132,54.10139712684095,-8.462673571799415,office,modernist,average,1956,6,3.5446585809409457,5137.010276993924,5137.010276993924,30822.061661963544,21.267951485645675,83846.96336561324,steel,tile,double,1.2123063033091734,0.9414026091234013,4.497998341104341,313.9653596885734,G,True
B00133,44.74488401318156,15.146301503991392,residential,contemporary,good,1978,16,2.8179411994979167,5217.182828528749,5217.182828528749,83474.92525645999,45.08705919196667,213798.14487660464,concrete,tile,double,0.9880283833502116,0.8010733796395071,4.40581528788963,211.7687430227026,F,True
B00134,48.34376220991553,3.495908318130761,school,traditional,average,2001,12,3.2430728092487815,2360.939734844127,2360.939734844127,28331.276818129525,38.91687371098538,80089.96116682867,wood,metal,double,0.3813966331717768,0.25410686061257204,1.5746273765622032,99.35360323271142,C,False
B00135,37.315782605911835,-0.5616316641098429,office,contemporary,good,1966,8,2.9273776016707247,2156.3369068940606,2156.3369068940606,17250.695255152485,23.419020813365798,51850.870234934926,steel,metal,double,1.0659957821260937,0.7653694736707216,4.377272847192551,254.32305873212437,F,True
B00136,52.66182929238664,-0.8734068210545232,office,brutalist,average,2006,13,3.2865628988158337,1322.4992047665187,1322.4992047665187,17192.489661964744,42.72531768460584,53480.2183277347,brick,bitumen,triple,0.41407430269432344,0.2558984579093278,0.9854220273862965,112.01017652471738,C,False
B00137,38.62674543835017,-9.474987621249863,school,modernist,average,1961,4,2.85446464158291,5488.270311260258,5488.270311260258,21953.08124504103,11.41785856633164,67256.03577999138,wood,metal,single,1.2262462577026538,0.8629146115510034,6.166797965761003,258.0196983069409,F,False
B00138,43.897458278271955,19.552713981362466,retail,modernist,excellent,2009,6,2.82365925530542,4096.970349463694,4096.970349463694,24581.822096782165,16.94195553183252,72873.4844448963,wood,membrane,single,0.28445377969522784,0.1784868506386517,2.183646303653616,189.2700014117126,E,False
B00139,50.72068074675238,-3.6420085266107574,residential,postmodern,good,1964,2,3.123729920625678,3674.6661704954336,3674.6661704954336,7349.332340990867,6.247459841251356,20589.096535543144,wood,metal,double,1.0443089964985988,0.7690043408258642,4.558255013728452,253.5712977481177,F,False
B00140,40.69137401323118,7.426212095336577,residential,contemporary,good,2016,19,3.0792312975864093,65.77224079162117,65.77224079162117,1249.6725750408023,58.505394654141774,3853.9804756638,wood,bitumen,triple,0.34365116396296136,0.20288111934960057,0.9354678788288133,76.67123900523669,B,False
B00141,40.25347902944695,22.006848619119914,residential,contemporary,excellent,1961,20,3.462993730430607,1730.1242173635076,1730.1242173635076,34602.484347270154,69.25987460861214,88684.55867710749,steel,membrane,double,0.8560961247254779,0.6450324748782077,4.648495210912074,219.09112758080926,F,False
B00142,36.35751509602889,14.438931399650233,school,modernist,average,2004,7,2.8349530097979248,4234.274522375635,4234.274522375635,29639.92165662944,19.844671068585473,90817.11920269651,wood,metal,triple,0.38654784797710606,0.2570214987988615,0.9346563188151823,105.61661090687963,C,False
B00143,39.2012764807466,2.1530157656023636,residential,brutalist,poor,1961,16,3.336267509953845,1472.963455553273,1472.963455553273,23567.415288852368,53.38028015926152,62906.10036380158,aerated_concrete,membrane,single,1.5027614654026253,1.0639577918603227,6.17360452647538,247.31538525110994,F,True
B00144,49.081713043296894,1.6750092210550491,office,modernist,good,1965,5,3.2789466260630435,2799.4021650146433,2799.4021650146433,13997.010825073216,16.394733130315217,42499.282436564856,concrete,bitumen,triple,0.9985126941298088,0.7543267814980862,2.6207368472346446,207.23982116205573,E,True
B00145,39.92782743845048,14.556834554762261,warehouse,modernist,average,2007,15,3.2553485295949924,1779.6641178316347,1779.6641178316347,26694.96176747452,48.83022794392489,77155.70477566449,brick,bitumen,double,0.41968511849040535,0.25626114038480907,1.5334354862538466,95.85706551809798,C,False
B00146,49.09133491375127,-6.191912944773055,warehouse,contemporary,average,2012,18,3.057450425674332,2194.2152358752965,2194.2152358752965,39495.87424575534,55.03410766213798,101254.67951974299,wood,tile,triple,0.38983953925315884,0.2409663116088972,0.9146561773004244,98.72192740264279,C,False
B00147,42.4078839957505,-3.4992843220324223,retail,modernist,poor,2017,10,3.393858531813592,2000.4403426758256,2000.4403426758256,20004.403426758257,33.93858531813592,52595.17715565194,wood,tile,single,0.4736892350207601,0.3015340261726929,2.2107178291952,188.1974957715608,E,True
B00148,36.03132465989069,9.8404313109626,hospital,modernist,average,2001,16,3.38460822795321,5974.062946136734,5974.062946136734,95585.00713818775,54.15373164725136,279283.86639255314,brick,metal,triple,0.38909997080672926,0.24095750552475234,0.9731285612367243,200.13856209044243,E,False
B00149,56.266735799517974,6.779049125898613,school,traditional,poor,1977,20,3.4842622449012874,4734.300418325242,4734.300418325242,94686.00836650484,69.68524489802574,264913.5585805633,wood,bitumen,triple,1.3759629501857276,1.1027639734260029,2.805468454967741,167.52612689616686,D,True
B00150,58.90020058044641,-3.830132509470153,residential,traditional,average,1971,19,3.340209182191506,3431.0400421974823,3431.0400421974823,65189.76080175216,63.463974461638614,184368.79841146313,aerated_concrete,tile,triple,1.1952569983259216,0.9424166240403249,2.8103507746677496,245.19602460399352,F,False
