Mix_ID,Specimen_ID,Temperature_C,Depth_mm,Peak_Pore_Pressure_MPa,Time_to_Peak_min,Spalling_Occurred,Spalling_Type,Spalling_Depth_mm,Spalling_Area_cm2,Time_to_Spalling_min,Moisture_Content_%,Heating_Rate_C_min
RC15,RC15_Spall_T300_S1,300,40,0.387,34.5,False,None,0.0,0.0,,3.481994917732867,4.570460677666958
RC15,RC15_Spall_T300_S1,300,50,0.271,42.7,False,None,0.0,0.0,,3.282667360541159,4.960868735269652
RC15,RC15_Spall_T300_S2,300,10,0.466,18.0,False,None,0.0,0.0,,3.4864423871418744,5.238539039475907
RC15,RC15_Spall_T300_S2,300,20,0.529,26.0,False,None,0.0,0.0,,3.1262834725845687,5.445776497246348
RC15,RC15_Spall_T300_S2,300,30,0.504,27.8,False,None,0.0,0.0,,3.774672937181798,4.764816321778319
RC15,RC15_Spall_T300_S2,300,40,0.387,36.5,False,None,0.0,0.0,,3.2190591730598834,4.943039976635161
RC15,RC15_Spall_T300_S2,300,50,0.329,40.7,False,None,0.0,0.0,,3.769973618206601,4.60395937591239
RC15,RC15_Spall_T400_S1,400,10,0.72,21.9,False,None,0.0,0.0,,3.5183239230398233,4.961806481562019
RC15,RC15_Spall_T400_S1,400,20,0.727,23.9,False,None,0.0,0.0,,3.5809685866315926,5.229889117703598
RC15,RC15_Spall_T400_S1,400,30,0.744,31.2,False,None,0.0,0.0,,3.711121817015286,4.55196609813118
RC15,RC15_Spall_T400_S1,400,40,0.412,37.2,False,None,0.0,0.0,,3.458253314765048,4.762416081696214
RC15,RC15_Spall_T400_S1,400,50,0.413,42.3,False,None,0.0,0.0,,3.3783475816826467,5.249725746783543
RC15,RC15_Spall_T400_S2,400,10,0.572,19.4,True,Surface,16.9,49.7,23.7,3.324705334258264,5.481447595429129
RC15,RC15_Spall_T400_S2,400,20,0.631,24.9,True,Surface,16.9,49.7,23.7,3.4779995450543115,4.971366484407843
RC15,RC15_Spall_T400_S2,400,30,0.518,28.1,True,Surface,16.9,49.7,23.7,3.1449325271095008,4.7547675863286205
RC15,RC15_Spall_T400_S2,400,40,0.564,36.9,True,Surface,16.9,49.7,23.7,3.8866154889893556,4.763036177538931
RC15,RC15_Spall_T400_S2,400,50,0.47,38.3,True,Surface,16.9,49.7,23.7,3.4655056665274797,4.765089168752036
RC15,RC15_Spall_T500_S1,500,10,1.072,17.5,False,None,0.0,0.0,,3.9150833333580746,4.79334862667009
RC15,RC15_Spall_T500_S1,500,20,0.881,24.9,False,None,0.0,0.0,,3.438611435939644,5.2603116511044234
RC15,RC15_Spall_T500_S1,500,30,0.805,32.4,False,None,0.0,0.0,,3.8721611519695065,4.5712583326482275
RC15,RC15_Spall_T500_S1,500,40,0.619,37.1,False,None,0.0,0.0,,3.7816354454432104,4.603512947006131
RC15,RC15_Spall_T500_S1,500,50,0.527,42.8,False,None,0.0,0.0,,3.4386847028997938,5.040757501887357
RC15,RC15_Spall_T500_S2,500,10,0.907,18.5,False,None,0.0,0.0,,3.858470252598263,5.046390467211737
RC15,RC15_Spall_T500_S2,500,20,0.602,25.4,False,None,0.0,0.0,,3.073142509478284,5.264643572614112
RC15,RC15_Spall_T500_S2,500,30,0.827,28.7,False,None,0.0,0.0,,3.887608329493955,4.8678506946074585
RC15,RC15_Spall_T500_S2,500,40,0.671,33.0,False,None,0.0,0.0,,3.7536805155429906,5.4681122364061165
RC15,RC15_Spall_T500_S2,500,50,0.462,41.7,False,None,0.0,0.0,,3.022449248431325,5.099885788052775
RC15,RC15_Spall_T600_S1,600,10,1.515,18.0,False,None,0.0,0.0,,3.3224498097106494,4.940221726256166
RC15,RC15_Spall_T600_S1,600,20,0.73,27.0,False,None,0.0,0.0,,3.929407566070207,5.128422828917673
RC15,RC15_Spall_T600_S1,600,30,0.651,32.9,False,None,0.0,0.0,,3.9830199980763585,5.4249769482350345
RC15,RC15_Spall_T600_S1,600,40,0.647,36.7,False,None,0.0,0.0,,3.325779543745618,5.3170004834976305
RC15,RC15_Spall_T600_S1,600,50,0.442,41.5,False,None,0.0,0.0,,3.0796539276204227,4.548562723295662
RC15,RC15_Spall_T600_S2,600,10,0.926,19.7,False,None,0.0,0.0,,3.895644153063835,4.626153096287817
RC15,RC15_Spall_T600_S2,600,20,0.837,26.6,False,None,0.0,0.0,,3.9925977185816603,5.159034681099001
RC15,RC15_Spall_T600_S2,600,30,1.069,27.3,False,None,0.0,0.0,,3.1045628647543415,5.381004084814708
RC15,RC15_Spall_T600_S2,600,40,0.854,37.1,False,None,0.0,0.0,,3.927674541499519,5.449829205486366
RC15,RC15_Spall_T600_S2,600,50,0.605,40.3,False,None,0.0,0.0,,3.3410201722560338,5.461864874347999
RC15,RC15_Spall_T700_S1,700,10,1.23,20.5,False,None,0.0,0.0,,3.895792872894706,5.153187189157812
RC15,RC15_Spall_T700_S1,700,20,0.975,24.1,False,None,0.0,0.0,,3.9662257257058204,5.301619485982034
RC15,RC15_Spall_T700_S1,700,30,0.731,29.2,False,None,0.0,0.0,,3.6699699240966566,4.571980818463322
RC15,RC15_Spall_T700_S1,700,40,0.906,33.5,False,None,0.0,0.0,,3.713900933396598,4.980018509844621
RC15,RC15_Spall_T700_S1,700,50,0.556,39.7,False,None,0.0,0.0,,3.7706919707602338,4.764012846071893
RC15,RC15_Spall_T700_S2,700,10,1.142,19.7,True,Surface,38.0,85.6,29.6,3.948916218188715,4.745999740306795
RC15,RC15_Spall_T700_S2,700,20,0.815,26.2,True,Surface,38.0,85.6,29.6,3.0680102319524205,4.6937891300233545
RC15,RC15_Spall_T700_S2,700,30,1.327,28.3,True,Surface,38.0,85.6,29.6,3.7381507548416897,4.68913869632674
RC15,RC15_Spall_T700_S2,700,40,0.629,37.2,True,Surface,38.0,85.6,29.6,3.9421854544896386,5.018492974942241
RC15,RC15_Spall_T700_S2,700,50,0.701,39.1,True,Surface,38.0,85.6,29.6,3.234057775017499,4.549781001523044
RC15,RC15_Spall_T800_S1,800,10,1.23,19.5,True,Surface,42.7,62.7,25.3,3.128185110299098,4.622921879998973
RC15,RC15_Spall_T800_S1,800,20,1.358,25.7,True,Surface,42.7,62.7,25.3,3.6755323686200567,5.277332514082193
RC15,RC15_Spall_T800_S1,800,30,1.339,27.1,True,Surface,42.7,62.7,25.3,3.162170727137188,5.484914766016905
RC15,RC15_Spall_T800_S1,800,40,0.985,32.5,True,Surface,42.7,62.7,25.3,3.678788222260245,4.676082633031716
RC15,RC15_Spall_T800_S1,800,50,0.844,38.4,True,Surface,42.7,62.7,25.3,3.2696343992192043,5.154770713602089
RC15,RC15_Spall_T800_S2,800,10,1.529,18.2,False,None,0.0,0.0,,3.7316795987874816,4.654147524336334
RC15,RC15_Spall_T800_S2,800,20,1.184,22.6,False,None,0.0,0.0,,3.6940723335309844,5.019163039574541
RC15,RC15_Spall_T800_S2,800,30,1.209,28.8,False,None,0.0,0.0,,3.4225393802238546,4.798337743587499
RC15,RC15_Spall_T800_S2,800,40,0.787,34.2,False,None,0.0,0.0,,3.2509872063160707,5.183434487053917
RC15,RC15_Spall_T800_S2,800,50,0.679,41.1,False,None,0.0,0.0,,3.5018402425556383,5.277944527470321
RC20,RC20_Spall_T200_S1,200,10,0.483,18.7,False,None,0.0,0.0,,3.8948692007055197,4.52420604442253
RC20,RC20_Spall_T200_S1,200,20,0.399,24.1,False,None,0.0,0.0,,3.721800421549856,4.580089509671161
RC20,RC20_Spall_T200_S1,200,30,0.309,30.4,False,None,0.0,0.0,,3.738928296130955,5.312612639088172
RC20,RC20_Spall_T200_S1,200,40,0.205,32.8,False,None,0.0,0.0,,3.018380989775242,5.1896385196589065
RC20,RC20_Spall_T200_S1,200,50,0.239,37.9,False,None,0.0,0.0,,3.4690400466659628,5.004424746063437
RC20,RC20_Spall_T200_S2,200,10,0.295,20.1,False,None,0.0,0.0,,3.495690770228714,4.832734153983855
RC20,RC20_Spall_T200_S2,200,20,0.238,25.1,False,None,0.0,0.0,,3.304838169256267,5.187910091455325
RC20,RC20_Spall_T200_S2,200,30,0.255,32.2,False,None,0.0,0.0,,3.298863188786868,4.692984007939028
RC20,RC20_Spall_T200_S2,200,40,0.262,34.7,False,None,0.0,0.0,,3.188015717196289,5.153136733291856
RC20,RC20_Spall_T200_S2,200,50,0.182,37.9,False,None,0.0,0.0,,3.5543007058479525,5.027148381625265
RC20,RC20_Spall_T300_S1,300,10,0.415,18.1,False,None,0.0,0.0,,3.4316602141437835,5.317565329544597
RC20,RC20_Spall_T300_S1,300,20,0.477,27.1,False,None,0.0,0.0,,3.520456092139383,5.360810862686737
RC20,RC20_Spall_T300_S1,300,30,0.384,29.7,False,None,0.0,0.0,,3.7536101314779873,5.455639461723422
RC20,RC20_Spall_T300_S1,300,40,0.332,36.6,False,None,0.0,0.0,,3.842371333818322,5.2606065813900615
RC20,RC20_Spall_T300_S1,300,50,0.284,38.2,False,None,0.0,0.0,,3.892611328044147,4.958649898081076
RC20,RC20_Spall_T300_S2,300,10,0.461,20.0,False,None,0.0,0.0,,3.093990929416602,4.7907223076206655
RC20,RC20_Spall_T300_S2,300,20,0.454,22.2,False,None,0.0,0.0,,3.9014468295383793,5.05742927926432
RC20,RC20_Spall_T300_S2,300,30,0.439,32.2,False,None,0.0,0.0,,3.8344291199057423,5.333006215201086
RC20,RC20_Spall_T300_S2,300,40,0.272,34.0,False,None,0.0,0.0,,3.3084692125826862,4.520045999532565
RC20,RC20_Spall_T300_S2,300,50,0.311,40.5,False,None,0.0,0.0,,3.698833670446033,5.353865993525203
RC20,RC20_Spall_T400_S1,400,10,0.627,17.6,False,None,0.0,0.0,,3.0542117442059933,5.225478034015487
RC20,RC20_Spall_T400_S1,400,20,0.578,22.5,False,None,0.0,0.0,,3.71645298155879,4.749624704410583
RC20,RC20_Spall_T400_S1,400,30,0.517,32.7,False,None,0.0,0.0,,3.883762015458032,5.4333294191163475
RC20,RC20_Spall_T400_S1,400,40,0.446,37.2,False,None,0.0,0.0,,3.693381900614855,4.6702591521254355
RC20,RC20_Spall_T400_S1,400,50,0.313,40.6,False,None,0.0,0.0,,3.5036199379736015,5.367079997158424
RC20,RC20_Spall_T400_S2,400,10,0.581,19.4,False,None,0.0,0.0,,3.5063505532808126,5.471516356804139
RC20,RC20_Spall_T400_S2,400,20,0.652,23.4,False,None,0.0,0.0,,3.681460115425272,4.753615627638564
RC20,RC20_Spall_T400_S2,400,30,0.453,32.3,False,None,0.0,0.0,,3.561477943736677,4.685933640874385
RC20,RC20_Spall_T400_S2,400,40,0.43,37.8,False,None,0.0,0.0,,3.7696421638836544,4.988309642825845
RC20,RC20_Spall_T400_S2,400,50,0.277,39.0,False,None,0.0,0.0,,3.5492684933484426,5.248360833428619
RC20,RC20_Spall_T500_S1,500,10,0.954,20.9,False,None,0.0,0.0,,3.959112291996294,5.431090290508015
RC20,RC20_Spall_T500_S1,500,20,0.619,26.7,False,None,0.0,0.0,,3.7233946888549285,4.774041589704276
RC20,RC20_Spall_T500_S1,500,30,0.607,28.6,False,None,0.0,0.0,,3.3841607579534623,5.335935490016508
RC20,RC20_Spall_T500_S1,500,40,0.633,32.9,False,None,0.0,0.0,,3.4561587411198227,4.99235759452949
RC20,RC20_Spall_T500_S1,500,50,0.476,38.8,False,None,0.0,0.0,,3.8748972345979262,5.2717829390683475
RC20,RC20_Spall_T500_S2,500,10,0.856,21.5,False,None,0.0,0.0,,3.961334631194806,4.958969718065349
RC20,RC20_Spall_T500_S2,500,20,0.626,25.4,False,None,0.0,0.0,,3.500580889448299,5.355588894075563
RC20,RC20_Spall_T500_S2,500,30,0.652,30.2,False,None,0.0,0.0,,3.2552324343442836,5.175644063864889
RC20,RC20_Spall_T500_S2,500,40,0.415,35.4,False,None,0.0,0.0,,3.8215355778896862,4.528570917724011
RC20,RC20_Spall_T500_S2,500,50,0.467,40.8,False,None,0.0,0.0,,3.349585195784392,4.792671445759424
RC20,RC20_Spall_T600_S1,600,10,1.056,18.6,False,None,0.0,0.0,,3.7331530231065853,4.594059820228589
RC20,RC20_Spall_T600_S1,600,20,0.758,27.7,False,None,0.0,0.0,,3.622316637248552,5.20671857704456
RC20,RC20_Spall_T600_S1,600,30,0.637,28.3,False,None,0.0,0.0,,3.932536085802224,4.988104447101378
RC20,RC20_Spall_T600_S1,600,40,0.46,35.8,False,None,0.0,0.0,,3.7342720305307155,4.871106091099539
RC20,RC20_Spall_T600_S1,600,50,0.582,41.2,False,None,0.0,0.0,,3.489229900204613,4.882937382291617
RC20,RC20_Spall_T600_S2,600,10,1.081,21.9,False,None,0.0,0.0,,3.6083500465316787,4.944352196097495
RC20,RC20_Spall_T600_S2,600,20,0.83,24.2,False,None,0.0,0.0,,3.2313141822622935,5.234850520499601
RC20,RC20_Spall_T600_S2,600,30,0.729,28.8,False,None,0.0,0.0,,3.1760396821549706,5.286525887103592
RC20,RC20_Spall_T600_S2,600,40,0.663,37.0,False,None,0.0,0.0,,3.847640329509255,5.2715697260558265
RC20,RC20_Spall_T600_S2,600,50,0.491,42.3,False,None,0.0,0.0,,3.80574689217812,5.102511363574728
RC20,RC20_Spall_T700_S1,700,10,0.939,20.8,False,None,0.0,0.0,,3.0505968536765815,5.426279961848407
RC20,RC20_Spall_T700_S1,700,20,0.907,27.8,False,None,0.0,0.0,,3.189490145899604,5.17638937805491
RC20,RC20_Spall_T700_S1,700,30,0.828,29.1,False,None,0.0,0.0,,3.6810501117304453,4.872876509202178
RC20,RC20_Spall_T700_S1,700,40,0.638,32.9,False,None,0.0,0.0,,3.406109980502558,4.61267352663479
RC20,RC20_Spall_T700_S1,700,50,0.525,40.2,False,None,0.0,0.0,,3.8863686470955408,5.3378732701193625
RC20,RC20_Spall_T700_S2,700,10,1.04,22.5,False,None,0.0,0.0,,3.1045278878756943,4.628747202875713
RC20,RC20_Spall_T700_S2,700,20,1.041,27.8,False,None,0.0,0.0,,3.04626191734,4.85577408420066
RC20,RC20_Spall_T700_S2,700,30,0.814,28.3,False,None,0.0,0.0,,3.755965848931248,5.140193868537032
RC20,RC20_Spall_T700_S2,700,40,0.679,36.1,False,None,0.0,0.0,,3.7790053939240376,4.520052709784008
RC20,RC20_Spall_T700_S2,700,50,0.481,42.3,False,None,0.0,0.0,,3.5692813829505243,5.311909114959905
RC20,RC20_Spall_T800_S1,800,10,1.118,21.3,False,None,0.0,0.0,,3.156426918821619,5.349937491404724
RC20,RC20_Spall_T800_S1,800,20,0.997,26.4,False,None,0.0,0.0,,3.8418253643652625,4.799012679609346
RC20,RC20_Spall_T800_S1,800,30,1.032,27.2,False,None,0.0,0.0,,3.7264967463374226,5.3357830708546015
RC20,RC20_Spall_T800_S1,800,40,0.618,34.5,False,None,0.0,0.0,,3.7648788300884686,4.674610916982262
RC20,RC20_Spall_T800_S1,800,50,0.631,42.6,False,None,0.0,0.0,,3.5227306780568544,4.791588128161157
RC20,RC20_Spall_T800_S2,800,10,1.19,19.9,True,Surface,56.5,33.8,28.4,3.0936574526074745,5.268089378418667
RC20,RC20_Spall_T800_S2,800,20,0.882,23.8,True,Surface,56.5,33.8,28.4,3.8378413809055187,4.572357257741326
RC20,RC20_Spall_T800_S2,800,30,1.027,32.3,True,Surface,56.5,33.8,28.4,3.2566616898959144,5.092984747755494
RC20,RC20_Spall_T800_S2,800,40,0.777,34.5,True,Surface,56.5,33.8,28.4,3.6895342089054153,4.84397963631637
RC20,RC20_Spall_T800_S2,800,50,0.673,38.7,True,Surface,56.5,33.8,28.4,3.9966832779346797,5.250790231179788
RC10_SF,RC10_SF_Spall_T200_S1,200,10,0.47,17.2,False,None,0.0,0.0,,3.554181255448799,5.262032721039051
RC10_SF,RC10_SF_Spall_T200_S1,200,20,0.438,25.2,False,None,0.0,0.0,,3.8407850719391146,4.5334265330932215
RC10_SF,RC10_SF_Spall_T200_S1,200,30,0.316,29.7,False,None,0.0,0.0,,3.0723763931941224,5.454131641571072
RC10_SF,RC10_SF_Spall_T200_S1,200,40,0.303,33.3,False,None,0.0,0.0,,3.922307775483585,4.925893155036682
RC10_SF,RC10_SF_Spall_T200_S1,200,50,0.281,42.6,False,None,0.0,0.0,,3.005348988694223,5.2482388061809
RC10_SF,RC10_SF_Spall_T200_S2,200,10,0.527,17.8,False,None,0.0,0.0,,3.0961258517321513,4.924572607185955
RC10_SF,RC10_SF_Spall_T200_S2,200,20,0.453,25.2,False,None,0.0,0.0,,3.1411261182993218,4.500789511093219
RC10_SF,RC10_SF_Spall_T200_S2,200,30,0.435,31.9,False,None,0.0,0.0,,3.087574562986238,5.133849818735324
RC10_SF,RC10_SF_Spall_T200_S2,200,40,0.306,35.6,False,None,0.0,0.0,,3.1639317209532027,5.235953560515178
RC10_SF,RC10_SF_Spall_T200_S2,200,50,0.29,38.8,False,None,0.0,0.0,,3.4633910088046465,5.099430542027622
RC10_SF,RC10_SF_Spall_T300_S1,300,10,0.564,21.0,False,None,0.0,0.0,,3.1582830506993735,5.18811765920635
RC10_SF,RC10_SF_Spall_T300_S1,300,20,0.668,22.8,False,None,0.0,0.0,,3.4253564962699836,4.747206073738877
RC10_SF,RC10_SF_Spall_T300_S1,300,30,0.44,32.3,False,None,0.0,0.0,,3.8918202114066127,4.696441315222786
RC10_SF,RC10_SF_Spall_T300_S1,300,40,0.489,35.7,False,None,0.0,0.0,,3.0877176417199643,4.89153709960163
RC10_SF,RC10_SF_Spall_T300_S1,300,50,0.411,40.7,False,None,0.0,0.0,,3.282540863662444,4.878024949434402
RC10_SF,RC10_SF_Spall_T300_S2,300,10,0.772,18.8,True,Explosive,17.2,22.6,35.7,3.9237431312666486,4.729806341422665
RC10_SF,RC10_SF_Spall_T300_S2,300,20,0.637,26.5,True,Explosive,17.2,22.6,35.7,3.4373475724325946,5.4326410625539845
RC10_SF,RC10_SF_Spall_T300_S2,300,30,0.606,30.8,True,Explosive,17.2,22.6,35.7,3.2882958045542563,5.138455070652144
RC10_SF,RC10_SF_Spall_T300_S2,300,40,0.367,34.4,True,Explosive,17.2,22.6,35.7,3.852430417569119,5.000297874393992
RC10_SF,RC10_SF_Spall_T300_S2,300,50,0.304,41.1,True,Explosive,17.2,22.6,35.7,3.3919677402744632,4.763605439806882
RC10_SF,RC10_SF_Spall_T400_S1,400,10,0.949,18.2,False,None,0.0,0.0,,3.1468941639129326,5.355822907123904
RC10_SF,RC10_SF_Spall_T400_S1,400,20,0.786,26.1,False,None,0.0,0.0,,3.1865784992536414,4.7693597006635375
RC10_SF,RC10_SF_Spall_T400_S1,400,30,0.65,31.0,False,None,0.0,0.0,,3.3183520221360108,4.881229952774877
RC10_SF,RC10_SF_Spall_T400_S1,400,40,0.696,37.9,False,None,0.0,0.0,,3.2476170871747185,5.006456377036514
RC10_SF,RC10_SF_Spall_T400_S1,400,50,0.447,39.5,False,None,0.0,0.0,,3.6150912873699883,4.981188151475102
RC10_SF,RC10_SF_Spall_T400_S2,400,10,0.943,19.2,False,None,0.0,0.0,,3.586646327774925,5.124372697923611
RC10_SF,RC10_SF_Spall_T400_S2,400,20,0.702,25.8,False,None,0.0,0.0,,3.953237178781233,5.0409862355280834
RC10_SF,RC10_SF_Spall_T400_S2,400,30,0.693,31.3,False,None,0.0,0.0,,3.556732307759218,5.354740618591979
RC10_SF,RC10_SF_Spall_T400_S2,400,40,0.4,34.4,False,None,0.0,0.0,,3.125524181227876,5.3136157259807195
RC10_SF,RC10_SF_Spall_T400_S2,400,50,0.394,37.2,False,None,0.0,0.0,,3.5282266077271567,5.161878388044691
RC10_SF,RC10_SF_Spall_T500_S1,500,10,0.8,17.4,True,Progressive,34.6,54.4,36.1,3.4646894684451652,5.32073584081573
RC10_SF,RC10_SF_Spall_T500_S1,500,20,1.241,25.7,True,Progressive,34.6,54.4,36.1,3.8321624537291186,4.994011670599305
RC10_SF,RC10_SF_Spall_T500_S1,500,30,0.976,31.7,True,Progressive,34.6,54.4,36.1,3.2957528346203295,4.995653920883247
RC10_SF,RC10_SF_Spall_T500_S1,500,40,0.604,34.5,True,Progressive,34.6,54.4,36.1,3.4105227843514276,4.73134871320015
RC10_SF,RC10_SF_Spall_T500_S1,500,50,0.573,37.3,True,Progressive,34.6,54.4,36.1,3.198130741823577,4.509200897625379
RC10_SF,RC10_SF_Spall_T500_S2,500,10,1.022,18.9,False,None,0.0,0.0,,3.9731447114269085,4.693717050776298
RC10_SF,RC10_SF_Spall_T500_S2,500,20,0.778,22.1,False,None,0.0,0.0,,3.839207953039459,4.5319944601443245
RC10_SF,RC10_SF_Spall_T500_S2,500,30,0.667,32.6,False,None,0.0,0.0,,3.892074351093621,5.035521916085964
RC10_SF,RC10_SF_Spall_T500_S2,500,40,0.942,34.3,False,None,0.0,0.0,,3.6472222833978556,4.544768388688487
RC10_SF,RC10_SF_Spall_T500_S2,500,50,0.652,37.3,False,None,0.0,0.0,,3.4572304196195445,5.049622301106035
RC10_SF,RC10_SF_Spall_T600_S1,600,10,1.137,18.9,False,None,0.0,0.0,,3.400155272865399,4.650495498072585
RC10_SF,RC10_SF_Spall_T600_S1,600,20,0.875,25.0,False,None,0.0,0.0,,3.801642589831367,4.941534010378897
RC10_SF,RC10_SF_Spall_T600_S1,600,30,1.123,31.2,False,None,0.0,0.0,,3.490454408519785,4.75769564818918
RC10_SF,RC10_SF_Spall_T600_S1,600,40,0.812,37.3,False,None,0.0,0.0,,3.5770204016905582,4.721147610110694
RC10_SF,RC10_SF_Spall_T600_S1,600,50,0.765,37.3,False,None,0.0,0.0,,3.99209218702882,4.630351679714792
RC10_SF,RC10_SF_Spall_T600_S2,600,10,1.108,19.4,False,None,0.0,0.0,,3.492216183287467,5.380650577464578
RC10_SF,RC10_SF_Spall_T600_S2,600,20,1.254,22.3,False,None,0.0,0.0,,3.002347473867453,4.744799873001726
RC10_SF,RC10_SF_Spall_T600_S2,600,30,0.614,31.1,False,None,0.0,0.0,,3.121264893359137,4.61376195880455
RC10_SF,RC10_SF_Spall_T600_S2,600,40,1.032,36.3,False,None,0.0,0.0,,3.1784506740983747,4.579588147372043
RC10_SF,RC10_SF_Spall_T600_S2,600,50,0.571,42.6,False,None,0.0,0.0,,3.2606663825621016,5.353346497608724
RC10_SF,RC10_SF_Spall_T700_S1,700,10,1.244,21.9,False,None,0.0,0.0,,3.769250559241587,5.096722990106217
RC10_SF,RC10_SF_Spall_T700_S1,700,20,1.307,24.0,False,None,0.0,0.0,,3.262508604266544,4.621889212080359
RC10_SF,RC10_SF_Spall_T700_S1,700,30,1.485,29.2,False,None,0.0,0.0,,3.4753590676808686,4.863514457369266
RC10_SF,RC10_SF_Spall_T700_S1,700,40,0.953,35.8,False,None,0.0,0.0,,3.9012592077965635,4.663920262046945
RC10_SF,RC10_SF_Spall_T700_S1,700,50,0.646,40.7,False,None,0.0,0.0,,3.728870509488596,5.431912732597456
RC10_SF,RC10_SF_Spall_T700_S2,700,10,1.3,21.7,True,Corner,50.3,21.9,30.8,3.82645365245498,5.413765003303799
RC10_SF,RC10_SF_Spall_T700_S2,700,20,1.361,25.5,True,Corner,50.3,21.9,30.8,3.2612451324535825,5.481905322286943
RC10_SF,RC10_SF_Spall_T700_S2,700,30,0.94,32.4,True,Corner,50.3,21.9,30.8,3.128515668444116,4.52615834232342
RC10_SF,RC10_SF_Spall_T700_S2,700,40,1.034,37.6,True,Corner,50.3,21.9,30.8,3.23400528716037,4.584387947894987
RC10_SF,RC10_SF_Spall_T700_S2,700,50,0.943,38.6,True,Corner,50.3,21.9,30.8,3.0189276405114636,4.535892751188932
RC10_SF,RC10_SF_Spall_T800_S1,800,10,1.271,17.1,False,None,0.0,0.0,,3.2705217801718467,5.304725983741431
RC10_SF,RC10_SF_Spall_T800_S1,800,20,0.988,25.7,False,None,0.0,0.0,,3.753780601086415,4.947213740793785
RC10_SF,RC10_SF_Spall_T800_S1,800,30,1.145,28.9,False,None,0.0,0.0,,3.8389710966740678,4.797673715592846
RC10_SF,RC10_SF_Spall_T800_S1,800,40,0.713,36.0,False,None,0.0,0.0,,3.136982222309528,5.18686649373491
RC10_SF,RC10_SF_Spall_T800_S1,800,50,0.865,40.4,False,None,0.0,0.0,,3.9611182680216404,5.127396555315847
RC10_SF,RC10_SF_Spall_T800_S2,800,10,1.686,21.1,True,Explosive,24.6,76.4,31.6,3.0957541986633577,5.4225724049058
RC10_SF,RC10_SF_Spall_T800_S2,800,20,0.951,26.5,True,Explosive,24.6,76.4,31.6,3.257365458401634,5.193509837046321
RC10_SF,RC10_SF_Spall_T800_S2,800,30,1.349,27.2,True,Explosive,24.6,76.4,31.6,3.839408037609272,4.948170847021318
RC10_SF,RC10_SF_Spall_T800_S2,800,40,0.821,36.1,True,Explosive,24.6,76.4,31.6,3.7722402758932767,4.973213186884399
RC10_SF,RC10_SF_Spall_T800_S2,800,50,0.917,40.7,True,Explosive,24.6,76.4,31.6,3.4563259238223987,5.394091369257845
RC10_FA,RC10_FA_Spall_T200_S1,200,10,0.534,19.5,False,None,0.0,0.0,,3.230084491857475,4.906082132559771
RC10_FA,RC10_FA_Spall_T200_S1,200,20,0.479,27.0,False,None,0.0,0.0,,3.2276325358193922,5.024436345857749
RC10_FA,RC10_FA_Spall_T200_S1,200,30,0.36,30.9,False,None,0.0,0.0,,3.2456315740488146,4.60927944536816
RC10_FA,RC10_FA_Spall_T200_S1,200,40,0.393,36.8,False,None,0.0,0.0,,3.098968623408707,4.771381395079585
RC10_FA,RC10_FA_Spall_T200_S1,200,50,0.263,42.8,False,None,0.0,0.0,,3.97973433477386,4.768276020453556
RC10_FA,RC10_FA_Spall_T200_S2,200,10,0.574,18.6,True,Progressive,11.3,14.0,34.2,3.4716085707410924,5.210987941463683
RC10_FA,RC10_FA_Spall_T200_S2,200,20,0.382,26.2,True,Progressive,11.3,14.0,34.2,3.9116386897353035,5.152484728406158
RC10_FA,RC10_FA_Spall_T200_S2,200,30,0.383,31.6,True,Progressive,11.3,14.0,34.2,3.3583625356578284,4.6831982451266345
RC10_FA,RC10_FA_Spall_T200_S2,200,40,0.266,37.2,True,Progressive,11.3,14.0,34.2,3.1226280499780064,4.933463699733124
RC10_FA,RC10_FA_Spall_T200_S2,200,50,0.328,39.4,True,Progressive,11.3,14.0,34.2,3.93805385355393,4.653134800604404
RC10_FA,RC10_FA_Spall_T300_S1,300,10,0.455,21.4,True,Surface,8.2,32.1,27.1,3.6858762750864646,5.333271282035848
RC10_FA,RC10_FA_Spall_T300_S1,300,20,0.446,23.5,True,Surface,8.2,32.1,27.1,3.6095285097540635,5.085194785392854
RC10_FA,RC10_FA_Spall_T300_S1,300,30,0.485,28.9,True,Surface,8.2,32.1,27.1,3.1418443976169854,4.713801210662733
RC10_FA,RC10_FA_Spall_T300_S1,300,40,0.283,32.6,True,Surface,8.2,32.1,27.1,3.683069575190124,5.160727393109152
RC10_FA,RC10_FA_Spall_T300_S1,300,50,0.351,40.5,True,Surface,8.2,32.1,27.1,3.976078332472519,5.032304363848167
RC10_FA,RC10_FA_Spall_T300_S2,300,10,0.755,17.5,False,None,0.0,0.0,,3.1910518687086826,4.940754943441318
RC10_FA,RC10_FA_Spall_T300_S2,300,20,0.685,27.9,False,None,0.0,0.0,,3.3888514964741163,4.547415636140085
RC10_FA,RC10_FA_Spall_T300_S2,300,30,0.529,31.8,False,None,0.0,0.0,,3.6043807190828083,4.698542858868201
RC10_FA,RC10_FA_Spall_T300_S2,300,40,0.542,36.6,False,None,0.0,0.0,,3.499618411998762,4.805214530128859
RC10_FA,RC10_FA_Spall_T300_S2,300,50,0.358,42.8,False,None,0.0,0.0,,3.6633626109564927,4.908237519346299
RC10_FA,RC10_FA_Spall_T400_S1,400,10,0.747,18.0,False,None,0.0,0.0,,3.52983388896207,4.789987392644142
