case_id,regime,pipe_diameter_m,pipe_roughness_m,inclination_deg,pressure_Pa,temperature_K,rho_g_kg_m3,mu_g_Pa_s,c_g_m_s,rho_l_kg_m3,mu_l_Pa_s,c_l_m_s,sigma_N_m,U_g_m_s,U_l_m_s,alpha_gas,rho_mix_kg_m3,mu_mix_Pa_s,c_mix_m_s,frequency_Hz,propagation_length_m,source_level_dB,transmitted_level_dB,attenuation_db_per_m,attenuation_np_per_m,alpha_tv_np_per_m,alpha_sc_np_per_m,alpha_leak_np_per_m,Re_g,Re_l,We_l,Fr_l,Bo,leak_present,leak_density_per_m,leak_diameter_m,Mach_mix
1151,stratified_wavy,0.1840810952102714,0.00017293492019165372,0.15349421026132593,331401.4739220076,344.0277301310581,3.3558569076988594,2.0477108181577673e-05,371.8257977975282,984.7366809606825,0.0003956198310416777,1550.0,0.06436834048034128,9.242067451480027,0.33556672782303026,0.6,395.9081865288923,6.693794819332887e-05,44.19162600618383,3001.554860056651,58.72491675541118,96.68803066192817,0.0,45.27870910730192,5.212837797294718,3.5536974711874425e-05,5.2128022603200055,0.0,278813.0729774711,153755.31768064396,317.1135347986426,0.249712219382412,5068.187130032607,False,0.0,0.0,0.12851908099562773
1152,stratified_wavy,0.0207709727629531,0.0001278471144849515,1.0792429371211965,894269.7953803032,334.72030812735363,9.307412210236347,2.006212747739075e-05,366.76157136093144,987.5289075617939,0.0004522012941175063,1550.0,0.06576445378089694,5.056260168479457,1.6903390499491022,0.29163072732789824,702.249461384635,0.00018229241734642434,78.13719141050551,3129.19862876532,94.76336734771344,106.38337473460987,0.0,8.378834742282935,0.96463674214632,1.0727535846305094e-05,0.9646260146104737,0.0,48723.47011974843,76674.09831020187,891.1751860837887,3.744647162431882,62.95477328153152,False,0.0,0.0,0.03419556072647885
1153,stratified_wavy,0.020976818228113005,0.00015554884666085312,-0.21487943545110966,157269.8938283728,352.35692337755245,1.5549099158919044,2.0843702750669286e-05,376.29998245779524,982.2379229867342,0.0003545198777506108,1550.0,0.06311896149336713,6.865130262157541,0.4401601962477947,0.6,393.8281151442289,6.475020668255261e-05,30.52420239044023,1755.6468770418721,27.770065782388546,139.99345914343513,0.0,13.423703934313348,1.5454413923915897,3.587614066019309e-05,1.5454055162509295,0.0,10742.831379565629,25581.528400851414,63.24380649489628,0.9703009476543663,67.06826090836891,False,0.0,0.0,0.1407126771357938
1154,stratified_wavy,0.15449748178309014,5.436408294965113e-05,1.6105798705773555,652373.3185508883,340.426095387568,6.675991817835477,2.031720293844397e-05,369.87435022369687,985.8171713837296,0.0004160094696539716,1550.0,0.06490858569186479,9.600413082773622,0.43644229334532436,0.6,398.3324636441931,6.797663117893331e-05,61.809868416660116,4355.486567630477,37.044304459776875,121.81742268543022,0.0,33.86121174361571,3.8983665373722904,2.76022031874583e-05,3.89745497285381,0.0008839623152929541,487374.94852776726,159786.98281383727,446.96065596852213,0.3545125571915134,3532.278901326013,True,0.002671501968288803,0.009186824084211814,0.09601743085741049
1155,stratified_wavy,0.15105142998440538,0.00010626703279732177,-2.449534820225062,205335.1721296229,308.960484656867,2.3152764679768474,1.8882621683580032e-05,352.3662157032866,995.2568546029399,0.0007068908773665123,1535.3366962990344,0.06962842730146994,0.4228355877928195,0.7552443930243874,0.0951483076253867,900.7801438725174,0.0005007909685146195,57.88057913100528,3682.4614950834734,44.78730401325322,127.84653376771598,0.0,9.809995090947465,1.129403072869844,7.827902753811929e-05,1.1293247938423059,0.0,7831.355502032641,160618.34665890245,1231.5398011047635,0.6204268516578029,3191.947945110443,False,0.0,0.0,0.01250188350964862
1156,stratified_wavy,0.12011074346361846,0.00011723273582099003,1.777319195094452,719422.4552748568,319.41584252613006,7.846391711929614,1.9367017479149275e-05,358.27872478836343,992.120247242161,0.0005806122596340134,1550.0,0.06806012362108048,11.825352406858332,0.7075030549147763,0.6,401.5559339240222,7.54730893517061e-05,64.64667620823515,4116.290146076219,11.038381243145432,109.48885913481567,77.20366899511353,2.924812019855761,0.3367271494192679,2.3732820201521785e-05,0.3367034165990664,0.0,575444.1615676215,145207.245011987,876.4155474971896,0.65178278880042,2046.7082191303375,False,0.0,0.0,0.11413135367261187
1157,stratified_wavy,0.1671004270488587,0.0001021688913685419,2.5551494381895923,884635.5488198572,305.707326366925,10.080939058156742,1.8730266122013334e-05,350.5062099978774,996.2328020899225,0.0007553441926979225,1523.9506422842376,0.07011640104496125,9.352726857995519,1.8028395557069543,0.364502988629715,636.7775007720826,0.0001962901699246547,73.01284133809695,4528.72516161891,14.606322665665447,95.67228130900124,0.0,13.666367203395824,1.5733786787239032,3.270355277382647e-05,1.5733459751711294,0.0,841148.8439071849,397329.2895820845,7716.723464185706,1.408100960315488,3852.5502325340135,False,0.0,0.0,0.06238349251629592
1158,stratified_wavy,0.1702619843483754,1.78646921957355e-05,4.523006992095395,992137.3785748966,314.08946257790205,11.004261298281433,1.912123873940565e-05,355.27895001840665,993.7181612266294,0.0006399460291874398,1550.0,0.06885908061331468,11.804633636744551,1.4377661796916146,0.4767996521137411,525.1605156134552,0.00012000561601916467,74.45559512376428,2211.939657871416,1.9388108167040885,122.64054507464118,119.53343276554439,1.6025866383285274,0.18450226091739896,5.453733974115665e-06,0.18449680718342484,0.0,1156684.9210749888,380124.474388894,5079.210653905881,1.1124869227204117,4058.5440853191567,False,0.0,0.0,0.08569785744264599
1159,stratified_wavy,0.02945312750705601,7.431782585901666e-05,-4.222927013889325,880614.5551036294,321.8282481274926,9.53244146197876,1.9477667987686554e-05,359.62913963553547,991.3965255617522,0.0005566238532188535,1550.0,0.0676982627808761,14.24247458558237,0.9831842264158428,0.6,402.2780751018882,7.446409240796232e-05,71.45674375725201,4810.5139463286605,94.09693673402359,111.96776483190855,0.0,70.8542591714975,8.157294401507887,2.3637619684829164e-05,8.157270763888201,0.0,205297.68823916992,51576.50375917837,416.93762724943866,1.8290883766807464,123.42572651128339,False,0.0,0.0,0.12509327982089277
1160,stratified_wavy,0.12961666689686366,0.00011159416284737505,0.25056658630506856,125318.14236754086,337.00856945824216,1.295434482419947,2.016468345899491e-05,368.0130891805124,986.8424291625273,0.0004370695707066591,1550.0,0.06542121458126367,1.3053953776387568,1.8770221179972473,0.09755360102278487,890.6987708542994,0.00032375981582568616,44.919541471906896,1191.821773437884,20.79631943735579,131.78813446669062,0.0,10.723625321629777,1.2345873038947475,1.1469346976769915e-05,1.2345758345477706,0.0,10869.93542434219,549322.6186923896,6888.56626656449,1.664579193427429,2482.8440460047777,False,0.0,0.0,0.04054489007135996
1161,stratified_wavy,0.13146823073792385,3.5284366083400166e-06,1.3590248771834492,983353.6169528704,315.54241903967693,10.85661451638672,1.9188486109821395e-05,356.09974998513405,993.2822742880969,0.0006228190424871959,1550.0,0.06864113714404846,0.557384883538436,1.7847818413726426,0.0878698565850739,906.9566724584602,0.0004587354556229598,131.041585518623,66.87663552036538,82.8349441850946,111.49100794483049,111.31712360384645,0.0020991665135366706,0.0002416724054267408,2.024077305743088e-09,0.00024167038134943506,0.0,41460.03938245417,374211.1812541125,6060.093313013019,1.5715935069520912,2426.754656620572,False,0.0,0.0,0.012796934958303578
1162,stratified_wavy,0.04832288047760204,4.419758180551535e-05,3.3087608421847907,866300.0182072837,311.5793124606092,9.685948546567914,1.900469935048013e-05,353.8564374128935,994.4712062618172,0.0006713783331572361,1544.5025936121322,0.06923560313090861,4.554089661130181,1.535554300168303,0.2935378728401325,705.3994365077613,0.00023579765731985677,76.48592742330419,675.1772104618971,52.39713095527338,103.05137921980693,100.50599738825524,0.04857864896695294,0.005592752586570682,6.856859159971444e-07,0.003096703657942666,0.002495363242712019,112159.36584702256,109911.43661753385,1636.6126537028504,2.2302536958756782,325.8267185519035,True,0.7001655820220585,0.007610889270290571,0.03166084050619675
1163,stratified_wavy,0.027400156805797667,7.243557124174944e-05,-0.9724832010736133,673102.2404804289,326.9981323587404,7.170975071058997,1.9713419484102208e-05,362.5061922933276,989.8455602923779,0.0005103688860639282,1550.0,0.06692278014618894,12.046458312002882,0.19090759237369803,0.6,400.24080915958655,7.244540659062242e-05,62.63410414720944,4505.165863049898,65.7910156403145,96.38927022711653,0.0,24.581725668418628,2.8300397960417487,3.010290154197571e-05,2.8300096931402066,0.0,120068.38789193353,10145.173951279936,14.770422372009739,0.3682240689919742,108.14609779012217,False,0.0,0.0,0.1166175859557917
1164,stratified_wavy,0.1738372934544275,0.00014578398207072435,2.6551214649729937,982158.1257407329,289.13599245840203,11.833731348868582,1.794163145463635e-05,340.8739962057212,1000.0,0.0011074088673419691,1465.9509736044072,0.07260210113123969,5.075227211138426,0.4072350163494099,0.5795088249621598,427.34892678674083,0.00010156140523245352,74.49593893110486,659.9257250803065,27.983955682603018,86.68913723885821,78.03673726487602,0.3091914549936622,0.03559652947198506,5.04043847658421e-07,0.0355960254281374,0.0,581913.2092500185,63926.37365453757,397.0854648157362,0.31184525085490006,4034.9275977259695,False,0.0,0.0,0.041779159142654836
1165,stratified_wavy,0.17065927386140173,0.0001984172825895989,4.457871475984607,208938.9027162451,312.87388757113825,2.326443126035001,1.9064860352159855e-05,354.59079119206314,994.0828337286586,0.0006548655275013346,1549.033606498984,0.06904141686432926,11.602055907808275,0.5923359193878129,0.6,399.02899936708445,7.845145974114747e-05,34.952485630678474,1389.8101759470094,53.931160445118465,130.173263689191,0.0,6.57444478322885,0.7569013105260016,1.790619292786369e-05,0.7568834043330738,0.0,241614.86982483894,153450.53514295307,862.1422143850946,0.4577924424392963,4104.158328718704,False,0.0,0.0,0.20594151696387847
1166,stratified_wavy,0.10910092248797025,0.00012763203892679928,4.401915057594856,873100.6929907997,287.9553643440612,10.562862057086594,1.7884621975757743e-05,340.17733944069215,1000.0,0.0011417386571242367,1461.8187752042143,0.07277919534839081,12.592299140884904,0.21139353229116037,0.6,406.33771723425195,9.43006185131239e-05,70.79363288963346,2054.3461929381647,40.120458473915896,115.30555607264327,5.60975059829039,2.7341613143745858,0.31477795468277525,5.558044025403861e-06,0.28238971141711,0.03238268522163987,811400.5508348586,20200.095036675742,66.98916498792241,0.20433510279288675,1587.474692337085,True,1.9904915359425288,0.004946544987175241,0.10791841844531398
1167,stratified_wavy,0.05623672818873489,0.0001123571518050729,-3.3911550902467846,916111.7834958561,346.8390142974323,9.20159204476656,2.060133815740534e-05,373.3419272941483,983.8932957107703,0.00038086444867387845,1550.0,0.06394664785538515,8.92969293109481,0.29021829217734724,0.6,399.0782735111681,6.616760768486107e-05,73.17370621389317,2714.5254300633683,48.62200725023418,140.2452261211369,0.0,3.9833575818130273,0.45859516253891636,6.278269190776993e-06,0.4585888842697256,0.0,224297.33558629424,42162.11547218283,72.87856758426572,0.39073314727683356,472.8883176233718,False,0.0,0.0,0.0748069676767106
1168,stratified_wavy,0.14970511166324077,8.28059553998825e-05,-0.8408625871689965,474607.5559408629,317.556489783656,5.206622660447403,1.9281451602276883e-05,357.234414004807,992.6780530649032,0.0006002738812342884,1550.0,0.0683390265324516,8.277182792664593,1.2657366945369786,0.4179706391267445,579.9439881793523,0.0001426368127329809,52.34572269547543,3174.1094995532153,44.99276936459983,137.34193125269772,0.0,41.491441181032975,4.7768180038030135,3.478369362160539e-05,4.776783220109392,0.0,334607.4092278593,313356.6917694281,3483.878520677277,1.0444569697169468,3176.859570543963,False,0.0,0.0,0.08016539050929582
1169,stratified_wavy,0.18674744045361355,0.00018121177864437293,3.240189406610712,606519.9362478907,301.747467658349,7.002351305450498,1.8543740768945084e-05,348.22873923308043,997.4207597024953,0.0008217790558726535,1510.0911368042216,0.07071037985124763,14.046656951396573,0.9565051219252874,0.6,403.16971466426844,8.449294270023728e-05,59.23971282800381,4173.397954410382,67.25110170285357,111.0722578077771,0.0,236.2648190411319,27.20064690779782,3.535112274095464e-05,27.20061155667508,0.0,990544.9363220613,216803.00261970027,2410.041332676847,0.706684339448787,4791.967425009772,False,0.0,0.0,0.14872786850248051
1170,stratified_wavy,0.12536818983909517,0.00013583532729148114,4.814419874415336,232826.40016334463,318.2309195379929,2.5487796939564444,1.931251684712907e-05,357.6135618719363,992.4757241386021,0.0005930187424667222,1550.0,0.06823786206930105,6.28117346226042,1.2692570151891793,0.35467160605309017,641.3767448771915,0.0001760314752454737,37.84916557511291,2569.3740271451934,7.082554189096867,128.1385039522436,0.0,36.20910169282195,4.168673922728754,6.728105042466552e-05,4.148816866860566,0.0197897748177641,103925.36661123762,266310.56800408027,2937.52100789442,1.1445147423076163,2236.77062946538,True,0.23691339558458435,0.0047913702411268196,0.08049956781290929
1171,stratified_wavy,0.14234476923904169,5.737270228988605e-06,0.8269984316271186,155898.64018528417,344.0342787887517,1.578639840734612,2.0477398158862377e-05,371.8293366812733,984.7347163633744,0.00039558432228156964,1550.0,0.06436735818168723,14.248514787195099,1.6728648387753275,0.4841285250224398,508.7608151696198,9.433374438486066e-05,29.766424625587803,1177.3676804520692,81.84404000302601,126.03497525095568,0.0,39.11163689346897,4.5028363911431,1.9621288935946895e-05,4.502816769854165,0.0,156357.74359883508,592764.9872868494,6094.2011240409465,1.4156490210710226,3036.0492740789446,False,0.0,0.0,0.2607332186221224
1172,stratified_wavy,0.1577693047619142,1.565211307694912e-05,2.204093882688002,549182.9228252416,340.1943911316367,5.623831809938577,2.0306886668795228e-05,369.7484549853736,985.886682660509,0.0004173824481208413,1550.0,0.06494334133025449,7.2202634746176635,1.8442868786089968,0.30193980633840306,689.9063073139569,0.00016754064265452263,60.730154650343344,2724.2582903569496,98.93160990637116,130.7846361327592,0.0,15.775408733818407,1.8161879730391903,1.6201057955390984e-05,1.7699759806271855,0.04619579135404942,315474.7001843268,687295.9841355084,8146.514512664736,1.4824590882014002,3685.7166625469245,True,0.5508316172214403,0.007265291018036933,0.057096976466666005
1173,stratified_wavy,0.08668086450584422,0.0001970635181284702,0.10516524012467965,337512.0056156384,342.41010532850385,3.433879896953612,2.0405393700452002e-05,370.95060187087694,985.2219684014489,0.00040456139908800906,1550.0,0.06461098420072442,7.109872461021047,0.9461331968639588,0.45259075483703004,540.8737563351946,0.00010468051589052298,43.92941430243342,3407.0051555904033,68.40085810842606,126.7209927605662,0.0,2.8279097150104495,0.32557100103735315,5.335550073205707e-05,0.3255176455366211,0.0,103711.08247182483,199721.65650444574,1183.1928218091557,1.0260207881033734,1120.0228364218633,False,0.0,0.0,0.0850406194202438
1174,stratified_wavy,0.0725014933267557,1.065387021842772e-05,4.875807658903179,525602.4959093254,335.4446228678914,5.45857187365214,2.009462792291712e-05,367.15818197599725,987.3116131396325,0.0004473171871511594,1550.0,0.06565580656981629,13.778803541053474,0.653138608719201,0.6,398.1997883800443,6.951751120801413e-05,55.49088938261354,3066.2828728668155,64.16133079867527,106.66759597074392,0.0,14.624034571136619,1.6836328080976997,1.9341158379837304e-05,1.5655934261883369,0.1180200407509831,271367.3064198315,104517.97066290594,465.09189357972065,0.7744571205829855,771.1453780591926,True,0.5798864873190335,0.009188000028568809,0.15369257301527292
1175,stratified_wavy,0.14345031102564046,0.0001651367761898959,1.9087843941578964,342193.4852234974,347.0186400585553,3.4352739995740316,2.06092584754915e-05,373.43859050763837,983.8394079824334,0.0003799539181974368,1550.0,0.06391970399121669,9.29848803606097,1.343917762586564,0.4331030490963536,559.223388207787,0.00010753900512370192,44.46865588618989,3537.5103499751253,47.47595701550587,89.63939482990173,0.0,135.28747490987462,15.575348251194406,5.509903988456695e-05,15.57529315215452,0.0,222337.56607131351,499191.83726135496,3987.82729471021,1.1328892173119578,3096.2953070057247,False,0.0,0.0,0.10769532622115588
1176,stratified_wavy,0.19824227489051624,0.00017854932724028388,-1.612984849848499,521004.6201264296,283.6599583874446,6.398615128122212,1.767625671556855e-05,337.6306080277118,1000.0,0.0012812792517931718,1446.7848543560563,0.0734235062418833,6.06904093322191,0.4577796443430904,0.5924400939901787,411.350702157733,0.00010128731044146687,54.70215222048875,1346.9765951699342,39.056105555192275,108.82818663371872,0.0,3.4080695089755664,0.39236351703610023,5.4951501927723705e-06,0.39235802188590746,0.0,435523.9351235501,70828.64876344305,565.8145454440711,0.32826443850584025,5217.213641395951,False,0.0,0.0,0.06914016462250482
1177,stratified_wavy,0.11930964624044832,7.747365106381366e-05,4.76756319235472,131494.6653466347,295.86022621642616,1.5483316731948233,1.8264212650073596e-05,344.8149490808007,999.1869321350722,0.0009389086054246457,1489.4857917574916,0.07159346606753607,8.910755839005915,1.479118392092219,0.40083860916012337,599.2948630814813,0.00019354390296596276,27.681274396459692,1708.5316144532096,57.67482037618609,98.40041520750498,0.0,37.595617221388615,4.3283003938969165,8.948632025089598e-05,4.328210907576666,0.0,90126.63259617148,187802.73872162044,3642.9632459688605,1.367195608195606,1945.8975860886242,False,0.0,0.0,0.16104770128161275
1178,stratified_wavy,0.13228436227107085,0.00016888448539984025,-3.916164816144858,169619.6146393405,350.96279930932855,1.6836717910831864,2.0782650658843582e-05,375.5548164495296,982.6561602072014,0.00036087096505135513,1550.0,0.0633280801036007,4.950828941957117,0.5949023672614367,0.47596227585527234,515.750262069256,9.275232998348133e-05,31.10083234544563,1227.5370510308844,44.253171072396306,133.23993992662648,0.0,86.55049434136394,9.964367296956475,1.813712583123958e-05,9.964349159830643,0.0,53057.02897291012,214290.95737444342,726.4490519945349,0.5222241352422312,2659.1726120022636,False,0.0,0.0,0.085790600829459
1179,stratified_wavy,0.13483063698495332,0.00014123928525307166,-4.485653229358756,806040.16431329,352.38632602809315,7.968564346522591,2.0844989045468916e-05,376.3156824275462,982.229102191572,0.00035438803073113457,1550.0,0.06311455109578602,7.381085876750431,1.5896349533850243,0.3360670795391252,654.8122085277689,0.00013675906024143052,71.57575555205523,2807.4641078973054,50.627654384884316,126.08580755103901,96.24058528268621,0.5895043456183418,0.0678683335964013,9.038572684092565e-06,0.06785929502371721,0.0,380440.94977848325,594045.5433522312,5302.329268775886,1.3821927377167105,2752.9086108987676,False,0.0,0.0,0.04940151765387931
1180,stratified_wavy,0.10021860830461106,2.2418907667489554e-05,3.5639739406438924,488918.32705552387,348.01775470961576,4.894151005640263,2.065327513776647e-05,373.9757947851081,983.5396735871153,0.000374957233268562,1550.0,0.06376983679355763,3.8353554563691103,0.6182193087468918,0.40733385503563263,584.9042201606418,0.00011512014901800854,53.58867795510687,4575.594767616205,9.58480461087645,139.12887815335537,102.79565514738567,3.790710867985794,0.43641617176902997,5.391039095665634e-05,0.4363622613780733,0.0,91084.06867721329,162517.85431272894,590.7586310575547,0.6234962958572897,1512.0837652057824,False,0.0,0.0,0.03599021008781085
1181,stratified_wavy,0.19996394603115075,3.1912682146143285e-05,-4.8193509883869945,770099.1588191999,322.47530070655534,8.319412174767098,1.9507276591243427e-05,359.9904847283375,991.2024097880334,0.0005504644461804169,1550.0,0.06760120489401669,3.479896028945081,1.7904604756764435,0.24529452220284262,750.1065945071896,0.00024261718798399598,76.49440285895325,3699.3355548976533,7.328326403661695,92.61355041267149,69.01742284135288,3.2198521560841624,0.37069446881005785,1.991072027459058e-05,0.3706745580897833,0.0,296765.8793217242,644687.8900045627,9399.160978647673,1.278363568927771,5703.215604942508,False,0.0,0.0,0.028823935871144606
1182,stratified_wavy,0.043366330003519096,7.528683078728614e-05,-3.30159416055933,979262.0948900717,323.0516497312081,10.560134017910274,1.9533625059412433e-05,360.31204042812755,991.0295050806376,0.0005450716005817194,1550.0,0.06751475254031877,10.239265503048749,0.4471262822170942,0.6,402.74788244300123,7.396923554255337e-05,75.30744118914231,4111.883547850364,16.653965218059696,90.30896373065214,0.0,38.541528195904554,4.437201035678627,1.4639145142784705e-05,4.437186396533484,0.0,240053.50816153307,35254.60868695593,127.26265278554244,0.6855187844288996,267.9228159373386,False,0.0,0.0,0.08395464930001685
1183,stratified_wavy,0.10528946922754223,0.00010395749121313833,0.03220503051501922,777225.6917729828,344.3476007452615,7.863077125984803,2.0491268936038648e-05,371.99861600750376,984.6407197764215,0.00039389176467420444,1550.0,0.06432035988821076,2.555536673677725,1.9050448665012358,0.20888605244347472,780.6054938881289,0.00021242582112999497,81.61859491094488,3823.17100982253,43.10407637769607,127.6763305527017,0.0,4.478025840103678,0.5155452268136862,1.472942257071988e-05,0.5155304973911154,0.0,103250.1607385575,501407.7426172217,5849.579927309572,1.8744688880148843,1651.5286990478112,False,0.0,0.0,0.025005619546330505
1184,stratified_wavy,0.1308281880182032,0.00014597603280154092,2.905529059875871,984075.4385188603,333.92973351771514,10.266342534406999,2.002661369748297e-05,366.3281889355011,987.7660799446854,0.0004576354553372638,1550.0,0.06588303997234272,10.798439476797329,1.350516856116613,0.46939669724352606,528.9309316478867,0.00010535394247494743,74.46741198007153,1656.4283487464782,77.34733851875663,102.24362445784911,0.0,3.916443058860421,0.45089144126875674,2.664576949862151e-06,0.4508887766918069,0.0,724220.0675981503,381360.56273137836,3577.517960601822,1.1921059131370553,2491.2349006459644,False,0.0,0.0,0.07768956079237418
1185,stratified_wavy,0.09752995958993536,0.00018271029171195563,-1.5446986334518487,600457.3942061751,348.69936863498737,5.998925727529358,2.0683267463797432e-05,374.34184280326235,983.3351894095038,0.0003716131907827562,1550.0,0.06366759470475189,12.471179870604248,1.7932371564095626,0.43266868868208824,560.4723898007721,0.00010649283227329258,58.86389261377882,768.5014841814113,26.158095195136383,117.03281950843095,74.4891726000915,1.6264046212451144,0.1872443726968817,1.1077418256551984e-06,0.18724326495505605,0.0,352776.7251182354,462792.41558884276,4843.91641272293,1.8333028060576673,1432.4209570629541,False,0.0,0.0,0.10895046765700006
1186,stratified_wavy,0.19676116060205334,2.9112266439700145e-05,-4.252043677799375,859585.280325298,347.5586678075291,8.615952476796688,2.0633057696227625e-05,373.72904868609254,983.6773996577413,0.0003772389957677474,1550.0,0.06383869982887062,13.108819852134726,1.345728187854017,0.5151290398149514,481.39493261084436,8.442993140583191e-05,69.64591914342463,4091.2988760213043,99.3128312040303,142.82135362119425,0.0,9.144697034682062,1.0528087767306082,1.7496864360913705e-05,1.0527912798662473,0.0,1077066.8839671838,690450.9607646704,5490.637024440282,0.968619388305468,5800.9044293082225,False,0.0,0.0,0.10632695200533275
1187,stratified_wavy,0.06504827484009688,0.0001714626781659724,-1.456969313467659,808913.2793634073,300.37613742114263,9.381644787329753,1.8478867872120745e-05,347.4365529782878,997.8321587736572,0.00084694442225182,1505.2914809739993,0.07091607938682859,11.153886352978105,1.1869896447197683,0.507543050589416,496.15096954836037,0.00012154434982302699,67.04495902872803,1469.719863324466,31.761027067993222,94.58192338003555,0.0,4.033644320580616,0.4643845637325139,3.5352618082826284e-06,0.4643810284707056,0.0,368354.1977667882,90967.29852180276,1289.5625799567354,1.485916943903028,578.5631746556382,False,0.0,0.0,0.09315568083593927
1188,stratified_wavy,0.17170228999548806,1.1002260134416132e-06,-0.8068286688026838,644741.1840014604,351.489705064666,6.390211786570882,2.0805739561319505e-05,375.8366237799841,982.4980884806002,0.00035844745756137157,1550.0,0.06324904424030009,9.810809671091514,0.5336888039063931,0.6,396.83336246418264,6.496509777772201e-05,61.56326710065328,4151.370816058451,98.66443479469318,117.88799762810777,0.0,18.423777894657377,2.121088866527444,2.4345567930830983e-05,2.121064520959513,0.0,517384.04512581334,251171.5173094341,759.6788196854026,0.41121177731751846,4463.39201594409,False,0.0,0.0,0.09908443153681712
1189,stratified_wavy,0.1021871438047456,5.493743883638365e-05,-1.3851278981768758,229291.1488931625,321.59513661502564,2.483820840852542,1.9466993763873725e-05,359.4988700280995,991.4664590154923,0.0005588705888507361,1550.0,0.06773322950774614,14.78030067796319,1.1301349844590654,0.5892604993594028,408.6980557869245,7.729691490545965e-05,36.507518621770885,4295.409641092071,74.69999849777277,113.80795706852317,0.0,144.98086668408908,16.691327041686517,0.00014439485887207182,16.691182646827645,0.0,192708.51581143835,204877.0685162252,1910.4388552474222,1.128749796966754,1495.7134973434504,False,0.0,0.0,0.25128079868680225
1190,stratified_wavy,0.12517153461428443,7.55323440089932e-05,3.9515720504582923,275024.89087782515,346.34469726804,2.7663422333337055,2.057953132007925e-05,373.07578786502245,984.041590819588,0.00038338969073486263,1550.0,0.064020795409794,1.9850947484087016,1.818118613904669,0.15276103904361954,834.1409642577656,0.0002452463782603699,54.94496968390416,691.0492537227844,96.83514584508406,111.68481582782769,0.0,2.8771067318148726,0.3312349449476022,1.7042262718145624e-06,0.33123324072133037,0.0,33400.8288757965,584118.3014940554,6359.7843815993,1.6407216962846702,2355.8625026287855,False,0.0,0.0,0.03355404639065753
1191,stratified_wavy,0.09215091469891255,7.186471943770594e-05,3.9821664417656883,971820.5250842263,333.5104380850358,10.151239754538343,2.0007761252140124e-05,366.09812858471884,987.8918685744893,0.0004605622554613571,1550.0,0.06594593428724463,4.062400828876862,1.7803593376043247,0.27338505265184404,720.5921952847,0.00019539495163247198,83.0413303094485,1945.9909813999327,16.406902849818245,97.36701287060893,34.891134080156625,3.807902037473478,0.43839535315144806,3.610376139920806e-06,0.4383917427753081,0.0,189934.12978621977,351907.38798867195,4375.58746015228,1.872506516593622,1235.1051849359937,False,0.0,0.0,0.028952274269816274
1192,stratified_wavy,0.14887081942091707,7.450537737432651e-05,-1.9599564272981373,590177.6747331738,312.78433933876823,6.573251138767394,1.9060702845383257e-05,354.5400435071768,994.1096981983695,0.0006559866778609043,1548.7201876856889,0.06905484909918476,10.271169431182084,0.8036167126592569,0.5834059976830082,417.9750120532292,8.324195832438759e-05,58.20242467402385,2786.5124696285598,34.4375478237676,128.2366086413945,0.0,31.847378810693638,3.6665183986522725,1.5791399909437588e-05,3.574709605208877,0.09179300204348569,527315.8028669412,181300.0108222266,1384.0367727490982,0.6649816588446328,3109.1889646538893,True,0.745195328884561,0.008250018931887489,0.10870756308627373
1193,stratified_wavy,0.16265487702928993,7.787213641126125e-06,4.6654568843357005,644453.3962971963,323.4695275397937,6.940657140991281,1.955271425005045e-05,360.54500278386456,990.9041417380619,0.0005412155605294274,1550.0,0.06745207086903093,12.214498669821499,1.2530396589965656,0.5197557276443241,479.48348482586675,9.633801200889244e-05,60.15853908475154,4334.849774965244,41.36220225812126,111.29907644385442,0.0,7.2629523061475,0.8361676613110177,3.4914851526361614e-05,0.8361327464594913,0.0,705238.9240753236,373158.4457465902,3751.742984842122,0.9919659575321627,3786.0546707386557,False,0.0,0.0,0.11553340338633687
1194,stratified_wavy,0.15471086845051016,0.00019204626692895742,-0.0955461473684025,911288.3973789426,333.10804076128306,9.530444871634339,1.9989657431385188e-05,365.87720390964074,988.012587771615,0.00046340076625006393,1550.0,0.06600629388580753,6.170708344350457,0.8134779273654271,0.45481959749829287,542.9797333785787,0.00011093258650273193,71.85230255807657,1588.7430571375958,16.751286699235017,127.97135231806294,24.32699946830894,6.187247267070364,0.712324115481276,2.7989213406340244e-06,0.7116898291228295,0.0006314874371059216,455159.5571055345,268331.91346404765,1532.4612435982779,0.6603145358758762,3480.793112399356,True,0.3674589212632835,0.002109940059426756,0.04523238913181979
1195,stratified_wavy,0.1281946558784691,0.00013503087913572295,-0.9638207741198901,776509.6286989078,311.15649366544864,8.693815617484715,1.8985023676055544e-05,353.6162610929167,994.5980519003654,0.0006769164919066672,1543.0227278290704,0.0692990259501827,2.9294119285614224,1.3695390194614137,0.25759152145797465,740.6374796643955,0.00026960076785158293,75.43652895828163,4467.127121266495,37.34288798663273,129.90789523347686,0.0,43.35582517438648,4.991460416116334,3.4068803665685114e-05,4.991426347312669,0.0,171968.7952275296,257962.65629031035,3450.9543570545893,1.2212510386719535,2293.59351262338,False,0.0,0.0,0.023481317073551517
