sample_id,frequency_hz,pipe_diameter_m,temperature_k,pressure_pa,gas_volume_fraction,superficial_velocity_gas_ms,superficial_velocity_liquid_ms,regime,interface_rms_m,leak_diameter_m,leaks_count,path_length_m,liquid_name,actual_velocity_gas_ms,actual_velocity_liquid_ms,alpha_interface_dbpm,alpha_leak_dbpm,alpha_shear_dbpm,alpha_vt_dbpm,attenuation_measured_dbpm,attenuation_over_path_db,attenuation_total_dbpm,bond_number,delta_u_ms,density_gas_kgm3,density_liquid_kgm3,density_mixture_kgm3,dominant_mechanism,froude_number,mach_mixture,prandtl_gas,prandtl_liquid,reflection_coeff_interface,reynolds_gas,reynolds_liquid,speed_sound_gas_mps,speed_sound_liquid_mps,speed_sound_mixture_mps,uncertainty_dbpm,viscosity_gas_PaS,viscosity_liquid_PaS,wavenumber_1pm,weber_liquid
696,357.17925781408775,0.024276040999710695,338.04881540027804,124857.18029178487,0.4034897405143498,0.532414291291098,0.046044298051825534,stratified_smooth,6.24298193641857e-05,0.0005181745456339986,0,0.390443687317538,water,1.3195237395934805,0.07718944866351153,0.0012395233719504413,0.0,0.005792922954203412,0.04118691745808629,0.3291561726591784,0.12851694975637779,0.04821936378424014,78.93932407825048,1.2423342909299688,1.2866619257501284,984.7303553799167,587.9209146976212,vt,1.1855585453705124,0.01156917178685847,0.7818408223132625,3.0003831639835754,0.9993502798101395,2039.6977192102343,4286.562745651038,368.5857615150675,1482.0,50.0,0.44999999999999996,2.0206621650243363e-05,0.0004304710421784183,44.88446929453571,1.9782381342727988
697,1320.5163342071598,0.017984102743566953,339.6329100296414,302988.4905872091,0.7773112498017634,0.051363574863236235,0.01132247445244881,stratified_smooth,8.153470827211942e-05,0.0007834248279777101,0,22.6465395135166,water,0.06607851729450129,0.05084439354197097,0.010224245980451624,0.0,2.3160937220570117e-06,0.1080828736026237,0.03087169330804264,0.6991370223497536,0.11830943567679739,43.221513869041914,0.015234123752530318,3.1077545476636868,984.2551269911077,221.59823667737803,vt,0.14926781468997882,0.001253720986313701,0.7845713975442287,2.9325697331689122,0.9984269851049815,182.13270451096233,2139.064905086905,369.44834746173154,1482.0,50.0,0.44999999999999996,2.027719317708742e-05,0.0004207417120758841,165.9409765796215,0.6355505624804879
698,2039.2322539913062,0.13844297456828028,347.5734921107876,106060.10169106531,0.48042216547435546,4.552043277508089,0.24344237782692085,intermittent,0.0019205167422462713,0.00266121546313198,0,2.3591148823905455,light_oil,9.475090045051372,0.4685388052574929,0.2135134521248188,0.0,1.802775113612657,0.03108752636822861,2.0949159668674437,4.942147434794565,2.0473760921057043,5005.57295940274,9.006551239793879,1.0630060521762734,800.0,416.17295929001455,shear,4.11563448455547,0.0959097131067002,0.7981632464291081,224.91166647546277,0.9992362720418982,67596.2980321026,3076.3321757150834,373.7422268056873,1300.0,50.0,0.44999999999999996,2.0628473565762234e-05,0.016868374985659705,256.25748272409766,810.4585080686002
699,63.689477770211404,0.06185628853524112,313.63814763573754,929671.8092306894,0.9059407933132269,1.5976553565135319,0.028530936949786454,stratified_smooth,0.0002895003235143222,0.0038530715938272213,0,4.287096513563311,water,1.7635317542888769,0.30332955119212746,0.00010860269145574204,0.0,3.815361229819574e-05,0.0007521577962096789,0.1635171927722546,0.7010139870415926,0.0008989140999636166,511.61926226325875,1.4602022030967494,10.325976372393399,992.0535557092787,102.66649366734697,vt,2.0879400718100385,0.013747356253401179,0.7389252168776121,4.498583646385642,0.9950253845245813,58982.39648345903,28839.69590266764,355.0285553834048,1482.0,118.29083814286037,0.44999999999999996,1.9097470813934307e-05,0.0006454208961815842,3.382956763434567,78.41802945341963
700,3802.9915661316495,0.0581847001666414,297.28792154233514,601242.938415479,0.916848672274177,0.27902624350843047,0.0666076714701943,stratified_smooth,0.00014789698028344451,0.0002222502720494281,0,6.030986781867207,water,0.3043318400803548,0.8010415863691493,0.0020039558639055243,0.0,0.00037488130782642465,0.010116340381274293,0.14771620140812786,0.8908744581600532,0.012495177553006241,456.460208858489,0.49670974628879455,7.0453580514995515,996.9586235372994,89.35796041004895,vt,0.45756375194160864,0.0034099684661941234,0.7092513125570193,6.330307023776787,0.9967089840974008,6805.871521189675,51162.17539572697,345.6507292845474,1482.0,101.35985666881778,0.44999999999999996,1.8330550821553183e-05,0.0009082219546308159,235.74323718432467,516.9678852976974
701,532.9520389265723,0.04334432544427365,294.88183980928403,232980.0049076817,0.8597574477908956,0.03148318049786464,0.1498948016308565,stratified_smooth,0.00013510425285478348,0.007933974007673343,1,43.50677666480784,water,0.03661867725456653,1.0688253976393727,0.0013163630813382992,3.5111258248487656,0.00271402195513572,0.02959411467236428,3.5073070346809168,152.59162385277207,3.544750324557604,254.591781321483,1.0322067203848062,2.752332940397433,997.6804480572148,142.28359106897355,leak,0.27820062664802214,0.0035126257260072956,0.7048180106877089,6.697294329335407,0.9987191863618047,239.81895619413925,48102.08123561487,344.24913600583346,1482.0,51.636011427522185,0.44999999999999996,1.8215972443221103e-05,0.0009608743657583079,64.85079555602559,686.1273692642571
702,14852.33836734565,0.01073915615592453,321.31148683338097,333304.5853552683,0.940743694476214,0.09556185964175747,0.0024218924678748917,stratified_smooth,1.880357567646261e-05,1.6824382166018022e-05,0,6.844645188268616,light_oil,0.10158118539924338,0.04087147260476308,0.0027899952902552057,0.0,1.7263641605714373e-05,0.18380481975803864,0.1251989115127443,0.8569421272621733,0.18661207868989954,30.023654000761727,0.0607097127944803,3.6136441358834754,800.0,50.804557353942144,vt,0.30193165633433394,0.0009916561704134516,0.7525890053477313,243.29454917330992,0.9975059101975612,202.67285214559743,19.243620678076677,359.3453017675107,1300.0,98.80819081555248,0.44999999999999996,1.945061047618391e-05,0.018247091187998245,944.4560560892002,0.47838710102404436
703,219.91501731635736,0.010807146298723003,359.00129048411003,426757.43435278424,0.06052517143547171,5.007755009043786,2.5806301215862497,intermittent,0.0001820042314749329,0.0004330307413682326,0,38.0342757685005,water,82.73838619990944,2.7468858591233647,0.0037279936545515403,0.0,0.3951055917952684,0.004528419394273381,0.32910391542220785,12.517229075661518,0.4033620048440933,15.499029684993712,79.99150034078608,4.141097263806759,978.444612854767,919.4747255434413,shear,23.309529705552247,0.0733952208555568,0.8174511919273859,2.2775620915769093,0.9978328599256943,175265.44863354685,88889.49587033984,379.8366351753115,1482.0,103.39072547467529,0.44999999999999996,2.1126969175061664e-05,0.00032676644068535283,13.364514073060967,1108.1435115874838
704,764.2513227799298,0.014134903288233374,334.3509217928864,1111326.8639751305,0.9072589077542148,0.011257478288066168,0.016669598456795442,stratified_smooth,2.4208508502061306e-05,4.054578948039836e-05,1,40.153757296557096,water,0.012408231202636951,0.17974339155524693,0.00015689945915945764,7.800540967699203e-10,4.503707536275713e-06,0.009079591337755112,0.14481619339861415,5.814914282339227,0.00924099528450494,26.512401831090823,0.16733516035260998,11.578962117268428,985.8397234621341,101.93296925660152,vt,0.07500992306327504,0.00021531756603101703,0.7754414762085814,3.169445524294418,0.994206575291108,101.33231343170796,5508.096921494027,366.5642503998874,1482.0,129.70180398954838,0.44999999999999996,2.0041230995450412e-05,0.0004547267610178505,37.02286733552578,6.252770989522384
705,932.2334954804519,0.012252180470141991,325.0463764538006,2520131.9607750215,0.20728648566782637,9.927390967413652,0.007133379229319244,stratified_wavy,0.00035578075576354586,0.0003583464484449662,2,3.554803038316103,light_oil,47.89212830460233,0.008998685023465007,0.08366540884086374,9.915468757177962e-06,0.44833732888922734,0.019153105253652717,0.49922902473460856,1.7746608539421713,0.5511657584525009,37.931554032820856,47.88312961957887,27.008987166520132,800.0,639.7694094969343,shear,28.66025486215798,0.06121036699416431,0.7591811365585885,240.4990148980918,0.9814018802527052,807727.8272938824,4.889988723850727,361.42776294151105,1300.0,162.30133610520767,0.44999999999999996,1.9620983648631513e-05,0.018037426117356883,36.089633900897375,0.0264569769421533
706,218.34067874913313,0.11881878549786722,351.6799322226998,378709.0280859099,0.4260188163371992,0.02248214197920849,2.231979415848255,intermittent,0.001745391180486741,4.981348131682794e-05,2,28.841427784859277,water,0.05277265021414827,3.8885933535401143,0.025052140010870475,1.2754541759321669e-10,0.034297451687196646,0.004133906799105849,0.060714277696412335,1.7510864556909687,0.06348349862471839,1878.468475889282,3.835820703325966,3.7513571788159754,980.6410203331901,564.4676423441184,shear,2.088526268723602,0.04508923115654927,0.8051306665897889,2.4923288191329265,0.9980610725702845,1130.4222428625199,1267112.3771710414,375.9435505199913,1482.0,50.0,0.44999999999999996,2.0808546055004485e-05,0.0003575794575513524,27.43749889352343,24470.775202255667
707,117.03268286006072,0.08432206303295943,308.21146429210063,2234714.702665533,0.2966990381138781,0.013134293425847437,0.0116850715737718,stratified_smooth,0.00020037392635756688,0.0005218857305931295,2,5.909060642528443,water,0.04426806877886228,0.016614610539468933,0.00012045703052623692,5.0467634142277476e-09,5.616265430724026e-08,0.0003652303587315942,1e-05,5.909060642528444e-05,0.0004857485986755526,937.8553297044349,0.027653458239393348,25.25827241258264,993.6815607123699,706.3513025867442,vt,0.027293530487496918,0.00020347950791416015,0.7291622246458476,5.0016784907590965,0.9879995445657412,5003.062333677509,1939.9727350300043,351.9437357355101,1482.0,121.97476421109458,0.44999999999999996,1.884514695903781e-05,0.000717600931242338,6.028607951506553,0.3212449350002111
708,184.32852505150584,0.0434036859378728,308.8240723094707,128820.45076021417,0.4851867823825654,3.3987316150523115,0.40622209517021407,intermittent,0.0005838667744321374,0.0018296992267643533,3,1.3128230074795797,light_oil,7.004996299285915,0.7890669494660951,0.01815200317275869,0.0004842586915478793,0.0776689617030736,0.028770883770020197,1e-05,1.3128230074795799e-05,0.12507610733740038,491.7598392043884,6.21592934981982,1.4531284788321268,800.0,412.5556128249807,shear,5.832110363184086,0.07609907420445051,0.7302685573750657,253.13225341772036,0.9990160084590585,23408.87634917199,1443.1839945027652,352.2933277378623,1300.0,50.0,0.44999999999999996,1.887374005144305e-05,0.018984919006329027,23.163405605954118,720.6477761401819
709,79.20003367204512,0.0936602727139128,346.0329369701129,891170.8262057314,0.25216311632007915,0.04963414497573697,0.05387399125357205,stratified_smooth,0.0002830070562450686,5.5257690955385806e-05,1,64.23747151094229,water,0.1968334850079132,0.07203976218513244,0.00018013526721828853,2.950313058802925e-13,2.313137592015014e-06,0.0006412295844099245,0.11333355973947004,7.280261314997882,0.0008236779895152593,1162.9848136379371,0.12479372282278076,8.971681908207083,982.3351189089661,736.8887613228317,vt,0.10800315490498999,0.0012642816133448614,0.7955386390965261,2.683430578760796,0.995414289481505,8044.362296182117,17215.9016382836,372.9130353702768,1482.0,81.8711077791138,0.44999999999999996,2.0560640771878408e-05,0.0003849972135955231,6.078194144372781,6.63173453127146
710,6296.645075364688,0.11247401106575504,340.83628104796395,102670.4348273169,0.49621453898107515,1.3899727634135768,0.9699334935386702,intermittent,0.0014894279660151155,2.6175377077078413e-05,0,71.74016296564659,water,2.8011528365689182,1.9252907608269274,0.6019361648814472,0.0,0.052720550344868534,0.047139066804343946,0.8079854382130334,57.96500701127239,0.7017957820306597,1693.4698328915595,0.8758620757419908,1.0493731037082006,983.8941156856108,496.19226485535853,interface,2.2470271626017477,0.04719812513904494,0.7866414229843297,2.882775718940141,0.9994674388863904,16261.729715148278,515132.3164817138,370.1022745554166,1482.0,50.0,0.44999999999999996,2.0330692840549276e-05,0.00041359766412340615,791.2597564411221,5697.19000268471
711,2576.879293685769,0.15291942524501648,327.6386884036634,315991.7191542042,0.19649761396729368,0.013853091061325,0.33064769572092084,intermittent,0.0016518256262583757,0.0005795215038700556,2,1.582305747192158,water,0.07050004720989028,0.4115080446163877,0.09705038379148218,0.027454157143783856,0.0017135476195847719,0.0069609406879145306,0.09894012068936231,0.1565535215946637,0.13317902924276534,3135.641446668455,0.3410079974064974,3.359780214910814,987.853393478901,794.4027475064873,interface,0.28131866758921475,0.00647393498354383,0.763734473429737,3.5204097615634145,0.9983358782803965,1835.0384631307757,123075.90682863638,362.8661313240605,1482.0,53.213507342587825,0.44999999999999996,1.973866432323376e-05,0.0005050803101238758,304.26504331361275,355.28699934489174
712,278.07474741480473,0.012530122799597202,333.43336055866155,927416.7171394792,0.04237218473915638,0.4806923505440967,0.56402634342806,intermittent,0.00014674491157403414,4.0756651074494516e-05,0,1.15633349601018,water,11.344525978616488,0.5889828328288769,0.0009351480814139927,0.0,0.0012443753215238527,0.0013503902461991088,0.11303690947644435,0.13070836471308314,0.0035299136491369542,20.880360568208356,10.75554314578761,9.689385070590996,986.1149918324015,944.7417056386473,vt,2.980309482028922,0.005840057897213162,0.7738481125949389,3.213892776034752,0.9951577071513464,68866.30822953292,15782.904178174409,366.06092260899356,1482.0,178.8884138410151,0.44999999999999996,2.0000050623726055e-05,0.0004611036981398497,9.766955443001324,59.53271173614081
713,596.9364065107545,0.09619815415146298,343.93436096223957,113981.31626425308,0.6005577802401243,14.538219972475932,0.0013547676727418015,stratified_wavy,0.0028617371901704684,1.4149916138514414e-05,1,11.848285974138024,water,24.20786217549798,0.003391648668376164,0.27631545450224676,2.8651988230809915e-11,3.66279124177973,0.018469425163674367,3.8867353212264777,46.051151591674525,3.9575761214743035,1237.5113743591082,24.204470526829603,1.1544854046363398,982.9646917113282,393.3309335946829,shear,14.96952421198432,0.2907914948029735,0.791953827885995,2.761003109569012,0.9994108973068188,131351.91058554396,809.6203168044551,371.7805181888072,1482.0,50.0,0.44999999999999996,2.0467991575582374e-05,0.00039612670151635755,75.01324117417907,0.015107544344556611
714,86.28877995980557,0.053961467252044495,299.42394691466507,1537612.7368448076,0.37482976935380985,0.031859971703142725,4.95622156013986,intermittent,0.0009295766679107511,0.00348207089522445,0,33.47138660339485,water,0.08499850947823041,7.927795210301356,0.006748722503262318,0.0,0.00780996667974602,0.0009342043988785093,0.1435661692364192,4.8053587536806,0.015492893581886847,388.047444298444,7.842796700823125,17.889194350842928,996.3178159256005,629.573641371568,shear,6.856955496557388,0.05226877748863103,0.713172454496437,6.029984638224514,0.9916296162593453,4451.597751739948,492663.7878757691,346.89026376478466,1482.0,95.43137933401943,0.44999999999999996,1.8431892462134553e-05,0.0008651340944368025,5.681238165072085,46930.371904058244
715,5077.406693551176,0.024249565880191424,328.1357394997698,1215095.3786655415,0.672911587122801,0.09386900579494512,1.6539469022795967,intermittent,0.00033299254377616987,3.460241374438126e-05,0,2.4338435962955507,water,0.1394967891640938,5.056574421976082,0.2601878694504799,0.0,0.2218001620944508,0.024032174813287184,0.7128086572609432,1.7348647858585766,0.5060202063582179,78.07528451886574,4.9170776328119885,12.89992482699993,987.7042781500691,331.74713362122696,interface,3.58412680108534,0.020025890319964545,0.7646054785075433,3.4922405827346155,0.9936198629816845,2208.2212580367695,241721.86133162543,363.1412738219863,1482.0,87.27781287866537,0.44999999999999996,1.9761175388862948e-05,0.0005010388210523121,365.52573997067236,8505.722577442832
716,2103.854060372351,0.05438634041941745,303.54938149675326,221739.95579083916,0.3842121637154551,0.18489850733182922,0.019349381758939067,stratified_smooth,0.00012552836813921534,0.0020161956420395206,1,0.3308676452376388,water,0.48124063940038037,0.031422156494169615,0.005774695464559007,3.2232728027805626,0.004397203670281841,0.03152286252266522,3.4307460706436363,1.135122873802142,3.2649675644380687,399.8654435764808,0.44981848290621074,2.544748983778882,995.0801855509741,613.7359979032283,leak,0.279674146006868,0.004084957781815366,0.7207072427026874,5.509456527091058,0.9987953232921077,3575.7144350933313,2151.3343915492055,349.2717991696052,1482.0,50.0,0.44999999999999996,1.8626628539035656e-05,0.0007904528733272679,264.3780984116334,0.7421426544326996
717,9810.458821539381,0.4810611434306877,354.58145975063445,3069913.93115093,0.6142132848302905,12.211572835046832,0.035165259317684945,stratified_wavy,0.014199393915774888,0.0024725237159987715,1,2.1859881970374793,water,19.88164882890955,0.09115207428077343,1.6137188231702346,7.839970187782981,2.123511805794564,0.0004854742768299135,11.733225704872568,25.64869290402819,11.577686291024609,29931.87909620714,19.790496754628776,30.160637810352103,979.7705620748097,396.5075311848938,leak,5.6384528463191765,0.09224670671092254,0.8100288647385891,2.4031243459240015,0.9844398873829027,13778988.478321005,124608.52540345442,377.4912218083179,1482.0,132.7607080081747,0.44999999999999996,2.0935139645331328e-05,0.00034478111132338617,464.3010093045834,54.39077931372961
718,79.42688870240967,0.04277447299928868,348.2679436209134,196243.36933457103,0.09344405119150187,0.014772159256221506,0.02283587683452778,stratified_smooth,0.0001688092692587571,0.004810834074049271,0,1.396501058602468,water,0.15808560382241793,0.025189704909599195,0.00019874241454169024,0.0,3.422550232292731e-06,0.0033023683987427246,1e-05,1.3965010586024681e-05,0.0035045333635167074,244.1469796635924,0.13289589891281872,1.9629617426187618,981.664616913726,890.117325295518,vt,0.05806681206148024,0.0006547671466107665,0.7993444431147381,2.604854629100283,0.9989909401735415,642.5094179353582,2830.219844553508,374.1154088030925,1482.0,57.43726802026888,0.44999999999999996,2.065900151191172e-05,0.00037372376314207786,8.688676834592115,0.3700509031328479
719,399.7182123878522,0.011357185657613329,316.59502891010334,454045.909673921,0.9653206532497507,9.129795738973568,0.00800723202006004,stratified_wavy,0.0003270280342308469,0.0028640474892082063,0,3.0548240634071457,light_oil,9.457785564038357,0.23089339247725238,0.008458277156853504,0.0,0.0021623700543964685,0.011666309002904938,0.09132506998892932,0.27898202139452305,0.022286956214154913,33.52047488861415,9.226892171561104,4.996041319606548,800.0,32.56625927050479,vt,27.38079723372737,0.06426156423355255,0.7442098506113659,246.91901702452355,0.9965787876913461,27900.721139415986,113.28082789594212,356.69817792137235,1300.0,142.1970205671177,0.44999999999999996,1.9234051805065123e-05,0.018518926276839265,17.6621393969503,16.14590776459432
720,57.26026831767302,0.04199320722197397,291.6665640676868,1797908.738980469,0.442268305794128,0.31981512380623556,0.3465147982364459,intermittent,0.00046531994094285007,0.001267889487517649,1,4.283244577190704,light_oil,0.723124672549126,0.6212930013415,0.0016484993329577424,1.4420352708738181e-08,5.746864455663063e-07,0.002893950706889538,0.02250780737932898,0.09640644390196376,0.004543039146645555,448.7770880726957,0.10183167120762604,21.47392060850614,800.0,455.68258985097924,vt,1.0383396916645842,0.005969319451335425,0.6988663110854375,268.0229514247362,0.985960848703621,36102.235496154215,1038.3224516043092,342.3672133359134,1300.0,111.62577702113323,0.44999999999999996,1.8062151181134568e-05,0.020101721356855215,3.2230626848012904,432.2556715048302
721,11931.796655136675,0.17186139498779487,351.31939359601944,2701896.177150695,0.9551687945224577,3.101479195761544,0.03919620642688879,stratified_smooth,0.0002228583765707376,0.008391098333004762,1,66.32268645896994,water,3.247048284604133,0.874306323226658,0.0003822914820236229,610.5675795801578,0.0011557564707856912,0.0006034513567611687,610.323111999749,40478.268395822146,610.5697210794674,3837.7259452294497,2.372741961377475,26.79149063316129,980.7491819211942,69.55856390817692,leak,2.419209888742738,0.013163093620025107,0.8045205950474668,2.5038170749594446,0.9862430229868814,719037.3061417718,410232.52277776104,375.75079438590757,1482.0,238.59705726095433,0.44999999999999996,2.0792778798443477e-05,0.00035922770085501356,314.21045293871634,1789.4972255662735
722,119.17686627405219,0.010945092995152395,294.16266139707324,284135.85534288775,0.39169623329494374,0.1331117969689174,0.011553933253328654,stratified_smooth,4.136431901088576e-05,0.0001396994132191958,0,72.11535366480366,water,0.33983425331712447,0.018993690135952625,0.0008826120779422892,0.0,0.00012762171157634547,0.03395650865084912,0.19251566819749077,13.883335498078042,0.03496674244036776,16.22727360324919,0.3208405631811718,3.3648742631238204,997.896201580878,608.3420267766929,vt,0.4415659714245481,0.002893314604444921,0.7034894965682864,6.813388536613056,0.9984366066446848,688.3708361755143,212.21877175195615,343.8290903304278,1482.0,50.0,0.44999999999999996,1.818163708824597e-05,0.0009775306365298502,14.976206702576622,0.0547256623074941
723,130.39028602121994,0.3993653393566718,289.67286585049357,1300591.86059848,0.1355564139133268,0.4568908967155824,2.2776234244546525,intermittent,0.005982296452337993,8.481515033292937e-05,0,1.6844952916779825,water,3.3704852727050834,2.6347854979934886,0.0029693992925522907,0.0,2.3546167448699622e-05,9.015578568028568e-05,1e-05,1.6844952916779826e-05,0.003083101245681276,21367.238592608024,0.7356997747115948,15.64096560732766,999.2431402448519,865.9095567336394,interface,1.3817665639112104,0.022013435016205157,0.695159917272309,7.613436956271409,0.9928185079661997,1171834.4862468264,962584.4291259206,341.19507460606076,1482.0,124.22024637032914,0.44999999999999996,1.7966359690934427e-05,0.0010923152017606038,6.595272133699136,38476.85599655429
724,2581.8334060245215,0.3155318508130236,292.9585267097452,746854.8908307344,0.15530150979241972,0.37218838648795577,0.00122706703485181,stratified_smooth,0.0009931281990409326,0.00028515249506467507,1,1.147668467459746,water,2.3965535620705363,0.0014526686729962835,0.00407353115496899,4.984632945392263e-05,0.014956610593029301,0.0010241111180751222,1e-05,1.147668467459746e-05,0.020104099195527334,13416.405222742962,2.39510089339754,8.880970587823441,998.2574419870765,844.6057822256756,shear,0.21228061966743947,0.004187815548583301,0.7012616163123381,7.014828030241073,0.9958889008480218,370540.20785544394,454.64045936708976,343.12464829030347,1482.0,89.16712046907857,0.44999999999999996,1.8124057678052474e-05,0.001006431568183798,181.92959060446753,0.009231800420140001
725,15925.121158911066,0.2565147911631447,281.08132280596755,180280.52400661804,0.3894534255614952,0.07026052524388748,4.878902073763065,intermittent,0.004411459844274541,3.324548865356332e-05,1,4.212322205962556,water,0.1804080299013656,7.991039959973563,2.439893221160138,0.00016586059645207823,10.085874956831914,0.020121730001907024,12.591687455569886,53.04024467963718,12.54605576859041,8942.141988451125,7.810631930072197,2.2343292362781897,1000.0,611.4167416134055,shear,3.120435271547314,0.09898325198013906,0.6790457447144947,9.602931170293424,0.9989870831585586,5891.705705870709,1487800.419872312,336.09715754056833,1482.0,50.0,0.44999999999999996,1.7549890022442208e-05,0.0013777519613046517,2001.2097456144952,227502.6819903332
726,2028.082176574481,0.4554479334959265,336.8965378839026,2565399.3238846194,0.8045108041970929,0.018250851942661482,0.020523330965483984,stratified_smooth,0.001765414071628911,1.829935566391071e-05,1,12.879903626574375,water,0.022685651761850424,0.10498447692309132,0.0035261085649481556,3.2392381476808575e-11,3.913032592060641e-06,0.00023529690603805984,1e-05,0.00012879903626574377,0.0037653185359706573,27081.952328928433,0.0822988251612409,26.527038840064492,985.0760386348293,213.91301194762406,interface,0.01834691077598057,0.00026845609246488024,0.779850547391538,3.051399206757856,0.9867167639629002,13598.531815848317,107588.86574302812,367.9570422218173,1482.0,144.43398379277963,0.44999999999999996,2.015518313337971e-05,0.0004377904170384298,88.22588561905054,68.67934936093751
727,50.85281043018767,0.02791799899385566,285.79745210250695,364009.8153316653,0.4936846131934447,0.014617338077930779,3.896413067839577,intermittent,0.0004633038304334657,0.001041224649096685,1,0.3207440143149811,water,0.02960865639173393,7.695624445496567,0.007610977324266501,1.524569003472755e-07,0.032614389845571266,0.00886527194748865,0.0251395128659491,0.00806334827454763,0.049090791574226765,105.68796135488502,7.666015789104834,4.436955641898755,1000.0,508.50584353638254,shear,7.474612983695317,0.07822060811835016,0.687920017242674,8.425355266595732,0.9979727632602313,206.28837753311956,177734.89760800469,338.90503538291966,1482.0,50.0,0.44999999999999996,1.7779244978438892e-05,0.001208802764217465,6.390352626474879,22963.57612868417
728,10885.295767245805,0.49794677101512785,316.5563490111409,269214.6509915995,0.3966588333187294,1.5847783430977609,0.01341681206689014,stratified_smooth,0.002000283189915253,0.006407630056527285,0,0.8596580228087035,light_oil,3.9953184197068805,0.022237521335881083,0.0913958639700173,0.0,1.7953920643736914,0.01757384280052021,2.014304863162454,1.7316133360001913,1.9043617711442289,64601.69959169151,3.9730808983709993,2.962634036538168,800.0,483.8480883055001,shear,0.7232326297312555,0.03196390310329302,0.7441408783348215,246.9491879645797,0.9979699441845175,306465.6444990354,478.2890293440276,356.6763875114473,1300.0,50.0,0.44999999999999996,1.9232269221377093e-05,0.018521189097343477,1367.8866085812597,6.5663557532540935
729,1506.9914460491298,0.087458640323852,348.6247092037672,101316.97951998343,0.3949464896464927,1.0799718858926624,0.015013163267108113,stratified_smooth,0.0002487478241304397,0.006381559542900182,2,30.856683992422738,water,2.734476477710486,0.024812951268287912,0.006352688922707538,105.91842101712346,0.11544037359954858,0.026199058170171503,106.28963556629778,3279.7456963390273,106.06641313781589,1021.5537721529793,2.709663526442198,1.012405309983969,981.5575872388699,594.2947096962749,leak,1.182351184948302,0.02189970098319541,0.7999508044001008,2.5926793670483534,0.9994791229437847,11710.964940216158,5726.389634328603,374.3069816133023,1482.0,50.0,0.44999999999999996,2.0674672877139782e-05,0.00037197695366547395,189.3741302372242,0.7340790916609163
730,11636.193296877962,0.020593103000531694,302.1929357837395,235916.917397414,0.5870197222641782,3.831175100836623,0.056045642240239855,stratified_smooth,6.629633438637063e-05,8.973400449528176e-05,1,31.03202871064659,water,6.526484469822409,0.13571021489818344,0.06365999012943364,0.03125675470625131,5.030186043183674,0.2428583946172614,5.406304217362136,167.76858769167154,5.367961182636621,57.34285634250909,6.390774254924226,2.719600562666223,995.4871192648782,412.71300616340835,shear,8.650037095053024,0.07774441486153726,0.7182353393134637,5.672573219727942,0.9987160049101524,19690.832861271854,3418.3981336549714,348.49054458376935,1482.0,50.0,0.44999999999999996,1.85627423679424e-05,0.0008138555551976962,1462.247175088904,5.243847059497268
731,135.49762654477487,0.11465078123835015,344.12818213651724,123291.41471763676,0.06352453229420857,4.72440832345759,0.013920724565369816,stratified_smooth,0.00023052184084403827,4.536088751065778e-05,0,0.7582570430038593,light_oil,74.37139877830012,0.014865017873317352,5.9013769493072145e-05,0.0,1.1168538980973586,0.005754940603262514,0.8140153540418007,0.6172328753154754,1.1226678524701141,3432.1429804560917,74.3565337604268,1.2480814860447444,800.0,749.2596579572992,shear,4.4686502983192105,0.07875715129690189,0.7922853774132238,227.16341581789314,0.9991078152739339,519719.36756197404,80.02630910318169,371.88526024950505,1300.0,60.16379427133183,0.44999999999999996,2.0476560450043557e-05,0.017037256186341984,14.15064835213542,0.6755797479346893
732,59.87860928501552,0.0674986442347909,342.3923747066733,494438.6725079147,0.4435456848649938,0.11825399895971055,0.001753263633774504,stratified_smooth,0.0003046686482669751,6.425439822630871e-05,2,8.387668836763446,water,0.26661064010960817,0.003150777316461513,0.0006136357451273649,2.7260252510015186e-12,3.7006655203406325e-05,0.003003658924271585,0.027410150122841384,0.2299072619963644,0.003654301327328381,607.1461675526905,0.26345986279314665,5.030587333190843,983.4272875879981,549.4636531038295,vt,0.14750259700393223,0.002252232643037716,0.7893127492887055,2.8204893944672125,0.9974425131407082,4437.789878319085,516.8485731543711,370.9461664688928,1482.0,53.28368850547533,0.44999999999999996,2.0399733083008295e-05,0.00040466131914881096,7.0608549938373,0.009152510343331196
733,147.7199579166405,0.23070804228970848,288.57583835586854,1654965.3210119384,0.5647076370156876,0.45973976467846167,0.01299236813127144,stratified_smooth,0.0007640619719424782,0.0018487707617397902,0,31.074035976805273,light_oil,0.8141199703054309,0.029847452508004777,0.0003966743753920105,0.0,0.00010017725066123419,0.0008700500995419919,1e-05,0.00031074035976805275,0.0013669017255952365,13571.61572928594,0.7842725177974261,19.978334350683305,800.0,359.51580837013364,vt,0.314284829854272,0.004428066575540588,0.6931152416730515,270.8935501278207,0.9870012108949047,209473.74767164644,271.1440399505577,340.5483874715346,1300.0,106.75813580151986,0.44999999999999996,1.7913515192345266e-05,0.020317016259586547,8.693968494210152,5.48082588834455
