Mix_ID,Temperature_C,Data_Type,Property_Type,Creep_Coefficient,Creep_Coefficient_Std,Shrinkage_Strain,Shrinkage_Strain_Std,Thermal_Strain,Thermal_Strain_Std,Creep_Modulus_GPa,Creep_Modulus_Std
R5S,60.0,Calibration,Deformation,2.046128205128205,0.3069192307692307,0.00031180769230769223,6.236153846153845e-05,0.00048400000000000006,4.840000000000001e-05,29.133333333333333,5.244
R5S,65.0,Validation,Deformation,2.0512692307692304,0.30769038461538456,0.00031297115384615386,6.259423076923077e-05,0.0005445000000000001,5.445000000000001e-05,29.037499999999998,5.226749999999999
R5S,70.0,Calibration,Deformation,2.056410256410256,0.3084615384615384,0.0003141346153846154,6.282692307692308e-05,0.0006050000000000001,6.050000000000001e-05,28.941666666666666,5.209499999999999
R5S,75.0,Calibration,Deformation,2.0615512820512816,0.30923269230769224,0.00031529807692307695,6.30596153846154e-05,0.0006655000000000001,6.655e-05,28.84583333333333,5.19225
R5S,80.0,Calibration,Deformation,2.0666923076923074,0.3100038461538461,0.00031646153846153846,6.32923076923077e-05,0.0007260000000000001,7.260000000000002e-05,28.75,5.175
R5S,85.0,Validation,Deformation,2.0718333333333336,0.310775,0.000317625,6.3525e-05,0.0007865000000000001,7.865000000000001e-05,28.654166666666665,5.157749999999999
R5S,90.0,Calibration,Deformation,2.076974358974359,0.31154615384615386,0.00031878846153846155,6.375769230769231e-05,0.0008470000000000001,8.470000000000001e-05,28.558333333333334,5.1405
R5S,95.0,Validation,Deformation,2.082115384615385,0.3123173076923077,0.00031995192307692307,6.399038461538461e-05,0.0009075000000000001,9.075000000000001e-05,28.4625,5.12325
R5S,100.0,Calibration,Deformation,2.08725641025641,0.31308846153846154,0.0003211153846153846,6.422307692307692e-05,0.0009680000000000001,9.680000000000002e-05,28.366666666666664,5.105999999999999
R5S,105.0,Calibration,Deformation,2.092397435897436,0.3138596153846154,0.0003222788461538461,6.445576923076923e-05,0.0010285000000000001,0.00010285000000000002,28.270833333333332,5.088749999999999
R5S,110.0,Calibration,Deformation,2.0975384615384614,0.3146307692307692,0.0003234423076923077,6.468846153846154e-05,0.0010890000000000001,0.00010890000000000002,28.174999999999997,5.0714999999999995
R5S,115.0,Calibration,Deformation,2.102679487179487,0.31540192307692305,0.0003246057692307692,6.492115384615384e-05,0.0011495000000000001,0.00011495000000000002,28.079166666666666,5.05425
R5S,120.0,Calibration,Deformation,2.107820512820513,0.31617307692307695,0.0003257692307692307,6.515384615384615e-05,0.0012100000000000001,0.00012100000000000001,27.98333333333333,5.036999999999999
R5S,125.0,Calibration,Deformation,2.1129615384615383,0.31694423076923073,0.0003269326923076923,6.538653846153846e-05,0.0012705000000000001,0.00012705000000000003,27.8875,5.019749999999999
R5S,130.0,Validation,Deformation,2.118102564102564,0.3177153846153846,0.0003280961538461538,6.561923076923076e-05,0.0013310000000000002,0.0001331,27.791666666666668,5.0025
R5S,135.0,Calibration,Deformation,2.1232435897435895,0.3184865384615384,0.0003292596153846153,6.585192307692306e-05,0.0013915000000000002,0.00013915000000000002,27.695833333333333,4.98525
R5S,140.0,Calibration,Deformation,2.1283846153846153,0.3192576923076923,0.00033042307692307695,6.608461538461539e-05,0.0014520000000000002,0.00014520000000000003,27.6,4.968
R5S,145.0,Calibration,Deformation,2.1335256410256407,0.3200288461538461,0.00033158653846153847,6.631730769230769e-05,0.0015125000000000002,0.00015125000000000002,27.504166666666663,4.950749999999999
R5S,150.0,Calibration,Deformation,2.1386666666666665,0.3208,0.00033275,6.655e-05,0.0015730000000000002,0.00015730000000000003,27.40833333333333,4.9334999999999996
R5S,155.0,Calibration,Deformation,2.1438076923076923,0.3215711538461538,0.00033391346153846156,6.678269230769232e-05,0.0016335000000000002,0.00016335000000000004,27.312499999999996,4.916249999999999
R5S,160.0,Validation,Deformation,2.1489487179487177,0.32234230769230765,0.0003350769230769231,6.701538461538462e-05,0.0016940000000000002,0.00016940000000000002,27.216666666666665,4.898999999999999
R5S,165.0,Calibration,Deformation,2.1540897435897435,0.3231134615384615,0.0003362403846153846,6.724807692307692e-05,0.0017545000000000002,0.00017545000000000004,27.120833333333334,4.88175
R5S,170.0,Calibration,Deformation,2.159230769230769,0.3238846153846153,0.00033740384615384616,6.748076923076924e-05,0.0018150000000000002,0.00018150000000000002,27.025,4.8645
R5S,175.0,Validation,Deformation,2.1643717948717947,0.32465576923076916,0.0003385673076923077,6.771346153846154e-05,0.0018755000000000002,0.00018755000000000003,26.929166666666667,4.84725
R5S,180.0,Validation,Deformation,2.1695128205128205,0.32542692307692306,0.0003397307692307692,6.794615384615384e-05,0.0019360000000000002,0.00019360000000000004,26.833333333333332,4.829999999999999
R5S,185.0,Calibration,Deformation,2.174653846153846,0.32619807692307684,0.00034089423076923077,6.817884615384615e-05,0.0019965,0.00019965,26.7375,4.81275
R5S,190.0,Validation,Deformation,2.1797948717948716,0.32696923076923073,0.0003420576923076923,6.841153846153847e-05,0.0020570000000000002,0.00020570000000000004,26.641666666666662,4.795499999999999
R5S,195.0,Validation,Deformation,2.184935897435897,0.3277403846153845,0.0003432211538461538,6.864423076923077e-05,0.0021175,0.00021175000000000002,26.54583333333333,4.778249999999999
R5S,200.0,Validation,Deformation,2.1900769230769233,0.32851153846153847,0.0003443846153846153,6.887692307692307e-05,0.0021780000000000002,0.00021780000000000004,26.45,4.761
R5S,205.0,Validation,Deformation,2.1952179487179486,0.3292826923076923,0.0003455480769230769,6.910961538461538e-05,0.0022385,0.00022385000000000002,26.354166666666664,4.7437499999999995
R5S,210.0,Validation,Deformation,2.2003589743589744,0.33005384615384614,0.0003467115384615384,6.934230769230768e-05,0.0022990000000000003,0.00022990000000000003,26.258333333333333,4.7265
R5S,215.0,Calibration,Deformation,2.2055000000000002,0.33082500000000004,0.00034787499999999993,6.957499999999998e-05,0.0023595,0.00023595000000000002,26.162499999999998,4.709249999999999
R5S,220.0,Calibration,Deformation,2.2106410256410256,0.3315961538461538,0.0003490384615384615,6.98076923076923e-05,0.0024200000000000003,0.00024200000000000003,26.066666666666666,4.692
R5S,225.0,Calibration,Deformation,2.2157820512820514,0.3323673076923077,0.000350201923076923,7.004038461538461e-05,0.0024805,0.00024805000000000004,25.97083333333333,4.6747499999999995
R5S,230.0,Calibration,Deformation,2.2209230769230768,0.3331384615384615,0.00035136538461538465,7.027307692307693e-05,0.0025410000000000003,0.00025410000000000005,25.875,4.6575
R5S,235.0,Validation,Deformation,2.2260641025641026,0.3339096153846154,0.00035252884615384616,7.050576923076924e-05,0.0026015,0.00026015,25.77916666666667,4.64025
R5S,240.0,Calibration,Deformation,2.231205128205128,0.33468076923076917,0.0003536923076923077,7.073846153846154e-05,0.0026620000000000003,0.0002662,25.683333333333334,4.623
R5S,245.0,Calibration,Deformation,2.2363461538461538,0.33545192307692306,0.0003548557692307692,7.097115384615384e-05,0.0027225,0.00027225000000000003,25.587500000000002,4.6057500000000005
R5S,250.0,Validation,Deformation,2.2414871794871796,0.3362230769230769,0.00035601923076923077,7.120384615384616e-05,0.0027830000000000003,0.00027830000000000004,25.491666666666664,4.588499999999999
R5S,255.0,Validation,Deformation,2.246628205128205,0.33699423076923074,0.0003571826923076923,7.143653846153846e-05,0.0028435,0.00028435,25.395833333333332,4.57125
R5S,260.0,Validation,Deformation,2.2517692307692307,0.3377653846153846,0.0003583461538461538,7.166923076923076e-05,0.0029040000000000003,0.00029040000000000007,25.299999999999997,4.553999999999999
R5S,265.0,Calibration,Deformation,2.256910256410256,0.3385365384615384,0.0003595096153846154,7.190192307692307e-05,0.0029645,0.00029645,25.204166666666666,4.53675
R5S,270.0,Calibration,Deformation,2.262051282051282,0.33930769230769225,0.0003606730769230769,7.213461538461539e-05,0.0030250000000000003,0.00030250000000000003,25.108333333333334,4.5195
R5S,275.0,Calibration,Deformation,2.2671923076923077,0.34007884615384615,0.0003618365384615384,7.236730769230769e-05,0.0030855,0.00030855000000000005,25.0125,4.50225
R5S,280.0,Validation,Deformation,2.272333333333333,0.34084999999999993,0.000363,7.26e-05,0.0031460000000000004,0.00031460000000000006,24.916666666666668,4.485
R5S,285.0,Calibration,Deformation,2.277474358974359,0.3416211538461538,0.0003641634615384615,7.28326923076923e-05,0.0032065,0.00032065,24.82083333333333,4.467749999999999
R5S,290.0,Calibration,Deformation,2.2826153846153843,0.3423923076923076,0.000365326923076923,7.30653846153846e-05,0.0032670000000000004,0.0003267000000000001,24.724999999999998,4.450499999999999
R5S,295.0,Calibration,Deformation,2.28775641025641,0.3431634615384615,0.00036649038461538454,7.329807692307692e-05,0.0033275,0.00033275000000000004,24.629166666666663,4.433249999999999
R5S,300.0,Calibration,Deformation,2.2928974358974354,0.3439346153846153,0.00036765384615384617,7.353076923076923e-05,0.0033880000000000004,0.00033880000000000005,24.53333333333333,4.4159999999999995
R5S,305.0,Calibration,Deformation,2.2980384615384613,0.3447057692307692,0.0003688173076923077,7.376346153846155e-05,0.0034485,0.00034485000000000006,24.4375,4.39875
R5S,310.0,Calibration,Deformation,2.303179487179487,0.34547692307692307,0.00036998076923076926,7.399615384615386e-05,0.0035090000000000004,0.00035090000000000007,24.341666666666665,4.3815
R5S,315.0,Validation,Deformation,2.3083205128205124,0.34624807692307685,0.0003711442307692308,7.422884615384616e-05,0.0035695,0.00035695000000000003,24.245833333333334,4.36425
R5S,320.0,Calibration,Deformation,2.3134615384615382,0.34701923076923075,0.0003723076923076923,7.446153846153846e-05,0.0036300000000000004,0.00036300000000000004,24.15,4.3469999999999995
R5S,325.0,Calibration,Deformation,2.3186025641025636,0.34779038461538453,0.00037347115384615386,7.469423076923078e-05,0.0036905,0.00036905000000000005,24.054166666666667,4.32975
R5S,330.0,Validation,Deformation,2.3237435897435894,0.3485615384615384,0.0003746346153846154,7.492692307692308e-05,0.0037510000000000004,0.00037510000000000006,23.958333333333332,4.3125
R5S,335.0,Calibration,Deformation,2.3288846153846157,0.3493326923076923,0.0003757980769230769,7.515961538461538e-05,0.0038115000000000002,0.00038115,23.8625,4.29525
R5S,340.0,Calibration,Deformation,2.334025641025641,0.35010384615384615,0.0003769615384615384,7.53923076923077e-05,0.0038720000000000004,0.0003872000000000001,23.766666666666666,4.278
R5S,345.0,Validation,Deformation,2.339166666666667,0.350875,0.000378125,7.562500000000001e-05,0.0039325,0.00039325000000000004,23.67083333333333,4.26075
R5S,350.0,Validation,Deformation,2.344307692307692,0.35164615384615383,0.0003792884615384615,7.585769230769231e-05,0.003993,0.0003993,23.575,4.2435
R5S,355.0,Validation,Deformation,2.349448717948718,0.35241730769230767,0.000380451923076923,7.609038461538461e-05,0.004053500000000001,0.00040535000000000007,23.479166666666664,4.226249999999999
R5S,360.0,Calibration,Deformation,2.3545897435897434,0.3531884615384615,0.0003816153846153846,7.632307692307692e-05,0.0041140000000000005,0.0004114000000000001,23.383333333333333,4.209
R5S,365.0,Calibration,Deformation,2.359730769230769,0.35395961538461534,0.0003827788461538461,7.655576923076923e-05,0.0041745,0.00041745000000000004,23.287499999999998,4.19175
R5S,370.0,Calibration,Deformation,2.364871794871795,0.35473076923076924,0.00038394230769230763,7.678846153846153e-05,0.004235,0.00042350000000000005,23.191666666666666,4.1745
R5S,375.0,Calibration,Deformation,2.3700128205128204,0.355501923076923,0.0003851057692307692,7.702115384615384e-05,0.004295500000000001,0.0004295500000000001,23.09583333333333,4.1572499999999994
R5S,380.0,Calibration,Deformation,2.375153846153846,0.3562730769230769,0.0003862692307692307,7.725384615384616e-05,0.0043560000000000005,0.00043560000000000007,22.999999999999996,4.139999999999999
R5S,385.0,Calibration,Deformation,2.3802948717948715,0.3570442307692307,0.00038743269230769224,7.748653846153846e-05,0.0044165,0.00044165000000000003,22.904166666666665,4.12275
R5S,390.0,Validation,Deformation,2.3854358974358973,0.3578153846153846,0.00038859615384615376,7.771923076923076e-05,0.004477,0.00044770000000000004,22.80833333333333,4.105499999999999
R5S,395.0,Calibration,Deformation,2.3905769230769227,0.3585865384615384,0.00038975961538461533,7.795192307692307e-05,0.004537500000000001,0.0004537500000000001,22.7125,4.0882499999999995
R5S,400.0,Calibration,Deformation,2.3957179487179485,0.35935769230769227,0.0003909230769230769,7.818461538461539e-05,0.0045980000000000005,0.00045980000000000006,22.616666666666664,4.071
R5S,405.0,Validation,Deformation,2.4008589743589743,0.36012884615384616,0.00039208653846153847,7.84173076923077e-05,0.0046585,0.0004658500000000001,22.520833333333332,4.05375
R5S,410.0,Validation,Deformation,2.4059999999999997,0.36089999999999994,0.00039325,7.865e-05,0.004719,0.00047190000000000003,22.424999999999997,4.036499999999999
R5S,415.0,Calibration,Deformation,2.4111410256410255,0.36167115384615384,0.0003944134615384615,7.88826923076923e-05,0.004779500000000001,0.0004779500000000001,22.329166666666666,4.0192499999999995
R5S,420.0,Calibration,Deformation,2.416282051282051,0.3624423076923076,0.0003955769230769231,7.911538461538462e-05,0.0048400000000000006,0.00048400000000000006,22.233333333333334,4.002
R5S,425.0,Calibration,Deformation,2.4214230769230767,0.3632134615384615,0.0003967403846153846,7.934807692307693e-05,0.0049005,0.00049005,22.1375,3.9847499999999996
R5S,430.0,Validation,Deformation,2.4265641025641025,0.36398461538461535,0.0003979038461538461,7.958076923076923e-05,0.004961,0.0004961000000000001,22.041666666666668,3.9675000000000002
R5S,435.0,Calibration,Deformation,2.431705128205128,0.3647557692307692,0.00039906730769230763,7.981346153846153e-05,0.005021500000000001,0.0005021500000000001,21.945833333333333,3.9502499999999996
R5S,440.0,Calibration,Deformation,2.436846153846154,0.3655269230769231,0.0004002307692307692,8.004615384615385e-05,0.005082000000000001,0.0005082000000000001,21.85,3.9330000000000003
R5S,445.0,Calibration,Deformation,2.4419871794871795,0.3662980769230769,0.0004013942307692307,8.027884615384615e-05,0.0051425,0.0005142500000000001,21.754166666666666,3.9157499999999996
R5S,450.0,Calibration,Deformation,2.4471282051282053,0.36706923076923076,0.00040255769230769224,8.051153846153845e-05,0.005203,0.0005203,21.65833333333333,3.8984999999999994
R5S,455.0,Calibration,Deformation,2.4522692307692306,0.3678403846153846,0.0004037211538461538,8.074423076923076e-05,0.005263500000000001,0.0005263500000000001,21.5625,3.8812499999999996
R5S,460.0,Calibration,Deformation,2.4574102564102565,0.36861153846153843,0.0004048846153846154,8.097692307692308e-05,0.005324000000000001,0.0005324,21.466666666666665,3.8639999999999994
R5S,465.0,Validation,Deformation,2.4625512820512823,0.36938269230769233,0.00040604807692307696,8.120961538461539e-05,0.0053845,0.0005384500000000001,21.370833333333334,3.84675
R5S,470.0,Calibration,Deformation,2.4676923076923076,0.3701538461538461,0.0004072115384615385,8.14423076923077e-05,0.005445,0.0005445000000000001,21.275,3.8294999999999995
R5S,475.0,Calibration,Deformation,2.4728333333333334,0.370925,0.000408375,8.1675e-05,0.005505500000000001,0.0005505500000000001,21.179166666666664,3.8122499999999993
R5S,480.0,Calibration,Deformation,2.477974358974359,0.3716961538461538,0.0004095384615384615,8.190769230769231e-05,0.005566000000000001,0.0005566000000000001,21.083333333333332,3.7949999999999995
R5S,485.0,Calibration,Deformation,2.4831153846153846,0.3724673076923077,0.0004107019230769231,8.214038461538462e-05,0.0056265,0.00056265,20.987499999999997,3.7777499999999993
R5S,490.0,Calibration,Deformation,2.48825641025641,0.37323846153846146,0.0004118653846153846,8.237307692307692e-05,0.005687,0.0005687,20.891666666666666,3.7604999999999995
R5S,495.0,Validation,Deformation,2.493397435897436,0.37400961538461536,0.0004130288461538461,8.260576923076922e-05,0.005747500000000001,0.0005747500000000001,20.79583333333333,3.7432499999999993
R5S,500.0,Calibration,Deformation,2.4985384615384616,0.37478076923076925,0.0004141923076923077,8.283846153846154e-05,0.005808000000000001,0.0005808000000000001,20.7,3.7259999999999995
R5S,505.0,Calibration,Deformation,2.503679487179487,0.37555192307692303,0.0004153557692307692,8.307115384615385e-05,0.0058685000000000005,0.0005868500000000001,20.604166666666664,3.7087499999999993
R5S,510.0,Calibration,Deformation,2.5088205128205128,0.3763230769230769,0.0004165192307692307,8.330384615384615e-05,0.005929,0.0005929,20.508333333333333,3.6914999999999996
R5S,515.0,Calibration,Deformation,2.513961538461538,0.3770942307692307,0.0004176826923076923,8.353653846153847e-05,0.005989500000000001,0.0005989500000000001,20.412499999999998,3.6742499999999993
R5S,520.0,Calibration,Deformation,2.519102564102564,0.3778653846153846,0.0004188461538461538,8.376923076923077e-05,0.006050000000000001,0.0006050000000000001,20.316666666666666,3.657
R5S,525.0,Calibration,Deformation,2.5242435897435898,0.37863653846153844,0.00042000961538461533,8.400192307692307e-05,0.0061105000000000005,0.0006110500000000001,20.220833333333335,3.6397500000000003
R5S,530.0,Calibration,Deformation,2.529384615384615,0.3794076923076923,0.00042117307692307685,8.423461538461537e-05,0.006171,0.0006171000000000001,20.125,3.6225
R5S,535.0,Validation,Deformation,2.534525641025641,0.3801788461538461,0.0004223365384615384,8.446730769230768e-05,0.006231500000000001,0.0006231500000000002,20.02916666666667,3.6052500000000003
R5S,540.0,Calibration,Deformation,2.5396666666666663,0.38094999999999996,0.00042349999999999994,8.47e-05,0.006292000000000001,0.0006292000000000001,19.933333333333334,3.588
R5S,545.0,Calibration,Deformation,2.544807692307692,0.3817211538461538,0.00042466346153846146,8.49326923076923e-05,0.0063525000000000005,0.0006352500000000001,19.8375,3.5707499999999994
R5S,550.0,Calibration,Deformation,2.5499487179487175,0.38249230769230763,0.00042582692307692303,8.516538461538461e-05,0.006413,0.0006413,19.741666666666664,3.553499999999999
R5S,555.0,Calibration,Deformation,2.5550897435897433,0.38326346153846147,0.00042699038461538455,8.539807692307691e-05,0.006473500000000001,0.0006473500000000001,19.645833333333332,3.5362499999999994
R5S,560.0,Calibration,Deformation,2.560230769230769,0.38403461538461536,0.0004281538461538462,8.563076923076924e-05,0.006534000000000001,0.0006534000000000002,19.55,3.519
R5S,565.0,Calibration,Deformation,2.5653717948717945,0.38480576923076915,0.0004293173076923077,8.586346153846154e-05,0.0065945000000000005,0.0006594500000000001,19.454166666666666,3.50175
R5S,570.0,Calibration,Deformation,2.5705128205128203,0.38557692307692304,0.0004304807692307692,8.609615384615384e-05,0.006655,0.0006655000000000001,19.35833333333333,3.4844999999999993
R5S,575.0,Calibration,Deformation,2.5756538461538456,0.3863480769230768,0.0004316442307692307,8.632884615384615e-05,0.006715500000000001,0.0006715500000000001,19.262499999999996,3.467249999999999
R5S,580.0,Calibration,Deformation,2.5807948717948714,0.3871192307692307,0.0004328076923076923,8.656153846153846e-05,0.006776000000000001,0.0006776000000000001,19.166666666666664,3.4499999999999993
R5S,585.0,Validation,Deformation,2.5859358974358972,0.38789038461538455,0.0004339711538461538,8.679423076923077e-05,0.0068365000000000006,0.0006836500000000001,19.07083333333333,3.432749999999999
R5S,590.0,Calibration,Deformation,2.591076923076923,0.38866153846153845,0.00043513461538461533,8.702692307692307e-05,0.006897,0.0006897000000000001,18.974999999999998,3.4154999999999993
R5S,595.0,Calibration,Deformation,2.596217948717949,0.38943269230769234,0.0004362980769230769,8.725961538461539e-05,0.006957500000000001,0.0006957500000000002,18.879166666666666,3.39825
R5S,600.0,Calibration,Deformation,2.6013589743589742,0.3902038461538461,0.0004374615384615384,8.749230769230769e-05,0.007018000000000001,0.0007018000000000001,18.78333333333333,3.3809999999999993
R5S,605.0,Calibration,Deformation,2.6065,0.390975,0.00043862499999999994,8.772499999999999e-05,0.007078500000000001,0.0007078500000000001,18.6875,3.36375
R5S,610.0,Calibration,Deformation,2.6116410256410254,0.3917461538461538,0.0004397884615384615,8.79576923076923e-05,0.007139,0.0007139000000000001,18.591666666666665,3.3464999999999994
R5S,615.0,Validation,Deformation,2.616782051282051,0.3925173076923077,0.00044095192307692303,8.81903846153846e-05,0.007199500000000001,0.0007199500000000001,18.495833333333334,3.32925
R5S,620.0,Validation,Deformation,2.621923076923077,0.39328846153846153,0.0004421153846153846,8.842307692307692e-05,0.007260000000000001,0.0007260000000000001,18.4,3.312
R5S,625.0,Validation,Deformation,2.6270641025641024,0.39405961538461537,0.0004432788461538462,8.865576923076924e-05,0.007320500000000001,0.0007320500000000001,18.304166666666667,3.29475
R5S,630.0,Calibration,Deformation,2.632205128205128,0.3948307692307692,0.0004444423076923077,8.888846153846155e-05,0.007381,0.0007381000000000001,18.208333333333336,3.2775000000000003
R5S,635.0,Calibration,Deformation,2.6373461538461536,0.39560192307692305,0.0004456057692307692,8.912115384615385e-05,0.007441500000000001,0.0007441500000000002,18.1125,3.26025
R5S,640.0,Calibration,Deformation,2.6424871794871794,0.3963730769230769,0.0004467692307692308,8.935384615384616e-05,0.007502000000000001,0.0007502000000000001,18.01666666666667,3.2430000000000003
R5S,645.0,Calibration,Deformation,2.6476282051282047,0.3971442307692307,0.0004479326923076923,8.958653846153847e-05,0.007562500000000001,0.0007562500000000001,17.92083333333333,3.2257499999999992
R5S,650.0,Validation,Deformation,2.6527692307692305,0.39791538461538456,0.0004490961538461538,8.981923076923077e-05,0.0076230000000000004,0.0007623,17.825,3.2085
R5S,655.0,Validation,Deformation,2.6579102564102564,0.39868653846153845,0.0004502596153846154,9.005192307692308e-05,0.007683500000000001,0.0007683500000000001,17.729166666666664,3.1912499999999993
R5S,660.0,Calibration,Deformation,2.6630512820512817,0.39945769230769224,0.0004514230769230769,9.028461538461538e-05,0.007744000000000001,0.0007744000000000002,17.633333333333333,3.174
R5S,665.0,Calibration,Deformation,2.6681923076923075,0.40022884615384613,0.0004525865384615384,9.05173076923077e-05,0.007804500000000001,0.0007804500000000001,17.5375,3.15675
R5S,670.0,Calibration,Deformation,2.673333333333333,0.4009999999999999,0.00045374999999999994,9.075e-05,0.007865,0.0007865000000000001,17.441666666666663,3.139499999999999
R5S,675.0,Calibration,Deformation,2.6784743589743587,0.4017711538461538,0.0004549134615384615,9.098269230769231e-05,0.0079255,0.00079255,17.34583333333333,3.1222499999999997
R5S,680.0,Validation,Deformation,2.6836153846153845,0.40254230769230764,0.00045607692307692303,9.121538461538461e-05,0.007986,0.0007986,17.249999999999996,3.104999999999999
R5S,685.0,Validation,Deformation,2.6887564102564103,0.40331346153846154,0.00045724038461538455,9.144807692307691e-05,0.0080465,0.0008046500000000001,17.154166666666665,3.0877499999999998
R5S,690.0,Calibration,Deformation,2.693897435897436,0.40408461538461543,0.0004584038461538461,9.168076923076923e-05,0.008107000000000001,0.0008107000000000001,17.05833333333333,3.070499999999999
R5S,695.0,Calibration,Deformation,2.6990384615384615,0.4048557692307692,0.00045956730769230764,9.191346153846153e-05,0.008167500000000001,0.0008167500000000002,16.9625,3.05325
R5S,700.0,Validation,Deformation,2.7041794871794873,0.4056269230769231,0.00046073076923076916,9.214615384615384e-05,0.008228000000000001,0.0008228000000000002,16.866666666666667,3.036
R5S,705.0,Validation,Deformation,2.7093205128205127,0.4063980769230769,0.00046189423076923073,9.237884615384616e-05,0.0082885,0.0008288500000000001,16.770833333333332,3.01875
R5S,710.0,Calibration,Deformation,2.7144615384615385,0.4071692307692308,0.00046305769230769225,9.261153846153846e-05,0.008349,0.0008349000000000001,16.675,3.0015
R5S,715.0,Validation,Deformation,2.7196025641025643,0.4079403846153846,0.00046422115384615377,9.284423076923076e-05,0.0084095,0.00084095,16.579166666666666,2.98425
R5S,720.0,Calibration,Deformation,2.7247435897435897,0.40871153846153846,0.00046538461538461534,9.307692307692307e-05,0.00847,0.0008470000000000001,16.483333333333334,2.967
R5S,725.0,Calibration,Deformation,2.7298846153846155,0.4094826923076923,0.00046654807692307686,9.330961538461537e-05,0.0085305,0.00085305,16.3875,2.94975
R5S,730.0,Calibration,Deformation,2.735025641025641,0.41025384615384614,0.0004677115384615384,9.354230769230767e-05,0.008591000000000001,0.0008591000000000002,16.291666666666668,2.9325
R5S,735.0,Validation,Deformation,2.7401666666666666,0.411025,0.000468875,9.3775e-05,0.008651500000000001,0.0008651500000000002,16.195833333333336,2.9152500000000003
R5S,740.0,Calibration,Deformation,2.745307692307692,0.4117961538461538,0.0004700384615384615,9.40076923076923e-05,0.008712000000000001,0.0008712000000000001,16.099999999999998,2.8979999999999997
R5S,745.0,Calibration,Deformation,2.750448717948718,0.41256730769230765,0.00047120192307692303,9.424038461538462e-05,0.0087725,0.0008772500000000001,16.004166666666666,2.88075
R5S,750.0,Calibration,Deformation,2.7555897435897436,0.41333846153846154,0.0004723653846153846,9.447307692307693e-05,0.008833,0.0008833000000000001,15.908333333333333,2.8634999999999997
R5S,755.0,Calibration,Deformation,2.760730769230769,0.4141096153846153,0.0004735288461538461,9.470576923076923e-05,0.0088935,0.0008893500000000001,15.8125,2.84625
R5S,760.0,Calibration,Deformation,2.765871794871795,0.4148807692307692,0.00047469230769230764,9.493846153846153e-05,0.008954,0.0008954000000000001,15.716666666666667,2.8289999999999997
R5S,765.0,Calibration,Deformation,2.77101282051282,0.415651923076923,0.0004758557692307692,9.517115384615385e-05,0.0090145,0.00090145,15.62083333333333,2.811749999999999
R5S,770.0,Calibration,Deformation,2.776153846153846,0.4164230769230769,0.00047701923076923073,9.540384615384615e-05,0.009075000000000001,0.0009075000000000002,15.524999999999997,2.7944999999999993
R5S,775.0,Calibration,Deformation,2.781294871794872,0.41719423076923073,0.0004781826923076923,9.563653846153846e-05,0.009135500000000001,0.0009135500000000002,15.429166666666664,2.7772499999999996
R5S,780.0,Calibration,Deformation,2.786435897435897,0.41796538461538457,0.0004793461538461539,9.586923076923078e-05,0.009196000000000001,0.0009196000000000001,15.33333333333333,2.7599999999999993
R5S,785.0,Calibration,Deformation,2.791576923076923,0.4187365384615384,0.0004805096153846154,9.610192307692308e-05,0.0092565,0.0009256500000000001,15.237499999999999,2.7427499999999996
R5S,790.0,Calibration,Deformation,2.7967179487179483,0.41950769230769225,0.0004816730769230769,9.633461538461539e-05,0.009317,0.0009317000000000001,15.141666666666666,2.7255
R5S,795.0,Calibration,Deformation,2.801858974358974,0.4202788461538461,0.0004828365384615385,9.656730769230771e-05,0.0093775,0.0009377500000000001,15.045833333333333,2.7082499999999996
R5S,800.0,Validation,Deformation,2.8069999999999995,0.4210499999999999,0.000484,9.680000000000001e-05,0.009438,0.0009438000000000001,14.95,2.691
R10S,20.0,Validation,Deformation,2.01,0.30149999999999993,0.000305,6.1e-05,0.0,0.0,29.8,5.364
R10S,25.0,Calibration,Deformation,2.015153846153846,0.30227307692307687,0.00030617307692307693,6.12346153846154e-05,6.1e-05,6.1e-06,29.70448717948718,5.346807692307692
R10S,30.0,Calibration,Deformation,2.020307692307692,0.3030461538461538,0.0003073461538461538,6.146923076923077e-05,0.000122,1.22e-05,29.60897435897436,5.329615384615384
R10S,35.0,Calibration,Deformation,2.025461538461538,0.3038192307692307,0.00030851923076923076,6.170384615384616e-05,0.000183,1.83e-05,29.51346153846154,5.312423076923078
R10S,40.0,Calibration,Deformation,2.0306153846153845,0.30459230769230766,0.00030969230769230764,6.193846153846153e-05,0.000244,2.44e-05,29.41794871794872,5.295230769230769
R10S,45.0,Calibration,Deformation,2.0357692307692306,0.3053653846153846,0.0003108653846153846,6.217307692307692e-05,0.000305,3.05e-05,29.3224358974359,5.278038461538461
R10S,50.0,Calibration,Deformation,2.0409230769230766,0.30613846153846147,0.0003120384615384615,6.240769230769231e-05,0.000366,3.66e-05,29.226923076923075,5.2608461538461535
R10S,55.0,Calibration,Deformation,2.0460769230769227,0.3069115384615384,0.0003132115384615384,6.264230769230768e-05,0.000427,4.270000000000001e-05,29.131410256410255,5.243653846153846
R10S,60.0,Calibration,Deformation,2.0512307692307687,0.3076846153846153,0.00031438461538461535,6.287692307692307e-05,0.000488,4.88e-05,29.035897435897436,5.226461538461538
R10S,65.0,Calibration,Deformation,2.056384615384615,0.3084576923076922,0.00031555769230769235,6.311153846153847e-05,0.000549,5.4900000000000006e-05,28.940384615384616,5.20926923076923
