Mix_ID,Temperature_C,Data_Type,Property_Type,Thermal_Conductivity_W_mK,Thermal_Conductivity_Std,Specific_Heat_J_kgK,Specific_Heat_Std,Thermal_Expansion_1_K,Thermal_Expansion_Std,Density_kg_m3,Density_Std
C,795.0,Validation,Thermal,1.2653846153846156,0.06326923076923079,1168.2692307692307,93.46153846153845,1.7961538461538463e-05,1.7961538461538463e-06,2280.7692307692305,68.4230769230769
C,800.0,Calibration,Thermal,1.26,0.063,1170.0,93.60000000000001,1.8e-05,1.8000000000000001e-06,2280.0,68.39999999999999
R5S,20.0,Validation,Thermal,2.085,0.10425000000000001,902.5,72.2,1.2100000000000001e-05,1.2100000000000003e-06,2395.0,71.85
R5S,25.0,Validation,Thermal,2.079653846153846,0.1039826923076923,904.2355769230769,72.33884615384615,1.2138782051282052e-05,1.2138782051282052e-06,2394.2323717948716,71.82697115384615
R5S,30.0,Calibration,Thermal,2.074307692307692,0.10371538461538461,905.9711538461538,72.47769230769231,1.2177564102564104e-05,1.2177564102564105e-06,2393.4647435897436,71.80394230769231
R5S,35.0,Validation,Thermal,2.0689615384615383,0.10344807692307692,907.7067307692307,72.61653846153845,1.2216346153846155e-05,1.2216346153846156e-06,2392.6971153846152,71.78091346153846
R5S,40.0,Validation,Thermal,2.063615384615385,0.10318076923076924,909.4423076923076,72.75538461538461,1.2255128205128206e-05,1.2255128205128207e-06,2391.9294871794873,71.75788461538461
R5S,45.0,Calibration,Thermal,2.058269230769231,0.10291346153846155,911.1778846153845,72.89423076923076,1.2293910256410256e-05,1.2293910256410256e-06,2391.161858974359,71.73485576923076
R5S,50.0,Calibration,Thermal,2.052923076923077,0.10264615384615386,912.9134615384615,73.03307692307692,1.2332692307692309e-05,1.233269230769231e-06,2390.394230769231,71.71182692307693
R5S,55.0,Calibration,Thermal,2.0475769230769227,0.10237884615384614,914.6490384615385,73.17192307692308,1.237147435897436e-05,1.237147435897436e-06,2389.6266025641025,71.68879807692308
R5S,60.0,Calibration,Thermal,2.0422307692307693,0.10211153846153848,916.3846153846154,73.31076923076922,1.241025641025641e-05,1.2410256410256412e-06,2388.8589743589746,71.66576923076923
R5S,65.0,Validation,Thermal,2.0368846153846154,0.10184423076923077,918.1201923076923,73.44961538461538,1.244903846153846e-05,1.244903846153846e-06,2388.091346153846,71.64274038461538
R5S,70.0,Calibration,Thermal,2.0315384615384615,0.10157692307692308,919.8557692307692,73.58846153846153,1.2487820512820513e-05,1.2487820512820514e-06,2387.323717948718,71.61971153846153
R5S,75.0,Calibration,Thermal,2.0261923076923076,0.10130961538461539,921.5913461538461,73.72730769230769,1.2526602564102566e-05,1.2526602564102567e-06,2386.55608974359,71.5966826923077
R5S,80.0,Validation,Thermal,2.0208461538461537,0.1010423076923077,923.326923076923,73.86615384615384,1.2565384615384618e-05,1.2565384615384618e-06,2385.7884615384614,71.57365384615385
R5S,85.0,Validation,Thermal,2.0155,0.100775,925.0624999999999,74.005,1.2604166666666669e-05,1.260416666666667e-06,2385.0208333333335,71.550625
R5S,90.0,Calibration,Thermal,2.010153846153846,0.1005076923076923,926.7980769230768,74.14384615384614,1.264294871794872e-05,1.264294871794872e-06,2384.253205128205,71.52759615384615
R5S,95.0,Calibration,Thermal,2.0048076923076925,0.10024038461538463,928.5336538461537,74.2826923076923,1.2681730769230772e-05,1.2681730769230772e-06,2383.485576923077,71.50456730769231
R5S,100.0,Validation,Thermal,1.9994615384615384,0.09997307692307693,930.2692307692307,74.42153846153846,1.2720512820512822e-05,1.2720512820512823e-06,2382.7179487179487,71.48153846153846
R5S,105.0,Calibration,Thermal,1.9941153846153847,0.09970576923076924,932.0048076923077,74.56038461538462,1.2759294871794873e-05,1.2759294871794874e-06,2381.950320512821,71.45850961538461
R5S,110.0,Calibration,Thermal,1.9887692307692306,0.09943846153846153,933.7403846153848,74.69923076923078,1.2798076923076924e-05,1.2798076923076925e-06,2381.1826923076924,71.43548076923076
R5S,115.0,Validation,Thermal,1.9834230769230767,0.09917115384615384,935.4759615384617,74.83807692307694,1.2836858974358976e-05,1.2836858974358976e-06,2380.415064102564,71.41245192307692
R5S,120.0,Calibration,Thermal,1.978076923076923,0.09890384615384616,937.2115384615386,74.97692307692309,1.2875641025641027e-05,1.2875641025641027e-06,2379.647435897436,71.38942307692308
R5S,125.0,Calibration,Thermal,1.9727307692307692,0.09863653846153847,938.9471153846155,75.11576923076925,1.2914423076923078e-05,1.2914423076923079e-06,2378.8798076923076,71.36639423076923
R5S,130.0,Calibration,Thermal,1.9673846153846153,0.09836923076923076,940.6826923076924,75.25461538461539,1.2953205128205128e-05,1.295320512820513e-06,2378.1121794871797,71.34336538461538
R5S,135.0,Calibration,Thermal,1.9620384615384614,0.09810192307692307,942.4182692307693,75.39346153846155,1.299198717948718e-05,1.299198717948718e-06,2377.3445512820513,71.32033653846153
R5S,140.0,Calibration,Thermal,1.9566923076923077,0.0978346153846154,944.1538461538462,75.5323076923077,1.3030769230769231e-05,1.3030769230769232e-06,2376.5769230769233,71.2973076923077
R5S,145.0,Calibration,Thermal,1.9513461538461538,0.0975673076923077,945.8894230769231,75.67115384615384,1.3069551282051282e-05,1.3069551282051283e-06,2375.809294871795,71.27427884615385
R5S,150.0,Calibration,Thermal,1.946,0.0973,947.625,75.81,1.3108333333333333e-05,1.3108333333333334e-06,2375.0416666666665,71.25125
R5S,155.0,Calibration,Thermal,1.940653846153846,0.0970326923076923,949.3605769230769,75.94884615384615,1.3147115384615385e-05,1.3147115384615385e-06,2374.2740384615386,71.22822115384615
R5S,160.0,Calibration,Thermal,1.9353076923076924,0.09676538461538463,951.0961538461539,76.08769230769232,1.3185897435897436e-05,1.3185897435897436e-06,2373.50641025641,71.2051923076923
R5S,165.0,Calibration,Thermal,1.9299615384615385,0.09649807692307694,952.8317307692308,76.22653846153847,1.322467948717949e-05,1.3224679487179492e-06,2372.738782051282,71.18216346153847
R5S,170.0,Calibration,Thermal,1.9246153846153846,0.09623076923076923,954.5673076923077,76.36538461538463,1.326346153846154e-05,1.326346153846154e-06,2371.971153846154,71.15913461538462
R5S,175.0,Calibration,Thermal,1.919269230769231,0.09596346153846155,956.3028846153846,76.50423076923077,1.3302243589743592e-05,1.3302243589743592e-06,2371.203525641026,71.13610576923077
R5S,180.0,Calibration,Thermal,1.9139230769230768,0.09569615384615385,958.0384615384615,76.64307692307692,1.3341025641025644e-05,1.3341025641025645e-06,2370.4358974358975,71.11307692307692
R5S,185.0,Calibration,Thermal,1.908576923076923,0.09542884615384616,959.7740384615385,76.78192307692308,1.3379807692307695e-05,1.3379807692307696e-06,2369.6682692307695,71.09004807692308
R5S,190.0,Validation,Thermal,1.903230769230769,0.09516153846153846,961.5096153846154,76.92076923076922,1.3418589743589745e-05,1.3418589743589745e-06,2368.900641025641,71.06701923076923
R5S,195.0,Calibration,Thermal,1.8978846153846154,0.09489423076923077,963.2451923076923,77.05961538461538,1.3457371794871796e-05,1.3457371794871796e-06,2368.1330128205127,71.04399038461538
R5S,200.0,Validation,Thermal,1.8925384615384615,0.09462692307692308,964.9807692307692,77.19846153846153,1.3496153846153848e-05,1.349615384615385e-06,2367.3653846153848,71.02096153846153
R5S,205.0,Calibration,Thermal,1.8871923076923076,0.09435961538461539,966.7163461538461,77.33730769230769,1.3534935897435899e-05,1.35349358974359e-06,2366.5977564102564,70.99793269230769
R5S,210.0,Calibration,Thermal,1.881846153846154,0.0940923076923077,968.4519230769231,77.47615384615385,1.357371794871795e-05,1.357371794871795e-06,2365.8301282051284,70.97490384615385
R5S,215.0,Validation,Thermal,1.8765,0.093825,970.1875,77.615,1.36125e-05,1.36125e-06,2365.0625,70.951875
R5S,220.0,Calibration,Thermal,1.8711538461538462,0.09355769230769231,971.9230769230769,77.75384615384615,1.3651282051282053e-05,1.3651282051282054e-06,2364.294871794872,70.92884615384615
R5S,225.0,Validation,Thermal,1.8658076923076923,0.09329038461538462,973.6586538461538,77.8926923076923,1.3690064102564104e-05,1.3690064102564105e-06,2363.5272435897436,70.9058173076923
R5S,230.0,Validation,Thermal,1.8604615384615384,0.09302307692307693,975.3942307692307,78.03153846153846,1.3728846153846154e-05,1.3728846153846154e-06,2362.7596153846157,70.88278846153847
R5S,235.0,Calibration,Thermal,1.8551153846153845,0.09275576923076922,977.1298076923076,78.1703846153846,1.3767628205128205e-05,1.3767628205128205e-06,2361.9919871794873,70.85975961538462
R5S,240.0,Validation,Thermal,1.8497692307692306,0.09248846153846153,978.8653846153845,78.30923076923077,1.3806410256410257e-05,1.3806410256410259e-06,2361.224358974359,70.83673076923077
R5S,245.0,Calibration,Thermal,1.8444230769230767,0.09222115384615384,980.6009615384614,78.44807692307691,1.3845192307692308e-05,1.384519230769231e-06,2360.456730769231,70.81370192307692
R5S,250.0,Calibration,Thermal,1.839076923076923,0.09195384615384616,982.3365384615383,78.58692307692307,1.3883974358974359e-05,1.3883974358974359e-06,2359.6891025641025,70.79067307692307
R5S,255.0,Calibration,Thermal,1.8337307692307692,0.09168653846153846,984.0721153846152,78.72576923076922,1.392275641025641e-05,1.392275641025641e-06,2358.9214743589746,70.76764423076924
R5S,260.0,Validation,Thermal,1.8283846153846153,0.09141923076923077,985.8076923076924,78.86461538461539,1.3961538461538462e-05,1.3961538461538463e-06,2358.153846153846,70.74461538461539
R5S,265.0,Validation,Thermal,1.8230384615384616,0.09115192307692309,987.5432692307693,79.00346153846155,1.4000320512820513e-05,1.4000320512820514e-06,2357.3862179487182,70.72158653846155
R5S,270.0,Validation,Thermal,1.8176923076923077,0.0908846153846154,989.2788461538463,79.14230769230771,1.4039102564102567e-05,1.4039102564102568e-06,2356.61858974359,70.69855769230769
R5S,275.0,Validation,Thermal,1.8123461538461538,0.09061730769230769,991.0144230769232,79.28115384615386,1.4077884615384617e-05,1.4077884615384619e-06,2355.8509615384614,70.67552884615384
R5S,280.0,Validation,Thermal,1.807,0.09035,992.7500000000001,79.42000000000002,1.4116666666666668e-05,1.411666666666667e-06,2355.083333333333,70.65249999999999
R5S,285.0,Calibration,Thermal,1.8016538461538463,0.09008269230769232,994.485576923077,79.55884615384616,1.415544871794872e-05,1.415544871794872e-06,2354.315705128205,70.62947115384615
R5S,290.0,Validation,Thermal,1.7963076923076924,0.08981538461538463,996.2211538461539,79.69769230769232,1.4194230769230771e-05,1.4194230769230772e-06,2353.5480769230767,70.60644230769229
R5S,295.0,Calibration,Thermal,1.7909615384615385,0.08954807692307692,997.9567307692308,79.83653846153847,1.4233012820512822e-05,1.4233012820512823e-06,2352.7804487179487,70.58341346153846
R5S,300.0,Validation,Thermal,1.7856153846153848,0.08928076923076925,999.6923076923077,79.97538461538463,1.4271794871794873e-05,1.4271794871794874e-06,2352.0128205128203,70.5603846153846
R5S,305.0,Calibration,Thermal,1.7802692307692307,0.08901346153846154,1001.4278846153846,80.11423076923077,1.4310576923076925e-05,1.4310576923076925e-06,2351.2451923076924,70.53735576923077
R5S,310.0,Calibration,Thermal,1.7749230769230768,0.08874615384615385,1003.1634615384615,80.25307692307693,1.4349358974358976e-05,1.4349358974358977e-06,2350.477564102564,70.51432692307692
R5S,315.0,Calibration,Thermal,1.769576923076923,0.08847884615384616,1004.8990384615385,80.39192307692308,1.4388141025641026e-05,1.4388141025641028e-06,2349.7099358974356,70.49129807692306
R5S,320.0,Calibration,Thermal,1.7642307692307693,0.08821153846153847,1006.6346153846155,80.53076923076924,1.4426923076923077e-05,1.4426923076923079e-06,2348.9423076923076,70.46826923076922
R5S,325.0,Calibration,Thermal,1.7588846153846154,0.08794423076923077,1008.3701923076924,80.6696153846154,1.446570512820513e-05,1.446570512820513e-06,2348.174679487179,70.44524038461537
R5S,330.0,Calibration,Thermal,1.7535384615384615,0.08767692307692308,1010.1057692307693,80.80846153846154,1.450448717948718e-05,1.4504487179487181e-06,2347.4070512820513,70.42221153846154
R5S,335.0,Calibration,Thermal,1.7481923076923076,0.08740961538461539,1011.8413461538462,80.9473076923077,1.4543269230769231e-05,1.4543269230769232e-06,2346.639423076923,70.39918269230769
R5S,340.0,Calibration,Thermal,1.742846153846154,0.0871423076923077,1013.5769230769231,81.08615384615385,1.4582051282051283e-05,1.4582051282051283e-06,2345.871794871795,70.37615384615384
R5S,345.0,Calibration,Thermal,1.7375,0.08687500000000001,1015.3125,81.22500000000001,1.4620833333333334e-05,1.4620833333333335e-06,2345.1041666666665,70.35312499999999
R5S,350.0,Validation,Thermal,1.732153846153846,0.0866076923076923,1017.0480769230769,81.36384615384615,1.4659615384615385e-05,1.4659615384615386e-06,2344.3365384615386,70.33009615384616
R5S,355.0,Validation,Thermal,1.7268076923076923,0.08634038461538462,1018.7836538461538,81.5026923076923,1.4698397435897436e-05,1.4698397435897437e-06,2343.56891025641,70.30706730769231
R5S,360.0,Validation,Thermal,1.7214615384615384,0.08607307692307692,1020.5192307692307,81.64153846153846,1.473717948717949e-05,1.473717948717949e-06,2342.8012820512818,70.28403846153844
R5S,365.0,Validation,Thermal,1.7161153846153845,0.08580576923076923,1022.2548076923076,81.7803846153846,1.477596153846154e-05,1.4775961538461541e-06,2342.033653846154,70.26100961538461
R5S,370.0,Validation,Thermal,1.7107692307692306,0.08553846153846154,1023.9903846153845,81.91923076923077,1.4814743589743593e-05,1.4814743589743594e-06,2341.2660256410254,70.23798076923076
R5S,375.0,Calibration,Thermal,1.705423076923077,0.08527115384615386,1025.7259615384614,82.05807692307691,1.4853525641025643e-05,1.4853525641025643e-06,2340.4983974358975,70.21495192307692
R5S,380.0,Validation,Thermal,1.700076923076923,0.08500384615384615,1027.4615384615383,82.19692307692307,1.4892307692307694e-05,1.4892307692307695e-06,2339.730769230769,70.19192307692308
R5S,385.0,Calibration,Thermal,1.6947307692307692,0.08473653846153846,1029.1971153846152,82.33576923076922,1.4931089743589745e-05,1.4931089743589746e-06,2338.963141025641,70.16889423076923
R5S,390.0,Calibration,Thermal,1.6893846153846153,0.08446923076923077,1030.9326923076922,82.47461538461538,1.4969871794871797e-05,1.4969871794871799e-06,2338.1955128205127,70.14586538461538
R5S,395.0,Validation,Thermal,1.6840384615384616,0.08420192307692309,1032.668269230769,82.61346153846152,1.5008653846153848e-05,1.5008653846153848e-06,2337.4278846153848,70.12283653846154
R5S,400.0,Calibration,Thermal,1.6786923076923077,0.08393461538461539,1034.4038461538462,82.7523076923077,1.5047435897435899e-05,1.50474358974359e-06,2336.6602564102564,70.09980769230769
R5S,405.0,Calibration,Thermal,1.6733461538461538,0.0836673076923077,1036.139423076923,82.89115384615386,1.508621794871795e-05,1.508621794871795e-06,2335.892628205128,70.07677884615383
R5S,410.0,Calibration,Thermal,1.6680000000000001,0.08340000000000002,1037.875,83.03,1.5125000000000002e-05,1.5125000000000003e-06,2335.125,70.05375
R5S,415.0,Validation,Thermal,1.6626538461538463,0.08313269230769232,1039.610576923077,83.16884615384616,1.5163782051282052e-05,1.5163782051282052e-06,2334.3573717948716,70.03072115384614
R5S,420.0,Calibration,Thermal,1.6573076923076924,0.08286538461538462,1041.3461538461538,83.3076923076923,1.5202564102564103e-05,1.5202564102564104e-06,2333.5897435897436,70.00769230769231
R5S,425.0,Calibration,Thermal,1.6519615384615383,0.08259807692307691,1043.0817307692307,83.44653846153845,1.5241346153846156e-05,1.5241346153846157e-06,2332.8221153846152,69.98466346153846
R5S,430.0,Validation,Thermal,1.6466153846153846,0.08233076923076924,1044.8173076923076,83.58538461538461,1.5280128205128205e-05,1.5280128205128206e-06,2332.0544871794873,69.96163461538461
R5S,435.0,Calibration,Thermal,1.6412692307692307,0.08206346153846154,1046.5528846153845,83.72423076923076,1.5318910256410257e-05,1.5318910256410257e-06,2331.286858974359,69.93860576923076
R5S,440.0,Calibration,Thermal,1.6359230769230768,0.08179615384615385,1048.2884615384617,83.86307692307693,1.535769230769231e-05,1.535769230769231e-06,2330.519230769231,69.91557692307693
R5S,445.0,Calibration,Thermal,1.6305769230769231,0.08152884615384616,1050.0240384615386,84.00192307692309,1.539647435897436e-05,1.539647435897436e-06,2329.7516025641025,69.89254807692308
R5S,450.0,Calibration,Thermal,1.6252307692307693,0.08126153846153847,1051.7596153846155,84.14076923076924,1.543525641025641e-05,1.5435256410256412e-06,2328.983974358974,69.86951923076923
R5S,455.0,Calibration,Thermal,1.6198846153846154,0.08099423076923078,1053.4951923076924,84.2796153846154,1.5474038461538463e-05,1.5474038461538464e-06,2328.216346153846,69.84649038461538
R5S,460.0,Calibration,Thermal,1.6145384615384615,0.08072692307692308,1055.2307692307693,84.41846153846154,1.5512820512820512e-05,1.5512820512820513e-06,2327.448717948718,69.82346153846153
R5S,465.0,Calibration,Thermal,1.6091923076923078,0.0804596153846154,1056.9663461538462,84.5573076923077,1.5551602564102565e-05,1.5551602564102566e-06,2326.68108974359,69.8004326923077
R5S,470.0,Calibration,Thermal,1.6038461538461537,0.08019230769230769,1058.701923076923,84.69615384615385,1.5590384615384614e-05,1.5590384615384615e-06,2325.9134615384614,69.77740384615385
R5S,475.0,Calibration,Thermal,1.5984999999999998,0.079925,1060.4375,84.83500000000001,1.562916666666667e-05,1.562916666666667e-06,2325.1458333333335,69.754375
R5S,480.0,Calibration,Thermal,1.593153846153846,0.0796576923076923,1062.173076923077,84.97384615384615,1.566794871794872e-05,1.566794871794872e-06,2324.378205128205,69.73134615384615
R5S,485.0,Validation,Thermal,1.5878076923076923,0.07939038461538461,1063.9086538461538,85.11269230769231,1.570673076923077e-05,1.5706730769230772e-06,2323.610576923077,69.70831730769231
R5S,490.0,Calibration,Thermal,1.5824615384615384,0.07912307692307692,1065.6442307692307,85.25153846153846,1.5745512820512823e-05,1.5745512820512824e-06,2322.8429487179487,69.68528846153846
R5S,495.0,Validation,Thermal,1.5771153846153845,0.07885576923076923,1067.3798076923076,85.3903846153846,1.5784294871794872e-05,1.5784294871794873e-06,2322.0753205128203,69.66225961538461
R5S,500.0,Validation,Thermal,1.5717692307692308,0.07858846153846155,1069.1153846153845,85.52923076923076,1.5823076923076925e-05,1.5823076923076926e-06,2321.3076923076924,69.63923076923076
R5S,505.0,Calibration,Thermal,1.566423076923077,0.07832115384615385,1070.8509615384614,85.66807692307691,1.5861858974358977e-05,1.5861858974358977e-06,2320.540064102564,69.61620192307691
R5S,510.0,Validation,Thermal,1.561076923076923,0.07805384615384615,1072.5865384615386,85.80692307692308,1.5900641025641026e-05,1.5900641025641026e-06,2319.772435897436,69.59317307692308
R5S,515.0,Calibration,Thermal,1.5557307692307691,0.07778653846153846,1074.3221153846155,85.94576923076924,1.593942307692308e-05,1.593942307692308e-06,2319.0048076923076,69.57014423076923
R5S,520.0,Calibration,Thermal,1.5503846153846155,0.07751923076923078,1076.0576923076924,86.08461538461539,1.597820512820513e-05,1.5978205128205132e-06,2318.2371794871797,69.54711538461538
R5S,525.0,Calibration,Thermal,1.5450384615384616,0.07725192307692308,1077.7932692307693,86.22346153846155,1.601698717948718e-05,1.6016987179487181e-06,2317.4695512820513,69.52408653846153
R5S,530.0,Validation,Thermal,1.5396923076923077,0.07698461538461539,1079.5288461538462,86.3623076923077,1.6055769230769232e-05,1.6055769230769233e-06,2316.701923076923,69.50105769230768
R5S,535.0,Calibration,Thermal,1.534346153846154,0.07671730769230771,1081.264423076923,86.50115384615385,1.609455128205128e-05,1.6094551282051282e-06,2315.934294871795,69.47802884615385
R5S,540.0,Calibration,Thermal,1.5290000000000001,0.07645000000000002,1083.0,86.64,1.6133333333333334e-05,1.6133333333333335e-06,2315.1666666666665,69.455
R5S,545.0,Calibration,Thermal,1.5236538461538462,0.07618269230769231,1084.735576923077,86.77884615384616,1.6172115384615386e-05,1.6172115384615386e-06,2314.3990384615386,69.43197115384615
R5S,550.0,Calibration,Thermal,1.5183076923076924,0.07591538461538462,1086.4711538461538,86.9176923076923,1.621089743589744e-05,1.621089743589744e-06,2313.63141025641,69.4089423076923
R5S,555.0,Validation,Thermal,1.5129615384615385,0.07564807692307693,1088.2067307692307,87.05653846153847,1.624967948717949e-05,1.6249679487179492e-06,2312.863782051282,69.38591346153846
R5S,560.0,Validation,Thermal,1.5076153846153846,0.07538076923076924,1089.9423076923076,87.19538461538461,1.628846153846154e-05,1.6288461538461541e-06,2312.096153846154,69.36288461538462
R5S,565.0,Validation,Thermal,1.5022692307692307,0.07511346153846155,1091.6778846153845,87.33423076923076,1.6327243589743592e-05,1.6327243589743593e-06,2311.328525641026,69.33985576923077
R5S,570.0,Calibration,Thermal,1.4969230769230768,0.07484615384615384,1093.4134615384614,87.47307692307692,1.6366025641025645e-05,1.6366025641025646e-06,2310.5608974358975,69.31682692307692
R5S,575.0,Calibration,Thermal,1.4915769230769231,0.07457884615384616,1095.1490384615383,87.61192307692306,1.6404807692307694e-05,1.6404807692307695e-06,2309.793269230769,69.29379807692307
R5S,580.0,Calibration,Thermal,1.4862307692307692,0.07431153846153847,1096.8846153846155,87.75076923076924,1.6443589743589746e-05,1.6443589743589746e-06,2309.025641025641,69.27076923076923
R5S,585.0,Calibration,Thermal,1.4808846153846151,0.07404423076923076,1098.6201923076924,87.8896153846154,1.64823717948718e-05,1.64823717948718e-06,2308.2580128205127,69.24774038461538
R5S,590.0,Calibration,Thermal,1.4755384615384615,0.07377692307692307,1100.3557692307693,88.02846153846154,1.6521153846153847e-05,1.6521153846153848e-06,2307.4903846153848,69.22471153846153
R5S,595.0,Validation,Thermal,1.4701923076923076,0.07350961538461538,1102.0913461538462,88.1673076923077,1.65599358974359e-05,1.6559935897435902e-06,2306.7227564102564,69.20168269230768
R5S,600.0,Calibration,Thermal,1.4648461538461537,0.07324230769230769,1103.826923076923,88.30615384615385,1.659871794871795e-05,1.659871794871795e-06,2305.9551282051284,69.17865384615385
R5S,605.0,Calibration,Thermal,1.4594999999999998,0.072975,1105.5625,88.44500000000001,1.66375e-05,1.6637500000000002e-06,2305.1875,69.155625
R5S,610.0,Validation,Thermal,1.4541538461538461,0.0727076923076923,1107.298076923077,88.58384615384615,1.6676282051282054e-05,1.6676282051282055e-06,2304.419871794872,69.13259615384617
R5S,615.0,Calibration,Thermal,1.4488076923076922,0.07244038461538461,1109.0336538461538,88.72269230769231,1.6715064102564103e-05,1.6715064102564104e-06,2303.6522435897436,69.1095673076923
R5S,620.0,Calibration,Thermal,1.4434615384615384,0.07217307692307692,1110.769230769231,88.86153846153847,1.6753846153846155e-05,1.6753846153846155e-06,2302.8846153846152,69.08653846153845
R5S,625.0,Validation,Thermal,1.4381153846153847,0.07190576923076923,1112.5048076923078,89.00038461538463,1.6792628205128207e-05,1.6792628205128208e-06,2302.1169871794873,69.06350961538462
R5S,630.0,Calibration,Thermal,1.4327692307692308,0.07163846153846154,1114.2403846153848,89.13923076923078,1.6831410256410256e-05,1.6831410256410257e-06,2301.349358974359,69.04048076923077
R5S,635.0,Validation,Thermal,1.427423076923077,0.07137115384615385,1115.9759615384617,89.27807692307694,1.687019230769231e-05,1.687019230769231e-06,2300.581730769231,69.01745192307692
R5S,640.0,Validation,Thermal,1.422076923076923,0.07110384615384616,1117.7115384615386,89.41692307692308,1.6908974358974358e-05,1.690897435897436e-06,2299.8141025641025,68.99442307692307
R5S,645.0,Calibration,Thermal,1.4167307692307693,0.07083653846153846,1119.4471153846155,89.55576923076924,1.694775641025641e-05,1.694775641025641e-06,2299.0464743589746,68.97139423076923
R5S,650.0,Validation,Thermal,1.4113846153846155,0.07056923076923077,1121.1826923076924,89.69461538461539,1.6986538461538463e-05,1.6986538461538464e-06,2298.278846153846,68.94836538461539
R5S,655.0,Calibration,Thermal,1.4060384615384616,0.07030192307692308,1122.9182692307693,89.83346153846155,1.702532051282051e-05,1.7025320512820513e-06,2297.5112179487182,68.92533653846155
R5S,660.0,Validation,Thermal,1.4006923076923077,0.07003461538461539,1124.6538461538462,89.9723076923077,1.7064102564102564e-05,1.7064102564102564e-06,2296.74358974359,68.90230769230769
R5S,665.0,Calibration,Thermal,1.395346153846154,0.0697673076923077,1126.389423076923,90.11115384615385,1.7102884615384616e-05,1.7102884615384617e-06,2295.9759615384614,68.87927884615384
R5S,670.0,Validation,Thermal,1.3900000000000001,0.0695,1128.125,90.25,1.714166666666667e-05,1.714166666666667e-06,2295.2083333333335,68.85625
R5S,675.0,Calibration,Thermal,1.3846538461538462,0.06923269230769231,1129.860576923077,90.38884615384616,1.718044871794872e-05,1.7180448717948722e-06,2294.440705128205,68.83322115384615
R5S,680.0,Calibration,Thermal,1.3793076923076923,0.06896538461538462,1131.5961538461538,90.5276923076923,1.721923076923077e-05,1.721923076923077e-06,2293.673076923077,68.81019230769232
R5S,685.0,Validation,Thermal,1.3739615384615385,0.06869807692307693,1133.3317307692307,90.66653846153847,1.7258012820512823e-05,1.7258012820512824e-06,2292.9054487179487,68.78716346153846
R5S,690.0,Calibration,Thermal,1.3686153846153846,0.06843076923076923,1135.0673076923076,90.80538461538461,1.7296794871794875e-05,1.7296794871794875e-06,2292.137820512821,68.76413461538462
R5S,695.0,Calibration,Thermal,1.3632692307692307,0.06816346153846153,1136.8028846153845,90.94423076923077,1.7335576923076924e-05,1.7335576923076924e-06,2291.3701923076924,68.74110576923077
R5S,700.0,Validation,Thermal,1.357923076923077,0.06789615384615386,1138.5384615384614,91.08307692307692,1.7374358974358976e-05,1.7374358974358977e-06,2290.6025641025644,68.71807692307694
R5S,705.0,Validation,Thermal,1.3525769230769231,0.06762884615384616,1140.2740384615383,91.22192307692306,1.7413141025641025e-05,1.7413141025641026e-06,2289.834935897436,68.69504807692307
R5S,710.0,Validation,Thermal,1.347230769230769,0.06736153846153846,1142.0096153846152,91.36076923076922,1.7451923076923078e-05,1.745192307692308e-06,2289.0673076923076,68.67201923076922
R5S,715.0,Calibration,Thermal,1.3418846153846151,0.06709423076923075,1143.7451923076922,91.49961538461537,1.749070512820513e-05,1.749070512820513e-06,2288.2996794871797,68.64899038461539
R5S,720.0,Validation,Thermal,1.3365384615384615,0.06682692307692308,1145.480769230769,91.63846153846153,1.752948717948718e-05,1.752948717948718e-06,2287.5320512820513,68.62596153846154
R5S,725.0,Calibration,Thermal,1.3311923076923076,0.06655961538461538,1147.2163461538462,91.7773076923077,1.756826923076923e-05,1.7568269230769233e-06,2286.7644230769233,68.6029326923077
R5S,730.0,Validation,Thermal,1.3258461538461537,0.06629230769230769,1148.951923076923,91.91615384615385,1.7607051282051284e-05,1.7607051282051284e-06,2285.996794871795,68.57990384615384
R5S,735.0,Calibration,Thermal,1.3205,0.066025,1150.6875,92.055,1.7645833333333333e-05,1.7645833333333333e-06,2285.229166666667,68.556875
R5S,740.0,Calibration,Thermal,1.3151538461538461,0.06575769230769231,1152.423076923077,92.19384615384615,1.768461538461539e-05,1.768461538461539e-06,2284.461538461538,68.53384615384614
R5S,745.0,Calibration,Thermal,1.3098076923076922,0.06549038461538462,1154.1586538461538,92.33269230769231,1.7723397435897438e-05,1.772339743589744e-06,2283.69391025641,68.5108173076923
R5S,750.0,Validation,Thermal,1.3044615384615383,0.06522307692307693,1155.8942307692307,92.47153846153846,1.776217948717949e-05,1.776217948717949e-06,2282.9262820512818,68.48778846153846
R5S,755.0,Calibration,Thermal,1.2991153846153847,0.06495576923076923,1157.6298076923076,92.61038461538462,1.7800961538461543e-05,1.7800961538461544e-06,2282.158653846154,68.46475961538461
R5S,760.0,Calibration,Thermal,1.2937692307692308,0.06468846153846154,1159.3653846153845,92.74923076923076,1.783974358974359e-05,1.7839743589743593e-06,2281.3910256410254,68.44173076923076
R5S,765.0,Calibration,Thermal,1.288423076923077,0.06442115384615385,1161.1009615384614,92.88807692307692,1.7878525641025644e-05,1.7878525641025644e-06,2280.6233974358975,68.41870192307692
R5S,770.0,Calibration,Thermal,1.2830769230769232,0.06415384615384616,1162.8365384615383,93.02692307692307,1.7917307692307693e-05,1.7917307692307693e-06,2279.855769230769,68.39567307692307
