Mix_ID,Temperature_C,Data_Type,Property_Type,Porosity,Porosity_Std,Permeability_m2,Permeability_Std,Water_Diffusivity_m2_s,Water_Diffusivity_Std,Vapor_Diffusivity_m2_s,Vapor_Diffusivity_Std
R5S,395.0,Calibration,Transport,0.17277884615384614,0.020733461538461537,2.0105769230769233e-16,5.026442307692308e-17,1.7383653846153847e-10,5.215096153846154e-11,1.9713461538461542e-08,4.9283653846153854e-09
R5S,400.0,Calibration,Transport,0.17306923076923075,0.02076830769230769,2.023717948717949e-16,5.059294871794872e-17,1.7480769230769232e-10,5.244230769230769e-11,1.9842307692307694e-08,4.9605769230769235e-09
R5S,405.0,Validation,Transport,0.17335961538461536,0.020803153846153843,2.0368589743589745e-16,5.092147435897436e-17,1.7577884615384616e-10,5.2733653846153845e-11,1.997115384615385e-08,4.992788461538462e-09
R5S,410.0,Calibration,Transport,0.17364999999999997,0.020837999999999995,2.05e-16,5.125e-17,1.7675e-10,5.3025e-11,2.01e-08,5.025e-09
R5S,415.0,Validation,Transport,0.1739403846153846,0.02087284615384615,2.0631410256410256e-16,5.157852564102564e-17,1.7772115384615386e-10,5.331634615384615e-11,2.0228846153846153e-08,5.057211538461538e-09
R5S,420.0,Calibration,Transport,0.17423076923076922,0.020907692307692304,2.0762820512820512e-16,5.190705128205128e-17,1.7869230769230768e-10,5.36076923076923e-11,2.035769230769231e-08,5.089423076923077e-09
R5S,425.0,Calibration,Transport,0.17452115384615383,0.020942538461538457,2.0894230769230768e-16,5.223557692307692e-17,1.7966346153846152e-10,5.3899038461538454e-11,2.048653846153846e-08,5.121634615384615e-09
R5S,430.0,Calibration,Transport,0.17481153846153843,0.020977384615384613,2.1025641025641023e-16,5.256410256410256e-17,1.8063461538461537e-10,5.419038461538461e-11,2.0615384615384616e-08,5.153846153846154e-09
R5S,435.0,Validation,Transport,0.17510192307692304,0.021012230769230766,2.115705128205128e-16,5.28926282051282e-17,1.8160576923076924e-10,5.448173076923077e-11,2.0744230769230768e-08,5.186057692307692e-09
R5S,440.0,Validation,Transport,0.1753923076923077,0.021047076923076925,2.1288461538461535e-16,5.322115384615384e-17,1.8257692307692308e-10,5.477307692307692e-11,2.087307692307692e-08,5.21826923076923e-09
R5S,445.0,Calibration,Transport,0.17568269230769232,0.021081923076923078,2.1419871794871793e-16,5.354967948717948e-17,1.8354807692307693e-10,5.5064423076923075e-11,2.1001923076923076e-08,5.250480769230769e-09
R5S,450.0,Calibration,Transport,0.17597307692307693,0.02111676923076923,2.1551282051282051e-16,5.387820512820513e-17,1.8451923076923078e-10,5.535576923076923e-11,2.1130769230769234e-08,5.282692307692309e-09
R5S,455.0,Calibration,Transport,0.17626346153846154,0.021151615384615383,2.168269230769231e-16,5.4206730769230774e-17,1.8549038461538462e-10,5.564711538461538e-11,2.1259615384615387e-08,5.314903846153847e-09
R5S,460.0,Validation,Transport,0.17655384615384614,0.021186461538461536,2.1814102564102565e-16,5.4535256410256413e-17,1.8646153846153847e-10,5.5938461538461536e-11,2.138846153846154e-08,5.347115384615385e-09
R5S,465.0,Validation,Transport,0.17684423076923078,0.021221307692307692,2.194551282051282e-16,5.486378205128205e-17,1.8743269230769231e-10,5.622980769230769e-11,2.1517307692307694e-08,5.3793269230769235e-09
R5S,470.0,Validation,Transport,0.1771346153846154,0.021256153846153845,2.2076923076923077e-16,5.519230769230769e-17,1.8840384615384616e-10,5.6521153846153844e-11,2.1646153846153846e-08,5.4115384615384615e-09
R5S,475.0,Calibration,Transport,0.177425,0.021290999999999997,2.220833333333334e-16,5.552083333333334e-17,1.89375e-10,5.68125e-11,2.1775000000000005e-08,5.443750000000001e-09
R5S,480.0,Calibration,Transport,0.1777153846153846,0.021325846153846154,2.2339743589743593e-16,5.584935897435898e-17,1.9034615384615385e-10,5.710384615384615e-11,2.1903846153846157e-08,5.475961538461539e-09
R5S,485.0,Calibration,Transport,0.17800576923076922,0.021360692307692306,2.247115384615385e-16,5.617788461538462e-17,1.913173076923077e-10,5.7395192307692305e-11,2.2032692307692312e-08,5.508173076923078e-09
R5S,490.0,Calibration,Transport,0.17829615384615385,0.021395538461538462,2.2602564102564105e-16,5.650641025641026e-17,1.9228846153846152e-10,5.768653846153845e-11,2.2161538461538464e-08,5.540384615384616e-09
R5S,495.0,Validation,Transport,0.17858653846153846,0.021430384615384615,2.273397435897436e-16,5.68349358974359e-17,1.9325961538461536e-10,5.7977884615384606e-11,2.2290384615384616e-08,5.572596153846154e-09
R5S,500.0,Calibration,Transport,0.17887692307692307,0.021465230769230768,2.2865384615384616e-16,5.716346153846154e-17,1.9423076923076923e-10,5.826923076923077e-11,2.2419230769230772e-08,5.604807692307693e-09
R5S,505.0,Calibration,Transport,0.17916730769230768,0.02150007692307692,2.299679487179487e-16,5.749198717948718e-17,1.9520192307692308e-10,5.856057692307693e-11,2.2548076923076924e-08,5.637019230769231e-09
R5S,510.0,Validation,Transport,0.1794576923076923,0.021534923076923073,2.312820512820513e-16,5.782051282051282e-17,1.9617307692307693e-10,5.885192307692308e-11,2.267692307692308e-08,5.66923076923077e-09
R5S,515.0,Calibration,Transport,0.17974807692307693,0.02156976923076923,2.3259615384615384e-16,5.814903846153846e-17,1.9714423076923077e-10,5.914326923076923e-11,2.280576923076923e-08,5.701442307692308e-09
R5S,520.0,Validation,Transport,0.18003846153846154,0.021604615384615382,2.339102564102564e-16,5.84775641025641e-17,1.9811538461538462e-10,5.943461538461539e-11,2.2934615384615387e-08,5.733653846153847e-09
R5S,525.0,Calibration,Transport,0.18032884615384615,0.021639461538461538,2.3522435897435895e-16,5.880608974358974e-17,1.9908653846153846e-10,5.972596153846154e-11,2.306346153846154e-08,5.765865384615385e-09
R5S,530.0,Calibration,Transport,0.18061923076923075,0.02167430769230769,2.365384615384615e-16,5.913461538461538e-17,2.000576923076923e-10,6.00173076923077e-11,2.319230769230769e-08,5.798076923076923e-09
R5S,535.0,Calibration,Transport,0.18090961538461536,0.021709153846153843,2.3785256410256407e-16,5.946314102564102e-17,2.0102884615384615e-10,6.030865384615385e-11,2.3321153846153846e-08,5.8302884615384615e-09
R5S,540.0,Calibration,Transport,0.1812,0.021744,2.3916666666666663e-16,5.979166666666666e-17,2.02e-10,6.06e-11,2.3449999999999998e-08,5.8624999999999996e-09
R5S,545.0,Validation,Transport,0.1814903846153846,0.021778846153846152,2.4048076923076923e-16,6.012019230769231e-17,2.0297115384615385e-10,6.089134615384616e-11,2.3578846153846157e-08,5.894711538461539e-09
R5S,550.0,Calibration,Transport,0.18178076923076922,0.021813692307692305,2.417948717948718e-16,6.044871794871795e-17,2.039423076923077e-10,6.118269230769231e-11,2.370769230769231e-08,5.926923076923077e-09
R5S,555.0,Calibration,Transport,0.18207115384615383,0.021848538461538457,2.4310897435897435e-16,6.077724358974359e-17,2.0491346153846154e-10,6.147403846153846e-11,2.3836538461538464e-08,5.959134615384616e-09
R5S,560.0,Calibration,Transport,0.18236153846153844,0.02188338461538461,2.444230769230769e-16,6.110576923076923e-17,2.0588461538461538e-10,6.176538461538462e-11,2.3965384615384616e-08,5.991346153846154e-09
R5S,565.0,Calibration,Transport,0.18265192307692307,0.021918230769230766,2.4573717948717946e-16,6.143429487179487e-17,2.0685576923076926e-10,6.205673076923077e-11,2.409423076923077e-08,6.023557692307692e-09
R5S,570.0,Validation,Transport,0.18294230769230768,0.021953076923076922,2.4705128205128207e-16,6.176282051282052e-17,2.0782692307692305e-10,6.234807692307691e-11,2.4223076923076927e-08,6.055769230769232e-09
R5S,575.0,Calibration,Transport,0.1832326923076923,0.021987923076923075,2.4836538461538463e-16,6.209134615384616e-17,2.0879807692307695e-10,6.263942307692308e-11,2.4351923076923083e-08,6.087980769230771e-09
R5S,580.0,Calibration,Transport,0.18352307692307693,0.02202276923076923,2.496794871794872e-16,6.24198717948718e-17,2.0976923076923074e-10,6.293076923076922e-11,2.4480769230769235e-08,6.120192307692309e-09
R5S,585.0,Calibration,Transport,0.18381346153846154,0.022057615384615384,2.5099358974358974e-16,6.274839743589744e-17,2.1074038461538464e-10,6.322211538461539e-11,2.4609615384615387e-08,6.152403846153847e-09
R5S,590.0,Calibration,Transport,0.18410384615384617,0.02209246153846154,2.5230769230769235e-16,6.307692307692309e-17,2.1171153846153848e-10,6.351346153846154e-11,2.4738461538461542e-08,6.1846153846153855e-09
R5S,595.0,Validation,Transport,0.18439423076923078,0.022127307692307693,2.536217948717949e-16,6.340544871794873e-17,2.126826923076923e-10,6.38048076923077e-11,2.4867307692307694e-08,6.2168269230769235e-09
R5S,600.0,Calibration,Transport,0.1846846153846154,0.022162153846153845,2.5493589743589746e-16,6.373397435897437e-17,2.1365384615384615e-10,6.409615384615385e-11,2.499615384615385e-08,6.249038461538462e-09
R5S,605.0,Calibration,Transport,0.184975,0.022196999999999998,2.5625e-16,6.40625e-17,2.14625e-10,6.43875e-11,2.5125e-08,6.28125e-09
R5S,610.0,Validation,Transport,0.1852653846153846,0.02223184615384615,2.575641025641026e-16,6.439102564102565e-17,2.1559615384615384e-10,6.467884615384615e-11,2.5253846153846154e-08,6.3134615384615384e-09
R5S,615.0,Calibration,Transport,0.18555576923076925,0.02226669230769231,2.5887820512820514e-16,6.471955128205128e-17,2.165673076923077e-10,6.497019230769231e-11,2.538269230769231e-08,6.345673076923077e-09
R5S,620.0,Calibration,Transport,0.18584615384615386,0.022301538461538463,2.601923076923077e-16,6.504807692307692e-17,2.1753846153846153e-10,6.526153846153846e-11,2.551153846153846e-08,6.377884615384615e-09
R5S,625.0,Calibration,Transport,0.18613653846153846,0.022336384615384616,2.6150641025641025e-16,6.537660256410256e-17,2.1850961538461538e-10,6.555288461538462e-11,2.5640384615384617e-08,6.410096153846154e-09
R5S,630.0,Calibration,Transport,0.18642692307692307,0.022371230769230768,2.628205128205128e-16,6.57051282051282e-17,2.1948076923076925e-10,6.584423076923077e-11,2.576923076923077e-08,6.442307692307692e-09
R5S,635.0,Calibration,Transport,0.18671730769230768,0.02240607692307692,2.6413461538461537e-16,6.603365384615384e-17,2.2045192307692304e-10,6.613557692307691e-11,2.589807692307692e-08,6.47451923076923e-09
R5S,640.0,Validation,Transport,0.18700769230769232,0.022440923076923077,2.6544871794871793e-16,6.636217948717948e-17,2.2142307692307694e-10,6.642692307692308e-11,2.6026923076923076e-08,6.506730769230769e-09
R5S,645.0,Calibration,Transport,0.18729807692307693,0.02247576923076923,2.6676282051282053e-16,6.669070512820513e-17,2.2239423076923074e-10,6.671826923076922e-11,2.6155769230769235e-08,6.538942307692309e-09
R5S,650.0,Validation,Transport,0.18758846153846154,0.022510615384615382,2.680769230769231e-16,6.701923076923077e-17,2.2336538461538463e-10,6.700961538461538e-11,2.6284615384615387e-08,6.571153846153847e-09
R5S,655.0,Validation,Transport,0.18787884615384615,0.022545461538461535,2.6939102564102565e-16,6.734775641025641e-17,2.2433653846153848e-10,6.730096153846154e-11,2.641346153846154e-08,6.603365384615385e-09
R5S,660.0,Calibration,Transport,0.18816923076923076,0.02258030769230769,2.707051282051282e-16,6.767628205128205e-17,2.2530769230769233e-10,6.759230769230769e-11,2.6542307692307694e-08,6.6355769230769236e-09
R5S,665.0,Validation,Transport,0.1884596153846154,0.022615153846153847,2.7201923076923076e-16,6.800480769230769e-17,2.2627884615384614e-10,6.788365384615385e-11,2.6671153846153846e-08,6.667788461538462e-09
R5S,670.0,Calibration,Transport,0.18875,0.02265,2.7333333333333337e-16,6.833333333333334e-17,2.2725e-10,6.8175e-11,2.6800000000000005e-08,6.700000000000001e-09
R5S,675.0,Calibration,Transport,0.1890403846153846,0.022684846153846153,2.7464743589743593e-16,6.866185897435898e-17,2.2822115384615384e-10,6.846634615384615e-11,2.6928846153846157e-08,6.732211538461539e-09
R5S,680.0,Calibration,Transport,0.18933076923076922,0.022719692307692305,2.759615384615385e-16,6.899038461538462e-17,2.2919230769230768e-10,6.875769230769231e-11,2.7057692307692313e-08,6.764423076923078e-09
R5S,685.0,Calibration,Transport,0.18962115384615383,0.022754538461538458,2.7727564102564104e-16,6.931891025641026e-17,2.3016346153846153e-10,6.904903846153846e-11,2.7186538461538465e-08,6.796634615384616e-09
R5S,690.0,Validation,Transport,0.18991153846153846,0.022789384615384614,2.785897435897436e-16,6.96474358974359e-17,2.3113461538461537e-10,6.934038461538461e-11,2.7315384615384617e-08,6.828846153846154e-09
R5S,695.0,Calibration,Transport,0.19020192307692307,0.022824230769230767,2.7990384615384616e-16,6.997596153846154e-17,2.3210576923076927e-10,6.963173076923078e-11,2.7444230769230772e-08,6.861057692307693e-09
R5S,700.0,Calibration,Transport,0.19049230769230768,0.02285907692307692,2.812179487179487e-16,7.030448717948718e-17,2.3307692307692304e-10,6.992307692307691e-11,2.7573076923076924e-08,6.893269230769231e-09
R5S,705.0,Calibration,Transport,0.1907826923076923,0.022893923076923076,2.8253205128205127e-16,7.063301282051282e-17,2.3404807692307694e-10,7.021442307692308e-11,2.770192307692308e-08,6.92548076923077e-09
R5S,710.0,Validation,Transport,0.1910730769230769,0.02292876923076923,2.8384615384615383e-16,7.096153846153846e-17,2.3501923076923073e-10,7.050576923076922e-11,2.783076923076923e-08,6.957692307692308e-09
R5S,715.0,Calibration,Transport,0.1913634615384615,0.02296361538461538,2.851602564102564e-16,7.12900641025641e-17,2.3599038461538463e-10,7.079711538461538e-11,2.7959615384615387e-08,6.989903846153847e-09
R5S,720.0,Validation,Transport,0.19165384615384615,0.022998461538461537,2.8647435897435895e-16,7.161858974358974e-17,2.369615384615385e-10,7.108846153846154e-11,2.808846153846154e-08,7.022115384615385e-09
R5S,725.0,Calibration,Transport,0.19194423076923076,0.02303330769230769,2.877884615384615e-16,7.194711538461538e-17,2.379326923076923e-10,7.137980769230769e-11,2.821730769230769e-08,7.054326923076923e-09
R5S,730.0,Calibration,Transport,0.19223461538461536,0.023068153846153842,2.8910256410256406e-16,7.227564102564102e-17,2.3890384615384617e-10,7.167115384615384e-11,2.8346153846153846e-08,7.086538461538462e-09
R5S,735.0,Validation,Transport,0.19252499999999997,0.023102999999999995,2.904166666666666e-16,7.260416666666665e-17,2.39875e-10,7.19625e-11,2.8475e-08,7.11875e-09
R5S,740.0,Calibration,Transport,0.19281538461538458,0.023137846153846148,2.9173076923076923e-16,7.293269230769231e-17,2.4084615384615386e-10,7.225384615384615e-11,2.8603846153846157e-08,7.150961538461539e-09
R5S,745.0,Calibration,Transport,0.19310576923076922,0.023172692307692304,2.930448717948718e-16,7.326121794871795e-17,2.418173076923077e-10,7.25451923076923e-11,2.873269230769231e-08,7.183173076923077e-09
R5S,750.0,Calibration,Transport,0.19339615384615383,0.02320753846153846,2.9435897435897434e-16,7.358974358974359e-17,2.4278846153846155e-10,7.283653846153846e-11,2.8861538461538465e-08,7.215384615384616e-09
R5S,755.0,Validation,Transport,0.19368653846153844,0.023242384615384613,2.956730769230769e-16,7.391826923076922e-17,2.437596153846154e-10,7.312788461538461e-11,2.8990384615384617e-08,7.247596153846154e-09
R5S,760.0,Calibration,Transport,0.19397692307692305,0.023277230769230765,2.969871794871795e-16,7.424679487179488e-17,2.4473076923076924e-10,7.341923076923077e-11,2.911923076923077e-08,7.279807692307692e-09
R5S,765.0,Calibration,Transport,0.19426730769230766,0.023312076923076918,2.9830128205128206e-16,7.457532051282052e-17,2.4570192307692303e-10,7.371057692307691e-11,2.9248076923076928e-08,7.312019230769232e-09
R5S,770.0,Calibration,Transport,0.1945576923076923,0.023346923076923074,2.9961538461538467e-16,7.490384615384617e-17,2.4667307692307693e-10,7.400192307692307e-11,2.9376923076923083e-08,7.344230769230771e-09
R5S,775.0,Validation,Transport,0.19484807692307693,0.02338176923076923,3.0092948717948723e-16,7.523237179487181e-17,2.4764423076923073e-10,7.429326923076922e-11,2.9505769230769235e-08,7.376442307692309e-09
R5S,780.0,Calibration,Transport,0.19513846153846154,0.023416615384615383,3.022435897435898e-16,7.556089743589745e-17,2.486153846153846e-10,7.458461538461538e-11,2.9634615384615387e-08,7.408653846153847e-09
R5S,785.0,Calibration,Transport,0.19542884615384615,0.023451461538461536,3.0355769230769234e-16,7.588942307692309e-17,2.4958653846153847e-10,7.487596153846154e-11,2.9763461538461542e-08,7.440865384615386e-09
R5S,790.0,Validation,Transport,0.19571923076923078,0.023486307692307692,3.048717948717949e-16,7.621794871794873e-17,2.505576923076923e-10,7.516730769230769e-11,2.98923076923077e-08,7.473076923076924e-09
R5S,795.0,Calibration,Transport,0.1960096153846154,0.023521153846153848,3.0618589743589746e-16,7.654647435897436e-17,2.5152884615384616e-10,7.545865384615384e-11,3.0021153846153847e-08,7.505288461538462e-09
R5S,800.0,Validation,Transport,0.1963,0.023556,3.075e-16,7.6875e-17,2.525e-10,7.575e-11,3.015e-08,7.5375e-09
R10S,20.0,Calibration,Transport,0.152,0.01824,1.0499999999999999e-16,2.6249999999999998e-17,1.0200000000000001e-10,3.06e-11,1.01e-08,2.525e-09
R10S,25.0,Calibration,Transport,0.1522923076923077,0.01827507692307692,1.0634615384615383e-16,2.6586538461538458e-17,1.0298076923076924e-10,3.089423076923077e-11,1.0229487179487178e-08,2.5573717948717945e-09
R10S,30.0,Validation,Transport,0.15258461538461537,0.018310153846153844,1.0769230769230767e-16,2.6923076923076918e-17,1.0396153846153847e-10,3.118846153846154e-11,1.0358974358974357e-08,2.589743589743589e-09
R10S,35.0,Calibration,Transport,0.15287692307692308,0.01834523076923077,1.0903846153846155e-16,2.7259615384615386e-17,1.049423076923077e-10,3.1482692307692305e-11,1.0488461538461539e-08,2.6221153846153846e-09
R10S,40.0,Calibration,Transport,0.15316923076923075,0.01838030769230769,1.1038461538461538e-16,2.7596153846153846e-17,1.0592307692307694e-10,3.177692307692308e-11,1.0617948717948717e-08,2.6544871794871793e-09
R10S,45.0,Calibration,Transport,0.15346153846153845,0.018415384615384615,1.117307692307692e-16,2.79326923076923e-17,1.0690384615384617e-10,3.207115384615385e-11,1.0747435897435897e-08,2.6868589743589744e-09
R10S,50.0,Validation,Transport,0.15375384615384616,0.018450461538461537,1.1307692307692306e-16,2.8269230769230765e-17,1.078846153846154e-10,3.236538461538462e-11,1.0876923076923076e-08,2.719230769230769e-09
R10S,55.0,Validation,Transport,0.15404615384615383,0.01848553846153846,1.1442307692307691e-16,2.860576923076923e-17,1.0886538461538463e-10,3.265961538461539e-11,1.1006410256410255e-08,2.7516025641025637e-09
R10S,60.0,Calibration,Transport,0.15433846153846154,0.018520615384615382,1.1576923076923076e-16,2.894230769230769e-17,1.0984615384615386e-10,3.2953846153846156e-11,1.1135897435897437e-08,2.783974358974359e-09
R10S,65.0,Calibration,Transport,0.1546307692307692,0.018555692307692304,1.1711538461538461e-16,2.9278846153846154e-17,1.1082692307692307e-10,3.3248076923076923e-11,1.1265384615384615e-08,2.816346153846154e-09
R10S,70.0,Calibration,Transport,0.1549230769230769,0.01859076923076923,1.1846153846153844e-16,2.961538461538461e-17,1.1180769230769233e-10,3.35423076923077e-11,1.1394871794871794e-08,2.8487179487179485e-09
R10S,75.0,Calibration,Transport,0.1552153846153846,0.01862584615384615,1.198076923076923e-16,2.995192307692307e-17,1.1278846153846156e-10,3.3836538461538465e-11,1.1524358974358972e-08,2.881089743589743e-09
R10S,80.0,Calibration,Transport,0.1555076923076923,0.018660923076923075,1.2115384615384614e-16,3.0288461538461536e-17,1.1376923076923079e-10,3.413076923076923e-11,1.1653846153846153e-08,2.913461538461538e-09
R10S,85.0,Calibration,Transport,0.1558,0.018695999999999997,1.225e-16,3.0625e-17,1.1475000000000002e-10,3.4425000000000006e-11,1.1783333333333333e-08,2.9458333333333332e-09
R10S,90.0,Calibration,Transport,0.15609230769230767,0.01873107692307692,1.2384615384615384e-16,3.096153846153846e-17,1.1573076923076923e-10,3.471923076923077e-11,1.1912820512820513e-08,2.9782051282051283e-09
R10S,95.0,Calibration,Transport,0.15638461538461537,0.018766153846153846,1.2519230769230767e-16,3.129807692307692e-17,1.1671153846153848e-10,3.501346153846154e-11,1.2042307692307692e-08,3.010576923076923e-09
R10S,100.0,Validation,Transport,0.15667692307692305,0.018801230769230765,1.2653846153846152e-16,3.163461538461538e-17,1.176923076923077e-10,3.530769230769231e-11,1.217179487179487e-08,3.0429487179487176e-09
R10S,105.0,Calibration,Transport,0.15696923076923078,0.018836307692307694,1.278846153846154e-16,3.197115384615385e-17,1.1867307692307693e-10,3.5601923076923077e-11,1.2301282051282052e-08,3.075320512820513e-09
R10S,110.0,Validation,Transport,0.15726153846153848,0.018871384615384616,1.2923076923076922e-16,3.2307692307692306e-17,1.1965384615384616e-10,3.589615384615385e-11,1.2430769230769231e-08,3.1076923076923077e-09
R10S,115.0,Validation,Transport,0.15755384615384616,0.01890646153846154,1.3057692307692307e-16,3.264423076923077e-17,1.206346153846154e-10,3.619038461538462e-11,1.256025641025641e-08,3.1400641025641024e-09
R10S,120.0,Validation,Transport,0.15784615384615386,0.01894153846153846,1.319230769230769e-16,3.2980769230769225e-17,1.2161538461538462e-10,3.6484615384615386e-11,1.2689743589743588e-08,3.172435897435897e-09
R10S,125.0,Validation,Transport,0.15813846153846153,0.018976615384615383,1.3326923076923075e-16,3.331730769230769e-17,1.2259615384615385e-10,3.677884615384615e-11,1.2819230769230768e-08,3.204807692307692e-09
R10S,130.0,Calibration,Transport,0.15843076923076924,0.01901169230769231,1.346153846153846e-16,3.365384615384615e-17,1.2357692307692308e-10,3.707307692307692e-11,1.2948717948717947e-08,3.2371794871794868e-09
R10S,135.0,Calibration,Transport,0.15872307692307694,0.01904676923076923,1.3596153846153845e-16,3.3990384615384614e-17,1.2455769230769234e-10,3.73673076923077e-11,1.3078205128205127e-08,3.269551282051282e-09
R10S,140.0,Calibration,Transport,0.15901538461538461,0.019081846153846154,1.373076923076923e-16,3.4326923076923076e-17,1.2553846153846157e-10,3.766153846153847e-11,1.3207692307692308e-08,3.301923076923077e-09
R10S,145.0,Calibration,Transport,0.15930769230769232,0.019116923076923076,1.3865384615384613e-16,3.466346153846153e-17,1.265192307692308e-10,3.7955769230769236e-11,1.3337179487179486e-08,3.3342948717948716e-09
R10S,150.0,Calibration,Transport,0.1596,0.019152,1.3999999999999998e-16,3.4999999999999996e-17,1.2750000000000003e-10,3.8250000000000004e-11,1.3466666666666665e-08,3.3666666666666662e-09
R10S,155.0,Calibration,Transport,0.1598923076923077,0.01918707692307692,1.4134615384615386e-16,3.5336538461538464e-17,1.2848076923076923e-10,3.8544230769230765e-11,1.3596153846153847e-08,3.3990384615384617e-09
R10S,160.0,Calibration,Transport,0.1601846153846154,0.019222153846153847,1.4269230769230768e-16,3.567307692307692e-17,1.2946153846153846e-10,3.883846153846154e-11,1.3725641025641025e-08,3.4314102564102563e-09
R10S,165.0,Validation,Transport,0.16047692307692307,0.01925723076923077,1.4403846153846154e-16,3.6009615384615384e-17,1.304423076923077e-10,3.9132692307692306e-11,1.3855128205128204e-08,3.463782051282051e-09
R10S,170.0,Calibration,Transport,0.16076923076923078,0.019292307692307692,1.4538461538461536e-16,3.634615384615384e-17,1.3142307692307692e-10,3.9426923076923074e-11,1.3984615384615384e-08,3.496153846153846e-09
R10S,175.0,Calibration,Transport,0.16106153846153845,0.019327384615384614,1.4673076923076921e-16,3.6682692307692303e-17,1.3240384615384617e-10,3.972115384615385e-11,1.4114102564102563e-08,3.5285256410256407e-09
R10S,180.0,Calibration,Transport,0.16135384615384615,0.019362461538461537,1.4807692307692306e-16,3.7019230769230766e-17,1.333846153846154e-10,4.001538461538462e-11,1.4243589743589741e-08,3.5608974358974354e-09
R10S,185.0,Validation,Transport,0.16164615384615383,0.01939753846153846,1.4942307692307691e-16,3.735576923076923e-17,1.3436538461538463e-10,4.030961538461539e-11,1.4373076923076923e-08,3.593269230769231e-09
R10S,190.0,Calibration,Transport,0.16193846153846153,0.01943261538461538,1.5076923076923077e-16,3.769230769230769e-17,1.3534615384615386e-10,4.0603846153846157e-11,1.4502564102564102e-08,3.6256410256410255e-09
R10S,195.0,Calibration,Transport,0.16223076923076923,0.019467692307692307,1.521153846153846e-16,3.802884615384615e-17,1.3632692307692312e-10,4.089807692307693e-11,1.463205128205128e-08,3.65801282051282e-09
R10S,200.0,Validation,Transport,0.1625230769230769,0.01950276923076923,1.5346153846153847e-16,3.8365384615384617e-17,1.3730769230769232e-10,4.119230769230769e-11,1.4761538461538463e-08,3.6903846153846156e-09
R10S,205.0,Calibration,Transport,0.1628153846153846,0.019537846153846152,1.5480769230769232e-16,3.870192307692308e-17,1.3828846153846155e-10,4.1486538461538466e-11,1.4891025641025641e-08,3.7227564102564103e-09
R10S,210.0,Validation,Transport,0.1631076923076923,0.019572923076923075,1.5615384615384614e-16,3.9038461538461536e-17,1.3926923076923078e-10,4.1780769230769233e-11,1.502051282051282e-08,3.755128205128205e-09
R10S,215.0,Calibration,Transport,0.1634,0.019607999999999997,1.575e-16,3.9375e-17,1.4025e-10,4.2075e-11,1.515e-08,3.7875e-09
R10S,220.0,Calibration,Transport,0.1636923076923077,0.019643076923076923,1.5884615384615382e-16,3.9711538461538455e-17,1.4123076923076924e-10,4.236923076923077e-11,1.527948717948718e-08,3.819871794871795e-09
R10S,225.0,Calibration,Transport,0.16398461538461537,0.019678153846153842,1.6019230769230767e-16,4.004807692307692e-17,1.4221153846153847e-10,4.2663461538461536e-11,1.5408974358974357e-08,3.852243589743589e-09
R10S,230.0,Calibration,Transport,0.16427692307692307,0.019713230769230768,1.6153846153846152e-16,4.038461538461538e-17,1.431923076923077e-10,4.295769230769231e-11,1.5538461538461536e-08,3.884615384615384e-09
R10S,235.0,Calibration,Transport,0.16456923076923075,0.01974830769230769,1.6288461538461537e-16,4.0721153846153844e-17,1.4417307692307692e-10,4.325192307692308e-11,1.5667948717948718e-08,3.9169871794871794e-09
R10S,240.0,Calibration,Transport,0.16486153846153845,0.019783384615384612,1.6423076923076923e-16,4.1057692307692306e-17,1.4515384615384618e-10,4.354615384615385e-11,1.5797435897435896e-08,3.949358974358974e-09
R10S,245.0,Calibration,Transport,0.16515384615384612,0.019818461538461535,1.6557692307692305e-16,4.139423076923076e-17,1.461346153846154e-10,4.384038461538462e-11,1.5926923076923075e-08,3.981730769230769e-09
R10S,250.0,Calibration,Transport,0.16544615384615383,0.019853538461538457,1.6692307692307693e-16,4.173076923076923e-17,1.4711538461538464e-10,4.413461538461539e-11,1.6056410256410257e-08,4.014102564102564e-09
R10S,255.0,Validation,Transport,0.16573846153846153,0.019888615384615383,1.6826923076923075e-16,4.206730769230769e-17,1.4809615384615387e-10,4.442884615384616e-11,1.6185897435897436e-08,4.046474358974359e-09
R10S,260.0,Calibration,Transport,0.16603076923076923,0.019923692307692305,1.696153846153846e-16,4.240384615384615e-17,1.490769230769231e-10,4.472307692307693e-11,1.6315384615384614e-08,4.0788461538461535e-09
R10S,265.0,Validation,Transport,0.16632307692307693,0.01995876923076923,1.7096153846153846e-16,4.2740384615384614e-17,1.5005769230769233e-10,4.5017307692307695e-11,1.6444871794871793e-08,4.111217948717948e-09
R10S,270.0,Calibration,Transport,0.16661538461538464,0.019993846153846157,1.7230769230769228e-16,4.307692307692307e-17,1.5103846153846156e-10,4.531153846153846e-11,1.657435897435897e-08,4.143589743589743e-09
R10S,275.0,Calibration,Transport,0.1669076923076923,0.020028923076923076,1.7365384615384613e-16,4.3413461538461533e-17,1.5201923076923079e-10,4.560576923076924e-11,1.6703846153846153e-08,4.175961538461538e-09
R10S,280.0,Calibration,Transport,0.16720000000000002,0.020064000000000002,1.7499999999999998e-16,4.3749999999999996e-17,1.5300000000000001e-10,4.5900000000000004e-11,1.6833333333333332e-08,4.208333333333333e-09
