cycle_idx,phase,temperature_C,epsilon_xx,epsilon_yy,epsilon_xy,hotspot
5,shutdown,48.0,0.000120,0.000080,0.000109,0
5,shutdown,36.5,0.000060,0.000040,0.000131,0
5,shutdown,25.0,0.000000,0.000000,0.000152,0
6,startup,25.0,0.000500,0.000300,0.000000,0
6,startup,36.5,0.000560,0.000340,0.000028,0
6,startup,48.0,0.000620,0.000380,0.000056,0
6,startup,59.5,0.000680,0.000420,0.000083,0
6,startup,71.0,0.000740,0.000460,0.000108,0
6,startup,82.5,0.000800,0.000500,0.000131,0
6,startup,94.0,0.000860,0.000540,0.000151,0
6,startup,105.5,0.000920,0.000580,0.000168,0
6,startup,117.0,0.000980,0.000620,0.000182,0
6,startup,128.5,0.001040,0.000660,0.000192,0
6,startup,140.0,0.001100,0.000700,0.000198,0
6,startup,151.5,0.001160,0.000740,0.000200,0
6,startup,163.0,0.001220,0.000780,0.000198,0
6,startup,174.5,0.001280,0.000820,0.000192,0
6,startup,186.0,0.001340,0.000860,0.000182,0
6,startup,197.5,0.001400,0.000900,0.000168,0
6,startup,209.0,0.001460,0.000940,0.000151,0
6,startup,220.5,0.001520,0.000980,0.000131,0
6,startup,232.0,0.001580,0.001020,0.000108,0
6,startup,243.5,0.001640,0.001060,0.000083,0
6,startup,255.0,0.001700,0.001100,0.000056,0
6,startup,266.5,0.001760,0.001140,0.000028,0
6,startup,278.0,0.001820,0.001180,-0.000000,0
6,startup,289.5,0.001880,0.001220,-0.000029,0
6,startup,301.0,0.001940,0.001260,-0.000057,0
6,startup,312.5,0.002000,0.001300,-0.000083,0
6,startup,324.0,0.002060,0.001340,-0.000108,0
6,startup,335.5,0.002120,0.001380,-0.000131,0
6,startup,347.0,0.002180,0.001420,-0.000151,0
6,startup,358.5,0.002240,0.001460,-0.000168,0
6,startup,370.0,0.002300,0.001500,-0.000182,0
6,startup,381.5,0.002360,0.001540,-0.000192,0
6,startup,393.0,0.002420,0.001580,-0.000198,0
6,startup,404.5,0.002480,0.001620,-0.000200,0
6,startup,416.0,0.002540,0.001660,-0.000198,0
6,startup,427.5,0.002600,0.001700,-0.000192,0
6,startup,439.0,0.002660,0.001740,-0.000182,0
6,startup,450.5,0.002720,0.001780,-0.000168,0
6,startup,462.0,0.002780,0.001820,-0.000151,0
6,startup,473.5,0.002840,0.001860,-0.000131,0
6,startup,485.0,0.002900,0.001900,-0.000108,0
6,startup,496.5,0.002960,0.001940,-0.000083,0
6,startup,508.0,0.003020,0.001980,-0.000056,0
6,startup,519.5,0.003080,0.002020,-0.000028,0
6,startup,531.0,0.003140,0.002060,0.000001,0
6,startup,542.5,0.003200,0.002100,0.000029,0
6,startup,554.0,0.003260,0.002140,0.000057,0
6,startup,565.5,0.003320,0.002180,0.000084,0
6,startup,577.0,0.003380,0.002220,0.000109,0
6,startup,588.5,0.003440,0.002260,0.000131,0
6,startup,600.0,0.003500,0.002300,0.000152,0
6,shutdown,600.0,0.003000,0.002000,0.000000,0
6,shutdown,588.5,0.002940,0.001960,0.000028,0
6,shutdown,577.0,0.002880,0.001920,0.000056,0
6,shutdown,565.5,0.002820,0.001880,0.000083,0
6,shutdown,554.0,0.002760,0.001840,0.000108,0
6,shutdown,542.5,0.002700,0.001800,0.000131,0
6,shutdown,531.0,0.002640,0.001760,0.000151,0
6,shutdown,519.5,0.002580,0.001720,0.000168,0
6,shutdown,508.0,0.002520,0.001680,0.000182,0
6,shutdown,496.5,0.002460,0.001640,0.000192,0
6,shutdown,485.0,0.002400,0.001600,0.000198,0
6,shutdown,473.5,0.002340,0.001560,0.000200,0
6,shutdown,462.0,0.002280,0.001520,0.000198,0
6,shutdown,450.5,0.002220,0.001480,0.000192,0
6,shutdown,439.0,0.002160,0.001440,0.000182,0
6,shutdown,427.5,0.002100,0.001400,0.000168,0
6,shutdown,416.0,0.002040,0.001360,0.000151,0
6,shutdown,404.5,0.001980,0.001320,0.000131,0
6,shutdown,393.0,0.001920,0.001280,0.000108,0
6,shutdown,381.5,0.001860,0.001240,0.000083,0
6,shutdown,370.0,0.001800,0.001200,0.000056,0
6,shutdown,358.5,0.001740,0.001160,0.000028,0
6,shutdown,347.0,0.001680,0.001120,-0.000000,0
6,shutdown,335.5,0.001620,0.001080,-0.000029,0
6,shutdown,324.0,0.001560,0.001040,-0.000057,0
6,shutdown,312.5,0.001500,0.001000,-0.000083,0
6,shutdown,301.0,0.001440,0.000960,-0.000108,0
6,shutdown,289.5,0.001380,0.000920,-0.000131,0
6,shutdown,278.0,0.001320,0.000880,-0.000151,0
6,shutdown,266.5,0.001260,0.000840,-0.000168,0
6,shutdown,255.0,0.001200,0.000800,-0.000182,0
6,shutdown,243.5,0.001140,0.000760,-0.000192,0
6,shutdown,232.0,0.001080,0.000720,-0.000198,0
6,shutdown,220.5,0.001020,0.000680,-0.000200,0
6,shutdown,209.0,0.000960,0.000640,-0.000198,0
6,shutdown,197.5,0.000900,0.000600,-0.000192,0
6,shutdown,186.0,0.000840,0.000560,-0.000182,0
6,shutdown,174.5,0.000780,0.000520,-0.000168,0
6,shutdown,163.0,0.000720,0.000480,-0.000151,0
6,shutdown,151.5,0.000660,0.000440,-0.000131,0
6,shutdown,140.0,0.000600,0.000400,-0.000108,0
6,shutdown,128.5,0.000540,0.000360,-0.000083,0
6,shutdown,117.0,0.000480,0.000320,-0.000056,0
6,shutdown,105.5,0.000420,0.000280,-0.000028,0
6,shutdown,94.0,0.000360,0.000240,0.000001,0
6,shutdown,82.5,0.000300,0.000200,0.000029,0
6,shutdown,71.0,0.000240,0.000160,0.000057,0
6,shutdown,59.5,0.000180,0.000120,0.000084,0
6,shutdown,48.0,0.000120,0.000080,0.000109,0
6,shutdown,36.5,0.000060,0.000040,0.000131,0
6,shutdown,25.0,0.000000,0.000000,0.000152,0
7,startup,25.0,0.000500,0.000300,0.000000,0
7,startup,36.5,0.000560,0.000340,0.000028,0
7,startup,48.0,0.000620,0.000380,0.000056,0
7,startup,59.5,0.000680,0.000420,0.000083,0
7,startup,71.0,0.000740,0.000460,0.000108,0
7,startup,82.5,0.000800,0.000500,0.000131,0
7,startup,94.0,0.000860,0.000540,0.000151,0
7,startup,105.5,0.000920,0.000580,0.000168,0
7,startup,117.0,0.000980,0.000620,0.000182,0
7,startup,128.5,0.001040,0.000660,0.000192,0
7,startup,140.0,0.001100,0.000700,0.000198,0
7,startup,151.5,0.001160,0.000740,0.000200,0
7,startup,163.0,0.001220,0.000780,0.000198,0
7,startup,174.5,0.001280,0.000820,0.000192,0
7,startup,186.0,0.001340,0.000860,0.000182,0
7,startup,197.5,0.001400,0.000900,0.000168,0
7,startup,209.0,0.001460,0.000940,0.000151,0
7,startup,220.5,0.001520,0.000980,0.000131,0
7,startup,232.0,0.001580,0.001020,0.000108,0
7,startup,243.5,0.001640,0.001060,0.000083,0
7,startup,255.0,0.001700,0.001100,0.000056,0
7,startup,266.5,0.001760,0.001140,0.000028,0
7,startup,278.0,0.001820,0.001180,-0.000000,0
7,startup,289.5,0.001880,0.001220,-0.000029,0
7,startup,301.0,0.001940,0.001260,-0.000057,0
7,startup,312.5,0.002000,0.001300,-0.000083,0
7,startup,324.0,0.002060,0.001340,-0.000108,0
7,startup,335.5,0.002120,0.001380,-0.000131,0
7,startup,347.0,0.002180,0.001420,-0.000151,0
7,startup,358.5,0.002240,0.001460,-0.000168,0
7,startup,370.0,0.002300,0.001500,-0.000182,0
7,startup,381.5,0.002360,0.001540,-0.000192,0
7,startup,393.0,0.002420,0.001580,-0.000198,0
7,startup,404.5,0.002480,0.001620,-0.000200,0
7,startup,416.0,0.002540,0.001660,-0.000198,0
7,startup,427.5,0.002600,0.001700,-0.000192,0
7,startup,439.0,0.002660,0.001740,-0.000182,0
7,startup,450.5,0.002720,0.001780,-0.000168,0
7,startup,462.0,0.002780,0.001820,-0.000151,0
7,startup,473.5,0.002840,0.001860,-0.000131,0
7,startup,485.0,0.002900,0.001900,-0.000108,0
7,startup,496.5,0.002960,0.001940,-0.000083,0
7,startup,508.0,0.003020,0.001980,-0.000056,0
7,startup,519.5,0.003080,0.002020,-0.000028,0
7,startup,531.0,0.003140,0.002060,0.000001,0
7,startup,542.5,0.003200,0.002100,0.000029,0
7,startup,554.0,0.003260,0.002140,0.000057,0
7,startup,565.5,0.003320,0.002180,0.000084,0
7,startup,577.0,0.003380,0.002220,0.000109,0
7,startup,588.5,0.003440,0.002260,0.000131,0
7,startup,600.0,0.003500,0.002300,0.000152,0
7,shutdown,600.0,0.003000,0.002000,0.000000,0
7,shutdown,588.5,0.002940,0.001960,0.000028,0
7,shutdown,577.0,0.002880,0.001920,0.000056,0
7,shutdown,565.5,0.002820,0.001880,0.000083,0
7,shutdown,554.0,0.002760,0.001840,0.000108,0
7,shutdown,542.5,0.002700,0.001800,0.000131,0
7,shutdown,531.0,0.002640,0.001760,0.000151,0
7,shutdown,519.5,0.002580,0.001720,0.000168,0
7,shutdown,508.0,0.002520,0.001680,0.000182,0
7,shutdown,496.5,0.002460,0.001640,0.000192,0
7,shutdown,485.0,0.002400,0.001600,0.000198,0
7,shutdown,473.5,0.002340,0.001560,0.000200,0
7,shutdown,462.0,0.002280,0.001520,0.000198,0
7,shutdown,450.5,0.002220,0.001480,0.000192,0
7,shutdown,439.0,0.002160,0.001440,0.000182,0
7,shutdown,427.5,0.002100,0.001400,0.000168,0
7,shutdown,416.0,0.002040,0.001360,0.000151,0
7,shutdown,404.5,0.001980,0.001320,0.000131,0
7,shutdown,393.0,0.001920,0.001280,0.000108,0
7,shutdown,381.5,0.001860,0.001240,0.000083,0
7,shutdown,370.0,0.001800,0.001200,0.000056,0
7,shutdown,358.5,0.001740,0.001160,0.000028,0
7,shutdown,347.0,0.001680,0.001120,-0.000000,0
7,shutdown,335.5,0.001620,0.001080,-0.000029,0
7,shutdown,324.0,0.001560,0.001040,-0.000057,0
7,shutdown,312.5,0.001500,0.001000,-0.000083,0
7,shutdown,301.0,0.001440,0.000960,-0.000108,0
7,shutdown,289.5,0.001380,0.000920,-0.000131,0
7,shutdown,278.0,0.001320,0.000880,-0.000151,0
7,shutdown,266.5,0.001260,0.000840,-0.000168,0
7,shutdown,255.0,0.001200,0.000800,-0.000182,0
7,shutdown,243.5,0.001140,0.000760,-0.000192,0
7,shutdown,232.0,0.001080,0.000720,-0.000198,0
7,shutdown,220.5,0.001020,0.000680,-0.000200,0
7,shutdown,209.0,0.000960,0.000640,-0.000198,0
7,shutdown,197.5,0.000900,0.000600,-0.000192,0
7,shutdown,186.0,0.000840,0.000560,-0.000182,0
7,shutdown,174.5,0.000780,0.000520,-0.000168,0
7,shutdown,163.0,0.000720,0.000480,-0.000151,0
7,shutdown,151.5,0.000660,0.000440,-0.000131,0
7,shutdown,140.0,0.000600,0.000400,-0.000108,0
7,shutdown,128.5,0.000540,0.000360,-0.000083,0
7,shutdown,117.0,0.000480,0.000320,-0.000056,0
7,shutdown,105.5,0.000420,0.000280,-0.000028,0
7,shutdown,94.0,0.000360,0.000240,0.000001,0
7,shutdown,82.5,0.000300,0.000200,0.000029,0
7,shutdown,71.0,0.000240,0.000160,0.000057,0
7,shutdown,59.5,0.000180,0.000120,0.000084,0
7,shutdown,48.0,0.000120,0.000080,0.000109,0
7,shutdown,36.5,0.000060,0.000040,0.000131,0
7,shutdown,25.0,0.000000,0.000000,0.000152,0
8,startup,25.0,0.000500,0.000300,0.000000,0
8,startup,36.5,0.000560,0.000340,0.000028,0
8,startup,48.0,0.000620,0.000380,0.000056,0
8,startup,59.5,0.000680,0.000420,0.000083,0
8,startup,71.0,0.000740,0.000460,0.000108,0
8,startup,82.5,0.000800,0.000500,0.000131,0
8,startup,94.0,0.000860,0.000540,0.000151,0
8,startup,105.5,0.000920,0.000580,0.000168,0
8,startup,117.0,0.000980,0.000620,0.000182,0
8,startup,128.5,0.001040,0.000660,0.000192,0
8,startup,140.0,0.001100,0.000700,0.000198,0
8,startup,151.5,0.001160,0.000740,0.000200,0
8,startup,163.0,0.001220,0.000780,0.000198,0
8,startup,174.5,0.001280,0.000820,0.000192,0
8,startup,186.0,0.001340,0.000860,0.000182,0
8,startup,197.5,0.001400,0.000900,0.000168,0
8,startup,209.0,0.001460,0.000940,0.000151,0
8,startup,220.5,0.001520,0.000980,0.000131,0
8,startup,232.0,0.001580,0.001020,0.000108,0
8,startup,243.5,0.001640,0.001060,0.000083,0
8,startup,255.0,0.001700,0.001100,0.000056,0
8,startup,266.5,0.001760,0.001140,0.000028,0
8,startup,278.0,0.001820,0.001180,-0.000000,0
8,startup,289.5,0.001880,0.001220,-0.000029,0
8,startup,301.0,0.001940,0.001260,-0.000057,0
8,startup,312.5,0.002000,0.001300,-0.000083,0
8,startup,324.0,0.002060,0.001340,-0.000108,0
8,startup,335.5,0.002120,0.001380,-0.000131,0
8,startup,347.0,0.002180,0.001420,-0.000151,0
8,startup,358.5,0.002240,0.001460,-0.000168,0
8,startup,370.0,0.002300,0.001500,-0.000182,0
8,startup,381.5,0.002360,0.001540,-0.000192,0
8,startup,393.0,0.002420,0.001580,-0.000198,0
8,startup,404.5,0.002480,0.001620,-0.000200,0
8,startup,416.0,0.002540,0.001660,-0.000198,0
8,startup,427.5,0.002600,0.001700,-0.000192,0
8,startup,439.0,0.002660,0.001740,-0.000182,0
8,startup,450.5,0.002720,0.001780,-0.000168,0
8,startup,462.0,0.002780,0.001820,-0.000151,0
8,startup,473.5,0.002840,0.001860,-0.000131,0
8,startup,485.0,0.002900,0.001900,-0.000108,0
8,startup,496.5,0.002960,0.001940,-0.000083,0
8,startup,508.0,0.003020,0.001980,-0.000056,0
8,startup,519.5,0.003080,0.002020,-0.000028,0
8,startup,531.0,0.003140,0.002060,0.000001,0
8,startup,542.5,0.003200,0.002100,0.000029,0
8,startup,554.0,0.003260,0.002140,0.000057,0
8,startup,565.5,0.003320,0.002180,0.000084,0
8,startup,577.0,0.003380,0.002220,0.000109,0
8,startup,588.5,0.003440,0.002260,0.000131,0
8,startup,600.0,0.003500,0.002300,0.000152,0
8,shutdown,600.0,0.003000,0.002000,0.000000,0
8,shutdown,588.5,0.002940,0.001960,0.000028,0
8,shutdown,577.0,0.002880,0.001920,0.000056,0
8,shutdown,565.5,0.002820,0.001880,0.000083,0
8,shutdown,554.0,0.002760,0.001840,0.000108,0
8,shutdown,542.5,0.002700,0.001800,0.000131,0
8,shutdown,531.0,0.002640,0.001760,0.000151,0
8,shutdown,519.5,0.002580,0.001720,0.000168,0
8,shutdown,508.0,0.002520,0.001680,0.000182,0
8,shutdown,496.5,0.002460,0.001640,0.000192,0
8,shutdown,485.0,0.002400,0.001600,0.000198,0
8,shutdown,473.5,0.002340,0.001560,0.000200,0
8,shutdown,462.0,0.002280,0.001520,0.000198,0
8,shutdown,450.5,0.002220,0.001480,0.000192,0
8,shutdown,439.0,0.002160,0.001440,0.000182,0
8,shutdown,427.5,0.002100,0.001400,0.000168,0
8,shutdown,416.0,0.002040,0.001360,0.000151,0
8,shutdown,404.5,0.001980,0.001320,0.000131,0
8,shutdown,393.0,0.001920,0.001280,0.000108,0
8,shutdown,381.5,0.001860,0.001240,0.000083,0
8,shutdown,370.0,0.001800,0.001200,0.000056,0
8,shutdown,358.5,0.001740,0.001160,0.000028,0
8,shutdown,347.0,0.001680,0.001120,-0.000000,0
8,shutdown,335.5,0.001620,0.001080,-0.000029,0
8,shutdown,324.0,0.001560,0.001040,-0.000057,0
8,shutdown,312.5,0.001500,0.001000,-0.000083,0
8,shutdown,301.0,0.001440,0.000960,-0.000108,0
8,shutdown,289.5,0.001380,0.000920,-0.000131,0
8,shutdown,278.0,0.001320,0.000880,-0.000151,0
8,shutdown,266.5,0.001260,0.000840,-0.000168,0
8,shutdown,255.0,0.001200,0.000800,-0.000182,0
8,shutdown,243.5,0.001140,0.000760,-0.000192,0
8,shutdown,232.0,0.001080,0.000720,-0.000198,0
8,shutdown,220.5,0.001020,0.000680,-0.000200,0
8,shutdown,209.0,0.000960,0.000640,-0.000198,0
8,shutdown,197.5,0.000900,0.000600,-0.000192,0
8,shutdown,186.0,0.000840,0.000560,-0.000182,0
8,shutdown,174.5,0.000780,0.000520,-0.000168,0
8,shutdown,163.0,0.000720,0.000480,-0.000151,0
8,shutdown,151.5,0.000660,0.000440,-0.000131,0
8,shutdown,140.0,0.000600,0.000400,-0.000108,0
8,shutdown,128.5,0.000540,0.000360,-0.000083,0
8,shutdown,117.0,0.000480,0.000320,-0.000056,0
8,shutdown,105.5,0.000420,0.000280,-0.000028,0
8,shutdown,94.0,0.000360,0.000240,0.000001,0
8,shutdown,82.5,0.000300,0.000200,0.000029,0
8,shutdown,71.0,0.000240,0.000160,0.000057,0
8,shutdown,59.5,0.000180,0.000120,0.000084,0
8,shutdown,48.0,0.000120,0.000080,0.000109,0
8,shutdown,36.5,0.000060,0.000040,0.000131,0
8,shutdown,25.0,0.000000,0.000000,0.000152,0
9,startup,25.0,0.000500,0.000300,0.000000,0
9,startup,36.5,0.000560,0.000340,0.000028,0
9,startup,48.0,0.000620,0.000380,0.000056,0
9,startup,59.5,0.000680,0.000420,0.000083,0
9,startup,71.0,0.000740,0.000460,0.000108,0
9,startup,82.5,0.000800,0.000500,0.000131,0
9,startup,94.0,0.000860,0.000540,0.000151,0
9,startup,105.5,0.000920,0.000580,0.000168,0
9,startup,117.0,0.000980,0.000620,0.000182,0
9,startup,128.5,0.001040,0.000660,0.000192,0
9,startup,140.0,0.001100,0.000700,0.000198,0
9,startup,151.5,0.001160,0.000740,0.000200,0
9,startup,163.0,0.001220,0.000780,0.000198,0
9,startup,174.5,0.001280,0.000820,0.000192,0
9,startup,186.0,0.001340,0.000860,0.000182,0
9,startup,197.5,0.001400,0.000900,0.000168,0
9,startup,209.0,0.001460,0.000940,0.000151,0
9,startup,220.5,0.001520,0.000980,0.000131,0
9,startup,232.0,0.001580,0.001020,0.000108,0
9,startup,243.5,0.001640,0.001060,0.000083,0
9,startup,255.0,0.001700,0.001100,0.000056,0
9,startup,266.5,0.001760,0.001140,0.000028,0
9,startup,278.0,0.001820,0.001180,-0.000000,0
9,startup,289.5,0.001880,0.001220,-0.000029,0
9,startup,301.0,0.001940,0.001260,-0.000057,0
9,startup,312.5,0.002000,0.001300,-0.000083,0
9,startup,324.0,0.002060,0.001340,-0.000108,0
9,startup,335.5,0.002120,0.001380,-0.000131,0
9,startup,347.0,0.002180,0.001420,-0.000151,0
9,startup,358.5,0.002240,0.001460,-0.000168,0
9,startup,370.0,0.002300,0.001500,-0.000182,0
9,startup,381.5,0.002360,0.001540,-0.000192,0
9,startup,393.0,0.002420,0.001580,-0.000198,0
9,startup,404.5,0.002480,0.001620,-0.000200,0
9,startup,416.0,0.002540,0.001660,-0.000198,0
9,startup,427.5,0.002600,0.001700,-0.000192,0
9,startup,439.0,0.002660,0.001740,-0.000182,0
9,startup,450.5,0.002720,0.001780,-0.000168,0
9,startup,462.0,0.002780,0.001820,-0.000151,0
9,startup,473.5,0.002840,0.001860,-0.000131,0
9,startup,485.0,0.002900,0.001900,-0.000108,0
9,startup,496.5,0.002960,0.001940,-0.000083,0
9,startup,508.0,0.003020,0.001980,-0.000056,0
9,startup,519.5,0.003080,0.002020,-0.000028,0
9,startup,531.0,0.003140,0.002060,0.000001,0
9,startup,542.5,0.003200,0.002100,0.000029,0
9,startup,554.0,0.003260,0.002140,0.000057,0
9,startup,565.5,0.003320,0.002180,0.000084,0
9,startup,577.0,0.003380,0.002220,0.000109,0
9,startup,588.5,0.003440,0.002260,0.000131,0
9,startup,600.0,0.003500,0.002300,0.000152,0
9,shutdown,600.0,0.003000,0.002000,0.000000,0
9,shutdown,588.5,0.002940,0.001960,0.000028,0
9,shutdown,577.0,0.002880,0.001920,0.000056,0
9,shutdown,565.5,0.002820,0.001880,0.000083,0
9,shutdown,554.0,0.002760,0.001840,0.000108,0
9,shutdown,542.5,0.002700,0.001800,0.000131,0
9,shutdown,531.0,0.002640,0.001760,0.000151,0
9,shutdown,519.5,0.002580,0.001720,0.000168,0
9,shutdown,508.0,0.002520,0.001680,0.000182,0
9,shutdown,496.5,0.002460,0.001640,0.000192,0
9,shutdown,485.0,0.002400,0.001600,0.000198,0
9,shutdown,473.5,0.002340,0.001560,0.000200,0
9,shutdown,462.0,0.002280,0.001520,0.000198,0
9,shutdown,450.5,0.002220,0.001480,0.000192,0
9,shutdown,439.0,0.002160,0.001440,0.000182,0
9,shutdown,427.5,0.002100,0.001400,0.000168,0
9,shutdown,416.0,0.002040,0.001360,0.000151,0
9,shutdown,404.5,0.001980,0.001320,0.000131,0
9,shutdown,393.0,0.001920,0.001280,0.000108,0
9,shutdown,381.5,0.001860,0.001240,0.000083,0
9,shutdown,370.0,0.001800,0.001200,0.000056,0
9,shutdown,358.5,0.001740,0.001160,0.000028,0
9,shutdown,347.0,0.001680,0.001120,-0.000000,0
9,shutdown,335.5,0.001620,0.001080,-0.000029,0
9,shutdown,324.0,0.001560,0.001040,-0.000057,0
9,shutdown,312.5,0.001500,0.001000,-0.000083,0
9,shutdown,301.0,0.001440,0.000960,-0.000108,0
9,shutdown,289.5,0.001380,0.000920,-0.000131,0
9,shutdown,278.0,0.001320,0.000880,-0.000151,0
9,shutdown,266.5,0.001260,0.000840,-0.000168,0
9,shutdown,255.0,0.001200,0.000800,-0.000182,0
9,shutdown,243.5,0.001140,0.000760,-0.000192,0
9,shutdown,232.0,0.001080,0.000720,-0.000198,0
9,shutdown,220.5,0.001020,0.000680,-0.000200,0
9,shutdown,209.0,0.000960,0.000640,-0.000198,0
9,shutdown,197.5,0.000900,0.000600,-0.000192,0
9,shutdown,186.0,0.000840,0.000560,-0.000182,0
9,shutdown,174.5,0.000780,0.000520,-0.000168,0
9,shutdown,163.0,0.000720,0.000480,-0.000151,0
9,shutdown,151.5,0.000660,0.000440,-0.000131,0
9,shutdown,140.0,0.000600,0.000400,-0.000108,0
9,shutdown,128.5,0.000540,0.000360,-0.000083,0
9,shutdown,117.0,0.000480,0.000320,-0.000056,0
9,shutdown,105.5,0.000420,0.000280,-0.000028,0
9,shutdown,94.0,0.000360,0.000240,0.000001,0
9,shutdown,82.5,0.000300,0.000200,0.000029,0
9,shutdown,71.0,0.000240,0.000160,0.000057,0
9,shutdown,59.5,0.000180,0.000120,0.000084,0
9,shutdown,48.0,0.000120,0.000080,0.000109,0
9,shutdown,36.5,0.000060,0.000040,0.000131,0
9,shutdown,25.0,0.000000,0.000000,0.000152,0
10,startup,25.0,0.000500,0.000300,0.000000,0
10,startup,36.5,0.000560,0.000340,0.000028,0
10,startup,48.0,0.000620,0.000380,0.000056,0
10,startup,59.5,0.000680,0.000420,0.000083,0
10,startup,71.0,0.000740,0.000460,0.000108,0
10,startup,82.5,0.000800,0.000500,0.000131,0
10,startup,94.0,0.000860,0.000540,0.000151,0
10,startup,105.5,0.000920,0.000580,0.000168,0
10,startup,117.0,0.000980,0.000620,0.000182,0
10,startup,128.5,0.001040,0.000660,0.000192,0
10,startup,140.0,0.001100,0.000700,0.000198,0
10,startup,151.5,0.001160,0.000740,0.000200,0
10,startup,163.0,0.001220,0.000780,0.000198,0
10,startup,174.5,0.001280,0.000820,0.000192,0
10,startup,186.0,0.001340,0.000860,0.000182,0
10,startup,197.5,0.001400,0.000900,0.000168,0
10,startup,209.0,0.001460,0.000940,0.000151,0
10,startup,220.5,0.001520,0.000980,0.000131,0
10,startup,232.0,0.001580,0.001020,0.000108,0
10,startup,243.5,0.001640,0.001060,0.000083,0
10,startup,255.0,0.001700,0.001100,0.000056,0
10,startup,266.5,0.001760,0.001140,0.000028,0
10,startup,278.0,0.001820,0.001180,-0.000000,0
10,startup,289.5,0.001880,0.001220,-0.000029,0
10,startup,301.0,0.001940,0.001260,-0.000057,0
10,startup,312.5,0.002000,0.001300,-0.000083,0
10,startup,324.0,0.002060,0.001340,-0.000108,0
10,startup,335.5,0.002120,0.001380,-0.000131,0
10,startup,347.0,0.002180,0.001420,-0.000151,0
10,startup,358.5,0.002240,0.001460,-0.000168,0
10,startup,370.0,0.002300,0.001500,-0.000182,0
10,startup,381.5,0.002360,0.001540,-0.000192,0
10,startup,393.0,0.002420,0.001580,-0.000198,0
10,startup,404.5,0.002480,0.001620,-0.000200,0
10,startup,416.0,0.002540,0.001660,-0.000198,0
10,startup,427.5,0.002600,0.001700,-0.000192,0
10,startup,439.0,0.002660,0.001740,-0.000182,0
10,startup,450.5,0.002720,0.001780,-0.000168,0
10,startup,462.0,0.002780,0.001820,-0.000151,0
10,startup,473.5,0.002840,0.001860,-0.000131,0
10,startup,485.0,0.002900,0.001900,-0.000108,0
10,startup,496.5,0.002960,0.001940,-0.000083,0
10,startup,508.0,0.003020,0.001980,-0.000056,0
10,startup,519.5,0.003080,0.002020,-0.000028,0
10,startup,531.0,0.003140,0.002060,0.000001,0
10,startup,542.5,0.003200,0.002100,0.000029,0
10,startup,554.0,0.003260,0.002140,0.000057,0
10,startup,565.5,0.003320,0.002180,0.000084,0
10,startup,577.0,0.003380,0.002220,0.000109,0
10,startup,588.5,0.003440,0.002260,0.000131,0
10,startup,600.0,0.003500,0.002300,0.000152,0
10,shutdown,600.0,0.003000,0.002000,0.000000,0
10,shutdown,588.5,0.002940,0.001960,0.000028,0
10,shutdown,577.0,0.002880,0.001920,0.000056,0
10,shutdown,565.5,0.002820,0.001880,0.000083,0
10,shutdown,554.0,0.002760,0.001840,0.000108,0
10,shutdown,542.5,0.002700,0.001800,0.000131,0
10,shutdown,531.0,0.002640,0.001760,0.000151,0
10,shutdown,519.5,0.002580,0.001720,0.000168,0
10,shutdown,508.0,0.002520,0.001680,0.000182,0
10,shutdown,496.5,0.002460,0.001640,0.000192,0
10,shutdown,485.0,0.002400,0.001600,0.000198,0
10,shutdown,473.5,0.002340,0.001560,0.000200,0
10,shutdown,462.0,0.002280,0.001520,0.000198,0
10,shutdown,450.5,0.002220,0.001480,0.000192,0
10,shutdown,439.0,0.002160,0.001440,0.000182,0
10,shutdown,427.5,0.002100,0.001400,0.000168,0
10,shutdown,416.0,0.002040,0.001360,0.000151,0
10,shutdown,404.5,0.001980,0.001320,0.000131,0
10,shutdown,393.0,0.001920,0.001280,0.000108,0
10,shutdown,381.5,0.001860,0.001240,0.000083,0
10,shutdown,370.0,0.001800,0.001200,0.000056,0
10,shutdown,358.5,0.001740,0.001160,0.000028,0
10,shutdown,347.0,0.001680,0.001120,-0.000000,0
10,shutdown,335.5,0.001620,0.001080,-0.000029,0
10,shutdown,324.0,0.001560,0.001040,-0.000057,0
10,shutdown,312.5,0.001500,0.001000,-0.000083,0
10,shutdown,301.0,0.001440,0.000960,-0.000108,0
10,shutdown,289.5,0.001380,0.000920,-0.000131,0
10,shutdown,278.0,0.001320,0.000880,-0.000151,0
10,shutdown,266.5,0.001260,0.000840,-0.000168,0
10,shutdown,255.0,0.001200,0.000800,-0.000182,0
10,shutdown,243.5,0.001140,0.000760,-0.000192,0
10,shutdown,232.0,0.001080,0.000720,-0.000198,0
10,shutdown,220.5,0.001020,0.000680,-0.000200,0
10,shutdown,209.0,0.000960,0.000640,-0.000198,0
10,shutdown,197.5,0.000900,0.000600,-0.000192,0
10,shutdown,186.0,0.000840,0.000560,-0.000182,0
10,shutdown,174.5,0.000780,0.000520,-0.000168,0
10,shutdown,163.0,0.000720,0.000480,-0.000151,0
10,shutdown,151.5,0.000660,0.000440,-0.000131,0
10,shutdown,140.0,0.000600,0.000400,-0.000108,0
10,shutdown,128.5,0.000540,0.000360,-0.000083,0
10,shutdown,117.0,0.000480,0.000320,-0.000056,0
10,shutdown,105.5,0.000420,0.000280,-0.000028,0
10,shutdown,94.0,0.000360,0.000240,0.000001,0
10,shutdown,82.5,0.000300,0.000200,0.000029,0
