frequency_Hz,mode_n,mode_m,cutoff_frequency_Hz,wavenumber_1_per_m,phase_velocity_m_per_s,group_velocity_m_per_s,attenuation_dB_per_m,propagating,medium
25175.37688442211,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
25426.13065326633,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
25676.884422110554,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
25927.638190954774,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
26178.391959798995,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
26429.145728643216,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
26679.899497487437,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
26930.653266331658,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
27181.40703517588,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
27432.1608040201,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
27682.91457286432,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
27933.66834170854,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
28184.42211055276,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
28435.175879396986,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
28685.929648241206,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
28936.683417085427,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
29187.437185929648,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
29438.19095477387,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
29688.94472361809,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
29939.69849246231,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
30190.45226130653,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
30441.20603015075,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
30691.959798994973,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
30942.713567839197,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
31193.467336683418,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
31444.22110552764,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
31694.97487437186,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
31945.72864321608,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
32196.4824120603,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
32447.23618090452,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
32697.989949748742,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
32948.74371859297,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
33199.497487437184,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
33450.25125628141,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
33701.005025125625,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
33951.75879396985,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
34202.51256281407,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
34453.26633165829,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
34704.02010050251,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
34954.77386934673,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
35205.52763819096,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
35456.281407035174,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
35707.0351758794,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
35957.788944723616,0,2,36142.23501263184,0.0,,0.0,1000.0,False,water
36208.54271356784,0,2,36142.23501263184,9.284261124445445,24504.371486628446,89.66617614326391,366705.8955336516,True,water
36459.29648241206,0,2,36142.23501263184,20.337070072944396,11264.184818498272,195.0618997649694,366765.03676223924,True,water
36710.05025125628,0,2,36142.23501263184,27.262700420873735,8460.498952917942,259.7025662703029,366824.48267717334,True,water
36960.8040201005,0,2,36142.23501263184,32.789826926750344,7082.4277688145485,310.2344791534341,366884.2353668773,True,water
37211.55778894472,0,2,36142.23501263184,37.54131279131922,6227.995127832221,352.79624420078574,366944.29684975,True,water
37462.31155778894,0,2,36142.23501263184,41.782616993991454,5633.506527050057,390.0258710005532,367004.66907696286,True,water
37713.065326633165,0,2,36142.23501263184,45.65614416701197,5190.061102886899,423.35017766512055,367065.3539351292,True,water
37963.81909547739,0,2,36142.23501263184,49.2487504216388,4843.44695658148,453.64660946979797,367126.3532488494,True,water
38214.572864321606,0,2,36142.23501263184,52.618008671444706,4563.252179316209,481.5016141249609,367187.6687831409,True,water
38465.32663316583,0,2,36142.23501263184,55.80438831816989,4330.927771475612,507.33085517410433,367249.3022457574,True,water
38716.08040201005,0,2,36142.23501263184,58.83760850972301,4134.435672947073,531.442127489627,367311.25528940296,True,water
38966.83417085427,0,2,36142.23501263184,61.74024696487098,3965.5792123559518,554.0712144026585,367373.5295138474,True,water
39217.58793969849,0,2,36142.23501263184,64.52992728947217,3818.5595843052815,575.4036938511576,367436.1264679478,True,water
39468.34170854271,0,2,36142.23501263184,67.22071434645251,3689.144144522856,595.5888964821627,367499.04765158,True,water
39719.09547738693,0,2,36142.23501263184,69.82404212784911,3574.1619865121424,614.7492190593628,367562.2945174849,True,water
39969.849246231155,0,2,36142.23501263184,72.34935232230781,3471.1847646584683,632.9865561668496,367625.868473035,True,water
40220.60301507538,0,2,36142.23501263184,74.80454668270296,3378.317403381304,650.3868724119422,367689.77088192373,True,water
40471.3567839196,0,2,36142.23501263184,77.19631550737006,3294.056622198103,667.0235342019754,367754.00306578097,True,water
40722.11055276382,0,2,36142.23501263184,79.53038131421008,3217.1927567100934,682.9597901516084,367818.56630572164,True,water
40972.86432160804,0,2,36142.23501263184,81.81168300808491,3146.7400453447362,698.2506525286514,367883.4618438252,True,water
41223.61809045226,0,2,36142.23501263184,84.04451738102,3081.8861190011003,712.94434809037,367948.6908845548,True,water
41474.37185929648,0,2,36142.23501263184,86.23264942910691,3021.954742386407,727.0834533626679,368014.25459611596,True,water
41725.125628140704,0,2,36142.23501263184,88.37939948811277,2966.3778867632846,740.7057947015152,368080.1541117577,True,water
41975.87939698492,0,2,36142.23501263184,90.48771287173236,2914.6744935076035,753.8451703249408,368146.39053102036,True,water
42226.633165829146,0,2,36142.23501263184,92.56021612008172,2866.4341139285325,766.5319357327402,368212.9649209317,True,water
42477.38693467336,0,2,36142.23501263184,94.59926287343289,2821.3041557459715,778.7934829802292,368279.87831715273,True,water
42728.14070351759,0,2,36142.23501263184,96.60697161571197,2778.9798332502587,790.6546365362314,368347.1317250785,True,water
42978.89447236181,0,2,36142.23501263184,98.58525698035473,2739.1961692748637,802.1379829038165,368414.72612089274,True,water
43229.64824120603,0,2,36142.23501263184,100.5358559100566,2701.7215719204655,813.2641471408745,368482.66245257977,True,water
43480.40201005025,0,2,36142.23501263184,102.46034966666001,2666.3526324925833,824.0520264365714,368550.9416408969,True,water
43731.15577889447,0,2,36142.23501263184,104.36018246736774,2632.909879607092,834.5189886741923,368619.56458030717,True,water
43981.909547738695,0,2,36142.23501263184,106.23667735764258,2601.2342886227625,844.6810422306582,368688.53213987505,True,water
44232.66331658291,0,2,36142.23501263184,108.09104980488844,2571.18439269341,854.5529819813268,368757.8451641266,True,water
44483.417085427136,0,2,36142.23501263184,109.92441939994674,2542.6338767128623,864.1485154915717,368827.5044738765,True,water
44734.17085427135,0,2,36142.23501263184,111.73781997814974,2515.469561652292,873.4803726095398,368897.5108670221,True,water
44984.92462311558,0,2,36142.23501263184,113.53220841278876,2489.589706639603,882.5604010733775,368967.865119307,True,water
45235.678391959795,0,2,36142.23501263184,115.30847228743366,2464.902571288664,891.3996502714853,369038.5679850546,True,water
45486.43216080402,0,2,36142.23501263184,117.06743661667974,2441.325192458038,900.00844491665,369109.6201978746,True,water
45737.18592964824,0,2,36142.23501263184,118.80986975542176,2418.7823386768146,908.3964500923125,369181.0224713407,True,water
45987.93969849246,0,2,36142.23501263184,120.53648861304077,2397.205612556456,916.5727288852884,369252.7754996448,True,water
46238.693467336685,0,2,36142.23501263184,122.24796326967834,2376.5326770823267,924.5457936212864,369324.8799582239,True,water
46489.4472361809,0,2,36142.23501263184,123.94492107613377,2356.706586095993,932.3236515580832,369397.3365043658,True,water
46740.20100502513,0,2,36142.23501263184,125.62795030611194,2337.6752028016385,939.9138457586841,369470.1457777904,True,water
46990.95477386934,0,2,36142.23501263184,127.2976034190051,2319.3906929549944,947.3234917575118,369543.30840121105,True,water
47241.70854271357,0,2,36142.23501263184,128.9543999826728,2301.809081671677,954.5593105420737,369616.8249808728,True,water
47492.462311557785,0,2,36142.23501263184,130.598829298434,2284.889864639378,961.627658297125,369690.69610707316,True,water
47743.21608040201,0,2,36142.23501263184,132.23135276443836,2268.595666023898,968.5345532952516,369764.9223546624,True,water
47993.96984924623,0,2,36142.23501263184,133.8524060085087,2252.891936591971,975.2857002647903,369839.5042835264,True,water
48244.72361809045,0,2,36142.23501263184,135.46240081728013,2237.7466865880124,981.8865125213009,369914.4424390511,True,water
48495.477386934675,0,2,36142.23501263184,137.06172688485202,2223.1302487399475,988.3421321109562,369989.73735257133,True,water
48746.23115577889,0,2,36142.23501263184,138.65075340111042,2209.0150674645865,994.6574481820388,370065.3895418023,True,water
48996.98492462312,0,2,36142.23501263184,140.22983049727617,2195.3755109222034,1000.8371137733174,370141.3995112566,True,water
49247.738693467334,0,2,36142.23501263184,141.7992905640065,2182.187703054405,1006.8855611845689,370217.7677526465,True,water
49498.49246231156,0,2,36142.23501263184,143.3594494554781,2169.429373145874,1012.8070160743869,370294.494745271,True,water
49749.246231155776,0,2,36142.23501263184,144.91060759123707,2157.079720793053,1018.6055104130281,370371.5809563906,True,water
50000.0,0,2,36142.23501263184,146.4530509661943,2145.119294452231,1024.284894403074,370449.0268415874,True,water
100.0,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
350.7537688442211,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
601.5075376884422,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
852.2613065326633,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
1103.0150753768844,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
1353.7688442211056,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
1604.5226130653266,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
1855.2763819095476,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
2106.030150753769,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
2356.78391959799,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
2607.537688442211,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
2858.291457286432,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
3109.045226130653,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
3359.7989949748744,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
3610.552763819095,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
3861.3065326633164,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
4112.060301507538,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
4362.814070351758,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
4613.56783919598,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
4864.321608040201,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
5115.075376884422,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
5365.829145728643,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
5616.582914572864,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
5867.336683417086,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
6118.090452261306,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
6368.844221105527,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
6619.597989949749,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
6870.35175879397,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
7121.10552763819,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
7371.859296482412,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
7622.613065326633,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
7873.366834170854,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
8124.120603015075,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
8374.874371859296,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
8625.628140703517,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
8876.38190954774,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
9127.13567839196,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
9377.88944723618,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
9628.643216080402,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
9879.396984924622,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
10130.150753768845,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
10380.904522613066,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
10631.658291457286,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
10882.412060301507,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
11133.165829145728,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
11383.919597989949,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
11634.673366834171,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
11885.427135678392,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
12136.180904522613,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
12386.934673366834,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
12637.688442211054,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
12888.442211055277,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
13139.195979899498,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
13389.949748743718,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
13640.70351758794,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
13891.45728643216,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
14142.21105527638,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
14392.964824120603,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
14643.718592964824,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
14894.472361809045,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
15145.226130653265,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
15395.979899497486,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
15646.733668341709,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
15897.48743718593,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
16148.24120603015,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
16398.99497487437,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
16649.748743718592,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
16900.502512562813,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
17151.256281407033,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
17402.010050251254,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
17652.76381909548,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
17903.5175879397,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
18154.27135678392,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
18405.02512562814,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
18655.77889447236,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
18906.532663316582,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
19157.286432160803,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
19408.040201005024,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
19658.793969849245,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
19909.547738693465,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
20160.30150753769,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
20411.05527638191,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
20661.80904522613,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
20912.562814070352,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
21163.316582914573,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
21414.070351758794,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
21664.824120603014,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
21915.577889447235,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
22166.331658291456,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
22417.085427135677,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
22667.839195979897,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
22918.59296482412,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
23169.346733668342,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
23420.100502512563,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
23670.854271356784,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
23921.608040201005,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
24172.361809045226,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
24423.115577889446,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
24673.869346733667,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
24924.623115577888,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
25175.37688442211,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
25426.13065326633,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
25676.884422110554,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
25927.638190954774,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
26178.391959798995,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
26429.145728643216,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
26679.899497487437,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
26930.653266331658,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
27181.40703517588,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
27432.1608040201,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
27682.91457286432,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
27933.66834170854,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
28184.42211055276,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
28435.175879396986,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
28685.929648241206,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
28936.683417085427,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
29187.437185929648,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
29438.19095477387,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
29688.94472361809,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
29939.69849246231,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
30190.45226130653,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
30441.20603015075,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
30691.959798994973,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
30942.713567839197,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
31193.467336683418,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
31444.22110552764,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
31694.97487437186,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
31945.72864321608,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
32196.4824120603,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
32447.23618090452,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
32697.989949748742,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
32948.74371859297,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
33199.497487437184,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
33450.25125628141,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
33701.005025125625,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
33951.75879396985,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
34202.51256281407,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
34453.26633165829,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
34704.02010050251,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
34954.77386934673,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
35205.52763819096,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
35456.281407035174,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
35707.0351758794,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
35957.788944723616,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
36208.54271356784,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
36459.29648241206,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
36710.05025125628,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
36960.8040201005,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
37211.55778894472,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
37462.31155778894,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
37713.065326633165,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
37963.81909547739,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
38214.572864321606,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
38465.32663316583,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
38716.08040201005,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
38966.83417085427,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
39217.58793969849,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
39468.34170854271,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
39719.09547738693,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
39969.849246231155,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
40220.60301507538,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
40471.3567839196,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
40722.11055276382,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
40972.86432160804,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
41223.61809045226,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
41474.37185929648,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
41725.125628140704,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
41975.87939698492,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
42226.633165829146,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
42477.38693467336,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
42728.14070351759,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
42978.89447236181,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
43229.64824120603,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
43480.40201005025,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
43731.15577889447,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
43981.909547738695,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
44232.66331658291,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
44483.417085427136,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
44734.17085427135,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
44984.92462311558,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
45235.678391959795,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
45486.43216080402,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
45737.18592964824,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
45987.93969849246,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
46238.693467336685,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
46489.4472361809,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
46740.20100502513,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
46990.95477386934,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
47241.70854271357,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
47492.462311557785,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
47743.21608040201,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
47993.96984924623,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
48244.72361809045,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
48495.477386934675,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
48746.23115577889,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
48996.98492462312,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
49247.738693467334,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
49498.49246231156,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
49749.246231155776,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
50000.0,0,3,95434.23501263183,0.0,,0.0,1000.0,False,water
100.0,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
350.7537688442211,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
601.5075376884422,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
852.2613065326633,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
1103.0150753768844,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
1353.7688442211056,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
1604.5226130653266,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
1855.2763819095476,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
2106.030150753769,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
2356.78391959799,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
2607.537688442211,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
2858.291457286432,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
3109.045226130653,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
3359.7989949748744,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
3610.552763819095,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
3861.3065326633164,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
4112.060301507538,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
4362.814070351758,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
4613.56783919598,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
4864.321608040201,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
5115.075376884422,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
5365.829145728643,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
5616.582914572864,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
5867.336683417086,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
6118.090452261306,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
6368.844221105527,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
6619.597989949749,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
6870.35175879397,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
7121.10552763819,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
7371.859296482412,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
7622.613065326633,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
7873.366834170854,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
8124.120603015075,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
8374.874371859296,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
8625.628140703517,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
8876.38190954774,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
9127.13567839196,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
9377.88944723618,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
9628.643216080402,1,1,17363.371389880573,0.0,,0.0,1000.0,False,water
