pipe_size,material,outer_diameter_mm,wall_thickness_mm,inner_diameter_mm,length_m,cross_section_area_m2,wall_area_m2,moment_of_inertia_m4,material_density_kg_m3,youngs_modulus_GPa,poisson_ratio,sound_speed_material_m_s,thermal_conductivity_W_mK,surface_roughness_mm,damping_coefficient,natural_frequency_Hz,ring_frequency_Hz,critical_velocity_m_s,acoustic_impedance_Pa_s_m,transmission_loss_1kHz_dB,max_pressure_bar,min_temperature_C,max_temperature_C,weight_per_meter_kg,volume_per_meter_m3
DN32,Glass,42.4,3.2,36.0,6.0,0.0010178760197630929,0.00039408138246630376,7.619957611368449e-08,2500,70.0,0.22,5640,1.05,0.001,0.005,3.2105520165140833,49868.54883546055,170.26415094339626,14100000,35.71528987191365,5,-50,300,0.9852034561657594,0.0010178760197630929
DN32,Glass,42.4,4.0,34.4,6.0,0.0009294087706380044,0.0004825486315913922,8.99084610381082e-08,2500,70.0,0.22,5640,1.05,0.001,0.005,3.1515639910313453,52188.01622315638,212.83018867924528,14100000,37.65349013207477,5,-50,300,1.2063715789784806,0.0009294087706380044
DN32,Concrete,42.4,2.6,37.199999999999996,6.0,0.0010868653944359245,0.00032509200779347216,6.46445457497319e-08,2300,30.0,0.2,3800,1.7,1.5,0.03,2.2221679691199387,32515.526008021632,93.20754716981132,8740000,33.18751381184298,20,-30,100,0.747711617924986,0.0010868653944359245
DN32,Concrete,42.4,3.2,36.0,6.0,0.0010178760197630929,0.00039408138246630376,7.619957611368449e-08,2300,30.0,0.2,3800,1.7,1.5,0.03,2.1912776255722437,33599.376874955684,114.71698113207547,8740000,34.991046418824745,20,-30,100,0.9063871796724986,0.0010178760197630929
DN32,Concrete,42.4,4.0,34.4,6.0,0.0009294087706380044,0.0004825486315913922,8.99084610381082e-08,2300,30.0,0.2,3800,1.7,1.5,0.03,2.15101690412866,35162.1385900699,143.39622641509433,8740000,36.929246678985876,20,-30,100,1.109861852660202,0.0009294087706380044
DN40,PVC,48.3,2.6,43.099999999999994,6.0,0.0014589634823087333,0.00037328403909953956,9.776542286541372e-08,1380,3.4,0.4,2370,0.19,0.0015,0.02,1.1083839357457395,17503.351050013553,51.031055900621126,3270600,28.750538819515864,10,-10,60,0.5151319739573647,0.0014589634823087333
DN40,PVC,48.3,3.2,41.9,6.0,0.001378852869642194,0.0004533946517660788,1.1585650210910077e-07,1380,3.4,0.4,2370,0.19,0.0015,0.02,1.0948113756404478,18004.640340228732,62.80745341614908,3270600,30.55407142649762,10,-10,60,0.6256846194371888,0.001378852869642194
DN40,PVC,48.3,4.0,40.3,6.0,0.0012755573031921616,0.0005566902182161113,1.3767575372979925e-07,1380,3.4,0.4,2370,0.19,0.0015,0.02,1.077058339745966,18719.464770610022,78.50931677018635,3270600,32.492271686658746,10,-10,60,0.7682325011382336,0.0012755573031921616
DN40,Steel_Carbon,48.3,2.6,43.099999999999994,6.0,0.0014589634823087333,0.00037328403909953956,9.776542286541372e-08,7850,210.0,0.3,5960,45.0,0.045,0.001,3.652288925573925,44016.86593167965,128.3312629399586,46786000,43.85035022639619,100,-50,500,2.9302797069313855,0.0014589634823087333
DN40,Steel_Carbon,48.3,3.2,41.9,6.0,0.001378852869642194,0.0004533946517660788,1.1585650210910077e-07,7850,210.0,0.3,5960,45.0,0.045,0.001,3.607565333535494,45277.492163613184,157.94616977225675,46786000,45.65388283337795,100,-50,500,3.559148016363719,0.001378852869642194
DN40,Steel_Carbon,48.3,4.0,40.3,6.0,0.0012755573031921616,0.0005566902182161113,1.3767575372979925e-07,7850,210.0,0.3,5960,45.0,0.045,0.001,3.549066455753485,47075.10971849609,197.43271221532092,46786000,47.592083093539074,100,-50,500,4.370018212996474,0.0012755573031921616
DN40,Steel_Stainless,48.3,2.6,43.099999999999994,6.0,0.0014589634823087333,0.00037328403909953956,9.776542286541372e-08,8000,195.0,0.3,5790,16.0,0.015,0.001,3.4862828509676516,42761.3512994002,124.67080745341616,46320000,44.014756831330004,150,-200,800,2.9862723127963164,0.0014589634823087333
DN40,Steel_Stainless,48.3,3.2,41.9,6.0,0.001378852869642194,0.0004533946517660788,1.1585650210910077e-07,8000,195.0,0.3,5790,16.0,0.015,0.001,3.4435920630440884,43986.02007169805,153.4409937888199,46320000,45.818289438311766,150,-200,800,3.6271572141286303,0.001378852869642194
DN40,Steel_Stainless,48.3,4.0,40.3,6.0,0.0012755573031921616,0.0005566902182161113,1.3767575372979925e-07,8000,195.0,0.3,5790,16.0,0.015,0.001,3.3877521121069574,45732.36330035107,191.80124223602485,46320000,47.75648969847289,150,-200,800,4.4535217457288905,0.0012755573031921616
DN40,Copper,48.3,2.6,43.099999999999994,6.0,0.0014589634823087333,0.00037328403909953956,9.776542286541372e-08,8960,120.0,0.34,4760,401.0,0.0015,0.003,2.5842047809670876,35154.40970382469,102.49275362318842,42649600,44.999117284733636,50,-200,200,3.3446249903318743,0.0014589634823087333
DN40,Copper,48.3,3.2,41.9,6.0,0.001378852869642194,0.0004533946517660788,1.1585650210910077e-07,8960,120.0,0.34,4760,401.0,0.0015,0.003,2.5525602635910216,36161.218573623955,126.14492753623189,42649600,46.8026498917154,50,-200,200,4.062416079824066,0.001378852869642194
DN40,Copper,48.3,4.0,40.3,6.0,0.0012755573031921616,0.0005566902182161113,1.3767575372979925e-07,8960,120.0,0.34,4760,401.0,0.0015,0.003,2.5111689381164846,37596.899708060635,157.68115942028987,42649600,48.74085015187652,50,-200,200,4.987944355216357,0.0012755573031921616
DN40,Aluminum,48.3,2.6,43.099999999999994,6.0,0.0014589634823087333,0.00037328403909953956,9.776542286541372e-08,2700,70.0,0.33,6420,237.0,0.002,0.002,3.5954847027694696,47414.140819024055,138.2360248447205,17334000,34.58023237467088,30,-200,300,1.0078669055687568,0.0014589634823087333
DN40,Aluminum,48.3,3.2,41.9,6.0,0.001378852869642194,0.0004533946517660788,1.1585650210910077e-07,2700,70.0,0.33,6420,237.0,0.002,0.002,3.5514566988782352,48772.06370644239,170.13664596273293,17334000,36.38376498165264,30,-200,300,1.2241655597684127,0.001378852869642194
DN40,Aluminum,48.3,4.0,40.3,6.0,0.0012755573031921616,0.0005566902182161113,1.3767575372979925e-07,2700,70.0,0.33,6420,237.0,0.002,0.002,3.493867656915641,50708.423555829686,212.67080745341616,17334000,38.321965241813764,30,-200,300,1.5030635891835005,0.0012755573031921616
DN40,HDPE,48.3,2.6,43.099999999999994,6.0,0.0014589634823087333,0.00037328403909953956,9.776542286541372e-08,950,0.8,0.46,1950,0.48,0.007,0.05,0.647997750568759,14401.491370264315,41.98757763975156,1852500,25.507429197268085,8,-50,80,0.3546198371445626,0.0014589634823087333
DN40,HDPE,48.3,3.2,41.9,6.0,0.001378852869642194,0.0004533946517660788,1.1585650210910077e-07,950,0.8,0.46,1950,0.48,0.007,0.05,0.6400627849543657,14813.944583732502,51.67701863354038,1852500,27.310961804249846,8,-50,80,0.43072491917777483,0.001378852869642194
DN40,HDPE,48.3,4.0,40.3,6.0,0.0012755573031921616,0.0005566902182161113,1.3767575372979925e-07,950,0.8,0.46,1950,0.48,0.007,0.05,0.6296837755205537,15402.091266957614,64.59627329192547,1852500,29.249162064410974,8,-50,80,0.5288557073053057,0.0012755573031921616
DN40,Glass,48.3,2.6,43.099999999999994,6.0,0.0014589634823087333,0.00037328403909953956,9.776542286541372e-08,2500,70.0,0.22,5640,1.05,0.001,0.005,3.736537309820043,41653.544270918326,121.4409937888199,14100000,33.911757264931886,5,-50,300,0.9332100977488489,0.0014589634823087333
DN40,Glass,48.3,3.2,41.9,6.0,0.001378852869642194,0.0004533946517660788,1.1585650210910077e-07,2500,70.0,0.22,5640,1.05,0.001,0.005,3.6907820660027677,42846.48587294939,149.4658385093168,14100000,35.71528987191365,5,-50,300,1.133486629415197,0.001378852869642194
DN40,Glass,48.3,4.0,40.3,6.0,0.0012755573031921616,0.0005566902182161113,1.3767575372979925e-07,2500,70.0,0.22,5640,1.05,0.001,0.005,3.6309337780197097,44547.58704904664,186.83229813664596,14100000,37.65349013207477,5,-50,300,1.3917255455402782,0.0012755573031921616
DN40,Concrete,48.3,2.6,43.099999999999994,6.0,0.0014589634823087333,0.00037328403909953956,9.776542286541372e-08,2300,30.0,0.2,3800,1.7,1.5,0.03,2.5502750187535073,28064.444721540716,81.82194616977226,8740000,33.18751381184298,20,-30,100,0.858553289928941,0.0014589634823087333
DN40,Concrete,48.3,3.2,41.9,6.0,0.001378852869642194,0.0004533946517660788,1.1585650210910077e-07,2300,30.0,0.2,3800,1.7,1.5,0.03,2.519045983524151,28868.19970163257,100.70393374741201,8740000,34.991046418824745,20,-30,100,1.0428076990619812,0.001378852869642194
DN40,Concrete,48.3,4.0,40.3,6.0,0.0012755573031921616,0.0005566902182161113,1.3767575372979925e-07,2300,30.0,0.2,3800,1.7,1.5,0.03,2.4781981125936965,30014.331699712275,125.87991718426501,8740000,36.929246678985876,20,-30,100,1.2803875018970559,0.0012755573031921616
DN50,PVC,60.3,2.9,54.5,6.0,0.0023328288948312706,0.000522949513116557,2.159238929051522e-07,1380,3.4,0.4,2370,0.19,0.0015,0.02,1.3916747923529371,13842.099637717136,45.592039800995025,3270600,29.699031818078623,10,-10,60,0.7216703281008487,0.0023328288948312706
DN50,PVC,60.3,3.6,53.099999999999994,6.0,0.0022145165154970788,0.0006412618924507489,2.587371499433937e-07,1380,3.4,0.4,2370,0.19,0.0015,0.02,1.3757165768576445,14207.051417242637,56.59701492537314,3270600,31.577121875445243,10,-10,60,0.8849414115820334,0.0022145165154970788
DN50,PVC,60.3,4.5,51.3,6.0,0.0020669244926314304,0.0007888539153163973,3.09022674583863e-07,1380,3.4,0.4,2370,0.19,0.0015,0.02,1.3555457271483276,14705.544449426588,70.74626865671642,3270600,33.515322135606375,10,-10,60,1.0886184031366282,0.0020669244926314304
DN50,Steel_Carbon,60.3,2.9,54.5,6.0,0.0023328288948312706,0.000522949513116557,2.159238929051522e-07,7850,210.0,0.3,5960,45.0,0.045,0.001,4.585774178232953,34809.668287254906,114.65339966832504,46786000,44.798843224958944,100,-50,500,4.105153677964973,0.0023328288948312706
DN50,Steel_Carbon,60.3,3.6,53.099999999999994,6.0,0.0022145165154970788,0.0006412618924507489,2.587371499433937e-07,7850,210.0,0.3,5960,45.0,0.045,0.001,4.533189499002497,35727.43731931059,142.32835820895522,46786000,46.676933282325564,100,-50,500,5.033905855738379,0.0022145165154970788
DN50,Steel_Carbon,60.3,4.5,51.3,6.0,0.0020669244926314304,0.0007888539153163973,3.09022674583863e-07,7850,210.0,0.3,5960,45.0,0.045,0.001,4.466723567264514,36981.03161121623,177.91044776119404,46786000,48.6151335424867,100,-50,500,6.192503235233719,0.0020669244926314304
DN50,Steel_Stainless,60.3,2.9,54.5,6.0,0.0023328288948312706,0.000522949513116557,2.159238929051522e-07,8000,195.0,0.3,5790,16.0,0.015,0.001,4.377338759822116,33816.77506429629,111.38308457711443,46320000,44.96324982989276,150,-200,800,4.183596104932456,0.0023328288948312706
DN50,Steel_Stainless,60.3,3.6,53.099999999999994,6.0,0.0022145165154970788,0.0006412618924507489,2.587371499433937e-07,8000,195.0,0.3,5790,16.0,0.015,0.001,4.327144191659369,34708.36612060543,138.26865671641792,46320000,46.84133988725939,150,-200,800,5.1300951396059915,0.0022145165154970788
DN50,Steel_Stainless,60.3,4.5,51.3,6.0,0.0020669244926314304,0.0007888539153163973,3.09022674583863e-07,8000,195.0,0.3,5790,16.0,0.015,0.001,4.263699310185401,35926.20352834597,172.8358208955224,46320000,48.77954014742052,150,-200,800,6.310831322531178,0.0020669244926314304
DN50,Copper,60.3,2.9,54.5,6.0,0.0023328288948312706,0.000522949513116557,2.159238929051522e-07,8960,120.0,0.34,4760,401.0,0.0015,0.003,3.244699364512296,27801.010242841166,91.56882255389718,42649600,45.9476102832964,50,-200,200,4.685627637524351,0.0023328288948312706
DN50,Copper,60.3,3.6,53.099999999999994,6.0,0.0022145165154970788,0.0006412618924507489,2.587371499433937e-07,8960,120.0,0.34,4760,401.0,0.0015,0.003,3.20749267516156,28533.993563744705,113.67164179104479,42649600,47.825700340663026,50,-200,200,5.74570655635871,0.0022145165154970788
DN50,Copper,60.3,4.5,51.3,6.0,0.0020669244926314304,0.0007888539153163973,3.09022674583863e-07,8960,120.0,0.34,4760,401.0,0.0015,0.003,3.160464200123337,29535.186320367324,142.08955223880596,42649600,49.76390060082415,50,-200,200,7.068131081234919,0.0020669244926314304
DN50,Aluminum,60.3,2.9,54.5,6.0,0.0023328288948312706,0.000522949513116557,2.159238929051522e-07,2700,70.0,0.33,6420,237.0,0.002,0.002,4.514451415039915,37496.32053761351,123.50248756218906,17334000,35.52872537323364,30,-200,300,1.411963685414704,0.0023328288948312706
DN50,Aluminum,60.3,3.6,53.099999999999994,6.0,0.0022145165154970788,0.0006412618924507489,2.587371499433937e-07,2700,70.0,0.33,6420,237.0,0.002,0.002,4.462684587818426,38484.92409227752,153.31343283582092,17334000,37.40681543060026,30,-200,300,1.731407109617022,0.0022145165154970788
DN50,Aluminum,60.3,4.5,51.3,6.0,0.0020669244926314304,0.0007888539153163973,3.09022674583863e-07,2700,70.0,0.33,6420,237.0,0.002,0.002,4.39725240386773,39835.27230604165,191.64179104477614,17334000,39.34501569076139,30,-200,300,2.1299055713542727,0.0020669244926314304
DN50,HDPE,60.3,2.9,54.5,6.0,0.0023328288948312706,0.000522949513116557,2.159238929051522e-07,950,0.8,0.46,1950,0.48,0.007,0.05,0.8136189147862378,11389.069322172327,37.51243781094527,1852500,26.455922195830848,8,-50,80,0.4968020374607292,0.0023328288948312706
DN50,HDPE,60.3,3.6,53.099999999999994,6.0,0.0022145165154970788,0.0006412618924507489,2.587371499433937e-07,950,0.8,0.46,1950,0.48,0.007,0.05,0.8042892164655171,11689.346102794574,46.56716417910448,1852500,28.33401225319747,8,-50,80,0.6091987978282114,0.0022145165154970788
DN50,HDPE,60.3,4.5,51.3,6.0,0.0020669244926314304,0.0007888539153163973,3.09022674583863e-07,950,0.8,0.46,1950,0.48,0.007,0.05,0.7924966734511654,12099.498597629472,58.2089552238806,1852500,30.2722125133586,8,-50,80,0.7494112195505774,0.0020669244926314304
DN50,Glass,60.3,2.9,54.5,6.0,0.0023328288948312706,0.000522949513116557,2.159238929051522e-07,2500,70.0,0.22,5640,1.05,0.001,0.005,4.691555531490207,32940.69280874458,108.49751243781094,14100000,34.86025026349465,5,-50,300,1.3073737827913925,0.0023328288948312706
DN50,Glass,60.3,3.6,53.099999999999994,6.0,0.0022145165154970788,0.0006412618924507489,2.587371499433937e-07,2500,70.0,0.22,5640,1.05,0.001,0.005,4.6377578665536525,33809.18565115969,134.6865671641791,14100000,36.73834032086127,5,-50,300,1.6031547311268721,0.0022145165154970788
DN50,Glass,60.3,4.5,51.3,6.0,0.0020669244926314304,0.0007888539153163973,3.09022674583863e-07,2500,70.0,0.22,5640,1.05,0.001,0.005,4.569758746321974,34995.472866989854,168.3582089552239,14100000,38.6765405810224,5,-50,300,1.9721347882909932,0.0020669244926314304
DN50,Concrete,60.3,2.9,54.5,6.0,0.0023328288948312706,0.000522949513116557,2.159238929051522e-07,2300,30.0,0.2,3800,1.7,1.5,0.03,3.202097524788411,22194.083807310177,73.1011608623549,8740000,34.136006810405746,20,-30,100,1.2027838801680812,0.0023328288948312706
DN50,Concrete,60.3,3.6,53.099999999999994,6.0,0.0022145165154970788,0.0006412618924507489,2.587371499433937e-07,2300,30.0,0.2,3800,1.7,1.5,0.03,3.1653793470802976,22779.238559291993,90.74626865671642,8740000,36.01409686777237,20,-30,100,1.4749023526367224,0.0022145165154970788
DN50,Concrete,60.3,4.5,51.3,6.0,0.0020669244926314304,0.0007888539153163973,3.09022674583863e-07,2300,30.0,0.2,3800,1.7,1.5,0.03,3.118968340513253,23578.510087688202,113.43283582089553,8740000,37.9522971279335,20,-30,100,1.8143640052277137,0.0020669244926314304
DN65,PVC,76.1,2.9,70.3,6.0,0.0038815084093448957,0.0006668972885040402,4.473755416687766e-07,1380,3.4,0.4,2370,0.19,0.0015,0.02,1.7738787631062205,10731.072976608591,36.126149802890936,3270600,29.699031818078623,10,-10,60,0.9203182581355754,0.0038815084093448957
DN65,PVC,76.1,3.6,68.89999999999999,6.0,0.003728450015261999,0.0008199556825869369,5.400648352804893e-07,1380,3.4,0.4,2370,0.19,0.0015,0.02,1.7577012103013097,10949.120903564355,44.84625492772668,3270600,31.577121875445243,10,-10,60,1.1315388419699728,0.003728450015261999
DN65,PVC,76.1,5.0,66.1,6.0,0.0034315695094977645,0.0011168361883511714,7.092202965529384e-07,1380,3.4,0.4,2370,0.19,0.0015,0.02,1.7258900723326378,11412.926327618517,62.28646517739816,3270600,34.43047194681988,10,-10,60,1.5412339399246167,0.0034315695094977645
DN65,Steel_Carbon,76.1,2.9,70.3,6.0,0.0038815084093448957,0.0006668972885040402,4.473755416687766e-07,7850,210.0,0.3,5960,45.0,0.045,0.001,5.845192764765786,26986.15820277941,90.84888304862024,46786000,44.798843224958944,100,-50,500,5.235143714756715,0.0038815084093448957
DN65,Steel_Carbon,76.1,3.6,68.89999999999999,6.0,0.003728450015261999,0.0008199556825869369,5.400648352804893e-07,7850,210.0,0.3,5960,45.0,0.045,0.001,5.791885336674536,27534.498137233568,112.77792378449409,46786000,46.676933282325564,100,-50,500,6.436652108307454,0.003728450015261999
DN65,Steel_Carbon,76.1,5.0,66.1,6.0,0.0034315695094977645,0.0011168361883511714,7.092202965529384e-07,7850,210.0,0.3,5960,45.0,0.045,0.001,5.687062934286763,28700.861144559647,156.6360052562418,46786000,49.5302833537002,100,-50,500,8.767164078556696,0.0034315695094977645
DN65,Steel_Stainless,76.1,2.9,70.3,6.0,0.0038815084093448957,0.0006668972885040402,4.473755416687766e-07,8000,195.0,0.3,5790,16.0,0.015,0.001,5.579513480905931,26216.418790955166,88.257555847569,46320000,44.96324982989276,150,-200,800,5.335178308032321,0.0038815084093448957
DN65,Steel_Stainless,76.1,3.6,68.89999999999999,6.0,0.003728450015261999,0.0008199556825869369,5.400648352804893e-07,8000,195.0,0.3,5790,16.0,0.015,0.001,5.528629014706555,26749.11815680912,109.56110381077531,46320000,46.84133988725939,150,-200,800,6.559645460695495,0.003728450015261999
DN65,Steel_Stainless,76.1,5.0,66.1,6.0,0.0034315695094977645,0.0011168361883511714,7.092202965529384e-07,8000,195.0,0.3,5790,16.0,0.015,0.001,5.428571064394123,27882.212420637647,152.16819973718793,46320000,49.694689958634015,150,-200,800,8.934689506809372,0.0034315695094977645
DN65,Copper,76.1,2.9,70.3,6.0,0.0038815084093448957,0.0006668972885040402,4.473755416687766e-07,8960,120.0,0.34,4760,401.0,0.0015,0.003,4.135810555022923,21552.70353107886,72.55716162943496,42649600,45.9476102832964,50,-200,200,5.9753997049961995,0.0038815084093448957
DN65,Copper,76.1,3.6,68.89999999999999,6.0,0.003728450015261999,0.0008199556825869369,5.400648352804893e-07,8960,120.0,0.34,4760,401.0,0.0015,0.003,4.098092479223971,21990.639451884526,90.07095926412616,42649600,47.825700340663026,50,-200,200,7.346802915978954,0.003728450015261999
DN65,Copper,76.1,5.0,66.1,6.0,0.0034315695094977645,0.0011168361883511714,7.092202965529384e-07,8960,120.0,0.34,4760,401.0,0.0015,0.003,4.02392459192837,22922.164269816094,125.09855453350855,42649600,50.679050412037654,50,-200,200,10.006852247626496,0.0034315695094977645
DN65,Aluminum,76.1,2.9,70.3,6.0,0.0038815084093448957,0.0006668972885040402,4.473755416687766e-07,2700,70.0,0.33,6420,237.0,0.002,0.002,5.75428220459082,29068.982493597956,97.86070959264127,17334000,35.52872537323364,30,-200,300,1.8006226789609086,0.0038815084093448957
DN65,Aluminum,76.1,3.6,68.89999999999999,6.0,0.003728450015261999,0.0008199556825869369,5.400648352804893e-07,2700,70.0,0.33,6420,237.0,0.002,0.002,5.701803869455833,29659.643966617365,121.48226018396849,17334000,37.40681543060026,30,-200,300,2.2138803429847296,0.003728450015261999
DN65,Aluminum,76.1,5.0,66.1,6.0,0.0034315695094977645,0.0011168361883511714,7.092202965529384e-07,2700,70.0,0.33,6420,237.0,0.002,0.002,5.598611774861738,30916.02827987801,168.72536136662288,17334000,40.260165501974896,30,-200,300,3.015457708548163,0.0034315695094977645
DN65,HDPE,76.1,2.9,70.3,6.0,0.0038815084093448957,0.0006668972885040402,4.473755416687766e-07,950,0.8,0.46,1950,0.48,0.007,0.05,1.0370679429787484,8829.363841513397,29.724047306176086,1852500,26.455922195830848,8,-50,80,0.6335524240788382,0.0038815084093448957
DN65,HDPE,76.1,3.6,68.89999999999999,6.0,0.003728450015261999,0.0008199556825869369,5.400648352804893e-07,950,0.8,0.46,1950,0.48,0.007,0.05,1.0276100128435228,9008.77036369219,36.8988173455979,1852500,28.33401225319747,8,-50,80,0.77895789845759,0.003728450015261999
DN65,HDPE,76.1,5.0,66.1,6.0,0.0034315695094977645,0.0011168361883511714,7.092202965529384e-07,950,0.8,0.46,1950,0.48,0.007,0.05,1.0090121739702427,9390.382421458275,51.24835742444153,1852500,31.1873623245721,8,-50,80,1.060994378933613,0.0034315695094977645
DN65,Glass,76.1,2.9,70.3,6.0,0.0038815084093448957,0.0006668972885040402,4.473755416687766e-07,2500,70.0,0.22,5640,1.05,0.001,0.005,5.980025483664449,25537.236956992598,85.97109067017082,14100000,34.86025026349465,5,-50,300,1.6672432212601005,0.0038815084093448957
DN65,Glass,76.1,3.6,68.89999999999999,6.0,0.003728450015261999,0.0008199556825869369,5.400648352804893e-07,2500,70.0,0.22,5640,1.05,0.001,0.005,5.925488398014194,26056.13582114049,106.72273324572932,14100000,36.73834032086127,5,-50,300,2.049889206467342,0.003728450015261999
DN65,Glass,76.1,5.0,66.1,6.0,0.0034315695094977645,0.0011168361883511714,7.092202965529384e-07,2500,70.0,0.22,5640,1.05,0.001,0.005,5.81824802754834,27159.8753112947,148.22601839684626,14100000,39.5916903922359,5,-50,300,2.7920904708779286,0.0034315695094977645
DN65,Concrete,76.1,2.9,70.3,6.0,0.0038815084093448957,0.0006668972885040402,4.473755416687766e-07,2300,30.0,0.2,3800,1.7,1.5,0.03,4.081508717287049,17205.939793718415,57.92378449408673,8740000,34.136006810405746,20,-30,100,1.5338637635592924,0.0038815084093448957
DN65,Concrete,76.1,3.6,68.89999999999999,6.0,0.003728450015261999,0.0008199556825869369,5.400648352804893e-07,2300,30.0,0.2,3800,1.7,1.5,0.03,4.04428586746726,17555.552503605293,71.9053876478318,8740000,36.01409686777237,20,-30,100,1.8858980699499548,0.003728450015261999
DN65,Concrete,76.1,5.0,66.1,6.0,0.0034315695094977645,0.0011168361883511714,7.092202965529384e-07,2300,30.0,0.2,3800,1.7,1.5,0.03,3.9710917802351675,18299.206770021254,99.86859395532196,8740000,38.86744693914701,20,-30,100,2.5687232332076944,0.0034315695094977645
DN80,PVC,88.9,3.2,82.5,6.0,0.005345616249623883,0.0008615503693204648,7.920587934690384e-07,1380,3.4,0.4,2370,0.19,0.0015,0.02,2.0766134619207146,9144.174912188895,34.12373453318335,3270600,30.55407142649762,10,-10,60,1.1889395096622415,0.005345616249623883
DN80,PVC,88.9,4.0,80.9,6.0,0.005140281753785253,0.0010668848651590951,9.633983668447442e-07,1380,3.4,0.4,2370,0.19,0.0015,0.02,2.05807628014089,9325.02385977236,42.65466816647919,3270600,32.492271686658746,10,-10,60,1.4723011139195512,0.005140281753785253
DN80,PVC,88.9,5.6,77.7,6.0,0.0047416764778977815,0.0014654901410465666,1.2768540819537294e-06,1380,3.4,0.4,2370,0.19,0.0015,0.02,2.0216058033883892,9709.066026455392,59.71653543307085,3270600,35.41483240022351,10,-10,60,2.022376394644262,0.0047416764778977815
DN80,Steel_Carbon,88.9,3.2,82.5,6.0,0.005345616249623883,0.0008615503693204648,7.920587934690384e-07,7850,210.0,0.3,5960,45.0,0.045,0.001,6.842748351966909,22995.477838247178,85.8132733408324,46786000,45.65388283337795,100,-50,500,6.763170399165649,0.005345616249623883
DN80,Steel_Carbon,88.9,4.0,80.9,6.0,0.005140281753785253,0.0010668848651590951,9.633983668447442e-07,7850,210.0,0.3,5960,45.0,0.045,0.001,6.7816655975689475,23450.270972254544,107.26659167604049,46786000,47.592083093539074,100,-50,500,8.375046191498896,0.005140281753785253
DN80,Steel_Carbon,88.9,5.6,77.7,6.0,0.0047416764778977815,0.0014654901410465666,1.2768540819537294e-06,7850,210.0,0.3,5960,45.0,0.045,0.001,6.66148998507783,24416.047897752796,150.17322834645668,46786000,50.51464380710384,100,-50,500,11.504097607215549,0.0047416764778977815
DN80,Steel_Stainless,88.9,3.2,82.5,6.0,0.005345616249623883,0.0008615503693204648,7.920587934690384e-07,8000,195.0,0.3,5790,16.0,0.015,0.001,6.5317275601904,22339.566557626033,83.36557930258718,46320000,45.818289438311766,150,-200,800,6.892402954563718,0.005345616249623883
DN80,Steel_Stainless,88.9,4.0,80.9,6.0,0.005140281753785253,0.0010668848651590951,9.633983668447442e-07,8000,195.0,0.3,5790,16.0,0.015,0.001,6.473421176580834,22781.387404253994,104.20697412823397,46320000,47.75648969847289,150,-200,800,8.535078921272762,0.005140281753785253
DN80,Steel_Stainless,88.9,5.6,77.7,6.0,0.0047416764778977815,0.0014654901410465666,1.2768540819537294e-06,8000,195.0,0.3,5790,16.0,0.015,0.001,6.358707859680124,23719.617001340386,145.88976377952753,46320000,50.679050412037654,150,-200,800,11.723921128372533,0.0047416764778977815
DN80,Copper,88.9,3.2,82.5,6.0,0.005345616249623883,0.0008615503693204648,7.920587934690384e-07,8960,120.0,0.34,4760,401.0,0.0015,0.003,4.841638590607616,18365.51585739204,68.53543307086613,42649600,46.8026498917154,50,-200,200,7.719491309111365,0.005345616249623883
DN80,Copper,88.9,4.0,80.9,6.0,0.005140281753785253,0.0010668848651590951,9.633983668447442e-07,8960,120.0,0.34,4760,401.0,0.0015,0.003,4.798419023600045,18728.739904015376,85.66929133858267,42649600,48.74085015187652,50,-200,200,9.559288391825492,0.005140281753785253
DN80,Copper,88.9,5.6,77.7,6.0,0.0047416764778977815,0.0014654901410465666,1.2768540819537294e-06,8960,120.0,0.34,4760,401.0,0.0015,0.003,4.713387855835466,19500.065099547537,119.93700787401573,42649600,51.663410865441286,50,-200,200,13.130791663777238,0.0047416764778977815
DN80,Aluminum,88.9,3.2,82.5,6.0,0.005345616249623883,0.0008615503693204648,7.920587934690384e-07,2700,70.0,0.33,6420,237.0,0.002,0.002,6.73632276245283,24770.29659757498,92.43644544431946,17334000,36.38376498165264,30,-200,300,2.326185997165255,0.005345616249623883
DN80,Aluminum,88.9,4.0,80.9,6.0,0.005140281753785253,0.0010668848651590951,9.633983668447442e-07,2700,70.0,0.33,6420,237.0,0.002,0.002,6.676190031029785,25260.191215079558,115.54555680539931,17334000,38.321965241813764,30,-200,300,2.880589135929557,0.005140281753785253
DN80,Aluminum,88.9,5.6,77.7,6.0,0.0047416764778977815,0.0014654901410465666,1.2768540819537294e-06,2700,70.0,0.33,6420,237.0,0.002,0.002,6.557883515536938,26300.507970398146,161.76377952755902,17334000,41.24452595537853,30,-200,300,3.95682338082573,0.0047416764778977815
DN80,HDPE,88.9,3.2,82.5,6.0,0.005345616249623883,0.0008615503693204648,7.920587934690384e-07,950,0.8,0.46,1950,0.48,0.007,0.05,1.2140566176828034,7523.688218889597,28.07649043869516,1852500,27.310961804249846,8,-50,80,0.8184728508544415,0.005345616249623883
DN80,HDPE,88.9,4.0,80.9,6.0,0.005140281753785253,0.0010668848651590951,9.633983668447442e-07,950,0.8,0.46,1950,0.48,0.007,0.05,1.203219170740622,7672.487985888652,35.09561304836895,1852500,29.249162064410974,8,-50,80,1.0135406219011405,0.005140281753785253
