sensor_type,sensor_model,pipe_size,pipe_material,pipe_outer_diameter_mm,diameter_compatible,temperature_compatible,sensor_frequency_kHz,sensor_mounting,measurement_uncertainty_percent,signal_loss_dB,signal_to_noise_ratio_dB,max_measurable_velocity_m_s,performance_score,min_straight_pipe_required_diameters,response_time_ms,output_signal
Ultrasonic_Doppler,DFM-4000,DN40,Copper,48.3,True,False,640,Clamp-on,1.9983,8.872233127510011,31.131459945364586,5.0,63.731542555079194,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN40,Aluminum,48.3,True,False,640,Clamp-on,1.9983,5.377417804270714,34.626275268603884,5.0,70.88604067004255,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN40,HDPE,48.3,True,True,640,Clamp-on,2.9974499999999997,0.054603927975080534,39.94908914489952,5.0,74.00640207204921,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN40,Glass,48.3,True,False,640,Clamp-on,1.9983,4.635940872947916,35.367752199926684,5.0,72.40397361263958,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN40,Concrete,48.3,True,True,640,Clamp-on,2.9974499999999997,3.0506865224006505,36.953006550473944,5.0,68.45610548531373,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN50,PVC,60.3,True,True,640,Clamp-on,2.0103,0.665477896872846,39.3122133332112,5.0,80.3824584829001,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN50,Steel_Carbon,60.3,True,False,640,Clamp-on,2.0103,9.248449939065335,30.729241291018706,5.0,62.83268615149638,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN50,Steel_Stainless,60.3,True,False,640,Clamp-on,2.0103,9.207655357819382,30.770035872264657,5.0,62.91609963690703,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN50,Copper,60.3,True,False,640,Clamp-on,2.0103,8.872233127510011,31.10545810257403,5.0,63.601944091238664,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN50,Aluminum,60.3,True,False,640,Clamp-on,2.0103,5.377417804270714,34.60027342581333,5.0,70.74786195764283,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN50,HDPE,60.3,True,True,640,Clamp-on,3.01545,0.054603927975080534,39.92308730210896,5.0,73.82522811400952,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN50,Glass,60.3,True,False,640,Clamp-on,2.0103,4.635940872947916,35.34175035713613,5.0,72.26397447318341,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN50,Concrete,60.3,True,True,640,Clamp-on,3.01545,3.0506865224006505,36.92700470768339,5.0,68.28491307504216,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN65,PVC,76.1,True,True,640,Clamp-on,2.0261,0.665477896872846,39.27821329426067,5.0,80.18614368412105,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN65,Steel_Carbon,76.1,True,False,640,Clamp-on,2.0261,9.248449939065335,30.695241252068175,5.0,62.66407809890753,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN65,Steel_Stainless,76.1,True,False,640,Clamp-on,2.0261,9.207655357819382,30.736035833314126,5.0,62.747359895073124,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN65,Copper,76.1,True,False,640,Clamp-on,2.0261,8.872233127510011,31.0714580636235,5.0,63.43212157078727,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN65,Aluminum,76.1,True,False,640,Clamp-on,2.0261,5.377417804270714,34.5662733868628,5.0,70.56675780180143,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN65,HDPE,76.1,True,True,640,Clamp-on,3.0391500000000002,0.054603927975080534,39.88908726315843,5.0,73.58774591736807,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN65,Glass,76.1,True,False,640,Clamp-on,2.0261,4.635940872947916,35.3077503181856,5.0,72.08047675098283,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN65,Concrete,76.1,True,True,640,Clamp-on,3.0391500000000002,3.0506865224006505,36.89300466873286,5.0,68.06054587763016,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN80,PVC,88.9,True,True,640,Clamp-on,2.0389,0.665477896872846,39.2508628010694,5.0,80.02780670185462,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN80,Steel_Carbon,88.9,True,False,640,Clamp-on,2.0389,9.248449939065335,30.667890758876915,5.0,62.5281550126365,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN80,Steel_Stainless,88.9,True,False,640,Clamp-on,2.0389,9.207655357819382,30.708685340122866,5.0,62.611330276298354,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN80,Copper,88.9,True,False,640,Clamp-on,2.0389,8.872233127510011,31.04410757043224,5.0,63.29521601778509,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN80,Aluminum,88.9,True,False,640,Clamp-on,2.0389,5.377417804270714,34.53892289367153,5.0,70.4207257566246,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN80,HDPE,88.9,True,True,640,Clamp-on,3.05835,0.054603927975080534,39.861736769967166,5.0,73.39623334366304,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN80,Glass,88.9,True,False,640,Clamp-on,2.0389,4.635940872947916,35.28039982499433,5.0,71.9325083850607,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN80,Concrete,88.9,True,True,640,Clamp-on,3.05835,3.0506865224006505,36.86565417554159,5.0,67.87963534678335,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN100,PVC,114.3,True,True,640,Clamp-on,2.0643,0.665477896872846,39.19709393410642,5.0,79.7154438327638,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN100,Steel_Carbon,114.3,True,False,640,Clamp-on,2.0643,9.248449939065335,30.61412189191393,5.0,62.260184856224186,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN100,Steel_Stainless,114.3,True,False,640,Clamp-on,2.0643,9.207655357819382,30.65491647315988,5.0,62.34314912279608,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN100,Copper,114.3,True,False,640,Clamp-on,2.0643,8.872233127510011,30.990338703469252,5.0,63.025299998711425,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN100,Aluminum,114.3,True,False,640,Clamp-on,2.0643,5.377417804270714,34.48515402670855,5.0,70.13273390883494,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN100,HDPE,114.3,True,True,640,Clamp-on,3.09645,0.054603927975080534,39.80796790300418,5.0,73.01849919651254,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN100,Glass,114.3,True,False,640,Clamp-on,2.0643,4.635940872947916,35.22663095803135,5.0,71.64068148197688,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN100,Concrete,114.3,True,True,640,Clamp-on,3.09645,3.0506865224006505,36.81188530857861,5.0,67.52287944905893,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN125,PVC,141.3,True,True,640,Clamp-on,2.0913,0.665477896872846,39.140658685205274,5.0,79.3860390868788,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN125,Steel_Carbon,141.3,True,False,640,Clamp-on,2.0913,9.248449939065335,30.557686643012783,5.0,61.97784574238022,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN125,Steel_Stainless,141.3,True,False,640,Clamp-on,2.0913,9.207655357819382,30.598481224258734,5.0,62.06058630756514,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN125,Copper,141.3,True,False,640,Clamp-on,2.0913,8.872233127510011,30.933903454568107,5.0,62.74089786031917,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN125,Aluminum,141.3,True,False,640,Clamp-on,2.0913,5.377417804270714,34.428718777807404,5.0,69.82916758218174,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN125,HDPE,141.3,True,True,640,Clamp-on,3.1369499999999997,0.054603927975080534,39.75153265410304,5.0,72.6202733117605,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN125,Glass,141.3,True,False,640,Clamp-on,2.0913,4.635940872947916,35.170195709130205,5.0,71.33304918840163,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN125,Concrete,141.3,True,True,640,Clamp-on,3.1369499999999997,3.0506865224006505,36.755450059677464,5.0,67.14686581411685,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN150,PVC,168.3,True,True,640,Clamp-on,2.1183,0.665477896872846,39.08494739762255,5.0,79.0592955652047,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN150,Steel_Carbon,168.3,True,False,640,Clamp-on,2.1183,9.248449939065335,30.50197535543006,5.0,61.69804094694058,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN150,Steel_Stainless,168.3,True,False,640,Clamp-on,2.1183,9.207655357819382,30.54276993667601,5.0,61.78055841391761,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN150,Copper,168.3,True,False,640,Clamp-on,2.1183,8.872233127510011,30.878192166985382,5.0,62.45903560298457,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN150,Aluminum,168.3,True,False,640,Clamp-on,2.1183,5.377417804270714,34.37300749022468,5.0,69.52819281010387,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN150,HDPE,168.3,True,True,640,Clamp-on,3.1774500000000003,0.054603927975080534,39.69582136652031,5.0,72.22539091337413,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN150,Glass,168.3,True,False,640,Clamp-on,2.1183,4.635940872947916,35.11448442154748,5.0,71.02801941270526,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN150,Concrete,168.3,True,True,640,Clamp-on,3.1774500000000003,3.0506865224006505,36.69973877209474,5.0,66.77410588785125,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN200,PVC,219.1,True,True,640,Clamp-on,2.1691,0.665477896872846,38.98202631626366,5.0,78.45156343848234,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN200,Steel_Carbon,219.1,True,False,640,Clamp-on,2.1691,9.248449939065335,30.399054274071176,5.0,61.178280356790474,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN200,Steel_Stainless,219.1,True,False,640,Clamp-on,2.1691,9.207655357819382,30.439848855317127,5.0,61.260379697973974,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN200,Copper,219.1,True,False,640,Clamp-on,2.1691,8.872233127510011,30.7752710856265,5.0,61.935418962641805,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN200,Aluminum,219.1,True,False,640,Clamp-on,2.1691,5.377417804270714,34.270086408865794,5.0,68.96875591163719,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN200,HDPE,219.1,True,True,640,Clamp-on,3.2536499999999995,0.054603927975080534,39.59290028516143,5.0,71.49128458346472,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN200,Glass,219.1,True,False,640,Clamp-on,2.1691,4.635940872947916,35.011563340188594,5.0,70.46098271493122,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN200,Concrete,219.1,True,True,640,Clamp-on,3.2536499999999995,3.0506865224006505,36.596817690735854,5.0,66.08138048826208,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN250,PVC,273.0,True,True,640,Clamp-on,2.223,0.665477896872846,38.875427432777066,5.0,77.81646937206769,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN250,Steel_Carbon,273.0,True,False,640,Clamp-on,2.223,9.248449939065335,30.29245539058457,5.0,60.63603882381185,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN250,Steel_Stainless,273.0,True,False,640,Clamp-on,2.223,9.207655357819382,30.333249971830522,5.0,60.71769683998573,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN250,Copper,273.0,True,False,640,Clamp-on,2.223,8.872233127510011,30.668672202139895,5.0,61.38910743107734,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN250,Aluminum,273.0,True,False,640,Clamp-on,2.223,5.377417804270714,34.163487525379196,5.0,68.38463667720958,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN250,HDPE,273.0,True,True,640,Clamp-on,3.3345,0.054603927975080534,39.48630140167483,5.0,70.72467653903198,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN250,Glass,273.0,True,False,640,Clamp-on,2.223,4.635940872947916,34.904964456702,5.0,69.8688420153026,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN250,Concrete,273.0,True,True,640,Clamp-on,3.3345,3.0506865224006505,36.490218807249256,5.0,65.35833517878534,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN300,PVC,323.9,True,True,640,Clamp-on,2.2739,0.665477896872846,38.777108443070965,5.0,77.22558513653168,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN300,Steel_Carbon,323.9,True,False,640,Clamp-on,2.2739,9.248449939065335,30.194136400878477,5.0,60.13238080073375,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN300,Steel_Stainless,323.9,True,False,640,Clamp-on,2.2739,9.207655357819382,30.23493098212443,5.0,60.213624233614865,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN300,Copper,323.9,True,False,640,Clamp-on,2.2739,8.872233127510011,30.5703532124338,5.0,60.88162602754622,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN300,Aluminum,323.9,True,False,640,Clamp-on,2.2739,5.377417804270714,34.065168535673095,5.0,67.84163849669405,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN300,HDPE,323.9,True,True,640,Clamp-on,3.41085,0.054603927975080534,39.38798241196873,5.0,70.01198815385084,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN300,Glass,323.9,True,False,640,Clamp-on,2.2739,4.635940872947916,34.806645466995896,5.0,69.31830842350688,5,500.0,Modbus RTU
Ultrasonic_Doppler,DFM-4000,DN300,Concrete,323.9,True,True,640,Clamp-on,3.41085,3.0506865224006505,36.391899817543155,5.0,64.68646279652403,5,500.0,Modbus RTU
Acoustic_Emission,AE-1000,DN15,PVC,21.3,True,True,150,Magnetic/Adhesive,4.92825,0.0,40.06277273753803,15.0,61.18568606485759,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN15,Steel_Carbon,21.3,True,False,150,Magnetic/Adhesive,4.92825,0.0,40.06277273753803,15.0,61.18568606485759,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN15,Steel_Stainless,21.3,True,False,150,Magnetic/Adhesive,4.92825,0.0,40.06277273753803,15.0,61.18568606485759,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN15,Copper,21.3,True,True,150,Magnetic/Adhesive,4.92825,0.0,40.06277273753803,15.0,61.18568606485759,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN15,Aluminum,21.3,True,False,150,Magnetic/Adhesive,4.92825,0.0,40.06277273753803,15.0,61.18568606485759,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN15,HDPE,21.3,True,True,150,Magnetic/Adhesive,7.392375,0.0,40.06277273753803,15.0,47.82271684150152,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN15,Glass,21.3,True,False,150,Magnetic/Adhesive,4.92825,0.0,40.06277273753803,15.0,61.18568606485759,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN15,Concrete,21.3,True,True,150,Magnetic/Adhesive,7.392375,0.0,40.06277273753803,15.0,47.82271684150152,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN20,PVC,26.9,True,True,150,Magnetic/Adhesive,4.9422500000000005,0.0,40.05045294254504,15.0,61.081297010982624,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN20,Steel_Carbon,26.9,True,False,150,Magnetic/Adhesive,4.9422500000000005,0.0,40.05045294254504,15.0,61.081297010982624,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN20,Steel_Stainless,26.9,True,False,150,Magnetic/Adhesive,4.9422500000000005,0.0,40.05045294254504,15.0,61.081297010982624,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN20,Copper,26.9,True,True,150,Magnetic/Adhesive,4.9422500000000005,0.0,40.05045294254504,15.0,61.081297010982624,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN20,Aluminum,26.9,True,False,150,Magnetic/Adhesive,4.9422500000000005,0.0,40.05045294254504,15.0,61.081297010982624,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN20,HDPE,26.9,True,True,150,Magnetic/Adhesive,7.413375,0.0,40.05045294254504,15.0,47.70771928862325,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN20,Glass,26.9,True,False,150,Magnetic/Adhesive,4.9422500000000005,0.0,40.05045294254504,15.0,61.081297010982624,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN20,Concrete,26.9,True,True,150,Magnetic/Adhesive,7.413375,0.0,40.05045294254504,15.0,47.70771928862325,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN25,PVC,33.7,True,True,150,Magnetic/Adhesive,4.95925,0.0,40.035540023397694,15.0,60.954841826425536,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN25,Steel_Carbon,33.7,True,False,150,Magnetic/Adhesive,4.95925,0.0,40.035540023397694,15.0,60.954841826425536,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN25,Steel_Stainless,33.7,True,False,150,Magnetic/Adhesive,4.95925,0.0,40.035540023397694,15.0,60.954841826425536,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN25,Copper,33.7,True,True,150,Magnetic/Adhesive,4.95925,0.0,40.035540023397694,15.0,60.954841826425536,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN25,Aluminum,33.7,True,False,150,Magnetic/Adhesive,4.95925,0.0,40.035540023397694,15.0,60.954841826425536,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN25,HDPE,33.7,True,True,150,Magnetic/Adhesive,7.4388749999999995,0.0,40.035540023397694,15.0,47.56850069552088,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN25,Glass,33.7,True,False,150,Magnetic/Adhesive,4.95925,0.0,40.035540023397694,15.0,60.954841826425536,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN25,Concrete,33.7,True,True,150,Magnetic/Adhesive,7.4388749999999995,0.0,40.035540023397694,15.0,47.56850069552088,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN32,PVC,42.4,True,True,150,Magnetic/Adhesive,4.981,0.0,40.01653462603635,15.0,60.79353592073938,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN32,Steel_Carbon,42.4,True,False,150,Magnetic/Adhesive,4.981,0.0,40.01653462603635,15.0,60.79353592073938,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN32,Steel_Stainless,42.4,True,False,150,Magnetic/Adhesive,4.981,0.0,40.01653462603635,15.0,60.79353592073938,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN32,Copper,42.4,True,True,150,Magnetic/Adhesive,4.981,0.0,40.01653462603635,15.0,60.79353592073938,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN32,Aluminum,42.4,True,False,150,Magnetic/Adhesive,4.981,0.0,40.01653462603635,15.0,60.79353592073938,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN32,HDPE,42.4,True,True,150,Magnetic/Adhesive,7.4715,0.0,40.01653462603635,15.0,47.39105350313688,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN32,Glass,42.4,True,False,150,Magnetic/Adhesive,4.981,0.0,40.01653462603635,15.0,60.79353592073938,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN32,Concrete,42.4,True,True,150,Magnetic/Adhesive,7.4715,0.0,40.01653462603635,15.0,47.39105350313688,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN40,PVC,48.3,True,True,150,Magnetic/Adhesive,4.99575,0.0,40.0036930728746,15.0,60.684451288090095,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN40,Steel_Carbon,48.3,True,False,150,Magnetic/Adhesive,4.99575,0.0,40.0036930728746,15.0,60.684451288090095,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN40,Steel_Stainless,48.3,True,False,150,Magnetic/Adhesive,4.99575,0.0,40.0036930728746,15.0,60.684451288090095,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN40,Copper,48.3,True,True,150,Magnetic/Adhesive,4.99575,0.0,40.0036930728746,15.0,60.684451288090095,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN40,Aluminum,48.3,True,False,150,Magnetic/Adhesive,4.99575,0.0,40.0036930728746,15.0,60.684451288090095,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN40,HDPE,48.3,True,True,150,Magnetic/Adhesive,7.493625,0.0,40.0036930728746,15.0,47.271142233929645,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN40,Glass,48.3,True,False,150,Magnetic/Adhesive,4.99575,0.0,40.0036930728746,15.0,60.684451288090095,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN40,Concrete,48.3,True,True,150,Magnetic/Adhesive,7.493625,0.0,40.0036930728746,15.0,47.271142233929645,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN50,PVC,60.3,True,True,150,Magnetic/Adhesive,5.02575,0.0,39.97769123008404,15.0,60.46334484889029,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN50,Steel_Carbon,60.3,True,False,150,Magnetic/Adhesive,5.02575,0.0,39.97769123008404,15.0,60.46334484889029,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN50,Steel_Stainless,60.3,True,False,150,Magnetic/Adhesive,5.02575,0.0,39.97769123008404,15.0,60.46334484889029,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN50,Copper,60.3,True,True,150,Magnetic/Adhesive,5.02575,0.0,39.97769123008404,15.0,60.46334484889029,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN50,Aluminum,60.3,True,False,150,Magnetic/Adhesive,5.02575,0.0,39.97769123008404,15.0,60.46334484889029,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN50,HDPE,60.3,True,True,150,Magnetic/Adhesive,7.538625000000001,0.0,39.97769123008404,15.0,47.0283123681366,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN50,Glass,60.3,True,False,150,Magnetic/Adhesive,5.02575,0.0,39.97769123008404,15.0,60.46334484889029,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN50,Concrete,60.3,True,True,150,Magnetic/Adhesive,7.538625000000001,0.0,39.97769123008404,15.0,47.0283123681366,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN65,PVC,76.1,True,True,150,Magnetic/Adhesive,5.06525,0.0,39.94369119113351,15.0,60.17376584316263,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN65,Steel_Carbon,76.1,True,False,150,Magnetic/Adhesive,5.06525,0.0,39.94369119113351,15.0,60.17376584316263,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN65,Steel_Stainless,76.1,True,False,150,Magnetic/Adhesive,5.06525,0.0,39.94369119113351,15.0,60.17376584316263,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN65,Copper,76.1,True,True,150,Magnetic/Adhesive,5.06525,0.0,39.94369119113351,15.0,60.17376584316263,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN65,Aluminum,76.1,True,False,150,Magnetic/Adhesive,5.06525,0.0,39.94369119113351,15.0,60.17376584316263,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN65,HDPE,76.1,True,True,150,Magnetic/Adhesive,7.597875,0.0,39.94369119113351,15.0,46.71073332862774,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN65,Glass,76.1,True,False,150,Magnetic/Adhesive,5.06525,0.0,39.94369119113351,15.0,60.17376584316263,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN65,Concrete,76.1,True,True,150,Magnetic/Adhesive,7.597875,0.0,39.94369119113351,15.0,46.71073332862774,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN80,PVC,88.9,True,True,150,Magnetic/Adhesive,5.09725,0.0,39.916340697942246,15.0,59.94044663523038,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN80,Steel_Carbon,88.9,True,False,150,Magnetic/Adhesive,5.09725,0.0,39.916340697942246,15.0,59.94044663523038,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN80,Steel_Stainless,88.9,True,False,150,Magnetic/Adhesive,5.09725,0.0,39.916340697942246,15.0,59.94044663523038,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN80,Copper,88.9,True,True,150,Magnetic/Adhesive,5.09725,0.0,39.916340697942246,15.0,59.94044663523038,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN80,Aluminum,88.9,True,False,150,Magnetic/Adhesive,5.09725,0.0,39.916340697942246,15.0,59.94044663523038,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN80,HDPE,88.9,True,True,150,Magnetic/Adhesive,7.645875,0.0,39.916340697942246,15.0,46.455228147539124,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN80,Glass,88.9,True,False,150,Magnetic/Adhesive,5.09725,0.0,39.916340697942246,15.0,59.94044663523038,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN80,Concrete,88.9,True,True,150,Magnetic/Adhesive,7.645875,0.0,39.916340697942246,15.0,46.455228147539124,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN100,PVC,114.3,True,True,150,Magnetic/Adhesive,5.160749999999999,0.0,39.86257183097926,15.0,59.480799689321415,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN100,Steel_Carbon,114.3,True,False,150,Magnetic/Adhesive,5.160749999999999,0.0,39.86257183097926,15.0,59.480799689321415,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN100,Steel_Stainless,114.3,True,False,150,Magnetic/Adhesive,5.160749999999999,0.0,39.86257183097926,15.0,59.480799689321415,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN100,Copper,114.3,True,True,150,Magnetic/Adhesive,5.160749999999999,0.0,39.86257183097926,15.0,59.480799689321415,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN100,Aluminum,114.3,True,False,150,Magnetic/Adhesive,5.160749999999999,0.0,39.86257183097926,15.0,59.480799689321415,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN100,HDPE,114.3,True,True,150,Magnetic/Adhesive,7.7411249999999985,0.0,39.86257183097926,15.0,45.95285897735432,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN100,Glass,114.3,True,False,150,Magnetic/Adhesive,5.160749999999999,0.0,39.86257183097926,15.0,59.480799689321415,5,10.0,Analog Voltage
