timestamp,drybulb_C,rh_pct,ghi_Wm2,precipitation,wind_speed_ms,cloudcover
2022-04-09T07:00,5.3,95,11.0,0.1,7.6,67
2022-04-09T08:00,8.7,89,109.0,0.1,9.4,99
2022-04-09T09:00,9.4,81,268.0,0.7,7.1,60
2022-04-09T10:00,9.7,77,388.0,1.5,18.1,98
2022-04-09T11:00,10.3,73,426.0,0.6,10.2,44
2022-04-09T12:00,10.1,73,678.0,1.3,22.1,35
2022-04-09T13:00,11.7,62,564.0,0.1,18.9,34
2022-04-09T14:00,13.0,54,756.0,0.0,18.4,14
2022-04-09T15:00,13.9,49,735.0,0.0,18.7,100
2022-04-09T16:00,14.0,45,627.0,0.1,17.1,37
2022-04-09T17:00,13.6,46,491.0,0.1,15.3,36
2022-04-09T18:00,12.9,48,280.0,0.1,12.6,30
2022-04-09T19:00,10.1,65,106.0,0.0,15.1,50
2022-04-09T20:00,7.8,72,7.0,0.0,6.8,29
2022-04-09T21:00,7.4,76,0.0,0.0,7.6,81
2022-04-09T22:00,7.7,72,0.0,0.0,12.3,100
2022-04-09T23:00,7.1,72,0.0,0.0,12.8,100
2022-04-10T00:00,7.2,72,0.0,0.0,13.0,100
2022-04-10T01:00,7.4,70,0.0,0.0,13.9,100
2022-04-10T02:00,6.9,67,0.0,0.0,15.9,100
2022-04-10T03:00,6.1,70,0.0,0.0,17.6,100
2022-04-10T04:00,5.3,72,0.0,0.0,19.3,82
2022-04-10T05:00,4.7,74,0.0,0.0,20.2,100
2022-04-10T06:00,4.1,75,0.0,0.0,17.8,91
2022-04-10T07:00,3.7,76,11.0,0.0,17.5,1
2022-04-10T08:00,6.2,71,144.0,0.0,19.2,0
2022-04-10T09:00,6.9,64,334.0,0.0,21.4,31
2022-04-10T10:00,7.8,53,509.0,0.0,23.7,96
2022-04-10T11:00,8.5,45,588.0,0.0,26.8,80
2022-04-10T12:00,9.0,41,541.0,0.0,28.9,98
2022-04-10T13:00,8.9,41,375.0,0.0,29.5,100
2022-04-10T14:00,9.5,40,432.0,0.0,29.7,77
2022-04-10T15:00,9.8,38,507.0,0.0,31.0,59
2022-04-10T16:00,10.0,37,476.0,0.0,29.9,62
2022-04-10T17:00,9.8,37,341.0,0.0,31.2,75
2022-04-10T18:00,9.1,42,161.0,0.0,26.9,89
2022-04-10T19:00,8.2,48,110.0,0.0,22.2,44
2022-04-10T20:00,6.6,49,8.0,0.0,22.1,0
2022-04-10T21:00,6.5,49,0.0,0.0,19.7,23
2022-04-10T22:00,6.1,52,0.0,0.0,19.8,60
2022-04-10T23:00,5.7,55,0.0,0.0,18.9,10
2022-04-11T00:00,4.9,57,0.0,0.0,17.3,0
2022-04-11T01:00,4.2,59,0.0,0.0,18.1,0
2022-04-11T02:00,3.7,61,0.0,0.0,16.1,1
2022-04-11T03:00,3.2,64,0.0,0.0,14.0,0
2022-04-11T04:00,2.7,67,0.0,0.0,14.5,0
2022-04-11T05:00,2.4,68,0.0,0.0,16.4,0
2022-04-11T06:00,2.1,71,0.0,0.0,14.4,0
2022-04-11T07:00,2.1,73,15.0,0.0,14.0,0
2022-04-11T08:00,4.7,64,154.0,0.0,11.8,0
2022-04-11T09:00,6.7,56,357.0,0.0,12.4,0
2022-04-11T10:00,8.3,49,556.0,0.0,6.9,0
2022-04-11T11:00,9.6,48,721.0,0.0,5.7,73
2022-04-11T12:00,10.8,46,831.0,0.0,6.1,100
2022-04-11T13:00,12.0,46,879.0,0.0,10.0,100
2022-04-11T14:00,12.8,45,866.0,0.0,13.5,100
2022-04-11T15:00,12.8,44,739.0,0.0,15.9,99
2022-04-11T16:00,11.2,55,591.0,0.0,19.4,79
2022-04-11T17:00,10.6,60,514.0,0.0,19.4,100
2022-04-11T18:00,10.1,68,307.0,0.0,15.9,100
2022-04-11T19:00,9.2,75,115.0,0.0,13.7,100
2022-04-11T20:00,8.4,78,8.0,0.0,10.5,100
2022-04-11T21:00,8.9,76,0.0,0.0,11.2,96
2022-04-11T22:00,9.7,72,0.0,0.0,10.5,82
2022-04-11T23:00,9.9,68,0.0,0.0,11.2,100
2022-04-12T00:00,10.1,65,0.0,0.0,14.3,93
2022-04-12T01:00,8.9,68,0.0,0.0,13.9,33
2022-04-12T02:00,7.8,74,0.0,0.0,12.0,96
2022-04-12T03:00,7.6,76,0.0,0.0,12.9,100
2022-04-12T04:00,8.1,75,0.0,0.0,11.6,100
2022-04-12T05:00,8.0,77,0.0,0.0,4.4,100
2022-04-12T06:00,8.1,75,0.0,0.0,7.3,100
2022-04-12T07:00,8.4,75,3.0,0.0,8.9,100
2022-04-12T08:00,9.3,74,38.0,0.0,7.9,100
2022-04-12T09:00,10.5,74,97.0,0.2,12.0,100
2022-04-12T10:00,10.3,91,84.0,1.0,10.8,100
2022-04-12T11:00,11.9,88,145.0,0.4,10.1,92
2022-04-12T12:00,15.1,74,554.0,0.0,15.0,0
2022-04-12T13:00,17.6,62,851.0,0.0,16.5,9
2022-04-12T14:00,20.0,49,842.0,0.0,19.7,34
2022-04-12T15:00,20.7,44,663.0,0.0,18.4,2
2022-04-12T16:00,20.6,45,668.0,0.0,16.7,0
2022-04-12T17:00,20.7,44,521.0,0.0,19.7,0
2022-04-12T18:00,20.0,48,327.0,0.0,12.8,38
2022-04-12T19:00,17.3,58,135.0,0.0,8.4,1
2022-04-12T20:00,13.4,73,11.0,0.0,10.7,0
2022-04-12T21:00,12.3,79,0.0,0.0,9.8,0
2022-04-12T22:00,10.6,85,0.0,0.0,10.1,0
2022-04-12T23:00,9.7,86,0.0,0.0,8.6,2
2022-04-13T00:00,8.5,85,0.0,0.0,10.5,4
2022-04-13T01:00,8.4,78,0.0,0.0,9.4,13
2022-04-13T02:00,9.6,69,0.0,0.0,4.7,28
2022-04-13T03:00,9.3,69,0.0,0.0,5.5,26
2022-04-13T04:00,7.3,78,0.0,0.0,5.0,86
2022-04-13T05:00,8.1,77,0.0,0.0,10.7,40
2022-04-13T06:00,8.5,76,0.0,0.0,8.9,78
2022-04-13T07:00,9.4,74,8.0,0.0,7.1,96
2022-04-13T08:00,10.9,65,87.0,0.0,7.8,98
2022-04-13T09:00,12.8,63,114.0,0.0,9.7,100
2022-04-13T10:00,15.1,62,268.0,0.0,9.6,9
2022-04-13T11:00,17.1,63,560.0,0.0,15.0,4
2022-04-13T12:00,17.5,65,782.0,0.0,18.0,1
2022-04-13T13:00,17.6,67,841.0,0.0,18.6,0
2022-04-13T14:00,17.7,70,837.0,0.0,17.6,87
2022-04-13T15:00,18.2,71,773.0,0.0,14.1,100
2022-04-13T16:00,18.4,72,642.0,0.0,12.2,100
2022-04-13T17:00,17.3,74,402.0,0.0,9.9,100
2022-04-13T18:00,16.8,75,203.0,0.0,8.9,100
2022-04-13T19:00,16.0,78,59.0,0.0,6.8,100
2022-04-13T20:00,13.2,86,4.0,0.0,6.4,100
2022-04-13T21:00,13.9,83,0.0,0.0,5.8,100
2022-04-13T22:00,14.0,85,0.0,0.0,4.9,100
2022-04-13T23:00,14.9,84,0.0,0.0,7.1,100
2022-04-14T00:00,15.8,83,0.0,0.0,10.1,99
2022-04-14T01:00,16.1,81,0.0,0.0,10.9,100
2022-04-14T02:00,15.6,82,0.0,0.0,9.8,100
2022-04-14T03:00,15.2,83,0.0,0.0,10.5,90
2022-04-14T04:00,16.4,78,0.0,0.0,14.3,87
2022-04-14T05:00,16.7,78,0.0,0.0,15.9,100
2022-04-14T06:00,17.2,76,0.0,0.0,14.7,100
2022-04-14T07:00,16.7,80,8.0,0.1,12.5,100
2022-04-14T08:00,18.2,76,110.0,0.0,8.7,8
2022-04-14T09:00,21.2,67,337.0,0.0,11.8,71
2022-04-14T10:00,23.2,61,524.0,0.0,15.8,98
2022-04-14T11:00,24.9,57,673.0,0.0,18.2,99
2022-04-14T12:00,26.6,51,783.0,0.0,20.7,100
2022-04-14T13:00,27.8,46,839.0,0.0,21.7,96
2022-04-14T14:00,28.7,41,796.0,0.0,19.9,90
2022-04-14T15:00,28.4,37,659.0,0.0,20.6,93
2022-04-14T16:00,26.7,39,504.0,0.0,27.1,100
2022-04-14T17:00,22.5,62,204.0,0.0,19.2,99
2022-04-14T18:00,20.4,73,188.0,0.0,23.9,100
2022-04-14T19:00,18.5,68,47.0,0.0,27.0,72
2022-04-14T20:00,16.4,88,10.0,0.0,19.2,94
2022-04-14T21:00,16.2,78,0.0,0.0,15.0,99
2022-04-14T22:00,14.6,81,0.0,0.0,10.0,100
2022-04-14T23:00,14.2,74,0.0,0.0,15.5,100
2022-04-15T00:00,13.3,67,0.0,0.1,14.1,100
2022-04-15T01:00,12.9,57,0.0,0.0,19.7,100
2022-04-15T02:00,12.2,42,0.0,0.0,17.1,94
2022-04-15T03:00,9.9,48,0.0,0.0,9.4,50
2022-04-15T04:00,7.8,61,0.0,0.0,7.7,0
2022-04-15T05:00,7.5,65,0.0,0.0,7.9,0
2022-04-15T06:00,6.3,73,0.0,0.0,7.8,52
2022-04-15T07:00,7.4,72,21.0,0.0,8.1,32
2022-04-15T08:00,10.5,65,167.0,0.0,9.5,1
2022-04-15T09:00,13.9,56,369.0,0.0,9.4,0
2022-04-15T10:00,15.9,26,569.0,0.0,14.1,26
2022-04-15T11:00,16.5,25,734.0,0.0,14.1,8
2022-04-15T12:00,17.3,23,850.0,0.0,11.6,0
2022-04-15T13:00,18.3,22,904.0,0.0,14.3,0
2022-04-15T14:00,18.7,23,871.0,0.0,17.4,1
2022-04-15T15:00,19.7,21,827.0,0.0,19.9,4
2022-04-15T16:00,19.2,23,710.0,0.0,13.8,2
2022-04-15T17:00,18.4,30,544.0,0.0,14.8,7
2022-04-15T18:00,17.5,33,339.0,0.0,20.1,5
2022-04-15T19:00,15.1,42,146.0,0.0,23.1,3
2022-04-15T20:00,13.1,47,13.0,0.0,21.0,0
2022-04-15T21:00,13.8,47,0.0,0.0,22.7,22
2022-04-15T22:00,13.4,39,0.0,0.0,25.7,5
2022-04-15T23:00,13.1,42,0.0,0.0,27.3,75
2022-04-16T00:00,13.0,42,0.0,0.0,24.6,100
2022-04-16T01:00,12.6,45,0.0,0.0,22.7,100
2022-04-16T02:00,12.5,43,0.0,0.0,20.9,100
2022-04-16T03:00,12.8,41,0.0,0.0,23.1,100
2022-04-16T04:00,12.9,41,0.0,0.0,24.7,100
2022-04-16T05:00,12.8,43,0.0,0.0,25.0,100
2022-04-16T06:00,13.2,46,0.0,0.0,25.5,100
2022-04-16T07:00,13.7,47,8.0,0.0,23.0,100
2022-04-16T08:00,13.0,51,41.0,0.0,18.8,100
2022-04-16T09:00,14.3,50,166.0,0.0,20.4,100
2022-04-16T10:00,14.9,52,206.0,0.0,20.2,100
2022-04-16T11:00,15.6,52,259.0,0.0,20.7,38
2022-04-16T12:00,18.2,47,698.0,0.0,21.7,99
2022-04-16T13:00,19.9,44,758.0,0.0,18.7,93
2022-04-16T14:00,18.7,51,672.0,0.0,21.9,47
2022-04-16T15:00,18.2,61,731.0,0.0,22.2,98
2022-04-16T16:00,18.6,58,412.0,0.0,20.8,100
2022-04-16T17:00,17.6,57,219.0,0.2,11.1,100
2022-04-16T18:00,14.9,77,89.0,1.5,11.7,99
2022-04-16T19:00,14.8,79,66.0,0.0,17.6,47
2022-04-16T20:00,10.7,82,11.0,0.3,26.0,99
2022-04-16T21:00,9.8,78,0.0,0.1,23.7,73
2022-04-16T22:00,7.6,84,0.0,1.5,16.7,100
2022-04-16T23:00,7.3,84,0.0,0.5,8.5,100
2022-04-17T00:00,7.4,82,0.0,0.2,9.2,100
2022-04-17T01:00,7.3,83,0.0,0.4,11.3,66
2022-04-17T02:00,6.8,89,0.0,0.0,9.2,21
2022-04-17T03:00,5.9,93,0.0,0.0,7.1,92
2022-04-17T04:00,6.3,90,0.0,0.0,12.0,3
2022-04-17T05:00,5.5,90,0.0,0.0,14.0,5
2022-04-17T06:00,4.5,86,0.0,0.0,16.8,0
2022-04-17T07:00,4.2,79,25.0,0.0,20.9,0
2022-04-17T08:00,5.9,64,179.0,0.0,21.4,0
2022-04-17T09:00,6.7,57,363.0,0.0,22.1,0
2022-04-17T10:00,7.5,50,570.0,0.0,22.5,0
2022-04-17T11:00,8.6,41,735.0,0.0,27.5,21
2022-04-17T12:00,9.2,36,797.0,0.0,31.0,4
2022-04-17T13:00,9.5,33,810.0,0.0,30.7,53
2022-04-17T14:00,9.6,32,714.0,0.0,30.7,51
2022-04-17T15:00,9.8,31,572.0,0.0,29.3,87
2022-04-17T16:00,10.3,30,664.0,0.0,28.3,41
2022-04-17T17:00,10.2,29,487.0,0.0,25.4,39
2022-04-17T18:00,9.8,29,347.0,0.0,23.9,16
2022-04-17T19:00,8.8,33,152.0,0.0,18.8,0
2022-04-17T20:00,6.7,43,16.0,0.0,12.0,0
2022-04-17T21:00,5.6,47,0.0,0.0,9.7,0
2022-04-17T22:00,4.9,51,0.0,0.0,9.7,0
2022-04-17T23:00,4.3,54,0.0,0.0,10.3,0
2022-04-18T00:00,3.6,58,0.0,0.0,9.0,0
2022-04-18T01:00,2.8,68,0.0,0.0,7.6,0
2022-04-18T02:00,2.4,72,0.0,0.0,7.5,0
2022-04-18T03:00,2.2,73,0.0,0.0,7.4,0
2022-04-18T04:00,2.0,78,0.0,0.0,7.5,0
2022-04-18T05:00,1.5,84,0.0,0.0,6.9,0
2022-04-18T06:00,1.9,86,0.0,0.0,8.1,3
2022-04-18T07:00,3.2,83,28.0,0.0,13.2,0
2022-04-18T08:00,5.3,70,186.0,0.0,12.0,61
2022-04-18T09:00,7.2,56,387.0,0.0,13.3,100
2022-04-18T10:00,8.8,48,549.0,0.0,16.0,100
2022-04-18T11:00,10.0,46,689.0,0.0,15.3,100
2022-04-18T12:00,10.2,43,703.0,0.0,23.2,100
2022-04-18T13:00,9.5,45,717.0,0.0,26.8,100
2022-04-18T14:00,9.1,51,501.0,0.0,25.5,100
2022-04-18T15:00,8.4,57,273.0,0.0,22.2,100
2022-04-18T16:00,7.9,60,145.0,0.0,21.1,100
2022-04-18T17:00,7.8,62,129.0,0.0,22.3,100
2022-04-18T18:00,7.6,66,74.0,0.0,25.7,100
2022-04-18T19:00,7.3,73,18.0,0.3,24.2,100
2022-04-18T20:00,6.8,78,2.0,0.4,20.9,100
2022-04-18T21:00,6.2,89,0.0,0.5,20.5,100
2022-04-18T22:00,5.9,89,0.0,1.7,22.9,100
2022-04-18T23:00,5.5,90,0.0,4.1,30.2,100
2022-04-19T00:00,5.8,93,0.0,5.1,32.8,100
2022-04-19T01:00,6.9,93,0.0,5.8,42.5,100
2022-04-19T02:00,7.8,93,0.0,6.9,41.8,100
2022-04-19T03:00,8.4,94,0.0,5.2,28.4,100
2022-04-19T04:00,9.1,97,0.0,2.1,20.7,100
2022-04-19T05:00,7.8,98,0.0,1.4,24.6,100
2022-04-19T06:00,5.9,95,0.0,0.9,35.8,100
2022-04-19T07:00,4.8,88,5.0,0.1,31.3,100
2022-04-19T08:00,5.3,88,53.0,0.0,23.4,4
2022-04-19T09:00,6.0,83,131.0,0.0,27.9,30
2022-04-19T10:00,7.8,68,480.0,0.0,31.4,23
2022-04-19T11:00,8.0,60,491.0,0.0,32.4,45
2022-04-19T12:00,9.3,49,681.0,0.0,33.5,69
2022-04-19T13:00,10.1,41,608.0,0.0,33.6,44
2022-04-19T14:00,11.0,35,800.0,0.0,34.1,28
2022-04-19T15:00,11.3,35,719.0,0.0,33.4,26
2022-04-19T16:00,11.2,36,697.0,0.1,36.0,31
2022-04-19T17:00,10.4,37,464.0,0.0,33.2,29
2022-04-19T18:00,10.0,38,296.0,0.0,29.9,8
2022-04-19T19:00,9.0,41,150.0,0.0,26.2,1
2022-04-19T20:00,7.3,47,18.0,0.0,26.8,0
2022-04-19T21:00,6.6,51,0.0,0.0,24.6,1
2022-04-19T22:00,6.2,50,0.0,0.0,26.7,5
2022-04-19T23:00,5.8,52,0.0,0.0,24.2,43
2022-04-20T00:00,5.4,52,0.0,0.0,25.8,28
2022-04-20T01:00,5.1,51,0.0,0.0,26.3,19
2022-04-20T02:00,4.6,54,0.0,0.0,25.9,2
2022-04-20T03:00,4.4,56,0.0,0.0,23.3,49
2022-04-20T04:00,4.1,60,0.0,0.0,20.9,1
2022-04-20T05:00,3.7,63,0.0,0.0,19.8,4
2022-04-20T06:00,3.4,66,0.0,0.0,19.9,3
2022-04-20T07:00,3.6,66,31.0,0.0,21.6,2
2022-04-20T08:00,6.3,59,190.0,0.0,18.0,5
2022-04-20T09:00,8.2,46,377.0,0.0,26.6,47
2022-04-20T10:00,9.4,41,552.0,0.0,24.1,0
2022-04-20T11:00,10.3,41,747.0,0.0,21.8,1
2022-04-20T12:00,11.5,38,861.0,0.0,20.5,3
2022-04-20T13:00,12.4,36,915.0,0.0,19.6,0
2022-04-20T14:00,13.2,35,912.0,0.0,17.5,47
2022-04-20T15:00,13.8,35,844.0,0.0,16.4,25
2022-04-20T16:00,14.0,35,721.0,0.0,15.4,18
2022-04-20T17:00,13.9,36,554.0,0.0,14.5,0
2022-04-20T18:00,13.6,37,358.0,0.0,14.1,8
2022-04-20T19:00,12.2,45,160.0,0.0,8.5,17
2022-04-20T20:00,8.9,63,18.0,0.0,6.9,30
2022-04-20T21:00,7.6,83,0.0,0.0,7.1,38
2022-04-20T22:00,6.3,89,0.0,0.0,6.9,93
2022-04-20T23:00,5.6,93,0.0,0.0,6.1,94
2022-04-21T00:00,5.8,94,0.0,0.0,5.8,51
2022-04-21T01:00,5.6,93,0.0,0.0,6.8,1
2022-04-21T02:00,4.8,94,0.0,0.0,7.2,65
2022-04-21T03:00,5.3,93,0.0,0.0,7.2,91
2022-04-21T04:00,5.1,93,0.0,0.0,7.8,54
2022-04-21T05:00,6.8,90,0.0,0.0,2.1,99
2022-04-21T06:00,6.7,91,0.0,0.0,1.6,95
2022-04-21T07:00,6.2,94,30.0,0.0,4.0,99
2022-04-21T08:00,7.9,84,157.0,0.0,7.6,99
2022-04-21T09:00,9.7,66,374.0,0.0,10.1,100
2022-04-21T10:00,11.3,59,544.0,0.0,13.8,100
2022-04-21T11:00,12.6,59,664.0,0.0,19.2,100
2022-04-21T12:00,12.3,64,445.0,0.0,25.1,99
2022-04-21T13:00,13.0,58,655.0,0.0,28.9,98
2022-04-21T14:00,12.8,56,766.0,0.0,34.2,100
2022-04-21T15:00,10.8,66,228.0,0.0,30.8,100
2022-04-21T16:00,11.2,66,291.0,0.0,28.9,100
2022-04-21T17:00,10.4,73,186.0,0.3,25.5,100
2022-04-21T18:00,11.0,69,107.0,0.0,21.5,100
2022-04-21T19:00,11.3,67,29.0,0.0,20.9,100
2022-04-21T20:00,11.3,70,5.0,0.0,16.2,53
2022-04-21T21:00,11.3,69,0.0,0.0,13.5,34
2022-04-21T22:00,10.9,69,0.0,0.0,12.7,100
2022-04-21T23:00,11.5,65,0.0,0.0,14.5,97
2022-04-22T00:00,9.9,72,0.0,0.0,10.0,1
2022-04-22T01:00,8.9,79,0.0,0.0,9.0,2
2022-04-22T02:00,9.0,81,0.0,0.0,9.7,0
2022-04-22T03:00,8.9,83,0.0,0.0,10.4,1
2022-04-22T04:00,8.7,86,0.0,0.0,10.9,0
2022-04-22T05:00,8.5,89,0.0,0.0,11.7,0
2022-04-22T06:00,8.4,91,0.0,0.0,12.1,0
2022-04-22T07:00,9.4,91,35.0,0.0,13.8,0
2022-04-22T08:00,12.8,82,193.0,0.0,16.1,3
2022-04-22T09:00,15.0,68,392.0,0.0,21.2,0
2022-04-22T10:00,16.1,57,584.0,0.0,20.8,0
2022-04-22T11:00,16.9,46,739.0,0.0,19.7,0
2022-04-22T12:00,17.4,40,851.0,0.0,22.3,0
2022-04-22T13:00,17.7,35,911.0,0.0,21.4,21
2022-04-22T14:00,18.1,33,910.0,0.0,20.6,24
2022-04-22T15:00,18.3,33,845.0,0.0,20.2,0
2022-04-22T16:00,18.3,34,721.0,0.0,19.9,68
2022-04-22T17:00,17.8,36,550.0,0.0,19.1,27
2022-04-22T18:00,17.2,40,358.0,0.0,17.7,34
2022-04-22T19:00,15.4,47,162.0,0.0,13.3,100
2022-04-22T20:00,13.5,48,20.0,0.0,12.0,100
2022-04-22T21:00,13.1,47,0.0,0.0,13.0,100
2022-04-22T22:00,11.5,53,0.0,0.0,12.4,100
2022-04-22T23:00,9.7,66,0.0,0.0,9.0,100
2022-04-23T00:00,8.3,76,0.0,0.0,8.0,99
2022-04-23T01:00,7.8,79,0.0,0.0,9.4,100
2022-04-23T02:00,7.3,78,0.0,0.0,9.9,100
2022-04-23T03:00,7.0,78,0.0,0.0,9.9,100
2022-04-23T04:00,6.8,76,0.0,0.0,10.1,100
2022-04-23T05:00,6.6,75,0.0,0.0,10.4,97
2022-04-23T06:00,6.6,74,0.0,0.0,11.3,100
2022-04-23T07:00,7.2,74,17.0,0.0,11.9,100
2022-04-23T08:00,8.9,66,92.0,0.0,8.3,100
2022-04-23T09:00,9.4,65,70.0,0.0,5.1,97
2022-04-23T10:00,10.6,58,181.0,0.0,5.7,100
2022-04-23T11:00,11.8,53,301.0,0.0,2.9,100
2022-04-23T12:00,12.8,48,362.0,0.0,5.2,100
2022-04-23T13:00,13.3,46,358.0,0.0,6.1,93
2022-04-23T14:00,14.6,43,830.0,0.0,10.1,82
2022-04-23T15:00,14.4,42,674.0,0.0,14.1,79
2022-04-23T16:00,14.3,42,694.0,0.0,13.3,52
2022-04-23T17:00,14.1,43,530.0,0.0,12.6,44
2022-04-23T18:00,13.4,48,331.0,0.0,11.9,100
2022-04-23T19:00,12.1,57,79.0,0.0,9.7,100
2022-04-23T20:00,9.9,75,6.0,0.0,14.2,100
2022-04-23T21:00,10.1,72,0.0,0.0,12.0,43
2022-04-23T22:00,9.8,73,0.0,0.0,6.6,51
2022-04-23T23:00,8.8,83,0.0,0.0,5.8,76
2022-04-24T00:00,9.6,78,0.0,0.0,4.8,77
2022-04-24T01:00,8.6,87,0.0,0.0,6.3,34
2022-04-24T02:00,9.4,82,0.0,0.0,5.4,17
2022-04-24T03:00,9.5,81,0.0,0.0,1.6,11
2022-04-24T04:00,7.9,91,0.0,0.0,6.6,2
2022-04-24T05:00,7.6,91,0.0,0.0,7.7,16
2022-04-24T06:00,7.4,91,0.0,0.0,6.7,33
2022-04-24T07:00,8.6,85,33.0,0.0,11.5,33
2022-04-24T08:00,11.7,70,154.0,0.0,10.5,69
2022-04-24T09:00,14.0,57,370.0,0.0,14.2,85
2022-04-24T10:00,15.1,47,527.0,0.0,16.2,66
2022-04-24T11:00,15.6,43,613.0,0.0,15.8,82
2022-04-24T12:00,15.3,43,663.0,0.0,17.9,73
2022-04-24T13:00,15.1,43,824.0,0.0,23.8,62
2022-04-24T14:00,14.3,45,830.0,0.0,25.4,27
2022-04-24T15:00,13.7,48,817.0,0.0,24.6,0
2022-04-24T16:00,13.1,49,701.0,0.0,22.3,0
2022-04-24T17:00,12.2,52,543.0,0.0,20.4,0
2022-04-24T18:00,11.0,58,355.0,0.0,18.2,41
2022-04-24T19:00,9.9,66,163.0,0.0,15.1,7
2022-04-24T20:00,8.6,67,22.0,0.0,11.5,31
2022-04-24T21:00,8.1,71,0.0,0.0,11.1,1
2022-04-24T22:00,7.6,75,0.0,0.0,8.9,32
2022-04-24T23:00,7.1,80,0.0,0.0,5.3,55
2022-04-25T00:00,7.1,80,0.0,0.0,6.2,83
2022-04-25T01:00,6.7,83,0.0,0.0,5.4,100
2022-04-25T02:00,6.5,86,0.0,0.0,5.4,61
2022-04-25T03:00,6.2,87,0.0,0.0,5.2,21
2022-04-25T04:00,6.4,87,0.0,0.0,6.8,95
2022-04-25T05:00,6.3,88,0.0,0.0,6.4,98
2022-04-25T06:00,6.4,87,0.0,0.0,8.3,100
2022-04-25T07:00,7.2,80,36.0,0.0,10.3,98
2022-04-25T08:00,8.7,71,194.0,0.0,10.0,100
2022-04-25T09:00,10.5,61,373.0,0.0,11.2,98
2022-04-25T10:00,12.2,53,563.0,0.0,10.9,100
2022-04-25T11:00,13.7,44,727.0,0.0,13.6,100
2022-04-25T12:00,14.5,36,832.0,0.0,17.7,100
2022-04-25T13:00,14.4,36,845.0,0.0,20.1,100
2022-04-25T14:00,13.9,41,761.0,0.0,22.4,100
2022-04-25T15:00,13.7,45,704.0,0.0,21.4,100
2022-04-25T16:00,12.9,49,497.0,0.0,20.1,100
2022-04-25T17:00,12.4,50,359.0,0.0,19.3,100
2022-04-25T18:00,11.7,53,200.0,0.0,16.8,100
2022-04-25T19:00,11.0,55,65.0,0.0,14.6,100
2022-04-25T20:00,10.7,55,11.0,0.0,9.4,100
2022-04-25T21:00,10.5,58,0.0,0.0,11.2,100
2022-04-25T22:00,10.3,61,0.0,0.0,10.1,100
2022-04-25T23:00,10.1,67,0.0,0.0,10.6,100
2022-04-26T00:00,10.0,72,0.0,0.0,10.0,100
2022-04-26T01:00,9.9,79,0.0,0.0,10.5,100
2022-04-26T02:00,9.9,81,0.0,0.0,8.9,100
2022-04-26T03:00,9.9,83,0.0,0.0,6.5,100
2022-04-26T04:00,10.0,83,0.0,0.0,5.1,100
2022-04-26T05:00,10.2,84,0.0,0.0,6.5,100
2022-04-26T06:00,10.4,84,0.0,0.0,8.0,100
2022-04-26T07:00,10.8,85,14.0,0.0,7.8,100
2022-04-26T08:00,10.6,87,56.0,0.1,7.0,100
2022-04-26T09:00,11.6,88,86.0,0.3,7.3,100
2022-04-26T10:00,12.5,89,114.0,0.4,7.1,100
2022-04-26T11:00,13.9,87,185.0,0.2,10.0,100
2022-04-26T12:00,14.6,86,172.0,0.3,11.8,100
2022-04-26T13:00,15.4,84,296.0,0.0,12.5,100
2022-04-26T14:00,15.6,83,278.0,0.0,4.3,100
2022-04-26T15:00,16.3,81,269.0,0.0,11.9,100
2022-04-26T16:00,15.7,84,190.0,0.0,12.2,100
2022-04-26T17:00,15.4,84,172.0,0.4,9.7,100
2022-04-26T18:00,15.4,83,136.0,0.1,8.6,100
2022-04-26T19:00,14.9,89,47.0,0.4,6.6,100
2022-04-26T20:00,14.7,92,10.0,0.4,4.2,100
2022-04-26T21:00,14.5,93,0.0,0.0,1.8,100
2022-04-26T22:00,13.6,98,0.0,0.2,2.4,100
2022-04-26T23:00,13.3,98,0.0,1.3,5.5,100
2022-04-27T00:00,13.3,96,0.0,0.8,11.2,100
2022-04-27T01:00,12.8,89,0.0,0.0,18.1,99
2022-04-27T02:00,11.7,90,0.0,0.0,20.6,100
2022-04-27T03:00,9.4,84,0.0,0.0,27.2,18
2022-04-27T04:00,8.2,81,0.0,0.0,22.0,38
2022-04-27T05:00,8.4,78,0.0,0.0,19.5,56
2022-04-27T06:00,7.8,75,0.0,0.0,22.7,35
2022-04-27T07:00,7.2,72,50.0,0.0,21.4,51
2022-04-27T08:00,9.4,55,214.0,0.0,19.7,82
2022-04-27T09:00,10.4,50,415.0,0.0,24.7,0
2022-04-27T10:00,11.3,46,573.0,0.0,27.8,26
2022-04-27T11:00,12.0,42,663.0,0.0,28.5,33
2022-04-27T12:00,12.2,40,730.0,0.0,30.3,100
2022-04-27T13:00,11.5,41,428.0,0.0,28.1,63
2022-04-27T14:00,12.9,35,832.0,0.0,31.2,94
2022-04-27T15:00,12.3,35,602.0,0.0,31.8,82
2022-04-27T16:00,12.0,36,472.0,0.0,29.9,94
2022-04-27T17:00,11.4,38,420.0,0.0,30.3,91
2022-04-27T18:00,10.5,39,242.0,0.0,29.2,98
2022-04-27T19:00,9.6,40,94.0,0.0,25.9,60
2022-04-27T20:00,7.8,42,26.0,0.0,25.3,22
2022-04-27T21:00,6.7,45,0.0,0.0,22.1,4
2022-04-27T22:00,5.8,48,0.0,0.0,20.2,0
2022-04-27T23:00,5.1,50,0.0,0.0,20.6,6
2022-04-28T00:00,4.3,49,0.0,0.0,24.4,14
