plate_id,mfg_sintering_temp,mfg_sintering_time,mfg_cooling_rate,mfg_green_density,mfg_humidity,mfg_furnace_position,days_from_start,day_of_week,hour_of_day,shift,disp_mean,disp_std,disp_max,disp_min,disp_range,disp_rms,center_mean,edge_mean,center_edge_ratio,grad_mean,grad_max,grad_std,curvature_mean,curvature_max,x_symmetry,y_symmetry
SOFC_0150,1416.4489092145295,3.901919672424165,2.452662767630378,0.5411470823202885,42.83961444813061,0,0,0,23,2,2.896372579115401,9.412971694338097,30.604310251643284,-10.908253838285566,41.51256408992885,9.848502943872322,-5.507926726820751,13.528629542870991,-0.40713113639748205,4.035245539621658,14.079312788010297,2.9088446435771496,7.661643095162243,28.252041239466575,0.9547992726681899,0.9521874477158219
SOFC_0023,1406.855441527264,3.904635998649985,2.442807295709524,0.5659513883626017,50.557251928159125,0,-12,3,4,0,5.88901303308366,10.114234415683885,36.153905708008914,-7.748213026857021,43.90211873486594,11.703769150117136,-2.8854435062141057,17.447687607539102,-0.1653768342109976,4.214547319369872,16.38473110175417,3.0614044743688944,7.418392324514109,32.73582980210287,0.9598094651197555,0.9597157187454044
SOFC_0407,1391.367668229652,4.1015881271173456,2.0167490257380924,0.5559465953466483,30.821236934973346,-1,17,3,11,1,10.532366919135125,9.983756517368105,40.33695523160232,-2.8629033388766167,43.19985857047894,14.512275738745528,1.9918676927740264,22.000794336052227,0.09053616754981561,4.2166328202648335,16.406451029282984,3.0762331419798565,7.581980800926038,29.208492577887746,0.8989286648386794,0.9601776568874588
SOFC_0447,1415.3142778040408,4.291907728310054,2.621517266589941,0.5624274415485804,60.638870337224084,0,21,0,9,1,12.981042846994745,10.450170471156603,41.195517153547016,-2.3223191839580024,43.51783633750502,16.66473931004463,3.6607875740034457,25.183916745506334,0.1453621160534744,4.386199704128311,14.831302653204354,3.2419299801697665,7.4502093708063954,31.780222518265102,0.9633659560645597,0.9614064837551092
SOFC_0109,1385.600035932664,4.494176934309967,1.7864607442202713,0.5897549404781695,59.82321059518604,1,-5,2,16,2,7.616184527479683,11.637182607132731,42.2129023175983,-8.80667534729512,51.01957766489342,13.907921691912616,-2.1172265229957863,21.28108612363381,-0.09948864504410071,4.81528817080746,16.058035622740288,3.85203023021515,7.640692299015009,34.15551169180341,0.9311348159903203,0.9694280648885202
SOFC_0239,1403.445252892167,3.8151818990312183,2.6258879123243326,0.5790998791153649,38.890157804902096,0,7,0,21,2,9.895497766543757,10.448746755825756,41.41607580620838,-4.924705829719578,46.34078163592796,14.390871579409351,0.79512063830549,21.98948232995936,0.036159132362249984,4.34357780879921,15.72495320204515,3.210036385767218,7.434115259802044,28.934738583835426,0.9571272607037323,0.9618311101580196
SOFC_0179,1411.2602397996527,4.327753621561004,2.855872680152018,0.5527916337905384,52.265629147586054,0,2,3,2,0,8.580094390955807,10.392605154020314,38.675354510082634,-6.024448655238261,44.699803165320894,13.476804578425885,-0.5555717966824991,20.431603475714848,-0.02719178502808508,4.3459189210835385,16.9195715583335,3.1526447618959863,7.4909509979087145,35.09407159097903,0.960696504852017,0.9587353187237324
SOFC_0148,1384.134258160141,3.72575321005902,2.3807420359578586,0.5552267039666695,43.65518635765054,-1,0,0,21,2,9.554729756908868,9.551066705856657,38.410077469322346,-4.819786002680879,43.229863472003224,13.50983848709093,1.6605187376054724,20.392271208483553,0.08142882365578989,3.9989718547419493,16.270061071869506,2.9072973583932273,7.30283552061382,29.514210811000375,0.8982882818784164,0.9535117577846787
SOFC_0406,1388.0222689919397,4.473065441647393,2.7767269108263894,0.5612180899329215,52.70913011833341,1,17,3,10,1,11.776535787940704,10.915611912882234,43.48243588013292,-2.1517202261696813,45.6341561063026,16.057315423111817,2.316245079618451,24.313039124703195,0.09526760404039462,4.465965881782768,14.884858559657655,3.3419917752425117,7.646578989963997,31.065554552482944,0.9171759356805391,0.9646690374892157
SOFC_0355,1398.2607052159465,4.309841465044349,2.3676063832570993,0.5695000319882171,58.452927842866636,0,15,1,5,0,10.177403590975763,10.750278022186643,39.42245622195501,-5.745781710468464,45.16823793242347,14.80364892207038,0.7589962909957386,22.8127535966229,0.03327069897591837,4.4963280711068006,13.992740195903192,3.2360307973401006,7.481274645941394,30.045814748671326,0.9632014716724849,0.9626808547142148
SOFC_0297,1407.2233568885804,4.217774709441566,2.1228308216657172,0.5651782535520279,45.77799729340028,-1,10,3,11,1,-1.2449420440842471,10.614647323490916,31.279574299411735,-15.70412149747702,46.98369579688875,10.687404666017917,-10.286786487025388,11.063891667541688,-0.9297619559527989,4.426229714950355,17.1141509631781,3.296528235186165,7.585822341729821,30.746058623588276,0.9171006739111266,0.963455206832481
SOFC_0442,1446.348315804111,4.698973131604293,2.5969439276996495,0.5473991585755472,56.64834437789051,0,20,0,4,0,15.458531497217857,10.786513121983434,47.64813204838922,1.046259818278313,46.60187223011091,18.84980268812375,6.092588254990366,27.772396606581346,0.2193756672109065,4.448547814737013,17.91087198429918,3.2286489364466076,7.508086316288052,29.130883981223015,0.9642489119800649,0.964728165200257
SOFC_0259,1400.9943871790451,4.136095357069665,2.3589897764830385,0.5828709400262957,50.9406449170483,0,8,1,23,2,7.483581290073726,10.941760155018827,38.096303970654574,-8.018825870805383,46.11512984145996,13.256172306329574,-1.9063049218568526,20.33068917154209,-0.09376488971954357,4.500408952812701,19.53763958876468,3.444407570505106,7.587300633935749,32.27584256400349,0.9679475350072098,0.9625405561247367
SOFC_0106,1409.2866549774214,4.378978969314352,1.8847691225345122,0.5595750447588738,52.285764526940625,-1,-5,2,13,1,6.6303586567019535,10.569843150360242,38.176388850174924,-8.359277125548912,46.53566597572384,12.477309010348339,-2.4287957723645515,18.97868289873322,-0.12797493152444925,4.38323162829464,17.1932118639234,3.2716853546304403,7.638924214516472,29.61623061576757,0.9207642825301685,0.9630946480823103
SOFC_0263,1414.2993396963743,4.48368003978528,2.781804090074873,0.5525521236182885,42.707050868363886,0,8,2,3,0,8.468209294090366,10.63481320544816,39.36615700533084,-5.407898605530602,44.774055610861446,13.594477575960504,-1.0021081923539865,20.63818658641915,-0.048556017245110154,4.4238018534547106,15.901018001096315,3.3156366492543046,7.6893222868003885,32.1522363277689,0.9632937942215725,0.967538962317478
SOFC_0222,1396.5065178743623,3.9292925033107404,2.776932322607733,0.5521132282336045,53.094337524923844,-1,7,0,5,0,6.789785064107088,9.93929055778733,36.870083181532436,-8.267353974854087,45.137437156386525,12.037054374260011,-1.7910556916208271,17.90617595091257,-0.10002446063896112,4.136691360444024,15.05914501228251,3.0206663714099666,7.600313975239367,34.4845023491363,0.9089929059583324,0.9594039115133931
SOFC_0166,1391.4770822998348,4.194993079041047,2.4755549037938165,0.5527788085454947,52.01630208571788,-1,2,2,5,0,10.190786759001378,10.14983431772708,41.474283432341565,-3.104446797292827,44.578730229634395,14.383020247665234,1.4070373881856264,21.60826333300626,0.06511570603273306,4.189064853191421,15.13007002579885,3.099341391333379,7.633198454034309,31.740879260478092,0.9040311185501445,0.9605354132605484
SOFC_0070,1407.1074751950318,4.1035560709847605,1.8874517490768692,0.5339058869958592,55.93018440495364,0,-8,0,3,0,10.937998329141426,9.123485175748812,37.79414808680979,-1.5024472083411127,39.2965952951509,14.243517444803055,3.00184092594256,21.461658312126502,0.13986993653591484,3.9857677694495868,14.126887692885681,2.9163928635462906,7.305414815461274,30.234318404730445,0.9533289170946535,0.9533845424674753
SOFC_0093,1393.7285372475856,4.045330917803197,2.2896533111431636,0.5542602332887111,50.04534534735384,1,-6,1,21,2,9.381852935169993,9.925002539479145,40.393431386719044,-4.9708831698712945,45.36431455659034,13.657409707035418,0.9764664095915312,20.774564974294957,0.047002975214969336,4.1352770607000835,17.214144918280482,3.033591986934089,7.581706955804195,37.03687151330526,0.9033319785067535,0.9565872559574355
SOFC_0400,1387.7942269869104,4.7906286637214475,2.6918582094866785,0.5326946896331741,49.302074004473354,1,16,3,0,0,9.305040059088956,10.320959393679987,42.99507824112666,-5.456917125113013,48.45199536623968,13.896257528818376,0.26504901468053776,21.14441216222066,0.012535179512766453,4.212074767500061,21.451779638151045,3.1611053395780297,7.266915011128114,37.233127298980776,0.9170600615322301,0.9596047447456094
SOFC_0248,1401.4616862219825,4.127381567265385,2.4902576957150786,0.5663931202687302,42.497093141120715,0,8,1,7,0,8.58781781036912,10.491222974473365,38.20198320440832,-4.9021432954328885,43.10412649984121,13.55788974155679,-0.8324939221757801,20.747973299869308,-0.04012410610037356,4.327715798150845,17.35693903325877,3.3281220792983826,7.5856034118636275,29.568390011720865,0.963783234780385,0.9645393968758956
SOFC_0262,1403.1934934731876,4.111438447197353,2.388189462463463,0.561056242317719,45.426571123798226,0,8,2,2,0,17.885273958309394,10.192860036071462,46.30664000847561,4.469727646218784,41.836912362256825,20.585854859070654,9.066786808130818,29.796966507363702,0.30428555543077157,4.237040857167271,14.684339544101851,3.1324461321481785,7.433119338641897,31.450748499541128,0.9641117966635641,0.966843023578678
SOFC_0225,1418.5366877014644,3.9219201313612313,2.6463214383779796,0.530199048229751,36.853468507486966,-1,7,0,8,1,8.856375890003758,9.312145546195108,39.74100019469402,-3.14590549744137,42.886905692135386,12.851126354470304,0.8519433785003789,19.101427511767323,0.04460102960234331,3.959946834803149,17.559790588640034,2.9325210288385426,7.363002675015288,24.89319020036752,0.8765985127970408,0.950165711209255
SOFC_0115,1403.085320511373,3.6677267113545695,1.8925735355183195,0.5468854922174101,46.04784042016692,0,-5,2,22,2,8.990421526183788,8.901206028366696,35.41586057534239,-4.331603043457265,39.74746361879966,12.651448453750284,1.2215982722061625,19.177635842654006,0.06369910339991111,3.9143457667271506,15.945733094912576,2.826922391093039,6.947842593863327,31.56201122175524,0.9487607902387452,0.9494647434397527
SOFC_0135,1408.1778496239137,4.437387836693988,2.2810255652768205,0.5389902814177375,50.298766085340986,1,-1,0,1,0,11.9407133630399,9.908371695338671,43.73254254044038,-1.460209006552689,45.192751546993065,15.51632898823907,3.294495766082596,23.337208951812073,0.14116922172295865,4.15898009074212,15.960177795184878,3.0798668927784387,7.4917392678769295,32.00398588856145,0.9079973268659907,0.9553625949367405
SOFC_0441,1409.6002643401,4.497508904921647,2.5485255117339767,0.5549579235780141,46.73227912773966,-1,20,0,1,0,10.227951937919247,10.636553670521206,42.950011559467114,-3.884935722369734,46.83494728183685,14.756262224230912,1.0878705049473105,22.36364978530822,0.04864458470537315,4.294624435865693,15.910956436473224,3.25817564368451,7.520350047779755,33.524561318934715,0.9121850800765485,0.9666605774909832
SOFC_0238,1405.5319564329927,4.121154138232956,2.42296383412719,0.562850569574272,54.30432002924742,1,7,0,20,2,16.23262116668762,10.40956518492154,47.059849310808694,2.029311336314825,45.03053797449387,19.283595029981456,7.043560821052913,28.011716425437307,0.2514505167275709,4.361871980649238,15.344507357932672,3.1999315677810465,7.585887638012551,30.36673205282016,0.9159213539969684,0.9591019463848096
SOFC_0460,1391.589413015074,4.2400408875032936,2.7478143017707843,0.5485589623365612,43.809627185648324,-1,22,1,17,2,10.857067221284677,10.112132530278792,41.541607905498836,-3.693155046379587,45.23476295187842,14.836816806762048,2.368786224768073,22.294382746546013,0.10625035666819274,4.22157405403995,18.059987798654348,3.017196204115627,7.883715320731243,32.2947116755844,0.9031558788981534,0.9577632608899552
SOFC_0436,1414.7398526518764,4.762244338935551,2.3132299090508,0.5471834436788628,48.966411856766555,1,18,4,20,2,19.74850685359705,10.745442559995737,54.87172354151177,4.007149345887794,50.86457419562397,22.482616812923208,10.788321765618806,32.014381558596135,0.33698359622812873,4.47818044338666,15.887764438818465,3.394024452835338,7.608792906495727,30.376523623838068,0.9136956794324705,0.9636693041573771
SOFC_0307,1407.1398750932822,3.950888557603597,1.9036664985393175,0.5311302281149884,56.83513498077792,0,11,4,10,1,6.976056398754317,8.82458067237629,32.89753031311221,-6.371250966969912,39.26878128008212,11.248937146320902,-0.7777366627704951,16.986449327525214,-0.04578570847790569,3.8855732161837553,16.05434578998698,2.763243804926139,7.252827359106823,31.445512920420793,0.94779811402723,0.9472889419294372
SOFC_0127,1407.496353221929,3.958605912477278,2.303616874173625,0.5569270382555102,40.29300343311227,-1,-3,4,16,2,12.28659916701344,9.986977939112114,44.12620968641791,-1.7950665641430565,45.921276250560965,15.833516584990441,3.5237868788558298,23.702146502738564,0.14866951943694928,4.149563823073665,16.322482801978133,2.950684986639656,7.7024674887138325,29.787635950714247,0.9016234721247652,0.9565985004489042
SOFC_0329,1406.9246000877054,3.7724467513166813,2.833935388925197,0.5660469257313359,49.71091097206407,1,13,0,5,0,14.594296064182725,10.09236265554026,46.34192899026189,0.3099762875574857,46.03195270270441,17.74399226724254,5.686770343593315,25.883790047866334,0.21970391945588238,4.1409381834597765,16.07230329047195,3.0280235832276188,7.446329753101863,25.964735570344033,0.916690819048469,0.9602013821398713
SOFC_0011,1402.9804197050435,3.9291754754469497,1.723584427343695,0.5478449271237364,35.40741695552913,-1,-13,1,14,1,8.357235507386301,9.461183114627389,37.823363855592696,-5.525049118622122,43.34841297421482,12.62368295127966,0.5045616682196282,19.302231433653315,0.02614006799233897,4.046815185264759,16.392805390989135,2.916104053344687,7.764011772860123,34.33202546222949,0.900416237278057,0.9511078544118386
SOFC_0220,1389.4060282328355,4.4407166917934155,2.091643504845926,0.6025758618317981,66.03522593319023,0,4,4,22,2,12.766855611950742,12.005538646069914,45.43670112546829,-4.121340094667301,49.55804122013559,17.524998156880827,2.3251961857469348,27.152677277216156,0.08563413752440066,4.83001226316892,16.568664697941063,3.670637959425099,7.430519828109025,31.059714024699062,0.971834815387364,0.9714223127820514
SOFC_0459,1411.4396322723878,4.342332367807134,2.3390087047706993,0.5776773837432538,45.04122370955819,1,22,1,16,2,17.842680823998823,11.295710339560284,51.934110766724885,2.1040231405635024,49.83008762616138,21.117630810825926,7.981103322204247,30.796874973480243,0.25915301698383053,4.624245441284644,16.537539242928922,3.523176209448735,7.696924171217835,29.894345904368826,0.9273015919150037,0.964928538114182
SOFC_0230,1394.2365632916058,4.233720721830585,2.475592548339856,0.5378071442339718,56.71681572550297,-1,7,0,12,1,3.2096767358302487,9.745657747360303,32.67711257281071,-10.816054206797906,43.493166779608615,10.260597920063617,-5.092036253768182,14.268389168530467,-0.35687531624968327,4.140259200422324,14.66524973181563,2.971816774591635,7.492937621810404,31.208645755722337,0.8935533622380037,0.9590953912734439
SOFC_0491,1404.4664956874183,4.706196075014396,2.3614085815426926,0.5757529167585479,45.708842907548075,0,23,3,4,0,8.53702058946497,11.537074699849233,39.63396196490748,-7.121057512660433,46.75501947756791,14.352171026532888,-1.463004447075578,22.23296867341408,-0.06580337528301589,4.706883300292965,17.422490617649295,3.539206835713015,7.595118656042459,32.90092337024748,0.9687612057108084,0.9680635952358092
SOFC_0169,1388.082598932344,3.9471709723867856,2.459095605093033,0.5365621724577355,43.68133913420001,1,2,2,8,1,2.9614481292990664,9.200715189376778,30.908429305167555,-10.402809350543329,41.31123865571088,9.665574738139346,-5.129033207771704,13.223488986206386,-0.38787288477715587,3.8753061731622487,15.517777506425997,2.8655658057902227,7.324207528998303,29.422392015947977,0.8903129489670522,0.9530102655928665
SOFC_0055,1411.9460063711472,4.227898995330704,2.3356719672721744,0.5897171551825681,47.4262018745624,-1,-10,4,11,1,15.455691650404617,11.451955366727185,48.834195371510276,-0.8009954869504908,49.63519085846077,19.23605172882155,5.518464768830829,28.75981332480376,0.19188109862279104,4.6156328287473904,16.325860582861377,3.630033011760756,7.398783163765391,30.904087872175012,0.9314172456760968,0.9717789128241671
SOFC_0453,1406.0208156604513,4.396427611390301,2.4018967306313517,0.5704018058698456,46.903340671081146,1,21,0,15,1,18.810285452336785,11.083502937355929,53.75763090434894,4.1548923611307975,49.602738543218145,21.83279359497475,9.288520109872197,31.600648308023537,0.29393447012222634,4.549313948269429,17.9523889955232,3.4457511677073525,7.63841980535141,32.72802752656655,0.9313106342891666,0.9648390546528376
SOFC_0064,1415.896439391301,3.795556269094977,2.337973281246803,0.5488373124529514,54.61817564267467,1,-10,4,21,2,23.513867966891894,9.44754003559782,53.97713768379203,9.603163880930598,44.37397380286143,25.340836598041676,15.2425603239846,34.098418759500156,0.4470166192888711,3.9994627836692085,14.229546946904827,2.886905790097987,7.537467342966792,32.013823443481044,0.9011756496178461,0.9509811789249184
SOFC_0062,1408.9520699313462,3.7952688204389853,2.037469468242893,0.5630627698344053,42.01720807513014,-1,-10,4,19,2,12.026578014009681,9.884413101117111,43.58523141116663,-2.22740878460663,45.81264019577326,15.567279822775612,3.4316942683060163,23.389798451859992,0.14671755845401754,4.131549428743569,16.538935543315468,3.089094034241658,7.536703833551599,28.07622850420057,0.9119435105976446,0.9562742834855119
SOFC_0089,1414.597994905308,4.11788561070313,1.9891047306200704,0.510168392857723,49.77371641106637,1,-6,1,17,2,2.6191470625205335,8.652851973051916,32.311240468944,-10.553943982938986,42.86518445188298,9.040562958281877,-4.8620283904058,12.243962153794063,-0.3970959671582475,3.6997078058355495,15.835090606886158,2.6033957427683,7.2638647350542085,30.664056083887683,0.877389474328628,0.952512499183613
SOFC_0417,1433.9602224991977,4.047175584884692,2.5562918704866355,0.539909639724957,46.636286503108145,1,17,4,3,0,3.394660554682839,9.817476324898708,34.73649206966587,-10.300152858698157,45.036644928364026,10.38780831896056,-5.20940491569049,14.193223349327196,-0.3670346348000504,4.090546442847607,16.297978666977816,2.9430492305583313,7.351084333017248,30.619455832948848,0.9084834164652978,0.9594481630717652
SOFC_0350,1398.8949492012875,3.9594863117701147,2.53743882326103,0.5808829649885564,44.76330692988075,1,14,1,0,0,15.08867945524746,10.594631566018835,47.86569225542395,0.061297361973724325,47.80439489345023,18.4367693949588,6.075470149706246,27.254788730641916,0.2229138514642708,4.2607023040426695,16.39975943055545,3.2065162006305292,7.505335883993532,28.753274853699644,0.918602330171824,0.9612516378470324
SOFC_0041,1405.9925471606673,4.295158498464364,1.801005990473004,0.59885247203632,53.74821235605952,-1,-11,3,22,2,14.921431148926583,11.636813249458022,51.91995949113667,0.31396012068169604,51.605999370454974,18.922593113390096,5.32404483909661,28.672358320619246,0.18568562075977862,4.664511361461785,17.44830667387114,3.6258938091218185,7.6591140181455675,34.67557016736485,0.9304426286289976,0.9711628483517346
SOFC_0073,1392.6888577008574,4.211463560763497,2.3299656310736863,0.5684086154546851,40.803199576988085,-1,-7,0,14,1,4.527834088394822,10.685018814740513,37.300827339225236,-10.155438313950643,47.456265653175876,11.60477955858658,-4.819265838015451,16.800765550385794,-0.28684797348754226,4.434736496870392,20.16742111203888,3.3434019257124237,7.279493290682428,30.32732499796597,0.9205541477004491,0.9619180124832467
SOFC_0142,1394.523113743535,3.7978189684460064,2.6331749581590427,0.6103418594940773,48.06023891712505,-1,0,0,15,1,5.557354312438107,11.532524776652822,40.482843240841774,-9.958619061919977,50.44146230276175,12.80169186779957,-4.290790298749553,18.769509572989982,-0.2286042719155479,4.653806008568484,17.490821420931514,3.699277477208951,7.401445580169478,28.850410572789354,0.9325072664817322,0.9720483935250758
SOFC_0320,1401.9193738854472,4.294214186524694,2.7004281523752454,0.5659894821180872,48.66662938873785,-1,11,4,21,2,5.561801783742445,10.84094751121318,37.31801168431364,-8.46253813113479,45.78054981544843,12.184407331607062,-4.0700415986096,17.93999886247871,-0.22686965606516207,4.4309545636976315,15.160761309692711,3.2875528835691235,7.4154777570883965,28.967865983893354,0.9216319401043124,0.9687741364813804
SOFC_0204,1424.2407262240943,4.150834763265609,2.830741336776041,0.5502198423261617,49.18875895844771,-1,4,4,5,0,15.430720639984388,10.216085173410955,46.9466123250739,1.9900491416909216,44.956563183382976,18.506094556648826,6.361886724749462,26.90764836239745,0.23643413213344414,4.26420586524695,14.824577767716073,3.0622402823406962,7.489102539037723,30.73185769098413,0.9187493647065301,0.9583601859490404
SOFC_0274,1406.9712269294484,4.328643208262611,2.48773725156615,0.5382727836232293,33.41405011800096,0,9,2,14,1,14.553290828471129,9.858818720224306,41.978941735282646,-0.5819092751785009,42.56085101046115,17.578241678174386,5.761053895930985,25.877700216076054,0.2226261849082651,4.1779690974220856,14.784458136701508,2.9713085119948586,7.828906726023936,27.39467478205101,0.9562074865271607,0.9543705681360366
SOFC_0286,1401.5020828599056,4.2247981632204095,2.764105809203765,0.5562779315701669,45.23408036142918,1,9,3,3,0,9.579785933242675,10.51766611049985,41.37268233245077,-5.223134539522565,46.59581687197334,14.22651042732234,0.4181239523240765,21.461435109722697,0.019482570979239052,4.3203481151898595,17.195100073588595,3.294210651562968,7.206482255018493,33.891887227354836,0.9200951773951733,0.9658628321524212
SOFC_0184,1404.4380752639631,4.419086794934902,2.089150679475577,0.5499103783050964,65.62427235787808,-1,3,3,7,0,21.87438778182522,10.285987661702055,51.77238499333017,8.024447001600958,43.747937991729216,24.172099267675353,12.501864231855254,33.71911885836696,0.3707648445264232,4.254246628745378,16.423298080622843,3.196511887058695,7.580222797538742,32.72163975174054,0.9126366948150073,0.9616048757757938
SOFC_0486,1419.0985314839804,4.569369147398806,3.210634062378525,0.5425189456172247,48.553473210899206,1,23,2,22,2,8.89935873760976,10.592673147696603,42.69109186581195,-6.156274819879166,48.847366685691114,13.83485852311486,-0.3543271618507849,20.623123013840264,-0.017181061492574763,4.299174458109768,15.513814178502027,3.1234837357665475,6.966131512809761,31.957868863660465,0.9238123626173167,0.9652010638168239
SOFC_0391,1393.0359586675133,4.320084148031495,2.8351057789350604,0.5611240446557187,49.25689150207594,-1,16,2,14,1,0.013078587538488805,10.825510427138962,33.011530727642594,-15.49275669281371,48.50428742045631,10.825518327431089,-9.469206662522058,12.17688638576271,-0.7776376969366993,4.428019302664539,17.012702172608723,3.400021013877031,7.472640410917364,31.65626282807378,0.9166062560169677,0.9629329821183673
SOFC_0007,1390.9784606197027,4.225589804463973,2.4879886055545657,0.5437181607722693,56.52437005227373,0,-13,1,11,1,5.7689399101861785,9.77344534056404,33.17083100407314,-8.027050490309685,41.19788149438283,11.349048484887701,-2.907050466734148,17.023878634437487,-0.17076310037187387,4.130092333960468,15.956343209849077,3.055066955365847,7.487801410775888,33.76539380379468,0.9578395943883277,0.9566331117660127
SOFC_0382,1416.4196631911007,4.171892279958952,2.257878732485967,0.5442346023748713,69.35449854917651,1,16,2,6,0,9.809355162139198,9.942591927342496,44.5774230374755,-5.801003650759888,50.378426688235386,13.96705348062515,1.0574308040287683,20.95686523064045,0.05045748693488954,4.1993925806174275,17.2074698434576,3.0330557877846425,7.638737975805047,34.48838257154914,0.9048044132106933,0.954456121126905
SOFC_0346,1411.6854860310925,4.271476600127503,2.6830721895895064,0.550488410086327,65.94238647654389,0,14,0,20,2,12.699302348422552,10.280350450405743,42.05890456590136,-1.3725627114522607,43.43146727735362,16.338845905381692,3.946515652215506,24.30955291401923,0.16234422343470337,4.262863581215374,15.67692707575894,3.171998931369079,7.20255005250906,33.5234271409609,0.9612707776578002,0.9627262462088207
SOFC_0063,1404.5924629502424,3.9928323475960585,2.167964016126299,0.5444702659320269,41.372402501989754,1,-10,4,20,2,9.983176475596153,9.59945908818191,41.090990757816016,-3.8261314963407465,44.917122254156766,13.849672462862602,1.750513826641869,20.82360931386902,0.08406389671420161,4.058706954847407,15.269997628421338,2.954928654327776,7.227312157705915,31.29567538313239,0.9034131269955785,0.9510926346220384
SOFC_0319,1389.8262760871587,3.8255545216543774,3.301342822968317,0.5472825102016875,41.71633709630236,1,11,4,20,2,15.774538796305935,9.741082197189762,47.03666185572859,0.7038880657180638,46.33277379001053,18.539815441599426,7.039108991261536,26.557930311687286,0.2650473377858256,4.028081160972952,15.773625459719737,2.8812611108266157,7.701537311509048,32.023564006636775,0.90500949819693,0.9502008392717887
SOFC_0130,1409.8819140681337,4.2581593976077,2.6518497648804384,0.5675239186694045,61.43258053300365,0,-3,4,20,2,9.176181773315887,10.818000427188553,40.13352463062706,-6.730931871929205,46.864456502556266,14.185606972547435,-0.23554412555728976,21.682256406013934,-0.010863450292401643,4.475071521899283,16.021565021990437,3.3488979551650666,7.938447544787288,34.63888121302746,0.9556807096351018,0.9627689133052394
SOFC_0341,1392.8125901291055,4.246223335670236,2.3732118487306275,0.5498845070549371,58.97794591707187,0,14,0,17,2,8.03536150852556,10.007851318126756,36.44062064177897,-6.034132357340365,42.47475299911933,12.834489572181107,-0.7015397759224866,19.52691887038347,-0.035926801593860885,4.249121213572291,16.94666023782751,3.131102122987671,7.259534122132285,29.970097602897606,0.9593847222301651,0.956312456120647
SOFC_0108,1387.8308268564688,3.9791203914479065,1.84153505808721,0.5637315851457679,33.86151071756869,-1,-5,2,15,1,10.73498754576445,10.061070721672175,41.93205584403272,-3.154583130690725,45.08663897472344,14.712753028383469,2.263966516101692,22.369444273528607,0.10120798653781586,4.209570146115938,17.39042325740963,3.2613683875776327,7.490443201896388,29.481423753309134,0.8982273196513542,0.9600129064439924
SOFC_0038,1446.0300810903911,4.365431103399097,2.004451915968331,0.5384099905348625,49.007252758802174,1,-11,3,19,2,5.814914776983165,9.95373604056885,40.46053857197568,-8.848985383713488,49.30952395568917,11.52779662506658,-2.785440578148415,16.93469288609547,-0.16448130665269659,4.166761852301833,16.692433426891398,3.01617438493851,7.402717597814704,30.859988997785393,0.9103784918648411,0.9588479253990599
SOFC_0381,1422.186923995798,3.9859024553034503,2.390080610899131,0.5725846627595194,39.361653896628916,-1,15,2,5,0,24.91635226788969,10.763593223703056,58.17481283309652,10.193126377295856,47.98168645580066,27.141841304946837,15.614827842760981,37.10078894856308,0.420875886050123,4.457116981196729,17.950525594338064,3.407493807579335,7.635292635054969,30.371396824010645,0.9143813444207592,0.9629524630618148
SOFC_0120,1425.0248620975303,4.116760641420938,2.7216798084212876,0.5736125449696301,43.98315343764295,1,-3,4,8,1,4.804459370715686,11.049588411136794,38.77069034555199,-9.715787890291914,48.486478235843904,12.048910071055651,-5.0349189490042185,17.348055737775912,-0.2902295643315791,4.538465549432748,16.583191391891862,3.4076338271183264,7.814257726756549,34.468963663699064,0.9290174019122391,0.9656664344841844
SOFC_0010,1398.7721161075365,3.633163891146743,2.1760117204274705,0.5268318149315542,50.65446334374276,1,-13,1,13,1,11.179397832016411,8.489869695230999,37.05777139053746,-2.7834257917985448,39.841197182336,14.03769294893199,3.7975078922956724,20.64057468845714,0.18398265385685722,3.6258405341155013,13.598043066987497,2.59525959408409,7.158966071764904,32.037086372260454,0.8768300834191491,0.9454575099735733
SOFC_0216,1433.5355584895462,4.363017507632692,2.4672459945416896,0.5373725340309755,52.51554437442651,-1,4,4,18,2,4.050561618576857,10.26174468633477,34.985367549658584,-9.772081729924498,44.757449279583085,11.032246073824128,-5.270737915221293,15.332682891612667,-0.34375833692785573,4.266831528544219,17.356330240685743,3.099010730358898,7.849269239459127,35.619499580088245,0.9112333731000826,0.9597241082366482
SOFC_0099,1413.4762758574846,4.097694727720917,1.840510347878064,0.4978413534356751,30.301452047671702,0,-6,2,4,0,12.063157041567505,8.133380078505155,35.67704589731666,-1.0026597462499378,36.6797056435666,14.5489391129025,4.648211550724489,21.203478574388843,0.219219281175857,3.6225224431726932,13.782587399750652,2.481120512596773,7.504864398368155,31.76313521861185,0.9394928015979239,0.9362717821017994
SOFC_0294,1410.1240763849985,4.281061409113758,3.010274613159586,0.5484732545361994,37.8592024706704,1,10,3,9,1,14.445062272650262,10.428445313040077,46.91772970097641,0.764180302429316,46.15354939854709,17.81606846944105,5.295359418818903,26.169535981718298,0.2023482273499211,4.225822584021496,15.964375944104143,3.083285519382492,7.139427672570257,30.684357768948843,0.9160273830950905,0.9644850747939365
