sample_id,undrained_shear_strength_kPa,sensitivity,effective_friction_angle_deg,effective_cohesion_kPa,compression_index,recompression_index,coefficient_consolidation_m2_year,youngs_modulus_MPa,shear_modulus_MPa,poissons_ratio,lambda_parameter,kappa_parameter,a_parameter,b_parameter
CLAY_0109,61.71515820911235,3.204585100367625,19.762537748451468,1.0966365449749635,0.42862896621462054,0.04512378525630637,0.5503095869792273,16.361471116998793,5.886158099245982,0.3898259986505203,0.12468267996704879,0.013125931561976584,0.6107282490102091,0.9853053902829483
CLAY_0110,17.783775050723158,2.602594929287029,24.734429022304866,4.844081468249798,0.5003545711199617,0.04345726364970863,0.44650757439853667,15.372607307636013,5.714101316962515,0.3451465466670912,0.14471554326327807,0.012568969848174516,0.6189208172219499,0.9431698955599731
CLAY_0111,55.09932538598065,3.55179575273141,32.203615913881855,7.915917196798632,0.22385670630392313,0.017018035253201908,0.13537953531872413,24.523202708415916,9.064211449907642,0.3527488212262409,0.04760389099865117,0.003618943156005995,0.5204436508772095,0.9132537144038341
CLAY_0112,45.721508993911485,3.0012511300874496,25.061635632780828,11.017801892521302,0.4989504643312033,0.0650136119350007,0.7109019446286843,33.36256112608022,11.515420074317618,0.4486037378908746,0.1050950224436381,0.013693958606911711,0.7146122301888648,0.9591864703934405
CLAY_0113,26.137497047899245,2.8741870167971704,25.678976584980155,3.1584444313875,0.4780647665606462,0.04716543815107469,0.10920866949409803,34.477047853179464,12.666524790820345,0.3609513431089478,0.10067213381830695,0.00993222181024654,0.6124197874191663,0.9267215545167561
CLAY_0114,10.29123840733073,2.97077304848966,19.839256067956338,11.389456421592882,0.6843964968515318,0.05889766467445983,0.4591452655088185,30.074302258160987,11.896768326808868,0.2639694004290984,0.16318153560764315,0.014043045821386399,0.7461567403185703,0.9318181689521402
CLAY_0115,34.710896653975155,3.17143394247318,22.769868379116325,3.544859393309011,0.33990226347534713,0.0323223028835382,0.5465675366585304,25.64545898942086,10.17757500262,0.25990027009474176,0.07935270166062511,0.007545881076157637,0.6279215703861826,1.0
CLAY_0116,52.843683976743286,2.8975989371624125,20.702279960565072,5.82741631414595,0.3684922156642966,0.047607539098042016,0.5252668263152548,17.454626361565207,6.981850544626083,0.25,0.08017259030655915,0.010357938554360168,0.8625819979980628,0.9296682348726396
CLAY_0117,56.00349759550716,2.9775919433412628,24.11897618426262,19.323159436655995,0.5056502801398006,0.03900772433551272,0.13648311939318342,12.941365318620253,5.029286758688712,0.2866004604194076,0.11416118612805501,0.008806814221614058,0.4878740165981537,0.9030537562141544
CLAY_0118,25.989164806365615,3.4043551985639215,26.2237442548358,1.3456219432900565,0.44264233576908535,0.06573625849588895,0.2460614854557518,40.936734321896225,15.696537847771037,0.3040052118152088,0.13746656390344267,0.02041498711052452,0.5989338585513935,0.9681071929462548
CLAY_0119,38.16085781843852,3.147672328159329,23.31534796982451,0.9227478413409906,0.38313241875141335,0.027269602704466364,0.9955985408132121,21.165516408103922,8.004638529534766,0.32207821315162344,0.09097424574736579,0.006475128223171279,0.5109881707015548,0.9712115048577404
CLAY_0120,46.096039866164396,2.7123439748697082,25.166135060046496,2.0928947872746835,0.5804388585609337,0.039958705603507574,0.5377888002914565,16.27376614607114,5.718590632871973,0.4228825938794449,0.15345256376678043,0.010564016742198435,0.6318943894275957,0.976357624796881
CLAY_0121,28.092960279488295,2.843660872495768,22.34336521961318,0.898020398729848,0.5342694538840913,0.061724348162413116,0.24767914549814704,28.701580884829355,11.054033252086368,0.298240209265344,0.11896723243503078,0.013744328486972893,0.5299613406290175,0.9751955437737829
CLAY_0122,41.2187305856112,2.6094582266982513,29.004314523388274,1.6715126007306822,0.287535318480549,0.03281685622809793,0.1713100434864136,35.1434908813558,13.247236857502202,0.32644608303554534,0.04471897018858811,0.005103846105245565,0.5143228290593437,0.9543681910355625
CLAY_0123,47.12571651379234,3.240178153903922,19.939019329282885,6.7931104410505565,0.47238672665537773,0.037995253537755305,1.1159020256430348,11.154796145406575,4.449621727873044,0.25345443136563633,0.10216942932313558,0.008217744385888145,0.6740529293689215,0.9546833159514551
CLAY_0124,15.550754043136575,3.2880815503693084,29.428683232970126,3.2458814898225685,0.16729981255640347,0.017494699069896535,0.5174801100391122,30.86549064643269,11.455696676675366,0.3471677680361893,0.04027764204118296,0.004211870987709236,0.5826187329493144,0.9781867958876845
CLAY_0125,39.93053493181668,2.7764037858072186,20.304979922269474,2.3503485131018795,0.41602846311336605,0.07870232309215339,0.1613941875164569,22.26128284596218,7.634650234085531,0.4579111133719547,0.08310525101188733,0.01572146354325229,0.6308487028262488,0.9982578354142051
CLAY_0126,50.886026878439544,4.0374382162366755,22.54119299763449,2.3000605973965533,0.5472426519536953,0.0385415607768777,0.41403771863876027,10.890406631430487,3.894632400330324,0.3981302356683027,0.11635898231892312,0.00819500595023043,0.6210332301546777,0.9121782055970191
CLAY_0127,10.0,4.099668917352259,19.94726387729649,1.0816464492233786,0.3189423751537359,0.03426723158437132,0.22329648665976481,27.67837213784794,9.839036615774797,0.4065590574930666,0.06844454969694007,0.007353695895763395,0.49812845154753904,0.9317512386208633
CLAY_0128,23.717477825700243,3.0477887121896483,24.710012682678382,2.965707973485721,0.40959397610270115,0.058222719076240506,0.6758612296151163,17.63287975410308,6.298160289212363,0.39984368009060434,0.08553295768560858,0.012158287615637404,0.8050509990273648,0.9688379724017583
CLAY_0129,36.98213201436842,2.8204813557493367,22.6392903611543,4.899289407238413,0.5656959079116224,0.05358673486199931,1.75149829757513,10.505673240752238,4.049320167793117,0.29721444655212814,0.09771885235651359,0.009256623848630399,0.761090028712303,0.957646591970093
CLAY_0130,16.249005340569923,3.1460434027288375,25.9474414886836,0.7492031087878188,0.3622360530335354,0.05038711196018209,0.16965527395555796,24.997195531654555,9.141082443566285,0.36729953405289467,0.10091020612370073,0.014036631117469793,0.645855491908769,0.8962829616690727
CLAY_0131,54.518405151420616,2.8035687134008382,21.10787357556649,18.025056328388946,0.3361264271289331,0.047608491984741944,0.5850997180240437,48.654383609492896,17.15988489569931,0.4176780294629739,0.07156489274004701,0.010136354500613348,0.46885839917296607,0.9328019724629555
CLAY_0132,26.33660369106729,3.3560563762465705,23.03454534909174,2.9284748579337814,0.48283338269026116,0.04617183879295785,0.574553149266394,25.748165896489844,8.713042646049491,0.47756455135475046,0.12941829321226034,0.012375864605222463,0.7169829914086353,0.9590805255737256
CLAY_0133,79.51331609166218,3.0806635323087237,26.38003496617319,14.778801208882637,0.22179707335590257,0.02489186824240439,0.05856194444439598,48.70721225309421,17.041357681292034,0.42908837323932497,0.04666166652549721,0.005236751042516755,0.2855990254986789,0.9503778633779083
CLAY_0134,10.0,3.0946292109404117,22.80174835494748,0.7231577264356491,0.28450754310884874,0.026515314576062612,1.149663437182733,35.61935283423353,12.111728698987612,0.4704487575423837,0.07615081577580182,0.007097044997315493,0.3560709572879509,0.9392317416408114
CLAY_0135,51.86397706250248,3.736975464653314,25.030052126114,7.28822046423509,0.4059687509915867,0.027121983700146193,4.07879006503951,41.78845167540777,15.91212295548356,0.31310107998527104,0.09945298147334436,0.006644260514787472,0.47390078664170754,1.0
CLAY_0136,50.4377823360767,2.841991062559171,15.905758415500948,4.806938036576387,0.5352493744372337,0.039385005470001004,0.5740086429561673,50.0,19.535327991984964,0.27973280050670785,0.12846844309311795,0.009453033624307943,0.6112702883542978,0.9492532592312339
CLAY_0137,10.0,2.8510247340260646,23.672992601998747,8.575773556193116,0.2725007148625047,0.05367665724397038,1.9473565264563732,27.841660484180014,11.049976356154245,0.25980633744404796,0.054032078889911336,0.010643133102297801,0.4785149058631673,0.9569314699580832
CLAY_0138,41.81434127851265,3.3110736068162767,27.107546662310405,4.589934885364903,0.35595742611007664,0.06465420663953764,0.1426005065914153,6.461905236851354,2.2048785840970853,0.4653653229385314,0.07113836526109182,0.012921192901780381,0.43507862407414455,0.9539889468812792
CLAY_0139,38.17080552368315,2.921730917287568,22.336148357027305,16.46215883746906,0.524566090881021,0.04725482446724728,0.2436770710623142,5.885912112455067,2.2905516396786987,0.28482414683318324,0.1494296577933826,0.013461167948098882,0.6167722525008952,0.9563500018684246
CLAY_0140,64.06137095399986,3.683654613642224,22.261889295857095,4.929970585677545,0.24562826513590597,0.021809273152954698,0.5369211947605479,29.49241355431003,9.930530778231677,0.48493641543104515,0.05572449745609335,0.004947764401864087,0.26635617175545234,0.9511317937945862
CLAY_0141,33.144522474181,3.378205414649848,23.73681316089071,7.676388332301402,0.34026954051897523,0.024689580690626965,0.21292245503058393,24.2638341685245,8.892273438128202,0.36432119060162227,0.08768952328718675,0.006362654610869811,0.5747716021175338,0.8875290262983774
CLAY_0142,64.96797423843175,2.923017946777877,22.631141135088637,10.501560013899635,0.5179947709575478,0.045878524369408216,0.5194164679623224,20.611230962252236,6.870410320750746,0.5,0.1479295449688461,0.013102041978653268,0.6902713552913462,0.9202938550203289
CLAY_0143,10.0,2.611960269804309,26.589136085721602,6.2690283057353655,0.3287556023353834,0.04517645105811935,1.3637353623104393,36.083354828130766,13.225964849289399,0.36411049172225185,0.07789940425748472,0.01070466510348543,0.6237613567118065,0.940554280512804
CLAY_0144,44.48107608442822,2.6957247130007884,24.071115923809277,3.714173630191026,0.3688517139047452,0.038084205855723405,0.20675682053875918,16.68223543242438,6.095097233204978,0.3684962515070807,0.0887271306282823,0.00916114031859374,0.5364981402159731,0.9743815898348986
CLAY_0145,10.0,2.8860570647565296,24.80818102975422,1.5928861102146394,0.5733121943724039,0.043798211506288404,1.4252855970936942,20.09870932384859,7.150745656062422,0.4053575872055277,0.09484960192285022,0.007246039709397494,0.6000817820598424,0.9410218459945751
CLAY_0146,58.67917195987784,3.1619135251112103,23.148208358731985,9.637642133095595,0.39076038632890275,0.02746370045870012,0.07306243702578745,19.08721644071736,6.9822906135493525,0.36683056443382794,0.08369714217141261,0.005882462302384346,0.4379689228989043,0.9250587131538062
CLAY_0147,37.49651050302671,3.4388560791551406,21.619192274511647,3.275195552829308,0.2505589606148394,0.034001061203109695,0.2831120945274163,50.0,17.440497332346574,0.43344536131048,0.07327476810516007,0.009943447517796187,0.4620657669876717,0.9783296894636648
CLAY_0148,33.69860057161249,2.9809737190740364,21.19137150383659,4.847247593622915,0.22162332773555501,0.021318037545559488,0.41062316529298437,27.163768184848607,10.317269022453598,0.3164224043073689,0.055679973156987826,0.005355879141534895,0.34578359899703226,0.9905327976884808
CLAY_0149,29.453208474735803,2.7979080627348543,23.70642736095594,0.41270621225624865,0.5156034184676858,0.0782488785503577,0.19787789187736843,14.687657107207498,5.190326893746242,0.41490674940960515,0.10160164814375679,0.015419244212430025,0.6723449462711255,0.904018186287004
CLAY_0150,30.9891997590464,3.00035144720324,15.427318007477158,3.439319042183344,0.4265785916237608,0.042786230736339595,0.28708968172470883,24.275457816382737,9.058463698087975,0.33993238950147303,0.07340848713344623,0.0073629397493709045,0.5574752596675986,0.952907805588909
CLAY_0151,24.923248142425745,3.004913908913867,17.51868648028441,5.989251989812223,0.4250355903767209,0.07202599894354084,2.0197982870016586,16.24099356648912,5.869291420325001,0.3835565831888618,0.1297552543006917,0.021988162922773346,0.6635871001428334,0.8698949430961472
CLAY_0152,25.41194837843269,3.5157011451293734,18.228192832294706,4.38621447040337,0.40242173286084243,0.02791245736615687,1.727689081097923,32.47979832399396,12.589199100510784,0.2899866808316722,0.12497569343504424,0.008668465020545612,0.7988565530363727,0.9406573975548277
CLAY_0153,60.864094324804825,3.4681224777054194,27.197743362450208,2.9760645611352734,0.28498770999972267,0.02504161440547365,1.0272517999077755,28.493764360412996,9.69318297153771,0.46978368426964684,0.050342593730350826,0.004423558547026774,0.2963530591486616,1.0
CLAY_0154,38.882352273881374,2.7509192164978504,18.162373962088182,1.26432518551602,0.45582075452421966,0.03365936489216688,1.4163245713686667,13.386190176222831,4.880009851059193,0.3715331100527791,0.09826192873196121,0.007255997190495286,0.6287129536650417,0.9527583921007923
CLAY_0155,20.42551036055407,3.1820394778891785,24.2992847162783,1.8529291234935137,0.43082287591826524,0.02875420566935361,0.268872604486521,36.45263947349444,12.37120263116672,0.473286007847752,0.11425001662846389,0.007625334353148823,0.5886893427170656,0.9085676539184466
CLAY_0156,64.60443898079515,2.8167334978041563,19.24650241143611,6.030280834468739,0.367486402378256,0.05383106896028329,0.1471963887421068,8.707155599791978,3.246411157284423,0.3410432594550641,0.07754687000692669,0.011359415967451844,0.7096741004152213,0.909306422980459
CLAY_0157,60.389469567957555,2.809341352997719,21.89689610868291,1.2692426746322847,0.5501988232772937,0.046074769276844826,0.22296331483249157,28.921531209604574,10.33446878921486,0.3992751731848728,0.1708691997755571,0.014308934558026344,0.7480850719485721,0.9220209194401823
CLAY_0158,10.0,3.406757021401013,22.655858567191203,4.860690524254576,0.5016761966940635,0.03617023463336647,0.2586796187593781,19.432096082782657,6.591284139843298,0.4740751324403258,0.11473889208053022,0.0082725325129511,0.7580168063143122,0.9298497120401601
CLAY_0159,57.33662658368712,2.9918560799430227,22.484886093395193,4.454791773008715,0.276220553587783,0.0256725304440349,0.2718072380699617,18.611555478821032,7.125616540812058,0.30596106120944844,0.06009763660483431,0.005585603190321005,0.47267799751795964,0.8932165916692572
CLAY_0160,29.64498396547563,3.256201573572465,20.782916541004962,17.602858059520518,0.49104575498739356,0.04308566424429387,0.8478865911940582,18.073999756076635,6.797732500460765,0.32941387108506703,0.09805723296053058,0.008603803155105965,0.45841421970885343,0.9598778425346616
CLAY_0161,10.0,3.227162279172615,18.60424671597682,0.3135374856796581,0.3875346937386633,0.042695498205723825,0.6907555357858444,15.816982219541412,5.398856401943212,0.46484561191962803,0.10558343739151817,0.011632345528123676,0.5667086864530357,0.9663161197693402
CLAY_0162,10.0,3.0146492060663768,22.798806661881976,0.5721330398758315,0.5070157933283943,0.0431590651285489,0.41945077058914865,32.19270075851816,10.730900252839385,0.5,0.11447315025398197,0.009744379193493432,0.6612207036167788,0.9394937632133172
CLAY_0163,10.0,3.1359324988153707,24.500595190667518,3.526943674332195,0.5711490680786773,0.06377435828935915,0.44609434031061074,25.211555160262634,8.995793925092885,0.40129683773310293,0.15306328515946466,0.017091007119285666,0.6733677379530328,1.0
CLAY_0164,21.286432429123444,3.073940127903349,24.928784378601232,3.7444605317927016,0.3465414737016252,0.03548377077052854,1.4944751892650945,33.18404155688772,12.546573451760116,0.32243443536499783,0.07622637503973799,0.007805124130415782,0.5170659198113028,0.9371157781951314
CLAY_0165,31.084079756506384,2.7344844003623408,23.67032705216153,0.20373320974025774,0.4413992823778286,0.07321125982015635,0.13738471640999603,39.5965505949936,14.40329686893994,0.3745655232720286,0.117637115279034,0.019511498443749258,0.3787879746714074,0.9860839535867897
CLAY_0166,91.77739193491422,3.1794561886409283,23.157189350280092,8.739347050925938,0.6157062514730324,0.1212477484134417,1.1013380905145476,26.306133782027985,8.768711260675994,0.5,0.1505979557026786,0.029656452246395255,0.7922629409584241,0.9083689415392672
CLAY_0167,20.635679256302534,2.8674013435611476,20.78643570691016,3.413247355183512,0.3755122737060775,0.06764145065697315,0.06054058086129293,11.137311167266233,4.305720573498215,0.2933155992305419,0.10196137845282713,0.01836641844344128,0.6199832501494277,0.9589983610175054
CLAY_0168,45.84459748920503,2.7543682919947745,23.217753387123413,2.1281636718418566,0.5520589169276858,0.07971720799659862,0.2839256578433147,7.769440982696549,2.693534715434046,0.44223888004438694,0.1145520612900279,0.01654129698169958,0.7538245033865897,0.9635015191251997
CLAY_0169,61.443528484886215,3.3239008574810036,24.392265871514756,1.919891342227436,0.416917136114465,0.04358305158042834,2.2646938726723405,34.537537725362895,12.246991518137362,0.41004171000747497,0.08401638532145732,0.008782777530307356,0.34826922862989973,0.9286821472134832
CLAY_0170,75.94398894289004,2.8785558166851337,23.41386810527016,9.881075042670043,0.3217239345555771,0.061751937796487355,0.6754978609232586,34.270217801258305,13.105353414009825,0.30748926483061934,0.07645327627490638,0.014674500258699638,0.4068645220986765,0.9550166680421989
CLAY_0171,25.49916696434352,3.426101673904073,23.655636643927927,1.0953397545163421,0.23995349613710407,0.036581810164850855,0.31355236928324126,34.913015122599276,12.696587932521744,0.37489754366096834,0.054579737420427175,0.008320885610354458,0.5985663385289008,0.9283770785393508
CLAY_0172,22.530888778930915,3.4690637786109457,25.399172155651144,0.8742538959792568,0.29034300135690533,0.022657475826640464,1.2487876194510859,40.64110602104513,16.183488935599307,0.2556348690561301,0.08614313007559524,0.006722345219954875,0.46510100661449894,0.940642542331022
CLAY_0173,52.98236985817954,2.890568064308968,23.848703880070403,1.1987695205226994,0.40270266369938995,0.03190566736722097,0.9066098245771623,17.230239806002,6.053950079950175,0.4230576382737375,0.09672858090501536,0.007663693850216311,0.5157142216592573,0.9415127591345825
CLAY_0174,65.91476512528953,3.4100875091927847,18.203763297899155,4.904446909456671,0.4205935869737573,0.03261097220779086,0.8706350900285359,30.418179812509347,10.601317184906398,0.43464153000804306,0.0970147120446298,0.007522093004313107,0.6622500359915697,0.9078373168203921
CLAY_0175,18.581861385788443,2.9068076399514906,19.189871136458944,8.328212437954418,0.40956337519810576,0.0288112260964553,0.4088093564900642,13.5990644201942,5.268069536187467,0.29070661717536106,0.06629011930942982,0.004663257827829849,0.49172999071578694,0.9656866891534273
CLAY_0176,22.885085887262935,2.9874201423367674,19.249189248350092,2.009696857553929,0.4421164186408865,0.07141610867191672,1.305776481960253,27.03341216600009,9.357162690476624,0.4445304127026508,0.12271662148760627,0.019822705528445804,0.6341464404590251,0.9677594944857252
CLAY_0177,44.29799234709772,3.181475078093934,21.83531176470301,0.9525469174282553,0.3215202362564607,0.0484845275909743,0.26261956208643483,26.7955007092572,9.94791896078667,0.3467892538570822,0.05975899007582593,0.00901152113122062,0.4914775842223462,0.9387993290833753
CLAY_0178,24.448307858280323,3.8727809990944317,26.629272865096894,1.1735140621646438,0.3591670030325485,0.04308865041684652,0.25049125950902845,42.17592876336245,15.742646979089109,0.3395437507867818,0.07101203909378419,0.008519192748957004,0.3677947875758363,0.9572610812133365
CLAY_0179,34.08647185340351,3.3478389133021222,17.44357541877789,4.827191892711006,0.33315088065555476,0.023541882668349123,3.258061781708939,19.93198008667946,7.538729155682248,0.3219721570482414,0.07300114491116634,0.0051585767528877615,0.4926130974340228,0.922407051534739
CLAY_0180,43.3728652572871,3.00415065895747,23.283858358435694,1.4120481559128437,0.5198807529960291,0.0407596883478982,0.30329069769654843,12.481117958004345,4.295154413379864,0.45293006453089685,0.0931110561986671,0.007300092589560232,0.5380199455235392,0.9124303761310473
CLAY_0181,80.40182260709861,3.045881107657608,26.304103866294962,10.489259132809472,0.4092161651544726,0.04965484800511978,0.06554674171051258,19.220837155859964,7.5906117178154275,0.266092765010493,0.08844565183349229,0.010732116109948845,0.528277430084386,0.9380019417710908
CLAY_0182,66.57151763362359,2.6507987561438022,24.016755055478082,0.5484680856206245,0.3856013812865008,0.06561910789261458,1.4467911194112975,25.687721700421452,10.090615582211983,0.2728520619546978,0.08313026443149714,0.014146561852741366,0.7425456291515493,0.9707306141096962
CLAY_0183,51.02450553278985,3.3130705360672374,21.104611659543053,0.16451990572254158,0.23236159132791864,0.020813843483880153,1.950635097608368,50.0,18.482550070390353,0.35262720267431136,0.053621739677105734,0.004803179779387864,0.5187178624460523,0.9477371349166522
CLAY_0184,52.23818869873278,3.348615268061793,24.612590441559682,0.4626505915790618,0.312448836661885,0.041284477293763513,0.3949889521912651,16.549478899008804,6.105046187533163,0.3553934229689974,0.05992196114637626,0.007917606193625908,0.47833977225935953,0.9368452493624767
CLAY_0185,33.54786474971711,3.1200537103000734,24.2910818000402,9.342439787550253,0.41248752028203195,0.040002569347687734,0.061572052518947,23.830207275471437,8.216581291539082,0.4501291005305505,0.08046081911413705,0.00780299848631622,0.5466253606595627,0.9600696514879238
CLAY_0186,14.651214967515905,3.2475579815347606,22.53574418096626,5.266706112988952,0.4464677026523601,0.03096592192543658,0.4731394610773152,44.67270452507425,16.038062867693807,0.3927088605900311,0.11336608869363964,0.007862798206061472,0.37144523166687293,0.9225240346479325
CLAY_0187,28.00187347147311,2.571360299338001,23.197018668163746,15.820119532177666,0.5061722816018972,0.04719039189543904,3.9715400479173377,33.31878900301143,11.960687680021516,0.3928458753531927,0.14630443046187525,0.013639947623534635,0.7960974994979824,0.913212207404642
CLAY_0188,29.807146959518317,2.742468330239746,19.061610105102652,2.04959913779126,0.4977067419205235,0.0349553802878058,0.6122662368096699,15.521392777418335,6.108788189306429,0.2704150394826982,0.11766274380972902,0.008263793935571247,0.6291700466889473,0.9394183331516134
CLAY_0189,10.0,3.7522269804751733,23.977417358328843,1.1955906408308423,0.3716893933514214,0.04162074471797402,1.0791901092596552,37.2508081642093,13.481325071711442,0.38157072713774215,0.09735253636651368,0.010901266316004368,0.6049149842868519,0.9244984746295096
CLAY_0190,10.0,2.9761976730890822,24.962580708553645,4.127399194781868,0.31338453308529207,0.027651137187077207,1.143009686890948,36.836053996050374,14.73442159842015,0.25,0.07243928805655886,0.006391600351383518,0.5025657146500595,0.9143135502006092
CLAY_0191,45.3623282402698,3.2571460389128815,21.368044177654347,3.8590938337912317,0.41697911552356626,0.029914779739956134,1.3206793969437376,29.936358840129817,10.548425045537066,0.4189966137549413,0.07982245419541853,0.0057265964808823335,0.652098090486708,0.9771183514000095
CLAY_0192,26.102384236332483,2.8311782295884056,22.24805236674862,4.470493877518354,0.4194183345106498,0.03854992884892454,3.220004545867218,17.67157437654304,6.076116369943498,0.4541833385514447,0.10344611669834888,0.009508026021493907,0.6345789321844622,1.0
CLAY_0193,40.9032259254272,2.9028125965759077,22.344468919659867,2.134980189647217,0.44339426477926586,0.039769915770425344,1.472517945028416,26.027245156673985,9.72881055109972,0.3376375775830034,0.10215394119701472,0.009162621079559435,0.4729645648450704,0.9033616288054983
CLAY_0194,44.899933657066725,3.7896348156650963,23.258956542626,0.02957197822314659,0.1558175834237267,0.012810701378207454,0.46122735359063605,29.952414398733797,10.472674052466722,0.4300270517671102,0.035332499435870905,0.0029048974401543813,0.3392284660752958,0.9375231875190765
CLAY_0195,42.556847187070886,2.987132717011162,21.03080592671646,0.17829989577923666,0.24528368250186142,0.01774707371593545,0.1638143645718841,33.764022208661245,12.368894191092613,0.36487634573574934,0.049498088096467004,0.0035813479693627822,0.5717112617735274,0.9552338416625592
CLAY_0196,10.0,3.1899728881562255,20.86487609093841,5.450638842446232,0.48292816846239767,0.08210549800746207,0.7684091796996068,21.884146327252505,7.301680169731851,0.49856922095618084,0.1499776920690676,0.025498601865671454,0.5478711911991051,0.8983818460425582
CLAY_0197,34.788736998238754,3.0668441458920874,23.968087339049635,3.7038995796754657,0.4050055403501048,0.0483958893185816,0.4120546726577424,18.484107588223253,6.516560410604388,0.4182410983364855,0.10249732212260075,0.012247854813562203,0.849172381846521,0.9433172179334567
CLAY_0198,35.048710421551775,3.0985430017123115,17.329998016705247,8.60216189099802,0.4370022064885877,0.048681033974655036,1.023920813954367,16.03391464222283,6.08770871617336,0.31690882315255575,0.0967721302353178,0.010780191243515553,0.6455274671359429,0.9454967987142594
CLAY_0199,53.477257457786806,3.11539891827627,24.563418112623598,1.7863031398535645,0.4804032084679619,0.03407816660853619,0.21097460881731464,16.17845922535201,5.415645635320501,0.493677791604118,0.09241981020445408,0.006555946410351086,0.5022008885452905,0.9643988270257894
CLAY_0200,12.965814481979015,2.5828011444208987,24.748054384124384,8.449776755550507,0.31237113652314624,0.021453944807816903,0.37018243876065204,50.0,17.051328975332925,0.4661613787503552,0.07750015379980452,0.005322783790861308,0.6382479814948695,0.9268180575210865
CLAY_0201,46.49980498307943,3.200659153007453,18.193717650182197,2.771201178403191,0.5144948281865152,0.0829321452706017,0.5056110961819771,24.040045206493318,8.792810429242431,0.36702851721577223,0.15978100254239602,0.02575532461819929,0.696617194064381,0.9330645059104974
CLAY_0202,72.50953895312514,2.8803928422893206,22.42896369455141,0.5084938377195406,0.5125088083473663,0.08278185283087064,0.19546871734707078,37.44443935742187,13.004783711536763,0.4396409885773139,0.10682606145736076,0.017254843534456932,0.6943734340553918,0.9791441240666527
CLAY_0203,33.04549858807368,3.7258014622301516,20.479971654469573,19.06350500760653,0.4549377031214448,0.03170602945480829,0.520332744481917,15.3745569299079,5.344466408563542,0.4383622006935016,0.1157131215559047,0.008064408852435662,0.5012154748676526,0.9625827086652382
CLAY_0204,32.05535618280965,2.7990607837905928,27.026069384841396,3.586542945062681,0.4746648612033284,0.059648356567834904,1.0982396963206515,44.30104923493513,16.21618569153958,0.3659515892830514,0.13374118741893823,0.01680647270738929,0.4084329307869154,0.9718392091597463
CLAY_0205,67.84842772409108,2.8656101192405776,23.354196474558506,4.964219219615017,0.3176461174924707,0.04282015950900003,3.377011758512022,27.509178777148293,9.787989231776589,0.40525179001219575,0.08063718062892913,0.010870263311084353,0.4031543309755758,0.8973776434421227
CLAY_0206,10.0,4.091872827540707,27.58403349103547,5.55540631853874,0.3922254104472597,0.07322790633574783,0.2396784624357416,31.400606758388275,11.059964657612277,0.4195618037882284,0.09244761360009401,0.017259833272789397,0.5280747021207456,0.9299501510579522
CLAY_0207,52.02596007595202,3.274771543836409,26.252255207835184,2.2503168392794244,0.5099068121094488,0.06574387374274118,1.2369872699089268,30.15365582332541,11.201631497823403,0.34594928556543686,0.1290012990274963,0.016632539347391395,0.7012956200323757,0.9954879410672135
CLAY_0208,25.824729002059428,2.7810466134268084,23.987710418634872,6.882280972133687,0.5400742579160253,0.04525029740407792,0.06917168671484784,40.54758960623359,13.515863202077865,0.5,0.1677249248186414,0.014052887392570783,0.6224004350255551,0.9474817894941419
CLAY_0209,35.672948471432605,3.068959411194953,28.872207192371945,10.211363327872869,0.44644149409336686,0.04820994169089744,0.4962444046312341,20.830104566853745,8.332041826741499,0.25,0.08948560247632682,0.009663294596573302,0.7051735229417433,0.9462282437435299
CLAY_0210,45.91409617000775,2.7349137569010846,18.34162866426414,2.44847704096619,0.3203712118059526,0.03150561045324563,0.5366024514579931,15.390317510580665,5.29184115037069,0.45415528105020553,0.06102699626576318,0.0060014530039777005,0.5735774632085073,0.9475324050778374
CLAY_0211,46.251113010246954,3.1050008978317933,27.051862421974192,5.350137083755827,0.5312472549943661,0.03748316556286594,1.1286726473169832,22.956332090376726,8.81220292337503,0.30253083649965273,0.11022755979543664,0.007777316182926674,0.5096440073930497,0.9970998305221986
CLAY_0212,18.25947923442459,2.817250930307,21.95663833495166,7.076017646027536,0.471642718874957,0.07672857629506935,0.2973553804691837,29.316222396580976,10.617838399343224,0.3805174506326238,0.13156014738303126,0.021402689794402907,0.680198670233791,0.9276136344603993
CLAY_0213,66.32569733955131,3.793597972416288,21.823337712669925,1.0543823632090448,0.6725023090946273,0.11772660651631313,0.6386559570315073,14.330543182903583,5.632439459286569,0.2721435611061813,0.15894751684086109,0.02782496285709572,0.5564014467111006,0.970143874523684
CLAY_0214,35.271004945289334,3.18163128881337,22.748179138166282,2.0217992286483635,0.4249690679375079,0.03143423346298655,1.5147795773851314,28.314692443054305,10.936721840424694,0.29447803721205323,0.09734716285975795,0.007200602761853213,0.36736370327071677,0.9579181417816262
CLAY_0215,22.802878139720637,3.1988437916488217,18.109577988644553,0.5759087455819104,0.4806243790866859,0.03770029363754843,0.16196492496963882,5.91548446354752,2.1232383788235367,0.3930335195865348,0.1004824346844555,0.0078818667089222,0.661395234952331,0.909013718581968
CLAY_0216,33.744889746549894,3.348560771645668,24.700630505657234,4.609135952181039,0.472468170166754,0.061862907048412456,0.07053342854804145,15.1639549337912,5.3932807924955615,0.4058191588032063,0.0977961121733491,0.012804993392339488,0.6605997221770749,0.9410415956157708
