Rubber_Content_%,Heating_Rate_C_per_min,Temperature_C,Heat_Flow_mW_per_mg,Enthalpy_Change_J_per_g,Time_min,Sample_ID,Timestamp
0,20,580.0,0.060909708135552326,-143.78320286239452,28.0,DTA_0_20,2025-10-18T18:00:32.041759
0,20,590.0,0.06362619466054434,-143.1165909826754,28.5,DTA_0_20,2025-10-18T18:00:32.041760
0,20,600.0,0.05609755506076114,-142.52755150704954,29.0,DTA_0_20,2025-10-18T18:00:32.041761
0,20,610.0,0.057675870708096745,-141.99184797716114,29.5,DTA_0_20,2025-10-18T18:00:32.041762
0,20,620.0,0.053964578054898356,-141.4090944901048,30.0,DTA_0_20,2025-10-18T18:00:32.041764
0,20,630.0,0.06854830672016585,-140.82148661576377,30.5,DTA_0_20,2025-10-18T18:00:32.041765
0,20,640.0,0.06219520273157615,-140.16598334745387,31.0,DTA_0_20,2025-10-18T18:00:32.041766
0,20,650.0,0.05833597947469713,-139.57220561155378,31.5,DTA_0_20,2025-10-18T18:00:32.041772
0,20,660.0,0.058382049127570404,-138.9839646059759,32.0,DTA_0_20,2025-10-18T18:00:32.041773
0,20,670.0,0.05954420785684637,-138.36529734958944,32.5,DTA_0_20,2025-10-18T18:00:32.041775
0,20,680.0,0.012273973566045456,-137.92740727180598,33.0,DTA_0_20,2025-10-18T18:00:32.041776
0,20,690.0,-0.2628966743368728,-138.82921762220047,33.5,DTA_0_20,2025-10-18T18:00:32.041777
0,20,700.0,-1.0666404962662983,-145.08742180811154,34.0,DTA_0_20,2025-10-18T18:00:32.041779
0,20,710.0,-1.6658590891500418,-159.53479008962753,34.5,DTA_0_20,2025-10-18T18:00:32.041780
0,20,720.0,-1.0919238038213759,-174.14324190768016,35.0,DTA_0_20,2025-10-18T18:00:32.041781
0,20,730.0,-0.3336542488279782,-180.7980259866892,35.5,DTA_0_20,2025-10-18T18:00:32.041783
0,20,740.0,-0.5258576312735396,-184.05301130292517,36.0,DTA_0_20,2025-10-18T18:00:32.041784
0,20,750.0,-1.8447056019504777,-195.28112727412832,36.5,DTA_0_20,2025-10-18T18:00:32.041785
0,20,760.0,-2.8107980700478814,-219.89687307098455,37.0,DTA_0_20,2025-10-18T18:00:32.041787
0,20,770.0,-1.835196732711733,-244.46826514084094,37.5,DTA_0_20,2025-10-18T18:00:32.041788
0,20,780.0,-0.49029165803754154,-255.52042519935617,38.0,DTA_0_20,2025-10-18T18:00:32.041789
0,20,790.0,-0.0077633892627354106,-257.44013130450384,38.5,DTA_0_20,2025-10-18T18:00:32.041790
0,20,800.0,0.0635318999854917,-256.98783573693856,39.0,DTA_0_20,2025-10-18T18:00:32.041792
0,20,810.0,0.07687157596917217,-256.26664517186083,39.5,DTA_0_20,2025-10-18T18:00:32.041793
0,20,820.0,0.0822755450078708,-255.49672136928547,40.0,DTA_0_20,2025-10-18T18:00:32.041794
0,20,830.0,0.07740837679771895,-254.71089991783498,40.5,DTA_0_20,2025-10-18T18:00:32.041796
0,20,840.0,0.07238767908584966,-253.93857069050262,41.0,DTA_0_20,2025-10-18T18:00:32.041797
0,20,850.0,0.07695368366968448,-253.1714942844009,41.5,DTA_0_20,2025-10-18T18:00:32.041798
0,20,860.0,0.07813439331214257,-252.41086945879596,42.0,DTA_0_20,2025-10-18T18:00:32.041800
0,20,870.0,0.07802044094937252,-251.60689002094716,42.5,DTA_0_20,2025-10-18T18:00:32.041801
0,20,880.0,0.08195798899146031,-250.78479532736722,43.0,DTA_0_20,2025-10-18T18:00:32.041802
0,20,890.0,0.09242218612994554,-249.94894222411062,43.5,DTA_0_20,2025-10-18T18:00:32.041803
0,20,900.0,0.08482874336736185,-249.06316977339506,44.0,DTA_0_20,2025-10-18T18:00:32.041805
0,20,910.0,0.08319312265619289,-248.2627028430092,44.5,DTA_0_20,2025-10-18T18:00:32.041806
0,20,920.0,0.08718829887251323,-247.42854251213265,45.0,DTA_0_20,2025-10-18T18:00:32.041808
0,20,930.0,0.08912855893184274,-246.55481715370243,45.5,DTA_0_20,2025-10-18T18:00:32.041809
0,20,940.0,0.0927749045948488,-245.66304036121085,46.0,DTA_0_20,2025-10-18T18:00:32.041810
0,20,950.0,0.0980400421769768,-244.66236176233582,46.5,DTA_0_20,2025-10-18T18:00:32.041812
0,20,960.0,0.08081930397928577,-243.759175432152,47.0,DTA_0_20,2025-10-18T18:00:32.041813
0,20,970.0,0.0970249290901832,-242.91722803736027,47.5,DTA_0_20,2025-10-18T18:00:32.041814
0,20,980.0,0.09090102542827366,-241.9437324002984,48.0,DTA_0_20,2025-10-18T18:00:32.041815
0,20,990.0,0.10571568357596837,-240.98773058625412,48.5,DTA_0_20,2025-10-18T18:00:32.041817
0,20,1000.0,0.09823191894462935,-240.00949800501377,49.0,DTA_0_20,2025-10-18T18:00:32.041818
5,5,20.0,-0.0005404198073404591,0.0,0.0,DTA_5_5,2025-10-18T18:00:32.043679
5,5,30.0,-0.0020387632175640196,0.019193148696063006,2.0,DTA_5_5,2025-10-18T18:00:32.043681
5,5,40.0,0.007617671127176503,0.09080846879760547,4.0,DTA_5_5,2025-10-18T18:00:32.043683
5,5,50.0,-0.012550767552296074,0.04451146036611141,6.0,DTA_5_5,2025-10-18T18:00:32.043684
5,5,60.0,-0.09877641615284213,-0.36031400490372933,8.0,DTA_5_5,2025-10-18T18:00:32.043686
5,5,70.0,-0.5002973895085445,-2.9250042059145733,10.0,DTA_5_5,2025-10-18T18:00:32.043687
5,5,80.0,-1.2235391925181551,-11.599660581496703,12.0,DTA_5_5,2025-10-18T18:00:32.043688
5,5,90.0,-1.4439816509053938,-25.685604965375873,14.0,DTA_5_5,2025-10-18T18:00:32.043690
5,5,100.0,-0.8638436736850661,-37.626121861922634,16.0,DTA_5_5,2025-10-18T18:00:32.043691
5,5,110.0,-0.18748819922688414,-42.672976360614,18.0,DTA_5_5,2025-10-18T18:00:32.043692
5,5,120.0,-0.19749267966765136,-43.89231760870753,20.0,DTA_5_5,2025-10-18T18:00:32.043694
5,5,130.0,-0.8497782838617021,-48.69580947935331,22.0,DTA_5_5,2025-10-18T18:00:32.043695
5,5,140.0,-1.5824189735944427,-61.280265936027,24.0,DTA_5_5,2025-10-18T18:00:32.043697
5,5,150.0,-1.289986315267385,-76.61261382092536,26.0,DTA_5_5,2025-10-18T18:00:32.043698
5,5,160.0,-0.4565563842575769,-85.18816667424313,28.0,DTA_5_5,2025-10-18T18:00:32.043699
5,5,170.0,-0.043295582268065805,-87.30339044380587,30.0,DTA_5_5,2025-10-18T18:00:32.043701
5,5,180.0,0.01991407297127032,-87.30574102028,32.0,DTA_5_5,2025-10-18T18:00:32.043702
5,5,190.0,0.023936242953535823,-87.07391861763577,34.0,DTA_5_5,2025-10-18T18:00:32.043703
5,5,200.0,0.015471685731815944,-86.85512947009225,36.0,DTA_5_5,2025-10-18T18:00:32.043705
5,5,210.0,0.024480774333238545,-86.67516686379079,38.0,DTA_5_5,2025-10-18T18:00:32.043706
5,5,220.0,0.01805373677036156,-86.46344971288123,40.0,DTA_5_5,2025-10-18T18:00:32.043707
5,5,230.0,0.025320826725510493,-86.27714165646834,42.0,DTA_5_5,2025-10-18T18:00:32.043709
5,5,240.0,0.020910690264135473,-86.03387085522904,44.0,DTA_5_5,2025-10-18T18:00:32.043710
5,5,250.0,0.02461746945249857,-85.7812404259837,46.0,DTA_5_5,2025-10-18T18:00:32.043712
5,5,260.0,-0.023181436092178112,-85.70168608835908,48.0,DTA_5_5,2025-10-18T18:00:32.043713
5,5,270.0,-0.23132075577068645,-86.86628464774921,50.0,DTA_5_5,2025-10-18T18:00:32.043714
5,5,280.0,-0.435560707662282,-90.36049410626973,52.0,DTA_5_5,2025-10-18T18:00:32.043716
5,5,290.0,-0.34966268557042035,-94.55980752014881,54.0,DTA_5_5,2025-10-18T18:00:32.043717
5,5,300.0,-0.10840149050874169,-96.87485290005813,56.0,DTA_5_5,2025-10-18T18:00:32.043719
5,5,310.0,0.010282864309552709,-97.22764163118009,58.0,DTA_5_5,2025-10-18T18:00:32.043720
5,5,320.0,0.03834993891712382,-96.95246732473554,60.0,DTA_5_5,2025-10-18T18:00:32.043721
5,5,330.0,0.026436164176820043,-96.64885989948938,62.0,DTA_5_5,2025-10-18T18:00:32.043723
5,5,340.0,0.027621484404148258,-96.38022141710866,64.0,DTA_5_5,2025-10-18T18:00:32.043724
5,5,350.0,0.03444617288726552,-96.05765543891955,66.0,DTA_5_5,2025-10-18T18:00:32.043726
5,5,360.0,0.03432676335399121,-95.72702942894259,68.0,DTA_5_5,2025-10-18T18:00:32.043727
5,5,370.0,0.026239527291180578,-95.39775145693207,70.0,DTA_5_5,2025-10-18T18:00:32.043728
5,5,380.0,0.031884408007956826,-95.12235967030576,72.0,DTA_5_5,2025-10-18T18:00:32.043730
5,5,390.0,0.050462849156406434,-94.74574740082491,74.0,DTA_5_5,2025-10-18T18:00:32.043731
5,5,400.0,0.12428370916658603,-93.98321424538203,76.0,DTA_5_5,2025-10-18T18:00:32.043732
5,5,410.0,0.4252616262581903,-91.39860821090166,78.0,DTA_5_5,2025-10-18T18:00:32.043734
5,5,420.0,0.7072096447688438,-85.4893517317623,80.0,DTA_5_5,2025-10-18T18:00:32.043735
5,5,430.0,0.3410502398611317,-79.43192552897884,82.0,DTA_5_5,2025-10-18T18:00:32.043736
5,5,440.0,-0.8957172373725887,-81.70017537024526,84.0,DTA_5_5,2025-10-18T18:00:32.043738
5,5,450.0,-2.0329903541110736,-97.17946391828274,86.0,DTA_5_5,2025-10-18T18:00:32.043739
5,5,460.0,-1.6689268813506666,-117.04424536937448,88.0,DTA_5_5,2025-10-18T18:00:32.043741
5,5,470.0,-0.56011404805912,-127.99386111310996,90.0,DTA_5_5,2025-10-18T18:00:32.043742
5,5,480.0,-0.04584789156204747,-130.49668774333415,92.0,DTA_5_5,2025-10-18T18:00:32.043743
5,5,490.0,0.03997963546294358,-130.36698057210856,94.0,DTA_5_5,2025-10-18T18:00:32.043745
5,5,500.0,0.042837552577793495,-129.9177740976293,96.0,DTA_5_5,2025-10-18T18:00:32.043746
5,5,510.0,0.045297637311158094,-129.519013480129,98.0,DTA_5_5,2025-10-18T18:00:32.043747
5,5,520.0,0.05861758830336447,-128.98922367148174,100.0,DTA_5_5,2025-10-18T18:00:32.043749
5,5,530.0,0.0670928195782983,-128.37396983684334,102.0,DTA_5_5,2025-10-18T18:00:32.043750
5,5,540.0,0.04844981601642224,-127.73385451372363,104.0,DTA_5_5,2025-10-18T18:00:32.043751
5,5,550.0,0.043453411482489476,-127.24577613988426,106.0,DTA_5_5,2025-10-18T18:00:32.043753
5,5,560.0,0.05502999374642869,-126.8276490780403,108.0,DTA_5_5,2025-10-18T18:00:32.043754
5,5,570.0,0.05831789190849085,-126.23082488965301,110.0,DTA_5_5,2025-10-18T18:00:32.043756
5,5,580.0,0.09762626888202101,-125.54307006273567,112.0,DTA_5_5,2025-10-18T18:00:32.043757
5,5,590.0,0.2636347166208851,-123.81462754836745,114.0,DTA_5_5,2025-10-18T18:00:32.043759
5,5,600.0,0.4316300326924957,-120.27490281670228,116.0,DTA_5_5,2025-10-18T18:00:32.043760
5,5,610.0,0.3624148237553303,-116.04980468493105,118.0,DTA_5_5,2025-10-18T18:00:32.043761
5,5,620.0,0.1672917219071347,-113.4324529997016,120.0,DTA_5_5,2025-10-18T18:00:32.043763
5,5,630.0,0.08546034593066648,-112.22188732774411,122.0,DTA_5_5,2025-10-18T18:00:32.043764
5,5,640.0,0.062237323672160505,-111.50784518386871,124.0,DTA_5_5,2025-10-18T18:00:32.043766
5,5,650.0,0.06375936743815769,-110.92123033464945,126.0,DTA_5_5,2025-10-18T18:00:32.043771
5,5,660.0,0.059873391729644135,-110.30427274802516,128.0,DTA_5_5,2025-10-18T18:00:32.043773
5,5,670.0,0.03962717424604622,-109.70852712849816,130.0,DTA_5_5,2025-10-18T18:00:32.043774
5,5,680.0,-0.13255468522549702,-109.93362130461828,132.0,DTA_5_5,2025-10-18T18:00:32.043776
5,5,690.0,-0.7742413283009254,-114.03810843021287,134.0,DTA_5_5,2025-10-18T18:00:32.043777
5,5,700.0,-1.4855976050311968,-125.8135428736222,136.0,DTA_5_5,2025-10-18T18:00:32.043779
5,5,710.0,-1.1910780995244141,-140.12969409254674,138.0,DTA_5_5,2025-10-18T18:00:32.043780
5,5,720.0,-0.41654073500951605,-147.98386173972065,140.0,DTA_5_5,2025-10-18T18:00:32.043781
5,5,730.0,-0.3480227735864676,-150.89816135588023,142.0,DTA_5_5,2025-10-18T18:00:32.043783
5,5,740.0,-1.4009187450294813,-158.80197947463483,144.0,DTA_5_5,2025-10-18T18:00:32.043784
5,5,750.0,-2.6419602270954394,-179.7897430295946,146.0,DTA_5_5,2025-10-18T18:00:32.043785
5,5,760.0,-2.1415362859303473,-205.37748143290298,148.0,DTA_5_5,2025-10-18T18:00:32.043787
5,5,770.0,-0.7181398323057675,-219.46184932808706,150.0,DTA_5_5,2025-10-18T18:00:32.043788
5,5,780.0,-0.0451901353201095,-222.5784385069386,152.0,DTA_5_5,2025-10-18T18:00:32.043789
5,5,790.0,0.06316520138897477,-222.2612054130984,154.0,DTA_5_5,2025-10-18T18:00:32.043791
5,5,800.0,0.07780556210128924,-221.55553348442982,156.0,DTA_5_5,2025-10-18T18:00:32.043792
5,5,810.0,0.07789419773936138,-220.76983179585474,158.0,DTA_5_5,2025-10-18T18:00:32.043794
5,5,820.0,0.07581810300223284,-219.99083432296064,160.0,DTA_5_5,2025-10-18T18:00:32.043795
5,5,830.0,0.09282230975883937,-219.10478027684775,162.0,DTA_5_5,2025-10-18T18:00:32.043797
5,5,840.0,0.07780932379161,-218.25951800301755,164.0,DTA_5_5,2025-10-18T18:00:32.043798
5,5,850.0,0.08511203157573494,-217.46021105417725,166.0,DTA_5_5,2025-10-18T18:00:32.043799
5,5,860.0,0.08256350383203773,-216.60075956710955,168.0,DTA_5_5,2025-10-18T18:00:32.043801
5,5,870.0,0.08453046387674257,-215.79471935024432,170.0,DTA_5_5,2025-10-18T18:00:32.043803
5,5,880.0,0.08573290108024403,-214.90791904803874,172.0,DTA_5_5,2025-10-18T18:00:32.043804
5,5,890.0,0.08817024738882835,-214.07784582282565,174.0,DTA_5_5,2025-10-18T18:00:32.043806
5,5,900.0,0.09054029932520755,-213.20472730454034,176.0,DTA_5_5,2025-10-18T18:00:32.043807
5,5,910.0,0.09323633670594861,-212.25845663792222,178.0,DTA_5_5,2025-10-18T18:00:32.043808
5,5,920.0,0.08831971530816585,-211.3033617302843,180.0,DTA_5_5,2025-10-18T18:00:32.043810
5,5,930.0,0.0957106550565523,-210.3994575127158,182.0,DTA_5_5,2025-10-18T18:00:32.043811
5,5,940.0,0.09235552749207517,-209.43880965826804,184.0,DTA_5_5,2025-10-18T18:00:32.043812
5,5,950.0,0.09848785564627335,-208.45962066577394,186.0,DTA_5_5,2025-10-18T18:00:32.043814
5,5,960.0,0.0922482899235513,-207.5282983232779,188.0,DTA_5_5,2025-10-18T18:00:32.043815
5,5,970.0,0.09755870673319572,-206.56849881549334,190.0,DTA_5_5,2025-10-18T18:00:32.043816
5,5,980.0,0.10342320091521191,-205.56809259638604,192.0,DTA_5_5,2025-10-18T18:00:32.043818
5,5,990.0,0.08716135643374025,-204.5808936539985,194.0,DTA_5_5,2025-10-18T18:00:32.043819
5,5,1000.0,0.0959624799756385,-203.70227221525042,196.0,DTA_5_5,2025-10-18T18:00:32.043820
5,10,20.0,0.008657057558722963,0.0,0.0,DTA_5_10,2025-10-18T18:00:32.045653
5,10,30.0,0.00717179299192566,0.06471194263939731,1.0,DTA_5_10,2025-10-18T18:00:32.045655
5,10,40.0,0.006814580454243725,0.13864490791233325,2.0,DTA_5_10,2025-10-18T18:00:32.045657
5,10,50.0,-0.006131596112796445,0.16483804481927655,3.0,DTA_5_10,2025-10-18T18:00:32.045658
5,10,60.0,-0.058144965828979135,-0.07459496771736082,4.0,DTA_5_10,2025-10-18T18:00:32.045659
5,10,70.0,-0.3716609412158207,-1.8571142636169462,5.0,DTA_5_10,2025-10-18T18:00:32.045661
5,10,80.0,-1.0518835363792305,-8.843524618970672,6.0,DTA_5_10,2025-10-18T18:00:32.045662
5,10,90.0,-1.4606935056493449,-21.999947546460938,7.0,DTA_5_10,2025-10-18T18:00:32.045663
5,10,100.0,-1.0600463338132537,-35.20455078662695,8.0,DTA_5_10,2025-10-18T18:00:32.045665
5,10,110.0,-0.24682922155382164,-41.744010824426304,9.0,DTA_5_10,2025-10-18T18:00:32.045666
5,10,120.0,-0.1165384018528782,-42.75043325831904,10.0,DTA_5_10,2025-10-18T18:00:32.045667
5,10,130.0,-0.6453097418822419,-46.111749551027124,11.0,DTA_5_10,2025-10-18T18:00:32.045669
5,10,140.0,-1.4742403999155598,-56.85328032271251,12.0,DTA_5_10,2025-10-18T18:00:32.045670
5,10,150.0,-1.475846035382808,-72.65826361760814,13.0,DTA_5_10,2025-10-18T18:00:32.045671
5,10,160.0,-0.6406760718030027,-83.40081285370823,14.0,DTA_5_10,2025-10-18T18:00:32.045672
5,10,170.0,-0.09665323988378692,-86.6602713486194,15.0,DTA_5_10,2025-10-18T18:00:32.045674
5,10,180.0,0.0056198941027606995,-86.86319428434035,16.0,DTA_5_10,2025-10-18T18:00:32.045675
5,10,190.0,0.019048907440301625,-86.68778984109673,17.0,DTA_5_10,2025-10-18T18:00:32.045676
5,10,200.0,0.014909378766885924,-86.54820731517313,18.0,DTA_5_10,2025-10-18T18:00:32.045678
5,10,210.0,0.00740226579426821,-86.43072786790601,19.0,DTA_5_10,2025-10-18T18:00:32.045679
5,10,220.0,0.021534871333701675,-86.30081335540417,20.0,DTA_5_10,2025-10-18T18:00:32.045680
5,10,230.0,0.019655930196873842,-86.07244926977899,21.0,DTA_5_10,2025-10-18T18:00:32.045682
5,10,240.0,0.018559202532765808,-85.89064178126024,22.0,DTA_5_10,2025-10-18T18:00:32.045683
5,10,250.0,0.009741218767633005,-85.75031881105843,23.0,DTA_5_10,2025-10-18T18:00:32.045684
5,10,260.0,-0.0027227105752540767,-85.65112884192499,24.0,DTA_5_10,2025-10-18T18:00:32.045686
5,10,270.0,-0.16739413579042078,-86.360522963188,25.0,DTA_5_10,2025-10-18T18:00:32.045687
5,10,280.0,-0.411072727494788,-89.26438609640205,26.0,DTA_5_10,2025-10-18T18:00:32.045688
5,10,290.0,-0.4091692636996044,-93.70509955749058,27.0,DTA_5_10,2025-10-18T18:00:32.045690
5,10,300.0,-0.14513200333958592,-96.52517025069885,28.0,DTA_5_10,2025-10-18T18:00:32.045691
5,10,310.0,0.002244544544788392,-97.09244571567723,29.0,DTA_5_10,2025-10-18T18:00:32.045692
5,10,320.0,0.03311319828046769,-96.87423081758246,30.0,DTA_5_10,2025-10-18T18:00:32.045694
5,10,330.0,0.02968090684497745,-96.52129113896179,31.0,DTA_5_10,2025-10-18T18:00:32.045695
5,10,340.0,0.038670498124731535,-96.2282454666427,32.0,DTA_5_10,2025-10-18T18:00:32.045696
5,10,350.0,0.04042266899814646,-95.841836820686,33.0,DTA_5_10,2025-10-18T18:00:32.045698
5,10,360.0,0.02630157946073941,-95.5009139455189,34.0,DTA_5_10,2025-10-18T18:00:32.045699
5,10,370.0,0.030824190752118924,-95.21727737600916,35.0,DTA_5_10,2025-10-18T18:00:32.045700
5,10,380.0,0.03115260191528167,-94.86890423948617,36.0,DTA_5_10,2025-10-18T18:00:32.045701
5,10,390.0,0.04426022529116874,-94.51689873622877,37.0,DTA_5_10,2025-10-18T18:00:32.045703
5,10,400.0,0.08169999339510539,-93.95189848884993,38.0,DTA_5_10,2025-10-18T18:00:32.045704
5,10,410.0,0.3101290839299202,-92.15526892884564,39.0,DTA_5_10,2025-10-18T18:00:32.045705
5,10,420.0,0.6746932580513316,-87.17945540069425,40.0,DTA_5_10,2025-10-18T18:00:32.045706
5,10,430.0,0.5247773551466542,-80.45006119202871,41.0,DTA_5_10,2025-10-18T18:00:32.045708
5,10,440.0,-0.5368533658453809,-79.86531261001373,42.0,DTA_5_10,2025-10-18T18:00:32.045709
5,10,450.0,-1.8593603313453917,-92.24256131241897,43.0,DTA_5_10,2025-10-18T18:00:32.045710
5,10,460.0,-1.906129897061775,-112.56624953975586,44.0,DTA_5_10,2025-10-18T18:00:32.045712
5,10,470.0,-0.8183485020092798,-126.37010775179434,45.0,DTA_5_10,2025-10-18T18:00:32.045713
5,10,480.0,-0.116541472626975,-130.44480882626317,46.0,DTA_5_10,2025-10-18T18:00:32.045714
5,10,490.0,0.02874598530537415,-130.66703874397524,47.0,DTA_5_10,2025-10-18T18:00:32.045715
5,10,500.0,0.04196934711346786,-130.26467969329502,48.0,DTA_5_10,2025-10-18T18:00:32.045716
5,10,510.0,0.05258344582959526,-129.78132034124428,49.0,DTA_5_10,2025-10-18T18:00:32.045718
5,10,520.0,0.04829061675103116,-129.26770587182713,50.0,DTA_5_10,2025-10-18T18:00:32.045719
5,10,530.0,0.061150532842381984,-128.69834451673856,51.0,DTA_5_10,2025-10-18T18:00:32.045720
5,10,540.0,0.05353160696632437,-128.1666452770808,52.0,DTA_5_10,2025-10-18T18:00:32.045722
5,10,550.0,0.052443262963151806,-127.62823885121983,53.0,DTA_5_10,2025-10-18T18:00:32.045723
5,10,560.0,0.05096839558457372,-127.04950120085965,54.0,DTA_5_10,2025-10-18T18:00:32.045724
5,10,570.0,0.051875897405331044,-126.56739493341144,55.0,DTA_5_10,2025-10-18T18:00:32.045725
5,10,580.0,0.08200330324778732,-125.91795378465692,56.0,DTA_5_10,2025-10-18T18:00:32.045727
5,10,590.0,0.20696019435048654,-124.60242771082684,57.0,DTA_5_10,2025-10-18T18:00:32.045728
5,10,600.0,0.4090940929762561,-121.47789768951677,58.0,DTA_5_10,2025-10-18T18:00:32.045729
5,10,610.0,0.4100092187961467,-117.15679477122353,59.0,DTA_5_10,2025-10-18T18:00:32.045731
5,10,620.0,0.20588398449041048,-114.06139152403198,60.0,DTA_5_10,2025-10-18T18:00:32.045732
5,10,630.0,0.08434342627562132,-112.69382726841428,61.0,DTA_5_10,2025-10-18T18:00:32.045734
5,10,640.0,0.06331998110458706,-112.01629662740437,62.0,DTA_5_10,2025-10-18T18:00:32.045735
5,10,650.0,0.07039833327497583,-111.37830804423899,63.0,DTA_5_10,2025-10-18T18:00:32.045736
5,10,660.0,0.06263244761648268,-110.70459112898016,64.0,DTA_5_10,2025-10-18T18:00:32.045737
5,10,670.0,0.04865669601659165,-110.12512278124684,65.0,DTA_5_10,2025-10-18T18:00:32.045739
5,10,680.0,-0.060047373703753765,-110.00298234575622,66.0,DTA_5_10,2025-10-18T18:00:32.045740
5,10,690.0,-0.5657237249871656,-112.63625861225424,67.0,DTA_5_10,2025-10-18T18:00:32.045741
5,10,700.0,-1.362273437306133,-122.46473814693617,68.0,DTA_5_10,2025-10-18T18:00:32.045742
5,10,710.0,-1.3548062536194978,-137.03212476957796,69.0,DTA_5_10,2025-10-18T18:00:32.045744
5,10,720.0,-0.5719875653588513,-146.81455675541696,70.0,DTA_5_10,2025-10-18T18:00:32.045745
5,10,730.0,-0.26635675775624684,-150.22226583145672,71.0,DTA_5_10,2025-10-18T18:00:32.045746
5,10,740.0,-1.039699590261756,-155.81165680850086,72.0,DTA_5_10,2025-10-18T18:00:32.045748
5,10,750.0,-2.445049846081197,-173.44125082996385,73.0,DTA_5_10,2025-10-18T18:00:32.045749
5,10,760.0,-2.440819932043039,-199.6638914453829,74.0,DTA_5_10,2025-10-18T18:00:32.045750
5,10,770.0,-1.021148594822313,-217.15703161880455,75.0,DTA_5_10,2025-10-18T18:00:32.045751
5,10,780.0,-0.13390453880140296,-222.16931973829668,76.0,DTA_5_10,2025-10-18T18:00:32.045753
5,10,790.0,0.04612382720236981,-222.2979003360792,77.0,DTA_5_10,2025-10-18T18:00:32.045754
5,10,800.0,0.08786767688112919,-221.55917783713795,78.0,DTA_5_10,2025-10-18T18:00:32.045755
5,10,810.0,0.0858144083435171,-220.70784735599526,79.0,DTA_5_10,2025-10-18T18:00:32.045757
5,10,820.0,0.0730664259792259,-219.91047769059807,80.0,DTA_5_10,2025-10-18T18:00:32.045758
5,10,830.0,0.07258869836380687,-219.18888229058197,81.0,DTA_5_10,2025-10-18T18:00:32.045759
5,10,840.0,0.0727006530741472,-218.4712071696599,82.0,DTA_5_10,2025-10-18T18:00:32.045760
5,10,850.0,0.07656680067427873,-217.71659458372298,83.0,DTA_5_10,2025-10-18T18:00:32.045762
5,10,860.0,0.07787137570811609,-216.9238262390315,84.0,DTA_5_10,2025-10-18T18:00:32.045763
5,10,870.0,0.08547944874023072,-216.13301417120968,85.0,DTA_5_10,2025-10-18T18:00:32.045764
5,10,880.0,0.08362316442529495,-215.25582985047657,86.0,DTA_5_10,2025-10-18T18:00:32.045765
5,10,890.0,0.08793686708775972,-214.4041884676327,87.0,DTA_5_10,2025-10-18T18:00:32.045769
5,10,900.0,0.09644415642702177,-213.451820145717,88.0,DTA_5_10,2025-10-18T18:00:32.045772
5,10,910.0,0.08887252593930003,-212.4815528846706,89.0,DTA_5_10,2025-10-18T18:00:32.045773
5,10,920.0,0.08896942303363338,-211.64246533733169,90.0,DTA_5_10,2025-10-18T18:00:32.045774
5,10,930.0,0.09241467758271653,-210.7420277917945,91.0,DTA_5_10,2025-10-18T18:00:32.045776
5,10,940.0,0.08491967121769298,-209.83561755784993,92.0,DTA_5_10,2025-10-18T18:00:32.045777
5,10,950.0,0.0875871405792399,-208.99091672296547,93.0,DTA_5_10,2025-10-18T18:00:32.045778
5,10,960.0,0.08811243843889033,-208.06217113706754,94.0,DTA_5_10,2025-10-18T18:00:32.045779
5,10,970.0,0.0973952197118498,-207.13817342737704,95.0,DTA_5_10,2025-10-18T18:00:32.045781
5,10,980.0,0.10017369281716754,-206.10501227668905,96.0,DTA_5_10,2025-10-18T18:00:32.045782
5,10,990.0,0.09236594244849597,-205.1489597278603,97.0,DTA_5_10,2025-10-18T18:00:32.045783
5,10,1000.0,0.09619390283162928,-204.1972293073869,98.0,DTA_5_10,2025-10-18T18:00:32.045785
5,20,20.0,0.013970356832841353,0.0,0.0,DTA_5_20,2025-10-18T18:00:32.047610
5,20,30.0,0.008159678867090705,0.09724573965842884,0.5,DTA_5_20,2025-10-18T18:00:32.047613
5,20,40.0,-0.0027020261716647056,0.15041411027321183,1.0,DTA_5_20,2025-10-18T18:00:32.047615
5,20,50.0,0.014543067090792713,0.21069784346517403,1.5,DTA_5_20,2025-10-18T18:00:32.047616
5,20,60.0,-0.0016051401015633078,0.28731978964906024,2.0,DTA_5_20,2025-10-18T18:00:32.047617
5,20,70.0,-0.16491465783296133,-0.327042152841772,2.5,DTA_5_20,2025-10-18T18:00:32.047619
5,20,80.0,-0.6941447908058248,-4.288447541419361,3.0,DTA_5_20,2025-10-18T18:00:32.047620
5,20,90.0,-1.3460988081908998,-14.698698017124789,3.5,DTA_5_20,2025-10-18T18:00:32.047622
5,20,100.0,-1.3414854186296246,-28.905893908519168,4.0,DTA_5_20,2025-10-18T18:00:32.047623
5,20,110.0,-0.3795120051795982,-37.99948095949935,4.5,DTA_5_20,2025-10-18T18:00:32.047624
5,20,120.0,-0.03128799830294158,-39.01110194796199,5.0,DTA_5_20,2025-10-18T18:00:32.047626
5,20,130.0,-0.3082252358315756,-40.41775496496856,5.5,DTA_5_20,2025-10-18T18:00:32.047627
5,20,140.0,-1.0688643989624382,-46.92868584971032,6.0,DTA_5_20,2025-10-18T18:00:32.047628
5,20,150.0,-1.623855199915265,-61.180883917911565,6.5,DTA_5_20,2025-10-18T18:00:32.047630
5,20,160.0,-1.074175595893972,-75.37837119244128,7.0,DTA_5_20,2025-10-18T18:00:32.047631
